Time,ActPow,HwTOutlet,ChActive,PrimTSet,PrimT,HwTSet,HwActive
2017-12-11T17:34:51.902Z,,41.5,,,,55,
2017-12-11T17:35:01.981Z,,41.4,,,53.2,55,
2017-12-11T17:35:11.902Z,,41.4,,,,55,
2017-12-11T17:35:21.902Z,,41.4,,,,55,
2017-12-11T17:35:31.901Z,,41.2,,,,55,
2017-12-11T17:35:41.901Z,,41.2,,,,55,
2017-12-11T17:35:51.907Z,,41.1,,,,55,
2017-12-11T17:36:01.982Z,,41.1,,,53.1,55,
2017-12-11T17:36:16.922Z,,41,,,,55,
2017-12-11T17:36:21.904Z,,41,,,,55,
2017-12-11T17:36:31.902Z,,41,,,,55,
2017-12-11T17:36:41.902Z,,40.9,,,,55,
2017-12-11T17:36:51.902Z,,40.9,,,53,55,
2017-12-11T17:37:01.981Z,,40.8,,,,55,
2017-12-11T17:37:11.905Z,,40.8,,,,55,
2017-12-11T17:37:21.905Z,,40.7,,,,55,
2017-12-11T17:37:31.902Z,,40.7,,,,55,
2017-12-11T17:37:41.904Z,,40.6,,,52.9,55,
2017-12-11T17:37:51.903Z,,40.6,,,,55,
2017-12-11T17:38:01.982Z,,40.6,,,,55,
2017-12-11T17:38:11.903Z,,40.5,,,,55,
2017-12-11T17:38:21.902Z,,40.5,,,,55,
2017-12-11T17:38:31.902Z,,40.3,,,,55,
2017-12-11T17:38:41.905Z,,40.3,,,,55,
2017-12-11T17:38:51.902Z,,40.2,,,52.8,55,
2017-12-11T17:39:01.982Z,,40.2,,,,55,
2017-12-11T17:39:11.902Z,,40.1,,,,55,
2017-12-11T17:39:21.902Z,,40.1,,,,55,
2017-12-11T17:39:31.911Z,0,40.1,0,59,53.3,55,0
2017-12-11T17:39:41.903Z,,42.6,0,59,50.6,55,2
2017-12-11T17:39:51.903Z,,44.9,0,,47.7,55,0
2017-12-11T17:40:01.983Z,,44.1,,,46.9,55,
2017-12-11T17:40:11.902Z,,43.2,,,,55,
2017-12-11T17:40:21.903Z,,42.7,,,,55,
2017-12-11T17:40:31.902Z,,42.5,,,,55,
2017-12-11T17:40:41.913Z,0,42.6,0,59,47.5,55,0
2017-12-11T17:40:51.902Z,,43.4,,,45.9,55,
2017-12-11T17:41:01.983Z,,42.6,,,45.7,55,
2017-12-11T17:41:11.903Z,,42,,,45.7,55,
2017-12-11T17:41:21.904Z,,41.7,,,45.8,55,
2017-12-11T17:41:31.903Z,,41.5,,,45.9,55,
2017-12-11T17:41:41.913Z,100,41.2,0,0,46,55,2
2017-12-11T17:41:51.903Z,0,42.3,0,59,49,55,0
2017-12-11T17:42:01.982Z,,41.4,,,48.8,55,
2017-12-11T17:42:11.908Z,,40.9,,,49.1,55,
2017-12-11T17:42:21.902Z,,40.6,,,50.2,55,
2017-12-11T17:42:31.902Z,,40.2,,,50.6,55,
2017-12-11T17:42:41.902Z,,40,,,51,55,
2017-12-11T17:42:51.903Z,,40,,5,51.2,55,
2017-12-11T17:43:01.984Z,,40.2,,,,55,
2017-12-11T17:43:11.902Z,,40.5,,,,55,
2017-12-11T17:43:22.901Z,,40.8,,,,55,
2017-12-11T17:43:31.903Z,,41.1,,,,55,
2017-12-11T17:43:41.903Z,,41.2,,,,55,
2017-12-11T17:43:51.905Z,,41.4,,,51.3,55,
2017-12-11T17:44:01.983Z,,41.6,,,,55,
2017-12-11T17:44:11.902Z,,41.6,,,,55,
2017-12-11T17:44:21.903Z,,41.7,,,,55,
2017-12-11T17:44:31.903Z,,41.8,,,,55,
2017-12-11T17:44:41.903Z,,41.8,,,,55,
2017-12-11T17:44:51.903Z,,41.9,,,,55,
2017-12-11T17:45:01.983Z,,41.9,,,51.4,55,
2017-12-11T17:45:11.903Z,,41.9,,,,55,
2017-12-11T17:45:21.903Z,,42,,,,55,
2017-12-11T17:45:31.903Z,,42,0,0,,55,2
2017-12-11T17:45:41.903Z,0,45.5,0,59,52.3,55,0
2017-12-11T17:45:51.903Z,,43,,,51.9,55,
2017-12-11T17:46:01.984Z,,42.2,,,51,55,
2017-12-11T17:46:16.924Z,,41.6,,,52,55,
2017-12-11T17:46:21.903Z,,41.2,,,52.1,55,
2017-12-11T17:46:31.904Z,,40.9,,,52.6,55,
2017-12-11T17:46:41.903Z,,40.8,,5,53,55,
2017-12-11T17:46:51.903Z,,41.1,,,,55,
2017-12-11T17:47:01.983Z,,41.5,,,,55,
2017-12-11T17:47:11.904Z,,41.9,,,,55,
2017-12-11T17:47:21.904Z,,42.3,,,,55,
2017-12-11T17:47:31.904Z,,42.5,,,,55,
2017-12-11T17:47:41.904Z,,42.7,,,,55,
2017-12-11T17:47:51.905Z,,42.8,,,,55,
2017-12-11T17:48:01.985Z,,43,,,,55,
2017-12-11T17:48:11.903Z,,43.1,,,53.1,55,
2017-12-11T17:48:21.903Z,,43.1,,,,55,
2017-12-11T17:48:31.904Z,,43.2,,,,55,
2017-12-11T17:48:41.904Z,,43.3,,,,55,
2017-12-11T17:48:51.903Z,,43.3,,,,55,
2017-12-11T17:49:07.004Z,,43.3,,,,55,
2017-12-11T17:49:11.904Z,,43.4,,,,55,
2017-12-11T17:49:21.903Z,,43.4,,,53.2,55,
2017-12-11T17:49:31.904Z,,43.4,,,,55,
2017-12-11T17:49:41.904Z,,43.4,,,,55,
2017-12-11T17:49:51.903Z,,43.4,,,,55,
2017-12-11T17:50:01.984Z,,43.4,,,,55,
2017-12-11T17:50:11.904Z,,43.4,,,,55,
2017-12-11T17:50:21.905Z,,43.4,,,53.3,55,
2017-12-11T17:50:31.903Z,,43.4,,,53.2,55,
2017-12-11T17:50:41.904Z,,43.4,,,53.3,55,
2017-12-11T17:50:51.904Z,,43.3,,,,55,
2017-12-11T17:51:01.984Z,,43.3,,,,55,
2017-12-11T17:51:11.904Z,,43.2,,,,55,
2017-12-11T17:51:21.904Z,,43.2,,,,55,
2017-12-11T17:51:31.904Z,,43.1,,,,55,
2017-12-11T17:51:41.904Z,,43.1,,,,55,
2017-12-11T17:51:56.934Z,,43.1,,,,55,
2017-12-11T17:52:01.984Z,,43.1,,,,55,
2017-12-11T17:52:11.904Z,,43,,,,55,
2017-12-11T17:52:21.904Z,,43,,,,55,
2017-12-11T17:52:31.904Z,,42.8,,,,55,
2017-12-11T17:52:41.904Z,,42.8,,,,55,
2017-12-11T17:52:51.903Z,,42.8,,,,55,
2017-12-11T17:53:01.984Z,,42.7,,,,55,
2017-12-11T17:53:11.904Z,,42.7,,,,55,
2017-12-11T17:53:22.110Z,,42.6,,,,55,
2017-12-11T17:53:31.904Z,,42.6,,,53.2,55,
2017-12-11T17:53:41.920Z,,42.6,,,53.3,55,
2017-12-11T17:53:51.904Z,,42.5,,,53.2,55,
2017-12-11T17:54:01.984Z,,42.5,,,,55,
2017-12-11T17:54:11.904Z,,42.4,,,,55,
2017-12-11T17:54:21.904Z,,42.4,,,,55,
2017-12-11T17:54:31.905Z,,42.3,,,,55,
2017-12-11T17:54:41.905Z,,42.3,,,,55,
2017-12-11T17:54:51.904Z,,42.3,,,,55,
2017-12-11T17:55:01.986Z,,42.2,,,53.1,55,
2017-12-11T17:55:11.904Z,,42.2,,,,55,
2017-12-11T17:55:21.904Z,,42,,,,55,
2017-12-11T17:55:31.911Z,,42,,,,55,
2017-12-11T17:55:41.905Z,,41.9,,,,55,
2017-12-11T17:55:51.904Z,,41.9,,,,55,
2017-12-11T17:56:01.985Z,,41.8,,,53,55,
2017-12-11T17:56:12.902Z,,41.8,,,,55,
2017-12-11T17:56:21.905Z,,41.7,,,,55,
2017-12-11T17:56:31.905Z,,41.7,,,,55,
2017-12-11T17:56:41.904Z,,41.7,,,,55,
2017-12-11T17:56:51.904Z,,41.6,,,,55,
2017-12-11T17:57:01.985Z,,41.6,,,53,55,
2017-12-11T17:57:11.907Z,,41.5,,,52.9,55,
2017-12-11T17:57:21.905Z,,41.5,,,,55,
2017-12-11T17:57:31.904Z,,41.4,,,,55,
2017-12-11T17:57:41.905Z,,41.2,,,,55,
2017-12-11T17:57:51.905Z,,41.2,,,,55,
2017-12-11T17:58:01.985Z,,41.2,,,52.8,55,
2017-12-11T17:58:11.905Z,,41.1,,,,55,
2017-12-11T17:58:21.905Z,,41.1,,,,55,
2017-12-11T17:58:31.909Z,,41,,,,55,
2017-12-11T17:58:41.905Z,,41,,,,55,
2017-12-11T17:58:51.905Z,,40.9,,,,55,
2017-12-11T17:59:02.985Z,,40.9,,,52.7,55,
2017-12-11T17:59:11.905Z,,40.9,,,,55,
2017-12-11T17:59:21.906Z,,40.8,,,,55,
2017-12-11T17:59:31.904Z,,40.8,,,,55,
2017-12-11T17:59:41.905Z,,40.7,,,,55,
2017-12-11T17:59:51.907Z,,40.7,,,52.6,55,
2017-12-11T18:00:01.985Z,,40.6,,,,55,
2017-12-11T18:00:11.905Z,,40.6,0,0,,55,2
2017-12-11T18:00:21.905Z,124,44.9,,,52.8,55,
2017-12-11T18:00:31.905Z,0,43.2,0,59,53.7,55,0
2017-12-11T18:00:41.905Z,,43.4,,,54.2,55,
2017-12-11T18:00:51.905Z,,42.5,,,56.1,55,
2017-12-11T18:01:01.985Z,,41.9,,,57.6,55,
2017-12-11T18:01:11.909Z,,41.5,,,58.1,55,
2017-12-11T18:01:21.905Z,,41.7,,,58.5,55,
2017-12-11T18:01:31.905Z,,42.7,,5,59,55,
2017-12-11T18:01:41.905Z,,44.1,,,,55,
2017-12-11T18:01:52.899Z,,44.8,,,,55,
2017-12-11T18:02:01.985Z,,45.5,,,,55,
2017-12-11T18:02:11.906Z,,46,,,,55,
2017-12-11T18:02:21.905Z,,46.4,,,,55,
2017-12-11T18:02:31.905Z,,46.6,,,59.1,55,
2017-12-11T18:02:41.906Z,,46.8,,,,55,
2017-12-11T18:02:51.906Z,,47,,,,55,
2017-12-11T18:03:01.985Z,,47.2,,,,55,
2017-12-11T18:03:11.906Z,,47.3,,,59.2,55,
2017-12-11T18:03:21.906Z,,47.4,,,,55,
2017-12-11T18:03:31.906Z,,47.5,,,,55,
2017-12-11T18:03:41.906Z,,47.5,,,,55,
2017-12-11T18:03:51.911Z,,47.6,,,59.3,55,
2017-12-11T18:04:02.048Z,,47.6,,,,55,
2017-12-11T18:04:11.908Z,,47.7,,,,55,
2017-12-11T18:04:21.908Z,,47.7,,,,55,
2017-12-11T18:04:31.907Z,,47.7,,,59.4,55,
2017-12-11T18:04:46.926Z,,47.7,,,,55,
2017-12-11T18:04:51.905Z,,47.7,,,,55,
2017-12-11T18:05:01.985Z,,47.7,,,,55,
2017-12-11T18:05:11.905Z,,47.7,,,59.5,55,
2017-12-11T18:05:21.905Z,,47.7,,,,55,
2017-12-11T18:05:31.906Z,,47.7,,,,55,
2017-12-11T18:05:41.908Z,,47.7,,,,55,
2017-12-11T18:05:51.905Z,,47.7,,,,55,
2017-12-11T18:06:01.986Z,,47.6,,,,55,
2017-12-11T18:06:12.020Z,,47.6,,,,55,
2017-12-11T18:06:21.905Z,,47.6,,,,55,
2017-12-11T18:06:31.906Z,,47.5,,,,55,
2017-12-11T18:06:41.906Z,,47.5,,,,55,
2017-12-11T18:06:51.906Z,,47.5,,,,55,
2017-12-11T18:07:01.986Z,,47.4,,,,55,
2017-12-11T18:07:11.906Z,,47.4,,,,55,
2017-12-11T18:07:21.906Z,,47.4,,,,55,
2017-12-11T18:07:33.306Z,,47.3,,,,55,
2017-12-11T18:07:41.906Z,,47.3,,,,55,
2017-12-11T18:07:51.907Z,,47.2,,,,55,
2017-12-11T18:08:01.986Z,,47,,,,55,
2017-12-11T18:08:11.906Z,,47,,,,55,
2017-12-11T18:08:21.906Z,,47,,,59.4,55,
2017-12-11T18:08:31.906Z,,46.9,,,,55,
2017-12-11T18:08:41.907Z,,46.9,,,,55,
2017-12-11T18:08:51.905Z,,46.8,,,,55,
2017-12-11T18:09:01.986Z,,46.8,,,,55,
2017-12-11T18:09:11.906Z,,46.7,,,,55,
2017-12-11T18:09:21.906Z,,46.6,,,59.3,55,
2017-12-11T18:09:31.906Z,,46.6,,,,55,
2017-12-11T18:09:41.907Z,,46.5,,,,55,
2017-12-11T18:09:51.906Z,,46.5,,,,55,
2017-12-11T18:10:02.037Z,,46.4,,,,55,
2017-12-11T18:10:11.907Z,,46.4,,,59.2,55,
2017-12-11T18:10:27.099Z,,46.2,,,,55,
2017-12-11T18:10:31.907Z,,46.2,,,,55,
2017-12-11T18:10:41.911Z,,46.1,,,,55,
2017-12-11T18:10:51.906Z,,46.1,,,,55,
2017-12-11T18:11:02.039Z,,46,,,59.1,55,
2017-12-11T18:11:11.907Z,,46,,,,55,
2017-12-11T18:11:21.919Z,,45.9,,,,55,
2017-12-11T18:11:31.907Z,,45.9,,,,55,
2017-12-11T18:11:41.913Z,,45.8,,,,55,
2017-12-11T18:11:51.906Z,,45.8,,,59,55,
2017-12-11T18:12:01.986Z,,45.7,,,,55,
2017-12-11T18:12:11.908Z,,45.7,,,,55,
2017-12-11T18:12:21.907Z,,45.6,,,58.9,55,
2017-12-11T18:12:31.907Z,,45.6,,,,55,
2017-12-11T18:12:41.908Z,,45.5,,,,55,
2017-12-11T18:12:51.907Z,,45.3,,,,55,
2017-12-11T18:13:02.036Z,,45.3,,,,55,
2017-12-11T18:13:11.907Z,,45.2,,,58.7,55,
2017-12-11T18:13:21.907Z,,45.2,,,,55,
2017-12-11T18:13:31.907Z,,45.1,,,,55,
2017-12-11T18:13:41.907Z,,45.1,,,,55,
2017-12-11T18:13:51.907Z,,45,,,58.6,55,
2017-12-11T18:14:01.987Z,,45,,,,55,
2017-12-11T18:14:11.907Z,,44.9,,,,55,
2017-12-11T18:14:21.906Z,,44.9,,,,55,
2017-12-11T18:14:31.907Z,,44.8,,,58.5,55,
2017-12-11T18:14:42.899Z,,44.7,,,,55,
2017-12-11T18:14:51.907Z,,44.7,,,,55,
2017-12-11T18:15:01.987Z,,44.5,,,,55,
2017-12-11T18:15:11.907Z,,44.5,,,58.4,55,
2017-12-11T18:15:21.909Z,,44.4,,,,55,
2017-12-11T18:15:31.907Z,,44.4,,,,55,
2017-12-11T18:15:41.907Z,,44.3,,,58.3,55,
2017-12-11T18:15:51.907Z,,44.3,,,,55,
2017-12-11T18:16:01.987Z,,44.2,,,,55,
2017-12-11T18:16:11.908Z,,44.2,,,,55,
2017-12-11T18:16:22.049Z,,44.1,,,58.2,55,
2017-12-11T18:16:31.907Z,,44,,,,55,
2017-12-11T18:16:41.908Z,,44,,,,55,
2017-12-11T18:16:51.907Z,,43.9,,,,55,
2017-12-11T18:17:01.987Z,,43.9,,,58.1,55,
2017-12-11T18:17:11.907Z,,43.7,,,,55,
2017-12-11T18:17:21.907Z,,43.6,,,,55,
2017-12-11T18:17:32.908Z,,43.6,,,,55,
2017-12-11T18:17:41.908Z,,43.5,,,58,55,
2017-12-11T18:17:51.907Z,,43.5,,,,55,
2017-12-11T18:18:02.109Z,,43.4,,,,55,
2017-12-11T18:18:11.907Z,,43.4,,,57.8,55,
2017-12-11T18:18:21.908Z,,43.3,,,,55,
2017-12-11T18:18:31.910Z,,43.3,,,,55,
2017-12-11T18:18:41.907Z,,43.2,,,,55,
2017-12-11T18:18:51.907Z,,43.1,,,57.7,55,
2017-12-11T18:19:01.988Z,,43.1,,,,55,
2017-12-11T18:19:11.909Z,,43,,,,55,
2017-12-11T18:19:21.908Z,,43,,,57.6,55,
2017-12-11T18:19:31.907Z,,42.8,,,,55,
2017-12-11T18:19:41.907Z,,42.8,,,,55,
2017-12-11T18:19:51.908Z,,42.7,,,,55,
2017-12-11T18:20:01.987Z,,42.7,,,,55,
2017-12-11T18:20:11.907Z,,42.6,,,57.5,55,
2017-12-11T18:20:27.034Z,,42.6,,,,55,
2017-12-11T18:20:31.908Z,,42.5,,,,55,
2017-12-11T18:20:41.908Z,,42.5,,,57.4,55,
2017-12-11T18:20:51.908Z,,42.4,,,,55,
2017-12-11T18:21:01.987Z,,42.4,,,,55,
2017-12-11T18:21:12.042Z,,42.3,,,57.3,55,
2017-12-11T18:21:21.908Z,,42.3,,,,55,
2017-12-11T18:21:31.908Z,,42.2,,,,55,
2017-12-11T18:21:41.908Z,,42.2,,,,55,
2017-12-11T18:21:51.909Z,,42.7,,,,55,
2017-12-11T18:22:01.988Z,,42.5,,,57.2,55,
2017-12-11T18:22:11.908Z,,42.4,,,,55,
2017-12-11T18:22:21.908Z,,42.3,,,,55,
2017-12-11T18:22:31.908Z,,42.2,,,57,55,
2017-12-11T18:22:41.908Z,,42,0,59,,55,0
2017-12-11T18:22:51.908Z,,43.9,,,54.7,55,
2017-12-11T18:23:01.993Z,,43.3,,,53.7,55,
2017-12-11T18:23:17.199Z,,42.8,,,52.9,55,
2017-12-11T18:23:21.908Z,,42.6,,,52.8,55,
2017-12-11T18:23:31.908Z,,42.5,,,52.7,55,
2017-12-11T18:23:41.910Z,,42.5,,5,52.6,55,
2017-12-11T18:23:51.908Z,,42.6,,,,55,
2017-12-11T18:24:01.988Z,,42.8,,,,55,
2017-12-11T18:24:11.908Z,,43,,,52.4,55,
2017-12-11T18:24:21.908Z,,43.2,1,,,55,0
2017-12-11T18:24:31.908Z,,43.2,0,5,,55,0
2017-12-11T18:24:41.908Z,,43.3,,,,55,
2017-12-11T18:24:51.908Z,,43.3,1,75,52.3,55,0
2017-12-11T18:25:01.988Z,,43.3,,,,55,
2017-12-11T18:25:11.908Z,,43.3,,,,55,
2017-12-11T18:25:21.908Z,,43.3,,,,55,
2017-12-11T18:25:31.909Z,,43.3,,,52.2,55,
2017-12-11T18:25:41.909Z,,43.3,,,,55,
2017-12-11T18:25:51.908Z,,43.3,,,,55,
2017-12-11T18:26:07.008Z,,43.3,,,,55,
2017-12-11T18:26:11.908Z,,43.3,,,,55,
2017-12-11T18:26:21.909Z,,43.2,,,52.1,55,
2017-12-11T18:26:31.908Z,,43.2,,,,55,
2017-12-11T18:26:41.909Z,,43.2,,,,55,
2017-12-11T18:26:51.908Z,,43.1,,,,55,
2017-12-11T18:27:01.989Z,,43.1,,,52,55,
2017-12-11T18:27:11.909Z,,43.1,,,,55,
2017-12-11T18:27:21.909Z,,43.1,,,,55,
2017-12-11T18:27:31.909Z,,43,,,,55,
2017-12-11T18:27:41.908Z,,43,,,,55,
2017-12-11T18:27:51.909Z,,43,,,,55,
2017-12-11T18:28:01.989Z,,42.8,,,51.9,55,
2017-12-11T18:28:11.910Z,,42.8,,,,55,
2017-12-11T18:28:21.908Z,80,42.7,1,,54,55,0
2017-12-11T18:28:31.910Z,58,42.7,,,54.6,55,
2017-12-11T18:28:41.910Z,29,42.7,,,49.3,55,
2017-12-11T18:28:51.909Z,,42.6,,,40.5,55,
2017-12-11T18:29:02.000Z,,42.6,,,35.7,55,
2017-12-11T18:29:11.909Z,,42.5,,,33.9,55,
2017-12-11T18:29:21.909Z,,42.5,,,33.3,55,
2017-12-11T18:29:31.909Z,,42.4,,,34,55,
2017-12-11T18:29:41.910Z,,42.4,,,35.2,55,
2017-12-11T18:29:51.909Z,,42.3,,,35.3,55,
2017-12-11T18:30:01.990Z,,42.3,,,35.2,55,
2017-12-11T18:30:11.909Z,,42.2,,,,55,
2017-12-11T18:30:21.911Z,,42.2,,,35.3,55,
2017-12-11T18:30:31.908Z,,42,,,35.7,55,
2017-12-11T18:30:41.910Z,,42,,,36,55,
2017-12-11T18:30:51.910Z,,41.9,,,36.1,55,
2017-12-11T18:31:01.989Z,,41.9,,,36.4,55,
2017-12-11T18:31:11.910Z,29,41.9,1,75,36.6,55,0
2017-12-11T18:31:21.909Z,,41.8,,,36.8,55,
2017-12-11T18:31:31.909Z,,41.8,,,37,55,
2017-12-11T18:31:41.910Z,,41.7,,,37.3,55,
2017-12-11T18:31:51.909Z,,41.7,,,37.4,55,
2017-12-11T18:32:01.990Z,,41.6,,,37.6,55,
2017-12-11T18:32:11.909Z,,41.6,,,38,55,
2017-12-11T18:32:21.949Z,,41.6,,,38.1,55,
2017-12-11T18:32:31.909Z,,41.5,,,38.4,55,
2017-12-11T18:32:41.909Z,,41.4,,,38.6,55,
2017-12-11T18:32:51.909Z,,41.4,,,39,55,
2017-12-11T18:33:01.990Z,,41.4,,,39.1,55,
2017-12-11T18:33:12.906Z,,41.2,,,39.3,55,
2017-12-11T18:33:21.910Z,,41.2,,,39.5,55,
2017-12-11T18:33:31.911Z,,41.1,,,39.8,55,
2017-12-11T18:33:41.910Z,,41.1,,,40,55,
2017-12-11T18:33:51.912Z,,41,,,40.2,55,
2017-12-11T18:34:01.990Z,,41,,,40.5,55,
2017-12-11T18:34:11.911Z,,40.9,,,40.7,55,
2017-12-11T18:34:21.909Z,,40.9,,,41,55,
2017-12-11T18:34:31.911Z,,40.8,,,41.1,55,
2017-12-11T18:34:41.917Z,,40.8,,,41.4,55,
2017-12-11T18:34:51.911Z,,40.7,,,41.6,55,
2017-12-11T18:35:01.990Z,,40.7,,,41.7,55,
2017-12-11T18:35:11.910Z,,40.7,,,42,55,
2017-12-11T18:35:21.909Z,,40.6,,,42.2,55,
2017-12-11T18:35:31.910Z,,40.5,,,42.4,55,
2017-12-11T18:35:41.909Z,,40.5,,,42.5,55,
2017-12-11T18:35:51.910Z,,40.3,,,42.7,55,
2017-12-11T18:36:02.990Z,,40.3,,,43,55,
2017-12-11T18:36:11.912Z,,40.2,,,43.1,55,
2017-12-11T18:36:21.910Z,,40.2,,,43.3,55,
2017-12-11T18:36:31.910Z,,40.1,,,43.4,55,
2017-12-11T18:36:41.910Z,,40.1,,,43.5,55,
2017-12-11T18:36:51.909Z,,40,,,43.7,55,
2017-12-11T18:37:01.989Z,,40,,,44,55,
2017-12-11T18:37:11.910Z,,40,,,44.1,55,
2017-12-11T18:37:21.910Z,,39.9,,,44.3,55,
2017-12-11T18:37:31.910Z,,39.8,,,44.4,55,
2017-12-11T18:37:41.910Z,,39.8,,,44.7,55,
2017-12-11T18:37:51.910Z,,39.8,,,44.9,55,
2017-12-11T18:38:01.992Z,,39.6,,,45,55,
2017-12-11T18:38:11.910Z,,39.6,,,45.1,55,
2017-12-11T18:38:21.910Z,,39.5,,,45.3,55,
2017-12-11T18:38:31.910Z,,39.5,,,45.4,55,
2017-12-11T18:38:41.910Z,,39.4,,,45.7,55,
2017-12-11T18:38:56.930Z,,39.4,,,46,55,
2017-12-11T18:39:01.990Z,,39.3,,,,55,
2017-12-11T18:39:11.909Z,,39.3,,,46.2,55,
2017-12-11T18:39:21.911Z,,39.1,,,46.3,55,
2017-12-11T18:39:31.910Z,,39.1,,,46.4,55,
2017-12-11T18:39:41.911Z,,39,,,46.7,55,
2017-12-11T18:39:51.910Z,,39,,,46.8,55,
2017-12-11T18:40:01.992Z,,39,,,47,55,
2017-12-11T18:40:11.928Z,,38.9,,,47.1,55,
2017-12-11T18:40:21.930Z,,38.9,,,47.2,55,
2017-12-11T18:40:31.910Z,,38.9,,,47.4,55,
2017-12-11T18:40:41.911Z,,38.8,,,47.6,55,
2017-12-11T18:40:51.910Z,,38.8,,,47.7,55,
2017-12-11T18:41:02.016Z,,38.8,,,48,55,
2017-12-11T18:41:11.910Z,,38.6,,,,55,
2017-12-11T18:41:21.910Z,,38.6,,,48.1,55,
2017-12-11T18:41:31.914Z,,38.6,,,48.3,55,
2017-12-11T18:41:46.940Z,,38.6,,,48.4,55,
2017-12-11T18:41:51.911Z,,38.6,,,48.6,55,
2017-12-11T18:42:01.990Z,,38.6,,,48.8,55,
2017-12-11T18:42:11.911Z,,38.6,,,48.9,55,
2017-12-11T18:42:21.911Z,,38.6,,,49,55,
2017-12-11T18:42:31.911Z,,38.6,,,49.1,55,
2017-12-11T18:42:41.911Z,,38.6,,,49.2,55,
2017-12-11T18:42:51.912Z,,38.6,,,49.4,55,
2017-12-11T18:43:01.990Z,,38.6,,,49.6,55,
2017-12-11T18:43:11.911Z,,38.6,,,49.7,55,
2017-12-11T18:43:21.911Z,,38.8,,,49.8,55,
2017-12-11T18:43:31.910Z,,38.8,,,50,55,
2017-12-11T18:43:41.912Z,,38.8,,,50.1,55,
2017-12-11T18:43:51.912Z,,38.9,,,,55,
2017-12-11T18:44:01.991Z,,38.9,,,50.3,55,
2017-12-11T18:44:11.910Z,,38.9,,,50.5,55,
2017-12-11T18:44:21.911Z,,39,,,50.6,55,
2017-12-11T18:44:37.223Z,,39,,,50.7,55,
2017-12-11T18:44:41.911Z,,39.1,,,50.9,55,
2017-12-11T18:44:51.911Z,,39.1,,,51,55,
2017-12-11T18:45:01.992Z,,39.3,,,,55,
2017-12-11T18:45:11.911Z,,39.3,,,51.2,55,
2017-12-11T18:45:21.911Z,,39.4,,,51.4,55,
2017-12-11T18:45:31.911Z,,39.4,,,51.5,55,
2017-12-11T18:45:41.911Z,,39.5,,,51.6,55,
2017-12-11T18:45:51.911Z,,39.5,,,51.7,55,
2017-12-11T18:46:02.981Z,,39.6,,,,55,
2017-12-11T18:46:11.911Z,,39.6,,,51.9,55,
2017-12-11T18:46:21.913Z,,39.8,,,52,55,
2017-12-11T18:46:31.911Z,,39.9,,,52.2,55,
2017-12-11T18:46:41.911Z,,39.9,,,52.3,55,
2017-12-11T18:46:51.911Z,,40,,,52.4,55,
2017-12-11T18:47:02.002Z,,40,,,52.5,55,
2017-12-11T18:47:11.911Z,,40.1,,,52.6,55,
2017-12-11T18:47:21.912Z,,40.2,,,52.7,55,
2017-12-11T18:47:31.911Z,,40.2,,,,55,
2017-12-11T18:47:41.911Z,,40.3,,,53,55,
2017-12-11T18:47:51.911Z,,40.3,,,,55,
2017-12-11T18:48:01.991Z,,40.5,,,53.1,55,
2017-12-11T18:48:11.911Z,,40.5,,,53.2,55,
2017-12-11T18:48:21.911Z,,40.6,,,53.3,55,
2017-12-11T18:48:31.911Z,,40.7,,,53.4,55,
2017-12-11T18:48:41.912Z,,40.8,,,53.5,55,
2017-12-11T18:48:52.912Z,,40.8,,,53.6,55,
2017-12-11T18:49:01.991Z,,40.8,,,,55,
2017-12-11T18:49:11.911Z,,40.8,,,53.9,55,
2017-12-11T18:49:22.957Z,,40.9,,,54,55,
2017-12-11T18:49:31.912Z,,41,,,,55,
2017-12-11T18:49:41.912Z,,41.1,,,54.1,55,
2017-12-11T18:49:51.912Z,,41.1,,,54.2,55,
2017-12-11T18:50:01.991Z,0,41.2,1,,54.5,55,0
2017-12-11T18:50:11.911Z,,41.4,,,53.9,55,
2017-12-11T18:50:21.913Z,,41.4,,,52.8,55,
2017-12-11T18:50:31.911Z,,41.5,,,51.1,55,
2017-12-11T18:50:41.912Z,,41.6,,,50.8,55,
2017-12-11T18:50:51.912Z,,41.6,,,50.5,55,
2017-12-11T18:51:01.992Z,,41.7,,,50.7,55,
2017-12-11T18:51:11.912Z,,41.8,,,51,55,
2017-12-11T18:51:21.912Z,,41.8,,,50.9,55,
2017-12-11T18:51:31.912Z,,41.9,,,50.7,55,
2017-12-11T18:51:42.914Z,,41.9,,,50.3,55,
2017-12-11T18:51:51.912Z,,41.9,,,49.9,55,
2017-12-11T18:52:01.992Z,,41.9,,,49.8,55,
2017-12-11T18:52:11.912Z,,42,,,49.5,55,
2017-12-11T18:52:21.911Z,,42,,,49.4,55,
2017-12-11T18:52:31.911Z,,42,,,49.2,55,
2017-12-11T18:52:41.912Z,,42,,,49.1,55,
2017-12-11T18:52:51.911Z,,41.9,1,,48.7,55,0
2017-12-11T18:53:01.993Z,79,41.9,,,53.8,55,
2017-12-11T18:53:11.912Z,51,41.9,,,60,55,
2017-12-11T18:53:21.913Z,29,41.9,,,60.7,55,
2017-12-11T18:53:31.912Z,,41.8,,,57.6,55,
2017-12-11T18:53:41.913Z,,41.8,,,54.9,55,
2017-12-11T18:53:51.913Z,,41.8,,,53.9,55,
2017-12-11T18:54:01.992Z,,41.8,,,52.7,55,
