Time,PrimT,HwTSet,HwActive,PrimTSet,ActPow,HwTOutlet,ChActive
2017-11-09T20:27:20.021Z,,55,,,,32.8,
2017-11-09T20:27:30.021Z,,55,0,5,,32.7,0
2017-11-09T20:27:40.021Z,,55,,,,32.7,
2017-11-09T20:27:50.021Z,,55,,,,32.7,
2017-11-09T20:28:00.022Z,,55,,,,32.7,
2017-11-09T20:28:10.101Z,43.7,55,,,,32.6,
2017-11-09T20:28:20.021Z,,55,,,,32.6,
2017-11-09T20:28:35.043Z,,55,,,,32.6,
2017-11-09T20:28:40.022Z,,55,,,,32.5,
2017-11-09T20:28:50.021Z,,55,,,,32.5,
2017-11-09T20:29:00.021Z,43.6,55,,,,32.5,
2017-11-09T20:29:10.144Z,,55,,,,32.5,
2017-11-09T20:29:20.022Z,,55,,,,32.3,
2017-11-09T20:29:30.021Z,,55,,,,32.3,
2017-11-09T20:29:40.022Z,,55,,,,32.3,
2017-11-09T20:29:50.023Z,,55,,,,32.2,
2017-11-09T20:30:00.054Z,,55,,,,32.2,
2017-11-09T20:30:10.111Z,43.5,55,,,,32.2,
2017-11-09T20:30:20.022Z,,55,,,,32.2,
2017-11-09T20:30:30.021Z,,55,,,,32.1,
2017-11-09T20:30:40.022Z,,55,,,,32.1,
2017-11-09T20:30:50.021Z,,55,,,,32.1,
2017-11-09T20:31:00.022Z,,55,,,,32.1,
2017-11-09T20:31:10.112Z,43.4,55,,,,32,
2017-11-09T20:31:25.084Z,,55,,,,32,
2017-11-09T20:31:30.021Z,,55,,,,32,
2017-11-09T20:31:40.022Z,,55,,,,31.9,
2017-11-09T20:31:50.022Z,,55,,,,31.9,
2017-11-09T20:32:00.021Z,,55,,,,31.9,
2017-11-09T20:32:10.112Z,,55,,,,31.9,
2017-11-09T20:32:20.022Z,43.3,55,,,,31.7,
2017-11-09T20:32:30.021Z,,55,,,,31.7,
2017-11-09T20:32:40.021Z,,55,,,,31.7,
2017-11-09T20:32:50.021Z,,55,,,,31.6,
2017-11-09T20:33:00.023Z,,55,,,,31.6,
2017-11-09T20:33:10.113Z,43.2,55,,,,31.6,
2017-11-09T20:33:20.022Z,,55,,,,31.6,
2017-11-09T20:33:30.021Z,,55,,,,31.5,
2017-11-09T20:33:40.022Z,,55,,,,31.5,
2017-11-09T20:33:50.022Z,,55,,,,31.5,
2017-11-09T20:34:00.023Z,,55,,,,31.4,
2017-11-09T20:34:16.422Z,43.1,55,,,,31.4,
2017-11-09T20:34:20.023Z,,55,,,,31.4,
2017-11-09T20:34:30.022Z,,55,,,,31.4,
2017-11-09T20:34:40.023Z,,55,,,,31.4,
2017-11-09T20:34:50.021Z,,55,,,,31.2,
2017-11-09T20:35:00.022Z,,55,,,,31.2,
2017-11-09T20:35:10.113Z,43,55,,,,31.2,
2017-11-09T20:35:20.022Z,,55,,,,31.1,
2017-11-09T20:35:30.023Z,,55,,,,31.1,
2017-11-09T20:35:40.024Z,,55,,,,31.1,
2017-11-09T20:35:50.023Z,,55,,,,31.1,
2017-11-09T20:36:00.024Z,,55,,,,31,
2017-11-09T20:36:10.113Z,42.8,55,,,,31,
2017-11-09T20:36:20.022Z,,55,,,,31,
2017-11-09T20:36:30.022Z,,55,,,,31,
2017-11-09T20:36:40.024Z,,55,,,,30.9,
2017-11-09T20:36:50.022Z,,55,,,,30.9,
2017-11-09T20:37:00.022Z,,55,,,,30.9,
2017-11-09T20:37:10.102Z,,55,,,,30.9,
2017-11-09T20:37:20.022Z,,55,,,,30.7,
2017-11-09T20:37:30.023Z,42.7,55,,,,30.7,
2017-11-09T20:37:40.023Z,,55,,,,30.7,
2017-11-09T20:37:50.022Z,,55,,,,30.7,
2017-11-09T20:38:00.024Z,,55,,,,30.6,
2017-11-09T20:38:10.122Z,,55,,,,30.6,
2017-11-09T20:38:20.024Z,,55,,,,30.6,
2017-11-09T20:38:30.024Z,42.6,55,,,,30.6,
2017-11-09T20:38:40.024Z,,55,,,,30.5,
2017-11-09T20:38:50.022Z,,55,,,,30.5,
2017-11-09T20:39:00.026Z,,55,,,,30.5,
2017-11-09T20:39:10.113Z,,55,,,,30.5,
2017-11-09T20:39:20.022Z,,55,,,,30.4,
2017-11-09T20:39:30.037Z,,55,,,,30.4,
2017-11-09T20:39:40.030Z,42.5,55,,,,30.4,
2017-11-09T20:39:50.023Z,,55,,,,30.4,
2017-11-09T20:40:00.023Z,,55,,,,30.2,
2017-11-09T20:40:10.113Z,,55,,,,30.2,
2017-11-09T20:40:20.023Z,,55,,,,30.2,
2017-11-09T20:40:30.024Z,42.4,55,,,,30.2,
2017-11-09T20:40:40.024Z,,55,,,,30.2,
2017-11-09T20:40:50.023Z,,55,,,,30.1,
2017-11-09T20:41:00.024Z,,55,,,,30.1,
2017-11-09T20:41:10.116Z,,55,,,,30.1,
2017-11-09T20:41:20.023Z,,55,,,,30.1,
2017-11-09T20:41:30.023Z,42.3,55,,,,30,
2017-11-09T20:41:40.024Z,,55,,,,30,
2017-11-09T20:41:50.023Z,,55,,,,30,
2017-11-09T20:42:00.023Z,,55,,,,30,
2017-11-09T20:42:10.120Z,,55,,,,29.9,
2017-11-09T20:42:20.023Z,,55,,,,29.9,
2017-11-09T20:42:30.024Z,,55,,,,29.9,
2017-11-09T20:42:40.024Z,,55,,,,29.9,
2017-11-09T20:42:50.023Z,42.2,55,,,,29.9,
2017-11-09T20:43:00.023Z,,55,,,,29.7,
2017-11-09T20:43:10.103Z,,55,,,,29.7,
2017-11-09T20:43:20.023Z,,55,,,,29.7,
2017-11-09T20:43:30.024Z,,55,,,,29.7,
2017-11-09T20:43:40.023Z,,55,,,,29.6,
2017-11-09T20:43:50.023Z,42,55,,,,29.6,
2017-11-09T20:44:00.031Z,,55,1,0,,29.6,0
2017-11-09T20:44:15.123Z,42.8,55,0,59,,33.2,0
2017-11-09T20:44:20.024Z,41.2,55,,,,32.3,
2017-11-09T20:44:30.024Z,41,55,,,,32,
2017-11-09T20:44:40.023Z,,55,,,,31.7,
2017-11-09T20:44:50.026Z,,55,,,,31.6,
2017-11-09T20:45:01.016Z,,55,,,,31.5,
2017-11-09T20:45:10.115Z,41,55,,5,,35.7,
2017-11-09T20:45:20.023Z,40.9,55,,,,34.4,
2017-11-09T20:45:30.026Z,,55,,,,33.3,
2017-11-09T20:45:40.026Z,,55,,,,32.7,
2017-11-09T20:45:50.023Z,,55,,,,32.3,
2017-11-09T20:46:00.024Z,,55,,,,32,
2017-11-09T20:46:10.113Z,,55,,,,31.9,
2017-11-09T20:46:20.023Z,,55,,,,31.6,
2017-11-09T20:46:30.024Z,41.4,55,0,59,124,30.7,0
2017-11-09T20:46:40.023Z,41.1,55,1,0,0,35.1,0
2017-11-09T20:46:50.024Z,43.1,55,0,59,0,37.3,0
2017-11-09T20:47:01.108Z,44.5,55,0,,,36.3,0
2017-11-09T20:47:10.143Z,,55,,,,35.4,
2017-11-09T20:47:20.023Z,45.6,55,,,,34.8,
2017-11-09T20:47:30.024Z,46,55,,,,34.6,
2017-11-09T20:47:40.025Z,46.1,55,,,,34.3,
2017-11-09T20:47:50.024Z,46.4,55,,5,,34.3,
2017-11-09T20:48:05.044Z,46.5,55,1,0,86,35.2,0
2017-11-09T20:48:10.118Z,49.7,55,0,59,0,41.4,0
2017-11-09T20:48:20.024Z,50.2,55,0,,,40.5,0
2017-11-09T20:48:30.025Z,51.1,55,,,,39,
2017-11-09T20:48:40.024Z,52,55,,,,38.1,
2017-11-09T20:48:50.041Z,51.9,55,,,,43.1,
2017-11-09T20:49:00.025Z,53.3,55,1,0,124,47.5,0
2017-11-09T20:49:10.114Z,57.5,55,0,59,0,47.8,0
2017-11-09T20:49:20.024Z,59,55,1,0,57,51.8,0
2017-11-09T20:49:30.024Z,59.8,55,0,59,0,54.7,0
2017-11-09T20:49:40.024Z,59.5,55,0,,,53.2,0
2017-11-09T20:49:55.044Z,60.4,55,,,,50.9,
2017-11-09T20:50:00.025Z,61.2,55,,,,50,
2017-11-09T20:50:10.114Z,61.7,55,,,,49.5,
2017-11-09T20:50:20.024Z,62.1,55,,,,49.2,
2017-11-09T20:50:30.025Z,62.2,55,,,,49.1,
2017-11-09T20:50:40.024Z,,55,,5,,49.3,
2017-11-09T20:50:50.024Z,,55,,,,49.8,
2017-11-09T20:51:00.025Z,,55,,,,50.1,
2017-11-09T20:51:10.104Z,,55,,,,50.4,
2017-11-09T20:51:20.223Z,62.1,55,,,,50.6,
2017-11-09T20:51:30.024Z,,55,,,,50.7,
2017-11-09T20:51:40.025Z,,55,,,,50.8,
2017-11-09T20:51:50.024Z,,55,,,,50.8,
2017-11-09T20:52:00.025Z,,55,,,,50.9,
2017-11-09T20:52:10.104Z,,55,,,,50.9,
2017-11-09T20:52:20.024Z,,55,,,,51,
2017-11-09T20:52:30.025Z,62.2,55,,,,51,
2017-11-09T20:52:40.024Z,,55,,,,51,
2017-11-09T20:52:50.025Z,,55,,,,51,
2017-11-09T20:53:00.025Z,,55,,,,51,
2017-11-09T20:53:10.105Z,,55,,,,51.1,
2017-11-09T20:53:20.025Z,62.3,55,,,,51,
2017-11-09T20:53:30.024Z,,55,,,,51.1,
2017-11-09T20:53:40.024Z,,55,,,,51,
2017-11-09T20:53:50.025Z,,55,,,,51,
2017-11-09T20:54:00.025Z,62.4,55,,,,51,
2017-11-09T20:54:10.105Z,,55,,,,51,
2017-11-09T20:54:20.025Z,,55,,,,51,
2017-11-09T20:54:30.026Z,,55,,,,50.9,
2017-11-09T20:54:40.025Z,,55,,,,50.9,
2017-11-09T20:54:50.025Z,,55,,,,50.9,
2017-11-09T20:55:00.025Z,,55,,,,50.8,
2017-11-09T20:55:10.115Z,,55,,,,50.8,
2017-11-09T20:55:20.025Z,62.6,55,,,,50.8,
2017-11-09T20:55:30.024Z,62.4,55,,,,50.7,
2017-11-09T20:55:40.720Z,,55,,,,50.7,
2017-11-09T20:55:50.030Z,,55,,,,50.6,
2017-11-09T20:56:00.025Z,,55,,,,50.6,
2017-11-09T20:56:10.105Z,,55,,,,50.4,
2017-11-09T20:56:20.025Z,,55,,,,50.4,
2017-11-09T20:56:30.027Z,,55,,,,50.3,
2017-11-09T20:56:40.026Z,,55,,,,50.3,
2017-11-09T20:56:50.025Z,,55,,,,50.2,
2017-11-09T20:57:01.022Z,,55,,,,50.2,
2017-11-09T20:57:10.111Z,,55,,,,50.2,
2017-11-09T20:57:20.025Z,62.3,55,,,,50.1,
2017-11-09T20:57:30.082Z,,55,,,,50,
2017-11-09T20:57:40.025Z,,55,,,,50,
2017-11-09T20:57:50.025Z,,55,,,,49.9,
2017-11-09T20:58:00.025Z,,55,,,,49.9,
2017-11-09T20:58:10.104Z,,55,,,,49.8,
2017-11-09T20:58:20.026Z,62.2,55,,,,49.8,
2017-11-09T20:58:30.025Z,,55,,,,49.7,
2017-11-09T20:58:40.027Z,,55,,,,49.7,
2017-11-09T20:58:50.026Z,,55,,,,49.5,
2017-11-09T20:59:00.029Z,,55,,,,49.5,
2017-11-09T20:59:10.105Z,62.1,55,,,,49.4,
2017-11-09T20:59:20.041Z,,55,,,,49.4,
2017-11-09T20:59:30.025Z,,55,,,,49.3,
2017-11-09T20:59:40.025Z,62,55,,,,49.3,
2017-11-09T20:59:50.025Z,,55,,,,49.2,
2017-11-09T21:00:00.025Z,,55,,,,49.1,
2017-11-09T21:00:10.116Z,,55,,,,49.1,
2017-11-09T21:00:20.032Z,,55,,,,49,
2017-11-09T21:00:30.026Z,61.9,55,,,,49,
2017-11-09T21:00:40.029Z,,55,,,,48.9,
2017-11-09T21:00:55.045Z,,55,,,,48.9,
2017-11-09T21:01:00.026Z,,55,,,,48.7,
2017-11-09T21:01:10.115Z,61.7,55,,,,48.7,
2017-11-09T21:01:20.030Z,,55,,,,48.6,
2017-11-09T21:01:30.028Z,,55,,,,48.5,
2017-11-09T21:01:40.026Z,,55,,,,48.5,
2017-11-09T21:01:50.026Z,61.6,55,,,,48.4,
2017-11-09T21:02:00.028Z,,55,,,,48.3,
2017-11-09T21:02:10.115Z,,55,,,,48.3,
2017-11-09T21:02:20.026Z,,55,,,,48.2,
2017-11-09T21:02:30.027Z,61.5,55,,,,48.2,
2017-11-09T21:02:41.022Z,,55,,,,48.1,
2017-11-09T21:02:50.028Z,,55,,,,48.1,
2017-11-09T21:03:00.026Z,61.4,55,,,,48,
2017-11-09T21:03:10.117Z,,55,,,,47.8,
2017-11-09T21:03:20.026Z,,55,,,,47.8,
2017-11-09T21:03:30.026Z,61.3,55,,,,47.7,
2017-11-09T21:03:40.027Z,,55,,,,47.6,
2017-11-09T21:03:50.029Z,,55,,,,47.6,
2017-11-09T21:04:00.028Z,,55,,,,47.5,
2017-11-09T21:04:10.119Z,61.2,55,,,,47.5,
2017-11-09T21:04:20.029Z,,55,,,,47.4,
2017-11-09T21:04:30.028Z,,55,,,,47.4,
2017-11-09T21:04:40.028Z,61,55,,,,47.3,
2017-11-09T21:04:50.032Z,,55,,,,47.2,
2017-11-09T21:05:00.029Z,,55,,,,47.2,
2017-11-09T21:05:10.107Z,,55,,,,47,
2017-11-09T21:05:20.027Z,60.9,55,,,,46.9,
2017-11-09T21:05:35.056Z,60.9,55,0,5,0,46.9,0
2017-11-09T21:05:40.028Z,,55,,,,46.8,
2017-11-09T21:05:50.026Z,60.8,55,,,,46.8,
2017-11-09T21:06:00.026Z,,55,,,,46.7,
2017-11-09T21:06:10.106Z,,55,,,,46.7,
2017-11-09T21:06:20.026Z,,55,,,,46.6,
2017-11-09T21:06:30.027Z,60.7,55,,,,46.5,
2017-11-09T21:06:40.029Z,,55,,,,46.5,
2017-11-09T21:06:50.026Z,,55,,,,46.4,
2017-11-09T21:07:00.027Z,60.6,55,,,,46.4,
2017-11-09T21:07:10.106Z,,55,,,,46.2,
2017-11-09T21:07:20.026Z,,55,,,,46.1,
2017-11-09T21:07:30.028Z,,55,,,,46.1,
2017-11-09T21:07:40.030Z,60.5,55,,,,46,
2017-11-09T21:07:50.027Z,,55,,,,45.9,
2017-11-09T21:08:00.026Z,,55,,,,45.9,
2017-11-09T21:08:10.141Z,60.3,55,,,,45.8,
2017-11-09T21:08:25.373Z,,55,,,,45.8,
2017-11-09T21:08:30.027Z,,55,,,,45.7,
2017-11-09T21:08:40.028Z,60.2,55,,,,45.7,
2017-11-09T21:08:50.026Z,,55,,,,45.6,
2017-11-09T21:09:00.027Z,,55,,,,45.5,
2017-11-09T21:09:10.127Z,,55,,,,45.5,
2017-11-09T21:09:20.027Z,60.1,55,,,,45.3,
2017-11-09T21:09:30.033Z,,55,,,,45.3,
2017-11-09T21:09:40.028Z,,55,,,,45.2,
2017-11-09T21:09:50.027Z,60,55,,,,45.2,
2017-11-09T21:10:00.028Z,,55,,,,45.1,
2017-11-09T21:10:10.117Z,,55,,,,45,
2017-11-09T21:10:20.028Z,59.9,55,,,,45,
2017-11-09T21:10:30.026Z,,55,,,,44.9,
2017-11-09T21:10:40.030Z,,55,,,,44.9,
2017-11-09T21:10:50.027Z,,55,,,,44.8,
2017-11-09T21:11:00.028Z,59.8,55,,,,44.7,
2017-11-09T21:11:10.117Z,,55,,,,44.7,
2017-11-09T21:11:20.027Z,,55,,,,44.5,
2017-11-09T21:11:30.029Z,59.7,55,,,,44.5,
2017-11-09T21:11:40.029Z,,55,,,,44.4,
2017-11-09T21:11:50.027Z,,55,,,,44.4,
2017-11-09T21:12:00.027Z,,55,,,,44.3,
2017-11-09T21:12:10.118Z,59.5,55,,,,44.2,
2017-11-09T21:12:20.029Z,,55,,,,44.2,
2017-11-09T21:12:30.027Z,,55,,,,44.1,
2017-11-09T21:12:41.031Z,59.4,55,,,,44.1,
2017-11-09T21:12:50.027Z,,55,,,,44,
2017-11-09T21:13:00.027Z,,55,,,,44,
2017-11-09T21:13:10.117Z,59.3,55,,,,43.9,
2017-11-09T21:13:20.027Z,,55,,,,43.7,
2017-11-09T21:13:30.027Z,,55,,,,43.7,
2017-11-09T21:13:40.029Z,,55,,,,43.6,
2017-11-09T21:13:50.027Z,59.2,55,,,,43.6,
2017-11-09T21:14:00.027Z,,55,,,,43.5,
2017-11-09T21:14:10.107Z,,55,,,,43.5,
2017-11-09T21:14:20.027Z,59.1,55,,,,43.4,
2017-11-09T21:14:30.027Z,,55,,,,43.3,
2017-11-09T21:14:40.028Z,,55,,,,43.3,
2017-11-09T21:14:50.030Z,59.1,55,1,0,73,43.9,0
2017-11-09T21:15:00.030Z,57.9,55,,,74,51.1,
2017-11-09T21:15:10.123Z,58,55,,,74,52,
2017-11-09T21:15:20.028Z,59.3,55,,,67,54.2,
2017-11-09T21:15:30.030Z,60.4,55,,,51,56.1,
2017-11-09T21:15:40.030Z,59.1,55,0,59,0,56.7,0
2017-11-09T21:15:50.027Z,58.4,55,,,,55.3,
2017-11-09T21:16:00.028Z,56.5,55,,,,56.4,
2017-11-09T21:16:10.118Z,53.6,55,,,,54,
2017-11-09T21:16:20.028Z,50.6,55,,,,51.3,
2017-11-09T21:16:30.028Z,47.5,55,,,,48,
2017-11-09T21:16:40.028Z,44.4,55,,5,,45.2,
2017-11-09T21:16:50.027Z,43.2,55,,,,42,
2017-11-09T21:17:00.030Z,43.4,55,,,,33.2,
2017-11-09T21:17:10.118Z,43.6,55,,,,27.2,
2017-11-09T21:17:20.028Z,43.7,55,,,,22.5,
2017-11-09T21:17:30.029Z,44,55,,,,24.5,
2017-11-09T21:17:40.028Z,,55,,,,26.5,
2017-11-09T21:17:50.028Z,44.1,55,,,,27.2,
2017-11-09T21:18:00.028Z,44.2,55,,,,27.3,
2017-11-09T21:18:11.048Z,44.4,55,,,,27.3,
2017-11-09T21:18:21.037Z,,55,,,,27.3,
2017-11-09T21:18:30.028Z,44.5,55,,,,27.3,
2017-11-09T21:18:40.029Z,44.8,55,,,,27.2,
2017-11-09T21:18:50.028Z,,55,,,,27.2,
2017-11-09T21:19:00.028Z,44.9,55,,,,27,
2017-11-09T21:19:10.118Z,45,55,,,,27,
2017-11-09T21:19:20.028Z,45.1,55,,,,26.9,
2017-11-09T21:19:30.036Z,45.2,55,,,,26.9,
2017-11-09T21:19:40.030Z,,55,,,,26.8,
2017-11-09T21:19:50.028Z,45.3,55,,,,26.6,
2017-11-09T21:20:00.029Z,45.5,55,,,,26.6,
2017-11-09T21:20:10.110Z,,55,,,,26.5,
2017-11-09T21:20:20.028Z,45.6,55,,,,26.5,
2017-11-09T21:20:30.029Z,,55,,,,26.5,
2017-11-09T21:20:40.028Z,45.7,55,,,,26.3,
2017-11-09T21:20:50.028Z,,55,,,,26.3,
2017-11-09T21:21:00.030Z,45.8,55,,,,26.2,
2017-11-09T21:21:11.108Z,,55,,,,26.2,
2017-11-09T21:21:20.029Z,45.9,55,,,,26.2,
2017-11-09T21:21:30.031Z,,55,,,,26.1,
2017-11-09T21:21:40.029Z,,55,,,,26.1,
2017-11-09T21:21:50.029Z,46,55,,,,26.1,
2017-11-09T21:22:00.029Z,,55,,,,26.1,
2017-11-09T21:22:10.108Z,,55,,,,25.9,
2017-11-09T21:22:20.028Z,,55,,,,25.9,
2017-11-09T21:22:30.034Z,46.1,55,,,,25.9,
2017-11-09T21:22:40.028Z,,55,,,,25.9,
2017-11-09T21:22:50.031Z,,55,,,,25.8,
2017-11-09T21:23:00.029Z,,55,,,,25.8,
2017-11-09T21:23:10.118Z,,55,,,,25.8,
2017-11-09T21:23:20.028Z,,55,,,,25.8,
2017-11-09T21:23:30.029Z,,55,,,,25.6,
2017-11-09T21:23:40.030Z,,55,,,,25.6,
2017-11-09T21:23:50.028Z,,55,,,,25.6,
2017-11-09T21:24:05.048Z,,55,,,,25.6,
2017-11-09T21:24:10.108Z,,55,,,,25.6,
2017-11-09T21:24:20.028Z,,55,,,,25.6,
2017-11-09T21:24:30.029Z,,55,,,,25.5,
2017-11-09T21:24:40.029Z,46.2,55,0,59,80,25.5,0
2017-11-09T21:24:50.029Z,42.8,55,0,,0,28.2,0
2017-11-09T21:25:00.032Z,41.7,55,,,,28.3,
2017-11-09T21:25:10.118Z,41.6,55,,,,28.5,
2017-11-09T21:25:20.029Z,41.7,55,,,,28.6,
2017-11-09T21:25:30.067Z,41.8,55,,,,28.7,
2017-11-09T21:25:40.029Z,,55,,5,,28.9,
2017-11-09T21:25:50.029Z,41.9,55,,,,29.2,
2017-11-09T21:26:00.029Z,,55,,,,29.4,
2017-11-09T21:26:10.118Z,42,55,,,,29.7,
2017-11-09T21:26:20.028Z,42.2,55,0,75,79,30,2
2017-11-09T21:26:30.029Z,47.1,55,,,80,30.2,
2017-11-09T21:26:40.029Z,43.8,55,,,37,30.5,
2017-11-09T21:26:55.073Z,38.5,55,,,29,30.7,
2017-11-09T21:27:00.029Z,33.3,55,,,,30.9,
2017-11-09T21:27:10.119Z,30.5,55,,,,31,
2017-11-09T21:27:20.029Z,28.9,55,,,,31.1,
2017-11-09T21:27:30.030Z,29.1,55,,,,31.2,
2017-11-09T21:27:40.029Z,29.6,55,,,,31.4,
2017-11-09T21:27:50.029Z,30.2,55,,,,31.5,
2017-11-09T21:28:00.030Z,30.3,55,,,,31.5,
2017-11-09T21:28:10.109Z,30.2,55,,,,31.6,
2017-11-09T21:28:20.993Z,30.3,55,,,31,31.6,
2017-11-09T21:28:30.032Z,31,55,,,36,31.7,
2017-11-09T21:28:40.029Z,32.2,55,,,39,31.7,
2017-11-09T21:28:50.030Z,33,55,,,43,31.9,
2017-11-09T21:29:01.030Z,34.1,55,,,47,31.9,
2017-11-09T21:29:10.121Z,35.1,55,,,50,31.9,
2017-11-09T21:29:21.136Z,36.1,55,,,54,32,
2017-11-09T21:29:36.241Z,37.2,55,,,58,32,
2017-11-09T21:29:40.030Z,38.3,55,,,61,32,
2017-11-09T21:29:50.029Z,39.5,55,,,65,32,
2017-11-09T21:30:00.030Z,41,55,,,70,32,
2017-11-09T21:30:10.119Z,42.2,55,,,73,32,
2017-11-09T21:30:20.030Z,43.1,55,,,77,32.1,
2017-11-09T21:30:30.030Z,44.2,55,,,80,32.1,
2017-11-09T21:30:40.029Z,45.4,55,,,84,32.1,
2017-11-09T21:30:50.033Z,47,55,,,89,32.1,
2017-11-09T21:31:05.049Z,48,55,,,92,32.1,
2017-11-09T21:31:10.109Z,49.1,55,,,96,32.1,
2017-11-09T21:31:20.029Z,50.5,55,,,99,32.1,
2017-11-09T21:31:30.030Z,52,55,,,100,32.1,
2017-11-09T21:31:40.029Z,53.1,55,,,,32.1,
2017-11-09T21:31:50.030Z,53.5,55,,,,32.1,
2017-11-09T21:32:00.091Z,54.3,55,,,,32.1,
2017-11-09T21:32:10.079Z,55,55,,,,32.2,
2017-11-09T21:32:20.029Z,55.7,55,,,,32.2,
2017-11-09T21:32:30.030Z,56.2,55,,,,32.2,
2017-11-09T21:32:40.030Z,57,55,,,,32.3,
2017-11-09T21:32:50.030Z,57.6,55,,,,32.5,
2017-11-09T21:33:00.031Z,58.1,55,,,,32.6,
2017-11-09T21:33:10.119Z,59,55,,,,32.7,
2017-11-09T21:33:20.030Z,59.4,55,,,,33,
2017-11-09T21:33:30.030Z,60,55,,,,33.1,
2017-11-09T21:33:40.030Z,60.7,55,,,,33.3,
2017-11-09T21:33:50.030Z,61.2,55,,,,33.7,
2017-11-09T21:34:00.030Z,62.1,55,,,,34,
2017-11-09T21:34:10.123Z,63,55,,,,34.2,
2017-11-09T21:34:20.030Z,63.5,55,,,,34.6,
2017-11-09T21:34:30.029Z,64.1,55,,,,34.9,
2017-11-09T21:34:40.030Z,64.7,55,,,,35.2,
2017-11-09T21:34:50.031Z,65.5,55,,,,35.6,
2017-11-09T21:35:00.030Z,66.2,55,,,,35.9,
2017-11-09T21:35:10.120Z,66.7,55,,,,36.2,
2017-11-09T21:35:20.030Z,67.4,55,,,,36.7,
2017-11-09T21:35:30.032Z,68.1,55,,,,36.9,
2017-11-09T21:35:40.031Z,68.6,55,,,,37.4,
2017-11-09T21:35:50.036Z,69.2,55,,,,37.8,
2017-11-09T21:36:00.042Z,69.7,55,,,,38.1,
2017-11-09T21:36:10.110Z,70.4,55,,,,38.5,
2017-11-09T21:36:20.031Z,71.1,55,,,,38.9,
2017-11-09T21:36:30.031Z,71.6,55,,,,39.3,
2017-11-09T21:36:40.030Z,72.3,55,,,,39.8,
2017-11-09T21:36:51.022Z,72.7,55,,,,40.1,
2017-11-09T21:37:00.030Z,73.4,55,,,,40.5,
2017-11-09T21:37:10.110Z,73.8,55,,,,40.8,
2017-11-09T21:37:20.059Z,74.5,55,,,,41.2,
2017-11-09T21:37:30.030Z,75,55,,,,41.6,
2017-11-09T21:37:40.030Z,75.6,55,,,,42,
2017-11-09T21:37:50.030Z,76,55,,,97,42.3,
2017-11-09T21:38:00.030Z,76.2,55,,,92,42.6,
2017-11-09T21:38:10.120Z,76.3,55,,,88,43.1,
2017-11-09T21:38:20.032Z,76.2,55,,,83,43.4,
2017-11-09T21:38:30.030Z,75.9,55,,,79,43.7,
2017-11-09T21:38:40.030Z,75.6,55,,,76,44.1,
2017-11-09T21:38:50.031Z,75.3,55,,,74,44.4,
2017-11-09T21:39:00.030Z,,55,,,73,44.8,
2017-11-09T21:39:10.120Z,75.1,55,,,72,45.1,
2017-11-09T21:39:20.030Z,75.3,55,,,,45.5,
2017-11-09T21:39:30.359Z,75.4,55,,,70,45.8,
2017-11-09T21:39:45.050Z,75.6,55,,,68,46,
2017-11-09T21:39:50.031Z,,55,,,66,46.4,
2017-11-09T21:40:00.030Z,75.4,55,,,63,46.6,
2017-11-09T21:40:10.120Z,,55,,,62,46.8,
2017-11-09T21:40:20.031Z,75.3,55,,,60,47,
2017-11-09T21:40:30.032Z,,55,,,59,47.4,
2017-11-09T21:40:40.030Z,,55,,,58,47.5,
2017-11-09T21:40:50.031Z,,55,,,56,47.7,
2017-11-09T21:41:00.032Z,75.4,55,,,55,48,
2017-11-09T21:41:10.120Z,75.3,55,,,54,48.2,
2017-11-09T21:41:20.031Z,,55,,,53,48.4,
2017-11-09T21:41:30.030Z,,55,,,52,48.6,
2017-11-09T21:41:40.031Z,,55,,,50,48.9,
2017-11-09T21:41:50.031Z,75.1,55,,,,49,
2017-11-09T21:42:00.030Z,,55,,,49,49.2,
2017-11-09T21:42:10.111Z,,55,,,,49.3,
2017-11-09T21:42:20.053Z,,55,,,,49.5,
2017-11-09T21:42:35.382Z,75.3,55,,,48,49.7,
2017-11-09T21:42:40.031Z,,55,,,47,49.9,
2017-11-09T21:42:50.031Z,75.1,55,,,46,50,
2017-11-09T21:43:00.030Z,,55,,,45,50.2,
2017-11-09T21:43:10.121Z,,55,,,,50.3,
2017-11-09T21:43:20.031Z,,55,,,,50.4,
2017-11-09T21:43:30.032Z,,55,,,44,50.7,
2017-11-09T21:43:41.073Z,,55,,,,50.8,
2017-11-09T21:43:50.031Z,,55,,,,51,
2017-11-09T21:44:00.033Z,,55,,,,51.1,
2017-11-09T21:44:10.110Z,,55,,,43,51.2,
2017-11-09T21:44:20.032Z,,55,,,,51.3,
2017-11-09T21:44:30.031Z,,55,,,42,51.6,
2017-11-09T21:44:40.033Z,,55,,,,51.7,
2017-11-09T21:44:50.032Z,,55,,,,51.8,
2017-11-09T21:45:00.031Z,,55,,,41,51.9,
2017-11-09T21:45:10.111Z,,55,,,,52,
2017-11-09T21:45:25.051Z,,55,,,40,52.1,
2017-11-09T21:45:30.032Z,,55,,,,52.2,
2017-11-09T21:45:40.031Z,75,55,,,,52.3,
2017-11-09T21:45:50.033Z,75.1,55,,,39,52.4,
2017-11-09T21:46:00.032Z,,55,,,,52.6,
2017-11-09T21:46:10.110Z,75,55,,,,52.7,
2017-11-09T21:46:20.034Z,,55,,,,52.8,
2017-11-09T21:46:30.031Z,75.1,55,,,38,52.9,
2017-11-09T21:46:40.034Z,,55,,,,53,
