Time,PrimT,PrimTSet,HwTSet,HwTOutlet,HwActive,ChActive,ActPow
2018-02-11T18:37:35.102Z,,,55,32.2,,,
2018-02-11T18:37:44.971Z,,,55,32.2,,,
2018-02-11T18:37:54.971Z,,,55,32.2,,,
2018-02-11T18:38:04.971Z,,,55,32.1,,,
2018-02-11T18:38:14.980Z,,,55,32.1,,,
2018-02-11T18:38:24.980Z,,,55,32.1,,,
2018-02-11T18:38:34.981Z,44.5,75,55,32.1,0,2,0
2018-02-11T18:38:44.971Z,,,55,32.1,,,
2018-02-11T18:38:54.971Z,,,55,32.1,,,
2018-02-11T18:39:04.971Z,,,55,32,,,
2018-02-11T18:39:14.971Z,,,55,32,,,
2018-02-11T18:39:30.062Z,,,55,32,,,
2018-02-11T18:39:34.971Z,,,55,32,,,
2018-02-11T18:39:44.971Z,,,55,32,,,
2018-02-11T18:39:54.971Z,,,55,31.9,,,
2018-02-11T18:40:04.971Z,,,55,31.9,,,
2018-02-11T18:40:14.972Z,,,55,31.9,,,
2018-02-11T18:40:25.972Z,,,55,31.9,,,
2018-02-11T18:40:34.972Z,44.4,,55,31.7,,,
2018-02-11T18:40:44.971Z,,,55,31.7,,,
2018-02-11T18:40:54.972Z,,,55,31.7,,,
2018-02-11T18:41:04.971Z,,,55,31.7,,,
2018-02-11T18:41:14.971Z,,,55,31.6,,,
2018-02-11T18:41:24.973Z,,,55,31.6,,,
2018-02-11T18:41:34.972Z,,,55,31.6,,,
2018-02-11T18:41:44.971Z,,,55,31.6,,,
2018-02-11T18:41:54.971Z,,,55,31.5,,,
2018-02-11T18:42:04.972Z,,,55,31.5,,,
2018-02-11T18:42:14.971Z,,,55,31.5,,,
2018-02-11T18:42:24.976Z,,,55,31.5,,,
2018-02-11T18:42:34.972Z,,,55,31.5,,,
2018-02-11T18:42:44.973Z,44.3,,55,31.4,,,
2018-02-11T18:42:54.976Z,,,55,31.4,,,
2018-02-11T18:43:04.972Z,,,55,31.4,,,
2018-02-11T18:43:15.965Z,,,55,31.4,,,
2018-02-11T18:43:24.972Z,,,55,31.2,,,
2018-02-11T18:43:34.972Z,,,55,31.2,,,
2018-02-11T18:43:44.972Z,,,55,31.2,,,
2018-02-11T18:43:54.972Z,,,55,31.2,,,
2018-02-11T18:44:04.973Z,,,55,31.1,,,
2018-02-11T18:44:14.973Z,,,55,31.1,,,
2018-02-11T18:44:24.972Z,,,55,31.1,,,
2018-02-11T18:44:34.973Z,44.2,,55,31.1,,,
2018-02-11T18:44:44.973Z,,,55,31,,,
2018-02-11T18:44:54.972Z,,,55,31,,,
2018-02-11T18:45:04.972Z,,,55,31,,,
2018-02-11T18:45:14.972Z,,,55,31,,,
2018-02-11T18:45:24.972Z,,,55,31,,,
2018-02-11T18:45:34.974Z,,,55,30.9,,,
2018-02-11T18:45:44.973Z,44.1,,55,30.9,,,
2018-02-11T18:45:54.972Z,,,55,30.9,,,
2018-02-11T18:46:09.992Z,,,55,30.9,,,
2018-02-11T18:46:14.973Z,,,55,30.7,,,
2018-02-11T18:46:24.973Z,,,55,30.7,,,
2018-02-11T18:46:34.974Z,,,55,30.7,,,
2018-02-11T18:46:44.972Z,,,55,30.7,,,
2018-02-11T18:46:54.974Z,,,55,30.6,,,
2018-02-11T18:47:04.972Z,44,,55,30.6,,,
2018-02-11T18:47:14.972Z,,,55,30.6,,,
2018-02-11T18:47:24.976Z,,,55,30.6,,,
2018-02-11T18:47:35.971Z,,,55,30.5,,,
2018-02-11T18:47:44.973Z,,,55,30.5,,,
2018-02-11T18:47:54.972Z,,,55,30.5,,,
2018-02-11T18:48:04.973Z,,,55,30.5,,,
2018-02-11T18:48:20.024Z,43.9,,55,30.4,,,
2018-02-11T18:48:24.973Z,46.5,,55,30.4,0,2,80
2018-02-11T18:48:34.972Z,50.6,,55,30.4,,,56
2018-02-11T18:48:45.665Z,50.9,,55,30.4,,,29
2018-02-11T18:48:54.973Z,44.6,,55,30.2,,,
2018-02-11T18:49:04.973Z,40.9,,55,30.2,,,
2018-02-11T18:49:14.973Z,39.6,,55,30.2,,,
2018-02-11T18:49:24.973Z,38.8,,55,30.2,,,
2018-02-11T18:49:34.974Z,39.2,,55,30.2,,,
2018-02-11T18:49:44.973Z,40.3,,55,30.2,,,
2018-02-11T18:49:55.965Z,40.8,,55,30.1,,,
2018-02-11T18:50:04.973Z,40.9,,55,30.1,,,
2018-02-11T18:50:14.976Z,,,55,30.1,,,
2018-02-11T18:50:24.973Z,,,55,30.1,,,
2018-02-11T18:50:34.973Z,41.1,,55,30.1,,,
2018-02-11T18:50:44.974Z,41.4,,55,30.1,,,
2018-02-11T18:50:54.973Z,41.7,,55,30.1,,,
2018-02-11T18:51:04.974Z,41.9,,55,30.1,,,
2018-02-11T18:51:14.973Z,42,,55,30.1,,,
2018-02-11T18:51:24.973Z,42.3,,55,30.1,,,
2018-02-11T18:51:34.973Z,42.5,,55,30.2,,,
2018-02-11T18:51:44.974Z,42.7,,55,30.2,,,
2018-02-11T18:51:54.974Z,43,,55,30.2,,,
2018-02-11T18:52:04.974Z,43.2,,55,30.2,,,
2018-02-11T18:52:14.974Z,43.4,,55,30.4,,,
2018-02-11T18:52:24.973Z,43.6,,55,30.4,,,
2018-02-11T18:52:34.973Z,43.9,,55,30.4,,,
2018-02-11T18:52:44.973Z,44.1,,55,30.5,,,
2018-02-11T18:52:54.973Z,44.3,,55,30.5,,,
2018-02-11T18:53:04.974Z,44.4,,55,30.6,,,
2018-02-11T18:53:15.976Z,44.8,,55,30.6,,,
2018-02-11T18:53:24.973Z,45,,55,30.7,,,
2018-02-11T18:53:34.973Z,45.1,,55,30.7,,,
2018-02-11T18:53:44.973Z,45.3,,55,30.9,,,
2018-02-11T18:53:54.974Z,45.6,,55,30.9,,,
2018-02-11T18:54:04.973Z,45.8,,55,31,,,
2018-02-11T18:54:14.973Z,46,,55,31.1,,,
2018-02-11T18:54:24.973Z,46.1,,55,31.1,,,
2018-02-11T18:54:34.974Z,46.6,,55,31.2,0,2,0
2018-02-11T18:54:44.974Z,45.7,,55,31.4,,,
2018-02-11T18:54:54.974Z,43.8,,55,31.4,,,
2018-02-11T18:55:04.974Z,42.8,,55,31.5,,,
2018-02-11T18:55:14.973Z,42.5,,55,31.6,,,
2018-02-11T18:55:24.973Z,42.4,,55,31.7,,,
2018-02-11T18:55:34.973Z,42.8,,55,31.7,,,
2018-02-11T18:55:44.974Z,43,,55,31.9,,,
2018-02-11T18:55:54.973Z,42.7,,55,32,,,
2018-02-11T18:56:06.038Z,42.5,,55,32.1,,,
2018-02-11T18:56:14.973Z,42.2,,55,32.1,,,
2018-02-11T18:56:24.973Z,41.9,,55,32.2,,,
2018-02-11T18:56:34.974Z,41.7,,55,32.2,,,
2018-02-11T18:56:44.973Z,41.5,,55,32.3,,,
2018-02-11T18:56:54.975Z,41.4,,55,32.3,,,
2018-02-11T18:57:04.974Z,41.2,,55,32.5,,,
2018-02-11T18:57:14.975Z,41.1,,55,32.5,,,
2018-02-11T18:57:24.974Z,40.9,,55,32.5,,,
2018-02-11T18:57:34.974Z,40.8,,55,32.5,,,
2018-02-11T18:57:44.974Z,40.9,,55,32.6,,,
2018-02-11T18:57:54.973Z,41,,55,32.6,,,
2018-02-11T18:58:04.975Z,41.1,,55,32.6,,,
2018-02-11T18:58:14.975Z,41.4,,55,32.6,,,
2018-02-11T18:58:24.976Z,41.5,,55,32.6,,,
2018-02-11T18:58:34.974Z,41.6,,55,32.6,,,
2018-02-11T18:58:44.975Z,41.7,,55,32.6,,,
2018-02-11T18:58:59.995Z,41.8,,55,32.6,,,
2018-02-11T18:59:04.974Z,,,55,32.6,,,
2018-02-11T18:59:14.974Z,41.9,,55,32.6,,,
2018-02-11T18:59:24.978Z,42,,55,32.6,,,
2018-02-11T18:59:34.975Z,,,55,32.6,,,
2018-02-11T18:59:44.977Z,42.2,,55,32.6,,,
2018-02-11T18:59:55.135Z,42.3,,55,32.5,,,
2018-02-11T19:00:04.974Z,,,55,32.5,,,
2018-02-11T19:00:14.974Z,42.4,,55,32.5,,,
2018-02-11T19:00:24.974Z,,,55,32.5,,,
2018-02-11T19:00:34.976Z,42.5,,55,32.5,,,
2018-02-11T19:00:44.975Z,,,55,32.5,,,
2018-02-11T19:00:54.975Z,42.6,,55,32.5,,,
2018-02-11T19:01:04.975Z,,,55,32.3,,,
2018-02-11T19:01:14.975Z,42.7,,55,32.3,,,
2018-02-11T19:01:24.974Z,,,55,32.3,,,
2018-02-11T19:01:34.976Z,,,55,32.3,,,
2018-02-11T19:01:49.994Z,42.8,,55,32.3,,,
2018-02-11T19:01:55.972Z,,,55,32.3,,,
2018-02-11T19:02:04.974Z,,,55,32.2,,,
2018-02-11T19:02:14.974Z,43,,55,32.2,,,
2018-02-11T19:02:25.973Z,,,55,32.2,,,
2018-02-11T19:02:34.976Z,,,55,32.2,,,
2018-02-11T19:02:44.974Z,,,55,32.1,,,
2018-02-11T19:02:54.974Z,,,55,32.1,,,
2018-02-11T19:03:04.976Z,43.1,,55,32.1,,,
2018-02-11T19:03:16.075Z,,,55,32.1,,,
2018-02-11T19:03:24.974Z,,,55,32,,,
2018-02-11T19:03:34.975Z,,,55,32,,,
2018-02-11T19:03:44.978Z,,,55,32,,,
2018-02-11T19:03:54.975Z,,,55,32,,,
2018-02-11T19:04:04.974Z,,,55,32,,,
2018-02-11T19:04:14.974Z,43.2,,55,31.9,,,
2018-02-11T19:04:24.974Z,,,55,31.9,,,
2018-02-11T19:04:39.995Z,,,55,31.9,,,
2018-02-11T19:04:44.974Z,,,55,31.9,,,
2018-02-11T19:04:54.975Z,,,55,31.7,,,
2018-02-11T19:05:04.976Z,,,55,31.7,,,
2018-02-11T19:05:14.978Z,,,55,31.7,,,
2018-02-11T19:05:24.975Z,,,55,31.7,,,
2018-02-11T19:05:34.975Z,,,55,31.6,,,
2018-02-11T19:05:44.975Z,,,55,31.6,,,
2018-02-11T19:05:54.975Z,,,55,31.6,,,
2018-02-11T19:06:04.975Z,,,55,31.6,,,
2018-02-11T19:06:14.974Z,,,55,31.5,,,
2018-02-11T19:06:24.976Z,,,55,31.5,,,
2018-02-11T19:06:34.975Z,,,55,31.5,,,
2018-02-11T19:06:44.975Z,,,55,31.5,,,
2018-02-11T19:06:54.974Z,,,55,31.4,,,
2018-02-11T19:07:04.975Z,,,55,31.4,,,
2018-02-11T19:07:14.975Z,,,55,31.4,,,
2018-02-11T19:07:24.975Z,,,55,31.4,,,
2018-02-11T19:07:34.975Z,,,55,31.2,,,
2018-02-11T19:07:44.976Z,,,55,31.2,,,
2018-02-11T19:07:54.975Z,,,55,31.2,,,
2018-02-11T19:08:04.975Z,,,55,31.2,,,
2018-02-11T19:08:14.975Z,43.1,,55,31.1,,,
2018-02-11T19:08:24.975Z,,,55,31.1,,,
2018-02-11T19:08:36.017Z,,,55,31.1,,,
2018-02-11T19:08:44.976Z,,,55,31.1,,,
2018-02-11T19:08:54.975Z,,,55,31,,,
2018-02-11T19:09:04.980Z,,,55,31,,,
2018-02-11T19:09:14.975Z,,,55,31,,,
2018-02-11T19:09:24.976Z,,,55,31,,,
2018-02-11T19:09:34.975Z,,,55,30.9,,,
2018-02-11T19:09:44.976Z,,,55,30.9,,,
2018-02-11T19:09:54.975Z,,,55,30.9,,,
2018-02-11T19:10:04.993Z,43,,55,30.9,,,
2018-02-11T19:10:14.976Z,,,55,30.7,,,
2018-02-11T19:10:24.977Z,,,55,30.7,,,
2018-02-11T19:10:34.975Z,,,55,30.7,,,
2018-02-11T19:10:44.975Z,,,55,30.7,,,
2018-02-11T19:10:54.975Z,,,55,30.6,,,
2018-02-11T19:11:04.975Z,,,55,30.6,,,
2018-02-11T19:11:14.976Z,,,55,30.6,,,
2018-02-11T19:11:24.976Z,,,55,30.6,,,
2018-02-11T19:11:34.976Z,42.8,,55,30.6,,,
2018-02-11T19:11:45.968Z,,,55,30.5,,,
2018-02-11T19:11:55.065Z,,,55,30.5,,,
2018-02-11T19:12:04.976Z,,,55,30.5,,,
2018-02-11T19:12:14.975Z,,,55,30.4,,,
2018-02-11T19:12:24.979Z,,,55,30.4,,,
2018-02-11T19:12:35.120Z,,,55,30.4,,,
2018-02-11T19:12:44.975Z,,,55,30.4,,,
2018-02-11T19:12:54.977Z,,,55,30.2,,,
2018-02-11T19:13:04.976Z,42.7,,55,30.2,,,
2018-02-11T19:13:14.976Z,,,55,30.2,,,
2018-02-11T19:13:24.976Z,,,55,30.2,,,
2018-02-11T19:13:34.976Z,,,55,30.1,,,
2018-02-11T19:13:44.976Z,,,55,30.1,,,
2018-02-11T19:13:54.976Z,,,55,30.1,,,
2018-02-11T19:14:04.976Z,,,55,30.1,,,
2018-02-11T19:14:14.975Z,,,55,30,,,
2018-02-11T19:14:24.982Z,42.6,,55,30,,,
2018-02-11T19:14:39.996Z,,,55,30,,,
2018-02-11T19:14:44.976Z,,,55,30,,,
2018-02-11T19:14:54.976Z,,,55,30,,,
2018-02-11T19:15:04.976Z,,,55,29.9,,,
2018-02-11T19:15:14.976Z,,,55,29.9,,,
2018-02-11T19:15:24.976Z,,,55,29.9,,,
2018-02-11T19:15:34.976Z,,,55,29.9,,,
2018-02-11T19:15:44.977Z,42.5,,55,29.7,,,
2018-02-11T19:15:54.976Z,,,55,29.7,,,
2018-02-11T19:16:04.976Z,,,55,29.7,,,
2018-02-11T19:16:14.977Z,,,55,29.7,,,
2018-02-11T19:16:24.976Z,,,55,29.6,,,
2018-02-11T19:16:34.976Z,,,55,29.6,,,
2018-02-11T19:16:44.978Z,,,55,29.6,,,
2018-02-11T19:16:54.976Z,,,55,29.6,,,
2018-02-11T19:17:04.976Z,42.4,,55,29.4,,,
2018-02-11T19:17:14.976Z,,,55,29.4,,,
2018-02-11T19:17:26.018Z,,,55,29.4,,,
2018-02-11T19:17:34.976Z,,,55,29.4,,,
2018-02-11T19:17:46.018Z,,,55,29.3,,,
2018-02-11T19:17:54.976Z,,,55,29.3,,,
2018-02-11T19:18:04.979Z,,,55,29.3,,,
2018-02-11T19:18:14.977Z,42.3,,55,29.3,,,
2018-02-11T19:18:24.976Z,,,55,29.3,,,
2018-02-11T19:18:40.057Z,,,55,29.2,,,
2018-02-11T19:18:44.976Z,,,55,29.2,,,
2018-02-11T19:18:55.686Z,,,55,29.2,,,
2018-02-11T19:19:04.979Z,,,55,29.2,,,
2018-02-11T19:19:14.979Z,,,55,29,,,
2018-02-11T19:19:24.977Z,42.2,,55,29,,,
2018-02-11T19:19:34.977Z,,,55,29,,,
2018-02-11T19:19:44.982Z,,,55,29,,,
2018-02-11T19:19:54.977Z,,,55,29,,,
2018-02-11T19:20:04.977Z,,,55,28.9,,,
2018-02-11T19:20:26.039Z,,,55,28.9,,,
2018-02-11T19:20:26.097Z,,,55,28.9,,,
2018-02-11T19:20:34.980Z,,,55,28.9,,,
2018-02-11T19:20:44.978Z,42,,55,28.9,,,
2018-02-11T19:20:54.977Z,,,55,28.7,,,
2018-02-11T19:21:04.977Z,,,55,28.7,,,
2018-02-11T19:21:14.977Z,,,55,28.7,,,
2018-02-11T19:21:24.977Z,,,55,28.7,,,
2018-02-11T19:21:34.977Z,,,55,28.6,,,
2018-02-11T19:21:45.973Z,41.9,,55,28.6,,,
2018-02-11T19:21:54.977Z,41.9,,55,28.6,,,
2018-02-11T19:22:04.980Z,,,55,28.6,,,
2018-02-11T19:22:14.978Z,,,55,28.6,,,
2018-02-11T19:22:24.977Z,,,55,28.5,,,
2018-02-11T19:22:36.081Z,,,55,28.5,,,
2018-02-11T19:22:44.978Z,43.4,,55,28.5,0,2,80
2018-02-11T19:22:54.977Z,47.9,,55,28.5,,,62
2018-02-11T19:23:04.977Z,49.4,,55,28.3,,,29
2018-02-11T19:23:14.977Z,43.5,,55,28.3,,,
2018-02-11T19:23:24.977Z,39.6,,55,28.3,,,
2018-02-11T19:23:34.977Z,37.7,,55,28.3,,,
2018-02-11T19:23:44.977Z,36.5,,55,28.3,,,
2018-02-11T19:23:54.977Z,36.7,,55,28.3,,,
2018-02-11T19:24:04.977Z,37.8,,55,28.2,,,
2018-02-11T19:24:14.977Z,38.4,,55,28.2,,,
2018-02-11T19:24:24.978Z,38.5,,55,28.2,,,
2018-02-11T19:24:34.985Z,,,55,28.2,,,
2018-02-11T19:24:44.978Z,38.6,,55,28.2,,,
2018-02-11T19:24:54.977Z,38.7,,55,28.2,,,
2018-02-11T19:25:04.980Z,39.1,,55,28.2,,,
2018-02-11T19:25:14.978Z,39.3,,55,28.2,,,
2018-02-11T19:25:24.978Z,39.5,,55,28.2,,,
2018-02-11T19:25:34.978Z,39.8,,55,28.2,,,
2018-02-11T19:25:44.978Z,40,,55,28.2,,,
2018-02-11T19:25:54.979Z,40.2,,55,28.2,,,
2018-02-11T19:26:04.978Z,40.5,,55,28.2,,,
2018-02-11T19:26:14.978Z,40.7,,55,28.2,,,
2018-02-11T19:26:29.997Z,40.9,,55,28.2,,,
2018-02-11T19:26:34.978Z,41.1,,55,28.2,,,
2018-02-11T19:26:46.045Z,41.4,,55,28.2,,,
2018-02-11T19:26:54.978Z,41.6,,55,28.3,,,
2018-02-11T19:27:04.977Z,41.8,,55,28.3,,,
2018-02-11T19:27:14.980Z,42,,55,28.3,,,
2018-02-11T19:27:25.970Z,42.3,,55,28.5,,,
2018-02-11T19:27:34.977Z,42.5,,55,28.5,,,
2018-02-11T19:27:44.978Z,42.7,,55,28.6,,,
2018-02-11T19:27:55.045Z,43,,55,28.6,,,
2018-02-11T19:28:04.978Z,43.2,,55,28.7,,,
2018-02-11T19:28:14.978Z,43.5,,55,28.7,,,
2018-02-11T19:28:24.978Z,43.7,,55,28.9,,,
2018-02-11T19:28:34.979Z,44,,55,28.9,,,
2018-02-11T19:28:44.978Z,44.2,,55,29,,,
2018-02-11T19:28:54.982Z,44.3,,55,29.2,,,
2018-02-11T19:29:04.986Z,44.5,,55,29.2,,,
2018-02-11T19:29:14.978Z,44.8,,55,29.3,,,
2018-02-11T19:29:24.979Z,45,,55,29.4,,,
2018-02-11T19:29:34.978Z,45.2,,55,29.4,,,
2018-02-11T19:29:44.982Z,45.4,,55,29.6,,,
2018-02-11T19:29:54.979Z,45.6,,55,29.7,,,
2018-02-11T19:30:04.978Z,45.8,,55,29.9,,,
2018-02-11T19:30:15.974Z,46,,55,30,,,
2018-02-11T19:30:24.978Z,46.2,,55,30.1,,,
2018-02-11T19:30:34.978Z,46.3,,55,30.2,,,
2018-02-11T19:30:44.978Z,46.6,,55,30.4,,,
2018-02-11T19:30:54.978Z,46.8,,55,30.5,,,
2018-02-11T19:31:04.978Z,46.9,,55,30.5,,,
2018-02-11T19:31:14.980Z,47.1,,55,30.6,,,
2018-02-11T19:31:24.978Z,47.3,,55,30.7,,,
2018-02-11T19:31:34.978Z,47.6,,55,30.9,,,
2018-02-11T19:31:44.980Z,47.7,,55,31,,,
2018-02-11T19:31:54.979Z,48.1,,55,31.1,0,2,0
2018-02-11T19:32:04.980Z,47.4,,55,31.2,,,
2018-02-11T19:32:14.979Z,45.7,,55,31.4,,,
2018-02-11T19:32:24.978Z,44.6,,55,31.5,,,
2018-02-11T19:32:34.979Z,44,,55,31.6,,,
2018-02-11T19:32:44.980Z,44,,55,31.7,,,
2018-02-11T19:32:54.978Z,44.2,,55,31.9,,,
2018-02-11T19:33:09.999Z,44.5,,55,32,,,
2018-02-11T19:33:14.983Z,44.3,,55,32.1,,,
2018-02-11T19:33:24.979Z,44,,55,32.1,,,
2018-02-11T19:33:34.978Z,43.7,,55,32.2,,,
2018-02-11T19:33:44.978Z,43.4,,55,32.3,,,
2018-02-11T19:33:54.979Z,43.2,,55,32.5,,,
2018-02-11T19:34:04.980Z,43,,,,,,
2018-02-11T19:34:14.987Z,42.8,,55,32.6,,,
2018-02-11T19:34:24.980Z,42.6,,55,32.6,,,
2018-02-11T19:34:35.059Z,42.5,,55,32.7,,,
2018-02-11T19:34:44.979Z,42.4,,55,32.7,,,
2018-02-11T19:34:54.979Z,42.2,,55,32.7,,,
2018-02-11T19:35:04.980Z,42.3,,55,32.7,,,
2018-02-11T19:35:14.986Z,42.4,,55,32.8,,,
2018-02-11T19:35:24.986Z,42.6,,55,32.8,,,
2018-02-11T19:35:34.979Z,42.8,59,55,35.2,0,0,0
2018-02-11T19:35:44.979Z,41.9,,55,34.3,,,
2018-02-11T19:35:54.978Z,41.8,,55,33.8,,,
2018-02-11T19:36:05.103Z,41.9,,,,,,
2018-02-11T19:36:14.980Z,,,55,33.6,,,
2018-02-11T19:36:24.979Z,,,55,33.5,,,
2018-02-11T19:36:34.979Z,42,75,55,33.3,0,2,
2018-02-11T19:36:44.979Z,,,55,33.3,,,
2018-02-11T19:36:54.982Z,42.2,,55,33.3,,,
2018-02-11T19:37:04.979Z,42.3,,55,33.5,,,
2018-02-11T19:37:14.979Z,42.4,,55,33.5,,,
2018-02-11T19:37:25.974Z,,,55,33.5,,,
2018-02-11T19:37:36.021Z,42.5,,55,33.6,,,
2018-02-11T19:37:44.979Z,,,55,33.6,,,
2018-02-11T19:37:54.979Z,42.6,,55,33.7,,,
2018-02-11T19:38:04.979Z,,,55,33.7,,,
2018-02-11T19:38:15.977Z,,,55,33.7,,,
2018-02-11T19:38:24.980Z,42.7,,55,33.8,,,
2018-02-11T19:38:34.980Z,,,55,33.8,,,
2018-02-11T19:38:44.980Z,42.8,75,55,33.8,0,2,0
2018-02-11T19:38:54.979Z,,,55,33.8,,,
2018-02-11T19:39:04.980Z,,,55,33.8,,,
2018-02-11T19:39:14.982Z,43,,55,34,,,
2018-02-11T19:39:24.979Z,,,55,34,,,
2018-02-11T19:39:34.979Z,,,55,34,,,
2018-02-11T19:39:44.979Z,,,55,34,,,
2018-02-11T19:39:54.981Z,43.1,,55,34,,,
2018-02-11T19:40:04.981Z,,,55,34,,,
2018-02-11T19:40:15.980Z,,,55,34,,,
2018-02-11T19:40:24.979Z,,,55,34,,,
2018-02-11T19:40:34.984Z,43.2,,55,34,,,
2018-02-11T19:40:44.979Z,,,55,34,,,
2018-02-11T19:40:54.980Z,,,55,34,,,
2018-02-11T19:41:04.981Z,,,55,34,,,
2018-02-11T19:41:14.980Z,,,55,34,,,
2018-02-11T19:41:24.980Z,,,55,34,,,
2018-02-11T19:41:34.983Z,,,55,34,,,
2018-02-11T19:41:44.980Z,43.3,,55,33.8,,,
2018-02-11T19:41:54.980Z,,,55,33.8,,,
2018-02-11T19:42:04.979Z,,,55,33.8,,,
2018-02-11T19:42:14.980Z,,,55,33.8,,,
2018-02-11T19:42:24.980Z,,,55,33.8,,,
2018-02-11T19:42:34.980Z,,,55,33.7,,,
2018-02-11T19:42:44.981Z,,,55,33.7,,,
2018-02-11T19:42:54.980Z,,,55,33.7,,,
2018-02-11T19:43:04.980Z,,,55,33.7,,,
2018-02-11T19:43:14.980Z,,,55,33.7,,,
2018-02-11T19:43:24.981Z,,,55,33.6,,,
2018-02-11T19:43:34.979Z,,,55,33.6,,,
2018-02-11T19:43:44.980Z,,,55,33.6,,,
2018-02-11T19:43:54.980Z,,,55,33.6,,,
2018-02-11T19:44:04.980Z,,,55,33.6,,,
2018-02-11T19:44:15.211Z,,,55,33.5,,,
2018-02-11T19:44:24.982Z,,,55,33.5,,,
2018-02-11T19:44:34.980Z,,,55,33.5,,,
2018-02-11T19:44:44.980Z,,,55,33.5,,,
2018-02-11T19:44:54.981Z,,,55,33.5,,,
2018-02-11T19:45:04.980Z,44.7,,55,33.3,0,2,80
2018-02-11T19:45:14.980Z,51.3,,55,33.3,,,57
2018-02-11T19:45:24.981Z,52.9,,55,33.3,,,29
2018-02-11T19:45:34.980Z,48.1,,55,33.3,,,
2018-02-11T19:45:50.079Z,44.3,,55,33.2,,,
2018-02-11T19:45:55.977Z,42.7,,55,33.2,,,
2018-02-11T19:46:05.977Z,41.8,,,,,,
2018-02-11T19:46:14.982Z,42,,55,33.2,,,
2018-02-11T19:46:24.980Z,43.1,,55,33.2,,,
2018-02-11T19:46:34.980Z,43.5,,55,33.1,,,
2018-02-11T19:46:44.981Z,43.6,,55,33.1,,,
2018-02-11T19:46:54.980Z,,,55,33.1,,,
2018-02-11T19:47:04.980Z,,,55,33.1,,,
2018-02-11T19:47:14.982Z,43.9,,55,33.1,,,
2018-02-11T19:47:24.980Z,44.1,,55,33.1,,,
2018-02-11T19:47:34.981Z,44.4,,55,33.1,,,
2018-02-11T19:47:44.981Z,44.7,,55,33.1,,,
2018-02-11T19:47:54.981Z,44.8,,55,33.1,,,
2018-02-11T19:48:04.982Z,45,,55,33.1,,,
2018-02-11T19:48:14.980Z,45.1,,55,33.2,,,
2018-02-11T19:48:24.981Z,45.3,,55,33.2,,,
2018-02-11T19:48:34.982Z,45.4,,55,33.2,,,
2018-02-11T19:48:50.001Z,45.7,,55,33.3,,,
2018-02-11T19:48:54.982Z,45.9,,55,33.3,,,
2018-02-11T19:49:04.981Z,46.1,,55,33.5,,,
2018-02-11T19:49:14.982Z,46.2,,55,33.5,,,
2018-02-11T19:49:24.981Z,46.6,,55,33.6,,,
2018-02-11T19:49:34.982Z,46.7,,55,33.6,,,
2018-02-11T19:49:44.981Z,46.9,,55,33.7,,,
2018-02-11T19:49:54.983Z,47.1,,55,33.8,,,
2018-02-11T19:50:04.981Z,47.3,,55,33.8,,,
2018-02-11T19:50:16.081Z,47.4,,55,34,,,
2018-02-11T19:50:24.981Z,47.7,,55,34.1,,,
2018-02-11T19:50:34.981Z,47.9,,55,34.1,,,
2018-02-11T19:50:44.983Z,48,,55,34.2,,,
2018-02-11T19:50:54.980Z,48.2,,55,34.3,,,
2018-02-11T19:51:04.981Z,48.4,,55,34.4,,,
2018-02-11T19:51:14.981Z,48.7,,55,34.4,,,
2018-02-11T19:51:24.981Z,48.8,,55,34.6,,,
2018-02-11T19:51:40.157Z,49,,55,34.7,,,
2018-02-11T19:51:44.981Z,49.2,,55,34.8,,,
2018-02-11T19:51:54.981Z,49.3,,55,34.9,,,
2018-02-11T19:52:04.983Z,49.4,,55,34.9,,,
2018-02-11T19:52:14.982Z,49.7,,55,35.1,,,
2018-02-11T19:52:24.985Z,49.8,,55,35.2,,,
2018-02-11T19:52:34.981Z,50,,55,35.3,,,
2018-02-11T19:52:44.981Z,50.1,,55,35.3,,,
2018-02-11T19:52:55.978Z,50.3,,55,35.4,,,
2018-02-11T19:53:04.981Z,50.5,,,,,,
2018-02-11T19:53:14.984Z,50.7,,55,35.6,,,
2018-02-11T19:53:24.983Z,50.8,,55,35.8,,,
2018-02-11T19:53:34.982Z,50.6,,55,35.9,0,2,0
2018-02-11T19:53:44.982Z,49.3,,55,36,,,
2018-02-11T19:53:54.981Z,48,,55,36.2,,,
2018-02-11T19:54:05.979Z,47.1,,,,,,
2018-02-11T19:54:14.983Z,47,,55,36.3,,,
2018-02-11T19:54:24.982Z,47.3,,55,36.4,,,
2018-02-11T19:54:34.982Z,47.6,,55,36.5,,,
2018-02-11T19:54:44.982Z,47.4,,55,36.7,,,
2018-02-11T19:54:54.983Z,47,,55,36.8,,,
2018-02-11T19:55:04.982Z,46.8,,,,,,
2018-02-11T19:55:14.983Z,46.5,,55,36.9,,,
2018-02-11T19:55:24.983Z,46.1,,55,36.9,,,
2018-02-11T19:55:34.982Z,45.9,,55,36.9,,,
2018-02-11T19:55:44.982Z,45.8,,55,37,,,
2018-02-11T19:55:54.983Z,45.6,,55,37,,,
2018-02-11T19:56:04.986Z,45.5,,55,37,,,
2018-02-11T19:56:14.982Z,45.2,,55,37,,,
2018-02-11T19:56:24.982Z,45.1,,55,37,,,
2018-02-11T19:56:34.981Z,,,55,37,,,
2018-02-11T19:56:44.982Z,45.2,,55,37,,,
2018-02-11T19:56:54.983Z,45.3,,55,37,,,
