Time,ActPow,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet,ChActive
2018-01-12T18:22:04.215Z,,55,75.3,,63.6,,
2018-01-12T18:22:14.212Z,,55,75.4,,63.6,,
2018-01-12T18:22:24.328Z,,55,75.3,,63.6,,
2018-01-12T18:22:34.235Z,,55,75.4,,63.6,,
2018-01-12T18:22:44.219Z,,55,,,63.6,,
2018-01-12T18:22:54.212Z,,55,75.3,,63.6,,
2018-01-12T18:23:04.212Z,,55,75.4,,63.6,,
2018-01-12T18:23:14.212Z,,55,,,63.6,,
2018-01-12T18:23:24.212Z,,55,,,63.6,,
2018-01-12T18:23:34.214Z,,55,75.3,,63.6,,
2018-01-12T18:23:44.228Z,,55,,,63.6,,
2018-01-12T18:23:54.212Z,,55,75.4,,63.6,,
2018-01-12T18:24:04.218Z,,55,,,63.6,,
2018-01-12T18:24:14.212Z,,55,,,63.6,,
2018-01-12T18:24:25.230Z,,55,,,63.6,,
2018-01-12T18:24:34.212Z,,55,,,63.6,,
2018-01-12T18:24:44.212Z,,55,,,63.6,,
2018-01-12T18:24:54.212Z,,55,,,63.5,,
2018-01-12T18:25:04.212Z,,55,,,63.5,,
2018-01-12T18:25:14.233Z,,55,,,63.6,,
2018-01-12T18:25:24.234Z,,55,,,63.6,,
2018-01-12T18:25:34.212Z,,55,,,63.6,,
2018-01-12T18:25:44.212Z,,55,,,63.6,,
2018-01-12T18:25:54.212Z,,55,,,63.6,,
2018-01-12T18:26:04.212Z,,55,,,63.5,,
2018-01-12T18:26:14.226Z,,55,,,63.5,,
2018-01-12T18:26:24.213Z,,55,,,63.5,,
2018-01-12T18:26:34.212Z,,55,,,63.5,,
2018-01-12T18:26:44.212Z,,55,,,63.5,,
2018-01-12T18:26:54.243Z,,55,,,63.5,,
2018-01-12T18:27:04.212Z,,55,,,63.5,,
2018-01-12T18:27:15.368Z,,55,,,63.5,,
2018-01-12T18:27:24.213Z,,55,,,63.5,,
2018-01-12T18:27:34.212Z,,55,,,63.5,,
2018-01-12T18:27:44.212Z,,55,,,63.5,,
2018-01-12T18:27:54.213Z,,55,,,63.5,,
2018-01-12T18:28:04.212Z,,55,,,63.5,,
2018-01-12T18:28:14.213Z,,55,,,63.5,,
2018-01-12T18:28:24.212Z,,55,,,63.5,,
2018-01-12T18:28:34.212Z,,55,,,63.5,,
2018-01-12T18:28:44.230Z,,55,,,63.5,,
2018-01-12T18:28:54.215Z,,55,,,63.5,,
2018-01-12T18:29:04.228Z,,55,,,63.5,,
2018-01-12T18:29:14.212Z,,55,,,63.5,,
2018-01-12T18:29:24.220Z,,55,,,63.5,,
2018-01-12T18:29:34.213Z,,55,,,63.5,,
2018-01-12T18:29:44.231Z,,55,,,63.5,,
2018-01-12T18:29:54.213Z,,55,,,63.5,,
2018-01-12T18:30:05.209Z,,55,,,63.5,,
2018-01-12T18:30:14.213Z,,55,,,63.5,,
2018-01-12T18:30:24.213Z,,55,,,63.5,,
2018-01-12T18:30:34.217Z,,55,,,63.5,,
2018-01-12T18:30:44.222Z,,55,,,63.5,,
2018-01-12T18:30:54.213Z,,55,,,63.5,,
2018-01-12T18:31:04.213Z,,55,,,63.5,,
2018-01-12T18:31:14.213Z,,55,,,63.5,,
2018-01-12T18:31:24.213Z,,55,,,63.5,,
2018-01-12T18:31:34.534Z,0,55,76.1,1,59.5,0,0
2018-01-12T18:31:44.213Z,,,78.5,,,,
2018-01-12T18:31:54.266Z,,55,67.2,0,56.6,59,0
2018-01-12T18:32:04.213Z,,55,61.6,,52.6,,
2018-01-12T18:32:14.213Z,,55,55.4,,55.8,,
2018-01-12T18:32:24.226Z,,55,55.1,,55.6,,
2018-01-12T18:32:34.216Z,,55,56,,55.3,,
2018-01-12T18:32:44.243Z,,55,56.7,,55.1,,
2018-01-12T18:32:54.213Z,,55,56.9,0,54.9,75,2
2018-01-12T18:33:04.241Z,79,55,57.4,0,54.7,,2
2018-01-12T18:33:14.219Z,72,55,66.1,,54.4,,
2018-01-12T18:33:24.213Z,0,55,74.2,0,54.2,,2
2018-01-12T18:33:34.221Z,,55,72.8,,54,,
2018-01-12T18:33:44.214Z,,55,70.9,,53.9,,
2018-01-12T18:33:54.216Z,,,70,,,,
2018-01-12T18:34:04.220Z,,55,69.4,,53.6,,
2018-01-12T18:34:14.231Z,,55,68.9,,53.4,,
2018-01-12T18:34:24.223Z,,55,,,53.4,,
2018-01-12T18:34:34.253Z,,55,68.7,,53.6,,
2018-01-12T18:34:44.253Z,,55,68.4,,53.7,,
2018-01-12T18:34:54.213Z,,55,68,,53.8,,
2018-01-12T18:35:04.214Z,,55,67.6,,53.9,,
2018-01-12T18:35:14.214Z,,55,67.2,,54.1,,
2018-01-12T18:35:24.215Z,,55,67,0,54.2,,2
2018-01-12T18:35:35.276Z,,,66.9,,,,
2018-01-12T18:35:44.213Z,,55,66.6,,54.3,,
2018-01-12T18:35:54.215Z,,55,66.2,,54.4,,
2018-01-12T18:36:04.217Z,,55,66,,54.6,,
2018-01-12T18:36:14.214Z,,55,65.7,,54.7,,
2018-01-12T18:36:24.214Z,,55,65.4,,54.7,,
2018-01-12T18:36:34.214Z,,55,65.1,,54.7,,
2018-01-12T18:36:44.213Z,0,55,65,0,54.7,75,2
2018-01-12T18:36:54.213Z,,,64.8,,,,
2018-01-12T18:37:04.216Z,,55,64.5,,54.8,,
2018-01-12T18:37:15.210Z,,55,64.3,,54.8,,
2018-01-12T18:37:24.213Z,,55,64.1,,54.8,,
2018-01-12T18:37:34.214Z,,55,64,,54.8,,
2018-01-12T18:37:44.214Z,,55,63.7,,54.8,,
2018-01-12T18:37:54.215Z,,55,63.5,,54.8,,
2018-01-12T18:38:04.214Z,79,55,63.8,0,54.8,,2
2018-01-12T18:38:14.214Z,69,55,69.4,,54.8,,
2018-01-12T18:38:24.216Z,31,55,72,,54.8,,
2018-01-12T18:38:34.214Z,29,55,70.8,,54.7,,
2018-01-12T18:38:44.214Z,,55,69.2,,54.7,,
2018-01-12T18:38:54.213Z,,,67.8,,,,
2018-01-12T18:39:04.215Z,,55,67,,54.7,,
2018-01-12T18:39:14.215Z,,55,66.9,,54.7,,
2018-01-12T18:39:24.214Z,,55,67.3,,54.7,,
2018-01-12T18:39:34.214Z,,55,67.6,,54.7,,
2018-01-12T18:39:44.214Z,,55,,,54.8,,
2018-01-12T18:39:55.272Z,,,67.4,,,,
2018-01-12T18:40:04.214Z,30,55,67.6,,54.8,,
2018-01-12T18:40:14.215Z,32,55,67.7,,54.9,,
2018-01-12T18:40:24.215Z,33,55,67.9,,55,,
2018-01-12T18:40:34.214Z,34,55,68.2,,55,,
2018-01-12T18:40:49.305Z,35,55,68.6,,55.1,,
2018-01-12T18:40:54.215Z,,55,,,55.1,,
2018-01-12T18:41:04.214Z,37,55,69.1,,55.2,,
2018-01-12T18:41:14.215Z,38,55,69.4,,55.2,,
2018-01-12T18:41:24.214Z,39,55,69.7,,55.3,,
2018-01-12T18:41:34.214Z,40,55,70,,55.3,,
2018-01-12T18:41:44.214Z,41,55,70.4,,55.5,,
2018-01-12T18:41:54.216Z,42,55,70.8,,55.5,,
2018-01-12T18:42:04.216Z,,,71.1,,,,
2018-01-12T18:42:14.215Z,43,55,71.4,,55.6,,
2018-01-12T18:42:24.215Z,44,55,71.8,,55.7,,
2018-01-12T18:42:34.220Z,,55,72,,55.7,,
2018-01-12T18:42:44.214Z,45,55,72.3,,55.8,,
2018-01-12T18:42:59.235Z,,55,72.6,,55.9,,
2018-01-12T18:43:04.214Z,,55,72.8,,55.9,,
2018-01-12T18:43:14.214Z,45,55,73.1,,56,,
2018-01-12T18:43:24.215Z,46,55,73.4,,56.1,,
2018-01-12T18:43:34.214Z,,55,73.6,,56.2,,
2018-01-12T18:43:44.215Z,,55,73.8,,56.4,,
2018-01-12T18:43:54.214Z,,55,73.9,,56.4,,
2018-01-12T18:44:04.215Z,47,,74.2,,,,
2018-01-12T18:44:14.216Z,,55,74.3,,56.6,,
2018-01-12T18:44:24.509Z,,55,74.6,,56.7,,
2018-01-12T18:44:34.215Z,,55,74.7,,56.8,,
2018-01-12T18:44:44.215Z,,55,75,,56.8,,
2018-01-12T18:44:54.215Z,,,75.1,,,,
2018-01-12T18:45:04.216Z,46,55,75.3,,56.9,,
2018-01-12T18:45:14.215Z,45,55,75.4,,57.2,,
2018-01-12T18:45:24.215Z,43,55,,,57.3,,
2018-01-12T18:45:34.219Z,42,,75.3,,,,
2018-01-12T18:45:49.235Z,41,55,,,57.4,,
2018-01-12T18:45:54.215Z,,55,,,57.5,,
2018-01-12T18:46:04.215Z,40,55,75.1,,57.6,,
2018-01-12T18:46:14.215Z,39,55,,,57.6,,
2018-01-12T18:46:24.215Z,,55,,,57.7,,
2018-01-12T18:46:34.225Z,,55,,,57.8,,
2018-01-12T18:46:44.214Z,,55,,,58,,
2018-01-12T18:46:54.215Z,38,55,,,58.1,,
2018-01-12T18:47:04.215Z,,55,,,58.1,,
2018-01-12T18:47:14.216Z,,55,75.3,,58.2,,
2018-01-12T18:47:24.215Z,36,55,75.1,,58.3,,
2018-01-12T18:47:34.215Z,,55,,,58.3,,
2018-01-12T18:47:44.215Z,35,55,,,58.4,,
2018-01-12T18:47:54.215Z,,55,,,58.5,,
2018-01-12T18:48:04.215Z,,55,75,,58.5,,
2018-01-12T18:48:14.215Z,,55,,,58.6,,
2018-01-12T18:48:24.222Z,,55,75.1,,58.6,,
2018-01-12T18:48:39.355Z,34,55,,,58.7,,
2018-01-12T18:48:44.215Z,,55,,,58.9,,
2018-01-12T18:48:54.215Z,33,55,,,58.9,,
2018-01-12T18:49:04.216Z,,55,75,,58.9,,
2018-01-12T18:49:24.215Z,,55,75.1,,59,,
2018-01-12T18:49:34.216Z,,55,,,59,,
2018-01-12T18:49:44.218Z,32,55,,,59.1,,
2018-01-12T18:49:54.215Z,,55,75,,59.1,,
2018-01-12T18:50:04.215Z,,55,,,59.2,,
2018-01-12T18:50:14.215Z,,,75.1,,,,
2018-01-12T18:50:24.215Z,,55,,,59.2,,
2018-01-12T18:50:34.215Z,,55,75,,59.3,,
2018-01-12T18:50:44.215Z,,55,,,59.3,,
2018-01-12T18:50:54.215Z,,55,,,59.4,,
2018-01-12T18:51:04.216Z,,55,,,59.4,,
2018-01-12T18:51:24.215Z,,55,75.1,,59.5,,
2018-01-12T18:51:34.215Z,31,55,,,59.5,,
2018-01-12T18:51:44.215Z,0,55,75.2,0,59.7,5,0
2018-01-12T18:51:54.218Z,,,74.3,,,,
2018-01-12T18:52:04.216Z,,55,72.8,,59.7,,
2018-01-12T18:52:14.216Z,,55,71.8,,59.8,,
2018-01-12T18:52:24.216Z,,55,71.2,,59.8,,
2018-01-12T18:52:34.216Z,,55,71.1,,59.9,,
2018-01-12T18:52:44.216Z,,,71.2,,,,
2018-01-12T18:52:54.217Z,,55,71.3,,59.9,,
2018-01-12T18:53:04.217Z,,55,71,,59.9,,
2018-01-12T18:53:14.215Z,,,70.6,,,,
2018-01-12T18:53:24.222Z,,55,70.1,,59.9,,
2018-01-12T18:53:34.228Z,,,69.7,,,,
2018-01-12T18:53:44.216Z,,55,69.4,,59.8,,
2018-01-12T18:53:54.216Z,,55,,,59.7,,
2018-01-12T18:54:04.220Z,,,68.7,,,,
2018-01-12T18:54:14.217Z,,55,68.5,,59.5,,
2018-01-12T18:54:24.216Z,,55,68.2,,59.5,,
2018-01-12T18:54:34.216Z,,,68,,,,
2018-01-12T18:54:44.216Z,,55,67.7,,59.4,,
2018-01-12T18:54:54.226Z,,55,,,59.3,,
2018-01-12T18:55:04.216Z,,55,67.9,,59.2,,
2018-01-12T18:55:14.216Z,,55,68,,59.1,,
2018-01-12T18:55:24.216Z,,55,68.1,,59,,
2018-01-12T18:55:34.218Z,,55,68.2,,59,,
2018-01-12T18:55:44.217Z,,55,,,58.9,,
2018-01-12T18:55:54.216Z,,55,,,58.7,,
2018-01-12T18:56:04.216Z,,55,68.4,,58.7,,
2018-01-12T18:56:14.216Z,,,68.5,,,,
2018-01-12T18:56:24.217Z,,55,68.6,,58.6,,
2018-01-12T18:56:34.216Z,,55,,,58.5,,
2018-01-12T18:56:44.216Z,,,68.7,,,,
2018-01-12T18:56:54.302Z,,55,,,58.4,,
2018-01-12T18:57:04.216Z,,55,,,58.4,,
2018-01-12T18:57:14.216Z,,,68.9,,,,
2018-01-12T18:57:24.216Z,,55,,,58.3,,
2018-01-12T18:57:34.220Z,,,69,,,,
2018-01-12T18:57:44.217Z,,55,,,58.2,,
2018-01-12T18:57:54.216Z,,55,,,58.1,,
2018-01-12T18:58:04.217Z,,55,,,58.1,,
2018-01-12T18:58:14.216Z,,,69.1,,,,
2018-01-12T18:58:24.218Z,,55,,,57.8,,
2018-01-12T18:58:39.237Z,,55,,,57.8,,
2018-01-12T18:58:54.216Z,,55,69.2,,57.7,,
2018-01-12T18:59:04.216Z,,55,,,57.6,,
2018-01-12T18:59:24.229Z,,55,,,57.5,,
2018-01-12T18:59:34.217Z,,55,,,57.5,,
2018-01-12T18:59:54.218Z,,55,,,57.3,,
2018-01-12T19:00:04.217Z,,55,,,57.2,,
2018-01-12T19:00:24.217Z,,55,,,57.2,,
2018-01-12T19:00:34.222Z,,55,,,57,,
2018-01-12T19:00:54.217Z,,55,,,56.9,,
2018-01-12T19:01:04.222Z,,55,,,56.8,,
2018-01-12T19:01:30.397Z,,55,,,56.6,,
2018-01-12T19:01:34.297Z,,55,,,56.6,,
2018-01-12T19:01:54.218Z,,55,,,56.5,,
2018-01-12T19:02:04.217Z,,55,,,56.4,,
2018-01-12T19:02:24.217Z,,55,,,56.2,,
2018-01-12T19:02:34.218Z,,55,,,56.2,,
2018-01-12T19:02:54.219Z,,55,,,56,,
2018-01-12T19:03:14.220Z,,55,,,56,,
2018-01-12T19:03:24.217Z,,55,,,55.9,,
2018-01-12T19:03:34.217Z,,55,,,55.8,,
2018-01-12T19:03:44.217Z,,,69.1,,,,
2018-01-12T19:03:54.217Z,,55,,,55.7,,
2018-01-12T19:04:04.220Z,,55,,,55.6,,
2018-01-12T19:04:24.217Z,,55,,,55.5,,
2018-01-12T19:04:34.220Z,,55,,,55.3,,
2018-01-12T19:04:54.217Z,,55,69,,55.2,,
2018-01-12T19:05:04.218Z,,55,,,55.1,,
2018-01-12T19:05:24.217Z,,55,,,55,,
2018-01-12T19:05:34.217Z,,55,,,54.9,,
2018-01-12T19:05:54.217Z,,55,,,54.8,,
2018-01-12T19:06:04.217Z,,,68.9,,,,
2018-01-12T19:06:14.307Z,,55,,,54.6,,
2018-01-12T19:06:24.219Z,,55,,,54.6,,
2018-01-12T19:06:44.222Z,,55,,,54.4,,
2018-01-12T19:06:54.217Z,,55,,,54.3,,
2018-01-12T19:07:04.219Z,,55,,,54.2,,
2018-01-12T19:07:14.218Z,,,68.7,,,,
2018-01-12T19:07:24.217Z,,55,,,54.1,,
2018-01-12T19:07:44.217Z,,55,,,54,,
2018-01-12T19:07:54.217Z,,55,,,53.9,,
2018-01-12T19:08:04.218Z,,55,68.6,,53.8,,
2018-01-12T19:08:24.220Z,,55,,,53.7,,
2018-01-12T19:08:44.218Z,,55,,,53.6,,
2018-01-12T19:08:54.218Z,,55,,,53.4,,
2018-01-12T19:09:04.227Z,,55,,,53.3,,
2018-01-12T19:09:14.218Z,,,68.5,,,,
2018-01-12T19:09:24.218Z,,55,,,53.2,,
2018-01-12T19:09:34.218Z,,55,,,53.1,,
2018-01-12T19:09:54.221Z,,55,,,53,,
2018-01-12T19:10:04.218Z,,55,,,52.9,,
2018-01-12T19:10:14.217Z,,,68.4,,,,
2018-01-12T19:10:24.218Z,,55,,,52.8,,
2018-01-12T19:10:44.218Z,,55,,,52.7,,
2018-01-12T19:10:54.218Z,,55,,,52.6,,
2018-01-12T19:11:04.218Z,,55,68.2,,52.4,,
2018-01-12T19:11:24.218Z,,55,,,52.3,,
2018-01-12T19:11:34.219Z,,55,,,52.2,,
2018-01-12T19:11:44.228Z,,,68.1,,,,
2018-01-12T19:11:54.218Z,,55,,,52.1,,
2018-01-12T19:12:04.218Z,,55,,,52.1,,
2018-01-12T19:12:24.219Z,,55,68,,51.9,,
2018-01-12T19:12:44.226Z,,55,,,51.9,,
2018-01-12T19:12:54.218Z,,55,,,51.7,,
2018-01-12T19:13:04.219Z,,55,,,51.7,,
2018-01-12T19:13:24.219Z,,55,67.9,,51.6,,
2018-01-12T19:13:34.218Z,,55,,,51.4,,
2018-01-12T19:13:54.220Z,,55,,,51.3,,
2018-01-12T19:14:04.218Z,,55,67.7,,51.3,,
2018-01-12T19:14:14.218Z,,55,,,51.2,,
2018-01-12T19:14:24.221Z,,55,,,51.1,,
2018-01-12T19:14:44.227Z,,55,,,51,,
2018-01-12T19:15:04.219Z,,55,67.6,,50.9,,
2018-01-12T19:15:14.220Z,,55,,,50.8,,
2018-01-12T19:15:24.223Z,,55,,,50.7,,
2018-01-12T19:15:34.219Z,,55,,,50.7,,
2018-01-12T19:15:44.219Z,,,67.5,,,,
2018-01-12T19:15:54.219Z,,55,,,50.6,,
2018-01-12T19:16:04.219Z,,55,,,50.4,,
2018-01-12T19:16:24.220Z,,55,,,50.3,,
2018-01-12T19:16:34.225Z,,55,,,50.2,,
2018-01-12T19:16:44.219Z,,,67.4,,,,
2018-01-12T19:16:54.222Z,,55,,,50.1,,
2018-01-12T19:17:14.219Z,,55,67.2,,50,,
2018-01-12T19:17:24.219Z,,55,,,49.9,,
2018-01-12T19:17:44.219Z,,55,,,49.9,,
2018-01-12T19:17:54.219Z,,55,,,49.8,,
2018-01-12T19:18:14.219Z,,55,67.1,,49.7,,
2018-01-12T19:18:24.222Z,,55,,,49.5,,
2018-01-12T19:18:44.219Z,,55,67,,49.4,,
2018-01-12T19:18:54.225Z,,55,,,49.3,,
2018-01-12T19:19:14.220Z,,55,,,49.3,,
2018-01-12T19:19:24.219Z,,55,,,49.2,,
2018-01-12T19:19:34.228Z,,55,66.9,,49.1,,
2018-01-12T19:19:44.229Z,,55,,,49,,
2018-01-12T19:20:04.219Z,,55,,,48.9,,
2018-01-12T19:20:14.219Z,,,66.7,,,,
2018-01-12T19:20:24.219Z,,55,,,48.7,,
2018-01-12T19:20:34.219Z,,55,,,48.7,,
2018-01-12T19:20:44.220Z,,55,,,48.7,,
2018-01-12T19:20:54.220Z,,55,,,48.5,,
2018-01-12T19:21:14.223Z,,55,66.6,,48.4,,
2018-01-12T19:21:24.323Z,,55,,,48.4,,
2018-01-12T19:21:44.224Z,,55,66.5,,48.3,,
2018-01-12T19:21:54.220Z,,55,,,48.3,,
2018-01-12T19:22:04.220Z,,55,,,48.2,,
2018-01-12T19:22:14.219Z,,55,,,48.2,,
2018-01-12T19:22:24.220Z,,55,,,48.1,,
2018-01-12T19:22:49.239Z,,55,66.4,,48,,
2018-01-12T19:22:54.220Z,,55,,,47.8,,
2018-01-12T19:23:04.222Z,,55,,,47.8,,
2018-01-12T19:23:14.219Z,,55,66.2,,47.8,,
2018-01-12T19:23:24.227Z,,55,,,47.7,,
2018-01-12T19:23:44.219Z,,55,,,47.6,,
2018-01-12T19:23:54.220Z,,55,,,47.6,,
2018-01-12T19:24:04.221Z,,55,,,47.5,,
2018-01-12T19:24:15.231Z,,55,66.1,,47.5,,
2018-01-12T19:24:24.228Z,,55,,,47.4,,
2018-01-12T19:24:44.219Z,,55,,,47.3,,
2018-01-12T19:24:54.221Z,,55,66,,47.3,,
2018-01-12T19:25:04.220Z,,55,,,47.2,,
2018-01-12T19:25:14.220Z,,55,,,47.2,,
2018-01-12T19:25:24.225Z,,55,65.9,,47,,
2018-01-12T19:25:34.226Z,,55,,,47,,
2018-01-12T19:25:44.220Z,,55,,,46.9,,
2018-01-12T19:26:04.223Z,,55,,,46.8,,
2018-01-12T19:26:14.220Z,,55,65.7,,46.8,,
2018-01-12T19:26:24.220Z,,55,,,46.7,,
2018-01-12T19:26:44.220Z,,55,,,46.7,,
2018-01-12T19:26:54.223Z,,55,,,46.6,,
2018-01-12T19:27:05.215Z,,,65.6,,,,
2018-01-12T19:27:14.220Z,,55,,,46.5,,
2018-01-12T19:27:24.222Z,,55,,,46.5,,
2018-01-12T19:27:34.220Z,,55,,,46.4,,
2018-01-12T19:27:44.220Z,,55,65.5,,46.4,,
2018-01-12T19:27:54.225Z,,55,,,46.2,,
2018-01-12T19:28:14.220Z,,55,65.4,,46.1,,
2018-01-12T19:28:24.223Z,,55,,,46,,
2018-01-12T19:28:44.220Z,,55,,,46,,
2018-01-12T19:28:54.220Z,,55,,,45.9,,
2018-01-12T19:29:04.220Z,,55,,,45.9,,
2018-01-12T19:29:14.220Z,,55,65.2,,45.8,,
2018-01-12T19:29:24.223Z,,55,,,45.7,,
2018-01-12T19:29:44.221Z,,55,65.1,,45.7,,
2018-01-12T19:29:55.272Z,,55,,,45.7,,
2018-01-12T19:30:04.221Z,,55,,,45.6,,
2018-01-12T19:30:14.220Z,,55,,,45.6,,
2018-01-12T19:30:24.220Z,,55,65,,45.5,,
2018-01-12T19:30:34.221Z,,55,,,45.5,,
2018-01-12T19:30:44.221Z,,55,,,45.3,,
2018-01-12T19:30:54.220Z,,55,,,45.3,,
2018-01-12T19:31:04.221Z,,55,64.9,,45.2,,
2018-01-12T19:31:14.299Z,,55,,,45.1,,
2018-01-12T19:31:34.221Z,,55,,,45.1,,
2018-01-12T19:31:44.221Z,,55,,,45.1,,
2018-01-12T19:31:54.220Z,,55,64.8,,45,,
2018-01-12T19:32:04.223Z,,55,,,45,,
2018-01-12T19:32:14.221Z,,55,,,44.9,,
2018-01-12T19:32:24.221Z,,55,,,44.9,,
2018-01-12T19:32:34.220Z,,55,64.7,,44.8,,
2018-01-12T19:32:45.224Z,,55,,,44.8,,
2018-01-12T19:32:54.230Z,,55,,,44.7,,
2018-01-12T19:33:04.231Z,,55,,,44.7,,
2018-01-12T19:33:14.222Z,,55,,,44.7,,
2018-01-12T19:33:24.225Z,,55,64.5,,44.5,,
2018-01-12T19:33:34.221Z,,55,,,44.5,,
2018-01-12T19:33:44.222Z,,55,,,44.4,,
2018-01-12T19:33:54.221Z,,55,,,44.4,,
2018-01-12T19:34:04.221Z,,55,64.4,,44.3,,
2018-01-12T19:34:14.221Z,,55,,,44.3,,
2018-01-12T19:34:24.228Z,,55,,,44.3,,
2018-01-12T19:34:34.221Z,,55,,,44.2,,
2018-01-12T19:34:44.223Z,,55,64.3,,44.1,,
2018-01-12T19:34:54.221Z,,55,,,44.1,,
2018-01-12T19:35:04.230Z,,55,,,44,,
2018-01-12T19:35:14.221Z,,55,,,44,,
2018-01-12T19:35:24.221Z,,55,64.2,,44,,
2018-01-12T19:35:34.963Z,,55,,,43.9,,
2018-01-12T19:35:54.221Z,,55,,,43.7,,
2018-01-12T19:36:04.224Z,,55,64.1,,43.7,,
2018-01-12T19:36:14.221Z,,55,,,43.7,,
2018-01-12T19:36:24.221Z,,55,,,43.6,,
2018-01-12T19:36:34.233Z,,55,,,43.6,,
2018-01-12T19:36:44.221Z,,55,64,,43.5,,
2018-01-12T19:36:54.225Z,0,55,64,0,43.5,5,0
2018-01-12T19:37:04.221Z,,55,,,43.5,,
2018-01-12T19:37:14.223Z,,55,63.8,,43.4,,
2018-01-12T19:37:24.235Z,,55,,,43.4,,
2018-01-12T19:37:34.221Z,,55,,,43.4,,
2018-01-12T19:37:44.221Z,,55,,,43.3,,
2018-01-12T19:37:54.232Z,,55,,,43.3,,
2018-01-12T19:38:04.222Z,,55,63.7,,43.2,,
2018-01-12T19:38:14.222Z,,55,,,43.2,,
2018-01-12T19:38:24.222Z,,55,,,43.1,,
2018-01-12T19:38:34.222Z,,55,,,43.1,,
2018-01-12T19:38:44.222Z,,55,,,43.1,,
2018-01-12T19:38:54.221Z,,55,63.6,,43,,
2018-01-12T19:39:04.221Z,,55,,,43,,
2018-01-12T19:39:14.221Z,,55,,,42.8,,
2018-01-12T19:39:24.222Z,,55,,,42.8,,
2018-01-12T19:39:34.222Z,,55,63.5,,42.8,,
2018-01-12T19:39:44.221Z,,55,,,42.7,,
2018-01-12T19:39:54.231Z,,55,,,42.7,,
2018-01-12T19:40:04.222Z,,55,,,42.6,,
2018-01-12T19:40:14.222Z,,55,63.4,,42.6,,
2018-01-12T19:40:24.222Z,,55,,,42.6,,
2018-01-12T19:40:34.229Z,,55,,,42.5,,
2018-01-12T19:40:44.221Z,,55,,,42.5,,
2018-01-12T19:40:54.230Z,,55,63.3,,42.4,,
2018-01-12T19:41:04.222Z,,55,,,42.4,,
2018-01-12T19:41:14.222Z,,55,,,42.3,,
2018-01-12T19:41:24.222Z,,55,63.1,,42.3,,
2018-01-12T19:41:34.222Z,,55,,,42.3,,
2018-01-12T19:41:44.223Z,,55,,,42.3,,
2018-01-12T19:41:54.222Z,,55,,,42.2,,
2018-01-12T19:42:04.224Z,,55,63,,42.2,,
2018-01-12T19:42:14.222Z,,55,,,42,,
2018-01-12T19:42:24.222Z,,55,,,42,,
2018-01-12T19:42:34.222Z,,55,,,41.9,,
2018-01-12T19:42:45.219Z,,55,63,,41.9,,
2018-01-12T19:42:54.222Z,,55,62.9,,41.9,,
2018-01-12T19:43:04.222Z,,55,,,41.8,,
2018-01-12T19:43:14.223Z,,55,,,41.8,,
2018-01-12T19:43:24.222Z,,55,,,41.7,,
2018-01-12T19:43:34.222Z,,55,62.8,,41.7,,
2018-01-12T19:43:44.222Z,,55,,,41.7,,
2018-01-12T19:43:54.222Z,,55,,,41.6,,
2018-01-12T19:44:04.222Z,,55,,,41.6,,
2018-01-12T19:44:14.222Z,,55,62.7,,41.6,,
2018-01-12T19:44:24.222Z,,55,,,41.5,,
2018-01-12T19:44:34.222Z,,55,,,41.5,,
2018-01-12T19:44:44.222Z,,55,,,41.4,,
2018-01-12T19:44:54.223Z,,55,62.6,,41.4,,
2018-01-12T19:45:04.222Z,,55,,,41.4,,
2018-01-12T19:45:14.223Z,,55,,,41.2,,
2018-01-12T19:45:24.232Z,,55,,,41.2,,
2018-01-12T19:45:34.222Z,,55,62.4,,41.2,,
2018-01-12T19:45:44.273Z,,55,,,41.1,,
2018-01-12T19:45:54.222Z,,55,,,41.1,,
2018-01-12T19:46:04.225Z,,55,,,41.1,,
2018-01-12T19:46:14.223Z,,55,62.3,,41,,
2018-01-12T19:46:24.222Z,,55,,,41,,
2018-01-12T19:46:34.222Z,,55,,,40.9,,
2018-01-12T19:46:44.222Z,,55,,,40.9,,
2018-01-12T19:46:54.224Z,,55,62.2,,40.9,,
2018-01-12T19:47:04.223Z,,55,,,40.8,,
2018-01-12T19:47:14.222Z,,55,,,40.8,,
2018-01-12T19:47:24.222Z,,55,,,40.8,,
2018-01-12T19:47:34.224Z,,55,62.1,,40.7,,
2018-01-12T19:47:44.223Z,,55,,,40.7,,
2018-01-12T19:47:54.222Z,,55,,,40.7,,
2018-01-12T19:48:04.223Z,,55,,,40.6,,
2018-01-12T19:48:14.223Z,,55,62,,40.6,,
2018-01-12T19:48:24.222Z,,55,,,40.5,,
2018-01-12T19:48:34.223Z,,55,,,40.5,,
2018-01-12T19:48:44.223Z,,55,62,,40.5,,
2018-01-12T19:48:54.223Z,,55,61.9,,40.3,,
2018-01-12T19:49:04.223Z,,55,,,40.3,,
2018-01-12T19:49:14.223Z,,55,,,40.3,,
2018-01-12T19:49:24.223Z,,55,,,40.2,,
2018-01-12T19:49:34.223Z,,55,,,40.2,,
2018-01-12T19:49:44.223Z,,55,61.7,,40.2,,
2018-01-12T19:49:54.223Z,,55,,,40.1,,
2018-01-12T19:50:04.223Z,,55,,,40.1,,
2018-01-12T19:50:14.225Z,,55,61.6,,40.1,,
2018-01-12T19:50:24.227Z,,55,,,40,,
2018-01-12T19:50:34.223Z,,55,,,40,,
