Time,HwTOutlet,HwActive,PrimTSet,HwTSet,ChActive,ActPow,PrimT
2018-02-09T19:30:54.600Z,53.3,,,55,,,50.9
2018-02-09T19:31:04.597Z,53.3,,,55,,,49.1
2018-02-09T19:31:14.614Z,53.3,,,55,,,48.7
2018-02-09T19:31:24.620Z,53.2,,,55,,,48.4
2018-02-09T19:31:34.598Z,53.2,,,55,,,48.6
2018-02-09T19:31:44.600Z,53.2,,,55,,,49
2018-02-09T19:31:54.607Z,53.2,,,55,,,48.9
2018-02-09T19:32:04.612Z,53.2,,,55,,,48.6
2018-02-09T19:32:14.597Z,53.1,,,55,,,48.4
2018-02-09T19:32:24.605Z,53.1,,,55,,,48.1
2018-02-09T19:32:34.598Z,53.1,,,55,,,47.8
2018-02-09T19:32:45.619Z,53,,,55,,,47.6
2018-02-09T19:32:54.608Z,53.2,1,0,55,0,124,50.5
2018-02-09T19:33:04.638Z,43.5,,,55,,,53
2018-02-09T19:33:14.613Z,46.1,,,55,,,55.1
2018-02-09T19:33:24.611Z,48.6,,,55,,,58.1
2018-02-09T19:33:34.618Z,51.9,,,55,,120,60.1
2018-02-09T19:33:44.598Z,54.3,0,59,55,0,0,62.2
2018-02-09T19:33:54.597Z,53.6,,,55,,,64.3
2018-02-09T19:34:04.629Z,52.2,,,55,,,67
2018-02-09T19:34:14.598Z,51.6,,,55,,,69
2018-02-09T19:34:24.598Z,52,,,55,,,71.1
2018-02-09T19:34:34.598Z,54,0,59,55,0,0,72.1
2018-02-09T19:34:44.610Z,55.7,0,75,55,2,,72.6
2018-02-09T19:34:54.664Z,56.9,,,55,,,72.7
2018-02-09T19:35:04.621Z,58,,,55,,,72.8
2018-02-09T19:35:14.597Z,58.6,,,55,,,
2018-02-09T19:35:24.598Z,59.1,0,5,55,0,,72.9
2018-02-09T19:35:35.592Z,59.4,,,55,,,
2018-02-09T19:35:44.597Z,59.7,,,55,,,73.1
2018-02-09T19:35:54.598Z,59.9,,,55,,,
2018-02-09T19:36:04.633Z,60.1,,,55,,,73.2
2018-02-09T19:36:14.598Z,60.2,,,55,,,
2018-02-09T19:36:24.623Z,60.3,,,55,,,73.3
2018-02-09T19:36:34.602Z,60.5,,,55,,,73.5
2018-02-09T19:36:44.623Z,60.6,,,55,,,73.6
2018-02-09T19:36:54.603Z,60.7,,,55,,,
2018-02-09T19:37:04.599Z,60.7,,,55,,,73.7
2018-02-09T19:37:14.598Z,60.7,,,55,,,73.8
2018-02-09T19:37:24.604Z,60.8,,,55,,,74
2018-02-09T19:37:34.624Z,60.8,,,55,,,
2018-02-09T19:37:44.627Z,60.8,,,55,,,74.1
2018-02-09T19:37:54.600Z,60.8,,,55,,,
2018-02-09T19:38:04.617Z,60.7,,,55,,,
2018-02-09T19:38:14.615Z,60.7,,,55,,,74.2
2018-02-09T19:38:30.780Z,60.7,,,55,,,
2018-02-09T19:38:34.598Z,60.6,,,55,,,74.4
2018-02-09T19:38:44.617Z,60.6,,,55,,,
2018-02-09T19:38:54.620Z,60.5,,,55,,,
2018-02-09T19:39:04.600Z,60.5,,,55,,,
2018-02-09T19:39:14.598Z,60.3,,,55,,,74.5
2018-02-09T19:39:24.598Z,60.3,,,55,,,
2018-02-09T19:39:34.600Z,60.2,,,55,,,
2018-02-09T19:39:44.598Z,60.2,,,55,,,
2018-02-09T19:39:54.839Z,60.1,,,55,,,
2018-02-09T19:40:04.598Z,60,,,55,,,
2018-02-09T19:40:14.642Z,60,,,55,,,
2018-02-09T19:40:24.604Z,59.9,,,55,,,
2018-02-09T19:40:34.599Z,59.9,,,55,,,
2018-02-09T19:40:44.603Z,59.8,,,55,,,
2018-02-09T19:40:54.606Z,59.7,,,55,,,
2018-02-09T19:41:04.622Z,59.7,,,55,,,
2018-02-09T19:41:20.688Z,59.5,,,55,,,
2018-02-09T19:41:24.598Z,59.5,,,55,,,
2018-02-09T19:41:34.615Z,59.4,,,55,,,74.4
2018-02-09T19:41:44.601Z,59.3,,,55,,,
2018-02-09T19:41:54.605Z,59.3,,,55,,,
2018-02-09T19:42:04.598Z,59.2,,,55,,,
2018-02-09T19:42:14.616Z,59.1,,,55,,,
2018-02-09T19:42:24.598Z,59,,,55,,,
2018-02-09T19:42:34.612Z,59,,,55,,,
2018-02-09T19:42:44.598Z,58.9,,,55,,,74.2
2018-02-09T19:42:54.614Z,58.7,,,55,,,
2018-02-09T19:43:04.599Z,58.7,,,55,,,
2018-02-09T19:43:14.599Z,58.6,,,55,,,
2018-02-09T19:43:24.598Z,58.5,,,55,,,74.1
2018-02-09T19:43:34.601Z,58.4,,,55,,,
2018-02-09T19:43:44.602Z,58.3,,,55,,,
2018-02-09T19:43:54.602Z,58.3,,,55,,,
2018-02-09T19:44:09.974Z,58.2,,,55,,,
2018-02-09T19:44:14.599Z,59.5,0,59,55,0,,72.8
2018-02-09T19:44:24.599Z,64,,,55,,,64.8
2018-02-09T19:44:34.625Z,62.3,,,55,,,63.7
2018-02-09T19:44:44.599Z,61.7,,,55,,,62.9
2018-02-09T19:44:54.599Z,61.4,,,55,,,62.8
2018-02-09T19:45:04.612Z,61,1,0,55,0,,62.7
2018-02-09T19:45:14.626Z,58.2,,,55,,,55.6
2018-02-09T19:45:25.618Z,46,1,,55,0,124,49.8
2018-02-09T19:45:34.606Z,42,,,55,,,50.2
2018-02-09T19:45:44.599Z,44.2,0,59,55,0,0,52.2
2018-02-09T19:45:54.600Z,45.6,,,55,,,55.1
2018-02-09T19:46:04.607Z,46,,,55,,,57
2018-02-09T19:46:14.600Z,46.2,,,55,,,58.1
2018-02-09T19:46:24.599Z,46.2,,,55,,,59
2018-02-09T19:46:34.599Z,46.7,,,55,,,59.3
2018-02-09T19:46:44.599Z,47.5,,5,55,,,59.7
2018-02-09T19:46:54.610Z,48.2,,,55,,,59.8
2018-02-09T19:47:04.616Z,48.7,,,55,,,60
2018-02-09T19:47:14.600Z,49.3,,,55,,,
2018-02-09T19:47:24.603Z,49.5,,,55,,,60.1
2018-02-09T19:47:34.606Z,49.8,,,55,,,60.2
2018-02-09T19:47:44.599Z,50,,,55,,,
2018-02-09T19:47:54.599Z,50.1,,,55,,,60.3
2018-02-09T19:48:04.600Z,50.1,,,55,,,60.5
2018-02-09T19:48:14.599Z,50.2,,,55,,,60.6
2018-02-09T19:48:25.592Z,50.2,,,55,,,
2018-02-09T19:48:34.599Z,50.3,,,55,,,60.7
2018-02-09T19:48:44.611Z,50.3,,,55,,,60.8
2018-02-09T19:48:54.607Z,50.3,,,55,,,
2018-02-09T19:49:04.599Z,50.4,,,55,,,60.9
2018-02-09T19:49:14.599Z,50.4,,,55,,,61
2018-02-09T19:49:24.599Z,50.3,,,55,,,
2018-02-09T19:49:34.600Z,50.3,,,55,,,
2018-02-09T19:49:44.601Z,50.3,,,55,,,61.2
2018-02-09T19:49:54.600Z,50.3,,,55,,,
2018-02-09T19:50:04.599Z,50.2,,,55,,,61.3
2018-02-09T19:50:14.599Z,50.2,,,55,,,
2018-02-09T19:50:24.599Z,50.1,,,55,,,
2018-02-09T19:50:34.599Z,50.1,,,55,,,61.4
2018-02-09T19:50:44.599Z,50.1,,,55,,,
2018-02-09T19:50:54.600Z,50,,,55,,,
2018-02-09T19:51:04.599Z,50,,,55,,,61.5
2018-02-09T19:51:15.596Z,49.9,,,55,,,
2018-02-09T19:51:24.600Z,49.8,,,55,,,
2018-02-09T19:51:34.600Z,49.8,,,55,,,
2018-02-09T19:51:44.600Z,49.7,0,75,55,2,,
2018-02-09T19:51:54.600Z,49.7,,,55,,,
2018-02-09T19:52:04.600Z,49.5,,,55,,,
2018-02-09T19:52:14.600Z,49.5,,,55,,,
2018-02-09T19:52:24.603Z,49.4,,,55,,,
2018-02-09T19:52:34.600Z,49.3,,,55,,,
2018-02-09T19:52:44.707Z,49.3,,,55,,,
2018-02-09T19:52:55.599Z,49.2,,,55,,,61.5
2018-02-09T19:53:04.600Z,49.2,0,,55,2,79,63.1
2018-02-09T19:53:14.602Z,49.1,,,55,,62,64.6
2018-02-09T19:53:24.600Z,49,,,55,,29,59.5
2018-02-09T19:53:34.604Z,49,,,55,,,51.6
2018-02-09T19:53:44.600Z,48.9,,,55,,,46.9
2018-02-09T19:53:54.601Z,48.9,,,55,,,43.9
2018-02-09T19:54:05.600Z,48.7,,,55,,,42.9
2018-02-09T19:54:14.603Z,48.7,,,55,,,
2018-02-09T19:54:24.601Z,48.6,,,55,,,44.3
2018-02-09T19:54:34.600Z,48.5,,,55,,,45
2018-02-09T19:54:44.600Z,48.5,,,55,,,44.9
2018-02-09T19:54:54.600Z,48.4,,,55,,,44.5
2018-02-09T19:55:04.602Z,48.4,,,55,,,
2018-02-09T19:55:14.600Z,48.3,,,55,,,44.7
2018-02-09T19:55:24.600Z,48.3,,,55,,,45
2018-02-09T19:55:34.600Z,48.2,,,55,,,45.2
2018-02-09T19:55:44.600Z,48.1,,,55,,,45.3
2018-02-09T19:55:54.600Z,48.1,,,55,,,45.6
2018-02-09T19:56:04.600Z,48,,,55,,,45.8
2018-02-09T19:56:14.600Z,48,,,55,,,46
2018-02-09T19:56:24.604Z,47.8,,,55,,,46.2
2018-02-09T19:56:34.601Z,47.7,,,55,,,46.6
2018-02-09T19:56:44.600Z,47.7,,,55,,,46.7
2018-02-09T19:56:55.813Z,47.6,,,55,,,46.9
2018-02-09T19:57:04.600Z,47.6,,,55,,,47.2
2018-02-09T19:57:14.603Z,47.5,,,55,,,47.4
2018-02-09T19:57:24.601Z,47.5,,,55,,,47.6
2018-02-09T19:57:34.601Z,47.4,,,55,,,48
2018-02-09T19:57:44.603Z,47.3,,,55,,,
2018-02-09T19:57:54.601Z,47.3,,,55,,,48.2
2018-02-09T19:58:04.608Z,47.2,,,55,,,48.4
2018-02-09T19:58:14.601Z,47.2,,,55,,,48.7
2018-02-09T19:58:24.602Z,47,,,55,,,49
2018-02-09T19:58:34.600Z,46.9,,,55,,,
2018-02-09T19:58:44.601Z,46.9,,,55,,,49.2
2018-02-09T19:58:54.604Z,46.8,,,55,,,49.4
2018-02-09T19:59:04.601Z,46.7,,,55,,,49.6
2018-02-09T19:59:14.601Z,46.7,,,55,,,49.7
2018-02-09T19:59:24.601Z,46.6,,,55,,,50
2018-02-09T19:59:34.602Z,46.5,,,55,,,50.1
2018-02-09T19:59:44.601Z,46.5,,,55,,,50.3
2018-02-09T19:59:54.602Z,46.4,,,55,,,50.5
2018-02-09T20:00:04.603Z,46.4,,,55,,30,50.7
2018-02-09T20:00:14.601Z,46.2,,,55,,,51
2018-02-09T20:00:24.604Z,46.1,,,55,,29,
2018-02-09T20:00:34.602Z,46.1,,,55,,,51.2
2018-02-09T20:00:44.601Z,46,,,55,,,51.4
2018-02-09T20:00:54.601Z,45.9,,,55,,,51.5
2018-02-09T20:01:04.601Z,45.9,,,55,,,51.6
2018-02-09T20:01:15.851Z,45.8,,,55,,,51.8
2018-02-09T20:01:24.602Z,45.8,,,55,,,52
2018-02-09T20:01:34.602Z,45.7,,,55,,,52.2
2018-02-09T20:01:44.603Z,45.6,,,55,,31,52.3
2018-02-09T20:01:54.602Z,45.6,,,55,,33,52.6
2018-02-09T20:02:04.601Z,45.5,,,55,,,53.1
2018-02-09T20:02:14.601Z,45.5,,,55,,,53.4
2018-02-09T20:02:24.604Z,45.3,,,55,,32,53.7
2018-02-09T20:02:34.601Z,45.3,,,55,,,
2018-02-09T20:02:44.601Z,45.2,,,55,,,54
2018-02-09T20:02:54.606Z,45.2,,,55,,,54.1
2018-02-09T20:03:04.603Z,45.1,,,55,,,54.3
2018-02-09T20:03:14.602Z,45.1,,,55,,,54.4
2018-02-09T20:03:24.603Z,45,,,55,,31,54.7
2018-02-09T20:03:34.601Z,45,,,55,,,54.8
2018-02-09T20:03:44.601Z,45,,,55,,,
2018-02-09T20:03:54.602Z,44.9,,,55,,33,55
2018-02-09T20:04:04.601Z,44.9,,,55,,36,55.2
2018-02-09T20:04:14.609Z,44.9,,,55,,37,56
2018-02-09T20:04:24.604Z,44.9,,,55,,36,56.3
2018-02-09T20:04:34.604Z,44.9,,,55,,,56.6
2018-02-09T20:04:44.602Z,44.9,,,55,,,56.7
2018-02-09T20:04:54.607Z,44.9,,,55,,,57
2018-02-09T20:05:04.604Z,44.9,,,55,,,57.1
2018-02-09T20:05:14.608Z,44.9,,,55,,,57.3
2018-02-09T20:05:24.603Z,45,,,55,,35,57.6
2018-02-09T20:05:34.605Z,45,,,55,,,57.7
2018-02-09T20:05:44.601Z,45.1,,,55,,,57.8
2018-02-09T20:05:54.602Z,45.1,,,55,,,58
2018-02-09T20:06:04.605Z,45.2,,,55,,,58.1
2018-02-09T20:06:14.602Z,45.2,,,55,,,58.3
2018-02-09T20:06:24.636Z,45.3,,,55,,,58.4
2018-02-09T20:06:34.602Z,45.5,,,55,,,58.6
2018-02-09T20:06:44.605Z,45.5,,,55,,,58.7
2018-02-09T20:06:55.623Z,45.6,,,55,,,59
2018-02-09T20:07:04.605Z,45.7,,,55,,,59.1
2018-02-09T20:07:14.602Z,45.7,,,55,,,59.3
2018-02-09T20:07:24.604Z,45.8,,,55,,34,59.4
2018-02-09T20:07:34.602Z,45.9,,,55,,,
2018-02-09T20:07:44.603Z,45.9,,,55,,,59.5
2018-02-09T20:07:54.602Z,46,,,55,,,59.7
2018-02-09T20:08:04.602Z,46.1,,,55,,,60
2018-02-09T20:08:14.603Z,46.1,,,55,,,
2018-02-09T20:08:24.602Z,46.2,,,55,,,60.1
2018-02-09T20:08:34.602Z,46.4,,,55,,,60.2
2018-02-09T20:08:44.602Z,46.5,,,55,,,60.5
2018-02-09T20:08:54.604Z,46.5,,,55,,,60.6
2018-02-09T20:09:04.607Z,46.6,,,55,,,60.9
2018-02-09T20:09:14.602Z,46.7,,,55,,,61
2018-02-09T20:09:24.603Z,46.7,,,55,,35,61.1
2018-02-09T20:09:34.602Z,46.8,,,55,,,61.4
2018-02-09T20:09:45.594Z,46.9,,,55,,,61.5
2018-02-09T20:09:54.603Z,47,,,55,,,61.7
2018-02-09T20:10:04.610Z,47,,,55,,,62
2018-02-09T20:10:14.612Z,47.2,,,55,,,
2018-02-09T20:10:24.602Z,47.3,,,55,,,62.1
2018-02-09T20:10:34.603Z,47.3,,,55,,,62.2
2018-02-09T20:10:44.603Z,47.4,,,55,,,62.5
2018-02-09T20:10:54.604Z,47.5,,,55,,,62.7
2018-02-09T20:11:04.633Z,47.6,,,55,,,62.9
2018-02-09T20:11:14.758Z,47.6,,,55,,,63
2018-02-09T20:11:24.667Z,47.7,,,55,,,63.1
2018-02-09T20:11:34.605Z,47.8,,,55,,29,63.2
2018-02-09T20:11:44.614Z,47.8,,,55,,,62.9
2018-02-09T20:11:54.643Z,48,,,55,,,62.7
2018-02-09T20:12:04.608Z,48.1,,,55,,,62.5
2018-02-09T20:12:14.604Z,48.2,,,55,,,62.6
2018-02-09T20:12:24.608Z,48.2,,,55,,30,
2018-02-09T20:12:39.629Z,48.3,,,55,,,62.7
2018-02-09T20:12:44.628Z,48.4,,,55,,,62.9
2018-02-09T20:12:54.607Z,48.5,,,55,,,63
2018-02-09T20:13:04.612Z,48.5,,,55,,,63.1
2018-02-09T20:13:14.605Z,48.6,,,55,,,63.2
2018-02-09T20:13:24.657Z,48.6,,,55,,31,63.4
2018-02-09T20:13:34.606Z,48.7,,,55,,,63.5
2018-02-09T20:13:44.604Z,48.9,,,55,,,63.6
2018-02-09T20:13:54.604Z,48.9,,,55,,,63.7
2018-02-09T20:14:04.675Z,49,,,55,,,64
2018-02-09T20:14:14.603Z,49,,,55,,,
2018-02-09T20:14:24.603Z,49.1,,,55,,29,64.1
2018-02-09T20:14:34.615Z,49.1,,,55,,30,
2018-02-09T20:14:44.605Z,49.2,,,55,,32,
2018-02-09T20:14:54.603Z,49.3,,,55,,29,64.4
2018-02-09T20:15:04.603Z,49.3,,,55,,,
2018-02-09T20:15:14.603Z,49.4,,,55,,,
2018-02-09T20:15:24.603Z,49.4,,,55,,,
2018-02-09T20:15:34.602Z,49.5,,,55,,,
2018-02-09T20:15:44.603Z,49.5,,,55,,,64.5
2018-02-09T20:15:54.605Z,49.7,,,55,,,
2018-02-09T20:16:04.603Z,49.7,,,55,,,64.6
2018-02-09T20:16:14.602Z,49.8,,,55,,,
2018-02-09T20:16:24.604Z,49.8,,,55,,,64.7
2018-02-09T20:16:34.602Z,49.9,,,55,,,
2018-02-09T20:16:44.603Z,50,,,55,,,
2018-02-09T20:16:55.626Z,50,,,55,,,64.9
2018-02-09T20:17:04.603Z,50.1,,,55,,,65
2018-02-09T20:17:14.603Z,50.1,,,55,,,
2018-02-09T20:17:24.603Z,50.2,,,55,,,65.1
2018-02-09T20:17:34.605Z,50.2,,,55,,,
2018-02-09T20:17:44.603Z,50.3,,,55,,,65.3
2018-02-09T20:17:54.607Z,50.3,,,55,,,
2018-02-09T20:18:04.604Z,50.3,,,55,,,65.4
2018-02-09T20:18:14.603Z,50.4,,,55,,,65.5
2018-02-09T20:18:24.603Z,50.4,,,55,,,
2018-02-09T20:18:34.604Z,50.6,,,55,,,65.6
2018-02-09T20:18:44.619Z,50.6,,,55,,,
2018-02-09T20:18:54.604Z,50.7,,,55,,,65.8
2018-02-09T20:19:04.603Z,50.7,,,55,,,
2018-02-09T20:19:14.603Z,50.8,,,55,,,65.9
2018-02-09T20:19:24.630Z,50.8,,,55,,,
2018-02-09T20:19:34.603Z,50.8,,,55,,,66
2018-02-09T20:19:44.603Z,50.9,,,55,,,
2018-02-09T20:19:54.603Z,50.9,,,55,,,66.2
2018-02-09T20:20:04.603Z,51,,,55,,,
2018-02-09T20:20:14.604Z,51,,,55,,,
2018-02-09T20:20:24.605Z,51.1,,,55,,,66.3
2018-02-09T20:20:34.605Z,51.1,,,55,,0,66.5
2018-02-09T20:20:44.603Z,51.2,0,,55,2,,65.9
2018-02-09T20:20:54.604Z,51.2,,,55,,,64.9
2018-02-09T20:21:04.603Z,51.2,,,55,,,63.4
2018-02-09T20:21:14.605Z,51.3,,,55,,,62.9
2018-02-09T20:21:24.604Z,51.3,,,55,,,62.6
2018-02-09T20:21:34.603Z,51.4,,,55,,,
2018-02-09T20:21:44.607Z,51.4,,,55,,,62.8
2018-02-09T20:21:54.605Z,51.6,,,55,,,
2018-02-09T20:22:04.606Z,51.6,,,55,,,62.4
2018-02-09T20:22:14.605Z,51.6,,,55,,,61.9
2018-02-09T20:22:24.605Z,51.6,,,55,,,61.6
2018-02-09T20:22:34.605Z,51.4,,,55,,,61.3
2018-02-09T20:22:44.606Z,51.4,,,55,,,61
2018-02-09T20:22:54.607Z,51.4,,,55,,,60.7
2018-02-09T20:23:04.628Z,51.3,,,55,,,60.5
2018-02-09T20:23:14.609Z,51.3,,,55,,,60.1
2018-02-09T20:23:24.607Z,51.3,,,55,,,59.9
2018-02-09T20:23:34.606Z,51.2,,,55,,,59.5
2018-02-09T20:23:44.607Z,51.1,,,55,,,59.4
2018-02-09T20:23:54.607Z,51.1,,,55,,,59.5
2018-02-09T20:24:04.605Z,51,,,55,,,59.7
2018-02-09T20:24:14.604Z,51,,,55,,,59.8
2018-02-09T20:24:24.604Z,50.9,,,55,,,59.9
2018-02-09T20:24:34.604Z,50.8,,,55,,,60
2018-02-09T20:24:44.604Z,50.8,,,55,,,60.1
2018-02-09T20:24:54.604Z,50.7,,,55,,,60.2
2018-02-09T20:25:04.605Z,50.6,,,55,,,
2018-02-09T20:25:14.604Z,50.6,,,55,,,60.3
2018-02-09T20:25:25.604Z,50.4,,,55,,,
2018-02-09T20:25:34.604Z,50.4,,,55,,,60.5
2018-02-09T20:25:44.607Z,50.3,,,55,,,
2018-02-09T20:25:54.605Z,50.3,,,55,,,60.6
2018-02-09T20:26:04.604Z,50.2,,,55,,,
2018-02-09T20:26:14.608Z,50.2,,,55,,,60.7
2018-02-09T20:26:24.604Z,50.1,,,55,,,
2018-02-09T20:26:34.607Z,50.1,,,55,,,60.8
2018-02-09T20:26:44.605Z,50,,,55,,,
2018-02-09T20:26:54.606Z,50,,,55,,,
2018-02-09T20:27:04.605Z,49.9,,,55,,,60.9
2018-02-09T20:27:14.606Z,49.8,,,55,,,
2018-02-09T20:27:24.604Z,49.8,,,55,,,60.9
2018-02-09T20:27:34.605Z,49.7,,,55,,,61
2018-02-09T20:27:44.605Z,49.7,,,55,,,
2018-02-09T20:27:54.605Z,49.5,,,55,,,
2018-02-09T20:28:04.605Z,49.4,,,55,,,
2018-02-09T20:28:19.627Z,49.4,,,55,,,
2018-02-09T20:28:24.605Z,49.3,,,55,,,
2018-02-09T20:28:34.605Z,49.3,,,55,,,61.2
2018-02-09T20:28:44.606Z,49.2,,,55,,,
2018-02-09T20:28:54.605Z,49.1,,,55,,,
2018-02-09T20:29:04.605Z,49.1,,,55,,,
2018-02-09T20:29:14.606Z,49,,,55,,,
2018-02-09T20:29:24.612Z,48.9,,,55,,,
2018-02-09T20:29:34.605Z,48.9,,,55,,,
2018-02-09T20:29:44.605Z,48.7,,,55,,,
2018-02-09T20:29:54.605Z,48.7,,,55,,,
2018-02-09T20:30:04.605Z,48.6,,,55,,,
2018-02-09T20:30:14.605Z,48.5,,,55,,,
2018-02-09T20:30:24.605Z,48.5,,,55,,,
2018-02-09T20:30:34.605Z,48.4,,,55,,,
2018-02-09T20:30:44.605Z,48.3,,,55,,,
2018-02-09T20:30:54.605Z,48.3,,,55,,,
2018-02-09T20:31:07.027Z,48.2,,,55,,,
2018-02-09T20:31:14.605Z,48.2,,,55,,,
2018-02-09T20:31:24.606Z,48.1,,,55,,,
2018-02-09T20:31:34.605Z,48.1,,,55,,,
2018-02-09T20:31:44.605Z,48,0,,55,2,79,64.5
2018-02-09T20:31:54.606Z,47.8,,,55,,56,68
2018-02-09T20:32:04.605Z,47.8,,,55,,29,66.7
2018-02-09T20:32:14.610Z,47.7,,,55,,,60.6
2018-02-09T20:32:24.605Z,47.6,,,55,,,56.9
2018-02-09T20:32:34.605Z,47.6,,,55,,,54.9
2018-02-09T20:32:44.605Z,47.6,,,55,,,54.6
2018-02-09T20:32:54.605Z,47.5,,,55,,,55.1
2018-02-09T20:33:04.606Z,47.5,,,55,,,55.5
2018-02-09T20:33:14.605Z,47.5,,,55,,,55.9
2018-02-09T20:33:24.609Z,47.5,,,55,,,55.8
2018-02-09T20:33:34.606Z,47.4,,,55,,,55.7
2018-02-09T20:33:44.605Z,47.4,,,55,,,55.6
2018-02-09T20:33:54.605Z,47.4,,,55,,,55.7
2018-02-09T20:34:04.606Z,47.4,,,55,,,55.9
2018-02-09T20:34:14.605Z,47.4,,,55,,,56
2018-02-09T20:34:24.609Z,47.3,,,55,,,56.2
2018-02-09T20:34:34.606Z,47.3,,,55,,,56.3
2018-02-09T20:34:44.607Z,47.3,0,75,55,2,29,56.4
2018-02-09T20:34:54.605Z,47.3,,,55,,,
2018-02-09T20:35:04.605Z,47.3,,,55,,,56.5
2018-02-09T20:35:14.606Z,47.2,,,55,,,56.6
2018-02-09T20:35:24.605Z,47.2,,,55,,,56.7
2018-02-09T20:35:34.606Z,47.2,,,55,,,56.9
2018-02-09T20:35:44.605Z,47.2,,,55,,,57
2018-02-09T20:35:54.613Z,47.2,,,55,,,57.1
2018-02-09T20:36:04.605Z,47.2,,,55,,,57.2
2018-02-09T20:36:14.606Z,47.2,,,55,,,57.3
2018-02-09T20:36:24.606Z,47.2,,,55,,,57.4
2018-02-09T20:36:34.606Z,47.2,,,55,,,57.6
2018-02-09T20:36:44.625Z,47.2,,,55,,,57.7
2018-02-09T20:36:54.610Z,47.2,,,55,,,57.8
2018-02-09T20:37:04.619Z,47.2,,,55,,,
2018-02-09T20:37:14.606Z,47.2,,,55,,,58
2018-02-09T20:37:24.606Z,47.2,,,55,,,
2018-02-09T20:37:34.605Z,47.3,,,55,,,58.1
2018-02-09T20:37:44.610Z,47.3,,,55,,,58.3
2018-02-09T20:37:54.606Z,47.3,,,55,,,58.4
2018-02-09T20:38:04.608Z,47.3,,,55,,,58.5
2018-02-09T20:38:15.600Z,47.4,,,55,,,
2018-02-09T20:38:24.606Z,47.4,,,55,,,58.6
2018-02-09T20:38:34.605Z,47.4,0,,55,2,0,58.9
2018-02-09T20:38:44.606Z,47.4,,,55,,,56.7
2018-02-09T20:38:54.606Z,47.5,,,55,,,55.7
2018-02-09T20:39:04.606Z,47.5,,,55,,,55.3
2018-02-09T20:39:14.605Z,47.5,,,55,,,55.1
2018-02-09T20:39:24.608Z,47.5,,,55,,,
2018-02-09T20:39:34.606Z,47.5,,,55,,,55.4
2018-02-09T20:39:44.606Z,47.6,,,55,,,55.3
2018-02-09T20:39:54.606Z,47.6,,,55,,,54.9
2018-02-09T20:40:04.606Z,47.6,,,55,,,54.8
2018-02-09T20:40:14.606Z,47.6,,,55,,,54.4
2018-02-09T20:40:24.607Z,47.6,,,55,,,54.1
2018-02-09T20:40:34.606Z,47.5,,,55,,,53.9
2018-02-09T20:40:44.606Z,47.5,,,55,,,53.7
2018-02-09T20:40:54.607Z,47.5,,,55,,,53.4
2018-02-09T20:41:09.626Z,47.4,,,55,,,53.3
2018-02-09T20:41:14.607Z,47.4,,,55,,,53.1
2018-02-09T20:41:24.606Z,47.3,,,55,,,52.9
2018-02-09T20:41:34.607Z,47.3,,,55,,,52.8
2018-02-09T20:41:44.606Z,47.2,,,55,,,53
2018-02-09T20:41:54.607Z,47.2,,,55,,,
2018-02-09T20:42:04.608Z,47,,,55,,,53.1
2018-02-09T20:42:14.606Z,47,,,55,,,53.3
2018-02-09T20:42:24.607Z,46.9,,,55,,,53.4
2018-02-09T20:42:34.607Z,46.8,,,55,,,
2018-02-09T20:42:44.607Z,46.8,,,55,,,53.6
2018-02-09T20:42:54.607Z,46.7,,,55,,,53.7
2018-02-09T20:43:04.609Z,46.6,,,55,,,53.8
2018-02-09T20:43:14.606Z,46.5,,,55,,,
2018-02-09T20:43:24.606Z,46.5,,,55,,,53.9
2018-02-09T20:43:34.606Z,46.4,,,55,,,54
2018-02-09T20:43:44.609Z,46.2,,,55,,,
2018-02-09T20:43:59.628Z,46.2,,,55,,,54.1
2018-02-09T20:44:04.608Z,46.1,,,55,,,
2018-02-09T20:44:14.607Z,46,,,55,,,54.2
2018-02-09T20:44:24.607Z,46,,,55,,,
2018-02-09T20:44:34.607Z,45.9,,,55,,,54.3
2018-02-09T20:44:44.607Z,45.8,,,55,,,
2018-02-09T20:44:54.606Z,45.8,,,55,,,54.4
2018-02-09T20:45:04.607Z,45.7,,,55,,,
2018-02-09T20:45:14.609Z,45.6,,,55,,,
2018-02-09T20:45:24.607Z,45.6,,,55,,,54.6
2018-02-09T20:45:34.606Z,45.5,,,55,,,
2018-02-09T20:45:44.607Z,45.3,,,55,,,
2018-02-09T20:45:54.607Z,45.2,,,55,,,54.7
2018-02-09T20:46:04.609Z,45.2,,,55,,,
2018-02-09T20:46:14.607Z,45.1,,,55,,,
2018-02-09T20:46:24.610Z,45.1,,,55,,,
2018-02-09T20:46:34.609Z,45,,,55,,,
2018-02-09T20:46:50.620Z,44.9,,,55,,,54.8
2018-02-09T20:46:54.607Z,44.8,,,55,,,
2018-02-09T20:47:04.607Z,44.8,,,55,,,
2018-02-09T20:47:14.607Z,44.7,,,55,,,
2018-02-09T20:47:24.616Z,44.7,,,55,,,
2018-02-09T20:47:34.607Z,44.5,,,55,,,
2018-02-09T20:47:44.608Z,44.4,,,55,,,
2018-02-09T20:47:54.607Z,44.4,,,55,,,
2018-02-09T20:48:04.607Z,44.3,,,55,,,
2018-02-09T20:48:14.607Z,44.3,,,55,,,
2018-02-09T20:48:24.610Z,44.2,0,,55,2,79,55
2018-02-09T20:48:34.610Z,44.1,,,55,,76,60
2018-02-09T20:48:44.607Z,44.1,,,55,,42,63.1
