Time,ActPow,HwTOutlet,ChActive,PrimT,HwActive,HwTSet,PrimTSet
2018-02-02T20:37:33.263Z,29,59.1,,76.5,,55,
2018-02-02T20:37:43.263Z,,59,,70.9,,55,
2018-02-02T20:37:53.263Z,,59,,66.8,,55,
2018-02-02T20:38:03.265Z,,59,,65.5,,55,
2018-02-02T20:38:13.312Z,,58.9,,64.4,,55,
2018-02-02T20:38:23.263Z,,58.9,,64.6,,55,
2018-02-02T20:38:33.264Z,,58.9,,65.3,,55,
2018-02-02T20:38:43.265Z,,58.9,,65,,55,
2018-02-02T20:38:53.263Z,,58.7,,64.7,,55,
2018-02-02T20:39:03.263Z,,58.7,,64.6,,55,
2018-02-02T20:39:13.263Z,,58.7,,,,55,
2018-02-02T20:39:23.265Z,,58.6,,64.7,,55,
2018-02-02T20:39:33.265Z,,58.6,,64.9,,55,
2018-02-02T20:39:43.949Z,,58.6,,65,,55,
2018-02-02T20:39:53.264Z,,58.5,,,,55,
2018-02-02T20:40:03.263Z,,58.5,,65.1,,55,
2018-02-02T20:40:13.263Z,,58.4,,65.3,,55,
2018-02-02T20:40:23.263Z,,58.4,,65.5,,55,
2018-02-02T20:40:33.263Z,,58.4,,,,55,
2018-02-02T20:40:43.263Z,,58.3,,65.6,,55,
2018-02-02T20:40:53.263Z,,58.3,,65.9,,55,
2018-02-02T20:41:03.263Z,,58.3,,66,,55,
2018-02-02T20:41:13.263Z,,58.2,,,,55,
2018-02-02T20:41:23.263Z,,58.2,,66.2,,55,
2018-02-02T20:41:33.263Z,,58.1,,66.3,,55,
2018-02-02T20:41:43.263Z,,58.1,,66.4,,55,
2018-02-02T20:41:53.263Z,,58.1,,66.5,,55,
2018-02-02T20:42:03.263Z,,58,,,,55,
2018-02-02T20:42:13.263Z,,58,,66.7,,55,
2018-02-02T20:42:23.264Z,,58,,,,55,
2018-02-02T20:42:33.263Z,,58,,66.8,,55,
2018-02-02T20:42:43.263Z,,57.8,,66.9,,55,
2018-02-02T20:42:53.264Z,,57.8,,,,55,
2018-02-02T20:43:03.263Z,,57.8,,67.1,,55,
2018-02-02T20:43:13.263Z,,57.8,,67.2,,55,
2018-02-02T20:43:23.263Z,,57.8,,,,55,
2018-02-02T20:43:33.264Z,,57.8,,67.3,,55,
2018-02-02T20:43:43.277Z,,57.7,,,,55,
2018-02-02T20:43:53.264Z,,57.8,,67.4,,55,
2018-02-02T20:44:03.291Z,,57.8,,,,55,
2018-02-02T20:44:13.304Z,,57.7,,67.6,,55,
2018-02-02T20:44:23.264Z,,57.7,,,,55,
2018-02-02T20:44:33.264Z,0,59,0,68.1,0,55,59
2018-02-02T20:44:43.264Z,,58.9,,68.7,,55,
2018-02-02T20:44:53.269Z,,65,0,68.1,0,55,59
2018-02-02T20:45:03.264Z,,63.5,,66,,55,
2018-02-02T20:45:13.264Z,,62.6,,66.3,,55,
2018-02-02T20:45:24.255Z,,62.1,,67.2,,55,
2018-02-02T20:45:33.265Z,,61.9,,68.1,,55,
2018-02-02T20:45:43.264Z,,61.6,,68.7,,55,
2018-02-02T20:45:53.264Z,,61.4,1,68.9,0,55,75
2018-02-02T20:46:03.265Z,,61.2,,69,,55,
2018-02-02T20:46:13.264Z,,61,,69.1,,55,
2018-02-02T20:46:23.264Z,,60.9,,69.2,,55,
2018-02-02T20:46:33.264Z,,60.8,,69.4,,55,
2018-02-02T20:46:43.264Z,,60.8,,69.5,,55,
2018-02-02T20:46:53.264Z,,60.8,0,69.6,2,55,0
2018-02-02T20:47:03.264Z,,63,0,67.4,2,55,0
2018-02-02T20:47:13.264Z,,61.3,0,64.7,0,55,59
2018-02-02T20:47:23.266Z,,60.1,,62.6,,55,
2018-02-02T20:47:33.264Z,,59.5,,62.1,,55,
2018-02-02T20:47:43.265Z,,60.3,0,61.7,0,55,59
2018-02-02T20:47:53.482Z,,59.5,,60.8,,55,
2018-02-02T20:48:03.265Z,,58.9,,60.5,,55,
2018-02-02T20:48:18.284Z,,58.5,,,,55,
2018-02-02T20:48:23.265Z,,58.2,,60.6,,55,
2018-02-02T20:48:33.264Z,,58.1,,,,55,
2018-02-02T20:48:43.265Z,,57.8,1,60.7,0,55,75
2018-02-02T20:48:53.264Z,79,57.6,1,62.7,0,55,
2018-02-02T20:49:03.265Z,62,57.5,,70,,55,
2018-02-02T20:49:13.277Z,29,57.2,,73.2,,55,
2018-02-02T20:49:23.265Z,,57,,69.3,,55,
2018-02-02T20:49:33.266Z,,56.8,,66.4,,55,
2018-02-02T20:49:43.265Z,,56.7,,64.6,,55,
2018-02-02T20:49:53.314Z,,56.5,,63.4,,55,
2018-02-02T20:50:03.264Z,,56.4,,63.2,,55,
2018-02-02T20:50:13.291Z,,56.2,,64,,55,
2018-02-02T20:50:23.270Z,,56,,64.1,,55,
2018-02-02T20:50:33.265Z,,55.9,,63.9,,55,
2018-02-02T20:50:43.270Z,,55.9,,63.7,,55,
2018-02-02T20:50:53.270Z,,55.8,,,,55,
2018-02-02T20:51:08.284Z,,55.7,,63.9,,55,
2018-02-02T20:51:13.310Z,,55.7,,64,,55,
2018-02-02T20:51:23.267Z,,55.7,,64.1,,55,
2018-02-02T20:51:33.265Z,,55.6,,64.2,,55,
2018-02-02T20:51:43.265Z,,55.6,,,,55,
2018-02-02T20:51:53.301Z,,55.6,,64.4,,55,
2018-02-02T20:52:03.265Z,,55.6,,64.5,,55,
2018-02-02T20:52:13.265Z,,55.5,,64.6,,55,
2018-02-02T20:52:23.265Z,,55.5,,64.7,,55,
2018-02-02T20:52:33.277Z,,55.5,,64.9,,55,
2018-02-02T20:52:43.372Z,,55.5,,65,,55,
2018-02-02T20:52:53.265Z,,55.5,,65.1,,55,
2018-02-02T20:53:03.265Z,,55.5,,65.3,,55,
2018-02-02T20:53:13.265Z,,55.5,,,,55,
2018-02-02T20:53:23.265Z,,55.5,,65.4,,55,
2018-02-02T20:53:33.265Z,,55.3,,65.5,,55,
2018-02-02T20:53:43.265Z,,55.5,,65.6,,55,
2018-02-02T20:53:58.285Z,,55.3,,65.8,,55,
2018-02-02T20:54:03.267Z,,55.3,,,,55,
2018-02-02T20:54:13.265Z,,55.5,,65.9,,55,
2018-02-02T20:54:23.266Z,,55.5,,66,,55,
2018-02-02T20:54:33.265Z,,55.5,,,,55,
2018-02-02T20:54:43.265Z,,55.5,,66.2,,55,
2018-02-02T20:54:53.265Z,,55.5,,66.3,,55,
2018-02-02T20:55:03.265Z,,55.5,,,,55,
2018-02-02T20:55:13.265Z,,55.5,,66.4,,55,
2018-02-02T20:55:23.714Z,,55.6,,66.5,,55,
2018-02-02T20:55:33.265Z,,55.6,,,,55,
2018-02-02T20:55:43.268Z,,55.6,,66.7,,55,
2018-02-02T20:55:53.265Z,,55.6,,66.8,,55,
2018-02-02T20:56:03.265Z,,55.6,,,,55,
2018-02-02T20:56:13.266Z,,55.6,,66.9,,55,
2018-02-02T20:56:23.266Z,,55.7,,,,55,
2018-02-02T20:56:33.524Z,,55.7,,67.1,,55,
2018-02-02T20:56:43.265Z,0,55.7,1,67.2,0,55,
2018-02-02T20:56:53.265Z,,55.7,,66.8,,55,
2018-02-02T20:57:03.265Z,,55.7,,65.5,,55,
2018-02-02T20:57:13.266Z,,55.8,,64.2,,55,
2018-02-02T20:57:23.265Z,,55.8,,63.8,,55,
2018-02-02T20:57:33.266Z,,55.8,,63.6,,55,
2018-02-02T20:57:43.265Z,,55.8,,63.7,,55,
2018-02-02T20:57:53.266Z,,55.8,,63.8,,55,
2018-02-02T20:58:03.265Z,,55.8,,63.5,,55,
2018-02-02T20:58:13.266Z,,55.8,,63.1,,55,
2018-02-02T20:58:23.268Z,,55.8,,62.8,,55,
2018-02-02T20:58:33.266Z,,55.8,,62.6,,55,
2018-02-02T20:58:43.266Z,,55.7,,62.2,,55,
2018-02-02T20:58:53.265Z,,55.7,,62,,55,
2018-02-02T20:59:03.266Z,,55.6,,61.9,,55,
2018-02-02T20:59:13.266Z,,55.6,,61.6,,55,
2018-02-02T20:59:23.266Z,,55.5,,61.4,,55,
2018-02-02T20:59:33.266Z,,55.5,,61.2,,55,
2018-02-02T20:59:43.266Z,,55.3,,60.9,,55,
2018-02-02T20:59:53.266Z,,55.2,,,,55,
2018-02-02T21:00:03.266Z,,55.1,,61,,55,
2018-02-02T21:00:13.266Z,,55.1,,61.2,,55,
2018-02-02T21:00:23.266Z,,55.8,0,61.3,2,55,0
2018-02-02T21:00:33.266Z,,55.2,0,58.2,0,55,59
2018-02-02T21:00:43.266Z,,52.2,,52.7,,55,
2018-02-02T21:00:53.266Z,,50.4,,49.8,,55,
2018-02-02T21:01:04.259Z,,49,,47.6,,55,
2018-02-02T21:01:13.268Z,,47.4,,45.7,,55,
2018-02-02T21:01:23.266Z,,46.1,,44.1,,55,
2018-02-02T21:01:33.267Z,,44.5,1,42.2,0,55,75
2018-02-02T21:01:43.266Z,,43.6,,41.4,,55,
2018-02-02T21:01:53.266Z,,41.5,,41.6,,55,
2018-02-02T21:02:03.266Z,,39.5,,41.9,,55,
2018-02-02T21:02:13.266Z,,39.1,,42,,55,
2018-02-02T21:02:23.266Z,,39,,42.2,,55,
2018-02-02T21:02:33.269Z,,38.8,,42.4,,55,
2018-02-02T21:02:43.266Z,,38.6,,42.5,,55,
2018-02-02T21:02:53.267Z,,38.5,,42.6,,55,
2018-02-02T21:03:03.266Z,,38.4,,42.7,,55,
2018-02-02T21:03:13.267Z,,38.3,,42.8,,55,
2018-02-02T21:03:23.267Z,,38.1,,43,,55,
2018-02-02T21:03:33.266Z,,38,,43.1,,55,
2018-02-02T21:03:43.266Z,,38,,43.2,,55,
2018-02-02T21:03:54.264Z,,37.9,,,,55,
2018-02-02T21:04:03.266Z,,37.8,,43.3,,55,
2018-02-02T21:04:13.268Z,,37.8,,43.4,,55,
2018-02-02T21:04:23.266Z,,37.7,,43.5,,55,
2018-02-02T21:04:33.273Z,,37.5,,,,55,
2018-02-02T21:04:43.268Z,,37.4,,43.6,,55,
2018-02-02T21:04:53.266Z,,37.4,,,,55,
2018-02-02T21:05:03.266Z,,37.3,,43.7,,55,
2018-02-02T21:05:13.266Z,,37.2,,,,55,
2018-02-02T21:05:23.267Z,,37.2,,43.9,,55,
2018-02-02T21:05:33.266Z,,37,,,,55,
2018-02-02T21:05:43.267Z,,36.9,,44,,55,
2018-02-02T21:05:53.268Z,,36.9,,,,55,
2018-02-02T21:06:03.266Z,,36.8,,44.1,,55,
2018-02-02T21:06:13.267Z,,36.7,,,,55,
2018-02-02T21:06:23.267Z,,36.7,,,,55,
2018-02-02T21:06:33.274Z,,36.5,,44.2,,55,
2018-02-02T21:06:48.287Z,,36.4,,,,55,
2018-02-02T21:06:53.269Z,,36.3,,,,55,
2018-02-02T21:07:03.267Z,,36.3,,44.3,,55,
2018-02-02T21:07:13.267Z,,36.2,,,,55,
2018-02-02T21:07:23.267Z,,36.2,,,,55,
2018-02-02T21:07:33.267Z,,36,,,,55,
2018-02-02T21:07:43.267Z,,35.9,,,,55,
2018-02-02T21:07:53.266Z,,35.9,,44.4,,55,
2018-02-02T21:08:03.267Z,,35.8,,,,55,
2018-02-02T21:08:13.266Z,,35.8,,,,55,
2018-02-02T21:08:23.267Z,,35.7,,,,55,
2018-02-02T21:08:33.271Z,,35.7,,,,55,
2018-02-02T21:08:43.267Z,,35.6,,44.5,,55,
2018-02-02T21:08:53.267Z,,35.6,,,,55,
2018-02-02T21:09:03.267Z,,35.4,,,,55,
2018-02-02T21:09:13.267Z,,35.4,,,,55,
2018-02-02T21:09:23.267Z,,35.3,,,,55,
2018-02-02T21:09:39.293Z,,35.3,,,,55,
2018-02-02T21:09:43.268Z,,35.2,,,,55,
2018-02-02T21:09:53.272Z,,35.2,,,,55,
2018-02-02T21:10:03.267Z,,35.2,,,,55,
2018-02-02T21:10:13.275Z,,35.1,,44.7,,55,
2018-02-02T21:10:23.268Z,,35.1,,,,55,
2018-02-02T21:10:33.267Z,,34.9,,,,55,
2018-02-02T21:10:43.267Z,,34.9,,,,55,
2018-02-02T21:10:53.271Z,,34.9,,,,55,
2018-02-02T21:11:04.458Z,,34.8,,,,55,
2018-02-02T21:11:13.267Z,,34.8,,,,55,
2018-02-02T21:11:23.276Z,,34.8,,,,55,
2018-02-02T21:11:33.267Z,,34.7,,,,55,
2018-02-02T21:11:43.268Z,,34.7,,,,55,
2018-02-02T21:11:53.267Z,,34.7,,,,55,
2018-02-02T21:12:03.267Z,,34.6,,,,55,
2018-02-02T21:12:13.267Z,,34.6,,,,55,
2018-02-02T21:12:28.520Z,,34.6,,,,55,
2018-02-02T21:12:33.267Z,,34.4,,,,55,
2018-02-02T21:12:43.267Z,,34.4,,,,55,
2018-02-02T21:12:53.267Z,,34.4,,,,55,
2018-02-02T21:13:03.268Z,,34.3,,,,55,
2018-02-02T21:13:13.268Z,,34.3,,,,55,
2018-02-02T21:13:23.268Z,,34.3,,,,55,
2018-02-02T21:13:33.267Z,,34.2,,,,55,
2018-02-02T21:13:43.267Z,,34.2,,,,55,
2018-02-02T21:13:54.259Z,,34.2,,,,55,
2018-02-02T21:14:03.267Z,,34.2,,,,55,
2018-02-02T21:14:13.268Z,,34.1,,,,55,
2018-02-02T21:14:23.268Z,,34.1,,,,55,
2018-02-02T21:14:33.267Z,,34.1,,,,55,
2018-02-02T21:14:43.269Z,,34,,,,55,
2018-02-02T21:14:53.267Z,,34,,,,55,
2018-02-02T21:15:03.268Z,,34,,,,55,
2018-02-02T21:15:13.267Z,,33.8,,,,55,
2018-02-02T21:15:23.268Z,,33.8,,,,55,
2018-02-02T21:15:33.267Z,,33.8,,,,55,
2018-02-02T21:15:43.268Z,,33.8,,,,55,
2018-02-02T21:15:53.268Z,,33.7,,,,55,
2018-02-02T21:16:03.269Z,,33.7,,,,55,
2018-02-02T21:16:13.267Z,,33.7,,,,55,
2018-02-02T21:16:23.267Z,,33.7,,,,55,
2018-02-02T21:16:33.269Z,,33.6,,,,55,
2018-02-02T21:16:43.268Z,,33.6,,,,55,
2018-02-02T21:16:53.268Z,,33.6,,,,55,
2018-02-02T21:17:03.269Z,,33.5,,,,55,
2018-02-02T21:17:13.268Z,,33.5,,,,55,
2018-02-02T21:17:23.267Z,,33.5,,,,55,
2018-02-02T21:17:33.268Z,,33.5,,,,55,
2018-02-02T21:17:43.268Z,,33.3,,,,55,
2018-02-02T21:17:53.268Z,,33.3,,,,55,
2018-02-02T21:18:03.269Z,,33.3,,,,55,
2018-02-02T21:18:13.324Z,,33.3,,,,55,
2018-02-02T21:18:23.270Z,,33.2,,,,55,
2018-02-02T21:18:33.268Z,,33.2,,,,55,
2018-02-02T21:18:43.268Z,,33.2,,44.5,,55,
2018-02-02T21:18:53.268Z,,33.2,,,,55,
2018-02-02T21:19:03.268Z,,33.1,,,,55,
2018-02-02T21:19:13.268Z,,33.1,,,,55,
2018-02-02T21:19:23.268Z,,33.1,,,,55,
2018-02-02T21:19:34.267Z,,33.1,,,,55,
2018-02-02T21:19:43.268Z,,33,,,,55,
2018-02-02T21:19:53.273Z,,33,,,,55,
2018-02-02T21:20:03.268Z,0,33,1,44.5,0,55,75
2018-02-02T21:20:13.269Z,,33,,,,55,
2018-02-02T21:20:23.268Z,,33,,,,55,
2018-02-02T21:20:33.268Z,,32.8,,,,55,
2018-02-02T21:20:43.279Z,,32.8,,,,55,
2018-02-02T21:20:53.268Z,,32.8,,,,55,
2018-02-02T21:21:03.269Z,,32.7,,,,55,
2018-02-02T21:21:13.269Z,,32.7,,,,55,
2018-02-02T21:21:23.268Z,,32.7,,,,55,
2018-02-02T21:21:33.268Z,,32.7,,44.4,,55,
2018-02-02T21:21:43.282Z,,32.6,,,,55,
2018-02-02T21:21:53.307Z,,32.6,,,,55,
2018-02-02T21:22:03.268Z,,32.6,,,,55,
2018-02-02T21:22:13.332Z,,32.6,,,,55,
2018-02-02T21:22:28.306Z,,32.6,,,,55,
2018-02-02T21:22:33.277Z,79,32.5,1,47.6,0,55,
2018-02-02T21:22:43.269Z,50,32.5,,55.4,,55,
2018-02-02T21:22:53.269Z,29,32.5,,58.9,,55,
2018-02-02T21:23:03.276Z,,32.5,,53.4,,55,
2018-02-02T21:23:13.281Z,,32.5,,49.8,,55,
2018-02-02T21:23:23.323Z,,32.3,,48.7,,55,
2018-02-02T21:23:33.270Z,,32.3,,47.7,,55,
2018-02-02T21:23:43.269Z,,32.3,,48.1,,55,
2018-02-02T21:23:53.269Z,,32.3,,49,,55,
2018-02-02T21:24:03.269Z,,32.3,,49.3,,55,
2018-02-02T21:24:13.268Z,,32.3,,,,55,
2018-02-02T21:24:23.298Z,,32.3,,49.4,,55,
2018-02-02T21:24:33.269Z,,32.3,,49.7,,55,
2018-02-02T21:24:43.279Z,,32.3,,49.9,,55,
2018-02-02T21:24:53.296Z,,32.3,,50.1,,55,
2018-02-02T21:25:03.291Z,,32.5,,50.3,,55,
2018-02-02T21:25:18.500Z,,32.5,,50.5,,55,
2018-02-02T21:25:23.269Z,,32.6,,50.6,,55,
2018-02-02T21:25:33.269Z,,32.6,,50.8,,55,
2018-02-02T21:25:43.269Z,,32.7,,51,,55,
2018-02-02T21:25:53.281Z,,32.8,,51.2,,55,
2018-02-02T21:26:03.269Z,,33,,51.5,,55,
2018-02-02T21:26:13.270Z,,33.1,,51.6,,55,
2018-02-02T21:26:23.269Z,,33.2,,51.8,,55,
2018-02-02T21:26:33.269Z,,33.3,,52,,55,
2018-02-02T21:26:43.269Z,,33.5,,52.3,,55,
2018-02-02T21:26:53.269Z,,33.6,,52.4,,55,
2018-02-02T21:27:03.269Z,,33.7,,52.6,,55,
2018-02-02T21:27:13.270Z,,33.8,,52.8,,55,
2018-02-02T21:27:23.269Z,,34,,53,,55,
2018-02-02T21:27:33.269Z,,34.1,,53.2,,55,
2018-02-02T21:27:43.269Z,,34.2,,53.3,,55,
2018-02-02T21:27:53.269Z,,34.3,,53.4,,55,
2018-02-02T21:28:03.269Z,,34.6,,53.6,,55,
2018-02-02T21:28:13.269Z,,34.7,,53.7,,55,
2018-02-02T21:28:23.269Z,,34.8,,54,,55,
2018-02-02T21:28:33.270Z,,34.9,,54.2,,55,
2018-02-02T21:28:43.274Z,,35.1,,54.3,,55,
2018-02-02T21:28:53.269Z,,35.2,,54.5,,55,
2018-02-02T21:29:03.270Z,,35.3,,54.7,,55,
2018-02-02T21:29:13.269Z,,35.4,,54.9,,55,
2018-02-02T21:29:23.269Z,,35.6,,55,,55,
2018-02-02T21:29:34.267Z,,35.7,,55.1,,55,
2018-02-02T21:29:43.270Z,,35.9,,55.2,,55,
2018-02-02T21:29:53.272Z,,36,,55.5,,55,
2018-02-02T21:30:03.270Z,,36.2,,55.6,,55,
2018-02-02T21:30:13.273Z,,36.3,,55.8,,55,
2018-02-02T21:30:23.270Z,,36.4,,55.9,,55,
2018-02-02T21:30:33.311Z,,36.7,,56,,55,
2018-02-02T21:30:43.270Z,,36.8,,56.3,,55,
2018-02-02T21:30:53.269Z,,36.9,,56.4,,55,
2018-02-02T21:31:03.269Z,,37,,56.5,,55,
2018-02-02T21:31:13.269Z,,37.2,,56.6,,55,
2018-02-02T21:31:23.271Z,,37.3,,56.9,,55,
2018-02-02T21:31:33.270Z,,37.5,,57,,55,
2018-02-02T21:31:43.270Z,,37.7,,57.1,,55,
2018-02-02T21:31:53.270Z,,37.8,,57.2,,55,
2018-02-02T21:32:03.270Z,,37.9,,57.3,,55,
2018-02-02T21:32:13.272Z,,38,,57.4,,55,
2018-02-02T21:32:24.267Z,,38.1,,57.7,,55,
2018-02-02T21:32:33.277Z,,38.3,,57.8,,55,
2018-02-02T21:32:43.270Z,,38.4,,57.9,,55,
2018-02-02T21:32:53.272Z,,38.5,,58,,55,
2018-02-02T21:33:03.270Z,,38.6,,58.1,,55,
2018-02-02T21:33:13.270Z,,38.8,,58.3,,55,
2018-02-02T21:33:23.271Z,,,,58.4,,,
2018-02-02T21:33:33.270Z,,39.1,,58.5,,55,
2018-02-02T21:33:43.270Z,,39.3,,58.6,,55,
2018-02-02T21:33:53.270Z,,39.4,,58.7,,55,
2018-02-02T21:34:03.270Z,,39.5,,58.8,,55,
2018-02-02T21:34:13.275Z,,39.6,,59,,55,
2018-02-02T21:34:23.271Z,,39.8,,59.2,,55,
2018-02-02T21:34:33.271Z,,39.9,,59.3,,55,
2018-02-02T21:34:43.270Z,,40,,,,55,
2018-02-02T21:34:53.270Z,,40.1,,59.5,,55,
2018-02-02T21:35:03.271Z,,40.2,,59.7,,55,
2018-02-02T21:35:14.262Z,,40.5,,,,55,
2018-02-02T21:35:23.271Z,,40.6,,59.8,,55,
2018-02-02T21:35:33.270Z,,40.7,,59.9,,55,
2018-02-02T21:35:43.270Z,,40.8,,60,,55,
2018-02-02T21:35:53.270Z,,40.9,,60.1,,55,
2018-02-02T21:36:03.270Z,,41,,60.2,,55,
2018-02-02T21:36:13.271Z,,41.1,,60.4,,55,
2018-02-02T21:36:23.272Z,,41.2,,60.5,,55,
2018-02-02T21:36:33.271Z,,41.4,,60.6,,55,
2018-02-02T21:36:43.271Z,,41.5,,60.7,,55,
2018-02-02T21:36:53.271Z,,41.6,,60.9,,55,
2018-02-02T21:37:03.270Z,,41.7,,61,,55,
2018-02-02T21:37:13.270Z,,41.8,,61.1,,55,
2018-02-02T21:37:23.272Z,,41.9,,61.2,,55,
2018-02-02T21:37:33.270Z,,42,,61.4,,55,
2018-02-02T21:37:43.271Z,,42.2,,61.5,,55,
2018-02-02T21:37:53.270Z,,42.3,,,,55,
2018-02-02T21:38:04.266Z,,42.4,,61.6,,55,
2018-02-02T21:38:13.271Z,,42.5,,61.7,,55,
2018-02-02T21:38:23.270Z,,42.5,,61.9,,55,
2018-02-02T21:38:33.271Z,,42.7,,62,,55,
2018-02-02T21:38:43.271Z,,42.7,,62.1,,55,
2018-02-02T21:38:53.271Z,,42.8,,62.2,,55,
2018-02-02T21:39:03.274Z,,43,,62.4,,55,
2018-02-02T21:39:13.271Z,,43.1,,,,55,
2018-02-02T21:39:23.271Z,,43.2,,62.5,,55,
2018-02-02T21:39:33.271Z,,43.3,,62.6,,55,
2018-02-02T21:39:43.271Z,,43.4,,62.7,,55,
2018-02-02T21:39:53.271Z,,43.5,,62.9,,55,
2018-02-02T21:40:03.272Z,,43.6,,63,,55,
2018-02-02T21:40:13.272Z,,43.7,,,,55,
2018-02-02T21:40:23.271Z,,43.7,,63.1,,55,
2018-02-02T21:40:33.271Z,,43.9,,63.2,,55,
2018-02-02T21:40:43.271Z,,44,,63.4,,55,
2018-02-02T21:40:58.291Z,,44.1,,63.5,,55,
2018-02-02T21:41:03.271Z,,44.2,,,,55,
2018-02-02T21:41:13.271Z,,44.3,,63.6,,55,
2018-02-02T21:41:23.271Z,,44.4,,63.7,,55,
2018-02-02T21:41:33.271Z,,44.5,,63.9,,55,
2018-02-02T21:41:43.271Z,,44.7,,,,55,
2018-02-02T21:41:53.271Z,,44.8,,64,,55,
2018-02-02T21:42:03.271Z,,44.9,,64.1,,55,
2018-02-02T21:42:13.271Z,,45,,64.2,,55,
2018-02-02T21:42:33.272Z,,45.2,,64.4,,55,
2018-02-02T21:42:43.273Z,,45.2,,64.5,,55,
2018-02-02T21:42:53.271Z,,45.3,,64.6,,55,
2018-02-02T21:43:03.271Z,,45.5,,,,55,
2018-02-02T21:43:13.272Z,,45.6,,64.7,,55,
2018-02-02T21:43:23.272Z,,45.7,,64.9,,55,
2018-02-02T21:43:33.274Z,,45.8,,,,55,
2018-02-02T21:43:43.271Z,,45.9,,65,,55,
2018-02-02T21:43:53.273Z,,46,,65.1,,55,
2018-02-02T21:44:03.273Z,,46,,,,55,
2018-02-02T21:44:13.271Z,,46.2,,65.3,,55,
2018-02-02T21:44:23.271Z,,46.2,,65.4,,55,
2018-02-02T21:44:33.272Z,,46.4,,,,55,
2018-02-02T21:44:43.271Z,,46.5,,65.5,,55,
2018-02-02T21:44:53.272Z,,46.6,,65.6,,55,
2018-02-02T21:45:03.272Z,,46.7,,,,55,
2018-02-02T21:45:13.273Z,,46.8,,65.8,,55,
2018-02-02T21:45:23.279Z,,46.8,,,,55,
2018-02-02T21:45:33.272Z,,46.9,,65.9,,55,
2018-02-02T21:45:43.272Z,,47,,66,,55,
2018-02-02T21:45:53.272Z,,47.2,,,,55,
2018-02-02T21:46:03.272Z,,47.3,,66.2,,55,
2018-02-02T21:46:13.271Z,,47.4,,66.3,,55,
2018-02-02T21:46:23.272Z,,47.4,,,,55,
2018-02-02T21:46:33.273Z,,47.5,,66.4,,55,
2018-02-02T21:46:53.272Z,,47.7,,66.5,,55,
2018-02-02T21:47:03.272Z,,47.8,,66.7,,55,
2018-02-02T21:47:13.287Z,,47.8,,,,55,
2018-02-02T21:47:23.272Z,,48,,66.8,,55,
2018-02-02T21:47:33.272Z,,48.1,,,,55,
2018-02-02T21:47:43.272Z,,48.2,,66.9,,55,
2018-02-02T21:47:53.272Z,,48.3,,,,55,
2018-02-02T21:48:03.272Z,,48.3,,67.1,,55,
2018-02-02T21:48:13.272Z,,48.4,,,,55,
2018-02-02T21:48:23.272Z,,48.5,,,,55,
2018-02-02T21:48:33.274Z,,48.6,,67.3,,55,
2018-02-02T21:48:43.272Z,,48.7,,,,55,
2018-02-02T21:48:53.272Z,,48.9,,67.4,,55,
2018-02-02T21:49:03.272Z,,48.9,,,,55,
2018-02-02T21:49:13.272Z,,,,67.6,,,
2018-02-02T21:49:23.272Z,,49.1,,,,55,
2018-02-02T21:49:33.273Z,,49.2,,67.7,,55,
2018-02-02T21:49:43.274Z,,49.3,,,,55,
2018-02-02T21:49:53.273Z,,49.3,,67.8,,55,
2018-02-02T21:50:03.272Z,,49.4,,,,55,
2018-02-02T21:50:13.272Z,,49.5,,67.9,,55,
2018-02-02T21:50:23.273Z,,49.5,,,,55,
2018-02-02T21:50:33.273Z,,,,68.1,,,
2018-02-02T21:50:43.272Z,,49.8,,,,55,
2018-02-02T21:50:54.274Z,,49.9,,68.2,,55,
2018-02-02T21:51:03.274Z,,49.9,,,,55,
2018-02-02T21:51:13.272Z,,50,,68.3,,55,
2018-02-02T21:51:23.273Z,,50.1,,,,55,
2018-02-02T21:51:33.273Z,,50.2,,68.5,,55,
2018-02-02T21:51:53.272Z,,50.3,,,,55,
2018-02-02T21:52:03.272Z,,50.4,,68.6,,55,
2018-02-02T21:52:13.272Z,,50.4,,,,55,
2018-02-02T21:52:23.273Z,,50.6,,68.7,,55,
2018-02-02T21:52:33.273Z,,50.7,,,,55,
2018-02-02T21:52:43.273Z,,50.8,,68.8,,55,
2018-02-02T21:52:53.274Z,,50.8,,,,55,
2018-02-02T21:53:03.273Z,,50.9,,,,55,
2018-02-02T21:53:13.273Z,,51,,69,,55,
2018-02-02T21:53:23.274Z,,51,,,,55,
2018-02-02T21:53:33.274Z,,51.1,,69.1,,55,
2018-02-02T21:53:44.272Z,,51.2,,,,55,
2018-02-02T21:53:53.273Z,,51.2,,69.2,,55,
2018-02-02T21:54:03.274Z,,51.3,,,,55,
2018-02-02T21:54:13.274Z,,51.4,,69.4,,55,
2018-02-02T21:54:23.273Z,,51.6,,,,55,
2018-02-02T21:54:33.273Z,,51.7,,,,55,
2018-02-02T21:54:43.273Z,,,,69.5,,,
2018-02-02T21:54:53.273Z,,51.8,,,,55,
2018-02-02T21:55:03.273Z,,51.9,,69.6,,55,
2018-02-02T21:55:23.274Z,0,51.9,1,69.8,0,55,
2018-02-02T21:55:33.275Z,,52,,69.1,,55,
2018-02-02T21:55:43.274Z,,52.1,,67.8,,55,
2018-02-02T21:55:53.273Z,,,,66.7,,,
2018-02-02T21:56:03.273Z,,52.3,,66.3,,55,
2018-02-02T21:56:13.273Z,,52.3,,66.2,,55,
