Time,PrimT,ChActive,PrimTSet,ActPow,HwTSet,HwTOutlet,HwActive
2018-01-17T01:20:25.033Z,,,,,55,55.2,
2018-01-17T01:20:35.034Z,,,,,55,55.2,
2018-01-17T01:20:45.034Z,,,,,55,55.2,
2018-01-17T01:20:55.034Z,,,,,55,55.2,
2018-01-17T01:21:05.036Z,,,,,55,55.2,
2018-01-17T01:21:15.034Z,65.6,,,,55,55.2,
2018-01-17T01:21:25.034Z,,,,,55,55.2,
2018-01-17T01:21:35.033Z,,,,,55,55.2,
2018-01-17T01:21:45.034Z,,,,,55,55.2,
2018-01-17T01:21:55.034Z,65.8,,,,55,55.2,
2018-01-17T01:22:05.035Z,,,,,55,55.2,
2018-01-17T01:22:16.033Z,65.9,,,,55,55.2,
2018-01-17T01:22:25.034Z,,,,,55,55.2,
2018-01-17T01:22:35.034Z,66,,,,55,55.2,
2018-01-17T01:22:45.034Z,,,,,55,55.2,
2018-01-17T01:22:55.034Z,,,,,55,55.2,
2018-01-17T01:23:05.035Z,66.2,,,,55,55.2,
2018-01-17T01:23:15.034Z,,,,,55,55.2,
2018-01-17T01:23:25.034Z,,,,,55,55.2,
2018-01-17T01:23:35.034Z,66.3,,,,55,55.2,
2018-01-17T01:23:45.034Z,,,,,55,55.2,
2018-01-17T01:23:55.034Z,66.4,,,,55,55.2,
2018-01-17T01:24:05.034Z,,,,,55,55.2,
2018-01-17T01:24:15.083Z,,,,,55,55.2,
2018-01-17T01:24:25.034Z,,,,,55,55.2,
2018-01-17T01:24:35.035Z,66.5,,,,55,55.2,
2018-01-17T01:24:45.034Z,,,,,55,55.2,
2018-01-17T01:24:55.034Z,,,,,55,55.2,
2018-01-17T01:25:10.054Z,66.7,,,,55,55.2,
2018-01-17T01:25:15.034Z,,,,,55,55.3,
2018-01-17T01:25:25.034Z,,,,,55,55.3,
2018-01-17T01:25:35.034Z,66.8,,,,55,55.3,
2018-01-17T01:25:45.034Z,,,,,55,55.3,
2018-01-17T01:25:55.034Z,,,,,55,55.3,
2018-01-17T01:26:05.035Z,,,,,55,55.3,
2018-01-17T01:26:15.034Z,,,,,55,55.3,
2018-01-17T01:26:25.034Z,,,,,55,55.3,
2018-01-17T01:26:35.055Z,66.9,,,,55,55.3,
2018-01-17T01:26:45.034Z,,,,,55,55.3,
2018-01-17T01:26:55.034Z,,,,,55,55.5,
2018-01-17T01:27:05.035Z,,,,,55,55.5,
2018-01-17T01:27:15.034Z,66.9,,,,55,55.5,
2018-01-17T01:27:25.035Z,67.1,,,,55,55.5,
2018-01-17T01:27:35.035Z,66.9,,,,55,55.5,
2018-01-17T01:27:45.035Z,67.1,,,,55,55.5,
2018-01-17T01:27:55.034Z,,,,,55,55.5,
2018-01-17T01:28:05.034Z,,,,,55,55.5,
2018-01-17T01:28:15.034Z,,,,,55,55.5,
2018-01-17T01:28:25.034Z,,,,,55,55.5,
2018-01-17T01:28:35.034Z,,,,,55,55.5,
2018-01-17T01:28:45.035Z,,,,,55,55.5,
2018-01-17T01:28:55.037Z,,,,,55,55.6,
2018-01-17T01:29:05.034Z,67.2,,,,55,55.6,
2018-01-17T01:29:15.034Z,,,,,55,55.6,
2018-01-17T01:29:25.035Z,,,,,55,55.6,
2018-01-17T01:29:35.035Z,,,,,55,55.6,
2018-01-17T01:29:45.035Z,,,,,55,55.6,
2018-01-17T01:29:55.034Z,67.3,,,,55,55.6,
2018-01-17T01:30:05.035Z,,,,,55,55.6,
2018-01-17T01:30:15.035Z,,,,,55,55.6,
2018-01-17T01:30:25.035Z,,,,,55,55.6,
2018-01-17T01:30:35.035Z,,,,,55,55.6,
2018-01-17T01:30:45.035Z,,,,,55,55.6,
2018-01-17T01:30:55.035Z,,,,,55,55.6,
2018-01-17T01:31:05.035Z,,,,,55,55.6,
2018-01-17T01:31:15.035Z,,,,,55,55.6,
2018-01-17T01:31:25.035Z,,,,,55,55.6,
2018-01-17T01:31:35.036Z,67.4,,,,55,55.6,
2018-01-17T01:31:45.035Z,,,,,55,55.6,
2018-01-17T01:31:55.035Z,,,,,55,55.7,
2018-01-17T01:32:05.035Z,,,,,55,55.7,
2018-01-17T01:32:15.036Z,,,,,55,55.6,
2018-01-17T01:32:25.035Z,,,,,55,55.7,
2018-01-17T01:32:35.035Z,,,,,55,55.7,
2018-01-17T01:32:45.036Z,,,,,55,55.7,
2018-01-17T01:32:55.035Z,67.6,,,,55,55.7,
2018-01-17T01:33:05.036Z,,,,,55,55.7,
2018-01-17T01:33:15.035Z,,,,,55,55.7,
2018-01-17T01:33:25.035Z,,,,,55,55.7,
2018-01-17T01:33:35.035Z,,,,,55,55.7,
2018-01-17T01:37:25.089Z,67.8,,,,55,55.8,
2018-01-17T01:38:00.487Z,,,,,55,55.8,
2018-01-17T01:38:05.046Z,68.1,,,,55,55.8,
2018-01-17T01:38:15.036Z,,,,,55,55.9,
2018-01-17T01:38:25.037Z,,,,,55,55.9,
2018-01-17T01:38:35.036Z,,,,,55,55.9,
2018-01-17T01:38:45.037Z,,,,,55,55.9,
2018-01-17T01:38:55.036Z,,,,,55,55.9,
2018-01-17T01:39:05.039Z,,,,,55,55.9,
2018-01-17T01:39:15.036Z,68.2,,,,55,55.9,
2018-01-17T01:39:26.036Z,,,,,55,55.9,
2018-01-17T01:39:35.036Z,68.4,1,,0,55,55.9,0
2018-01-17T01:39:45.046Z,67.9,,,,55,55.9,
2018-01-17T01:39:55.038Z,66.9,,,,55,55.9,
2018-01-17T01:40:05.037Z,65.3,,,,55,56,
2018-01-17T01:40:15.036Z,64.9,,,,55,56,
2018-01-17T01:40:25.037Z,64.6,,,,55,56,
2018-01-17T01:40:35.038Z,64.5,,,,55,56,
2018-01-17T01:40:45.036Z,64.8,,,,55,56,
2018-01-17T01:40:55.036Z,64.7,,,,55,56,
2018-01-17T01:41:05.037Z,64.2,,,,55,56,
2018-01-17T01:41:15.037Z,63.8,,,,55,55.9,
2018-01-17T01:41:25.036Z,63.5,,,,55,55.9,
2018-01-17T01:41:35.036Z,63.1,,,,55,55.9,
2018-01-17T01:41:45.045Z,62.9,,,,55,55.8,
2018-01-17T01:41:55.036Z,62.7,,,,55,55.7,
2018-01-17T01:42:05.038Z,62.3,,,,55,55.7,
2018-01-17T01:42:16.030Z,62.1,,,,55,55.6,
2018-01-17T01:42:25.037Z,61.9,,,,55,55.5,
2018-01-17T01:42:35.038Z,61.5,,,,55,55.5,
2018-01-17T01:42:45.045Z,,,,,55,55.3,
2018-01-17T01:42:55.037Z,,,,,55,55.2,
2018-01-17T01:43:05.038Z,61.7,,,,55,55.1,
2018-01-17T01:43:15.037Z,62,,,,55,55,
2018-01-17T01:43:25.037Z,,,,,55,55,
2018-01-17T01:43:35.037Z,62.1,,,,55,54.9,
2018-01-17T01:43:45.045Z,62.2,,,,55,54.8,
2018-01-17T01:43:55.038Z,62.3,,,,55,54.7,
2018-01-17T01:44:05.037Z,,,,,55,54.6,
2018-01-17T01:44:15.038Z,62.4,,,,55,54.4,
2018-01-17T01:44:25.037Z,62.6,,,,55,54.3,
2018-01-17T01:44:35.038Z,62.7,,,,55,54.3,
2018-01-17T01:44:45.044Z,,,,,55,54.2,
2018-01-17T01:44:55.038Z,62.8,,,,55,54.1,
2018-01-17T01:45:06.035Z,,,,,55,54,
2018-01-17T01:45:15.041Z,62.9,,,,55,53.9,
2018-01-17T01:45:25.037Z,62.9,1,75,0,55,53.8,0
2018-01-17T01:45:35.037Z,63,,,,55,53.7,
2018-01-17T01:45:45.044Z,,,,,55,53.7,
2018-01-17T01:45:55.037Z,,,,,55,53.6,
2018-01-17T01:46:05.038Z,,,,,55,53.4,
2018-01-17T01:46:15.052Z,63.1,,,,55,53.3,
2018-01-17T01:46:25.037Z,,,,,55,53.2,
2018-01-17T01:46:35.038Z,,,,,55,53.2,
2018-01-17T01:46:45.044Z,63.3,,,,55,53.1,
2018-01-17T01:46:55.038Z,,,,,55,53,
2018-01-17T01:47:05.037Z,,,,,55,52.9,
2018-01-17T01:47:15.037Z,,,,,55,52.8,
2018-01-17T01:47:25.038Z,,,,,55,52.8,
2018-01-17T01:47:35.039Z,,,,,55,52.7,
2018-01-17T01:47:45.043Z,,,,,55,52.6,
2018-01-17T01:47:56.039Z,,,,,55,52.4,
2018-01-17T01:48:05.038Z,63.4,,,,55,52.3,
2018-01-17T01:48:15.037Z,,,,,55,52.3,
2018-01-17T01:48:25.039Z,,,,,55,52.2,
2018-01-17T01:48:35.039Z,,,,,55,52.1,
2018-01-17T01:48:45.043Z,,,,,55,52.1,
2018-01-17T01:48:55.038Z,,,,,55,52,
2018-01-17T01:49:05.038Z,,,,,55,51.9,
2018-01-17T01:49:15.049Z,,,,,55,51.8,
2018-01-17T01:49:25.039Z,66.2,1,,79,55,51.8,0
2018-01-17T01:49:35.038Z,70.2,,,58,55,51.7,
2018-01-17T01:49:45.042Z,69.5,,,29,55,51.6,
2018-01-17T01:49:55.044Z,64.7,,,,55,51.4,
2018-01-17T01:50:05.038Z,60.5,,,,55,51.4,
2018-01-17T01:50:15.038Z,58.9,,,,55,51.3,
2018-01-17T01:50:25.038Z,57.9,,,,55,51.2,
2018-01-17T01:50:35.038Z,58,,,,55,51.2,
2018-01-17T01:50:46.033Z,58.4,,,,55,51.2,
2018-01-17T01:50:55.038Z,58.8,,,,55,51.1,
2018-01-17T01:51:05.041Z,58.6,,,,55,51.1,
2018-01-17T01:51:15.038Z,58.5,,,,55,51.1,
2018-01-17T01:51:25.038Z,,,,,55,51,
2018-01-17T01:51:35.038Z,58.6,,,,55,51,
2018-01-17T01:51:45.041Z,58.8,,,,55,51,
2018-01-17T01:51:55.038Z,,,,,55,50.9,
2018-01-17T01:52:05.039Z,59,,,,55,50.9,
2018-01-17T01:52:15.038Z,59.1,,,,55,50.9,
2018-01-17T01:52:25.039Z,,,,,55,50.9,
2018-01-17T01:52:35.038Z,59.3,,,,55,50.8,
2018-01-17T01:52:45.041Z,,,,,55,50.8,
2018-01-17T01:52:55.039Z,59.5,,,,55,50.8,
2018-01-17T01:53:05.038Z,59.7,,,,55,50.8,
2018-01-17T01:53:15.041Z,59.8,,,,55,50.7,
2018-01-17T01:53:25.039Z,,,,,55,50.7,
2018-01-17T01:53:36.037Z,60,,,,55,50.7,
2018-01-17T01:53:45.041Z,,,,,55,50.7,
2018-01-17T01:53:55.038Z,60.1,,,,55,50.7,
2018-01-17T01:54:05.039Z,,,,,55,50.7,
2018-01-17T01:54:15.038Z,60.2,,,,55,50.7,
2018-01-17T01:54:25.039Z,60.4,,,,55,50.7,
2018-01-17T01:54:35.040Z,60.5,,,,55,50.7,
2018-01-17T01:54:45.040Z,60.6,,,,55,50.7,
2018-01-17T01:54:55.040Z,,,,,55,50.7,
2018-01-17T01:55:05.354Z,60.7,,,,55,50.7,
2018-01-17T01:55:15.039Z,,,,,55,50.7,
2018-01-17T01:55:25.038Z,60.9,,,,55,50.7,
2018-01-17T01:55:35.039Z,,,,,55,50.7,
2018-01-17T01:55:45.040Z,61,,,,55,50.8,
2018-01-17T01:55:55.038Z,,,,,55,50.8,
2018-01-17T01:56:05.038Z,61.1,,,,55,50.8,
2018-01-17T01:56:15.040Z,,,,,55,50.8,
2018-01-17T01:56:25.039Z,61.2,,,,55,50.8,
2018-01-17T01:56:35.039Z,,,,,55,50.8,
2018-01-17T01:56:45.040Z,61.4,,,,55,50.8,
2018-01-17T01:56:55.039Z,,,,,55,50.8,
2018-01-17T01:57:05.039Z,61.5,,,,55,50.9,
2018-01-17T01:57:15.038Z,61.6,,,,55,50.9,
2018-01-17T01:57:25.038Z,,,,,55,50.9,
2018-01-17T01:57:35.039Z,61.7,,,,55,50.9,
2018-01-17T01:57:45.039Z,,,,,55,51,
2018-01-17T01:57:55.039Z,61.9,,,,55,51,
2018-01-17T01:58:05.040Z,62,,,,55,51,
2018-01-17T01:58:25.040Z,,,,,55,51.1,
2018-01-17T01:58:35.043Z,62.1,,,,55,51.1,
2018-01-17T01:58:45.042Z,,,,,55,51.1,
2018-01-17T01:58:55.038Z,62.2,,,,55,51.1,
2018-01-17T01:59:05.039Z,,,,,55,51.1,
2018-01-17T01:59:15.039Z,62.4,,,,55,51.1,
2018-01-17T01:59:25.039Z,,,,,55,51.2,
2018-01-17T01:59:35.039Z,62.5,,,,55,51.2,
2018-01-17T01:59:45.039Z,,,,,55,51.2,
2018-01-17T01:59:55.039Z,,,,,55,51.2,
2018-01-17T02:00:05.039Z,62.6,,,,55,51.2,
2018-01-17T02:00:15.039Z,,,,,55,51.3,
2018-01-17T02:00:25.039Z,62.7,,,,55,51.3,
2018-01-17T02:00:35.039Z,,,,,55,51.3,
2018-01-17T02:00:45.040Z,62.9,,,,55,51.3,
2018-01-17T02:00:55.039Z,,,,,55,51.4,
2018-01-17T02:01:05.040Z,63,,,,55,51.4,
2018-01-17T02:01:15.039Z,,,,,55,51.4,
2018-01-17T02:01:25.042Z,63.1,,,,55,51.4,
2018-01-17T02:01:35.039Z,,,,,55,51.4,
2018-01-17T02:01:45.041Z,,,,,55,51.6,
2018-01-17T02:01:55.040Z,63.2,,,,55,51.6,
2018-01-17T02:02:05.039Z,,,,,55,51.6,
2018-01-17T02:02:15.039Z,63.4,,,,55,51.6,
2018-01-17T02:02:25.040Z,,,,,55,51.6,
2018-01-17T02:02:35.040Z,63.5,,,,55,51.7,
2018-01-17T02:02:45.039Z,,,,,55,51.7,
2018-01-17T02:02:55.040Z,63.6,,,,55,51.7,
2018-01-17T02:03:05.039Z,,,,,55,51.7,
2018-01-17T02:03:15.040Z,,,,,55,51.8,
2018-01-17T02:03:25.042Z,,,,,55,51.8,
2018-01-17T02:03:36.032Z,63.7,,,,55,51.8,
2018-01-17T02:03:45.039Z,,,,,55,51.8,
2018-01-17T02:03:55.040Z,63.9,,,,55,51.8,
2018-01-17T02:04:05.039Z,,,,,55,51.9,
2018-01-17T02:04:15.040Z,64,,,,55,51.9,
2018-01-17T02:04:25.040Z,,,,,55,51.9,
2018-01-17T02:04:35.040Z,,,,,55,52,
2018-01-17T02:04:45.042Z,,,,,55,52,
2018-01-17T02:04:55.040Z,64.1,,,,55,52,
2018-01-17T02:05:05.041Z,,,,,55,52,
2018-01-17T02:05:15.040Z,64.2,,,,55,52,
2018-01-17T02:05:25.040Z,,,,,55,52.1,
2018-01-17T02:05:35.040Z,64.4,,,,55,52.1,
2018-01-17T02:05:45.040Z,,,,,55,52.1,
2018-01-17T02:05:55.040Z,,,,,55,52.1,
2018-01-17T02:06:05.042Z,,,,,55,52.1,
2018-01-17T02:06:15.039Z,64.5,,,,55,52.2,
2018-01-17T02:06:26.037Z,,,,,55,52.2,
2018-01-17T02:06:35.040Z,,,,,55,52.2,
2018-01-17T02:06:45.039Z,64.6,,,,55,52.2,
2018-01-17T02:06:55.040Z,,,,,55,52.2,
2018-01-17T02:07:05.041Z,,,,,55,52.3,
2018-01-17T02:07:15.040Z,,,,,55,52.3,
2018-01-17T02:07:25.040Z,64.7,,,,55,52.3,
2018-01-17T02:07:35.041Z,,,,,55,52.3,
2018-01-17T02:07:45.040Z,64.9,,,,55,52.3,
2018-01-17T02:07:55.040Z,,,,,55,52.4,
2018-01-17T02:08:05.040Z,,,,,55,52.4,
2018-01-17T02:08:15.040Z,65,,,,55,52.4,
2018-01-17T02:08:25.040Z,,,,,55,52.4,
2018-01-17T02:08:35.040Z,,,,,55,52.4,
2018-01-17T02:08:45.041Z,,,,,55,52.6,
2018-01-17T02:08:55.041Z,65.1,,,,55,52.6,
2018-01-17T02:09:05.040Z,,,,,55,52.6,
2018-01-17T02:09:20.061Z,,,,,55,52.6,
2018-01-17T02:09:25.040Z,,,,,55,52.6,
2018-01-17T02:09:35.040Z,,,,,55,52.7,
2018-01-17T02:09:45.042Z,65.3,,,,55,52.7,
2018-01-17T02:09:55.040Z,,,,,55,52.7,
2018-01-17T02:10:05.041Z,,,,,55,52.7,
2018-01-17T02:10:15.042Z,,,,,55,52.7,
2018-01-17T02:10:25.041Z,,,,,55,52.8,
2018-01-17T02:10:35.040Z,65.4,,,,55,52.8,
2018-01-17T02:10:45.040Z,,,,,55,52.8,
2018-01-17T02:10:55.041Z,,,,,55,52.8,
2018-01-17T02:11:05.044Z,65.5,,,,55,52.8,
2018-01-17T02:11:15.040Z,65.4,,,,55,52.9,
2018-01-17T02:11:25.040Z,65.5,,,,55,52.9,
2018-01-17T02:11:35.041Z,,,,,55,52.9,
2018-01-17T02:11:45.040Z,,,,,55,52.9,
2018-01-17T02:11:55.041Z,,,,,55,52.9,
2018-01-17T02:12:10.241Z,65.6,,,,55,53,
2018-01-17T02:12:15.040Z,,,,,55,53,
2018-01-17T02:12:25.041Z,,,,,55,53,
2018-01-17T02:12:35.041Z,65.8,,,,55,53,
2018-01-17T02:12:45.040Z,,,,,55,53,
2018-01-17T02:12:55.041Z,65.9,1,,0,55,53.1,0
2018-01-17T02:13:05.042Z,64.9,,,,55,53.1,
2018-01-17T02:13:15.041Z,63.8,,,,55,53.1,
2018-01-17T02:13:25.041Z,62.8,,,,55,53.1,
2018-01-17T02:13:35.041Z,62.3,,,,55,53.2,
2018-01-17T02:13:45.041Z,62.2,,,,55,53.2,
2018-01-17T02:13:55.041Z,62.3,,,,55,53.2,
2018-01-17T02:14:05.041Z,62.4,,,,55,53.2,
2018-01-17T02:14:15.041Z,61.9,,,,55,53.2,
2018-01-17T02:14:25.041Z,61.7,,,,55,53.2,
2018-01-17T02:14:35.041Z,61.4,,,,55,53.2,
2018-01-17T02:14:45.041Z,60.9,,,,55,53.2,
2018-01-17T02:14:55.041Z,60.8,,,,55,53.1,
2018-01-17T02:15:05.041Z,60.6,,,,55,53.1,
2018-01-17T02:15:15.043Z,60.2,,,,55,53,
2018-01-17T02:15:25.041Z,59.9,,,,55,53,
2018-01-17T02:15:35.041Z,,,,,55,52.9,
2018-01-17T02:15:45.041Z,59.7,,,,55,52.9,
2018-01-17T02:15:55.041Z,59.3,,,,55,52.8,
2018-01-17T02:16:05.041Z,,,,,55,52.7,
2018-01-17T02:16:15.042Z,59.5,,,,55,52.7,
2018-01-17T02:16:25.041Z,59.7,,,,55,52.6,
2018-01-17T02:16:35.041Z,59.8,,,,55,52.4,
2018-01-17T02:16:45.041Z,60,,,,55,52.3,
2018-01-17T02:16:55.043Z,,,,,55,52.3,
2018-01-17T02:17:05.041Z,60.1,,,,55,52.2,
2018-01-17T02:17:15.041Z,60.2,,,,55,52.1,
2018-01-17T02:17:25.044Z,,,,,55,52,
2018-01-17T02:17:35.041Z,60.3,,,,55,51.9,
2018-01-17T02:17:45.042Z,60.5,,,,55,51.9,
2018-01-17T02:17:55.041Z,,,,,55,51.8,
2018-01-17T02:18:05.043Z,60.6,,,,55,51.7,
2018-01-17T02:18:15.041Z,60.7,,,,55,51.7,
2018-01-17T02:18:25.042Z,,,,,55,51.6,
2018-01-17T02:18:35.041Z,60.8,1,,,55,51.4,0
2018-01-17T02:18:45.042Z,65,,,79,55,51.3,
2018-01-17T02:18:55.043Z,70,,,43,55,51.2,
2018-01-17T02:19:05.041Z,68.8,,,29,55,51.2,
2018-01-17T02:19:16.036Z,64.8,,,,55,51.1,
2018-01-17T02:19:25.041Z,61.7,,,,55,51,
2018-01-17T02:19:35.042Z,60.6,,,,55,51,
2018-01-17T02:19:45.042Z,59.7,,,,55,50.9,
2018-01-17T02:19:55.042Z,60,,,,55,50.8,
2018-01-17T02:20:05.042Z,60.4,,,,55,50.8,
2018-01-17T02:20:15.043Z,60.6,,,,55,50.8,
2018-01-17T02:20:25.042Z,60.5,,,,55,50.8,
2018-01-17T02:20:35.042Z,,,,,55,50.7,
2018-01-17T02:20:45.042Z,60.6,,,,55,50.7,
2018-01-17T02:20:55.042Z,60.7,,,,55,50.7,
2018-01-17T02:21:05.042Z,60.9,,,,55,50.7,
2018-01-17T02:21:15.042Z,61,,,,55,50.7,
2018-01-17T02:21:25.042Z,,,,,55,50.7,
2018-01-17T02:21:35.043Z,,,,,55,50.7,
2018-01-17T02:21:45.041Z,61.1,,,,55,50.7,
2018-01-17T02:21:55.042Z,,,,,55,50.7,
2018-01-17T02:22:06.041Z,61.2,,,,55,50.7,
2018-01-17T02:22:15.047Z,61.4,,,,55,50.7,
2018-01-17T02:22:25.042Z,,,,,55,50.7,
2018-01-17T02:22:35.042Z,61.5,,,,55,50.7,
2018-01-17T02:22:45.042Z,61.6,,,,55,50.8,
2018-01-17T02:22:55.042Z,61.7,,,,55,50.8,
2018-01-17T02:23:05.042Z,,,,,55,50.8,
2018-01-17T02:23:15.042Z,61.9,,,,55,50.8,
2018-01-17T02:23:25.043Z,62,,,,55,50.8,
2018-01-17T02:23:35.042Z,62.1,,,,55,50.8,
2018-01-17T02:23:45.042Z,,,,,55,50.8,
2018-01-17T02:23:55.042Z,62.2,,,,55,50.8,
2018-01-17T02:24:05.042Z,,,,,55,50.9,
2018-01-17T02:24:15.042Z,62.4,,,,55,50.9,
2018-01-17T02:24:25.042Z,62.5,,,,55,50.9,
2018-01-17T02:24:35.042Z,,,,,55,50.9,
2018-01-17T02:24:45.042Z,62.6,,,,55,51,
2018-01-17T02:25:00.062Z,,,,,55,51,
2018-01-17T02:25:05.042Z,62.7,,,,55,51,
2018-01-17T02:25:15.042Z,,,,,55,51,
2018-01-17T02:25:25.042Z,62.9,,,,55,51,
2018-01-17T02:25:35.042Z,63,,,,55,51.1,
2018-01-17T02:25:45.043Z,,,,,55,51.1,
2018-01-17T02:25:55.042Z,,,,,55,51.1,
2018-01-17T02:26:05.042Z,63.1,,,,55,51.1,
2018-01-17T02:26:15.043Z,,,,,55,51.2,
2018-01-17T02:26:25.144Z,63.2,,,,55,51.2,
2018-01-17T02:26:35.042Z,,,,,55,51.2,
2018-01-17T02:26:45.042Z,63.4,,,,55,51.2,
2018-01-17T02:26:55.043Z,,,,,55,51.3,
2018-01-17T02:27:05.044Z,,,,,55,51.3,
2018-01-17T02:27:15.043Z,63.5,,,,55,51.3,
2018-01-17T02:27:25.042Z,,,,,55,51.3,
2018-01-17T02:27:35.043Z,63.6,,,,55,51.4,
2018-01-17T02:27:50.063Z,,,,,55,51.4,
2018-01-17T02:27:55.043Z,63.7,,,,55,51.4,
2018-01-17T02:28:05.042Z,,,,,55,51.6,
2018-01-17T02:28:15.044Z,63.9,,,,55,51.6,
2018-01-17T02:28:25.042Z,,,,,55,51.6,
2018-01-17T02:28:35.043Z,,,,,55,51.6,
2018-01-17T02:28:45.043Z,64,,,,55,51.7,
2018-01-17T02:28:55.043Z,,,,,55,51.7,
2018-01-17T02:29:05.043Z,64.1,,,,55,51.7,
2018-01-17T02:29:16.392Z,,,,,55,51.7,
2018-01-17T02:29:25.043Z,64.2,,,,55,51.8,
2018-01-17T02:29:35.042Z,,,,,55,51.8,
2018-01-17T02:29:45.043Z,,,,,55,51.8,
2018-01-17T02:29:55.043Z,64.4,,,,55,51.8,
2018-01-17T02:30:05.043Z,,,,,55,51.9,
2018-01-17T02:30:15.053Z,64.5,,,,55,51.9,
2018-01-17T02:30:25.043Z,,,,,55,51.9,
2018-01-17T02:30:35.043Z,,,,,55,51.9,
2018-01-17T02:30:45.043Z,,,,,55,52,
2018-01-17T02:30:55.043Z,64.6,,,,55,52,
2018-01-17T02:31:05.043Z,64.8,1,,0,55,52,0
2018-01-17T02:31:15.043Z,64.6,,,,55,52,
2018-01-17T02:31:25.043Z,62.9,,,,55,52.1,
2018-01-17T02:31:35.043Z,61.7,,,,55,52.1,
2018-01-17T02:31:45.043Z,61.4,,,,55,52.1,
2018-01-17T02:31:55.043Z,61.1,,,,55,52.1,
2018-01-17T02:32:05.043Z,61.2,,,,55,52.2,
2018-01-17T02:32:15.043Z,61.3,,,,55,52.2,
2018-01-17T02:32:25.044Z,60.9,,,,55,52.2,
2018-01-17T02:32:35.043Z,60.8,,,,55,52.2,
2018-01-17T02:32:45.043Z,60.3,,,,55,52.2,
2018-01-17T02:32:55.044Z,59.9,,,,55,52.2,
2018-01-17T02:33:05.043Z,59.8,,,,55,52.1,
2018-01-17T02:33:15.044Z,59.5,,,,55,52.1,
2018-01-17T02:33:25.044Z,59.3,,,,55,52.1,
2018-01-17T02:33:35.043Z,58.9,,,,55,52,
2018-01-17T02:33:45.043Z,,,,,55,52,
2018-01-17T02:33:55.045Z,58.6,,,,55,51.9,
2018-01-17T02:34:05.043Z,58.3,,,,55,51.9,
2018-01-17T02:34:15.043Z,,,,,55,51.8,
2018-01-17T02:34:25.044Z,58.4,,,,55,51.7,
2018-01-17T02:34:35.044Z,58.5,,,,55,51.7,
2018-01-17T02:34:45.044Z,58.6,,,,55,51.6,
2018-01-17T02:34:56.040Z,58.9,,,,55,51.4,
2018-01-17T02:35:05.044Z,59,,,,55,51.4,
2018-01-17T02:35:15.044Z,,,,,55,51.3,
2018-01-17T02:35:25.044Z,59.1,,,,55,51.2,
2018-01-17T02:35:35.044Z,59.2,,,,55,51.1,
2018-01-17T02:35:45.044Z,59.3,,,,55,51.1,
2018-01-17T02:35:55.044Z,,,,,55,51,
2018-01-17T02:36:05.044Z,59.4,,,,55,50.9,
2018-01-17T02:36:15.044Z,59.5,,,,55,50.9,
2018-01-17T02:36:25.044Z,,,,,55,50.8,
2018-01-17T02:36:35.044Z,59.7,,,,55,50.7,
2018-01-17T02:36:45.044Z,,,,,55,50.6,
2018-01-17T02:36:55.044Z,59.8,,,,55,50.4,
2018-01-17T02:37:05.045Z,,,,,55,50.4,
2018-01-17T02:37:15.044Z,,,,,55,50.3,
2018-01-17T02:37:25.044Z,59.9,,,,55,50.2,
2018-01-17T02:37:35.044Z,60,1,,79,55,50.1,0
2018-01-17T02:37:46.044Z,65.2,,,78,55,50.1,
2018-01-17T02:37:55.044Z,68.9,,,45,55,50,
2018-01-17T02:38:05.045Z,66.9,,,29,55,49.9,
2018-01-17T02:38:15.044Z,62.5,,,,55,49.9,
2018-01-17T02:38:25.044Z,59.9,,,,55,49.8,
2018-01-17T02:38:35.044Z,58.8,,,,55,49.7,
2018-01-17T02:38:45.044Z,58,,,,55,49.7,
2018-01-17T02:38:55.045Z,58.3,,,,55,49.5,
2018-01-17T02:39:05.044Z,59,,,,55,49.5,
2018-01-17T02:39:15.044Z,59.1,,,,55,49.5,
2018-01-17T02:39:25.044Z,59,,,,55,49.4,
2018-01-17T02:39:35.044Z,,,,,55,49.4,
2018-01-17T02:39:45.046Z,59.2,,,,55,49.4,
2018-01-17T02:39:55.044Z,59.3,,,,55,49.4,
2018-01-17T02:40:05.044Z,,,,,55,49.4,
2018-01-17T02:40:15.044Z,59.4,,,,55,49.4,
2018-01-17T02:40:25.046Z,59.5,,,,55,49.4,
2018-01-17T02:40:40.064Z,,,,,55,49.4,
2018-01-17T02:40:45.045Z,59.7,,,,55,49.4,
2018-01-17T02:40:55.044Z,59.8,,,,55,49.4,
2018-01-17T02:41:05.046Z,59.9,,,,55,49.4,
2018-01-17T02:41:15.044Z,60,,,,55,49.4,
2018-01-17T02:41:25.044Z,,,,,55,49.4,
2018-01-17T02:41:35.045Z,60.1,,,,55,49.4,
2018-01-17T02:41:45.044Z,60.2,,,,55,49.5,
2018-01-17T02:41:55.044Z,60.4,,,,55,49.5,
2018-01-17T02:42:05.045Z,60.5,,,,55,49.5,
2018-01-17T02:42:15.044Z,60.6,,,,55,49.5,
2018-01-17T02:42:25.045Z,,,,,55,49.7,
2018-01-17T02:42:35.044Z,60.7,,,,55,49.7,
2018-01-17T02:42:45.045Z,60.9,,,,55,49.7,
2018-01-17T02:42:55.046Z,61,,,,55,49.7,
2018-01-17T02:43:05.045Z,,,,,55,49.8,
2018-01-17T02:43:15.044Z,61.1,,,,55,49.8,
2018-01-17T02:43:30.065Z,,,,,55,49.8,
