Time,ChActive,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,HwTSet
2017-12-14T12:15:12.490Z,,,42.7,49.4,,,55
2017-12-14T12:15:22.437Z,,,42.7,49.5,,,55
2017-12-14T12:15:32.437Z,,,42.6,,,,55
2017-12-14T12:15:42.466Z,,,42.6,49.7,,,55
2017-12-14T12:15:52.469Z,,,42.5,,,,55
2017-12-14T12:16:02.482Z,,,42.5,49.8,,,55
2017-12-14T12:16:12.435Z,,,42.4,,,,55
2017-12-14T12:16:22.491Z,,,42.4,,,,55
2017-12-14T12:16:32.445Z,,,42.3,49.9,,,55
2017-12-14T12:16:42.461Z,,,42.2,,,,55
2017-12-14T12:16:52.448Z,,,42.2,,,,55
2017-12-14T12:17:02.450Z,,,42,50,,,55
2017-12-14T12:17:12.431Z,,,42,,,,55
2017-12-14T12:17:22.451Z,,,41.9,,,,55
2017-12-14T12:17:32.432Z,,,41.9,,,,55
2017-12-14T12:17:42.446Z,,,41.8,50.1,,,55
2017-12-14T12:17:52.432Z,,,41.8,,,,55
2017-12-14T12:18:02.428Z,,,41.7,,,,55
2017-12-14T12:18:12.432Z,,,41.6,,,,55
2017-12-14T12:18:22.429Z,,,41.6,50.2,,,55
2017-12-14T12:18:32.440Z,,,41.5,,,,55
2017-12-14T12:18:42.432Z,,,41.5,,,,55
2017-12-14T12:18:52.428Z,,,41.4,,,,55
2017-12-14T12:19:02.429Z,,,41.4,,,,55
2017-12-14T12:19:12.428Z,,,41.2,,,,55
2017-12-14T12:19:22.429Z,,,41.2,,,,55
2017-12-14T12:19:33.429Z,,,41.1,,,,55
2017-12-14T12:19:42.428Z,,,41,,,,55
2017-12-14T12:19:52.428Z,,,41,,,,55
2017-12-14T12:20:02.428Z,,,41,,,,55
2017-12-14T12:20:12.433Z,,,40.9,,,,55
2017-12-14T12:20:22.431Z,,,40.8,,,,55
2017-12-14T12:20:32.429Z,,,40.8,,,,55
2017-12-14T12:20:42.432Z,,,40.7,50.3,,,55
2017-12-14T12:20:52.430Z,,,40.7,,,,55
2017-12-14T12:21:02.447Z,,,40.6,,,,55
2017-12-14T12:21:12.429Z,,,40.6,50.2,,,55
2017-12-14T12:21:22.429Z,,,40.5,50.3,,,55
2017-12-14T12:21:32.438Z,1,0,40.5,50.6,79,,55
2017-12-14T12:21:42.429Z,,,40.3,56.1,69,,55
2017-12-14T12:21:52.429Z,,,40.3,58.4,35,,55
2017-12-14T12:22:02.465Z,,,40.2,54.5,29,,55
2017-12-14T12:22:12.429Z,,,40.2,49.8,,,55
2017-12-14T12:22:23.456Z,,,40.1,47.5,,,55
2017-12-14T12:22:32.429Z,,,40.1,46.7,,,55
2017-12-14T12:22:42.445Z,,,40,46.4,,,55
2017-12-14T12:22:52.429Z,,,40,47.4,,,55
2017-12-14T12:23:02.449Z,,,40,48,,,55
2017-12-14T12:23:12.466Z,,,39.9,,,,55
2017-12-14T12:23:22.457Z,,,39.9,47.9,,,55
2017-12-14T12:23:32.449Z,,,39.9,48,,,55
2017-12-14T12:23:42.451Z,,,39.8,48.2,,,55
2017-12-14T12:23:52.434Z,,,39.8,48.4,,,55
2017-12-14T12:24:02.429Z,,,39.8,48.6,,,55
2017-12-14T12:24:12.430Z,,,39.8,,,,55
2017-12-14T12:24:22.429Z,,,39.8,48.7,,,55
2017-12-14T12:24:32.432Z,,,39.8,48.9,,,55
2017-12-14T12:24:42.431Z,,,39.8,49,,,55
2017-12-14T12:24:52.490Z,,,39.6,49.1,,,55
2017-12-14T12:25:02.435Z,,,39.8,49.3,,,55
2017-12-14T12:25:17.452Z,,,39.8,49.4,,,55
2017-12-14T12:25:22.430Z,,,39.8,49.6,,,55
2017-12-14T12:25:32.434Z,,,39.8,49.7,,,55
2017-12-14T12:25:42.430Z,,,39.8,49.9,,,55
2017-12-14T12:25:52.438Z,,,39.8,50,,,55
2017-12-14T12:26:02.457Z,,,39.8,50.1,,,55
2017-12-14T12:26:12.432Z,,,39.9,50.2,,,55
2017-12-14T12:26:22.432Z,,,39.9,50.3,,,55
2017-12-14T12:26:32.432Z,,,39.9,50.6,,,55
2017-12-14T12:26:42.445Z,,,39.9,50.7,,,55
2017-12-14T12:26:52.432Z,,,40,50.8,,,55
2017-12-14T12:27:02.445Z,,,40,51,,,55
2017-12-14T12:27:12.430Z,,,40.1,51.1,,,55
2017-12-14T12:27:22.429Z,,,40.1,51.2,,,55
2017-12-14T12:27:32.430Z,,,40.1,51.4,,,55
2017-12-14T12:27:42.429Z,,,40.2,51.5,,,55
2017-12-14T12:27:52.430Z,,,40.2,51.6,,,55
2017-12-14T12:28:07.441Z,,,40.3,51.7,,,55
2017-12-14T12:28:12.430Z,,,40.3,51.8,,,55
2017-12-14T12:28:22.432Z,,,40.5,52,,,55
2017-12-14T12:28:32.430Z,,,40.5,52.2,,,55
2017-12-14T12:28:42.431Z,,,40.6,,,,55
2017-12-14T12:28:52.430Z,,,40.6,52.4,0,,55
2017-12-14T12:29:02.462Z,1,0,40.7,51.7,,,55
2017-12-14T12:29:12.451Z,,,40.7,49.8,,,55
2017-12-14T12:29:22.440Z,,,40.8,49.1,,,55
2017-12-14T12:29:32.642Z,,,40.8,48.6,,,55
2017-12-14T12:29:42.436Z,,,40.9,48.7,,,55
2017-12-14T12:29:52.430Z,,,40.9,48.9,,,55
2017-12-14T12:30:02.430Z,,,41,49.3,,,55
2017-12-14T12:30:12.432Z,,,41,49.1,,,55
2017-12-14T12:30:22.437Z,,,41.1,48.7,,,55
2017-12-14T12:30:32.430Z,,,41.1,48.5,,,55
2017-12-14T12:30:42.449Z,,,41.1,48.2,,,55
2017-12-14T12:30:52.466Z,,,41.1,48,,,55
2017-12-14T12:31:02.481Z,,,41.1,47.8,,,55
2017-12-14T12:31:12.466Z,,,41.1,47.6,,,55
2017-12-14T12:31:22.449Z,,,43.2,47.5,,,55
2017-12-14T12:31:32.457Z,,,37.3,47.4,,,55
2017-12-14T12:31:42.454Z,,,36.9,47.2,,,55
2017-12-14T12:31:52.503Z,,,36.8,47,,,55
2017-12-14T12:32:02.468Z,,,36.7,,,,55
2017-12-14T12:32:12.458Z,,,36.4,47.3,,,55
2017-12-14T12:32:22.433Z,,,36.3,47.4,,,55
2017-12-14T12:32:32.458Z,,,36.2,47.6,,,55
2017-12-14T12:32:42.474Z,,,36,47.7,,,55
2017-12-14T12:32:52.461Z,,,35.9,47.8,,,55
2017-12-14T12:33:02.454Z,,,35.8,48,,,55
2017-12-14T12:33:12.478Z,,,35.7,48.1,,,55
2017-12-14T12:33:22.481Z,,,35.6,48.2,,,55
2017-12-14T12:33:32.459Z,,,35.6,,,,55
2017-12-14T12:33:42.486Z,,,35.4,48.3,,,55
2017-12-14T12:33:52.503Z,,,35.3,48.4,,,55
2017-12-14T12:34:02.497Z,,,35.2,,,,55
2017-12-14T12:34:12.468Z,,,35.2,48.5,,,55
2017-12-14T12:34:22.485Z,,,35.2,48.6,,,55
2017-12-14T12:34:32.471Z,,,35.1,,,,55
2017-12-14T12:34:42.437Z,,,35.1,48.7,,,55
2017-12-14T12:34:52.433Z,,,35.1,,,,55
2017-12-14T12:35:02.441Z,,,35.1,48.9,,,55
2017-12-14T12:35:13.432Z,,,35.1,,,,55
2017-12-14T12:35:22.432Z,,,35.1,,,,55
2017-12-14T12:35:32.431Z,,,35.1,49,,,55
2017-12-14T12:35:42.461Z,,,35.1,,,,55
2017-12-14T12:35:52.464Z,,,35.1,49.1,,,55
2017-12-14T12:36:02.457Z,,,35.1,,,,55
2017-12-14T12:36:12.453Z,,,35.2,,,,55
2017-12-14T12:36:22.451Z,,,35.2,,,,55
2017-12-14T12:36:32.432Z,,,35.2,49.2,,,55
2017-12-14T12:36:42.465Z,1,0,35.2,49.2,0,75,55
2017-12-14T12:36:52.465Z,,,35.2,,,,55
2017-12-14T12:37:02.456Z,,,35.2,,,,55
2017-12-14T12:37:12.438Z,,,35.2,,,,55
2017-12-14T12:37:22.479Z,,,35.2,,,,55
2017-12-14T12:37:32.452Z,,,35.2,49.3,,,55
2017-12-14T12:37:42.457Z,,,35.2,,,,55
2017-12-14T12:37:52.452Z,,,35.2,,,,55
2017-12-14T12:38:03.491Z,,,35.2,,,,55
2017-12-14T12:38:12.491Z,,,35.2,,,,55
2017-12-14T12:38:22.479Z,,,35.2,,,,55
2017-12-14T12:38:32.462Z,,,35.2,,,,55
2017-12-14T12:38:42.452Z,,,35.2,,,,55
2017-12-14T12:38:52.453Z,,,35.2,,,,55
2017-12-14T12:39:02.465Z,,,35.1,49.4,,,55
2017-12-14T12:39:12.467Z,,,35.1,49.3,,,55
2017-12-14T12:39:22.468Z,,,35.1,,,,55
2017-12-14T12:39:32.477Z,,,35.1,49.4,,,55
2017-12-14T12:39:42.494Z,,,35.1,49.3,,,55
2017-12-14T12:39:52.466Z,,,35.1,,,,55
2017-12-14T12:40:02.454Z,,,34.9,49.4,,,55
2017-12-14T12:40:12.444Z,,,34.9,,,,55
2017-12-14T12:40:22.540Z,,,34.9,49.3,,,55
2017-12-14T12:40:32.447Z,,,34.9,,,,55
2017-12-14T12:40:42.483Z,,,34.9,,,,55
2017-12-14T12:40:53.467Z,,,34.8,,,,55
2017-12-14T12:41:02.445Z,,,34.8,,,,55
2017-12-14T12:41:12.432Z,,,34.8,,,,55
2017-12-14T12:41:22.453Z,,,34.7,,,,55
2017-12-14T12:41:32.515Z,,,34.7,,,,55
2017-12-14T12:41:42.434Z,,,34.7,,,,55
2017-12-14T12:41:52.439Z,,,34.7,,,,55
2017-12-14T12:42:02.446Z,,,34.7,,,,55
2017-12-14T12:42:12.435Z,,,34.6,,,,55
2017-12-14T12:42:22.532Z,,,34.6,,,,55
2017-12-14T12:42:32.438Z,,,34.6,,,,55
2017-12-14T12:42:42.432Z,,,34.4,,,,55
2017-12-14T12:42:52.433Z,,,34.4,,,,55
2017-12-14T12:43:02.432Z,,,34.4,49.2,,,55
2017-12-14T12:43:12.432Z,,,34.4,,,,55
2017-12-14T12:43:22.448Z,,,34.3,,,,55
2017-12-14T12:43:32.473Z,,,34.3,,,,55
2017-12-14T12:43:47.452Z,,,34.3,,,,55
2017-12-14T12:43:52.433Z,,,34.2,,,,55
2017-12-14T12:44:02.434Z,,,34.2,,,,55
2017-12-14T12:44:12.432Z,,,34.2,,,,55
2017-12-14T12:44:22.451Z,,,34.2,49.1,,,55
2017-12-14T12:44:32.433Z,,,34.1,,,,55
2017-12-14T12:44:42.469Z,,,34.1,,,,55
2017-12-14T12:44:52.433Z,,,34.1,,,,55
2017-12-14T12:45:02.433Z,,,34,,,,55
2017-12-14T12:45:12.434Z,,,34,,,,55
2017-12-14T12:45:22.443Z,,,34,,,,55
2017-12-14T12:45:32.433Z,,,34,,,,55
2017-12-14T12:45:42.433Z,,,33.8,,,,55
2017-12-14T12:45:52.432Z,,,33.8,49,,,55
2017-12-14T12:46:02.435Z,,,33.7,,,,55
2017-12-14T12:46:12.443Z,,,33.7,,,,55
2017-12-14T12:46:22.445Z,,,33.7,,,,55
2017-12-14T12:46:38.450Z,,,33.7,,,,55
2017-12-14T12:46:42.438Z,,,33.6,,,,55
2017-12-14T12:46:52.470Z,,,33.6,,,,55
2017-12-14T12:47:02.439Z,,,33.6,48.9,,,55
2017-12-14T12:47:12.433Z,,,33.5,48.9,,,55
2017-12-14T12:47:22.432Z,,,33.5,,,,55
2017-12-14T12:47:32.432Z,,,33.5,,,,55
2017-12-14T12:47:42.433Z,,,33.3,,,,55
2017-12-14T12:47:52.457Z,,,33.3,,,,55
2017-12-14T12:48:02.526Z,,,33.3,,,,55
2017-12-14T12:48:12.452Z,,,33.3,,,,55
2017-12-14T12:48:22.433Z,,,33.2,48.7,,,55
2017-12-14T12:48:32.433Z,,,33.2,,,,55
2017-12-14T12:48:42.433Z,,,33.2,,,,55
2017-12-14T12:48:52.433Z,,,33.2,,,,55
2017-12-14T12:49:02.432Z,,,33.1,,,,55
2017-12-14T12:49:12.434Z,,,33.1,,,,55
2017-12-14T12:49:22.437Z,,,33.1,48.6,,,55
2017-12-14T12:49:32.433Z,,,33.1,,,,55
2017-12-14T12:49:42.467Z,,,33,,,,55
2017-12-14T12:49:52.461Z,,,33,,,,55
2017-12-14T12:50:02.550Z,,,33,,,,55
2017-12-14T12:50:12.521Z,,,33,,,,55
2017-12-14T12:50:22.546Z,,,32.8,,,,55
2017-12-14T12:50:32.552Z,,,32.8,48.5,,,55
2017-12-14T12:50:42.531Z,,,32.8,,,,55
2017-12-14T12:50:52.582Z,,,32.8,,,,55
2017-12-14T12:51:02.539Z,,,32.7,,,,55
2017-12-14T12:51:12.488Z,,,32.7,,,,55
2017-12-14T12:51:22.432Z,,,32.7,,,,55
2017-12-14T12:51:32.433Z,,,32.7,,,,55
2017-12-14T12:51:42.436Z,,,32.6,48.4,,,55
2017-12-14T12:51:52.433Z,,,32.6,,,,55
2017-12-14T12:52:02.433Z,,,32.6,,,,55
2017-12-14T12:52:12.433Z,,,32.5,,,,55
2017-12-14T12:52:22.434Z,,,32.5,,,,55
2017-12-14T12:52:32.434Z,,,32.5,,,,55
2017-12-14T12:52:42.436Z,,,32.5,48.3,,,55
2017-12-14T12:52:52.439Z,,,32.3,,,,55
2017-12-14T12:53:02.433Z,,,32.3,,,,55
2017-12-14T12:53:12.436Z,,,32.3,,,,55
2017-12-14T12:53:22.434Z,,,32.3,,,,55
2017-12-14T12:53:32.441Z,,,32.2,,,,55
2017-12-14T12:53:43.430Z,,,32.2,,,,55
2017-12-14T12:53:52.463Z,,,32.2,48.2,,,55
2017-12-14T12:54:02.436Z,,,32.2,,,,55
2017-12-14T12:54:12.434Z,,,32.1,,,,55
2017-12-14T12:54:22.463Z,,,32.1,,,,55
2017-12-14T12:54:32.483Z,,,32.1,,,,55
2017-12-14T12:54:42.433Z,,,32.1,48.1,,,55
2017-12-14T12:54:52.467Z,,,32.1,,,,55
2017-12-14T12:55:02.453Z,,,32,,,,55
2017-12-14T12:55:12.433Z,,,32,,,,55
2017-12-14T12:55:22.434Z,,,32,,,,55
2017-12-14T12:55:32.434Z,,,32,,,,55
2017-12-14T12:55:42.433Z,,,31.9,,,,55
2017-12-14T12:55:52.435Z,,,31.9,48,,,55
2017-12-14T12:56:02.435Z,,,31.9,,,,55
2017-12-14T12:56:12.434Z,,,31.9,,,,55
2017-12-14T12:56:22.439Z,,,31.7,,,,55
2017-12-14T12:56:33.425Z,,,31.7,,,,55
2017-12-14T12:56:42.438Z,,,31.7,47.8,,,55
2017-12-14T12:56:52.468Z,,,31.7,47.8,,,55
2017-12-14T12:57:02.530Z,,,31.7,,,,55
2017-12-14T12:57:12.434Z,,,31.6,,,,55
2017-12-14T12:57:22.433Z,,,31.6,,,,55
2017-12-14T12:57:32.434Z,,,31.6,,,,55
2017-12-14T12:57:42.434Z,,,31.6,47.7,,,55
2017-12-14T12:57:52.433Z,,,31.6,,,,55
2017-12-14T12:58:02.436Z,,,31.5,,,,55
2017-12-14T12:58:12.438Z,1,0,31.5,50.7,80,,55
2017-12-14T12:58:22.447Z,,,31.5,53.1,58,,55
2017-12-14T12:58:32.502Z,,,31.5,52.2,29,,55
2017-12-14T12:58:42.434Z,,,31.5,45.8,,,55
2017-12-14T12:58:52.448Z,,,31.4,41.7,,,55
2017-12-14T12:59:02.485Z,0,0,31.4,40.5,0,5,55
2017-12-14T12:59:12.439Z,,,31.4,39.4,,,55
2017-12-14T12:59:27.454Z,,,31.4,38.4,,,55
2017-12-14T12:59:32.435Z,,,31.4,38.3,,,55
2017-12-14T12:59:42.433Z,,,31.4,38.4,,,55
2017-12-14T12:59:52.488Z,,,31.2,38.3,,,55
2017-12-14T13:00:02.499Z,1,0,31.2,37.9,,75,55
2017-12-14T13:00:12.450Z,,,31.2,37.3,,,55
2017-12-14T13:00:22.540Z,,,31.2,36.9,,,55
2017-12-14T13:00:32.541Z,,,31.2,36.5,,,55
2017-12-14T13:00:42.540Z,,,31.2,36.4,,,55
2017-12-14T13:00:52.439Z,,,31.2,36.2,,,55
2017-12-14T13:01:02.437Z,,,31.2,36,,,55
2017-12-14T13:01:12.434Z,,,31.2,35.9,,,55
2017-12-14T13:01:22.433Z,,,31.2,,,,55
2017-12-14T13:01:32.433Z,,,31.1,35.7,,,55
2017-12-14T13:01:42.440Z,,,31.1,35.6,,,55
2017-12-14T13:01:52.434Z,,,31.1,35.4,,,55
2017-12-14T13:02:02.438Z,,,31.1,35.3,,,55
2017-12-14T13:02:17.518Z,,,31.1,35.2,,,55
2017-12-14T13:02:22.436Z,,,31.1,,,,55
2017-12-14T13:02:32.442Z,,,31.1,,,,55
2017-12-14T13:02:42.455Z,,,31.1,35.1,,,55
2017-12-14T13:02:52.446Z,,,31.1,,,,55
2017-12-14T13:03:02.477Z,,,31.1,34.9,,,55
2017-12-14T13:03:12.480Z,1,0,31.1,39.4,79,,55
2017-12-14T13:03:22.449Z,,,31,44,51,,55
2017-12-14T13:03:32.447Z,,,31,44.8,29,,55
2017-12-14T13:03:42.756Z,,,31,43.3,,,55
2017-12-14T13:05:12.445Z,,,30.9,42.3,,,55
2017-12-14T13:05:22.463Z,,,30.9,42.6,33,,55
2017-12-14T13:05:32.446Z,,,30.9,43.1,,,55
2017-12-14T13:05:42.450Z,,,30.9,43.5,,,55
2017-12-14T13:05:52.462Z,,,30.9,43.9,,,55
2017-12-14T13:06:02.553Z,,,30.9,,30,,55
2017-12-14T13:06:12.516Z,,,31,,,,55
2017-12-14T13:06:22.526Z,,,31,44,,,55
2017-12-14T13:06:33.446Z,,,31,44.2,34,,55
2017-12-14T13:06:42.491Z,,,31,44.8,36,,55
2017-12-14T13:06:52.447Z,,,31.1,45.2,,,55
2017-12-14T13:07:02.460Z,,,31.1,45.4,34,,55
2017-12-14T13:07:12.476Z,,,31.2,45.7,38,,55
2017-12-14T13:07:22.458Z,,,,46.2,40,,
2017-12-14T13:07:32.457Z,,,31.4,46.8,,,55
2017-12-14T13:07:42.484Z,,,31.5,47.1,,,55
2017-12-14T13:07:52.527Z,,,31.5,47.6,,,55
2017-12-14T13:08:02.543Z,,,31.6,47.8,38,,55
2017-12-14T13:08:12.476Z,,,31.6,47.9,,,55
2017-12-14T13:08:22.475Z,,,,48.1,,,
2017-12-14T13:08:32.472Z,,,31.9,48.3,42,,55
2017-12-14T13:08:42.526Z,,,31.9,49,44,,55
2017-12-14T13:08:52.518Z,,,32,49.6,,,55
2017-12-14T13:09:02.519Z,,,32.1,49.9,42,,55
2017-12-14T13:09:12.482Z,,,32.2,50.1,,,55
2017-12-14T13:09:23.535Z,,,32.3,50.2,,,55
2017-12-14T13:09:32.473Z,,,32.5,50.5,,,55
2017-12-14T13:09:42.515Z,,,32.6,50.8,,,55
2017-12-14T13:09:52.475Z,,,32.7,51,,,55
2017-12-14T13:10:02.479Z,,,32.8,51.2,41,,55
2017-12-14T13:10:12.488Z,,,33,51.4,,,55
2017-12-14T13:10:22.435Z,,,33.1,51.5,,,55
2017-12-14T13:10:32.557Z,,,33.2,51.7,,,55
2017-12-14T13:10:42.480Z,,,33.3,52,45,,55
2017-12-14T13:10:52.476Z,,,33.6,52.6,47,,55
2017-12-14T13:11:02.502Z,,,33.7,53.1,45,,55
2017-12-14T13:11:12.697Z,,,33.7,,39,,55
2017-12-14T13:11:22.499Z,,,33.8,53,,,55
2017-12-14T13:11:32.471Z,,,34,52.8,39,,55
2017-12-14T13:11:42.535Z,,,34.1,53,,,55
2017-12-14T13:11:52.480Z,,,34.3,53.2,,,55
2017-12-14T13:12:02.501Z,,,34.4,53.3,,,55
2017-12-14T13:12:13.503Z,,,34.7,53.5,,,55
2017-12-14T13:12:22.456Z,,,,53.7,,,
2017-12-14T13:12:32.519Z,,,34.9,53.9,,,55
2017-12-14T13:12:42.458Z,,,35.2,54.1,,,55
2017-12-14T13:12:52.453Z,,,35.3,54.2,,,55
2017-12-14T13:13:02.456Z,,,35.4,54.4,,,55
2017-12-14T13:13:12.486Z,,,35.7,54.7,,,55
2017-12-14T13:13:22.460Z,,,35.7,54.8,,,55
2017-12-14T13:13:32.465Z,,,35.9,55,,,55
2017-12-14T13:13:42.485Z,,,36,55.1,,,55
2017-12-14T13:13:52.462Z,,,36.2,55.3,,,55
2017-12-14T13:14:02.445Z,,,36.3,55.6,,,55
2017-12-14T13:14:12.461Z,,,36.4,55.8,,,55
2017-12-14T13:14:22.452Z,,,36.7,55.9,,,55
2017-12-14T13:14:32.476Z,,,36.8,56.2,,,55
2017-12-14T13:14:42.476Z,,,36.9,,,,55
2017-12-14T13:14:52.452Z,,,37,56.4,,,55
2017-12-14T13:15:07.480Z,,,37.3,56.6,40,,55
2017-12-14T13:15:12.460Z,,,37.4,56.5,34,,55
2017-12-14T13:15:22.447Z,,,37.5,56.4,37,,55
2017-12-14T13:15:32.481Z,,,37.7,56.6,40,,55
2017-12-14T13:15:42.463Z,,,37.8,57.1,,,55
2017-12-14T13:15:52.482Z,,,37.9,57.3,,,55
2017-12-14T13:16:02.503Z,,,38,57.7,34,,55
2017-12-14T13:16:12.517Z,,,38.1,57.4,,,55
2017-12-14T13:16:22.481Z,,,38.3,57.2,,,55
2017-12-14T13:16:32.457Z,,,38.4,57.1,,,55
2017-12-14T13:16:47.545Z,,,38.6,,,,55
2017-12-14T13:16:52.443Z,,,38.8,57.2,,,55
2017-12-14T13:17:02.519Z,,,38.9,57.3,35,,55
2017-12-14T13:17:12.444Z,,,39,57.4,,,55
2017-12-14T13:17:22.443Z,,,39.1,57.6,,,55
2017-12-14T13:17:32.442Z,,,39.3,57.7,,,55
2017-12-14T13:17:42.451Z,,,39.4,57.9,,,55
2017-12-14T13:17:57.485Z,,,39.5,,,,55
2017-12-14T13:18:02.479Z,,,39.8,58.1,36,,55
2017-12-14T13:18:12.444Z,,,39.8,58.4,,,55
2017-12-14T13:18:22.448Z,,,39.9,58.5,,,55
2017-12-14T13:18:32.467Z,0,2,40.5,58.6,31,0,55
2017-12-14T13:18:42.443Z,,,40.8,62.2,124,,55
2017-12-14T13:18:52.450Z,,,51.1,60.1,123,,55
2017-12-14T13:19:02.483Z,,,51.2,59.2,123,,55
2017-12-14T13:19:12.451Z,,,52,59.7,121,,55
2017-12-14T13:19:23.534Z,,,,60.5,115,,
2017-12-14T13:19:32.458Z,,,54.1,61.1,104,,55
2017-12-14T13:19:42.450Z,,,54.1,60.7,101,,55
2017-12-14T13:19:52.438Z,0,0,53,59.9,0,59,55
2017-12-14T13:20:02.457Z,,,51.3,61.7,,,55
2017-12-14T13:20:12.478Z,,,50.4,64.4,,,55
2017-12-14T13:20:22.474Z,,,,66.5,,,
2017-12-14T13:20:32.470Z,,,51.6,67.9,,,55
2017-12-14T13:20:47.580Z,,,53.1,69.1,,,55
2017-12-14T13:20:52.438Z,1,0,54.4,70.1,,75,55
2017-12-14T13:21:02.463Z,1,0,55.5,73.5,80,,55
2017-12-14T13:21:12.553Z,,,56.1,74.4,51,,55
2017-12-14T13:21:22.531Z,,,,69.6,29,,
2017-12-14T13:21:32.500Z,,,56.9,62.5,,,55
2017-12-14T13:21:42.465Z,,,57.2,58.7,,,55
2017-12-14T13:21:52.484Z,,,,56.8,,,
2017-12-14T13:22:02.512Z,,,57.5,56.1,,,55
2017-12-14T13:22:12.488Z,,,57.6,56.9,,,55
2017-12-14T13:22:22.469Z,,,,57.4,,,
2017-12-14T13:22:32.532Z,,,58,57.2,,,55
2017-12-14T13:22:42.477Z,,,58.1,56.9,,,55
2017-12-14T13:22:52.514Z,,,58.2,56.7,30,,55
2017-12-14T13:23:02.489Z,,,58.2,57,34,,55
2017-12-14T13:23:12.498Z,,,58.3,57.4,37,,55
2017-12-14T13:23:22.470Z,,,,58,,,
2017-12-14T13:23:32.496Z,,,58.4,58.5,,,55
2017-12-14T13:23:43.510Z,,,58.5,58.6,,,55
2017-12-14T13:23:52.502Z,,,58.5,58.8,,,55
2017-12-14T13:24:02.441Z,,,,59.1,38,,
2017-12-14T13:24:13.521Z,,,58.6,59.3,,,55
2017-12-14T13:24:22.488Z,,,58.6,59.5,,,55
2017-12-14T13:24:32.512Z,,,58.6,59.7,,,55
2017-12-14T13:24:42.506Z,,,58.6,59.8,,,55
2017-12-14T13:24:52.483Z,,,58.6,60,,,55
2017-12-14T13:25:03.631Z,,,58.6,60.1,,,55
2017-12-14T13:25:12.491Z,,,58.5,60.2,,,55
2017-12-14T13:25:22.491Z,,,58.4,60.4,,,55
2017-12-14T13:25:32.527Z,,,58.4,60.5,,,55
2017-12-14T13:25:42.487Z,0,2,,60.9,0,0,
2017-12-14T13:25:52.469Z,0,2,49.8,61.6,124,,55
2017-12-14T13:26:02.474Z,,,49.8,56.7,124,,55
2017-12-14T13:26:12.478Z,0,0,49.8,55.6,0,59,55
2017-12-14T13:26:22.489Z,,,,57.6,,,
2017-12-14T13:26:32.540Z,,,49.5,59.8,,,55
2017-12-14T13:26:42.508Z,,,49.4,61.8,,,55
2017-12-14T13:26:52.491Z,,,50.2,63.2,,,55
2017-12-14T13:27:02.513Z,,,,64.2,,,
2017-12-14T13:27:13.165Z,1,0,51.3,65.2,,75,55
2017-12-14T13:27:22.534Z,,,52.3,70.1,79,,55
2017-12-14T13:27:32.524Z,,,53.1,72.2,46,,55
2017-12-14T13:27:42.502Z,,,54,68.2,29,,55
2017-12-14T13:27:53.515Z,,,54.2,63.2,,,55
2017-12-14T13:28:02.498Z,,,,60,,,
2017-12-14T13:28:12.523Z,,,54.4,58.6,,,55
2017-12-14T13:28:22.526Z,,,54.6,58,,,55
2017-12-14T13:28:32.484Z,,,54.8,58.7,,,55
2017-12-14T13:28:42.466Z,,,,59.1,,,
2017-12-14T13:28:52.491Z,,,54.9,59,,,55
2017-12-14T13:29:02.467Z,,,55,58.7,,,55
2017-12-14T13:29:12.570Z,,,55,58.6,31,,55
2017-12-14T13:29:22.575Z,,,55,,,,55
2017-12-14T13:29:32.473Z,,,,59.3,37,,
2017-12-14T13:29:42.486Z,,,55.1,60,39,,55
2017-12-14T13:29:52.479Z,,,55.1,60.5,,,55
2017-12-14T13:30:02.524Z,,,,60.7,,,
2017-12-14T13:30:12.481Z,,,55.1,61,,,55
2017-12-14T13:30:22.499Z,,,55.1,61.2,,,55
2017-12-14T13:30:32.484Z,,,55.1,61.4,,,55
2017-12-14T13:30:47.503Z,,,,61.6,,,
2017-12-14T13:30:52.472Z,,,55.1,61.7,,,55
2017-12-14T13:31:02.477Z,,,55.1,61.9,40,,55
2017-12-14T13:31:12.481Z,,,55.1,62.1,,,55
2017-12-14T13:31:22.476Z,,,55.1,62.4,,,55
2017-12-14T13:31:32.494Z,,,55,62.5,,,55
2017-12-14T13:31:42.503Z,,,,62.6,,,
2017-12-14T13:31:52.474Z,,,55,62.7,,,55
2017-12-14T13:32:02.509Z,,,54.9,62.5,34,,55
2017-12-14T13:32:12.470Z,,,54.9,62.2,,,55
2017-12-14T13:32:22.466Z,,,54.9,62.1,,,55
2017-12-14T13:32:32.486Z,,,54.8,62,,,55
2017-12-14T13:32:42.434Z,,,54.8,,,,55
2017-12-14T13:32:52.434Z,,,54.8,62.1,,,55
2017-12-14T13:33:02.449Z,,,54.7,62.2,35,,55
2017-12-14T13:33:12.434Z,,,,62.4,,,
2017-12-14T13:33:22.433Z,,,54.7,62.5,,,55
2017-12-14T13:33:37.453Z,,,54.7,,,,55
2017-12-14T13:33:42.433Z,,,,62.6,,,
2017-12-14T13:33:52.434Z,,,54.6,62.7,,,55
2017-12-14T13:34:02.436Z,,,54.6,62.9,36,,55
2017-12-14T13:34:12.432Z,,,,63,,,
2017-12-14T13:34:22.436Z,,,54.4,63.2,,,55
2017-12-14T13:34:32.432Z,,,54.4,,,,55
2017-12-14T13:34:42.437Z,,,54.4,63.4,,,55
