Time,PrimTSet,HwActive,HwTOutlet,HwTSet,ChActive,ActPow,PrimT
2018-02-08T20:09:14.412Z,,,63.1,55,,,
2018-02-08T20:09:24.411Z,,,63.1,55,,,
2018-02-08T20:09:34.411Z,,,63.1,55,,,
2018-02-08T20:09:44.410Z,,,63.1,55,,,
2018-02-08T20:09:54.414Z,,,63.1,55,,,
2018-02-08T20:10:09.430Z,,,63.1,55,,,
2018-02-08T20:10:14.431Z,,,63.1,55,,,
2018-02-08T20:10:24.413Z,,,63.1,55,,,
2018-02-08T20:10:34.411Z,,,63.1,55,,,
2018-02-08T20:10:44.412Z,,,63.1,55,,,
2018-02-08T20:10:54.411Z,,,63.1,55,,,
2018-02-08T20:11:04.412Z,,,63.1,55,,,
2018-02-08T20:11:14.412Z,,,63.1,55,,,
2018-02-08T20:11:24.411Z,,,63.1,55,,,
2018-02-08T20:11:34.424Z,,,63.1,55,,,
2018-02-08T20:11:44.411Z,,,63.1,55,,,
2018-02-08T20:11:54.412Z,,,63.1,55,,,
2018-02-08T20:12:04.410Z,,,63.1,55,,,
2018-02-08T20:12:14.486Z,,,63.1,55,,,
2018-02-08T20:12:24.411Z,,,63.1,55,,,
2018-02-08T20:12:34.413Z,,,63.1,55,,,
2018-02-08T20:12:44.410Z,,,63.1,55,,,
2018-02-08T20:12:54.411Z,,,63.1,55,,,
2018-02-08T20:13:04.414Z,,,63.1,55,,,
2018-02-08T20:13:14.419Z,,,63.1,55,,,
2018-02-08T20:13:24.411Z,59,0,63.5,55,0,0,76.8
2018-02-08T20:13:34.412Z,,,55.8,55,,,75.9
2018-02-08T20:13:44.411Z,,,55.3,55,,,72.9
2018-02-08T20:13:54.411Z,,,57.7,55,,,73
2018-02-08T20:14:04.413Z,,,60,55,,,74.1
2018-02-08T20:14:14.411Z,,,61.5,55,,,75.1
2018-02-08T20:14:25.408Z,75,0,62.6,55,2,,76
2018-02-08T20:14:34.411Z,,,63.5,55,,,76.5
2018-02-08T20:14:44.411Z,,,64,55,,,75.9
2018-02-08T20:14:54.411Z,,,64.7,55,,,73.8
2018-02-08T20:15:04.411Z,0,1,66.5,55,0,,72.3
2018-02-08T20:15:14.422Z,59,0,56.4,55,0,0,69.2
2018-02-08T20:15:24.412Z,,,58.2,55,,,65.9
2018-02-08T20:15:34.411Z,,,58.3,55,,,65.5
2018-02-08T20:15:44.411Z,,,58.4,55,,,65.7
2018-02-08T20:15:54.411Z,,,58.4,55,,,66
2018-02-08T20:16:04.411Z,,,58.5,55,,,66.1
2018-02-08T20:16:14.468Z,75,0,58.5,55,2,,66.4
2018-02-08T20:16:24.411Z,,0,58.5,55,2,79,69.1
2018-02-08T20:16:34.415Z,,,58.6,55,,49,77.7
2018-02-08T20:16:44.413Z,,0,58.7,55,2,0,79.6
2018-02-08T20:16:54.411Z,,,58.7,55,,,75.7
2018-02-08T20:17:04.412Z,,,58.9,55,,,72.7
2018-02-08T20:17:15.413Z,,,58.9,55,,,70.5
2018-02-08T20:17:24.424Z,,,59,55,,,69.4
2018-02-08T20:17:34.411Z,,,59.1,55,,,69
2018-02-08T20:17:44.411Z,,,59.2,55,,,
2018-02-08T20:17:54.413Z,,,59.3,55,,,68.7
2018-02-08T20:18:04.412Z,,,59.4,55,,,67.9
2018-02-08T20:18:14.411Z,,,59.4,55,,,67.5
2018-02-08T20:18:24.411Z,,,59.5,55,,,67.1
2018-02-08T20:18:34.412Z,,,59.5,55,,,66.7
2018-02-08T20:18:44.411Z,,,59.5,55,,,66.5
2018-02-08T20:18:54.413Z,,,59.5,55,,,66.2
2018-02-08T20:19:04.412Z,,,59.5,55,,,65.9
2018-02-08T20:19:14.416Z,,,59.5,55,,,65.7
2018-02-08T20:19:24.412Z,,,59.4,55,,,65.4
2018-02-08T20:19:34.412Z,,,59.4,55,,,65.1
2018-02-08T20:19:44.443Z,,,59.4,55,,,64.9
2018-02-08T20:19:54.413Z,,,59.3,55,,,64.7
2018-02-08T20:20:05.406Z,,,59.3,55,,,64.4
2018-02-08T20:20:14.412Z,,,59.2,55,,,64.2
2018-02-08T20:20:24.412Z,,,59.2,55,,,63.8
2018-02-08T20:20:34.412Z,,,59.1,55,,,63.7
2018-02-08T20:20:44.412Z,,,59.1,55,,,63.5
2018-02-08T20:20:54.412Z,,,59,55,,,63.3
2018-02-08T20:21:04.413Z,,,59,55,,,63
2018-02-08T20:21:14.413Z,,0,58.9,55,2,,62.8
2018-02-08T20:21:24.414Z,,,58.7,55,,79,66.5
2018-02-08T20:21:34.414Z,,,58.6,55,,51,70.3
2018-02-08T20:21:44.413Z,,,58.6,55,,29,70.9
2018-02-08T20:21:54.412Z,,,58.5,55,,,69.6
2018-02-08T20:22:04.413Z,,,58.4,55,,,67.9
2018-02-08T20:22:14.412Z,,,58.4,55,,,66.8
2018-02-08T20:22:24.412Z,,,58.3,55,,,66.4
2018-02-08T20:22:34.413Z,,,58.3,55,,,66.5
2018-02-08T20:22:44.414Z,,,58.2,55,,,66.8
2018-02-08T20:22:59.434Z,,,58.2,55,,,66.9
2018-02-08T20:23:04.413Z,,,58.1,55,,,
2018-02-08T20:23:14.412Z,,,58.1,55,,,
2018-02-08T20:23:24.412Z,,,58.1,55,,31,67.1
2018-02-08T20:23:34.413Z,,,58,55,,32,67.2
2018-02-08T20:23:44.413Z,,,58,55,,33,67.6
2018-02-08T20:23:54.413Z,,,58,55,,35,67.8
2018-02-08T20:24:04.413Z,,,58,55,,36,68.1
2018-02-08T20:24:14.413Z,,,58,55,,37,68.5
2018-02-08T20:24:24.555Z,,,58,55,,38,68.8
2018-02-08T20:24:34.412Z,,,58,55,,39,69.1
2018-02-08T20:24:44.413Z,,,58,55,,40,69.5
2018-02-08T20:24:54.413Z,,,58,55,,42,69.9
2018-02-08T20:25:04.413Z,,,58,55,,,70.1
2018-02-08T20:25:14.412Z,,,58,55,,43,70.5
2018-02-08T20:25:24.415Z,,,58.1,55,,44,70.9
2018-02-08T20:25:34.413Z,,,58.1,55,,,71.2
2018-02-08T20:25:49.433Z,,,58.1,55,,45,71.6
2018-02-08T20:25:54.412Z,,,58.2,55,,,72
2018-02-08T20:26:04.414Z,,,58.2,55,,46,72.3
2018-02-08T20:26:14.414Z,,,58.2,55,,,72.4
2018-02-08T20:26:24.413Z,,,58.3,55,,47,72.8
2018-02-08T20:26:34.413Z,,,58.4,55,,,73.1
2018-02-08T20:26:44.417Z,,,58.4,55,,,73.4
2018-02-08T20:26:54.421Z,,,58.5,55,,,73.6
2018-02-08T20:27:04.414Z,,,58.5,55,,,73.9
2018-02-08T20:27:15.514Z,,,58.6,55,,48,74.2
2018-02-08T20:27:24.413Z,,,58.7,55,,,74.5
2018-02-08T20:27:44.413Z,,,58.9,55,,,75
2018-02-08T20:27:54.413Z,,,59,55,,,75.1
2018-02-08T20:28:04.413Z,,,59,55,,47,75.3
2018-02-08T20:28:14.413Z,,,59.1,55,,46,75.4
2018-02-08T20:28:24.413Z,,,59.2,55,,43,
2018-02-08T20:28:39.685Z,,,59.3,55,,42,
2018-02-08T20:28:44.413Z,,,59.4,55,,40,75.3
2018-02-08T20:28:54.470Z,,,59.4,55,,39,75.1
2018-02-08T20:29:04.414Z,,,59.5,55,,,
2018-02-08T20:29:14.414Z,,,59.7,55,,38,75
2018-02-08T20:29:24.413Z,,,59.8,55,,,75.1
2018-02-08T20:29:34.414Z,,,59.8,55,,,
2018-02-08T20:29:44.421Z,,,59.9,55,,,
2018-02-08T20:29:54.413Z,,,60,55,,37,
2018-02-08T20:30:04.414Z,,,60,55,,36,75.3
2018-02-08T20:30:14.414Z,,,60.1,55,,35,75.1
2018-02-08T20:30:24.414Z,,,60.1,55,,,
2018-02-08T20:30:34.414Z,,,60.2,55,,,
2018-02-08T20:30:44.413Z,,,60.2,55,,34,
2018-02-08T20:30:54.414Z,,,60.3,55,,,
2018-02-08T20:31:04.413Z,,,60.3,55,,33,
2018-02-08T20:31:14.415Z,,,60.3,55,,,
2018-02-08T20:31:24.413Z,,,60.5,55,,,
2018-02-08T20:31:34.414Z,,,60.5,55,,32,
2018-02-08T20:31:44.414Z,,,60.6,55,,,
2018-02-08T20:31:54.414Z,,,60.6,55,,,75
2018-02-08T20:32:04.430Z,,,60.6,55,,,
2018-02-08T20:32:14.428Z,,,60.7,55,,,75.1
2018-02-08T20:32:24.414Z,,,60.7,55,,31,
2018-02-08T20:32:34.414Z,75,0,60.7,55,2,31,75
2018-02-08T20:32:44.413Z,,,60.8,55,,,
2018-02-08T20:32:54.415Z,,,60.8,55,,,
2018-02-08T20:33:04.414Z,,,60.8,55,,,
2018-02-08T20:33:14.414Z,,,60.8,55,,,
2018-02-08T20:33:24.430Z,,,60.8,55,,,
2018-02-08T20:33:34.414Z,,,60.9,55,,,75.1
2018-02-08T20:33:44.414Z,,,60.9,55,,30,75
2018-02-08T20:33:54.415Z,,,60.9,55,,,
2018-02-08T20:34:04.414Z,,,60.9,55,,,
2018-02-08T20:34:14.414Z,,,61,55,,,
2018-02-08T20:34:24.414Z,,,61,55,,29,
2018-02-08T20:34:34.416Z,,,61,55,,,
2018-02-08T20:34:44.415Z,,,61,55,,,
2018-02-08T20:34:54.414Z,,,61,55,,,
2018-02-08T20:35:04.415Z,,,61.2,55,,,
2018-02-08T20:35:14.415Z,,,61.2,55,,,
2018-02-08T20:35:24.414Z,,,61.2,55,,,
2018-02-08T20:35:34.417Z,,,61.2,55,,,
2018-02-08T20:35:45.409Z,,,61.2,55,,,
2018-02-08T20:35:54.414Z,,,61.2,55,,,
2018-02-08T20:36:04.415Z,,,61.2,55,,,75.1
2018-02-08T20:36:14.414Z,,,61.2,55,,,75
2018-02-08T20:36:24.415Z,,,61.2,55,,,75.1
2018-02-08T20:36:34.414Z,,,61.3,55,,,
2018-02-08T20:36:44.414Z,,,61.3,55,,,
2018-02-08T20:36:54.417Z,,,61.3,55,,,
2018-02-08T20:37:04.415Z,,,61.3,55,,,
2018-02-08T20:37:14.416Z,,,61.3,55,,,
2018-02-08T20:37:24.415Z,,,61.3,55,,,
2018-02-08T20:37:34.414Z,,,61.3,55,,,
2018-02-08T20:37:44.415Z,,,61.3,55,,,
2018-02-08T20:37:54.414Z,,,61.4,55,,,
2018-02-08T20:38:04.416Z,,,61.4,55,,,
2018-02-08T20:38:14.417Z,,,61.4,55,,,
2018-02-08T20:38:24.415Z,,,61.4,55,,,
2018-02-08T20:38:39.437Z,,,61.4,55,,,
2018-02-08T20:38:44.414Z,,,61.4,55,,,
2018-02-08T20:38:54.414Z,,,61.4,55,,,
2018-02-08T20:39:04.415Z,,,61.4,55,,,
2018-02-08T20:39:14.416Z,,,61.4,55,,,
2018-02-08T20:39:24.416Z,,,61.5,55,,,
2018-02-08T20:39:34.415Z,,,61.5,55,,,
2018-02-08T20:39:44.415Z,,,61.5,55,,,
2018-02-08T20:39:54.415Z,,,61.5,55,,,
2018-02-08T20:40:04.415Z,,,61.5,55,,,
2018-02-08T20:40:14.415Z,,,61.5,55,,,
2018-02-08T20:40:24.415Z,,,61.5,55,,,75.3
2018-02-08T20:40:34.416Z,,,61.5,55,,,
2018-02-08T20:40:44.415Z,,,61.5,55,,,
2018-02-08T20:40:54.416Z,,,61.5,55,,,
2018-02-08T20:41:04.415Z,,,61.5,55,,,
2018-02-08T20:41:14.416Z,,,61.6,55,,,
2018-02-08T20:41:29.650Z,,,61.6,55,,,
2018-02-08T20:41:34.420Z,,,61.6,55,,,
2018-02-08T20:41:44.415Z,,,61.6,55,,,
2018-02-08T20:41:54.416Z,,,61.6,55,,,
2018-02-08T20:42:04.415Z,,,61.6,55,,,
2018-02-08T20:42:14.416Z,,,61.6,55,,,
2018-02-08T20:42:24.415Z,,,61.7,55,,,75.4
2018-02-08T20:42:34.415Z,,,61.7,55,,,
2018-02-08T20:42:44.415Z,,,61.7,55,,,
2018-02-08T20:42:54.416Z,,,61.7,55,,,
2018-02-08T20:43:04.415Z,,,61.7,55,,,
2018-02-08T20:43:14.415Z,,,61.7,55,,,
2018-02-08T20:43:24.415Z,,,61.7,55,,,
2018-02-08T20:43:34.415Z,,,61.7,55,,,
2018-02-08T20:43:44.416Z,,,61.7,55,,,
2018-02-08T20:43:54.416Z,,,61.7,55,,,75.6
2018-02-08T20:44:04.415Z,,,61.9,55,,,
2018-02-08T20:44:19.435Z,,,61.9,55,,,
2018-02-08T20:44:24.415Z,,,61.9,55,,,
2018-02-08T20:44:34.416Z,,,61.9,55,,,
2018-02-08T20:44:44.418Z,,,61.9,55,,,
2018-02-08T20:44:54.416Z,,,61.9,55,,,
2018-02-08T20:45:04.415Z,,,61.9,55,,,
2018-02-08T20:45:14.415Z,59,0,62.8,55,0,0,76.3
2018-02-08T20:45:24.417Z,,,50.2,55,,,77.9
2018-02-08T20:45:34.416Z,,,50.3,55,,,72.5
2018-02-08T20:45:44.417Z,,,54.2,55,,,72
2018-02-08T20:45:54.415Z,,,57.5,55,,,72.7
2018-02-08T20:46:04.416Z,,,59.4,55,,,73.7
2018-02-08T20:46:14.416Z,,,60.7,55,,,74.5
2018-02-08T20:46:24.416Z,5,,61.6,55,,,75.3
2018-02-08T20:46:34.416Z,,,62.3,55,,,75.4
2018-02-08T20:46:44.415Z,,,63,55,,,75.7
2018-02-08T20:46:54.416Z,,,63.5,55,,,75.8
2018-02-08T20:47:04.416Z,,,63.7,55,,,76.1
2018-02-08T20:47:14.417Z,,,64.1,55,,,
2018-02-08T20:47:24.416Z,,,64.3,55,,,76.2
2018-02-08T20:47:34.416Z,,,64.4,55,,,76.4
2018-02-08T20:47:44.419Z,,,64.7,55,,,76.5
2018-02-08T20:47:54.417Z,,,64.8,55,,,
2018-02-08T20:48:04.416Z,,,64.8,55,,,76.6
2018-02-08T20:48:14.418Z,,,64.9,55,,,76.8
2018-02-08T20:48:24.418Z,,,65,55,,,76.9
2018-02-08T20:48:35.410Z,,,65,55,,,77
2018-02-08T20:48:44.416Z,,,65,55,,,
2018-02-08T20:48:54.416Z,,,65,55,,,77.2
2018-02-08T20:49:04.416Z,,,65,55,,,
2018-02-08T20:49:14.417Z,,,65,55,,,77.3
2018-02-08T20:49:24.416Z,,,65,55,,,
2018-02-08T20:49:34.416Z,,,64.9,55,,,
2018-02-08T20:49:44.416Z,,,64.9,55,,,77.4
2018-02-08T20:49:54.416Z,,,64.8,55,,,
2018-02-08T20:50:04.417Z,,,64.8,55,,,77.6
2018-02-08T20:50:14.417Z,,,64.7,55,,,
2018-02-08T20:50:24.416Z,,,64.7,55,,,
2018-02-08T20:50:34.416Z,,,64.5,55,,,
2018-02-08T20:50:44.416Z,,,64.5,55,,,
2018-02-08T20:50:54.416Z,,,64.4,55,,,77.7
2018-02-08T20:51:04.416Z,,,64.4,55,,,
2018-02-08T20:51:14.417Z,,,64.3,55,,,
2018-02-08T20:51:25.414Z,,,64.2,55,,,
2018-02-08T20:51:34.416Z,,,64.2,55,,,
2018-02-08T20:51:44.421Z,,,64.1,55,,,
2018-02-08T20:51:54.417Z,,,64,55,,,
2018-02-08T20:52:04.416Z,,,64,55,,,
2018-02-08T20:52:14.417Z,,,63.8,55,,,
2018-02-08T20:52:24.416Z,,,63.7,55,,,
2018-02-08T20:52:34.416Z,,,63.7,55,,,
2018-02-08T20:52:44.417Z,,,63.6,55,,,
2018-02-08T20:52:54.417Z,,,63.5,55,,,
2018-02-08T20:53:04.417Z,,,63.5,55,,,77.6
2018-02-08T20:53:14.417Z,,,63.4,55,,,
2018-02-08T20:53:24.417Z,,,63.3,55,,,
2018-02-08T20:53:34.416Z,,,63.3,55,,,
2018-02-08T20:53:44.417Z,,,63.1,55,,,
2018-02-08T20:53:54.416Z,,,63,55,,,
2018-02-08T20:54:04.416Z,,,63,55,,,
2018-02-08T20:54:15.409Z,,,62.9,55,,,
2018-02-08T20:54:24.417Z,,,62.8,55,,,77.4
2018-02-08T20:54:34.416Z,,,62.7,55,,,
2018-02-08T20:54:44.419Z,,,62.7,55,,,
2018-02-08T20:54:54.416Z,,,62.6,55,,,
2018-02-08T20:55:04.417Z,,,62.4,55,,,
2018-02-08T20:55:14.417Z,,,62.4,55,,,
2018-02-08T20:55:24.417Z,,,62.3,55,,,77.3
2018-02-08T20:55:34.416Z,,,62.2,55,,,
2018-02-08T20:55:44.417Z,,,62.2,55,,,
2018-02-08T20:55:54.418Z,,,62.1,55,,,
2018-02-08T20:56:04.416Z,,,62,55,,,77.2
2018-02-08T20:56:14.418Z,,,61.9,55,,,
2018-02-08T20:56:24.416Z,,,61.7,55,,,
2018-02-08T20:56:34.417Z,,,61.7,55,,,
2018-02-08T20:56:44.417Z,,,61.6,55,,,
2018-02-08T20:56:54.417Z,,,61.5,55,,,77
2018-02-08T20:57:09.437Z,,,61.5,55,,,
2018-02-08T20:57:14.417Z,,,61.4,55,,,
2018-02-08T20:57:24.417Z,,,61.3,55,,,
2018-02-08T20:57:34.417Z,,,61.2,55,,,76.9
2018-02-08T20:57:44.417Z,,,61.2,55,,,
2018-02-08T20:57:54.417Z,,,61,55,,,
2018-02-08T20:58:04.417Z,,,60.9,55,,,76.8
2018-02-08T20:58:14.418Z,,,60.8,55,,,
2018-02-08T20:58:29.378Z,,,60.8,55,,,
2018-02-08T20:58:34.418Z,,,60.7,55,,,
2018-02-08T20:58:44.417Z,,,60.6,55,,,76.6
2018-02-08T20:58:54.417Z,,,60.6,55,,,
2018-02-08T20:59:04.417Z,,,60.5,55,,,
2018-02-08T20:59:14.419Z,,,60.3,55,,,
2018-02-08T20:59:24.417Z,,,60.2,55,,,76.5
2018-02-08T20:59:34.417Z,,,60.2,55,,,
2018-02-08T20:59:44.417Z,,,60.1,55,,,
2018-02-08T20:59:54.418Z,,,60,55,,,76.4
2018-02-08T21:00:04.417Z,,,59.9,55,,,
2018-02-08T21:00:14.418Z,,,59.9,55,,,
2018-02-08T21:00:24.417Z,,,59.8,55,,,
2018-02-08T21:00:34.417Z,,,59.7,55,,,76.2
2018-02-08T21:00:44.418Z,,,59.7,55,,,
2018-02-08T21:00:54.418Z,,,59.5,55,,,
2018-02-08T21:01:04.418Z,,,59.4,55,,,76.1
2018-02-08T21:01:14.421Z,,,59.3,55,,,
2018-02-08T21:01:24.417Z,,,59.3,55,,,
2018-02-08T21:01:34.417Z,,,59.2,55,,,75.9
2018-02-08T21:01:44.417Z,,,59.1,55,,,
2018-02-08T21:01:54.418Z,,,59,55,,,
2018-02-08T21:02:04.418Z,,,59,55,,,
2018-02-08T21:02:14.418Z,,,58.9,55,,,75.8
2018-02-08T21:02:24.418Z,,,58.7,55,,,
2018-02-08T21:02:34.418Z,,,58.7,55,,,
2018-02-08T21:02:44.418Z,,,58.6,55,,,75.7
2018-02-08T21:02:54.418Z,,,58.5,55,,,
2018-02-08T21:03:04.418Z,,,58.5,55,,,
2018-02-08T21:03:14.418Z,,,58.4,55,,,
2018-02-08T21:03:24.419Z,,,58.3,55,,,75.5
2018-02-08T21:03:34.418Z,,,58.2,55,,,
2018-02-08T21:03:44.418Z,,,58.2,55,,,
2018-02-08T21:03:54.418Z,,,58.1,55,,,75.4
2018-02-08T21:04:04.418Z,,,58,55,,,
2018-02-08T21:04:14.418Z,,,58,55,,,
2018-02-08T21:04:24.418Z,,,57.8,55,,,
2018-02-08T21:04:34.418Z,,,57.7,55,,,75.3
2018-02-08T21:04:44.418Z,,,57.7,55,,,
2018-02-08T21:04:54.418Z,,,57.6,55,,,
2018-02-08T21:05:04.418Z,,,57.5,55,,,75.1
2018-02-08T21:05:14.419Z,,,57.4,55,,,
2018-02-08T21:05:24.418Z,,,57.4,55,,,
2018-02-08T21:05:34.418Z,,,57.3,55,,,75
2018-02-08T21:05:44.418Z,,,57.2,55,,,
2018-02-08T21:05:54.418Z,,,57.2,55,,,
2018-02-08T21:06:04.419Z,,,57,55,,,75
2018-02-08T21:06:14.418Z,,,56.9,55,,,74.9
2018-02-08T21:06:24.418Z,,,56.9,55,,,
2018-02-08T21:06:34.418Z,,,56.8,55,,,
2018-02-08T21:06:44.421Z,,,56.7,55,,,74.7
2018-02-08T21:06:54.418Z,,,56.6,55,,,
2018-02-08T21:07:05.418Z,,,56.6,55,,,
2018-02-08T21:07:14.418Z,,,56.5,55,,,74.6
2018-02-08T21:07:24.419Z,,,56.5,55,,,
2018-02-08T21:07:34.418Z,,,56.4,55,,,
2018-02-08T21:07:44.418Z,,,56.2,55,,,
2018-02-08T21:07:54.419Z,,,56.2,55,,,74.5
2018-02-08T21:08:04.418Z,,,56.1,55,,,
2018-02-08T21:08:14.420Z,,,56,55,,,
2018-02-08T21:08:24.419Z,,,56,55,,,74.4
2018-02-08T21:08:34.418Z,,,55.9,55,,,
2018-02-08T21:08:44.419Z,,,55.8,55,,,
2018-02-08T21:08:54.419Z,,,55.8,55,,,
2018-02-08T21:09:04.419Z,,,55.7,55,,,74.2
2018-02-08T21:09:14.424Z,,,55.6,55,,,
2018-02-08T21:09:24.419Z,,,55.6,55,,,74.1
2018-02-08T21:09:34.419Z,,,55.5,55,,,
2018-02-08T21:09:44.419Z,,,55.3,55,,,
2018-02-08T21:09:55.412Z,,,55.3,55,,,
2018-02-08T21:10:04.418Z,,,55.2,55,,,74
2018-02-08T21:10:14.420Z,,,55.1,55,,,
2018-02-08T21:10:24.419Z,,,55.1,55,,,
2018-02-08T21:10:34.419Z,,,55,55,,,73.8
2018-02-08T21:10:44.418Z,,,54.9,55,,,
2018-02-08T21:10:54.419Z,,,54.9,55,,,
2018-02-08T21:11:04.419Z,,,54.8,55,,,
2018-02-08T21:11:14.419Z,,,54.7,55,,,73.7
2018-02-08T21:11:24.421Z,,,54.7,55,,,
2018-02-08T21:11:34.418Z,,,54.6,55,,,
2018-02-08T21:11:44.419Z,,,54.4,55,,,73.6
2018-02-08T21:11:54.419Z,,,54.4,55,,,
2018-02-08T21:12:04.419Z,,,54.3,55,,,
2018-02-08T21:12:14.420Z,,,54.3,55,,,
2018-02-08T21:12:24.420Z,,,54.2,55,,,73.5
2018-02-08T21:12:34.419Z,,,54.1,55,,,
2018-02-08T21:12:46.557Z,,,54.1,55,,,
2018-02-08T21:12:54.419Z,,,54,55,,,73.3
2018-02-08T21:13:04.419Z,,,53.9,55,,,
2018-02-08T21:13:14.419Z,,,53.9,55,,,
2018-02-08T21:13:24.419Z,,,53.8,55,,,
2018-02-08T21:13:34.419Z,,,53.7,55,,,73.2
2018-02-08T21:13:44.419Z,,,53.7,55,,,
2018-02-08T21:13:54.420Z,,,53.6,55,,,73.1
2018-02-08T21:14:04.421Z,,,53.4,55,,,
2018-02-08T21:14:15.519Z,,,53.4,55,,,
2018-02-08T21:14:24.419Z,,,53.3,55,,,
2018-02-08T21:14:34.420Z,,,53.3,55,,,72.9
2018-02-08T21:14:44.419Z,,,53.2,55,,,
2018-02-08T21:14:54.419Z,,,53.1,55,,,
2018-02-08T21:15:04.419Z,,,53.1,55,,,
2018-02-08T21:15:14.420Z,,,53,55,,,72.8
2018-02-08T21:15:24.419Z,,,53,55,,,
2018-02-08T21:15:39.679Z,,,52.9,55,,,
2018-02-08T21:15:44.419Z,,,52.8,55,,,72.7
2018-02-08T21:15:54.419Z,,,52.8,55,,,
2018-02-08T21:16:04.420Z,,,52.7,55,,,
2018-02-08T21:16:14.420Z,,,52.7,55,,,72.6
2018-02-08T21:16:24.419Z,,,52.6,55,,,
2018-02-08T21:16:34.419Z,,,52.4,55,,,
2018-02-08T21:16:44.419Z,,,52.4,55,,,
2018-02-08T21:16:54.419Z,,,52.3,55,,,72.4
2018-02-08T21:17:04.419Z,,,52.2,55,,,
2018-02-08T21:17:14.421Z,,,52.2,55,,,
2018-02-08T21:17:24.419Z,,,52.1,55,,,72.3
2018-02-08T21:17:34.419Z,,,52,55,,,
2018-02-08T21:17:44.419Z,,,52,55,,,
2018-02-08T21:17:54.422Z,,,51.9,55,,,
2018-02-08T21:18:04.420Z,,,51.9,55,,,72.2
2018-02-08T21:18:14.421Z,,,51.8,55,,,
2018-02-08T21:18:24.421Z,,,51.8,55,,,
2018-02-08T21:18:34.420Z,,,51.7,55,,,72.1
2018-02-08T21:18:44.420Z,,,51.6,55,,,
2018-02-08T21:18:54.419Z,,,51.6,55,,,
2018-02-08T21:19:04.420Z,,,51.4,55,,,71.9
2018-02-08T21:19:14.420Z,,,51.4,55,,,
2018-02-08T21:19:24.420Z,,,51.3,55,,,
2018-02-08T21:19:34.420Z,,,51.2,55,,,
2018-02-08T21:19:44.420Z,,,51.2,55,,,71.8
2018-02-08T21:19:54.424Z,,,51.1,55,,,
2018-02-08T21:20:04.420Z,,,51.1,55,,,
2018-02-08T21:20:14.420Z,,,51,55,,,71.7
2018-02-08T21:20:24.537Z,,,51,55,,,
2018-02-08T21:20:34.420Z,,,50.9,55,,,
2018-02-08T21:20:44.420Z,,,50.9,55,,,
2018-02-08T21:20:54.421Z,,,50.8,55,,,71.5
2018-02-08T21:21:04.420Z,,,50.7,55,,,
2018-02-08T21:21:14.420Z,,,50.7,55,,,
2018-02-08T21:21:24.420Z,,,50.6,55,,,71.4
2018-02-08T21:21:34.421Z,,,50.6,55,,,
2018-02-08T21:21:44.420Z,,,50.4,55,,,
2018-02-08T21:21:54.420Z,,,50.3,55,,,71.3
2018-02-08T21:22:04.421Z,,,50.3,55,,,
2018-02-08T21:22:14.421Z,,,50.2,55,,,
2018-02-08T21:22:24.421Z,,,50.2,55,,,71.2
2018-02-08T21:22:34.420Z,,,50.1,55,,,
2018-02-08T21:22:45.413Z,,,50.1,55,,,
2018-02-08T21:22:54.421Z,,,50,55,,,
2018-02-08T21:23:04.420Z,,,49.9,55,,,71
2018-02-08T21:23:14.421Z,,,49.9,55,,,
2018-02-08T21:23:24.421Z,,,49.8,55,,,
2018-02-08T21:23:34.420Z,,,49.8,55,,,70.9
2018-02-08T21:23:44.421Z,,,49.7,55,,,
2018-02-08T21:23:54.420Z,,,49.7,55,,,
2018-02-08T21:24:04.420Z,,,49.5,55,,,
2018-02-08T21:24:24.420Z,,,49.4,55,,,70.8
2018-02-08T21:24:34.421Z,,,49.3,55,,,
2018-02-08T21:24:44.422Z,,,49.3,55,,,70.6
2018-02-08T21:24:54.421Z,,,49.2,55,,,
2018-02-08T21:25:04.421Z,,,49.2,55,,,
2018-02-08T21:25:14.423Z,,,49.1,55,,,
2018-02-08T21:25:24.421Z,,,49.1,55,,,70.5
2018-02-08T21:25:39.441Z,,,49,55,,,
2018-02-08T21:25:44.421Z,,,49,55,,,
2018-02-08T21:25:54.421Z,,,48.9,55,,,70.4
2018-02-08T21:26:04.421Z,,,48.9,55,,,
2018-02-08T21:26:14.420Z,,,48.7,55,,,
2018-02-08T21:26:24.421Z,,,48.6,55,,,70.3
2018-02-08T21:26:34.420Z,,,48.6,55,,,
2018-02-08T21:26:44.421Z,,,48.5,55,,,
2018-02-08T21:26:54.424Z,,,48.5,55,,,70.1
2018-02-08T21:27:04.421Z,,,48.4,55,,,
2018-02-08T21:27:14.421Z,,,48.4,55,,,
2018-02-08T21:27:24.421Z,,,48.3,55,,,
2018-02-08T21:27:34.421Z,,,48.3,55,,,70
2018-02-08T21:27:44.421Z,,,48.2,55,,,
2018-02-08T21:27:54.421Z,,,48.2,55,,,
2018-02-08T21:28:04.421Z,,,48.1,55,,,69.9
2018-02-08T21:28:14.421Z,,,48.1,55,,,
2018-02-08T21:28:29.441Z,,,48,55,,,
2018-02-08T21:28:34.421Z,,,48,55,,,
2018-02-08T21:28:44.421Z,,,47.8,55,,,69.7
2018-02-08T21:28:54.422Z,,,47.7,55,,,
2018-02-08T21:29:04.421Z,,,47.7,55,,,
2018-02-08T21:29:14.423Z,,,47.6,55,,,69.6
2018-02-08T21:29:24.422Z,,,47.6,55,,,
2018-02-08T21:29:34.421Z,,,47.6,55,,,
