Time,PrimT,HwActive,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet
2017-12-29T19:39:27.598Z,74.9,,,55,61.5,,
2017-12-29T19:39:37.508Z,75,,,55,61.5,,
2017-12-29T19:39:48.499Z,,,,55,61.6,,
2017-12-29T19:39:57.508Z,,,,55,61.6,,
2017-12-29T19:40:07.508Z,,,,55,61.6,,
2017-12-29T19:40:17.508Z,75,,,55,61.6,,
2017-12-29T19:40:27.600Z,75,,,55,61.6,,
2017-12-29T19:40:37.508Z,75,,,55,61.6,,
2017-12-29T19:40:47.508Z,,,,55,61.6,,
2017-12-29T19:40:57.508Z,,,,55,61.6,,
2017-12-29T19:41:07.508Z,,,,55,61.6,,
2017-12-29T19:41:17.508Z,,,,55,61.6,,
2017-12-29T19:41:27.598Z,,,,55,61.5,,
2017-12-29T19:41:37.508Z,,,,55,61.6,,
2017-12-29T19:41:47.508Z,75,,,55,61.5,,
2017-12-29T19:41:57.509Z,,,,55,61.6,,
2017-12-29T19:42:07.508Z,,,,55,61.6,,
2017-12-29T19:42:17.508Z,,,,55,61.6,,
2017-12-29T19:42:27.599Z,,,,55,61.6,,
2017-12-29T19:42:42.529Z,74.9,,,55,61.6,,
2017-12-29T19:42:47.508Z,74.9,,,55,61.6,,
2017-12-29T19:42:57.518Z,75,,,55,61.6,,
2017-12-29T19:43:07.508Z,,,,55,61.6,,
2017-12-29T19:43:17.508Z,,,,55,61.6,,
2017-12-29T19:43:27.598Z,,,,55,61.6,,
2017-12-29T19:43:37.508Z,,,,55,61.6,,
2017-12-29T19:43:47.509Z,,,,55,61.6,,
2017-12-29T19:43:57.512Z,,,,55,61.5,,
2017-12-29T19:44:07.510Z,75,,,55,61.5,,
2017-12-29T19:44:17.509Z,74.9,,,55,61.5,,
2017-12-29T19:44:27.599Z,75,,,55,61.6,,
2017-12-29T19:44:37.508Z,,,,55,61.5,,
2017-12-29T19:44:47.509Z,,,,55,61.6,,
2017-12-29T19:44:57.510Z,75,,,55,61.5,,
2017-12-29T19:45:07.509Z,,,,55,61.6,,
2017-12-29T19:45:17.509Z,,,,55,61.6,,
2017-12-29T19:45:32.619Z,,,,55,61.6,,
2017-12-29T19:45:37.509Z,,,,55,61.6,,
2017-12-29T19:45:47.509Z,,,,55,61.6,,
2017-12-29T19:45:57.509Z,,,,55,61.6,,
2017-12-29T19:46:07.509Z,,,,55,61.6,,
2017-12-29T19:46:17.509Z,,,,55,61.6,,
2017-12-29T19:46:27.599Z,,,,55,61.6,,
2017-12-29T19:46:37.509Z,,,,55,61.6,,
2017-12-29T19:46:47.509Z,,,,55,61.6,,
2017-12-29T19:46:58.770Z,,,,55,61.6,,
2017-12-29T19:47:07.509Z,,,,55,61.6,,
2017-12-29T19:47:17.509Z,,,,55,61.6,,
2017-12-29T19:47:27.607Z,,,,55,61.6,,
2017-12-29T19:47:37.510Z,,,,55,61.6,,
2017-12-29T19:47:47.509Z,,,,55,61.6,,
2017-12-29T19:47:57.509Z,,,,55,61.6,,
2017-12-29T19:48:07.513Z,,,,55,61.6,,
2017-12-29T19:48:17.509Z,,,,55,61.6,,
2017-12-29T19:48:27.599Z,,,,55,61.6,,
2017-12-29T19:48:37.509Z,,,,55,61.5,,
2017-12-29T19:48:47.509Z,,,,55,61.5,,
2017-12-29T19:48:57.509Z,,,,55,61.5,,
2017-12-29T19:49:07.509Z,,,,55,61.5,,
2017-12-29T19:49:17.509Z,,,,55,61.5,,
2017-12-29T19:49:27.659Z,,,,55,61.5,,
2017-12-29T19:49:37.509Z,,,,55,61.5,,
2017-12-29T19:49:47.510Z,,,,55,61.5,,
2017-12-29T19:49:57.509Z,,,,55,61.5,,
2017-12-29T19:50:07.510Z,,,,55,61.5,,
2017-12-29T19:50:18.504Z,,,,55,61.5,,
2017-12-29T19:50:27.599Z,,,,55,61.5,,
2017-12-29T19:50:37.509Z,,,,55,61.5,,
2017-12-29T19:50:47.510Z,,,,55,61.5,,
2017-12-29T19:50:57.509Z,,,,55,61.5,,
2017-12-29T19:51:07.511Z,,,,55,61.5,,
2017-12-29T19:51:17.511Z,,,,55,61.5,,
2017-12-29T19:51:27.590Z,,,,55,61.5,,
2017-12-29T19:51:37.509Z,,,,55,61.5,,
2017-12-29T19:51:47.509Z,,,,55,61.5,,
2017-12-29T19:51:57.510Z,,,,55,61.5,,
2017-12-29T19:52:07.511Z,,,,55,61.5,,
2017-12-29T19:52:17.510Z,,,,55,61.5,,
2017-12-29T19:52:27.590Z,,,,55,61.5,,
2017-12-29T19:52:38.507Z,,,,55,61.5,,
2017-12-29T19:52:47.512Z,,,,55,61.5,,
2017-12-29T19:52:57.511Z,,,,55,61.5,,
2017-12-29T19:53:07.513Z,,,,55,61.5,,
2017-12-29T19:53:17.509Z,,,,55,61.5,,
2017-12-29T19:53:27.600Z,,,,55,61.5,,
2017-12-29T19:53:37.510Z,,,,55,61.5,,
2017-12-29T19:53:47.511Z,,,,55,61.5,,
2017-12-29T19:53:57.510Z,,,,55,61.5,,
2017-12-29T19:54:07.510Z,,,,55,61.5,,
2017-12-29T19:54:17.512Z,,,,55,61.5,,
2017-12-29T19:54:27.601Z,,,,55,61.5,,
2017-12-29T19:54:37.515Z,,,,55,61.5,,
2017-12-29T19:54:47.510Z,,,,55,61.5,,
2017-12-29T19:54:57.510Z,,,,55,61.5,,
2017-12-29T19:55:07.511Z,,,,55,61.5,,
2017-12-29T19:55:17.512Z,,,,55,61.5,,
2017-12-29T19:55:28.600Z,,,,55,61.5,,
2017-12-29T19:55:37.510Z,,,,55,61.5,,
2017-12-29T19:55:47.510Z,,,,55,61.5,,
2017-12-29T19:55:57.510Z,,,,55,61.5,,
2017-12-29T19:56:07.511Z,,,,55,61.5,,
2017-12-29T19:56:17.510Z,,,,55,61.5,,
2017-12-29T19:56:27.603Z,,,,55,61.5,,
2017-12-29T19:56:37.511Z,,,,55,61.6,,
2017-12-29T19:56:47.510Z,,,,55,61.6,,
2017-12-29T19:56:57.526Z,,,,55,61.6,,
2017-12-29T19:57:07.510Z,,,,55,61.6,,
2017-12-29T19:57:17.512Z,,,,55,61.6,,
2017-12-29T19:57:27.600Z,,,,55,61.6,,
2017-12-29T19:57:37.510Z,,,,55,61.5,,
2017-12-29T19:57:47.510Z,,,,55,61.6,,
2017-12-29T19:57:57.510Z,,,,55,61.6,,
2017-12-29T19:58:07.511Z,,,,55,61.6,,
2017-12-29T19:58:18.506Z,,,,55,61.6,,
2017-12-29T19:58:27.672Z,,,,55,61.6,,
2017-12-29T19:58:37.512Z,,,,55,61.6,,
2017-12-29T19:58:47.510Z,,,,55,61.6,,
2017-12-29T19:58:57.511Z,,,,55,61.6,,
2017-12-29T19:59:07.513Z,,,,55,61.6,,
2017-12-29T19:59:17.512Z,,,,55,61.6,,
2017-12-29T19:59:27.601Z,,,,55,61.6,,
2017-12-29T19:59:37.517Z,,,,55,61.6,,
2017-12-29T19:59:47.511Z,,,,55,61.6,,
2017-12-29T19:59:57.512Z,,,,55,61.6,,
2017-12-29T20:00:07.511Z,,,,55,61.6,,
2017-12-29T20:00:17.513Z,,,,55,61.6,,
2017-12-29T20:00:27.601Z,,,,55,61.6,,
2017-12-29T20:00:37.514Z,,,,55,61.6,,
2017-12-29T20:00:47.512Z,,,,55,61.6,,
2017-12-29T20:00:57.510Z,,,,55,61.6,,
2017-12-29T20:01:13.222Z,,,,55,61.6,,
2017-12-29T20:01:17.511Z,,,,55,61.6,,
2017-12-29T20:01:27.601Z,,,,55,61.6,,
2017-12-29T20:01:37.511Z,,,,55,61.6,,
2017-12-29T20:01:47.511Z,,,,55,61.6,,
2017-12-29T20:01:57.511Z,,,,55,61.6,,
2017-12-29T20:02:07.511Z,,,,55,61.6,,
2017-12-29T20:02:17.511Z,,,,55,61.6,,
2017-12-29T20:02:27.671Z,,,,55,61.6,,
2017-12-29T20:02:37.511Z,,,,55,61.6,,
2017-12-29T20:02:47.512Z,,,,55,61.6,,
2017-12-29T20:02:57.511Z,,,,55,61.6,,
2017-12-29T20:03:07.512Z,,,,55,61.6,,
2017-12-29T20:03:17.511Z,,,,55,61.6,,
2017-12-29T20:03:27.601Z,,,,55,61.6,,
2017-12-29T20:03:37.511Z,,,,55,61.6,,
2017-12-29T20:03:47.511Z,,,,55,61.6,,
2017-12-29T20:04:02.531Z,,,,55,61.5,,
2017-12-29T20:04:07.511Z,,,,55,61.6,,
2017-12-29T20:04:17.511Z,,,,55,61.5,,
2017-12-29T20:04:27.611Z,,,,55,61.6,,
2017-12-29T20:04:37.511Z,,,,55,61.6,,
2017-12-29T20:04:47.511Z,,,,55,61.6,,
2017-12-29T20:04:57.511Z,,,,55,61.5,,
2017-12-29T20:05:07.511Z,,,,55,61.5,,
2017-12-29T20:05:17.512Z,,,,55,61.5,,
2017-12-29T20:05:27.591Z,,,,55,61.5,,
2017-12-29T20:05:37.515Z,,,,55,61.5,,
2017-12-29T20:05:47.516Z,,,,55,61.5,,
2017-12-29T20:05:57.512Z,,,,55,61.5,,
2017-12-29T20:06:07.512Z,,,,55,61.5,,
2017-12-29T20:06:17.512Z,,,,55,61.5,,
2017-12-29T20:06:27.602Z,,,,55,61.5,,
2017-12-29T20:06:37.511Z,,,,55,61.5,,
2017-12-29T20:06:47.511Z,,,,55,61.5,,
2017-12-29T20:06:57.512Z,,,,55,61.5,,
2017-12-29T20:07:07.511Z,,,,55,61.6,,
2017-12-29T20:07:17.512Z,,,,55,61.6,,
2017-12-29T20:07:27.592Z,,,,55,61.5,,
2017-12-29T20:07:37.511Z,,,,55,61.6,,
2017-12-29T20:07:47.512Z,,,,55,61.6,,
2017-12-29T20:07:57.511Z,,,,55,61.6,,
2017-12-29T20:08:08.555Z,75,0,32,55,61.6,2,75
2017-12-29T20:08:17.512Z,,,,55,61.6,,
2017-12-29T20:08:27.602Z,,,,55,61.6,,
2017-12-29T20:08:37.512Z,,,,55,61.6,,
2017-12-29T20:08:47.512Z,,,,55,61.6,,
2017-12-29T20:08:57.512Z,,,,55,61.6,,
2017-12-29T20:09:07.512Z,,,,55,61.6,,
2017-12-29T20:09:17.514Z,,,,55,61.6,,
2017-12-29T20:09:27.672Z,,,,55,61.6,,
2017-12-29T20:09:37.512Z,,,,55,61.6,,
2017-12-29T20:09:47.512Z,,,,55,61.6,,
2017-12-29T20:09:57.513Z,,,,55,61.6,,
2017-12-29T20:10:07.513Z,,,,55,61.6,,
2017-12-29T20:10:17.512Z,,,,55,61.6,,
2017-12-29T20:10:27.602Z,,,,55,61.6,,
2017-12-29T20:10:37.513Z,,,,55,61.6,,
2017-12-29T20:10:47.512Z,,,,55,61.6,,
2017-12-29T20:10:57.512Z,,,,55,61.6,,
2017-12-29T20:11:08.504Z,,,,55,61.6,,
2017-12-29T20:11:17.512Z,,,,55,61.6,,
2017-12-29T20:11:27.602Z,,,,55,61.6,,
2017-12-29T20:11:37.512Z,,,,55,61.6,,
2017-12-29T20:11:47.512Z,,,,55,61.6,,
2017-12-29T20:11:57.513Z,,,,55,61.6,,
2017-12-29T20:12:07.513Z,,,,55,61.6,,
2017-12-29T20:12:17.512Z,,,,55,61.6,,
2017-12-29T20:12:27.602Z,,,,55,61.6,,
2017-12-29T20:12:37.512Z,,,,55,61.6,,
2017-12-29T20:12:47.512Z,,,,55,61.6,,
2017-12-29T20:12:57.512Z,,,,55,61.6,,
2017-12-29T20:13:07.512Z,,,,55,61.6,,
2017-12-29T20:13:17.512Z,,,,55,61.6,,
2017-12-29T20:13:27.602Z,,,,55,61.6,,
2017-12-29T20:13:37.512Z,,,,55,61.6,,
2017-12-29T20:13:47.512Z,,,,55,61.6,,
2017-12-29T20:13:58.508Z,,,,55,61.6,,
2017-12-29T20:14:07.513Z,,,,55,61.6,,
2017-12-29T20:14:17.512Z,,,,55,61.6,,
2017-12-29T20:14:27.619Z,,,,55,61.6,,
2017-12-29T20:14:37.516Z,,,,55,61.6,,
2017-12-29T20:14:47.513Z,,,,55,61.6,,
2017-12-29T20:14:57.515Z,,,,55,61.6,,
2017-12-29T20:15:07.521Z,,,,55,61.6,,
2017-12-29T20:15:17.513Z,,,,55,61.6,,
2017-12-29T20:15:27.605Z,,,,55,61.6,,
2017-12-29T20:15:37.513Z,,,,55,61.6,,
2017-12-29T20:15:47.513Z,,,,55,61.6,,
2017-12-29T20:15:57.513Z,,,,55,61.6,,
2017-12-29T20:16:07.513Z,,,,55,61.6,,
2017-12-29T20:16:17.512Z,,,,55,61.6,,
2017-12-29T20:16:27.603Z,,,,55,61.6,,
2017-12-29T20:16:37.513Z,,,,55,61.6,,
2017-12-29T20:16:48.512Z,,,,55,61.6,,
2017-12-29T20:16:57.513Z,,,,55,61.6,,
2017-12-29T20:17:07.513Z,,,,55,61.6,,
2017-12-29T20:17:17.515Z,,,,55,61.6,,
2017-12-29T20:17:27.603Z,,,,55,61.6,,
2017-12-29T20:17:37.513Z,,,,55,61.6,,
2017-12-29T20:17:47.514Z,,,,55,61.6,,
2017-12-29T20:17:57.513Z,,,,55,61.6,,
2017-12-29T20:18:07.514Z,,,,55,61.6,,
2017-12-29T20:18:17.520Z,,,,55,61.6,,
2017-12-29T20:18:27.656Z,,,,55,61.6,,
2017-12-29T20:18:37.513Z,,,,55,61.6,,
2017-12-29T20:18:47.514Z,,,,55,61.6,,
2017-12-29T20:18:57.515Z,,,,55,61.6,,
2017-12-29T20:19:07.514Z,,,,55,61.6,,
2017-12-29T20:19:17.514Z,,,,55,61.6,,
2017-12-29T20:19:27.603Z,,,,55,61.6,,
2017-12-29T20:19:42.534Z,,,,55,61.6,,
2017-12-29T20:19:47.514Z,,,,55,61.6,,
2017-12-29T20:19:57.516Z,,,,55,61.6,,
2017-12-29T20:20:07.514Z,,,,55,61.6,,
2017-12-29T20:20:17.514Z,,,,55,61.6,,
2017-12-29T20:20:27.604Z,,,,55,61.6,,
2017-12-29T20:20:37.514Z,,,,55,61.6,,
2017-12-29T20:20:47.536Z,,,,55,61.6,,
2017-12-29T20:20:57.522Z,,,,55,61.6,,
2017-12-29T20:21:07.661Z,,,,55,61.6,,
2017-12-29T20:21:17.515Z,,,,55,61.6,,
2017-12-29T20:21:27.604Z,,,,55,61.6,,
2017-12-29T20:21:37.515Z,,,,55,61.6,,
2017-12-29T20:21:47.514Z,,,,55,61.6,,
2017-12-29T20:21:57.513Z,,,,55,61.6,,
2017-12-29T20:22:07.514Z,,,,55,61.6,,
2017-12-29T20:22:17.514Z,,,,55,61.6,,
2017-12-29T20:22:27.892Z,,,,55,61.6,,
2017-12-29T20:22:37.516Z,,,,55,61.6,,
2017-12-29T20:22:47.513Z,,,,55,61.6,,
2017-12-29T20:22:57.514Z,,,,55,61.6,,
2017-12-29T20:23:07.515Z,,,,55,61.6,,
2017-12-29T20:23:17.514Z,,,,55,61.6,,
2017-12-29T20:23:27.604Z,,,,55,61.6,,
2017-12-29T20:23:37.514Z,,,,55,61.6,,
2017-12-29T20:23:47.514Z,,,,55,61.6,,
2017-12-29T20:23:57.514Z,,,,55,61.6,,
2017-12-29T20:24:07.514Z,,,,55,61.6,,
2017-12-29T20:24:18.514Z,,,,55,61.6,,
2017-12-29T20:24:27.605Z,,,,55,61.6,,
2017-12-29T20:24:37.515Z,,,,55,61.5,,
2017-12-29T20:24:47.514Z,,,,55,61.5,,
2017-12-29T20:24:57.514Z,,,,55,61.5,,
2017-12-29T20:25:07.514Z,,,,55,61.5,,
2017-12-29T20:25:17.517Z,,,,55,61.5,,
2017-12-29T20:25:27.604Z,,,,55,61.5,,
2017-12-29T20:25:37.515Z,,,,55,61.5,,
2017-12-29T20:25:47.514Z,,,,55,61.5,,
2017-12-29T20:25:57.515Z,,,,55,61.5,,
2017-12-29T20:26:07.515Z,,,,55,61.5,,
2017-12-29T20:26:17.515Z,,,,55,61.5,,
2017-12-29T20:26:27.605Z,,,,55,61.6,,
2017-12-29T20:26:37.516Z,,,,55,61.6,,
2017-12-29T20:26:47.515Z,,,,55,61.5,,
2017-12-29T20:26:57.514Z,,,,55,61.6,,
2017-12-29T20:27:07.515Z,,,,55,61.5,,
2017-12-29T20:27:17.515Z,,,,55,61.6,,
2017-12-29T20:27:27.604Z,,,,55,61.6,,
2017-12-29T20:27:37.518Z,,,,55,61.5,,
2017-12-29T20:27:47.515Z,,,,55,61.6,,
2017-12-29T20:27:57.519Z,,,,55,61.6,,
2017-12-29T20:28:07.515Z,,,,55,61.6,,
2017-12-29T20:28:17.515Z,,,,55,61.6,,
2017-12-29T20:28:27.606Z,,,,55,61.6,,
2017-12-29T20:28:37.515Z,,,,55,61.6,,
2017-12-29T20:28:47.515Z,,,,55,61.6,,
2017-12-29T20:28:57.515Z,,,,55,61.6,,
2017-12-29T20:29:07.515Z,,,,55,61.6,,
2017-12-29T20:29:17.515Z,,,,55,61.6,,
2017-12-29T20:29:27.595Z,,,,55,61.6,,
2017-12-29T20:29:38.512Z,,,,55,61.6,,
2017-12-29T20:29:47.516Z,,,,55,61.6,,
2017-12-29T20:29:57.515Z,,,,55,61.6,,
2017-12-29T20:30:07.515Z,,,,55,61.6,,
2017-12-29T20:30:17.515Z,,,,55,61.6,,
2017-12-29T20:30:27.606Z,,,,55,61.6,,
2017-12-29T20:30:37.515Z,,,,55,61.6,,
2017-12-29T20:30:48.557Z,,,,55,61.6,,
2017-12-29T20:30:57.519Z,,,,55,61.6,,
2017-12-29T20:31:07.516Z,,,,55,61.6,,
2017-12-29T20:31:17.516Z,,,,55,61.6,,
2017-12-29T20:31:27.607Z,,,,55,61.6,,
2017-12-29T20:31:37.724Z,,,,55,61.6,,
2017-12-29T20:31:47.515Z,,,,55,61.6,,
2017-12-29T20:31:57.517Z,,,,55,61.6,,
2017-12-29T20:32:07.516Z,,,,55,61.6,,
2017-12-29T20:32:17.516Z,,,,55,61.6,,
2017-12-29T20:32:28.606Z,,,,55,61.6,,
2017-12-29T20:32:37.516Z,,,,55,61.6,,
2017-12-29T20:32:47.516Z,,,,55,61.6,,
2017-12-29T20:32:57.518Z,,,,55,61.6,,
2017-12-29T20:33:07.516Z,,,,55,61.6,,
2017-12-29T20:33:17.516Z,,,,55,61.6,,
2017-12-29T20:33:27.610Z,,,,55,61.6,,
2017-12-29T20:33:37.516Z,,,,55,61.6,,
2017-12-29T20:33:47.516Z,,,,55,61.6,,
2017-12-29T20:33:57.516Z,,,,55,61.6,,
2017-12-29T20:34:07.516Z,,,,55,61.6,,
2017-12-29T20:34:17.516Z,,,,55,61.6,,
2017-12-29T20:34:27.605Z,,,,55,61.6,,
2017-12-29T20:34:37.516Z,,,,55,61.6,,
2017-12-29T20:34:47.516Z,,,,55,61.6,,
2017-12-29T20:34:57.516Z,,,,55,61.6,,
2017-12-29T20:35:07.516Z,,,,55,61.6,,
2017-12-29T20:35:22.541Z,,,,55,61.6,,
2017-12-29T20:35:27.606Z,,,,55,61.6,,
2017-12-29T20:35:37.516Z,,,,55,61.6,,
2017-12-29T20:35:47.516Z,,,,55,61.6,,
2017-12-29T20:35:57.516Z,,,,55,61.6,,
2017-12-29T20:36:07.516Z,,,,55,61.6,,
2017-12-29T20:36:17.517Z,,,,55,61.6,,
2017-12-29T20:36:27.596Z,,,,55,61.6,,
2017-12-29T20:36:37.516Z,,,,55,61.6,,
2017-12-29T20:36:47.517Z,,,,55,61.6,,
2017-12-29T20:36:57.516Z,,,,55,61.6,,
2017-12-29T20:37:07.517Z,,,,55,61.6,,
2017-12-29T20:37:17.516Z,,,,55,61.6,,
2017-12-29T20:37:27.597Z,,,,55,61.6,,
2017-12-29T20:37:37.517Z,,,,55,61.6,,
2017-12-29T20:37:47.516Z,,,,55,61.6,,
2017-12-29T20:37:57.516Z,,,,55,61.6,,
2017-12-29T20:38:12.537Z,,,,55,61.6,,
2017-12-29T20:38:17.517Z,,,,55,61.6,,
2017-12-29T20:38:27.606Z,,,,55,61.6,,
2017-12-29T20:38:37.517Z,,,,55,61.6,,
2017-12-29T20:38:47.517Z,,,,55,61.6,,
2017-12-29T20:38:57.517Z,,,,55,61.6,,
2017-12-29T20:39:07.517Z,,,,55,61.6,,
2017-12-29T20:39:17.517Z,,,,55,61.6,,
2017-12-29T20:39:27.607Z,,,,55,61.6,,
2017-12-29T20:39:37.516Z,,,,55,61.6,,
2017-12-29T20:39:47.519Z,,,,55,61.6,,
2017-12-29T20:39:57.517Z,,,,55,61.6,,
2017-12-29T20:40:07.519Z,,,,55,61.6,,
2017-12-29T20:40:17.516Z,,,,55,61.6,,
2017-12-29T20:40:27.607Z,,,,55,61.6,,
2017-12-29T20:40:37.517Z,,,,55,61.6,,
2017-12-29T20:40:47.518Z,,,,55,61.6,,
2017-12-29T20:41:03.529Z,,,,55,61.6,,
2017-12-29T20:41:07.517Z,,,,55,61.6,,
2017-12-29T20:41:17.518Z,,,,55,61.6,,
2017-12-29T20:41:27.608Z,,,,55,61.6,,
2017-12-29T20:41:37.517Z,,,,55,61.6,,
2017-12-29T20:41:47.517Z,,,,55,61.6,,
2017-12-29T20:41:57.518Z,,,,55,61.6,,
2017-12-29T20:42:07.522Z,,,,55,61.6,,
2017-12-29T20:42:17.518Z,,,,55,61.6,,
2017-12-29T20:42:27.607Z,,,,55,61.6,,
2017-12-29T20:42:37.517Z,,,,55,61.6,,
2017-12-29T20:42:47.518Z,,,,55,61.6,,
2017-12-29T20:42:57.518Z,,,,55,61.6,,
2017-12-29T20:43:07.517Z,,,,55,61.6,,
2017-12-29T20:43:17.518Z,,,,55,61.6,,
2017-12-29T20:43:27.598Z,,,,55,61.6,,
2017-12-29T20:43:37.517Z,,,,55,61.6,,
2017-12-29T20:43:47.518Z,,,,55,61.6,,
2017-12-29T20:43:57.520Z,,,,55,61.6,,
2017-12-29T20:44:07.518Z,,,,55,61.6,,
2017-12-29T20:44:17.518Z,,,,55,61.6,,
2017-12-29T20:44:27.609Z,,,,55,61.6,,
2017-12-29T20:44:37.519Z,,,,55,61.6,,
2017-12-29T20:44:47.518Z,,,,55,61.6,,
2017-12-29T20:44:57.519Z,,,,55,61.6,,
2017-12-29T20:45:07.518Z,,,,55,61.6,,
2017-12-29T20:45:17.518Z,,,,55,61.6,,
2017-12-29T20:45:27.611Z,,,,55,61.6,,
2017-12-29T20:45:37.518Z,,,,55,61.6,,
2017-12-29T20:45:47.518Z,,,31,55,61.5,,
2017-12-29T20:45:57.518Z,74.9,,,55,61.4,,
2017-12-29T20:46:07.520Z,,,,55,61.5,,
2017-12-29T20:46:17.518Z,,,,55,61.5,,
2017-12-29T20:46:27.608Z,,,,55,61.6,,
2017-12-29T20:46:37.518Z,,,,55,61.6,,
2017-12-29T20:46:47.518Z,,,,55,61.6,,
2017-12-29T20:46:57.519Z,,,,55,61.6,,
2017-12-29T20:47:07.520Z,,,,55,61.6,,
2017-12-29T20:47:17.518Z,,,,55,61.6,,
2017-12-29T20:47:27.608Z,,,,55,61.6,,
2017-12-29T20:47:37.518Z,74.7,,,55,61.6,,
2017-12-29T20:47:47.518Z,,,,55,61.6,,
2017-12-29T20:47:57.519Z,,,,55,61.6,,
2017-12-29T20:48:08.510Z,,,,55,61.6,,
2017-12-29T20:48:17.519Z,,,,55,61.6,,
2017-12-29T20:48:27.608Z,,,,55,61.6,,
2017-12-29T20:48:37.526Z,,,,55,61.6,,
2017-12-29T20:48:47.518Z,74.9,,,55,61.6,,
2017-12-29T20:48:57.518Z,74.7,,,55,61.6,,
2017-12-29T20:49:07.518Z,,,,55,61.6,,
2017-12-29T20:49:17.518Z,74.9,,,55,61.6,,
2017-12-29T20:49:27.611Z,74.7,,,55,61.6,,
2017-12-29T20:49:37.536Z,,,32,55,61.6,,
2017-12-29T20:49:47.518Z,,,31,55,61.5,,
2017-12-29T20:49:57.520Z,74.9,,,55,61.5,,
2017-12-29T20:50:07.518Z,,,32,55,61.5,,
2017-12-29T20:50:17.519Z,74.7,,31,55,61.5,,
2017-12-29T20:50:27.598Z,74.9,,,55,61.5,,
2017-12-29T20:50:37.519Z,,,32,55,61.5,,
2017-12-29T20:50:47.519Z,,,31,55,61.5,,
2017-12-29T20:50:58.514Z,74.7,,32,55,61.5,,
2017-12-29T20:51:07.519Z,,,,55,61.5,,
2017-12-29T20:51:17.519Z,,,,55,61.5,,
2017-12-29T20:51:27.599Z,74.9,,,55,61.5,,
2017-12-29T20:51:37.519Z,,,,55,61.5,,
2017-12-29T20:51:47.519Z,,,31,55,61.5,,
2017-12-29T20:51:57.519Z,,,32,55,61.5,,
2017-12-29T20:52:07.519Z,,,,55,61.5,,
2017-12-29T20:52:17.721Z,,,31,55,61.5,,
2017-12-29T20:52:27.569Z,,,32,55,61.5,,
2017-12-29T20:52:37.520Z,,,31,55,61.5,,
2017-12-29T20:52:47.525Z,,,,55,61.5,,
2017-12-29T20:52:57.519Z,74.7,,32,55,61.5,,
2017-12-29T20:53:07.519Z,74.9,,31,55,61.5,,
2017-12-29T20:53:17.519Z,,,32,55,61.5,,
2017-12-29T20:53:27.609Z,,,31,55,61.5,,
2017-12-29T20:53:37.519Z,,,32,55,61.5,,
2017-12-29T20:53:52.539Z,,,,55,61.5,,
2017-12-29T20:53:57.519Z,,,,55,61.5,,
2017-12-29T20:54:07.519Z,,,,55,61.5,,
2017-12-29T20:54:17.520Z,,,,55,61.5,,
2017-12-29T20:54:27.619Z,,,,55,61.5,,
2017-12-29T20:54:37.520Z,,,,55,61.5,,
2017-12-29T20:54:47.522Z,,,,55,61.5,,
2017-12-29T20:55:07.520Z,,,,55,61.5,,
2017-12-29T20:55:17.519Z,,,,55,61.5,,
2017-12-29T20:55:27.609Z,,,,55,61.5,,
2017-12-29T20:55:37.519Z,,,31,55,61.5,,
2017-12-29T20:55:47.519Z,74.7,,32,55,61.5,,
2017-12-29T20:55:57.519Z,74.9,,,55,61.5,,
2017-12-29T20:56:07.521Z,74.7,,31,55,61.5,,
2017-12-29T20:56:18.560Z,,,,55,61.5,,
2017-12-29T20:56:27.609Z,,,,55,61.5,,
2017-12-29T20:56:43.532Z,,,,55,61.5,,
2017-12-29T20:56:47.520Z,,,,55,61.5,,
2017-12-29T20:56:57.528Z,,,,55,61.5,,
2017-12-29T20:57:07.520Z,74.6,,30,55,61.5,,
2017-12-29T20:57:17.520Z,,,,55,61.5,,
2017-12-29T20:57:27.600Z,74.5,,,55,61.5,,
2017-12-29T20:57:37.519Z,,,,55,61.5,,
2017-12-29T20:57:47.526Z,,,,55,61.5,,
2017-12-29T20:57:57.520Z,,,,55,61.5,,
2017-12-29T20:58:07.522Z,74.3,,29,55,61.5,,
2017-12-29T20:58:17.519Z,,,,55,61.5,,
2017-12-29T20:58:27.610Z,,,,55,61.5,,
2017-12-29T20:58:37.520Z,74.2,,,55,61.5,,
2017-12-29T20:58:47.521Z,,,,55,61.5,,
2017-12-29T20:58:57.520Z,,,,55,61.5,,
2017-12-29T20:59:07.520Z,,,30,55,61.5,,
2017-12-29T20:59:17.520Z,,,,55,61.5,,
2017-12-29T20:59:34.000Z,,,,55,61.5,,
2017-12-29T20:59:37.520Z,,,29,55,61.5,,
2017-12-29T20:59:47.520Z,,,,55,61.5,,
2017-12-29T20:59:57.520Z,74.1,,,55,61.5,,
2017-12-29T21:00:07.520Z,,,,55,61.4,,
2017-12-29T21:00:17.520Z,,,30,55,61.4,,
2017-12-29T21:00:27.610Z,,,,55,61.4,,
2017-12-29T21:00:37.520Z,,,,55,61.4,,
2017-12-29T21:00:47.520Z,,,,55,61.4,,
2017-12-29T21:00:57.520Z,74.2,,,55,61.4,,
2017-12-29T21:01:07.520Z,,,,55,61.4,,
2017-12-29T21:01:17.520Z,,,,55,61.4,,
2017-12-29T21:01:27.613Z,,,,55,61.4,,
2017-12-29T21:01:37.526Z,,,31,55,61.4,,
2017-12-29T21:01:47.521Z,,,,55,61.4,,
