Time,HwActive,ChActive,ActPow,PrimT,PrimTSet,HwTOutlet,HwTSet
2018-01-10T18:08:11.823Z,,,,68.6,,64.9,55
2018-01-10T18:08:21.822Z,,,,,,65,55
2018-01-10T18:08:37.063Z,,,,68.2,,65,55
2018-01-10T18:08:41.824Z,,,,67.7,,65,55
2018-01-10T18:08:51.823Z,,,,67.2,,65,55
2018-01-10T18:09:01.823Z,,,,66.9,,65,55
2018-01-10T18:09:11.824Z,,,,66.6,,65,55
2018-01-10T18:09:21.823Z,,,,66.4,,64.9,55
2018-01-10T18:09:31.823Z,,,,66.1,,64.9,55
2018-01-10T18:09:42.444Z,,,,65.9,,64.9,55
2018-01-10T18:09:51.822Z,,,,65.6,,64.8,55
2018-01-10T18:10:01.822Z,,,,65.4,,64.8,55
2018-01-10T18:10:11.823Z,,,,65.1,,64.7,55
2018-01-10T18:10:21.825Z,,,,64.9,,64.7,55
2018-01-10T18:10:31.823Z,,,,64.7,,64.5,55
2018-01-10T18:10:41.825Z,,,,64.4,,64.5,55
2018-01-10T18:10:51.822Z,,,,64.2,,64.4,55
2018-01-10T18:11:01.823Z,,,,63.8,,64.4,55
2018-01-10T18:11:11.839Z,,,,,,64.3,55
2018-01-10T18:11:21.823Z,,,,63.6,,64.3,55
2018-01-10T18:11:31.823Z,,,,63.4,,64.2,55
2018-01-10T18:11:41.823Z,,,,63.1,,64.1,55
2018-01-10T18:11:51.825Z,,,,62.9,,64.1,55
2018-01-10T18:12:01.824Z,0,2,79,66,,64,55
2018-01-10T18:12:11.823Z,,,57,70.2,,63.8,55
2018-01-10T18:12:21.824Z,,,32,71.6,,63.7,55
2018-01-10T18:12:31.823Z,,,29,69.8,,63.7,55
2018-01-10T18:12:41.823Z,,,,67.9,,63.6,55
2018-01-10T18:12:51.823Z,,,,66.9,,63.5,55
2018-01-10T18:13:01.823Z,,,,66.5,,63.5,55
2018-01-10T18:13:11.823Z,,,,66.3,,63.4,55
2018-01-10T18:13:21.825Z,,,,66.7,,63.3,55
2018-01-10T18:13:31.823Z,,,,66.8,,63.1,55
2018-01-10T18:13:41.824Z,,,,,,63,55
2018-01-10T18:13:51.825Z,,,,,,63,55
2018-01-10T18:14:01.824Z,,,30,66.9,,62.9,55
2018-01-10T18:14:11.823Z,,,32,67.1,,62.8,55
2018-01-10T18:14:21.823Z,,,33,67.3,,62.7,55
2018-01-10T18:14:31.824Z,,,34,67.6,,62.6,55
2018-01-10T18:14:41.824Z,,,36,67.8,,62.4,55
2018-01-10T18:14:51.823Z,,,37,68.2,,62.3,55
2018-01-10T18:15:01.824Z,,,38,68.5,,62.3,55
2018-01-10T18:15:11.823Z,,,39,68.7,,62.2,55
2018-01-10T18:15:21.824Z,,,40,69.1,,62.1,55
2018-01-10T18:15:31.823Z,,,41,69.5,,62,55
2018-01-10T18:15:42.866Z,,,43,70,,61.9,55
2018-01-10T18:15:51.823Z,,,,70.1,,61.7,55
2018-01-10T18:16:01.824Z,,,,70.4,,61.7,55
2018-01-10T18:16:11.830Z,,,45,70.8,,61.6,55
2018-01-10T18:16:22.867Z,,,,71.1,,61.5,55
2018-01-10T18:16:31.823Z,,,46,71.5,,61.5,55
2018-01-10T18:16:41.824Z,,,47,71.8,,61.4,55
2018-01-10T18:16:51.824Z,,,,72,,61.3,55
2018-01-10T18:17:01.824Z,,,,72.2,,61.3,55
2018-01-10T18:17:11.824Z,,,48,72.6,,61.2,55
2018-01-10T18:17:21.828Z,,,,72.8,,61.2,55
2018-01-10T18:17:31.826Z,,,49,73.1,,61.2,55
2018-01-10T18:17:41.825Z,,,,73.4,,61.2,55
2018-01-10T18:17:51.824Z,,,,73.6,,61.2,55
2018-01-10T18:18:01.824Z,,,,73.8,,61.2,55
2018-01-10T18:18:11.824Z,,,50,74.1,,61.2,55
2018-01-10T18:18:21.824Z,,,,74.3,,61.2,55
2018-01-10T18:18:32.822Z,,,,74.5,,61.2,55
2018-01-10T18:18:41.828Z,,,,74.6,,61.2,55
2018-01-10T18:18:51.826Z,,,,74.7,,61.3,55
2018-01-10T18:19:01.824Z,,,,75,,61.3,55
2018-01-10T18:19:11.826Z,,,,75.1,,61.3,55
2018-01-10T18:19:21.824Z,,,49,75.3,,61.4,55
2018-01-10T18:19:31.827Z,,,48,75.4,,61.4,55
2018-01-10T18:19:41.824Z,,,46,,,61.5,55
2018-01-10T18:19:51.825Z,,,44,75.3,,61.5,55
2018-01-10T18:20:01.824Z,,,43,75.1,,61.6,55
2018-01-10T18:20:11.824Z,,,,,,61.6,55
2018-01-10T18:20:21.827Z,,,42,,,61.7,55
2018-01-10T18:20:31.824Z,,,,,,61.7,55
2018-01-10T18:20:41.824Z,,,,75,,61.9,55
2018-01-10T18:20:51.825Z,,,,75.1,,61.9,55
2018-01-10T18:21:01.825Z,,,41,,,62,55
2018-01-10T18:21:11.825Z,,,40,,,62,55
2018-01-10T18:21:22.823Z,,,,75.3,,62,55
2018-01-10T18:21:31.825Z,,,39,75.1,,62.1,55
2018-01-10T18:21:41.825Z,,,,75,,62.1,55
2018-01-10T18:21:51.825Z,,,,,,62.1,55
2018-01-10T18:22:01.825Z,,,38,75.1,,62.1,55
2018-01-10T18:22:11.825Z,,,,,,62.2,55
2018-01-10T18:22:21.825Z,,,,,,62.2,55
2018-01-10T18:22:31.825Z,,,37,,,62.2,55
2018-01-10T18:22:41.825Z,,,,,,62.2,55
2018-01-10T18:22:51.825Z,,,,,,62.2,55
2018-01-10T18:23:01.825Z,,,36,75,,62.2,55
2018-01-10T18:23:11.825Z,,,,,,62.3,55
2018-01-10T18:23:21.825Z,,,,,,62.3,55
2018-01-10T18:23:31.826Z,,,,,,62.3,55
2018-01-10T18:23:41.825Z,,,,75.1,,62.3,55
2018-01-10T18:23:51.825Z,,,35,75,,62.3,55
2018-01-10T18:24:01.825Z,,,,,,62.3,55
2018-01-10T18:24:17.656Z,,,36,,,62.3,55
2018-01-10T18:24:21.830Z,,,35,75.1,,62.3,55
2018-01-10T18:24:31.828Z,,,,,,62.3,55
2018-01-10T18:24:41.825Z,,,34,75,,62.3,55
2018-01-10T18:24:51.825Z,,,35,,,62.3,55
2018-01-10T18:25:01.831Z,,,,,,62.3,55
2018-01-10T18:25:11.825Z,,,,,,62.4,55
2018-01-10T18:25:21.837Z,,,34,,,62.4,55
2018-01-10T18:25:31.825Z,,,,,,62.4,55
2018-01-10T18:25:41.826Z,,,,75.1,,62.4,55
2018-01-10T18:25:51.826Z,,,,,,62.4,55
2018-01-10T18:26:01.826Z,,,,75,,62.4,55
2018-01-10T18:26:11.825Z,,,33,,,62.4,55
2018-01-10T18:26:21.826Z,,,34,,,62.4,55
2018-01-10T18:26:31.825Z,,,33,,,62.4,55
2018-01-10T18:26:41.859Z,,,34,,,62.4,55
2018-01-10T18:26:51.826Z,,,,75.1,,62.4,55
2018-01-10T18:27:01.826Z,,,,75,,62.4,55
2018-01-10T18:27:11.826Z,,,33,75.1,,62.4,55
2018-01-10T18:27:21.825Z,,,,75,,62.4,55
2018-01-10T18:27:31.829Z,,,,,,62.4,55
2018-01-10T18:27:41.826Z,,,32,,,62.4,55
2018-01-10T18:27:51.826Z,,,33,,,62.4,55
2018-01-10T18:28:01.826Z,,,,,,62.4,55
2018-01-10T18:28:11.826Z,,,,,,62.4,55
2018-01-10T18:28:21.826Z,,,,,,62.4,55
2018-01-10T18:28:31.826Z,,,,75.1,,62.4,55
2018-01-10T18:28:41.826Z,,,32,,,62.4,55
2018-01-10T18:28:51.826Z,,,,,,62.4,55
2018-01-10T18:29:01.828Z,,,,75,,62.4,55
2018-01-10T18:29:11.828Z,,,,,,62.4,55
2018-01-10T18:29:34.097Z,,,,,,62.4,55
2018-01-10T18:29:34.106Z,,,,,,62.4,55
2018-01-10T18:29:41.826Z,,,,,,62.4,55
2018-01-10T18:29:51.826Z,,,,,,62.4,55
2018-01-10T18:30:01.829Z,,,,,,62.3,55
2018-01-10T18:30:11.950Z,,,31,75.1,,62.4,55
2018-01-10T18:30:21.826Z,,,,,,62.3,55
2018-01-10T18:30:31.827Z,,,,75,,62.3,55
2018-01-10T18:30:41.933Z,,,,,,62.3,55
2018-01-10T18:30:51.828Z,,,,,,62.3,55
2018-01-10T18:31:01.827Z,,,,75,,62.3,55
2018-01-10T18:31:11.828Z,,,,,,62.3,55
2018-01-10T18:31:22.819Z,,,,,,62.3,55
2018-01-10T18:31:31.827Z,,,,,,62.3,55
2018-01-10T18:31:41.827Z,,,,,,62.3,55
2018-01-10T18:31:56.922Z,,,,,,62.3,55
2018-01-10T18:32:01.826Z,,,,75.1,,62.3,55
2018-01-10T18:32:11.828Z,,,,75,,62.3,55
2018-01-10T18:32:21.826Z,,,30,,,62.3,55
2018-01-10T18:32:31.827Z,0,2,30,75,75,62.3,55
2018-01-10T18:32:41.827Z,,,,75.1,,62.3,55
2018-01-10T18:32:51.826Z,,,,75,,62.3,55
2018-01-10T18:33:01.827Z,,,,,,62.3,55
2018-01-10T18:33:11.827Z,,,,,,62.3,55
2018-01-10T18:33:21.827Z,,,,,,62.3,55
2018-01-10T18:33:31.827Z,,,,75.1,,62.3,55
2018-01-10T18:33:41.827Z,,,,75,,62.3,55
2018-01-10T18:33:52.822Z,,,,,,62.3,55
2018-01-10T18:34:01.827Z,,,,,,62.3,55
2018-01-10T18:34:12.823Z,,,,,,62.3,55
2018-01-10T18:34:21.827Z,,,,,,62.3,55
2018-01-10T18:34:31.827Z,,,,,,62.3,55
2018-01-10T18:34:41.827Z,,,29,75.1,,62.3,55
2018-01-10T18:34:55.727Z,,,,75,,62.3,55
2018-01-10T18:35:01.827Z,,,,,,62.3,55
2018-01-10T18:35:11.827Z,,,,,,62.3,55
2018-01-10T18:35:21.827Z,,,,,,62.3,55
2018-01-10T18:35:31.827Z,,,,,,62.3,55
2018-01-10T18:35:41.827Z,,,,,,62.3,55
2018-01-10T18:35:51.830Z,,,,,,62.3,55
2018-01-10T18:36:01.828Z,,,,,,62.3,55
2018-01-10T18:36:11.827Z,,,,,,62.3,55
2018-01-10T18:36:21.827Z,,,,,,62.3,55
2018-01-10T18:36:31.829Z,,,,,,62.3,55
2018-01-10T18:36:41.829Z,,,,,,62.3,55
2018-01-10T18:36:51.827Z,,,,,,62.3,55
2018-01-10T18:37:03.006Z,,,,,,62.3,55
2018-01-10T18:37:11.827Z,,,,75.1,,62.3,55
2018-01-10T18:37:21.827Z,,,,75,,62.3,55
2018-01-10T18:37:31.828Z,,,,,,62.3,55
2018-01-10T18:37:41.828Z,,,,75.1,,62.3,55
2018-01-10T18:37:51.827Z,,,,,,62.3,55
2018-01-10T18:38:01.844Z,,,,75,,62.3,55
2018-01-10T18:38:11.828Z,,,,,,62.3,55
2018-01-10T18:38:21.827Z,,,,75.1,,62.3,55
2018-01-10T18:38:31.827Z,,,,,,62.3,55
2018-01-10T18:38:41.828Z,,,,,,62.3,55
2018-01-10T18:38:51.827Z,,,,75,,62.3,55
2018-01-10T18:39:01.827Z,,,,,,62.3,55
2018-01-10T18:39:11.828Z,,,,75.1,,62.3,55
2018-01-10T18:39:21.827Z,,,,,,62.3,55
2018-01-10T18:39:31.828Z,,,,,,62.3,55
2018-01-10T18:39:41.828Z,,,,,,62.3,55
2018-01-10T18:39:56.849Z,,,,,,62.3,55
2018-01-10T18:40:01.828Z,,,,,,62.3,55
2018-01-10T18:40:11.828Z,,,,,,62.3,55
2018-01-10T18:40:21.829Z,,,,,,62.3,55
2018-01-10T18:40:31.833Z,,,,,,62.3,55
2018-01-10T18:40:41.829Z,,,,,,62.3,55
2018-01-10T18:40:51.828Z,,,,,,62.3,55
2018-01-10T18:41:01.828Z,,,,,,62.3,55
2018-01-10T18:41:11.828Z,,,,,,62.3,55
2018-01-10T18:41:21.828Z,,,,,,62.3,55
2018-01-10T18:41:31.828Z,,,,75.3,,62.3,55
2018-01-10T18:41:41.828Z,,,,,,62.3,55
2018-01-10T18:41:51.832Z,,,,75.1,,62.3,55
2018-01-10T18:42:01.829Z,,,,75.3,,62.3,55
2018-01-10T18:42:11.829Z,,,,,,62.3,55
2018-01-10T18:42:21.828Z,,,,,,62.3,55
2018-01-10T18:42:31.832Z,,,,75.1,,62.3,55
2018-01-10T18:42:47.229Z,,,,75.3,,62.3,55
2018-01-10T18:42:51.828Z,,,,,,62.3,55
2018-01-10T18:43:01.839Z,,,,,,62.3,55
2018-01-10T18:43:11.831Z,,,,,,62.3,55
2018-01-10T18:43:21.829Z,,,,,,62.3,55
2018-01-10T18:43:31.855Z,,,,,,62.3,55
2018-01-10T18:43:41.829Z,,,,,,62.3,55
2018-01-10T18:43:51.828Z,,,,,,62.3,55
2018-01-10T18:44:01.828Z,,,,,,62.3,55
2018-01-10T18:44:12.930Z,,,,,,62.3,55
2018-01-10T18:44:21.834Z,,,,,,62.3,55
2018-01-10T18:44:31.828Z,,,,,,62.3,55
2018-01-10T18:44:41.832Z,,,,,,62.3,55
2018-01-10T18:44:51.829Z,,,,,,62.3,55
2018-01-10T18:45:01.828Z,,,,,,62.3,55
2018-01-10T18:45:11.829Z,,,,,,62.4,55
2018-01-10T18:45:21.828Z,,,,,,62.4,55
2018-01-10T18:45:31.832Z,,,,,,62.4,55
2018-01-10T18:45:41.831Z,,,,,,62.4,55
2018-01-10T18:45:51.829Z,,,,,,62.4,55
2018-01-10T18:46:01.828Z,,,,,,62.4,55
2018-01-10T18:46:11.829Z,,,,75.4,,62.4,55
2018-01-10T18:46:21.829Z,,,,,,62.4,55
2018-01-10T18:46:31.828Z,,,,,,62.4,55
2018-01-10T18:46:41.829Z,,,,,,62.4,55
2018-01-10T18:46:51.830Z,,,,,,62.4,55
2018-01-10T18:47:01.828Z,,,,,,62.4,55
2018-01-10T18:47:11.829Z,,,,,,62.4,55
2018-01-10T18:47:21.830Z,,,,,,62.4,55
2018-01-10T18:47:40.188Z,,,,,,62.4,55
2018-01-10T18:47:41.830Z,,,,,,62.4,55
2018-01-10T18:47:51.829Z,,,,,,62.4,55
2018-01-10T18:48:01.829Z,,,,75.6,,62.4,55
2018-01-10T18:48:11.829Z,,,,75.4,,62.4,55
2018-01-10T18:48:21.829Z,,,,75.6,,62.4,55
2018-01-10T18:48:31.829Z,,,,,,62.4,55
2018-01-10T18:48:41.829Z,,,,,,62.4,55
2018-01-10T18:48:51.829Z,,,,,,62.4,55
2018-01-10T18:49:01.829Z,,,,,,62.4,55
2018-01-10T18:49:11.829Z,,,,,,62.4,55
2018-01-10T18:49:21.829Z,,,,,,62.4,55
2018-01-10T18:49:31.829Z,,,,,,62.6,55
2018-01-10T18:49:41.829Z,,,,,,62.6,55
2018-01-10T18:49:52.827Z,,,,,,62.6,55
2018-01-10T18:50:01.829Z,,,,,,62.6,55
2018-01-10T18:50:11.830Z,,,,,,62.6,55
2018-01-10T18:50:21.830Z,,,,75.7,,62.6,55
2018-01-10T18:50:31.829Z,,,,,,62.6,55
2018-01-10T18:50:41.830Z,,,,,,62.6,55
2018-01-10T18:50:51.829Z,,,,,,62.6,55
2018-01-10T18:51:01.830Z,,,,,,62.6,55
2018-01-10T18:51:11.829Z,,,,,,62.6,55
2018-01-10T18:51:21.832Z,,,,,,62.6,55
2018-01-10T18:51:31.829Z,,,,,,62.6,55
2018-01-10T18:51:41.831Z,,,,75.9,,62.6,55
2018-01-10T18:51:51.830Z,,,,75.7,,62.6,55
2018-01-10T18:52:01.831Z,,,,,,62.6,55
2018-01-10T18:52:11.829Z,,,,,,62.6,55
2018-01-10T18:52:21.829Z,,,,,,62.7,55
2018-01-10T18:52:31.829Z,,,,75.9,,62.6,55
2018-01-10T18:52:42.843Z,,,,,,62.6,55
2018-01-10T18:52:51.830Z,,,,,,62.7,55
2018-01-10T18:53:01.831Z,,,,,,62.7,55
2018-01-10T18:53:11.831Z,,,,,,62.7,55
2018-01-10T18:53:21.830Z,,,,,,62.7,55
2018-01-10T18:53:31.831Z,,,,,,62.7,55
2018-01-10T18:53:41.832Z,,,,,,62.7,55
2018-01-10T18:53:51.830Z,,,,76,,62.7,55
2018-01-10T18:54:01.830Z,,,,76,,62.7,55
2018-01-10T18:54:11.830Z,,,,,,62.7,55
2018-01-10T18:54:21.830Z,,,,,,62.7,55
2018-01-10T18:54:31.831Z,,,,,,62.7,55
2018-01-10T18:54:41.830Z,,,,,,62.7,55
2018-01-10T18:54:51.830Z,,,,,,62.7,55
2018-01-10T18:55:01.834Z,,,,,,62.7,55
2018-01-10T18:55:11.832Z,,,,,,62.7,55
2018-01-10T18:55:21.836Z,,,,,,62.7,55
2018-01-10T18:55:32.837Z,,,,,,62.7,55
2018-01-10T18:55:41.831Z,,,,76.2,,62.8,55
2018-01-10T18:55:51.831Z,,,,,,62.8,55
2018-01-10T18:56:01.830Z,,,,76,,62.8,55
2018-01-10T18:56:11.830Z,,,,76.2,,62.8,55
2018-01-10T18:56:21.836Z,,,,,,62.8,55
2018-01-10T18:56:31.831Z,,,,,,62.8,55
2018-01-10T18:56:41.830Z,,,,,,62.8,55
2018-01-10T18:56:51.831Z,,,,,,62.8,55
2018-01-10T18:57:01.830Z,,,,,,62.8,55
2018-01-10T18:57:11.830Z,,,,,,62.8,55
2018-01-10T18:57:21.831Z,,,,,,62.8,55
2018-01-10T18:57:31.834Z,,,,,,62.8,55
2018-01-10T18:57:41.830Z,,,,76.3,,62.8,55
2018-01-10T18:57:51.834Z,,,,,,62.8,55
2018-01-10T18:58:01.833Z,,,,,,62.9,55
2018-01-10T18:58:11.831Z,,,,,,62.9,55
2018-01-10T18:58:26.851Z,,,,,,62.9,55
2018-01-10T18:58:31.836Z,,,,,,62.9,55
2018-01-10T18:58:41.831Z,,,,,,62.9,55
2018-01-10T18:58:51.830Z,,,,,,62.9,55
2018-01-10T18:59:01.844Z,,,,,,62.9,55
2018-01-10T18:59:11.830Z,,,,76.5,,62.9,55
2018-01-10T18:59:21.830Z,,,,,,62.9,55
2018-01-10T18:59:31.830Z,,,,76.3,,62.9,55
2018-01-10T18:59:41.831Z,,,,76.5,,62.9,55
2018-01-10T18:59:52.271Z,,,,,,62.9,55
2018-01-10T19:00:01.831Z,,,,,,62.9,55
2018-01-10T19:00:11.831Z,,,,,,63,55
2018-01-10T19:00:21.831Z,,,,,,63,55
2018-01-10T19:00:31.831Z,,,,,,63,55
2018-01-10T19:00:41.846Z,,,,,,63,55
2018-01-10T19:00:51.831Z,,,,,,63,55
2018-01-10T19:01:01.831Z,,,,,,63,55
2018-01-10T19:01:11.834Z,,,,,,63,55
2018-01-10T19:01:21.830Z,,,,76.6,,63,55
2018-01-10T19:01:31.831Z,,,,,,63,55
2018-01-10T19:01:41.833Z,,,,,,63,55
2018-01-10T19:01:51.831Z,,,,,,63,55
2018-01-10T19:02:01.831Z,,,,,,63,55
2018-01-10T19:02:11.831Z,,,,,,63,55
2018-01-10T19:02:21.831Z,,,,,,63,55
2018-01-10T19:02:31.831Z,,,,76.8,,63,55
2018-01-10T19:02:42.830Z,,,,76.6,,63,55
2018-01-10T19:02:51.831Z,,,,76.8,,63,55
2018-01-10T19:03:01.835Z,,,,,,63,55
2018-01-10T19:03:11.831Z,,,,,,63.1,55
2018-01-10T19:03:21.831Z,,,,,,63.1,55
2018-01-10T19:03:31.831Z,,,,,,63.1,55
2018-01-10T19:03:41.831Z,,,,,,63.1,55
2018-01-10T19:03:51.831Z,,,,,,63.1,55
2018-01-10T19:04:01.833Z,,,,,,63.1,55
2018-01-10T19:04:11.831Z,,,,,,63.1,55
2018-01-10T19:04:21.833Z,,,,,,63.1,55
2018-01-10T19:04:31.833Z,,,,,,63.1,55
2018-01-10T19:04:41.831Z,,,,,,63.1,55
2018-01-10T19:04:51.832Z,,,,,,63.1,55
2018-01-10T19:05:01.832Z,,,,,,63.1,55
2018-01-10T19:05:11.831Z,,,,76.9,,63.1,55
2018-01-10T19:05:21.832Z,,,,,,63.1,55
2018-01-10T19:05:31.832Z,,,,,,63.3,55
2018-01-10T19:05:41.832Z,,,,,,63.3,55
2018-01-10T19:05:51.831Z,,,,,,63.3,55
2018-01-10T19:06:01.833Z,,,,,,63.3,55
2018-01-10T19:06:11.832Z,,,,,,63.3,55
2018-01-10T19:06:21.831Z,,,,,,63.3,55
2018-01-10T19:06:31.832Z,,,,,,63.3,55
2018-01-10T19:06:41.833Z,,,,,,63.3,55
2018-01-10T19:06:51.832Z,,,,,,63.3,55
2018-01-10T19:07:01.834Z,,,,,,63.3,55
2018-01-10T19:07:11.832Z,,,,,,63.3,55
2018-01-10T19:07:21.832Z,,,,,,63.3,55
2018-01-10T19:07:31.831Z,,,,,,63.3,55
2018-01-10T19:07:41.832Z,,,,,,63.3,55
2018-01-10T19:07:51.831Z,,,,,,63.3,55
2018-01-10T19:08:01.836Z,,,,,,63.4,55
2018-01-10T19:08:11.833Z,,,,,,63.4,55
2018-01-10T19:08:22.826Z,,,,,,63.4,55
2018-01-10T19:08:31.832Z,,,,,,63.4,55
2018-01-10T19:08:41.833Z,,,,,,63.4,55
2018-01-10T19:08:51.832Z,,,,,,63.4,55
2018-01-10T19:09:01.832Z,,,,76.8,,63.4,55
2018-01-10T19:09:11.831Z,,,,,,63.4,55
2018-01-10T19:09:21.832Z,,,,,,63.4,55
2018-01-10T19:09:31.832Z,,,,,,63.4,55
2018-01-10T19:09:41.832Z,,,,,,63.4,55
2018-01-10T19:09:51.832Z,,,,,,63.4,55
2018-01-10T19:10:01.833Z,,,,,,63.4,55
2018-01-10T19:10:11.832Z,,,,76.6,,63.4,55
2018-01-10T19:10:21.832Z,,,,,,63.4,55
2018-01-10T19:10:31.832Z,,,,,,63.4,55
2018-01-10T19:10:41.833Z,,,,,,63.4,55
2018-01-10T19:10:51.832Z,,,,76.5,,63.4,55
2018-01-10T19:11:01.836Z,,,,,,63.4,55
2018-01-10T19:11:12.830Z,,,,,,63.4,55
2018-01-10T19:11:22.895Z,,,,76.3,,63.4,55
2018-01-10T19:11:31.833Z,,,,,,63.4,55
2018-01-10T19:11:41.836Z,,,,,,63.4,55
2018-01-10T19:11:51.833Z,,,,,,63.4,55
2018-01-10T19:12:01.832Z,,,,76.2,,63.4,55
2018-01-10T19:12:11.832Z,,,,,,63.4,55
2018-01-10T19:12:21.832Z,,,,,,63.4,55
2018-01-10T19:12:31.833Z,,,,76,,63.4,55
2018-01-10T19:12:41.832Z,,,,,,63.4,55
2018-01-10T19:12:51.834Z,,,,75.9,,63.4,55
2018-01-10T19:13:01.833Z,,,,,,63.4,55
2018-01-10T19:13:11.832Z,,,,75.7,,63.4,55
2018-01-10T19:13:21.836Z,,,,,,63.4,55
2018-01-10T19:13:31.833Z,,,,75.6,,63.4,55
2018-01-10T19:13:41.833Z,,,,,,63.4,55
2018-01-10T19:13:51.833Z,,,,75.4,,63.3,55
2018-01-10T19:14:06.853Z,,,,75.3,,63.3,55
2018-01-10T19:14:11.840Z,,,,,,63.3,55
2018-01-10T19:14:21.834Z,,,,75.1,,63.3,55
2018-01-10T19:14:31.833Z,,,,75,,63.3,55
2018-01-10T19:14:41.833Z,,,,,,63.3,55
2018-01-10T19:14:51.833Z,,,,74.9,,63.1,55
2018-01-10T19:15:01.850Z,,,,74.7,,63.1,55
2018-01-10T19:15:11.833Z,,,,,,63.1,55
2018-01-10T19:15:21.833Z,,,,74.6,,63.1,55
2018-01-10T19:15:31.833Z,,,,,,63,55
2018-01-10T19:15:41.833Z,,,,74.5,,63,55
2018-01-10T19:15:51.833Z,,,,,,63,55
2018-01-10T19:16:01.833Z,,,,74.3,,63,55
2018-01-10T19:16:11.833Z,,,30,,,62.9,55
2018-01-10T19:16:21.833Z,,,,74.2,,62.9,55
2018-01-10T19:16:31.841Z,,,,,,62.9,55
2018-01-10T19:16:41.834Z,,,,74.1,,62.9,55
2018-01-10T19:16:56.854Z,,,,,,62.8,55
2018-01-10T19:17:01.833Z,,,,,,62.8,55
2018-01-10T19:17:11.835Z,,,,,,62.8,55
2018-01-10T19:17:21.833Z,,,30,73.9,,62.7,55
2018-01-10T19:17:31.835Z,,,31,,,62.7,55
2018-01-10T19:17:41.833Z,,,,73.9,,62.7,55
2018-01-10T19:17:51.836Z,,,,,,62.7,55
2018-01-10T19:18:01.834Z,,,,73.9,,62.7,55
2018-01-10T19:18:11.834Z,,,,74.1,,62.6,55
2018-01-10T19:18:22.807Z,,,,,,62.6,55
2018-01-10T19:18:31.833Z,,,32,,,62.6,55
2018-01-10T19:18:41.834Z,,,,,,62.6,55
2018-01-10T19:19:01.833Z,,,,74.2,,62.4,55
2018-01-10T19:19:11.839Z,,,,,,62.4,55
2018-01-10T19:19:21.833Z,,,,,,62.4,55
2018-01-10T19:19:31.834Z,,,,74.3,,62.4,55
2018-01-10T19:19:41.834Z,,,,,,62.4,55
2018-01-10T19:19:51.833Z,,,33,,,62.3,55
2018-01-10T19:20:01.834Z,,,,74.5,,62.3,55
2018-01-10T19:20:11.834Z,,,,,,62.3,55
2018-01-10T19:20:21.834Z,,,,,,62.3,55
2018-01-10T19:20:31.848Z,,,,74.6,,62.3,55
2018-01-10T19:20:41.834Z,,,,,,62.3,55
2018-01-10T19:20:51.834Z,,,,,,62.2,55
2018-01-10T19:21:01.834Z,,,,,,62.2,55
2018-01-10T19:21:11.835Z,,,,74.7,,62.2,55
2018-01-10T19:21:21.834Z,,,,,,62.2,55
2018-01-10T19:21:31.835Z,,,,,,62.2,55
2018-01-10T19:21:41.834Z,,,,,,62.2,55
2018-01-10T19:21:51.838Z,,,,74.9,,62.2,55
2018-01-10T19:22:01.834Z,,,,,,62.2,55
2018-01-10T19:22:11.836Z,,,,,,62.2,55
2018-01-10T19:22:21.834Z,,,,,,62.2,55
2018-01-10T19:22:31.836Z,,,,75,,62.2,55
2018-01-10T19:22:41.835Z,,,,,,62.2,55
2018-01-10T19:22:51.834Z,,,,,,62.2,55
2018-01-10T19:23:01.835Z,,,,,,62.2,55
2018-01-10T19:23:11.836Z,,,,75.1,,62.2,55
2018-01-10T19:23:21.836Z,,,32,,,62.2,55
2018-01-10T19:23:31.835Z,,,,,,62.2,55
2018-01-10T19:23:41.835Z,,,,75,,62.2,55
2018-01-10T19:23:51.835Z,,,,,,62.2,55
2018-01-10T19:24:01.834Z,,,,,,62.2,55
2018-01-10T19:24:11.836Z,,,,,,62.2,55
2018-01-10T19:24:21.835Z,,,,,,62.2,55
2018-01-10T19:24:31.834Z,,,,,,62.2,55
2018-01-10T19:24:41.835Z,,,,75.1,,62.2,55
2018-01-10T19:24:51.835Z,0,0,0,75.3,59,63.3,55
2018-01-10T19:25:01.839Z,,,,74.9,,63.3,55
2018-01-10T19:25:11.835Z,,,,73.4,,62.4,55
2018-01-10T19:25:21.834Z,,,,74.1,,62.1,55
2018-01-10T19:25:31.836Z,,,,75,,62.7,55
2018-01-10T19:25:41.835Z,,,,76.1,,63.8,55
2018-01-10T19:25:51.835Z,0,2,,77,75,64.7,55
2018-01-10T19:26:01.835Z,,,,77.6,,65.4,55
2018-01-10T19:26:11.834Z,,,,76.8,,65.9,55
2018-01-10T19:26:21.837Z,,,,73.7,,66.4,55
2018-01-10T19:26:31.835Z,,,,71.5,,66.6,55
2018-01-10T19:26:41.835Z,,,,69.6,,66.9,55
2018-01-10T19:26:52.835Z,,,,69.1,,66.9,55
2018-01-10T19:27:01.835Z,,,,69,,67,55
2018-01-10T19:27:11.834Z,,,,,,67.1,55
2018-01-10T19:27:21.837Z,,,,68.9,,67.2,55
2018-01-10T19:27:31.835Z,0,2,79,72.1,,67.2,55
2018-01-10T19:27:41.836Z,,,51,76.5,,67.4,55
2018-01-10T19:27:51.835Z,,,29,76.8,,67.4,55
2018-01-10T19:28:01.835Z,,,,74.8,,67.4,55
2018-01-10T19:28:11.835Z,,,,73.6,,67.4,55
