Time,HwTSet,ChActive,PrimTSet,ActPow,HwActive,HwTOutlet,PrimT
2017-11-03T20:48:01.902Z,55,,,,,42.5,55.8
2017-11-03T20:48:11.902Z,55,,,,,42.6,56
2017-11-03T20:48:21.903Z,55,,,,,42.6,56.3
2017-11-03T20:48:31.982Z,55,,,,,42.7,
2017-11-03T20:48:41.905Z,55,,,,,42.8,56.5
2017-11-03T20:48:51.904Z,55,,,,,43,56.7
2017-11-03T20:49:01.902Z,55,,,,,43.1,56.9
2017-11-03T20:49:11.902Z,55,,,,,43.2,57
2017-11-03T20:49:21.902Z,55,,,,,43.2,57.1
2017-11-03T20:49:31.993Z,55,,,,,43.3,57.2
2017-11-03T20:49:41.903Z,55,,,,,43.4,57.4
2017-11-03T20:49:51.905Z,55,,,,,43.5,57.6
2017-11-03T20:50:01.902Z,55,,,,,43.6,57.7
2017-11-03T20:50:11.902Z,55,,,,,43.7,57.8
2017-11-03T20:50:21.913Z,55,,,,,43.9,58
2017-11-03T20:50:31.982Z,55,,,,,43.9,58.1
2017-11-03T20:50:41.902Z,55,,,,,44,58.3
2017-11-03T20:50:51.902Z,55,,,,,44.1,58.4
2017-11-03T20:51:01.903Z,55,,,,,44.2,58.5
2017-11-03T20:51:11.902Z,55,,,,,44.3,58.6
2017-11-03T20:51:21.902Z,55,,,,,44.4,58.8
2017-11-03T20:51:31.983Z,55,,,,,44.5,59
2017-11-03T20:51:42.900Z,55,,,,,44.5,59.1
2017-11-03T20:51:51.903Z,55,,,,,44.7,59.2
2017-11-03T20:52:01.903Z,55,,,,,44.8,59.3
2017-11-03T20:52:11.902Z,55,,,,,44.9,59.4
2017-11-03T20:52:21.903Z,55,,,,,44.9,59.7
2017-11-03T20:52:31.993Z,55,,,,,45,59.8
2017-11-03T20:52:41.903Z,55,,,,,45.1,
2017-11-03T20:52:51.903Z,55,,,,,45.2,60
2017-11-03T20:53:01.903Z,55,,,,,45.3,60.1
2017-11-03T20:53:11.903Z,55,,,,,45.5,60.2
2017-11-03T20:53:21.903Z,55,,,,,45.5,60.4
2017-11-03T20:53:31.993Z,55,,,,,45.6,60.5
2017-11-03T20:53:41.903Z,55,,,,,45.7,60.6
2017-11-03T20:53:51.903Z,55,,,,,45.8,60.7
2017-11-03T20:54:01.905Z,55,,,0,,45.9,61.1
2017-11-03T20:54:11.903Z,55,1,,,0,46,60.8
2017-11-03T20:54:21.903Z,55,,,,,46,59.7
2017-11-03T20:54:37.004Z,55,1,75,0,0,46.1,58
2017-11-03T20:54:41.904Z,55,,,,,46.2,57.8
2017-11-03T20:54:51.903Z,55,,,,,46.4,57.5
2017-11-03T20:55:01.903Z,55,,,,,46.4,57.6
2017-11-03T20:55:11.904Z,55,,,,,46.5,58
2017-11-03T20:55:21.903Z,55,,,,,46.6,57.8
2017-11-03T20:55:31.984Z,55,,,,,46.6,57.5
2017-11-03T20:55:41.903Z,55,,,,,46.7,57.3
2017-11-03T20:55:51.903Z,55,,,,,46.7,57.2
2017-11-03T20:56:01.903Z,55,,,,,46.8,56.9
2017-11-03T20:56:11.904Z,55,,,,,46.8,56.8
2017-11-03T20:56:21.903Z,55,,,,,46.8,56.6
2017-11-03T20:56:31.986Z,55,,,,,46.8,56.5
2017-11-03T20:56:41.903Z,55,,,,,46.8,56.2
2017-11-03T20:56:51.904Z,55,,,,,46.8,56
2017-11-03T20:57:01.904Z,55,,,,,46.8,55.8
2017-11-03T20:57:11.903Z,55,,,,,46.8,
2017-11-03T20:57:26.966Z,55,,,,,46.8,56
2017-11-03T20:57:31.994Z,55,,,,,46.7,
2017-11-03T20:57:41.903Z,55,,,,,46.7,56.2
2017-11-03T20:57:51.904Z,55,,,,,46.7,56.4
2017-11-03T20:58:01.903Z,55,,,,,46.7,56.5
2017-11-03T20:58:11.903Z,55,,,,,46.6,56.6
2017-11-03T20:58:21.903Z,55,,,,,46.6,
2017-11-03T20:58:32.011Z,55,,,,,46.6,56.7
2017-11-03T20:58:41.903Z,55,,,,,46.6,56.8
2017-11-03T20:58:51.905Z,55,,,,,46.5,56.9
2017-11-03T20:59:01.904Z,55,,,,,46.5,
2017-11-03T20:59:11.904Z,55,,,,,46.5,57
2017-11-03T20:59:21.903Z,55,,,,,46.5,57.2
2017-11-03T20:59:31.995Z,55,,,,,46.5,
2017-11-03T20:59:41.904Z,55,,,,,46.4,57.3
2017-11-03T20:59:51.904Z,55,,,,,46.4,
2017-11-03T21:00:01.903Z,55,,,,,46.4,57.4
2017-11-03T21:00:16.924Z,55,,,,,46.4,
2017-11-03T21:00:21.909Z,55,,,,,46.2,57.5
2017-11-03T21:00:31.998Z,55,,,,,46.2,
2017-11-03T21:00:41.909Z,55,,,,,46.2,
2017-11-03T21:00:51.906Z,55,,,,,46.2,57.6
2017-11-03T21:01:01.904Z,55,,,,,46.1,
2017-11-03T21:01:11.904Z,55,,,,,46.1,
2017-11-03T21:01:21.904Z,55,1,,79,0,46.1,60.8
2017-11-03T21:01:31.984Z,55,,,55,,46.1,66
2017-11-03T21:01:41.904Z,55,,,29,,46,66.9
2017-11-03T21:01:51.904Z,55,,,,,46,61.7
2017-11-03T21:02:01.904Z,55,,,,,46,58.8
2017-11-03T21:02:11.905Z,55,,,,,46,56.9
2017-11-03T21:02:21.904Z,55,,,,,45.9,55.8
2017-11-03T21:02:31.984Z,55,,,,,45.9,56
2017-11-03T21:02:41.908Z,55,,,,,45.9,57
2017-11-03T21:02:57.821Z,55,,,,,45.9,57.1
2017-11-03T21:03:01.909Z,55,,,,,45.9,57.2
2017-11-03T21:03:11.904Z,55,,,,,46,57.1
2017-11-03T21:03:21.910Z,55,,,,,46,57.2
2017-11-03T21:03:37.050Z,55,,,,,46,57.3
2017-11-03T21:03:41.910Z,55,,,,,46,57.4
2017-11-03T21:03:51.908Z,55,,,,,46,57.6
2017-11-03T21:04:01.910Z,55,,,,,46.1,57.7
2017-11-03T21:04:11.907Z,55,,,,,46.1,57.8
2017-11-03T21:04:21.905Z,55,,,,,46.1,57.9
2017-11-03T21:04:31.984Z,55,,,,,46.2,58
2017-11-03T21:04:41.907Z,55,,,,,46.2,58.1
2017-11-03T21:04:51.907Z,55,,,,,46.2,58.3
2017-11-03T21:05:01.905Z,55,,,,,46.4,58.4
2017-11-03T21:05:11.905Z,55,,,,,46.4,58.5
2017-11-03T21:05:21.904Z,55,,,,,46.5,58.7
2017-11-03T21:05:31.985Z,55,,,,,46.5,59
2017-11-03T21:05:41.905Z,55,,,,,46.5,
2017-11-03T21:05:51.905Z,55,,,,,46.6,59.1
2017-11-03T21:06:01.904Z,55,,,,,46.6,59.3
2017-11-03T21:06:11.905Z,55,,,,,46.7,59.4
2017-11-03T21:06:21.907Z,55,,,,,46.7,59.5
2017-11-03T21:06:31.985Z,55,,,,,46.8,59.7
2017-11-03T21:06:41.905Z,55,,,,,46.8,59.8
2017-11-03T21:06:51.905Z,55,,,,,46.9,59.9
2017-11-03T21:07:01.905Z,55,,,,,47,60.1
2017-11-03T21:07:11.905Z,55,,,,,47,60.2
2017-11-03T21:07:22.903Z,55,,,,,47.2,60.4
2017-11-03T21:07:31.985Z,55,,,,,47.2,60.5
2017-11-03T21:07:41.905Z,55,,,,,47.3,60.6
2017-11-03T21:07:51.905Z,55,,,,,47.3,60.7
2017-11-03T21:08:01.906Z,55,,,,,47.4,61
2017-11-03T21:08:11.905Z,55,,,,,47.5,61.1
2017-11-03T21:08:21.906Z,55,,,,,47.5,61.2
2017-11-03T21:08:31.985Z,55,,,,,47.6,61.4
2017-11-03T21:08:41.905Z,55,,,,,47.6,61.5
2017-11-03T21:08:51.905Z,55,,,,,47.7,61.6
2017-11-03T21:09:01.905Z,55,,,,,47.8,61.7
2017-11-03T21:09:11.905Z,55,,,,,47.8,62
2017-11-03T21:09:21.905Z,55,,,,,48,
2017-11-03T21:09:31.985Z,55,,,,,48.1,62.1
2017-11-03T21:09:41.906Z,55,,,,,48.1,62.2
2017-11-03T21:09:51.905Z,55,,,,,48.2,
2017-11-03T21:10:01.909Z,55,,,,,48.3,62.5
2017-11-03T21:10:12.896Z,55,,,,,48.4,62.6
2017-11-03T21:10:21.905Z,55,,,,,48.4,62.7
2017-11-03T21:10:31.986Z,55,,,,,48.5,62.9
2017-11-03T21:10:41.906Z,55,,,,,48.6,63.1
2017-11-03T21:10:51.906Z,55,1,,0,0,48.6,62.7
2017-11-03T21:11:01.907Z,55,,,,,48.7,61.7
2017-11-03T21:11:11.905Z,55,,,,,48.9,60.2
2017-11-03T21:11:21.905Z,55,,,,,49,59.9
2017-11-03T21:11:31.989Z,55,,,,,49,59.7
2017-11-03T21:11:41.906Z,55,,,,,49.1,
2017-11-03T21:11:51.906Z,55,,,,,49.1,60
2017-11-03T21:12:01.905Z,55,,,,,49.2,59.9
2017-11-03T21:12:11.906Z,55,,,,,49.2,59.5
2017-11-03T21:12:21.906Z,55,,,,,49.3,59.3
2017-11-03T21:12:31.986Z,55,,,,,49.3,59.1
2017-11-03T21:12:41.905Z,55,,,,,49.3,58.9
2017-11-03T21:12:51.906Z,55,,,,,49.3,58.7
2017-11-03T21:13:06.926Z,55,,,,,49.3,58.5
2017-11-03T21:13:11.906Z,55,,,,,49.3,58.4
2017-11-03T21:13:21.908Z,55,,,,,49.3,58.2
2017-11-03T21:13:31.996Z,55,,,,,49.3,58
2017-11-03T21:13:41.906Z,55,,,,,49.2,57.7
2017-11-03T21:13:51.907Z,55,0,0,49,2,49.4,58.1
2017-11-03T21:14:01.906Z,55,,,39,,53.4,57.8
2017-11-03T21:14:11.910Z,55,,,41,,53.4,56.9
2017-11-03T21:14:21.907Z,55,0,59,0,0,53.4,57.4
2017-11-03T21:14:32.097Z,55,,,,,52.2,58
2017-11-03T21:14:41.906Z,55,,,,,51.4,59
2017-11-03T21:14:51.906Z,55,,,,,51.1,59.4
2017-11-03T21:15:01.906Z,55,,,,,50.9,59.7
2017-11-03T21:15:11.907Z,55,1,75,,0,50.8,60
2017-11-03T21:15:21.906Z,55,,,,,50.7,
2017-11-03T21:15:32.006Z,55,,,,,50.8,60.1
2017-11-03T21:15:41.907Z,55,,,,,51,60.2
2017-11-03T21:15:56.927Z,55,,,,,51.2,60.3
2017-11-03T21:16:01.907Z,55,,,,,51.3,60.5
2017-11-03T21:16:11.906Z,55,,,,,51.3,60.6
2017-11-03T21:16:21.907Z,55,,,,,51.4,60.7
2017-11-03T21:16:32.000Z,55,,,,,51.4,
2017-11-03T21:16:41.907Z,55,,,,,51.4,60.8
2017-11-03T21:16:51.906Z,55,,,,,51.4,60.9
2017-11-03T21:17:01.910Z,55,,,,,51.4,61
2017-11-03T21:17:11.909Z,55,,,,,51.4,
2017-11-03T21:17:21.906Z,55,,,,,51.4,61.2
2017-11-03T21:17:31.997Z,55,,,,,51.4,
2017-11-03T21:17:41.907Z,55,,,,,51.3,61.3
2017-11-03T21:17:51.907Z,55,,,,,51.3,
2017-11-03T21:18:01.906Z,55,,,,,51.3,61.4
2017-11-03T21:18:11.910Z,55,,,,,51.2,
2017-11-03T21:18:21.910Z,55,,,,,51.2,
2017-11-03T21:18:31.986Z,55,,,,,51.2,61.5
2017-11-03T21:18:47.263Z,55,,,,,51.2,
2017-11-03T21:18:51.907Z,55,,,,,51.1,
2017-11-03T21:19:01.907Z,55,,,,,51.1,
2017-11-03T21:19:11.907Z,55,,,,,51.1,
2017-11-03T21:19:21.907Z,55,,,,,51,61.6
2017-11-03T21:19:31.997Z,55,,,,,51,
2017-11-03T21:19:41.909Z,55,,,,,50.9,
2017-11-03T21:19:51.909Z,55,,,,,50.9,
2017-11-03T21:20:01.907Z,55,,,,,50.9,
2017-11-03T21:20:11.907Z,55,,,,,50.9,61.7
2017-11-03T21:20:21.907Z,55,,,,,50.8,
2017-11-03T21:20:31.999Z,55,,,,,50.8,
2017-11-03T21:20:41.907Z,55,,,,,50.8,
2017-11-03T21:20:51.908Z,55,,,,,50.8,
2017-11-03T21:21:01.907Z,55,,,,,50.7,
2017-11-03T21:21:11.907Z,55,,,,,50.7,
2017-11-03T21:21:21.907Z,55,,,,,50.7,
2017-11-03T21:21:31.989Z,55,,,,,50.6,
2017-11-03T21:21:41.913Z,55,,,,,50.6,
2017-11-03T21:21:51.907Z,55,,,,,50.6,
2017-11-03T21:22:01.907Z,55,,,,,50.4,
2017-11-03T21:22:11.907Z,55,,,,,50.4,
2017-11-03T21:22:21.908Z,55,,,,,50.4,
2017-11-03T21:22:31.987Z,55,,,,,50.3,
2017-11-03T21:22:41.907Z,55,,,,,50.3,
2017-11-03T21:22:51.907Z,55,,,,,50.3,
2017-11-03T21:23:01.907Z,55,,,,,50.2,
2017-11-03T21:23:11.907Z,55,,,,,50.2,
2017-11-03T21:23:21.908Z,55,,,,,50.2,
2017-11-03T21:23:31.987Z,55,,,,,50.1,61.6
2017-11-03T21:23:41.923Z,55,,,,,50.1,
2017-11-03T21:23:51.907Z,55,,,,,50.1,
2017-11-03T21:24:01.909Z,55,,,,,50,
2017-11-03T21:24:11.908Z,55,,,,,50,
2017-11-03T21:24:21.907Z,55,,,,,50,
2017-11-03T21:24:31.997Z,55,,,,,49.9,
2017-11-03T21:24:41.909Z,55,,,,,49.9,
2017-11-03T21:24:51.908Z,55,,,,,49.9,
2017-11-03T21:25:02.049Z,55,,,,,49.8,61.5
2017-11-03T21:25:11.907Z,55,,,,,49.8,
2017-11-03T21:25:21.907Z,55,,,,,49.8,
2017-11-03T21:25:31.998Z,55,,,,,49.7,
2017-11-03T21:25:41.908Z,55,,,,,49.7,
2017-11-03T21:25:51.908Z,55,,,,,49.7,
2017-11-03T21:26:01.908Z,55,,,,,49.5,
2017-11-03T21:26:11.908Z,55,,,,,49.5,
2017-11-03T21:26:21.908Z,55,,,,,49.5,61.4
2017-11-03T21:26:31.990Z,55,,,,,49.4,
2017-11-03T21:26:41.908Z,55,,,,,49.4,
2017-11-03T21:26:51.908Z,55,,,,,49.3,
2017-11-03T21:27:01.907Z,55,,,,,49.3,
2017-11-03T21:27:11.909Z,55,,,,,49.3,
2017-11-03T21:27:21.908Z,55,,,,,49.2,61.3
2017-11-03T21:27:31.988Z,55,,,,,49.2,
2017-11-03T21:27:41.908Z,55,,,,,49.1,
2017-11-03T21:27:51.908Z,55,,,,,49.1,
2017-11-03T21:28:01.908Z,55,,,,,49.1,
2017-11-03T21:28:11.908Z,55,,,,,49,
2017-11-03T21:28:21.908Z,55,,,,,49,61.2
2017-11-03T21:28:31.988Z,55,,,,,49,
2017-11-03T21:28:46.928Z,55,,,,,48.9,
2017-11-03T21:28:51.908Z,55,,,,,48.9,
2017-11-03T21:29:01.908Z,55,,,,,48.9,
2017-11-03T21:29:11.907Z,55,,,,,48.7,
2017-11-03T21:29:21.908Z,55,,,,,48.7,61
2017-11-03T21:29:31.999Z,55,,,,,48.6,
2017-11-03T21:29:41.908Z,55,,,,,48.6,
2017-11-03T21:29:51.909Z,55,,,,,48.6,
2017-11-03T21:30:01.908Z,55,,,,,48.5,61
2017-11-03T21:30:11.909Z,55,,,,,48.5,61
2017-11-03T21:30:21.908Z,55,,,,,48.4,60.9
2017-11-03T21:30:31.999Z,55,,,,,48.4,
2017-11-03T21:30:41.909Z,55,,,,,48.4,
2017-11-03T21:30:51.908Z,55,,,,,48.3,
2017-11-03T21:31:01.909Z,55,,,,,48.3,
2017-11-03T21:31:11.908Z,55,,,,,48.2,60.8
2017-11-03T21:31:21.909Z,55,,,,,48.2,
2017-11-03T21:31:37.439Z,55,,,,,48.2,
2017-11-03T21:31:41.908Z,55,,,,,48.1,
2017-11-03T21:31:51.909Z,55,,,,,48.1,60.7
2017-11-03T21:32:01.909Z,55,,,,,48.1,
2017-11-03T21:32:11.912Z,55,,,,,48,
2017-11-03T21:32:21.908Z,55,,,,,48,
2017-11-03T21:32:31.988Z,55,,,,,47.8,
2017-11-03T21:32:41.909Z,55,,,,,47.8,
2017-11-03T21:32:51.909Z,55,,,,,47.8,60.6
2017-11-03T21:33:01.909Z,55,1,,,0,47.7,
2017-11-03T21:33:11.908Z,55,,,80,,47.6,64.5
2017-11-03T21:33:21.911Z,55,,,65,,47.6,66.2
2017-11-03T21:33:31.989Z,55,,,29,,47.6,62.9
2017-11-03T21:33:41.909Z,55,,,,,47.5,54.6
2017-11-03T21:33:51.911Z,55,,,,,47.5,51.7
2017-11-03T21:34:01.909Z,55,,,,,47.5,49.8
2017-11-03T21:34:11.909Z,55,1,,0,0,47.4,49.5
2017-11-03T21:34:27.924Z,55,,,,,47.4,49
2017-11-03T21:34:31.989Z,55,,,,,47.4,48.4
2017-11-03T21:34:41.909Z,55,,,,,47.4,47.9
2017-11-03T21:34:51.909Z,55,,,,,47.3,47.5
2017-11-03T21:35:01.909Z,55,,,,,47.3,47.3
2017-11-03T21:35:11.911Z,55,,,,,47.3,46.8
2017-11-03T21:35:21.909Z,55,,,,,47.3,46.5
2017-11-03T21:35:31.988Z,55,,,,,47.2,46.4
2017-11-03T21:35:41.909Z,55,,,,,47.2,46.2
2017-11-03T21:35:51.909Z,55,,,,,47,
2017-11-03T21:36:01.909Z,55,,,,,47,46.1
2017-11-03T21:36:11.910Z,55,,,,,47,45.9
2017-11-03T21:36:21.909Z,55,,,,,46.9,45.8
2017-11-03T21:36:31.999Z,55,,,,,46.9,45.7
2017-11-03T21:36:41.909Z,55,,,,,46.8,45.6
2017-11-03T21:36:51.910Z,55,,,,,46.8,45.5
2017-11-03T21:37:01.913Z,55,,,,,46.7,45.3
2017-11-03T21:37:11.911Z,55,,,,,46.7,45.2
2017-11-03T21:37:21.909Z,55,,,,,46.7,45.3
2017-11-03T21:37:31.989Z,55,,,,,46.6,45.6
2017-11-03T21:37:41.910Z,55,,,,,46.6,45.7
2017-11-03T21:37:51.909Z,55,,,,,46.5,45.8
2017-11-03T21:38:01.909Z,55,,,,,46.5,45.9
2017-11-03T21:38:11.910Z,55,,,,,46.4,46
2017-11-03T21:38:21.909Z,55,,,,,46.2,46.1
2017-11-03T21:38:31.990Z,55,,,,,46.2,
2017-11-03T21:38:41.909Z,55,,,,,46.1,46.2
2017-11-03T21:38:51.910Z,55,,,,,46.1,
2017-11-03T21:39:01.909Z,55,,,,,46,46.4
2017-11-03T21:39:11.909Z,55,,,,,45.9,46.5
2017-11-03T21:39:21.909Z,55,,,,,45.9,
2017-11-03T21:39:31.990Z,55,,,,,45.8,46.6
2017-11-03T21:39:41.911Z,55,,,,,45.7,
2017-11-03T21:39:51.910Z,55,,,,,45.7,46.7
2017-11-03T21:40:01.910Z,55,,,,,45.6,
2017-11-03T21:40:11.909Z,55,,,,,45.6,
2017-11-03T21:40:21.910Z,55,,,,,45.5,46.8
2017-11-03T21:40:32.001Z,55,,,,,45.3,
2017-11-03T21:40:41.910Z,55,,,,,45.3,
2017-11-03T21:40:51.910Z,55,,,,,45.2,46.9
2017-11-03T21:41:01.910Z,55,,,,,45.2,
2017-11-03T21:41:11.910Z,55,,,,,45.1,47
2017-11-03T21:41:21.910Z,55,,,,,45.1,
2017-11-03T21:41:32.990Z,55,,,,,45,
2017-11-03T21:41:41.910Z,55,,,,,45,
2017-11-03T21:41:51.911Z,55,,,,,44.9,
2017-11-03T21:42:01.910Z,55,,,,,44.9,47.2
2017-11-03T21:42:11.910Z,55,,,,,44.8,
2017-11-03T21:42:21.910Z,55,,,,,44.7,
2017-11-03T21:42:31.990Z,55,,,,,44.7,
2017-11-03T21:42:41.911Z,55,,,,,44.5,
2017-11-03T21:42:51.910Z,55,,,,,44.5,
2017-11-03T21:43:01.910Z,55,,,,,44.4,47.3
2017-11-03T21:43:11.910Z,55,,,,,44.4,
2017-11-03T21:43:21.910Z,55,,,,,44.4,
2017-11-03T21:43:31.990Z,55,,,,,44.3,
2017-11-03T21:43:41.910Z,55,,,,,44.2,
2017-11-03T21:43:51.910Z,55,,,,,44.2,
2017-11-03T21:44:01.911Z,55,,,,,44.1,
2017-11-03T21:44:11.910Z,55,,,,,44.1,
2017-11-03T21:44:22.909Z,55,,,,,44,47.4
2017-11-03T21:44:31.991Z,55,,,,,44,
2017-11-03T21:44:41.910Z,55,,,,,43.9,
2017-11-03T21:44:51.911Z,55,,,,,43.9,
2017-11-03T21:45:01.910Z,55,,,,,43.7,
2017-11-03T21:45:11.910Z,55,,,,,43.7,
2017-11-03T21:45:21.912Z,55,,,,,43.6,
2017-11-03T21:45:32.002Z,55,,,,,43.6,
2017-11-03T21:45:41.910Z,55,,,,,43.5,
2017-11-03T21:45:51.911Z,55,,,,,43.5,
2017-11-03T21:46:01.910Z,55,,,,,43.4,
2017-11-03T21:46:12.054Z,55,,,,,43.4,
2017-11-03T21:46:21.910Z,55,,,,,43.3,
2017-11-03T21:46:31.990Z,55,,,,,43.2,
2017-11-03T21:46:41.911Z,55,,,,,43.2,
2017-11-03T21:46:51.911Z,55,,,,,43.1,
2017-11-03T21:47:01.913Z,55,,,,,43.1,
2017-11-03T21:47:16.931Z,55,,,,,43,
2017-11-03T21:47:21.911Z,55,,,,,43,
2017-11-03T21:47:32.001Z,55,,,,,43,
2017-11-03T21:47:41.911Z,55,,,,,42.8,
2017-11-03T21:47:57.022Z,55,,,,,42.7,
2017-11-03T21:48:01.913Z,55,,,,,42.7,
2017-11-03T21:48:11.911Z,55,,,,,42.6,
2017-11-03T21:48:21.911Z,55,,,,,42.6,
2017-11-03T21:48:31.991Z,55,,,,,42.5,
2017-11-03T21:48:41.911Z,55,,,,,42.5,
2017-11-03T21:48:51.911Z,55,,,,,42.4,
2017-11-03T21:49:01.911Z,55,,,,,42.4,47.3
2017-11-03T21:49:11.911Z,55,,,,,42.4,
2017-11-03T21:49:21.914Z,55,,,,,42.3,
2017-11-03T21:49:31.992Z,55,,,,,42.3,
2017-11-03T21:49:41.912Z,55,,,,,42.2,
2017-11-03T21:49:51.920Z,55,,,,,42.2,
2017-11-03T21:50:06.931Z,55,,,,,42,
2017-11-03T21:50:11.912Z,55,,,,,42,
2017-11-03T21:50:21.911Z,55,,,,,41.9,
2017-11-03T21:50:31.992Z,55,,,,,41.9,
2017-11-03T21:50:41.912Z,55,,,,,41.8,
2017-11-03T21:50:51.923Z,55,,,,,41.8,
2017-11-03T21:51:01.911Z,55,,,,,41.7,
2017-11-03T21:51:11.911Z,55,,,,,41.7,
2017-11-03T21:51:21.911Z,55,,,,,41.7,
2017-11-03T21:51:32.002Z,55,,,,,41.6,
2017-11-03T21:51:41.911Z,55,,,,,41.6,47.2
2017-11-03T21:51:51.921Z,55,,,,,41.5,
2017-11-03T21:52:01.915Z,55,,,,,41.5,
2017-11-03T21:52:11.912Z,55,,,,,41.4,
2017-11-03T21:52:21.911Z,55,,,,,41.4,
2017-11-03T21:52:31.991Z,55,,,,,41.2,
2017-11-03T21:52:41.911Z,55,,,,,41.2,
2017-11-03T21:52:57.923Z,55,,,,,41.1,
2017-11-03T21:53:01.911Z,55,,,,,41.1,
2017-11-03T21:53:11.912Z,55,,,,,41.1,
2017-11-03T21:53:21.912Z,55,,,,,41,
2017-11-03T21:53:32.012Z,55,,,,,41,
2017-11-03T21:53:41.912Z,55,,,,,40.9,47
2017-11-03T21:53:51.921Z,55,,,,,40.9,
2017-11-03T21:54:01.911Z,55,,,,,40.9,
2017-11-03T21:54:11.916Z,55,,,,,40.8,
2017-11-03T21:54:22.953Z,55,,,,,40.8,
2017-11-03T21:54:32.003Z,55,1,75,0,0,40.8,47
2017-11-03T21:54:41.913Z,55,,,,,40.7,
2017-11-03T21:54:51.920Z,55,,,,,40.7,
2017-11-03T21:55:01.911Z,55,,,,,40.6,
2017-11-03T21:55:11.911Z,55,,,,,40.6,47
2017-11-03T21:55:21.912Z,55,,,,,40.5,46.9
2017-11-03T21:55:32.013Z,55,,,,,40.5,
2017-11-03T21:55:41.911Z,55,,,,,40.5,
2017-11-03T21:55:51.919Z,55,,,,,40.3,
2017-11-03T21:56:01.911Z,55,,,,,40.3,
2017-11-03T21:56:11.912Z,55,,,,,40.2,
2017-11-03T21:56:21.911Z,55,,,,,40.2,
2017-11-03T21:56:32.003Z,55,,,,,40.2,
2017-11-03T21:56:41.912Z,55,,,,,40.1,
2017-11-03T21:56:51.930Z,55,,,,,40.1,
2017-11-03T21:57:01.912Z,55,,,,,40.1,46.8
2017-11-03T21:57:11.913Z,55,,,,,40,
2017-11-03T21:57:21.912Z,55,,,,,40,
2017-11-03T21:57:31.992Z,55,,,,,39.9,
2017-11-03T21:57:41.912Z,55,,,,,39.9,
2017-11-03T21:57:51.921Z,55,,,,,39.9,
2017-11-03T21:58:01.912Z,55,,,,,39.8,
2017-11-03T21:58:11.914Z,55,,,,,39.8,
2017-11-03T21:58:21.912Z,55,,,,,39.8,
2017-11-03T21:58:31.992Z,55,,,,,39.6,
2017-11-03T21:58:41.918Z,55,,,,,39.6,
2017-11-03T21:58:51.919Z,55,,,,,39.6,46.7
2017-11-03T21:59:01.913Z,55,,,,,39.5,
2017-11-03T21:59:11.912Z,55,,,,,39.5,
2017-11-03T21:59:21.912Z,55,,,,,39.5,
2017-11-03T21:59:31.992Z,55,,,,,39.4,
2017-11-03T21:59:41.912Z,55,,,,,39.4,
2017-11-03T21:59:51.919Z,55,,,,,39.4,
2017-11-03T22:00:01.923Z,55,,,,,39.3,
2017-11-03T22:00:11.914Z,55,,,,,39.3,
2017-11-03T22:00:21.916Z,55,,,,,39.3,46.6
2017-11-03T22:00:32.010Z,55,,,,,39.1,
2017-11-03T22:00:41.913Z,55,,,,,39.1,
2017-11-03T22:00:51.917Z,55,,,,,39,
2017-11-03T22:01:01.912Z,55,,,,,39,
2017-11-03T22:01:11.912Z,55,,,,,39,
2017-11-03T22:01:21.913Z,55,,,,,38.9,
2017-11-03T22:01:31.992Z,55,,,,,38.9,
2017-11-03T22:01:41.913Z,55,,,,,38.9,46.5
2017-11-03T22:01:51.920Z,55,,,,,38.8,46.6
2017-11-03T22:02:01.913Z,55,,,,,38.8,46.5
2017-11-03T22:02:11.915Z,55,,,,,38.8,
2017-11-03T22:02:21.913Z,55,,,,,38.6,
2017-11-03T22:02:31.993Z,55,,,,,38.6,
2017-11-03T22:02:41.913Z,55,,,,,38.6,
2017-11-03T22:02:56.935Z,55,,,,,38.5,
2017-11-03T22:03:01.913Z,55,,,,,38.5,
2017-11-03T22:03:11.912Z,55,,,,,38.5,
2017-11-03T22:03:21.913Z,55,,,,,38.4,
2017-11-03T22:03:31.992Z,55,,,,,38.4,46.4
2017-11-03T22:03:41.913Z,55,,,,,38.4,
2017-11-03T22:03:51.917Z,55,,,,,38.3,
2017-11-03T22:04:01.913Z,55,,,,,38.3,
2017-11-03T22:04:11.913Z,55,,,,,38.3,
2017-11-03T22:04:21.912Z,55,,,,,38.1,
2017-11-03T22:04:31.993Z,55,,,,,38.1,
2017-11-03T22:04:41.913Z,55,,,,,38.1,
2017-11-03T22:04:51.918Z,55,,,,,38,
2017-11-03T22:05:01.912Z,55,,,,,38,46.2
2017-11-03T22:05:11.914Z,55,,,,,38,
2017-11-03T22:05:21.914Z,55,,,,,38,
2017-11-03T22:05:31.993Z,55,,,,,37.9,
2017-11-03T22:05:46.933Z,55,,,,,37.9,
2017-11-03T22:05:51.916Z,55,,,,,37.9,
2017-11-03T22:06:01.913Z,55,,,,,37.8,
2017-11-03T22:06:11.913Z,55,,,,,37.8,
2017-11-03T22:06:21.914Z,55,,,,,37.8,
2017-11-03T22:06:32.008Z,55,,,,,37.7,
2017-11-03T22:06:41.913Z,55,,,,,37.7,46.1
2017-11-03T22:06:51.917Z,55,,,,,37.7,
2017-11-03T22:07:01.914Z,55,,,,,37.5,
2017-11-03T22:07:11.933Z,55,,,,,37.5,
2017-11-03T22:07:21.914Z,55,,,,,37.5,
2017-11-03T22:07:32.007Z,55,1,,80,0,37.5,49.4
