Time,PrimTSet,ChActive,HwActive,PrimT,HwTOutlet,ActPow,HwTSet
2018-01-08T13:17:12.414Z,,,,,42.5,,55
2018-01-08T13:17:22.417Z,,,,49.4,42.4,,55
2018-01-08T13:17:42.404Z,,,,49.5,42.3,,55
2018-01-08T13:17:57.430Z,,,,,42.3,,55
2018-01-08T13:18:10.654Z,,,,49.8,,,
2018-01-08T13:18:12.408Z,,,,,42.2,,55
2018-01-08T13:18:32.404Z,,,,50,42.2,,55
2018-01-08T13:18:42.405Z,,,,,42,,55
2018-01-08T13:18:52.408Z,,,,,42,,55
2018-01-08T13:19:02.405Z,,,,50.1,,,
2018-01-08T13:19:12.409Z,,,,50.2,41.9,,55
2018-01-08T13:19:22.568Z,,,,,41.9,,55
2018-01-08T13:19:32.409Z,,,,50.3,,,
2018-01-08T13:19:42.426Z,,,,,41.8,,55
2018-01-08T13:19:52.410Z,,,,50.4,41.7,,55
2018-01-08T13:20:12.405Z,,,,,41.7,,55
2018-01-08T13:20:22.407Z,,,,,41.6,,55
2018-01-08T13:20:32.404Z,,,,50.6,,,
2018-01-08T13:20:47.425Z,,,,,41.5,,55
2018-01-08T13:20:52.405Z,,,,50.7,41.5,,55
2018-01-08T13:21:12.406Z,,,,,41.4,,55
2018-01-08T13:21:22.410Z,,,,,41.4,,55
2018-01-08T13:21:32.407Z,,,,50.8,,,
2018-01-08T13:21:42.433Z,,,,,41.2,,55
2018-01-08T13:21:52.406Z,,,,,41.1,,55
2018-01-08T13:22:12.406Z,,,,,41.1,,55
2018-01-08T13:22:22.405Z,,,,,41,,55
2018-01-08T13:22:42.416Z,,,,,40.9,,55
2018-01-08T13:22:52.440Z,,,,,40.9,,55
2018-01-08T13:23:02.405Z,,,,50.9,,,
2018-01-08T13:23:12.423Z,,,,,40.8,,55
2018-01-08T13:23:22.491Z,,,,,40.8,,55
2018-01-08T13:23:42.405Z,,,,,40.7,,55
2018-01-08T13:24:02.438Z,,,,,40.6,,55
2018-01-08T13:24:12.466Z,,,,,40.5,,55
2018-01-08T13:24:22.486Z,,,,,40.5,,55
2018-01-08T13:24:42.446Z,,,,,40.3,,55
2018-01-08T13:24:52.436Z,,,,,40.3,,55
2018-01-08T13:25:12.439Z,,,,,40.2,,55
2018-01-08T13:25:22.412Z,,,,,40.2,,55
2018-01-08T13:25:42.405Z,,,,,40.1,,55
2018-01-08T13:25:52.417Z,,,,,40,,55
2018-01-08T13:26:12.421Z,,,,,39.9,,55
2018-01-08T13:26:22.406Z,,,,,39.9,,55
2018-01-08T13:26:42.406Z,,,,50.8,39.8,,55
2018-01-08T13:27:02.405Z,,,,,39.8,,55
2018-01-08T13:27:12.408Z,,,,,39.6,,55
2018-01-08T13:27:22.407Z,,,,,39.6,,55
2018-01-08T13:27:42.409Z,,,,,39.5,,55
2018-01-08T13:27:53.408Z,5,0,0,50.8,39.4,0,55
2018-01-08T13:28:12.410Z,,,,,39.4,,55
2018-01-08T13:28:32.406Z,,,,50.7,39.3,,55
2018-01-08T13:28:42.406Z,,,,,39.3,,55
2018-01-08T13:28:52.406Z,,,,,39.1,,55
2018-01-08T13:29:02.465Z,,,,,39.1,,55
2018-01-08T13:29:12.413Z,,,,,39,,55
2018-01-08T13:29:32.420Z,,,,,39,,55
2018-01-08T13:29:42.407Z,,,,50.6,38.9,,55
2018-01-08T13:29:52.419Z,,,,,38.9,,55
2018-01-08T13:30:12.427Z,,,,,38.8,,55
2018-01-08T13:30:22.469Z,,,,,38.6,,55
2018-01-08T13:30:43.403Z,,,,,38.6,,55
2018-01-08T13:30:52.406Z,,,,,38.5,,55
2018-01-08T13:31:12.406Z,,,,,38.5,,55
2018-01-08T13:31:22.407Z,,,,50.4,38.5,,55
2018-01-08T13:31:42.408Z,,,,,38.4,,55
2018-01-08T13:32:02.448Z,,,,,38.3,,55
2018-01-08T13:32:12.424Z,,,,,38.3,,55
2018-01-08T13:32:23.468Z,,,,,38.3,,55
2018-01-08T13:32:32.420Z,,,,50.3,38.1,,55
2018-01-08T13:32:42.418Z,,,,,38,,55
2018-01-08T13:33:02.469Z,,,,,38,,55
2018-01-08T13:33:12.409Z,,,,,37.9,,55
2018-01-08T13:33:22.406Z,,,,,37.9,,55
2018-01-08T13:33:37.426Z,,,,50.2,37.9,,55
2018-01-08T13:33:42.408Z,,,,,37.8,,55
2018-01-08T13:33:52.411Z,,,,,37.8,,55
2018-01-08T13:34:12.409Z,,,,,37.7,,55
2018-01-08T13:34:32.406Z,,,,50.1,37.7,,55
2018-01-08T13:34:42.541Z,,,,,37.5,,55
2018-01-08T13:34:52.406Z,,,,,37.5,,55
2018-01-08T13:35:12.406Z,,,,,37.4,,55
2018-01-08T13:35:32.408Z,,,,,37.4,,55
2018-01-08T13:35:42.406Z,,,,,37.4,,55
2018-01-08T13:35:52.406Z,,,,50,37.3,,55
2018-01-08T13:36:02.409Z,,,,,37.3,,55
2018-01-08T13:36:12.406Z,,,,,37.2,,55
2018-01-08T13:36:32.407Z,,,,,37.2,,55
2018-01-08T13:36:42.407Z,,,,,37,,55
2018-01-08T13:36:53.448Z,,,,49.9,37,,55
2018-01-08T13:37:12.409Z,,,,,36.9,,55
2018-01-08T13:37:22.407Z,,,,,36.9,,55
2018-01-08T13:37:42.406Z,,,,49.8,36.8,,55
2018-01-08T13:38:02.406Z,,,,,36.8,,55
2018-01-08T13:38:12.410Z,,,,,36.7,,55
2018-01-08T13:38:32.415Z,,,,,36.7,,55
2018-01-08T13:38:42.506Z,,,,,36.7,,55
2018-01-08T13:38:52.410Z,,,,49.7,36.5,,55
2018-01-08T13:39:12.420Z,,,,,36.5,,55
2018-01-08T13:39:22.409Z,,,,,36.4,,55
2018-01-08T13:39:32.430Z,,,,,36.4,,55
2018-01-08T13:39:42.413Z,,,,,36.3,,55
2018-01-08T13:39:52.406Z,,,,49.5,,,
2018-01-08T13:40:02.409Z,,,,,36.3,,55
2018-01-08T13:40:12.405Z,,,,,36.3,,55
2018-01-08T13:40:32.406Z,,,,,36.2,,55
2018-01-08T13:40:42.406Z,,,,,36.2,,55
2018-01-08T13:40:52.406Z,,,,49.4,36.2,,55
2018-01-08T13:41:02.407Z,,,,,36,,55
2018-01-08T13:41:12.406Z,,,,,36,,55
2018-01-08T13:41:22.432Z,,,,,36,,55
2018-01-08T13:41:32.433Z,,,,,35.9,,55
2018-01-08T13:41:42.481Z,,,,,35.9,,55
2018-01-08T13:41:52.406Z,,,,49.3,35.9,,55
2018-01-08T13:42:02.408Z,,,,,35.9,,55
2018-01-08T13:42:12.409Z,,,,,35.8,,55
2018-01-08T13:42:32.461Z,,,,,35.8,,55
2018-01-08T13:42:42.407Z,,,,,35.7,,55
2018-01-08T13:42:52.410Z,,,,49.2,35.7,,55
2018-01-08T13:43:02.427Z,,,,,35.7,,55
2018-01-08T13:43:12.405Z,,,,,35.6,,55
2018-01-08T13:43:22.411Z,,,,,35.6,,55
2018-01-08T13:43:33.400Z,,,,,35.6,,55
2018-01-08T13:43:42.419Z,,,,,35.4,,55
2018-01-08T13:43:52.412Z,,,,49.1,35.4,,55
2018-01-08T13:44:02.407Z,,,,,35.4,,55
2018-01-08T13:44:12.423Z,,,,,35.3,,55
2018-01-08T13:44:22.406Z,,,,,35.3,,55
2018-01-08T13:44:32.407Z,,,,,35.3,,55
2018-01-08T13:44:42.406Z,,,,,35.3,,55
2018-01-08T13:44:52.405Z,,,,49,35.2,,55
2018-01-08T13:45:02.406Z,,,,,35.2,,55
2018-01-08T13:45:12.406Z,,,,,35.1,,55
2018-01-08T13:45:22.409Z,,,,,35.1,,55
2018-01-08T13:45:32.405Z,,,,49,35.1,,55
2018-01-08T13:45:42.406Z,,,,49,35.1,,55
2018-01-08T13:45:52.411Z,,,,48.9,35.1,,55
2018-01-08T13:46:02.407Z,,,,,34.9,,55
2018-01-08T13:46:12.406Z,,,,,34.9,,55
2018-01-08T13:46:23.408Z,,,,,34.9,,55
2018-01-08T13:46:32.405Z,,,,,34.8,,55
2018-01-08T13:46:42.408Z,,,,48.7,34.8,,55
2018-01-08T13:46:52.406Z,,,,,34.8,,55
2018-01-08T13:47:02.406Z,,,,,34.8,,55
2018-01-08T13:47:12.406Z,,,,,34.7,,55
2018-01-08T13:47:22.416Z,,,,,34.7,,55
2018-01-08T13:47:32.495Z,,,,,34.6,,55
2018-01-08T13:47:42.416Z,,,,48.6,34.6,,55
2018-01-08T13:47:52.418Z,,,,,34.6,,55
2018-01-08T13:48:02.408Z,,,,,34.6,,55
2018-01-08T13:48:12.411Z,,,,,34.4,,55
2018-01-08T13:48:22.427Z,,,,,34.4,,55
2018-01-08T13:48:32.429Z,,,,48.5,34.4,,55
2018-01-08T13:48:42.407Z,,,,,34.4,,55
2018-01-08T13:48:52.470Z,,,,,34.3,,55
2018-01-08T13:49:02.408Z,,,,,34.3,,55
2018-01-08T13:49:13.397Z,,,,,34.3,,55
2018-01-08T13:49:22.406Z,,,,,34.3,,55
2018-01-08T13:49:32.406Z,,,,,34.2,,55
2018-01-08T13:49:42.408Z,,,,48.4,34.2,,55
2018-01-08T13:49:52.435Z,,,,,34.2,,55
2018-01-08T13:50:02.419Z,,,,,34.1,,55
2018-01-08T13:50:12.405Z,,,,,34.1,,55
2018-01-08T13:50:22.406Z,,,,,34.1,,55
2018-01-08T13:50:32.406Z,,,,48.3,34,,55
2018-01-08T13:50:42.406Z,,,,,34,,55
2018-01-08T13:50:52.406Z,,,,,34,,55
2018-01-08T13:51:02.407Z,,,,,34,,55
2018-01-08T13:51:12.407Z,,,,,33.8,,55
2018-01-08T13:51:22.449Z,,,,,33.8,,55
2018-01-08T13:51:32.477Z,,,,48.2,33.8,,55
2018-01-08T13:51:42.471Z,,,,,33.8,,55
2018-01-08T13:51:52.492Z,,,,,33.7,,55
2018-01-08T13:52:07.426Z,,,,,33.7,,55
2018-01-08T13:52:12.409Z,,,,,33.7,,55
2018-01-08T13:52:22.406Z,,,,,33.7,,55
2018-01-08T13:52:32.406Z,,,,48.1,33.6,,55
2018-01-08T13:52:42.406Z,,,,,33.6,,55
2018-01-08T13:52:52.409Z,,,,,33.6,,55
2018-01-08T13:53:02.437Z,,,,,33.5,,55
2018-01-08T13:53:12.406Z,,,,,33.5,,55
2018-01-08T13:53:22.406Z,,,,48,33.5,,55
2018-01-08T13:53:32.701Z,,,,,33.5,,55
2018-01-08T13:53:42.426Z,,,,,33.3,,55
2018-01-08T13:53:52.405Z,,,,,33.3,,55
2018-01-08T13:54:02.406Z,,,,,33.3,,55
2018-01-08T13:54:12.406Z,,,,47.8,33.3,,55
2018-01-08T13:54:22.407Z,,,,,33.2,,55
2018-01-08T13:54:32.406Z,,,,,33.2,,55
2018-01-08T13:54:42.408Z,,,,,33.2,,55
2018-01-08T13:54:57.428Z,,,,,33.2,,55
2018-01-08T13:55:02.408Z,,,,,33.1,,55
2018-01-08T13:55:12.406Z,,,,47.7,33.1,,55
2018-01-08T13:55:22.406Z,,,,,33.1,,55
2018-01-08T13:55:32.406Z,,,,,33.1,,55
2018-01-08T13:55:42.408Z,,,,,33,,55
2018-01-08T13:55:52.411Z,,,,,33,,55
2018-01-08T13:56:02.427Z,,,,,33,,55
2018-01-08T13:56:12.418Z,,,,47.6,33,,55
2018-01-08T13:56:23.512Z,,,,,32.8,,55
2018-01-08T13:56:33.437Z,,,,,32.8,,55
2018-01-08T13:56:42.407Z,,,,,32.8,,55
2018-01-08T13:56:52.412Z,,,,,32.8,,55
2018-01-08T13:57:02.424Z,,,,,32.7,,55
2018-01-08T13:57:12.409Z,,,,47.5,32.7,,55
2018-01-08T13:57:22.406Z,,,,,32.7,,55
2018-01-08T13:57:32.408Z,,,,,32.7,,55
2018-01-08T13:57:42.406Z,,,,,32.6,,55
2018-01-08T13:57:52.406Z,,,,,32.6,,55
2018-01-08T13:58:02.406Z,,,,47.4,32.6,,55
2018-01-08T13:58:12.407Z,,,,,32.6,,55
2018-01-08T13:58:22.407Z,,,,,32.5,,55
2018-01-08T13:58:32.427Z,,,,,32.5,,55
2018-01-08T13:58:42.407Z,,,,,32.5,,55
2018-01-08T13:58:52.406Z,,,,,32.5,,55
2018-01-08T13:59:02.406Z,,,,47.3,32.3,,55
2018-01-08T13:59:13.401Z,,,,,32.3,,55
2018-01-08T13:59:22.454Z,,,,,32.3,,55
2018-01-08T13:59:32.408Z,,,,,32.3,,55
2018-01-08T13:59:42.408Z,,,,,32.2,,55
2018-01-08T13:59:52.408Z,,,,,32.2,,55
2018-01-08T14:00:02.406Z,,,,47.2,32.2,,55
2018-01-08T14:00:12.407Z,,,,,32.2,,55
2018-01-08T14:00:22.409Z,,,,,32.1,,55
2018-01-08T14:00:32.422Z,,,,,32.1,,55
2018-01-08T14:00:42.406Z,,,,,32.1,,55
2018-01-08T14:00:52.468Z,,,,,32.1,,55
2018-01-08T14:01:02.407Z,,,,47,32,,55
2018-01-08T14:01:12.433Z,,,,,32,,55
2018-01-08T14:01:23.055Z,,,,,32,,55
2018-01-08T14:01:32.406Z,,,,,32,,55
2018-01-08T14:01:42.412Z,,,,,31.9,,55
2018-01-08T14:01:52.406Z,,,,,31.9,,55
2018-01-08T14:02:03.414Z,,,,46.9,31.9,,55
2018-01-08T14:02:12.406Z,,,,,31.9,,55
2018-01-08T14:02:22.407Z,,,,,31.9,,55
2018-01-08T14:02:33.406Z,,,,,31.7,,55
2018-01-08T14:02:42.406Z,,,,,31.7,,55
2018-01-08T14:02:52.424Z,,,,46.8,31.7,,55
2018-01-08T14:03:02.407Z,,,,,31.7,,55
2018-01-08T14:03:12.408Z,,,,,31.6,,55
2018-01-08T14:03:22.408Z,,,,,31.6,,55
2018-01-08T14:03:32.409Z,,,,,31.6,,55
2018-01-08T14:03:42.407Z,,,,46.7,31.6,,55
2018-01-08T14:03:52.407Z,,,,,31.5,,55
2018-01-08T14:04:02.406Z,,,,,31.5,,55
2018-01-08T14:04:12.421Z,,,,,31.5,,55
2018-01-08T14:04:22.430Z,,,,,31.5,,55
2018-01-08T14:04:32.436Z,,,,,31.5,,55
2018-01-08T14:04:42.463Z,,,,46.6,31.4,,55
2018-01-08T14:04:53.413Z,,,,,31.4,,55
2018-01-08T14:05:02.416Z,,,,,31.4,,55
2018-01-08T14:05:12.407Z,,,,,31.4,,55
2018-01-08T14:05:22.445Z,,,,,31.2,,55
2018-01-08T14:05:32.425Z,,,,,31.2,,55
2018-01-08T14:05:42.450Z,,,,46.5,31.2,,55
2018-01-08T14:05:52.437Z,,,,,31.2,,55
2018-01-08T14:06:02.413Z,,,,,31.1,,55
2018-01-08T14:06:12.446Z,,,,,31.1,,55
2018-01-08T14:06:22.407Z,,,,,31.1,,55
2018-01-08T14:06:32.407Z,,,,,31.1,,55
2018-01-08T14:06:42.411Z,,,,46.4,31.1,,55
2018-01-08T14:06:52.407Z,,,,,31,,55
2018-01-08T14:07:02.407Z,,,,,31,,55
2018-01-08T14:07:12.407Z,,,,,31,,55
2018-01-08T14:07:22.415Z,,,,,31,,55
2018-01-08T14:07:32.410Z,,,,,30.9,,55
2018-01-08T14:07:47.427Z,,,,46.2,30.9,,55
2018-01-08T14:07:52.407Z,,,,,30.9,,55
2018-01-08T14:08:02.410Z,,,,,30.9,,55
2018-01-08T14:08:12.407Z,,,,,30.7,,55
2018-01-08T14:08:22.408Z,,,,,30.7,,55
2018-01-08T14:08:32.413Z,,,,46.1,30.7,,55
2018-01-08T14:08:42.407Z,,,,,30.7,,55
2018-01-08T14:08:52.414Z,,,,,30.7,,55
2018-01-08T14:09:02.408Z,,,,,30.6,,55
2018-01-08T14:09:12.407Z,,,,,30.6,,55
2018-01-08T14:09:22.407Z,,,,,30.6,,55
2018-01-08T14:09:32.424Z,,,,46,30.6,,55
2018-01-08T14:09:42.412Z,,,,,30.5,,55
2018-01-08T14:09:52.413Z,,,,,30.5,,55
2018-01-08T14:10:02.434Z,,,,,30.5,,55
2018-01-08T14:10:12.411Z,,,,,30.5,,55
2018-01-08T14:10:22.418Z,,,,46,30.5,,55
2018-01-08T14:10:34.582Z,,,,45.9,30.5,,55
2018-01-08T14:10:42.435Z,,,,,30.4,,55
2018-01-08T14:10:52.650Z,,,,,30.4,,55
2018-01-08T14:11:02.414Z,,,,,30.4,,55
2018-01-08T14:11:12.408Z,,,,,30.4,,55
2018-01-08T14:11:22.420Z,,,,45.8,30.2,,55
2018-01-08T14:11:32.411Z,,,,,30.2,,55
2018-01-08T14:11:42.410Z,,,,,30.2,,55
2018-01-08T14:11:52.408Z,,,,,30.2,,55
2018-01-08T14:12:02.407Z,,,,,30.2,,55
2018-01-08T14:12:12.407Z,,,,,30.1,,55
2018-01-08T14:12:22.429Z,,,,45.7,30.1,,55
2018-01-08T14:12:32.424Z,,,,,30.1,,55
2018-01-08T14:12:42.431Z,,,,,30.1,,55
2018-01-08T14:12:52.408Z,,,,,30.1,,55
2018-01-08T14:13:02.407Z,,,,,30,,55
2018-01-08T14:13:12.415Z,,,,,30,,55
2018-01-08T14:13:22.408Z,,,,45.6,30,,55
2018-01-08T14:13:32.414Z,,,,,30,,55
2018-01-08T14:13:42.408Z,,,,,30,,55
2018-01-08T14:13:52.464Z,,,,,29.9,,55
2018-01-08T14:14:02.428Z,,,,,29.9,,55
2018-01-08T14:14:12.435Z,,,,,29.9,,55
2018-01-08T14:14:22.433Z,,,,45.5,29.9,,55
2018-01-08T14:14:32.451Z,,,,,29.9,,55
2018-01-08T14:14:42.425Z,,,,,29.7,,55
2018-01-08T14:14:52.412Z,,,,,29.7,,55
2018-01-08T14:15:02.419Z,,,,,29.7,,55
2018-01-08T14:15:12.433Z,,,,,29.7,,55
2018-01-08T14:15:22.427Z,,,,45.3,29.7,,55
2018-01-08T14:15:32.412Z,,,,,29.6,,55
2018-01-08T14:15:42.408Z,,,,,29.6,,55
2018-01-08T14:15:52.409Z,,,,,29.6,,55
2018-01-08T14:16:02.407Z,,,,,29.6,,55
2018-01-08T14:16:12.408Z,,,,45.2,29.6,,55
2018-01-08T14:16:22.408Z,,,,,29.4,,55
2018-01-08T14:16:32.408Z,,,,,29.4,,55
2018-01-08T14:16:42.511Z,,,,,29.4,,55
2018-01-08T14:16:52.413Z,,,,,29.4,,55
2018-01-08T14:17:02.411Z,,,,,29.4,,55
2018-01-08T14:17:12.427Z,,,,45.1,29.3,,55
2018-01-08T14:17:22.408Z,,,,,29.3,,55
2018-01-08T14:17:32.422Z,,,,,29.3,,55
2018-01-08T14:17:43.432Z,,,,,29.3,,55
2018-01-08T14:17:52.408Z,,,,,29.3,,55
2018-01-08T14:18:02.408Z,,,,,29.2,,55
2018-01-08T14:18:12.412Z,,,,45,29.2,,55
2018-01-08T14:18:22.408Z,,,,,29.2,,55
2018-01-08T14:18:32.408Z,,,,,29.2,,55
2018-01-08T14:18:42.411Z,,,,,29.2,,55
2018-01-08T14:18:52.408Z,,,,,29.2,,55
2018-01-08T14:19:02.408Z,,,,44.9,29,,55
2018-01-08T14:19:12.412Z,,,,,29,,55
2018-01-08T14:19:22.408Z,,,,,29,,55
2018-01-08T14:19:32.409Z,,,,,29,,55
2018-01-08T14:19:42.457Z,,,,,29,,55
2018-01-08T14:19:52.488Z,,,,,29,,55
2018-01-08T14:20:02.408Z,,,,44.8,28.9,,55
2018-01-08T14:20:12.408Z,,,,,28.9,,55
2018-01-08T14:20:22.409Z,,,,,28.9,,55
2018-01-08T14:20:33.402Z,,,,,28.9,,55
2018-01-08T14:20:42.420Z,,,,,28.9,,55
2018-01-08T14:20:52.433Z,,,,,28.9,,55
2018-01-08T14:21:02.409Z,,,,44.7,28.7,,55
2018-01-08T14:21:12.417Z,,,,,28.7,,55
2018-01-08T14:21:22.418Z,,,,,28.7,,55
2018-01-08T14:21:32.409Z,,,,,28.7,,55
2018-01-08T14:21:42.409Z,,,,,28.7,,55
2018-01-08T14:21:52.408Z,,,,,28.6,,55
2018-01-08T14:22:02.421Z,,,,44.5,28.6,,55
2018-01-08T14:22:12.409Z,,,,,28.6,,55
2018-01-08T14:22:22.411Z,,,,,28.6,,55
2018-01-08T14:22:32.409Z,,,,,28.6,,55
2018-01-08T14:22:42.421Z,,,,,28.5,,55
2018-01-08T14:22:52.408Z,,,,44.4,28.5,,55
2018-01-08T14:23:02.409Z,,,,,28.5,,55
2018-01-08T14:23:12.409Z,,,,,28.5,,55
2018-01-08T14:23:23.407Z,,,,,28.5,,55
2018-01-08T14:23:32.409Z,,,,,28.5,,55
2018-01-08T14:23:42.411Z,,,,,28.3,,55
2018-01-08T14:23:52.409Z,,,,44.3,28.3,,55
2018-01-08T14:24:02.409Z,,,,,28.3,,55
2018-01-08T14:24:12.412Z,,,,,28.3,,55
2018-01-08T14:24:22.410Z,,,,,28.3,,55
2018-01-08T14:24:32.409Z,,,,,28.2,,55
2018-01-08T14:24:42.409Z,,,,,28.2,,55
2018-01-08T14:24:52.409Z,,,,44.2,28.2,,55
2018-01-08T14:25:02.409Z,,,,,28.2,,55
2018-01-08T14:25:12.411Z,,,,,28.2,,55
2018-01-08T14:25:22.412Z,,,,,28.2,,55
2018-01-08T14:25:32.409Z,,,,,28.2,,55
2018-01-08T14:25:42.409Z,,,,,28,,55
2018-01-08T14:25:52.409Z,,,,44.1,28,,55
2018-01-08T14:26:02.409Z,,,,,28,,55
2018-01-08T14:26:13.523Z,,,,,28,,55
2018-01-08T14:26:22.414Z,,,,,28,,55
2018-01-08T14:26:32.469Z,,,,,27.9,,55
2018-01-08T14:26:42.410Z,,,,,27.9,,55
2018-01-08T14:26:52.409Z,,,,,27.9,,55
2018-01-08T14:27:02.417Z,,,,44,27.9,,55
2018-01-08T14:27:12.409Z,,,,,27.9,,55
2018-01-08T14:27:22.424Z,,,,,27.9,,55
2018-01-08T14:27:32.420Z,,,,,27.9,,55
2018-01-08T14:27:42.737Z,,,,43.9,27.7,,55
2018-01-08T14:27:52.409Z,,,,,27.7,,55
2018-01-08T14:28:02.409Z,5,0,0,43.9,27.7,0,55
2018-01-08T14:28:12.409Z,,,,,27.7,,55
2018-01-08T14:28:22.410Z,,,,,27.7,,55
2018-01-08T14:28:32.409Z,,,,,27.6,,55
2018-01-08T14:28:42.409Z,,,,43.7,27.6,,55
2018-01-08T14:28:52.409Z,,,,,27.6,,55
2018-01-08T14:29:07.429Z,,,,,27.6,,55
2018-01-08T14:29:12.409Z,,,,,27.6,,55
2018-01-08T14:29:22.409Z,,,,,27.5,,55
2018-01-08T14:29:32.409Z,,,,,27.5,,55
2018-01-08T14:29:42.447Z,,,,,27.5,,55
2018-01-08T14:29:52.409Z,,,,43.6,27.5,,55
2018-01-08T14:30:02.409Z,,,,,27.5,,55
2018-01-08T14:30:12.409Z,,,,,27.5,,55
2018-01-08T14:30:22.410Z,,,,,27.5,,55
2018-01-08T14:30:32.410Z,,,,,27.3,,55
2018-01-08T14:30:42.409Z,,,,,27.3,,55
2018-01-08T14:30:52.431Z,,,,43.5,27.3,,55
2018-01-08T14:31:02.411Z,,,,,27.3,,55
2018-01-08T14:31:12.411Z,,,,,27.3,,55
2018-01-08T14:31:22.410Z,,,,,27.3,,55
2018-01-08T14:31:32.409Z,,,,,27.2,,55
2018-01-08T14:31:42.409Z,,,,,27.2,,55
2018-01-08T14:31:52.410Z,,,,43.4,27.2,,55
2018-01-08T14:32:02.409Z,,,,,27.2,,55
2018-01-08T14:32:12.409Z,,,,,27.2,,55
2018-01-08T14:32:22.412Z,,,,,27.2,,55
2018-01-08T14:32:32.410Z,,,,,27.2,,55
2018-01-08T14:32:42.410Z,,,,,27,,55
2018-01-08T14:32:52.410Z,,,,43.3,27,,55
2018-01-08T14:33:02.413Z,,,,,27,,55
2018-01-08T14:33:12.415Z,,,,,27,,55
2018-01-08T14:33:23.401Z,,,,,27,,55
2018-01-08T14:33:32.410Z,,,,,27,,55
2018-01-08T14:33:42.416Z,,,,,26.9,,55
2018-01-08T14:33:52.421Z,,,,43.2,26.9,,55
2018-01-08T14:34:02.411Z,,,,,26.9,,55
2018-01-08T14:34:12.410Z,,,,,26.9,,55
2018-01-08T14:34:22.419Z,,,,,26.9,,55
2018-01-08T14:34:32.414Z,,,,,26.9,,55
2018-01-08T14:34:42.410Z,,,,,26.8,,55
2018-01-08T14:34:52.410Z,,,,43.1,26.8,,55
2018-01-08T14:35:02.410Z,,,,,26.8,,55
2018-01-08T14:35:12.414Z,,,,,26.8,,55
2018-01-08T14:35:22.410Z,,,,,26.8,,55
2018-01-08T14:35:32.410Z,,,,,26.8,,55
2018-01-08T14:35:42.410Z,,,,,26.8,,55
2018-01-08T14:35:56.652Z,,,,43,26.6,,55
2018-01-08T14:36:02.410Z,,,,,26.6,,55
2018-01-08T14:36:12.410Z,,,,,26.6,,55
2018-01-08T14:36:22.410Z,,,,,26.6,,55
2018-01-08T14:36:32.410Z,75,1,0,,26.6,,55
2018-01-08T14:36:42.410Z,,,,42.8,26.6,,55
2018-01-08T14:36:52.410Z,,,,,26.5,,55
2018-01-08T14:37:02.417Z,,,,,26.5,,55
2018-01-08T14:37:12.415Z,,,,,26.5,,55
2018-01-08T14:37:22.410Z,,,,,26.5,,55
2018-01-08T14:37:32.410Z,,,,,26.5,,55
2018-01-08T14:37:42.412Z,,,,42.7,26.5,,55
2018-01-08T14:37:52.493Z,,,,,26.5,,55
2018-01-08T14:38:02.449Z,,,,,26.3,,55
2018-01-08T14:38:12.428Z,,,,,26.3,,55
2018-01-08T14:38:23.703Z,,,,,26.3,,55
2018-01-08T14:38:32.527Z,,,,,26.3,,55
2018-01-08T14:38:42.527Z,,,,42.6,26.3,,55
2018-01-08T14:38:52.481Z,,,,,26.3,,55
2018-01-08T14:39:02.485Z,,,,,26.2,,55
2018-01-08T14:39:12.492Z,,,,,26.2,,55
2018-01-08T14:39:22.462Z,,,,,26.2,,55
2018-01-08T14:39:32.410Z,,,,,26.2,,55
2018-01-08T14:39:42.417Z,,,,,26.2,,55
2018-01-08T14:39:52.421Z,,,,42.5,26.2,,55
2018-01-08T14:40:02.411Z,5,0,0,,26.2,,55
2018-01-08T14:40:12.425Z,,,,,26.2,,55
2018-01-08T14:40:22.410Z,,,,,26.1,,55
2018-01-08T14:40:32.421Z,,,,,26.1,,55
2018-01-08T14:40:42.415Z,,,,,26.1,,55
2018-01-08T14:40:52.477Z,,,,42.4,26.1,,55
2018-01-08T14:41:02.410Z,,,,,26.1,,55
2018-01-08T14:41:12.411Z,,,,,26.1,,55
2018-01-08T14:41:22.410Z,,,,,26.1,,55
2018-01-08T14:41:32.410Z,75,1,0,,25.9,,55
2018-01-08T14:41:42.411Z,5,0,0,46.3,25.9,0,55
2018-01-08T14:41:53.583Z,,,,39.3,25.9,,55
2018-01-08T14:42:02.411Z,75,1,0,32.8,25.9,,55
2018-01-08T14:42:12.421Z,,,,28.7,25.9,,55
2018-01-08T14:42:22.411Z,,,,26.8,25.9,,55
2018-01-08T14:42:32.411Z,,,,25.8,25.8,,55
2018-01-08T14:42:42.414Z,,,,25.1,25.8,,55
2018-01-08T14:42:52.414Z,,,,25.2,25.8,,55
2018-01-08T14:43:02.415Z,,,,26.1,25.8,,55
2018-01-08T14:43:12.411Z,,,,26.5,25.8,,55
2018-01-08T14:43:22.411Z,,,,25.9,25.8,,55
2018-01-08T14:43:32.411Z,,,,25.8,25.8,,55
2018-01-08T14:43:42.411Z,,,,25.5,25.8,,55
2018-01-08T14:43:52.434Z,,,,,25.6,,55
2018-01-08T14:44:02.442Z,,,,25.6,25.6,,55
2018-01-08T14:44:12.421Z,,,,,25.6,,55
2018-01-08T14:44:22.459Z,,,,,25.6,,55
2018-01-08T14:44:32.449Z,,,,25.5,25.6,,55
2018-01-08T14:44:47.432Z,,,,25.4,25.5,,55
2018-01-08T14:44:52.437Z,,,,,25.5,,55
