Time,HwActive,ChActive,PrimT,HwTOutlet,HwTSet,PrimTSet,ActPow
2018-02-07T18:51:14.213Z,,,74.5,59.4,55,,
2018-02-07T18:51:24.213Z,,,74.7,59.4,55,,
2018-02-07T18:51:34.214Z,,,75,59.5,55,,
2018-02-07T18:51:44.214Z,,,75.1,59.7,55,,
2018-02-07T18:51:54.216Z,,,75.4,59.8,55,,44
2018-02-07T18:52:04.213Z,,,75.6,59.8,55,,43
2018-02-07T18:52:14.214Z,,,,59.9,55,,40
2018-02-07T18:52:24.214Z,,,75.4,59.9,55,,39
2018-02-07T18:52:34.213Z,,,75.3,60,55,,37
2018-02-07T18:52:44.214Z,,,75.1,60.1,55,,36
2018-02-07T18:52:54.215Z,,,75,60.2,55,,
2018-02-07T18:53:04.213Z,,,,60.2,55,,
2018-02-07T18:53:14.224Z,,,75.1,60.3,55,,
2018-02-07T18:53:24.214Z,,,,60.3,55,,
2018-02-07T18:53:35.209Z,,,75.3,60.5,55,,35
2018-02-07T18:53:44.213Z,,,,60.5,55,,34
2018-02-07T18:53:54.213Z,,,75.1,60.6,55,,33
2018-02-07T18:54:04.215Z,,,,60.6,55,,
2018-02-07T18:54:24.214Z,,,75,60.7,55,,32
2018-02-07T18:54:34.214Z,,,75.1,60.8,55,,
2018-02-07T18:54:44.215Z,,,75,60.8,55,,31
2018-02-07T18:54:54.214Z,,,75.1,60.8,55,,
2018-02-07T18:55:04.214Z,,,,60.8,55,,
2018-02-07T18:55:14.215Z,,,,60.9,55,,30
2018-02-07T18:55:24.214Z,,,,60.9,55,,
2018-02-07T18:55:34.215Z,,,,60.9,55,,
2018-02-07T18:55:44.214Z,,,,61,55,,29
2018-02-07T18:55:54.214Z,,,,61,55,,
2018-02-07T18:56:04.215Z,,,75,61,55,,
2018-02-07T18:56:14.215Z,,,,61,55,,
2018-02-07T18:56:25.355Z,,,,61,55,,
2018-02-07T18:56:34.214Z,,,75.1,61.2,55,,
2018-02-07T18:56:44.216Z,,,,61.2,55,,
2018-02-07T18:56:54.214Z,,,,61.2,55,,
2018-02-07T18:57:04.214Z,,,,61.2,55,,
2018-02-07T18:57:14.218Z,,,,61.2,55,,
2018-02-07T18:57:24.214Z,,,,61.2,55,,
2018-02-07T18:57:34.214Z,,,75.3,61.3,55,,
2018-02-07T18:57:44.216Z,,,,61.3,55,,
2018-02-07T18:57:54.214Z,,,,61.3,55,,
2018-02-07T18:58:04.215Z,,,,61.3,55,,
2018-02-07T18:58:14.214Z,,,,61.3,55,,
2018-02-07T18:58:24.214Z,,,75.4,61.3,55,,
2018-02-07T18:58:34.216Z,,,,61.3,55,,
2018-02-07T18:58:44.215Z,,,,61.3,55,,
2018-02-07T18:58:54.216Z,,,,61.3,55,,
2018-02-07T18:59:04.215Z,,,,61.4,55,,
2018-02-07T18:59:19.559Z,,,,61.4,55,,
2018-02-07T18:59:24.215Z,,,75.6,61.4,55,,
2018-02-07T18:59:34.215Z,,,,61.4,55,,
2018-02-07T18:59:44.214Z,,,,61.4,55,,
2018-02-07T18:59:54.216Z,,,,61.4,55,,
2018-02-07T19:00:04.215Z,,,,61.4,55,,
2018-02-07T19:00:14.214Z,,,,61.5,55,,
2018-02-07T19:00:24.215Z,,,75.7,61.5,55,,
2018-02-07T19:00:34.218Z,,,,61.5,55,,
2018-02-07T19:00:44.241Z,,,,61.5,55,,
2018-02-07T19:00:54.214Z,,,,61.5,55,,
2018-02-07T19:01:04.215Z,,,,61.5,55,,
2018-02-07T19:01:14.215Z,,,,61.5,55,,
2018-02-07T19:01:24.215Z,,,75.9,61.6,55,,
2018-02-07T19:01:34.217Z,,,,61.6,55,,
2018-02-07T19:01:44.214Z,,,,61.6,55,,
2018-02-07T19:01:54.215Z,,,,61.6,55,,
2018-02-07T19:02:04.215Z,,,,61.6,55,,
2018-02-07T19:02:14.214Z,,,76,61.6,55,,
2018-02-07T19:02:24.215Z,,,,61.6,55,,
2018-02-07T19:02:34.215Z,,,,61.6,55,,
2018-02-07T19:02:44.216Z,,,,61.7,55,,
2018-02-07T19:02:54.217Z,,,,61.7,55,,
2018-02-07T19:03:04.214Z,,,,61.7,55,,
2018-02-07T19:03:14.215Z,,,,61.7,55,,
2018-02-07T19:03:24.214Z,,,,61.7,55,,
2018-02-07T19:03:35.216Z,,,76.2,61.7,55,,
2018-02-07T19:03:44.214Z,,,,61.7,55,,
2018-02-07T19:03:54.215Z,,,,61.7,55,,
2018-02-07T19:04:04.216Z,,,,61.7,55,,
2018-02-07T19:04:14.216Z,,,,61.7,55,,
2018-02-07T19:04:24.234Z,,,,61.9,55,,
2018-02-07T19:04:34.216Z,,,76.3,61.9,55,,
2018-02-07T19:04:44.216Z,,,,61.9,55,,
2018-02-07T19:04:54.216Z,,,,61.9,55,,
2018-02-07T19:05:04.215Z,,,,61.9,55,,
2018-02-07T19:05:14.216Z,,,,62,55,,
2018-02-07T19:05:24.216Z,,,,62,55,,
2018-02-07T19:05:34.215Z,,,76.5,62,55,,
2018-02-07T19:05:44.215Z,,,,62,55,,
2018-02-07T19:05:54.215Z,,,,62,55,,
2018-02-07T19:06:04.215Z,1,0,77.3,63.1,55,0,0
2018-02-07T19:06:14.217Z,,,74.6,49,55,,
2018-02-07T19:06:25.226Z,1,0,67.2,49.7,55,,
2018-02-07T19:06:34.226Z,,,59.3,50.7,55,,118
2018-02-07T19:06:44.218Z,,,57.8,51.6,55,,108
2018-02-07T19:06:54.217Z,0,0,58.3,53.2,55,59,0
2018-02-07T19:07:04.216Z,,,60.2,52.9,55,,
2018-02-07T19:07:14.220Z,,,62.9,52.6,55,,
2018-02-07T19:07:24.216Z,1,0,65.4,52.4,55,0,
2018-02-07T19:07:34.226Z,0,0,67.4,60.5,55,59,0
2018-02-07T19:07:45.211Z,,,67.3,59.5,55,,
2018-02-07T19:07:54.215Z,,,68.2,59.3,55,,
2018-02-07T19:08:04.216Z,,,69.1,59.3,55,,
2018-02-07T19:08:14.216Z,,,69.4,59.2,55,,
2018-02-07T19:08:24.215Z,,,69.6,59.1,55,,
2018-02-07T19:08:34.216Z,0,2,69.7,59.1,55,75,
2018-02-07T19:08:44.216Z,0,2,73.5,59.3,55,,79
2018-02-07T19:08:54.217Z,0,2,81.3,59.5,55,,0
2018-02-07T19:09:04.217Z,,,80.4,59.8,55,,
2018-02-07T19:09:15.213Z,0,0,76.8,61.4,55,59,
2018-02-07T19:09:24.216Z,,,71.7,59.1,55,,
2018-02-07T19:09:34.216Z,,,70.1,57.8,55,,
2018-02-07T19:09:44.215Z,,,70,57.6,55,,
2018-02-07T19:09:54.215Z,,,70.1,58.2,55,,
2018-02-07T19:10:04.217Z,,,70.3,58.9,55,,
2018-02-07T19:10:14.216Z,1,0,70.4,61.9,55,0,
2018-02-07T19:10:24.216Z,,,62.7,60,55,,
2018-02-07T19:10:34.236Z,0,0,52.3,48.6,55,59,0
2018-02-07T19:10:44.216Z,,,47.3,46.7,55,,
2018-02-07T19:10:54.217Z,,,43.9,44.4,55,,
2018-02-07T19:11:04.217Z,,,41.1,44.3,55,,
2018-02-07T19:11:14.216Z,,,40.9,45.3,55,,
2018-02-07T19:11:24.216Z,,,41.1,45.7,55,,
2018-02-07T19:11:34.216Z,0,2,41.5,45.8,55,75,
2018-02-07T19:11:44.216Z,0,2,42.4,45.8,55,,79
2018-02-07T19:11:54.216Z,1,0,52.8,45.7,55,0,69
2018-02-07T19:12:05.218Z,0,0,69.5,42.7,55,59,0
2018-02-07T19:12:14.217Z,,,69.4,42.6,55,,
2018-02-07T19:12:24.217Z,,,69,43.5,55,,
2018-02-07T19:12:34.216Z,,,69.4,48,55,,
2018-02-07T19:12:44.219Z,,,70,50.4,55,,
2018-02-07T19:12:54.216Z,,,70.1,52.3,55,,
2018-02-07T19:13:04.216Z,0,2,70.3,53.9,55,75,
2018-02-07T19:13:14.219Z,0,2,72,55,55,,79
2018-02-07T19:13:24.216Z,,,78.2,55.9,55,,55
2018-02-07T19:13:34.218Z,0,2,77.5,56.6,55,,0
2018-02-07T19:13:44.216Z,,,72.4,57,55,,
2018-02-07T19:13:54.218Z,0,0,68.2,57.5,55,59,
2018-02-07T19:14:04.217Z,,,66.7,62.3,55,,
2018-02-07T19:14:14.218Z,0,0,64.9,61.7,55,59,
2018-02-07T19:14:24.216Z,,,61.7,59.9,55,,
2018-02-07T19:14:34.216Z,,,60.9,58.4,55,,
2018-02-07T19:14:44.216Z,,,,57.8,55,,
2018-02-07T19:14:59.236Z,,,61,57.4,55,,
2018-02-07T19:15:04.216Z,,,61.2,57.2,55,,
2018-02-07T19:15:14.219Z,0,2,61.3,56.8,55,75,
2018-02-07T19:15:24.217Z,0,2,62.1,56.6,55,,79
2018-02-07T19:15:34.227Z,,,69.4,56.4,55,,67
2018-02-07T19:15:44.217Z,,,73,56.2,55,,34
2018-02-07T19:15:54.217Z,,,71.6,56.1,55,,29
2018-02-07T19:16:04.216Z,,,69.8,55.9,55,,
2018-02-07T19:16:14.216Z,,,68.7,55.8,55,,
2018-02-07T19:16:24.228Z,,,66.8,55.7,55,,
2018-02-07T19:16:34.217Z,,,65.8,55.5,55,,
2018-02-07T19:16:44.217Z,,,66.2,55.5,55,,
2018-02-07T19:16:54.218Z,,,66.5,55.3,55,,
2018-02-07T19:17:04.216Z,,,66.7,55.3,55,,
2018-02-07T19:17:14.216Z,,,66.5,55.3,55,,
2018-02-07T19:17:24.216Z,,,,55.3,55,,30
2018-02-07T19:17:34.217Z,,,66.7,55.5,55,,31
2018-02-07T19:17:44.216Z,,,67.1,55.5,55,,33
2018-02-07T19:17:54.219Z,,,67.3,55.5,55,,34
2018-02-07T19:18:04.220Z,,,67.7,55.6,55,,36
2018-02-07T19:18:14.217Z,,,68.1,55.6,55,,37
2018-02-07T19:18:24.217Z,,,68.5,55.7,55,,38
2018-02-07T19:18:34.217Z,,,69,55.7,55,,39
2018-02-07T19:18:44.217Z,,,69.2,55.8,55,,40
2018-02-07T19:18:54.217Z,,,69.6,55.8,55,,41
2018-02-07T19:19:04.217Z,,,70,55.8,55,,42
2018-02-07T19:19:15.327Z,,,70.4,55.9,55,,43
2018-02-07T19:19:24.218Z,,,70.8,56,55,,44
2018-02-07T19:19:34.217Z,,,71.1,56,55,,
2018-02-07T19:19:44.217Z,,,71.5,56.1,55,,45
2018-02-07T19:19:54.217Z,,,71.9,56.2,55,,
2018-02-07T19:20:04.217Z,,,72.2,56.2,55,,46
2018-02-07T19:20:14.217Z,,,72.4,56.4,55,,
2018-02-07T19:20:24.217Z,,,72.8,56.5,55,,47
2018-02-07T19:20:34.217Z,1,0,73.3,56.6,55,0,0
2018-02-07T19:20:44.217Z,1,0,74.1,41,55,,
2018-02-07T19:20:54.220Z,0,0,64.4,57.7,55,59,
2018-02-07T19:21:04.218Z,,,60.6,55.8,55,,
2018-02-07T19:21:14.217Z,,,60.4,54.9,55,,
2018-02-07T19:21:24.217Z,,,61.3,54.3,55,,
2018-02-07T19:21:34.218Z,,,62.4,54,55,,
2018-02-07T19:21:44.217Z,,,63.4,53.9,55,,
2018-02-07T19:21:54.220Z,0,2,63.7,54,55,75,
2018-02-07T19:22:05.213Z,0,2,67.7,54.1,55,,80
2018-02-07T19:22:14.218Z,,,75.3,54.4,55,,50
2018-02-07T19:22:24.219Z,,,76.9,54.7,55,,29
2018-02-07T19:22:34.222Z,,,73.8,54.9,55,,
2018-02-07T19:22:44.218Z,,,71.7,55.1,55,,
2018-02-07T19:22:54.219Z,,,69.8,55.2,55,,
2018-02-07T19:23:04.217Z,,,68.7,55.3,55,,
2018-02-07T19:23:14.217Z,,,68.3,55.5,55,,
2018-02-07T19:23:24.217Z,,,69,55.7,55,,
2018-02-07T19:23:34.218Z,,,,55.9,55,,
2018-02-07T19:23:44.220Z,,,68.8,56,55,,
2018-02-07T19:23:54.217Z,,,68.7,56.2,55,,
2018-02-07T19:24:04.217Z,,,,56.4,55,,30
2018-02-07T19:24:14.219Z,,,69,56.6,55,,32
2018-02-07T19:24:24.218Z,,,69.1,56.7,55,,
2018-02-07T19:24:34.218Z,,,69.4,56.8,55,,33
2018-02-07T19:24:44.217Z,,,69.6,56.9,55,,34
2018-02-07T19:24:55.217Z,,,69.9,57,55,,35
2018-02-07T19:25:04.218Z,,,70,57.2,55,,36
2018-02-07T19:25:14.218Z,,,70.4,57.3,55,,37
2018-02-07T19:25:24.217Z,,,70.5,57.4,55,,
2018-02-07T19:25:34.220Z,,,70.8,57.4,55,,38
2018-02-07T19:25:44.220Z,,,71.1,57.5,55,,39
2018-02-07T19:25:54.218Z,,,71.4,57.6,55,,40
2018-02-07T19:26:04.219Z,,,71.6,57.6,55,,
2018-02-07T19:26:14.219Z,,,71.8,57.7,55,,41
2018-02-07T19:26:24.218Z,,,72,57.8,55,,
2018-02-07T19:26:34.219Z,,,72.3,57.8,55,,42
2018-02-07T19:26:44.218Z,,,72.4,58,55,,
2018-02-07T19:26:54.218Z,,,72.7,58.1,55,,43
2018-02-07T19:27:04.218Z,,,72.8,58.1,55,,
2018-02-07T19:27:14.218Z,,,73,58.2,55,,
2018-02-07T19:27:24.218Z,,,73.1,58.3,55,,
2018-02-07T19:27:34.219Z,,,73.4,58.4,55,,44
2018-02-07T19:27:45.341Z,,,73.6,58.4,55,,
2018-02-07T19:27:54.218Z,,,73.8,58.5,55,,45
2018-02-07T19:28:04.218Z,,,74.1,58.6,55,,
2018-02-07T19:28:14.219Z,,,74.2,58.6,55,,
2018-02-07T19:28:24.219Z,,,74.3,58.7,55,,
2018-02-07T19:28:34.218Z,,,74.5,58.9,55,,
2018-02-07T19:28:44.219Z,,,74.6,58.9,55,,
2018-02-07T19:28:54.219Z,,,74.7,59,55,,
2018-02-07T19:29:04.220Z,,,75,59.1,55,,
2018-02-07T19:29:14.220Z,,,75.1,59.1,55,,
2018-02-07T19:29:24.219Z,,,75.3,59.2,55,,
2018-02-07T19:29:34.218Z,,,75.4,59.2,55,,43
2018-02-07T19:29:44.219Z,,,75.3,59.3,55,,42
2018-02-07T19:29:54.219Z,,,,59.3,55,,41
2018-02-07T19:30:04.219Z,,,75.1,59.4,55,,40
2018-02-07T19:30:14.221Z,,,,59.4,55,,39
2018-02-07T19:30:24.219Z,0,2,75.1,59.5,55,75,39
2018-02-07T19:30:35.752Z,,,,59.5,55,,
2018-02-07T19:30:44.219Z,,,,59.7,55,,38
2018-02-07T19:30:54.219Z,,,,59.7,55,,
2018-02-07T19:31:04.219Z,,,,59.8,55,,37
2018-02-07T19:31:14.261Z,1,0,76.2,51.1,55,0,0
2018-02-07T19:31:24.219Z,,,67.8,58.9,55,,
2018-02-07T19:31:34.240Z,1,0,59.6,51.9,55,,118
2018-02-07T19:31:44.219Z,,,55.8,48.5,55,,124
2018-02-07T19:31:54.234Z,0,0,55.7,49.5,55,59,0
2018-02-07T19:32:04.219Z,,,57.3,49.8,55,,
2018-02-07T19:32:14.218Z,,,60.1,49.8,55,,
2018-02-07T19:32:24.219Z,,,62.1,49.7,55,,
2018-02-07T19:32:34.240Z,,,64,50,55,,
2018-02-07T19:32:44.220Z,,,65.1,51.3,55,,
2018-02-07T19:32:54.258Z,0,2,66.3,52.6,55,75,
2018-02-07T19:33:04.220Z,0,2,69.2,53.4,55,,79
2018-02-07T19:33:14.241Z,,,77,54.2,55,,54
2018-02-07T19:33:29.270Z,0,2,79.7,54.8,55,,0
2018-02-07T19:33:34.240Z,,,74.5,55.3,55,,
2018-02-07T19:33:44.268Z,,,70.8,55.7,55,,
2018-02-07T19:33:54.220Z,,,69.5,56,55,,
2018-02-07T19:34:04.219Z,,,67.7,56.2,55,,
2018-02-07T19:34:14.219Z,,,,56.5,55,,
2018-02-07T19:34:24.240Z,,,67.6,56.7,55,,
2018-02-07T19:34:34.231Z,,,67.4,56.9,55,,
2018-02-07T19:34:44.219Z,,,66.9,57.2,55,,
2018-02-07T19:34:54.243Z,,,66.2,57.3,55,,
2018-02-07T19:35:04.241Z,,,65.7,57.4,55,,
2018-02-07T19:35:14.243Z,,,65.5,57.5,55,,
2018-02-07T19:35:24.220Z,,,65.2,57.5,55,,
2018-02-07T19:35:34.219Z,,,64.9,57.6,55,,
2018-02-07T19:35:44.222Z,1,0,64.7,59.1,55,0,
2018-02-07T19:35:54.257Z,1,0,64.8,47.5,55,,124
2018-02-07T19:36:04.220Z,,,60.5,50.6,55,,124
2018-02-07T19:36:14.219Z,,,59.6,50.3,55,,
2018-02-07T19:36:24.219Z,,,60.3,51.8,55,,121
2018-02-07T19:36:34.220Z,0,0,61.8,52.8,55,59,0
2018-02-07T19:36:44.221Z,,,64.2,52,55,,
2018-02-07T19:36:54.226Z,,,67.2,51.6,55,,
2018-02-07T19:37:04.237Z,,,69.4,51.3,55,,
2018-02-07T19:37:14.220Z,,,70.3,52.9,55,,
2018-02-07T19:37:24.220Z,,,71,54.4,55,,
2018-02-07T19:37:34.249Z,0,2,71.2,56,55,75,
2018-02-07T19:37:45.217Z,0,2,75.2,57,55,,80
2018-02-07T19:37:54.230Z,,,79.2,57.8,55,,0
2018-02-07T19:38:04.247Z,0,2,76.1,58.5,55,,
2018-02-07T19:38:14.220Z,,,70.5,58.9,55,,
2018-02-07T19:38:24.221Z,,,65.7,59.2,55,,
2018-02-07T19:38:34.219Z,,,63.7,59.5,55,,
2018-02-07T19:38:44.219Z,,,63,59.8,55,,
2018-02-07T19:38:54.233Z,,,63.3,60,55,,
2018-02-07T19:39:04.221Z,1,0,63.5,48.9,55,0,79
2018-02-07T19:39:14.220Z,,,60.8,50,55,,124
2018-02-07T19:39:24.219Z,0,0,57.9,48.9,55,59,0
2018-02-07T19:39:34.250Z,,,58.1,49.2,55,,
2018-02-07T19:39:44.245Z,,,59.1,49.3,55,,
2018-02-07T19:39:54.231Z,,,60.2,49.2,55,,
2018-02-07T19:40:04.230Z,,,61,49.2,55,,
2018-02-07T19:40:14.220Z,,,61.6,49.5,55,,
2018-02-07T19:40:24.250Z,0,2,62,50.2,55,75,
2018-02-07T19:40:35.226Z,0,2,64.5,51,55,,79
2018-02-07T19:40:44.219Z,,,72.3,51.4,55,,53
2018-02-07T19:40:54.220Z,,,73.8,51.9,55,,29
2018-02-07T19:41:04.220Z,,,70.8,52.2,55,,
2018-02-07T19:41:14.220Z,,,67.7,52.4,55,,
2018-02-07T19:41:24.220Z,,,65.7,52.7,55,,
2018-02-07T19:41:34.222Z,,,64.6,52.9,55,,
2018-02-07T19:41:44.220Z,,,64.5,53,55,,
2018-02-07T19:41:54.220Z,,,65.3,53.2,55,,
2018-02-07T19:42:04.220Z,,,65.4,53.3,55,,
2018-02-07T19:42:14.220Z,,,,53.4,55,,
2018-02-07T19:42:24.220Z,,,65.3,53.7,55,,
2018-02-07T19:42:34.220Z,,,65.4,53.8,55,,31
2018-02-07T19:42:44.220Z,,,65.8,53.9,55,,33
2018-02-07T19:42:54.222Z,,,66,54,55,,34
2018-02-07T19:43:04.220Z,,,66.5,54.1,55,,36
2018-02-07T19:43:14.219Z,,,66.9,54.2,55,,37
2018-02-07T19:43:29.249Z,,,67.3,54.3,55,,39
2018-02-07T19:43:34.220Z,,,67.8,54.4,55,,40
2018-02-07T19:43:44.220Z,,,68.2,54.6,55,,41
2018-02-07T19:43:54.220Z,,,68.7,54.6,55,,42
2018-02-07T19:44:04.221Z,,,69.1,54.7,55,,43
2018-02-07T19:44:14.220Z,,,69.5,54.8,55,,44
2018-02-07T19:44:24.220Z,,,70,54.9,55,,45
2018-02-07T19:44:34.220Z,,,70.4,55,55,,46
2018-02-07T19:44:44.220Z,,,70.8,55.1,55,,47
2018-02-07T19:44:54.220Z,,,71.2,55.2,55,,48
2018-02-07T19:45:04.220Z,,,71.6,55.3,55,,
2018-02-07T19:45:14.220Z,,,72,55.5,55,,49
2018-02-07T19:45:24.225Z,,,72.3,55.6,55,,
2018-02-07T19:45:34.220Z,,,72.7,55.7,55,,
2018-02-07T19:45:44.220Z,,,73.1,55.8,55,,49
2018-02-07T19:45:54.221Z,,,73.4,55.9,55,,50
2018-02-07T19:46:04.221Z,,,73.8,56,55,,
2018-02-07T19:46:15.393Z,,,74.2,56.1,55,,
2018-02-07T19:46:24.220Z,,,74.5,56.2,55,,
2018-02-07T19:46:34.221Z,,,74.7,56.5,55,,
2018-02-07T19:46:44.220Z,,,75,56.6,55,,51
2018-02-07T19:46:54.220Z,,,75.3,56.7,55,,50
2018-02-07T19:47:04.220Z,,,75.4,56.8,55,,49
2018-02-07T19:47:14.220Z,,,75.6,57,55,,47
2018-02-07T19:47:24.220Z,,,,57.2,55,,45
2018-02-07T19:47:34.221Z,,,,57.3,55,,42
2018-02-07T19:47:44.220Z,,,75.3,57.4,55,,40
2018-02-07T19:47:54.221Z,,,75.1,57.5,55,,39
2018-02-07T19:48:04.222Z,,,75,57.6,55,,
2018-02-07T19:48:14.222Z,,,75.1,57.7,55,,
2018-02-07T19:48:24.221Z,,,,58,55,,
2018-02-07T19:48:34.259Z,,,,58,55,,38
2018-02-07T19:48:44.297Z,,,75.3,58.1,55,,
2018-02-07T19:48:54.221Z,,,,58.2,55,,36
2018-02-07T19:49:09.243Z,,,,58.3,55,,35
2018-02-07T19:49:14.221Z,,,75.1,58.4,55,,34
2018-02-07T19:49:24.222Z,,,,58.5,55,,
2018-02-07T19:49:34.438Z,,,75,58.5,55,,
2018-02-07T19:49:44.221Z,,,75.1,58.6,55,,33
2018-02-07T19:49:54.222Z,,,,58.6,55,,
2018-02-07T19:50:04.221Z,,,,58.7,55,,
2018-02-07T19:50:14.223Z,,,,58.7,55,,32
2018-02-07T19:50:24.221Z,,,,58.9,55,,
2018-02-07T19:50:34.221Z,,,,58.9,55,,
2018-02-07T19:50:44.221Z,,,,58.9,55,,31
2018-02-07T19:50:54.222Z,,,,59,55,,
2018-02-07T19:51:04.220Z,,,,59,55,,
2018-02-07T19:51:14.224Z,,,,59.1,55,,30
2018-02-07T19:51:24.222Z,,,,59.1,55,,
2018-02-07T19:51:34.221Z,,,,59.1,55,,29
2018-02-07T19:51:44.221Z,,,75,59.2,55,,
2018-02-07T19:51:54.221Z,,,,59.2,55,,
2018-02-07T19:52:04.221Z,,,75.1,59.2,55,,
2018-02-07T19:52:14.221Z,,,75,59.3,55,,
2018-02-07T19:52:24.221Z,,,,59.3,55,,
2018-02-07T19:52:34.221Z,,,75.1,59.3,55,,
2018-02-07T19:52:44.222Z,,,,59.4,55,,
2018-02-07T19:52:54.226Z,,,,59.4,55,,
2018-02-07T19:53:04.221Z,,,,59.4,55,,
2018-02-07T19:53:14.221Z,,,,59.4,55,,
2018-02-07T19:53:24.222Z,,,,59.5,55,,
2018-02-07T19:53:34.221Z,,,74.7,59.5,55,,
2018-02-07T19:53:44.221Z,,,71.8,59.5,55,,
2018-02-07T19:53:54.222Z,,,71.5,59.7,55,,30
2018-02-07T19:54:04.221Z,,,72.3,59.7,55,,
2018-02-07T19:54:14.222Z,,,73,59.7,55,,31
2018-02-07T19:54:24.221Z,,,73.2,59.7,55,,
2018-02-07T19:54:34.222Z,,,73.1,59.7,55,,
2018-02-07T19:54:44.222Z,,,73,59.7,55,,32
2018-02-07T19:54:54.221Z,,,73.1,59.7,55,,
2018-02-07T19:55:04.221Z,,,73.4,59.7,55,,
2018-02-07T19:55:14.221Z,,,73.6,59.5,55,,
2018-02-07T19:55:24.222Z,,,73.8,59.5,55,,33
2018-02-07T19:55:34.223Z,,,73.9,59.5,55,,
2018-02-07T19:55:44.222Z,,,74.1,59.5,55,,
2018-02-07T19:55:54.221Z,,,74.2,59.5,55,,
2018-02-07T19:56:04.223Z,,,74.5,59.4,55,,
2018-02-07T19:56:15.215Z,,,74.6,59.4,55,,
2018-02-07T19:56:24.221Z,,,,59.4,55,,
2018-02-07T19:56:34.222Z,,,74.7,59.4,55,,
2018-02-07T19:56:44.223Z,,,74.9,59.5,55,,
2018-02-07T19:56:54.222Z,,,75,59.5,55,,
2018-02-07T19:57:04.222Z,,,75,59.5,55,,33
2018-02-07T19:57:14.221Z,,,,59.5,55,,
2018-02-07T19:57:24.222Z,,,75.1,59.7,55,,
2018-02-07T19:57:34.221Z,,,,59.7,55,,
2018-02-07T19:57:44.222Z,,,,59.7,55,,32
2018-02-07T19:57:54.221Z,,,,59.8,55,,
2018-02-07T19:58:04.222Z,,,75,59.8,55,,
2018-02-07T19:58:14.223Z,,,,59.8,55,,
2018-02-07T19:58:24.222Z,,,,59.9,55,,
2018-02-07T19:58:34.222Z,,,,59.9,55,,
2018-02-07T19:58:44.223Z,,,,59.9,55,,
2018-02-07T19:58:54.222Z,,,75.1,60,55,,
2018-02-07T19:59:05.219Z,,,,60,55,,31
2018-02-07T19:59:14.222Z,,,75,60,55,,
2018-02-07T19:59:24.222Z,,,,60.1,55,,
2018-02-07T19:59:34.224Z,,,,60.1,55,,
2018-02-07T19:59:44.222Z,,,75.1,60.1,55,,
2018-02-07T19:59:54.222Z,,,,60.1,55,,30
2018-02-07T20:00:04.222Z,,,,60.1,55,,
2018-02-07T20:00:14.222Z,,,75,60.2,55,,
2018-02-07T20:00:24.222Z,,,,60.2,55,,
2018-02-07T20:00:34.222Z,,,,60.2,55,,
2018-02-07T20:00:44.222Z,,,,60.3,55,,
2018-02-07T20:00:54.231Z,,,,60.3,55,,
2018-02-07T20:01:04.223Z,,,75.1,60.3,55,,
2018-02-07T20:01:14.222Z,,,,60.3,55,,
2018-02-07T20:01:24.224Z,,,75,60.3,55,,29
2018-02-07T20:01:34.235Z,1,0,76.3,46.6,55,0,0
2018-02-07T20:01:44.222Z,,,69.6,59,55,,
2018-02-07T20:01:59.252Z,1,0,55.1,50.7,55,,
2018-02-07T20:02:04.222Z,,,49.7,43.2,55,,124
2018-02-07T20:02:14.222Z,,,,43.4,55,,
2018-02-07T20:02:24.224Z,0,0,52.1,45.8,55,59,0
2018-02-07T20:02:34.223Z,,,55,46.5,55,,
2018-02-07T20:02:44.224Z,,,57.3,46.7,55,,
2018-02-07T20:02:54.223Z,,,59.2,46.8,55,,
2018-02-07T20:03:04.222Z,,,61,47.3,55,,
2018-02-07T20:03:14.222Z,,,62.2,48.5,55,,
2018-02-07T20:03:24.222Z,0,2,63.1,49.8,55,75,
2018-02-07T20:03:34.233Z,0,2,67.6,50.7,55,,79
2018-02-07T20:03:44.236Z,,,77.3,51.3,55,,47
2018-02-07T20:03:54.223Z,0,2,79.8,51.9,55,,0
2018-02-07T20:04:04.224Z,,,74.8,52.3,55,,
2018-02-07T20:04:14.222Z,,,71.8,52.8,55,,
2018-02-07T20:04:24.222Z,,,70.4,53.1,55,,
2018-02-07T20:04:34.223Z,,,69.2,53.4,55,,
2018-02-07T20:04:44.222Z,,,69,53.8,55,,
2018-02-07T20:04:54.223Z,,,69.1,54,55,,
2018-02-07T20:05:04.222Z,,,68.7,54.3,55,,
2018-02-07T20:05:14.222Z,,,68.1,54.6,55,,
2018-02-07T20:05:24.223Z,,,67.5,54.9,55,,
2018-02-07T20:05:34.223Z,,,66.9,55,55,,
2018-02-07T20:05:44.223Z,,,66.7,55.2,55,,
2018-02-07T20:05:54.222Z,,,66.5,55.5,55,,
2018-02-07T20:06:04.222Z,,,66.2,55.6,55,,
2018-02-07T20:06:15.333Z,,,65.9,55.7,55,,
2018-02-07T20:06:24.223Z,,,65.5,55.8,55,,
2018-02-07T20:06:34.223Z,,,65.2,55.8,55,,
2018-02-07T20:06:44.224Z,,,65,55.9,55,,
2018-02-07T20:06:54.222Z,,,64.8,55.9,55,,
2018-02-07T20:07:04.229Z,,,64.5,56,55,,
2018-02-07T20:07:14.224Z,,,64.3,56,55,,
2018-02-07T20:07:24.223Z,,,64.1,56,55,,
2018-02-07T20:07:34.224Z,,,63.8,56,55,,
2018-02-07T20:07:44.225Z,,,63.6,56,55,,
