Time,HwTSet,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet
2017-12-19T01:18:23.279Z,55,,48.2,,,,
2017-12-19T01:18:33.279Z,55,,48.3,,61.1,,
2017-12-19T01:18:43.280Z,55,,48.3,,61.2,,
2017-12-19T01:18:53.279Z,55,,48.4,,,,
2017-12-19T01:19:03.280Z,55,,48.4,,61.4,,
2017-12-19T01:19:13.280Z,55,,48.4,,61.5,,
2017-12-19T01:19:23.280Z,55,,48.5,,,,
2017-12-19T01:19:33.280Z,55,,48.5,,61.6,,
2017-12-19T01:19:43.280Z,55,,48.6,,61.7,,
2017-12-19T01:19:53.280Z,55,,48.6,,61.9,,
2017-12-19T01:20:03.279Z,55,,48.6,,,,
2017-12-19T01:20:13.281Z,55,,48.7,,62,,
2017-12-19T01:20:23.280Z,55,,48.7,,62.1,,
2017-12-19T01:20:33.279Z,55,,48.9,,62.2,,
2017-12-19T01:20:43.281Z,55,,48.9,,,,
2017-12-19T01:20:53.280Z,55,,49,,62.4,,
2017-12-19T01:21:08.301Z,55,,49,,62.5,,
2017-12-19T01:21:13.280Z,55,,49,,62.6,,
2017-12-19T01:21:23.279Z,55,,49.1,,,,
2017-12-19T01:21:33.279Z,55,,49.1,,62.7,,
2017-12-19T01:21:43.284Z,55,,49.2,,,,
2017-12-19T01:21:53.279Z,55,,49.2,,63,,
2017-12-19T01:22:03.280Z,55,,49.2,,,,
2017-12-19T01:22:13.280Z,55,,49.3,,,,
2017-12-19T01:22:23.281Z,55,,49.3,,63.1,,
2017-12-19T01:22:33.279Z,55,,49.4,,63.2,,
2017-12-19T01:22:43.280Z,55,,49.4,,63.4,,
2017-12-19T01:22:53.281Z,55,,49.4,,63.5,,
2017-12-19T01:23:03.279Z,55,,49.5,,,,
2017-12-19T01:23:13.281Z,55,,49.5,,63.6,,
2017-12-19T01:23:23.281Z,55,,49.5,,63.7,,
2017-12-19T01:23:33.280Z,55,,49.7,,,,
2017-12-19T01:23:43.280Z,55,,49.7,,63.9,,
2017-12-19T01:23:53.280Z,55,,49.7,,64,,
2017-12-19T01:24:03.280Z,55,0,49.8,2,63.9,0,
2017-12-19T01:24:13.280Z,55,,49.8,,62.8,,
2017-12-19T01:24:23.280Z,55,,49.9,,61.7,,
2017-12-19T01:24:33.280Z,55,,49.9,,60.9,,
2017-12-19T01:24:43.280Z,55,,50,,60.3,,
2017-12-19T01:24:53.280Z,55,,50,,60.2,,
2017-12-19T01:25:03.281Z,55,,50,,60.3,,
2017-12-19T01:25:13.281Z,55,,50.1,,60.6,,
2017-12-19T01:25:24.277Z,55,,50.1,,60.2,,
2017-12-19T01:25:33.281Z,55,,50.1,,59.9,,
2017-12-19T01:25:43.281Z,55,,50.1,,59.5,,
2017-12-19T01:25:53.280Z,55,,50.1,,59.2,,
2017-12-19T01:26:03.280Z,55,,50.1,,58.9,,
2017-12-19T01:26:13.281Z,55,,50.1,,58.7,,
2017-12-19T01:26:23.280Z,55,,50,,58.5,,
2017-12-19T01:26:33.281Z,55,,50,,58.3,,
2017-12-19T01:26:43.282Z,55,,50,,58.1,,
2017-12-19T01:26:53.280Z,55,,49.9,,58,,
2017-12-19T01:27:03.281Z,55,,49.9,,57.6,,
2017-12-19T01:27:13.281Z,55,,49.8,,,,
2017-12-19T01:27:23.280Z,55,,49.8,,58,,
2017-12-19T01:27:33.280Z,55,,49.7,,,,
2017-12-19T01:27:43.281Z,55,,49.5,,58.1,,
2017-12-19T01:27:53.281Z,55,,49.5,,58.2,,
2017-12-19T01:28:03.281Z,55,,49.4,,58.3,,
2017-12-19T01:28:14.280Z,55,,49.3,,58.4,,
2017-12-19T01:28:23.280Z,55,,49.3,,,,
2017-12-19T01:28:33.281Z,55,,49.2,,58.5,,
2017-12-19T01:28:43.282Z,55,,49.2,,,,
2017-12-19T01:28:53.280Z,55,,49.1,,58.6,,
2017-12-19T01:29:03.281Z,55,,49.1,,58.7,,
2017-12-19T01:29:13.281Z,55,,49,,,,
2017-12-19T01:29:23.283Z,55,,48.9,,58.9,,
2017-12-19T01:29:33.281Z,55,,48.9,,59,,
2017-12-19T01:29:43.281Z,55,,48.7,,,,
2017-12-19T01:29:53.280Z,55,,48.7,,,,
2017-12-19T01:30:03.281Z,55,,48.6,,59.1,,
2017-12-19T01:30:13.280Z,55,,48.5,,,,
2017-12-19T01:30:23.281Z,55,,48.5,,,,
2017-12-19T01:30:33.280Z,55,,48.4,,59.2,,
2017-12-19T01:30:43.281Z,55,,48.3,,,,
2017-12-19T01:30:53.281Z,55,,48.3,,,,
2017-12-19T01:31:08.301Z,55,0,48.2,2,61,79,
2017-12-19T01:31:13.281Z,55,,48.2,,66.2,67,
2017-12-19T01:31:23.281Z,55,,48.1,,68.9,29,
2017-12-19T01:31:33.281Z,55,,48,,64.5,,
2017-12-19T01:31:43.281Z,55,,48,,60.6,,
2017-12-19T01:31:53.281Z,55,,47.8,,58.9,,
2017-12-19T01:32:03.282Z,55,,47.8,,58.7,,
2017-12-19T01:32:13.281Z,55,,47.7,,58,,
2017-12-19T01:32:23.281Z,55,,47.7,,59,,
2017-12-19T01:32:33.282Z,55,,47.7,,59.1,,
2017-12-19T01:32:43.281Z,55,,47.7,,,,
2017-12-19T01:32:53.281Z,55,,47.7,,,,
2017-12-19T01:33:03.281Z,55,,47.7,,,,
2017-12-19T01:33:13.282Z,55,,47.7,,59.3,,
2017-12-19T01:33:23.283Z,55,,47.7,,59.4,,
2017-12-19T01:33:33.283Z,55,,47.7,,59.5,,
2017-12-19T01:33:43.281Z,55,,47.7,,,,
2017-12-19T01:33:58.723Z,55,,47.7,,59.8,,
2017-12-19T01:34:03.281Z,55,,47.7,,60,,
2017-12-19T01:34:13.281Z,55,,47.8,,,,
2017-12-19T01:34:23.281Z,55,,47.8,,60.1,,
2017-12-19T01:34:33.283Z,55,,47.8,,60.2,,
2017-12-19T01:34:43.281Z,55,,48,,60.4,,
2017-12-19T01:34:53.281Z,55,,48,,60.5,,
2017-12-19T01:35:03.281Z,55,,48,,60.6,,
2017-12-19T01:35:13.283Z,55,,48.1,,60.7,,
2017-12-19T01:35:23.282Z,55,,48.1,,60.9,,
2017-12-19T01:35:33.282Z,55,,48.2,,61.1,,
2017-12-19T01:35:43.282Z,55,,48.2,,61.2,,
2017-12-19T01:35:53.282Z,55,,48.2,,61.4,,
2017-12-19T01:36:03.281Z,55,,48.3,,61.5,,
2017-12-19T01:36:13.284Z,55,,48.3,,61.6,,
2017-12-19T01:36:23.281Z,55,,48.4,,61.7,,
2017-12-19T01:36:33.281Z,55,,48.4,,62,,
2017-12-19T01:36:43.282Z,55,,48.5,,,,
2017-12-19T01:36:53.282Z,55,,48.5,,62.1,,
2017-12-19T01:37:03.281Z,55,,48.5,,62.2,,
2017-12-19T01:37:13.282Z,55,,48.6,,62.4,,
2017-12-19T01:37:23.282Z,55,,48.6,,62.5,,
2017-12-19T01:37:33.282Z,55,,48.7,,62.6,,
2017-12-19T01:37:43.283Z,55,,48.7,,62.7,,
2017-12-19T01:37:53.282Z,55,,48.9,,,,
2017-12-19T01:38:03.282Z,55,,48.9,,63,,
2017-12-19T01:38:13.282Z,55,,49,,,,
2017-12-19T01:38:23.282Z,55,,49,,63.1,,
2017-12-19T01:38:33.283Z,55,,49.1,,63.2,,
2017-12-19T01:38:43.282Z,55,,49.2,,,,
2017-12-19T01:38:53.284Z,55,,49.2,,63.5,,
2017-12-19T01:39:03.282Z,55,,49.2,,,,
2017-12-19T01:39:13.282Z,55,,49.3,,63.6,,
2017-12-19T01:39:23.283Z,55,,49.3,,63.7,,
2017-12-19T01:39:33.282Z,55,,49.4,,,,
2017-12-19T01:39:43.282Z,55,,49.5,,,,
2017-12-19T01:39:53.282Z,55,,49.5,,63.9,,
2017-12-19T01:40:03.282Z,55,,49.5,,64,,
2017-12-19T01:40:13.284Z,55,,49.7,,,,
2017-12-19T01:40:23.282Z,55,,49.7,,64.2,,
2017-12-19T01:40:33.284Z,55,,49.8,,,,
2017-12-19T01:40:43.283Z,55,,49.8,,64.4,,
2017-12-19T01:40:53.283Z,55,,49.9,,64.5,,
2017-12-19T01:41:04.283Z,55,,49.9,,,,
2017-12-19T01:41:13.282Z,55,,50,,64.6,,
2017-12-19T01:41:23.283Z,55,,50,,64.7,,
2017-12-19T01:41:33.283Z,55,,50.1,,,,
2017-12-19T01:41:43.283Z,55,,50.1,,64.9,,
2017-12-19T01:41:53.282Z,55,,50.2,,65,,
2017-12-19T01:42:03.282Z,55,,50.2,,,,
2017-12-19T01:42:13.283Z,55,,50.3,,,,
2017-12-19T01:42:23.282Z,55,,50.3,,65.1,,
2017-12-19T01:42:33.283Z,55,,50.4,,65.3,,
2017-12-19T01:42:43.283Z,55,,50.4,,,,
2017-12-19T01:42:53.282Z,55,,50.4,,65.4,,
2017-12-19T01:43:03.283Z,55,,50.6,,65.5,,
2017-12-19T01:43:13.283Z,55,,50.6,,,,
2017-12-19T01:43:23.284Z,55,,50.7,,65.6,,
2017-12-19T01:43:33.283Z,55,,50.7,,65.8,,
2017-12-19T01:43:43.284Z,55,,50.8,,,,
2017-12-19T01:43:54.275Z,55,,50.8,,65.9,,
2017-12-19T01:44:03.282Z,55,,50.9,,66,,
2017-12-19T01:44:13.282Z,55,,50.9,,,,
2017-12-19T01:44:23.283Z,55,,51,,,,
2017-12-19T01:44:33.283Z,55,,51,,66.2,,
2017-12-19T01:44:43.283Z,55,,51.1,,66.3,,
2017-12-19T01:44:53.283Z,55,,51.1,,,,
2017-12-19T01:45:03.283Z,55,,51.2,,66.4,,
2017-12-19T01:45:13.283Z,55,,51.2,,,,
2017-12-19T01:45:23.283Z,55,,51.2,,66.5,,
2017-12-19T01:45:33.283Z,55,,51.3,,,,
2017-12-19T01:45:43.283Z,55,0,51.3,2,66.8,0,
2017-12-19T01:45:53.283Z,55,,51.4,,65.9,,
2017-12-19T01:46:03.283Z,55,0,51.4,2,63.9,0,75
2017-12-19T01:46:13.500Z,55,,51.6,,63.4,,
2017-12-19T01:46:23.283Z,55,,51.6,,62.9,,
2017-12-19T01:46:33.283Z,55,,51.6,,62.8,,
2017-12-19T01:46:44.278Z,55,,51.7,,63,,
2017-12-19T01:46:53.283Z,55,,51.7,,62.9,,
2017-12-19T01:47:03.283Z,55,,51.8,,62.7,,
2017-12-19T01:47:13.283Z,55,,51.8,,62.3,,
2017-12-19T01:47:23.284Z,55,,51.8,,61.9,,
2017-12-19T01:47:33.288Z,55,,51.8,,61.7,,
2017-12-19T01:47:43.283Z,55,,51.8,,61.4,,
2017-12-19T01:47:53.283Z,55,,51.7,,61.2,,
2017-12-19T01:48:03.284Z,55,,51.7,,60.9,,
2017-12-19T01:48:13.293Z,55,,51.7,,60.7,,
2017-12-19T01:48:23.283Z,55,,51.6,,60.5,,
2017-12-19T01:48:33.284Z,55,,51.6,,60.2,,
2017-12-19T01:48:43.284Z,55,,51.4,,60,,
2017-12-19T01:48:53.284Z,55,,51.3,,,,
2017-12-19T01:49:03.285Z,55,,51.3,,60.1,,
2017-12-19T01:49:13.283Z,55,,51.2,,60.3,,
2017-12-19T01:49:23.284Z,55,,51.1,,,,
2017-12-19T01:49:38.304Z,55,,51.1,,60.5,,
2017-12-19T01:49:43.283Z,55,,51,,60.6,,
2017-12-19T01:49:53.283Z,55,,51,,60.7,,
2017-12-19T01:50:03.283Z,55,,50.9,,,,
2017-12-19T01:50:13.283Z,55,,50.9,,60.8,,
2017-12-19T01:50:23.286Z,55,,50.8,,60.9,,
2017-12-19T01:50:33.284Z,55,,50.8,,,,
2017-12-19T01:50:43.284Z,55,,50.7,,61,,
2017-12-19T01:50:53.283Z,55,,50.7,,,,
2017-12-19T01:51:03.283Z,55,,50.6,,61.2,,
2017-12-19T01:51:13.283Z,55,,50.4,,,,
2017-12-19T01:51:23.283Z,55,,50.4,,61.3,,
2017-12-19T01:51:33.285Z,55,,50.3,,,,
2017-12-19T01:51:43.286Z,55,,50.3,,,,
2017-12-19T01:51:53.283Z,55,,50.2,,61.4,,
2017-12-19T01:52:03.283Z,55,,50.2,,,,
2017-12-19T01:52:13.284Z,55,,50.1,,,,
2017-12-19T01:52:28.305Z,55,,50.1,,61.5,,
2017-12-19T01:52:33.283Z,55,,50,,,,
2017-12-19T01:52:43.283Z,55,,49.9,,,,
2017-12-19T01:52:53.284Z,55,,49.9,,,,
2017-12-19T01:53:04.278Z,55,,49.8,,61.6,,
2017-12-19T01:53:13.284Z,55,,49.8,,,,
2017-12-19T01:53:23.285Z,55,,49.7,,,,
2017-12-19T01:53:33.284Z,55,,49.5,,,,
2017-12-19T01:53:43.283Z,55,,49.5,,,,
2017-12-19T01:53:53.284Z,55,,49.4,,,,
2017-12-19T01:54:03.284Z,55,,49.4,,,,
2017-12-19T01:54:13.284Z,55,,49.3,,,,
2017-12-19T01:54:23.291Z,55,,49.3,,,,
2017-12-19T01:54:33.284Z,55,,49.2,,,,
2017-12-19T01:54:43.284Z,55,,49.1,,,,
2017-12-19T01:54:53.283Z,55,,49.1,,,,
2017-12-19T01:55:03.283Z,55,,49,,,,
2017-12-19T01:55:18.304Z,55,,49,,,,
2017-12-19T01:55:23.284Z,55,,48.9,,,,
2017-12-19T01:55:33.284Z,55,,48.7,,,,
2017-12-19T01:55:43.284Z,55,,48.7,,,,
2017-12-19T01:55:53.284Z,55,,48.6,,,,
2017-12-19T01:56:03.284Z,55,,48.6,,,,
2017-12-19T01:56:13.284Z,55,,48.5,,,,
2017-12-19T01:56:23.284Z,55,,48.4,,,,
2017-12-19T01:56:33.284Z,55,,48.4,,,,
2017-12-19T01:56:43.284Z,55,,48.3,,,,
2017-12-19T01:56:53.284Z,55,,48.3,,,,
2017-12-19T01:57:03.284Z,55,,48.2,,,,
2017-12-19T01:57:13.285Z,55,,48.1,,,,
2017-12-19T01:57:23.284Z,55,0,48.1,2,63.3,79,
2017-12-19T01:57:33.284Z,55,,48,,68.4,62,
2017-12-19T01:57:43.286Z,55,,48,,69.7,41,
2017-12-19T01:57:53.284Z,55,,47.8,,63.7,29,
2017-12-19T01:58:03.285Z,55,,47.7,,58.8,,
2017-12-19T01:58:13.285Z,55,,47.7,,57.8,,
2017-12-19T01:58:23.284Z,55,,47.6,,56.7,,
2017-12-19T01:58:33.285Z,55,,47.6,,56.1,,
2017-12-19T01:58:43.284Z,55,,47.6,,57.1,,
2017-12-19T01:58:53.284Z,55,,47.5,,57.6,,
2017-12-19T01:59:03.285Z,55,,47.5,,57.2,,
2017-12-19T01:59:13.286Z,55,,47.5,,57.1,,
2017-12-19T01:59:23.284Z,55,,47.5,,,,
2017-12-19T01:59:34.279Z,55,,47.5,,57.3,,
2017-12-19T01:59:43.286Z,55,,47.5,,57.4,,
2017-12-19T01:59:53.285Z,55,,47.5,,57.7,,
2017-12-19T02:00:03.285Z,55,,47.5,,57.8,,
2017-12-19T02:00:13.285Z,55,,47.5,,58,,
2017-12-19T02:00:23.285Z,55,,47.5,,,,
2017-12-19T02:00:38.385Z,55,,47.5,,58.3,,
2017-12-19T02:00:43.285Z,55,,47.5,,58.4,,
2017-12-19T02:00:53.285Z,55,,47.5,,58.6,,
2017-12-19T02:01:03.301Z,55,,47.5,,58.7,,
2017-12-19T02:01:13.285Z,55,,47.5,,59,,
2017-12-19T02:01:23.286Z,55,,47.5,,59.1,,
2017-12-19T02:01:33.286Z,55,,47.5,,59.2,,
2017-12-19T02:01:43.428Z,55,,47.6,,59.3,,
2017-12-19T02:01:53.285Z,55,,47.6,,59.5,,
2017-12-19T02:02:03.285Z,55,,47.6,,59.7,,
2017-12-19T02:02:13.285Z,55,,47.6,,59.8,,
2017-12-19T02:02:24.282Z,55,,47.6,,60,,
2017-12-19T02:02:33.287Z,55,,47.7,,,,
2017-12-19T02:02:43.286Z,55,,47.7,,60.2,,
2017-12-19T02:02:53.286Z,55,,47.7,,60.4,,
2017-12-19T02:03:03.285Z,55,,47.8,,60.5,,
2017-12-19T02:03:13.286Z,55,,47.8,,60.6,,
2017-12-19T02:03:23.285Z,55,,48,,60.7,,
2017-12-19T02:03:33.286Z,55,,48,,61,,
2017-12-19T02:03:43.285Z,55,,48.1,,,,
2017-12-19T02:03:53.285Z,55,,48.1,,61.1,,
2017-12-19T02:04:03.286Z,55,,48.1,,61.2,,
2017-12-19T02:04:13.285Z,55,,48.2,,61.4,,
2017-12-19T02:04:23.285Z,55,,48.2,,61.5,,
2017-12-19T02:04:33.287Z,55,,48.3,,61.6,,
2017-12-19T02:04:43.285Z,55,,48.4,,61.7,,
2017-12-19T02:04:53.285Z,55,,48.4,,,,
2017-12-19T02:05:03.286Z,55,,48.4,,62,,
2017-12-19T02:05:18.306Z,55,,48.5,,,,
2017-12-19T02:05:23.285Z,55,,48.5,,62.2,,
2017-12-19T02:05:33.286Z,55,,48.6,,,,
2017-12-19T02:05:43.287Z,55,,48.6,,62.4,,
2017-12-19T02:05:53.286Z,55,,48.7,,62.5,,
2017-12-19T02:06:03.287Z,55,,48.7,,62.6,,
2017-12-19T02:06:13.285Z,55,,48.9,,62.7,,
2017-12-19T02:06:23.285Z,55,,48.9,,62.9,,
2017-12-19T02:06:33.286Z,55,,49,,63,,
2017-12-19T02:06:43.285Z,55,,49.1,,,,
2017-12-19T02:06:53.285Z,55,,49.1,,63.1,,
2017-12-19T02:07:03.286Z,55,,49.1,,63.2,,
2017-12-19T02:07:13.287Z,55,,49.2,,63.4,,
2017-12-19T02:07:23.286Z,55,,49.2,,63.5,,
2017-12-19T02:07:33.287Z,55,,49.3,,63.6,,
2017-12-19T02:07:43.285Z,55,,49.3,,63.7,,
2017-12-19T02:07:53.286Z,55,,49.4,,,,
2017-12-19T02:08:08.366Z,55,,49.4,,64,,
2017-12-19T02:08:13.286Z,55,,49.5,,,,
2017-12-19T02:08:23.285Z,55,,49.5,,64.1,,
2017-12-19T02:08:33.287Z,55,,49.7,,,,
2017-12-19T02:08:43.285Z,55,,49.8,,64.2,,
2017-12-19T02:08:53.286Z,55,,49.8,,64.4,,
2017-12-19T02:09:03.287Z,55,,49.9,,,,
2017-12-19T02:09:13.285Z,55,,49.9,,64.5,,
2017-12-19T02:09:23.286Z,55,,50,,64.6,,
2017-12-19T02:09:33.285Z,55,,50,,,,
2017-12-19T02:09:43.285Z,55,,50,,64.7,,
2017-12-19T02:09:53.287Z,55,,50.1,,,,
2017-12-19T02:10:03.286Z,55,,50.2,,64.9,,
2017-12-19T02:10:13.286Z,55,,50.2,,,,
2017-12-19T02:10:23.287Z,55,,50.2,,65,,
2017-12-19T02:10:33.287Z,55,,50.3,,,,
2017-12-19T02:10:43.287Z,55,,50.3,,65.1,,
2017-12-19T02:10:53.286Z,55,,50.4,,,,
2017-12-19T02:11:03.286Z,55,,50.4,,65.3,,
2017-12-19T02:11:13.286Z,55,,50.6,,65.4,,
2017-12-19T02:11:23.287Z,55,,50.6,,,,
2017-12-19T02:11:33.286Z,55,,50.7,,65.5,,
2017-12-19T02:11:43.286Z,55,0,50.7,2,65.8,0,
2017-12-19T02:11:53.287Z,55,,50.8,,63.9,,
2017-12-19T02:12:03.286Z,55,,50.8,,62.9,,
2017-12-19T02:12:13.286Z,55,,50.8,,62.3,,
2017-12-19T02:12:23.287Z,55,,50.9,,61.8,,
2017-12-19T02:12:33.287Z,55,,50.9,,61.7,,
2017-12-19T02:12:43.286Z,55,,51,,62,,
2017-12-19T02:12:53.287Z,55,,51,,61.9,,
2017-12-19T02:13:03.286Z,55,,51,,61.7,,
2017-12-19T02:13:13.287Z,55,,51.1,,61.3,,
2017-12-19T02:13:23.286Z,55,,51.1,,60.9,,
2017-12-19T02:13:33.286Z,55,,51.1,,60.7,,
2017-12-19T02:13:43.286Z,55,,51,,60.3,,
2017-12-19T02:13:53.287Z,55,,51,,60.2,,
2017-12-19T02:14:03.286Z,55,,51,,59.9,,
2017-12-19T02:14:13.287Z,55,,50.9,,59.7,,
2017-12-19T02:14:23.288Z,55,,50.9,,59.4,,
2017-12-19T02:14:33.286Z,55,,50.8,,59.3,,
2017-12-19T02:14:43.287Z,55,,50.8,,59,,
2017-12-19T02:14:53.286Z,55,,50.7,,59.1,,
2017-12-19T02:15:03.286Z,55,,50.6,,59.2,,
2017-12-19T02:15:14.282Z,55,,50.6,,59.3,,
2017-12-19T02:15:23.288Z,55,,50.4,,59.4,,
2017-12-19T02:15:33.287Z,55,,50.3,,59.5,,
2017-12-19T02:15:43.287Z,55,,50.3,,59.7,,
2017-12-19T02:15:53.288Z,55,,50.2,,,,
2017-12-19T02:16:03.287Z,55,,50.2,,59.8,,
2017-12-19T02:16:13.287Z,55,,50.1,,59.9,,
2017-12-19T02:16:23.288Z,55,,50.1,,,,
2017-12-19T02:16:33.287Z,55,,50,,60,,
2017-12-19T02:16:43.287Z,55,,50,,,,
2017-12-19T02:16:53.287Z,55,,49.9,,60.1,,
2017-12-19T02:17:03.286Z,55,,49.8,,,,
2017-12-19T02:17:13.287Z,55,,49.8,,60.2,,
2017-12-19T02:17:23.289Z,55,,49.7,,,,
2017-12-19T02:17:33.288Z,55,,49.7,,60.3,,
2017-12-19T02:17:43.287Z,55,,49.5,,,,
2017-12-19T02:17:53.287Z,55,,49.5,,,,
2017-12-19T02:18:04.285Z,55,,49.4,,60.5,,
2017-12-19T02:18:13.287Z,55,,49.4,,,,
2017-12-19T02:18:23.287Z,55,,49.3,,,,
2017-12-19T02:18:33.287Z,55,,49.2,,60.6,,
2017-12-19T02:18:43.287Z,55,,49.2,,,,
2017-12-19T02:18:53.287Z,55,,49.1,,,,
2017-12-19T02:19:03.287Z,55,,49.1,,,,
2017-12-19T02:19:13.288Z,55,,49,,,,
2017-12-19T02:19:23.288Z,55,,48.9,,60.7,,
2017-12-19T02:19:33.288Z,55,,48.9,,,,
2017-12-19T02:19:43.288Z,55,,48.7,,,,
2017-12-19T02:19:53.287Z,55,0,48.7,2,,,
2017-12-19T02:20:03.289Z,55,,48.6,,65.9,79,
2017-12-19T02:20:13.288Z,55,,48.5,,69.3,46,
2017-12-19T02:20:23.288Z,55,,48.5,,66.8,29,
2017-12-19T02:20:33.288Z,55,,48.4,,62.8,,
2017-12-19T02:20:43.288Z,55,,48.3,,59.8,,
2017-12-19T02:20:54.280Z,55,,48.3,,58.8,,
2017-12-19T02:21:03.287Z,55,,48.3,,57.8,,
2017-12-19T02:21:13.288Z,55,,48.2,,58,,
2017-12-19T02:21:23.290Z,55,,48.2,,58.7,,
2017-12-19T02:21:33.287Z,55,,48.2,,58.6,,
2017-12-19T02:21:43.300Z,55,,48.2,,58.5,,
2017-12-19T02:21:53.300Z,55,,48.2,,58.4,,
2017-12-19T02:22:03.303Z,55,,48.2,,58.5,,
2017-12-19T02:22:13.289Z,55,,48.2,,58.6,,
2017-12-19T02:22:23.288Z,55,,48.2,,58.7,,
2017-12-19T02:22:33.287Z,55,,48.2,,,,
2017-12-19T02:22:43.291Z,55,0,48.2,2,58.9,0,
2017-12-19T02:22:53.290Z,55,,48.2,,57.7,,
2017-12-19T02:23:03.289Z,55,,48.2,,56.7,,
2017-12-19T02:23:13.288Z,55,,48.2,,55.7,,
2017-12-19T02:23:23.289Z,55,,48.2,,55.4,,
2017-12-19T02:23:33.288Z,55,,48.2,,,,
2017-12-19T02:23:48.307Z,55,,48.2,,,,
2017-12-19T02:23:53.289Z,55,,48.2,,55.5,,
2017-12-19T02:24:03.287Z,55,,48.2,,54.9,,
2017-12-19T02:24:13.289Z,55,,48.2,,54.6,,
2017-12-19T02:24:23.288Z,55,,48.2,,54.2,,
2017-12-19T02:24:33.288Z,55,,48.2,,53.9,,
2017-12-19T02:24:43.289Z,55,,48.2,,53.7,,
2017-12-19T02:24:53.288Z,55,0,48.1,2,53.5,79,
2017-12-19T02:25:03.288Z,55,,48.1,,59.4,73,
2017-12-19T02:25:13.288Z,55,,48.1,,62.2,43,
2017-12-19T02:25:23.291Z,55,,48,,61.9,29,
2017-12-19T02:25:33.288Z,55,,48,,59.9,,
2017-12-19T02:25:43.289Z,55,,47.8,,58.8,,
2017-12-19T02:25:53.289Z,55,,47.7,,57.8,,
2017-12-19T02:26:03.288Z,55,,47.7,,57.3,,
2017-12-19T02:26:13.289Z,55,,47.6,,57.4,,
2017-12-19T02:26:23.288Z,55,,47.6,,57.8,,
2017-12-19T02:26:39.300Z,55,,47.6,,57.9,,
2017-12-19T02:26:43.289Z,55,,47.5,,58,,
2017-12-19T02:26:53.288Z,55,,47.5,,57.9,,
2017-12-19T02:27:03.288Z,55,,47.5,,58,,
2017-12-19T02:27:13.289Z,55,,47.5,,58.1,,
2017-12-19T02:27:23.289Z,55,,47.4,,,,
2017-12-19T02:27:33.289Z,55,,47.4,,58.3,,
2017-12-19T02:27:43.288Z,55,,47.4,,58.4,,
2017-12-19T02:27:53.289Z,55,,47.4,,,,
2017-12-19T02:28:04.399Z,55,,47.5,,58.5,,
2017-12-19T02:28:13.288Z,55,,47.5,,58.6,,
2017-12-19T02:28:23.289Z,55,,47.5,,,,
2017-12-19T02:28:33.289Z,55,,47.5,,,,
2017-12-19T02:28:43.288Z,55,,47.5,,58.7,,
2017-12-19T02:28:53.289Z,55,,47.5,,58.8,,
2017-12-19T02:29:03.288Z,55,,47.5,,59,,
2017-12-19T02:29:13.289Z,55,,47.6,,,,
2017-12-19T02:29:23.289Z,55,,47.6,,59.1,,
2017-12-19T02:29:33.290Z,55,,47.6,,,,
2017-12-19T02:29:43.289Z,55,,47.6,,59.2,,
2017-12-19T02:29:53.290Z,55,,47.6,,59.3,,
2017-12-19T02:30:03.290Z,55,0,47.7,2,59.6,0,
2017-12-19T02:30:13.289Z,55,,47.7,,57.9,,
2017-12-19T02:30:23.289Z,55,,47.7,,56.8,,
2017-12-19T02:30:33.361Z,55,,47.7,,55.9,,
2017-12-19T02:30:43.289Z,55,,47.8,,55.8,,
2017-12-19T02:30:53.289Z,55,,47.8,,55.7,,
2017-12-19T02:31:03.290Z,55,,47.8,,56,,
2017-12-19T02:31:13.289Z,55,,47.8,,55.9,,
2017-12-19T02:31:23.289Z,55,,47.8,,55.6,,
2017-12-19T02:31:33.289Z,55,,47.8,,55.2,,
2017-12-19T02:31:43.289Z,55,,47.8,,54.9,,
2017-12-19T02:31:53.290Z,55,,47.8,,54.7,,
2017-12-19T02:32:03.290Z,55,,47.8,,54.4,,
2017-12-19T02:32:13.291Z,55,,47.8,,54.2,,
2017-12-19T02:32:23.289Z,55,,47.7,,53.9,,
2017-12-19T02:32:33.289Z,55,,47.7,,53.8,,
2017-12-19T02:32:43.289Z,55,,47.6,,53.7,,
2017-12-19T02:32:53.289Z,55,,47.6,,53.4,,
2017-12-19T02:33:03.290Z,55,,47.5,,53.3,,
2017-12-19T02:33:13.290Z,55,,47.5,,,,
2017-12-19T02:33:23.290Z,55,,47.4,,53.6,,
2017-12-19T02:33:33.290Z,55,,47.3,,53.7,,
2017-12-19T02:33:44.289Z,55,,47.3,,53.8,,
2017-12-19T02:33:53.289Z,55,,47.2,,54,,
2017-12-19T02:34:03.289Z,55,,47,,,,
2017-12-19T02:34:13.289Z,55,,47,,54.1,,
2017-12-19T02:34:23.290Z,55,,46.9,,54.2,,
2017-12-19T02:34:33.290Z,55,,46.8,,,,
2017-12-19T02:34:43.289Z,55,,46.7,,54.3,,
2017-12-19T02:34:53.290Z,55,,46.7,,54.4,,
2017-12-19T02:35:03.290Z,55,,46.6,,,,
2017-12-19T02:35:13.290Z,55,,46.5,,54.6,,
2017-12-19T02:35:23.290Z,55,,46.5,,54.7,,
2017-12-19T02:35:33.291Z,55,,46.4,,,,
2017-12-19T02:35:43.289Z,55,,46.2,,,,
2017-12-19T02:35:53.295Z,55,,46.2,,54.8,,
2017-12-19T02:36:03.290Z,55,,46.1,,,,
