Time,HwTOutlet,HwTSet,PrimT,ActPow,HwActive,PrimTSet,ChActive
2018-01-26T17:01:49.882Z,40.1,55,51.2,,,,
2018-01-26T17:01:59.880Z,40.2,55,51,,,,
2018-01-26T17:02:09.882Z,40.2,55,50.7,,0,,2
2018-01-26T17:02:19.882Z,40.3,55,55.5,80,,,
2018-01-26T17:02:29.881Z,40.3,55,62.3,42,,,
2018-01-26T17:02:39.961Z,40.3,55,62.7,29,,,
2018-01-26T17:02:49.881Z,40.3,55,59.3,,,,
2018-01-26T17:02:59.881Z,40.5,55,57.6,,,,
2018-01-26T17:03:09.882Z,40.5,55,55.7,,,,
2018-01-26T17:03:19.881Z,40.5,55,54.4,,,,
2018-01-26T17:03:29.881Z,40.5,55,54.2,,,,
2018-01-26T17:03:39.961Z,40.5,55,55,,,,
2018-01-26T17:03:49.881Z,40.6,55,55.3,,,,
2018-01-26T17:04:44.115Z,40.7,55,55.6,,,,
2018-01-26T17:04:44.116Z,40.8,55,55.7,,,,
2018-01-26T17:04:44.123Z,40.8,55,55.8,,,,
2018-01-26T17:04:49.882Z,40.9,55,56,,,,
2018-01-26T17:04:59.882Z,41,55,,,,,
2018-01-26T17:05:09.881Z,41,55,56.2,,,,
2018-01-26T17:05:19.882Z,41.1,55,56.3,29,0,75,2
2018-01-26T17:05:29.882Z,41.2,55,56.4,,,,
2018-01-26T17:05:39.973Z,41.2,55,56.5,,,,
2018-01-26T17:05:49.882Z,41.4,55,56.6,,,,
2018-01-26T17:05:59.882Z,41.5,55,,,,,
2018-01-26T17:06:09.882Z,41.5,55,56.7,,,,
2018-01-26T17:06:19.884Z,41.6,55,57,,,,
2018-01-26T17:06:29.882Z,41.7,55,,,,,
2018-01-26T17:06:39.962Z,41.7,55,57.1,,,,
2018-01-26T17:06:49.882Z,41.8,55,57.2,,,,
2018-01-26T17:06:59.882Z,41.9,55,,,,,
2018-01-26T17:07:09.882Z,42,55,57.4,,,,
2018-01-26T17:07:19.882Z,42,55,57.6,,,,
2018-01-26T17:07:29.883Z,42.2,55,,,,,
2018-01-26T17:07:39.972Z,42.2,55,57.7,,,,
2018-01-26T17:07:49.883Z,42.3,55,57.8,,,,
2018-01-26T17:07:59.883Z,42.4,55,57.9,,,,
2018-01-26T17:08:14.902Z,42.4,55,58.3,0,0,,2
2018-01-26T17:08:19.882Z,42.5,55,57.8,,,,
2018-01-26T17:08:29.882Z,42.6,55,55.9,,,,
2018-01-26T17:08:39.962Z,42.6,55,54.9,,,,
2018-01-26T17:08:49.883Z,42.7,55,54.3,,,,
2018-01-26T17:08:59.882Z,42.8,55,54.2,,,,
2018-01-26T17:09:09.882Z,42.8,55,54.4,,,,
2018-01-26T17:09:19.882Z,43,55,54.8,,,,
2018-01-26T17:09:29.882Z,43,55,54.6,,,,
2018-01-26T17:09:39.963Z,43.1,55,54.3,,,,
2018-01-26T17:09:49.882Z,43.1,55,53.9,,,,
2018-01-26T17:09:59.883Z,43.2,55,53.7,,,,
2018-01-26T17:10:09.883Z,43.2,55,53.3,,,,
2018-01-26T17:10:19.883Z,43.2,55,53.1,,,,
2018-01-26T17:10:29.882Z,43.2,55,52.9,,,,
2018-01-26T17:10:39.963Z,43.2,55,52.7,,,,
2018-01-26T17:10:49.883Z,43.2,55,52.6,,,,
2018-01-26T17:10:59.902Z,43.2,55,52.3,,,,
2018-01-26T17:11:09.882Z,43.1,55,52.1,,,,
2018-01-26T17:11:19.883Z,43.1,55,,,,,
2018-01-26T17:11:29.884Z,43.1,55,52.2,,,,
2018-01-26T17:11:39.972Z,43.1,55,52.4,,,,
2018-01-26T17:11:49.883Z,43,55,52.6,,,,
2018-01-26T17:11:59.883Z,43,55,52.7,,,,
2018-01-26T17:12:09.883Z,43,55,52.8,,,,
2018-01-26T17:12:19.883Z,42.8,55,52.9,,,,
2018-01-26T17:12:29.891Z,42.8,55,,,,,
2018-01-26T17:12:39.963Z,42.8,55,53,,,,
2018-01-26T17:12:49.883Z,42.7,55,53.1,,,,
2018-01-26T17:12:59.883Z,42.7,55,,,,,
2018-01-26T17:13:09.883Z,42.7,55,53.2,,,,
2018-01-26T17:13:19.884Z,42.7,55,53.3,,,,
2018-01-26T17:13:29.883Z,42.7,55,,,,,
2018-01-26T17:13:39.963Z,42.6,55,53.4,,,,
2018-01-26T17:13:49.885Z,42.6,55,,,,,
2018-01-26T17:13:59.883Z,42.5,55,53.6,,,,
2018-01-26T17:14:09.883Z,42.5,55,,,,,
2018-01-26T17:14:19.884Z,42.5,55,53.7,,,,
2018-01-26T17:14:29.991Z,42.4,55,,,,,
2018-01-26T17:14:39.927Z,42.4,55,53.8,,,,
2018-01-26T17:14:49.883Z,42.4,55,,,,,
2018-01-26T17:14:59.884Z,42.4,55,,,,,
2018-01-26T17:15:09.883Z,42.3,55,53.9,,,,
2018-01-26T17:15:19.884Z,42.3,55,,,,,
2018-01-26T17:15:29.884Z,42.3,55,,,,,
2018-01-26T17:15:39.974Z,42.2,55,,,,,
2018-01-26T17:15:49.884Z,42.2,55,54,,,,
2018-01-26T17:15:59.884Z,42.2,55,,,,,
2018-01-26T17:16:09.884Z,42,55,,,,,
2018-01-26T17:16:19.884Z,42,55,,,,,
2018-01-26T17:16:29.884Z,42,55,,,,,
2018-01-26T17:16:39.984Z,41.9,55,,,,,
2018-01-26T17:16:49.884Z,41.9,55,54.1,,,,
2018-01-26T17:16:59.884Z,41.8,55,,,,,
2018-01-26T17:17:09.884Z,41.8,55,,,,,
2018-01-26T17:17:19.884Z,41.8,55,,,,,
2018-01-26T17:17:29.884Z,41.7,55,,,,,
2018-01-26T17:17:39.964Z,41.7,55,,,,,
2018-01-26T17:17:49.885Z,41.7,55,,,,,
2018-01-26T17:17:59.884Z,41.6,55,,,,,
2018-01-26T17:18:10.877Z,41.6,55,,,,,
2018-01-26T17:18:19.884Z,41.5,55,,,,,
2018-01-26T17:18:29.884Z,41.5,55,,,,,
2018-01-26T17:18:39.975Z,41.5,55,,,,,
2018-01-26T17:18:49.885Z,41.4,55,,,,,
2018-01-26T17:18:59.884Z,41.4,55,,,,,
2018-01-26T17:19:09.886Z,41.2,55,,,,,
2018-01-26T17:19:19.885Z,41.2,55,,,,,
2018-01-26T17:19:29.889Z,41.1,55,,,,,
2018-01-26T17:19:39.975Z,41.1,55,,,,,
2018-01-26T17:19:49.885Z,41.1,55,,,,,
2018-01-26T17:19:59.885Z,41,55,,,,,
2018-01-26T17:20:09.885Z,41,55,,,,,
2018-01-26T17:20:19.885Z,40.9,55,,,,,
2018-01-26T17:20:29.885Z,40.9,55,,,,,
2018-01-26T17:20:39.965Z,40.8,55,,,,,
2018-01-26T17:20:49.885Z,40.8,55,54,,,,
2018-01-26T17:21:00.881Z,40.8,55,,,,,
2018-01-26T17:21:09.886Z,40.7,55,,,,,
2018-01-26T17:21:19.885Z,40.7,55,,,,,
2018-01-26T17:21:29.885Z,40.6,55,,,,,
2018-01-26T17:21:39.965Z,40.6,55,,,,,
2018-01-26T17:21:49.888Z,40.5,55,,,,,
2018-01-26T17:21:59.887Z,40.5,55,,,,,
2018-01-26T17:22:09.885Z,40.3,55,,,,,
2018-01-26T17:22:19.885Z,40.3,55,,,,,
2018-01-26T17:22:29.885Z,40.3,55,53.9,,,,
2018-01-26T17:22:39.975Z,40.2,55,,,,,
2018-01-26T17:22:49.886Z,40.2,55,,,,,
2018-01-26T17:22:59.888Z,40.1,55,,,,,
2018-01-26T17:23:09.887Z,40.1,55,,,,,
2018-01-26T17:23:19.890Z,40,55,,,,,
2018-01-26T17:23:29.885Z,40,55,,,,,
2018-01-26T17:23:39.968Z,40,55,,,,,
2018-01-26T17:23:50.886Z,39.9,55,,,,,
2018-01-26T17:23:59.887Z,39.9,55,53.8,,,,
2018-01-26T17:24:09.886Z,39.8,55,,,,,
2018-01-26T17:24:19.886Z,39.8,55,,,,,
2018-01-26T17:24:29.886Z,39.6,55,,,0,,2
2018-01-26T17:24:39.967Z,39.6,55,57.5,80,,,
2018-01-26T17:24:49.886Z,39.5,55,61,43,,,
2018-01-26T17:24:59.886Z,39.5,55,58.6,29,,,
2018-01-26T17:25:09.886Z,39.5,55,52.5,,,,
2018-01-26T17:25:19.886Z,39.4,55,49.6,,,,
2018-01-26T17:25:29.888Z,39.4,55,47.8,,,,
2018-01-26T17:25:39.966Z,39.4,55,47.2,,,,
2018-01-26T17:25:49.886Z,39.3,55,48.1,,,,
2018-01-26T17:25:59.886Z,39.3,55,48.8,,,,
2018-01-26T17:26:09.886Z,39.3,55,49.1,,,,
2018-01-26T17:26:19.886Z,39.3,55,,,,,
2018-01-26T17:26:29.886Z,39.3,55,,,,,
2018-01-26T17:26:45.876Z,39.3,55,,,,,
2018-01-26T17:26:49.886Z,39.3,55,49.3,,,,
2018-01-26T17:26:59.886Z,39.3,55,49.6,,,,
2018-01-26T17:27:09.887Z,39.3,55,49.8,,,,
2018-01-26T17:27:29.888Z,39.3,55,50.1,,,,
2018-01-26T17:27:39.966Z,39.3,55,50.2,,,,
2018-01-26T17:27:49.886Z,39.3,55,50.5,,,,
2018-01-26T17:27:59.886Z,39.4,55,50.6,,,,
2018-01-26T17:28:10.370Z,39.4,55,50.8,,,,
2018-01-26T17:28:19.887Z,39.4,55,51,,,,
2018-01-26T17:28:29.889Z,39.5,55,51.1,,,,
2018-01-26T17:28:39.967Z,39.5,55,51.4,,,,
2018-01-26T17:28:49.887Z,39.5,55,51.5,,,,
2018-01-26T17:28:59.886Z,39.6,55,51.7,,,,
2018-01-26T17:29:09.886Z,39.6,55,51.9,,,,
2018-01-26T17:29:19.887Z,39.8,55,52,,,,
2018-01-26T17:29:29.887Z,39.8,55,52.2,,,,
2018-01-26T17:29:39.967Z,39.8,55,52.4,,,,
2018-01-26T17:29:49.887Z,39.9,55,52.5,,,,
2018-01-26T17:29:59.887Z,40,55,52.6,,,,
2018-01-26T17:30:09.888Z,40,55,52.8,,,,
2018-01-26T17:30:19.887Z,40.1,55,53,,,,
2018-01-26T17:30:29.887Z,40.1,55,53.1,,,,
2018-01-26T17:30:39.968Z,40.2,55,53.3,,,,
2018-01-26T17:30:49.888Z,40.2,55,53.4,,,,
2018-01-26T17:30:59.917Z,40.3,55,53.5,,,,
2018-01-26T17:31:09.887Z,40.3,55,53.6,,,,
2018-01-26T17:31:19.889Z,40.5,55,53.9,,,,
2018-01-26T17:31:29.887Z,40.6,55,54.2,0,0,,2
2018-01-26T17:31:39.977Z,40.6,55,53.4,,,,
2018-01-26T17:31:49.888Z,40.7,55,51.5,,,,
2018-01-26T17:31:59.888Z,40.8,55,50.6,,,,
2018-01-26T17:32:09.888Z,40.8,55,50.1,,,,
2018-01-26T17:32:19.887Z,40.9,55,,,,,
2018-01-26T17:32:29.887Z,41,55,50.4,,,,
2018-01-26T17:32:39.978Z,41,55,50.7,,,,
2018-01-26T17:32:54.816Z,41.1,55,50.3,,,,
2018-01-26T17:32:59.887Z,41.1,55,50.1,,,,
2018-01-26T17:33:09.888Z,41.2,55,49.9,,,,
2018-01-26T17:33:19.888Z,41.2,55,49.5,,,,
2018-01-26T17:33:29.887Z,41.2,55,49.3,,,,
2018-01-26T17:33:39.978Z,41.2,55,49.1,,,,
2018-01-26T17:33:49.888Z,41.2,55,48.9,,,,
2018-01-26T17:33:59.888Z,41.2,55,48.7,,,,
2018-01-26T17:34:09.888Z,41.2,55,48.6,,,,
2018-01-26T17:34:19.888Z,41.2,55,48.4,,,,
2018-01-26T17:34:29.888Z,41.2,55,48.3,,,,
2018-01-26T17:34:39.978Z,41.2,55,,,,,
2018-01-26T17:34:49.888Z,41.2,55,48.5,,,,
2018-01-26T17:34:59.889Z,41.1,55,48.6,,,,
2018-01-26T17:35:09.888Z,41.1,55,48.7,,,,
2018-01-26T17:35:19.888Z,41.1,55,49,,,,
2018-01-26T17:35:29.888Z,41,55,,,,,
2018-01-26T17:35:39.978Z,41,55,49.1,,,,
2018-01-26T17:35:49.888Z,40.9,55,49.2,,,,
2018-01-26T17:35:59.888Z,40.9,55,49.3,,,,
2018-01-26T17:36:09.888Z,40.9,55,49.4,,,,
2018-01-26T17:36:19.888Z,40.8,55,,,,,
2018-01-26T17:36:29.888Z,40.8,55,49.5,,,,
2018-01-26T17:36:39.968Z,40.8,55,49.7,,,,
2018-01-26T17:36:49.889Z,40.7,55,,,,,
2018-01-26T17:36:59.888Z,40.7,55,49.8,,,,
2018-01-26T17:37:09.891Z,40.6,55,,,,,
2018-01-26T17:37:29.888Z,40.6,55,49.9,,,,
2018-01-26T17:37:39.968Z,40.5,55,50,,,,
2018-01-26T17:37:49.889Z,40.5,55,,,,,
2018-01-26T17:37:59.889Z,40.3,55,50.1,,,,
2018-01-26T17:38:09.890Z,40.3,55,,,,,
2018-01-26T17:38:19.889Z,40.3,55,,,,,
2018-01-26T17:38:29.889Z,40.2,55,50.2,,,,
2018-01-26T17:38:39.969Z,40.2,55,,,,,
2018-01-26T17:38:49.889Z,40.1,55,,,,,
2018-01-26T17:38:59.889Z,40.1,55,50.3,,,,
2018-01-26T17:39:09.888Z,40,55,,,,,
2018-01-26T17:39:19.889Z,40,55,,,,,
2018-01-26T17:39:34.909Z,39.9,55,,,,,
2018-01-26T17:39:39.969Z,39.9,55,,,,,
2018-01-26T17:39:49.889Z,39.9,55,50.4,,,,
2018-01-26T17:39:59.891Z,39.8,55,,,,,
2018-01-26T17:40:09.889Z,39.8,55,,,,,
2018-01-26T17:40:19.889Z,39.6,55,,,,,
2018-01-26T17:40:29.889Z,39.6,55,,,,,
2018-01-26T17:40:39.983Z,39.5,55,,,,,
2018-01-26T17:40:49.889Z,39.5,55,,,,,
2018-01-26T17:40:59.890Z,39.4,55,50.6,,,,
2018-01-26T17:41:09.889Z,39.4,55,,,,,
2018-01-26T17:41:19.889Z,39.4,55,,,,,
2018-01-26T17:41:29.891Z,39.3,55,,,,,
2018-01-26T17:41:39.970Z,39.3,55,,,,,
2018-01-26T17:41:49.889Z,39.1,55,,,,,
2018-01-26T17:41:59.889Z,39.1,55,,,,,
2018-01-26T17:42:09.890Z,39.1,55,,,,,
2018-01-26T17:42:24.909Z,39,55,,,,,
2018-01-26T17:42:29.889Z,39,55,,,,,
2018-01-26T17:42:39.974Z,38.9,55,,,,,
2018-01-26T17:42:49.890Z,38.9,55,,,,,
2018-01-26T17:42:59.890Z,38.9,55,,,,,
2018-01-26T17:43:09.889Z,38.8,55,,,,,
2018-01-26T17:43:19.889Z,38.8,55,,,,,
2018-01-26T17:43:29.889Z,38.6,55,,,,,
2018-01-26T17:43:40.007Z,38.6,55,,,0,5,0
2018-01-26T17:43:49.890Z,38.6,55,,,,,
2018-01-26T17:43:59.889Z,38.5,55,,,,,
2018-01-26T17:44:09.890Z,38.5,55,50.4,,,,
2018-01-26T17:44:19.890Z,38.4,55,,,,,
2018-01-26T17:44:29.890Z,38.4,55,,,,,
2018-01-26T17:44:39.970Z,38.4,55,,,,,
2018-01-26T17:44:49.890Z,38.3,55,,,,,
2018-01-26T17:44:59.890Z,38.3,55,,,,,
2018-01-26T17:45:16.080Z,38.3,55,,,,,
2018-01-26T17:45:20.016Z,38.1,55,,,,,
2018-01-26T17:45:30.003Z,38.1,55,,,,,
2018-01-26T17:45:40.062Z,38,55,,,,,
2018-01-26T17:45:50.016Z,38,55,,,,,
2018-01-26T17:45:59.890Z,38,55,,,,,
2018-01-26T17:46:09.890Z,37.9,55,50.3,,,,
2018-01-26T17:46:19.890Z,37.9,55,,,,,
2018-01-26T17:46:29.891Z,37.9,55,,,,,
2018-01-26T17:46:39.982Z,37.8,55,,,,,
2018-01-26T17:46:49.892Z,37.8,55,,,,,
2018-01-26T17:46:59.891Z,37.7,55,,,,,
2018-01-26T17:47:09.890Z,37.7,55,,,,,
2018-01-26T17:47:19.891Z,37.7,55,,,,,
2018-01-26T17:47:29.891Z,37.5,55,50.2,,,,
2018-01-26T17:47:39.972Z,37.5,55,,,,,
2018-01-26T17:47:49.892Z,37.5,55,,,,,
2018-01-26T17:47:59.890Z,37.4,55,,,,,
2018-01-26T17:48:09.891Z,37.4,55,,,,,
2018-01-26T17:48:19.890Z,37.4,55,,,,,
2018-01-26T17:48:29.891Z,37.3,55,,,,,
2018-01-26T17:48:39.972Z,37.3,55,,,,,
2018-01-26T17:48:49.892Z,37.2,55,50.1,,,,
2018-01-26T17:48:59.891Z,37.2,55,,,,,
2018-01-26T17:49:09.891Z,37.2,55,,,,,
2018-01-26T17:49:19.891Z,37,55,,,,,
2018-01-26T17:49:29.892Z,37,55,,,,,
2018-01-26T17:49:39.981Z,37,55,,,,,
2018-01-26T17:49:49.891Z,36.9,55,,,,,
2018-01-26T17:49:59.891Z,36.9,55,50,,,,
2018-01-26T17:50:09.893Z,36.9,55,,,,,
2018-01-26T17:50:19.891Z,36.8,55,,,,,
2018-01-26T17:50:29.893Z,36.8,55,,,,,
2018-01-26T17:50:39.981Z,36.8,55,,,,,
2018-01-26T17:50:49.891Z,36.7,55,,,,,
2018-01-26T17:50:59.891Z,36.7,55,,,,,
2018-01-26T17:51:09.891Z,36.7,55,49.9,,,,
2018-01-26T17:51:19.891Z,36.5,55,,,,,
2018-01-26T17:51:29.891Z,36.5,55,,,,,
2018-01-26T17:51:39.981Z,36.5,55,,,,,
2018-01-26T17:51:49.892Z,36.4,55,,,,,
2018-01-26T17:51:59.891Z,36.4,55,49.8,,,,
2018-01-26T17:52:09.909Z,36.3,55,,,,,
2018-01-26T17:52:19.892Z,36.3,55,,,,,
2018-01-26T17:52:29.894Z,36.3,55,,,,,
2018-01-26T17:52:39.982Z,36.3,55,,,,,
2018-01-26T17:52:49.894Z,36.2,55,,,,,
2018-01-26T17:52:59.892Z,36.2,55,,,,,
2018-01-26T17:53:09.892Z,36,55,49.7,,,,
2018-01-26T17:53:19.893Z,36,55,,,,,
2018-01-26T17:53:29.892Z,36,55,,,,,
2018-01-26T17:53:39.992Z,36,55,,,,,
2018-01-26T17:53:49.892Z,35.9,55,,,,,
2018-01-26T17:53:59.892Z,35.9,55,,,,,
2018-01-26T17:54:09.894Z,35.9,55,,,,,
2018-01-26T17:54:19.892Z,35.8,55,49.5,,,,
2018-01-26T17:54:29.912Z,35.8,55,,,,,
2018-01-26T17:54:39.974Z,35.8,55,,,,,
2018-01-26T17:54:49.892Z,35.7,55,,,,,
2018-01-26T17:54:59.895Z,35.7,55,,,,,
2018-01-26T17:55:14.912Z,35.7,55,49.4,,,,
2018-01-26T17:55:19.892Z,35.6,55,,,,,
2018-01-26T17:55:29.892Z,35.6,55,,,,,
2018-01-26T17:55:39.972Z,35.6,55,,,,,
2018-01-26T17:55:49.893Z,35.6,55,,,,,
2018-01-26T17:55:59.892Z,35.4,55,,,,,
2018-01-26T17:56:09.892Z,35.4,55,,,,,
2018-01-26T17:56:19.893Z,35.4,55,49.3,,,,
2018-01-26T17:56:29.892Z,35.3,55,,,,,
2018-01-26T17:56:40.013Z,35.3,55,,,,,
2018-01-26T17:56:49.893Z,35.3,55,,,,,
2018-01-26T17:56:59.894Z,35.2,55,,,,,
2018-01-26T17:57:09.893Z,35.2,55,49.2,,,,
2018-01-26T17:57:19.893Z,35.2,55,,,,,
2018-01-26T17:57:29.897Z,35.2,55,,,,,
2018-01-26T17:57:39.983Z,35.1,55,,,,,
2018-01-26T17:57:49.893Z,35.1,55,,,,,
2018-01-26T17:57:59.893Z,35.1,55,,,,,
2018-01-26T17:58:09.893Z,34.9,55,49.1,,,,
2018-01-26T17:58:19.893Z,34.9,55,,,,,
2018-01-26T17:58:29.893Z,34.9,55,,,,,
2018-01-26T17:58:39.973Z,34.9,55,,,,,
2018-01-26T17:58:49.893Z,34.8,55,,,,,
2018-01-26T17:58:59.893Z,34.8,55,,,,,
2018-01-26T17:59:09.893Z,34.8,55,,,,,
2018-01-26T17:59:19.893Z,34.7,55,49,,,,
2018-01-26T17:59:29.893Z,34.7,55,,,,,
2018-01-26T17:59:39.973Z,34.7,55,,,,,
2018-01-26T17:59:49.893Z,34.6,55,,,,,
2018-01-26T17:59:59.894Z,34.6,55,,,,,
2018-01-26T18:00:09.893Z,34.6,55,48.9,,,,
2018-01-26T18:00:19.893Z,34.6,55,,,,,
2018-01-26T18:00:29.897Z,34.4,55,,,,,
2018-01-26T18:00:39.973Z,34.4,55,,,,,
2018-01-26T18:00:54.921Z,34.4,55,,,,,
2018-01-26T18:00:59.893Z,34.4,55,,,,,
2018-01-26T18:01:09.893Z,34.3,55,48.7,,,,
2018-01-26T18:01:19.893Z,34.3,55,,,,,
2018-01-26T18:01:29.893Z,34.3,55,,,,,
2018-01-26T18:01:40.974Z,34.2,55,,,,,
2018-01-26T18:01:49.894Z,34.2,55,,,,,
2018-01-26T18:01:59.893Z,34.2,55,48.6,,,,
2018-01-26T18:02:09.893Z,34.1,55,,,,,
2018-01-26T18:02:19.905Z,34.1,55,,,,,
2018-01-26T18:02:29.893Z,34.1,55,,,,,
2018-01-26T18:02:39.983Z,34.1,55,,,,,
2018-01-26T18:02:49.894Z,34.1,55,,,,,
2018-01-26T18:02:59.894Z,34,55,48.5,,,,
2018-01-26T18:03:09.893Z,34,55,,,,,
2018-01-26T18:03:19.894Z,34,55,,,,,
2018-01-26T18:03:29.893Z,33.8,55,,,,,
2018-01-26T18:03:39.977Z,33.8,55,,,,,
2018-01-26T18:03:49.962Z,33.8,55,,,,,
2018-01-26T18:03:59.895Z,33.8,55,,,,,
2018-01-26T18:04:09.894Z,33.7,55,48.4,,,,
2018-01-26T18:04:19.895Z,33.7,55,,,,,
2018-01-26T18:04:29.894Z,33.7,55,,,,,
2018-01-26T18:04:40.003Z,33.6,55,,,,,
2018-01-26T18:04:49.895Z,33.6,55,,,0,75,2
2018-01-26T18:04:59.895Z,33.6,55,48.3,,,,
2018-01-26T18:05:10.891Z,33.5,55,,,0,5,0
2018-01-26T18:05:19.894Z,33.5,55,48.3,0,0,75,2
2018-01-26T18:05:29.925Z,33.5,55,,,0,5,0
2018-01-26T18:05:39.974Z,33.5,55,,,0,75,2
2018-01-26T18:05:49.897Z,33.5,55,,,0,5,0
2018-01-26T18:05:59.897Z,33.3,55,48.2,,,,
2018-01-26T18:06:09.894Z,33.3,55,,,0,75,2
2018-01-26T18:06:19.894Z,33.3,55,,,,,
2018-01-26T18:06:29.895Z,33.3,55,,,,,
2018-01-26T18:06:39.984Z,33.2,55,,,,,
2018-01-26T18:06:49.897Z,33.2,55,,,,,
2018-01-26T18:06:59.894Z,33.2,55,48.1,,,,
2018-01-26T18:07:09.895Z,33.2,55,,,0,5,0
2018-01-26T18:07:19.894Z,33.1,55,,,,,
2018-01-26T18:07:29.897Z,33.1,55,,,,,
2018-01-26T18:07:39.976Z,33.1,55,,,,,
2018-01-26T18:07:49.894Z,33.1,55,,,,,
2018-01-26T18:07:59.894Z,33,55,48,,,,
2018-01-26T18:08:09.894Z,33,55,,,,,
2018-01-26T18:08:19.896Z,33,55,,,,,
2018-01-26T18:08:29.894Z,32.8,55,,,,,
2018-01-26T18:08:39.974Z,32.8,55,,,,,
2018-01-26T18:08:49.895Z,32.8,55,,,,,
2018-01-26T18:08:59.895Z,32.8,55,48,,,,
2018-01-26T18:09:09.895Z,32.8,55,47.8,,,,
2018-01-26T18:09:19.895Z,32.7,55,,,,,
2018-01-26T18:09:29.895Z,32.7,55,,,,,
2018-01-26T18:09:40.016Z,32.7,55,,,,,
2018-01-26T18:09:49.897Z,32.7,55,,,,,
2018-01-26T18:09:59.897Z,32.6,55,47.7,,,,
2018-01-26T18:10:09.894Z,32.6,55,,,,,
2018-01-26T18:10:19.900Z,32.6,55,,,0,75,2
2018-01-26T18:10:29.894Z,32.6,55,,,0,5,0
2018-01-26T18:10:40.006Z,32.5,55,,,0,75,2
2018-01-26T18:10:49.905Z,32.5,55,,,,,
2018-01-26T18:10:59.895Z,32.5,55,47.6,,,,
2018-01-26T18:11:09.895Z,32.3,55,,,,,
2018-01-26T18:11:23.684Z,32.3,55,,,,,
2018-01-26T18:11:29.895Z,32.3,55,,,,,
2018-01-26T18:11:39.975Z,32.3,55,,,,,
2018-01-26T18:11:49.895Z,32.3,55,47.5,,,,
2018-01-26T18:11:59.895Z,32.2,55,,,,,
2018-01-26T18:12:09.895Z,32.2,55,,,,,
2018-01-26T18:12:19.895Z,32.2,55,,,,,
2018-01-26T18:12:29.895Z,32.2,55,,,,,
2018-01-26T18:12:39.975Z,32.1,55,,,,,
2018-01-26T18:12:49.895Z,32.1,55,,,,,
2018-01-26T18:12:59.895Z,32.1,55,47.4,,,,
2018-01-26T18:13:09.895Z,32.1,55,,,,,
2018-01-26T18:13:19.895Z,32,55,,,,,
2018-01-26T18:13:29.896Z,32,55,,,,,
2018-01-26T18:13:44.995Z,32,55,,,,,
2018-01-26T18:13:49.896Z,31.9,55,47.3,,,,
2018-01-26T18:13:59.895Z,31.9,55,,,,,
2018-01-26T18:14:09.895Z,31.9,55,,,,,
2018-01-26T18:14:19.898Z,31.9,55,,,,,
2018-01-26T18:14:29.896Z,31.9,55,,,,,
2018-01-26T18:14:40.008Z,31.7,55,,,,,
2018-01-26T18:14:49.898Z,31.7,55,49.1,79,0,,2
2018-01-26T18:14:59.896Z,31.7,55,52.5,58,,,
2018-01-26T18:15:09.902Z,31.7,55,50.8,29,,,
2018-01-26T18:15:19.896Z,31.7,55,44,,,,
2018-01-26T18:15:29.896Z,31.6,55,40.5,,,,
2018-01-26T18:15:39.975Z,31.6,55,38.6,,,,
2018-01-26T18:15:49.896Z,31.6,55,37.8,,,,
2018-01-26T18:15:59.895Z,31.6,55,38.4,,,,
2018-01-26T18:16:09.896Z,31.6,55,39.7,,,,
2018-01-26T18:16:19.896Z,31.6,55,40.1,,,,
2018-01-26T18:16:35.314Z,31.5,55,40,,,,
2018-01-26T18:16:40.016Z,31.5,55,,,,,
2018-01-26T18:16:49.896Z,,,40.1,,,,
2018-01-26T18:16:59.896Z,31.5,55,40.3,,,,
2018-01-26T18:17:09.896Z,31.5,55,40.7,,,,
2018-01-26T18:17:19.898Z,31.5,55,41,,,,
2018-01-26T18:17:29.896Z,31.5,55,41.2,,,,
2018-01-26T18:17:39.986Z,31.5,55,41.4,,,,
2018-01-26T18:17:49.896Z,31.5,55,41.6,,,,
2018-01-26T18:18:00.423Z,31.5,55,41.8,,,,
2018-01-26T18:18:09.896Z,31.5,55,42,,,,
2018-01-26T18:18:19.896Z,31.5,55,42.3,,,,
2018-01-26T18:18:29.897Z,31.5,55,42.6,,,,
2018-01-26T18:18:39.976Z,31.5,55,42.7,,,,
2018-01-26T18:18:49.896Z,31.5,55,43,,,,
2018-01-26T18:18:59.914Z,31.5,55,43.3,,,,
2018-01-26T18:19:09.896Z,31.5,55,43.4,,,,
2018-01-26T18:19:25.268Z,31.6,55,43.7,,,,
2018-01-26T18:19:29.896Z,31.6,55,44,,,,
2018-01-26T18:19:39.986Z,31.6,55,44.2,,,,
2018-01-26T18:19:49.897Z,31.7,55,44.4,,,,
2018-01-26T18:19:59.898Z,31.7,55,44.8,0,,,
2018-01-26T18:20:09.898Z,31.7,55,44,,0,,2
2018-01-26T18:20:19.896Z,31.9,55,42.5,,,,
2018-01-26T18:20:29.896Z,32,55,41.4,,,,
2018-01-26T18:20:39.976Z,32,55,40.9,,,,
2018-01-26T18:20:50.895Z,32.1,55,40.7,,,,
2018-01-26T18:20:59.896Z,32.1,55,41.1,,,,
2018-01-26T18:21:09.899Z,32.2,55,41.4,,,,
2018-01-26T18:21:19.897Z,32.2,55,41.1,,,,
2018-01-26T18:21:29.896Z,32.3,55,40.9,,,,
2018-01-26T18:21:39.977Z,32.5,55,40.7,,,,
2018-01-26T18:21:49.897Z,32.5,55,40.5,,,,
2018-01-26T18:21:59.910Z,32.5,55,40.2,,,,
