Time,ChActive,PrimT,HwTSet,PrimTSet,HwTOutlet,HwActive,ActPow
2018-01-11T18:18:21.019Z,,74.6,55,,63.6,,
2018-01-11T18:18:31.019Z,,74.7,55,,63.6,,
2018-01-11T18:18:41.019Z,,74.6,55,,63.6,,
2018-01-11T18:18:51.019Z,,,55,,63.6,,
2018-01-11T18:19:01.019Z,,,55,,63.5,,
2018-01-11T18:19:11.019Z,,,55,,63.5,,
2018-01-11T18:19:21.019Z,,,55,,63.5,,30
2018-01-11T18:19:31.020Z,,74.5,55,,63.5,,29
2018-01-11T18:19:41.019Z,,,55,,63.5,,30
2018-01-11T18:19:51.019Z,,,55,,63.5,,
2018-01-11T18:20:01.020Z,,,55,,63.5,,
2018-01-11T18:20:11.019Z,,,55,,63.4,,
2018-01-11T18:20:21.019Z,,74.3,55,,63.4,,
2018-01-11T18:20:31.022Z,,,55,,63.4,,
2018-01-11T18:20:46.039Z,,,55,,63.4,,
2018-01-11T18:20:51.019Z,,,55,,63.3,,
2018-01-11T18:21:01.022Z,,,55,,63.3,,
2018-01-11T18:21:11.019Z,,,55,,63.3,,
2018-01-11T18:21:21.020Z,,,55,,63.1,,
2018-01-11T18:21:31.019Z,,74.2,55,,63.1,,31
2018-01-11T18:21:41.019Z,,,55,,63.1,,
2018-01-11T18:21:51.019Z,,,55,,63.1,,
2018-01-11T18:22:01.019Z,,,55,,63.1,,
2018-01-11T18:22:11.019Z,,,55,,63,,
2018-01-11T18:22:21.019Z,,,55,,63,,
2018-01-11T18:22:31.019Z,,74.1,55,,63,,
2018-01-11T18:22:41.021Z,,,55,,63,,32
2018-01-11T18:22:51.020Z,,,55,,63,,
2018-01-11T18:23:01.020Z,,,55,,62.9,,
2018-01-11T18:23:11.019Z,,,55,,62.9,,
2018-01-11T18:23:21.020Z,,,55,,62.9,,
2018-01-11T18:23:36.362Z,,,55,,62.9,,
2018-01-11T18:23:41.020Z,,,55,,62.9,,
2018-01-11T18:23:51.020Z,,,55,,62.8,,33
2018-01-11T18:24:01.022Z,,,55,,62.8,,
2018-01-11T18:24:11.019Z,,,55,,62.8,,
2018-01-11T18:24:21.078Z,,,55,,62.8,,
2018-01-11T18:24:31.020Z,,,55,,62.8,,
2018-01-11T18:24:41.020Z,,,55,,62.7,,
2018-01-11T18:24:51.020Z,,74.2,55,,62.7,,34
2018-01-11T18:25:01.020Z,,,55,,62.7,,33
2018-01-11T18:25:11.020Z,,,55,,62.7,,34
2018-01-11T18:25:21.020Z,,,55,,62.7,,
2018-01-11T18:25:31.020Z,,,55,,62.7,,
2018-01-11T18:25:41.020Z,,74.3,55,,62.7,,
2018-01-11T18:25:51.021Z,,,55,,62.6,,
2018-01-11T18:26:01.020Z,,,55,,62.6,,
2018-01-11T18:26:11.020Z,,,55,,62.6,,
2018-01-11T18:26:21.021Z,,74.5,55,,62.6,,
2018-01-11T18:26:31.020Z,,,55,,62.6,,35
2018-01-11T18:26:41.020Z,,74.6,55,,62.6,,34
2018-01-11T18:26:51.020Z,,,55,,62.6,,
2018-01-11T18:27:01.020Z,,,55,,62.4,,35
2018-01-11T18:27:11.020Z,,74.7,55,,62.4,,
2018-01-11T18:27:21.020Z,,,55,,62.4,,
2018-01-11T18:27:31.020Z,,74.9,55,,62.4,,
2018-01-11T18:27:41.020Z,,,55,,62.4,,
2018-01-11T18:27:51.020Z,,,55,,62.4,,
2018-01-11T18:28:01.020Z,,,55,,62.4,,
2018-01-11T18:28:27.712Z,,75,55,,62.4,,
2018-01-11T18:28:27.725Z,,,55,,62.4,,
2018-01-11T18:28:31.020Z,,,55,,62.4,,
2018-01-11T18:28:41.020Z,,75.1,55,,62.4,,
2018-01-11T18:28:51.020Z,,,55,,62.4,,34
2018-01-11T18:29:01.023Z,,,55,,62.4,,
2018-01-11T18:29:11.020Z,,,55,,62.4,,
2018-01-11T18:29:21.021Z,,75,55,,62.4,,
2018-01-11T18:29:31.020Z,,,55,,62.4,,
2018-01-11T18:29:41.021Z,,75.1,55,,62.4,,
2018-01-11T18:29:51.021Z,,,55,,62.4,,33
2018-01-11T18:30:01.021Z,,,55,,62.4,,
2018-01-11T18:30:11.021Z,,75,55,,62.4,,
2018-01-11T18:30:21.021Z,,,55,,62.4,,
2018-01-11T18:30:31.021Z,,,55,,62.4,,
2018-01-11T18:30:41.021Z,,,55,,62.4,,
2018-01-11T18:30:52.018Z,,,55,,62.6,,
2018-01-11T18:31:01.021Z,,,55,,62.6,,
2018-01-11T18:31:11.021Z,,75.1,55,,62.6,,
2018-01-11T18:31:21.038Z,,,55,,62.6,,32
2018-01-11T18:31:31.021Z,,,55,,62.6,,
2018-01-11T18:31:41.021Z,,75,55,,62.6,,
2018-01-11T18:31:51.021Z,,,55,,62.6,,
2018-01-11T18:32:01.021Z,,,55,,62.6,,
2018-01-11T18:32:11.021Z,,,55,,62.6,,
2018-01-11T18:32:21.021Z,,,55,,62.6,,
2018-01-11T18:32:31.022Z,,,55,,62.6,,
2018-01-11T18:32:41.021Z,,75.1,55,,62.6,,31
2018-01-11T18:32:51.022Z,,75,55,,62.6,,32
2018-01-11T18:33:01.021Z,,,55,,62.6,,
2018-01-11T18:33:11.021Z,,,55,,62.6,,
2018-01-11T18:33:21.021Z,,,55,,62.6,,
2018-01-11T18:33:32.013Z,,,55,,62.6,,31
2018-01-11T18:33:41.021Z,,75.1,55,,62.6,,
2018-01-11T18:33:51.022Z,,75,55,,62.6,,
2018-01-11T18:34:01.021Z,,,55,,62.6,,
2018-01-11T18:34:11.022Z,,,55,,62.6,,
2018-01-11T18:34:21.023Z,,,55,,62.6,,
2018-01-11T18:34:31.021Z,,,55,,62.6,,
2018-01-11T18:34:41.021Z,1,75,55,75,62.6,0,31
2018-01-11T18:34:51.021Z,,,55,,62.6,,
2018-01-11T18:35:11.021Z,,,55,,62.6,,
2018-01-11T18:35:21.025Z,,,55,,62.6,,
2018-01-11T18:35:31.022Z,,,55,,62.6,,
2018-01-11T18:35:41.021Z,,,55,,62.6,,
2018-01-11T18:35:51.024Z,,,55,,62.6,,
2018-01-11T18:36:01.025Z,,,55,,62.6,,
2018-01-11T18:36:11.022Z,,,55,,62.6,,
2018-01-11T18:36:27.101Z,,,55,,62.6,,
2018-01-11T18:36:31.030Z,,,55,,62.6,,
2018-01-11T18:36:41.022Z,,,55,,62.6,,
2018-01-11T18:36:51.022Z,,,55,,62.6,,
2018-01-11T18:37:01.021Z,,,55,,62.6,,
2018-01-11T18:37:11.021Z,,,55,,62.4,,
2018-01-11T18:37:21.169Z,,,55,,62.4,,
2018-01-11T18:37:31.022Z,,,55,,62.4,,
2018-01-11T18:37:41.022Z,,,55,,62.4,,
2018-01-11T18:37:51.022Z,,,55,,62.4,,
2018-01-11T18:38:01.022Z,,,55,,62.4,,
2018-01-11T18:38:11.024Z,,,55,,62.4,,
2018-01-11T18:38:21.022Z,,,55,,62.4,,
2018-01-11T18:38:31.022Z,,,55,,62.4,,
2018-01-11T18:38:41.022Z,,,55,,62.4,,
2018-01-11T18:38:51.024Z,,,55,,62.4,,
2018-01-11T18:39:01.022Z,,,55,,62.4,,
2018-01-11T18:39:16.042Z,,,55,,62.4,,
2018-01-11T18:39:21.022Z,,,55,,62.4,,
2018-01-11T18:39:31.023Z,0,76.5,55,0,63.6,2,0
2018-01-11T18:39:41.022Z,0,78.2,55,59,43.5,0,
2018-01-11T18:39:51.022Z,,71.8,55,,45.9,,
2018-01-11T18:40:01.022Z,,70.5,55,,52.1,,
2018-01-11T18:40:11.022Z,,71.1,55,,56.2,,
2018-01-11T18:40:21.022Z,,72,55,,57.8,,
2018-01-11T18:40:31.022Z,,73,55,,58.9,,
2018-01-11T18:40:41.023Z,1,73.6,55,75,60,0,
2018-01-11T18:40:51.022Z,1,78.2,55,,60.7,0,80
2018-01-11T18:41:01.022Z,1,81.8,55,,61.4,0,0
2018-01-11T18:41:11.022Z,,76.9,55,,61.9,,
2018-01-11T18:41:21.022Z,,73.5,55,,62.1,,
2018-01-11T18:41:31.022Z,,70.9,55,,62.3,,
2018-01-11T18:41:41.022Z,,69.9,55,,62.6,,
2018-01-11T18:41:51.022Z,,69.5,55,,62.7,,
2018-01-11T18:42:01.022Z,,,55,,62.8,,
2018-01-11T18:42:11.022Z,,,55,,62.9,,
2018-01-11T18:42:21.022Z,,68.9,55,,63,,
2018-01-11T18:42:31.023Z,,68.5,55,,63.1,,
2018-01-11T18:42:41.026Z,,67.9,55,,63.1,,
2018-01-11T18:42:51.022Z,,67.7,55,,63.1,,
2018-01-11T18:43:01.022Z,,67.4,55,,63.3,,
2018-01-11T18:43:11.022Z,,67.1,55,,63.3,,
2018-01-11T18:43:21.023Z,,66.9,55,,63.3,,
2018-01-11T18:43:32.017Z,,66.5,55,,63.3,,
2018-01-11T18:43:41.022Z,,66.2,55,,63.3,,
2018-01-11T18:43:51.023Z,,65.9,55,,63.3,,
2018-01-11T18:44:01.022Z,,65.7,55,,63.1,,
2018-01-11T18:44:11.022Z,,65.5,55,,63.1,,
2018-01-11T18:44:21.023Z,,65.2,55,,63.1,,
2018-01-11T18:44:31.024Z,,64.9,55,,63.1,,
2018-01-11T18:44:41.023Z,,64.8,55,,63,,
2018-01-11T18:44:51.023Z,,64.5,55,,63,,
2018-01-11T18:45:01.023Z,,64.3,55,,62.9,,
2018-01-11T18:45:11.023Z,,64.1,55,,62.9,,
2018-01-11T18:45:21.023Z,,63.8,55,,62.9,,
2018-01-11T18:45:31.023Z,,63.6,55,,62.8,,
2018-01-11T18:45:41.025Z,1,63.4,55,,62.8,0,79
2018-01-11T18:45:51.084Z,,68.3,55,,62.7,,78
2018-01-11T18:46:01.023Z,,72.1,55,,62.6,,37
2018-01-11T18:46:11.023Z,,71.9,55,,62.6,,29
2018-01-11T18:46:22.022Z,,69.8,55,,62.4,,
2018-01-11T18:46:31.023Z,,68.8,55,,62.4,,
2018-01-11T18:46:41.023Z,,67.7,55,,62.3,,
2018-01-11T18:46:56.043Z,,67.1,55,,62.3,,
2018-01-11T18:47:01.023Z,,67.2,55,,62.2,,
2018-01-11T18:47:11.030Z,,67.4,55,,62.1,,
2018-01-11T18:47:21.024Z,,67.6,55,,62,,
2018-01-11T18:47:31.026Z,,,55,,62,,
2018-01-11T18:47:41.023Z,,,55,,61.9,,
2018-01-11T18:47:51.023Z,,,55,,61.7,,31
2018-01-11T18:48:02.015Z,,67.8,55,,61.7,,32
2018-01-11T18:48:11.023Z,,68.1,55,,61.6,,33
2018-01-11T18:48:21.024Z,,68.5,55,,61.5,,34
2018-01-11T18:48:31.023Z,,68.7,55,,61.5,,35
2018-01-11T18:48:41.023Z,,69,55,,61.4,,37
2018-01-11T18:48:51.023Z,,69.2,55,,61.3,,38
2018-01-11T18:49:01.023Z,,69.5,55,,61.2,,
2018-01-11T18:49:12.016Z,,70,55,,61.2,,40
2018-01-11T18:49:21.024Z,,70.1,55,,61,,
2018-01-11T18:49:31.023Z,,70.5,55,,60.9,,41
2018-01-11T18:49:41.024Z,,70.8,55,,60.9,,42
2018-01-11T18:49:51.026Z,,71.2,55,,60.8,,43
2018-01-11T18:50:01.028Z,,71.5,55,,60.8,,
2018-01-11T18:50:11.023Z,,71.8,55,,60.8,,
2018-01-11T18:50:21.024Z,,72,55,,60.7,,44
2018-01-11T18:50:31.034Z,,72.3,55,,60.7,,
2018-01-11T18:50:41.023Z,,72.6,55,,60.7,,45
2018-01-11T18:50:51.024Z,,73,55,,60.7,,
2018-01-11T18:51:01.025Z,,73.1,55,,60.7,,46
2018-01-11T18:51:11.026Z,,73.4,55,,60.7,,
2018-01-11T18:51:21.024Z,,73.6,55,,60.7,,
2018-01-11T18:51:31.024Z,,73.9,55,,60.7,,
2018-01-11T18:51:41.023Z,,74.1,55,,60.7,,47
2018-01-11T18:51:51.024Z,,74.3,55,,60.7,,
2018-01-11T18:52:02.165Z,,74.5,55,,60.8,,
2018-01-11T18:52:11.027Z,,74.6,55,,60.8,,
2018-01-11T18:52:21.024Z,,75,55,,60.9,,
2018-01-11T18:52:31.024Z,,75.1,55,,60.9,,
2018-01-11T18:52:41.023Z,,75.3,55,,61,,46
2018-01-11T18:52:51.024Z,,75.4,55,,61,,45
2018-01-11T18:53:01.024Z,,,55,,61.2,,43
2018-01-11T18:53:11.027Z,,,55,,61.3,,41
2018-01-11T18:53:21.024Z,,75.3,55,,61.3,,40
2018-01-11T18:53:31.045Z,,75.1,55,,61.4,,39
2018-01-11T18:53:41.026Z,,,55,,61.4,,
2018-01-11T18:53:51.024Z,,75,55,,61.5,,
2018-01-11T18:54:01.024Z,,,55,,61.5,,38
2018-01-11T18:54:11.024Z,,75.1,55,,61.6,,
2018-01-11T18:54:21.024Z,,,55,,61.6,,
2018-01-11T18:54:31.024Z,,,55,,61.7,,37
2018-01-11T18:54:41.024Z,,,55,,61.7,,
2018-01-11T18:54:52.016Z,,,55,,61.7,,
2018-01-11T18:55:01.024Z,,,55,,61.9,,36
2018-01-11T18:55:11.062Z,,75.3,55,,61.9,,35
2018-01-11T18:55:21.056Z,,75.1,55,,61.9,,
2018-01-11T18:55:31.024Z,,,55,,61.9,,34
2018-01-11T18:55:41.025Z,,,55,,62,,
2018-01-11T18:55:51.024Z,,,55,,62,,33
2018-01-11T18:56:01.027Z,,,55,,62,,
2018-01-11T18:56:11.024Z,,75,55,,62,,
2018-01-11T18:56:21.025Z,,,55,,62.1,,
2018-01-11T18:56:31.024Z,,,55,,62.1,,
2018-01-11T18:56:41.024Z,,,55,,62.1,,
2018-01-11T18:56:51.024Z,,75.1,55,,62.1,,
2018-01-11T18:57:01.025Z,,,55,,62.1,,32
2018-01-11T18:57:11.025Z,,,55,,62.1,,
2018-01-11T18:57:21.024Z,,,55,,62.2,,
2018-01-11T18:57:31.025Z,,,55,,62.2,,31
2018-01-11T18:57:47.174Z,,,55,,62.2,,
2018-01-11T18:57:51.024Z,,75,55,,62.2,,
2018-01-11T18:58:01.025Z,,,55,,62.2,,
2018-01-11T18:58:11.024Z,,,55,,62.2,,
2018-01-11T18:58:21.025Z,,,55,,62.2,,
2018-01-11T18:58:33.071Z,,75.1,55,,62.3,,
2018-01-11T18:58:41.024Z,,75,55,,62.3,,
2018-01-11T18:58:51.025Z,,75.1,55,,62.3,,
2018-01-11T18:59:01.025Z,,,55,,62.3,,30
2018-01-11T18:59:11.025Z,,,55,,62.3,,
2018-01-11T18:59:21.026Z,,75,55,,62.3,,
2018-01-11T18:59:31.025Z,,,55,,62.3,,
2018-01-11T18:59:41.025Z,,,55,,62.3,,29
2018-01-11T18:59:51.025Z,,,55,,62.3,,30
2018-01-11T19:00:01.025Z,,,55,,62.3,,
2018-01-11T19:00:11.026Z,,,55,,62.3,,
2018-01-11T19:00:21.025Z,,,55,,62.3,,
2018-01-11T19:00:31.025Z,,,55,,62.3,,
2018-01-11T19:00:41.025Z,,,55,,62.3,,
2018-01-11T19:00:51.027Z,,,55,,62.3,,29
2018-01-11T19:01:01.025Z,,,55,,62.3,,30
2018-01-11T19:01:11.028Z,,,55,,62.3,,
2018-01-11T19:01:21.032Z,,,55,,62.3,,
2018-01-11T19:01:31.025Z,,,55,,62.3,,29
2018-01-11T19:01:41.025Z,,75.1,55,,62.3,,
2018-01-11T19:01:51.025Z,,75,55,,62.3,,
2018-01-11T19:02:02.235Z,,,55,,62.3,,
2018-01-11T19:02:11.026Z,,,55,,62.3,,
2018-01-11T19:02:21.025Z,,,55,,62.3,,
2018-01-11T19:02:31.025Z,,,55,,62.3,,
2018-01-11T19:02:41.025Z,,,55,,62.3,,
2018-01-11T19:02:51.025Z,,,55,,62.3,,
2018-01-11T19:03:01.025Z,,,55,,62.3,,
2018-01-11T19:03:11.025Z,,,55,,62.3,,
2018-01-11T19:03:21.028Z,,,55,,62.3,,
2018-01-11T19:03:31.025Z,,,55,,62.3,,
2018-01-11T19:03:41.025Z,,,55,,62.3,,
2018-01-11T19:03:51.026Z,,,55,,62.3,,
2018-01-11T19:04:01.025Z,,,55,,62.3,,
2018-01-11T19:04:11.026Z,0,75.4,55,0,62.4,2,0
2018-01-11T19:04:21.037Z,0,78.2,55,59,49.9,0,
2018-01-11T19:04:31.026Z,,71.7,55,,51.8,,
2018-01-11T19:04:41.026Z,,69.9,55,,53.4,,
2018-01-11T19:04:51.026Z,0,70.4,55,0,57.2,2,
2018-01-11T19:05:01.026Z,0,67.5,55,59,65.6,0,
2018-01-11T19:05:11.027Z,,66.2,55,,63.3,,
2018-01-11T19:05:21.026Z,,66.5,55,,62.6,,
2018-01-11T19:05:31.026Z,,66.6,55,,62.1,,
2018-01-11T19:05:41.026Z,,66.7,55,,61.9,,
2018-01-11T19:05:51.025Z,,66.9,55,,61.6,,
2018-01-11T19:06:01.028Z,1,67.1,55,75,61.4,0,
2018-01-11T19:06:11.026Z,,72.5,55,,61.2,,80
2018-01-11T19:06:21.036Z,1,80.5,55,,61,0,0
2018-01-11T19:06:31.028Z,,78.8,55,,60.9,,
2018-01-11T19:06:41.026Z,,74.7,55,,60.8,,
2018-01-11T19:06:51.026Z,,71.5,55,,60.7,,
2018-01-11T19:07:01.026Z,,69.9,55,,60.6,,
2018-01-11T19:07:11.025Z,,69.4,55,,60.5,,
2018-01-11T19:07:21.026Z,,,55,,60.5,,
2018-01-11T19:07:31.026Z,,,55,,60.5,,
2018-01-11T19:07:46.046Z,,68.9,55,,60.5,,
2018-01-11T19:07:56.048Z,,68.2,55,,60.6,,
2018-01-11T19:08:01.026Z,,67.7,55,,60.6,,
2018-01-11T19:08:11.026Z,,67.4,55,,60.6,,
2018-01-11T19:08:21.026Z,,66.9,55,,60.6,,
2018-01-11T19:08:31.026Z,,66.7,55,,60.6,,
2018-01-11T19:08:41.034Z,,66.5,55,,60.5,,
2018-01-11T19:08:51.026Z,,66.1,55,,60.5,,
2018-01-11T19:09:01.027Z,,65.9,55,,60.3,,
2018-01-11T19:09:11.029Z,,65.6,55,,60.3,,
2018-01-11T19:09:21.026Z,,65.2,55,,60.2,,
2018-01-11T19:09:31.027Z,,64.9,55,,60.2,,
2018-01-11T19:09:41.026Z,,,55,,60.1,,
2018-01-11T19:09:51.027Z,,64.5,55,,60,,
2018-01-11T19:10:01.026Z,,64.3,55,,60,,
2018-01-11T19:10:11.027Z,,64.2,55,,59.9,,
2018-01-11T19:10:21.026Z,,63.8,55,,59.8,,
2018-01-11T19:10:37.066Z,,63.7,55,,59.8,,
2018-01-11T19:10:41.027Z,,63.5,55,,59.7,,
2018-01-11T19:10:51.026Z,,63.3,55,,59.5,,
2018-01-11T19:11:01.029Z,1,63,55,,59.4,0,
2018-01-11T19:11:11.026Z,,67.2,55,,59.4,,79
2018-01-11T19:11:21.028Z,,71.4,55,,59.3,,44
2018-01-11T19:11:31.026Z,,70.9,55,,59.2,,29
2018-01-11T19:11:41.026Z,,69.7,55,,59.1,,
2018-01-11T19:11:51.275Z,,67.9,55,,59.1,,
2018-01-11T19:12:02.089Z,,67.3,55,,59,,
2018-01-11T19:12:11.032Z,,66.8,55,,58.9,,
2018-01-11T19:12:21.027Z,,67.1,55,,58.9,,
2018-01-11T19:12:31.027Z,,67.3,55,,58.7,,
2018-01-11T19:12:41.027Z,,,55,,58.6,,
2018-01-11T19:12:51.027Z,,,55,,58.6,,
2018-01-11T19:13:01.027Z,,,55,,58.5,,
2018-01-11T19:13:11.027Z,,67.4,55,,58.5,,31
2018-01-11T19:13:26.047Z,,67.7,55,,58.5,,32
2018-01-11T19:13:32.078Z,,68.1,55,,58.4,,33
2018-01-11T19:13:41.027Z,,68.3,55,,58.4,,35
2018-01-11T19:13:51.027Z,,68.6,55,,58.4,,
2018-01-11T19:14:01.027Z,,69,55,,58.4,,37
2018-01-11T19:14:11.027Z,,69.1,55,,58.4,,38
2018-01-11T19:14:21.027Z,,69.5,55,,58.4,,39
2018-01-11T19:14:31.027Z,,70,55,,58.4,,40
2018-01-11T19:14:41.030Z,,70.3,55,,58.4,,
2018-01-11T19:14:51.345Z,,70.7,55,,58.4,,41
2018-01-11T19:15:01.027Z,,71.1,55,,58.4,,42
2018-01-11T19:15:11.027Z,,71.4,55,,58.4,,
2018-01-11T19:15:22.101Z,,71.6,55,,58.5,,43
2018-01-11T19:15:31.027Z,,71.9,55,,58.5,,44
2018-01-11T19:15:41.027Z,,72.2,55,,58.5,,
2018-01-11T19:15:51.027Z,,72.6,55,,58.5,,45
2018-01-11T19:16:01.029Z,,73,55,,58.6,,
2018-01-11T19:16:11.075Z,,73.1,55,,58.6,,
2018-01-11T19:16:21.027Z,,73.4,55,,58.7,,46
2018-01-11T19:16:31.027Z,,73.5,55,,58.7,,
2018-01-11T19:16:41.028Z,,73.8,55,,58.9,,
2018-01-11T19:16:51.029Z,,74.1,55,,58.9,,
2018-01-11T19:17:01.027Z,,74.2,55,,59,,
2018-01-11T19:17:11.027Z,,74.5,55,,59,,47
2018-01-11T19:17:21.028Z,,74.7,55,,59.1,,46
2018-01-11T19:17:31.029Z,,75,55,,59.2,,47
2018-01-11T19:17:41.027Z,,75.1,55,,59.2,,
2018-01-11T19:17:51.027Z,,75.3,55,,59.3,,46
2018-01-11T19:18:01.028Z,,75.4,55,,59.3,,45
2018-01-11T19:18:11.028Z,,75.3,55,,59.4,,43
2018-01-11T19:18:22.070Z,,,55,,59.5,,42
2018-01-11T19:18:31.027Z,,,55,,59.7,,41
2018-01-11T19:18:41.027Z,,,55,,59.7,,40
2018-01-11T19:18:51.027Z,,75.1,55,,59.8,,39
2018-01-11T19:19:01.027Z,,,55,,59.8,,38
2018-01-11T19:19:11.027Z,,,55,,59.9,,39
2018-01-11T19:19:21.029Z,,,55,,60,,38
2018-01-11T19:19:31.027Z,,,55,,60,,
2018-01-11T19:19:41.028Z,,,55,,60.1,,37
2018-01-11T19:19:51.027Z,,,55,,60.1,,
2018-01-11T19:20:01.028Z,,,55,,60.2,,36
2018-01-11T19:20:11.028Z,,,55,,60.2,,
2018-01-11T19:20:21.028Z,,,55,,60.3,,
2018-01-11T19:20:32.024Z,,75.3,55,,60.3,,35
2018-01-11T19:20:41.030Z,,,55,,60.3,,
2018-01-11T19:20:51.027Z,,75.1,55,,60.5,,34
2018-01-11T19:21:01.028Z,,75,55,,60.5,,33
2018-01-11T19:21:11.028Z,,,55,,60.5,,34
2018-01-11T19:21:21.032Z,,,55,,60.6,,33
2018-01-11T19:21:31.028Z,,,55,,60.6,,34
2018-01-11T19:21:41.028Z,,,55,,60.6,,33
2018-01-11T19:21:51.028Z,,,55,,60.7,,34
2018-01-11T19:22:01.030Z,,75.1,55,,60.7,,33
2018-01-11T19:22:11.028Z,,,55,,60.7,,
2018-01-11T19:22:21.029Z,,75,55,,60.7,,
2018-01-11T19:22:31.027Z,,,55,,60.8,,32
2018-01-11T19:22:41.028Z,,,55,,60.8,,
2018-01-11T19:22:51.028Z,,,55,,60.8,,
2018-01-11T19:23:01.028Z,,,55,,60.8,,
2018-01-11T19:23:11.027Z,,,55,,60.8,,
2018-01-11T19:23:22.019Z,,,55,,60.9,,
2018-01-11T19:23:31.028Z,,,55,,60.9,,
2018-01-11T19:23:41.029Z,,,55,,60.9,,
2018-01-11T19:23:51.028Z,,,55,,60.9,,
2018-01-11T19:24:01.028Z,,,55,,60.9,,
2018-01-11T19:24:11.028Z,,,55,,60.9,,
2018-01-11T19:24:21.029Z,,,55,,60.9,,
2018-01-11T19:24:42.120Z,,,55,,60.9,,
2018-01-11T19:24:42.529Z,,74.9,55,,60.9,,
2018-01-11T19:24:53.355Z,,75,55,,61,,
2018-01-11T19:25:01.028Z,,74.9,55,,61,,
2018-01-11T19:25:11.028Z,,75,55,,61,,
2018-01-11T19:25:21.029Z,,74.9,55,,61,,
2018-01-11T19:25:31.033Z,,75,55,,61,,
2018-01-11T19:25:41.029Z,,75,55,,61,,
2018-01-11T19:25:51.029Z,,74.9,55,,61,,
2018-01-11T19:26:01.028Z,,,55,,61,,
2018-01-11T19:26:16.048Z,,,55,,61,,
2018-01-11T19:26:21.028Z,,,55,,61,,
2018-01-11T19:26:31.029Z,,,55,,61,,
2018-01-11T19:26:41.028Z,,,55,,61,,
2018-01-11T19:26:51.029Z,,74.7,55,,61,,
2018-01-11T19:27:01.029Z,,,55,,61.2,,
2018-01-11T19:27:11.028Z,,,55,,61.2,,33
2018-01-11T19:27:21.029Z,,,55,,61.2,,
2018-01-11T19:27:31.029Z,,,55,,61.2,,32
2018-01-11T19:27:41.090Z,,,55,,61.2,,33
2018-01-11T19:27:51.029Z,,,55,,61.2,,
2018-01-11T19:28:01.029Z,,,55,,61.2,,
2018-01-11T19:28:11.029Z,,,55,,61.2,,
2018-01-11T19:28:21.033Z,,,55,,61.2,,32
2018-01-11T19:28:31.029Z,,,55,,61.2,,33
2018-01-11T19:28:41.032Z,,,55,,61.2,,
2018-01-11T19:28:51.029Z,,74.6,55,,61.2,,
2018-01-11T19:29:06.049Z,,74.7,55,,61.2,,
2018-01-11T19:29:11.029Z,,,55,,61.2,,
2018-01-11T19:29:21.029Z,,74.6,55,,61.2,,
2018-01-11T19:29:31.029Z,,74.7,55,,61.2,,
2018-01-11T19:29:41.029Z,,74.6,55,,61.2,,
2018-01-11T19:29:51.029Z,,,55,,61.2,,
2018-01-11T19:30:01.028Z,,74.7,55,,61.2,,
2018-01-11T19:30:11.029Z,,,55,,61.2,,
2018-01-11T19:30:21.029Z,,,55,,61.2,,
2018-01-11T19:30:31.039Z,,,55,,61.2,,
2018-01-11T19:30:41.029Z,,,55,,61.2,,
2018-01-11T19:30:51.030Z,,,55,,61.2,,
2018-01-11T19:31:01.029Z,,,55,,61.2,,
2018-01-11T19:31:11.029Z,,,55,,61.2,,
2018-01-11T19:31:21.029Z,,74.9,55,,61.2,,
2018-01-11T19:31:31.029Z,,,55,,61.2,,
2018-01-11T19:31:41.029Z,,,55,,61.2,,
2018-01-11T19:31:56.049Z,,,55,,61.3,,
2018-01-11T19:32:01.035Z,,,55,,61.3,,
2018-01-11T19:32:11.035Z,,75,55,,61.3,,
2018-01-11T19:32:21.030Z,,75,55,,61.3,,
2018-01-11T19:32:31.029Z,,,55,,61.3,,
2018-01-11T19:32:41.029Z,,,55,,61.3,,
2018-01-11T19:32:51.029Z,,,55,,61.3,,
2018-01-11T19:33:01.029Z,,,55,,61.3,,
2018-01-11T19:33:11.030Z,,75.1,55,,61.3,,
2018-01-11T19:33:21.029Z,,,55,,61.3,,
2018-01-11T19:33:31.030Z,,,55,,61.3,,
2018-01-11T19:33:41.030Z,,75,55,,61.3,,
2018-01-11T19:33:51.029Z,,,55,,61.3,,
2018-01-11T19:34:01.029Z,,,55,,61.3,,
2018-01-11T19:34:11.030Z,,,55,,61.3,,
2018-01-11T19:34:21.030Z,,,55,,61.4,,32
2018-01-11T19:34:31.029Z,,,55,,61.4,,
2018-01-11T19:34:41.030Z,1,75.1,55,75,61.4,0,32
2018-01-11T19:34:52.026Z,,,55,,61.4,,
2018-01-11T19:35:01.029Z,,75,55,,61.4,,
2018-01-11T19:35:11.032Z,,,55,,61.4,,
2018-01-11T19:35:21.029Z,,,55,,61.4,,31
2018-01-11T19:35:31.030Z,,,55,,61.4,,32
2018-01-11T19:35:41.029Z,,,55,,61.4,,
2018-01-11T19:35:51.031Z,,,55,,61.5,,31
2018-01-11T19:36:01.030Z,,,55,,61.5,,
2018-01-11T19:36:11.035Z,,,55,,61.5,,
2018-01-11T19:36:21.030Z,,,55,,61.5,,
2018-01-11T19:36:31.029Z,,,55,,61.5,,
2018-01-11T19:36:41.030Z,,,55,,61.5,,
2018-01-11T19:36:51.030Z,,,55,,61.5,,
2018-01-11T19:37:01.030Z,,,55,,61.5,,
2018-01-11T19:37:11.030Z,,,55,,61.5,,
2018-01-11T19:37:21.030Z,,,55,,61.5,,
