Time,HwTSet,ActPow,PrimTSet,HwActive,HwTOutlet,PrimT,ChActive
2018-01-30T17:09:10.656Z,55,,,,39,,
2018-01-30T17:09:20.657Z,55,,,,39,,
2018-01-30T17:09:30.657Z,55,,,,38.9,,
2018-01-30T17:09:40.736Z,55,,,,38.9,,
2018-01-30T17:09:50.657Z,,,,,,49.9,
2018-01-30T17:10:00.657Z,55,,,,38.8,50,
2018-01-30T17:10:10.657Z,55,,,,38.8,49.9,
2018-01-30T17:10:25.678Z,55,,,,38.6,,
2018-01-30T17:10:30.657Z,55,,,,38.6,,
2018-01-30T17:10:50.656Z,55,,,,38.5,,
2018-01-30T17:11:00.657Z,55,,,,38.4,,
2018-01-30T17:11:10.657Z,55,,,,38.4,49.8,
2018-01-30T17:11:20.656Z,55,,,,38.4,,
2018-01-30T17:11:30.659Z,55,,,,38.3,,
2018-01-30T17:11:50.658Z,55,,,,38.1,,
2018-01-30T17:12:00.658Z,55,,,,38.1,,
2018-01-30T17:12:20.658Z,55,,,,38,49.7,
2018-01-30T17:12:50.676Z,55,,,,37.9,,
2018-01-30T17:13:00.659Z,55,,,,37.8,,
2018-01-30T17:13:10.658Z,55,,,,37.8,,
2018-01-30T17:13:20.657Z,55,,,,37.8,,
2018-01-30T17:13:30.657Z,55,0,5,0,37.7,49.7,0
2018-01-30T17:13:40.737Z,55,,,,37.7,49.5,
2018-01-30T17:13:50.657Z,55,,,,37.5,,
2018-01-30T17:14:00.657Z,55,,,,37.5,,
2018-01-30T17:14:21.652Z,55,,,,37.4,,
2018-01-30T17:14:30.662Z,55,,,,37.4,,
2018-01-30T17:14:40.747Z,,,,,,49.4,
2018-01-30T17:14:50.657Z,55,,,,37.3,,
2018-01-30T17:15:00.658Z,55,,,,37.2,,
2018-01-30T17:15:10.657Z,55,,,,37.2,,
2018-01-30T17:15:20.657Z,55,,,,37.2,,
2018-01-30T17:15:30.657Z,55,,,,37,,
2018-01-30T17:15:50.657Z,55,,,,37,49.3,
2018-01-30T17:16:00.661Z,55,,,,36.9,,
2018-01-30T17:16:20.658Z,55,,,,36.9,,
2018-01-30T17:16:30.658Z,55,,,,36.8,,
2018-01-30T17:16:50.658Z,55,,,,36.8,,
2018-01-30T17:17:00.672Z,55,,,,36.7,49.2,
2018-01-30T17:17:20.709Z,55,,,,36.5,,
2018-01-30T17:17:30.657Z,55,,,,36.5,,
2018-01-30T17:17:50.657Z,55,,,,36.4,,
2018-01-30T17:18:00.657Z,55,,,,36.4,,
2018-01-30T17:18:10.658Z,,,,,,49.1,
2018-01-30T17:18:20.658Z,55,,,,36.3,,
2018-01-30T17:18:30.658Z,55,,,,36.3,,
2018-01-30T17:18:50.657Z,55,,,,36.2,,
2018-01-30T17:19:00.658Z,55,,,,36.2,,
2018-01-30T17:19:20.657Z,55,,,,36,,
2018-01-30T17:19:30.658Z,55,,,,36,49,
2018-01-30T17:19:50.658Z,55,,,,35.9,,
2018-01-30T17:20:00.658Z,55,,,,35.9,,
2018-01-30T17:20:21.660Z,55,,,,35.9,,
2018-01-30T17:20:30.659Z,55,,,,35.8,48.9,
2018-01-30T17:20:40.748Z,55,,,,35.7,,
2018-01-30T17:20:50.658Z,55,,,,35.7,,
2018-01-30T17:21:10.660Z,55,,,,35.6,,
2018-01-30T17:21:20.658Z,55,,,,35.6,,
2018-01-30T17:21:30.658Z,55,,,,35.6,48.7,
2018-01-30T17:21:51.700Z,55,,,,35.4,,
2018-01-30T17:22:00.661Z,55,,,,35.4,,
2018-01-30T17:22:20.662Z,55,,,,35.3,,
2018-01-30T17:22:30.658Z,55,,,,35.3,48.6,
2018-01-30T17:22:50.658Z,55,,,,35.2,,
2018-01-30T17:23:00.658Z,55,,,,35.1,,
2018-01-30T17:23:20.662Z,55,,,,35.1,48.5,
2018-01-30T17:23:31.701Z,55,,,,34.9,,
2018-01-30T17:23:50.658Z,55,,,,34.9,,
2018-01-30T17:24:00.662Z,55,,,,34.8,,
2018-01-30T17:24:20.664Z,55,,,,34.8,,
2018-01-30T17:24:30.659Z,55,,,,34.8,,
2018-01-30T17:24:40.739Z,,,,,,48.4,
2018-01-30T17:24:50.659Z,55,,,,34.7,,
2018-01-30T17:25:00.665Z,55,,,,34.7,,
2018-01-30T17:25:20.667Z,55,,,,34.6,,
2018-01-30T17:25:30.659Z,55,,,,34.6,,
2018-01-30T17:25:40.738Z,,,,,,48.3,
2018-01-30T17:25:50.662Z,55,,,,34.4,,
2018-01-30T17:26:05.680Z,55,,,,34.4,,
2018-01-30T17:26:20.661Z,55,,,,34.3,,
2018-01-30T17:26:40.739Z,55,,,,34.3,48.2,
2018-01-30T17:26:50.660Z,55,,,,34.2,,
2018-01-30T17:27:00.659Z,55,,,,34.2,,
2018-01-30T17:27:20.660Z,55,,,,34.1,,
2018-01-30T17:27:30.783Z,55,,,,34.1,,
2018-01-30T17:27:40.738Z,,,,,,48.1,
2018-01-30T17:27:50.659Z,55,,,,34,,
2018-01-30T17:28:00.661Z,55,,,,34,,
2018-01-30T17:28:20.659Z,55,,,,33.8,,
2018-01-30T17:28:30.659Z,55,,,,33.8,,
2018-01-30T17:28:40.749Z,,,,,,48,
2018-01-30T17:28:50.659Z,55,,,,33.8,,
2018-01-30T17:29:00.659Z,55,,,,33.7,,
2018-01-30T17:29:20.659Z,55,,,,33.7,,
2018-01-30T17:29:40.752Z,55,,,,33.6,47.8,
2018-01-30T17:29:50.661Z,55,,,,33.6,47.8,
2018-01-30T17:30:00.659Z,55,,,,33.5,,
2018-01-30T17:30:10.661Z,55,,,,33.5,,
2018-01-30T17:30:30.660Z,55,,,,33.5,,
2018-01-30T17:30:40.739Z,55,,,,33.3,,
2018-01-30T17:30:50.661Z,55,,,,33.3,,
2018-01-30T17:31:00.662Z,,,,,,47.7,
2018-01-30T17:31:10.660Z,55,,,,33.2,,
2018-01-30T17:31:20.659Z,55,,,,33.2,,
2018-01-30T17:31:30.661Z,55,,,,33.2,,
2018-01-30T17:31:40.741Z,,,,,,47.6,
2018-01-30T17:31:50.660Z,55,,,,33.1,,
2018-01-30T17:32:00.660Z,55,,,,33.1,,
2018-01-30T17:32:20.660Z,55,,,,33,,
2018-01-30T17:32:30.660Z,55,,,,33,,
2018-01-30T17:32:40.741Z,,,,,,47.5,
2018-01-30T17:32:50.662Z,55,,,,33,,
2018-01-30T17:33:10.660Z,55,,,,32.8,,
2018-01-30T17:33:20.659Z,55,,,,32.8,,
2018-01-30T17:33:40.750Z,55,,,,32.7,47.4,
2018-01-30T17:33:50.660Z,55,,,,32.7,,
2018-01-30T17:34:10.660Z,55,,,,32.6,,
2018-01-30T17:34:20.660Z,55,,,,32.6,,
2018-01-30T17:34:30.661Z,55,,,,32.6,,
2018-01-30T17:34:40.742Z,,,,,,47.3,
2018-01-30T17:34:50.660Z,55,,,,32.5,,
2018-01-30T17:35:00.660Z,55,,,,32.5,,
2018-01-30T17:35:20.662Z,55,,,,32.3,,
2018-01-30T17:35:30.663Z,55,,,,32.3,,
2018-01-30T17:35:40.750Z,,,,,,47.2,
2018-01-30T17:35:50.660Z,55,,,,32.2,,
2018-01-30T17:36:00.660Z,55,,,,32.2,,
2018-01-30T17:36:20.661Z,55,,,,32.2,,
2018-01-30T17:36:40.740Z,55,,,,32.1,,
2018-01-30T17:36:50.660Z,55,,,,34.6,,
2018-01-30T17:37:00.663Z,55,,,,31.1,47,
2018-01-30T17:37:10.661Z,55,,,,25.1,,
2018-01-30T17:37:21.657Z,55,,,,26.6,,
2018-01-30T17:37:31.707Z,55,,,,26.8,,
2018-01-30T17:37:40.750Z,,,,,,46.9,
2018-01-30T17:37:50.661Z,55,,,,26.8,,
2018-01-30T17:38:00.661Z,55,,,,26.8,,
2018-01-30T17:38:10.662Z,55,,,,26.6,,
2018-01-30T17:38:30.660Z,55,,,,26.6,,
2018-01-30T17:38:40.740Z,55,,,,26.5,46.8,
2018-01-30T17:39:00.685Z,55,,,,26.3,,
2018-01-30T17:39:10.660Z,55,,,,26.2,,
2018-01-30T17:39:30.661Z,55,,,,26.2,,
2018-01-30T17:39:40.750Z,55,,,,26.1,46.7,
2018-01-30T17:39:50.661Z,55,,,,25.9,,
2018-01-30T17:40:10.757Z,55,,,,25.9,,
2018-01-30T17:40:20.661Z,55,,,,25.8,,
2018-01-30T17:40:40.757Z,55,,,,25.8,46.6,
2018-01-30T17:40:50.663Z,55,,,,25.6,,
2018-01-30T17:41:00.661Z,55,,,,25.6,,
2018-01-30T17:41:20.662Z,55,,,,25.5,,
2018-01-30T17:41:30.661Z,55,,,,25.5,,
2018-01-30T17:41:45.763Z,,,,,,46.5,
2018-01-30T17:41:50.661Z,55,,,,25.4,,
2018-01-30T17:42:00.661Z,55,,,,25.2,,
2018-01-30T17:42:20.661Z,55,,,,25.2,,
2018-01-30T17:42:30.661Z,55,,,,25.2,,
2018-01-30T17:42:50.662Z,55,,,,25.1,46.4,
2018-01-30T17:43:10.661Z,55,,,,25.1,,
2018-01-30T17:43:20.664Z,55,,,,24.9,,
2018-01-30T17:43:40.741Z,55,,,,24.9,46.2,
2018-01-30T17:43:50.678Z,55,,0,1,24.9,,0
2018-01-30T17:44:00.662Z,55,0,59,0,28,44.9,0
2018-01-30T17:44:10.661Z,55,,,,34.3,43.6,
2018-01-30T17:44:20.661Z,55,,,,31.9,,
2018-01-30T17:44:30.693Z,,,,,,44.1,
2018-01-30T17:44:40.742Z,55,,,,31.6,,
2018-01-30T17:44:50.662Z,,,,,,44.2,
2018-01-30T17:45:00.661Z,55,,5,,31.5,44.3,
2018-01-30T17:45:10.671Z,55,,,,31.5,,
2018-01-30T17:45:20.664Z,55,,,,31.6,,
2018-01-30T17:45:30.662Z,55,,,,31.7,,
2018-01-30T17:45:40.741Z,55,,,,32,,
2018-01-30T17:45:50.662Z,55,,,,32.5,,
2018-01-30T17:46:10.662Z,55,,,,32.6,,
2018-01-30T17:46:20.665Z,55,,,,32.8,,
2018-01-30T17:46:40.742Z,55,,,,33,44.4,
2018-01-30T17:46:50.661Z,55,,,,33.1,,
2018-01-30T17:47:00.662Z,55,,,,33.2,,
2018-01-30T17:47:10.663Z,55,,,,33.3,,
2018-01-30T17:47:20.662Z,55,,,,33.5,,
2018-01-30T17:47:30.662Z,55,,,,33.5,,
2018-01-30T17:47:40.746Z,55,,,,33.6,,
2018-01-30T17:47:50.664Z,55,,,,33.7,44.3,
2018-01-30T17:48:00.662Z,,,,,,44.4,
2018-01-30T17:48:10.662Z,55,,,,33.7,,
2018-01-30T17:48:20.664Z,55,,,,33.8,,
2018-01-30T17:48:30.662Z,55,,,,33.8,,
2018-01-30T17:48:40.742Z,55,,59,0,33.8,44.3,0
2018-01-30T17:48:51.137Z,55,0,,0,36.7,45.2,0
2018-01-30T17:49:00.663Z,55,,,,35.9,44.4,
2018-01-30T17:49:10.664Z,55,90,0,1,34.9,,0
2018-01-30T17:49:20.662Z,55,0,59,0,40.5,47.3,0
2018-01-30T17:49:30.662Z,55,,,,39.6,47.6,
2018-01-30T17:49:40.742Z,55,,,,38.3,48.3,
2018-01-30T17:49:50.665Z,55,,,,37.4,48.9,
2018-01-30T17:50:00.662Z,55,,,,37,49,
2018-01-30T17:50:10.663Z,55,,,,36.7,49.2,
2018-01-30T17:50:20.662Z,55,,5,,36.5,49.4,
2018-01-30T17:50:30.663Z,55,,,,36.8,,
2018-01-30T17:50:40.742Z,55,,,,37,,
2018-01-30T17:50:50.663Z,55,,,,37.4,,
2018-01-30T17:51:00.664Z,55,,,,37.8,,
2018-01-30T17:51:10.662Z,55,,,,38,,
2018-01-30T17:51:20.662Z,55,,,,38.1,,
2018-01-30T17:51:30.664Z,55,,,,38.4,,
2018-01-30T17:51:40.753Z,55,,,,38.4,,
2018-01-30T17:51:50.665Z,55,,,,38.6,,
2018-01-30T17:52:00.662Z,55,,,,38.6,,
2018-01-30T17:52:10.663Z,55,,,,38.8,,
2018-01-30T17:52:20.664Z,55,,,,38.9,,
2018-01-30T17:52:30.663Z,55,,,,38.9,,
2018-01-30T17:52:40.742Z,55,,,,38.9,,
2018-01-30T17:52:50.663Z,55,,,,39,,
2018-01-30T17:53:00.663Z,55,,,,39,,
2018-01-30T17:53:10.679Z,55,,,,39,,
2018-01-30T17:53:20.663Z,55,,,,39.1,,
2018-01-30T17:53:30.663Z,55,,,,39.1,49.5,
2018-01-30T17:53:40.758Z,55,,,,39.1,,
2018-01-30T17:53:50.662Z,55,,,,39.1,,
2018-01-30T17:54:00.663Z,55,,,,39.1,,
2018-01-30T17:54:10.672Z,55,,,,39.1,,
2018-01-30T17:54:20.662Z,55,,,,39.1,,
2018-01-30T17:54:30.663Z,55,,,,39.1,,
2018-01-30T17:54:40.753Z,55,,,,39.1,,
2018-01-30T17:54:50.663Z,55,,,,39.1,,
2018-01-30T17:55:10.663Z,55,,,,39.1,,
2018-01-30T17:55:20.664Z,55,,,,39,,
2018-01-30T17:55:30.665Z,55,,,,39,,
2018-01-30T17:55:40.840Z,55,,,,39,,
2018-01-30T17:55:50.663Z,55,,,,39,,
2018-01-30T17:56:00.689Z,55,,,,39,,
2018-01-30T17:56:10.663Z,55,,,,39,,
2018-01-30T17:56:20.664Z,55,,,,38.9,49.4,
2018-01-30T17:56:30.663Z,55,,,,38.9,,
2018-01-30T17:56:40.744Z,55,,,,38.9,,
2018-01-30T17:56:50.664Z,55,,,,38.9,,
2018-01-30T17:57:00.663Z,55,,,,38.8,,
2018-01-30T17:57:10.678Z,55,,,,38.8,,
2018-01-30T17:57:21.720Z,55,,,,38.8,,
2018-01-30T17:57:30.677Z,55,,,,38.6,,
2018-01-30T17:57:40.788Z,55,,,,38.6,,
2018-01-30T17:57:50.714Z,55,,,,38.6,49.3,
2018-01-30T17:58:00.693Z,55,,,,38.5,,
2018-01-30T17:58:10.663Z,55,,,,38.5,,
2018-01-30T17:58:20.664Z,55,,,,38.5,,
2018-01-30T17:58:30.663Z,55,,,,38.4,,
2018-01-30T17:58:40.754Z,55,,,,38.4,,
2018-01-30T17:58:50.665Z,55,,,,38.4,,
2018-01-30T17:59:00.663Z,55,,,,38.3,,
2018-01-30T17:59:10.663Z,55,,,,38.3,49.2,
2018-01-30T17:59:20.664Z,55,,,,38.3,,
2018-01-30T17:59:30.665Z,55,,,,38.1,,
2018-01-30T17:59:40.757Z,55,,,,38.1,,
2018-01-30T17:59:50.664Z,55,,,,38.1,,
2018-01-30T18:00:00.667Z,55,,,,38,,
2018-01-30T18:00:15.696Z,55,,,,38,,
2018-01-30T18:00:20.686Z,55,,,,38,49.1,
2018-01-30T18:00:30.663Z,55,,,,37.9,,
2018-01-30T18:00:40.744Z,55,,,,37.9,,
2018-01-30T18:00:50.664Z,55,,,,37.9,,
2018-01-30T18:01:00.663Z,55,,,,37.8,,
2018-01-30T18:01:10.667Z,55,,,,37.8,,
2018-01-30T18:01:20.665Z,55,,,,37.7,49,
2018-01-30T18:01:30.664Z,55,,,,37.7,,
2018-01-30T18:01:41.174Z,55,,,,37.7,,
2018-01-30T18:01:50.664Z,55,,,,37.5,,
2018-01-30T18:02:00.667Z,55,,,,37.5,,
2018-01-30T18:02:10.663Z,55,,,,37.5,48.9,
2018-01-30T18:02:20.664Z,55,,,,37.4,,
2018-01-30T18:02:30.665Z,55,,,,37.4,,
2018-01-30T18:02:40.744Z,55,,,,37.4,,
2018-01-30T18:02:50.664Z,55,0,59,0,37.3,49.2,0
2018-01-30T18:03:00.664Z,55,,,0,42.8,47.7,0
2018-01-30T18:03:10.665Z,55,,,,41.6,46.9,
2018-01-30T18:03:20.664Z,55,,,,40.8,47.2,
2018-01-30T18:03:30.664Z,55,,,,40.3,,
2018-01-30T18:03:40.744Z,55,,,,40.1,47.4,
2018-01-30T18:03:50.664Z,55,,5,,40,47.5,
2018-01-30T18:04:00.664Z,55,,,,39.9,,
2018-01-30T18:04:10.667Z,55,,,,39.8,,
2018-01-30T18:04:20.664Z,55,,,,39.6,,
2018-01-30T18:04:31.659Z,55,,,,39.5,,
2018-01-30T18:04:40.744Z,55,,,,39.5,,
2018-01-30T18:04:50.668Z,55,,,,39.4,,
2018-01-30T18:05:00.665Z,55,,,,39.4,,
2018-01-30T18:05:10.664Z,55,,,,39.4,,
2018-01-30T18:05:20.664Z,55,,,,39.3,,
2018-01-30T18:05:30.664Z,55,,,,39.3,,
2018-01-30T18:05:40.745Z,55,,,,39.3,47.4,
2018-01-30T18:05:50.664Z,55,,,,39.1,,
2018-01-30T18:06:00.664Z,55,,,,39.1,,
2018-01-30T18:06:10.665Z,55,,,,39.1,,
2018-01-30T18:06:20.664Z,55,,,,39,,
2018-01-30T18:06:30.669Z,55,,,,39,,
2018-01-30T18:06:40.745Z,55,,,,39,,
2018-01-30T18:06:50.665Z,55,,,,39,,
2018-01-30T18:07:00.664Z,55,,,,38.9,,
2018-01-30T18:07:10.674Z,55,,,,38.9,,
2018-01-30T18:07:21.673Z,55,,,,38.9,,
2018-01-30T18:07:30.665Z,55,,,,38.8,47.3,
2018-01-30T18:07:40.745Z,55,,,,38.8,,
2018-01-30T18:07:50.666Z,55,,,,38.6,,
2018-01-30T18:08:00.665Z,55,,,,38.6,,
2018-01-30T18:08:10.665Z,55,,,,38.6,,
2018-01-30T18:08:20.665Z,55,,,,38.6,,
2018-01-30T18:08:30.666Z,55,,,,38.5,,
2018-01-30T18:08:40.755Z,55,,,,38.5,,
2018-01-30T18:08:50.665Z,55,,,,38.4,,
2018-01-30T18:09:00.665Z,55,,,,38.4,,
2018-01-30T18:09:10.666Z,55,,,,38.4,,
2018-01-30T18:09:20.665Z,55,,,,38.3,47.2,
2018-01-30T18:09:30.665Z,55,,,,38.3,,
2018-01-30T18:09:40.746Z,55,,,,38.3,,
2018-01-30T18:09:50.665Z,55,,,,38.1,,
2018-01-30T18:10:00.665Z,55,,,,38.1,,
2018-01-30T18:10:10.667Z,55,,,,38,,
2018-01-30T18:10:20.666Z,55,,,,38,,
2018-01-30T18:10:30.668Z,55,,,,38,,
2018-01-30T18:10:40.745Z,55,,,,37.9,,
2018-01-30T18:10:50.665Z,55,,,,37.9,,
2018-01-30T18:11:00.665Z,55,,,,37.9,,
2018-01-30T18:11:10.667Z,55,,,,37.8,47,
2018-01-30T18:11:20.667Z,55,,,,37.8,,
2018-01-30T18:11:30.665Z,55,,,,37.8,,
2018-01-30T18:11:40.755Z,55,,,,37.7,,
2018-01-30T18:11:50.673Z,55,,,,37.7,,
2018-01-30T18:12:00.665Z,55,,,,37.5,,
2018-01-30T18:12:10.666Z,55,,,,37.5,47,
2018-01-30T18:12:20.666Z,55,,,,37.5,46.9,
2018-01-30T18:12:30.665Z,55,,,,37.4,,
2018-01-30T18:12:40.745Z,55,,,,37.4,,
2018-01-30T18:12:50.666Z,55,,,,37.3,,
2018-01-30T18:13:00.665Z,55,,,,37.3,,
2018-01-30T18:13:10.667Z,55,,,,37.3,,
2018-01-30T18:13:20.666Z,55,,,,37.2,46.8,
2018-01-30T18:13:30.666Z,55,0,5,0,37.2,46.8,0
2018-01-30T18:13:40.765Z,55,,,,37,,
2018-01-30T18:13:50.673Z,55,,,,37,,
2018-01-30T18:14:00.666Z,55,,,,37,,
2018-01-30T18:14:10.667Z,55,,,,36.9,,
2018-01-30T18:14:20.676Z,55,,,,36.9,,
2018-01-30T18:14:30.665Z,55,,,,36.8,,
2018-01-30T18:14:40.775Z,55,,,,36.8,46.7,
2018-01-30T18:14:50.672Z,55,,,,36.8,,
2018-01-30T18:15:00.682Z,55,,,,36.7,,
2018-01-30T18:15:10.682Z,55,,,,36.7,,
2018-01-30T18:15:20.666Z,55,,,,36.5,,
2018-01-30T18:15:30.672Z,55,,,,36.5,,
2018-01-30T18:15:40.756Z,55,,,,36.5,,
2018-01-30T18:15:55.687Z,55,,,,36.4,46.6,
2018-01-30T18:16:00.668Z,55,,,,36.4,,
2018-01-30T18:16:10.666Z,55,,,,36.3,,
2018-01-30T18:16:20.666Z,55,,,,36.3,,
2018-01-30T18:16:30.666Z,55,,,,36.3,,
2018-01-30T18:16:40.756Z,55,,,,36.2,,
2018-01-30T18:16:50.666Z,55,,,,36.2,46.5,
2018-01-30T18:17:00.666Z,55,,,,36.2,,
2018-01-30T18:17:10.666Z,55,,,,36,,
2018-01-30T18:17:20.668Z,55,,,,36,,
2018-01-30T18:17:30.669Z,55,,,,35.9,,
2018-01-30T18:17:40.756Z,55,,,,35.9,,
2018-01-30T18:17:50.667Z,55,,,,35.9,46.4,
2018-01-30T18:18:00.666Z,55,,,,35.8,,
2018-01-30T18:18:10.666Z,55,,,,35.8,,
2018-01-30T18:18:20.666Z,55,,,,35.8,,
2018-01-30T18:18:30.667Z,55,,,,35.7,,
2018-01-30T18:18:45.909Z,55,,,,35.7,,
2018-01-30T18:18:50.676Z,55,,,,35.6,46.2,
2018-01-30T18:19:00.666Z,55,,,,35.6,,
2018-01-30T18:19:10.667Z,55,,,,35.6,,
2018-01-30T18:19:20.666Z,55,,,,35.4,,
2018-01-30T18:19:30.667Z,55,,,,35.4,,
2018-01-30T18:19:40.747Z,55,,,,35.4,,
2018-01-30T18:19:50.666Z,55,,,,35.3,,
2018-01-30T18:20:00.667Z,55,,,,35.3,46.1,
2018-01-30T18:20:11.661Z,55,,,,35.3,,
2018-01-30T18:20:20.667Z,55,,,,35.2,,
2018-01-30T18:20:30.668Z,55,,,,35.2,,
2018-01-30T18:20:40.747Z,55,,,,35.1,,
2018-01-30T18:20:50.702Z,55,,,,35.1,46,
2018-01-30T18:21:00.671Z,55,,,,35.1,,
2018-01-30T18:21:32.997Z,55,,,,34.9,,
2018-01-30T18:21:33.006Z,55,,,,34.9,,
2018-01-30T18:21:40.747Z,55,,,,35.1,45.9,
2018-01-30T18:21:50.667Z,55,,,,35.2,,
2018-01-30T18:22:00.668Z,55,,,,35.2,,
2018-01-30T18:22:10.667Z,55,,,,35.2,,
2018-01-30T18:22:20.667Z,55,,,,35.2,,
2018-01-30T18:22:30.667Z,55,,,,35.1,,
2018-01-30T18:22:40.747Z,55,,,,35.1,,
2018-01-30T18:22:50.667Z,55,,,,34.9,45.8,
2018-01-30T18:23:01.665Z,55,,,,34.9,,
2018-01-30T18:23:10.669Z,55,,,,34.8,,
2018-01-30T18:23:20.668Z,55,,,,34.8,,
2018-01-30T18:23:30.667Z,55,,,,34.8,,
2018-01-30T18:23:40.747Z,55,,,,34.7,,
2018-01-30T18:23:50.667Z,55,,,,34.7,45.7,
2018-01-30T18:24:00.667Z,55,,,,34.6,,
2018-01-30T18:24:10.667Z,55,,,,34.6,,
2018-01-30T18:24:20.667Z,55,,,,34.6,,
2018-01-30T18:24:30.667Z,55,,,,34.4,,
2018-01-30T18:24:40.747Z,55,,,,34.4,,
2018-01-30T18:24:50.668Z,55,,,,34.4,,
2018-01-30T18:25:00.667Z,55,,,,34.3,45.6,
2018-01-30T18:25:10.668Z,55,,,,34.3,,
2018-01-30T18:25:20.667Z,55,,0,1,34.2,,0
2018-01-30T18:25:30.667Z,55,124,,1,38.3,45.9,0
2018-01-30T18:25:40.757Z,55,,,,40.2,49.2,
2018-01-30T18:26:01.175Z,55,,,,43.7,54.1,
2018-01-30T18:26:01.176Z,55,115,,,48.4,58.3,
2018-01-30T18:26:10.678Z,55,101,,,53.1,62.1,
2018-01-30T18:26:20.680Z,55,0,59,0,56.4,63.5,0
2018-01-30T18:26:30.680Z,55,,,,56.1,64.2,
2018-01-30T18:26:40.779Z,55,,,,53.4,66.3,
2018-01-30T18:26:50.686Z,55,,,,52,68.8,
2018-01-30T18:27:00.680Z,55,,,,51.4,70,
2018-01-30T18:27:10.680Z,55,,,,52.4,71.1,
2018-01-30T18:27:20.686Z,55,,5,,54,72.1,
2018-01-30T18:27:30.683Z,55,,,,55.5,72.2,
2018-01-30T18:27:40.783Z,55,,,,56.4,,
2018-01-30T18:27:50.701Z,55,,,,57,,
2018-01-30T18:28:00.680Z,55,,,,57.5,,
2018-01-30T18:28:10.684Z,55,,,,57.7,,
2018-01-30T18:28:20.673Z,55,,,,57.8,,
2018-01-30T18:28:30.670Z,55,,,,58,,
2018-01-30T18:28:40.757Z,55,,,,58.2,,
2018-01-30T18:28:50.670Z,55,,,,58.3,,
2018-01-30T18:29:00.670Z,55,,,,58.4,72.3,
2018-01-30T18:29:10.668Z,55,,,,58.5,,
2018-01-30T18:29:20.668Z,55,,,,58.5,72.4,
2018-01-30T18:29:30.669Z,55,,,,58.6,,
2018-01-30T18:29:40.756Z,55,,,,58.7,,
2018-01-30T18:29:50.669Z,55,,,,58.9,72.6,
2018-01-30T18:30:00.670Z,55,,,,59,,
2018-01-30T18:30:10.668Z,55,,,,59,72.7,
2018-01-30T18:30:20.668Z,55,,,,59.1,,
2018-01-30T18:30:30.668Z,55,,,,59.1,,
2018-01-30T18:30:40.784Z,55,,,,59.1,,
2018-01-30T18:30:50.668Z,55,,,,59.1,72.8,
2018-01-30T18:31:00.668Z,55,,,,59.1,,
2018-01-30T18:31:10.668Z,55,,,,59,,
2018-01-30T18:31:20.670Z,55,,,,59,,
2018-01-30T18:31:31.791Z,55,,,,59,,
2018-01-30T18:31:40.751Z,55,,,,59,,
2018-01-30T18:31:50.668Z,55,,,,58.9,,
2018-01-30T18:32:00.672Z,55,,,,58.9,,
2018-01-30T18:32:10.668Z,55,,,,58.7,,
2018-01-30T18:32:20.668Z,55,,,,58.7,,
2018-01-30T18:32:30.668Z,55,,,,58.6,,
2018-01-30T18:32:40.749Z,55,,,,58.6,,
2018-01-30T18:32:50.668Z,55,,,,58.5,,
2018-01-30T18:33:00.668Z,55,,,,58.5,,
2018-01-30T18:33:10.668Z,55,,,,58.4,,
2018-01-30T18:33:20.668Z,55,,,,58.3,,
2018-01-30T18:33:30.669Z,55,,,,58.3,72.7,
2018-01-30T18:33:40.750Z,55,,,,58.2,,
2018-01-30T18:33:50.668Z,55,,,,58.1,,
2018-01-30T18:34:00.670Z,55,,,,58.1,,
2018-01-30T18:34:10.668Z,55,,,,58,,
2018-01-30T18:34:25.689Z,55,,,,58,72.6,
2018-01-30T18:34:30.668Z,55,,,,57.8,,
2018-01-30T18:34:40.749Z,55,,,,57.7,,
2018-01-30T18:34:50.669Z,55,,,,57.6,,
2018-01-30T18:35:00.668Z,55,,,,57.6,72.4,
2018-01-30T18:35:10.668Z,55,,,,57.5,,
2018-01-30T18:35:20.672Z,55,,,,57.4,,
2018-01-30T18:35:30.669Z,55,,,,57.4,,
2018-01-30T18:35:40.749Z,55,,,,57.3,72.3,
2018-01-30T18:35:50.808Z,55,,,,57.2,,
2018-01-30T18:36:00.669Z,55,,,,57,,
2018-01-30T18:36:10.670Z,55,,,,57,,
2018-01-30T18:36:20.669Z,55,,,,56.9,72.2,
2018-01-30T18:36:30.670Z,55,,,,56.8,,
2018-01-30T18:36:40.749Z,55,,,,56.7,,
2018-01-30T18:36:50.669Z,55,,,,56.6,72.1,
2018-01-30T18:37:00.669Z,55,,,,56.6,,
2018-01-30T18:37:10.671Z,55,,,,56.5,72.1,
2018-01-30T18:37:20.668Z,55,,,,56.4,71.9,
2018-01-30T18:37:30.670Z,55,,,,56.2,,
2018-01-30T18:37:40.749Z,55,,,,56.2,,
2018-01-30T18:37:50.669Z,55,,,,56.1,71.8,
2018-01-30T18:38:00.672Z,55,,,,56,,
2018-01-30T18:38:10.669Z,55,,,,55.9,,
2018-01-30T18:38:20.669Z,55,,,,55.8,71.7,
2018-01-30T18:38:30.679Z,55,,59,0,58,67.5,0
2018-01-30T18:38:41.761Z,55,,,,62.1,61.6,
2018-01-30T18:38:50.671Z,55,,,,60.1,60.7,
2018-01-30T18:39:00.674Z,55,,,,59.7,59.9,
2018-01-30T18:39:10.669Z,55,,,,59.3,,
2018-01-30T18:39:20.669Z,55,,59,0,58.9,,0
