Time,PrimTSet,HwTOutlet,PrimT,HwActive,HwTSet,ActPow,ChActive
2018-02-12T20:04:45.177Z,,63.5,,,55,,
2018-02-12T20:04:55.176Z,,63.6,,,55,,
2018-02-12T20:05:05.176Z,,63.6,,,55,,
2018-02-12T20:05:15.178Z,,63.6,,,55,,
2018-02-12T20:05:25.176Z,,63.6,,,55,,
2018-02-12T20:05:35.177Z,,63.6,,,55,,
2018-02-12T20:05:45.177Z,,63.6,,,55,,
2018-02-12T20:05:55.182Z,,63.6,,,55,,
2018-02-12T20:06:05.176Z,,63.6,,,55,,
2018-02-12T20:06:15.176Z,,63.7,,,55,,
2018-02-12T20:06:25.177Z,,63.7,,,55,,
2018-02-12T20:06:35.179Z,,63.7,,,55,,
2018-02-12T20:06:45.187Z,,63.7,,,55,,
2018-02-12T20:06:55.189Z,,63.7,,,55,,
2018-02-12T20:07:05.177Z,,63.7,78.1,,55,,
2018-02-12T20:07:15.176Z,,63.7,78.1,,55,,
2018-02-12T20:07:25.176Z,,63.7,77.9,,55,,
2018-02-12T20:07:35.177Z,,63.7,78.1,,55,,
2018-02-12T20:07:45.178Z,,63.7,,,55,,
2018-02-12T20:07:55.179Z,,63.7,,,55,,
2018-02-12T20:08:05.179Z,,63.8,,,55,,
2018-02-12T20:08:15.178Z,,63.8,,,55,,
2018-02-12T20:08:25.176Z,,63.7,,,55,,
2018-02-12T20:08:35.177Z,,63.8,,,55,,
2018-02-12T20:08:45.178Z,,63.8,,,55,,
2018-02-12T20:08:55.176Z,,63.8,,,55,,
2018-02-12T20:09:05.177Z,,63.8,,,55,,
2018-02-12T20:09:15.179Z,,63.8,,,55,,
2018-02-12T20:09:25.183Z,,63.8,,,55,,
2018-02-12T20:09:35.177Z,,63.8,,,55,,
2018-02-12T20:09:45.177Z,,63.8,,,55,,
2018-02-12T20:09:55.176Z,,63.8,,,55,,
2018-02-12T20:10:05.179Z,,63.8,,,55,,
2018-02-12T20:10:15.178Z,,63.8,,,55,,
2018-02-12T20:10:25.177Z,,63.8,,,55,,
2018-02-12T20:10:35.177Z,,63.8,,,55,,
2018-02-12T20:10:45.177Z,,64,78.2,,55,,
2018-02-12T20:10:55.177Z,,64,,,55,,
2018-02-12T20:11:05.178Z,,64,,,55,,
2018-02-12T20:11:16.172Z,,64,78.1,,55,,
2018-02-12T20:11:25.177Z,,64,78.2,,55,,
2018-02-12T20:11:35.177Z,,64,,,55,,
2018-02-12T20:11:45.179Z,,64,,,55,,
2018-02-12T20:11:55.178Z,,64,,,55,,
2018-02-12T20:12:05.177Z,,64,,,55,,
2018-02-12T20:12:15.177Z,,64,,,55,,
2018-02-12T20:12:25.179Z,,64,,,55,,
2018-02-12T20:12:35.177Z,,64,,,55,,
2018-02-12T20:12:45.177Z,,64,,,55,,
2018-02-12T20:12:55.177Z,,64,,,55,,
2018-02-12T20:13:05.177Z,,64.1,,,55,,
2018-02-12T20:13:15.177Z,,64.1,,,55,,
2018-02-12T20:13:25.179Z,,64,,,55,,
2018-02-12T20:13:35.178Z,,64.1,,,55,,
2018-02-12T20:13:45.180Z,,64.1,,,55,,
2018-02-12T20:13:55.178Z,,64,,,55,,
2018-02-12T20:14:10.198Z,,64.1,,,55,,
2018-02-12T20:14:15.178Z,,64,,,55,,
2018-02-12T20:14:25.177Z,,64,,,55,,
2018-02-12T20:14:35.177Z,,64.1,,,55,,
2018-02-12T20:14:45.177Z,,64,,,55,,
2018-02-12T20:14:55.177Z,,64,,,55,,
2018-02-12T20:15:05.178Z,,64,,,55,,
2018-02-12T20:15:15.177Z,,64.1,,,55,,
2018-02-12T20:15:25.179Z,,64.1,,,55,,
2018-02-12T20:15:35.178Z,,64.1,,,55,,
2018-02-12T20:15:45.179Z,,64.1,,,55,,
2018-02-12T20:15:55.178Z,,64.1,78.4,,55,,
2018-02-12T20:16:05.177Z,,64.1,78.2,,55,,
2018-02-12T20:16:15.178Z,,64.1,,,55,,
2018-02-12T20:16:25.179Z,,64.1,,,55,,
2018-02-12T20:16:35.178Z,,64.1,,,55,,
2018-02-12T20:16:45.179Z,,64.1,,,55,,
2018-02-12T20:17:00.198Z,,64.1,78.4,,55,,
2018-02-12T20:17:05.177Z,,64.1,,,55,,
2018-02-12T20:17:15.178Z,,64.1,,,55,,
2018-02-12T20:17:25.180Z,,64.1,,,55,,
2018-02-12T20:17:35.177Z,,64.1,,,55,,
2018-02-12T20:17:45.178Z,,64.2,,,55,,
2018-02-12T20:17:55.177Z,,64.2,,,55,,
2018-02-12T20:18:05.178Z,,64.2,,,55,,
2018-02-12T20:18:15.178Z,,64.2,,,55,,
2018-02-12T20:18:26.173Z,,64.2,,,55,,
2018-02-12T20:18:35.178Z,,64.2,,,55,,
2018-02-12T20:18:45.178Z,,64.2,,,55,,
2018-02-12T20:18:55.178Z,,64.2,,,55,,
2018-02-12T20:19:05.179Z,,64.2,,,55,,
2018-02-12T20:19:15.177Z,,64.2,,,55,,
2018-02-12T20:19:25.180Z,,64.2,,,55,,
2018-02-12T20:19:35.178Z,,64.2,,,55,,
2018-02-12T20:19:50.198Z,,64.2,,,55,,
2018-02-12T20:19:55.178Z,,64.2,,,55,,
2018-02-12T20:20:05.177Z,,64.2,,,55,,
2018-02-12T20:20:15.179Z,,64.2,,,55,,
2018-02-12T20:20:25.179Z,,64.2,,,55,,
2018-02-12T20:20:35.179Z,,64.2,,,55,,
2018-02-12T20:20:45.179Z,,64.2,,,55,,
2018-02-12T20:20:55.179Z,,64.2,,,55,,
2018-02-12T20:21:05.178Z,,64.3,,,55,,
2018-02-12T20:21:16.848Z,,64.3,,,55,,
2018-02-12T20:21:25.178Z,,64.3,,,55,,
2018-02-12T20:21:35.180Z,,64.3,,,55,,
2018-02-12T20:21:45.178Z,,64.3,,,55,,
2018-02-12T20:21:55.178Z,,64.3,,,55,,
2018-02-12T20:22:05.180Z,59,65.7,78.7,0,55,0,0
2018-02-12T20:22:15.178Z,,64.3,78.6,,55,,
2018-02-12T20:22:25.178Z,,63.3,76.3,,55,,
2018-02-12T20:22:35.181Z,,63.1,76.8,,55,,
2018-02-12T20:22:45.178Z,,65,77.7,,55,,
2018-02-12T20:22:55.179Z,,66,78.7,,55,,
2018-02-12T20:23:05.178Z,75,67,79.6,0,55,,2
2018-02-12T20:23:15.178Z,,67.7,80.3,,55,,
2018-02-12T20:23:25.178Z,,68.2,79.9,,55,,
2018-02-12T20:23:35.179Z,,68.7,77.4,,55,,
2018-02-12T20:23:45.178Z,,69.2,75.3,,55,,
2018-02-12T20:23:55.178Z,,69.4,73.7,,55,,
2018-02-12T20:24:05.181Z,,69.6,72.8,0,55,,0
2018-02-12T20:24:15.178Z,5,69.7,72.6,,55,,
2018-02-12T20:24:25.180Z,,69.9,72.7,,55,,
2018-02-12T20:24:35.178Z,,70,72.6,,55,,
2018-02-12T20:24:45.182Z,,70,72.3,,55,,
2018-02-12T20:24:55.180Z,,70.1,71.9,,55,,
2018-02-12T20:25:05.180Z,,70.1,71.5,,55,,
2018-02-12T20:25:15.180Z,,70.1,71,,55,,
2018-02-12T20:25:25.178Z,,70.1,70.8,,55,,
2018-02-12T20:25:35.179Z,,70.1,70.4,,55,,
2018-02-12T20:25:45.181Z,,70.1,70.1,,55,,
2018-02-12T20:25:55.179Z,,70.1,69.9,,55,,
2018-02-12T20:26:05.178Z,,70.1,69.6,,55,,
2018-02-12T20:26:15.178Z,,70,69.4,,55,,
2018-02-12T20:26:25.178Z,,70,69.1,,55,,
2018-02-12T20:26:35.179Z,,69.9,68.9,,55,,
2018-02-12T20:26:45.180Z,,69.9,68.6,,55,,
2018-02-12T20:26:56.175Z,,69.7,68.4,,55,,
2018-02-12T20:27:05.179Z,,69.7,68.1,,55,,
2018-02-12T20:27:15.178Z,,69.6,68,,55,,
2018-02-12T20:27:25.179Z,,69.6,67.9,,55,,
2018-02-12T20:27:35.179Z,,69.5,68,,55,,
2018-02-12T20:27:45.180Z,,69.4,,,55,,
2018-02-12T20:27:55.179Z,,69.2,,,55,,
2018-02-12T20:28:05.179Z,,69.1,,,55,,
2018-02-12T20:28:15.179Z,,69,,,55,,
2018-02-12T20:28:25.179Z,,68.7,,,55,,
2018-02-12T20:28:36.251Z,,68.6,,,55,,
2018-02-12T20:28:45.180Z,,68.5,,,55,,
2018-02-12T20:28:55.179Z,,68.4,,,55,,
2018-02-12T20:29:05.179Z,,68.2,68.1,,55,,
2018-02-12T20:29:15.179Z,,68.1,68,,55,,
2018-02-12T20:29:25.179Z,,68,,,55,,
2018-02-12T20:29:35.180Z,,67.9,,,55,,
2018-02-12T20:29:46.171Z,,67.7,68.1,,55,,
2018-02-12T20:29:55.179Z,,67.6,,,55,,
2018-02-12T20:30:05.179Z,,67.5,68,,55,,
2018-02-12T20:30:15.179Z,,67.4,68.1,,55,,
2018-02-12T20:30:25.179Z,,67.2,,,55,,
2018-02-12T20:30:35.179Z,,67.1,68,,55,,
2018-02-12T20:30:45.179Z,,67,68.1,,55,,
2018-02-12T20:30:55.188Z,,66.9,,,55,,
2018-02-12T20:31:05.179Z,,66.7,,,55,,
2018-02-12T20:31:15.179Z,,66.6,,,55,,
2018-02-12T20:31:25.181Z,,66.4,,,55,,
2018-02-12T20:31:35.179Z,,66.2,,,55,,
2018-02-12T20:31:45.184Z,,66.1,,,55,,
2018-02-12T20:31:55.180Z,,66,,,55,,
2018-02-12T20:32:05.179Z,,65.7,68,,55,,
2018-02-12T20:32:15.183Z,,65.6,,,55,,
2018-02-12T20:32:25.179Z,,65.5,,,55,,
2018-02-12T20:32:40.199Z,,65.4,,,55,,
2018-02-12T20:32:45.181Z,,65.2,,,55,,
2018-02-12T20:32:55.179Z,,65,,,55,,
2018-02-12T20:33:05.179Z,,64.9,,,55,,
2018-02-12T20:33:15.179Z,,64.8,,,55,,
2018-02-12T20:33:25.179Z,,64.7,,,55,,
2018-02-12T20:33:35.181Z,,64.4,,,55,,
2018-02-12T20:33:45.181Z,,64.3,,,55,,
2018-02-12T20:33:55.180Z,,64.2,,,55,,
2018-02-12T20:34:05.191Z,,64,67.9,,55,,
2018-02-12T20:34:15.179Z,,63.8,68,,55,,
2018-02-12T20:34:25.182Z,,63.7,67.9,,55,,
2018-02-12T20:34:35.182Z,,63.6,,,55,,
2018-02-12T20:34:45.181Z,,63.4,,,55,,
2018-02-12T20:34:55.184Z,,63.3,,,55,,
2018-02-12T20:35:05.179Z,,63.1,,,55,,
2018-02-12T20:35:15.181Z,,63,,,55,,
2018-02-12T20:35:25.180Z,,62.8,,,55,,
2018-02-12T20:35:35.183Z,,62.7,,,55,,
2018-02-12T20:35:45.184Z,,62.6,67.7,,55,,
2018-02-12T20:35:55.179Z,,62.3,,,55,,
2018-02-12T20:36:05.180Z,,62.2,,,55,,
2018-02-12T20:36:15.180Z,,62.1,,,55,,
2018-02-12T20:36:25.180Z,,62,,,55,,
2018-02-12T20:36:35.180Z,,61.7,,,55,,
2018-02-12T20:36:45.181Z,,61.6,,,55,,
2018-02-12T20:36:56.184Z,,61.5,67.6,,55,,
2018-02-12T20:37:05.179Z,,61.4,,,55,,
2018-02-12T20:37:15.180Z,,61.2,,,55,,
2018-02-12T20:37:25.180Z,,61,,,55,,
2018-02-12T20:37:35.181Z,,60.9,,,55,,
2018-02-12T20:37:45.189Z,,60.8,,,55,,
2018-02-12T20:37:55.180Z,,60.7,,,55,,
2018-02-12T20:38:05.180Z,,60.5,67.5,,55,,
2018-02-12T20:38:15.180Z,,60.3,,,55,,
2018-02-12T20:38:25.180Z,,60.2,,,55,,
2018-02-12T20:38:35.181Z,,60.1,,,55,,
2018-02-12T20:38:45.192Z,,60,,,55,,
2018-02-12T20:38:55.180Z,,59.8,,,55,,
2018-02-12T20:39:05.181Z,,59.7,67.4,,55,,
2018-02-12T20:39:15.180Z,,59.5,,,55,,
2018-02-12T20:39:25.180Z,,59.4,,,55,,
2018-02-12T20:39:35.180Z,,59.3,,,55,,
2018-02-12T20:39:45.184Z,0,61.7,65.2,1,55,,0
2018-02-12T20:39:55.180Z,59,57.4,58.3,0,55,,0
2018-02-12T20:40:05.180Z,,56.8,55.7,,55,,
2018-02-12T20:40:15.180Z,,56.5,55.3,,55,,
2018-02-12T20:40:25.258Z,59,52.6,53.6,0,55,,0
2018-02-12T20:40:35.180Z,,50.7,47.6,,55,,
2018-02-12T20:40:45.181Z,,51,46.5,,55,,
2018-02-12T20:40:55.180Z,59,51,46.2,0,55,0,0
2018-02-12T20:41:05.180Z,,50.9,46.4,,55,,
2018-02-12T20:41:15.180Z,,50.8,46.5,,55,,
2018-02-12T20:41:25.180Z,5,50.6,46.6,,55,,
2018-02-12T20:41:35.181Z,,50.2,46.7,,55,,
2018-02-12T20:41:45.180Z,,50,46.8,,55,,
2018-02-12T20:41:55.180Z,,49.8,46.9,,55,,
2018-02-12T20:42:05.185Z,,49.5,,,55,,
2018-02-12T20:42:15.180Z,,49.2,47,,55,,
2018-02-12T20:42:25.191Z,,49,47.2,,55,,
2018-02-12T20:42:35.180Z,,48.7,,,55,,
2018-02-12T20:42:45.181Z,,48.4,47.3,,55,,
2018-02-12T20:42:55.180Z,,48.2,,,55,,
2018-02-12T20:43:05.181Z,,48,47.4,,55,,
2018-02-12T20:43:15.181Z,,47.7,,,55,,
2018-02-12T20:43:25.181Z,,47.5,47.5,,55,,
2018-02-12T20:43:35.181Z,,47.3,,,55,,
2018-02-12T20:43:45.182Z,,47,,,55,,
2018-02-12T20:43:55.197Z,,46.8,,,55,,
2018-02-12T20:44:05.181Z,,46.7,47.6,,55,,
2018-02-12T20:44:15.181Z,,46.5,,,55,,
2018-02-12T20:44:25.183Z,,46.2,,,55,,
2018-02-12T20:44:35.181Z,,46.1,,,55,,
2018-02-12T20:44:45.181Z,,45.9,47.7,,55,,
2018-02-12T20:44:55.181Z,,45.8,,,55,,
2018-02-12T20:45:05.185Z,,45.6,,,55,,
2018-02-12T20:45:15.181Z,,45.5,,,55,,
2018-02-12T20:45:26.173Z,,45.3,,,55,,
2018-02-12T20:45:35.181Z,,45.1,,,55,,
2018-02-12T20:45:45.182Z,,45,,,55,,
2018-02-12T20:45:55.181Z,,44.9,,,55,,
2018-02-12T20:46:05.185Z,,44.7,,,55,,
2018-02-12T20:46:15.181Z,,44.5,47.8,,55,,
2018-02-12T20:46:25.181Z,,44.4,,,55,,
2018-02-12T20:46:35.181Z,,44.3,,,55,,
2018-02-12T20:46:45.183Z,,44.2,,,55,,
2018-02-12T20:46:55.181Z,,44.1,,,55,,
2018-02-12T20:47:05.181Z,,44,,,55,,
2018-02-12T20:47:15.183Z,,43.9,,,55,,
2018-02-12T20:47:25.181Z,,43.7,,,55,,
2018-02-12T20:47:35.181Z,,43.6,,,55,,
2018-02-12T20:47:45.182Z,,43.5,,,55,,
2018-02-12T20:47:55.181Z,,43.4,,,55,,
2018-02-12T20:48:05.181Z,,43.3,,,55,,
2018-02-12T20:48:16.179Z,,43.3,,,55,,
2018-02-12T20:48:25.185Z,,43.2,,,55,,
2018-02-12T20:48:35.181Z,,43.1,,,55,,
2018-02-12T20:48:45.183Z,,43,,,55,,
2018-02-12T20:48:55.181Z,,42.8,,,55,,
2018-02-12T20:49:05.181Z,,42.8,,,55,,
2018-02-12T20:49:15.182Z,,42.7,,,55,,
2018-02-12T20:49:25.181Z,,42.6,,,55,,
2018-02-12T20:49:35.181Z,,42.5,,,55,,
2018-02-12T20:49:45.182Z,,42.5,,,55,,
2018-02-12T20:49:55.181Z,,42.4,,,55,,
2018-02-12T20:50:05.181Z,,42.3,,,55,,
2018-02-12T20:50:15.183Z,,42.2,,,55,,
2018-02-12T20:50:25.182Z,,42.2,,,55,,
2018-02-12T20:50:35.181Z,,42,,,55,,
2018-02-12T20:50:45.181Z,,41.9,,,55,,
2018-02-12T20:50:55.181Z,,41.9,,,55,,
2018-02-12T20:51:10.201Z,,41.8,,,55,,
2018-02-12T20:51:15.183Z,,41.7,,,55,,
2018-02-12T20:51:25.181Z,,41.7,,,55,,
2018-02-12T20:51:35.182Z,,41.6,,,55,,
2018-02-12T20:51:45.182Z,,41.5,,,55,,
2018-02-12T20:51:55.181Z,,41.5,,,55,,
2018-02-12T20:52:05.182Z,,41.4,,,55,,
2018-02-12T20:52:15.183Z,,41.2,,,55,,
2018-02-12T20:52:25.181Z,,41.2,,,55,,
2018-02-12T20:52:35.183Z,,41.1,47.7,,55,,
2018-02-12T20:52:45.188Z,,41.1,,,55,,
2018-02-12T20:52:55.182Z,,41,,,55,,
2018-02-12T20:53:05.203Z,,40.9,,,55,,
2018-02-12T20:53:15.184Z,,40.9,,,55,,
2018-02-12T20:53:25.181Z,,40.8,,,55,,
2018-02-12T20:53:35.182Z,,40.8,,,55,,
2018-02-12T20:53:45.181Z,,40.7,,,55,,
2018-02-12T20:53:55.182Z,,40.7,,,55,,
2018-02-12T20:54:05.181Z,,41.6,,,55,,
2018-02-12T20:54:15.182Z,,41.2,,,55,,
2018-02-12T20:54:25.182Z,,41,,,55,,
2018-02-12T20:54:35.182Z,,40.9,,,55,,
2018-02-12T20:54:45.182Z,,40.8,,,55,,
2018-02-12T20:54:55.182Z,,40.8,,,55,,
2018-02-12T20:55:05.181Z,,40.7,,,55,,
2018-02-12T20:55:15.183Z,,40.6,,,55,,
2018-02-12T20:55:25.182Z,,40.6,,,55,,
2018-02-12T20:55:35.182Z,0,40.5,,1,55,,0
2018-02-12T20:55:45.193Z,59,43.7,48.5,0,55,0,0
2018-02-12T20:55:55.183Z,,42.8,47.5,,55,,
2018-02-12T20:56:05.182Z,0,42.3,,1,55,,0
2018-02-12T20:56:15.184Z,,45.6,50.4,,55,124,
2018-02-12T20:56:25.182Z,59,45.2,53.1,0,55,0,0
2018-02-12T20:56:35.183Z,,44.2,54.3,,55,,
2018-02-12T20:56:45.183Z,,43.7,55.5,,55,,
2018-02-12T20:56:55.182Z,,43.4,56.2,,55,,
2018-02-12T20:57:05.182Z,,48.9,56.6,,55,,
2018-02-12T20:57:15.182Z,,50.9,53.7,,55,,
2018-02-12T20:57:25.183Z,5,48.7,51.7,,55,,
2018-02-12T20:57:35.185Z,,47.7,51.6,,55,,
2018-02-12T20:57:45.182Z,,47.3,,,55,,
2018-02-12T20:57:55.184Z,,46.9,51.7,,55,,
2018-02-12T20:58:05.182Z,,46.8,,,55,,
2018-02-12T20:58:15.182Z,,46.7,,,55,,
2018-02-12T20:58:25.183Z,0,48.6,52.5,1,55,124,0
2018-02-12T20:58:35.184Z,,50.2,56.3,,55,,
2018-02-12T20:58:45.193Z,59,53.1,59.4,0,55,0,0
2018-02-12T20:58:55.183Z,,51.6,61.5,,55,,
2018-02-12T20:59:05.183Z,,50.6,64,,55,,
2018-02-12T20:59:15.184Z,,50.2,64.9,,55,,
2018-02-12T20:59:25.183Z,0,59.3,65.5,1,55,62,0
2018-02-12T20:59:35.183Z,59,58,62.5,0,55,0,0
2018-02-12T20:59:45.183Z,,55.1,59.9,,55,,
2018-02-12T20:59:55.182Z,,53.8,59.3,,55,,
2018-02-12T21:00:05.183Z,,53.1,59.7,,55,,
2018-02-12T21:00:15.182Z,0,56.1,60,1,55,57,0
2018-02-12T21:00:25.183Z,59,54.8,59.6,0,55,0,0
2018-02-12T21:00:35.185Z,,53.4,54.6,,55,,
2018-02-12T21:00:45.183Z,,52.4,53.3,,55,,
2018-02-12T21:00:55.182Z,,51.8,,,55,,
2018-02-12T21:01:06.177Z,,51.4,53.6,,55,,
2018-02-12T21:01:15.183Z,0,51.8,53.8,1,55,124,0
2018-02-12T21:01:25.183Z,,48.7,54.8,,55,107,
2018-02-12T21:01:35.184Z,59,49.8,56.4,0,55,0,0
2018-02-12T21:01:45.183Z,,49.3,57.6,,55,,
2018-02-12T21:01:55.183Z,,48.9,60.1,,55,,
2018-02-12T21:02:05.183Z,,48.5,61.3,,55,,
2018-02-12T21:02:15.184Z,0,56.5,62,1,55,53,0
2018-02-12T21:02:25.183Z,59,55.7,60.4,0,55,0,0
2018-02-12T21:02:35.184Z,,53.6,58.3,,55,,
2018-02-12T21:02:45.183Z,,52.6,58.1,,55,,
2018-02-12T21:02:55.183Z,,51.9,58.5,,55,,
2018-02-12T21:03:05.183Z,,51.7,58.9,,55,,
2018-02-12T21:03:15.183Z,,51.3,59,,55,,
2018-02-12T21:03:25.183Z,5,51.1,59.1,,55,,
2018-02-12T21:03:35.185Z,,51,59.2,,55,,
2018-02-12T21:03:45.183Z,,50.9,,,55,,
2018-02-12T21:03:56.181Z,,50.9,,,55,,
2018-02-12T21:04:05.183Z,,53.2,,,55,,
2018-02-12T21:04:15.196Z,,50.8,59.3,,55,,
2018-02-12T21:04:25.184Z,,49.3,,,55,,
2018-02-12T21:04:35.183Z,,48.6,,,55,,
2018-02-12T21:04:45.183Z,,48.2,,,55,,
2018-02-12T21:04:55.183Z,,47.8,59.4,,55,,
2018-02-12T21:05:05.183Z,,47.5,,,55,,
2018-02-12T21:05:15.184Z,0,49,59.8,1,55,88,0
2018-02-12T21:05:25.183Z,59,49.9,56.4,0,55,0,0
2018-02-12T21:05:35.184Z,,48.9,54.7,,55,,
2018-02-12T21:05:45.183Z,,49.8,54.9,,55,,
2018-02-12T21:05:55.183Z,,49.4,,,55,,
2018-02-12T21:06:05.183Z,,49.1,55,,55,,
2018-02-12T21:06:15.183Z,,49,55.1,,55,,
2018-02-12T21:06:25.183Z,,48.7,,,55,,
2018-02-12T21:06:35.186Z,,50,55.1,,55,,
2018-02-12T21:06:50.204Z,,49.7,54.8,,55,,
2018-02-12T21:06:55.183Z,,49.5,54.7,,55,,
2018-02-12T21:07:05.183Z,,49.4,,,55,,
2018-02-12T21:07:15.184Z,,49.3,,,55,,
2018-02-12T21:07:25.183Z,,49.2,,,55,,
2018-02-12T21:07:35.184Z,5,49.1,,,55,,
2018-02-12T21:07:45.183Z,,49,,,55,,
2018-02-12T21:07:55.184Z,0,50.6,54.6,1,55,,0
2018-02-12T21:08:05.185Z,,51.4,56.3,,55,84,
2018-02-12T21:08:16.355Z,,52.4,57.4,,55,81,
2018-02-12T21:08:25.184Z,,54.3,58.7,,55,73,
2018-02-12T21:08:35.184Z,59,54.8,59.8,0,55,0,0
2018-02-12T21:08:45.183Z,,53.1,60.7,,55,,
2018-02-12T21:08:55.183Z,,52.3,62.6,,55,,
2018-02-12T21:09:05.184Z,,51.9,64.2,,55,,
2018-02-12T21:09:15.184Z,59,59,65.1,0,55,0,0
2018-02-12T21:09:25.185Z,,57.2,63.6,,55,,
2018-02-12T21:09:35.185Z,,56.6,,,55,,
2018-02-12T21:09:45.185Z,59,,63.4,0,,,0
2018-02-12T21:09:55.185Z,0,59,60.6,1,55,,0
2018-02-12T21:10:05.184Z,59,55.8,55.6,0,55,,0
2018-02-12T21:10:15.184Z,,54.7,54.1,,55,,
2018-02-12T21:10:25.184Z,0,54,53.9,1,55,,0
2018-02-12T21:10:35.185Z,59,53.1,54.6,0,55,0,0
2018-02-12T21:10:45.186Z,,,53.3,,,,
2018-02-12T21:10:55.187Z,0,52,53.6,1,55,,0
2018-02-12T21:11:06.182Z,,50.2,54.6,1,55,124,0
2018-02-12T21:11:15.184Z,59,49,55.9,0,55,0,0
2018-02-12T21:11:25.184Z,,49,56.5,,55,,
2018-02-12T21:11:35.185Z,59,54.2,58.1,0,55,0,0
2018-02-12T21:11:45.184Z,,,57.2,0,,,0
2018-02-12T21:11:55.249Z,,51.8,57.3,,55,,
2018-02-12T21:12:05.184Z,,51.3,58,,55,,
2018-02-12T21:12:15.184Z,,51,58.4,,55,,
2018-02-12T21:12:25.184Z,,50.8,58.6,,55,,
2018-02-12T21:12:35.184Z,5,50.6,58.9,,55,,
2018-02-12T21:12:45.187Z,,50.3,,,55,,
2018-02-12T21:12:55.184Z,,50.3,,,55,,
2018-02-12T21:13:05.184Z,,50.4,,,55,,
2018-02-12T21:13:15.184Z,,50.6,58.9,,55,,
2018-02-12T21:13:25.187Z,,50.6,59,,55,,
2018-02-12T21:13:35.184Z,,50.6,,,55,,
2018-02-12T21:13:45.184Z,,50.6,,,55,,
2018-02-12T21:13:56.181Z,0,54.9,59.2,1,55,46,0
2018-02-12T21:14:05.185Z,59,54.2,57.7,0,55,0,0
2018-02-12T21:14:15.184Z,0,53.1,56.9,1,55,,0
2018-02-12T21:14:25.184Z,59,51.3,53.7,0,55,,0
2018-02-12T21:14:35.184Z,0,49.4,49,1,55,,0
2018-02-12T21:14:45.185Z,,,49.8,1,,124,0
2018-02-12T21:14:55.184Z,,48.1,53.2,,55,,
2018-02-12T21:15:05.186Z,59,49.5,57.6,0,55,0,0
2018-02-12T21:15:15.184Z,,48.9,60.6,,55,,
2018-02-12T21:15:25.184Z,,,62.8,,,,
2018-02-12T21:15:35.185Z,,48.3,63.8,,55,,
2018-02-12T21:15:45.186Z,0,,64.6,1,,62,0
2018-02-12T21:15:55.187Z,,55.1,60.8,,55,73,
2018-02-12T21:16:05.185Z,,51.9,58,,55,100,
2018-02-12T21:16:15.185Z,59,51.7,58.2,0,55,0,0
2018-02-12T21:16:25.184Z,,51.6,58.7,,55,,
2018-02-12T21:16:35.187Z,,50.9,60.2,,55,,
2018-02-12T21:16:45.184Z,,,61.3,,,,
2018-02-12T21:16:55.185Z,,50.2,62,,55,,
2018-02-12T21:17:05.186Z,,50.2,62.3,,55,,
2018-02-12T21:17:15.185Z,5,50.6,62.6,,55,,
2018-02-12T21:17:25.196Z,59,55.9,64,0,55,,0
2018-02-12T21:17:35.185Z,,54.4,62.6,,55,,
2018-02-12T21:17:45.185Z,,54,62.3,,55,,
2018-02-12T21:17:55.185Z,,53.8,62.6,,55,,
2018-02-12T21:18:05.184Z,,53.7,62.7,,55,,
2018-02-12T21:18:15.185Z,,53.4,62.8,,55,,
2018-02-12T21:18:25.186Z,5,53.3,,,55,,
2018-02-12T21:18:35.185Z,,53.3,,,55,,
2018-02-12T21:18:45.185Z,,53.4,62.7,,55,,
2018-02-12T21:18:55.185Z,,53.6,,,55,,
2018-02-12T21:19:05.185Z,,53.7,,,55,,
2018-02-12T21:19:15.185Z,0,56.8,,1,55,,0
2018-02-12T21:19:25.185Z,,52.8,57.7,,55,,
2018-02-12T21:19:40.215Z,,45.1,51.2,1,55,106,0
2018-02-12T21:19:45.185Z,59,,50,0,,0,0
2018-02-12T21:19:55.185Z,,45.3,49.7,,55,,
2018-02-12T21:20:05.188Z,,45.6,50.4,,55,,
2018-02-12T21:20:15.185Z,,45.6,51.1,,55,,
2018-02-12T21:20:25.185Z,,45.5,51.6,,55,,
2018-02-12T21:20:35.186Z,,45.3,51.9,,55,,
2018-02-12T21:20:45.185Z,5,,52,,,,
2018-02-12T21:20:55.187Z,,45.1,,,55,,
2018-02-12T21:21:10.277Z,,45.1,52.1,,55,,
2018-02-12T21:21:15.187Z,,45.2,,,55,,
2018-02-12T21:21:25.186Z,,45.2,52.2,,55,,
2018-02-12T21:21:35.185Z,,45.2,,,55,,
2018-02-12T21:21:45.185Z,,45.2,52.3,,55,,
2018-02-12T21:21:55.185Z,,45.1,,,55,,
2018-02-12T21:22:05.185Z,,,52.4,,,,
2018-02-12T21:22:15.187Z,,45.1,,,55,,
2018-02-12T21:22:26.179Z,,45.1,52.6,,55,,
2018-02-12T21:22:35.185Z,,45,,,55,,
2018-02-12T21:22:45.185Z,,45,52.7,,55,,
2018-02-12T21:22:55.186Z,,45,,,55,,
2018-02-12T21:23:05.185Z,,45.2,,,55,,
2018-02-12T21:23:15.185Z,,45.3,52.8,,55,,
2018-02-12T21:23:25.185Z,,45.3,,,55,,
2018-02-12T21:23:35.186Z,,45.2,,,55,,
2018-02-12T21:23:45.186Z,,45.6,52.9,,55,,
2018-02-12T21:23:55.186Z,,46.7,,,55,,
