Time,HwActive,HwTSet,PrimTSet,ActPow,PrimT,HwTOutlet,ChActive
2018-02-13T18:08:55.354Z,,55,,,,35.7,
2018-02-13T18:09:05.352Z,,55,,,50.3,35.6,
2018-02-13T18:09:16.351Z,,55,,,,35.6,
2018-02-13T18:09:25.354Z,,55,,,,35.4,
2018-02-13T18:09:35.352Z,,55,,,,35.4,
2018-02-13T18:09:45.355Z,,55,,,,35.3,
2018-02-13T18:09:55.352Z,,55,,,,35.3,
2018-02-13T18:10:05.352Z,,55,,,,35.3,
2018-02-13T18:10:15.353Z,,55,,,50.2,35.2,
2018-02-13T18:10:25.354Z,,55,,,,35.2,
2018-02-13T18:10:36.354Z,,55,,,,35.2,
2018-02-13T18:10:45.353Z,,55,,,,35.1,
2018-02-13T18:10:55.353Z,,55,,,50.1,35.1,
2018-02-13T18:11:05.354Z,,55,,,,35.1,
2018-02-13T18:11:20.374Z,,55,,,,34.9,
2018-02-13T18:11:25.353Z,,55,,,,34.9,
2018-02-13T18:11:35.353Z,,55,,,,34.8,
2018-02-13T18:11:45.352Z,,55,,,,34.8,
2018-02-13T18:11:55.353Z,,55,,,,34.8,
2018-02-13T18:12:05.352Z,,55,,,50,34.7,
2018-02-13T18:12:15.352Z,,55,,,,34.7,
2018-02-13T18:12:25.353Z,,55,,,,34.7,
2018-02-13T18:12:35.352Z,,55,,,,34.6,
2018-02-13T18:12:45.628Z,,55,,,,34.6,
2018-02-13T18:12:55.353Z,,55,,,49.9,34.6,
2018-02-13T18:13:05.353Z,,55,,,,34.4,
2018-02-13T18:13:16.347Z,,55,,,,34.4,
2018-02-13T18:13:25.353Z,,55,,,,34.4,
2018-02-13T18:13:36.348Z,,55,,,,34.3,
2018-02-13T18:13:45.354Z,,55,,,,34.3,
2018-02-13T18:13:55.354Z,,55,,,49.8,34.3,
2018-02-13T18:14:05.353Z,,55,,,,34.2,
2018-02-13T18:14:15.369Z,,55,,,,34.2,
2018-02-13T18:14:25.353Z,,55,,,,34.2,
2018-02-13T18:14:35.353Z,,55,,,,34.1,
2018-02-13T18:14:45.393Z,,55,,,49.7,34.1,
2018-02-13T18:14:55.353Z,,55,,,,34,
2018-02-13T18:15:06.395Z,,55,,,,34,
2018-02-13T18:15:15.355Z,,55,,,,34,
2018-02-13T18:15:25.354Z,,55,,,,34,
2018-02-13T18:15:36.373Z,,55,,,,33.8,
2018-02-13T18:15:45.354Z,,55,,,49.5,33.8,
2018-02-13T18:15:55.361Z,,55,,,,33.8,
2018-02-13T18:16:05.353Z,,55,,,,33.7,
2018-02-13T18:16:15.353Z,,55,,,,33.7,
2018-02-13T18:16:25.354Z,,55,,,,33.7,
2018-02-13T18:16:35.359Z,,55,,,,33.6,
2018-02-13T18:16:45.353Z,,55,,,49.4,33.8,
2018-02-13T18:16:55.353Z,,55,,,,34,
2018-02-13T18:17:05.353Z,,55,,,,34,
2018-02-13T18:17:15.354Z,,55,,,,33.8,
2018-02-13T18:17:25.355Z,0,55,5,,,33.8,0
2018-02-13T18:17:35.355Z,,55,,,,33.8,
2018-02-13T18:17:46.415Z,0,55,75,,49.3,33.7,2
2018-02-13T18:17:55.355Z,,55,,,,33.7,
2018-02-13T18:18:05.355Z,,55,,,,33.7,
2018-02-13T18:18:15.357Z,,55,,,,33.6,
2018-02-13T18:18:26.366Z,,55,,,,33.6,
2018-02-13T18:18:35.382Z,,55,,,49.2,33.6,
2018-02-13T18:18:45.362Z,,55,,,,33.5,
2018-02-13T18:18:55.360Z,,55,,,,33.5,
2018-02-13T18:19:05.354Z,,55,,,,33.5,
2018-02-13T18:19:15.371Z,0,55,5,,,33.3,0
2018-02-13T18:19:26.350Z,,55,,,,33.3,
2018-02-13T18:19:35.404Z,,55,,,49.1,33.3,
2018-02-13T18:19:45.355Z,,55,,,,33.2,
2018-02-13T18:19:55.355Z,,55,,,,33.2,
2018-02-13T18:20:05.356Z,,55,,,,33.2,
2018-02-13T18:20:15.354Z,,55,,,,33.1,
2018-02-13T18:20:25.357Z,,55,,,49,33.1,
2018-02-13T18:20:35.354Z,,55,,,,33.1,
2018-02-13T18:20:45.356Z,,55,,,,33,
2018-02-13T18:20:55.354Z,,55,,,,33,
2018-02-13T18:21:05.354Z,,55,,,,33,
2018-02-13T18:21:16.349Z,,55,,,48.9,32.8,
2018-02-13T18:21:25.354Z,0,55,75,80,50,32.8,2
2018-02-13T18:21:35.356Z,0,55,75,0,48.3,32.8,2
2018-02-13T18:21:45.355Z,,55,,,39.4,32.7,
2018-02-13T18:21:55.354Z,,55,,,33.7,32.7,
2018-02-13T18:22:06.350Z,,55,,,30.7,32.7,
2018-02-13T18:22:15.356Z,,55,,,27.7,32.7,
2018-02-13T18:22:25.355Z,,55,,,26.9,32.6,
2018-02-13T18:22:35.356Z,,55,,,27,32.6,
2018-02-13T18:22:45.354Z,,55,,,28,32.5,
2018-02-13T18:22:55.356Z,,55,,,28.5,32.5,
2018-02-13T18:23:05.355Z,,55,,,,32.5,
2018-02-13T18:23:15.355Z,,55,,,27.9,32.5,
2018-02-13T18:23:25.355Z,,55,,,27.5,32.3,
2018-02-13T18:23:35.355Z,,55,,,27.3,32.3,
2018-02-13T18:23:45.354Z,,55,,,,32.2,
2018-02-13T18:23:55.354Z,,55,,,,32.2,
2018-02-13T18:24:10.374Z,,55,,,,32.2,
2018-02-13T18:24:15.354Z,,55,,,,32.1,
2018-02-13T18:24:25.357Z,,55,,,27.2,32.1,
2018-02-13T18:24:35.360Z,,55,,,27,32,
2018-02-13T18:24:45.355Z,,55,,,,32,
2018-02-13T18:24:55.354Z,,55,,,,32,
2018-02-13T18:25:05.355Z,,55,,,26.9,31.9,
2018-02-13T18:25:15.355Z,,55,,,,31.9,
2018-02-13T18:25:25.355Z,,55,,,,31.7,
2018-02-13T18:25:35.355Z,,55,,,,31.7,
2018-02-13T18:25:45.357Z,,55,,,,31.6,
2018-02-13T18:25:55.356Z,,55,,,26.8,31.6,
2018-02-13T18:26:05.355Z,,55,,,,31.6,
2018-02-13T18:26:15.355Z,,55,,,,31.5,
2018-02-13T18:26:25.355Z,,55,,,,31.5,
2018-02-13T18:26:35.358Z,,55,,,,31.4,
2018-02-13T18:26:45.355Z,,55,,,26.9,31.4,
2018-02-13T18:27:00.375Z,,55,,,26.9,31.4,
2018-02-13T18:27:05.357Z,,55,,,27,31.2,
2018-02-13T18:27:15.356Z,,55,,,27.2,31.2,
2018-02-13T18:27:25.360Z,,55,,,,31.1,
2018-02-13T18:27:35.355Z,,55,,,,31.1,
2018-02-13T18:27:45.355Z,,55,,,27.3,31.1,
2018-02-13T18:27:55.355Z,,55,,,,31,
2018-02-13T18:28:05.355Z,,55,,,,31,
2018-02-13T18:28:15.355Z,,55,,,27.5,30.9,
2018-02-13T18:28:26.456Z,,55,,,,30.9,
2018-02-13T18:28:35.355Z,,55,,,,30.9,
2018-02-13T18:28:45.355Z,,55,,,27.6,30.7,
2018-02-13T18:28:55.355Z,,55,,,,30.7,
2018-02-13T18:29:05.356Z,,55,,,,30.7,
2018-02-13T18:29:15.355Z,,55,,,,30.6,
2018-02-13T18:29:25.356Z,,55,,,,30.6,
2018-02-13T18:29:35.356Z,,55,,,27.7,30.5,
2018-02-13T18:29:50.789Z,,55,,,,30.5,
2018-02-13T18:29:55.355Z,,55,,,,30.4,
2018-02-13T18:30:05.356Z,,55,,,,30.4,
2018-02-13T18:30:15.355Z,,55,,,,30.4,
2018-02-13T18:30:25.359Z,,55,,,,30.2,
2018-02-13T18:30:35.355Z,0,55,,80,31.1,30.2,2
2018-02-13T18:30:45.355Z,,55,,55,38.4,30.1,
2018-02-13T18:30:55.355Z,,55,,29,41,30.1,
2018-02-13T18:31:05.355Z,,55,,,38.6,30.1,
2018-02-13T18:31:16.355Z,,55,,,35.8,30,
2018-02-13T18:31:25.357Z,,55,,,33.9,30,
2018-02-13T18:31:35.356Z,,55,,,32.8,30,
2018-02-13T18:31:45.356Z,,55,,,32.5,29.9,
2018-02-13T18:31:55.356Z,,55,,,33,29.9,
2018-02-13T18:32:05.358Z,,55,,,34,29.9,
2018-02-13T18:32:15.356Z,,55,,,34.6,29.7,
2018-02-13T18:32:25.356Z,,55,,,35,29.7,
2018-02-13T18:32:35.356Z,,55,,,35.1,29.7,
2018-02-13T18:32:45.356Z,,55,,,35.2,29.7,
2018-02-13T18:32:55.356Z,,55,,,35.6,29.6,
2018-02-13T18:33:05.356Z,,55,,,36,29.6,
2018-02-13T18:33:15.357Z,,55,,,36.1,29.6,
2018-02-13T18:33:25.356Z,,55,,,36.4,29.4,
2018-02-13T18:33:35.358Z,,55,,,36.6,29.4,
2018-02-13T18:33:45.356Z,,55,,,36.9,29.4,
2018-02-13T18:33:55.356Z,,55,,,37,29.3,
2018-02-13T18:34:05.382Z,,55,,,37.3,29.3,
2018-02-13T18:34:15.376Z,,55,,,37.5,29.3,
2018-02-13T18:34:25.371Z,,55,,,37.8,29.3,
2018-02-13T18:34:35.358Z,,55,,,38,29.3,
2018-02-13T18:34:45.356Z,,55,,,38.3,29.2,
2018-02-13T18:35:00.446Z,,55,,,38.5,29.2,
2018-02-13T18:35:05.357Z,,55,,,38.7,29.2,
2018-02-13T18:35:15.360Z,,55,,,39,29.2,
2018-02-13T18:35:25.356Z,,55,,,39.2,29.2,
2018-02-13T18:35:35.358Z,,55,,,39.5,29,
2018-02-13T18:35:45.359Z,,55,,,39.8,29,
2018-02-13T18:35:55.363Z,,55,,,40,29,
2018-02-13T18:36:05.357Z,,55,,,40.3,29,
2018-02-13T18:36:15.357Z,,55,,,40.6,29,
2018-02-13T18:36:25.356Z,,55,,,40.7,29,
2018-02-13T18:36:35.357Z,,55,,,41,29,
2018-02-13T18:36:45.358Z,,55,,,41.2,29,
2018-02-13T18:36:56.354Z,,55,,,41.5,29,
2018-02-13T18:37:05.356Z,,55,,,41.7,29,
2018-02-13T18:37:15.356Z,,55,,,42,29,
2018-02-13T18:37:25.357Z,,55,,,42.2,29.2,
2018-02-13T18:37:35.356Z,,55,,,42.4,29.2,
2018-02-13T18:37:45.357Z,,55,,,42.6,29.2,
2018-02-13T18:37:55.356Z,,55,,,43,29.3,
2018-02-13T18:38:05.357Z,,55,,,43.2,29.3,
2018-02-13T18:38:15.357Z,,55,,,43.3,29.3,
2018-02-13T18:38:25.357Z,0,55,,0,43.8,29.4,2
2018-02-13T18:38:35.356Z,,55,,,42.8,29.4,
2018-02-13T18:38:45.357Z,,55,,,40.9,29.6,
2018-02-13T18:38:55.356Z,,55,,,40.4,29.7,
2018-02-13T18:39:05.357Z,,55,,,39.8,29.7,
2018-02-13T18:39:15.358Z,,55,,,,29.9,
2018-02-13T18:39:25.357Z,,55,,,40,30,
2018-02-13T18:39:35.357Z,,55,,,40.5,30,
2018-02-13T18:39:50.376Z,,55,,,40.2,30.1,
2018-02-13T18:39:55.357Z,,55,,,39.9,30.2,
2018-02-13T18:40:05.356Z,,55,,,39.6,30.2,
2018-02-13T18:40:15.357Z,,55,,,39.4,30.4,
2018-02-13T18:40:25.357Z,,55,,,39.1,30.4,
2018-02-13T18:40:35.357Z,,55,,,38.9,30.5,
2018-02-13T18:40:45.357Z,,55,,,,30.5,
2018-02-13T18:40:55.356Z,,55,,,38.8,30.6,
2018-02-13T18:41:05.362Z,,55,,,38.5,30.6,
2018-02-13T18:41:15.358Z,,55,,,,30.6,
2018-02-13T18:41:25.357Z,,55,,,38.3,30.7,
2018-02-13T18:41:35.358Z,,55,,,38.4,30.7,
2018-02-13T18:41:45.358Z,,55,,,38.5,30.7,
2018-02-13T18:41:55.358Z,,55,,,38.6,30.7,
2018-02-13T18:42:05.357Z,,55,,,38.9,30.9,
2018-02-13T18:42:15.358Z,,55,,,39,30.9,
2018-02-13T18:42:25.357Z,,55,,,39.1,30.9,
2018-02-13T18:42:40.378Z,,55,,,39.3,30.9,
2018-02-13T18:42:45.367Z,0,55,75,0,39.3,30.9,2
2018-02-13T18:42:55.358Z,,55,,,39.4,30.9,
2018-02-13T18:43:05.357Z,,55,,,39.5,30.9,
2018-02-13T18:43:15.358Z,,55,,,39.6,30.9,
2018-02-13T18:43:25.357Z,,55,,,,30.9,
2018-02-13T18:43:35.358Z,,55,,,39.8,30.9,
2018-02-13T18:43:46.353Z,,55,,,39.9,30.9,
2018-02-13T18:43:55.359Z,,55,,,40,30.9,
2018-02-13T18:44:05.357Z,,55,,,,30.9,
2018-02-13T18:44:15.357Z,,55,,,,30.9,
2018-02-13T18:44:25.357Z,,55,,,40.1,30.9,
2018-02-13T18:44:35.357Z,,55,,,,30.7,
2018-02-13T18:44:45.358Z,,55,,,40.2,30.7,
2018-02-13T18:44:55.361Z,,55,,,,30.7,
2018-02-13T18:45:05.357Z,,55,,,40.3,30.7,
2018-02-13T18:45:15.359Z,,55,,,,30.7,
2018-02-13T18:45:30.378Z,,55,,,,30.7,
2018-02-13T18:45:35.360Z,,55,,,40.5,30.7,
2018-02-13T18:45:45.361Z,,55,,,,30.7,
2018-02-13T18:45:55.358Z,,55,,,,30.6,
2018-02-13T18:46:05.357Z,,55,,,40.6,30.6,
2018-02-13T18:46:15.358Z,,55,,,,30.6,
2018-02-13T18:46:25.358Z,,55,,,,30.6,
2018-02-13T18:46:35.360Z,,55,,,40.7,30.6,
2018-02-13T18:46:45.357Z,,55,,,,30.6,
2018-02-13T18:46:55.642Z,,55,,,,30.5,
2018-02-13T18:47:05.357Z,,55,,,,30.5,
2018-02-13T18:47:15.358Z,,55,,,,30.5,
2018-02-13T18:47:25.359Z,,55,,,,30.5,
2018-02-13T18:47:35.359Z,,55,,,40.8,30.5,
2018-02-13T18:47:45.358Z,,55,,,,30.5,
2018-02-13T18:47:55.359Z,,55,,,,30.5,
2018-02-13T18:48:05.359Z,,55,,,,30.4,
2018-02-13T18:48:15.358Z,,55,,,,30.4,
2018-02-13T18:48:25.358Z,,55,,,,30.4,
2018-02-13T18:48:35.358Z,,55,,,,30.4,
2018-02-13T18:48:45.359Z,,55,,,,30.4,
2018-02-13T18:48:56.410Z,,55,,,,30.2,
2018-02-13T18:49:05.358Z,0,55,,80,44.2,30.2,2
2018-02-13T18:49:15.360Z,,55,,49,49.1,30.2,
2018-02-13T18:49:25.360Z,,55,,29,49.8,30.2,
2018-02-13T18:49:35.358Z,,55,,,45.9,30.2,
2018-02-13T18:49:46.353Z,,55,,,42.9,30.2,
2018-02-13T18:49:55.358Z,,55,,,41.8,30.1,
2018-02-13T18:50:05.359Z,,55,,,40.7,30.1,
2018-02-13T18:50:15.358Z,,55,,,40.2,30.1,
2018-02-13T18:50:25.365Z,,55,,,41.1,30.1,
2018-02-13T18:50:35.360Z,,55,,,42,30.1,
2018-02-13T18:50:45.360Z,,55,,,42.2,30.1,
2018-02-13T18:50:55.358Z,,55,,,42.3,30.1,
2018-02-13T18:51:05.359Z,,55,,,42.4,30.1,
2018-02-13T18:51:15.359Z,,55,,,42.6,30.1,
2018-02-13T18:51:25.359Z,,55,,,43,30.1,
2018-02-13T18:51:35.360Z,,55,,,43.2,30.1,
2018-02-13T18:51:45.359Z,,55,,,43.3,30.1,
2018-02-13T18:51:55.362Z,,55,,,43.5,30.1,
2018-02-13T18:52:05.358Z,,55,,,43.7,30.2,
2018-02-13T18:52:15.359Z,,55,,,44,30.2,
2018-02-13T18:52:25.358Z,,55,,,44.1,30.2,
2018-02-13T18:52:36.356Z,,55,,,44.4,30.4,
2018-02-13T18:52:45.366Z,,55,,,44.5,30.5,
2018-02-13T18:52:55.360Z,,55,,,44.8,30.5,
2018-02-13T18:53:05.359Z,,55,,,45,30.6,
2018-02-13T18:53:15.359Z,,55,,,45.1,30.7,
2018-02-13T18:53:25.359Z,,55,,,45.3,30.7,
2018-02-13T18:53:35.359Z,,55,,,45.6,30.9,
2018-02-13T18:53:45.359Z,,55,,,45.8,31,
2018-02-13T18:53:55.359Z,,55,,,46,31.1,
2018-02-13T18:54:05.393Z,,55,,,46.2,31.1,
2018-02-13T18:54:15.359Z,,55,,,46.4,31.2,
2018-02-13T18:54:25.359Z,,55,,,46.6,31.4,
2018-02-13T18:54:35.361Z,,55,,,46.8,31.5,
2018-02-13T18:54:45.361Z,,55,,,47,31.6,
2018-02-13T18:54:55.360Z,,55,,,47.2,31.6,
2018-02-13T18:55:05.363Z,,55,,,47.4,31.7,
2018-02-13T18:55:15.361Z,,55,,,47.6,31.9,
2018-02-13T18:55:26.351Z,,55,,,47.8,32,
2018-02-13T18:55:35.359Z,,55,,,48,32.1,
2018-02-13T18:55:45.359Z,,55,,,48.1,32.2,
2018-02-13T18:55:55.359Z,,55,,,48.3,32.3,
2018-02-13T18:56:05.361Z,,55,,,48.4,32.5,
2018-02-13T18:56:15.359Z,,55,,,48.7,32.6,
2018-02-13T18:56:25.361Z,,55,,,49,32.7,
2018-02-13T18:56:35.360Z,,55,,,49.1,32.8,
2018-02-13T18:56:45.360Z,,55,,,49.2,32.8,
2018-02-13T18:56:55.359Z,,55,,,49.4,33,
2018-02-13T18:57:05.361Z,,55,,,49.6,33.2,
2018-02-13T18:57:15.364Z,0,55,,0,49.8,33.3,2
2018-02-13T18:57:25.359Z,,55,,,48.7,33.5,
2018-02-13T18:57:35.359Z,,55,,,46.9,33.5,
2018-02-13T18:57:45.359Z,,55,,,46.5,33.6,
2018-02-13T18:57:55.360Z,,55,,,45.9,33.8,
2018-02-13T18:58:05.360Z,,55,,,46,33.8,
2018-02-13T18:58:16.356Z,,55,,,46.2,34,
2018-02-13T18:58:25.361Z,,55,,,46.5,34.1,
2018-02-13T18:58:35.359Z,,55,,,46.1,34.2,
2018-02-13T18:58:45.359Z,,55,,,45.9,34.3,
2018-02-13T18:58:55.359Z,,55,,,45.6,34.4,
2018-02-13T18:59:05.360Z,,55,,,45.3,34.4,
2018-02-13T18:59:15.365Z,,55,,,45.1,34.6,
2018-02-13T18:59:25.361Z,,55,,,44.9,34.6,
2018-02-13T18:59:35.360Z,,55,,,44.8,34.7,
2018-02-13T18:59:45.398Z,,55,,,44.5,34.7,
2018-02-13T18:59:55.360Z,,55,,,44.4,34.8,
2018-02-13T19:00:05.361Z,,55,,,44.3,34.8,
2018-02-13T19:00:15.361Z,,55,,,44.1,34.8,
2018-02-13T19:00:25.360Z,,55,,,44.2,34.8,
2018-02-13T19:00:35.362Z,,55,,,44.3,34.8,
2018-02-13T19:00:45.361Z,,55,,,44.5,34.8,
2018-02-13T19:00:55.361Z,,55,,,44.7,34.8,
2018-02-13T19:01:10.380Z,,55,,,44.8,34.8,
2018-02-13T19:01:15.362Z,,55,,,44.9,34.8,
2018-02-13T19:01:25.360Z,1,55,0,85,45,35.3,0
2018-02-13T19:01:35.360Z,0,55,59,0,46.5,39,0
2018-02-13T19:01:45.360Z,,55,,,,37.5,
2018-02-13T19:01:55.360Z,1,55,0,,47.2,36.8,0
2018-02-13T19:02:05.361Z,0,55,59,0,49,43.5,0
2018-02-13T19:02:15.361Z,,55,,,49.7,41.9,
2018-02-13T19:02:25.360Z,1,55,0,81,50.2,40.7,0
2018-02-13T19:02:35.360Z,0,55,59,0,51.8,46.5,0
2018-02-13T19:02:45.360Z,,55,,,51.6,44.2,
2018-02-13T19:02:55.363Z,0,55,,0,53.1,45.9,0
2018-02-13T19:03:05.360Z,,55,,,53.6,45.3,
2018-02-13T19:03:15.362Z,,55,,,54,44.5,
2018-02-13T19:03:25.361Z,,55,,,54.3,44.3,
2018-02-13T19:03:35.361Z,,55,,,54.4,44.1,
2018-02-13T19:03:46.353Z,,55,,,,44.1,
2018-02-13T19:04:01.368Z,0,55,75,,54.6,44,2
2018-02-13T19:04:05.361Z,1,55,0,,,44,0
2018-02-13T19:04:15.361Z,0,55,59,0,56.3,50.6,0
2018-02-13T19:04:25.361Z,,55,,,55.6,48.5,
2018-02-13T19:04:35.360Z,,55,,,,47,
2018-02-13T19:04:45.361Z,,55,,,56.2,46.5,
2018-02-13T19:04:55.361Z,,55,,,56.6,46.1,
2018-02-13T19:05:05.361Z,,55,,,56.8,45.9,
2018-02-13T19:05:15.361Z,0,55,75,,57,45.8,2
2018-02-13T19:05:26.355Z,,55,,,57,45.9,
2018-02-13T19:05:35.372Z,,55,,,56.9,46.1,
2018-02-13T19:05:45.360Z,,55,,,,46.4,
2018-02-13T19:05:55.366Z,,55,,,,46.6,
2018-02-13T19:06:05.363Z,0,55,,80,59.7,46.7,2
2018-02-13T19:06:15.361Z,,55,,74,62.1,46.8,
2018-02-13T19:06:25.361Z,,55,,29,59.5,46.9,
2018-02-13T19:06:35.363Z,,55,,,53.4,47,
2018-02-13T19:06:45.361Z,,55,,,48.7,47,
2018-02-13T19:06:55.361Z,,55,,,46.8,47.2,
2018-02-13T19:07:05.361Z,,55,,,46,47.2,
2018-02-13T19:07:15.362Z,1,55,0,124,47,47.2,0
2018-02-13T19:07:25.373Z,0,55,59,0,56.2,34,0
2018-02-13T19:07:35.361Z,,55,,,53.5,34.8,
2018-02-13T19:07:45.361Z,,55,,,53.1,35.7,
2018-02-13T19:07:55.361Z,,55,,,54.1,37.5,
2018-02-13T19:08:05.361Z,,55,,,55.1,39.8,
2018-02-13T19:08:16.359Z,,55,,,56.2,41.4,
2018-02-13T19:08:25.363Z,0,55,75,,57,42.5,2
2018-02-13T19:08:35.361Z,,55,,,57.4,43.4,
2018-02-13T19:08:45.363Z,,55,,,,44,
2018-02-13T19:08:55.361Z,,55,,,57.5,44.5,
2018-02-13T19:09:05.361Z,,55,,,57.6,45.1,
2018-02-13T19:09:15.362Z,,55,,,57.7,45.3,
2018-02-13T19:09:25.361Z,,55,,,57.8,45.7,
2018-02-13T19:09:35.361Z,,55,,,58,45.8,
2018-02-13T19:09:45.361Z,,55,,,,46,
2018-02-13T19:09:55.361Z,,55,,,58.1,46.2,
2018-02-13T19:10:05.362Z,,55,,,,46.4,
2018-02-13T19:10:15.362Z,,55,,,58.2,46.5,
2018-02-13T19:10:25.361Z,,55,,,58.3,46.6,
2018-02-13T19:10:35.361Z,,55,,,,46.6,
2018-02-13T19:10:45.367Z,,55,,,58.4,46.7,
2018-02-13T19:10:55.362Z,,55,,,,46.8,
2018-02-13T19:11:06.355Z,,55,,,58.5,46.8,
2018-02-13T19:11:16.238Z,,55,,,,46.8,
2018-02-13T19:11:25.371Z,,55,,,58.6,46.9,
2018-02-13T19:11:35.361Z,,55,,,58.7,46.9,
2018-02-13T19:11:45.362Z,0,55,,79,60.3,46.9,2
2018-02-13T19:11:55.361Z,,55,,75,63,46.9,
2018-02-13T19:12:05.361Z,,55,,29,60.9,46.8,
2018-02-13T19:12:15.362Z,,55,,,54.5,46.8,
2018-02-13T19:12:25.364Z,,55,,,49.7,46.8,
2018-02-13T19:12:35.366Z,,55,,,47.7,46.8,
2018-02-13T19:12:45.364Z,,55,,,46.7,46.8,
2018-02-13T19:12:55.361Z,,55,,,46.4,46.7,
2018-02-13T19:13:05.362Z,,55,,,47.3,46.7,
2018-02-13T19:13:15.361Z,,55,,,47.9,46.7,
2018-02-13T19:13:25.362Z,,55,,,,46.7,
2018-02-13T19:13:35.361Z,,55,,,47.7,46.6,
2018-02-13T19:13:45.362Z,,55,,,47.6,46.6,
2018-02-13T19:14:01.379Z,,55,,,47.8,46.6,
2018-02-13T19:14:05.363Z,,55,,,48,46.5,
2018-02-13T19:14:15.363Z,,55,,,48.1,46.5,
2018-02-13T19:14:25.362Z,,55,,,48.3,46.5,
2018-02-13T19:14:40.532Z,,55,,,48.6,46.4,
2018-02-13T19:14:45.363Z,,55,,,48.8,46.4,
2018-02-13T19:14:55.364Z,,55,,,49,46.4,
2018-02-13T19:15:05.363Z,,55,,,49.1,46.4,
2018-02-13T19:15:15.363Z,,55,,,49.3,46.2,
2018-02-13T19:15:25.362Z,,55,,,49.4,46.2,
2018-02-13T19:15:36.360Z,,55,,,49.7,46.1,
2018-02-13T19:15:45.362Z,,55,,,50,46.1,
2018-02-13T19:15:55.363Z,,55,,,50.1,46.1,
2018-02-13T19:16:05.362Z,,55,,,50.2,46,
2018-02-13T19:16:16.368Z,,55,,,50.5,46,
2018-02-13T19:16:26.362Z,0,55,,0,50.9,45.9,2
2018-02-13T19:16:35.362Z,,55,,,48.9,45.9,
2018-02-13T19:16:50.383Z,,55,,,47.9,45.8,
2018-02-13T19:16:55.362Z,,55,,,47.4,45.8,
2018-02-13T19:17:05.363Z,,55,,,46.8,45.8,
2018-02-13T19:17:15.375Z,,55,,,47,45.7,
2018-02-13T19:17:25.362Z,,55,,,47.3,45.7,
2018-02-13T19:17:35.362Z,1,55,0,124,48.3,45.8,0
2018-02-13T19:17:45.362Z,,55,,,53,38.9,
2018-02-13T19:17:55.363Z,,55,,,55.2,45.6,
2018-02-13T19:18:05.362Z,,55,,,58.2,48.7,
2018-02-13T19:18:15.363Z,,55,,120,60,51.9,
2018-02-13T19:18:25.369Z,0,55,59,0,62.5,54.7,0
2018-02-13T19:18:35.363Z,,55,,,64.4,53.7,
2018-02-13T19:18:45.363Z,,55,,,67.1,51.8,
2018-02-13T19:18:55.362Z,,55,,,69.1,51,
2018-02-13T19:19:05.363Z,,55,,,71,51.3,
2018-02-13T19:19:15.362Z,,55,,,72.1,53.3,
2018-02-13T19:19:25.365Z,0,55,75,,72.6,55.1,2
2018-02-13T19:19:35.362Z,,55,,,72.7,56.4,
2018-02-13T19:19:45.362Z,,55,,,,57.3,
2018-02-13T19:19:55.362Z,,55,,,,58,
2018-02-13T19:20:05.362Z,,55,,,72.8,58.5,
2018-02-13T19:20:16.358Z,0,55,5,,,58.9,0
2018-02-13T19:20:26.405Z,,55,,,72.9,59.1,
2018-02-13T19:20:35.362Z,,55,,,,59.3,
2018-02-13T19:20:45.364Z,,55,,,73.1,59.5,
2018-02-13T19:20:55.362Z,,55,,,,59.7,
2018-02-13T19:21:05.363Z,,55,,,73.2,59.9,
2018-02-13T19:21:16.359Z,0,55,75,,73.3,60,2
2018-02-13T19:21:25.363Z,,55,,,73.5,60.1,
2018-02-13T19:21:35.364Z,,55,,,,60.1,
2018-02-13T19:21:45.363Z,,55,,,73.6,60.2,
2018-02-13T19:21:55.364Z,,55,,,73.7,60.2,
2018-02-13T19:22:05.363Z,,55,,,,60.3,
2018-02-13T19:22:15.363Z,,55,,,73.8,60.3,
2018-02-13T19:22:25.366Z,,55,,,,60.3,
2018-02-13T19:22:35.363Z,0,55,5,,74,60.3,0
2018-02-13T19:22:45.369Z,1,55,0,,71.9,62.7,0
2018-02-13T19:22:55.373Z,,55,,,58.4,57.2,
2018-02-13T19:23:05.376Z,0,55,59,0,49.5,45.7,0
2018-02-13T19:23:15.368Z,,55,,,46.9,46.9,
2018-02-13T19:23:25.363Z,,55,,,46.6,47.5,
2018-02-13T19:23:35.363Z,,55,,,46.8,47.5,
2018-02-13T19:23:45.363Z,,55,,,47,47.5,
2018-02-13T19:23:55.364Z,,55,,,47.3,47.4,
2018-02-13T19:24:05.365Z,,55,5,,47.5,47.2,
2018-02-13T19:24:15.364Z,,55,,,47.6,46.9,
2018-02-13T19:24:25.365Z,,55,,,47.7,46.7,
2018-02-13T19:24:35.363Z,,55,,,47.8,46.5,
2018-02-13T19:24:45.368Z,,55,,,48,46.2,
2018-02-13T19:24:55.363Z,,55,,,,46,
2018-02-13T19:25:05.364Z,,55,,,48.1,45.8,
2018-02-13T19:25:15.363Z,,55,,,48.2,45.5,
2018-02-13T19:25:25.364Z,,55,,,,45.2,
2018-02-13T19:25:35.364Z,,55,,,48.3,45,
2018-02-13T19:25:45.364Z,,55,,,,44.9,
2018-02-13T19:25:56.356Z,,55,,,48.4,44.7,
2018-02-13T19:26:05.364Z,,55,,,,44.4,
2018-02-13T19:26:15.364Z,,55,,,48.5,44.3,
2018-02-13T19:26:25.364Z,,55,,,,44.1,
