Time,PrimT,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,HwActive
2017-12-31T19:44:09.900Z,,55,,,21.4,,
2017-12-31T19:44:19.900Z,,55,,,21.4,,
2017-12-31T19:44:29.900Z,40.6,55,,,21.4,,
2017-12-31T19:44:39.900Z,,55,,,21.4,,
2017-12-31T19:44:49.900Z,,55,,,21.4,,
2017-12-31T19:44:59.900Z,,55,,,21.4,,
2017-12-31T19:45:09.900Z,,55,,,21.4,,
2017-12-31T19:45:19.900Z,,55,,,21.4,,
2017-12-31T19:45:29.900Z,,55,,,21.4,,
2017-12-31T19:45:39.900Z,40.5,55,,,21.4,,
2017-12-31T19:45:49.901Z,,55,,,21.4,,
2017-12-31T19:45:59.901Z,,55,,,21.4,,
2017-12-31T19:46:09.901Z,,55,,,21.4,,
2017-12-31T19:46:19.901Z,,55,,,21.4,,
2017-12-31T19:46:29.901Z,,55,,,21.3,,
2017-12-31T19:46:40.898Z,,55,,,21.3,,
2017-12-31T19:46:49.901Z,40.3,55,,,21.3,,
2017-12-31T19:46:59.901Z,,55,,,21.3,,
2017-12-31T19:47:09.901Z,,55,,,21.3,,
2017-12-31T19:47:19.901Z,,55,,,21.3,,
2017-12-31T19:47:29.900Z,,55,,,21.3,,
2017-12-31T19:47:39.906Z,,55,,,21.3,,
2017-12-31T19:47:49.900Z,,55,,,21.3,,
2017-12-31T19:47:59.903Z,40.2,55,,,21.3,,
2017-12-31T19:48:09.901Z,,55,,,21.3,,
2017-12-31T19:48:19.901Z,,55,,,21.3,,
2017-12-31T19:48:29.901Z,,55,,,21.3,,
2017-12-31T19:48:39.901Z,,55,,,21.3,,
2017-12-31T19:48:49.901Z,,55,,,21.3,,
2017-12-31T19:48:59.901Z,,55,,,21.3,,
2017-12-31T19:49:09.901Z,40.1,55,,,21.3,,
2017-12-31T19:49:19.901Z,,55,,,21.3,,
2017-12-31T19:49:34.001Z,,55,,,21.3,,
2017-12-31T19:49:39.901Z,,55,,,21.3,,
2017-12-31T19:49:49.901Z,,55,,,21.1,,
2017-12-31T19:49:59.901Z,,55,,,21.1,,
2017-12-31T19:50:09.913Z,,55,,,21.1,,
2017-12-31T19:50:19.901Z,,55,,,21.1,,
2017-12-31T19:50:29.901Z,40,55,,,21.1,,
2017-12-31T19:50:39.901Z,,55,,,21.1,,
2017-12-31T19:50:49.901Z,,55,,,21.1,,
2017-12-31T19:50:59.902Z,,55,,,21.1,,
2017-12-31T19:51:09.903Z,,55,,,21.1,,
2017-12-31T19:51:19.901Z,,55,,,21.1,,
2017-12-31T19:51:29.901Z,40,55,,,21.1,,
2017-12-31T19:51:39.901Z,39.9,55,,,21.1,,
2017-12-31T19:51:49.901Z,,55,,,21.1,,
2017-12-31T19:51:59.901Z,,55,,,21.1,,
2017-12-31T19:52:09.901Z,,55,,,21.1,,
2017-12-31T19:52:24.921Z,,55,,,21.1,,
2017-12-31T19:52:29.902Z,,55,,,21.1,,
2017-12-31T19:52:39.909Z,39.8,55,,,21.1,,
2017-12-31T19:52:49.901Z,,55,,,21.1,,
2017-12-31T19:52:59.902Z,,55,,,21,,
2017-12-31T19:53:09.901Z,,55,,,21,,
2017-12-31T19:53:19.905Z,,55,,,21,,
2017-12-31T19:53:29.901Z,,55,,,21,,
2017-12-31T19:53:39.901Z,,55,,,21,,
2017-12-31T19:53:49.903Z,,55,,,21,,
2017-12-31T19:53:59.901Z,,55,,,21,,
2017-12-31T19:54:09.901Z,39.6,55,,,21,,
2017-12-31T19:54:19.902Z,,55,,,21,,
2017-12-31T19:54:29.902Z,,55,,,21,,
2017-12-31T19:54:39.902Z,,55,,,21,,
2017-12-31T19:54:49.901Z,,55,,,21,,
2017-12-31T19:54:59.904Z,,55,,,21,,
2017-12-31T19:55:15.019Z,,55,,,21,,
2017-12-31T19:55:19.902Z,39.5,55,,,21,,
2017-12-31T19:55:29.902Z,,55,,,21,,
2017-12-31T19:55:39.902Z,,55,,,21,,
2017-12-31T19:55:49.902Z,,55,,,21,,
2017-12-31T19:55:59.902Z,,55,,,21,,
2017-12-31T19:56:09.902Z,,55,,,21,,
2017-12-31T19:56:19.902Z,,55,,,21,,
2017-12-31T19:56:29.904Z,39.4,55,,,21,,
2017-12-31T19:56:40.899Z,,55,,,20.8,,
2017-12-31T19:56:49.902Z,,55,,,20.8,,
2017-12-31T19:56:59.902Z,,55,,,20.8,,
2017-12-31T19:57:09.903Z,,55,,,20.8,,
2017-12-31T19:57:19.902Z,,55,,,20.8,,
2017-12-31T19:57:29.982Z,,55,,,20.8,,
2017-12-31T19:57:39.902Z,,55,,,20.8,,
2017-12-31T19:57:49.903Z,39.3,55,,,20.8,,
2017-12-31T19:58:04.922Z,,55,,,20.8,,
2017-12-31T19:58:09.902Z,,55,,,20.8,,
2017-12-31T19:58:19.902Z,,55,,,20.8,,
2017-12-31T19:58:29.902Z,,55,,,20.8,,
2017-12-31T19:58:39.906Z,,55,,,20.8,,
2017-12-31T19:58:49.902Z,39.1,55,,,20.8,,
2017-12-31T19:58:59.902Z,,55,,,20.8,,
2017-12-31T19:59:09.903Z,,55,,,20.8,,
2017-12-31T19:59:19.903Z,,55,,,20.8,,
2017-12-31T19:59:29.903Z,,55,,,20.8,,
2017-12-31T19:59:39.903Z,,55,,,20.8,,
2017-12-31T19:59:49.902Z,,55,,,20.8,,
2017-12-31T19:59:59.903Z,,55,,,20.8,,
2017-12-31T20:00:09.902Z,,55,,,20.8,,
2017-12-31T20:00:19.904Z,39,55,,,20.7,,
2017-12-31T20:00:29.903Z,,55,,,20.7,,
2017-12-31T20:00:39.903Z,,55,,,20.7,,
2017-12-31T20:00:49.902Z,,55,,,20.7,,
2017-12-31T20:00:59.902Z,,55,,,20.7,,
2017-12-31T20:01:09.902Z,,55,,,20.7,,
2017-12-31T20:01:19.902Z,,55,,,20.7,,
2017-12-31T20:01:29.982Z,39,55,,,20.7,,
2017-12-31T20:01:39.903Z,38.9,55,,,20.7,,
2017-12-31T20:01:49.903Z,,55,,,20.7,,
2017-12-31T20:01:59.903Z,,55,,,20.7,,
2017-12-31T20:02:10.055Z,,55,,,20.7,,
2017-12-31T20:02:19.903Z,,55,,,20.7,,
2017-12-31T20:02:29.903Z,,55,,,20.7,,
2017-12-31T20:02:39.903Z,,55,,,20.7,,
2017-12-31T20:02:49.903Z,38.8,55,,,20.7,,
2017-12-31T20:02:59.903Z,,55,,,20.7,,
2017-12-31T20:03:09.903Z,,55,,,20.7,,
2017-12-31T20:03:19.903Z,,55,,,20.7,,
2017-12-31T20:03:29.903Z,,55,,,20.7,,
2017-12-31T20:03:44.914Z,,55,,,20.7,,
2017-12-31T20:03:49.903Z,,55,,,20.6,,
2017-12-31T20:03:59.903Z,,55,,,20.6,,
2017-12-31T20:04:09.903Z,38.6,55,,,20.6,,
2017-12-31T20:04:19.903Z,,55,,,20.6,,
2017-12-31T20:04:29.902Z,,55,,,20.6,,
2017-12-31T20:04:39.903Z,,55,,,20.6,,
2017-12-31T20:04:49.903Z,,55,,,20.6,,
2017-12-31T20:04:59.903Z,,55,,,20.6,,
2017-12-31T20:05:10.897Z,,55,,,20.6,,
2017-12-31T20:05:19.903Z,,55,,,20.6,,
2017-12-31T20:05:29.903Z,38.5,55,,,20.6,,
2017-12-31T20:05:39.904Z,,55,,,20.6,,
2017-12-31T20:05:49.903Z,,55,,,20.6,,
2017-12-31T20:05:59.903Z,,55,,,20.6,,
2017-12-31T20:06:09.903Z,,55,,,20.6,,
2017-12-31T20:06:19.903Z,,55,,,20.6,,
2017-12-31T20:06:29.903Z,,55,,,20.6,,
2017-12-31T20:06:39.904Z,,55,,,20.6,,
2017-12-31T20:06:49.903Z,38.4,55,,,20.6,,
2017-12-31T20:06:59.903Z,,55,,,20.6,,
2017-12-31T20:07:09.904Z,,55,,,20.6,,
2017-12-31T20:07:19.905Z,,55,,,20.6,,
2017-12-31T20:07:29.903Z,,55,,,20.6,,
2017-12-31T20:07:39.903Z,,55,,,20.4,,
2017-12-31T20:07:49.903Z,,55,,,20.6,,
2017-12-31T20:08:00.904Z,,55,,,20.4,,
2017-12-31T20:08:09.903Z,38.3,55,,,20.4,,
2017-12-31T20:08:19.904Z,,55,,,20.4,,
2017-12-31T20:08:29.903Z,,55,,,20.4,,
2017-12-31T20:08:39.903Z,,55,,,20.4,,
2017-12-31T20:08:49.905Z,,55,,,20.4,,
2017-12-31T20:08:59.904Z,,55,,,20.4,,
2017-12-31T20:09:09.903Z,38.1,55,,,20.4,,
2017-12-31T20:09:19.904Z,,55,,,20.4,,
2017-12-31T20:09:29.903Z,,55,,,20.4,,
2017-12-31T20:09:39.905Z,,55,,,20.4,,
2017-12-31T20:09:49.903Z,,55,,,20.4,,
2017-12-31T20:09:59.904Z,,55,,,20.4,,
2017-12-31T20:10:09.904Z,,55,,,20.4,,
2017-12-31T20:10:19.904Z,,55,,,20.4,,
2017-12-31T20:10:29.904Z,,55,,,20.4,,
2017-12-31T20:10:39.903Z,38,55,,,20.4,,
2017-12-31T20:10:50.894Z,,55,,,20.4,,
2017-12-31T20:10:59.904Z,,55,,,20.4,,
2017-12-31T20:11:09.904Z,,55,,,20.4,,
2017-12-31T20:11:19.904Z,,55,,,20.4,,
2017-12-31T20:11:29.905Z,,55,,,20.3,,
2017-12-31T20:11:39.904Z,,55,,,20.4,,
2017-12-31T20:11:49.904Z,38,55,,,20.3,,
2017-12-31T20:11:59.905Z,37.9,55,,,20.4,,
2017-12-31T20:12:09.904Z,37.9,55,5,0,20.3,0,0
2017-12-31T20:12:19.905Z,,55,,,20.3,,
2017-12-31T20:12:29.904Z,,55,,,20.3,,
2017-12-31T20:12:39.905Z,,55,,,20.3,,
2017-12-31T20:12:49.905Z,,55,,,20.3,,
2017-12-31T20:12:59.904Z,,55,,,20.3,,
2017-12-31T20:13:09.905Z,,55,,,20.3,,
2017-12-31T20:13:19.905Z,,55,,,20.3,,
2017-12-31T20:13:29.904Z,37.8,55,,,20.3,,
2017-12-31T20:13:44.924Z,,55,,,20.3,,
2017-12-31T20:13:49.904Z,,55,,,20.3,,
2017-12-31T20:13:59.904Z,,55,,,20.3,,
2017-12-31T20:14:09.906Z,,55,,,20.3,,
2017-12-31T20:14:19.904Z,,55,,,20.3,,
2017-12-31T20:14:29.904Z,,55,,,20.3,,
2017-12-31T20:14:39.906Z,,55,,,20.3,,
2017-12-31T20:14:49.904Z,37.7,55,,,20.3,,
2017-12-31T20:14:59.904Z,,55,,,20.3,,
2017-12-31T20:15:09.904Z,,55,,,20.3,,
2017-12-31T20:15:19.904Z,,55,,,20.3,,
2017-12-31T20:15:29.904Z,,55,,,20.3,,
2017-12-31T20:15:39.904Z,,55,,,20.3,,
2017-12-31T20:15:49.904Z,,55,,,20.3,,
2017-12-31T20:15:59.904Z,37.5,55,,,20.3,,
2017-12-31T20:16:09.904Z,,55,,,20.1,,
2017-12-31T20:16:20.903Z,,55,,,20.1,,
2017-12-31T20:16:34.924Z,,55,,,20.3,,
2017-12-31T20:16:39.904Z,,55,,,20.1,,
2017-12-31T20:16:49.904Z,,55,,,20.1,,
2017-12-31T20:16:59.905Z,,55,,,20.1,,
2017-12-31T20:17:09.905Z,,55,,,20.1,,
2017-12-31T20:17:20.904Z,37.4,55,,,20.1,,
2017-12-31T20:17:29.906Z,,55,,,20.1,,
2017-12-31T20:17:39.904Z,,55,,,20.1,,
2017-12-31T20:17:49.905Z,,55,,,20.1,,
2017-12-31T20:17:59.904Z,,55,,,20.1,,
2017-12-31T20:18:09.905Z,,55,,,20.1,,
2017-12-31T20:18:19.905Z,,55,,,20.1,,
2017-12-31T20:18:29.905Z,,55,,,20.1,,
2017-12-31T20:18:44.925Z,,55,,,20.1,,
2017-12-31T20:18:49.905Z,37.3,55,,,20.1,,
2017-12-31T20:18:59.905Z,,55,,,20.1,,
2017-12-31T20:19:09.905Z,,55,,,20.1,,
2017-12-31T20:19:19.905Z,,55,,,20.1,,
2017-12-31T20:19:29.907Z,,55,,,20.1,,
2017-12-31T20:19:39.905Z,,55,,,20.1,,
2017-12-31T20:19:49.916Z,,55,,,20.1,,
2017-12-31T20:19:59.906Z,,55,,,20,,
2017-12-31T20:20:09.905Z,37.2,55,,,20.1,,
2017-12-31T20:20:19.919Z,,55,,,20.1,,
2017-12-31T20:20:29.905Z,,55,,,20.1,,
2017-12-31T20:20:39.906Z,,55,,,20,,
2017-12-31T20:20:50.900Z,,55,,,20,,
2017-12-31T20:20:59.905Z,,55,,,20,,
2017-12-31T20:21:09.905Z,,55,,,20,,
2017-12-31T20:21:20.038Z,,55,,,20,,
2017-12-31T20:21:29.905Z,37,55,,,20,,
2017-12-31T20:21:39.905Z,,55,,,20,,
2017-12-31T20:21:49.905Z,,55,,,20,,
2017-12-31T20:21:59.905Z,,55,,,20,,
2017-12-31T20:22:09.905Z,,55,,,20,,
2017-12-31T20:22:19.906Z,,55,,,20,,
2017-12-31T20:22:29.905Z,,55,,,20,,
2017-12-31T20:22:39.906Z,,55,,,20,,
2017-12-31T20:22:49.906Z,,55,,,20,,
2017-12-31T20:22:59.905Z,36.9,55,,,20,,
2017-12-31T20:23:09.906Z,,55,,,20,,
2017-12-31T20:23:19.905Z,,55,,,20,,
2017-12-31T20:23:29.905Z,,55,,,20,,
2017-12-31T20:23:40.904Z,,55,,,20,,
2017-12-31T20:23:49.906Z,,55,,,20,,
2017-12-31T20:23:59.910Z,,55,,,20,,
2017-12-31T20:24:09.906Z,,55,,,20,,
2017-12-31T20:24:19.906Z,36.8,55,,,20,,
2017-12-31T20:24:29.906Z,,55,,,20,,
2017-12-31T20:24:39.906Z,,55,,,20,,
2017-12-31T20:24:49.905Z,,55,,,19.8,,
2017-12-31T20:24:59.907Z,,55,,,19.8,,
2017-12-31T20:25:09.906Z,,55,,,20,,
2017-12-31T20:25:19.906Z,,55,,,19.8,,
2017-12-31T20:25:29.906Z,,55,,,19.8,,
2017-12-31T20:25:39.907Z,,55,,,19.8,,
2017-12-31T20:25:49.906Z,36.7,55,,,19.8,,
2017-12-31T20:25:59.906Z,,55,,,19.8,,
2017-12-31T20:26:09.906Z,,55,,,19.8,,
2017-12-31T20:26:19.906Z,,55,,,19.8,,
2017-12-31T20:26:30.898Z,,55,,,19.8,,
2017-12-31T20:26:39.906Z,,55,,,19.8,,
2017-12-31T20:26:49.906Z,,55,,,19.8,,
2017-12-31T20:26:59.907Z,,55,,,19.8,,
2017-12-31T20:27:09.906Z,,55,,,19.8,,
2017-12-31T20:27:19.906Z,36.5,55,,,19.8,,
2017-12-31T20:27:29.908Z,,55,,,19.8,,
2017-12-31T20:27:39.907Z,,55,,,19.8,,
2017-12-31T20:27:49.906Z,,55,,,19.8,,
2017-12-31T20:27:59.906Z,,55,,,19.8,,
2017-12-31T20:28:09.906Z,,55,,,19.8,,
2017-12-31T20:28:19.906Z,,55,,,19.8,,
2017-12-31T20:28:29.917Z,36.4,55,,,19.8,,
2017-12-31T20:28:39.906Z,,55,,,19.8,,
2017-12-31T20:28:49.906Z,,55,,,19.8,,
2017-12-31T20:28:59.906Z,,55,,,19.8,,
2017-12-31T20:29:09.906Z,,55,,,19.8,,
2017-12-31T20:29:20.902Z,,55,,,19.8,,
2017-12-31T20:29:29.906Z,,55,,,19.6,,
2017-12-31T20:29:39.907Z,,55,,,19.8,,
2017-12-31T20:29:49.906Z,,55,,,19.8,,
2017-12-31T20:29:59.906Z,36.3,55,,,19.8,,
2017-12-31T20:30:09.907Z,,55,,,19.6,,
2017-12-31T20:30:19.907Z,,55,,,19.6,,
2017-12-31T20:30:29.906Z,,55,,,19.6,,
2017-12-31T20:30:39.906Z,,55,,,19.6,,
2017-12-31T20:30:49.907Z,,55,,,19.6,,
2017-12-31T20:30:59.906Z,,55,,,19.6,,
2017-12-31T20:31:09.907Z,,55,,,19.6,,
2017-12-31T20:31:19.907Z,,55,,,19.6,,
2017-12-31T20:31:29.907Z,,55,,,19.6,,
2017-12-31T20:31:39.907Z,36.2,55,,,19.6,,
2017-12-31T20:31:49.907Z,,55,,,19.6,,
2017-12-31T20:31:59.907Z,,55,,,19.6,,
2017-12-31T20:32:14.933Z,,55,,,19.6,,
2017-12-31T20:32:19.907Z,,55,,,19.6,,
2017-12-31T20:32:29.907Z,,55,,,19.6,,
2017-12-31T20:32:39.907Z,,55,,,19.6,,
2017-12-31T20:32:49.910Z,,55,,,19.6,,
2017-12-31T20:32:59.907Z,36,55,,,19.6,,
2017-12-31T20:33:09.907Z,,55,,,19.6,,
2017-12-31T20:33:19.907Z,,55,,,19.6,,
2017-12-31T20:33:29.914Z,,55,,,19.6,,
2017-12-31T20:33:39.909Z,,55,,,19.6,,
2017-12-31T20:33:49.907Z,,55,,,19.6,,
2017-12-31T20:33:59.907Z,,55,,,19.6,,
2017-12-31T20:34:09.908Z,,55,,,19.6,,
2017-12-31T20:34:19.907Z,36,55,,,19.6,,
2017-12-31T20:34:29.907Z,35.9,55,,,19.6,,
2017-12-31T20:34:39.907Z,,55,,,19.5,,
2017-12-31T20:34:49.907Z,,55,,,19.5,,
2017-12-31T20:35:04.932Z,,55,,,19.5,,
2017-12-31T20:35:09.907Z,,55,,,19.6,,
2017-12-31T20:35:19.908Z,,55,,,19.5,,
2017-12-31T20:35:29.913Z,,55,,,19.5,,
2017-12-31T20:35:39.907Z,,55,,,19.5,,
2017-12-31T20:35:49.907Z,,55,,,19.5,,
2017-12-31T20:35:59.907Z,35.8,55,,,19.5,,
2017-12-31T20:36:09.907Z,,55,,,19.5,,
2017-12-31T20:36:19.908Z,,55,,,19.5,,
2017-12-31T20:36:29.907Z,,55,,,19.5,,
2017-12-31T20:36:39.908Z,,55,,,19.5,,
2017-12-31T20:36:49.907Z,,55,,,19.5,,
2017-12-31T20:36:59.908Z,,55,,,19.5,,
2017-12-31T20:37:09.908Z,,55,,,19.5,,
2017-12-31T20:37:19.908Z,,55,,,19.5,,
2017-12-31T20:37:29.907Z,35.7,55,,,19.5,,
2017-12-31T20:37:39.908Z,,55,,,19.5,,
2017-12-31T20:37:49.907Z,,55,,,19.5,,
2017-12-31T20:37:59.908Z,,55,,,19.5,,
2017-12-31T20:38:09.911Z,,55,,,19.5,,
2017-12-31T20:38:19.907Z,,55,,,19.5,,
2017-12-31T20:38:29.907Z,,55,,,19.5,,
2017-12-31T20:38:39.907Z,,55,,,19.5,,
2017-12-31T20:38:49.907Z,,55,,,19.5,,
2017-12-31T20:38:59.908Z,35.6,55,,,19.5,,
2017-12-31T20:39:09.907Z,,55,,,19.5,,
2017-12-31T20:39:20.907Z,,55,,,19.5,,
2017-12-31T20:39:29.908Z,,55,,,19.5,,
2017-12-31T20:39:39.908Z,,55,,,19.5,,
2017-12-31T20:39:49.909Z,,55,,,19.5,,
2017-12-31T20:39:59.908Z,,55,,,19.5,,
2017-12-31T20:40:09.908Z,,55,,,19.3,,
2017-12-31T20:40:19.908Z,,55,,,19.3,,
2017-12-31T20:40:29.908Z,35.4,55,,,19.3,,
2017-12-31T20:40:39.908Z,,55,,,19.3,,
2017-12-31T20:40:49.910Z,,55,,,19.3,,
2017-12-31T20:40:59.908Z,,55,,,19.3,,
2017-12-31T20:41:09.908Z,,55,,,19.3,,
2017-12-31T20:41:19.918Z,,55,,,19.3,,
2017-12-31T20:41:29.908Z,,55,,,19.3,,
2017-12-31T20:41:39.908Z,,55,,,19.3,,
2017-12-31T20:41:49.908Z,,55,,,19.3,,
2017-12-31T20:41:59.929Z,35.3,55,,,19.3,,
2017-12-31T20:42:10.901Z,,55,,,19.3,,
2017-12-31T20:42:19.908Z,,55,,,19.3,,
2017-12-31T20:42:29.908Z,,55,,,19.3,,
2017-12-31T20:42:39.910Z,,55,,,19.3,,
2017-12-31T20:42:49.908Z,,55,,,19.3,,
2017-12-31T20:42:59.908Z,,55,,,19.3,,
2017-12-31T20:43:09.908Z,,55,,,19.3,,
2017-12-31T20:43:19.911Z,,55,,,19.3,,
2017-12-31T20:43:29.909Z,,55,,,19.3,,
2017-12-31T20:43:39.908Z,35.2,55,,,19.3,,
2017-12-31T20:43:49.908Z,,55,,,19.3,,
2017-12-31T20:43:59.909Z,,55,,,19.3,,
2017-12-31T20:44:09.908Z,,55,,,19.3,,
2017-12-31T20:44:19.909Z,,55,,,19.3,,
2017-12-31T20:44:29.909Z,,55,,,19.3,,
2017-12-31T20:44:39.908Z,,55,,,19.3,,
2017-12-31T20:44:49.920Z,,55,,,19.1,,
2017-12-31T20:45:00.906Z,35.1,55,,,19.1,,
2017-12-31T20:45:09.909Z,35.2,55,,,19.3,,
2017-12-31T20:45:19.909Z,35.1,55,,,19.3,,
2017-12-31T20:45:29.909Z,,55,,,19.1,,
2017-12-31T20:45:39.909Z,,55,,,19.1,,
2017-12-31T20:45:49.909Z,,55,,,19.1,,
2017-12-31T20:45:59.908Z,,55,,,19.1,,
2017-12-31T20:46:09.908Z,,55,,,19.1,,
2017-12-31T20:46:19.909Z,,55,,,19.1,,
2017-12-31T20:46:29.909Z,,55,,,19.1,,
2017-12-31T20:46:39.911Z,35.1,55,,,19.1,,
2017-12-31T20:46:49.909Z,34.9,55,,,19.1,,
2017-12-31T20:46:59.909Z,,55,,,19.1,,
2017-12-31T20:47:09.909Z,,55,,,19.1,,
2017-12-31T20:47:19.909Z,,55,,,19.1,,
2017-12-31T20:47:29.909Z,,55,,,19.1,,
2017-12-31T20:47:39.909Z,,55,,,19.1,,
2017-12-31T20:47:54.929Z,,55,,,19.1,,
2017-12-31T20:47:59.909Z,,55,,,19.1,,
2017-12-31T20:48:09.909Z,,55,,,19.1,,
2017-12-31T20:48:19.909Z,34.8,55,,,19.1,,
2017-12-31T20:48:29.910Z,,55,,,19.1,,
2017-12-31T20:48:39.910Z,,55,,,19.1,,
2017-12-31T20:48:49.909Z,,55,,,19.1,,
2017-12-31T20:48:59.909Z,,55,,,19.1,,
2017-12-31T20:49:09.910Z,,55,,,19.1,,
2017-12-31T20:49:19.910Z,,55,,,19.1,,
2017-12-31T20:49:29.909Z,,55,,,19.1,,
2017-12-31T20:49:39.922Z,,55,,,19.1,,
2017-12-31T20:49:49.909Z,,55,,,19.1,,
2017-12-31T20:49:59.909Z,34.7,55,,,19.1,,
2017-12-31T20:50:09.909Z,,55,,,19.1,,
2017-12-31T20:50:19.909Z,,55,,,18.9,,
2017-12-31T20:50:29.909Z,,55,,,18.9,,
2017-12-31T20:50:44.988Z,,55,,,19.1,,
2017-12-31T20:50:49.910Z,,55,,,19.1,,
2017-12-31T20:50:59.910Z,,55,,,18.9,,
2017-12-31T20:51:09.909Z,,55,,,18.9,,
2017-12-31T20:51:19.910Z,34.6,55,,,18.9,,
2017-12-31T20:51:29.909Z,,55,,,18.9,,
2017-12-31T20:51:39.909Z,,55,,,18.9,,
2017-12-31T20:51:49.909Z,,55,,,18.9,,
2017-12-31T20:51:59.913Z,,55,,,18.9,,
2017-12-31T20:52:09.909Z,,55,,,18.9,,
2017-12-31T20:52:19.910Z,,55,,,18.9,,
2017-12-31T20:52:29.909Z,,55,,,18.9,,
2017-12-31T20:52:39.910Z,,55,,,18.9,,
2017-12-31T20:52:49.909Z,,55,,,18.9,,
2017-12-31T20:52:59.909Z,,55,,,18.9,,
2017-12-31T20:53:09.909Z,34.4,55,,,18.9,,
2017-12-31T20:53:19.910Z,,55,,,18.9,,
2017-12-31T20:53:29.909Z,,55,,,18.9,,
2017-12-31T20:53:39.911Z,,55,,,18.9,,
2017-12-31T20:53:49.910Z,,55,,,18.9,,
2017-12-31T20:53:59.910Z,,55,,,18.9,,
2017-12-31T20:54:09.909Z,,55,,,18.9,,
2017-12-31T20:54:19.910Z,,55,,,18.9,,
2017-12-31T20:54:29.910Z,,55,,,18.9,,
2017-12-31T20:54:39.910Z,,55,,,18.9,,
2017-12-31T20:54:49.909Z,34.3,55,,,18.9,,
2017-12-31T20:54:59.911Z,,55,,,18.9,,
2017-12-31T20:55:09.910Z,,55,,,18.9,,
2017-12-31T20:55:19.910Z,,55,,,18.9,,
2017-12-31T20:55:29.910Z,,55,,,18.9,,
2017-12-31T20:55:39.910Z,,55,,,18.8,,
2017-12-31T20:55:49.912Z,,55,,,18.9,,
2017-12-31T20:55:59.910Z,,55,,,18.8,,
2017-12-31T20:56:09.910Z,,55,,,18.9,,
2017-12-31T20:56:19.952Z,34.2,55,,,18.8,,
2017-12-31T20:56:29.910Z,,55,,,18.8,,
2017-12-31T20:56:39.910Z,,55,,,18.8,,
2017-12-31T20:56:49.910Z,,55,,,18.8,,
2017-12-31T20:57:04.930Z,,55,,,18.8,,
2017-12-31T20:57:10.953Z,,55,,,18.8,,
2017-12-31T20:57:19.910Z,,55,,,18.8,,
2017-12-31T20:57:29.911Z,,55,,,18.8,,
2017-12-31T20:57:39.911Z,,55,,,18.8,,
2017-12-31T20:57:49.910Z,34.1,55,,,18.8,,
2017-12-31T20:57:59.911Z,,55,,,18.8,,
2017-12-31T20:58:09.911Z,,55,,,18.8,,
2017-12-31T20:58:19.911Z,,55,,,18.8,,
2017-12-31T20:58:29.911Z,,55,,,18.8,,
2017-12-31T20:58:39.911Z,,55,,,18.8,,
2017-12-31T20:58:49.911Z,,55,,,18.8,,
2017-12-31T20:58:59.912Z,,55,,,18.8,,
2017-12-31T20:59:09.912Z,,55,,,18.8,,
2017-12-31T20:59:19.911Z,,55,,,18.8,,
2017-12-31T20:59:29.910Z,,55,,,18.8,,
2017-12-31T20:59:39.911Z,,55,,,18.8,,
2017-12-31T20:59:49.910Z,34,55,,,18.8,,
2017-12-31T20:59:59.912Z,,55,,,18.8,,
2017-12-31T21:00:09.910Z,,55,,,18.8,,
2017-12-31T21:00:19.912Z,,55,,,18.8,,
2017-12-31T21:00:29.910Z,,55,,,18.8,,
2017-12-31T21:00:40.909Z,,55,,,18.8,,
2017-12-31T21:00:49.911Z,,55,,,18.8,,
2017-12-31T21:00:59.911Z,,55,,,18.8,,
2017-12-31T21:01:09.911Z,,55,,,18.6,,
2017-12-31T21:01:19.911Z,33.8,55,,,18.8,,
2017-12-31T21:01:29.911Z,33.8,55,,,18.6,,
2017-12-31T21:01:39.913Z,,55,,,18.8,,
2017-12-31T21:01:49.911Z,,55,,,18.8,,
2017-12-31T21:01:59.911Z,,55,,,18.6,,
2017-12-31T21:02:09.911Z,,55,,,18.8,,
2017-12-31T21:02:19.911Z,,55,,,18.6,,
2017-12-31T21:02:29.911Z,,55,,,18.6,,
2017-12-31T21:02:39.911Z,,55,,,18.6,,
2017-12-31T21:02:49.911Z,,55,,,18.6,,
2017-12-31T21:02:59.910Z,,55,,,18.6,,
2017-12-31T21:03:09.911Z,,55,,,18.6,,
2017-12-31T21:03:19.911Z,33.7,55,,,18.6,,
2017-12-31T21:03:34.013Z,,55,,,18.6,,
2017-12-31T21:03:39.911Z,,55,,,18.6,,
2017-12-31T21:03:49.912Z,,55,,,18.6,,
2017-12-31T21:03:59.911Z,,55,,,18.6,,
2017-12-31T21:04:09.911Z,,55,,,18.6,,
2017-12-31T21:04:19.911Z,,55,,,18.6,,
2017-12-31T21:04:29.911Z,,55,,,18.6,,
2017-12-31T21:04:39.911Z,33.6,55,,,18.6,,
2017-12-31T21:04:49.911Z,33.7,55,,,18.6,,
2017-12-31T21:04:59.911Z,33.6,55,,,18.6,,
2017-12-31T21:05:09.912Z,,55,,,18.6,,
2017-12-31T21:05:19.913Z,,55,,,18.6,,
2017-12-31T21:05:29.911Z,,55,,,18.6,,
2017-12-31T21:05:39.911Z,,55,,,18.6,,
2017-12-31T21:05:49.911Z,,55,,,18.6,,
2017-12-31T21:05:59.912Z,,55,,,18.6,,
2017-12-31T21:06:09.911Z,,55,,,18.6,,
2017-12-31T21:06:24.935Z,33.5,55,,,18.6,,
2017-12-31T21:06:29.911Z,,55,,,18.6,,
