Time,PrimT,ActPow,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet
2017-11-02T18:24:11.698Z,40.3,,,,55,,34.1
2017-11-02T18:24:21.698Z,40.5,,,,55,,34.1
2017-11-02T18:24:31.703Z,40.6,,,,55,,34.1
2017-11-02T18:24:41.698Z,40.8,,,,55,,34.1
2017-11-02T18:24:51.701Z,41,,,,55,,34.1
2017-11-02T18:25:01.698Z,,,,,55,,34.1
2017-11-02T18:25:11.698Z,41.2,,,,55,,34.1
2017-11-02T18:25:21.703Z,41.4,,,,55,,34.1
2017-11-02T18:25:31.698Z,,,,,55,,34.1
2017-11-02T18:25:41.699Z,41.5,,,,55,,34.1
2017-11-02T18:25:51.699Z,41.6,,,,55,,34.1
2017-11-02T18:26:01.700Z,41.7,,,,55,,34.1
2017-11-02T18:26:11.699Z,41.8,,,,55,,34.1
2017-11-02T18:26:21.702Z,,,,,55,,34.1
2017-11-02T18:26:31.699Z,41.9,,,,55,,34.1
2017-11-02T18:26:41.698Z,42,,,,55,,34.1
2017-11-02T18:26:51.698Z,,,,,55,,34.1
2017-11-02T18:27:01.698Z,42.2,,,,55,,34.1
2017-11-02T18:27:11.704Z,,,,,55,,34
2017-11-02T18:27:22.694Z,42.3,,,,55,,34
2017-11-02T18:27:31.698Z,,,,,55,,34
2017-11-02T18:27:41.698Z,42.4,,,,55,,34
2017-11-02T18:27:51.703Z,,,,,55,,34
2017-11-02T18:28:01.698Z,42.5,,,,55,,34
2017-11-02T18:28:11.704Z,,,,,55,,34
2017-11-02T18:28:21.698Z,42.6,,,,55,,33.8
2017-11-02T18:28:31.699Z,,,,,55,,33.8
2017-11-02T18:28:41.699Z,,,,,55,,33.8
2017-11-02T18:29:01.700Z,42.7,,,,55,,33.8
2017-11-02T18:29:11.704Z,,,,,55,,33.8
2017-11-02T18:29:21.699Z,,,,,55,,33.8
2017-11-02T18:29:31.699Z,42.8,,,,55,,33.7
2017-11-02T18:29:41.704Z,,,,,55,,33.7
2017-11-02T18:29:51.699Z,,,,,55,,33.7
2017-11-02T18:30:01.699Z,,,,,55,,33.7
2017-11-02T18:30:11.700Z,43,,,,55,,33.7
2017-11-02T18:30:21.702Z,43,,,,55,,33.7
2017-11-02T18:30:31.705Z,,,,,55,,33.6
2017-11-02T18:30:41.702Z,,,,,55,,33.6
2017-11-02T18:30:51.702Z,,,,,55,,33.6
2017-11-02T18:31:01.702Z,,,,,55,,33.6
2017-11-02T18:31:11.699Z,,,,,55,,33.6
2017-11-02T18:31:21.699Z,,,,,55,,33.6
2017-11-02T18:31:31.704Z,43.1,,,,55,,33.5
2017-11-02T18:31:41.699Z,43,,,,55,,33.5
2017-11-02T18:31:51.700Z,43.1,,,,55,,33.5
2017-11-02T18:32:01.699Z,,,,,55,,33.5
2017-11-02T18:32:11.704Z,,,,,55,,33.5
2017-11-02T18:32:21.706Z,,,,,55,,33.5
2017-11-02T18:32:31.699Z,,,,,55,,33.3
2017-11-02T18:32:41.699Z,,,,,55,,33.3
2017-11-02T18:32:51.701Z,,,,,55,,33.3
2017-11-02T18:33:01.704Z,,,,,55,,33.3
2017-11-02T18:33:11.702Z,,,,,55,,33.3
2017-11-02T18:33:21.699Z,,,,,55,,33.3
2017-11-02T18:33:31.705Z,,,,,55,,33.2
2017-11-02T18:33:41.701Z,,,,,55,,33.2
2017-11-02T18:33:51.699Z,,,,,55,,33.2
2017-11-02T18:34:01.704Z,,,,,55,,33.2
2017-11-02T18:34:11.705Z,,,,,55,,33.2
2017-11-02T18:34:21.699Z,,,,,55,,33.2
2017-11-02T18:34:31.700Z,,,,,55,,33.1
2017-11-02T18:34:41.706Z,,,,,55,,33.1
2017-11-02T18:34:51.700Z,,,,,55,,33.1
2017-11-02T18:35:01.701Z,43,,,,55,,33.1
2017-11-02T18:35:11.701Z,43.1,,,,55,,33.1
2017-11-02T18:35:21.699Z,43,,,,55,,33.1
2017-11-02T18:35:31.699Z,,,,,55,,33
2017-11-02T18:35:41.704Z,,,,,55,,33
2017-11-02T18:35:52.701Z,,,,,55,,33
2017-11-02T18:36:01.699Z,,,,,55,,33
2017-11-02T18:36:11.699Z,,,,,55,,33
2017-11-02T18:36:21.700Z,,,,,55,,33
2017-11-02T18:36:31.700Z,,,,,55,,33
2017-11-02T18:36:41.700Z,,,,,55,,32.8
2017-11-02T18:36:51.699Z,,,,,55,,32.8
2017-11-02T18:37:01.704Z,,,,,55,,32.8
2017-11-02T18:37:11.703Z,,,,,55,,32.8
2017-11-02T18:37:21.746Z,,,,,55,,32.8
2017-11-02T18:37:31.700Z,,,,,55,,32.8
2017-11-02T18:37:41.700Z,,,,,55,,32.7
2017-11-02T18:37:51.700Z,42.8,,,,55,,32.7
2017-11-02T18:38:01.700Z,,,,,55,,32.7
2017-11-02T18:38:11.705Z,,,,,55,,32.7
2017-11-02T18:38:21.701Z,,,,,55,,32.7
2017-11-02T18:38:31.700Z,,,,,55,,32.7
2017-11-02T18:38:46.722Z,,,,,55,,32.7
2017-11-02T18:38:51.700Z,,,,,55,,32.6
2017-11-02T18:39:01.700Z,,,,,55,,32.6
2017-11-02T18:39:11.702Z,,,,,55,,32.6
2017-11-02T18:39:21.700Z,,,,,55,,32.6
2017-11-02T18:39:31.705Z,,,,,55,,32.5
2017-11-02T18:39:41.700Z,42.7,,,,55,,32.6
2017-11-02T18:39:51.702Z,,,,,55,,32.5
2017-11-02T18:40:01.700Z,,,,,55,,32.5
2017-11-02T18:40:11.701Z,,,,,55,,32.5
2017-11-02T18:40:21.700Z,,,,,55,,32.5
2017-11-02T18:40:31.832Z,,,,,55,,32.5
2017-11-02T18:40:41.705Z,,,,,55,,32.3
2017-11-02T18:40:51.700Z,,,,,55,,32.3
2017-11-02T18:41:01.702Z,,,,,55,,32.3
2017-11-02T18:41:11.702Z,,,,,55,,32.3
2017-11-02T18:41:21.700Z,42.6,,,,55,,32.3
2017-11-02T18:41:36.720Z,,,,,55,,32.3
2017-11-02T18:41:41.918Z,,,,,55,,32.3
2017-11-02T18:41:51.702Z,,,,,55,,32.2
2017-11-02T18:42:01.705Z,,,,,55,,32.2
2017-11-02T18:42:11.701Z,,,,,55,,32.2
2017-11-02T18:42:21.700Z,,,,,55,,32.2
2017-11-02T18:42:31.701Z,,,,,55,,32.2
2017-11-02T18:42:41.701Z,,,,,55,,32.2
2017-11-02T18:42:51.701Z,,,,,55,,32.1
2017-11-02T18:43:01.700Z,42.5,,,,55,,32.1
2017-11-02T18:43:11.701Z,,,,,55,,32.1
2017-11-02T18:43:21.700Z,,,,,55,,32.1
2017-11-02T18:43:31.700Z,,,,,55,,32.1
2017-11-02T18:43:41.700Z,,,,,55,,32.1
2017-11-02T18:43:51.700Z,,,,,55,,32
2017-11-02T18:44:01.701Z,,,,,55,,32
2017-11-02T18:44:11.700Z,,,,,55,,32
2017-11-02T18:44:26.721Z,,,,,55,,32
2017-11-02T18:44:31.703Z,,,,,55,,32
2017-11-02T18:44:41.701Z,42.4,,,,55,,32
2017-11-02T18:44:51.701Z,,,,,55,,32
2017-11-02T18:45:01.701Z,,,,,55,,31.9
2017-11-02T18:45:11.701Z,,,,,55,,31.9
2017-11-02T18:45:21.701Z,,,,,55,,31.9
2017-11-02T18:45:31.701Z,,,,,55,,31.9
2017-11-02T18:45:41.701Z,,,,,55,,31.9
2017-11-02T18:45:52.692Z,,,,,55,,31.9
2017-11-02T18:46:01.701Z,,,,,55,,31.7
2017-11-02T18:46:11.701Z,,,,,55,,31.7
2017-11-02T18:46:21.701Z,42.3,,,,55,,31.7
2017-11-02T18:46:31.700Z,,,,,55,,31.7
2017-11-02T18:46:41.706Z,,,,,55,,31.7
2017-11-02T18:46:51.701Z,,,,,55,,31.7
2017-11-02T18:47:01.706Z,,,,,55,,31.7
2017-11-02T18:47:11.701Z,,,,,55,,31.6
2017-11-02T18:47:21.702Z,,,,,55,,31.6
2017-11-02T18:47:31.700Z,,,,,55,,31.6
2017-11-02T18:47:41.701Z,42.2,,,,55,,31.6
2017-11-02T18:47:51.701Z,44.1,79,1,,55,0,31.6
2017-11-02T18:48:01.701Z,50.1,58,,,55,,31.5
2017-11-02T18:48:11.701Z,50.9,29,,,55,,31.5
2017-11-02T18:48:21.701Z,45.3,,,,55,,31.5
2017-11-02T18:48:31.701Z,41.9,,,,55,,31.5
2017-11-02T18:48:41.706Z,40.8,,,,55,,31.5
2017-11-02T18:48:51.701Z,39.8,,,,55,,31.5
2017-11-02T18:49:01.703Z,39.3,,,,55,,31.5
2017-11-02T18:49:11.701Z,40.1,,,,55,,31.5
2017-11-02T18:49:21.701Z,40.8,,,,55,,31.5
2017-11-02T18:49:31.701Z,41,,,,55,,31.4
2017-11-02T18:49:41.701Z,40.9,,,,55,,31.4
2017-11-02T18:49:51.702Z,41,,,,55,,31.4
2017-11-02T18:50:01.701Z,41.1,,,,55,,31.4
2017-11-02T18:50:11.701Z,41.4,,,,55,,31.4
2017-11-02T18:50:21.701Z,41.5,,,,55,,31.4
2017-11-02T18:50:31.701Z,41.6,,,,55,,31.4
2017-11-02T18:50:41.701Z,41.8,,,,55,,31.4
2017-11-02T18:50:51.877Z,42,,,,55,,31.5
2017-11-02T18:51:01.705Z,42.2,,,,55,,31.5
2017-11-02T18:51:11.701Z,42.4,,,,55,,31.5
2017-11-02T18:51:21.706Z,42.5,,,,55,,31.5
2017-11-02T18:51:31.702Z,42.7,,,,55,,31.5
2017-11-02T18:51:41.701Z,43,,,,55,,31.5
2017-11-02T18:51:51.701Z,43.1,,,,55,,31.6
2017-11-02T18:52:01.706Z,43.3,,,,55,,31.6
2017-11-02T18:52:11.701Z,43.5,,,,55,,31.7
2017-11-02T18:52:21.704Z,43.7,,,,55,,31.7
2017-11-02T18:52:31.701Z,44,29,1,75,55,0,31.7
2017-11-02T18:52:41.702Z,44.4,0,,,55,,31.9
2017-11-02T18:52:51.701Z,43.8,,1,,55,0,31.9
2017-11-02T18:53:01.707Z,41.8,,,,55,,32
2017-11-02T18:53:11.706Z,40.7,,,,55,,32
2017-11-02T18:53:21.702Z,40.6,,,,55,,32.1
2017-11-02T18:53:31.701Z,40.1,,,,55,,32.2
2017-11-02T18:53:41.707Z,40.3,,,,55,,32.2
2017-11-02T18:53:51.702Z,40.5,,,,55,,32.3
2017-11-02T18:54:01.702Z,40.7,,,,55,,32.3
2017-11-02T18:54:11.701Z,40.5,,,,55,,32.5
2017-11-02T18:54:22.698Z,40.2,,,,55,,32.5
2017-11-02T18:54:31.702Z,40.1,,,,55,,32.6
2017-11-02T18:54:41.708Z,40,,,,55,,32.6
2017-11-02T18:54:51.703Z,39.9,,,,55,,32.7
2017-11-02T18:55:01.707Z,,,,,55,,32.7
2017-11-02T18:55:11.707Z,39.6,,,,55,,32.8
2017-11-02T18:55:21.707Z,39.5,,,,55,,32.8
2017-11-02T18:55:31.702Z,39.4,,,,55,,32.8
2017-11-02T18:55:41.706Z,,,,,55,,33
2017-11-02T18:55:51.702Z,39.3,,,,55,,33
2017-11-02T18:56:01.703Z,39.4,,,,55,,33
2017-11-02T18:56:11.703Z,39.6,,,,55,,33
2017-11-02T18:56:21.702Z,40,,,,55,,33
2017-11-02T18:56:31.707Z,,,,,55,,33
2017-11-02T18:56:41.706Z,40.1,,,,55,,33
2017-11-02T18:56:51.703Z,40.2,,,,55,,33.1
2017-11-02T18:57:01.707Z,40.3,,,,55,,33.1
2017-11-02T18:57:16.723Z,40.5,,,,55,,33.1
2017-11-02T18:57:21.706Z,40.6,,,,55,,33.1
2017-11-02T18:57:31.705Z,40.7,,,,55,,33.1
2017-11-02T18:57:41.707Z,,,,,55,,33.1
2017-11-02T18:57:51.707Z,40.8,,,,55,,33.1
2017-11-02T18:58:01.702Z,40.9,,,,55,,33.1
2017-11-02T18:58:11.703Z,41,,,,55,,33
2017-11-02T18:58:21.702Z,,,,,55,,33
2017-11-02T18:58:31.704Z,41.1,,,,55,,33
2017-11-02T18:58:41.702Z,,,,,55,,33
2017-11-02T18:58:51.708Z,41.2,,,,55,,33
2017-11-02T18:59:01.707Z,,,,,55,,33
2017-11-02T18:59:11.702Z,,,,,55,,33
2017-11-02T18:59:21.707Z,41.4,,,,55,,33
2017-11-02T18:59:31.707Z,,,,,55,,33
2017-11-02T18:59:41.707Z,41.5,,,,55,,33
2017-11-02T18:59:51.707Z,,,,,55,,33
2017-11-02T19:00:07.728Z,41.6,,,,55,,33
2017-11-02T19:00:11.707Z,,,,,55,,33
2017-11-02T19:00:21.707Z,,,,,55,,32.8
2017-11-02T19:00:31.703Z,41.7,,,,55,,32.8
2017-11-02T19:00:41.707Z,,,,,55,,32.8
2017-11-02T19:00:51.707Z,,,,,55,,32.8
2017-11-02T19:01:01.703Z,,,,,55,,32.8
2017-11-02T19:01:11.703Z,41.8,,,,55,,32.8
2017-11-02T19:01:21.704Z,,,,,55,,32.8
2017-11-02T19:01:32.807Z,,,,,55,,32.8
2017-11-02T19:01:41.703Z,,,,,55,,32.7
2017-11-02T19:01:51.703Z,,,,,55,,32.7
2017-11-02T19:02:01.707Z,41.9,,,,55,,32.7
2017-11-02T19:02:11.708Z,,,,,55,,32.7
2017-11-02T19:02:21.708Z,,,,,55,,32.7
2017-11-02T19:02:31.704Z,,,0,5,55,0,32.7
2017-11-02T19:02:41.707Z,,,,,55,,32.7
2017-11-02T19:02:56.728Z,,,,,55,,32.7
2017-11-02T19:03:01.705Z,,,1,75,55,0,32.6
2017-11-02T19:03:12.750Z,,,,,55,,32.6
2017-11-02T19:03:21.707Z,,,0,5,55,0,32.6
2017-11-02T19:03:31.703Z,,,1,75,55,0,32.6
2017-11-02T19:03:41.703Z,42,,0,5,55,0,32.6
2017-11-02T19:03:51.708Z,42,,,,55,,32.6
2017-11-02T19:04:01.703Z,42,,,,55,,32.5
2017-11-02T19:04:11.707Z,42,,,,55,,32.5
2017-11-02T19:04:22.699Z,42,,1,75,55,0,32.5
2017-11-02T19:04:31.704Z,,,0,5,55,0,32.5
2017-11-02T19:04:41.703Z,,,,,55,,32.5
2017-11-02T19:04:51.704Z,42,,,,55,,32.5
2017-11-02T19:05:01.708Z,,,,,55,,32.5
2017-11-02T19:05:11.708Z,42,,,,55,,32.3
2017-11-02T19:05:21.708Z,41.9,,1,75,55,0,32.3
2017-11-02T19:05:31.708Z,42,,,,55,,32.3
2017-11-02T19:05:41.703Z,42,,,,55,,32.3
2017-11-02T19:05:51.708Z,42,,,,55,,32.3
2017-11-02T19:06:01.708Z,42,,,,55,,32.3
2017-11-02T19:06:11.708Z,41.9,,,,55,,32.3
2017-11-02T19:06:21.708Z,41.9,,,,55,,32.2
2017-11-02T19:06:31.703Z,42,,,,55,,32.2
2017-11-02T19:06:41.708Z,41.9,,,,55,,32.2
2017-11-02T19:06:51.708Z,,,,,55,,32.2
2017-11-02T19:07:01.708Z,,,,,55,,32.2
2017-11-02T19:07:11.704Z,,,,,55,,32.1
2017-11-02T19:07:21.703Z,,,,,55,,32.1
2017-11-02T19:07:31.711Z,,,,,55,,32.1
2017-11-02T19:07:41.703Z,,,,,55,,32.1
2017-11-02T19:07:51.703Z,,,,,55,,32.1
2017-11-02T19:08:01.703Z,,,,,55,,32.1
2017-11-02T19:08:11.704Z,,,,,55,,32.1
2017-11-02T19:08:21.709Z,,,,,55,,32
2017-11-02T19:08:49.619Z,,,,,55,,32
2017-11-02T19:08:49.620Z,,,,,55,,32
2017-11-02T19:08:51.708Z,,,,,55,,32
2017-11-02T19:09:01.703Z,41.8,,,,55,,32
2017-11-02T19:09:11.710Z,41.9,,,,55,,32
2017-11-02T19:09:21.703Z,41.8,,,,55,,32
2017-11-02T19:09:31.709Z,,,,,55,,31.9
2017-11-02T19:09:41.703Z,,,,,55,,31.9
2017-11-02T19:09:52.697Z,,,,,55,,31.9
2017-11-02T19:10:02.698Z,,,,,55,,31.9
2017-11-02T19:10:11.705Z,,,,,55,,31.9
2017-11-02T19:10:21.708Z,,,,,55,,31.9
2017-11-02T19:10:31.704Z,,,,,55,,31.7
2017-11-02T19:10:41.705Z,,,,,55,,31.7
2017-11-02T19:10:51.704Z,,,,,55,,31.7
2017-11-02T19:11:01.704Z,,,,,55,,31.7
2017-11-02T19:11:11.705Z,,,,,55,,31.7
2017-11-02T19:11:21.703Z,41.7,,,,55,,31.7
2017-11-02T19:11:31.709Z,,,,,55,,31.6
2017-11-02T19:11:41.704Z,,,,,55,,31.6
2017-11-02T19:11:51.704Z,,,,,55,,31.6
2017-11-02T19:12:01.708Z,,,,,55,,31.6
2017-11-02T19:12:11.709Z,,,,,55,,31.6
2017-11-02T19:12:21.704Z,,,,,55,,31.6
2017-11-02T19:12:32.703Z,,,,,55,,31.6
2017-11-02T19:12:41.707Z,,,,,55,,31.6
2017-11-02T19:12:56.724Z,41.6,,,,55,,31.5
2017-11-02T19:13:01.704Z,,,,,55,,31.5
2017-11-02T19:13:11.709Z,,,,,55,,31.5
2017-11-02T19:13:21.704Z,,,,,55,,31.5
2017-11-02T19:13:31.704Z,,,,,55,,31.5
2017-11-02T19:13:41.704Z,,,,,55,,31.5
2017-11-02T19:13:51.704Z,,,,,55,,31.5
2017-11-02T19:14:01.704Z,,,,,55,,31.4
2017-11-02T19:14:11.704Z,,,,,55,,31.4
2017-11-02T19:14:21.715Z,,,,,55,,31.4
2017-11-02T19:14:31.712Z,41.5,,,,55,,31.4
2017-11-02T19:14:41.710Z,,,,,55,,31.4
2017-11-02T19:14:56.727Z,44.7,80,1,,55,0,31.4
2017-11-02T19:15:01.713Z,49.1,62,,,55,,31.2
2017-11-02T19:15:11.710Z,50.8,29,,,55,,31.2
2017-11-02T19:15:21.704Z,45.7,,,,55,,31.2
2017-11-02T19:15:31.705Z,41.8,,,,55,,31.2
2017-11-02T19:15:46.731Z,40.8,,,,55,,31.2
2017-11-02T19:15:51.705Z,39.9,,,,55,,31.2
2017-11-02T19:16:01.710Z,40,,,,55,,31.2
2017-11-02T19:16:11.709Z,41,,,,55,,31.1
2017-11-02T19:16:21.706Z,40.7,0,1,,55,0,31.1
2017-11-02T19:16:31.704Z,38.9,,,,55,,31.1
2017-11-02T19:16:41.706Z,38,,,,55,,31.1
2017-11-02T19:16:51.721Z,36.8,,,,55,,31.1
2017-11-02T19:17:18.559Z,36.5,,,,55,,31.1
2017-11-02T19:17:21.706Z,36.7,,,,55,,31.1
2017-11-02T19:17:36.724Z,36.8,,,,55,,31.1
2017-11-02T19:17:41.704Z,36.4,,,,55,,31.1
2017-11-02T19:17:51.705Z,36.2,,,,55,,31.2
2017-11-02T19:18:01.706Z,35.9,,,,55,,31.2
2017-11-02T19:18:11.705Z,35.8,,,,55,,31.2
2017-11-02T19:18:21.710Z,35.7,,,,55,,31.2
2017-11-02T19:18:37.726Z,,,,,55,,31.2
2017-11-02T19:18:41.705Z,35.6,,,,55,,31.2
2017-11-02T19:18:51.705Z,35.4,,,,55,,31.2
2017-11-02T19:19:01.705Z,35.3,,,,55,,31.2
2017-11-02T19:19:11.705Z,,,,,55,,31.2
2017-11-02T19:19:22.702Z,35.2,,,,55,,31.4
2017-11-02T19:19:31.705Z,35.3,,,,55,,31.4
2017-11-02T19:19:41.709Z,35.4,,,,55,,31.4
2017-11-02T19:19:51.711Z,35.6,,,,55,,31.4
2017-11-02T19:20:01.705Z,35.7,,,,55,,31.4
2017-11-02T19:20:11.705Z,35.8,,,,55,,31.4
2017-11-02T19:20:21.706Z,35.9,,,,55,,31.4
2017-11-02T19:20:31.710Z,36,,,,55,,31.4
2017-11-02T19:20:41.705Z,,,,,55,,31.4
2017-11-02T19:20:51.705Z,36.2,,,,55,,31.4
2017-11-02T19:21:01.705Z,36.3,,,,55,,31.4
2017-11-02T19:21:11.710Z,,,,,55,,31.4
2017-11-02T19:21:21.711Z,36.4,,,,55,,31.2
2017-11-02T19:21:31.705Z,,,,,55,,31.2
2017-11-02T19:21:41.709Z,36.5,,,,55,,31.2
2017-11-02T19:21:51.705Z,,,,,55,,31.2
2017-11-02T19:22:01.708Z,36.7,,,,55,,31.2
2017-11-02T19:22:11.705Z,36.8,,,,55,,31.2
2017-11-02T19:22:21.710Z,,,,,55,,31.2
2017-11-02T19:22:31.705Z,,,,,55,,31.2
2017-11-02T19:22:41.705Z,36.9,,,,55,,31.2
2017-11-02T19:22:51.706Z,,,,,55,,31.1
2017-11-02T19:23:01.710Z,37,,,,55,,31.1
2017-11-02T19:23:11.705Z,,,,,55,,31.1
2017-11-02T19:23:21.710Z,,,,,55,,31.1
2017-11-02T19:23:31.711Z,,,,,55,,31.1
2017-11-02T19:23:41.705Z,37.2,,,,55,,31.1
2017-11-02T19:23:51.706Z,,,,,55,,31.1
2017-11-02T19:24:01.705Z,,,,,55,,31.1
2017-11-02T19:24:11.706Z,,,,,55,,31
2017-11-02T19:24:21.711Z,37.3,,,,55,,31
2017-11-02T19:24:31.706Z,,,,,55,,31
2017-11-02T19:24:41.706Z,,,,,55,,31
2017-11-02T19:24:51.706Z,,,,,55,,31
2017-11-02T19:25:01.708Z,,,,,55,,31
2017-11-02T19:25:11.706Z,37.4,,,,55,,31
2017-11-02T19:25:21.705Z,,,,,55,,30.9
2017-11-02T19:25:31.706Z,,,,,55,,30.9
2017-11-02T19:25:41.707Z,,,,,55,,30.9
2017-11-02T19:25:51.706Z,,,,,55,,30.9
2017-11-02T19:26:01.706Z,,,,,55,,30.9
2017-11-02T19:26:11.707Z,,,,,55,,30.7
2017-11-02T19:26:21.706Z,37.5,,,,55,,30.7
2017-11-02T19:26:31.742Z,,,,,55,,30.7
2017-11-02T19:26:41.705Z,,,,,55,,30.7
2017-11-02T19:26:51.706Z,,,,,55,,30.7
2017-11-02T19:27:01.707Z,,,,,55,,30.7
2017-11-02T19:27:11.709Z,,,,,55,,30.7
2017-11-02T19:27:21.711Z,,,,,55,,30.6
2017-11-02T19:27:31.720Z,,,,,55,,30.6
2017-11-02T19:27:41.711Z,,,,,55,,30.6
2017-11-02T19:27:51.706Z,,,,,55,,30.6
2017-11-02T19:28:01.706Z,,,,,55,,30.6
2017-11-02T19:28:11.711Z,,,,,55,,30.6
2017-11-02T19:28:21.712Z,,,,,55,,30.5
2017-11-02T19:28:31.708Z,,,,,55,,30.5
2017-11-02T19:28:41.706Z,,,,,55,,30.5
2017-11-02T19:28:51.706Z,,,,,55,,30.5
2017-11-02T19:29:01.706Z,,,,,55,,30.5
2017-11-02T19:29:11.706Z,,,,,55,,30.5
2017-11-02T19:29:21.706Z,,,,,55,,30.4
2017-11-02T19:29:31.708Z,,,,,55,,30.4
2017-11-02T19:29:41.707Z,,,,,55,,30.4
2017-11-02T19:29:51.706Z,,,,,55,,30.4
2017-11-02T19:30:02.713Z,,,,,55,,30.4
2017-11-02T19:30:11.711Z,,,,,55,,30.4
2017-11-02T19:30:21.707Z,,,,,55,,30.2
2017-11-02T19:30:31.708Z,,,,,55,,30.2
2017-11-02T19:30:41.707Z,,,,,55,,30.2
2017-11-02T19:30:56.726Z,,,,,55,,30.2
2017-11-02T19:31:01.711Z,,,,,55,,30.2
2017-11-02T19:31:12.798Z,,,,,55,,30.2
2017-11-02T19:31:22.700Z,,,,,55,,30.1
2017-11-02T19:31:31.709Z,,,,,55,,30.1
2017-11-02T19:31:41.707Z,,,,,55,,30.1
2017-11-02T19:31:56.799Z,,,,,55,,30.1
2017-11-02T19:32:01.706Z,,,,,55,,30.1
2017-11-02T19:32:11.707Z,,,,,55,,30.1
2017-11-02T19:32:21.714Z,,,,,55,,30
2017-11-02T19:32:31.706Z,,,,,55,,30
2017-11-02T19:32:41.711Z,37.4,,,,55,,30
2017-11-02T19:32:51.707Z,,,,,55,,30
2017-11-02T19:33:01.707Z,37.5,,,,55,,30
2017-11-02T19:33:11.712Z,37.4,,,,55,,30
2017-11-02T19:33:21.707Z,,,,,55,,30
2017-11-02T19:33:31.707Z,,,,,55,,29.9
2017-11-02T19:33:41.707Z,,,,,55,,29.9
2017-11-02T19:33:51.707Z,40.5,79,1,,55,0,29.9
2017-11-02T19:34:01.707Z,47.1,54,,,55,,29.9
2017-11-02T19:34:17.609Z,47.9,29,,,55,,29.9
2017-11-02T19:34:21.706Z,44.6,,,,55,,29.7
2017-11-02T19:34:31.710Z,40.9,,,,55,,29.7
2017-11-02T19:34:41.707Z,39.9,,,,55,,29.7
2017-11-02T19:34:51.709Z,38.7,,,,55,,29.7
2017-11-02T19:35:01.709Z,38.3,,,,55,,29.7
2017-11-02T19:35:11.708Z,39.1,,,,55,,29.7
2017-11-02T19:35:21.707Z,39.7,,,,55,,29.7
2017-11-02T19:35:31.707Z,40,,,,55,,29.7
2017-11-02T19:35:41.714Z,,,,,55,,29.7
2017-11-02T19:35:51.714Z,40.1,,,,55,,29.7
2017-11-02T19:36:01.708Z,40.3,,,,55,,29.7
2017-11-02T19:36:11.708Z,40.5,,,,55,,29.6
2017-11-02T19:36:21.707Z,40.7,,,,55,,29.6
2017-11-02T19:36:31.708Z,40.9,,,,55,,29.6
2017-11-02T19:36:41.707Z,41,,,,55,,29.7
2017-11-02T19:36:51.707Z,41.2,,,,55,,29.7
2017-11-02T19:37:01.712Z,41.4,,,,55,,29.7
2017-11-02T19:37:11.714Z,41.6,,,,55,,29.7
2017-11-02T19:37:21.708Z,41.8,,,,55,,29.7
2017-11-02T19:37:31.707Z,42,,,,55,,29.9
2017-11-02T19:37:41.707Z,,,,,55,,29.9
2017-11-02T19:37:51.708Z,42.3,,,,55,,29.9
2017-11-02T19:38:01.707Z,42.5,,,,55,,30
2017-11-02T19:38:11.707Z,42.7,,,,55,,30
2017-11-02T19:38:21.712Z,43,,,,55,,30.1
2017-11-02T19:38:32.818Z,43.1,,,,55,,30.2
2017-11-02T19:38:41.707Z,43.3,,,,55,,30.2
2017-11-02T19:38:51.713Z,43.5,,,,55,,30.4
2017-11-02T19:39:01.713Z,43.7,,,,55,,30.4
2017-11-02T19:39:11.714Z,44,,,,55,,30.5
2017-11-02T19:39:21.712Z,44.2,,,,55,,30.6
2017-11-02T19:39:31.708Z,44.4,,,,55,,30.6
2017-11-02T19:39:41.714Z,44.7,,,,55,,30.7
2017-11-02T19:39:51.709Z,44.9,,,,55,,30.9
2017-11-02T19:40:01.709Z,45.3,0,,,55,,30.9
2017-11-02T19:40:11.708Z,44.8,,1,,55,0,31
2017-11-02T19:40:21.708Z,42.9,,,,55,,31.1
2017-11-02T19:40:31.713Z,41.6,,,,55,,31.2
2017-11-02T19:40:41.710Z,41.3,,,,55,,31.4
2017-11-02T19:40:51.708Z,41,,,,55,,31.4
2017-11-02T19:41:01.708Z,41.2,,,,55,,31.5
2017-11-02T19:41:11.709Z,41.4,,,,55,,31.6
2017-11-02T19:41:21.708Z,41.5,,,,55,,31.7
2017-11-02T19:41:33.879Z,41.2,,,,55,,31.7
2017-11-02T19:41:41.708Z,40.9,,,,55,,31.9
2017-11-02T19:41:51.708Z,,,,,55,,32
2017-11-02T19:42:01.708Z,40.8,,,,55,,32
2017-11-02T19:42:11.708Z,40.7,,,,55,,32.1
2017-11-02T19:42:21.710Z,,,,,55,,32.2
2017-11-02T19:42:31.710Z,,,,,55,,32.2
2017-11-02T19:42:41.708Z,,,,,55,,32.3
2017-11-02T19:42:51.713Z,40.6,,,,55,,32.3
2017-11-02T19:43:01.714Z,40.5,,,,55,,32.3
2017-11-02T19:43:11.711Z,,,,,55,,32.5
2017-11-02T19:43:21.709Z,40.6,,,,55,,32.5
2017-11-02T19:43:31.708Z,40.8,,,,55,,32.5
2017-11-02T19:43:41.708Z,41,,,,55,,32.5
2017-11-02T19:43:51.708Z,41.1,,,,55,,32.6
2017-11-02T19:44:01.713Z,41.2,,,,55,,32.6
2017-11-02T19:44:11.710Z,41.4,,,,55,,32.6
