Time,PrimTSet,PrimT,HwActive,HwTOutlet,HwTSet,ActPow,ChActive
2018-01-23T11:37:03.257Z,,,,37.7,55,,
2018-01-23T11:37:13.260Z,,,,37.7,55,,
2018-01-23T11:37:23.254Z,,,,37.5,55,,
2018-01-23T11:37:43.289Z,,47.2,,37.5,55,,
2018-01-23T11:37:53.260Z,,,,37.5,55,,
2018-01-23T11:38:13.265Z,,,,37.4,55,,
2018-01-23T11:38:23.258Z,,,,37.4,55,,
2018-01-23T11:38:43.255Z,,,,37.3,55,,
2018-01-23T11:38:53.256Z,,,,37.3,55,,
2018-01-23T11:39:03.255Z,,47,,,,,
2018-01-23T11:39:13.255Z,,,,37.2,55,,
2018-01-23T11:39:23.262Z,,,,37.2,55,,
2018-01-23T11:39:43.291Z,,,,37,55,,
2018-01-23T11:39:53.272Z,,,,37,55,,
2018-01-23T11:40:03.283Z,,46.9,,,,,
2018-01-23T11:40:13.270Z,,,,36.9,55,,
2018-01-23T11:40:23.259Z,,,,36.9,55,,
2018-01-23T11:40:43.259Z,,,,36.8,55,,
2018-01-23T11:40:53.270Z,,46.8,,36.8,55,,
2018-01-23T11:41:03.256Z,,46.9,,,,,
2018-01-23T11:41:13.261Z,,46.8,,36.7,55,,
2018-01-23T11:41:23.270Z,,,,36.7,55,,
2018-01-23T11:41:43.316Z,,,,36.5,55,,
2018-01-23T11:41:53.256Z,,,,36.5,55,,
2018-01-23T11:42:13.255Z,75,46.7,0,36.5,55,,2
2018-01-23T11:42:23.258Z,5,,0,36.4,55,,0
2018-01-23T11:42:33.256Z,,,,36.4,55,,
2018-01-23T11:42:43.255Z,75,,0,,,,2
2018-01-23T11:42:53.256Z,,,,36.3,55,,
2018-01-23T11:43:03.258Z,,,,36.3,55,,
2018-01-23T11:43:13.257Z,5,46.6,0,,,,0
2018-01-23T11:43:23.257Z,,,,36.2,55,,
2018-01-23T11:43:33.260Z,,,,36.2,55,,
2018-01-23T11:43:53.259Z,,,,36.2,55,,
2018-01-23T11:44:03.272Z,,,,36,55,,
2018-01-23T11:44:13.261Z,,46.5,,36,55,,
2018-01-23T11:44:33.256Z,,,,35.9,55,,
2018-01-23T11:44:43.256Z,,,,35.9,55,,
2018-01-23T11:44:53.258Z,75,46.6,0,,,80,2
2018-01-23T11:45:03.319Z,,51.1,,35.9,55,79,
2018-01-23T11:45:13.272Z,,52.3,,35.8,55,37,
2018-01-23T11:45:23.439Z,,46.3,,35.8,55,29,
2018-01-23T11:45:33.388Z,,40.1,,35.8,55,,
2018-01-23T11:45:43.357Z,,37.2,,35.7,55,,
2018-01-23T11:45:53.461Z,,36,,35.7,55,,
2018-01-23T11:46:03.282Z,,36.5,,35.7,55,,
2018-01-23T11:46:13.293Z,,38,,,,,
2018-01-23T11:46:23.256Z,,38.5,,35.6,55,,
2018-01-23T11:46:38.280Z,,38.4,,35.6,55,,
2018-01-23T11:46:43.257Z,,,,35.6,55,,
2018-01-23T11:46:53.256Z,,38.3,,35.4,55,,
2018-01-23T11:47:03.256Z,,38.6,,,,,
2018-01-23T11:47:13.330Z,,39,,35.4,55,,
2018-01-23T11:47:23.267Z,,39.3,,35.3,55,,
2018-01-23T11:47:33.267Z,,39.4,,35.3,55,,
2018-01-23T11:47:43.260Z,,39.7,,,,,
2018-01-23T11:47:53.304Z,,39.9,,35.3,55,,
2018-01-23T11:48:03.337Z,,40.2,0,35.3,55,0,2
2018-01-23T11:48:13.257Z,,38.8,,35.2,55,,
2018-01-23T11:48:23.285Z,,37.4,,35.2,55,,
2018-01-23T11:48:33.271Z,,36.5,,35.2,55,,
2018-01-23T11:48:43.257Z,,,,35.1,55,,
2018-01-23T11:48:53.260Z,,36.1,,35.1,55,,
2018-01-23T11:49:03.257Z,,36.5,,,,,
2018-01-23T11:49:13.258Z,,,,35.1,55,,
2018-01-23T11:49:28.724Z,,36.4,,34.9,55,,
2018-01-23T11:49:33.274Z,,36.2,,,,,
2018-01-23T11:49:43.258Z,,35.9,,34.9,55,,
2018-01-23T11:49:53.278Z,,35.7,,34.9,55,,
2018-01-23T11:50:03.273Z,,35.4,,34.8,55,,
2018-01-23T11:50:13.276Z,,,,34.8,55,,
2018-01-23T11:50:23.297Z,,35.2,,,,,
2018-01-23T11:50:33.309Z,,,,34.7,55,,
2018-01-23T11:50:43.257Z,,34.9,,,,,
2018-01-23T11:50:54.266Z,,34.8,,34.7,55,,
2018-01-23T11:51:03.279Z,,,,34.7,55,,
2018-01-23T11:51:13.263Z,,34.9,,34.7,55,,
2018-01-23T11:51:23.289Z,,35.1,,34.6,55,,
2018-01-23T11:51:33.267Z,,35.3,,34.6,55,,
2018-01-23T11:51:43.281Z,,,,34.6,55,,
2018-01-23T11:51:53.303Z,,35.4,,34.4,55,,
2018-01-23T11:52:03.258Z,,35.7,,,,,
2018-01-23T11:52:13.258Z,,,,34.4,55,,
2018-01-23T11:52:23.292Z,,35.8,,34.3,55,,
2018-01-23T11:52:33.362Z,,36,,,,,
2018-01-23T11:52:43.258Z,,,,34.3,55,,
2018-01-23T11:52:53.258Z,,36.2,,,,,
2018-01-23T11:53:03.313Z,,36.3,,34.2,55,,
2018-01-23T11:53:13.258Z,,36.4,,34.2,55,,
2018-01-23T11:53:23.263Z,,,,34.1,55,,
2018-01-23T11:53:33.258Z,,36.5,,,,,
2018-01-23T11:53:44.743Z,,,,34.1,55,,
2018-01-23T11:53:53.260Z,,36.7,,34,55,,
2018-01-23T11:54:03.261Z,,36.8,,,,,
2018-01-23T11:54:13.265Z,,,,34,55,,
2018-01-23T11:54:23.260Z,,,,33.8,55,,
2018-01-23T11:54:33.324Z,,36.9,,,,,
2018-01-23T11:54:43.272Z,,,,33.7,55,,
2018-01-23T11:54:53.267Z,,37,,,,,
2018-01-23T11:55:03.311Z,,,,33.7,55,,
2018-01-23T11:55:13.336Z,,,,33.6,55,,
2018-01-23T11:55:23.273Z,,37.2,,,,,
2018-01-23T11:55:33.290Z,,,,33.6,55,,
2018-01-23T11:55:43.281Z,,,,33.5,55,,
2018-01-23T11:55:53.274Z,,,,33.5,55,,
2018-01-23T11:56:03.275Z,,37.3,,,,,
2018-01-23T11:56:13.312Z,,,,33.3,55,,
2018-01-23T11:56:23.261Z,,,,33.3,55,,
2018-01-23T11:56:33.276Z,,37.4,,,,,
2018-01-23T11:56:43.272Z,,,,33.3,55,,
2018-01-23T11:56:53.261Z,,,,33.2,55,,
2018-01-23T11:57:13.272Z,,37.5,,33.2,55,,
2018-01-23T11:57:33.302Z,,37.9,0,33.1,55,79,2
2018-01-23T11:57:43.272Z,,43.7,,33.1,55,74,
2018-01-23T11:57:53.283Z,,47.8,,33.1,55,29,
2018-01-23T11:58:03.260Z,,45.8,,33,55,,
2018-01-23T11:58:13.261Z,,41.8,,33,55,,
2018-01-23T11:58:23.259Z,,39.6,,33,55,,
2018-01-23T11:58:33.269Z,75,38.4,0,32.8,55,29,2
2018-01-23T11:58:48.356Z,,,,32.8,55,,
2018-01-23T11:58:54.304Z,,39.4,,,,,
2018-01-23T11:59:03.337Z,,40.2,,32.8,55,,
2018-01-23T11:59:13.266Z,,,,32.8,55,,
2018-01-23T11:59:23.314Z,,40.5,,32.7,55,,
2018-01-23T11:59:33.339Z,,40.7,,32.7,55,,
2018-01-23T11:59:43.281Z,,,,32.6,55,,
2018-01-23T11:59:53.299Z,,41,,32.6,55,,
2018-01-23T12:00:03.274Z,,41.5,,,,,
2018-01-23T12:00:13.262Z,,41.8,,32.6,55,,
2018-01-23T12:00:33.324Z,,42.2,,32.6,55,,
2018-01-23T12:00:43.320Z,,,,32.5,55,,
2018-01-23T12:00:53.274Z,,42.4,,32.5,55,,
2018-01-23T12:01:03.312Z,,42.7,,,,,
2018-01-23T12:01:13.346Z,,43,,32.5,55,,
2018-01-23T12:01:23.278Z,,43.1,,32.5,55,,
2018-01-23T12:01:43.261Z,,43.5,,32.5,55,,
2018-01-23T12:01:53.274Z,,43.7,,32.5,55,,
2018-01-23T12:02:03.267Z,,44,,32.5,55,,
2018-01-23T12:02:14.265Z,,,,32.5,55,,
2018-01-23T12:02:23.301Z,,44.3,,,,,
2018-01-23T12:02:33.313Z,,,,32.6,55,,
2018-01-23T12:02:43.282Z,,44.5,,32.6,55,,
2018-01-23T12:02:53.296Z,,45,,32.6,55,,
2018-01-23T12:03:03.264Z,,,,32.7,55,,
2018-01-23T12:03:13.260Z,,45.2,,32.8,55,,
2018-01-23T12:03:23.279Z,,45.7,,,,,
2018-01-23T12:03:33.285Z,,,,33,55,,
2018-01-23T12:03:43.264Z,,46,,,,,
2018-01-23T12:03:53.262Z,,46.2,,33,55,,
2018-01-23T12:04:03.263Z,,,,33.1,55,,
2018-01-23T12:04:13.261Z,,46.3,,33.2,55,,
2018-01-23T12:04:23.292Z,,46.8,,,,,
2018-01-23T12:04:33.290Z,,,,33.5,55,,
2018-01-23T12:04:43.268Z,,47.1,,,,,
2018-01-23T12:04:53.263Z,,47.3,,33.5,55,,
2018-01-23T12:05:08.350Z,,,,33.7,55,,
2018-01-23T12:05:13.262Z,,47.5,0,,,0,2
2018-01-23T12:05:23.266Z,,46.1,,33.8,55,,
2018-01-23T12:05:33.429Z,,44.9,,34,55,,
2018-01-23T12:05:43.304Z,,43.9,,34.1,55,,
2018-01-23T12:05:53.262Z,,43.7,,34.1,55,,
2018-01-23T12:06:03.268Z,,44,,34.2,55,,
2018-01-23T12:06:13.292Z,,,,34.4,55,,
2018-01-23T12:06:23.321Z,,44.3,,,,,
2018-01-23T12:06:33.401Z,,44,,34.6,55,,
2018-01-23T12:06:43.301Z,,43.6,,34.7,55,,
2018-01-23T12:06:53.266Z,,43.3,,34.7,55,,
2018-01-23T12:07:03.262Z,,,,34.8,55,,
2018-01-23T12:07:13.262Z,,42.8,,,,,
2018-01-23T12:07:23.262Z,,42.6,,34.9,55,,
2018-01-23T12:07:43.266Z,,42.4,,35.1,55,,
2018-01-23T12:07:53.266Z,,,,35.1,55,,
2018-01-23T12:08:03.264Z,,42.3,,35.1,55,,
2018-01-23T12:08:13.297Z,,42,,,,,
2018-01-23T12:08:23.292Z,,,,35.2,55,,
2018-01-23T12:08:33.279Z,,42.2,,35.2,55,,
2018-01-23T12:08:43.264Z,,42.5,,35.2,55,,
2018-01-23T12:08:53.265Z,,,,35.2,55,,
2018-01-23T12:09:03.263Z,,42.6,,35.2,55,,
2018-01-23T12:09:13.264Z,,42.7,,35.2,55,,
2018-01-23T12:09:23.263Z,,42.8,,35.2,55,,
2018-01-23T12:09:33.263Z,,43,,35.2,55,,
2018-01-23T12:09:43.263Z,,43.1,,35.2,55,,
2018-01-23T12:09:53.271Z,,43.2,,35.2,55,,
2018-01-23T12:10:03.266Z,,,,35.2,55,,
2018-01-23T12:10:13.281Z,,43.3,,35.2,55,,
2018-01-23T12:10:24.315Z,,43.4,,35.2,55,,
2018-01-23T12:10:33.263Z,,43.5,,35.2,55,,
2018-01-23T12:10:43.263Z,,,,35.1,55,,
2018-01-23T12:10:53.263Z,,43.6,,35.1,55,,
2018-01-23T12:11:03.265Z,,43.7,,35.1,55,,
2018-01-23T12:11:13.264Z,,,,35.1,55,,
2018-01-23T12:11:23.263Z,,,,35.1,55,,
2018-01-23T12:11:33.272Z,,43.9,,35.1,55,,
2018-01-23T12:11:43.292Z,,44,,34.9,55,,
2018-01-23T12:11:53.281Z,,,,34.9,55,,
2018-01-23T12:12:03.265Z,,,,34.9,55,,
2018-01-23T12:12:23.264Z,,44.1,,34.9,55,,
2018-01-23T12:12:33.263Z,,,,34.8,55,,
2018-01-23T12:12:43.263Z,,,,34.8,55,,
2018-01-23T12:12:53.264Z,,44.2,,34.8,55,,
2018-01-23T12:13:03.264Z,,,,34.8,55,,
2018-01-23T12:13:13.264Z,,,,34.8,55,,
2018-01-23T12:13:23.266Z,,,,34.7,55,,
2018-01-23T12:13:33.291Z,,44.3,,34.7,55,,
2018-01-23T12:13:43.268Z,,,,34.7,55,,
2018-01-23T12:14:03.265Z,,,,34.6,55,,
2018-01-23T12:14:13.264Z,,,,34.6,55,,
2018-01-23T12:14:33.264Z,,,,34.6,55,,
2018-01-23T12:14:43.265Z,,44.4,0,34.4,55,79,2
2018-01-23T12:14:53.265Z,,50.8,,34.4,55,67,
2018-01-23T12:15:03.267Z,,53.7,,34.4,55,29,
2018-01-23T12:15:13.275Z,,50.7,,34.4,55,,
2018-01-23T12:15:23.264Z,,46.8,,34.4,55,,
2018-01-23T12:15:33.270Z,,44.8,,34.3,55,,
2018-01-23T12:15:43.264Z,,43.9,,34.3,55,,
2018-01-23T12:15:53.265Z,,43.3,,34.3,55,,
2018-01-23T12:16:03.275Z,,44.1,,34.3,55,,
2018-01-23T12:16:13.267Z,,45,,34.3,55,,
2018-01-23T12:16:23.264Z,,45.2,,34.2,55,,
2018-01-23T12:16:33.291Z,,,,34.2,55,,
2018-01-23T12:16:43.265Z,,45.5,0,34.2,55,0,2
2018-01-23T12:16:53.279Z,,44.8,,34.2,55,,
2018-01-23T12:17:03.268Z,,43.8,,34.2,55,,
2018-01-23T12:17:13.264Z,,42.4,,34.2,55,,
2018-01-23T12:17:23.293Z,,41.9,,34.2,55,,
2018-01-23T12:17:33.330Z,,41.8,,34.3,55,,
2018-01-23T12:17:43.266Z,,42,,34.3,55,,
2018-01-23T12:17:54.257Z,,42.2,,34.3,55,,
2018-01-23T12:18:03.268Z,,42.3,,34.4,55,,
2018-01-23T12:18:13.362Z,,41.9,,34.4,55,,
2018-01-23T12:18:23.380Z,,41.8,,34.4,55,,
2018-01-23T12:18:33.270Z,,41.5,,34.6,55,,
2018-01-23T12:18:43.266Z,,41.1,,34.6,55,,
2018-01-23T12:18:53.292Z,,40.9,,34.6,55,,
2018-01-23T12:19:03.433Z,,40.8,,34.7,55,,
2018-01-23T12:19:13.296Z,,40.6,,34.7,55,,
2018-01-23T12:19:23.378Z,,40.5,,34.7,55,,
2018-01-23T12:19:33.295Z,,,,34.7,55,,
2018-01-23T12:19:43.332Z,,40.2,,34.7,55,,
2018-01-23T12:19:53.289Z,,,,34.7,55,,
2018-01-23T12:20:03.283Z,,,,34.7,55,,
2018-01-23T12:20:13.281Z,,40.5,,34.7,55,,
2018-01-23T12:20:23.267Z,,40.6,,34.7,55,,
2018-01-23T12:20:33.265Z,,40.7,,34.7,55,,
2018-01-23T12:20:48.286Z,,40.8,,34.7,55,,
2018-01-23T12:20:53.270Z,,41,,34.7,55,,
2018-01-23T12:21:03.266Z,,,,34.7,55,,
2018-01-23T12:21:13.267Z,,,,34.7,55,,
2018-01-23T12:21:23.272Z,,41.1,,34.7,55,,
2018-01-23T12:21:33.278Z,,41.2,,34.6,55,,
2018-01-23T12:21:43.281Z,,41.4,,34.6,55,,
2018-01-23T12:21:53.267Z,,,,34.6,55,,
2018-01-23T12:22:03.277Z,,41.5,,34.6,55,,
2018-01-23T12:22:13.283Z,,,,34.6,55,,
2018-01-23T12:22:23.270Z,,41.6,,34.6,55,,
2018-01-23T12:22:33.268Z,,,,34.4,55,,
2018-01-23T12:22:43.266Z,,41.7,,34.4,55,,
2018-01-23T12:22:53.270Z,,,,34.4,55,,
2018-01-23T12:23:03.266Z,,41.8,,34.4,55,,
2018-01-23T12:23:13.266Z,,,,34.3,55,,
2018-01-23T12:23:23.268Z,,,,34.3,55,,
2018-01-23T12:23:33.357Z,,41.9,,34.3,55,,
2018-01-23T12:23:43.325Z,,,,34.3,55,,
2018-01-23T12:23:53.367Z,,42,,34.2,55,,
2018-01-23T12:24:03.313Z,,,,34.2,55,,
2018-01-23T12:24:13.271Z,,,,34.2,55,,
2018-01-23T12:24:23.318Z,,,,34.2,55,,
2018-01-23T12:24:33.267Z,,42.2,,34.1,55,,
2018-01-23T12:24:43.267Z,,,,34.1,55,,
2018-01-23T12:24:53.269Z,,,,34.1,55,,
2018-01-23T12:25:03.274Z,,,,34,55,,
2018-01-23T12:25:13.288Z,,,,34,55,,
2018-01-23T12:25:23.277Z,,42.3,,34,55,,
2018-01-23T12:25:33.268Z,,,,34,55,,
2018-01-23T12:25:43.292Z,,,,33.8,55,,
2018-01-23T12:25:53.338Z,,,,33.8,55,,
2018-01-23T12:26:03.269Z,,,,33.8,55,,
2018-01-23T12:26:13.268Z,,,,33.8,55,,
2018-01-23T12:26:23.270Z,,,,33.7,55,,
2018-01-23T12:26:33.267Z,,,,33.7,55,,
2018-01-23T12:26:43.268Z,,42.4,,33.7,55,,
2018-01-23T12:26:53.282Z,,,,33.6,55,,
2018-01-23T12:27:03.275Z,,,,33.6,55,,
2018-01-23T12:27:13.271Z,,,,33.6,55,,
2018-01-23T12:27:23.268Z,,,,33.6,55,,
2018-01-23T12:27:33.313Z,,,,33.6,55,,
2018-01-23T12:27:43.278Z,,,,33.5,55,,
2018-01-23T12:27:53.288Z,,,,33.5,55,,
2018-01-23T12:28:03.270Z,,,,33.5,55,,
2018-01-23T12:28:13.280Z,,,,33.3,55,,
2018-01-23T12:28:23.276Z,,,,33.3,55,,
2018-01-23T12:28:33.278Z,,,,33.3,55,,
2018-01-23T12:28:43.269Z,,,,33.2,55,,
2018-01-23T12:28:53.297Z,,,,33.2,55,,
2018-01-23T12:29:03.269Z,,,,33.2,55,,
2018-01-23T12:29:13.317Z,,,,33.2,55,,
2018-01-23T12:29:23.286Z,,,,33.2,55,,
2018-01-23T12:29:33.268Z,,,,33.1,55,,
2018-01-23T12:29:43.270Z,,,,33.1,55,,
2018-01-23T12:29:54.320Z,,,,33.1,55,,
2018-01-23T12:30:03.269Z,,,,33,55,,
2018-01-23T12:30:13.269Z,,,,33,55,,
2018-01-23T12:30:23.268Z,,,0,33,55,,2
2018-01-23T12:30:33.281Z,,47.4,,32.8,55,78,
2018-01-23T12:30:43.274Z,,51.1,,32.8,55,45,
2018-01-23T12:30:53.280Z,,48.5,,32.8,55,29,
2018-01-23T12:31:03.290Z,,44.6,,32.8,55,,
2018-01-23T12:31:13.269Z,,41.9,,32.8,55,,
2018-01-23T12:31:23.270Z,,41.5,0,32.7,55,0,2
2018-01-23T12:31:33.269Z,,39.8,,32.7,55,,
2018-01-23T12:31:43.300Z,,,,32.7,55,,
2018-01-23T12:31:53.275Z,,39.2,,32.7,55,,
2018-01-23T12:32:03.286Z,,39.3,,32.7,55,,
2018-01-23T12:32:13.269Z,,39.4,,32.6,55,,
2018-01-23T12:32:23.269Z,,38.9,,32.6,55,,
2018-01-23T12:32:33.268Z,,38.6,,32.6,55,,
2018-01-23T12:32:43.271Z,,38.3,,32.6,55,,
2018-01-23T12:32:54.362Z,,38,,32.6,55,,
2018-01-23T12:33:03.269Z,,37.8,,32.6,55,,
2018-01-23T12:33:13.269Z,,37.5,,32.6,55,,
2018-01-23T12:33:23.286Z,,37.3,,32.6,55,,
2018-01-23T12:33:34.262Z,,37.2,,32.6,55,,
2018-01-23T12:33:43.269Z,,36.9,,32.6,55,,
2018-01-23T12:33:53.272Z,,36.8,,32.6,55,,
2018-01-23T12:34:03.271Z,,36.7,,32.6,55,,
2018-01-23T12:34:13.270Z,,36.5,,32.6,55,,
2018-01-23T12:34:23.286Z,,36.4,,32.5,55,,
2018-01-23T12:34:33.271Z,,,,32.5,55,,
2018-01-23T12:34:43.273Z,,36.5,,32.6,55,,
2018-01-23T12:34:53.285Z,,36.7,,32.5,55,,
2018-01-23T12:35:03.317Z,,36.8,,32.5,55,,
2018-01-23T12:35:13.281Z,,37,,32.5,55,,
2018-01-23T12:35:23.279Z,,37.2,0,32.5,55,79,2
2018-01-23T12:35:33.269Z,,44.1,,32.5,55,71,
2018-01-23T12:35:43.381Z,,47.1,,32.5,55,46,
2018-01-23T12:35:53.269Z,,45.9,,32.3,55,29,
2018-01-23T12:36:03.274Z,,43.8,,32.3,55,,
2018-01-23T12:36:13.374Z,,42.9,0,32.3,55,0,2
2018-01-23T12:36:24.351Z,,40.9,,32.3,55,,
2018-01-23T12:36:33.269Z,,39.9,,32.3,55,,
2018-01-23T12:36:43.270Z,,39.4,,32.3,55,,
2018-01-23T12:36:53.271Z,,,,32.3,55,,
2018-01-23T12:37:03.299Z,,39.6,,32.2,55,,
2018-01-23T12:37:13.329Z,,39.4,,32.2,55,,
2018-01-23T12:37:23.277Z,,38.9,,32.2,55,,
2018-01-23T12:37:33.270Z,,38.8,,32.2,55,,
2018-01-23T12:37:43.271Z,,38.4,,32.2,55,,
2018-01-23T12:37:53.284Z,,38,,32.2,55,,
2018-01-23T12:38:03.272Z,,37.8,,32.2,55,,
2018-01-23T12:38:13.270Z,,37.5,,32.2,55,,
2018-01-23T12:38:23.349Z,,37.4,,32.2,55,,
2018-01-23T12:38:33.277Z,,37.3,,32.2,55,,
2018-01-23T12:38:43.312Z,,37.2,,32.2,55,,
2018-01-23T12:38:53.277Z,,37,,32.2,55,,
2018-01-23T12:39:03.272Z,,36.9,,32.2,55,,
2018-01-23T12:39:18.294Z,,36.8,,32.2,55,,
2018-01-23T12:39:23.278Z,,,,32.2,55,,
2018-01-23T12:39:33.270Z,,37,,32.1,55,,
2018-01-23T12:39:43.311Z,,,,32.1,55,,
2018-01-23T12:39:53.275Z,,37.2,,32.1,55,,
2018-01-23T12:40:03.276Z,,37.3,,32.1,55,,
2018-01-23T12:40:13.270Z,,,,32.1,55,,
2018-01-23T12:40:23.271Z,,37.4,,32.1,55,,
2018-01-23T12:40:33.275Z,,37.5,,32.1,55,,
2018-01-23T12:40:44.268Z,,,,32.1,55,,
2018-01-23T12:40:53.271Z,,37.7,,32.1,55,,
2018-01-23T12:41:03.272Z,,,,32.1,55,,
2018-01-23T12:41:13.285Z,,37.8,,32,55,,
2018-01-23T12:41:23.285Z,,38.2,0,32,55,79,2
2018-01-23T12:41:33.297Z,,44.8,,32,55,70,
2018-01-23T12:41:43.309Z,,49.3,,32,55,37,
2018-01-23T12:41:53.279Z,,47.7,,31.9,55,29,
2018-01-23T12:42:03.300Z,,44.8,,31.9,55,,
2018-01-23T12:42:26.061Z,,41.9,,31.9,55,,
2018-01-23T12:42:33.271Z,,41,,31.9,55,,
2018-01-23T12:42:43.273Z,,42,,31.9,55,,
2018-01-23T12:42:53.272Z,,,,31.9,55,,
2018-01-23T12:43:03.273Z,,43,,31.7,55,,
2018-01-23T12:43:13.303Z,,43.1,,31.9,55,,
2018-01-23T12:43:23.279Z,,43.2,,31.9,55,,
2018-01-23T12:43:33.284Z,,,,31.7,55,,
2018-01-23T12:43:43.277Z,,43.4,,31.7,55,,
2018-01-23T12:43:53.289Z,,44,,31.7,55,,
2018-01-23T12:44:03.287Z,,44.1,,31.9,55,,
2018-01-23T12:44:13.276Z,,44.3,,31.9,55,,
2018-01-23T12:44:23.272Z,,44.4,,31.9,55,,
2018-01-23T12:44:33.277Z,,44.5,,31.9,55,,
2018-01-23T12:44:43.275Z,,44.8,,31.9,55,,
2018-01-23T12:44:53.284Z,,45,,32,55,,
2018-01-23T12:45:03.287Z,,45.1,,32,55,,
2018-01-23T12:45:13.306Z,,45.2,,32.1,55,,
2018-01-23T12:45:23.341Z,,45.4,,32.2,55,,
2018-01-23T12:45:33.289Z,,45.7,,32.2,55,,
2018-01-23T12:45:43.372Z,,46,,32.3,55,,
2018-01-23T12:45:53.298Z,,,,32.5,55,,
2018-01-23T12:46:03.299Z,,46.2,,32.6,55,,
2018-01-23T12:46:13.292Z,,46.3,,32.6,55,,
2018-01-23T12:46:23.302Z,,46.6,,32.7,55,,
2018-01-23T12:46:33.278Z,,47,,32.8,55,,
2018-01-23T12:46:43.276Z,,,,33,55,,
2018-01-23T12:46:53.279Z,,47.1,,33,55,,
2018-01-23T12:47:03.277Z,,47.3,,33.1,55,,
2018-01-23T12:47:13.273Z,,47.6,,33.2,55,,
2018-01-23T12:47:23.273Z,,47.8,,33.3,55,,
2018-01-23T12:47:33.273Z,,48,,33.5,55,,
2018-01-23T12:47:43.288Z,,48.1,,33.6,55,,
2018-01-23T12:47:53.283Z,,48.3,,33.6,55,,
2018-01-23T12:48:03.273Z,,48.4,,33.7,55,,
2018-01-23T12:48:13.279Z,,48.7,,33.8,55,,
2018-01-23T12:48:23.276Z,,49,,34,55,,
2018-01-23T12:48:33.305Z,,,,34.1,55,,
2018-01-23T12:48:43.283Z,,49.1,,34.2,55,,
2018-01-23T12:48:53.273Z,,49.3,,34.3,55,,
2018-01-23T12:49:03.348Z,,49.6,,34.4,55,,
2018-01-23T12:49:13.363Z,,,,34.6,55,,
2018-01-23T12:49:23.382Z,,49.8,,34.7,55,,
2018-01-23T12:49:33.276Z,,50,,34.8,55,,
2018-01-23T12:49:43.273Z,,50.1,,34.9,55,,
2018-01-23T12:49:53.296Z,,50.3,,35.1,55,,
2018-01-23T12:50:03.312Z,,50.5,,35.1,55,,
2018-01-23T12:50:13.284Z,,50.6,,35.2,55,,
2018-01-23T12:50:23.333Z,,50.7,,35.3,55,,
2018-01-23T12:50:33.343Z,,51,,35.4,55,,
2018-01-23T12:50:43.324Z,,,,35.6,55,,
2018-01-23T12:50:53.317Z,,51.1,,35.7,55,,
2018-01-23T12:51:03.327Z,,51.2,,35.8,55,,
2018-01-23T12:51:13.343Z,,51.4,,35.9,55,,
2018-01-23T12:51:23.349Z,,51.6,,36,55,,
2018-01-23T12:51:33.372Z,,51.7,,36.2,55,,
2018-01-23T12:51:43.361Z,,51.8,,36.3,55,,
2018-01-23T12:51:53.336Z,,52,,36.4,55,,
2018-01-23T12:52:08.350Z,,52.2,,36.5,55,,
2018-01-23T12:52:13.313Z,,52.3,,36.7,55,,
2018-01-23T12:52:23.288Z,,52.4,,36.8,55,,
2018-01-23T12:52:33.323Z,,52.5,,36.9,55,,
2018-01-23T12:52:43.332Z,,52.6,,36.9,55,,
2018-01-23T12:52:53.339Z,,53,,37,55,,
2018-01-23T12:53:03.297Z,,,,37.2,55,,
2018-01-23T12:53:13.444Z,,53.1,,37.3,55,,
2018-01-23T12:53:23.376Z,,53.2,,37.4,55,,
2018-01-23T12:53:33.323Z,,53.3,,37.5,55,,
2018-01-23T12:53:43.319Z,,53.4,,37.7,55,,
2018-01-23T12:53:53.339Z,,53.7,0,37.8,55,0,2
2018-01-23T12:54:03.306Z,,52.9,,37.9,55,,
2018-01-23T12:54:13.316Z,,50.9,,38,55,,
2018-01-23T12:54:23.338Z,,50.5,,38.1,55,,
2018-01-23T12:54:33.372Z,,49.9,,38.1,55,,
2018-01-23T12:54:43.329Z,,50,,38.3,55,,
2018-01-23T12:54:58.349Z,,,,38.4,55,,
2018-01-23T12:55:03.370Z,,50.3,,38.5,55,,
2018-01-23T12:55:13.357Z,,50.2,,38.6,55,,
2018-01-23T12:55:23.350Z,,49.9,,38.8,55,,
2018-01-23T12:55:33.289Z,,49.7,,38.8,55,,
2018-01-23T12:55:43.300Z,,49.3,,38.9,55,,
2018-01-23T12:55:53.274Z,,48.9,,38.9,55,,
2018-01-23T12:56:03.396Z,,48.7,,39,55,,
2018-01-23T12:56:13.353Z,,48.5,,39,55,,
2018-01-23T12:56:23.297Z,,48.3,,39,55,,
2018-01-23T12:56:33.273Z,,48.2,,39,55,,
2018-01-23T12:56:43.275Z,,47.8,,39,55,,
2018-01-23T12:56:53.287Z,,47.7,,39,55,,
2018-01-23T12:57:03.289Z,,,,39.1,55,,
2018-01-23T12:57:13.300Z,,48,,39.1,55,,
2018-01-23T12:57:23.296Z,,48.1,,39,55,,
2018-01-23T12:57:33.291Z,,48.3,,39,55,,
2018-01-23T12:57:48.571Z,,48.4,,39,55,,
2018-01-23T12:57:53.296Z,,48.5,,39,55,,
2018-01-23T12:58:03.305Z,,48.6,,39,55,,
2018-01-23T12:58:13.279Z,,48.7,,39,55,,
2018-01-23T12:58:23.276Z,,48.9,,39,55,,
2018-01-23T12:58:33.289Z,,49,,39,55,,
