Time,HwTSet,ActPow,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive
2017-11-28T02:06:17.456Z,55,,,,,27,
2017-11-28T02:06:27.456Z,55,,,,,27,
2017-11-28T02:06:37.456Z,55,,,,,27,
2017-11-28T02:06:48.453Z,55,,,,45.9,27,
2017-11-28T02:06:57.456Z,55,,,,,27,
2017-11-28T02:07:07.456Z,55,,,,,26.9,
2017-11-28T02:07:17.457Z,55,,,,,26.9,
2017-11-28T02:07:27.460Z,55,,,,,26.9,
2017-11-28T02:07:37.456Z,55,,,,45.8,26.9,
2017-11-28T02:07:47.459Z,55,,,,,26.9,
2017-11-28T02:07:57.456Z,55,,,,,26.9,
2017-11-28T02:08:07.456Z,55,,,,,26.9,
2017-11-28T02:08:17.456Z,55,,,,,26.9,
2017-11-28T02:08:27.456Z,55,,,,,26.8,
2017-11-28T02:08:37.459Z,55,,,,45.7,26.8,
2017-11-28T02:08:47.456Z,55,,,,,26.8,
2017-11-28T02:08:57.461Z,55,,,,,26.8,
2017-11-28T02:09:07.456Z,55,,,,,26.8,
2017-11-28T02:09:17.457Z,55,,,,,26.8,
2017-11-28T02:09:27.456Z,55,,,,,26.8,
2017-11-28T02:09:38.450Z,55,,,,,26.6,
2017-11-28T02:09:47.461Z,55,,,,45.6,26.6,
2017-11-28T02:09:57.458Z,55,,,,,26.6,
2017-11-28T02:10:07.456Z,55,,,,,26.6,
2017-11-28T02:10:17.456Z,55,,,,,26.6,
2017-11-28T02:10:27.456Z,55,,,,,26.6,
2017-11-28T02:10:37.457Z,55,,,,45.5,26.6,
2017-11-28T02:10:47.457Z,55,,,,,26.6,
2017-11-28T02:10:57.457Z,55,,,,,26.5,
2017-11-28T02:11:07.457Z,55,,,,,26.5,
2017-11-28T02:11:17.458Z,55,,,,,26.5,
2017-11-28T02:11:27.462Z,55,,,,,26.5,
2017-11-28T02:11:37.457Z,55,,,,45.3,26.5,
2017-11-28T02:11:47.457Z,55,,,,,26.5,
2017-11-28T02:11:57.462Z,55,,,,,26.5,
2017-11-28T02:12:07.457Z,55,,,,,26.5,
2017-11-28T02:12:17.459Z,55,,,,,26.3,
2017-11-28T02:12:28.452Z,55,,,,,26.3,
2017-11-28T02:12:37.458Z,55,,,,45.2,26.3,
2017-11-28T02:12:47.457Z,55,,,,,26.3,
2017-11-28T02:12:57.457Z,55,,,,,26.3,
2017-11-28T02:13:07.457Z,55,,,,,26.3,
2017-11-28T02:13:17.458Z,55,,,,,26.3,
2017-11-28T02:13:27.458Z,55,,,,,26.2,
2017-11-28T02:13:37.457Z,55,,,,45.1,26.2,
2017-11-28T02:13:47.459Z,55,,,,,26.2,
2017-11-28T02:13:57.462Z,55,,,,,26.2,
2017-11-28T02:14:07.457Z,55,,,,,26.2,
2017-11-28T02:14:17.463Z,55,,,,,26.2,
2017-11-28T02:14:27.457Z,55,,,,,26.2,
2017-11-28T02:14:37.457Z,55,,,,45,26.1,
2017-11-28T02:14:47.457Z,55,,,,,26.1,
2017-11-28T02:14:57.457Z,55,,,,,26.1,
2017-11-28T02:15:07.457Z,55,,,,,26.1,
2017-11-28T02:15:18.456Z,55,,,,,26.1,
2017-11-28T02:15:27.457Z,55,,,,44.9,26.1,
2017-11-28T02:15:37.457Z,55,,,,44.9,26.1,
2017-11-28T02:15:47.462Z,55,,,,,26.1,
2017-11-28T02:15:57.458Z,55,,,,,26.1,
2017-11-28T02:16:07.462Z,55,,,,,25.9,
2017-11-28T02:16:17.457Z,55,,,,,25.9,
2017-11-28T02:16:27.458Z,55,,,,,25.9,
2017-11-28T02:16:37.457Z,55,,,,44.8,25.9,
2017-11-28T02:16:47.461Z,55,,,,,25.9,
2017-11-28T02:16:57.457Z,55,,,,,25.9,
2017-11-28T02:17:07.457Z,55,,,,,25.9,
2017-11-28T02:17:17.457Z,55,,,,,25.9,
2017-11-28T02:17:27.457Z,55,,,,,25.9,
2017-11-28T02:17:37.457Z,55,,,,44.7,25.8,
2017-11-28T02:17:47.457Z,55,,,,,25.8,
2017-11-28T02:17:57.460Z,55,,,,,25.8,
2017-11-28T02:18:12.478Z,55,,,,,25.8,
2017-11-28T02:18:17.459Z,55,,,,,25.8,
2017-11-28T02:18:27.460Z,55,,,,,25.8,
2017-11-28T02:18:37.458Z,55,,,,44.5,25.8,
2017-11-28T02:18:47.457Z,55,,,,,25.6,
2017-11-28T02:18:57.457Z,55,,,,,25.6,
2017-11-28T02:19:07.457Z,55,,,,,25.6,
2017-11-28T02:19:17.458Z,55,,,,,25.6,
2017-11-28T02:19:27.458Z,55,,,,,25.6,
2017-11-28T02:19:38.657Z,55,,,,44.4,25.6,
2017-11-28T02:19:47.457Z,55,,,,,25.6,
2017-11-28T02:19:57.462Z,55,,,,,25.6,
2017-11-28T02:20:07.457Z,55,,,,,25.5,
2017-11-28T02:20:17.458Z,55,,,,,25.5,
2017-11-28T02:20:27.457Z,55,,,,,25.5,
2017-11-28T02:20:37.460Z,55,,,,44.3,25.5,
2017-11-28T02:20:47.463Z,55,,,,,25.5,
2017-11-28T02:20:57.458Z,55,,,,,25.5,
2017-11-28T02:21:07.459Z,55,,,,,25.5,
2017-11-28T02:21:17.459Z,55,,,,,25.5,
2017-11-28T02:21:27.459Z,55,,,,,25.5,
2017-11-28T02:21:37.459Z,55,,,,,25.5,
2017-11-28T02:21:47.458Z,55,,,,44.2,25.4,
2017-11-28T02:21:57.463Z,55,,,,,25.4,
2017-11-28T02:22:07.460Z,55,,,,,25.4,
2017-11-28T02:22:17.459Z,55,,,,,25.4,
2017-11-28T02:22:28.460Z,55,,,,,25.4,
2017-11-28T02:22:37.458Z,55,,,,,25.4,
2017-11-28T02:22:47.458Z,55,,,,44.1,25.4,
2017-11-28T02:22:57.461Z,55,,,,,25.4,
2017-11-28T02:23:07.531Z,55,,,,,25.4,
2017-11-28T02:23:17.458Z,55,,,,,25.2,
2017-11-28T02:23:27.462Z,55,,,,,25.2,
2017-11-28T02:23:37.460Z,55,,,,,25.2,
2017-11-28T02:23:47.458Z,55,,,,,25.2,
2017-11-28T02:23:57.459Z,55,,,,44,25.2,
2017-11-28T02:24:07.459Z,55,,,,,25.2,
2017-11-28T02:24:17.458Z,55,,,,,25.2,
2017-11-28T02:24:27.458Z,55,,,,,25.2,
2017-11-28T02:24:37.459Z,55,,,,,25.2,
2017-11-28T02:24:47.462Z,55,,,,44,25.1,
2017-11-28T02:24:57.462Z,55,,,,43.9,25.1,
2017-11-28T02:25:07.465Z,55,,,,,25.1,
2017-11-28T02:25:18.450Z,55,,,,,25.1,
2017-11-28T02:25:27.462Z,55,,,,,25.1,
2017-11-28T02:25:37.459Z,55,,,,,25.1,
2017-11-28T02:25:47.462Z,55,,,,,25.1,
2017-11-28T02:25:57.463Z,55,,,,43.7,25.1,
2017-11-28T02:26:07.462Z,55,,,,,25.1,
2017-11-28T02:26:17.462Z,55,,,,,25.1,
2017-11-28T02:26:27.458Z,55,,,,,24.9,
2017-11-28T02:26:37.464Z,55,,,,,24.9,
2017-11-28T02:26:47.458Z,55,,,,,24.9,
2017-11-28T02:26:57.458Z,55,,,,43.6,24.9,
2017-11-28T02:27:07.459Z,55,,,,,24.9,
2017-11-28T02:27:17.476Z,55,,,,,24.9,
2017-11-28T02:27:27.458Z,55,,,,,24.9,
2017-11-28T02:27:37.459Z,55,,,,,24.9,
2017-11-28T02:27:47.459Z,55,,,,,24.9,
2017-11-28T02:27:57.458Z,55,,,,43.5,24.8,
2017-11-28T02:28:08.454Z,55,,,,,24.8,
2017-11-28T02:28:17.464Z,55,,,,,24.8,
2017-11-28T02:28:27.465Z,55,,,,,24.8,
2017-11-28T02:28:37.463Z,55,,,,,24.8,
2017-11-28T02:28:47.464Z,55,,,,,24.8,
2017-11-28T02:28:57.459Z,55,,,,,24.8,
2017-11-28T02:29:07.458Z,55,,,,43.4,24.8,
2017-11-28T02:29:17.459Z,55,,,,,24.8,
2017-11-28T02:29:27.458Z,55,,,,,24.8,
2017-11-28T02:29:37.463Z,55,,,,,24.6,
2017-11-28T02:29:47.459Z,55,,,,,24.6,
2017-11-28T02:29:57.462Z,55,,,,,24.6,
2017-11-28T02:30:07.459Z,55,,,,43.3,24.6,
2017-11-28T02:30:17.459Z,55,,,,,24.6,
2017-11-28T02:30:27.459Z,55,,,,,24.6,
2017-11-28T02:30:37.462Z,55,,,,,24.6,
2017-11-28T02:30:47.465Z,55,,,,,24.6,
2017-11-28T02:30:58.458Z,55,,,,,24.6,
2017-11-28T02:31:07.459Z,55,,,,43.2,24.6,
2017-11-28T02:31:17.459Z,55,,,,,24.5,
2017-11-28T02:31:27.459Z,55,,,,,24.5,
2017-11-28T02:31:37.459Z,55,,,,,24.5,
2017-11-28T02:31:47.459Z,55,,,,,24.5,
2017-11-28T02:31:57.463Z,55,,,,,24.5,
2017-11-28T02:32:07.460Z,55,,,,,24.5,
2017-11-28T02:32:17.459Z,55,,,,,24.5,
2017-11-28T02:32:27.462Z,55,,,,43.1,24.5,
2017-11-28T02:32:37.459Z,55,,,,,24.5,
2017-11-28T02:32:47.459Z,55,,,,,24.5,
2017-11-28T02:32:57.460Z,55,,,,,24.4,
2017-11-28T02:33:07.460Z,55,,,,,24.4,
2017-11-28T02:33:17.460Z,55,,,,,24.4,
2017-11-28T02:33:27.461Z,55,,,,43,24.4,
2017-11-28T02:33:37.459Z,55,,,,,24.4,
2017-11-28T02:33:52.480Z,55,,,,,24.4,
2017-11-28T02:33:57.459Z,55,,,,,24.4,
2017-11-28T02:34:07.460Z,55,,,,,24.4,
2017-11-28T02:34:17.459Z,55,,,,,24.4,
2017-11-28T02:34:27.459Z,55,,,,43,24.2,
2017-11-28T02:34:37.459Z,55,,,,42.8,24.4,
2017-11-28T02:34:47.463Z,55,,,,,24.2,
2017-11-28T02:34:57.459Z,55,,,,,24.2,
2017-11-28T02:35:07.463Z,55,,,,,24.2,
2017-11-28T02:35:17.459Z,55,,,,,24.2,
2017-11-28T02:35:27.465Z,55,,,,,24.2,
2017-11-28T02:35:37.466Z,55,,,,42.7,24.2,
2017-11-28T02:35:47.463Z,55,,,,,24.2,
2017-11-28T02:35:57.459Z,55,,,,,24.2,
2017-11-28T02:36:07.464Z,55,,,,,24.2,
2017-11-28T02:36:17.460Z,55,,,,,24.2,
2017-11-28T02:36:27.465Z,55,,,,,24.1,
2017-11-28T02:36:37.551Z,55,,,,42.6,24.1,
2017-11-28T02:36:47.461Z,55,,,,,24.1,
2017-11-28T02:36:57.460Z,55,,,,,24.1,
2017-11-28T02:37:07.459Z,55,,,,,24.1,
2017-11-28T02:37:17.460Z,55,,,,,24.1,
2017-11-28T02:37:27.460Z,55,,,,,24.1,
2017-11-28T02:37:37.459Z,55,,,,,24.1,
2017-11-28T02:37:47.460Z,55,,,,42.5,24.1,
2017-11-28T02:37:57.460Z,55,,,,,23.9,
2017-11-28T02:38:08.460Z,55,,,,,24.1,
2017-11-28T02:38:17.460Z,55,,,,,23.9,
2017-11-28T02:38:27.460Z,55,,,,,23.9,
2017-11-28T02:38:37.460Z,55,0,5,0,42.5,23.9,0
2017-11-28T02:38:47.464Z,55,,,,,23.9,
2017-11-28T02:38:57.460Z,55,,,,42.4,23.9,
2017-11-28T02:39:07.460Z,55,,,,,23.9,
2017-11-28T02:39:17.460Z,55,,,,,23.9,
2017-11-28T02:39:27.463Z,55,,,,,23.9,
2017-11-28T02:39:37.464Z,55,,,,,23.9,
2017-11-28T02:39:47.464Z,55,,,,,23.9,
2017-11-28T02:39:57.461Z,55,,,,42.3,23.9,
2017-11-28T02:40:07.463Z,55,,,,,23.8,
2017-11-28T02:40:17.462Z,55,,,,,23.8,
2017-11-28T02:40:27.460Z,55,,,,,23.8,
2017-11-28T02:40:37.460Z,55,,,,,23.8,
2017-11-28T02:40:47.460Z,55,,,,,23.8,
2017-11-28T02:40:58.453Z,55,,,,,23.8,
2017-11-28T02:41:07.460Z,55,,,,42.2,23.8,
2017-11-28T02:41:17.460Z,55,,,,,23.8,
2017-11-28T02:41:27.464Z,55,,,,,23.8,
2017-11-28T02:41:37.465Z,55,,,,,23.8,
2017-11-28T02:41:47.460Z,55,,,,,23.8,
2017-11-28T02:41:57.460Z,55,,,,,23.7,
2017-11-28T02:42:07.465Z,55,,,,42,23.7,
2017-11-28T02:42:17.464Z,55,,,,,23.7,
2017-11-28T02:42:27.462Z,55,,,,,23.7,
2017-11-28T02:42:37.463Z,55,,,,,23.7,
2017-11-28T02:42:47.468Z,55,,,,,23.7,
2017-11-28T02:42:57.462Z,55,,,,,23.7,
2017-11-28T02:43:07.460Z,55,,,,,23.7,
2017-11-28T02:43:17.461Z,55,,,,41.9,23.7,
2017-11-28T02:43:27.466Z,55,,,,41.9,23.7,
2017-11-28T02:43:37.460Z,55,,,,,23.7,
2017-11-28T02:43:48.457Z,55,,,,,23.7,
2017-11-28T02:44:07.460Z,55,,,,,23.5,
2017-11-28T02:44:17.461Z,55,,,,,23.5,
2017-11-28T02:44:27.466Z,55,,,,41.8,23.5,
2017-11-28T02:44:37.460Z,55,,,,,23.5,
2017-11-28T02:44:47.462Z,55,,,,,23.5,
2017-11-28T02:44:57.466Z,55,,,,,23.5,
2017-11-28T02:45:07.464Z,55,,,,,23.5,
2017-11-28T02:45:17.464Z,55,,,,,23.5,
2017-11-28T02:45:27.460Z,55,,,,,23.5,
2017-11-28T02:45:37.461Z,55,,,,41.7,23.5,
2017-11-28T02:45:47.464Z,55,,,,,23.5,
2017-11-28T02:45:57.460Z,55,,,,,23.5,
2017-11-28T02:46:07.460Z,55,,,,,23.4,
2017-11-28T02:46:17.465Z,55,,,,,23.4,
2017-11-28T02:46:27.463Z,55,,,,,23.4,
2017-11-28T02:46:38.452Z,55,,,,,23.4,
2017-11-28T02:46:47.466Z,55,,,,,23.4,
2017-11-28T02:46:57.461Z,55,,,,41.6,23.4,
2017-11-28T02:47:07.465Z,55,,,,,23.4,
2017-11-28T02:47:17.461Z,55,,,,,23.4,
2017-11-28T02:47:27.461Z,55,,,,,23.4,
2017-11-28T02:47:37.464Z,55,,,,,23.4,
2017-11-28T02:47:47.466Z,55,,,,,23.4,
2017-11-28T02:47:57.461Z,55,,,,41.5,23.4,
2017-11-28T02:48:07.461Z,55,,,,,23.2,
2017-11-28T02:48:17.466Z,55,,,,,23.4,
2017-11-28T02:48:27.461Z,55,,,,,23.2,
2017-11-28T02:48:37.461Z,55,,,,,23.2,
2017-11-28T02:48:47.462Z,55,,,,,23.2,
2017-11-28T02:48:57.466Z,55,,,,,23.2,
2017-11-28T02:49:07.461Z,55,,,,41.4,23.2,
2017-11-28T02:49:17.461Z,55,,,,,23.2,
2017-11-28T02:49:28.458Z,55,,,,,23.2,
2017-11-28T02:49:37.465Z,55,,,,,23.2,
2017-11-28T02:49:47.462Z,55,,,,,23.2,
2017-11-28T02:49:57.461Z,55,,,,,23.2,
2017-11-28T02:50:07.461Z,55,,,,,23.1,
2017-11-28T02:50:17.461Z,55,,,,41.2,23.2,
2017-11-28T02:50:27.461Z,55,,,,,23.1,
2017-11-28T02:50:37.461Z,55,,,,,23.1,
2017-11-28T02:50:47.461Z,55,,,,,23.1,
2017-11-28T02:50:57.461Z,55,,,,,23.1,
2017-11-28T02:51:07.461Z,55,,,,,23.1,
2017-11-28T02:51:17.461Z,55,,,,,23.1,
2017-11-28T02:51:27.466Z,55,,,,41.1,23.1,
2017-11-28T02:51:37.463Z,55,,,,,23.1,
2017-11-28T02:51:47.461Z,55,,,,,23.1,
2017-11-28T02:51:57.462Z,55,,,,,23.1,
2017-11-28T02:52:07.461Z,55,,,,,23.1,
2017-11-28T02:52:17.548Z,55,,,,,23.1,
2017-11-28T02:52:27.461Z,55,,,,,23.1,
2017-11-28T02:52:37.461Z,55,,,,,23,
2017-11-28T02:52:47.464Z,55,,,,41,23,
2017-11-28T02:52:57.463Z,55,,,,,23,
2017-11-28T02:53:07.462Z,55,,,,,23,
2017-11-28T02:53:17.462Z,55,,,,,23,
2017-11-28T02:53:27.461Z,55,,,,,23,
2017-11-28T02:53:37.461Z,55,,,,,23,
2017-11-28T02:53:47.867Z,55,,,,40.9,23,
2017-11-28T02:53:57.462Z,,,,,40.9,,
2017-11-28T02:54:07.461Z,55,,,,,23,
2017-11-28T02:54:17.464Z,55,,,,,23,
2017-11-28T02:54:27.461Z,55,,,,,23,
2017-11-28T02:54:37.462Z,55,,,,,22.8,
2017-11-28T02:54:47.466Z,55,,,,,22.8,
2017-11-28T02:54:57.465Z,55,,,,,22.8,
2017-11-28T02:55:07.462Z,55,,,,40.8,22.8,
2017-11-28T02:55:17.466Z,55,,,,,22.8,
2017-11-28T02:55:27.462Z,55,,,,,22.8,
2017-11-28T02:55:37.461Z,55,,,,,22.8,
2017-11-28T02:55:47.463Z,55,,,,,22.8,
2017-11-28T02:55:57.462Z,55,,,,,22.8,
2017-11-28T02:56:07.462Z,55,,,,,22.8,
2017-11-28T02:56:17.462Z,55,,,,40.7,22.8,
2017-11-28T02:56:27.462Z,55,,,,,22.8,
2017-11-28T02:56:38.456Z,55,,,,,22.8,
2017-11-28T02:56:47.462Z,55,,,,,22.7,
2017-11-28T02:56:57.464Z,55,,,,,22.8,
2017-11-28T02:57:07.462Z,55,,,,,22.8,
2017-11-28T02:57:17.462Z,55,,,,,22.7,
2017-11-28T02:57:27.474Z,55,,,,,22.7,
2017-11-28T02:57:37.463Z,55,,,,40.6,22.7,
2017-11-28T02:57:47.462Z,55,,,,,22.7,
2017-11-28T02:57:57.462Z,55,,,,,22.7,
2017-11-28T02:58:07.469Z,55,,,,,22.7,
2017-11-28T02:58:17.464Z,55,,,,,22.7,
2017-11-28T02:58:27.462Z,55,,,,,22.7,
2017-11-28T02:58:37.463Z,55,,,,,22.7,
2017-11-28T02:58:47.462Z,55,,,,40.5,22.7,
2017-11-28T02:58:57.463Z,55,,,,,22.7,
2017-11-28T02:59:07.463Z,55,,75,0,,22.7,2
2017-11-28T02:59:17.462Z,55,,5,0,,22.5,0
2017-11-28T02:59:28.460Z,55,,,,,22.5,
2017-11-28T02:59:37.464Z,55,,,,,22.5,
2017-11-28T02:59:47.462Z,55,,75,0,40.3,22.5,2
2017-11-28T02:59:57.466Z,55,,5,0,,22.5,0
2017-11-28T03:00:07.462Z,55,,75,0,,22.5,2
2017-11-28T03:00:17.462Z,55,,,,,22.5,
2017-11-28T03:00:27.465Z,55,,,,,22.5,
2017-11-28T03:00:37.462Z,55,,,,,22.5,
2017-11-28T03:00:47.462Z,55,,,,,22.5,
2017-11-28T03:00:57.463Z,55,,,,40.2,22.5,
2017-11-28T03:01:07.463Z,55,,,,,22.5,
2017-11-28T03:01:17.462Z,55,,,,,22.5,
2017-11-28T03:01:27.462Z,55,,,,,22.5,
2017-11-28T03:01:37.471Z,55,,,,,22.5,
2017-11-28T03:01:47.462Z,55,,,,,22.5,
2017-11-28T03:01:57.463Z,55,,,,,22.5,
2017-11-28T03:02:07.463Z,55,,,,,22.5,
2017-11-28T03:02:18.464Z,55,,,,,22.4,
2017-11-28T03:02:27.463Z,55,,,,40.1,22.4,
2017-11-28T03:02:37.463Z,55,,,,,22.4,
2017-11-28T03:02:47.465Z,55,,,,,22.4,
2017-11-28T03:02:57.463Z,55,,,,,22.4,
2017-11-28T03:03:07.463Z,55,,,,,22.4,
2017-11-28T03:03:17.465Z,55,,,,,22.4,
2017-11-28T03:03:27.464Z,55,,,,40,22.4,
2017-11-28T03:03:37.463Z,55,,5,0,,22.4,0
2017-11-28T03:03:47.464Z,55,,,,,22.4,
2017-11-28T03:03:57.464Z,55,,,,,22.4,
2017-11-28T03:04:07.463Z,55,,,,,22.4,
2017-11-28T03:04:17.463Z,55,,,,,22.4,
2017-11-28T03:04:27.466Z,55,,,,,22.4,
2017-11-28T03:04:37.463Z,55,80,75,0,40.1,22.3,2
2017-11-28T03:04:47.467Z,55,79,,,44.2,22.3,
2017-11-28T03:04:57.467Z,55,0,5,0,42.7,22.3,0
2017-11-28T03:05:08.461Z,55,,75,0,36.8,22.3,2
2017-11-28T03:05:17.465Z,55,,,,31.5,22.3,
2017-11-28T03:05:27.463Z,55,,,,27.6,22.3,
2017-11-28T03:05:37.468Z,55,,5,0,24.8,22.3,0
2017-11-28T03:05:47.467Z,55,,75,0,23.8,22.3,2
2017-11-28T03:05:57.463Z,55,,,,23.5,22.3,
2017-11-28T03:06:07.465Z,55,,,,24.1,22.3,
2017-11-28T03:06:17.466Z,55,,,,24.5,22.3,
2017-11-28T03:06:27.463Z,55,,,,,22.3,
2017-11-28T03:06:37.466Z,55,,,,24.2,22.3,
2017-11-28T03:06:47.466Z,55,,,,23.8,22.3,
2017-11-28T03:06:57.463Z,55,,,,23.4,22.3,
2017-11-28T03:07:07.468Z,55,,,,23.2,22.3,
2017-11-28T03:07:17.463Z,55,,,,23.1,22.3,
2017-11-28T03:07:27.467Z,55,,,,23.2,22.3,
2017-11-28T03:07:37.467Z,55,,,,,22.3,
2017-11-28T03:07:47.470Z,55,,,,,22.1,
2017-11-28T03:08:02.483Z,55,,,,23.1,22.1,
2017-11-28T03:08:07.467Z,55,,,,,22.1,
2017-11-28T03:08:17.467Z,55,,,,23,22.1,
2017-11-28T03:08:27.463Z,55,,,,,22.1,
2017-11-28T03:08:37.468Z,55,,,,,22.1,
2017-11-28T03:08:47.468Z,55,,,,,22.1,
