Time,PrimT,HwTSet,PrimTSet,HwActive,ChActive,HwTOutlet,ActPow
2018-02-15T19:08:30.517Z,36.6,54,,,,20.2,
2018-02-15T19:08:40.316Z,,54,,,,19.4,
2018-02-15T19:08:50.311Z,36.7,54,,,,18.8,
2018-02-15T19:09:00.354Z,,54,,,,18.1,
2018-02-15T19:09:10.368Z,36.8,54,,,,17.8,
2018-02-15T19:09:20.340Z,,54,,,,17.4,
2018-02-15T19:09:30.490Z,36.9,54,,,,16.8,
2018-02-15T19:09:40.313Z,,54,,,,16.5,
2018-02-15T19:09:50.325Z,,54,,,,16.1,
2018-02-15T19:10:00.318Z,36.9,54,,,,15.6,
2018-02-15T19:10:10.317Z,37.1,54,,,,15.3,
2018-02-15T19:10:20.331Z,,54,,,,14.8,
2018-02-15T19:10:30.514Z,,54,,,,14.5,
2018-02-15T19:10:40.329Z,,54,,,,14.3,
2018-02-15T19:10:50.370Z,,54,,,,14,
2018-02-15T19:11:00.317Z,,54,,,,13.9,
2018-02-15T19:11:10.420Z,,54,,,,13.9,
2018-02-15T19:11:20.338Z,37.1,54,,,,13.7,
2018-02-15T19:11:30.380Z,37.1,54,,,,13.6,
2018-02-15T19:11:40.321Z,36.9,54,,,,13.4,
2018-02-15T19:11:50.325Z,,54,,,,13.4,
2018-02-15T19:12:00.335Z,,54,,,,13.1,
2018-02-15T19:12:10.315Z,,54,,,,12.8,
2018-02-15T19:12:20.314Z,,54,,,,12.8,
2018-02-15T19:12:30.417Z,,54,,,,12.6,
2018-02-15T19:12:40.317Z,,54,,,,12.8,
2018-02-15T19:12:50.342Z,,54,,,,12.6,
2018-02-15T19:13:00.400Z,,54,,,,12.6,
2018-02-15T19:13:10.333Z,36.8,54,,,,12.6,
2018-02-15T19:13:20.321Z,,54,,,,12.6,
2018-02-15T19:13:30.722Z,,54,,,,12.5,
2018-02-15T19:13:40.553Z,,54,,,,12.5,
2018-02-15T19:13:50.329Z,,54,,,,12.5,
2018-02-15T19:14:00.413Z,,54,,,,12.3,
2018-02-15T19:14:10.325Z,,54,,,,12.5,
2018-02-15T19:14:20.316Z,36.7,54,,,,12.3,
2018-02-15T19:14:30.629Z,,54,,,,12.2,
2018-02-15T19:14:40.314Z,,54,,,,12.3,
2018-02-15T19:14:50.377Z,,54,,,,12.2,
2018-02-15T19:15:00.315Z,,54,,,,12.3,
2018-02-15T19:15:10.355Z,,54,,,,12.2,
2018-02-15T19:15:20.333Z,,54,,,,12.3,
2018-02-15T19:15:30.475Z,36.6,54,,,,12.2,
2018-02-15T19:15:40.322Z,,54,,,,12.2,
2018-02-15T19:15:50.345Z,,54,,,,12.2,
2018-02-15T19:16:00.366Z,,54,,,,12,
2018-02-15T19:16:10.316Z,,54,,,,12.2,
2018-02-15T19:16:20.431Z,,54,,,,12,
2018-02-15T19:16:30.493Z,36.5,54,,,,12,
2018-02-15T19:16:40.506Z,,54,,,,12,
2018-02-15T19:16:50.425Z,,54,,,,12,
2018-02-15T19:17:00.476Z,,54,,,,12,
2018-02-15T19:17:10.384Z,,54,,,,12,
2018-02-15T19:17:20.327Z,,54,,,,12,
2018-02-15T19:17:30.487Z,,54,,,,12,
2018-02-15T19:17:40.427Z,,54,,,,12,
2018-02-15T19:17:50.358Z,36.4,54,,,,11.8,
2018-02-15T19:18:00.368Z,,54,,,,11.8,
2018-02-15T19:18:10.343Z,,54,,,,11.8,
2018-02-15T19:18:20.361Z,,54,,,,11.8,
2018-02-15T19:18:30.498Z,,54,,,,11.8,
2018-02-15T19:18:40.386Z,,54,,,,11.8,
2018-02-15T19:18:50.333Z,,54,,,,11.8,
2018-02-15T19:19:00.339Z,,54,,,,11.8,
2018-02-15T19:19:10.321Z,36.3,54,,,,11.8,
2018-02-15T19:19:20.336Z,,54,,,,11.8,
2018-02-15T19:19:30.479Z,,54,,,,11.8,
2018-02-15T19:19:40.316Z,,54,,,,11.6,
2018-02-15T19:19:50.317Z,,54,,,,11.8,
2018-02-15T19:20:00.363Z,,54,,,,11.8,
2018-02-15T19:20:10.317Z,,54,,,,11.6,
2018-02-15T19:20:20.325Z,36.2,54,,,,11.6,
2018-02-15T19:20:30.481Z,36.3,54,,,,11.6,
2018-02-15T19:20:40.371Z,36.2,54,,,,11.6,
2018-02-15T19:20:50.326Z,,54,,,,11.6,
2018-02-15T19:21:00.322Z,,54,,,,11.6,
2018-02-15T19:21:10.405Z,,54,,,,11.6,
2018-02-15T19:21:20.434Z,,54,,,,11.6,
2018-02-15T19:21:30.428Z,,54,,,,11.6,
2018-02-15T19:21:45.436Z,,54,,,,11.6,
2018-02-15T19:21:50.519Z,,54,,,,11.4,
2018-02-15T19:22:05.428Z,36.1,54,,,,11.4,
2018-02-15T19:22:10.374Z,,54,,,,11.4,
2018-02-15T19:22:20.543Z,,54,,,,11.4,
2018-02-15T19:22:30.423Z,,54,,,,11.4,
2018-02-15T19:22:40.327Z,,54,,,,11.4,
2018-02-15T19:22:50.319Z,,54,,,,11.4,
2018-02-15T19:23:00.322Z,,54,,,,11.4,
2018-02-15T19:23:10.330Z,,54,,,,11.4,
2018-02-15T19:23:20.354Z,,54,,,,11.4,
2018-02-15T19:23:30.460Z,36,54,,,,11.4,
2018-02-15T19:23:40.453Z,,54,,,,11.4,
2018-02-15T19:23:50.383Z,,54,,,,11.4,
2018-02-15T19:24:00.354Z,,54,,,,11.4,
2018-02-15T19:24:10.320Z,,54,,,,11.4,
2018-02-15T19:24:20.360Z,,54,,,,11.4,
2018-02-15T19:24:30.447Z,,54,,,,11.4,
2018-02-15T19:24:40.322Z,,54,,,,11.4,
2018-02-15T19:24:50.321Z,,54,,,,11.4,
2018-02-15T19:25:00.325Z,35.9,54,,,,11.4,
2018-02-15T19:25:10.336Z,35.9,54,5,0,0,11.3,0
2018-02-15T19:25:20.480Z,,54,,,,11.3,
2018-02-15T19:25:30.475Z,,54,,,,11.4,
2018-02-15T19:25:40.327Z,,54,,,,11.3,
2018-02-15T19:25:50.343Z,,54,,,,11.3,
2018-02-15T19:26:00.400Z,,54,,,,11.3,
2018-02-15T19:26:10.324Z,,54,,,,11.3,
2018-02-15T19:26:20.370Z,,54,,,,11.3,
2018-02-15T19:26:30.487Z,,54,,,,11.1,
2018-02-15T19:26:40.358Z,35.8,54,,,,11.1,
2018-02-15T19:26:50.336Z,,54,,,,11.1,
2018-02-15T19:27:00.327Z,,54,,,,11.1,
2018-02-15T19:27:10.328Z,,54,,,,11.1,
2018-02-15T19:27:20.369Z,,54,,,,11.1,
2018-02-15T19:27:30.449Z,,54,,,,11.1,
2018-02-15T19:27:40.342Z,,54,,,,11.1,
2018-02-15T19:27:50.340Z,,54,,,,11.1,
2018-02-15T19:28:00.349Z,,54,,,,11.1,
2018-02-15T19:28:10.341Z,,54,,,,11.1,
2018-02-15T19:28:20.482Z,35.7,54,,,,11.1,
2018-02-15T19:28:30.423Z,,54,,,,10.9,
2018-02-15T19:28:40.350Z,,54,,,,10.9,
2018-02-15T19:28:50.324Z,,54,,,,11.1,
2018-02-15T19:29:00.323Z,,54,,,,11.1,
2018-02-15T19:29:10.327Z,,54,,,,11.1,
2018-02-15T19:29:20.351Z,,54,,,,11.1,
2018-02-15T19:29:30.429Z,,54,,,,11.1,
2018-02-15T19:29:40.326Z,,54,,,,11.1,
2018-02-15T19:29:50.326Z,,54,,,,11.1,
2018-02-15T19:30:00.323Z,,54,,,,11.1,
2018-02-15T19:30:10.360Z,,54,,,,11.1,
2018-02-15T19:30:20.326Z,35.6,54,,,,11.1,
2018-02-15T19:30:30.471Z,,54,,,,11.1,
2018-02-15T19:30:40.361Z,,54,,,,11.1,
2018-02-15T19:30:50.333Z,,54,,,,11.1,
2018-02-15T19:31:00.333Z,,54,,,,11.1,
2018-02-15T19:31:10.363Z,,54,,,,10.9,
2018-02-15T19:31:20.325Z,,54,,,,11.1,
2018-02-15T19:31:30.425Z,,54,,,,11.1,
2018-02-15T19:31:40.403Z,,54,,,,11.1,
2018-02-15T19:31:50.324Z,,54,,,,11.1,
2018-02-15T19:32:00.494Z,,54,,,,11.1,
2018-02-15T19:32:10.388Z,35.5,54,,,,11.1,
2018-02-15T19:32:20.357Z,,54,,,,11.1,
2018-02-15T19:32:30.465Z,,54,,,,11.1,
2018-02-15T19:32:40.346Z,,54,,,,11.1,
2018-02-15T19:32:50.405Z,,54,,,,11.1,
2018-02-15T19:33:00.412Z,,54,,,,11.1,
2018-02-15T19:33:10.377Z,,54,,,,10.9,
2018-02-15T19:33:20.344Z,,54,,,,11.1,
2018-02-15T19:33:30.476Z,,54,,,,10.9,
2018-02-15T19:33:40.330Z,,54,,,,11.1,
2018-02-15T19:33:50.330Z,,54,,,,11.1,
2018-02-15T19:34:00.355Z,35.4,54,,,,11.1,
2018-02-15T19:34:10.336Z,,54,,,,11.1,
2018-02-15T19:34:20.327Z,,54,,,,10.9,
2018-02-15T19:34:30.487Z,,54,,,,10.9,
2018-02-15T19:34:40.394Z,,54,,,,11.1,
2018-02-15T19:34:50.397Z,,54,,,,11.1,
2018-02-15T19:35:00.409Z,,54,,,,10.9,
2018-02-15T19:35:10.328Z,,54,,,,11.1,
2018-02-15T19:35:20.532Z,,54,,,,10.9,
2018-02-15T19:35:30.879Z,,54,,,,11.1,
2018-02-15T19:35:40.334Z,,54,,,,10.9,
2018-02-15T19:35:50.348Z,,54,,,,10.9,
2018-02-15T19:36:00.333Z,,54,,,,10.9,
2018-02-15T19:36:10.368Z,35.3,54,,,,10.9,
2018-02-15T19:36:20.435Z,,54,,,,10.9,
2018-02-15T19:36:30.436Z,,54,,,,10.9,
2018-02-15T19:36:40.407Z,,54,,,,10.9,
2018-02-15T19:36:50.355Z,,54,,,,10.9,
2018-02-15T19:37:00.329Z,,54,,,,10.9,
2018-02-15T19:37:10.331Z,,54,,,,11.1,
2018-02-15T19:37:20.370Z,,54,,,,10.9,
2018-02-15T19:37:30.441Z,,54,,,,10.9,
2018-02-15T19:37:40.384Z,,54,,,,10.9,
2018-02-15T19:37:50.332Z,35.2,54,,,,10.9,
2018-02-15T19:38:00.380Z,,54,,,,10.9,
2018-02-15T19:38:10.341Z,,54,,,,10.9,
2018-02-15T19:38:20.408Z,,54,,,,10.9,
2018-02-15T19:38:30.488Z,,54,,,,10.9,
2018-02-15T19:38:40.365Z,,54,,,,10.9,
2018-02-15T19:38:50.357Z,,54,,,,10.9,
2018-02-15T19:39:00.378Z,,54,,,,10.9,
2018-02-15T19:39:10.384Z,,54,,,,10.9,
2018-02-15T19:39:20.352Z,,54,,,,10.9,
2018-02-15T19:39:30.611Z,,54,,,,10.9,
2018-02-15T19:39:40.342Z,,54,,,,10.9,
2018-02-15T19:39:50.343Z,35.1,54,,,,10.9,
2018-02-15T19:40:00.353Z,,54,,,,10.9,
2018-02-15T19:40:10.334Z,,54,,,,10.9,
2018-02-15T19:40:20.363Z,,54,,,,10.9,
2018-02-15T19:40:30.484Z,,54,,,,10.9,
2018-02-15T19:40:40.731Z,,54,,,,10.9,
2018-02-15T19:40:50.340Z,,54,,,,10.9,
2018-02-15T19:41:00.359Z,,54,,,,10.9,
2018-02-15T19:41:10.372Z,,54,,,,10.9,
2018-02-15T19:41:20.364Z,,54,,,,10.9,
2018-02-15T19:41:30.490Z,,54,,,,10.9,
2018-02-15T19:41:40.339Z,34.9,54,,,,10.9,
2018-02-15T19:41:55.507Z,35.1,54,,,,10.9,
2018-02-15T19:42:00.490Z,36.4,54,61,0,2,10.9,44
2018-02-15T19:42:10.401Z,36.8,54,,,,10.9,33
2018-02-15T19:42:20.681Z,30.9,54,,,,11.8,29
2018-02-15T19:42:30.447Z,33.1,54,,,,12.9,
2018-02-15T19:42:40.502Z,33.4,54,,,,13.6,
2018-02-15T19:42:50.396Z,32.5,54,,,,13.9,
2018-02-15T19:43:00.335Z,32.8,54,,,,14.5,
2018-02-15T19:43:10.338Z,32.7,54,,,,15.6,30
2018-02-15T19:43:20.795Z,32.8,54,,,,15.4,
2018-02-15T19:43:30.907Z,33.1,54,,,,15.6,29
2018-02-15T19:43:45.503Z,33.2,54,,,,15.9,
2018-02-15T19:43:50.398Z,33.4,54,0,1,0,15.9,30
2018-02-15T19:44:00.607Z,37.3,54,,0,0,10.7,0
2018-02-15T19:44:10.352Z,34.6,54,,1,0,11.3,
2018-02-15T19:44:20.354Z,30.9,54,,0,0,26.7,0
2018-02-15T19:44:30.559Z,30.8,54,,,,28.1,
2018-02-15T19:44:40.369Z,31.4,54,,,,29.8,
2018-02-15T19:44:50.333Z,31.8,54,,,,30.6,
2018-02-15T19:45:00.425Z,31.9,54,,,,30.8,
2018-02-15T19:45:10.336Z,,54,,,,30.8,
2018-02-15T19:45:20.372Z,,54,61,0,2,30.4,
2018-02-15T19:45:30.440Z,35.5,54,,,,29.5,37
2018-02-15T19:45:40.369Z,36.8,54,,,,28.3,29
2018-02-15T19:45:50.343Z,34.9,54,,,,26.8,29
2018-02-15T19:46:00.345Z,,54,,,,25.5,
2018-02-15T19:46:10.335Z,34.9,54,,,,24.3,
2018-02-15T19:46:20.470Z,35.1,54,,,,23.1,
2018-02-15T19:46:30.499Z,,54,,,,21.9,
2018-02-15T19:46:40.341Z,35.3,54,,,,21.1,
2018-02-15T19:46:50.399Z,35.4,54,,,,20.2,
2018-02-15T19:47:00.343Z,35.6,54,,,,19.7,30
2018-02-15T19:47:10.352Z,35.8,54,,,,19.3,29
2018-02-15T19:47:20.341Z,36,54,,,,19,31
2018-02-15T19:47:30.647Z,36.3,54,,,,18.8,
2018-02-15T19:47:40.346Z,36.5,54,,,,18.5,
2018-02-15T19:47:50.408Z,36.8,54,,,,18.4,
2018-02-15T19:48:00.345Z,37.1,54,,,,18.2,
2018-02-15T19:48:10.392Z,37.3,54,,,,18.2,
2018-02-15T19:48:20.411Z,37.5,54,,,,18.1,33
2018-02-15T19:48:30.473Z,37.9,54,,,,17.9,29
2018-02-15T19:48:40.338Z,37.8,54,,,,18.1,
2018-02-15T19:48:50.437Z,38,54,,,,18.1,
2018-02-15T19:49:00.343Z,38.1,54,,,,18.2,
2018-02-15T19:49:10.356Z,38.2,54,,,,18.2,
2018-02-15T19:49:20.334Z,38.3,54,,,,18.2,32
2018-02-15T19:49:30.442Z,39.1,54,,,,18.2,34
2018-02-15T19:49:40.335Z,39.4,54,,,,18.2,
2018-02-15T19:49:50.355Z,39.7,54,,,,18.4,
2018-02-15T19:50:00.334Z,40,54,,,,18.4,
2018-02-15T19:50:10.377Z,40.3,54,,,,18.5,
2018-02-15T19:50:20.377Z,40.5,54,,,,18.5,32
2018-02-15T19:50:30.454Z,40.6,54,,,,18.5,
2018-02-15T19:50:40.365Z,40.7,54,,,,18.6,
2018-02-15T19:50:50.337Z,41,54,,,,18.8,
2018-02-15T19:51:00.346Z,41.1,54,,,,18.6,
2018-02-15T19:51:10.342Z,41.3,54,,,,18.9,
2018-02-15T19:51:20.374Z,41.4,54,,,,18.8,30
2018-02-15T19:51:30.435Z,,54,,,,18.8,
2018-02-15T19:51:40.337Z,41.5,54,,,,18.9,
2018-02-15T19:51:50.340Z,41.6,54,,,,18.9,
2018-02-15T19:52:00.335Z,41.8,54,,,,18.9,
2018-02-15T19:52:10.339Z,41.9,54,,,,19.2,
2018-02-15T19:52:20.339Z,42,54,,,,19.2,
2018-02-15T19:52:30.477Z,42.1,54,,,,18.9,29
2018-02-15T19:52:40.381Z,42.2,54,,,,19,
2018-02-15T19:52:55.444Z,42.4,54,,,,19,
2018-02-15T19:53:00.372Z,42.6,54,,,,19.2,
2018-02-15T19:53:10.405Z,42.7,54,,,,19.3,
2018-02-15T19:53:20.339Z,42.9,54,,,,19.3,
2018-02-15T19:53:30.586Z,43,54,,,,19.4,30
2018-02-15T19:53:40.361Z,43.2,54,,,,19.3,29
2018-02-15T19:53:50.348Z,43.3,54,,,,19.4,
2018-02-15T19:54:00.370Z,43.5,54,,,,19.6,
2018-02-15T19:54:10.336Z,43.6,54,,,,19.6,
2018-02-15T19:54:20.339Z,43.7,54,,,,19.6,
2018-02-15T19:54:30.848Z,43.9,54,,,,19.7,
2018-02-15T19:54:40.454Z,44,54,,,,19.7,30
2018-02-15T19:54:50.340Z,44.2,54,,,,19.7,29
2018-02-15T19:55:00.361Z,44.3,54,,,,19.7,
2018-02-15T19:55:10.495Z,44.5,54,,,,19.7,30
2018-02-15T19:55:20.567Z,44.6,54,,,,20,29
2018-02-15T19:55:30.703Z,44.7,54,,,,19.8,
2018-02-15T19:55:40.366Z,44.8,54,,,,19.7,
2018-02-15T19:55:50.411Z,45,54,,,,19.8,
2018-02-15T19:56:00.337Z,45.1,54,,,,19.8,
2018-02-15T19:56:10.420Z,45.2,54,,,,20,
2018-02-15T19:56:20.366Z,45.4,54,,,,20,30
2018-02-15T19:56:30.577Z,45.5,54,,,,20,29
2018-02-15T19:56:40.372Z,45.6,54,,,,20.1,
2018-02-15T19:56:50.530Z,45.7,54,,,,20.1,
2018-02-15T19:57:00.431Z,45.9,54,,,,20.2,
2018-02-15T19:57:10.343Z,46,54,,,,20.2,
2018-02-15T19:57:20.411Z,46.1,54,,,,20.1,
2018-02-15T19:57:30.466Z,46.3,54,,,,20.1,
2018-02-15T19:57:40.432Z,46.4,54,,,,20.2,
2018-02-15T19:57:50.348Z,46.5,54,,,,20.2,
2018-02-15T19:58:00.363Z,46.6,54,,,,20.4,
2018-02-15T19:58:10.342Z,46.7,54,,,,20.4,
2018-02-15T19:58:20.347Z,46.8,54,,,,20.4,
2018-02-15T19:58:30.438Z,47,54,,,,20.5,
2018-02-15T19:58:40.344Z,47.1,54,,,,20.4,
2018-02-15T19:58:50.354Z,47.2,54,,,,20.5,
2018-02-15T19:59:00.354Z,47.3,54,,,,20.5,30
2018-02-15T19:59:10.375Z,47.4,54,,,,20.5,29
2018-02-15T19:59:20.424Z,47.6,54,,,,20.6,
2018-02-15T19:59:30.507Z,47.7,54,,,,20.6,
2018-02-15T19:59:40.488Z,47.8,54,,,,20.4,
2018-02-15T19:59:50.341Z,48,54,,,,20.8,
2018-02-15T20:00:00.346Z,,54,,,,20.5,
2018-02-15T20:00:10.344Z,48.1,54,,,,20.5,
2018-02-15T20:00:20.359Z,48.2,54,,,,20.6,
2018-02-15T20:00:31.552Z,48.3,54,,,,20.9,30
2018-02-15T20:00:40.384Z,48.4,54,,,,20.9,29
2018-02-15T20:00:50.357Z,48.5,54,,,,20.8,
2018-02-15T20:01:00.371Z,48.6,54,,,,21.1,
2018-02-15T20:01:10.344Z,48.7,54,,,,20.1,
2018-02-15T20:01:20.365Z,48.8,54,,,,20.4,
2018-02-15T20:01:30.559Z,49,54,,,,20.5,
2018-02-15T20:01:40.368Z,,54,,,,20.6,
2018-02-15T20:01:50.385Z,49.1,54,,,,20.9,
2018-02-15T20:02:00.411Z,49.2,54,,,,20.9,
2018-02-15T20:02:10.364Z,49.3,54,,,,21.1,
2018-02-15T20:02:20.347Z,49.4,54,,,,21.2,
2018-02-15T20:02:30.494Z,49.5,54,,,,21.2,
2018-02-15T20:02:40.411Z,49.6,54,,,,20.9,
2018-02-15T20:02:50.370Z,,54,,,,20.9,
2018-02-15T20:03:00.354Z,49.7,54,,,,21.2,
2018-02-15T20:03:10.344Z,49.8,54,,,,21.5,
2018-02-15T20:03:20.827Z,49.9,54,,,,21.1,
2018-02-15T20:03:30.554Z,50,54,,,,20.8,
2018-02-15T20:03:40.349Z,50.1,54,,,,21.1,
2018-02-15T20:03:50.347Z,,54,,,,21.1,
2018-02-15T20:04:00.350Z,50.2,54,,,,20.6,
2018-02-15T20:04:10.379Z,50.3,54,,,,21.1,
2018-02-15T20:04:20.353Z,50.4,54,,,,21.1,
2018-02-15T20:04:30.457Z,50.5,54,,,,21.3,30
2018-02-15T20:04:40.735Z,50.6,54,,,,21.5,29
2018-02-15T20:04:50.344Z,,54,,,,21.3,
2018-02-15T20:05:00.349Z,50.7,54,,,,21.3,
2018-02-15T20:05:10.537Z,50.9,54,,,,21.3,
2018-02-15T20:05:20.436Z,51,54,,,,21.3,
2018-02-15T20:05:30.887Z,,54,,,,21.5,
2018-02-15T20:05:40.362Z,51.1,54,,,,21.2,
2018-02-15T20:05:50.343Z,51.2,54,,,,21.2,
2018-02-15T20:06:00.700Z,49.7,54,,0,2,21.3,0
2018-02-15T20:06:10.363Z,47.8,54,,,,21.5,
2018-02-15T20:06:20.738Z,46.9,54,,,,21.1,
2018-02-15T20:06:30.531Z,46.3,54,,,,20.4,
2018-02-15T20:06:45.445Z,45.5,54,,,,19.8,
2018-02-15T20:06:50.405Z,44.9,54,,,,19.8,
2018-02-15T20:07:00.344Z,44.5,54,,,,19.6,
2018-02-15T20:07:15.515Z,43.9,54,,,,19.4,
2018-02-15T20:07:20.374Z,43.7,54,,,,19.4,
2018-02-15T20:07:30.461Z,43.3,54,,,,19.3,
2018-02-15T20:07:40.375Z,42.9,54,,,,19.2,
2018-02-15T20:07:50.371Z,42.7,54,,,,19,
2018-02-15T20:08:00.361Z,42.3,54,,,,18.9,
2018-02-15T20:08:10.389Z,41.9,54,,,,18.8,
2018-02-15T20:08:20.383Z,41.8,54,,,,18.6,
2018-02-15T20:08:30.480Z,41.6,54,,,,18.6,
2018-02-15T20:08:40.375Z,41.3,54,,,,18.5,
2018-02-15T20:08:50.353Z,41.2,54,,,,18.4,
2018-02-15T20:09:00.373Z,41,54,,,,18.4,
2018-02-15T20:09:10.412Z,,54,,,,18.1,
2018-02-15T20:09:20.431Z,40.9,54,,,,18.8,
2018-02-15T20:09:30.462Z,,54,,,,18.8,
2018-02-15T20:09:40.920Z,,54,,,,18.6,
2018-02-15T20:09:50.463Z,,54,,,,18.2,
2018-02-15T20:10:00.349Z,,54,,,,17.9,
2018-02-15T20:10:10.348Z,,54,,,,17.4,
2018-02-15T20:10:20.381Z,,54,,,,17.3,
2018-02-15T20:10:30.564Z,41,54,,,,16.8,
2018-02-15T20:10:40.348Z,,54,,,,16.5,
2018-02-15T20:10:50.351Z,41.1,54,,,,16.4,
2018-02-15T20:11:00.379Z,,54,,,,16.2,
2018-02-15T20:11:10.368Z,41.2,54,,,,16.1,
2018-02-15T20:11:20.403Z,,54,,,,15.9,
2018-02-15T20:11:30.515Z,41.3,54,,,,15.7,
2018-02-15T20:11:40.375Z,,54,,,,15.6,
2018-02-15T20:11:50.359Z,,54,,,,15.4,
2018-02-15T20:12:00.361Z,41.4,54,,,,15.1,
2018-02-15T20:12:10.376Z,,54,,,,14.7,
2018-02-15T20:12:21.253Z,,54,,0,2,14.5,
2018-02-15T20:12:30.432Z,46,54,,,,14.3,34
2018-02-15T20:12:40.405Z,45.8,54,,,,15.3,29
2018-02-15T20:12:50.357Z,45,54,,,,16.2,
2018-02-15T20:13:00.359Z,45.6,54,,,,17,
2018-02-15T20:13:10.357Z,45.8,54,,,,17.5,
2018-02-15T20:13:20.347Z,46,54,,,,18.4,
2018-02-15T20:13:30.510Z,46.2,54,,,,18.8,
2018-02-15T20:13:40.355Z,46.3,54,,,,19.2,
2018-02-15T20:13:50.350Z,46.4,54,,,,19.3,
2018-02-15T20:14:00.356Z,46.6,54,,,,19.3,
2018-02-15T20:14:10.422Z,46.7,54,,,,19,
2018-02-15T20:14:20.358Z,46.9,54,,,,19.2,
2018-02-15T20:14:30.469Z,45.7,54,,0,2,19.4,0
2018-02-15T20:14:41.629Z,43.8,54,,,,19.7,
2018-02-15T20:14:50.351Z,42.9,54,,,,19.2,
2018-02-15T20:15:00.350Z,42.3,54,,,,18.9,
2018-02-15T20:15:10.353Z,41.6,54,,,,18.8,
2018-02-15T20:15:20.350Z,40.9,54,,,,18.5,
2018-02-15T20:15:30.495Z,40.7,54,,,,18.2,
2018-02-15T20:15:40.356Z,40.3,54,,,,18.2,
2018-02-15T20:15:50.582Z,39.9,54,,,,17.9,
2018-02-15T20:16:05.425Z,39.6,54,,,,17.8,
2018-02-15T20:16:10.404Z,39.3,54,,,,17.7,
2018-02-15T20:16:20.361Z,38.9,54,,,,17.7,
2018-02-15T20:16:30.480Z,38.7,54,,,,17.4,
2018-02-15T20:16:45.458Z,38.5,54,,,,17.4,
2018-02-15T20:16:50.391Z,38.4,54,,,,17.4,
2018-02-15T20:17:00.521Z,38.2,54,,,,17.4,
2018-02-15T20:17:10.350Z,38,54,,,,17.4,
2018-02-15T20:17:20.612Z,37.9,54,,,,17.3,
2018-02-15T20:17:30.479Z,37.8,54,,,,17.3,
2018-02-15T20:17:40.668Z,,54,,,,16.7,
2018-02-15T20:17:50.364Z,,54,,,,17.5,
2018-02-15T20:18:00.383Z,37.7,54,,,,17.9,
2018-02-15T20:18:10.356Z,,54,,,,17.5,
2018-02-15T20:18:20.416Z,,54,,,,17,
2018-02-15T20:18:30.528Z,,54,,,,16.7,
2018-02-15T20:18:40.418Z,,54,,,,16.2,
2018-02-15T20:18:50.402Z,,54,,,,15.9,
2018-02-15T20:19:00.393Z,37.8,54,,,,15.4,
2018-02-15T20:19:10.354Z,,54,,,,14.8,
2018-02-15T20:19:20.358Z,,54,,,,14.7,
2018-02-15T20:19:30.455Z,37.9,54,,,,14.3,
2018-02-15T20:19:40.522Z,38.1,54,,0,2,14.3,45
2018-02-15T20:19:50.367Z,43,54,,,,14,35
2018-02-15T20:20:00.357Z,43.9,54,,,,14.8,29
2018-02-15T20:20:10.568Z,43,54,,,,15.6,
2018-02-15T20:20:20.436Z,43.6,54,,,,16.5,
2018-02-15T20:20:30.457Z,44,54,,,,16.8,
2018-02-15T20:20:40.354Z,44.3,54,,,,17.7,
2018-02-15T20:20:50.415Z,44.6,54,,,,18.2,
2018-02-15T20:21:00.660Z,44.8,54,,,,18.5,
2018-02-15T20:21:10.501Z,45,54,,,,18.6,
2018-02-15T20:21:20.398Z,45.2,54,,,,18.6,30
2018-02-15T20:21:30.464Z,45.4,54,,,,18.9,29
2018-02-15T20:21:40.401Z,45.6,54,,,,19,
2018-02-15T20:21:50.401Z,45.8,54,,,,19.3,
2018-02-15T20:22:00.460Z,46,54,,,,19.4,
2018-02-15T20:22:10.806Z,,54,,,,19.4,
2018-02-15T20:22:20.459Z,46.1,54,,,,19.4,
2018-02-15T20:22:35.554Z,44.7,54,,0,2,19.7,0
2018-02-15T20:22:40.361Z,42.9,54,,,,19.6,
2018-02-15T20:22:50.429Z,41.9,54,,,,18.9,
2018-02-15T20:23:00.362Z,41.4,54,,,,18.5,
2018-02-15T20:23:10.459Z,40.6,54,,,,18.5,
2018-02-15T20:23:20.631Z,40.1,54,,,,18.1,
2018-02-15T20:23:33.289Z,39.7,54,,,,17.8,
2018-02-15T20:23:40.392Z,39.3,54,,,,17.8,
2018-02-15T20:23:50.417Z,38.8,54,,,,17.5,
2018-02-15T20:24:00.496Z,38.5,54,,,,17.3,
2018-02-15T20:24:10.381Z,38.2,54,,,,17.5,
2018-02-15T20:24:20.440Z,37.9,54,,,,17.3,
2018-02-15T20:24:30.735Z,37.8,54,,,,17.1,
2018-02-15T20:24:40.478Z,38.2,54,,0,2,17,45
2018-02-15T20:24:50.638Z,42.2,54,,,,17.1,36
2018-02-15T20:25:01.112Z,42.4,54,,,,17.3,29
2018-02-15T20:25:10.707Z,43.1,54,,0,2,17.7,
2018-02-15T20:25:20.770Z,44,54,,,,18.2,30
2018-02-15T20:25:30.505Z,44.3,54,,,,18.6,29
2018-02-15T20:25:41.827Z,44.8,54,,,,18.9,
2018-02-15T20:25:50.385Z,45.1,54,,,,19.2,
2018-02-15T20:26:00.389Z,45.4,54,,,,19.3,
2018-02-15T20:26:10.354Z,45.7,54,,,,19.4,
2018-02-15T20:26:20.445Z,46,54,,,,19.6,
2018-02-15T20:26:30.509Z,46.2,54,,,,19.8,
2018-02-15T20:26:40.404Z,46.4,54,,,,20,
