Time,ChActive,HwActive,HwTSet,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-21T18:00:49.234Z,,,54,29.5,,,
2017-12-21T18:00:59.234Z,,,54,29.5,,31.8,
2017-12-21T18:01:09.336Z,,,54,29.3,,,
2017-12-21T18:01:19.244Z,,,54,29.3,,,
2017-12-21T18:01:29.243Z,,,54,29.3,,,
2017-12-21T18:01:39.240Z,,,54,29.2,,31.9,
2017-12-21T18:01:49.236Z,,,54,29.2,,,
2017-12-21T18:01:59.238Z,,,54,29.2,,,
2017-12-21T18:02:09.328Z,,,54,29.2,,32,
2017-12-21T18:02:19.236Z,,,54,29.1,,,
2017-12-21T18:02:29.249Z,,,54,29.1,,,
2017-12-21T18:02:39.237Z,,,54,29.1,,,
2017-12-21T18:02:49.241Z,,,54,29.1,,,
2017-12-21T18:02:59.241Z,,,54,29,,32.1,
2017-12-21T18:03:09.327Z,,,54,29,,,
2017-12-21T18:03:19.237Z,,,54,29,,,
2017-12-21T18:03:39.244Z,,,54,28.9,,32.2,
2017-12-21T18:03:49.244Z,,,54,28.9,,,
2017-12-21T18:03:59.242Z,,,54,28.7,,,
2017-12-21T18:04:09.360Z,,,54,28.7,,,
2017-12-21T18:04:19.237Z,,,54,28.7,,,
2017-12-21T18:04:29.246Z,,,54,28.6,,,
2017-12-21T18:04:39.238Z,,,54,28.6,,,
2017-12-21T18:04:49.238Z,,,54,28.6,,,
2017-12-21T18:04:59.238Z,,,54,28.5,,,
2017-12-21T18:05:09.329Z,,,54,28.5,,,
2017-12-21T18:05:19.241Z,,,54,28.5,,,
2017-12-21T18:05:29.269Z,,,54,28.4,,,
2017-12-21T18:05:39.242Z,,,54,28.4,,,
2017-12-21T18:05:49.242Z,,,54,28.3,,,
2017-12-21T18:05:59.272Z,,,54,28.3,,,
2017-12-21T18:06:09.340Z,,,54,28.3,,,
2017-12-21T18:06:29.240Z,,,54,28.1,,,
2017-12-21T18:06:39.242Z,,,54,28.1,,,
2017-12-21T18:06:49.241Z,,,54,28,,,
2017-12-21T18:06:59.243Z,,,54,28,,,
2017-12-21T18:07:09.331Z,,,54,28,,,
2017-12-21T18:07:19.241Z,,,,,,32.1,
2017-12-21T18:07:29.241Z,,,54,27.9,,,
2017-12-21T18:07:39.240Z,,,54,27.8,,,
2017-12-21T18:07:59.241Z,,,54,27.8,,,
2017-12-21T18:08:09.350Z,,,54,27.7,,,
2017-12-21T18:08:29.243Z,,,54,27.7,,,
2017-12-21T18:08:39.242Z,,,54,27.5,,,
2017-12-21T18:08:59.243Z,,,54,27.5,,,
2017-12-21T18:09:09.340Z,,,54,27.4,,,
2017-12-21T18:09:19.251Z,1,0,,,61,32,0
2017-12-21T18:09:29.244Z,,,54,27.4,,,
2017-12-21T18:09:39.245Z,,,54,27.3,,,
2017-12-21T18:09:49.248Z,,,54,27.3,,,
2017-12-21T18:09:59.243Z,,,54,27.2,,,
2017-12-21T18:10:09.352Z,,,54,27.2,,,
2017-12-21T18:10:19.247Z,,,54,27.2,,,
2017-12-21T18:10:29.241Z,,,54,27.1,,,
2017-12-21T18:10:49.254Z,,,54,27.1,,32,
2017-12-21T18:10:59.240Z,,,54,27.1,,31.9,
2017-12-21T18:11:09.332Z,,,54,26.9,,31.9,
2017-12-21T18:11:19.245Z,,,54,26.9,,,
2017-12-21T18:11:39.247Z,,,54,26.8,,,
2017-12-21T18:11:59.250Z,,,54,26.7,,,
2017-12-21T18:12:09.346Z,,,54,26.7,,,
2017-12-21T18:12:19.246Z,,,,,,31.8,
2017-12-21T18:12:29.241Z,,,54,26.6,,31.9,
2017-12-21T18:12:39.247Z,,,54,26.6,,31.8,
2017-12-21T18:12:49.243Z,,,54,26.6,,,
2017-12-21T18:12:59.244Z,,,54,26.5,,,
2017-12-21T18:13:09.345Z,,,54,26.5,,,
2017-12-21T18:13:19.243Z,,,54,26.5,,,
2017-12-21T18:13:29.247Z,,,54,26.3,,,
2017-12-21T18:13:39.251Z,,,54,26.3,,,
2017-12-21T18:13:49.248Z,,,54,26.3,,,
2017-12-21T18:13:59.242Z,,,54,26.2,,,
2017-12-21T18:14:09.366Z,,,54,26.2,,,
2017-12-21T18:14:29.244Z,,,54,26.2,,31.7,
2017-12-21T18:14:39.280Z,1,0,54,26.1,,35.9,39
2017-12-21T18:14:49.245Z,,,54,26.1,,37.4,29
2017-12-21T18:14:59.247Z,,,54,26.1,,35.5,30
2017-12-21T18:15:09.347Z,,,54,26,,36.3,29
2017-12-21T18:15:19.245Z,,,54,26,,36.5,
2017-12-21T18:15:39.250Z,,,54,26,,36.7,
2017-12-21T18:15:49.245Z,,,54,26,,36.8,30
2017-12-21T18:15:59.245Z,,,54,26,,36.9,29
2017-12-21T18:16:09.344Z,,,,,,37.1,
2017-12-21T18:16:19.245Z,,,54,26.1,,37.2,
2017-12-21T18:16:39.246Z,,,54,26.2,,37.3,
2017-12-21T18:16:49.247Z,,,54,26.3,,37.4,30
2017-12-21T18:16:59.247Z,,,54,26.5,,37.5,29
2017-12-21T18:17:09.348Z,,,54,26.5,,,
2017-12-21T18:17:19.249Z,,,54,26.6,,37.7,
2017-12-21T18:17:29.248Z,,,54,26.7,,,
2017-12-21T18:17:39.367Z,,,54,26.9,,37.8,
2017-12-21T18:17:49.251Z,,,,,,38.1,
2017-12-21T18:17:59.247Z,,,54,27.4,,,
2017-12-21T18:18:09.352Z,,,,,,38.3,
2017-12-21T18:18:19.253Z,,,54,27.5,,38.6,
2017-12-21T18:18:29.250Z,,,54,27.8,,,
2017-12-21T18:18:39.253Z,,,54,27.9,,38.7,
2017-12-21T18:18:51.654Z,,,,,,39.1,
2017-12-21T18:18:59.245Z,,,54,28.1,,39.3,
2017-12-21T18:19:19.245Z,,,54,28.3,,39.6,
2017-12-21T18:19:29.253Z,,,54,28.3,,,
2017-12-21T18:19:39.254Z,,,54,28.5,,39.7,
2017-12-21T18:19:49.249Z,,,,,,40,
2017-12-21T18:19:59.246Z,,,54,28.6,,,
2017-12-21T18:20:09.353Z,,,54,28.7,,40.1,
2017-12-21T18:20:19.255Z,1,0,,,,38.5,0
2017-12-21T18:20:29.252Z,,,54,28.9,,36.8,
2017-12-21T18:20:39.253Z,,,54,29,,36.2,
2017-12-21T18:20:49.253Z,,,54,29.1,,35.4,
2017-12-21T18:20:59.258Z,,,54,29.2,,34.8,
2017-12-21T18:21:09.338Z,,,54,29.3,,,
2017-12-21T18:21:19.251Z,,,,,,33.9,
2017-12-21T18:21:29.255Z,,,54,29.5,,33.6,
2017-12-21T18:21:39.256Z,,,54,29.5,,33.3,
2017-12-21T18:21:49.252Z,,,54,29.5,,32.9,
2017-12-21T18:21:59.247Z,,,54,29.6,,,
2017-12-21T18:22:09.357Z,,,,,,32.7,
2017-12-21T18:22:19.256Z,,,54,29.6,,32.3,
2017-12-21T18:22:29.257Z,,,54,29.6,,,
2017-12-21T18:22:39.254Z,,,54,29.6,,32.1,
2017-12-21T18:22:49.249Z,,,,,,31.8,
2017-12-21T18:22:59.252Z,,,54,29.6,,,
2017-12-21T18:23:09.357Z,,,54,29.6,,31.7,
2017-12-21T18:23:19.247Z,,,,,,31.5,
2017-12-21T18:23:29.253Z,,,54,29.5,,,
2017-12-21T18:23:39.251Z,,,54,29.5,,,
2017-12-21T18:23:59.254Z,,,54,29.5,,,
2017-12-21T18:24:19.249Z,,,54,29.5,,,
2017-12-21T18:24:29.250Z,,,54,29.5,,,
2017-12-21T18:24:49.249Z,,,54,29.5,,,
2017-12-21T18:25:09.350Z,,,54,29.3,,,
2017-12-21T18:25:19.250Z,,,54,29.3,,,
2017-12-21T18:25:39.252Z,,,54,29.3,,,
2017-12-21T18:25:49.253Z,,,54,29.3,,,
2017-12-21T18:25:59.250Z,,,54,29.3,,,
2017-12-21T18:26:09.354Z,,,54,29.2,,,
2017-12-21T18:26:29.251Z,,,54,29.2,,,
2017-12-21T18:26:39.263Z,,,,,,31.6,
2017-12-21T18:26:49.267Z,,,54,29.1,,,
2017-12-21T18:26:59.270Z,,,54,29.1,,,
2017-12-21T18:27:09.377Z,,,54,29.1,,,
2017-12-21T18:27:29.260Z,,,54,29,,31.7,
2017-12-21T18:27:49.272Z,,,54,29,,,
2017-12-21T18:27:59.281Z,,,54,28.9,,31.8,
2017-12-21T18:28:19.253Z,,,54,28.9,,,
2017-12-21T18:28:29.255Z,,,54,28.7,,,
2017-12-21T18:28:39.253Z,,,54,28.7,,,
2017-12-21T18:28:49.258Z,,,54,28.7,,31.9,
2017-12-21T18:28:59.264Z,,,54,28.6,,,
2017-12-21T18:29:19.254Z,,,54,28.6,,,
2017-12-21T18:29:29.252Z,,,54,28.5,,,
2017-12-21T18:29:39.253Z,,,54,28.5,,32,
2017-12-21T18:29:49.255Z,,,54,28.4,,32,
2017-12-21T18:29:59.254Z,,,54,28.3,,,
2017-12-21T18:30:19.255Z,,,54,28.3,,,
2017-12-21T18:30:29.253Z,,,54,28.1,,,
2017-12-21T18:30:39.253Z,,,54,28.1,,,
2017-12-21T18:30:49.253Z,,,54,28.1,,,
2017-12-21T18:30:59.254Z,,,54,28,,,
2017-12-21T18:31:09.354Z,,,54,28,,,
2017-12-21T18:31:19.255Z,,,54,27.9,,,
2017-12-21T18:31:33.106Z,,,54,27.9,,,
2017-12-21T18:31:39.258Z,,,54,27.9,,,
2017-12-21T18:31:49.257Z,,,54,27.8,,,
2017-12-21T18:31:59.257Z,,,54,27.8,,,
2017-12-21T18:32:09.343Z,,,54,27.7,,,
2017-12-21T18:32:19.253Z,,,54,27.7,,,
2017-12-21T18:32:29.257Z,,,54,27.5,,32,
2017-12-21T18:32:39.260Z,,,54,27.5,,,
2017-12-21T18:32:49.254Z,,,54,27.5,,32,
2017-12-21T18:32:59.257Z,,,54,27.4,,32,
2017-12-21T18:33:09.360Z,,,54,27.4,,31.9,
2017-12-21T18:33:19.260Z,,,54,27.4,,31.9,
2017-12-21T18:33:29.256Z,,,54,27.3,,,
2017-12-21T18:33:49.273Z,,,54,27.2,,,
2017-12-21T18:33:59.261Z,,,54,27.2,,,
2017-12-21T18:34:09.365Z,,,54,27.2,,,
2017-12-21T18:34:19.259Z,,,54,27.1,,,
2017-12-21T18:34:29.258Z,,,54,26.9,,,
2017-12-21T18:34:39.254Z,,,54,26.9,,,
2017-12-21T18:34:49.258Z,,,54,26.9,,,
2017-12-21T18:34:59.257Z,,,54,26.9,,,
2017-12-21T18:35:09.359Z,,,54,26.8,,31.8,
2017-12-21T18:35:19.258Z,,,54,26.8,,,
2017-12-21T18:35:29.254Z,,,54,26.8,,,
2017-12-21T18:35:39.259Z,,,54,26.7,,,
2017-12-21T18:35:49.260Z,,,54,26.7,,,
2017-12-21T18:35:59.261Z,,,54,26.7,,,
2017-12-21T18:36:09.356Z,,,54,26.6,,,
2017-12-21T18:36:19.261Z,,,54,26.6,,31.8,
2017-12-21T18:36:29.256Z,,,54,26.5,,,
2017-12-21T18:36:39.257Z,,,54,26.5,,31.7,
2017-12-21T18:36:49.267Z,,,54,26.5,,,
2017-12-21T18:36:59.266Z,,,54,26.5,,,
2017-12-21T18:37:09.358Z,,,54,26.3,,,
2017-12-21T18:37:19.259Z,,,54,26.3,,,
2017-12-21T18:37:29.258Z,,,54,26.3,,,
2017-12-21T18:37:44.359Z,,,54,26.2,,,
2017-12-21T18:37:49.256Z,,,54,26.2,,,
2017-12-21T18:37:59.260Z,,,54,26.2,,,
2017-12-21T18:38:09.357Z,,,54,26.1,,31.6,
2017-12-21T18:38:19.258Z,,,54,26.1,,,
2017-12-21T18:38:29.259Z,,,54,26.1,,,
2017-12-21T18:38:39.264Z,,,54,26.1,,,
2017-12-21T18:38:49.262Z,,,54,26,,,
2017-12-21T18:38:59.263Z,,,54,26,,,
2017-12-21T18:39:09.358Z,,,54,26,,,
2017-12-21T18:39:19.258Z,,,54,26,,,
2017-12-21T18:39:29.257Z,,,54,25.9,,,
2017-12-21T18:39:39.260Z,,,54,25.9,,,
2017-12-21T18:39:49.258Z,,,54,25.9,,,
2017-12-21T18:39:59.260Z,,,54,25.7,,,
2017-12-21T18:40:09.353Z,,,54,25.7,,31.5,
2017-12-21T18:40:19.262Z,1,0,54,25.7,,32.3,44
2017-12-21T18:40:29.265Z,,,54,25.7,,37.1,34
2017-12-21T18:40:39.266Z,,,54,25.6,,35.8,29
2017-12-21T18:40:49.262Z,,,54,25.6,,35.6,
2017-12-21T18:40:59.262Z,,,54,25.6,,36.1,
2017-12-21T18:41:09.361Z,,,54,25.6,,36.4,30
2017-12-21T18:41:19.265Z,,,54,25.6,,,29
2017-12-21T18:41:29.267Z,,,54,25.7,,36.5,
2017-12-21T18:41:39.265Z,,,54,25.7,,36.6,
2017-12-21T18:41:49.260Z,,,54,26,,36.7,
2017-12-21T18:41:59.260Z,,,54,26.1,,36.8,
2017-12-21T18:42:09.363Z,,,54,26.2,,37.1,
2017-12-21T18:42:19.266Z,,,54,26.5,,,
2017-12-21T18:42:29.258Z,,,54,26.6,,37.2,
2017-12-21T18:42:39.266Z,,,54,26.7,,,
2017-12-21T18:42:49.268Z,,,54,26.8,,,
2017-12-21T18:42:59.265Z,,,54,26.9,,37.3,
2017-12-21T18:43:09.366Z,,,54,27.1,,37.5,
2017-12-21T18:43:19.266Z,,,54,27.2,,37.6,
2017-12-21T18:43:29.266Z,,,54,27.3,,37.7,
2017-12-21T18:43:39.273Z,,,54,27.4,,38,29
2017-12-21T18:43:49.269Z,,,54,27.4,,,
2017-12-21T18:43:59.268Z,,,54,27.5,,38.1,
2017-12-21T18:44:09.396Z,,,54,27.5,,38.3,
2017-12-21T18:44:19.267Z,,,54,27.7,,38.4,
2017-12-21T18:44:29.260Z,,,54,27.7,,38.6,
2017-12-21T18:44:39.271Z,,,54,27.8,,38.7,
2017-12-21T18:44:49.269Z,,,54,27.8,,39.1,
2017-12-21T18:44:59.266Z,,,54,27.9,,,
2017-12-21T18:45:09.364Z,,,54,27.9,,39.3,
2017-12-21T18:45:19.263Z,,,54,28,,39.4,30
2017-12-21T18:45:29.264Z,,,54,28,,39.6,29
2017-12-21T18:45:39.266Z,,,54,28.1,,39.7,
2017-12-21T18:45:49.266Z,,,54,28.3,,39.8,
2017-12-21T18:45:59.265Z,,,54,28.3,,40,
2017-12-21T18:46:09.367Z,,,54,28.4,,40.1,
2017-12-21T18:46:19.267Z,,,54,28.5,,40.2,
2017-12-21T18:46:29.272Z,,,54,28.6,,40.3,30
2017-12-21T18:46:39.272Z,,,54,28.7,,40.5,29
2017-12-21T18:46:49.268Z,,,54,28.9,,40.6,30
2017-12-21T18:46:59.270Z,,,54,28.9,,40.7,29
2017-12-21T18:47:09.353Z,,,54,29,,41,
2017-12-21T18:47:19.275Z,,,54,29.1,,,
2017-12-21T18:47:29.268Z,,,54,29.2,,41.2,
2017-12-21T18:47:39.270Z,,,54,29.3,,41.3,
2017-12-21T18:47:49.269Z,,,54,29.5,,41.4,
2017-12-21T18:47:59.268Z,,,54,29.6,,41.6,
2017-12-21T18:48:09.373Z,,,54,29.7,,41.7,
2017-12-21T18:48:19.273Z,,,54,29.8,,41.8,30
2017-12-21T18:48:29.267Z,,,54,30,,42,29
2017-12-21T18:48:39.284Z,,,54,30,,42.1,
2017-12-21T18:48:49.267Z,,,54,30.1,,42.2,30
2017-12-21T18:48:59.269Z,,,54,30.2,,42.3,29
2017-12-21T18:49:09.368Z,,,54,30.3,,42.6,
2017-12-21T18:49:19.269Z,,,54,30.4,,42.7,
2017-12-21T18:49:29.282Z,,,54,30.6,,42.8,
2017-12-21T18:49:39.275Z,,,54,30.7,,43,
2017-12-21T18:49:49.267Z,,,54,30.8,,43.1,
2017-12-21T18:49:59.396Z,1,0,54,30.9,,43.2,0
2017-12-21T18:50:09.414Z,,,54,31,,40.9,
2017-12-21T18:50:19.267Z,,,54,31.2,,39.9,
2017-12-21T18:50:29.270Z,,,54,31.3,,38.9,
2017-12-21T18:50:39.273Z,,,54,31.4,,38.8,
2017-12-21T18:50:49.269Z,,,54,31.5,,37.9,
2017-12-21T18:50:59.267Z,,,54,31.6,,37.6,
2017-12-21T18:51:09.369Z,,,54,31.6,,36.9,
2017-12-21T18:51:19.276Z,,,54,31.8,,36.7,
2017-12-21T18:51:29.275Z,,,54,31.8,,36.4,
2017-12-21T18:51:39.271Z,,,54,31.8,,35.9,
2017-12-21T18:51:49.273Z,,,54,31.8,,35.8,
2017-12-21T18:51:59.269Z,,,54,31.9,,35.6,
2017-12-21T18:52:09.371Z,,,54,31.9,,35.3,
2017-12-21T18:52:19.268Z,,,54,31.9,,34.9,
2017-12-21T18:52:29.271Z,,,54,31.9,,,
2017-12-21T18:52:39.275Z,,,54,31.9,,34.7,
2017-12-21T18:52:49.285Z,,,54,31.9,,34.5,
2017-12-21T18:52:59.273Z,,,54,31.8,,34.3,
2017-12-21T18:53:09.365Z,,,54,31.8,,,
2017-12-21T18:53:19.269Z,,,54,31.8,,,
2017-12-21T18:53:29.275Z,,,54,31.8,,34.2,
2017-12-21T18:53:39.275Z,,,54,31.8,,,
2017-12-21T18:53:49.280Z,,,54,31.6,,,
2017-12-21T18:53:59.274Z,,,54,31.6,,,
2017-12-21T18:54:09.481Z,,,54,31.6,,,
2017-12-21T18:54:19.273Z,,,54,31.6,,,
2017-12-21T18:54:29.270Z,,,54,31.6,,,
2017-12-21T18:54:39.271Z,,,54,31.6,,,
2017-12-21T18:54:49.267Z,,,54,31.6,,,
2017-12-21T18:54:59.267Z,,,54,31.6,,,
2017-12-21T18:55:09.360Z,,,54,31.6,,,
2017-12-21T18:55:19.266Z,,,54,31.5,,,
2017-12-21T18:55:29.272Z,,,54,31.5,,,
2017-12-21T18:55:39.272Z,,,54,31.5,,,
2017-12-21T18:55:49.271Z,,,54,31.5,,,
2017-12-21T18:55:59.267Z,,,54,31.4,,,
2017-12-21T18:56:09.357Z,,,54,31.4,,,
2017-12-21T18:56:19.272Z,,,54,31.3,,,
2017-12-21T18:56:29.267Z,,,54,31.3,,34.3,
2017-12-21T18:56:39.273Z,,,54,31.2,,,
2017-12-21T18:56:49.268Z,,,54,31.2,,,
2017-12-21T18:56:59.269Z,,,54,31,,34.4,
2017-12-21T18:57:09.359Z,,,54,31,,,
2017-12-21T18:57:19.270Z,,,54,30.9,,,
2017-12-21T18:57:29.270Z,,,54,30.9,,34.5,
2017-12-21T18:57:39.267Z,,,54,30.8,,,
2017-12-21T18:57:50.111Z,,,54,30.8,,,
2017-12-21T18:57:59.279Z,,,54,30.7,,34.6,
2017-12-21T18:58:09.384Z,,,54,30.7,,,
2017-12-21T18:58:19.274Z,,,54,30.6,,,
2017-12-21T18:58:29.274Z,,,54,30.4,,,
2017-12-21T18:58:39.288Z,,,54,30.4,,,
2017-12-21T18:58:49.275Z,,,54,30.3,,,
2017-12-21T18:58:59.269Z,,,54,30.3,,34.7,
2017-12-21T18:59:09.375Z,,,54,30.2,,,
2017-12-21T18:59:19.275Z,,,54,30.2,,,
2017-12-21T18:59:29.269Z,,,54,30.1,,,
2017-12-21T18:59:39.282Z,,,54,30,,,
2017-12-21T18:59:49.276Z,,,54,30,,,
2017-12-21T18:59:59.270Z,,,54,29.8,,,
2017-12-21T19:00:09.370Z,,,54,29.8,,,
2017-12-21T19:00:19.271Z,,,54,29.7,,,
2017-12-21T19:00:29.273Z,,,54,29.7,,,
2017-12-21T19:00:39.274Z,,,54,29.6,,,
2017-12-21T19:00:49.274Z,,,54,29.5,,,
2017-12-21T19:00:59.275Z,,,54,29.5,,,
2017-12-21T19:01:09.375Z,,,54,29.3,,,
2017-12-21T19:01:19.276Z,,,54,29.3,,,
2017-12-21T19:01:29.276Z,,,54,29.2,,34.6,
2017-12-21T19:01:39.277Z,,,54,29.2,,34.7,
2017-12-21T19:01:49.273Z,,,54,29.1,,34.6,
2017-12-21T19:01:59.277Z,,,54,29.1,,,
2017-12-21T19:02:09.373Z,,,54,29,,,
2017-12-21T19:02:19.271Z,,,54,29,,,
2017-12-21T19:02:29.276Z,,,54,28.9,,,
2017-12-21T19:02:39.276Z,,,54,28.9,,,
2017-12-21T19:02:49.274Z,,,54,28.7,,,
2017-12-21T19:02:59.270Z,,,54,28.7,,,
2017-12-21T19:03:09.362Z,,,54,28.6,,34.5,
2017-12-21T19:03:19.275Z,,,54,28.6,,,
2017-12-21T19:03:29.275Z,,,54,28.5,,,
2017-12-21T19:03:39.274Z,,,54,28.5,,,
2017-12-21T19:03:49.276Z,,,54,28.4,,,
2017-12-21T19:03:59.274Z,,,54,28.4,,,
2017-12-21T19:04:09.391Z,,,54,28.4,,,
2017-12-21T19:04:19.272Z,,,54,28.3,,,
2017-12-21T19:04:29.271Z,,,54,28.3,,34.4,
2017-12-21T19:04:39.276Z,,,54,28.1,,,
2017-12-21T19:04:49.276Z,,,54,28.1,,,
2017-12-21T19:04:59.273Z,,,54,28.1,,,
2017-12-21T19:05:10.090Z,,,54,28,,,
2017-12-21T19:05:19.272Z,,,54,28,,,
2017-12-21T19:05:29.273Z,,,54,27.9,,,
2017-12-21T19:05:39.274Z,,,54,27.9,,34.3,
2017-12-21T19:05:49.274Z,,,54,27.9,,,
2017-12-21T19:05:59.279Z,,,54,27.8,,,
2017-12-21T19:06:09.373Z,,,54,27.8,,,
2017-12-21T19:06:19.276Z,,,54,27.7,,,
2017-12-21T19:06:29.277Z,,,54,27.7,,,
2017-12-21T19:06:39.279Z,,,54,27.7,,,
2017-12-21T19:06:49.274Z,,,54,27.5,,,
2017-12-21T19:06:59.272Z,,,54,27.5,,34.2,
2017-12-21T19:07:09.362Z,,,54,27.5,,,
2017-12-21T19:07:19.280Z,,,54,27.4,,,
2017-12-21T19:07:29.274Z,,,54,27.4,,,
2017-12-21T19:07:39.280Z,,,54,27.3,,,
2017-12-21T19:07:49.273Z,,,54,27.3,,,
2017-12-21T19:07:59.274Z,,,54,27.3,,,
2017-12-21T19:08:09.364Z,,,54,27.2,,34.1,
2017-12-21T19:08:19.276Z,,,54,27.2,,,
2017-12-21T19:08:29.279Z,,,54,27.2,,,
2017-12-21T19:08:39.278Z,,,54,27.1,,,
2017-12-21T19:08:49.275Z,,,54,27.1,,,
2017-12-21T19:08:59.278Z,,,54,27.1,,,
2017-12-21T19:09:09.379Z,,,54,27.1,,,
2017-12-21T19:09:19.280Z,1,0,54,26.9,61,34.1,0
2017-12-21T19:09:29.275Z,,,54,26.9,,,
2017-12-21T19:09:39.275Z,,,54,26.9,,,
2017-12-21T19:09:49.275Z,,,54,26.8,,,
2017-12-21T19:09:59.283Z,,,54,26.8,,34,
2017-12-21T19:10:09.366Z,,,54,26.8,,,
2017-12-21T19:10:19.276Z,,,54,26.7,,,
2017-12-21T19:10:29.275Z,,,54,26.7,,,
2017-12-21T19:10:39.276Z,,,54,26.7,,,
2017-12-21T19:10:49.295Z,,,54,26.6,,,
2017-12-21T19:10:59.274Z,,,54,26.6,,,
2017-12-21T19:11:09.365Z,,,54,26.6,,,
2017-12-21T19:11:19.281Z,,,54,26.6,,34,
2017-12-21T19:11:29.280Z,,,54,26.6,,33.9,
2017-12-21T19:11:39.279Z,,,54,26.5,,,
2017-12-21T19:11:49.278Z,,,54,26.5,,,
2017-12-21T19:11:59.277Z,,,54,26.5,,,
2017-12-21T19:12:09.428Z,,,54,26.3,,,
2017-12-21T19:12:19.282Z,,,54,26.3,,,
2017-12-21T19:12:29.279Z,,,54,26.3,,,
2017-12-21T19:12:39.283Z,,,54,26.3,,,
2017-12-21T19:12:49.276Z,,,54,26.2,,,
2017-12-21T19:12:59.277Z,,,54,26.2,,,
2017-12-21T19:13:09.379Z,,,54,26.2,,,
2017-12-21T19:13:19.283Z,1,0,54,26.2,,36.4,42
2017-12-21T19:13:29.281Z,,,54,26.1,,39.1,35
2017-12-21T19:13:39.278Z,,,54,26.1,,37.9,29
2017-12-21T19:13:49.279Z,,,54,26.1,,37.1,
2017-12-21T19:13:59.277Z,,,54,26.1,,38,30
2017-12-21T19:14:09.409Z,,,54,26.1,,37.9,29
2017-12-21T19:14:19.280Z,,,54,26.1,,37.8,
2017-12-21T19:14:29.279Z,,,54,26.2,,,
2017-12-21T19:14:39.285Z,1,0,54,26.3,,37.6,0
2017-12-21T19:14:49.281Z,,,54,26.5,,34.9,
2017-12-21T19:14:59.281Z,,,54,26.7,,33.8,
2017-12-21T19:15:09.381Z,,,54,26.8,,32.7,
2017-12-21T19:15:19.277Z,,,54,27.1,,31.9,
2017-12-21T19:15:29.278Z,,,54,27.2,,31.5,
2017-12-21T19:15:39.281Z,,,54,27.3,,30.9,
2017-12-21T19:15:49.282Z,,,54,27.4,,30.4,
2017-12-21T19:15:59.282Z,,,54,27.4,,29.9,
2017-12-21T19:16:09.392Z,,,54,27.5,,29.8,
2017-12-21T19:16:19.288Z,,,54,27.5,,29.4,
2017-12-21T19:16:35.746Z,,,54,27.5,,28.9,
2017-12-21T19:16:39.288Z,,,54,27.4,,28.8,
2017-12-21T19:16:49.281Z,,,54,27.4,,28.6,
2017-12-21T19:16:59.286Z,,,54,27.4,,28.4,
2017-12-21T19:17:09.395Z,,,54,27.3,,28.3,
2017-12-21T19:17:19.285Z,,,54,27.3,,28.1,
2017-12-21T19:17:29.283Z,,,54,27.2,,28,
2017-12-21T19:17:39.290Z,,,54,27.2,,27.8,
2017-12-21T19:17:49.290Z,,,54,27.1,,,
2017-12-21T19:17:59.288Z,,,54,27.1,,,
2017-12-21T19:18:09.384Z,,,54,26.9,,,
2017-12-21T19:18:19.284Z,,,54,26.9,,,
2017-12-21T19:18:29.288Z,,,54,26.8,,,
2017-12-21T19:18:39.285Z,,,54,26.8,,,
2017-12-21T19:18:49.288Z,,,54,26.7,,,
2017-12-21T19:18:59.280Z,,,54,26.7,,,
2017-12-21T19:19:09.381Z,,,54,26.7,,,
2017-12-21T19:19:19.280Z,,,54,26.7,,,
2017-12-21T19:19:29.291Z,,,54,26.7,,,
2017-12-21T19:19:39.294Z,,,54,26.6,,,
2017-12-21T19:19:49.282Z,,,54,26.6,,,
2017-12-21T19:19:59.283Z,,,54,26.6,,,
2017-12-21T19:20:09.385Z,,,54,26.5,,,
2017-12-21T19:20:19.284Z,,,54,26.5,,,
2017-12-21T19:20:29.284Z,,,54,26.5,,,
2017-12-21T19:20:39.286Z,,,54,26.5,,,
2017-12-21T19:20:49.286Z,,,54,26.5,,,
2017-12-21T19:20:59.308Z,,,54,26.3,,,
2017-12-21T19:21:09.373Z,,,54,26.3,,,
2017-12-21T19:21:19.284Z,,,54,26.3,,28,
2017-12-21T19:21:29.288Z,,,54,26.2,,,
2017-12-21T19:21:39.283Z,,,54,26.2,,,
2017-12-21T19:21:49.283Z,,,54,26.2,,,
2017-12-21T19:21:59.288Z,,,54,26.2,,,
2017-12-21T19:22:09.372Z,,,54,26.1,,,
2017-12-21T19:22:19.288Z,,,54,26.1,,,
2017-12-21T19:22:29.289Z,,,54,26.1,,,
2017-12-21T19:22:39.283Z,,,54,26.1,,,
2017-12-21T19:22:49.284Z,,,54,26,,28.1,
2017-12-21T19:22:59.310Z,,,54,26,,,
2017-12-21T19:23:09.386Z,,,54,26,,,
2017-12-21T19:23:19.285Z,,,54,25.9,,,
2017-12-21T19:23:29.287Z,,,54,25.9,,,
2017-12-21T19:23:39.288Z,,,54,25.9,,,
2017-12-21T19:23:49.288Z,,,54,25.9,,,
2017-12-21T19:23:59.286Z,,,54,25.7,,28.2,
2017-12-21T19:24:09.440Z,,,54,25.7,,,
2017-12-21T19:24:19.305Z,1,0,54,25.7,,33.4,37
2017-12-21T19:24:29.291Z,,,54,25.6,,34.9,29
2017-12-21T19:24:39.287Z,,,54,25.6,,33.8,29
2017-12-21T19:24:49.284Z,,,54,25.6,,34.1,
2017-12-21T19:24:59.285Z,,,54,25.6,,35.1,
