Time,PrimTSet,HwTOutlet,HwActive,HwTSet,ActPow,PrimT,ChActive
2017-12-15T18:06:04.427Z,,13.7,,54,,42.4,
2017-12-15T18:06:14.337Z,,13.4,,54,,41.7,
2017-12-15T18:06:24.338Z,,13.2,,54,,41.2,
2017-12-15T18:06:34.344Z,,13.2,,54,,40.7,
2017-12-15T18:06:44.347Z,,13.2,,54,,40.3,
2017-12-15T18:06:54.340Z,,13.1,,54,,39.9,
2017-12-15T18:07:04.438Z,,12.9,,54,,39.4,
2017-12-15T18:07:14.349Z,,13.2,0,54,41,42.3,2
2017-12-15T18:07:24.340Z,,13.1,,54,31,46,
2017-12-15T18:07:34.338Z,,13.2,,54,29,44.9,
2017-12-15T18:07:44.341Z,,13.9,,54,,45,
2017-12-15T18:07:54.339Z,,14.8,,54,,45.7,
2017-12-15T18:08:04.439Z,,15.3,,54,,46,
2017-12-15T18:08:14.343Z,,15.9,,54,30,46.3,
2017-12-15T18:08:24.342Z,,16.1,0,54,0,44.8,2
2017-12-15T18:08:34.340Z,,15.7,,54,,43.5,
2017-12-15T18:08:44.350Z,,15.3,,54,,42.6,
2017-12-15T18:08:54.341Z,,15,,54,,41.8,
2017-12-15T18:09:04.440Z,,14.7,,54,,40.9,
2017-12-15T18:09:14.345Z,,14.5,,54,,40.7,
2017-12-15T18:09:24.339Z,,14.5,,54,,40.3,
2017-12-15T18:09:34.341Z,,14.3,,54,,39.9,
2017-12-15T18:09:44.338Z,,14.2,,54,,39.5,
2017-12-15T18:09:54.341Z,,14.2,,54,,39.2,
2017-12-15T18:10:04.442Z,,14.2,,54,,38.9,
2017-12-15T18:10:14.340Z,,14,,54,,38.6,
2017-12-15T18:10:24.339Z,,13.6,,54,,38.4,
2017-12-15T18:10:34.338Z,,13.2,,54,,38.2,
2017-12-15T18:10:44.344Z,,13.2,,54,,38.1,
2017-12-15T18:10:54.340Z,,13.1,,54,,37.9,
2017-12-15T18:11:04.443Z,,13.1,,54,,37.8,
2017-12-15T18:11:14.343Z,,12.9,,54,,37.6,
2017-12-15T18:11:24.342Z,,12.9,,54,,37.5,
2017-12-15T18:11:34.343Z,,12.6,,54,,37.4,
2017-12-15T18:11:44.352Z,,12.3,,54,,37.2,
2017-12-15T18:11:54.343Z,,12.6,,54,,37.1,
2017-12-15T18:12:04.439Z,,12.9,,54,,36.8,
2017-12-15T18:12:14.349Z,,13.1,0,54,42,39.2,2
2017-12-15T18:12:24.343Z,,13.4,,54,34,41.5,
2017-12-15T18:12:34.345Z,,13.7,,54,30,,
2017-12-15T18:12:44.344Z,,14,,54,29,43,
2017-12-15T18:12:54.344Z,,14.3,,54,30,43.3,
2017-12-15T18:13:04.442Z,,14.8,,54,29,44,
2017-12-15T18:13:14.341Z,,15.1,,54,,44.3,
2017-12-15T18:13:24.342Z,,15.3,,54,,44.7,
2017-12-15T18:13:34.344Z,,15.4,,54,,45,
2017-12-15T18:13:44.345Z,,15.6,,54,,45.3,
2017-12-15T18:13:54.341Z,,15.6,,54,,45.5,
2017-12-15T18:14:04.475Z,,15.3,,54,,45.7,
2017-12-15T18:14:14.341Z,,15.3,,54,,45.9,
2017-12-15T18:14:24.346Z,,15.3,,54,,46,
2017-12-15T18:14:34.342Z,,15.3,,54,,46.1,
2017-12-15T18:14:44.347Z,,15.3,,54,,46.2,
2017-12-15T18:14:54.347Z,,15.3,,54,30,46.3,
2017-12-15T18:15:04.446Z,,15.3,,54,,46.4,
2017-12-15T18:15:14.341Z,,15.3,,54,29,46.5,
2017-12-15T18:15:24.350Z,,15.6,,54,,46.6,
2017-12-15T18:15:56.344Z,,16.4,,54,,46.8,
2017-12-15T18:15:56.352Z,,16.5,,54,,46.9,
2017-12-15T18:16:04.434Z,,16.4,,54,,47,
2017-12-15T18:16:14.343Z,,16.7,,54,,47.1,
2017-12-15T18:16:24.344Z,,16.5,,54,,,
2017-12-15T18:16:34.347Z,,16.7,0,54,0,46.9,2
2017-12-15T18:16:44.342Z,,16.5,,54,,44.6,
2017-12-15T18:16:54.346Z,,15.9,,54,,43.5,
2017-12-15T18:17:04.446Z,,15.4,,54,,42.8,
2017-12-15T18:17:14.349Z,,15.3,,54,,41.9,
2017-12-15T18:17:24.344Z,,14.7,,54,,41.4,
2017-12-15T18:17:34.346Z,,14,,54,,40.9,
2017-12-15T18:17:44.350Z,,13.7,,54,,40.5,
2017-12-15T18:17:54.350Z,,13.6,,54,,39.9,
2017-12-15T18:18:04.461Z,,13.6,,54,,39.7,
2017-12-15T18:18:14.350Z,,13.2,,54,,39.4,
2017-12-15T18:18:24.351Z,,13.2,,54,,38.9,
2017-12-15T18:18:34.346Z,,13.1,,54,,38.7,
2017-12-15T18:18:44.351Z,,13.1,,54,,38.5,
2017-12-15T18:18:54.348Z,,12.9,0,54,45,39.2,2
2017-12-15T18:19:04.450Z,,12.6,,54,32,45,
2017-12-15T18:19:14.346Z,,12.6,,54,29,44.7,
2017-12-15T18:19:24.357Z,,13.4,,54,29,44,
2017-12-15T18:19:34.348Z,,13.9,,54,,45.2,
2017-12-15T18:19:44.348Z,,14.2,,54,,,
2017-12-15T18:19:54.349Z,,14.7,,54,,45.8,
2017-12-15T18:20:04.445Z,,15,,54,,46,
2017-12-15T18:20:14.346Z,,14.8,,54,,46.3,
2017-12-15T18:20:24.351Z,,15.1,,54,,46.6,
2017-12-15T18:20:34.345Z,,15.1,,54,,46.8,
2017-12-15T18:20:44.350Z,,15,,54,,47,
2017-12-15T18:20:54.348Z,,15.1,,54,,47.1,
2017-12-15T18:21:04.450Z,,15.3,,54,,47.3,
2017-12-15T18:21:14.354Z,,15.6,,54,,47.4,
2017-12-15T18:21:24.352Z,,15.7,,54,,47.6,
2017-12-15T18:21:34.354Z,,15.7,,54,,47.7,
2017-12-15T18:21:44.346Z,,15.7,,54,,47.8,
2017-12-15T18:21:54.347Z,,15.6,0,54,0,46.7,2
2017-12-15T18:22:04.437Z,,15,,54,,44.9,
2017-12-15T18:22:14.348Z,,14.5,,54,,43.9,
2017-12-15T18:22:24.349Z,,14,,54,,43.3,
2017-12-15T18:22:34.350Z,,13.9,,54,,42.4,
2017-12-15T18:22:44.350Z,,13.7,,54,,41.8,
2017-12-15T18:22:54.346Z,,13.7,,54,,41.4,
2017-12-15T18:23:04.441Z,,13.4,,54,,40.9,
2017-12-15T18:23:14.352Z,,13.4,,54,,40.5,
2017-12-15T18:23:24.346Z,,13.2,,54,,40.2,
2017-12-15T18:23:34.349Z,,13.1,,54,,39.9,
2017-12-15T18:23:44.364Z,,13.1,,54,,39.5,
2017-12-15T18:23:54.350Z,,12.9,,54,,39.3,
2017-12-15T18:24:04.477Z,,12.9,,54,,38.9,
2017-12-15T18:24:14.350Z,,12.9,,54,,38.8,
2017-12-15T18:24:24.349Z,,12.9,,54,,38.6,
2017-12-15T18:24:34.347Z,,12.9,,54,,38.4,
2017-12-15T18:24:44.348Z,,12.8,,54,,38.2,
2017-12-15T18:24:54.350Z,,12.8,,54,,38,
2017-12-15T18:25:04.453Z,,12.6,,54,,,
2017-12-15T18:25:14.351Z,,13.9,,54,,,
2017-12-15T18:25:24.346Z,,12.9,,54,,,
2017-12-15T18:25:34.348Z,,12,,54,,,
2017-12-15T18:25:44.356Z,,11.4,,54,,,
2017-12-15T18:25:54.349Z,,11.1,,54,,,
2017-12-15T18:26:04.453Z,,11.1,,54,,,
2017-12-15T18:26:14.349Z,,10.9,,54,,,
2017-12-15T18:26:24.349Z,,10.9,,54,,38.1,
2017-12-15T18:26:34.349Z,,10.9,,54,,,
2017-12-15T18:26:44.355Z,,10.9,,54,,38.2,
2017-12-15T18:26:54.350Z,,10.9,,54,,,
2017-12-15T18:27:04.555Z,,10.9,,54,,,
2017-12-15T18:27:14.364Z,,10.9,,54,,38.3,
2017-12-15T18:27:24.362Z,,10.7,,54,,38.4,
2017-12-15T18:27:34.350Z,,10.7,,54,,,
2017-12-15T18:27:44.359Z,,10.7,,54,,,
2017-12-15T18:27:54.349Z,,10.7,,54,,38.5,
2017-12-15T18:28:04.451Z,,10.5,,54,,,
2017-12-15T18:28:14.351Z,,10.5,,54,,,
2017-12-15T18:28:24.351Z,,10.5,,54,,,
2017-12-15T18:28:34.351Z,,10.5,,54,,38.6,
2017-12-15T18:28:44.357Z,,10.5,,54,,,
2017-12-15T18:28:54.352Z,,10.5,,54,,,
2017-12-15T18:29:04.449Z,,10.3,,54,,,
2017-12-15T18:29:14.352Z,,10.3,,54,,,
2017-12-15T18:29:24.352Z,,10.3,,54,,,
2017-12-15T18:29:34.354Z,,10.3,,54,,,
2017-12-15T18:29:44.353Z,,10.3,,54,,,
2017-12-15T18:29:54.355Z,,10.3,,54,,,
2017-12-15T18:30:04.453Z,,10.1,,54,,,
2017-12-15T18:30:14.350Z,,10.3,,54,,,
2017-12-15T18:30:24.351Z,,10.3,,54,,,
2017-12-15T18:30:34.357Z,,10.3,,54,,,
2017-12-15T18:30:44.353Z,,10.5,,54,,38.5,
2017-12-15T18:30:54.353Z,,10.3,,54,,,
2017-12-15T18:31:04.454Z,,10.5,0,54,44,38.4,2
2017-12-15T18:31:14.354Z,,10.5,,54,33,43.3,
2017-12-15T18:31:24.355Z,,11.8,,54,29,42.9,
2017-12-15T18:31:34.356Z,,13.1,,54,29,42.1,
2017-12-15T18:31:44.355Z,,14.2,,54,,43.1,
2017-12-15T18:31:54.355Z,,14.8,,54,30,43.2,
2017-12-15T18:32:04.445Z,,15.7,,54,29,43.3,
2017-12-15T18:32:14.355Z,,16.2,,54,,43.4,
2017-12-15T18:32:24.355Z,,16.5,,54,,43.5,
2017-12-15T18:32:34.359Z,,17,,54,30,43.6,
2017-12-15T18:32:44.380Z,,17.3,,54,29,43.7,
2017-12-15T18:32:54.354Z,,17.3,,54,,,
2017-12-15T18:33:04.441Z,,17.4,,54,30,43.8,
2017-12-15T18:33:14.353Z,,17.5,,54,29,44,
2017-12-15T18:33:24.357Z,,17.5,,54,,,
2017-12-15T18:33:34.354Z,,17.8,,54,,44.1,
2017-12-15T18:33:44.359Z,,17.8,,54,,44.3,
2017-12-15T18:33:54.375Z,,17.8,,54,,44.4,
2017-12-15T18:34:04.481Z,,17.9,,54,,44.5,
2017-12-15T18:34:14.353Z,,17.9,,54,,44.6,
2017-12-15T18:34:24.351Z,,17.9,,54,,44.7,
2017-12-15T18:34:34.354Z,,18.2,,54,,44.8,
2017-12-15T18:34:44.352Z,,17.7,,54,,45,
2017-12-15T18:34:54.358Z,,17.5,,54,,45.1,
2017-12-15T18:35:04.455Z,,17.4,,54,,45.2,
2017-12-15T18:35:14.358Z,,17.3,,54,,45.3,
2017-12-15T18:35:24.359Z,,17.3,,54,,45.4,
2017-12-15T18:35:34.356Z,,17.1,,54,,45.5,
2017-12-15T18:35:44.354Z,,17.3,,54,,45.6,
2017-12-15T18:35:54.354Z,,17.1,,54,,45.7,
2017-12-15T18:36:04.444Z,,17.1,,54,,,
2017-12-15T18:36:14.355Z,,17.1,,54,30,45.9,
2017-12-15T18:36:24.360Z,,17.1,,54,29,46,
2017-12-15T18:36:34.356Z,,17,,54,,46.1,
2017-12-15T18:36:44.362Z,,17,,54,,46.2,
2017-12-15T18:36:54.358Z,,17.1,,54,,46.3,
2017-12-15T18:37:04.453Z,,17.1,,54,,46.4,
2017-12-15T18:37:14.359Z,,17.1,,54,,46.5,
2017-12-15T18:37:24.364Z,,17.1,,54,,46.6,
2017-12-15T18:37:34.361Z,,17,,54,,46.7,
2017-12-15T18:37:44.362Z,,17.1,,54,,46.8,
2017-12-15T18:37:54.354Z,,17.1,,54,30,46.9,
2017-12-15T18:38:04.459Z,,17.3,,54,29,47,
2017-12-15T18:38:14.361Z,,17.3,,54,,,
2017-12-15T18:38:24.356Z,,17.4,,54,,47.2,
2017-12-15T18:38:34.362Z,,17.3,,54,,,
2017-12-15T18:38:44.366Z,,17.1,,54,,47.3,
2017-12-15T18:38:54.361Z,,17.1,,54,,47.4,
2017-12-15T18:39:04.491Z,,17.3,,54,,47.6,
2017-12-15T18:39:14.359Z,,17.4,,54,30,47.7,
2017-12-15T18:39:24.358Z,,17.3,0,54,0,47.7,2
2017-12-15T18:39:34.359Z,,17.4,,54,,45.6,
2017-12-15T18:39:44.362Z,,16.5,,54,,43.9,
2017-12-15T18:39:54.356Z,,15.9,,54,,43.4,
2017-12-15T18:40:04.460Z,,15.4,,54,,42.6,
2017-12-15T18:40:14.361Z,,15.4,,54,,41.9,
2017-12-15T18:40:24.358Z,,15.1,,54,,41.5,
2017-12-15T18:40:34.363Z,,15.1,,54,,40.9,
2017-12-15T18:40:44.363Z,,15.1,,54,,40.7,
2017-12-15T18:40:54.360Z,,14.8,,54,,40.3,
2017-12-15T18:41:04.467Z,,14.8,,54,,39.9,
2017-12-15T18:41:14.365Z,,14.7,,54,,39.7,
2017-12-15T18:41:24.357Z,,14.5,,54,,39.4,
2017-12-15T18:41:34.357Z,,14.3,,54,,39.2,
2017-12-15T18:41:44.365Z,,14.3,,54,,38.9,
2017-12-15T18:41:54.357Z,,14.3,,54,,38.7,
2017-12-15T18:42:04.449Z,,14.3,,54,,38.5,
2017-12-15T18:42:14.366Z,,14.3,,54,,38.3,
2017-12-15T18:42:24.360Z,,14.5,,54,,38.2,
2017-12-15T18:42:34.362Z,,14.7,,54,,38.2,
2017-12-15T18:42:44.361Z,,15,,54,,38.1,
2017-12-15T18:42:54.370Z,,16.2,,54,,,
2017-12-15T18:43:04.448Z,,15.3,,54,,,
2017-12-15T18:43:14.357Z,,14.3,,54,,,
2017-12-15T18:43:24.364Z,,13.7,,54,,,
2017-12-15T18:43:34.364Z,,12.9,,54,,,
2017-12-15T18:43:44.365Z,,12.6,,54,,,
2017-12-15T18:43:54.357Z,,12.3,,54,,38.2,
2017-12-15T18:44:04.488Z,,12.2,,54,,,
2017-12-15T18:44:14.365Z,,12,,54,,38.3,
2017-12-15T18:44:24.362Z,,11.8,,54,,,
2017-12-15T18:44:34.358Z,,11.6,,54,,38.4,
2017-12-15T18:44:44.364Z,,11.6,,54,,,
2017-12-15T18:44:54.359Z,,11.4,,54,,38.5,
2017-12-15T18:45:04.459Z,,11.4,,54,,,
2017-12-15T18:45:14.359Z,,11.4,,54,,38.6,
2017-12-15T18:45:24.359Z,,11.4,,54,,,
2017-12-15T18:45:34.358Z,,11.1,,54,,38.7,
2017-12-15T18:45:44.363Z,,10.9,,54,,,
2017-12-15T18:45:54.360Z,,10.7,,54,,,
2017-12-15T18:46:04.476Z,,10.5,,54,,,
2017-12-15T18:46:14.360Z,,10.3,,54,,38.8,
2017-12-15T18:46:24.360Z,,10.3,,54,,,
2017-12-15T18:46:34.366Z,,10.1,,54,,,
2017-12-15T18:46:44.361Z,,10.1,,54,,,
2017-12-15T18:46:54.360Z,,10.1,,54,,,
2017-12-15T18:47:04.461Z,,10,,54,,,
2017-12-15T18:47:14.360Z,,10,,54,,,
2017-12-15T18:47:24.361Z,,10,,54,,,
2017-12-15T18:47:34.361Z,,9.8,,54,,,
2017-12-15T18:47:44.371Z,,10,,54,,,
2017-12-15T18:47:54.362Z,,10,,54,,,
2017-12-15T18:48:04.463Z,,10.1,,54,,,
2017-12-15T18:48:14.362Z,,10.1,,54,,,
2017-12-15T18:48:24.364Z,,10.1,,54,,,
2017-12-15T18:48:34.366Z,,10.1,,54,,38.7,
2017-12-15T18:48:44.373Z,,10.3,0,54,38,42.3,2
2017-12-15T18:48:54.368Z,,11.4,,54,29,43.8,
2017-12-15T18:49:04.463Z,,12.8,,54,,42.1,
2017-12-15T18:49:14.363Z,,13.7,,54,,43,
2017-12-15T18:49:24.361Z,,14.5,,54,,43.3,
2017-12-15T18:49:34.363Z,,15.1,,54,,43.5,
2017-12-15T18:49:44.364Z,,15.6,,54,,43.6,
2017-12-15T18:49:54.369Z,,15.9,,54,,,
2017-12-15T18:50:04.464Z,,16.2,,54,,43.7,
2017-12-15T18:50:14.380Z,,16.2,,54,,43.8,
2017-12-15T18:50:24.363Z,,16.2,,54,,43.9,
2017-12-15T18:50:34.363Z,,16.5,,54,,44,
2017-12-15T18:50:44.368Z,,16.5,,54,30,44.1,
2017-12-15T18:50:54.365Z,,16.4,,54,29,44.2,
2017-12-15T18:51:04.465Z,,16.5,,54,,44.4,
2017-12-15T18:51:14.365Z,,16.5,,54,,44.5,
2017-12-15T18:51:24.366Z,,16.7,,54,,44.6,
2017-12-15T18:51:34.362Z,,16.5,,54,,44.7,
2017-12-15T18:51:44.366Z,,16.5,,54,,44.8,
2017-12-15T18:51:54.366Z,,16.5,,54,30,44.9,
2017-12-15T18:52:04.457Z,,16.7,,54,30,45,
2017-12-15T18:52:14.367Z,,16.7,,54,29,45.1,
2017-12-15T18:52:24.366Z,,16.8,,54,,45.2,
2017-12-15T18:52:34.367Z,,16.7,,54,,45.3,
2017-12-15T18:52:44.368Z,,16.8,,54,,45.4,
2017-12-15T18:52:54.373Z,,16.8,,54,,45.5,
2017-12-15T18:53:04.453Z,,16.8,,54,30,45.6,
2017-12-15T18:53:14.364Z,,16.8,,54,,45.7,
2017-12-15T18:53:24.367Z,,17,,54,29,45.8,
2017-12-15T18:53:34.366Z,,17,,54,,45.9,
2017-12-15T18:53:44.369Z,,16.8,,54,30,46,
2017-12-15T18:53:54.373Z,,16.8,,54,29,46.1,
2017-12-15T18:54:04.467Z,,17,,54,,46.2,
2017-12-15T18:54:14.364Z,,17.1,,54,,,
2017-12-15T18:54:24.369Z,,17.1,,54,,46.3,
2017-12-15T18:54:34.369Z,,17,,54,,46.4,
2017-12-15T18:54:44.367Z,,17.1,,54,,46.5,
2017-12-15T18:54:54.366Z,,17,,54,,46.6,
2017-12-15T18:55:04.469Z,,17.1,,54,,46.7,
2017-12-15T18:55:14.370Z,,17.3,,54,,46.8,
2017-12-15T18:55:24.368Z,,17.1,,54,,47,
2017-12-15T18:55:34.370Z,,17,,54,,,
2017-12-15T18:55:44.374Z,,17,,54,,47.1,
2017-12-15T18:55:54.366Z,,17.4,,54,,47.2,
2017-12-15T18:56:04.466Z,,17.8,,54,,47.3,
2017-12-15T18:56:14.368Z,,18.1,,54,,47.4,
2017-12-15T18:56:24.366Z,,18.2,,54,,47.6,
2017-12-15T18:56:34.367Z,,18.2,,54,,47.7,
2017-12-15T18:56:44.368Z,,18.4,,54,30,47.8,
2017-12-15T18:56:54.369Z,,18.4,,54,29,47.9,
2017-12-15T18:57:04.470Z,,18.4,0,54,0,46.7,2
2017-12-15T18:57:14.380Z,,16.8,,54,,44.7,
2017-12-15T18:57:24.371Z,,15.7,,54,,43.9,
2017-12-15T18:57:34.371Z,,15.1,,54,,43.2,
2017-12-15T18:57:44.382Z,,14.5,,54,,42.3,
2017-12-15T18:57:54.373Z,,14.3,,54,,41.9,
2017-12-15T18:58:04.482Z,,14.2,,54,,41.4,
2017-12-15T18:58:14.379Z,,13.9,,54,,40.9,
2017-12-15T18:58:24.373Z,,13.7,,54,,40.6,
2017-12-15T18:58:34.366Z,,13.6,,54,,40.3,
2017-12-15T18:58:44.371Z,,13.2,,54,,39.9,
2017-12-15T18:58:54.367Z,,13.1,,54,,39.6,
2017-12-15T18:59:04.470Z,61,13.1,0,54,0,39.4,2
2017-12-15T18:59:14.367Z,,13.2,,54,,39.2,
2017-12-15T18:59:24.369Z,,13.2,,54,,38.9,
2017-12-15T18:59:34.369Z,,13.2,,54,,38.7,
2017-12-15T18:59:44.372Z,,13.2,,54,,38.5,
2017-12-15T18:59:54.371Z,,13.1,,54,,38.3,
2017-12-15T19:00:04.465Z,,12.9,,54,,38.2,
2017-12-15T19:00:14.369Z,,13.1,,54,,,
2017-12-15T19:00:24.370Z,,13.9,,54,,,
2017-12-15T19:00:34.373Z,,12.8,,54,,,
2017-12-15T19:00:44.378Z,,12,,54,,,
2017-12-15T19:00:54.371Z,,11.4,,54,,,
2017-12-15T19:01:04.474Z,,11.3,,54,,,
2017-12-15T19:01:14.370Z,,10.9,,54,,,
2017-12-15T19:01:24.376Z,,10.7,,54,,,
2017-12-15T19:01:34.377Z,,10.7,,54,,38.3,
2017-12-15T19:01:44.378Z,,10.5,,54,,,
2017-12-15T19:01:54.377Z,,10.5,,54,,38.4,
2017-12-15T19:02:04.472Z,,10.3,,54,,,
2017-12-15T19:02:14.377Z,,10.3,,54,,38.5,
2017-12-15T19:02:24.373Z,,10.3,,54,,38.6,
2017-12-15T19:02:34.371Z,,10.3,,54,,,
2017-12-15T19:02:44.395Z,,10.1,,54,,38.7,
2017-12-15T19:02:54.372Z,,10.1,,54,,,
2017-12-15T19:03:04.483Z,,10.1,,54,,,
2017-12-15T19:03:14.374Z,,10,,54,,38.8,
2017-12-15T19:03:24.368Z,,10,,54,,,
2017-12-15T19:03:34.376Z,,10,,54,,,
2017-12-15T19:03:44.369Z,,10,,54,,,
2017-12-15T19:03:54.431Z,,10,,54,,38.9,
2017-12-15T19:04:04.465Z,,10,,54,,,
2017-12-15T19:04:14.370Z,,9.8,,54,,,
2017-12-15T19:04:24.369Z,,9.8,,54,,,
2017-12-15T19:04:34.369Z,,9.8,,54,,,
2017-12-15T19:04:44.370Z,,9.8,,54,,,
2017-12-15T19:04:54.371Z,,9.8,,54,,,
2017-12-15T19:05:04.474Z,,9.8,,54,,,
2017-12-15T19:05:14.371Z,,9.6,,54,,,
2017-12-15T19:05:24.370Z,,9.6,,54,,,
2017-12-15T19:05:34.438Z,,9.6,,54,,,
2017-12-15T19:05:44.371Z,,9.6,,54,,38.8,
2017-12-15T19:05:54.371Z,,9.6,,54,,,
2017-12-15T19:06:04.461Z,,9.8,,54,,,
2017-12-15T19:06:14.376Z,,9.6,0,54,45,38.7,2
2017-12-15T19:06:24.378Z,,10,,54,35,43,
2017-12-15T19:06:34.372Z,,11.3,,54,29,43.6,
2017-12-15T19:06:44.372Z,,12.6,,54,30,42.1,
2017-12-15T19:06:54.372Z,,13.2,,54,29,43.4,
2017-12-15T19:07:04.462Z,,13.9,,54,,43.5,
2017-12-15T19:07:14.372Z,,14.2,,54,,,
2017-12-15T19:07:24.382Z,,14.5,,54,,43.6,
2017-12-15T19:07:34.372Z,,14.8,,54,,,
2017-12-15T19:07:44.383Z,,14.8,,54,,43.7,
2017-12-15T19:07:54.383Z,,15.1,,54,30,43.8,
2017-12-15T19:08:04.463Z,,15,,54,29,43.9,
2017-12-15T19:08:14.373Z,,15,,54,,44,
2017-12-15T19:08:24.381Z,,15.1,,54,,44.1,
2017-12-15T19:08:34.374Z,,15,,54,,44.2,
2017-12-15T19:08:44.374Z,,15.1,,54,,44.3,
2017-12-15T19:08:54.379Z,,15.1,,54,,44.4,
2017-12-15T19:09:04.474Z,,15.1,,54,,44.5,
2017-12-15T19:09:14.373Z,,15.3,,54,,44.6,
2017-12-15T19:09:24.381Z,,15,,54,,44.7,
2017-12-15T19:09:34.375Z,,14.8,,54,,44.8,
2017-12-15T19:09:44.379Z,,14.8,,54,30,44.9,
2017-12-15T19:09:54.373Z,,15,,54,29,45,
2017-12-15T19:10:04.475Z,,15,,54,,45.1,
2017-12-15T19:10:14.375Z,,15,,54,,45.2,
2017-12-15T19:10:24.375Z,,15,,54,,45.3,
2017-12-15T19:10:34.376Z,,15.1,,54,,45.4,
2017-12-15T19:10:44.376Z,,15,,54,,45.5,
2017-12-15T19:10:54.376Z,,15,,54,,,
2017-12-15T19:11:04.475Z,,15.1,,54,,45.6,
2017-12-15T19:11:14.377Z,,15.1,,54,,45.7,
2017-12-15T19:11:24.377Z,,15.3,,54,30,45.8,
2017-12-15T19:11:34.374Z,,15.3,,54,29,45.9,
2017-12-15T19:11:44.377Z,,15.1,,54,,46,
2017-12-15T19:11:54.377Z,,15.1,,54,,46.1,
2017-12-15T19:12:04.478Z,,15.1,,54,,46.2,
2017-12-15T19:12:14.378Z,,15.3,,54,,46.3,
2017-12-15T19:12:24.379Z,,15.1,,54,,46.4,
2017-12-15T19:12:34.377Z,,15.1,,54,,46.5,
2017-12-15T19:12:44.384Z,,15.1,,54,,46.6,
2017-12-15T19:12:54.376Z,,15.1,,54,,46.7,
2017-12-15T19:13:04.476Z,,15.3,,54,,46.8,
2017-12-15T19:13:14.381Z,,15.4,,54,30,46.9,
2017-12-15T19:13:24.378Z,,15.4,,54,29,47,
2017-12-15T19:13:34.378Z,,15.4,,54,,,
2017-12-15T19:13:44.389Z,,15.4,,54,,47.1,
2017-12-15T19:13:54.379Z,,15.6,,54,,47.2,
2017-12-15T19:14:04.499Z,,15.6,,54,,47.3,
2017-12-15T19:14:14.385Z,,15.6,,54,,47.4,
2017-12-15T19:14:24.380Z,,15.4,,54,,47.6,
2017-12-15T19:14:34.378Z,,15.6,0,54,0,47.7,2
2017-12-15T19:14:44.382Z,,15.3,,54,,45.4,
2017-12-15T19:14:54.381Z,,14.7,,54,,43.9,
2017-12-15T19:15:04.471Z,,14.2,,54,,43.3,
2017-12-15T19:15:14.380Z,,13.9,,54,,42.6,
2017-12-15T19:15:24.376Z,,13.6,,54,,41.9,
2017-12-15T19:15:34.377Z,,13.6,,54,,41.4,
2017-12-15T19:15:44.384Z,,13.4,,54,,40.9,
2017-12-15T19:15:54.378Z,,13.2,,54,,40.6,
2017-12-15T19:16:04.478Z,,13.2,,54,,40.3,
2017-12-15T19:16:14.380Z,,13.2,,54,,39.9,
2017-12-15T19:16:24.381Z,,13.2,,54,,39.6,
2017-12-15T19:16:34.381Z,,13.2,,54,,39.4,
2017-12-15T19:16:44.382Z,,13.1,,54,,39.1,
2017-12-15T19:16:54.382Z,,13.1,,54,,38.9,
2017-12-15T19:17:04.488Z,,12.9,,54,,38.7,
2017-12-15T19:17:14.383Z,,12.9,,54,,38.5,
2017-12-15T19:17:24.379Z,,12.9,,54,,38.3,
2017-12-15T19:17:34.376Z,,12.8,,54,,38.1,
2017-12-15T19:17:44.384Z,,12.5,,54,,,
2017-12-15T19:17:54.379Z,,13.9,,54,,,
2017-12-15T19:18:04.475Z,,13.4,,54,,,
2017-12-15T19:18:14.378Z,,12.5,,54,,,
2017-12-15T19:18:24.378Z,,11.8,,54,,,
2017-12-15T19:18:34.379Z,,11.3,,54,,,
2017-12-15T19:18:44.378Z,,10.9,,54,,,
2017-12-15T19:18:54.380Z,,10.7,,54,,,
2017-12-15T19:19:04.489Z,,10.5,,54,,38.2,
2017-12-15T19:19:14.380Z,,10.5,,54,,,
2017-12-15T19:19:24.380Z,,10.3,,54,,38.3,
2017-12-15T19:19:34.386Z,,10.3,,54,,,
2017-12-15T19:19:44.384Z,,10.1,,54,,38.4,
2017-12-15T19:19:54.383Z,,10.1,,54,,,
2017-12-15T19:20:04.482Z,,10.1,,54,,38.5,
2017-12-15T19:20:14.384Z,,10.1,,54,,,
2017-12-15T19:20:24.384Z,,10.1,,54,,38.6,
2017-12-15T19:20:34.381Z,,10.1,,54,,,
2017-12-15T19:20:44.378Z,,10,,54,,,
2017-12-15T19:20:54.385Z,,10,,54,,38.7,
2017-12-15T19:21:04.473Z,,10,,54,,,
2017-12-15T19:21:14.387Z,,10,,54,,,
2017-12-15T19:21:24.380Z,,9.8,,54,,,
2017-12-15T19:21:34.408Z,,9.8,,54,,38.8,
2017-12-15T19:21:44.380Z,,9.8,,54,,,
2017-12-15T19:21:54.381Z,,9.8,,54,,,
2017-12-15T19:22:04.478Z,,9.8,,54,,,
2017-12-15T19:22:14.380Z,,9.6,,54,,,
2017-12-15T19:22:24.381Z,,9.6,,54,,,
2017-12-15T19:22:34.384Z,,9.6,,54,,,
2017-12-15T19:22:44.387Z,,9.6,,54,,,
2017-12-15T19:22:54.381Z,,9.6,,54,,38.7,
2017-12-15T19:23:04.486Z,,9.6,,54,,,
2017-12-15T19:23:14.383Z,,9.6,,54,,,
2017-12-15T19:23:24.384Z,,9.6,,54,,,
