Time,PrimTSet,ActPow,HwTOutlet,HwActive,PrimT,HwTSet,ChActive
2017-11-16T06:04:24.975Z,,,26,,53.3,54,
2017-11-16T06:04:34.984Z,,,25.5,,52.9,54,
2017-11-16T06:04:44.986Z,,,25.4,0,52.6,54,2
2017-11-16T06:04:54.985Z,,38,25.6,,56.2,54,
2017-11-16T06:05:04.978Z,,30,25.1,,56.9,54,
2017-11-16T06:05:14.977Z,,29,25.4,,58,54,
2017-11-16T06:05:24.983Z,,,25.7,,59,54,
2017-11-16T06:05:34.984Z,,30,25.9,,59.3,54,
2017-11-16T06:05:44.985Z,,29,26.1,,60.1,54,
2017-11-16T06:05:54.985Z,,,26.1,,61.1,54,
2017-11-16T06:06:04.976Z,,,26.1,,62,54,
2017-11-16T06:06:14.976Z,,,26.3,,62.2,54,
2017-11-16T06:06:24.987Z,,,26.6,,63.1,54,
2017-11-16T06:06:34.976Z,,,26.6,,63.4,54,
2017-11-16T06:06:44.974Z,,,26.7,,64,54,
2017-11-16T06:06:54.985Z,,,26.6,,64.4,54,
2017-11-16T06:07:04.979Z,,,26.8,,64.7,54,
2017-11-16T06:07:14.976Z,,0,26.9,0,62.8,54,2
2017-11-16T06:07:24.984Z,,,27.1,,61.9,54,
2017-11-16T06:07:34.978Z,,,27.1,,60.9,54,
2017-11-16T06:07:44.977Z,,,26.7,,59.9,54,
2017-11-16T06:07:54.977Z,,,26.9,,58.9,54,
2017-11-16T06:08:04.978Z,,,26.9,,57.9,54,
2017-11-16T06:08:14.978Z,,,26.7,,57.4,54,
2017-11-16T06:08:24.985Z,,,26.2,,56.7,54,
2017-11-16T06:08:34.978Z,,,26,,55.9,54,
2017-11-16T06:08:44.998Z,,,26.8,,55.4,54,
2017-11-16T06:08:54.979Z,,,26.7,,54.8,54,
2017-11-16T06:09:04.992Z,,,26.3,,53.9,54,
2017-11-16T06:09:14.984Z,,,26,,53.7,54,
2017-11-16T06:09:24.983Z,,,25.7,,53.3,54,
2017-11-16T06:09:34.980Z,,,25.7,,52.9,54,
2017-11-16T06:09:45.003Z,,44,25.5,0,52.6,54,2
2017-11-16T06:09:54.994Z,,38,25.4,,56.1,54,
2017-11-16T06:10:04.976Z,,29,25.4,,56.9,54,
2017-11-16T06:10:15.045Z,,,25.4,,58.1,54,
2017-11-16T06:10:24.993Z,,,25.7,,59,54,
2017-11-16T06:10:35.013Z,,,26.3,,59.3,54,
2017-11-16T06:10:45.059Z,,,26.3,,60.1,54,
2017-11-16T06:10:54.989Z,,,26.1,,61.1,54,
2017-11-16T06:11:04.984Z,,30,26.2,,61.5,54,
2017-11-16T06:11:14.977Z,61,29,26.5,0,62.2,54,2
2017-11-16T06:11:24.988Z,,,26.6,,63.1,54,
2017-11-16T06:11:34.983Z,,,26.6,,63.3,54,
2017-11-16T06:11:44.993Z,,,26.6,,64,54,
2017-11-16T06:11:54.978Z,,,26.7,,64.2,54,
2017-11-16T06:12:04.978Z,,,26.7,,64.7,54,
2017-11-16T06:12:15.018Z,,0,26.9,0,63.6,54,2
2017-11-16T06:12:25.052Z,,,26.9,,61.9,54,
2017-11-16T06:12:34.984Z,,,27.2,,60.9,54,
2017-11-16T06:12:44.986Z,,,27.3,,59.9,54,
2017-11-16T06:12:54.981Z,,,26.9,,58.9,54,
2017-11-16T06:13:04.979Z,,,26.6,,57.9,54,
2017-11-16T06:13:14.995Z,,,26.7,,57.6,54,
2017-11-16T06:13:24.986Z,,,26.3,,56.8,54,
2017-11-16T06:13:34.978Z,,,26.2,,55.9,54,
2017-11-16T06:13:44.983Z,,,26,,55.4,54,
2017-11-16T06:13:54.981Z,,,26.1,,54.9,54,
2017-11-16T06:14:04.983Z,,,26.1,,54.3,54,
2017-11-16T06:14:14.981Z,,,26.2,,53.8,54,
2017-11-16T06:14:24.979Z,,,26,,53.3,54,
2017-11-16T06:14:34.980Z,,,25.9,,52.9,54,
2017-11-16T06:14:44.999Z,,,25.5,0,52.4,54,2
2017-11-16T06:14:54.982Z,,38,25.3,,56.2,54,
2017-11-16T06:15:04.982Z,,29,25.6,,56.9,54,
2017-11-16T06:15:14.983Z,,,25.6,,58,54,
2017-11-16T06:15:24.992Z,,29,26.1,,59,54,
2017-11-16T06:15:35.017Z,,,26.1,,59.3,54,
2017-11-16T06:15:44.990Z,,,25.9,,60.1,54,
2017-11-16T06:15:54.988Z,,,25.9,,61.1,54,
2017-11-16T06:16:04.988Z,,,26,,61.5,54,
2017-11-16T06:16:14.983Z,,,26.2,,62.1,54,
2017-11-16T06:16:24.986Z,,,26.3,,63.1,54,
2017-11-16T06:16:34.989Z,,,26.7,,63.3,54,
2017-11-16T06:16:44.988Z,,,26.7,,64,54,
2017-11-16T06:16:54.984Z,,,26.7,,64.2,54,
2017-11-16T06:17:04.981Z,,,26.8,,64.7,54,
2017-11-16T06:17:14.982Z,,0,27.1,0,63.8,54,2
2017-11-16T06:17:25.018Z,,,26.9,,61.9,54,
2017-11-16T06:17:35.031Z,,,27.1,,61.4,54,
2017-11-16T06:17:45.013Z,,,27.1,,59.9,54,
2017-11-16T06:17:55.024Z,,,27.1,,58.9,54,
2017-11-16T06:18:04.986Z,,,26.9,,58.4,54,
2017-11-16T06:18:14.986Z,,,26.8,,57.6,54,
2017-11-16T06:18:24.984Z,,,26.8,,56.8,54,
2017-11-16T06:18:34.990Z,,,26.7,,55.9,54,
2017-11-16T06:18:44.987Z,,,26.6,,55.4,54,
2017-11-16T06:18:54.985Z,,,26.3,,54.8,54,
2017-11-16T06:19:04.983Z,,,26,,53.9,54,
2017-11-16T06:19:14.983Z,,,26.2,,53.7,54,
2017-11-16T06:19:25.001Z,,,26.2,,53.3,54,
2017-11-16T06:19:34.986Z,,,26.1,,52.9,54,
2017-11-16T06:19:44.998Z,,44,25.5,0,52.4,54,2
2017-11-16T06:19:54.984Z,,38,25.3,,56.1,54,
2017-11-16T06:20:04.992Z,,29,25.5,,56.8,54,
2017-11-16T06:20:14.988Z,,,25.7,,57.1,54,
2017-11-16T06:20:24.985Z,,,26,,58.4,54,
2017-11-16T06:20:34.987Z,,,26.1,,59.1,54,
2017-11-16T06:20:45.063Z,,,26.1,,60,54,
2017-11-16T06:20:55.028Z,,,26.1,,60.6,54,
2017-11-16T06:21:05.034Z,,,26.2,,61.2,54,
2017-11-16T06:21:15.044Z,,,26.3,,62,54,
2017-11-16T06:21:25.010Z,,,26.5,,62.4,54,
2017-11-16T06:21:35.025Z,,,26.6,,63.1,54,
2017-11-16T06:21:45.035Z,,,26.6,,63.3,54,
2017-11-16T06:21:55.004Z,,,26.7,,63.8,54,
2017-11-16T06:22:04.997Z,,,26.6,,64.1,54,
2017-11-16T06:22:14.983Z,,,26.7,,64.5,54,
2017-11-16T06:22:24.990Z,,,26.7,,64.7,54,
2017-11-16T06:22:34.987Z,,0,26.9,0,64.9,54,2
2017-11-16T06:22:44.987Z,,,27.2,,62.5,54,
2017-11-16T06:22:54.992Z,,,27.1,,61.4,54,
2017-11-16T06:23:04.988Z,,,27.1,,59.8,54,
2017-11-16T06:23:14.986Z,,,26.9,,58.9,54,
2017-11-16T06:23:25.004Z,,,26.8,,57.9,54,
2017-11-16T06:23:34.986Z,,,26.8,,56.9,54,
2017-11-16T06:23:45.055Z,,,26.7,,56.4,54,
2017-11-16T06:23:54.989Z,,,26.7,,55.5,54,
2017-11-16T06:24:05.024Z,,,26.7,,54.8,54,
2017-11-16T06:24:15.000Z,,,26.5,,53.9,54,
2017-11-16T06:24:24.996Z,,,26,,53.5,54,
2017-11-16T06:24:34.987Z,,,25.7,,52.9,54,
2017-11-16T06:24:45.003Z,,,25.6,0,52.1,54,2
2017-11-16T06:24:55.005Z,,37,25.3,,56.1,54,
2017-11-16T06:25:04.985Z,,29,25.1,,56.5,54,
2017-11-16T06:25:14.993Z,,,25.9,,57,54,
2017-11-16T06:25:24.988Z,,,26,,58,54,
2017-11-16T06:25:35.008Z,,,25.7,,58.4,54,
2017-11-16T06:25:44.993Z,,,26,,59.1,54,
2017-11-16T06:25:54.987Z,,,26.2,,60,54,
2017-11-16T06:26:05.010Z,,,26.5,,60.2,54,
2017-11-16T06:26:14.993Z,,,26.2,,61.1,54,
2017-11-16T06:26:24.985Z,,,26.1,,61.3,54,
2017-11-16T06:26:34.985Z,,,26.2,,62,54,
2017-11-16T06:26:45.001Z,,,26.3,,62.2,54,
2017-11-16T06:26:54.988Z,,,26.6,,62.6,54,
2017-11-16T06:27:05.002Z,,,26.6,,63.1,54,
2017-11-16T06:27:14.995Z,,,26.7,,63.3,54,
2017-11-16T06:27:24.990Z,,,26.7,,63.6,54,
2017-11-16T06:27:34.987Z,,,26.9,,64,54,
2017-11-16T06:27:44.987Z,,,27.1,,64.1,54,
2017-11-16T06:27:54.988Z,,,27.1,,64.4,54,
2017-11-16T06:28:04.993Z,,30,27.1,,64.6,54,
2017-11-16T06:28:15.003Z,,29,27.2,,64.7,54,
2017-11-16T06:28:24.988Z,,,27.2,,64.8,54,
2017-11-16T06:28:34.997Z,,0,27.3,0,63.9,54,2
2017-11-16T06:28:45.020Z,,,27.4,,61.9,54,
2017-11-16T06:28:54.991Z,,,27.3,,60.9,54,
2017-11-16T06:29:04.989Z,,,27.2,,59.7,54,
2017-11-16T06:29:14.989Z,,,27.2,,58.7,54,
2017-11-16T06:29:24.989Z,,,27.2,,57.8,54,
2017-11-16T06:29:34.989Z,,,26.9,,56.9,54,
2017-11-16T06:29:44.997Z,,,27.2,,56.3,54,
2017-11-16T06:29:54.995Z,,,26.8,,55.6,54,
2017-11-16T06:30:04.990Z,,,26.7,,54.8,54,
2017-11-16T06:30:14.990Z,,39,26.3,0,58.1,54,2
2017-11-16T06:30:24.990Z,,32,26.5,,58.9,54,
2017-11-16T06:30:34.997Z,,29,26.6,,59.1,54,
2017-11-16T06:30:44.988Z,,,26.7,,60.1,54,
2017-11-16T06:30:54.987Z,,,26.7,,60.6,54,
2017-11-16T06:31:05.002Z,,,26.7,,61.3,54,
2017-11-16T06:31:14.988Z,,,26.7,,62,54,
2017-11-16T06:31:24.990Z,,,26.9,,62.5,54,
2017-11-16T06:31:35.006Z,,,26.9,,63.1,54,
2017-11-16T06:31:45.016Z,,,26.9,,63.5,54,
2017-11-16T06:31:54.989Z,,,27.1,,64,54,
2017-11-16T06:32:04.992Z,,,26.9,,64.4,54,
2017-11-16T06:32:14.991Z,,,27.2,,64.7,54,
2017-11-16T06:32:24.993Z,,0,27.3,0,64.8,54,2
2017-11-16T06:32:34.989Z,,,27.3,,61.9,54,
2017-11-16T06:32:44.995Z,,,27.4,,61.4,54,
2017-11-16T06:32:55.004Z,,,27.2,,59.9,54,
2017-11-16T06:33:05.012Z,,,27.4,,58.9,54,
2017-11-16T06:33:14.993Z,,,27.3,,58.5,54,
2017-11-16T06:33:25.003Z,,,27.2,,57.8,54,
2017-11-16T06:33:34.990Z,,,27.1,,56.9,54,
2017-11-16T06:33:44.995Z,,,27.1,,56.4,54,
2017-11-16T06:33:54.999Z,,,27.1,,55.7,54,
2017-11-16T06:34:04.997Z,,,26.7,,55.2,54,
2017-11-16T06:34:14.993Z,,,26.6,,54.8,54,
2017-11-16T06:34:24.995Z,,,26.6,,54.3,54,
2017-11-16T06:34:34.998Z,,,26.2,,53.9,54,
2017-11-16T06:34:45.004Z,,,26,,53.5,54,
2017-11-16T06:34:54.995Z,,,26.1,,53.2,54,
2017-11-16T06:35:04.995Z,,,26.2,,52.9,54,
2017-11-16T06:35:15.026Z,,41,25.7,0,56,54,2
2017-11-16T06:35:24.994Z,,32,26,,57.2,54,
2017-11-16T06:35:34.996Z,,29,26.3,,58.1,54,
2017-11-16T06:35:44.995Z,,,26.3,,59,54,
2017-11-16T06:35:54.992Z,,,26.3,,59.5,54,
2017-11-16T06:36:04.998Z,,,26.2,,60.2,54,
2017-11-16T06:36:14.996Z,,,26.5,,61.1,54,
2017-11-16T06:36:24.996Z,,,26.6,,62,54,
2017-11-16T06:36:34.995Z,,,26.7,,62.2,54,
2017-11-16T06:36:44.997Z,,,26.7,,63.1,54,
2017-11-16T06:36:54.998Z,,,26.7,,63.4,54,
2017-11-16T06:37:04.992Z,,,26.8,,64,54,
2017-11-16T06:37:14.993Z,,,26.8,,64.2,54,
2017-11-16T06:37:24.994Z,,,26.7,,64.5,54,
2017-11-16T06:37:34.996Z,,30,26.9,,64.8,54,
2017-11-16T06:37:45.018Z,,0,26.9,0,62.8,54,2
2017-11-16T06:37:55.001Z,,,27.4,,61.8,54,
2017-11-16T06:38:04.992Z,,,26.9,,60.9,54,
2017-11-16T06:38:15.009Z,,,27.1,,59.8,54,
2017-11-16T06:38:25.000Z,,,26.6,,58.8,54,
2017-11-16T06:38:35.677Z,,,26.6,,57.9,54,
2017-11-16T06:38:45.002Z,,,26.8,,56.9,54,
2017-11-16T06:38:54.998Z,,,27.2,,56.4,54,
2017-11-16T06:39:04.999Z,,,27.1,,55.6,54,
2017-11-16T06:39:15.001Z,,,26.9,,54.9,54,
2017-11-16T06:39:24.995Z,,,26.5,,54.5,54,
2017-11-16T06:39:34.993Z,,,26.7,,53.9,54,
2017-11-16T06:39:44.999Z,,,26.8,,53.5,54,
2017-11-16T06:39:55.006Z,,,26.3,,53.1,54,
2017-11-16T06:40:05.003Z,,,26.3,,52.6,54,
2017-11-16T06:40:15.013Z,,40,26,0,56.1,54,2
2017-11-16T06:40:25.007Z,,29,25.6,,56.9,54,
2017-11-16T06:40:34.997Z,,,25.7,,57.1,54,
2017-11-16T06:40:44.997Z,,,25.6,,58.5,54,
2017-11-16T06:40:54.998Z,,,26.2,,59.1,54,
2017-11-16T06:41:04.994Z,,30,26.2,,60,54,
2017-11-16T06:41:15.000Z,,29,26.6,,61.1,54,
2017-11-16T06:41:24.997Z,,,26.6,,61.3,54,
2017-11-16T06:41:34.998Z,,,26.8,,62,54,
2017-11-16T06:41:45.000Z,,,26.7,,62.5,54,
2017-11-16T06:41:54.996Z,,,26.7,,63.1,54,
2017-11-16T06:42:05.000Z,,,26.8,,63.5,54,
2017-11-16T06:42:14.998Z,,,26.9,,64,54,
2017-11-16T06:42:24.996Z,,30,26.9,,64.4,54,
2017-11-16T06:42:35.002Z,,29,27.1,,64.7,54,
2017-11-16T06:42:45.017Z,,0,26.9,0,64.8,54,2
2017-11-16T06:42:55.008Z,,,27.2,,61.9,54,
2017-11-16T06:43:05.002Z,,,27.2,,60.9,54,
2017-11-16T06:43:15.000Z,,,27.2,,59.9,54,
2017-11-16T06:43:25.001Z,,,27.2,,58.9,54,
2017-11-16T06:43:34.999Z,,,27.1,,57.9,54,
2017-11-16T06:43:45.001Z,,,27.1,,57.3,54,
2017-11-16T06:43:55.002Z,,,27.1,,56.6,54,
2017-11-16T06:44:05.000Z,,,26.6,,55.9,54,
2017-11-16T06:44:15.004Z,,,26.7,,55.3,54,
2017-11-16T06:44:24.997Z,,,26.5,,54.7,54,
2017-11-16T06:44:35.000Z,,,26.7,,53.9,54,
2017-11-16T06:44:45.006Z,,,26.5,,53.6,54,
2017-11-16T06:44:55.002Z,,,26.3,,53.2,54,
2017-11-16T06:45:05.007Z,,,26,,52.6,54,
2017-11-16T06:45:15.004Z,,38,25.9,0,56.1,54,2
2017-11-16T06:45:25.000Z,,29,25.7,,56.9,54,
2017-11-16T06:45:35.001Z,,,25.9,,57.1,54,
2017-11-16T06:45:45.008Z,,,25.6,,58.5,54,
2017-11-16T06:45:54.998Z,,,25.9,,59.1,54,
2017-11-16T06:46:05.008Z,,,26.1,,60,54,
2017-11-16T06:46:15.008Z,,,26.3,,60.7,54,
2017-11-16T06:46:25.050Z,,29,26.2,,61.4,54,
2017-11-16T06:46:35.022Z,,,26.3,,62,54,
2017-11-16T06:46:45.002Z,,,26.3,,62.6,54,
2017-11-16T06:46:55.002Z,,,26.8,,63.2,54,
2017-11-16T06:47:04.999Z,,30,26.6,,63.6,54,
2017-11-16T06:47:14.999Z,,29,26.9,,64,54,
2017-11-16T06:47:25.000Z,,,26.8,,64.5,54,
2017-11-16T06:47:35.004Z,,,26.8,,65.1,54,
2017-11-16T06:47:45.020Z,,0,27.2,0,62.9,54,2
2017-11-16T06:47:55.000Z,,,27.2,,61.8,54,
2017-11-16T06:48:05.001Z,,,26.9,,60.9,54,
2017-11-16T06:48:15.001Z,,,27.2,,59.7,54,
2017-11-16T06:48:25.000Z,,,27.2,,58.8,54,
2017-11-16T06:48:35.001Z,,,27.2,,57.9,54,
2017-11-16T06:48:45.005Z,,,26.8,,56.9,54,
2017-11-16T06:48:55.014Z,,,26.9,,56.5,54,
2017-11-16T06:49:05.002Z,,,26.5,,55.7,54,
2017-11-16T06:49:15.001Z,,,26.7,,54.9,54,
2017-11-16T06:49:25.002Z,,,26.7,,54.6,54,
2017-11-16T06:49:35.006Z,,,26.6,,53.9,54,
2017-11-16T06:49:45.000Z,,,26.6,,53.6,54,
2017-11-16T06:49:55.007Z,,,26.1,,53.2,54,
2017-11-16T06:50:05.007Z,,,26,,52.6,54,
2017-11-16T06:50:15.004Z,,39,26.1,0,56.1,54,2
2017-11-16T06:50:25.004Z,,29,25.7,,56.9,54,
2017-11-16T06:50:35.003Z,,,26,,57,54,
2017-11-16T06:50:45.009Z,,,26.2,,58.5,54,
2017-11-16T06:50:55.005Z,,,26.1,,59.3,54,
2017-11-16T06:51:05.001Z,,,26.5,,60.1,54,
2017-11-16T06:51:15.002Z,,29,26.3,,61.1,54,
2017-11-16T06:51:25.003Z,,,26.5,,61.5,54,
2017-11-16T06:51:35.003Z,,,26.5,,62.1,54,
2017-11-16T06:51:45.010Z,,,26.5,,63.1,54,
2017-11-16T06:51:55.013Z,,,26.7,,63.3,54,
2017-11-16T06:52:05.033Z,,30,26.6,,64,54,
2017-11-16T06:52:15.043Z,,,26.9,,64.2,54,
2017-11-16T06:52:25.006Z,,29,26.7,,64.6,54,
2017-11-16T06:52:35.008Z,,0,26.9,0,64.8,54,2
2017-11-16T06:52:45.026Z,,,27.1,,61.9,54,
2017-11-16T06:52:55.016Z,,,27.1,,61.5,54,
2017-11-16T06:53:05.007Z,,,27.1,,59.9,54,
2017-11-16T06:53:15.007Z,,,27.1,,59.3,54,
2017-11-16T06:53:25.007Z,,,27.2,,58.5,54,
2017-11-16T06:53:35.003Z,,,27.1,,57.7,54,
2017-11-16T06:53:45.009Z,,,26.9,,56.8,54,
2017-11-16T06:53:55.010Z,,,26.8,,55.9,54,
2017-11-16T06:54:05.004Z,,,26.9,,55.5,54,
2017-11-16T06:54:15.005Z,,,26.6,,54.9,54,
2017-11-16T06:54:25.006Z,,,26.3,,54.5,54,
2017-11-16T06:54:35.005Z,,,26,,53.9,54,
2017-11-16T06:54:45.110Z,,,25.9,,53.4,54,
2017-11-16T06:54:55.018Z,,,26.1,,52.9,54,
2017-11-16T06:55:05.005Z,,,26.3,,52.4,54,
2017-11-16T06:55:15.011Z,,39,26,0,56.1,54,2
2017-11-16T06:55:25.010Z,,29,25.6,,56.9,54,
2017-11-16T06:55:36.056Z,,,26.2,,57.1,54,
2017-11-16T06:55:45.025Z,,,26.1,,58.5,54,
2017-11-16T06:55:55.034Z,,,26.2,,59.1,54,
2017-11-16T06:56:05.010Z,,,26.5,,60.1,54,
2017-11-16T06:56:15.010Z,,,26.3,,61.1,54,
2017-11-16T06:56:25.034Z,,,26.6,,61.5,54,
2017-11-16T06:56:35.004Z,,,26.5,,62.1,54,
2017-11-16T06:56:45.019Z,,30,26.5,,62.8,54,
2017-11-16T06:56:55.006Z,,29,26.8,,63.3,54,
2017-11-16T06:57:05.003Z,,29,26.6,,64,54,
2017-11-16T06:57:15.020Z,,,26.6,,64.2,54,
2017-11-16T06:57:25.022Z,,,26.8,,64.7,54,
2017-11-16T06:57:35.012Z,,0,26.9,0,63.6,54,2
2017-11-16T06:57:45.014Z,,,27.2,,61.9,54,
2017-11-16T06:57:55.037Z,,,27.1,,60.9,54,
2017-11-16T06:58:05.008Z,,,27.1,,59.9,54,
2017-11-16T06:58:15.007Z,,,27.2,,58.9,54,
2017-11-16T06:58:25.010Z,,,27.1,,58.4,54,
2017-11-16T06:58:35.013Z,,,27.2,,57.6,54,
2017-11-16T06:58:45.011Z,,,26.9,,56.8,54,
2017-11-16T06:58:55.012Z,,,26.8,,55.9,54,
2017-11-16T06:59:05.008Z,,,26.6,,55.4,54,
2017-11-16T06:59:15.007Z,,,26.6,,54.9,54,
2017-11-16T06:59:25.005Z,,,26.5,,54.3,54,
2017-11-16T06:59:35.007Z,,,26.5,,53.8,54,
2017-11-16T06:59:45.013Z,,,26.1,,53.4,54,
2017-11-16T06:59:55.007Z,,,26.2,,52.9,54,
2017-11-16T07:00:05.097Z,,,25.7,,52.6,54,
2017-11-16T07:00:15.016Z,,42,26,0,55.1,54,2
2017-11-16T07:00:25.127Z,,31,25.5,,56.9,54,
2017-11-16T07:00:35.111Z,,29,26,,57,54,
2017-11-16T07:00:45.020Z,,,26.1,,58.4,54,
2017-11-16T07:00:55.012Z,,,26.3,,59.1,54,
2017-11-16T07:01:05.013Z,,29,26.6,,60,54,
2017-11-16T07:01:15.013Z,,,26.3,,61.1,54,
2017-11-16T07:01:25.015Z,,,26.6,,61.4,54,
2017-11-16T07:01:35.023Z,,30,26.6,,62.1,54,
2017-11-16T07:01:45.027Z,,29,26.8,,62.7,54,
2017-11-16T07:01:55.006Z,,,26.8,,63.3,54,
2017-11-16T07:02:05.014Z,,,26.9,,63.8,54,
2017-11-16T07:02:15.017Z,,,26.9,,64.2,54,
2017-11-16T07:02:25.012Z,,,26.8,,64.6,54,
2017-11-16T07:02:35.011Z,,0,27.3,0,64.8,54,2
2017-11-16T07:02:45.015Z,,,27.3,,61.9,54,
2017-11-16T07:02:55.011Z,,,27.4,,61.5,54,
2017-11-16T07:03:05.023Z,,,27.3,,59.9,54,
2017-11-16T07:03:36.267Z,,,27.4,,59.4,54,
2017-11-16T07:03:36.280Z,,,27.3,,57.7,54,
2017-11-16T07:03:45.017Z,,,27.1,,56.8,54,
2017-11-16T07:03:55.012Z,,,27.1,,56.2,54,
2017-11-16T07:04:05.020Z,,,27.1,,55.5,54,
2017-11-16T07:04:15.015Z,,,26.8,,54.9,54,
2017-11-16T07:04:25.011Z,,,26.8,,54.4,54,
2017-11-16T07:04:35.009Z,,,26.8,,53.9,54,
2017-11-16T07:04:45.023Z,,,26.7,,53.4,54,
2017-11-16T07:04:55.018Z,,,26.6,,52.9,54,
2017-11-16T07:05:05.025Z,,,26.3,,52.6,54,
2017-11-16T07:05:15.017Z,,39,25.9,0,56,54,2
2017-11-16T07:05:25.010Z,,31,26.1,,56.9,54,
2017-11-16T07:05:35.012Z,,29,26,,57.1,54,
2017-11-16T07:05:45.009Z,,,26.3,,58.4,54,
2017-11-16T07:05:55.010Z,,,26.2,,59.1,54,
2017-11-16T07:06:05.032Z,,,26.5,,60,54,
2017-11-16T07:06:15.011Z,,,26.6,,61.1,54,
2017-11-16T07:06:25.020Z,,,26.7,,61.4,54,
2017-11-16T07:06:35.014Z,,,26.7,,62.1,54,
2017-11-16T07:06:45.019Z,,,26.9,,62.7,54,
2017-11-16T07:06:55.060Z,,,26.8,,63.3,54,
2017-11-16T07:07:05.025Z,,,26.7,,63.8,54,
2017-11-16T07:07:15.012Z,,,27.3,,64.2,54,
2017-11-16T07:07:25.025Z,,,27.3,,64.6,54,
2017-11-16T07:07:35.021Z,,0,27.4,0,64.9,54,2
2017-11-16T07:07:45.025Z,,,27.3,,62.6,54,
2017-11-16T07:07:55.012Z,,,27.4,,61.5,54,
2017-11-16T07:08:05.014Z,,,27.3,,60.4,54,
2017-11-16T07:08:15.010Z,,,27.5,,59.4,54,
2017-11-16T07:08:25.014Z,,,27.4,,58.6,54,
2017-11-16T07:08:35.014Z,,,27.7,,57.7,54,
2017-11-16T07:08:45.027Z,,,27.3,,56.8,54,
2017-11-16T07:08:55.050Z,,,27.3,,56.3,54,
2017-11-16T07:09:05.015Z,,,27.2,,55.5,54,
2017-11-16T07:09:15.015Z,,,26.9,,54.9,54,
2017-11-16T07:09:25.015Z,,,26.9,,54.5,54,
2017-11-16T07:09:35.107Z,,,26.8,,53.9,54,
2017-11-16T07:09:45.017Z,,,26.7,,53.4,54,
2017-11-16T07:09:55.095Z,,,26.3,,52.9,54,
2017-11-16T07:10:05.016Z,,,26.5,,52.6,54,
2017-11-16T07:10:15.072Z,,39,26,0,56.1,54,2
2017-11-16T07:10:25.012Z,,29,25.9,,56.9,54,
2017-11-16T07:10:35.028Z,,,26.3,,57.1,54,
2017-11-16T07:10:45.013Z,,,26.5,,58.5,54,
2017-11-16T07:10:55.034Z,,,26.5,,59.1,54,
2017-11-16T07:11:05.018Z,,,26.6,,60.1,54,
2017-11-16T07:11:15.017Z,61,30,26.8,0,61.1,54,2
2017-11-16T07:11:25.031Z,,29,26.7,,61.5,54,
2017-11-16T07:11:35.013Z,,29,26.6,,62.1,54,
2017-11-16T07:11:45.018Z,,,26.6,,62.8,54,
2017-11-16T07:11:55.032Z,,,26.8,,63.3,54,
2017-11-16T07:12:05.022Z,,30,26.8,,64,54,
2017-11-16T07:12:15.015Z,,29,26.9,,64.2,54,
2017-11-16T07:12:25.041Z,,,27.3,,64.7,54,
2017-11-16T07:12:35.066Z,,0,27.2,0,63.9,54,2
2017-11-16T07:12:45.067Z,,,27.7,,61.9,54,
2017-11-16T07:12:55.068Z,,,27.4,,61.4,54,
2017-11-16T07:13:05.035Z,,,27.5,,59.9,54,
2017-11-16T07:13:15.086Z,,,27.4,,58.9,54,
2017-11-16T07:13:25.069Z,,,27.5,,58.4,54,
2017-11-16T07:13:35.022Z,,,27.4,,57.6,54,
2017-11-16T07:13:45.028Z,,,27.4,,56.8,54,
2017-11-16T07:13:55.018Z,,,27.3,,55.9,54,
2017-11-16T07:14:05.018Z,,,27.3,,55.4,54,
2017-11-16T07:14:15.018Z,,,27.2,,54.9,54,
2017-11-16T07:14:25.055Z,,,26.9,,54.4,54,
2017-11-16T07:14:35.017Z,,,26.8,,53.8,54,
2017-11-16T07:14:45.021Z,,,27.1,,53.4,54,
2017-11-16T07:14:55.074Z,,,26.7,,52.9,54,
2017-11-16T07:15:05.018Z,,,26.5,,52.6,54,
2017-11-16T07:15:15.033Z,,39,26.6,0,56,54,2
2017-11-16T07:15:25.067Z,,31,26.5,,56.9,54,
2017-11-16T07:15:35.054Z,,29,26.6,,57.1,54,
2017-11-16T07:15:45.030Z,,,26.5,,58.4,54,
2017-11-16T07:15:55.020Z,,,26.6,,59.1,54,
2017-11-16T07:16:05.018Z,,,26.5,,60.1,54,
2017-11-16T07:16:15.044Z,,29,26.7,,61.1,54,
2017-11-16T07:16:25.023Z,,,26.6,,61.4,54,
2017-11-16T07:16:35.095Z,,30,26.8,,62.1,54,
2017-11-16T07:16:45.126Z,,29,26.6,,62.8,54,
2017-11-16T07:16:55.131Z,,29,26.9,,63.3,54,
2017-11-16T07:17:05.131Z,,30,27.2,,64,54,
2017-11-16T07:17:15.107Z,,29,27.2,,64.2,54,
2017-11-16T07:17:25.101Z,,30,27.3,,64.7,54,
2017-11-16T07:17:35.100Z,,0,27.4,0,63.9,54,2
2017-11-16T07:17:45.114Z,,,27.4,,61.9,54,
2017-11-16T07:17:55.043Z,,,27.3,,61.4,54,
2017-11-16T07:18:05.025Z,,,27.4,,59.9,54,
2017-11-16T07:18:15.080Z,,,27.4,,58.9,54,
2017-11-16T07:18:25.094Z,,,27.7,,58.4,54,
2017-11-16T07:18:35.095Z,,,27.3,,57.6,54,
2017-11-16T07:18:45.073Z,,,27.3,,56.8,54,
2017-11-16T07:18:55.052Z,,,26.7,,55.9,54,
2017-11-16T07:19:05.018Z,,,26.7,,55.4,54,
2017-11-16T07:19:15.070Z,,,27.3,,54.9,54,
