Time,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive,ActPow,HwTSet
2018-01-13T10:11:44.736Z,,,,33.2,,,54
2018-01-13T10:11:54.782Z,,,,33.1,,,54
2018-01-13T10:12:04.723Z,,,,32.9,,,54
2018-01-13T10:12:14.868Z,,,41,32.7,,,54
2018-01-13T10:12:24.725Z,,,40.9,32.5,,,54
2018-01-13T10:12:34.733Z,,,41,32.2,,,54
2018-01-13T10:12:44.744Z,,,41,32,,,54
2018-01-13T10:12:54.804Z,,,41,31.8,,,54
2018-01-13T10:13:04.716Z,,,,31.5,,,54
2018-01-13T10:13:14.872Z,,,,31.3,,,54
2018-01-13T10:13:24.717Z,,,,31,,,54
2018-01-13T10:13:34.744Z,,,41.1,30.8,,,54
2018-01-13T10:13:44.778Z,,,,30.6,,,54
2018-01-13T10:13:54.790Z,,,,30.3,,,54
2018-01-13T10:14:04.743Z,,,41.2,30.2,,,54
2018-01-13T10:14:14.945Z,,,41.3,30,,,54
2018-01-13T10:14:24.760Z,,,,29.8,,,54
2018-01-13T10:14:34.726Z,,,,29.7,,,54
2018-01-13T10:14:44.723Z,,,41.4,29.5,,,54
2018-01-13T10:14:54.733Z,,,,29.3,,,54
2018-01-13T10:15:04.750Z,,,,29.1,,,54
2018-01-13T10:15:14.887Z,,,41.5,29,,,54
2018-01-13T10:15:24.736Z,,,,28.9,,,54
2018-01-13T10:15:34.722Z,,,,28.7,,,54
2018-01-13T10:15:44.794Z,,,,28.6,,,54
2018-01-13T10:15:54.725Z,,,,28.5,,,54
2018-01-13T10:16:04.738Z,,,41.6,28.4,,,54
2018-01-13T10:16:14.852Z,,,,28.3,,,54
2018-01-13T10:16:24.730Z,,,,28.1,,,54
2018-01-13T10:16:34.738Z,,,,28,,,54
2018-01-13T10:16:44.778Z,,,,27.9,,,54
2018-01-13T10:16:54.721Z,,,,27.9,,,54
2018-01-13T10:17:04.723Z,,,,27.8,,,54
2018-01-13T10:17:14.830Z,,,,27.7,,,54
2018-01-13T10:17:24.733Z,,,41.5,27.5,,,54
2018-01-13T10:17:34.745Z,,,,27.4,,,54
2018-01-13T10:17:44.749Z,61,0,41.5,27.4,2,0,54
2018-01-13T10:17:54.735Z,,,,27.3,,,54
2018-01-13T10:18:04.751Z,,,,27.2,,,54
2018-01-13T10:18:14.831Z,,,,27.1,,,54
2018-01-13T10:18:24.721Z,,,,27.1,,,54
2018-01-13T10:18:34.758Z,,,,26.9,,,54
2018-01-13T10:18:44.721Z,,,,26.8,,,54
2018-01-13T10:18:54.721Z,,,41.4,26.8,,,54
2018-01-13T10:19:04.721Z,,,,26.7,,,54
2018-01-13T10:19:14.911Z,,,,26.6,,,54
2018-01-13T10:19:24.721Z,,,,26.6,,,54
2018-01-13T10:19:34.763Z,,,,26.5,,,54
2018-01-13T10:19:44.738Z,,,,26.5,,,54
2018-01-13T10:19:54.751Z,,,41.3,26.3,,,54
2018-01-13T10:20:04.741Z,,,,26.2,,,54
2018-01-13T10:20:14.852Z,,,,26.2,,,54
2018-01-13T10:20:24.724Z,,,,26.1,,,54
2018-01-13T10:20:34.727Z,,,,26.1,,,54
2018-01-13T10:20:44.727Z,,,,26,,,54
2018-01-13T10:20:54.728Z,,,41.2,26,,,54
2018-01-13T10:21:04.722Z,,,,25.9,,,54
2018-01-13T10:21:14.822Z,,,,25.9,,,54
2018-01-13T10:21:24.730Z,,,,25.7,,,54
2018-01-13T10:21:34.752Z,,,,25.7,,,54
2018-01-13T10:21:44.727Z,,,41.1,25.6,,,54
2018-01-13T10:21:54.742Z,,,,25.6,,,54
2018-01-13T10:22:04.777Z,,,,25.5,,,54
2018-01-13T10:22:14.824Z,,0,42.1,25.5,2,44,54
2018-01-13T10:22:24.777Z,,,46.1,25.4,,34,54
2018-01-13T10:22:34.784Z,,,44.9,25.4,,29,54
2018-01-13T10:22:44.733Z,,,44,25.4,,,54
2018-01-13T10:22:54.724Z,,,45,25.5,,,54
2018-01-13T10:23:04.735Z,,,44.9,25.7,,,54
2018-01-13T10:23:14.884Z,,,44.7,26.1,,,54
2018-01-13T10:23:24.916Z,,,,26.5,,,54
2018-01-13T10:23:34.725Z,,,44.5,26.8,,,54
2018-01-13T10:23:44.775Z,,,44.4,27.2,,,54
2018-01-13T10:23:54.725Z,,,,27.5,,,54
2018-01-13T10:24:04.760Z,,,,27.8,,,54
2018-01-13T10:24:14.850Z,,,,28,,,54
2018-01-13T10:24:24.745Z,,,44.5,28.3,,,54
2018-01-13T10:24:34.733Z,,,,28.4,,,54
2018-01-13T10:24:44.724Z,,,44.6,28.5,,,54
2018-01-13T10:24:54.755Z,,,,28.6,,,54
2018-01-13T10:25:04.726Z,,,44.7,28.7,,,54
2018-01-13T10:25:14.859Z,,,,28.9,,,54
2018-01-13T10:25:24.892Z,,,44.8,29,,,54
2018-01-13T10:25:34.758Z,,,,29.1,,,54
2018-01-13T10:25:44.754Z,,,,29.2,,,54
2018-01-13T10:25:54.805Z,,,44.9,29.2,,30,54
2018-01-13T10:26:04.737Z,,,45,29.3,,29,54
2018-01-13T10:26:14.861Z,,,45.1,29.5,,,54
2018-01-13T10:26:24.728Z,,,45.2,29.6,,30,54
2018-01-13T10:26:34.728Z,,,45.3,29.7,,29,54
2018-01-13T10:26:44.728Z,,,45.4,29.8,,,54
2018-01-13T10:26:54.749Z,,,45.5,30,,,54
2018-01-13T10:27:04.728Z,,,45.6,30.1,,,54
2018-01-13T10:27:14.828Z,,,45.8,30.1,,,54
2018-01-13T10:27:24.773Z,,,45.9,30.2,,,54
2018-01-13T10:27:34.736Z,,,46,30.3,,,54
2018-01-13T10:27:44.747Z,,,46.1,30.3,,,54
2018-01-13T10:27:54.745Z,,,46.2,30.4,,,54
2018-01-13T10:28:04.740Z,,,46.3,30.6,,,54
2018-01-13T10:28:14.889Z,,,46.4,30.7,,,54
2018-01-13T10:28:24.802Z,,,46.6,30.8,,,54
2018-01-13T10:28:34.737Z,,,46.7,30.9,,,54
2018-01-13T10:28:44.728Z,,,46.8,31,,,54
2018-01-13T10:28:54.731Z,,,47,31.2,,29,54
2018-01-13T10:29:04.741Z,,,,31.3,,,54
2018-01-13T10:29:14.860Z,,,47.1,31.4,,,54
2018-01-13T10:29:24.801Z,,,47.2,31.5,,,54
2018-01-13T10:29:34.734Z,,,47.3,31.6,,,54
2018-01-13T10:29:44.781Z,,,47.4,31.8,,,54
2018-01-13T10:29:54.796Z,,,47.6,31.9,,,54
2018-01-13T10:30:04.733Z,,,47.7,31.9,,,54
2018-01-13T10:30:14.832Z,,,47.8,32,,,54
2018-01-13T10:30:24.733Z,,,47.9,32.1,,,54
2018-01-13T10:30:34.731Z,,,48,32.2,,,54
2018-01-13T10:30:44.743Z,,,,32.2,,,54
2018-01-13T10:30:54.726Z,,,48.1,32.3,,,54
2018-01-13T10:31:04.728Z,,,48.2,32.4,,,54
2018-01-13T10:31:14.859Z,,,,32.4,,,54
2018-01-13T10:31:24.744Z,,,48.3,32.5,,,54
2018-01-13T10:31:34.730Z,,,48.4,32.6,,30,54
2018-01-13T10:31:44.754Z,,,48.5,32.7,,29,54
2018-01-13T10:31:54.732Z,,,48.6,32.7,,,54
2018-01-13T10:32:04.753Z,,,48.7,32.8,,,54
2018-01-13T10:32:14.840Z,,,48.8,32.9,,,54
2018-01-13T10:32:24.738Z,,,,33.1,,,54
2018-01-13T10:32:34.744Z,,,49,33.1,,,54
2018-01-13T10:32:44.744Z,,,,33.2,,,54
2018-01-13T10:32:54.736Z,,,49.1,33.3,,,54
2018-01-13T10:33:04.776Z,,,49.2,33.3,,,54
2018-01-13T10:33:14.853Z,,,49.3,33.4,,,54
2018-01-13T10:33:24.746Z,,,,33.4,,,54
2018-01-13T10:33:34.756Z,,,49.4,33.5,,,54
2018-01-13T10:33:44.735Z,,0,49.5,33.6,2,0,54
2018-01-13T10:33:54.740Z,,,46.9,33.6,,,54
2018-01-13T10:34:04.772Z,,,45.9,33.7,,,54
2018-01-13T10:34:14.837Z,,,45.2,33.7,,,54
2018-01-13T10:34:24.746Z,,,44.7,33.7,,,54
2018-01-13T10:34:34.734Z,,,43.9,33.6,,,54
2018-01-13T10:34:44.756Z,,,43.4,33.6,,,54
2018-01-13T10:34:54.731Z,,,42.9,33.6,,,54
2018-01-13T10:35:04.745Z,,,42.4,33.5,,,54
2018-01-13T10:35:14.885Z,,,41.9,33.5,,,54
2018-01-13T10:35:24.755Z,,,41.7,33.4,,,54
2018-01-13T10:35:34.745Z,,,41.4,33.3,,,54
2018-01-13T10:35:44.787Z,,,41.2,33.3,,,54
2018-01-13T10:35:54.738Z,,,40.9,33.2,,,54
2018-01-13T10:36:04.789Z,,,40.8,33.1,,,54
2018-01-13T10:36:14.894Z,,,40.6,33.1,,,54
2018-01-13T10:36:24.738Z,,,40.4,32.9,,,54
2018-01-13T10:36:34.785Z,,,40.2,32.8,,,54
2018-01-13T10:36:44.737Z,,,40,32.8,,,54
2018-01-13T10:36:54.757Z,,,,32.7,,,54
2018-01-13T10:37:04.780Z,,,,32.6,,,54
2018-01-13T10:37:14.943Z,,,,32.6,,,54
2018-01-13T10:37:24.762Z,,,39.9,32.5,,,54
2018-01-13T10:37:34.765Z,,,,32.6,,,54
2018-01-13T10:37:44.735Z,,,,32.6,,,54
2018-01-13T10:37:54.746Z,,,,32.6,,,54
2018-01-13T10:38:04.737Z,,,,32.5,,,54
2018-01-13T10:38:29.156Z,,,,32.3,,,54
2018-01-13T10:38:29.162Z,,,,32.2,,,54
2018-01-13T10:38:34.739Z,,,,32,,,54
2018-01-13T10:38:44.738Z,,,,31.8,,,54
2018-01-13T10:38:54.744Z,,,,31.5,,,54
2018-01-13T10:39:04.732Z,,,,31.3,,,54
2018-01-13T10:39:14.841Z,,,,31,,,54
2018-01-13T10:39:24.733Z,,,,30.8,,,54
2018-01-13T10:39:34.783Z,,,40,30.6,,,54
2018-01-13T10:39:44.745Z,,,,30.3,,,54
2018-01-13T10:39:54.764Z,,,,30.1,,,54
2018-01-13T10:40:04.773Z,,,40.1,30,,,54
2018-01-13T10:40:14.848Z,,,,29.7,,,54
2018-01-13T10:40:24.747Z,,,,29.5,,,54
2018-01-13T10:40:34.734Z,,,40.2,29.3,,,54
2018-01-13T10:40:44.738Z,,,,29.1,,,54
2018-01-13T10:40:54.735Z,,,40.3,29,,,54
2018-01-13T10:41:04.761Z,,,,28.9,,,54
2018-01-13T10:41:14.837Z,,,40.4,28.7,,,54
2018-01-13T10:41:24.746Z,,,,28.5,,,54
2018-01-13T10:41:34.750Z,,,,28.4,,,54
2018-01-13T10:41:44.737Z,,,,28.3,,,54
2018-01-13T10:41:54.734Z,,,40.5,28.1,,,54
2018-01-13T10:42:04.773Z,,,,28,,,54
2018-01-13T10:42:14.836Z,,,,27.9,,,54
2018-01-13T10:42:24.785Z,,0,43.6,27.8,2,40,54
2018-01-13T10:42:34.740Z,,,45.9,27.7,,29,54
2018-01-13T10:42:44.736Z,,,44.9,27.5,,,54
2018-01-13T10:42:54.790Z,,,45,27.5,,,54
2018-01-13T10:43:04.750Z,,,45.4,27.7,,,54
2018-01-13T10:43:14.856Z,,,,27.9,,,54
2018-01-13T10:43:24.736Z,,,45.6,28.3,,,54
2018-01-13T10:43:34.744Z,,,45.7,28.5,,,54
2018-01-13T10:43:44.757Z,,,,28.9,,,54
2018-01-13T10:43:54.734Z,,,45.8,29.2,,,54
2018-01-13T10:44:04.741Z,,,46,29.3,,,54
2018-01-13T10:44:14.848Z,,,,29.6,,,54
2018-01-13T10:44:24.743Z,,,46.1,29.8,,30,54
2018-01-13T10:44:34.808Z,,,46.2,30,,29,54
2018-01-13T10:44:44.738Z,,,46.3,30.1,,,54
2018-01-13T10:44:54.739Z,,,,30.2,,,54
2018-01-13T10:45:04.737Z,,,46.4,30.3,,,54
2018-01-13T10:45:14.850Z,,,46.5,30.4,,,54
2018-01-13T10:45:24.762Z,,,46.4,30.6,,,54
2018-01-13T10:45:34.738Z,,,,30.6,,,54
2018-01-13T10:45:44.758Z,,,46.5,30.7,,,54
2018-01-13T10:45:54.740Z,,,46.6,30.7,,,54
2018-01-13T10:46:04.739Z,,,,30.8,,,54
2018-01-13T10:46:14.852Z,,,46.7,30.9,,,54
2018-01-13T10:46:24.741Z,,,46.8,30.9,,,54
2018-01-13T10:46:34.741Z,,,46.9,31,,,54
2018-01-13T10:46:44.860Z,,,47,31.2,,30,54
2018-01-13T10:46:54.833Z,,,47.1,31.3,,29,54
2018-01-13T10:47:04.751Z,,,47.2,31.3,,,54
2018-01-13T10:47:14.863Z,,,,31.4,,,54
2018-01-13T10:47:24.771Z,,,47.3,31.4,,,54
2018-01-13T10:47:34.751Z,,,47.4,31.5,,,54
2018-01-13T10:47:44.787Z,,,47.6,31.6,,,54
2018-01-13T10:47:54.747Z,,,47.7,31.6,,,54
2018-01-13T10:48:04.739Z,,,47.8,31.8,,,54
2018-01-13T10:48:14.949Z,,,47.9,31.8,,,54
2018-01-13T10:48:24.740Z,,,48,31.9,,,54
2018-01-13T10:48:34.740Z,,,48.1,32,,,54
2018-01-13T10:48:44.756Z,,,48.2,32,,,54
2018-01-13T10:48:54.743Z,,,48.3,32.1,,,54
2018-01-13T10:49:04.762Z,,,48.4,32.2,,,54
2018-01-13T10:49:14.904Z,,,48.5,32.3,,,54
2018-01-13T10:49:28.175Z,,,48.6,32.4,,,54
2018-01-13T10:49:35.463Z,,,,32.5,,,54
2018-01-13T10:49:44.784Z,,,48.8,32.6,,,54
2018-01-13T10:49:54.747Z,,,48.9,32.6,,,54
2018-01-13T10:50:04.786Z,,,49,32.7,,,54
2018-01-13T10:50:14.846Z,,,,32.8,,,54
2018-01-13T10:50:24.759Z,,,49.1,32.9,,,54
2018-01-13T10:50:34.774Z,,,49.2,32.9,,,54
2018-01-13T10:50:44.745Z,,,49.3,33.1,,,54
2018-01-13T10:50:54.745Z,,,49.4,33.2,,,54
2018-01-13T10:51:04.740Z,,,49.5,33.2,,,54
2018-01-13T10:51:14.941Z,,,49.6,33.3,,,54
2018-01-13T10:51:24.742Z,,0,47.8,33.4,2,0,54
2018-01-13T10:51:34.738Z,,,45.9,33.4,,,54
2018-01-13T10:51:44.743Z,,,45.2,33.5,,,54
2018-01-13T10:51:54.745Z,,,44.8,33.4,,,54
2018-01-13T10:52:04.764Z,,,43.9,33.4,,,54
2018-01-13T10:52:14.847Z,,,43.6,33.4,,,54
2018-01-13T10:52:24.751Z,,,42.9,33.3,,,54
2018-01-13T10:52:34.747Z,,,42.6,33.2,,,54
2018-01-13T10:52:44.741Z,,,42.2,33.1,,,54
2018-01-13T10:52:54.757Z,,,41.8,33.1,,,54
2018-01-13T10:53:04.738Z,,,41.5,32.9,,,54
2018-01-13T10:53:14.870Z,,,41.3,32.8,,,54
2018-01-13T10:53:24.767Z,,,40.9,32.7,,,54
2018-01-13T10:53:34.777Z,,,40.8,32.6,,,54
2018-01-13T10:53:44.741Z,,,40.6,32.6,,,54
2018-01-13T10:53:54.742Z,,,40.5,32.5,,,54
2018-01-13T10:54:04.794Z,,,40.3,32.4,,,54
2018-01-13T10:54:14.886Z,,,40.1,32.4,,,54
2018-01-13T10:54:24.781Z,,,40,32.3,,,54
2018-01-13T10:54:34.740Z,,,,32.2,,,54
2018-01-13T10:54:44.740Z,,,,32.1,,,54
2018-01-13T10:54:54.777Z,,,,32.1,,,54
2018-01-13T10:55:04.747Z,,,,32.1,,,54
2018-01-13T10:55:14.864Z,,,39.9,32.1,,,54
2018-01-13T10:55:24.769Z,,,39.9,32.1,,,54
2018-01-13T10:55:34.779Z,,,39.9,32,,,54
2018-01-13T10:55:44.750Z,,,,31.9,,,54
2018-01-13T10:55:54.780Z,,,,31.6,,,54
2018-01-13T10:56:04.769Z,,,,31.4,,,54
2018-01-13T10:56:14.881Z,,,,31.2,,,54
2018-01-13T10:56:24.759Z,,,,30.9,,,54
2018-01-13T10:56:34.827Z,,,,30.7,,,54
2018-01-13T10:56:44.741Z,,,40,30.4,,,54
2018-01-13T10:56:54.740Z,,,,30.2,,,54
2018-01-13T10:57:04.802Z,,,,30,,,54
2018-01-13T10:57:14.867Z,,,,29.7,,,54
2018-01-13T10:57:24.784Z,,,40.1,29.5,,,54
2018-01-13T10:57:34.752Z,,,,29.3,,,54
2018-01-13T10:57:44.759Z,,,40.2,29.1,,,54
2018-01-13T10:57:54.778Z,,,,29,,,54
2018-01-13T10:58:04.841Z,,,,28.7,,,54
2018-01-13T10:58:14.942Z,,,40.3,28.6,,,54
2018-01-13T10:58:24.772Z,,,,28.5,,,54
2018-01-13T10:58:34.841Z,,,40.4,28.3,,,54
2018-01-13T10:58:44.744Z,,,,28.1,,,54
2018-01-13T10:58:54.775Z,,,,28,,,54
2018-01-13T10:59:04.751Z,,,40.5,27.9,,,54
2018-01-13T10:59:14.985Z,,,,27.8,,,54
2018-01-13T10:59:24.752Z,,,,27.7,,,54
2018-01-13T10:59:34.744Z,,,,27.5,,,54
2018-01-13T10:59:44.747Z,,,,27.4,,,54
2018-01-13T10:59:54.751Z,,,,27.3,,,54
2018-01-13T11:00:04.761Z,,,40.6,27.3,,,54
2018-01-13T11:00:14.851Z,,,,27.2,,,54
2018-01-13T11:00:24.745Z,,,,27.1,,,54
2018-01-13T11:00:34.756Z,,,,26.9,,,54
2018-01-13T11:00:44.784Z,,,,26.8,,,54
2018-01-13T11:00:54.771Z,,,40.5,26.8,,,54
2018-01-13T11:01:04.745Z,,,,26.7,,,54
2018-01-13T11:01:14.893Z,,,,26.6,,,54
2018-01-13T11:01:24.804Z,,,,26.5,,,54
2018-01-13T11:01:34.756Z,,,,26.5,,,54
2018-01-13T11:01:44.760Z,,,,26.3,,,54
2018-01-13T11:01:54.804Z,,,,26.2,,,54
2018-01-13T11:02:04.755Z,,,,26.2,,,54
2018-01-13T11:02:14.947Z,,,,26.1,,,54
2018-01-13T11:02:24.828Z,,,40.4,26.1,,,54
2018-01-13T11:02:34.746Z,,,,26,,,54
2018-01-13T11:02:44.788Z,,,,25.9,,,54
2018-01-13T11:02:54.828Z,,,,25.9,,,54
2018-01-13T11:03:04.748Z,,,,25.7,,,54
2018-01-13T11:03:14.846Z,,,,25.6,,,54
2018-01-13T11:03:24.762Z,,,,25.6,,,54
2018-01-13T11:03:34.752Z,,,40.3,25.5,,,54
2018-01-13T11:03:44.767Z,,,,25.5,,,54
2018-01-13T11:03:54.749Z,,,,25.4,,,54
2018-01-13T11:04:04.751Z,,,,25.4,,,54
2018-01-13T11:04:14.891Z,,,,25.3,,,54
2018-01-13T11:04:24.749Z,,,,25.3,,,54
2018-01-13T11:04:34.750Z,,,40.2,25.1,,,54
2018-01-13T11:04:44.887Z,,,,25.1,,,54
2018-01-13T11:04:54.758Z,,,,25,,,54
2018-01-13T11:05:04.791Z,,,,25,,,54
2018-01-13T11:05:14.920Z,,,,24.9,,,54
2018-01-13T11:05:24.753Z,,,,24.9,,,54
2018-01-13T11:05:34.799Z,,0,40.1,24.8,2,,54
2018-01-13T11:05:44.753Z,,,44.1,24.8,,39,54
2018-01-13T11:05:54.815Z,,,44.9,24.8,,29,54
2018-01-13T11:06:04.753Z,,,43,24.8,,29,54
2018-01-13T11:06:14.956Z,,,44,24.9,,,54
2018-01-13T11:06:24.752Z,,,44.3,25.1,,,54
2018-01-13T11:06:34.804Z,,,44.1,25.4,,,54
2018-01-13T11:06:44.756Z,,,,25.7,,,54
2018-01-13T11:06:54.753Z,,,43.9,26.1,,30,54
2018-01-13T11:07:04.793Z,,,,26.5,,29,54
2018-01-13T11:07:14.872Z,,,,26.8,,,54
2018-01-13T11:07:24.751Z,,,,27.2,,,54
2018-01-13T11:07:34.771Z,,,44,27.4,,,54
2018-01-13T11:07:44.753Z,,,,27.5,,,54
2018-01-13T11:07:54.764Z,,,44.1,27.8,,,54
2018-01-13T11:08:04.799Z,,,44.2,27.9,,,54
2018-01-13T11:08:14.856Z,,,,28,,30,54
2018-01-13T11:08:24.760Z,,,,28.1,,29,54
2018-01-13T11:08:34.747Z,,,44.3,28.3,,,54
2018-01-13T11:08:44.764Z,,,,28.4,,,54
2018-01-13T11:08:54.765Z,,,44.4,28.4,,,54
2018-01-13T11:09:04.793Z,,,,28.5,,,54
2018-01-13T11:09:15.109Z,,,,28.6,,,54
2018-01-13T11:09:24.756Z,,,44.5,28.7,,,54
2018-01-13T11:09:34.798Z,,,44.6,28.7,,,54
2018-01-13T11:09:44.754Z,,,44.7,28.9,,,54
2018-01-13T11:09:54.750Z,,,44.8,29,,,54
2018-01-13T11:10:04.761Z,,,45,29.1,,,54
2018-01-13T11:10:14.863Z,,,45.1,29.1,,,54
2018-01-13T11:10:24.754Z,,,45.2,29.2,,,54
2018-01-13T11:10:34.795Z,,,45.3,29.3,,,54
2018-01-13T11:10:44.760Z,,,45.5,29.5,,,54
2018-01-13T11:10:54.761Z,,,45.6,29.6,,,54
2018-01-13T11:11:04.802Z,,,45.7,29.7,,,54
2018-01-13T11:11:14.937Z,,,45.8,29.8,,,54
2018-01-13T11:11:25.216Z,,,46,30,,,54
2018-01-13T11:11:34.837Z,,,46.1,30.1,,,54
2018-01-13T11:11:44.757Z,,,46.2,30.2,,,54
2018-01-13T11:11:54.802Z,,,46.3,30.4,,,54
2018-01-13T11:12:04.756Z,,,46.5,30.6,,,54
2018-01-13T11:12:14.943Z,,,46.6,30.7,,,54
2018-01-13T11:12:24.804Z,,,46.7,30.8,,,54
2018-01-13T11:12:34.768Z,,,46.8,30.9,,,54
2018-01-13T11:12:44.762Z,,,47,30.9,,,54
2018-01-13T11:12:54.759Z,,,,31,,,54
2018-01-13T11:13:04.759Z,,,47.1,31.2,,,54
2018-01-13T11:13:14.862Z,,,47.3,31.3,,30,54
2018-01-13T11:13:24.760Z,,,47.4,31.4,,29,54
2018-01-13T11:13:34.752Z,,,,31.5,,,54
2018-01-13T11:13:44.757Z,,,47.7,31.6,,,54
2018-01-13T11:13:54.754Z,,,,31.8,,,54
2018-01-13T11:14:04.805Z,,,47.8,31.9,,,54
2018-01-13T11:14:14.860Z,0,1,48,32,0,30,54
2018-01-13T11:14:24.823Z,,,49.7,15.9,,69,54
2018-01-13T11:14:34.836Z,,0,48.1,42,0,0,54
2018-01-13T11:14:44.777Z,,,48.1,41.8,,,54
2018-01-13T11:14:54.807Z,,,49,41.5,,,54
2018-01-13T11:15:04.761Z,,,,41.7,,,54
2018-01-13T11:15:14.999Z,,,,42.5,,,54
2018-01-13T11:15:24.799Z,,,48.9,43.3,,,54
2018-01-13T11:15:34.868Z,61,0,,44,2,,54
2018-01-13T11:15:45.371Z,,0,49.5,44.7,2,44,54
2018-01-13T11:15:54.762Z,,,52.1,45.2,,35,54
2018-01-13T11:16:04.761Z,,,50.7,45.6,,29,54
2018-01-13T11:16:14.872Z,,,49.5,45.9,,30,54
2018-01-13T11:16:24.822Z,,,49.9,46.1,,29,54
2018-01-13T11:16:34.760Z,,,49.7,46.4,,,54
2018-01-13T11:16:49.883Z,,,49.4,46.6,,,54
2018-01-13T11:16:55.013Z,,,49.2,46.8,,,54
2018-01-13T11:17:04.873Z,,,49.1,46.8,,,54
2018-01-13T11:17:14.961Z,,,49,46.7,,,54
2018-01-13T11:17:24.754Z,,,,46.5,,,54
2018-01-13T11:17:34.808Z,,0,48.9,46.2,2,0,54
2018-01-13T11:17:44.764Z,,,45.9,45.9,,,54
2018-01-13T11:17:59.949Z,61,0,44.9,45.5,2,0,54
2018-01-13T11:18:04.771Z,,,43.9,45.1,,,54
2018-01-13T11:18:14.855Z,,,43.4,44.6,,,54
2018-01-13T11:18:25.246Z,,,42.6,44,,,54
2018-01-13T11:18:34.782Z,,,41.9,43.5,,,54
2018-01-13T11:18:44.755Z,,,41.5,43,,,54
2018-01-13T11:18:54.784Z,,,40.9,42.5,,,54
2018-01-13T11:19:04.765Z,,,40.7,42,,,54
2018-01-13T11:19:14.975Z,,,40.4,41.4,,,54
2018-01-13T11:19:24.770Z,,,40.1,40.8,,,54
2018-01-13T11:19:34.785Z,,,39.9,40.4,,,54
2018-01-13T11:19:44.756Z,,,39.7,39.9,,,54
2018-01-13T11:19:54.755Z,,,39.4,39.5,,,54
2018-01-13T11:20:04.766Z,,,39.3,39.1,,,54
2018-01-13T11:20:14.926Z,,,38.9,38.6,,,54
2018-01-13T11:20:24.770Z,,,,38.2,,,54
2018-01-13T11:20:34.757Z,,,38.7,37.8,,,54
2018-01-13T11:20:44.821Z,,,,37.5,,,54
2018-01-13T11:20:54.755Z,,,,37.2,,,54
2018-01-13T11:21:04.762Z,,,38.6,36.7,,,54
2018-01-13T11:21:14.926Z,,,,36.6,,,54
2018-01-13T11:21:24.769Z,,,,36.5,,,54
2018-01-13T11:21:34.758Z,,,,36.3,,,54
2018-01-13T11:21:44.836Z,,,,36.1,,,54
2018-01-13T11:21:54.767Z,,,,35.9,,,54
2018-01-13T11:22:04.797Z,,,,35.6,,,54
2018-01-13T11:22:14.907Z,,,38.5,35.2,,,54
2018-01-13T11:22:24.868Z,,,,34.7,,,54
2018-01-13T11:22:34.759Z,,,,34.3,,,54
2018-01-13T11:22:44.839Z,,,,34,,,54
2018-01-13T11:22:54.760Z,,,,33.6,,,54
2018-01-13T11:23:04.771Z,,,,33.2,,,54
2018-01-13T11:23:14.860Z,,,,32.8,,,54
2018-01-13T11:23:24.817Z,,,,32.4,,,54
2018-01-13T11:23:34.760Z,,,,32.1,,,54
2018-01-13T11:23:44.833Z,,,,31.8,,,54
2018-01-13T11:23:54.773Z,,,,31.5,,,54
2018-01-13T11:24:04.761Z,,,,31.2,,,54
2018-01-13T11:24:14.956Z,,0,38.6,30.8,2,,54
2018-01-13T11:24:24.877Z,,,44.1,30.4,,36,54
2018-01-13T11:24:34.777Z,,,44.9,30.2,,29,54
2018-01-13T11:24:44.758Z,,,43.5,30.1,,,54
2018-01-13T11:24:54.775Z,,,44.2,30,,29,54
2018-01-13T11:25:04.770Z,,,44.9,30.1,,,54
2018-01-13T11:25:14.866Z,,,45,30.2,,,54
2018-01-13T11:25:24.771Z,,,45.3,30.4,,,54
2018-01-13T11:25:34.809Z,,,45.4,30.7,,,54
2018-01-13T11:25:44.843Z,,,45.6,30.8,,,54
2018-01-13T11:25:54.792Z,,,,31,,,54
2018-01-13T11:26:04.776Z,,,45.9,31.2,,,54
2018-01-13T11:26:14.944Z,,,46,31.3,,,54
2018-01-13T11:26:24.805Z,,,46.2,31.4,,,54
2018-01-13T11:26:34.758Z,,,46.3,31.4,,,54
2018-01-13T11:26:44.758Z,,,46.4,31.4,,,54
2018-01-13T11:26:54.785Z,,,,31.4,,,54
2018-01-13T11:27:04.766Z,,,46.5,31.4,,,54
2018-01-13T11:27:14.875Z,,,46.6,31.4,,,54
2018-01-13T11:27:24.795Z,,,46.7,31.5,,,54
2018-01-13T11:27:34.763Z,,,,31.5,,,54
2018-01-13T11:27:44.760Z,,,,31.5,,,54
2018-01-13T11:27:54.765Z,,,46.8,31.5,,,54
2018-01-13T11:28:04.761Z,,,,31.5,,,54
2018-01-13T11:28:14.905Z,,,46.9,31.6,,,54
2018-01-13T11:28:24.772Z,,,47,31.6,,,54
2018-01-13T11:28:34.833Z,,,,31.6,,30,54
2018-01-13T11:28:44.774Z,,,47.1,31.6,,,54
2018-01-13T11:28:54.764Z,,,47.2,31.6,,29,54
2018-01-13T11:29:04.763Z,,,47.3,31.8,,,54
2018-01-13T11:29:14.887Z,,,47.4,31.8,,,54
2018-01-13T11:29:24.822Z,,,47.3,31.9,,,54
2018-01-13T11:29:34.765Z,,,47.6,31.9,,,54
2018-01-13T11:29:44.787Z,,,47.7,31.9,,,54
2018-01-13T11:29:54.787Z,,,47.8,32,,,54
2018-01-13T11:30:04.805Z,,,47.9,32,,,54
