Time,HwTOutlet,ActPow,HwTSet,PrimTSet,HwActive,ChActive,PrimT
2018-01-28T10:28:08.188Z,21.7,,54,,,,40.3
2018-01-28T10:28:18.128Z,21.9,,54,,,,40.5
2018-01-28T10:28:28.141Z,22,,54,,,,40.6
2018-01-28T10:28:38.251Z,22.1,,54,0,1,0,40.8
2018-01-28T10:28:48.149Z,15.6,34,54,,,,39.3
2018-01-28T10:28:58.155Z,39.1,,54,,,,40.6
2018-01-28T10:29:08.150Z,39.7,66,54,,,,43.1
2018-01-28T10:29:18.162Z,42.1,0,54,,0,0,44.9
2018-01-28T10:29:28.141Z,42.1,,54,,,,44.4
2018-01-28T10:29:38.309Z,42.8,,54,,,,43.5
2018-01-28T10:29:48.141Z,43.3,,54,,,,42.9
2018-01-28T10:29:58.141Z,43.4,,54,,,,
2018-01-28T10:30:08.164Z,43.4,,54,,,,42.8
2018-01-28T10:30:18.126Z,43.5,,54,61,0,2,43
2018-01-28T10:30:28.160Z,43.6,,54,,,,43.1
2018-01-28T10:30:38.258Z,43.6,,54,,,,43.3
2018-01-28T10:30:48.131Z,43.5,,54,,,,43.5
2018-01-28T10:30:58.136Z,42.9,,54,,,,43.7
2018-01-28T10:31:08.142Z,42,,54,,,,43.8
2018-01-28T10:31:18.130Z,40.9,,54,,,,43.9
2018-01-28T10:31:28.135Z,39.2,,54,,,,44
2018-01-28T10:31:38.264Z,37.1,,54,,,,
2018-01-28T10:31:48.135Z,35.5,,54,,,,44.1
2018-01-28T10:31:58.136Z,33.8,,54,,,,
2018-01-28T10:32:08.132Z,32.3,,54,,,,44.2
2018-01-28T10:32:18.134Z,31.2,,54,,,,
2018-01-28T10:32:28.135Z,30,,54,,,,
2018-01-28T10:32:38.238Z,28.7,,54,,,,44.3
2018-01-28T10:32:48.126Z,28,,54,,,,
2018-01-28T10:32:58.140Z,27.2,,54,,,,
2018-01-28T10:33:08.176Z,26.3,,54,,,,44.4
2018-01-28T10:33:18.138Z,25.9,,54,,,,
2018-01-28T10:33:28.141Z,25.3,,54,,,,44.5
2018-01-28T10:33:38.258Z,24.7,,54,,,,
2018-01-28T10:33:48.158Z,24.2,,54,,0,2,44.8
2018-01-28T10:33:58.129Z,23.8,35,54,,,,47.8
2018-01-28T10:34:08.128Z,23.7,29,54,,,,43.8
2018-01-28T10:34:18.140Z,24,,54,,,,44
2018-01-28T10:34:28.133Z,24.8,29,54,,,,43.9
2018-01-28T10:34:38.247Z,25.1,,54,,,,43.5
2018-01-28T10:34:48.147Z,25.1,,54,,,,43.2
2018-01-28T10:34:58.135Z,25.3,,54,,,,42.9
2018-01-28T10:35:08.128Z,25.3,,54,,,,42.7
2018-01-28T10:35:18.132Z,25.1,,54,,,,42.4
2018-01-28T10:35:28.144Z,25,,54,,,,42.3
2018-01-28T10:35:38.291Z,24.9,,54,0,1,0,42.4
2018-01-28T10:35:48.193Z,14.8,0,54,,0,0,46.6
2018-01-28T10:35:58.163Z,15.3,,54,,,,43.6
2018-01-28T10:36:08.188Z,23,,54,,1,0,43.3
2018-01-28T10:36:18.133Z,34.9,70,54,,1,0,39.2
2018-01-28T10:36:28.171Z,36.9,83,54,,,,42
2018-01-28T10:36:38.268Z,40.9,99,54,,,,48.3
2018-01-28T10:36:48.147Z,46.5,96,54,,,,52.3
2018-01-28T10:36:58.136Z,49.9,92,54,,,,55
2018-01-28T10:37:08.148Z,52.6,85,54,,,,57
2018-01-28T10:37:18.156Z,54.3,81,54,,,,58.3
2018-01-28T10:37:28.130Z,55.1,67,54,,,,58.8
2018-01-28T10:37:38.238Z,54.6,,54,,,,57.9
2018-01-28T10:37:48.196Z,54.2,70,54,,,,57.7
2018-01-28T10:37:58.131Z,54.1,53,54,,0,0,57.7
2018-01-28T10:38:08.156Z,53.8,0,54,,0,0,56.4
2018-01-28T10:38:18.201Z,54.6,,54,,,,46.9
2018-01-28T10:38:28.137Z,54.7,,54,,,,48.9
2018-01-28T10:38:38.305Z,51.8,,54,,,,54.3
2018-01-28T10:38:48.196Z,49.3,,54,,,,55.3
2018-01-28T10:38:58.142Z,48,,54,61,0,2,56
2018-01-28T10:39:08.145Z,47.2,,54,,,,56.1
2018-01-28T10:39:18.133Z,47,,54,,,,56.2
2018-01-28T10:39:28.150Z,47.1,,54,,,,
2018-01-28T10:39:38.344Z,47,,54,,,,
2018-01-28T10:39:48.145Z,46.3,,54,,,,
2018-01-28T10:39:58.146Z,44.6,,54,,,,
2018-01-28T10:40:08.134Z,42.5,,54,,,,
2018-01-28T10:40:18.149Z,40.5,,54,,,,56.1
2018-01-28T10:40:28.150Z,38.2,,54,,,,
2018-01-28T10:40:38.400Z,36.1,,54,,,,
2018-01-28T10:40:48.175Z,34.7,,54,,,,
2018-01-28T10:40:58.136Z,33.4,,54,,,,
2018-01-28T10:41:08.139Z,32.3,,54,,,,
2018-01-28T10:41:18.204Z,30.8,42,54,,0,2,58
2018-01-28T10:41:28.152Z,30,29,54,,,,52.6
2018-01-28T10:41:38.257Z,30,,54,,,,46.7
2018-01-28T10:41:48.166Z,30,,54,,,,49
2018-01-28T10:41:58.164Z,30.2,,54,,,,46.8
2018-01-28T10:42:08.135Z,30.4,,54,,,,46.2
2018-01-28T10:42:18.138Z,30.3,,54,,,,45.8
2018-01-28T10:42:28.138Z,30.1,,54,,,,44.9
2018-01-28T10:42:38.279Z,29.6,,54,,,,44.6
2018-01-28T10:42:48.134Z,29,,54,,,,44.2
2018-01-28T10:42:58.134Z,28.6,,54,,,,44
2018-01-28T10:43:08.141Z,28.4,,54,,,,43.9
2018-01-28T10:43:18.153Z,27.8,,54,,,,
2018-01-28T10:43:28.142Z,27.3,,54,,,,43.8
2018-01-28T10:43:38.245Z,26.9,,54,,,,
2018-01-28T10:43:48.136Z,26.8,,54,,,,
2018-01-28T10:43:58.134Z,26.6,,54,,,,43.9
2018-01-28T10:44:08.161Z,26.5,,54,,,,
2018-01-28T10:44:18.136Z,26.3,,54,,,,44
2018-01-28T10:44:28.167Z,26,,54,,,,44.1
2018-01-28T10:44:39.269Z,26,,54,,,,
2018-01-28T10:44:48.144Z,26,,54,,,,44.2
2018-01-28T10:44:58.163Z,25.9,,54,,,,44.3
2018-01-28T10:45:08.209Z,25.9,,54,,,,44.4
2018-01-28T10:45:18.150Z,25.7,,54,,,,44.5
2018-01-28T10:45:28.160Z,25.9,,54,,,,44.6
2018-01-28T10:45:38.252Z,25.9,,54,,,,44.7
2018-01-28T10:45:48.159Z,25.9,,54,,,,44.8
2018-01-28T10:45:58.158Z,25.9,,54,,,,45
2018-01-28T10:46:08.160Z,25.7,,54,,,,45.1
2018-01-28T10:46:18.135Z,25.7,,54,,,,45.2
2018-01-28T10:46:28.278Z,25.9,,54,,,,45.3
2018-01-28T10:46:38.345Z,26,,54,,,,45.5
2018-01-28T10:46:48.150Z,26,,54,,,,45.6
2018-01-28T10:46:58.136Z,25.9,,54,,,,45.8
2018-01-28T10:47:08.134Z,26,30,54,,,,45.9
2018-01-28T10:47:18.148Z,26,29,54,,,,46
2018-01-28T10:47:28.139Z,26,,54,,,,46.2
2018-01-28T10:47:38.272Z,26,0,54,,,,46.4
2018-01-28T10:47:48.150Z,26.1,,54,,0,2,44.8
2018-01-28T10:47:58.244Z,26,,54,,,,42.9
2018-01-28T10:48:08.212Z,25.7,0,54,61,0,2,42.1
2018-01-28T10:48:28.184Z,25.6,,54,,,,41.7
2018-01-28T10:48:28.323Z,25.4,,54,,,,40.9
2018-01-28T10:48:38.259Z,25.3,,54,,,,40.5
2018-01-28T10:48:53.302Z,25.1,,54,,,,39.9
2018-01-28T10:48:58.305Z,24.9,,54,,,,39.6
2018-01-28T10:49:08.181Z,24.8,,54,,,,38.9
2018-01-28T10:49:18.155Z,24.4,,54,,,,38.8
2018-01-28T10:49:28.172Z,24.3,,54,,,,38.5
2018-01-28T10:49:38.289Z,24.3,,54,,,,38.2
2018-01-28T10:49:48.178Z,24.3,,54,,,,37.9
2018-01-28T10:50:03.330Z,24.2,,54,,,,37.8
2018-01-28T10:50:08.153Z,23.9,,54,,,,37.6
2018-01-28T10:50:18.213Z,23.8,,54,,,,37.5
2018-01-28T10:50:33.250Z,23.7,,54,,,,37.3
2018-01-28T10:50:39.409Z,23.4,,54,,,,37.2
2018-01-28T10:50:48.216Z,23.3,,54,,,,37.1
2018-01-28T10:50:58.288Z,23.1,,54,,,,
2018-01-28T10:51:08.147Z,23.2,,54,,,,
2018-01-28T10:51:23.173Z,23.1,,54,,,,
2018-01-28T10:51:28.164Z,22.7,,54,,,,
2018-01-28T10:51:38.273Z,22.4,,54,,,,
2018-01-28T10:51:48.144Z,22.1,,54,,,,
2018-01-28T10:51:58.147Z,21.7,,54,,,,
2018-01-28T10:52:08.137Z,21.3,,54,,,,
2018-01-28T10:52:18.155Z,21.2,,54,,,,
2018-01-28T10:52:28.154Z,20.8,,54,,,,
2018-01-28T10:52:38.262Z,20.5,,54,,,,
2018-01-28T10:52:48.152Z,20.2,,54,,,,37.2
2018-01-28T10:52:58.141Z,20.1,,54,,,,
2018-01-28T10:53:08.156Z,19.8,,54,,,,
2018-01-28T10:53:18.193Z,19.6,,54,,,,37.3
2018-01-28T10:53:28.141Z,19.4,,54,,,,
2018-01-28T10:53:38.264Z,19.3,,54,,,,37.4
2018-01-28T10:53:48.146Z,19,,54,,,,37.5
2018-01-28T10:53:58.145Z,18.9,,54,,,,
2018-01-28T10:54:08.163Z,18.8,,54,,,,37.6
2018-01-28T10:54:18.153Z,18.6,,54,,,,
2018-01-28T10:54:28.141Z,18.5,,54,,,,37.7
2018-01-28T10:54:38.267Z,18.4,,54,,,,
2018-01-28T10:54:48.151Z,18.2,,54,,,,37.8
2018-01-28T10:54:58.141Z,18.2,,54,,,,
2018-01-28T10:55:08.160Z,18.1,,54,,,,
2018-01-28T10:55:18.141Z,17.9,,54,,,,
2018-01-28T10:55:28.140Z,17.9,,54,,,,37.9
2018-01-28T10:55:38.468Z,17.8,,54,,,,
2018-01-28T10:55:48.158Z,17.8,,54,,,,
2018-01-28T10:55:58.142Z,17.7,,54,,,,
2018-01-28T10:56:08.139Z,17.7,,54,,,,
2018-01-28T10:56:18.233Z,17.5,,54,,,,
2018-01-28T10:56:28.143Z,17.5,,54,,,,
2018-01-28T10:56:38.286Z,17.5,,54,,,,
2018-01-28T10:56:48.140Z,17.4,,54,,,,
2018-01-28T10:56:58.143Z,17.4,,54,,,,
2018-01-28T10:57:08.177Z,17.3,,54,5,0,0,
2018-01-28T10:57:18.141Z,17.3,,54,,,,
2018-01-28T10:57:28.141Z,17.3,,54,61,0,2,
2018-01-28T10:57:38.241Z,17.1,,54,5,0,0,
2018-01-28T10:57:48.171Z,17.1,,54,,,,
2018-01-28T10:57:58.154Z,17.1,,54,,,,
2018-01-28T10:58:08.151Z,17.1,,54,,,,
2018-01-28T10:58:18.142Z,17,,54,61,0,2,
2018-01-28T10:58:28.164Z,17,,54,5,0,0,37.9
2018-01-28T10:58:38.245Z,17,,54,,,,37.8
2018-01-28T10:58:48.203Z,16.8,,54,,,,
2018-01-28T10:58:58.143Z,16.8,,54,61,0,2,
2018-01-28T10:59:08.155Z,16.8,,54,,,,
2018-01-28T10:59:18.144Z,16.8,,54,,,,
2018-01-28T10:59:28.157Z,16.8,,54,,,,
2018-01-28T10:59:38.317Z,16.7,,54,,,,
2018-01-28T10:59:48.146Z,16.7,,54,,,,37.7
2018-01-28T10:59:58.148Z,16.7,,54,,,,
2018-01-28T11:00:08.152Z,16.7,,54,,,,
2018-01-28T11:00:18.155Z,16.7,,54,,,,
2018-01-28T11:00:28.182Z,16.5,,54,,,,
2018-01-28T11:00:38.274Z,16.5,,54,,,,
2018-01-28T11:00:48.145Z,16.5,,54,,,,
2018-01-28T11:00:58.151Z,16.7,,54,,,,37.6
2018-01-28T11:01:08.145Z,16.5,,54,,,,
2018-01-28T11:01:18.148Z,16.5,,54,,,,
2018-01-28T11:01:28.149Z,16.5,,54,,,,
2018-01-28T11:01:38.272Z,16.5,,54,,,,
2018-01-28T11:01:48.165Z,16.4,,54,,,,
2018-01-28T11:01:58.169Z,16.4,,54,,,,
2018-01-28T11:02:08.166Z,16.4,,54,,,,37.5
2018-01-28T11:02:18.148Z,16.4,,54,,,,
2018-01-28T11:02:28.189Z,16.4,,54,,,,
2018-01-28T11:02:38.244Z,16.4,,54,,,,
2018-01-28T11:02:48.151Z,16.4,,54,,,,
2018-01-28T11:02:58.145Z,16.4,,54,,,,
2018-01-28T11:03:08.180Z,16.2,,54,,,,
2018-01-28T11:03:18.154Z,16.4,,54,,,,37.4
2018-01-28T11:03:28.190Z,16.4,,54,,,,
2018-01-28T11:03:38.270Z,16.2,,54,,,,
2018-01-28T11:03:48.158Z,16.2,,54,,,,
2018-01-28T11:03:58.185Z,16.4,,54,,,,
2018-01-28T11:04:08.180Z,16.2,,54,,,,
2018-01-28T11:04:18.146Z,16.2,,54,,,,
2018-01-28T11:04:28.162Z,16.2,,54,,,,37.3
2018-01-28T11:04:38.252Z,16.2,,54,,,,
2018-01-28T11:04:48.151Z,16.2,,54,,,,
2018-01-28T11:04:58.152Z,16.2,,54,,,,
2018-01-28T11:05:08.150Z,16.1,,54,,,,
2018-01-28T11:05:18.175Z,16.1,,54,,,,
2018-01-28T11:05:28.161Z,16.1,,54,,,,
2018-01-28T11:05:38.248Z,16.2,,54,,,,37.2
2018-01-28T11:05:48.149Z,16.1,,54,,,,
2018-01-28T11:05:58.169Z,16.1,,54,,,,
2018-01-28T11:06:08.152Z,16.1,,54,,,,
2018-01-28T11:06:18.221Z,16.1,,54,,,,
2018-01-28T11:06:28.159Z,16.1,,54,,,,
2018-01-28T11:06:38.268Z,16.1,,54,,,,
2018-01-28T11:06:48.154Z,16.1,,54,,,,
2018-01-28T11:06:58.164Z,16.1,,54,,,,37.1
2018-01-28T11:07:08.147Z,15.9,,54,,,,
2018-01-28T11:07:18.153Z,16.1,,54,,,,
2018-01-28T11:07:28.157Z,16.1,,54,,,,
2018-01-28T11:07:38.275Z,15.9,,54,,,,
2018-01-28T11:07:48.189Z,15.9,,54,,,,
2018-01-28T11:07:58.150Z,15.9,,54,,,,
2018-01-28T11:08:08.156Z,15.9,,54,,,,
2018-01-28T11:08:18.172Z,15.9,,54,,,,
2018-01-28T11:08:28.156Z,15.9,,54,,,,
2018-01-28T11:08:38.265Z,15.9,,54,,,,36.9
2018-01-28T11:08:48.178Z,15.9,,54,,,,36.9
2018-01-28T11:08:58.235Z,15.9,,54,,,,
2018-01-28T11:09:08.163Z,15.9,,54,,,,
2018-01-28T11:09:18.155Z,15.9,,54,,,,
2018-01-28T11:09:28.397Z,15.9,,54,,,,
2018-01-28T11:09:38.269Z,30.1,45,54,0,1,0,34.1
2018-01-28T11:09:48.162Z,34.4,50,54,,,,37.2
2018-01-28T11:09:58.157Z,37.8,57,54,,,,41.2
2018-01-28T11:10:08.178Z,41.6,53,54,,,,44.1
2018-01-28T11:10:18.202Z,44.6,48,54,,,,47
2018-01-28T11:10:28.161Z,46.8,46,54,,,,48.2
2018-01-28T11:10:38.300Z,48.5,42,54,,,,50
2018-01-28T11:10:48.183Z,49.9,39,54,,,,51
2018-01-28T11:10:58.159Z,50.8,34,54,,,,51.5
2018-01-28T11:11:08.179Z,51.4,0,54,,0,0,51.9
2018-01-28T11:11:18.166Z,46.5,75,54,,1,0,49
2018-01-28T11:11:28.151Z,44.1,74,54,,,,49.5
2018-01-28T11:11:38.272Z,45.9,120,54,,,,53.4
2018-01-28T11:11:48.208Z,50.1,114,54,,,,57.3
2018-01-28T11:11:58.159Z,52.7,0,54,,0,0,58.4
2018-01-28T11:12:08.189Z,53.4,,54,,,,55.5
2018-01-28T11:12:18.171Z,55.5,,54,,,,43.8
2018-01-28T11:12:28.189Z,52.7,,54,,,,53.2
2018-01-28T11:12:38.366Z,48.8,,54,,,,56
2018-01-28T11:12:48.170Z,46.3,,54,,,,56.8
2018-01-28T11:12:58.166Z,45.3,,54,61,0,2,57
2018-01-28T11:13:08.191Z,45.2,,54,,,,57.1
2018-01-28T11:13:18.229Z,45.4,,54,,,,
2018-01-28T11:13:28.161Z,45.5,,54,,,,57
2018-01-28T11:13:38.262Z,44.7,,54,,,,
2018-01-28T11:13:48.158Z,42.8,,54,,,,
2018-01-28T11:13:58.167Z,40.4,,54,,,,56.9
2018-01-28T11:14:08.177Z,38.3,,54,,,,
2018-01-28T11:14:18.151Z,36.5,,54,,,,
2018-01-28T11:14:28.170Z,34.3,,54,,,,
2018-01-28T11:14:38.312Z,33.1,,54,,,,
2018-01-28T11:14:48.159Z,31.6,,54,,,,56.8
2018-01-28T11:14:58.171Z,30.2,,54,,,,
2018-01-28T11:15:08.169Z,28.9,,54,,,,
2018-01-28T11:15:18.159Z,28,,54,,,,
2018-01-28T11:15:28.218Z,27.3,44,54,,0,2,58.1
2018-01-28T11:15:38.257Z,26.8,30,54,,,,52.4
2018-01-28T11:15:48.202Z,26.7,29,54,,,,44.4
2018-01-28T11:15:58.163Z,27.3,30,54,,,,48
2018-01-28T11:16:08.155Z,27.5,29,54,,,,46.8
2018-01-28T11:16:18.155Z,27.9,,54,,,,45.1
2018-01-28T11:16:28.160Z,27.9,,54,,,,44.6
2018-01-28T11:16:38.256Z,27.7,,54,,,,43.6
2018-01-28T11:16:48.154Z,27.5,,54,,,,42.9
2018-01-28T11:16:58.154Z,27.3,,54,,,,42.4
2018-01-28T11:17:08.157Z,27.1,,54,,,,42
2018-01-28T11:17:18.157Z,26.8,,54,,,,41.8
2018-01-28T11:17:28.183Z,26.7,,54,,,,41.7
2018-01-28T11:17:38.268Z,26.5,,54,,,,41.5
2018-01-28T11:17:48.161Z,26.2,,54,,,,
2018-01-28T11:17:58.192Z,26,,54,,,,
2018-01-28T11:18:08.173Z,25.9,,54,,,,
2018-01-28T11:18:18.160Z,25.7,,54,,,,41.6
2018-01-28T11:18:28.155Z,25.7,,54,,,,
2018-01-28T11:18:38.278Z,25.7,,54,,,,41.7
2018-01-28T11:18:48.170Z,25.6,,54,,,,41.8
2018-01-28T11:18:58.160Z,25.5,,54,,,,42
2018-01-28T11:19:08.154Z,25.6,,54,,,,42.1
2018-01-28T11:19:18.154Z,25.5,,54,,,,42.2
2018-01-28T11:19:28.199Z,25.5,,54,,,,42.3
2018-01-28T11:19:38.337Z,25.5,,54,,,,42.6
2018-01-28T11:19:48.166Z,25.5,,54,,,,42.7
2018-01-28T11:19:58.174Z,25.5,,54,,,,42.9
2018-01-28T11:20:08.164Z,25.5,,54,,,,43
2018-01-28T11:20:18.169Z,25.6,,54,,,,43.2
2018-01-28T11:20:28.160Z,25.6,,54,,,,43.3
2018-01-28T11:20:38.258Z,25.5,,54,,,,43.5
2018-01-28T11:20:48.162Z,25.6,,54,,,,43.7
2018-01-28T11:20:58.207Z,25.6,,54,,,,43.8
2018-01-28T11:21:08.160Z,25.6,,54,,,,44
2018-01-28T11:21:18.189Z,25.6,30,54,,,,44.2
2018-01-28T11:21:28.155Z,25.6,,54,,,,44.4
2018-01-28T11:21:38.258Z,25.6,29,54,,,,44.5
2018-01-28T11:21:48.189Z,25.6,,54,,,,44.7
2018-01-28T11:21:58.155Z,25.6,,54,,,,44.9
2018-01-28T11:22:08.169Z,25.6,,54,,,,45
2018-01-28T11:22:18.167Z,25.6,,54,,,,45.2
2018-01-28T11:22:28.222Z,25.9,30,54,,,,45.3
2018-01-28T11:22:38.259Z,25.9,29,54,,,,45.5
2018-01-28T11:22:48.176Z,25.9,,54,,,,45.6
2018-01-28T11:22:58.158Z,25.7,,54,,,,45.8
2018-01-28T11:23:08.163Z,25.7,0,54,,0,2,43.9
2018-01-28T11:23:18.188Z,25.7,,54,,,,42.4
2018-01-28T11:23:28.228Z,25.5,,54,,,,41.4
2018-01-28T11:23:38.278Z,25.1,,54,,,,40.8
2018-01-28T11:23:48.187Z,25.1,,54,,,,39.9
2018-01-28T11:23:58.229Z,24.9,,54,,,,39.6
2018-01-28T11:24:08.177Z,24.8,,54,,,,38.9
2018-01-28T11:24:18.163Z,24.5,,54,,,,38.6
2018-01-28T11:24:28.161Z,24.4,,54,,,,38.3
2018-01-28T11:24:38.375Z,24.3,,54,,,,37.9
2018-01-28T11:24:48.205Z,24.2,,54,,,,37.7
2018-01-28T11:24:58.182Z,24,,54,,,,37.5
2018-01-28T11:25:08.179Z,23.8,,54,,,,37.3
2018-01-28T11:25:18.163Z,23.7,,54,,,,36.9
2018-01-28T11:25:28.160Z,23.4,,54,,,,36.8
2018-01-28T11:25:38.323Z,23.3,,54,,,,36.6
2018-01-28T11:25:48.227Z,23.2,,54,,,,36.5
2018-01-28T11:25:58.237Z,23.1,,54,,,,36.3
2018-01-28T11:26:08.167Z,22.8,,54,,,,
2018-01-28T11:26:18.211Z,22.7,,54,,,,
2018-01-28T11:26:28.159Z,22.8,,54,,,,
2018-01-28T11:26:38.261Z,22.7,,54,,,,
2018-01-28T11:26:48.171Z,22.5,,54,,,,
2018-01-28T11:26:58.167Z,22.2,,54,,,,
2018-01-28T11:27:08.187Z,21.9,,54,,,,
2018-01-28T11:27:18.320Z,21.5,,54,,,,
2018-01-28T11:27:28.163Z,21.2,,54,,,,
2018-01-28T11:27:38.292Z,20.9,,54,,,,
2018-01-28T11:27:48.161Z,20.6,,54,,,,
2018-01-28T11:27:58.166Z,20.4,,54,,,,
2018-01-28T11:28:08.169Z,20.1,,54,,,,
2018-01-28T11:28:18.164Z,19.8,,54,,,,36.4
2018-01-28T11:28:28.168Z,19.6,,54,,,,
2018-01-28T11:28:38.298Z,19.4,,54,,,,36.5
2018-01-28T11:28:48.185Z,19.2,,54,,,,
2018-01-28T11:28:58.172Z,19,,54,,,,36.6
2018-01-28T11:29:08.207Z,18.9,,54,,,,
2018-01-28T11:29:18.164Z,18.8,,54,,,,36.7
2018-01-28T11:29:28.162Z,18.6,,54,,,,
2018-01-28T11:29:38.280Z,18.5,,54,,,,36.8
2018-01-28T11:29:48.160Z,18.4,,54,,,,
2018-01-28T11:29:58.174Z,18.2,,54,,,,36.9
2018-01-28T11:30:08.205Z,18.1,,54,,,,
2018-01-28T11:30:18.172Z,17.9,,54,,,,37.1
2018-01-28T11:30:28.171Z,17.9,,54,,,,37.1
2018-01-28T11:30:38.300Z,17.8,,54,,,,
2018-01-28T11:30:48.163Z,17.7,,54,,,,
2018-01-28T11:30:58.162Z,17.7,,54,,,,37.2
2018-01-28T11:31:08.212Z,17.5,,54,,,,
2018-01-28T11:31:18.196Z,17.5,,54,,,,
2018-01-28T11:31:28.168Z,17.4,,54,,,,
2018-01-28T11:31:38.320Z,17.4,,54,,,,
2018-01-28T11:31:48.193Z,17.3,,54,,,,
2018-01-28T11:31:58.180Z,17.3,,54,,,,
2018-01-28T11:32:08.185Z,17.1,,54,,,,
2018-01-28T11:32:18.200Z,17.1,,54,,,,
2018-01-28T11:32:28.190Z,17.1,,54,,,,
2018-01-28T11:32:38.271Z,17,,54,,,,
2018-01-28T11:32:48.183Z,17,,54,,,,
2018-01-28T11:32:58.194Z,16.8,,54,,,,
2018-01-28T11:33:08.168Z,16.8,,54,,,,
2018-01-28T11:33:18.165Z,16.8,,54,,,,
2018-01-28T11:33:28.204Z,16.7,,54,,,,
2018-01-28T11:33:38.337Z,16.7,,54,,,,
2018-01-28T11:33:48.165Z,16.7,,54,,,,
2018-01-28T11:33:58.205Z,16.7,,54,,,,
2018-01-28T11:34:12.912Z,16.7,,54,,,,37.1
2018-01-28T11:34:18.181Z,16.5,,54,,,,
2018-01-28T11:34:28.168Z,16.5,,54,,,,
2018-01-28T11:34:38.275Z,16.5,,54,,,,
2018-01-28T11:34:48.207Z,16.4,,54,,,,
2018-01-28T11:34:58.164Z,16.4,,54,,,,
2018-01-28T11:35:08.183Z,16.4,,54,,,,
2018-01-28T11:35:18.221Z,16.4,,54,,,,37.1
2018-01-28T11:35:28.167Z,16.4,,54,,,,36.9
2018-01-28T11:35:38.282Z,16.4,,54,,,,
2018-01-28T11:35:48.185Z,16.2,,54,,,,
2018-01-28T11:35:58.168Z,16.4,,54,,,,
2018-01-28T11:36:08.194Z,16.2,,54,,,,
2018-01-28T11:36:18.187Z,16.2,,54,,,,
2018-01-28T11:36:28.215Z,16.2,,54,,,,
2018-01-28T11:36:38.299Z,16.2,,54,,,,36.8
2018-01-28T11:36:48.169Z,16.2,,54,,,,
2018-01-28T11:37:08.178Z,16.2,,54,,,,
2018-01-28T11:37:18.182Z,16.1,,54,,,,
2018-01-28T11:37:28.204Z,16.1,,54,,,,
2018-01-28T11:37:38.354Z,15.9,,54,,,,36.7
2018-01-28T11:37:48.193Z,15.9,,54,,,,
2018-01-28T11:37:58.167Z,16.1,,54,,,,
2018-01-28T11:38:08.169Z,16.1,,54,,,,
2018-01-28T11:38:18.190Z,16.1,,54,,,,
2018-01-28T11:38:28.168Z,15.9,,54,,,,
2018-01-28T11:38:38.270Z,15.9,,54,,,,
2018-01-28T11:38:48.177Z,15.9,,54,,,,36.6
2018-01-28T11:38:58.170Z,15.9,,54,,,,
2018-01-28T11:39:08.180Z,15.9,,54,,,,
2018-01-28T11:39:18.177Z,15.7,,54,,,,
2018-01-28T11:39:28.178Z,15.7,,54,,,,
2018-01-28T11:39:38.268Z,15.9,,54,,,,
2018-01-28T11:39:48.237Z,15.7,,54,,,,
2018-01-28T11:39:58.177Z,15.7,,54,,,,36.5
2018-01-28T11:40:08.171Z,15.7,,54,,,,
2018-01-28T11:40:18.204Z,15.7,,54,,,,
2018-01-28T11:40:28.165Z,15.7,,54,,,,
2018-01-28T11:40:38.299Z,15.7,,54,,,,
2018-01-28T11:40:48.219Z,15.6,,54,,,,
2018-01-28T11:40:58.168Z,15.6,,54,,,,
2018-01-28T11:41:08.173Z,15.6,,54,,,,
2018-01-28T11:41:18.177Z,15.6,,54,,,,36.4
2018-01-28T11:41:28.196Z,15.6,,54,,,,
2018-01-28T11:41:38.282Z,15.6,,54,,,,
2018-01-28T11:41:48.184Z,15.4,,54,,,,
2018-01-28T11:41:58.194Z,15.6,,54,,,,
2018-01-28T11:42:08.187Z,15.4,,54,,,,
2018-01-28T11:42:18.176Z,15.4,,54,,,,
2018-01-28T11:42:28.180Z,15.4,,54,,,,
2018-01-28T11:42:38.310Z,15.4,,54,,,,
2018-01-28T11:42:48.195Z,15.4,,54,,,,36.3
2018-01-28T11:42:58.184Z,15.4,,54,,,,
2018-01-28T11:43:08.197Z,15.4,,54,,,,
2018-01-28T11:43:18.284Z,15.4,,54,,,,
2018-01-28T11:43:28.183Z,15.4,,54,,,,
2018-01-28T11:43:38.297Z,15.4,,54,,,,
2018-01-28T11:43:48.175Z,15.3,,54,,,,
2018-01-28T11:43:58.189Z,15.4,,54,,,,
2018-01-28T11:44:08.190Z,15.3,,54,,,,
2018-01-28T11:44:18.231Z,15.3,,54,,,,36.2
2018-01-28T11:44:28.193Z,15.3,,54,,,,
2018-01-28T11:44:38.288Z,15.3,,54,,,,
2018-01-28T11:44:48.177Z,15.3,,54,,,,
2018-01-28T11:44:58.184Z,15.3,,54,,,,
2018-01-28T11:45:08.177Z,15.3,,54,,,,
2018-01-28T11:45:18.386Z,15.3,,54,,,,
2018-01-28T11:45:28.490Z,15.1,,54,,,,
2018-01-28T11:45:38.639Z,15.1,,54,,,,
2018-01-28T11:45:48.175Z,15.1,,54,,,,
2018-01-28T11:45:58.183Z,15.1,,54,,,,
2018-01-28T11:46:08.178Z,15.1,,54,,,,
2018-01-28T11:46:18.176Z,15.1,,54,,,,36.1
2018-01-28T11:46:28.204Z,15,,54,,,,
2018-01-28T11:46:38.340Z,15.1,,54,,,,
2018-01-28T11:46:48.175Z,15.1,,54,,,,
2018-01-28T11:46:58.183Z,15.1,,54,,,,
