Time,HwTOutlet,PrimTSet,PrimT,ChActive,HwTSet,HwActive,ActPow
2018-01-05T18:15:48.591Z,19.2,,45.3,,54,,
2018-01-05T18:15:58.590Z,19,,,,54,,
2018-01-05T18:16:08.604Z,19.4,,45.4,,54,,
2018-01-05T18:16:18.590Z,19.3,,45.5,,54,,
2018-01-05T18:16:28.622Z,19.4,,45.6,,54,,
2018-01-05T18:16:38.590Z,19.7,,,,54,,
2018-01-05T18:16:48.591Z,19.6,,45.7,,54,,
2018-01-05T18:16:58.593Z,19.8,,45.8,,54,,
2018-01-05T18:17:08.595Z,20,,45.9,,54,,
2018-01-05T18:17:18.592Z,20.1,,46,,54,,
2018-01-05T18:17:28.591Z,20.1,,,,54,,
2018-01-05T18:17:38.602Z,20.1,,46.1,,54,,
2018-01-05T18:17:48.592Z,20.2,,46.2,,54,,
2018-01-05T18:17:58.589Z,20,,46.3,,54,,
2018-01-05T18:18:08.595Z,20.2,,46.4,,54,,
2018-01-05T18:18:18.592Z,20.2,,46.5,,54,,
2018-01-05T18:18:28.594Z,20,,46.6,,54,,
2018-01-05T18:18:38.601Z,19.8,,46.7,,54,,
2018-01-05T18:18:48.600Z,19.8,,46.8,,54,,
2018-01-05T18:18:58.627Z,20.4,,47,,54,,
2018-01-05T18:19:08.596Z,20.4,,47.1,,54,,
2018-01-05T18:19:18.594Z,20.2,,47.2,,54,,
2018-01-05T18:19:28.594Z,20.1,,47.3,,54,,
2018-01-05T18:19:38.594Z,20.1,,47.4,,54,,
2018-01-05T18:19:53.694Z,20.4,,47.6,,54,,
2018-01-05T18:19:58.596Z,20.2,,47.7,,54,,30
2018-01-05T18:20:08.596Z,20.5,,47.8,,54,,29
2018-01-05T18:20:18.594Z,20.5,,48,,54,,
2018-01-05T18:20:28.597Z,16.4,0,50.2,0,54,0,51
2018-01-05T18:20:40.582Z,35.9,,43.6,0,54,2,0
2018-01-05T18:20:48.606Z,38.5,,43.1,0,54,2,67
2018-01-05T18:20:58.596Z,40.7,,47,,54,,85
2018-01-05T18:21:13.724Z,44.8,,51.2,,54,,80
2018-01-05T18:21:18.602Z,48.1,,51.7,0,54,0,0
2018-01-05T18:21:28.592Z,48.2,,51.4,,54,,
2018-01-05T18:21:38.596Z,50.3,,50.9,,54,,
2018-01-05T18:21:48.592Z,50.5,,50.1,,54,,
2018-01-05T18:21:58.596Z,50.5,,51.3,0,54,0,
2018-01-05T18:22:08.608Z,37.6,,47.1,0,54,0,
2018-01-05T18:22:18.756Z,42.7,,48,,54,,
2018-01-05T18:22:28.660Z,45.8,,48.5,,54,,
2018-01-05T18:22:38.597Z,47.4,,48.8,,54,,
2018-01-05T18:22:48.597Z,47.8,,48.9,,54,,
2018-01-05T18:22:58.606Z,47.7,61,48.8,1,54,0,
2018-01-05T18:23:08.599Z,47.5,,,,54,,
2018-01-05T18:23:18.594Z,46.7,,48.7,,54,,
2018-01-05T18:23:28.599Z,45.1,,50,1,54,0,42
2018-01-05T18:23:38.593Z,42.8,,51.6,,54,,38
2018-01-05T18:23:48.597Z,40.9,,49.9,,54,,29
2018-01-05T18:23:58.597Z,39.7,,49.1,,54,,
2018-01-05T18:24:08.596Z,39.1,,49.5,,54,,
2018-01-05T18:24:18.608Z,37.9,,48.9,,54,,
2018-01-05T18:24:28.611Z,37.2,,48.8,,54,,
2018-01-05T18:24:38.603Z,36.7,,48.5,,54,,
2018-01-05T18:24:48.593Z,36.2,,48.3,,54,,
2018-01-05T18:24:58.598Z,35.2,,48.1,,54,,
2018-01-05T18:25:08.598Z,34.4,,,,54,,30
2018-01-05T18:25:18.617Z,33.6,,,,54,,29
2018-01-05T18:25:28.601Z,33.1,,,,54,,
2018-01-05T18:25:43.698Z,32.5,,,,54,,
2018-01-05T18:25:48.601Z,31.8,,,,54,,
2018-01-05T18:25:58.602Z,30.8,,48.2,,54,,
2018-01-05T18:26:08.603Z,30.2,,,,54,,
2018-01-05T18:26:18.597Z,29.5,,48.3,,54,,
2018-01-05T18:26:28.594Z,29.1,,48.4,,54,,30
2018-01-05T18:26:38.598Z,28.7,,,,54,,29
2018-01-05T18:26:48.604Z,28.5,,48.5,,54,,30
2018-01-05T18:26:58.595Z,28.3,,48.6,,54,,29
2018-01-05T18:27:08.602Z,28.1,,48.7,,54,,
2018-01-05T18:27:18.598Z,27.9,,48.8,,54,,
2018-01-05T18:27:28.598Z,27.5,,,,54,,
2018-01-05T18:27:38.599Z,27.2,,49,,54,,30
2018-01-05T18:27:48.596Z,26.9,,,,54,,29
2018-01-05T18:27:58.598Z,26.8,,49.1,,54,,30
2018-01-05T18:28:08.602Z,26.7,,,,54,,
2018-01-05T18:28:18.602Z,26.5,,49.2,,54,,29
2018-01-05T18:28:28.601Z,26.5,,49.3,,54,,
2018-01-05T18:28:38.604Z,26.5,,49.4,,54,,30
2018-01-05T18:28:48.600Z,26.3,,49.5,,54,,29
2018-01-05T18:28:58.604Z,26.2,,49.6,,54,,
2018-01-05T18:29:08.603Z,26.1,,49.7,,54,,30
2018-01-05T18:29:18.603Z,26,,49.8,,54,,29
2018-01-05T18:29:28.612Z,26,,47.9,1,54,0,0
2018-01-05T18:29:38.626Z,26,,46.8,,54,,
2018-01-05T18:29:48.605Z,25.9,,45.9,,54,,
2018-01-05T18:29:58.602Z,25.6,,44.9,,54,,
2018-01-05T18:30:08.602Z,25.4,,44.4,,54,,
2018-01-05T18:30:18.600Z,25.1,,43.8,,54,,
2018-01-05T18:30:28.601Z,25,,43.4,,54,,
2018-01-05T18:30:38.602Z,24.7,,42.9,,54,,
2018-01-05T18:30:48.646Z,24.5,,42.4,,54,,
2018-01-05T18:30:58.601Z,24.3,,41.9,,54,,
2018-01-05T18:31:08.604Z,24.2,,41.7,,54,,
2018-01-05T18:31:18.597Z,24,,41.5,,54,,
2018-01-05T18:31:28.605Z,23.9,,41.2,,54,,
2018-01-05T18:31:38.603Z,23.8,,40.9,,54,,
2018-01-05T18:31:48.600Z,23.7,,40.8,,54,,
2018-01-05T18:31:58.600Z,23.6,,40.6,,54,,
2018-01-05T18:32:08.598Z,23.4,,40.5,,54,,
2018-01-05T18:32:18.608Z,23.3,,40.3,,54,,
2018-01-05T18:32:28.602Z,23.1,,40.1,,54,,
2018-01-05T18:32:38.600Z,23.1,,,,54,,
2018-01-05T18:32:48.609Z,22.7,,,,54,,
2018-01-05T18:32:58.604Z,23,,,,54,,
2018-01-05T18:33:08.600Z,22.7,,,,54,,
2018-01-05T18:33:18.599Z,22.5,,,,54,,
2018-01-05T18:33:28.599Z,22.1,,,,54,,
2018-01-05T18:33:38.600Z,21.9,,,,54,,
2018-01-05T18:33:48.605Z,21.5,,,,54,,
2018-01-05T18:33:58.600Z,21.2,,,,54,,
2018-01-05T18:34:08.600Z,20.9,,,,54,,
2018-01-05T18:34:18.599Z,20.8,,,,54,,
2018-01-05T18:34:28.608Z,20.4,61,40.2,1,54,0,0
2018-01-05T18:34:38.609Z,20.1,,,,54,,
2018-01-05T18:34:48.604Z,19.8,,40.3,,54,,
2018-01-05T18:34:58.600Z,19.7,,,,54,,
2018-01-05T18:35:08.610Z,19.4,,40.4,,54,,
2018-01-05T18:35:18.602Z,19.3,,,,54,,
2018-01-05T18:35:28.602Z,19.2,,40.5,,54,,
2018-01-05T18:35:38.600Z,19,,,,54,,
2018-01-05T18:35:48.609Z,18.8,,40.6,,54,,
2018-01-05T18:35:58.602Z,18.6,,,,54,,
2018-01-05T18:36:08.602Z,18.5,,,,54,,
2018-01-05T18:36:18.614Z,18.4,,40.7,,54,,
2018-01-05T18:36:28.603Z,18.2,,,,54,,
2018-01-05T18:36:38.603Z,18.1,,44.4,1,54,0,38
2018-01-05T18:36:48.605Z,17.9,,45.9,,54,,29
2018-01-05T18:36:58.606Z,18.2,,44.8,,54,,
2018-01-05T18:37:08.607Z,19.4,,45,,54,,
2018-01-05T18:37:18.604Z,20.1,,45.7,,54,,
2018-01-05T18:37:28.604Z,20.6,,,,54,,
2018-01-05T18:37:38.604Z,21.1,,46,,54,,
2018-01-05T18:37:48.601Z,21.3,,46,,54,,29
2018-01-05T18:37:58.600Z,21.7,,,,54,,
2018-01-05T18:38:13.712Z,22,,46.1,,54,,
2018-01-05T18:38:18.603Z,22,,46.2,,54,,30
2018-01-05T18:38:28.605Z,22.1,,46.3,,54,,29
2018-01-05T18:38:38.605Z,22.4,,46.4,,54,,
2018-01-05T18:38:48.604Z,22.5,,46.5,,54,,
2018-01-05T18:38:58.606Z,22.6,,46.6,,54,,30
2018-01-05T18:39:08.636Z,22.7,,,,54,,29
2018-01-05T18:39:18.601Z,22.8,,46.7,,54,,
2018-01-05T18:39:33.667Z,22.8,,46.8,,54,,30
2018-01-05T18:39:43.709Z,23,,47,,54,,29
2018-01-05T18:39:48.606Z,22.7,,,,54,,
2018-01-05T18:39:58.606Z,21.9,,47.1,,54,,
2018-01-05T18:40:08.607Z,21.9,,47.2,,54,,
2018-01-05T18:40:18.601Z,22,,47.3,,54,,
2018-01-05T18:40:28.603Z,22.2,,47.4,,54,,
2018-01-05T18:40:38.607Z,22.5,,47.6,,54,,
2018-01-05T18:40:48.604Z,22.7,,47.7,,54,,
2018-01-05T18:40:58.604Z,23,,47.8,,54,,
2018-01-05T18:41:08.615Z,23.2,,,,54,,
2018-01-05T18:41:18.605Z,23.4,,48,,54,,29
2018-01-05T18:41:28.606Z,23.6,,,,54,,30
2018-01-05T18:41:38.612Z,23.7,,48.1,,54,,
2018-01-05T18:41:48.605Z,23.8,,48.2,,54,,29
2018-01-05T18:41:58.609Z,23.9,,48.3,,54,,
2018-01-05T18:42:08.610Z,24,,48.4,,54,,
2018-01-05T18:42:18.610Z,24.2,,48.5,,54,,30
2018-01-05T18:42:28.605Z,24.4,,48.6,,54,,29
2018-01-05T18:42:38.616Z,24.5,,48.7,,54,,30
2018-01-05T18:42:48.610Z,24.7,0,48.8,0,54,2,29
2018-01-05T18:42:58.674Z,22.4,,53.1,,54,,30
2018-01-05T18:43:08.621Z,44.1,,45.7,,54,,29
2018-01-05T18:43:18.615Z,41.9,,46.1,,54,,87
2018-01-05T18:43:28.611Z,43.5,,47.8,0,54,0,0
2018-01-05T18:43:38.616Z,47.3,,45.8,0,54,2,
2018-01-05T18:43:48.611Z,42,,45,,54,,60
2018-01-05T18:43:58.606Z,42.4,,47,,54,,87
2018-01-05T18:44:08.622Z,45.1,,51.1,,54,,92
2018-01-05T18:44:18.609Z,48.1,,54,,54,,86
2018-01-05T18:44:28.605Z,51,,56,,54,,73
2018-01-05T18:44:38.608Z,53.3,,56.3,,54,,69
2018-01-05T18:44:48.604Z,54.3,,56.9,,54,,45
2018-01-05T18:44:58.606Z,54.9,,55.9,,54,,51
2018-01-05T18:45:08.611Z,53.7,,55.6,,54,,52
2018-01-05T18:45:18.613Z,53.4,,55.3,,54,,56
2018-01-05T18:45:28.609Z,53.4,,55.4,,54,,59
2018-01-05T18:45:38.612Z,53.5,,55.7,,54,,
2018-01-05T18:45:48.610Z,53.8,,55.9,0,54,0,0
2018-01-05T18:45:58.631Z,54.7,,54.1,0,54,2,37
2018-01-05T18:46:08.627Z,53.1,,52.9,,54,,32
2018-01-05T18:46:18.609Z,51.9,,53.1,,54,,49
2018-01-05T18:46:28.616Z,52.1,,54,,54,,45
2018-01-05T18:46:38.607Z,53.1,,54.1,,54,,46
2018-01-05T18:46:48.608Z,53.4,,54.6,,54,,
2018-01-05T18:46:58.607Z,53.7,,55,,54,,47
2018-01-05T18:47:08.626Z,53.1,,55.6,0,54,0,0
2018-01-05T18:47:18.617Z,53.1,,54.7,,54,,
2018-01-05T18:47:28.611Z,53.8,,51.8,,54,,
2018-01-05T18:47:38.611Z,54.1,,50.1,,54,,
2018-01-05T18:47:48.612Z,53.2,,52,,54,,
2018-01-05T18:47:58.611Z,52.5,,54,,54,,
2018-01-05T18:48:08.614Z,52,61,54.6,1,54,0,
2018-01-05T18:48:18.614Z,51.7,,55,,54,,
2018-01-05T18:48:28.622Z,51.4,,,,54,,
2018-01-05T18:48:38.611Z,50.9,,55.1,,54,,
2018-01-05T18:48:48.610Z,49.9,,,,54,,
2018-01-05T18:48:58.606Z,47.6,,,,54,,
2018-01-05T18:49:08.607Z,45.5,,,,54,,
2018-01-05T18:49:18.608Z,43.1,,,,54,,
2018-01-05T18:49:28.609Z,40.7,,,,54,,
2018-01-05T18:49:38.610Z,38.7,,,,54,,
2018-01-05T18:49:48.611Z,37.1,,,,54,,
2018-01-05T18:49:58.612Z,35.8,,,,54,,
2018-01-05T18:50:08.614Z,34.5,,,,54,,
2018-01-05T18:50:18.614Z,32.9,,,,54,,
2018-01-05T18:50:28.608Z,32.2,,,,54,,
2018-01-05T18:50:38.609Z,31,,,,54,,
2018-01-05T18:50:48.614Z,29.8,,55,,54,,
2018-01-05T18:50:58.609Z,29.1,,,,54,,
2018-01-05T18:51:08.614Z,28.9,,,,54,,
2018-01-05T18:51:18.609Z,28.6,,55.1,,54,,
2018-01-05T18:51:28.609Z,28.1,,,,54,,
2018-01-05T18:51:38.610Z,27.7,,,,54,,
2018-01-05T18:51:48.610Z,27.1,,,,54,,
2018-01-05T18:51:58.610Z,26.6,5,55.2,0,54,0,
2018-01-05T18:52:08.621Z,26,,,,54,,
2018-01-05T18:52:18.617Z,25.6,,,,54,,
2018-01-05T18:52:28.611Z,25.3,,55.1,,54,,
2018-01-05T18:52:38.613Z,25,,,,54,,
2018-01-05T18:52:48.618Z,24.8,,,,54,,
2018-01-05T18:52:58.616Z,24.5,,55,,54,,
2018-01-05T18:53:08.613Z,24.4,,,,54,,
2018-01-05T18:53:18.617Z,24.2,,54.9,,54,,
2018-01-05T18:53:28.612Z,24,,,,54,,
2018-01-05T18:53:38.616Z,23.9,,54.8,,54,,
2018-01-05T18:53:48.612Z,23.8,,,,54,,
2018-01-05T18:53:58.612Z,23.7,,54.7,,54,,
2018-01-05T18:54:13.713Z,23.7,,,,54,,
2018-01-05T18:54:18.613Z,23.6,,54.6,,54,,
2018-01-05T18:54:28.613Z,23.6,,,,54,,
2018-01-05T18:54:38.612Z,23.6,,54.5,,54,,
2018-01-05T18:54:48.611Z,23.6,,,,54,,
2018-01-05T18:54:58.612Z,23.6,,54.4,,54,,
2018-01-05T18:55:08.619Z,23.6,,54.3,,54,,
2018-01-05T18:55:18.614Z,23.7,,,,54,,
2018-01-05T18:55:28.612Z,23.7,,54.1,,54,,
2018-01-05T18:55:38.613Z,23.7,,,,54,,
2018-01-05T18:55:48.614Z,23.7,,54,,54,,
2018-01-05T18:55:58.615Z,23.7,,53.9,,54,,
2018-01-05T18:56:08.625Z,23.8,,,,54,,
2018-01-05T18:56:18.614Z,23.8,,,,54,,
2018-01-05T18:56:28.614Z,23.8,,53.8,,54,,
2018-01-05T18:56:38.615Z,23.9,,53.7,,54,,
2018-01-05T18:56:48.616Z,23.9,,,,54,,
2018-01-05T18:56:58.611Z,23.9,,53.6,,54,,
2018-01-05T18:57:08.615Z,23.9,,,,54,,
2018-01-05T18:57:18.612Z,23.9,,53.5,,54,,
2018-01-05T18:57:28.616Z,23.9,,,,54,,
2018-01-05T18:57:38.619Z,24,,53.4,,54,,
2018-01-05T18:57:48.614Z,24.2,,,,54,,
2018-01-05T18:57:58.617Z,24.2,,53.3,,54,,
2018-01-05T18:58:08.623Z,24.2,,,,54,,
2018-01-05T18:58:18.616Z,24.2,,53.2,,54,,
2018-01-05T18:58:28.616Z,24.2,,,,54,,
2018-01-05T18:58:38.616Z,24.3,,53.1,,54,,
2018-01-05T18:58:48.618Z,24.3,,,,54,,
2018-01-05T18:58:58.615Z,24.3,,53,,54,,
2018-01-05T18:59:08.618Z,24.3,,52.9,,54,,
2018-01-05T18:59:18.618Z,24.3,,,,54,,
2018-01-05T18:59:28.615Z,24.3,,,,54,,
2018-01-05T18:59:38.614Z,24.3,,52.8,,54,,
2018-01-05T18:59:48.614Z,24.3,,,,54,,
2018-01-05T18:59:58.619Z,24.3,,52.7,,54,,
2018-01-05T19:00:08.619Z,24.4,,,,54,,
2018-01-05T19:00:18.615Z,24.4,,,,54,,
2018-01-05T19:00:28.615Z,24.4,,52.6,,54,,
2018-01-05T19:00:38.615Z,24.4,,,,54,,
2018-01-05T19:00:48.616Z,24.3,,52.4,,54,,
2018-01-05T19:00:58.616Z,24.3,,,,54,,
2018-01-05T19:01:08.617Z,24.3,,52.3,,54,,
2018-01-05T19:01:18.614Z,24.3,,,,54,,
2018-01-05T19:01:28.617Z,24.3,,,,54,,
2018-01-05T19:01:38.616Z,24.3,,52.2,,54,,
2018-01-05T19:01:48.620Z,24.3,,,,54,,
2018-01-05T19:01:58.614Z,24.3,,,,54,,
2018-01-05T19:02:08.621Z,24.3,,52.1,,54,,
2018-01-05T19:02:18.621Z,24.2,,,,54,,
2018-01-05T19:02:28.621Z,24.2,,52,,54,,
2018-01-05T19:02:39.394Z,24.2,,,,54,,
2018-01-05T19:02:48.623Z,24.2,,51.9,,54,,
2018-01-05T19:02:58.619Z,24,,,,54,,
2018-01-05T19:03:08.623Z,24,,,,54,,
2018-01-05T19:03:18.616Z,24,,,,54,,
2018-01-05T19:03:28.623Z,23.9,,51.8,,54,,
2018-01-05T19:03:38.618Z,23.9,,,,54,,
2018-01-05T19:03:48.620Z,23.9,,,,54,,
2018-01-05T19:03:58.619Z,23.9,,51.7,,54,,
2018-01-05T19:04:08.619Z,23.9,,,,54,,
2018-01-05T19:04:18.617Z,23.9,,,,54,,
2018-01-05T19:04:28.616Z,23.8,,51.6,,54,,
2018-01-05T19:04:38.621Z,23.8,,,,54,,
2018-01-05T19:04:48.622Z,23.7,,,,54,,
2018-01-05T19:04:58.623Z,23.7,,51.5,,54,,
2018-01-05T19:05:08.620Z,23.7,,,,54,,
2018-01-05T19:05:18.624Z,23.7,,,,54,,
2018-01-05T19:05:28.623Z,23.6,,,,54,,
2018-01-05T19:05:38.619Z,23.6,,51.4,,54,,
2018-01-05T19:05:48.617Z,23.4,,,,54,,
2018-01-05T19:05:58.617Z,23.4,,,,54,,
2018-01-05T19:06:08.623Z,23.4,,51.3,,54,,
2018-01-05T19:06:18.619Z,23.4,,,,54,,
2018-01-05T19:06:28.621Z,23.3,,,,54,,
2018-01-05T19:06:38.621Z,23.3,,,,54,,
2018-01-05T19:06:48.623Z,23.3,,51.2,,54,,
2018-01-05T19:06:58.618Z,23.3,,,,54,,
2018-01-05T19:07:08.624Z,23.3,,,,54,,
2018-01-05T19:07:18.624Z,23.2,,,,54,,
2018-01-05T19:07:28.622Z,23.2,,51.1,,54,,
2018-01-05T19:07:38.626Z,23.1,,,,54,,
2018-01-05T19:07:48.622Z,23.1,,,,54,,
2018-01-05T19:07:58.624Z,23,61,,1,54,0,
2018-01-05T19:08:08.618Z,23,,51,,54,,
2018-01-05T19:08:18.628Z,23,,,,54,,
2018-01-05T19:08:28.618Z,22.8,5,,0,54,0,
2018-01-05T19:08:38.620Z,22.8,61,,1,54,0,
2018-01-05T19:08:48.619Z,22.8,,50.9,,54,,
2018-01-05T19:08:58.629Z,22.8,5,,0,54,0,
2018-01-05T19:09:08.619Z,22.7,,,,54,,
2018-01-05T19:09:18.623Z,22.7,,,,54,,
2018-01-05T19:09:28.621Z,22.7,,,,54,,
2018-01-05T19:09:38.623Z,22.6,,50.7,,54,,
2018-01-05T19:09:48.624Z,22.6,,,,54,,
2018-01-05T19:09:58.625Z,22.6,,,,54,,
2018-01-05T19:10:08.625Z,22.6,,,,54,,
2018-01-05T19:10:18.630Z,22.5,,,,54,,
2018-01-05T19:10:28.621Z,22.5,,50.6,,54,,
2018-01-05T19:10:38.620Z,22.4,,,,54,,
2018-01-05T19:10:48.620Z,22.4,,,,54,,
2018-01-05T19:10:58.621Z,22.4,,,,54,,
2018-01-05T19:11:08.626Z,22.4,,,,54,,
2018-01-05T19:11:18.628Z,22.2,,50.5,,54,,
2018-01-05T19:11:28.622Z,22.2,,,,54,,
2018-01-05T19:11:38.622Z,22.2,,,,54,,
2018-01-05T19:11:48.639Z,22.2,,,,54,,
2018-01-05T19:11:58.623Z,22.1,,50.4,,54,,
2018-01-05T19:12:08.627Z,22.1,61,,1,54,0,
2018-01-05T19:12:18.622Z,22.1,5,,0,54,0,
2018-01-05T19:12:28.625Z,22,61,,1,54,0,
2018-01-05T19:12:38.622Z,22,,,,54,,
2018-01-05T19:12:48.624Z,22,,,,54,,
2018-01-05T19:12:58.623Z,21.9,,50.3,,54,,
2018-01-05T19:13:08.626Z,21.9,,,,54,,
2018-01-05T19:13:18.629Z,21.7,,,,54,,
2018-01-05T19:13:28.624Z,21.7,,,,54,,
2018-01-05T19:13:38.623Z,21.7,,,,54,,
2018-01-05T19:13:48.626Z,21.6,,50.2,,54,,
2018-01-05T19:13:58.624Z,21.6,,,,54,,
2018-01-05T19:14:08.626Z,21.6,,,,54,,
2018-01-05T19:14:18.633Z,21.6,,,,54,,
2018-01-05T19:14:28.625Z,21.5,,,,54,,
2018-01-05T19:14:38.630Z,21.5,,50.1,,54,,
2018-01-05T19:14:48.622Z,21.3,,,,54,,
2018-01-05T19:14:58.624Z,21.3,,,,54,,
2018-01-05T19:15:08.633Z,21.3,,,,54,,
2018-01-05T19:15:18.624Z,21.2,,,,54,,
2018-01-05T19:15:28.623Z,21.2,,,,54,,
2018-01-05T19:15:38.626Z,21.2,,50,,54,,
2018-01-05T19:15:48.631Z,21.1,,53.2,1,54,0,43
2018-01-05T19:15:58.630Z,21.1,,49.4,,54,,30
2018-01-05T19:16:08.637Z,21.1,5,43.7,0,54,0,29
2018-01-05T19:16:18.627Z,21.5,,42.9,0,54,0,0
2018-01-05T19:16:28.622Z,21.9,61,40.1,1,54,0,
2018-01-05T19:16:38.630Z,22.4,,37.9,,54,,
2018-01-05T19:16:48.625Z,22.8,,36.9,,54,,
2018-01-05T19:16:58.625Z,23.2,,35.8,,54,,
2018-01-05T19:17:08.632Z,23.4,,33.9,,54,,
2018-01-05T19:17:18.628Z,23.6,,32.9,,54,,
2018-01-05T19:17:28.625Z,23.6,,32.5,,54,,
2018-01-05T19:17:38.625Z,23.6,,31.7,,54,,
2018-01-05T19:17:48.626Z,23.6,,30.9,,54,,
2018-01-05T19:17:58.629Z,23.4,,30.5,,54,,
2018-01-05T19:18:08.626Z,23.3,,29.9,,54,,
2018-01-05T19:18:18.625Z,23.2,,29.8,,54,,
2018-01-05T19:18:28.624Z,23.2,,29.3,,54,,
2018-01-05T19:18:38.630Z,23,,28.9,,54,,
2018-01-05T19:18:48.624Z,23,,28.7,,54,,
2018-01-05T19:18:58.630Z,22.7,,28.6,,54,,
2018-01-05T19:19:08.640Z,22.7,,28.2,,54,,
2018-01-05T19:19:18.628Z,22.6,,,,54,,
2018-01-05T19:19:28.625Z,22.5,,28.3,,54,,
2018-01-05T19:19:38.631Z,22.4,,,,54,,
2018-01-05T19:19:48.631Z,22.4,,,,54,,
2018-01-05T19:19:58.633Z,22.5,,28.4,,54,,
2018-01-05T19:20:08.629Z,22.5,,,,54,,
2018-01-05T19:20:18.624Z,22.4,,28.2,,54,,
2018-01-05T19:20:28.632Z,22.4,,28,,54,,
2018-01-05T19:20:38.630Z,22.2,,27.7,,54,,
2018-01-05T19:20:48.630Z,22.4,,30.3,1,54,0,41
2018-01-05T19:20:58.632Z,22.5,,32.3,,54,,34
2018-01-05T19:21:08.632Z,22.5,,33.1,,54,,29
2018-01-05T19:21:18.631Z,22.5,,34,,54,,29
2018-01-05T19:21:28.629Z,22.5,,34.3,,54,,30
2018-01-05T19:21:38.629Z,22.5,,35.1,,54,,30
2018-01-05T19:21:48.633Z,22.6,,35.6,,54,,29
2018-01-05T19:21:58.632Z,22.7,,36.1,,54,,
2018-01-05T19:22:08.633Z,22.8,,36.6,,54,,
2018-01-05T19:22:18.627Z,23,,37.1,,54,,
2018-01-05T19:22:28.627Z,23.1,,37.5,,54,,
2018-01-05T19:22:38.630Z,23.1,,38,,54,,
2018-01-05T19:22:48.627Z,23.2,,38.1,,54,,
2018-01-05T19:22:58.629Z,23.3,,38.4,,54,,
2018-01-05T19:23:08.630Z,23.3,,38.6,,54,,
2018-01-05T19:23:18.631Z,23.4,,39.1,,54,,
2018-01-05T19:23:28.631Z,23.6,,,,54,,
2018-01-05T19:23:38.631Z,23.6,,39.3,,54,,
2018-01-05T19:23:48.633Z,23.7,,39.5,,54,,30
2018-01-05T19:23:58.633Z,23.8,,39.6,,54,,29
2018-01-05T19:24:08.630Z,23.9,,39.8,,54,,
2018-01-05T19:24:18.636Z,23.9,,40,,54,,30
2018-01-05T19:24:28.628Z,24,,40.1,,54,,29
2018-01-05T19:24:38.634Z,24.2,,40.2,,54,,30
2018-01-05T19:24:48.631Z,24.3,,40.4,,54,,29
2018-01-05T19:24:58.633Z,24.3,,40.5,,54,,
2018-01-05T19:25:08.637Z,24.4,,40.7,,54,,
2018-01-05T19:25:18.630Z,24.4,,40.8,,54,,
2018-01-05T19:25:28.630Z,24.5,,41,,54,,
2018-01-05T19:25:38.631Z,24.7,,41.1,,54,,
2018-01-05T19:25:48.631Z,24.7,,41.3,,54,,
2018-01-05T19:25:58.632Z,24.8,,41.4,,54,,
2018-01-05T19:26:08.635Z,24.9,,41.6,,54,,
2018-01-05T19:26:18.628Z,25,,41.7,,54,,
2018-01-05T19:26:28.632Z,25,,41.8,,54,,30
2018-01-05T19:26:38.631Z,25.1,,42,,54,,
2018-01-05T19:26:48.631Z,25.3,,42.1,,54,,29
2018-01-05T19:26:58.633Z,25.4,,42.3,,54,,
2018-01-05T19:27:08.634Z,25.4,,42.4,,54,,
2018-01-05T19:27:18.630Z,25.5,,42.6,,54,,
2018-01-05T19:27:28.632Z,25.6,,42.8,,54,,
2018-01-05T19:27:38.630Z,25.7,,43,,54,,
2018-01-05T19:27:48.630Z,25.7,,,,54,,
2018-01-05T19:27:58.630Z,25.9,,43.2,,54,,
2018-01-05T19:28:08.631Z,25.9,,43.3,,54,,
2018-01-05T19:28:18.630Z,26,,43.5,,54,,
2018-01-05T19:28:28.634Z,26.1,,43.6,,54,,
2018-01-05T19:28:38.631Z,26.2,,43.7,,54,,
2018-01-05T19:28:48.641Z,26.2,,43.9,,54,,
2018-01-05T19:28:58.634Z,26.3,,44,,54,,
2018-01-05T19:29:08.638Z,26.5,,44.1,,54,,
2018-01-05T19:29:18.631Z,26.5,,44.3,,54,,
2018-01-05T19:29:28.637Z,26.6,,44.4,,54,,
2018-01-05T19:29:38.632Z,26.7,,44.5,,54,,
2018-01-05T19:29:48.642Z,26.8,,44.6,,54,,
2018-01-05T19:29:58.632Z,26.9,,44.8,,54,,
2018-01-05T19:30:08.645Z,26.9,,44.9,,54,,
2018-01-05T19:30:18.643Z,27.1,,43.8,1,54,0,0
2018-01-05T19:30:28.637Z,27.1,,41.9,,54,,
2018-01-05T19:30:38.638Z,27.1,,40.9,,54,,
2018-01-05T19:30:48.630Z,26.9,,39.9,,54,,
2018-01-05T19:30:58.634Z,26.9,,39.5,,54,,
2018-01-05T19:31:08.634Z,26.8,,38.9,,54,,
2018-01-05T19:31:18.634Z,26.7,,38.5,,54,,
2018-01-05T19:31:28.632Z,26.6,,37.9,,54,,
2018-01-05T19:31:38.637Z,26.5,,37.8,,54,,
2018-01-05T19:31:48.642Z,26.3,,37.4,,54,,
2018-01-05T19:31:58.633Z,26.2,,36.9,,54,,
2018-01-05T19:32:08.634Z,26.1,,36.8,,54,,
2018-01-05T19:32:18.644Z,26.1,,36.6,,54,,
2018-01-05T19:32:28.636Z,26,,36.4,,54,,
2018-01-05T19:32:38.635Z,25.9,,36.2,,54,,
2018-01-05T19:32:48.635Z,25.9,,36.1,,54,,
2018-01-05T19:32:58.641Z,25.7,,35.9,,54,,
