Time,PrimTSet,HwTOutlet,HwTSet,PrimT,HwActive,ActPow,ChActive
2017-12-28T20:36:57.200Z,,29.6,54,,,,
2017-12-28T20:37:02.085Z,,29.6,54,,,,
2017-12-28T20:37:12.082Z,,29.5,54,,,,
2017-12-28T20:37:22.082Z,,29.5,54,,,,
2017-12-28T20:37:32.082Z,,29.3,54,35.6,,,
2017-12-28T20:37:42.088Z,,29.3,54,,,,
2017-12-28T20:37:52.085Z,,29.2,54,,,,
2017-12-28T20:38:02.088Z,,29.2,54,,,,
2017-12-28T20:38:12.090Z,,29.1,54,,,,
2017-12-28T20:38:22.094Z,,29.1,54,,,,
2017-12-28T20:38:32.094Z,,29,54,,,,
2017-12-28T20:38:42.094Z,,29,54,35.5,,,
2017-12-28T20:38:52.100Z,,29,54,,,,
2017-12-28T20:39:02.089Z,,28.9,54,,,,
2017-12-28T20:39:12.095Z,,28.9,54,,,,
2017-12-28T20:39:22.087Z,,28.7,54,,,,
2017-12-28T20:39:32.085Z,,28.7,54,,,,
2017-12-28T20:39:42.090Z,,28.6,54,,,,
2017-12-28T20:39:52.086Z,,28.6,54,35.4,,,
2017-12-28T20:40:02.086Z,,28.6,54,,,,
2017-12-28T20:40:12.085Z,,28.5,54,36.2,0,44,1
2017-12-28T20:40:22.086Z,,28.5,54,40.6,,34,
2017-12-28T20:40:32.093Z,,28.5,54,38.7,,29,
2017-12-28T20:40:42.088Z,,28.4,54,39.1,,29,
2017-12-28T20:40:52.085Z,,28.4,54,39.5,,,
2017-12-28T20:41:02.091Z,,28.4,54,39.4,,,
2017-12-28T20:41:12.087Z,,28.5,54,,,,
2017-12-28T20:41:22.089Z,,28.5,54,39.3,,,
2017-12-28T20:41:32.088Z,,28.6,54,,,,
2017-12-28T20:41:42.093Z,,28.7,54,,,,
2017-12-28T20:41:52.092Z,,29,54,,,,
2017-12-28T20:42:02.398Z,,29.1,54,,,,
2017-12-28T20:42:12.098Z,,29.2,54,,,,
2017-12-28T20:42:22.089Z,,29.3,54,,,,
2017-12-28T20:42:32.087Z,,29.5,54,,,,
2017-12-28T20:42:42.088Z,,29.6,54,,,,
2017-12-28T20:42:52.093Z,,29.7,54,,,,
2017-12-28T20:43:02.099Z,,29.8,54,,,30,
2017-12-28T20:43:12.090Z,,29.8,54,39.4,,29,
2017-12-28T20:43:22.099Z,,29.8,54,,,,
2017-12-28T20:43:32.096Z,,30,54,39.5,,,
2017-12-28T20:43:42.102Z,,30,54,39.6,,,
2017-12-28T20:43:52.094Z,,30,54,39.7,,,
2017-12-28T20:44:02.094Z,,30.1,54,39.9,,,
2017-12-28T20:44:12.102Z,,30.1,54,40,,,
2017-12-28T20:44:22.095Z,,30.1,54,40.1,,,
2017-12-28T20:44:32.095Z,,30.2,54,40.2,,,
2017-12-28T20:44:42.092Z,,30.2,54,40.3,,,
2017-12-28T20:44:52.099Z,,30.2,54,40.5,,,
2017-12-28T20:45:02.096Z,,30.3,54,40.6,,,
2017-12-28T20:45:12.096Z,,30.3,54,40.7,,30,
2017-12-28T20:45:22.091Z,,30.4,54,40.8,,29,
2017-12-28T20:45:32.100Z,,30.4,54,41,,,
2017-12-28T20:45:42.110Z,,30.6,54,41.1,,,
2017-12-28T20:45:52.092Z,,30.7,54,41.2,,,
2017-12-28T20:46:02.116Z,,30.7,54,41.3,,,
2017-12-28T20:46:12.096Z,,30.8,54,41.5,,,
2017-12-28T20:46:22.097Z,,30.8,54,41.6,,,
2017-12-28T20:46:32.097Z,,30.9,54,41.7,,,
2017-12-28T20:46:42.101Z,,31,54,41.8,,,
2017-12-28T20:46:52.094Z,,31.2,54,42,,,
2017-12-28T20:47:02.098Z,,31.2,54,42.1,,30,
2017-12-28T20:47:12.098Z,,31.3,54,42.2,,,
2017-12-28T20:47:22.091Z,,31.4,54,42.3,,29,
2017-12-28T20:47:32.107Z,,31.4,54,42.4,,,
2017-12-28T20:47:42.188Z,,31.5,54,42.6,,,
2017-12-28T20:47:52.103Z,,31.6,54,42.8,,,
2017-12-28T20:48:02.109Z,,31.8,54,42.9,,,
2017-12-28T20:48:12.099Z,,31.9,54,43,,29,
2017-12-28T20:48:22.099Z,,32,54,43.1,,,
2017-12-28T20:48:32.102Z,,32.1,54,43.2,,,
2017-12-28T20:48:42.102Z,,32.1,54,43.3,,,
2017-12-28T20:48:52.106Z,,32.2,54,43.4,,,
2017-12-28T20:49:02.135Z,,32.3,54,43.5,,,
2017-12-28T20:49:12.093Z,,32.4,54,42.9,0,0,1
2017-12-28T20:49:22.093Z,,32.5,54,40.9,,,
2017-12-28T20:49:32.090Z,,32.6,54,39.9,,,
2017-12-28T20:49:42.089Z,,32.7,54,39.4,,,
2017-12-28T20:49:52.089Z,,32.7,54,38.5,,,
2017-12-28T20:50:02.094Z,,32.8,54,37.9,,,
2017-12-28T20:50:12.092Z,,32.8,54,37.6,,,
2017-12-28T20:50:22.098Z,,32.8,54,37.2,,,
2017-12-28T20:50:32.090Z,,32.8,54,36.7,,,
2017-12-28T20:50:42.096Z,,32.8,54,36.4,,,
2017-12-28T20:50:52.091Z,,32.8,54,36.1,,,
2017-12-28T20:51:02.091Z,,32.8,54,35.8,,,
2017-12-28T20:51:12.091Z,,32.8,54,35.6,,,
2017-12-28T20:51:22.092Z,,32.8,54,35.4,,,
2017-12-28T20:51:32.092Z,,32.8,54,35.2,,,
2017-12-28T20:51:42.093Z,,32.8,54,34.9,,,
2017-12-28T20:51:52.104Z,,32.7,54,34.8,,,
2017-12-28T20:52:02.093Z,,32.7,54,34.7,,,
2017-12-28T20:52:12.094Z,,32.7,54,34.5,,,
2017-12-28T20:52:22.107Z,,32.6,54,34.6,,,
2017-12-28T20:52:32.093Z,,32.6,54,34.5,,,
2017-12-28T20:52:42.090Z,,32.5,54,,,,
2017-12-28T20:52:52.094Z,,32.5,54,,,,
2017-12-28T20:53:02.095Z,,32.5,54,,,,
2017-12-28T20:53:12.099Z,,32.5,54,,,,
2017-12-28T20:53:22.098Z,,32.5,54,,,,
2017-12-28T20:53:32.094Z,,32.5,54,,,,
2017-12-28T20:53:42.101Z,,32.4,54,,,,
2017-12-28T20:53:52.096Z,,32.4,54,,,,
2017-12-28T20:54:02.097Z,,32.4,54,,,,
2017-12-28T20:54:12.093Z,,32.4,54,,,,
2017-12-28T20:54:22.095Z,,32.3,54,,,,
2017-12-28T20:54:32.094Z,,32.3,54,,,,
2017-12-28T20:54:42.093Z,,32.3,54,,,,
2017-12-28T20:54:52.095Z,,32.2,54,,,,
2017-12-28T20:55:02.096Z,,32.1,54,,,,
2017-12-28T20:55:12.093Z,,32.1,54,,,,
2017-12-28T20:55:22.092Z,,32,54,,,,
2017-12-28T20:55:32.094Z,,32,54,34.6,,,
2017-12-28T20:55:42.097Z,,32,54,,,,
2017-12-28T20:55:52.093Z,,31.9,54,,,,
2017-12-28T20:56:02.097Z,,31.8,54,34.7,,,
2017-12-28T20:56:12.098Z,,31.8,54,,,,
2017-12-28T20:56:22.096Z,,31.6,54,34.8,,,
2017-12-28T20:56:32.095Z,,31.5,54,,,,
2017-12-28T20:56:42.098Z,,31.5,54,,,,
2017-12-28T20:56:52.098Z,,31.4,54,,,,
2017-12-28T20:57:02.099Z,,31.4,54,34.9,,,
2017-12-28T20:57:12.109Z,,31.3,54,,,,
2017-12-28T20:57:22.096Z,,31.2,54,,,,
2017-12-28T20:57:32.101Z,,31.2,54,,,,
2017-12-28T20:57:42.111Z,,31,54,35.1,,,
2017-12-28T20:57:52.104Z,,30.9,54,,,,
2017-12-28T20:58:02.097Z,,30.9,54,,,,
2017-12-28T20:58:12.104Z,,30.8,54,,,,
2017-12-28T20:58:22.104Z,,30.7,54,,,,
2017-12-28T20:58:32.099Z,,30.7,54,,,,
2017-12-28T20:58:42.097Z,,30.6,54,,,,
2017-12-28T20:58:52.100Z,,30.6,54,,,,
2017-12-28T20:59:02.100Z,,30.4,54,,,,
2017-12-28T20:59:12.099Z,,30.3,54,,,,
2017-12-28T20:59:22.095Z,,30.3,54,,,,
2017-12-28T20:59:32.103Z,,30.2,54,,,,
2017-12-28T20:59:42.101Z,,30.1,54,,,,
2017-12-28T20:59:52.100Z,,30.1,54,,,,
2017-12-28T21:00:02.112Z,,30,54,35.5,0,45,1
2017-12-28T21:00:12.105Z,,30,54,40.3,,35,
2017-12-28T21:00:22.102Z,,29.8,54,39.6,,30,
2017-12-28T21:00:32.100Z,,29.7,54,39.3,,29,
2017-12-28T21:00:42.098Z,,29.7,54,40,,,
2017-12-28T21:00:52.097Z,,29.7,54,,,,
2017-12-28T21:01:02.101Z,,29.7,54,40.2,,,
2017-12-28T21:01:12.100Z,,29.8,54,39.7,0,0,1
2017-12-28T21:01:22.107Z,,29.8,54,36.9,,,
2017-12-28T21:01:32.099Z,,30,54,35.9,,,
2017-12-28T21:01:42.099Z,,30.1,54,35.3,,,
2017-12-28T21:01:52.099Z,,30.3,54,34.3,,,
2017-12-28T21:02:02.108Z,,30.3,54,33.7,,,
2017-12-28T21:02:12.103Z,,30.4,54,33.4,,,
2017-12-28T21:02:22.101Z,,30.4,54,32.9,,,
2017-12-28T21:02:32.101Z,,30.4,54,32.5,,,
2017-12-28T21:02:42.097Z,,30.4,54,32.1,,,
2017-12-28T21:02:52.099Z,,30.4,54,31.8,,,
2017-12-28T21:03:02.105Z,,30.4,54,31.5,,,
2017-12-28T21:03:12.100Z,,30.3,54,31.2,,,
2017-12-28T21:03:22.100Z,,30.3,54,30.9,,,
2017-12-28T21:03:32.096Z,,30.2,54,30.8,,,
2017-12-28T21:03:42.106Z,,30.2,54,30.7,,,
2017-12-28T21:03:52.102Z,,30.1,54,30.6,,,
2017-12-28T21:04:02.104Z,,30,54,30.5,,,
2017-12-28T21:04:12.106Z,,29.8,54,30.4,,,
2017-12-28T21:04:22.106Z,,29.7,54,,,,
2017-12-28T21:04:32.103Z,,29.6,54,30.3,,,
2017-12-28T21:04:42.100Z,,29.5,54,,,,
2017-12-28T21:04:52.103Z,,29.5,54,,,,
2017-12-28T21:05:02.122Z,,29.3,54,30.2,,,
2017-12-28T21:05:12.098Z,,29.2,54,,,,
2017-12-28T21:05:22.102Z,,29.1,54,30.1,,,
2017-12-28T21:05:32.102Z,,29,54,30,,,
2017-12-28T21:05:42.099Z,,29,54,,,,
2017-12-28T21:05:52.106Z,,28.9,54,29.9,,,
2017-12-28T21:06:02.102Z,,28.9,54,,,,
2017-12-28T21:06:12.107Z,,28.7,54,29.8,,,
2017-12-28T21:06:22.103Z,,28.6,54,29.6,,,
2017-12-28T21:06:32.106Z,,28.6,54,,,,
2017-12-28T21:06:42.100Z,,28.6,54,29.5,,,
2017-12-28T21:06:52.103Z,,28.5,54,29.4,,,
2017-12-28T21:07:02.106Z,,28.5,54,,,,
2017-12-28T21:07:12.098Z,,28.5,54,29.3,,,
2017-12-28T21:07:22.103Z,,28.4,54,29.2,,,
2017-12-28T21:07:32.103Z,,28.4,54,,,,
2017-12-28T21:07:42.104Z,,28.4,54,,,,
2017-12-28T21:07:52.109Z,,28.4,54,,,,
2017-12-28T21:08:02.099Z,,28.3,54,,,,
2017-12-28T21:08:12.106Z,,28.3,54,,,,
2017-12-28T21:08:22.103Z,,28.3,54,,,,
2017-12-28T21:08:32.103Z,,28.3,54,,,,
2017-12-28T21:08:42.113Z,,28.1,54,29,,,
2017-12-28T21:08:52.107Z,,28.1,54,,,,
2017-12-28T21:09:02.106Z,,28.1,54,29.2,,,
2017-12-28T21:09:12.105Z,,28.1,54,29,,,
2017-12-28T21:09:22.103Z,,28.1,54,,,,
2017-12-28T21:09:32.116Z,,28.1,54,,,,
2017-12-28T21:09:42.101Z,,28.1,54,,,,
2017-12-28T21:09:52.105Z,,28.1,54,,,,
2017-12-28T21:10:02.107Z,,28.1,54,,,,
2017-12-28T21:10:12.107Z,,28.1,54,,,,
2017-12-28T21:10:22.113Z,,28,54,,,,
2017-12-28T21:10:32.105Z,,28,54,,,,
2017-12-28T21:10:42.106Z,,28,54,,,,
2017-12-28T21:10:52.102Z,,28,54,,,,
2017-12-28T21:11:02.122Z,,27.9,54,29.9,0,45,1
2017-12-28T21:11:12.113Z,,27.9,54,35.6,,34,
2017-12-28T21:11:22.119Z,,27.9,54,34.9,,29,
2017-12-28T21:11:32.103Z,,27.9,54,35.1,,,
2017-12-28T21:11:42.108Z,,27.8,54,36.1,,,
2017-12-28T21:11:52.113Z,,27.8,54,36.3,,,
2017-12-28T21:12:02.107Z,,27.9,54,36.8,,,
2017-12-28T21:12:12.114Z,,27.9,54,37.1,,30,
2017-12-28T21:12:22.107Z,,27.9,54,37.4,,29,
2017-12-28T21:12:32.107Z,,28,54,37.6,,,
2017-12-28T21:12:42.107Z,,28.1,54,37.8,,,
2017-12-28T21:12:52.108Z,,28.3,54,38,,,
2017-12-28T21:13:02.107Z,,28.4,54,38.1,,,
2017-12-28T21:13:12.113Z,,28.5,54,38.2,,30,
2017-12-28T21:13:22.110Z,,28.6,54,,,29,
2017-12-28T21:13:32.106Z,,28.7,54,,,,
2017-12-28T21:13:42.109Z,,28.9,54,38.3,,,
2017-12-28T21:13:52.105Z,,28.9,54,38.4,,,
2017-12-28T21:14:02.106Z,,29,54,38.5,,30,
2017-12-28T21:14:12.121Z,,29,54,38.6,,29,
2017-12-28T21:14:22.106Z,,29.1,54,38.7,,30,
2017-12-28T21:14:32.107Z,,29.1,54,38.8,,29,
2017-12-28T21:14:42.109Z,,29.2,54,38.9,,,
2017-12-28T21:14:52.110Z,,29.2,54,39.1,,,
2017-12-28T21:15:02.103Z,,29.2,54,39.2,,,
2017-12-28T21:15:12.107Z,,29.3,54,39.3,,,
2017-12-28T21:15:22.110Z,,29.3,54,39.4,,30,
2017-12-28T21:15:32.110Z,,29.3,54,39.5,,29,
2017-12-28T21:15:42.112Z,,29.5,54,39.6,,,
2017-12-28T21:15:52.111Z,,29.5,54,39.8,,,
2017-12-28T21:16:02.108Z,,29.5,54,39.9,,,
2017-12-28T21:16:12.108Z,,29.6,54,40,,30,
2017-12-28T21:16:22.112Z,,29.6,54,40.1,,29,
2017-12-28T21:16:32.111Z,,29.7,54,40.2,,,
2017-12-28T21:16:42.111Z,,29.7,54,40.3,,30,
2017-12-28T21:16:52.132Z,,29.8,54,40.5,,29,
2017-12-28T21:17:02.130Z,,29.8,54,40.6,,,
2017-12-28T21:17:12.111Z,,30,54,40.7,,,
2017-12-28T21:17:22.106Z,,30.1,54,40.8,,30,
2017-12-28T21:17:32.107Z,,30.1,54,40.9,,29,
2017-12-28T21:17:42.112Z,,30.2,54,41,,,
2017-12-28T21:17:52.105Z,,30.2,54,41.2,,,
2017-12-28T21:18:02.113Z,,30.3,54,41.3,,,
2017-12-28T21:18:12.112Z,,30.4,54,41.4,,,
2017-12-28T21:18:22.110Z,,30.4,54,41.5,,,
2017-12-28T21:18:32.106Z,,30.6,54,41.6,,,
2017-12-28T21:18:42.113Z,,30.7,54,41.7,,,
2017-12-28T21:18:52.111Z,,30.8,54,41.8,,,
2017-12-28T21:19:02.114Z,,30.8,54,42,,,
2017-12-28T21:19:12.114Z,,30.9,54,42.1,,,
2017-12-28T21:19:22.112Z,,31,54,42.2,,30,
2017-12-28T21:19:32.118Z,,31.2,54,42.3,,29,
2017-12-28T21:19:42.114Z,,31.3,54,42.4,,,
2017-12-28T21:19:52.106Z,,31.4,54,42.6,,,
2017-12-28T21:20:02.139Z,,31.5,54,42.7,,,
2017-12-28T21:20:12.109Z,,31.6,54,42.8,,,
2017-12-28T21:20:22.113Z,,31.6,54,42.9,,,
2017-12-28T21:20:32.130Z,,31.8,54,43,,30,
2017-12-28T21:20:42.120Z,,31.9,54,43.1,,29,
2017-12-28T21:20:52.115Z,,32,54,43.2,,,
2017-12-28T21:21:02.115Z,,32.1,54,43.3,,,
2017-12-28T21:21:12.112Z,61,32.1,54,43.4,0,29,1
2017-12-28T21:21:22.109Z,,32.2,54,43.5,,,
2017-12-28T21:21:32.113Z,,32.3,54,43.6,,,
2017-12-28T21:21:42.114Z,,32.4,54,43.7,,,
2017-12-28T21:21:52.108Z,,32.5,54,43.8,,30,
2017-12-28T21:22:02.116Z,,32.6,54,43.9,,29,
2017-12-28T21:22:12.110Z,,32.6,54,44,,,
2017-12-28T21:22:22.114Z,,32.7,54,,,,
2017-12-28T21:22:32.116Z,,32.8,54,44.1,,,
2017-12-28T21:22:42.108Z,,32.9,54,44.2,,,
2017-12-28T21:22:52.118Z,,33.1,54,44.3,,,
2017-12-28T21:23:02.110Z,,33.2,54,44.4,,,
2017-12-28T21:23:12.111Z,,33.2,54,44.5,,,
2017-12-28T21:23:22.136Z,,33.3,54,,,30,
2017-12-28T21:23:32.112Z,,33.4,54,44.6,,29,
2017-12-28T21:23:42.117Z,,33.4,54,44.7,,,
2017-12-28T21:23:52.115Z,,33.5,54,44.8,,,
2017-12-28T21:24:02.117Z,,33.6,54,44.9,,,
2017-12-28T21:24:12.114Z,,33.7,54,,0,0,1
2017-12-28T21:24:22.110Z,,33.7,54,42.8,,,
2017-12-28T21:24:32.115Z,,33.9,54,41.5,,,
2017-12-28T21:24:42.112Z,,33.9,54,40.9,,,
2017-12-28T21:24:52.118Z,,34,54,40.2,,,
2017-12-28T21:25:02.130Z,,34,54,39.6,,,
2017-12-28T21:25:12.111Z,,34.1,54,39.2,,,
2017-12-28T21:25:22.118Z,,34.1,54,38.7,,,
2017-12-28T21:25:32.115Z,,34.1,54,38.3,,,
2017-12-28T21:25:42.110Z,,34.1,54,38,,,
2017-12-28T21:25:52.110Z,,34.1,54,37.7,,,
2017-12-28T21:26:02.120Z,,34.1,54,37.4,,,
2017-12-28T21:26:12.113Z,,34,54,37.2,,,
2017-12-28T21:26:22.118Z,,34,54,36.9,,,
2017-12-28T21:26:32.117Z,,34,54,36.7,,,
2017-12-28T21:26:42.114Z,,33.9,54,36.5,,,
2017-12-28T21:26:52.111Z,,33.9,54,36.4,,,
2017-12-28T21:27:02.120Z,,33.9,54,36.2,,,
2017-12-28T21:27:12.117Z,,33.8,54,36,,,
2017-12-28T21:27:22.113Z,,33.8,54,,,,
2017-12-28T21:27:32.120Z,,33.7,54,,,,
2017-12-28T21:27:42.121Z,,33.7,54,,,,
2017-12-28T21:27:52.115Z,,33.6,54,35.9,,,
2017-12-28T21:28:02.119Z,,33.6,54,,,,
2017-12-28T21:28:12.117Z,,33.6,54,,,,
2017-12-28T21:28:22.121Z,,33.6,54,,,,
2017-12-28T21:28:32.116Z,,33.5,54,,,,
2017-12-28T21:28:42.122Z,,33.5,54,,,,
2017-12-28T21:28:52.113Z,,33.5,54,,,,
2017-12-28T21:29:02.112Z,,33.4,54,,,,
2017-12-28T21:29:12.116Z,,33.4,54,,,,
2017-12-28T21:29:22.119Z,,33.4,54,,,,
2017-12-28T21:29:32.112Z,,33.3,54,,,,
2017-12-28T21:29:42.116Z,,33.3,54,,,,
2017-12-28T21:29:52.112Z,,33.2,54,,,,
2017-12-28T21:30:02.122Z,,33.1,54,,,,
2017-12-28T21:30:12.116Z,,33.1,54,,,,
2017-12-28T21:30:22.112Z,,32.9,54,36,,,
2017-12-28T21:30:32.113Z,,32.8,54,,,,
2017-12-28T21:30:42.114Z,,32.8,54,,,,
2017-12-28T21:30:52.118Z,,32.7,54,36.1,,,
2017-12-28T21:31:02.113Z,,32.6,54,,,,
2017-12-28T21:31:12.113Z,,32.5,54,36.2,,,
2017-12-28T21:31:22.112Z,,32.4,54,,,,
2017-12-28T21:31:32.115Z,,32.4,54,,,,
2017-12-28T21:31:42.114Z,,32.3,54,,,,
2017-12-28T21:31:52.114Z,,32.2,54,36.3,,,
2017-12-28T21:32:02.125Z,,32.2,54,,,,
2017-12-28T21:32:12.125Z,,32.1,54,,,,
2017-12-28T21:32:22.119Z,,32,54,,,,
2017-12-28T21:32:32.115Z,,31.9,54,36.4,,,
2017-12-28T21:32:42.115Z,,31.9,54,,,,
2017-12-28T21:32:52.115Z,,31.8,54,,,,
2017-12-28T21:33:02.119Z,,31.6,54,,,,
2017-12-28T21:33:12.115Z,,31.5,54,,,,
2017-12-28T21:33:22.116Z,,31.5,54,,,,
2017-12-28T21:33:32.114Z,,31.4,54,,,,
2017-12-28T21:33:42.121Z,,31.3,54,,,,
2017-12-28T21:33:52.116Z,,31.2,54,,,,
2017-12-28T21:34:02.183Z,,31.2,54,,,,
2017-12-28T21:34:12.116Z,,31,54,,,,
2017-12-28T21:34:22.117Z,,30.9,54,,,,
2017-12-28T21:34:32.116Z,,30.9,54,,,,
2017-12-28T21:34:42.116Z,,30.8,54,,,,
2017-12-28T21:34:52.115Z,,30.7,54,,,,
2017-12-28T21:35:02.118Z,,30.7,54,,,,
2017-12-28T21:35:12.123Z,,30.6,54,36.3,,,
2017-12-28T21:35:22.115Z,,30.6,54,,,,
2017-12-28T21:35:32.123Z,,30.4,54,,,,
2017-12-28T21:35:42.123Z,,30.3,54,,,,
2017-12-28T21:35:52.118Z,,30.3,54,,,,
2017-12-28T21:36:02.120Z,,30.2,54,,,,
2017-12-28T21:36:12.134Z,,30.1,54,,,,
2017-12-28T21:36:22.152Z,,30.1,54,,,,
2017-12-28T21:36:32.115Z,,30,54,36.2,,,
2017-12-28T21:36:42.128Z,,30,54,,,,
2017-12-28T21:36:52.129Z,,29.8,54,,,,
2017-12-28T21:37:02.127Z,,29.7,54,36.2,0,44,1
2017-12-28T21:37:12.144Z,,29.7,54,41.4,,34,
2017-12-28T21:37:22.125Z,,29.6,54,40.5,,29,
2017-12-28T21:37:32.123Z,,29.6,54,39.8,,,
2017-12-28T21:37:42.119Z,,29.6,54,40.6,,,
2017-12-28T21:37:52.121Z,,29.6,54,,,,
2017-12-28T21:38:02.121Z,,29.6,54,40.8,,,
2017-12-28T21:38:12.131Z,,29.6,54,40.6,,,
2017-12-28T21:38:22.123Z,,29.7,54,40.7,,30,
2017-12-28T21:38:32.121Z,,29.8,54,,,29,
2017-12-28T21:38:42.121Z,,30.1,54,,,,
2017-12-28T21:38:52.119Z,,30.2,54,40.8,,,
2017-12-28T21:39:02.121Z,,30.3,54,,,,
2017-12-28T21:39:12.117Z,,30.4,54,40.9,,0,
2017-12-28T21:39:22.117Z,,30.6,54,38.6,0,,1
2017-12-28T21:39:32.118Z,,30.7,54,36.9,,,
2017-12-28T21:39:42.118Z,,30.7,54,36.3,,,
2017-12-28T21:39:52.132Z,,30.8,54,35.5,,,
2017-12-28T21:40:02.123Z,,30.8,54,34.8,,,
2017-12-28T21:40:12.120Z,,30.8,54,34.3,,,
2017-12-28T21:40:22.126Z,,30.8,54,33.8,,,
2017-12-28T21:40:32.131Z,,30.8,54,33.4,,,
2017-12-28T21:40:42.124Z,,30.8,54,33.1,,,
2017-12-28T21:40:52.125Z,,30.8,54,32.7,,,
2017-12-28T21:41:02.123Z,,30.7,54,32.5,,,
2017-12-28T21:41:12.124Z,,30.7,54,32.2,,,
2017-12-28T21:41:22.121Z,,30.6,54,32.1,,,
2017-12-28T21:41:32.126Z,,30.6,54,31.9,,,
2017-12-28T21:41:42.128Z,,30.4,54,31.8,,,
2017-12-28T21:41:52.151Z,,30.4,54,31.7,,,
2017-12-28T21:42:02.136Z,,30.3,54,31.6,,,
2017-12-28T21:42:12.147Z,,30.3,54,31.4,,,
2017-12-28T21:42:22.136Z,,30.2,54,31.3,,,
2017-12-28T21:42:32.137Z,,30.1,54,31.1,,,
2017-12-28T21:42:42.135Z,,30.1,54,30.9,,,
2017-12-28T21:42:52.128Z,,30,54,30.8,,,
2017-12-28T21:43:02.143Z,,30,54,30.7,,,
2017-12-28T21:43:12.130Z,,29.8,54,,,,
2017-12-28T21:43:22.128Z,,29.8,54,30.6,,,
2017-12-28T21:43:32.134Z,,29.7,54,,,,
2017-12-28T21:43:42.135Z,,29.7,54,,,,
2017-12-28T21:43:52.127Z,,29.6,54,,,,
2017-12-28T21:44:02.125Z,,29.6,54,,,,
2017-12-28T21:44:12.125Z,,29.5,54,,,,
2017-12-28T21:44:22.123Z,,29.3,54,,,,
2017-12-28T21:44:32.122Z,,29.3,54,,0,,1
2017-12-28T21:44:42.127Z,,29.2,54,,,,
2017-12-28T21:44:52.128Z,,29.2,54,,,,
2017-12-28T21:45:02.129Z,,29.1,54,,,,
2017-12-28T21:45:12.136Z,,29.1,54,,,,
2017-12-28T21:45:22.123Z,,29,54,30.7,,,
2017-12-28T21:45:32.127Z,,29,54,30.6,,,
2017-12-28T21:45:42.123Z,,29,54,30.7,,,
2017-12-28T21:45:52.125Z,,28.9,54,,,,
2017-12-28T21:46:02.125Z,,28.9,54,,,,
2017-12-28T21:46:12.122Z,,28.7,54,,,,
2017-12-28T21:46:22.127Z,,28.7,54,,,,
2017-12-28T21:46:32.125Z,,28.7,54,,,,
2017-12-28T21:46:42.131Z,,28.7,54,,,,
2017-12-28T21:46:52.125Z,,28.6,54,,,,
2017-12-28T21:47:02.142Z,,28.6,54,31.7,0,44,1
2017-12-28T21:47:12.153Z,,28.5,54,35.4,,33,
2017-12-28T21:47:22.130Z,,28.5,54,,,30,
2017-12-28T21:47:32.122Z,,28.5,54,36.4,,30,
2017-12-28T21:47:42.131Z,,28.5,54,37.1,,29,
2017-12-28T21:47:52.122Z,,28.5,54,37.6,,,
2017-12-28T21:48:02.153Z,,28.5,54,38,,30,
2017-12-28T21:48:12.131Z,,28.6,54,38.3,,29,
2017-12-28T21:48:22.131Z,,28.6,54,38.6,,,
2017-12-28T21:48:32.128Z,,28.7,54,38.8,,,
2017-12-28T21:48:42.126Z,,28.9,54,39.2,,30,
2017-12-28T21:48:52.127Z,,29,54,39.4,,29,
2017-12-28T21:49:02.126Z,,29.1,54,39.6,,,
2017-12-28T21:49:12.132Z,,29.2,54,39.7,,,
2017-12-28T21:49:22.128Z,,29.3,54,39.8,,,
2017-12-28T21:49:32.128Z,,29.5,54,,,,
2017-12-28T21:49:42.130Z,,29.5,54,,,,
2017-12-28T21:49:52.125Z,,29.6,54,39.9,,,
2017-12-28T21:50:02.129Z,,29.7,54,40,,,
2017-12-28T21:50:12.129Z,,29.7,54,40.1,,,
2017-12-28T21:50:22.128Z,,29.8,54,40.2,,,
2017-12-28T21:50:32.129Z,,29.8,54,40.3,,30,
2017-12-28T21:50:42.127Z,,30,54,40.4,,29,
2017-12-28T21:50:52.125Z,,30,54,40.5,,30,
2017-12-28T21:51:02.128Z,,30.1,54,40.6,,29,
2017-12-28T21:51:12.124Z,,30.1,54,40.7,,,
2017-12-28T21:51:22.127Z,,30.2,54,40.8,,,
2017-12-28T21:51:32.126Z,,30.2,54,41,,,
2017-12-28T21:51:42.132Z,,30.3,54,41.1,,29,
2017-12-28T21:51:52.129Z,,30.3,54,41.2,,,
2017-12-28T21:52:02.136Z,,30.4,54,41.3,,,
2017-12-28T21:52:12.126Z,,30.6,54,41.4,,,
2017-12-28T21:52:22.133Z,,30.6,54,40.5,0,0,1
2017-12-28T21:52:32.131Z,,30.7,54,38.6,,,
2017-12-28T21:52:42.132Z,,30.7,54,37.7,,,
2017-12-28T21:52:52.129Z,,30.8,54,36.9,,,
2017-12-28T21:53:02.127Z,,,,36.3,,,
2017-12-28T21:53:12.134Z,,30.9,54,35.8,,,
2017-12-28T21:53:22.131Z,,30.9,54,35.4,,,
2017-12-28T21:53:32.131Z,,30.9,54,34.9,,,
2017-12-28T21:53:42.128Z,,30.9,54,34.6,,,
2017-12-28T21:53:52.130Z,,30.9,54,34.2,,,
2017-12-28T21:54:02.129Z,,,,34,,,
2017-12-28T21:54:12.128Z,,30.9,54,33.7,,,
2017-12-28T21:54:22.137Z,,30.9,54,33.6,,,
2017-12-28T21:54:32.132Z,,30.8,54,33.4,,,
2017-12-28T21:54:42.129Z,,30.8,54,33.2,,,
