Time,HwTOutlet,HwActive,PrimT,ActPow,ChActive,PrimTSet,HwTSet
2017-12-10T18:33:16.275Z,50,,59.7,30,,,54
2017-12-10T18:33:26.250Z,49.3,,59.8,29,,,54
2017-12-10T18:33:36.249Z,48.9,,59.9,30,,,54
2017-12-10T18:33:46.252Z,48.5,,60,,,,54
2017-12-10T18:33:56.252Z,48.1,,60.1,,,,54
2017-12-10T18:34:06.249Z,47.6,,,29,,,54
2017-12-10T18:34:16.249Z,47.2,,60.2,,,,54
2017-12-10T18:34:26.252Z,46.9,,60.4,,,,54
2017-12-10T18:34:36.258Z,46.6,,,,,,54
2017-12-10T18:34:46.255Z,46.3,,60.5,30,,,54
2017-12-10T18:34:56.255Z,45.9,,60.6,,,,54
2017-12-10T18:35:06.250Z,45.6,,,,,,54
2017-12-10T18:35:16.253Z,45.3,,,,,,54
2017-12-10T18:35:26.251Z,45,,60.7,29,,,54
2017-12-10T18:35:36.272Z,44.7,,,30,,,54
2017-12-10T18:35:46.252Z,44.4,,60.8,,,,54
2017-12-10T18:35:56.289Z,44.2,,,29,,,54
2017-12-10T18:36:06.253Z,43.9,,,30,,,54
2017-12-10T18:36:16.280Z,43.7,,60.9,29,,,54
2017-12-10T18:36:26.252Z,43.5,,,,,,54
2017-12-10T18:36:36.319Z,43.3,,,30,,,54
2017-12-10T18:36:46.252Z,43.2,,61.1,29,,,54
2017-12-10T18:36:56.288Z,43,,61.1,,,,54
2017-12-10T18:37:06.250Z,42.8,,,,,,54
2017-12-10T18:37:16.297Z,42.7,,,,,,54
2017-12-10T18:37:26.252Z,42.6,,,30,,,54
2017-12-10T18:37:36.266Z,42.4,,,29,,,54
2017-12-10T18:37:46.253Z,42.3,,61.2,,,,54
2017-12-10T18:37:56.267Z,42.2,,,,,,54
2017-12-10T18:38:06.253Z,42.1,,,,,,54
2017-12-10T18:38:16.257Z,42,,,,,,54
2017-12-10T18:38:26.252Z,41.9,,61.3,,,,54
2017-12-10T18:38:36.251Z,41.8,,,,,,54
2017-12-10T18:38:46.257Z,41.7,,,,,,54
2017-12-10T18:38:56.256Z,41.7,,,,,,54
2017-12-10T18:39:06.254Z,41.6,,61.4,,,,54
2017-12-10T18:39:16.255Z,41.5,,,,,,54
2017-12-10T18:39:26.255Z,41.4,,,,,,54
2017-12-10T18:39:36.257Z,41.4,,,30,,,54
2017-12-10T18:39:46.254Z,41.3,,61.5,29,,,54
2017-12-10T18:39:56.254Z,41.3,,,,,,54
2017-12-10T18:40:06.256Z,41.3,,,,,,54
2017-12-10T18:40:16.253Z,41.2,,61.6,,,,54
2017-12-10T18:40:26.256Z,41.1,,,,,,54
2017-12-10T18:40:36.265Z,41.1,,,,,,54
2017-12-10T18:40:46.254Z,41.1,,,,,,54
2017-12-10T18:40:56.257Z,41.1,,61.8,,,,54
2017-12-10T18:41:06.257Z,41.1,,,,,,54
2017-12-10T18:41:16.260Z,41.1,,,,,,54
2017-12-10T18:41:26.257Z,41.1,,,,,,54
2017-12-10T18:41:36.261Z,41.1,,61.9,,,,54
2017-12-10T18:41:46.256Z,41.1,,,,,,54
2017-12-10T18:41:56.258Z,41.1,,,,,,54
2017-12-10T18:42:06.255Z,41.1,,,,,,54
2017-12-10T18:42:16.256Z,41.1,,,29,,,54
2017-12-10T18:42:26.275Z,41.1,,62,,,,54
2017-12-10T18:42:36.254Z,40.9,,,,,,54
2017-12-10T18:42:46.255Z,40.9,,,,,,54
2017-12-10T18:42:56.257Z,40.9,,,,,,54
2017-12-10T18:43:06.258Z,40.9,,,,,,54
2017-12-10T18:43:16.258Z,40.9,,62.1,,,,54
2017-12-10T18:43:26.259Z,40.9,,,,,,54
2017-12-10T18:43:36.258Z,41.1,,,,,,54
2017-12-10T18:43:46.260Z,41.1,,,,,,54
2017-12-10T18:43:56.260Z,41.1,,,,,,54
2017-12-10T18:44:06.259Z,41.1,,62.2,30,,,54
2017-12-10T18:44:16.256Z,41.2,,,29,,,54
2017-12-10T18:44:26.255Z,41.2,,,,,,54
2017-12-10T18:44:36.259Z,41.2,,,,,,54
2017-12-10T18:44:46.259Z,41.2,,,,,,54
2017-12-10T18:44:56.267Z,41.2,,,30,,,54
2017-12-10T18:45:06.255Z,41.2,,62.4,,,,54
2017-12-10T18:45:16.260Z,41.2,,,29,,,54
2017-12-10T18:45:26.259Z,41.3,,,,,,54
2017-12-10T18:45:36.257Z,41.2,,,30,,,54
2017-12-10T18:45:46.262Z,41.2,,,29,,,54
2017-12-10T18:45:56.256Z,41.2,,62.5,,,,54
2017-12-10T18:46:06.263Z,41.2,,,,,,54
2017-12-10T18:46:16.263Z,41.2,,,,,,54
2017-12-10T18:46:26.260Z,41.1,,,,,,54
2017-12-10T18:46:36.264Z,41.1,,,,,,54
2017-12-10T18:46:46.263Z,41.1,,,,,,54
2017-12-10T18:46:56.257Z,41.1,,,30,,,54
2017-12-10T18:47:06.258Z,41.1,,62.6,29,,,54
2017-12-10T18:47:16.258Z,41.1,,,,,,54
2017-12-10T18:47:26.257Z,41.1,,,,,,54
2017-12-10T18:47:36.260Z,41.1,,,,,,54
2017-12-10T18:47:46.257Z,41.1,,,,,,54
2017-12-10T18:47:56.260Z,41.1,,,,,,54
2017-12-10T18:48:06.258Z,41.1,,,,,,54
2017-12-10T18:48:16.262Z,41.1,,,,,,54
2017-12-10T18:48:26.262Z,41.1,,62.7,30,,,54
2017-12-10T18:48:36.264Z,40.9,,,29,,,54
2017-12-10T18:48:46.259Z,40.9,,,,,,54
2017-12-10T18:48:56.260Z,40.9,,,30,,,54
2017-12-10T18:49:06.265Z,41.1,,,29,,,54
2017-12-10T18:49:16.261Z,41.1,,,,,,54
2017-12-10T18:49:26.259Z,41.1,,,,,,54
2017-12-10T18:49:36.264Z,41.1,,,,,,54
2017-12-10T18:49:46.260Z,41.1,,62.8,,,,54
2017-12-10T18:49:56.260Z,41.1,,,,,,54
2017-12-10T18:50:06.261Z,41.1,,,,,,54
2017-12-10T18:50:16.261Z,41.1,,,,,,54
2017-12-10T18:50:26.262Z,41.1,,,,,,54
2017-12-10T18:50:36.266Z,41.1,0,62.8,29,2,61,54
2017-12-10T18:50:46.258Z,40.9,,,,,,54
2017-12-10T18:50:56.258Z,40.9,,,30,,,54
2017-12-10T18:51:06.264Z,40.9,,,29,,,54
2017-12-10T18:51:16.265Z,41.1,,62.9,,,,54
2017-12-10T18:51:26.259Z,41.1,,,,,,54
2017-12-10T18:51:36.259Z,41.1,,,,,,54
2017-12-10T18:51:46.263Z,41.1,,,30,,,54
2017-12-10T18:51:56.260Z,41.2,,,29,,,54
2017-12-10T18:52:06.268Z,41.1,,,,,,54
2017-12-10T18:52:16.260Z,41.1,,62.9,30,,,54
2017-12-10T18:52:26.261Z,41.1,,62.9,29,,,54
2017-12-10T18:52:36.271Z,41.1,,63.1,30,,,54
2017-12-10T18:52:46.263Z,41.1,,,29,,,54
2017-12-10T18:52:56.261Z,41.1,,,,,,54
2017-12-10T18:53:06.260Z,41.1,,,,,,54
2017-12-10T18:53:16.261Z,41.1,,,,,,54
2017-12-10T18:53:26.260Z,41.1,,,,,,54
2017-12-10T18:53:36.273Z,41.1,,,,,,54
2017-12-10T18:53:46.265Z,41.1,,,,,,54
2017-12-10T18:53:56.262Z,41.1,,,,,,54
2017-12-10T18:54:06.267Z,41.1,,63.2,,,,54
2017-12-10T18:54:16.261Z,41.1,,,,,,54
2017-12-10T18:54:26.263Z,41.1,,,,,,54
2017-12-10T18:54:36.267Z,40.9,,,,,,54
2017-12-10T18:54:46.263Z,40.9,,,,,,54
2017-12-10T18:54:56.262Z,40.9,,,30,,,54
2017-12-10T18:55:06.262Z,40.9,,,29,,,54
2017-12-10T18:55:16.264Z,40.9,,,,,,54
2017-12-10T18:55:26.264Z,40.8,,,,,,54
2017-12-10T18:55:36.268Z,40.9,,,,,,54
2017-12-10T18:55:46.262Z,40.8,,63.3,,,,54
2017-12-10T18:55:56.265Z,40.9,,,,,,54
2017-12-10T18:56:06.266Z,40.8,,,,,,54
2017-12-10T18:56:16.264Z,40.8,,,,,,54
2017-12-10T18:56:26.266Z,40.9,,,30,,,54
2017-12-10T18:56:36.268Z,40.9,,,29,,,54
2017-12-10T18:56:46.261Z,40.9,,,,,,54
2017-12-10T18:56:56.263Z,40.8,,,,,,54
2017-12-10T18:57:06.263Z,40.8,,,,,,54
2017-12-10T18:57:16.270Z,40.8,,,,,,54
2017-12-10T18:57:26.262Z,40.8,,,,,,54
2017-12-10T18:57:36.265Z,40.8,,,,,,54
2017-12-10T18:57:46.263Z,40.8,,,,,,54
2017-12-10T18:57:56.266Z,40.8,,63.4,,,,54
2017-12-10T18:58:06.267Z,40.8,,,,,,54
2017-12-10T18:58:16.265Z,40.8,,,30,,,54
2017-12-10T18:58:26.265Z,40.8,,,,,,54
2017-12-10T18:58:36.273Z,40.8,,,29,,,54
2017-12-10T18:58:46.266Z,40.8,,,,,,54
2017-12-10T18:58:56.263Z,40.8,,,,,,54
2017-12-10T18:59:06.265Z,40.7,,,,,,54
2017-12-10T18:59:16.266Z,40.8,,,30,,,54
2017-12-10T18:59:26.266Z,40.8,,,29,,,54
2017-12-10T18:59:36.267Z,40.8,,63.5,,,,54
2017-12-10T18:59:46.268Z,40.8,,,30,,,54
2017-12-10T18:59:56.274Z,40.7,,,29,,,54
2017-12-10T19:00:06.269Z,40.7,,,,,,54
2017-12-10T19:00:16.342Z,40.7,,,,,,54
2017-12-10T19:00:26.267Z,40.7,,,,,,54
2017-12-10T19:00:36.274Z,40.7,,,,,,54
2017-12-10T19:00:46.269Z,40.7,,,,,,54
2017-12-10T19:00:56.271Z,40.7,,,,,,54
2017-12-10T19:01:06.265Z,40.7,,,,,,54
2017-12-10T19:01:16.264Z,40.7,,,,,,54
2017-12-10T19:01:26.270Z,40.7,,,,,,54
2017-12-10T19:01:36.271Z,40.7,,,,,,54
2017-12-10T19:01:46.270Z,40.7,,,,,,54
2017-12-10T19:01:56.265Z,40.6,,,,,,54
2017-12-10T19:02:06.268Z,40.6,,63.6,,,,54
2017-12-10T19:02:16.265Z,40.6,,,,,,54
2017-12-10T19:02:26.267Z,40.6,,,,,,54
2017-12-10T19:02:36.271Z,40.6,,,,,,54
2017-12-10T19:02:46.271Z,40.6,,,,,,54
2017-12-10T19:02:56.292Z,40.6,,,,,,54
2017-12-10T19:03:06.267Z,40.7,,,,,,54
2017-12-10T19:03:16.267Z,40.7,,,,,,54
2017-12-10T19:03:26.273Z,40.7,,,,,,54
2017-12-10T19:03:36.272Z,40.7,,,,,,54
2017-12-10T19:03:46.266Z,40.7,,,,,,54
2017-12-10T19:03:56.267Z,40.7,,,,,,54
2017-12-10T19:04:06.268Z,40.7,,,30,,,54
2017-12-10T19:04:16.269Z,40.8,,,29,,,54
2017-12-10T19:04:26.268Z,40.7,,63.5,,,,54
2017-12-10T19:04:36.270Z,40.7,,63.6,,,,54
2017-12-10T19:04:46.272Z,40.7,,,,,,54
2017-12-10T19:04:56.273Z,40.7,,63.5,,,,54
2017-12-10T19:05:06.269Z,40.7,,,,,,54
2017-12-10T19:05:16.274Z,40.7,,,,,,54
2017-12-10T19:05:26.269Z,40.7,,,,,,54
2017-12-10T19:05:36.276Z,40.8,,,,,,54
2017-12-10T19:05:46.276Z,40.8,,,30,,,54
2017-12-10T19:05:56.269Z,40.8,,,,,,54
2017-12-10T19:06:06.267Z,40.7,,63.4,29,,,54
2017-12-10T19:06:16.268Z,40.7,,,,,,54
2017-12-10T19:06:26.272Z,40.6,,,,,,54
2017-12-10T19:06:36.269Z,40.6,,,,,,54
2017-12-10T19:06:46.272Z,40.7,,,,,,54
2017-12-10T19:06:56.272Z,40.7,,,,,,54
2017-12-10T19:07:06.271Z,40.7,,63.3,,,,54
2017-12-10T19:07:16.270Z,40.7,,,,,,54
2017-12-10T19:07:26.267Z,40.7,,,,,,54
2017-12-10T19:07:36.274Z,40.6,,63.2,,,,54
2017-12-10T19:07:46.273Z,40.6,,,,,,54
2017-12-10T19:07:56.275Z,40.6,,,,,,54
2017-12-10T19:08:06.279Z,40.5,,63.1,,,,54
2017-12-10T19:08:16.273Z,40.5,,,,,,54
2017-12-10T19:08:26.268Z,40.5,,62.9,,,,54
2017-12-10T19:08:36.274Z,40.5,,,,,,54
2017-12-10T19:08:46.271Z,40.5,,62.8,,,,54
2017-12-10T19:08:56.269Z,40.5,,,30,,,54
2017-12-10T19:09:06.293Z,40.5,,,29,,,54
2017-12-10T19:09:16.293Z,40.5,,,,,,54
2017-12-10T19:09:26.324Z,40.5,,62.7,,,,54
2017-12-10T19:09:36.298Z,40.5,,,30,,,54
2017-12-10T19:09:46.299Z,40.5,,,,,,54
2017-12-10T19:09:56.296Z,40.5,,,29,,,54
2017-12-10T19:10:06.285Z,40.5,,62.6,,,,54
2017-12-10T19:10:16.299Z,40.5,,,30,,,54
2017-12-10T19:10:26.295Z,40.6,,,29,,,54
2017-12-10T19:10:36.319Z,40.6,,,,,,54
2017-12-10T19:10:46.320Z,40.5,,,,,,54
2017-12-10T19:10:56.300Z,40.5,,,,,,54
2017-12-10T19:11:06.296Z,40.5,,62.5,,,,54
2017-12-10T19:11:16.300Z,40.5,,,,,,54
2017-12-10T19:11:26.278Z,40.5,,62.6,30,,,54
2017-12-10T19:11:36.311Z,40.5,,,29,,,54
2017-12-10T19:11:46.309Z,40.5,,,,,,54
2017-12-10T19:11:56.301Z,40.4,,,,,,54
2017-12-10T19:12:06.299Z,40.4,,,,,,54
2017-12-10T19:12:16.287Z,40.3,,,,,,54
2017-12-10T19:12:26.306Z,40.3,,62.7,,,,54
2017-12-10T19:12:36.298Z,40.3,,,,,,54
2017-12-10T19:12:46.312Z,40.3,,,,,,54
2017-12-10T19:12:56.271Z,40.4,,,,,,54
2017-12-10T19:13:06.287Z,40.4,,62.8,,,,54
2017-12-10T19:13:16.308Z,40.4,,,30,,,54
2017-12-10T19:13:26.324Z,40.4,,,29,,,54
2017-12-10T19:13:36.310Z,40.4,,,,,,54
2017-12-10T19:13:46.304Z,40.4,,62.9,,,,54
2017-12-10T19:13:56.304Z,40.4,,,,,,54
2017-12-10T19:14:06.320Z,40.4,,,,,,54
2017-12-10T19:14:16.298Z,40.4,,,,,,54
2017-12-10T19:14:26.288Z,40.4,,,,,,54
2017-12-10T19:14:36.311Z,40.3,,63.1,30,,,54
2017-12-10T19:14:46.332Z,40.3,,63.1,29,,,54
2017-12-10T19:14:56.319Z,40.3,,63.1,,,,54
2017-12-10T19:15:06.276Z,40.3,,,,,,54
2017-12-10T19:15:16.273Z,40.2,,,,,,54
2017-12-10T19:15:26.278Z,40.2,,,,,,54
2017-12-10T19:15:36.273Z,40.2,,,30,,,54
2017-12-10T19:15:46.286Z,40.2,,,29,,,54
2017-12-10T19:15:56.272Z,40.2,,,,,,54
2017-12-10T19:16:06.318Z,40.1,,,,,,54
2017-12-10T19:16:16.275Z,40.2,,,,,,54
2017-12-10T19:16:26.296Z,40.2,,63.2,30,,,54
2017-12-10T19:16:36.280Z,40.2,,63.1,29,,,54
2017-12-10T19:16:46.278Z,40.2,,63.2,,,,54
2017-12-10T19:16:56.289Z,40.2,,,,,,54
2017-12-10T19:17:06.299Z,40.2,,,30,,,54
2017-12-10T19:17:16.274Z,40.2,,,,,,54
2017-12-10T19:17:26.328Z,40.2,,,29,,,54
2017-12-10T19:17:36.280Z,40.2,,,,,,54
2017-12-10T19:17:46.299Z,40.2,,,,,,54
2017-12-10T19:17:56.275Z,40.2,,,,,,54
2017-12-10T19:18:06.296Z,40.3,,,,,,54
2017-12-10T19:18:16.273Z,40.3,,,30,,,54
2017-12-10T19:18:26.313Z,40.3,,,29,,,54
2017-12-10T19:18:36.280Z,40.3,,,,,,54
2017-12-10T19:18:46.356Z,40.3,,,,,,54
2017-12-10T19:18:56.274Z,40.3,,,,,,54
2017-12-10T19:19:06.315Z,40.2,,,,,,54
2017-12-10T19:19:16.385Z,40.2,,,,,,54
2017-12-10T19:19:26.276Z,40.2,,,,,,54
2017-12-10T19:19:36.281Z,40.2,,,,,,54
2017-12-10T19:19:46.289Z,40.1,,,,,,54
2017-12-10T19:19:56.280Z,40.2,,,,,,54
2017-12-10T19:20:06.301Z,40.2,,,,,,54
2017-12-10T19:20:16.276Z,40.2,,,,,,54
2017-12-10T19:20:26.278Z,40.2,,63.3,30,,,54
2017-12-10T19:20:36.282Z,40.3,,63.2,29,,,54
2017-12-10T19:20:46.278Z,40.2,,,,,,54
2017-12-10T19:20:56.276Z,40.2,,,,,,54
2017-12-10T19:21:06.277Z,40.1,,63.3,,,,54
2017-12-10T19:21:16.277Z,40.1,,,,,,54
2017-12-10T19:21:26.282Z,40.1,,,,,,54
2017-12-10T19:21:36.283Z,40.1,,,,,,54
2017-12-10T19:21:46.279Z,40.1,,,,,,54
2017-12-10T19:21:56.278Z,40.1,,,,,,54
2017-12-10T19:22:06.281Z,40.1,,,,,,54
2017-12-10T19:22:16.285Z,40.1,,,,,,54
2017-12-10T19:22:26.280Z,40.2,,,,,,54
2017-12-10T19:22:36.282Z,40.2,,,,,,54
2017-12-10T19:22:46.283Z,40.1,,,,,,54
2017-12-10T19:22:56.281Z,40.2,,,30,,,54
2017-12-10T19:23:06.278Z,40.2,,,29,,,54
2017-12-10T19:23:16.279Z,40.2,,,,,,54
2017-12-10T19:23:26.279Z,40.2,,,,,,54
2017-12-10T19:23:36.279Z,40.1,,,,,,54
2017-12-10T19:23:46.280Z,40.1,,,30,,,54
2017-12-10T19:23:56.280Z,40.1,,,29,,,54
2017-12-10T19:24:06.280Z,40.2,,63.4,,,,54
2017-12-10T19:24:16.280Z,40.2,,63.3,,,,54
2017-12-10T19:24:26.283Z,40.2,,63.4,,,,54
2017-12-10T19:24:36.312Z,40.3,,,,,,54
2017-12-10T19:24:46.278Z,40.3,,,,,,54
2017-12-10T19:24:56.282Z,40.3,,,,,,54
2017-12-10T19:25:06.281Z,40.3,,,30,,,54
2017-12-10T19:25:16.281Z,40.2,,,29,,,54
2017-12-10T19:25:26.279Z,40.2,,,,,,54
2017-12-10T19:25:36.286Z,40.2,,,,,,54
2017-12-10T19:25:46.279Z,40.2,,,,,,54
2017-12-10T19:25:56.288Z,40.2,,63.5,,,,54
2017-12-10T19:26:06.279Z,40.2,,63.4,,,,54
2017-12-10T19:26:16.278Z,40.2,,63.5,,,,54
2017-12-10T19:26:26.290Z,40.2,,,,,,54
2017-12-10T19:26:36.287Z,40.2,,,,,,54
2017-12-10T19:26:46.280Z,40.2,,,,,,54
2017-12-10T19:26:56.283Z,40.2,,,,,,54
2017-12-10T19:27:06.284Z,40.2,,,,,,54
2017-12-10T19:27:16.279Z,40.2,,,,,,54
2017-12-10T19:27:26.281Z,40.2,,,,,,54
2017-12-10T19:27:36.285Z,40.2,,,,,,54
2017-12-10T19:27:46.282Z,40.2,,,,,,54
2017-12-10T19:27:56.280Z,40.2,,63.6,30,,,54
2017-12-10T19:28:06.280Z,40.2,,,,,,54
2017-12-10T19:28:16.282Z,40.2,,,,,,54
2017-12-10T19:28:26.292Z,40.2,,,29,,,54
2017-12-10T19:28:36.282Z,40.2,,,,,,54
2017-12-10T19:28:46.282Z,40.2,,,,,,54
2017-12-10T19:28:56.281Z,40.2,,,,,,54
2017-12-10T19:29:06.281Z,40.2,,,30,,,54
2017-12-10T19:29:16.282Z,40.2,,,29,,,54
2017-12-10T19:29:26.282Z,40.3,,,,,,54
2017-12-10T19:29:36.282Z,40.2,,,,,,54
2017-12-10T19:29:46.282Z,40.2,,,,,,54
2017-12-10T19:29:56.284Z,40.2,,,,,,54
2017-12-10T19:30:06.284Z,40.1,,63.8,,,,54
2017-12-10T19:30:16.284Z,40.1,,63.6,,,,54
2017-12-10T19:30:26.285Z,40.1,,63.8,30,,,54
2017-12-10T19:30:36.287Z,40.2,,,29,,,54
2017-12-10T19:30:46.284Z,40.2,,,,,,54
2017-12-10T19:30:56.283Z,40.2,,,,,,54
2017-12-10T19:31:06.286Z,40.2,,,,,,54
2017-12-10T19:31:16.283Z,40.1,,,30,,,54
2017-12-10T19:31:26.285Z,40.1,,,29,,,54
2017-12-10T19:31:36.289Z,40.1,,,,,,54
2017-12-10T19:31:46.286Z,40.2,,,30,,,54
2017-12-10T19:31:56.286Z,40.2,,,29,,,54
2017-12-10T19:32:06.284Z,40.2,,,,,,54
2017-12-10T19:32:16.284Z,40.2,,,,,,54
2017-12-10T19:32:26.284Z,40.3,,63.9,,,,54
2017-12-10T19:32:36.286Z,40.2,,,,,,54
2017-12-10T19:32:46.283Z,40.2,,,30,,,54
2017-12-10T19:32:56.288Z,40.2,,,,,,54
2017-12-10T19:33:06.285Z,40.2,,,29,,,54
2017-12-10T19:33:16.282Z,40.2,,,,,,54
2017-12-10T19:33:26.284Z,40.2,,,,,,54
2017-12-10T19:33:36.286Z,40.2,,,,,,54
2017-12-10T19:33:46.283Z,40.2,,,,,,54
2017-12-10T19:33:56.288Z,40.3,,,30,,,54
2017-12-10T19:34:06.284Z,40.3,,,29,,,54
2017-12-10T19:34:16.283Z,40.3,,,,,,54
2017-12-10T19:34:26.286Z,40.3,,,,,,54
2017-12-10T19:34:36.284Z,40.3,,,,,,54
2017-12-10T19:34:46.283Z,40.3,,,,,,54
2017-12-10T19:34:56.286Z,40.3,,,,,,54
2017-12-10T19:35:06.287Z,40.3,,63.9,29,,,54
2017-12-10T19:35:16.290Z,40.3,,64,,,,54
2017-12-10T19:35:26.285Z,40.3,,,,,,54
2017-12-10T19:35:36.284Z,40.3,,,,,,54
2017-12-10T19:35:46.284Z,40.3,,,,,,54
2017-12-10T19:35:56.290Z,40.4,,,,,,54
2017-12-10T19:36:06.290Z,40.4,,,,,,54
2017-12-10T19:36:16.286Z,40.4,,,,,,54
2017-12-10T19:36:26.286Z,40.3,,,,,,54
2017-12-10T19:36:36.288Z,40.3,,,,,,54
2017-12-10T19:36:46.288Z,40.3,,,,,,54
2017-12-10T19:36:56.292Z,40.3,,,,,,54
2017-12-10T19:37:06.289Z,40.3,,,,,,54
2017-12-10T19:37:16.286Z,40.3,,,,,,54
2017-12-10T19:37:26.287Z,40.4,,,30,,,54
2017-12-10T19:37:36.285Z,40.4,,,,,,54
2017-12-10T19:37:46.287Z,40.4,,,29,,,54
2017-12-10T19:37:56.293Z,40.4,,,30,,,54
2017-12-10T19:38:06.288Z,40.4,,64.1,29,,,54
2017-12-10T19:38:16.293Z,40.4,,64,,,,54
2017-12-10T19:38:26.290Z,40.5,,64.1,,,,54
2017-12-10T19:38:36.292Z,40.5,,,30,,,54
2017-12-10T19:38:46.288Z,40.5,,,29,,,54
2017-12-10T19:38:56.287Z,40.6,,,30,,,54
2017-12-10T19:39:06.288Z,40.6,,,,,,54
2017-12-10T19:39:16.286Z,40.6,,,29,,,54
2017-12-10T19:39:26.294Z,40.6,,,30,,,54
2017-12-10T19:39:36.295Z,40.6,,,,,,54
2017-12-10T19:39:46.295Z,40.6,,,29,,,54
2017-12-10T19:39:56.286Z,40.6,,,,,,54
2017-12-10T19:40:06.289Z,40.6,,,,,,54
2017-12-10T19:40:16.288Z,40.6,,,,,,54
2017-12-10T19:40:26.289Z,40.5,,,30,,,54
2017-12-10T19:40:36.288Z,40.5,,,29,,,54
2017-12-10T19:40:46.289Z,40.5,,,,,,54
2017-12-10T19:40:56.287Z,40.5,,,30,,,54
2017-12-10T19:41:06.291Z,40.5,,,29,,,54
2017-12-10T19:41:16.288Z,40.5,,,30,,,54
2017-12-10T19:41:26.295Z,40.5,,,29,,,54
2017-12-10T19:41:36.291Z,40.5,,,30,,,54
2017-12-10T19:41:46.288Z,40.5,,,29,,,54
2017-12-10T19:41:56.294Z,40.5,,64.2,,,,54
2017-12-10T19:42:06.295Z,40.6,,,,,,54
2017-12-10T19:42:16.288Z,40.6,,,30,,,54
2017-12-10T19:42:26.288Z,40.6,,,29,,,54
2017-12-10T19:42:36.292Z,40.6,,,,,,54
2017-12-10T19:42:46.289Z,40.6,,,,,,54
2017-12-10T19:42:56.289Z,40.6,,,,,,54
2017-12-10T19:43:06.288Z,40.5,,,,,,54
2017-12-10T19:43:16.288Z,40.5,,,,,,54
2017-12-10T19:43:26.291Z,40.5,,,,,,54
2017-12-10T19:43:36.292Z,40.5,,,,,,54
2017-12-10T19:43:46.292Z,40.6,,,,,,54
2017-12-10T19:43:56.290Z,40.6,,,,,,54
2017-12-10T19:44:06.293Z,40.6,,,,,,54
2017-12-10T19:44:16.291Z,40.6,,,,,,54
2017-12-10T19:44:26.295Z,40.6,,,,,,54
2017-12-10T19:44:36.294Z,40.6,,,,,,54
2017-12-10T19:44:46.289Z,40.5,,,,,,54
2017-12-10T19:44:56.297Z,40.5,,,,,,54
2017-12-10T19:45:06.292Z,40.5,,,,,,54
2017-12-10T19:45:16.292Z,40.6,,,,,,54
2017-12-10T19:45:26.290Z,40.6,,,,,,54
2017-12-10T19:45:36.291Z,40.6,,,,,,54
2017-12-10T19:45:46.291Z,40.6,,64.4,,,,54
2017-12-10T19:45:56.292Z,40.6,,64.2,,,,54
2017-12-10T19:46:06.292Z,40.6,,64.4,,,,54
2017-12-10T19:46:16.292Z,40.5,,,,,,54
2017-12-10T19:46:26.295Z,40.6,,64.2,,,,54
2017-12-10T19:46:36.293Z,40.6,,,,,,54
2017-12-10T19:46:46.291Z,40.6,,64.4,,,,54
2017-12-10T19:46:56.295Z,40.6,,,,,,54
2017-12-10T19:47:06.294Z,40.6,,,,,,54
2017-12-10T19:47:16.310Z,40.6,,,,,,54
2017-12-10T19:47:26.294Z,40.6,,,,,,54
2017-12-10T19:47:36.295Z,40.6,,,,,,54
2017-12-10T19:47:46.293Z,40.7,,,,,,54
2017-12-10T19:47:56.319Z,40.7,,,,,,54
2017-12-10T19:48:06.291Z,40.7,,,,,,54
2017-12-10T19:48:16.295Z,40.7,,,,,,54
2017-12-10T19:48:26.297Z,40.7,,,,,,54
2017-12-10T19:48:36.361Z,40.6,,,,,,54
2017-12-10T19:48:46.295Z,40.6,,,,,,54
2017-12-10T19:48:56.301Z,40.6,,,,,,54
2017-12-10T19:49:06.294Z,40.6,,,,,,54
2017-12-10T19:49:16.323Z,40.6,,,,,,54
2017-12-10T19:49:26.293Z,40.6,,,,,,54
2017-12-10T19:49:36.297Z,40.7,,,,,,54
2017-12-10T19:49:46.296Z,40.7,,,,,,54
2017-12-10T19:49:56.364Z,40.7,,,,,,54
2017-12-10T19:50:06.294Z,40.7,,,,,,54
2017-12-10T19:50:16.337Z,40.7,,,,,,54
2017-12-10T19:50:26.303Z,40.7,,,,,,54
2017-12-10T19:50:36.297Z,40.7,,,30,,,54
2017-12-10T19:50:46.297Z,40.7,0,64.4,29,2,61,54
2017-12-10T19:50:56.317Z,40.7,,,,,,54
2017-12-10T19:51:06.294Z,40.7,,64.5,,,,54
2017-12-10T19:51:16.349Z,40.7,,,,,,54
2017-12-10T19:51:26.294Z,40.7,,,,,,54
2017-12-10T19:51:36.318Z,40.7,,,,,,54
2017-12-10T19:51:46.295Z,40.7,,,,,,54
2017-12-10T19:51:56.330Z,40.7,,,,,,54
2017-12-10T19:52:06.296Z,40.8,,,,,,54
2017-12-10T19:52:16.328Z,40.8,,,,,,54
2017-12-10T19:52:26.294Z,40.8,,,,,,54
2017-12-10T19:52:36.348Z,40.8,,,,,,54
2017-12-10T19:52:46.294Z,40.8,,,30,,,54
2017-12-10T19:52:56.330Z,40.8,,,29,,,54
2017-12-10T19:53:06.301Z,40.8,,,,,,54
2017-12-10T19:53:16.306Z,40.8,,,,,,54
2017-12-10T19:53:26.301Z,40.8,,,,,,54
2017-12-10T19:53:36.343Z,40.8,,,30,,,54
2017-12-10T19:53:46.301Z,40.8,,,29,,,54
2017-12-10T19:53:56.333Z,40.8,,,,,,54
