Time,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive,ActPow
2018-02-14T01:16:58.879Z,54,12.8,,,,,
2018-02-14T01:17:08.872Z,54,12.6,,,,,
2018-02-14T01:17:24.043Z,54,11.4,,,,,
2018-02-14T01:17:28.985Z,54,10.7,,,,,
2018-02-14T01:17:38.872Z,54,10.5,,,,,
2018-02-14T01:17:48.877Z,54,10.1,,45.6,1,0,45
2018-02-14T01:17:58.944Z,54,10.9,,51,,,32
2018-02-14T01:18:08.967Z,54,11.8,,50.5,,,29
2018-02-14T01:18:19.020Z,54,12.5,,50.2,,,
2018-02-14T01:18:34.213Z,54,13.1,,51.4,,,
2018-02-14T01:18:38.912Z,54,13.1,,51.6,,,
2018-02-14T01:18:48.878Z,54,13.6,,51.8,,,
2018-02-14T01:18:58.882Z,54,13.7,,52,,,
2018-02-14T01:19:08.900Z,54,13.7,,52.1,,,30
2018-02-14T01:19:19.069Z,54,13.7,,52.3,,,29
2018-02-14T01:19:28.873Z,54,13.9,,52.4,,,
2018-02-14T01:19:38.874Z,54,13.9,,52.6,,,
2018-02-14T01:19:48.882Z,54,13.9,,52.7,,,
2018-02-14T01:19:58.964Z,54,14,,52.8,,,
2018-02-14T01:20:08.877Z,54,14,,53,,,
2018-02-14T01:20:19.025Z,54,14,,53.1,,,
2018-02-14T01:20:28.875Z,54,14.2,,,,,
2018-02-14T01:20:38.876Z,54,14.2,,53.2,,,
2018-02-14T01:20:48.946Z,54,14,,53.3,,,
2018-02-14T01:20:58.922Z,54,14.2,,53.4,,,
2018-02-14T01:21:08.876Z,54,14.2,,,,,
2018-02-14T01:21:19.167Z,54,14.2,,53.5,,,
2018-02-14T01:21:28.877Z,54,14.2,,,,,
2018-02-14T01:21:38.883Z,54,14.2,61,53.5,1,0,29
2018-02-14T01:21:48.967Z,54,14.2,,,,,
2018-02-14T01:21:58.878Z,54,14.2,,,,,30
2018-02-14T01:22:08.876Z,54,14.2,,,,,29
2018-02-14T01:22:19.158Z,54,14.2,,53.6,,,30
2018-02-14T01:22:28.879Z,54,14,,53.5,,,29
2018-02-14T01:22:38.904Z,54,14.2,,53.6,,,30
2018-02-14T01:22:48.990Z,54,14.2,,,,,29
2018-02-14T01:22:58.878Z,54,14.2,,,,,
2018-02-14T01:23:08.894Z,54,14.2,,,,,30
2018-02-14T01:23:18.977Z,54,14.2,,,,,29
2018-02-14T01:23:29.103Z,54,14,,53.6,1,0,0
2018-02-14T01:23:38.988Z,54,13.2,,50.2,,,
2018-02-14T01:23:48.896Z,54,12.9,,49.4,,,
2018-02-14T01:23:58.907Z,54,12.8,,48.7,,,
2018-02-14T01:24:08.889Z,54,12.6,,47.9,,,
2018-02-14T01:24:19.049Z,54,12.5,,47.2,,,
2018-02-14T01:24:28.924Z,54,12.5,,46.7,,,
2018-02-14T01:24:38.899Z,54,12.5,,46.3,,,
2018-02-14T01:24:48.982Z,54,12.3,,47.3,1,0,44
2018-02-14T01:24:59.102Z,54,12,,52.3,,,32
2018-02-14T01:25:08.881Z,54,12.3,,51.3,,,29
2018-02-14T01:25:19.168Z,54,12.8,,51.2,,,
2018-02-14T01:25:28.921Z,54,13.2,,52.1,,,29
2018-02-14T01:25:38.958Z,54,13.7,,,,,
2018-02-14T01:25:48.900Z,54,13.9,,52.4,,,
2018-02-14T01:25:58.881Z,54,13.9,,52.7,,,
2018-02-14T01:26:08.969Z,54,14,,52.9,,,
2018-02-14T01:26:19.048Z,,,,53,,,
2018-02-14T01:26:28.879Z,54,14,,53.2,,,
2018-02-14T01:26:38.912Z,54,14,,53.4,,,
2018-02-14T01:26:48.901Z,54,14.2,,53.6,,,30
2018-02-14T01:26:58.902Z,54,14.3,,53.7,,,
2018-02-14T01:27:08.962Z,54,14.2,,53.8,,,29
2018-02-14T01:27:19.025Z,54,14.3,,53.9,,,30
2018-02-14T01:27:28.959Z,54,14.2,,54,,,29
2018-02-14T01:27:38.880Z,54,14.2,,54.1,,,
2018-02-14T01:27:48.884Z,54,14.2,,,,,
2018-02-14T01:27:58.954Z,54,14.2,,54.3,,,
2018-02-14T01:28:08.892Z,54,14.2,,,,,
2018-02-14T01:28:19.091Z,54,14.3,,54.4,,,
2018-02-14T01:28:28.952Z,54,14.3,,,,,
2018-02-14T01:28:38.899Z,54,14.3,,,,,
2018-02-14T01:28:48.880Z,54,14.3,,54.5,,,
2018-02-14T01:28:59.076Z,54,14.3,,,,,
2018-02-14T01:29:08.962Z,54,14.3,,,,,
2018-02-14T01:29:19.055Z,54,14.3,,,,,
2018-02-14T01:29:29.010Z,54,14.3,,,,,
2018-02-14T01:29:39.207Z,54,14.3,,54.6,,,30
2018-02-14T01:29:48.924Z,54,14.2,,,,,29
2018-02-14T01:29:58.896Z,54,14.3,,,,,
2018-02-14T01:30:08.889Z,54,14.5,,,,,30
2018-02-14T01:30:19.010Z,54,14.3,,,,,29
2018-02-14T01:30:28.887Z,54,14.3,,,,,
2018-02-14T01:30:44.147Z,54,14.3,,54.7,,,
2018-02-14T01:30:48.883Z,54,14.3,,,,,
2018-02-14T01:30:58.960Z,54,14.3,,,,,
2018-02-14T01:31:09.014Z,54,14.3,,,,,30
2018-02-14T01:31:19.378Z,54,14.3,,54.8,,,29
2018-02-14T01:31:28.981Z,54,14.3,,,,,
2018-02-14T01:31:38.884Z,54,14.3,,,,,
2018-02-14T01:31:48.887Z,54,14.5,,,,,
2018-02-14T01:32:01.206Z,54,14.3,,54.9,,,
2018-02-14T01:32:08.894Z,54,14.3,,,,,
2018-02-14T01:32:19.037Z,,,,55,,,
2018-02-14T01:32:28.884Z,54,14.5,,,,,
2018-02-14T01:32:38.897Z,54,14.5,,,,,
2018-02-14T01:32:48.970Z,54,14.3,,55.1,,,
2018-02-14T01:32:59.086Z,54,14.5,,,,,
2018-02-14T01:33:08.918Z,54,14.5,,,,,
2018-02-14T01:33:19.171Z,54,14.5,,,,,
2018-02-14T01:33:28.901Z,54,14.5,,55.2,,,
2018-02-14T01:33:38.919Z,54,14.3,,53.8,1,0,0
2018-02-14T01:33:48.890Z,54,13.6,,51.8,,,
2018-02-14T01:33:59.016Z,54,13.1,,51.1,,,
2018-02-14T01:34:08.891Z,54,12.9,,50.3,,,
2018-02-14T01:34:19.089Z,,,,49.5,,,
2018-02-14T01:34:29.112Z,54,12.8,,48.9,,,
2018-02-14T01:34:38.952Z,54,12.8,,48.5,,,
2018-02-14T01:34:49.015Z,54,12.6,,48,,,
2018-02-14T01:34:59.095Z,54,12.6,,47.6,,,
2018-02-14T01:35:09.008Z,54,12.6,,47.1,,,
2018-02-14T01:35:19.139Z,,,,46.8,,,
2018-02-14T01:35:28.888Z,54,12.3,,46.5,,,
2018-02-14T01:35:38.889Z,54,12.3,,46.2,,,
2018-02-14T01:35:48.903Z,54,12.3,,46,,,
2018-02-14T01:35:58.993Z,54,12.2,,45.8,,,
2018-02-14T01:36:08.891Z,54,12.2,,45.5,,,
2018-02-14T01:36:19.033Z,54,12.2,,45.3,,,
2018-02-14T01:36:29.026Z,54,12.2,,45.1,,,
2018-02-14T01:36:38.902Z,54,11.8,,,,,
2018-02-14T01:36:48.964Z,54,12.9,,45,,,
2018-02-14T01:36:58.944Z,54,12.5,,,,,
2018-02-14T01:37:09.057Z,54,11.4,,,,,
2018-02-14T01:37:19.045Z,54,10.7,,,,,
2018-02-14T01:37:29.098Z,54,10.3,,,,,
2018-02-14T01:37:38.900Z,54,10.1,,,,,
2018-02-14T01:37:48.915Z,54,10,,,,,
2018-02-14T01:37:59.213Z,54,10,,45.1,,,
2018-02-14T01:38:14.006Z,54,9.8,,45.2,,,
2018-02-14T01:38:19.051Z,54,9.8,,,,,
2018-02-14T01:38:28.959Z,54,9.6,,45.3,,,
2018-02-14T01:38:39.143Z,54,9.6,,,,,
2018-02-14T01:38:48.938Z,54,9.6,,,,,
2018-02-14T01:38:59.052Z,54,9.4,,45.4,,,
2018-02-14T01:39:08.901Z,54,9.4,,,,,
2018-02-14T01:39:19.477Z,54,9.4,,,,,
2018-02-14T01:39:28.963Z,54,9.2,,,,,
2018-02-14T01:39:38.904Z,54,9.2,,45.5,,,
2018-02-14T01:39:48.887Z,54,9.2,,,,,
2018-02-14T01:39:58.889Z,54,9.2,,,,,
2018-02-14T01:40:08.955Z,54,9.6,,48.7,1,0,39
2018-02-14T01:40:19.211Z,,,,50.4,,,29
2018-02-14T01:40:29.068Z,54,12,,48.7,,,
2018-02-14T01:40:38.939Z,54,12.5,,49.8,,,
2018-02-14T01:40:49.009Z,54,12.9,,50.3,,,
2018-02-14T01:40:58.891Z,54,13.2,,,,,
2018-02-14T01:41:08.913Z,54,13.4,,,,,
2018-02-14T01:41:19.130Z,,,,50.5,,,
2018-02-14T01:41:28.956Z,54,13.6,,50.6,,,
2018-02-14T01:41:38.970Z,54,13.7,,,,,
2018-02-14T01:41:48.890Z,54,13.6,,50.9,,,
2018-02-14T01:41:58.964Z,54,13.7,,51,,,
2018-02-14T01:42:08.957Z,54,13.7,,51.1,,,
2018-02-14T01:42:19.098Z,54,13.7,,,,,
2018-02-14T01:42:29.138Z,54,13.7,,51.3,,,
2018-02-14T01:42:44.189Z,54,13.9,,51.4,,,
2018-02-14T01:42:49.400Z,54,13.7,,51.5,,,
2018-02-14T01:43:00.623Z,54,13.9,,51.6,,,
2018-02-14T01:43:09.118Z,54,13.9,,51.7,,,
2018-02-14T01:43:19.002Z,54,13.9,,51.8,,,
2018-02-14T01:43:29.058Z,54,13.9,,51.9,,,30
2018-02-14T01:43:38.892Z,54,14,,,,,29
2018-02-14T01:43:48.908Z,54,13.9,,52,,,
2018-02-14T01:44:04.087Z,54,13.9,,,,,
2018-02-14T01:44:08.913Z,54,13.9,,,,,
2018-02-14T01:44:29.162Z,54,13.9,,52.1,,,
2018-02-14T01:44:39.243Z,54,13.9,,,,,30
2018-02-14T01:44:48.933Z,54,13.9,,52.2,,,29
2018-02-14T01:45:08.944Z,54,14,,52.3,,,
2018-02-14T01:45:19.023Z,54,14,,,,,
2018-02-14T01:45:28.894Z,54,14,,52.4,,,
2018-02-14T01:45:38.902Z,54,14,,,,,
2018-02-14T01:45:48.891Z,54,14,,52.6,,,30
2018-02-14T01:45:58.974Z,54,14,,52.7,,,29
2018-02-14T01:46:08.893Z,54,14,,,,,
2018-02-14T01:46:19.034Z,54,14,,52.8,,,30
2018-02-14T01:46:28.965Z,54,14,,52.9,,,29
2018-02-14T01:46:38.985Z,54,14,,,,,
2018-02-14T01:46:48.966Z,,,,53,,,30
2018-02-14T01:46:58.912Z,54,14,,53.1,,,29
2018-02-14T01:47:08.908Z,54,14,,,,,
2018-02-14T01:47:19.406Z,,,,53.2,,,
2018-02-14T01:47:29.207Z,54,14,,,,,
2018-02-14T01:47:38.900Z,54,14.2,,53.3,,,
2018-02-14T01:47:48.972Z,54,14.2,,53.4,,,
2018-02-14T01:48:08.980Z,54,14.2,,53.5,,,
2018-02-14T01:48:19.077Z,54,14.2,,,,,
2018-02-14T01:48:28.931Z,54,14.2,,53.6,,,
2018-02-14T01:48:38.947Z,,,,,,,29
2018-02-14T01:48:49.161Z,54,14.2,,53.7,,,
2018-02-14T01:48:58.893Z,54,14.2,,,,,
2018-02-14T01:49:09.100Z,,,,53.8,,,
2018-02-14T01:49:19.052Z,54,14.2,,53.9,,,
2018-02-14T01:49:28.895Z,54,14.2,,,,,
2018-02-14T01:49:38.975Z,,,,54,,,29
2018-02-14T01:49:49.049Z,54,14.2,,,,,30
2018-02-14T01:49:58.893Z,54,14.3,,,,,
2018-02-14T01:50:09.265Z,54,14.2,,54.1,,,29
2018-02-14T01:50:19.219Z,54,14.3,,,,,
2018-02-14T01:50:28.899Z,54,14.3,,54.3,,,
2018-02-14T01:50:38.941Z,,,,54.4,,,29
2018-02-14T01:50:48.960Z,54,14.2,,,,,
2018-02-14T01:50:58.978Z,54,14.2,,,,,
2018-02-14T01:51:14.001Z,,,,54.5,,,29
2018-02-14T01:51:19.011Z,54,14.2,,,,,
2018-02-14T01:51:28.901Z,54,14.3,,54.6,,,
2018-02-14T01:51:38.941Z,,,,54.7,,,
2018-02-14T01:51:48.896Z,54,14.3,,,,,
2018-02-14T01:51:58.904Z,54,14.3,,,,,
2018-02-14T01:52:09.052Z,,,,54.8,,,
2018-02-14T01:52:19.038Z,54,14.2,,,,,
2018-02-14T01:52:29.114Z,54,14.3,,,,,
2018-02-14T01:52:38.929Z,,,,54.9,,,29
2018-02-14T01:52:49.061Z,54,14.3,,,,,
2018-02-14T01:52:58.899Z,,,,55,,,29
2018-02-14T01:53:08.974Z,54,14.3,,,,,
2018-02-14T01:53:19.051Z,54,14.3,,,,,
2018-02-14T01:53:34.034Z,54,14.3,,55.1,,,
2018-02-14T01:53:48.981Z,54,14.5,,55.2,,,
2018-02-14T01:53:58.904Z,54,14.5,,,,,
2018-02-14T01:54:09.014Z,,,,55.3,,,29
2018-02-14T01:54:19.024Z,54,14.5,,,,,
2018-02-14T01:54:28.945Z,54,14.5,,,,,
2018-02-14T01:54:38.924Z,,,,55.4,,,
2018-02-14T01:54:48.895Z,54,14.5,,,,,
2018-02-14T01:54:58.898Z,54,14.3,,,,,
2018-02-14T01:55:08.893Z,,,,55.5,,,
2018-02-14T01:55:19.039Z,54,14.3,,,,,
2018-02-14T01:55:28.909Z,54,14.5,,,,,30
2018-02-14T01:55:38.898Z,,,,55.6,,,29
2018-02-14T01:55:48.982Z,54,14.3,,,,,
2018-02-14T01:55:58.902Z,54,14.5,,,,,
2018-02-14T01:56:08.943Z,,,,55.7,,,
2018-02-14T01:56:19.023Z,54,14.7,,,,,
2018-02-14T01:56:28.978Z,,,,,,,30
2018-02-14T01:56:38.897Z,54,14.5,,55.9,,,29
2018-02-14T01:56:48.926Z,54,14.5,,,,,30
2018-02-14T01:56:58.899Z,54,14.5,,,,,
2018-02-14T01:57:08.897Z,,,,56,,,29
2018-02-14T01:57:18.997Z,54,14.5,,,,,
2018-02-14T01:57:28.978Z,54,14.7,,,,,
2018-02-14T01:57:48.928Z,54,14.7,,56.1,,,
2018-02-14T01:58:09.019Z,54,14.7,,,,,
2018-02-14T01:58:19.202Z,54,14.5,,,,,
2018-02-14T01:58:29.099Z,54,14.5,,56.2,,,
2018-02-14T01:58:48.912Z,54,14.7,,,,,
2018-02-14T01:58:58.969Z,,,,56.3,,,
2018-02-14T01:59:08.912Z,54,14.7,,,,,
2018-02-14T01:59:19.140Z,54,14.7,,,,,
2018-02-14T01:59:38.900Z,54,14.7,,56.4,,,
2018-02-14T01:59:49.101Z,54,14.7,,,,,
2018-02-14T02:00:08.900Z,54,14.7,,56.5,,,30
2018-02-14T02:00:19.130Z,54,14.7,,,,,
2018-02-14T02:00:29.062Z,,,,,,,29
2018-02-14T02:00:39.099Z,54,14.7,,56.6,,,
2018-02-14T02:00:48.912Z,54,14.8,,,,,
2018-02-14T02:01:08.904Z,54,14.7,,56.7,,,30
2018-02-14T02:01:19.013Z,54,14.7,,55.1,1,0,0
2018-02-14T02:01:28.953Z,54,14.5,,53.3,,,
2018-02-14T02:01:39.016Z,54,13.7,,52.6,,,
2018-02-14T02:01:49.044Z,54,13.2,,51.7,,,
2018-02-14T02:01:59.164Z,54,12.9,,,,,
2018-02-14T02:02:08.898Z,,,,50.3,,,
2018-02-14T02:02:19.133Z,54,12.8,,49.8,,,
2018-02-14T02:02:28.899Z,54,12.8,,49.3,,,
2018-02-14T02:02:38.908Z,54,12.6,,48.9,,,
2018-02-14T02:02:48.951Z,54,12.6,,,,,
2018-02-14T02:02:58.909Z,,,,48.5,,,
2018-02-14T02:03:08.956Z,54,12.5,,47.9,,,
2018-02-14T02:03:19.033Z,54,12.5,,,,,
2018-02-14T02:03:28.933Z,,,,47.4,,,
2018-02-14T02:03:38.917Z,54,12.3,,47,,,
2018-02-14T02:03:48.914Z,54,12.5,,46.7,,,
2018-02-14T02:03:59.015Z,54,12.3,,,,,
2018-02-14T02:04:09.064Z,,,,46.5,,,
2018-02-14T02:04:19.076Z,54,12.3,,46.2,,,
2018-02-14T02:04:28.906Z,54,11.8,,,,,
2018-02-14T02:04:38.986Z,54,12.6,,,,,
2018-02-14T02:04:58.983Z,54,11.4,,,,,
2018-02-14T02:05:09.011Z,54,10.5,,,,,
2018-02-14T02:05:28.978Z,54,10.3,,,,,
2018-02-14T02:05:38.938Z,54,10.1,,,,,
2018-02-14T02:05:49.053Z,54,10,,46.3,,,
2018-02-14T02:05:58.927Z,,,,46.4,,,
2018-02-14T02:06:08.904Z,54,9.8,,,,,
2018-02-14T02:06:19.052Z,54,9.6,,,,,
2018-02-14T02:06:28.996Z,54,9.6,,46.5,,,
2018-02-14T02:06:38.927Z,54,9.6,,46.6,,,
2018-02-14T02:06:49.057Z,54,9.4,,,,,
2018-02-14T02:07:14.002Z,54,9.4,,,,,
2018-02-14T02:07:19.170Z,54,9.2,,,,,
2018-02-14T02:07:39.370Z,54,9.2,,,,,
2018-02-14T02:07:48.919Z,54,9.2,,,,,
2018-02-14T02:07:58.939Z,54,9.2,,50.2,1,0,39
2018-02-14T02:08:08.990Z,54,9.8,,51,,,34
2018-02-14T02:08:19.128Z,54,11.1,,49.9,,,30
2018-02-14T02:08:28.921Z,54,12.2,,50.1,,,30
2018-02-14T02:08:38.911Z,54,12.6,,51,,,29
2018-02-14T02:08:48.971Z,54,13.1,,51.4,,,
2018-02-14T02:08:58.916Z,54,13.4,,51.3,,,30
2018-02-14T02:09:08.915Z,54,13.6,,51.4,,,29
2018-02-14T02:09:19.007Z,54,13.6,,51.3,,,30
2018-02-14T02:09:29.069Z,54,13.6,,51.4,,,29
2018-02-14T02:09:39.028Z,54,13.7,,,,,30
2018-02-14T02:09:48.901Z,54,13.7,,51.5,,,29
2018-02-14T02:09:58.996Z,54,13.7,,51.6,,,
2018-02-14T02:10:08.965Z,54,13.7,,51.7,,,
2018-02-14T02:10:19.161Z,54,13.9,,51.8,,,30
2018-02-14T02:10:34.082Z,54,13.9,,52,,,29
2018-02-14T02:10:38.973Z,54,13.9,,,,,30
2018-02-14T02:10:48.943Z,54,14,,52.1,,,29
2018-02-14T02:10:58.909Z,54,13.9,,52.2,,,
2018-02-14T02:11:08.997Z,54,13.9,,52.3,,,
2018-02-14T02:11:19.005Z,54,13.9,,52.4,,,
2018-02-14T02:11:28.904Z,54,14,,52.6,,,
2018-02-14T02:11:39.003Z,54,13.9,,,,,
2018-02-14T02:11:48.914Z,54,13.9,,52.7,,,
2018-02-14T02:11:58.917Z,54,14,,,,,
2018-02-14T02:12:08.905Z,54,14,,,,,
2018-02-14T02:12:19.010Z,54,14,,52.8,,,
2018-02-14T02:12:28.953Z,54,14,,,,,
2018-02-14T02:12:38.985Z,54,14,,,,,
2018-02-14T02:12:48.995Z,54,13.9,,52.9,,,
2018-02-14T02:12:58.979Z,54,13.9,,53,,,
2018-02-14T02:13:08.904Z,54,14,,,,,
2018-02-14T02:13:19.049Z,54,14,,,,,
2018-02-14T02:13:34.266Z,54,14,,53.1,,,
2018-02-14T02:13:38.931Z,54,14.2,,,,,
2018-02-14T02:13:48.999Z,54,14,,53.2,,,
2018-02-14T02:13:59.005Z,54,14,,,,,
2018-02-14T02:14:08.920Z,54,14,,53.3,,,
2018-02-14T02:14:19.188Z,54,14,,53.4,,,
2018-02-14T02:14:29.068Z,54,14.2,,,,,
2018-02-14T02:14:38.908Z,54,14,,53.5,,,
2018-02-14T02:14:48.908Z,54,14.2,,,,,
2018-02-14T02:14:58.961Z,54,14.2,,53.6,,,
2018-02-14T02:15:08.979Z,54,14.2,,,,,
2018-02-14T02:15:19.298Z,54,14.2,,53.7,,,
2018-02-14T02:15:29.038Z,54,14.2,,,,,
2018-02-14T02:15:38.909Z,54,14.2,,53.8,,,
2018-02-14T02:15:54.031Z,54,14.2,,53.9,,,
2018-02-14T02:15:58.949Z,54,14.2,,,,,
2018-02-14T02:16:09.004Z,54,14.2,,54,,,
2018-02-14T02:16:19.036Z,54,14.2,,,,,
2018-02-14T02:16:28.963Z,54,14.3,,,,,
2018-02-14T02:16:38.910Z,54,14.2,,54.1,,,
2018-02-14T02:16:48.949Z,54,14.2,,,,,
2018-02-14T02:16:58.960Z,54,14.2,,54.3,,,
2018-02-14T02:17:08.993Z,54,14.3,,,,,
2018-02-14T02:17:19.074Z,54,14.3,,54.4,,,
2018-02-14T02:17:29.010Z,54,14.3,,,,,
2018-02-14T02:17:38.912Z,54,14.3,,54.5,,,30
2018-02-14T02:17:54.101Z,54,14.3,,,,,29
2018-02-14T02:17:58.964Z,54,14.3,,,,,30
2018-02-14T02:18:08.915Z,54,14.3,,54.6,,,29
2018-02-14T02:18:19.023Z,54,14.3,,,,,30
2018-02-14T02:18:28.992Z,54,14.3,,54.7,,,29
2018-02-14T02:18:38.912Z,54,14.2,,,,,
2018-02-14T02:18:48.907Z,54,14.3,,,,,
2018-02-14T02:18:58.912Z,54,14.3,,54.8,,,
2018-02-14T02:19:08.941Z,54,14.3,,,,,
2018-02-14T02:19:19.024Z,54,14.5,,54.9,,,
2018-02-14T02:19:28.926Z,54,14.3,,,,,30
2018-02-14T02:19:38.910Z,54,14.3,,55,,,29
2018-02-14T02:19:49.031Z,54,14.3,,,,,
2018-02-14T02:19:58.972Z,54,14.3,,,,,30
2018-02-14T02:20:08.908Z,54,14.3,,,,,29
2018-02-14T02:20:19.033Z,54,14.3,,55.1,,,30
2018-02-14T02:20:28.974Z,54,14.3,,,,,29
2018-02-14T02:20:38.927Z,54,14.3,,,,,
2018-02-14T02:20:49.005Z,54,14.3,,55.2,,,
2018-02-14T02:20:58.915Z,54,14.5,,,,,
2018-02-14T02:21:08.910Z,54,14.5,,,,,
2018-02-14T02:21:19.009Z,54,14.5,,55.3,,,
2018-02-14T02:21:28.926Z,54,14.5,,,,,30
2018-02-14T02:21:38.910Z,54,14.5,61,55.3,1,0,29
2018-02-14T02:21:48.940Z,54,14.5,,,,,
2018-02-14T02:21:58.990Z,54,14.5,,55.4,,,
2018-02-14T02:22:08.916Z,54,14.3,,,,,30
2018-02-14T02:22:19.011Z,54,14.3,,55.5,,,29
2018-02-14T02:22:28.927Z,54,14.3,,,,,
2018-02-14T02:22:38.921Z,54,14.5,,,,,
2018-02-14T02:22:48.910Z,54,14.5,,,,,
2018-02-14T02:22:58.914Z,54,14.5,,55.6,,,
2018-02-14T02:23:08.915Z,54,14.5,,,,,30
2018-02-14T02:23:19.037Z,54,14.5,,,,,29
2018-02-14T02:23:28.917Z,54,14.5,,55.7,,,
2018-02-14T02:23:38.947Z,54,14.5,,,,,
2018-02-14T02:23:48.926Z,54,14.5,,,,,
2018-02-14T02:23:58.915Z,54,14.5,,,,,
2018-02-14T02:24:08.959Z,54,14.5,,55.9,,,
2018-02-14T02:24:19.066Z,54,14.5,,,,,
2018-02-14T02:24:29.118Z,54,14.5,,,,,
2018-02-14T02:24:38.929Z,54,14.5,,56,,,30
2018-02-14T02:24:48.912Z,54,14.5,,,,,29
2018-02-14T02:24:58.962Z,54,14.3,,,,,
2018-02-14T02:25:08.964Z,54,14.5,,,,,
2018-02-14T02:25:19.220Z,54,14.5,,,,,
2018-02-14T02:25:29.113Z,54,14.5,,56.1,,,
2018-02-14T02:25:38.917Z,54,14.3,,,,,
2018-02-14T02:25:48.916Z,54,14.5,,,,,
2018-02-14T02:25:58.912Z,54,14.7,,,,,
2018-02-14T02:26:08.943Z,54,14.7,,56.2,,,
2018-02-14T02:26:19.022Z,54,14.5,,,,,
2018-02-14T02:26:28.911Z,54,14.5,,,,,30
2018-02-14T02:26:38.920Z,54,14.5,,,,,29
2018-02-14T02:26:48.929Z,54,14.3,,56.3,,,
2018-02-14T02:26:58.971Z,54,14.5,,,,,30
2018-02-14T02:27:08.917Z,54,14.5,,,,,29
2018-02-14T02:27:19.404Z,54,14.7,,,,,
2018-02-14T02:27:29.016Z,54,14.5,,56.4,,,
2018-02-14T02:27:38.973Z,54,14.5,,,,,
2018-02-14T02:27:48.983Z,54,14.7,,,,,
2018-02-14T02:27:59.298Z,54,14.7,,,,,30
2018-02-14T02:28:08.939Z,54,14.5,,56.5,,,29
2018-02-14T02:28:24.118Z,54,14.7,,56.4,,,
2018-02-14T02:28:29.245Z,54,14.7,,56.5,,,
2018-02-14T02:28:38.917Z,54,14.7,,,,,
2018-02-14T02:28:49.124Z,54,14.7,,,,,
2018-02-14T02:28:59.058Z,54,14.5,,,,,
2018-02-14T02:29:09.126Z,54,14.7,,56.6,,,
2018-02-14T02:29:19.065Z,54,14.5,,,,,
2018-02-14T02:29:29.014Z,54,14.7,,,,,
2018-02-14T02:29:38.955Z,54,14.5,,,,,
2018-02-14T02:29:48.915Z,54,14.7,,,,,30
2018-02-14T02:29:58.920Z,54,14.7,,56.7,,,
2018-02-14T02:30:08.941Z,54,14.8,,,,,29
2018-02-14T02:30:19.266Z,54,14.7,,,,,
2018-02-14T02:30:28.945Z,54,14.7,,,,,
2018-02-14T02:30:39.029Z,54,14.7,,56.8,,,
2018-02-14T02:30:48.996Z,54,14.7,,,,,
2018-02-14T02:30:58.913Z,54,14.7,,,,,
2018-02-14T02:31:09.011Z,54,14.7,,,,,
2018-02-14T02:31:19.129Z,54,14.7,,,,,
2018-02-14T02:31:28.949Z,54,14.7,,,,,
2018-02-14T02:31:39.048Z,54,14.7,,56.9,,,
2018-02-14T02:31:48.940Z,54,14.8,,,,,
2018-02-14T02:31:58.917Z,54,14.8,,,,,
2018-02-14T02:32:14.106Z,54,14.7,,,,,
2018-02-14T02:32:19.032Z,54,14.7,,57,,,
2018-02-14T02:32:28.952Z,54,14.8,,57,,,
2018-02-14T02:32:44.083Z,54,14.8,,,,,30
2018-02-14T02:32:49.090Z,54,14.7,,,,,29
2018-02-14T02:32:58.936Z,54,14.7,,,,,
2018-02-14T02:33:09.010Z,54,14.7,,,,,
2018-02-14T02:33:19.126Z,54,14.8,,57.1,,,
2018-02-14T02:33:29.028Z,54,14.7,,,,,
2018-02-14T02:33:39.037Z,54,14.7,,,,,
2018-02-14T02:33:49.056Z,54,14.8,,,,,
2018-02-14T02:33:58.934Z,54,14.8,,,,,30
2018-02-14T02:34:08.976Z,54,14.7,,,,,
2018-02-14T02:34:19.134Z,54,14.8,,57.2,,,29
2018-02-14T02:34:28.917Z,54,14.7,,,,,
2018-02-14T02:34:38.945Z,54,14.8,,,,,
2018-02-14T02:34:48.969Z,54,14.8,,,,,
2018-02-14T02:34:58.946Z,54,14.7,,57.3,,,
2018-02-14T02:35:14.319Z,54,14.7,,,,,
2018-02-14T02:35:19.175Z,54,14.8,,,,,
2018-02-14T02:35:28.921Z,54,14.8,,,,,
2018-02-14T02:35:39.002Z,54,14.7,,,,,30
2018-02-14T02:35:49.002Z,54,14.7,,57.4,,,29
2018-02-14T02:35:58.950Z,54,14.7,,,,,
2018-02-14T02:36:08.965Z,54,14.8,,,,,
2018-02-14T02:36:19.103Z,54,14.8,,,,,
2018-02-14T02:36:28.991Z,54,14.7,,,,,
2018-02-14T02:36:39.066Z,54,14.7,,,,,
2018-02-14T02:36:48.954Z,54,14.8,,57.6,,,
2018-02-14T02:36:59.010Z,54,14.8,,,,,
2018-02-14T02:37:08.992Z,54,14.8,,,,,
2018-02-14T02:37:19.164Z,54,14.8,,,,,
2018-02-14T02:37:28.934Z,54,14.8,,,,,
2018-02-14T02:37:38.930Z,54,14.8,,,,,30
2018-02-14T02:37:48.962Z,54,14.8,,57.7,,,29
2018-02-14T02:37:59.302Z,54,14.8,,,,,
2018-02-14T02:38:09.020Z,54,14.8,,,,,
2018-02-14T02:38:19.292Z,54,14.8,,56.9,1,0,0
2018-02-14T02:38:29.063Z,54,14.5,,54.9,,,
2018-02-14T02:38:38.964Z,54,13.6,,53.9,,,
