Time,ChActive,PrimTSet,HwActive,HwTSet,PrimT,HwTOutlet,ActPow
2017-11-29T12:33:00.061Z,,,,54,,20.4,
2017-11-29T12:33:04.964Z,,,,54,,20.4,
2017-11-29T12:33:14.972Z,,,,54,,20.2,
2017-11-29T12:33:25.079Z,,,,54,,20.1,
2017-11-29T12:33:34.980Z,,,,54,,20,
2017-11-29T12:33:44.959Z,,,,54,,20,
2017-11-29T12:33:54.981Z,,,,54,,19.8,
2017-11-29T12:34:05.022Z,,,,54,,19.8,
2017-11-29T12:34:14.962Z,,,,54,43.5,19.8,
2017-11-29T12:34:25.071Z,,,,54,,19.7,
2017-11-29T12:34:34.964Z,,,,54,,19.6,
2017-11-29T12:34:44.959Z,,,,54,,19.6,
2017-11-29T12:34:54.960Z,,,,54,,19.4,
2017-11-29T12:35:04.956Z,,,,54,,19.4,
2017-11-29T12:35:14.976Z,,,,54,,19.4,
2017-11-29T12:35:25.046Z,,,,54,43.4,19.4,
2017-11-29T12:35:40.044Z,,,,54,,19.3,
2017-11-29T12:35:44.959Z,,,,54,,19.3,
2017-11-29T12:35:54.954Z,1,,0,54,43.2,19.2,
2017-11-29T12:36:05.021Z,,,,54,47.2,19.2,38
2017-11-29T12:36:15.038Z,,,,54,47.8,19.2,29
2017-11-29T12:36:25.061Z,,,,54,46.3,19.6,30
2017-11-29T12:36:34.954Z,,,,54,47.2,20.4,29
2017-11-29T12:36:44.951Z,,,,54,47.8,20.9,
2017-11-29T12:36:54.952Z,,,,54,47.7,21.6,30
2017-11-29T12:37:04.954Z,,,,54,47.8,22.2,29
2017-11-29T12:37:15.109Z,,,,54,47.7,22.7,30
2017-11-29T12:37:25.076Z,,,,54,,23,29
2017-11-29T12:37:34.956Z,,,,54,,23.2,
2017-11-29T12:37:44.961Z,,,,54,,23.4,
2017-11-29T12:37:54.975Z,,,,54,47.8,23.6,
2017-11-29T12:38:04.958Z,,,,54,,23.8,
2017-11-29T12:38:14.969Z,,,,54,47.9,24,30
2017-11-29T12:38:25.115Z,,,,54,,24,29
2017-11-29T12:38:34.972Z,,,,54,48,24.3,
2017-11-29T12:38:44.992Z,,,,54,48.1,24.3,
2017-11-29T12:38:54.965Z,,,,54,,24.5,30
2017-11-29T12:39:04.952Z,,,,54,48.2,24.5,29
2017-11-29T12:39:14.957Z,,,,54,48.3,24.7,30
2017-11-29T12:39:25.041Z,,,,54,48.4,24.8,29
2017-11-29T12:39:34.955Z,,,,54,48.5,24.8,
2017-11-29T12:39:44.952Z,,,,54,48.6,24.9,
2017-11-29T12:39:55.049Z,,,,54,48.8,25,30
2017-11-29T12:40:04.955Z,,,,54,49,25.1,29
2017-11-29T12:40:14.957Z,,,,54,,25.3,
2017-11-29T12:40:25.042Z,,,,54,49.1,25.4,
2017-11-29T12:40:35.098Z,,,,54,49.3,25.5,
2017-11-29T12:40:44.964Z,,,,54,49.4,25.6,
2017-11-29T12:40:54.953Z,,,,54,49.5,25.6,
2017-11-29T12:41:04.980Z,,,,54,49.7,25.7,30
2017-11-29T12:41:14.961Z,,,,54,49.8,25.9,29
2017-11-29T12:41:25.053Z,,,,54,50,25.9,
2017-11-29T12:41:34.952Z,,,,54,,26,
2017-11-29T12:41:44.962Z,,,,54,50.2,26.1,30
2017-11-29T12:41:54.958Z,,,,54,50.3,26.1,
2017-11-29T12:42:15.073Z,,,,54,50.4,26.2,29
2017-11-29T12:42:15.147Z,,,,54,50.6,26.2,30
2017-11-29T12:42:25.060Z,,,,54,50.7,26.2,29
2017-11-29T12:42:34.956Z,,,,54,51,26.3,
2017-11-29T12:42:50.048Z,,,,54,,26.6,
2017-11-29T12:42:54.960Z,,,,54,51.2,26.6,
2017-11-29T12:43:04.966Z,,,,54,51.3,26.7,30
2017-11-29T12:43:14.959Z,,,,54,51.4,26.7,29
2017-11-29T12:43:30.136Z,,,,54,51.5,26.7,
2017-11-29T12:43:40.068Z,,,,54,51.6,26.7,30
2017-11-29T12:43:44.970Z,,,,54,51.7,26.7,29
2017-11-29T12:43:54.955Z,,,,54,51.8,26.7,
2017-11-29T12:44:04.961Z,,,,54,52,26.7,
2017-11-29T12:44:14.957Z,,,,54,,26.8,
2017-11-29T12:44:25.045Z,,,,54,52.1,26.9,
2017-11-29T12:44:34.957Z,,,,54,52.2,27.1,30
2017-11-29T12:44:44.957Z,,,,54,52.3,27.1,
2017-11-29T12:45:00.051Z,,,,54,52.4,27.2,29
2017-11-29T12:45:15.172Z,,,,54,52.6,27.1,
2017-11-29T12:45:15.257Z,,,,54,52.7,27.2,30
2017-11-29T12:45:25.054Z,,,,54,52.8,27.1,29
2017-11-29T12:45:34.957Z,,,,54,53,27.1,
2017-11-29T12:45:44.964Z,,,,54,53,27.2,29
2017-11-29T12:45:54.992Z,,,,54,53.1,27.3,
2017-11-29T12:46:04.992Z,,,,54,53.2,27.4,30
2017-11-29T12:46:14.954Z,,,,54,,27.4,29
2017-11-29T12:46:25.057Z,,,,54,53.3,27.5,
2017-11-29T12:46:34.994Z,,,,54,53.4,27.5,
2017-11-29T12:46:44.956Z,,,,54,53.5,27.5,
2017-11-29T12:46:54.965Z,,,,54,53.6,27.5,30
2017-11-29T12:47:04.969Z,,,,54,,27.7,29
2017-11-29T12:47:14.956Z,,,,54,53.7,27.7,
2017-11-29T12:47:25.049Z,,,,54,53.8,27.7,
2017-11-29T12:47:34.968Z,,,,54,53.9,27.7,
2017-11-29T12:47:44.967Z,,,,54,53.9,27.7,
2017-11-29T12:48:00.045Z,,,,54,54,27.7,
2017-11-29T12:48:04.970Z,,,,54,54.1,27.8,
2017-11-29T12:48:14.969Z,,,,54,54.3,27.9,
2017-11-29T12:48:25.089Z,1,,0,54,52.9,28,0
2017-11-29T12:48:34.960Z,,,,54,50.9,27.9,
2017-11-29T12:48:44.964Z,,,,54,50.3,27.9,
2017-11-29T12:48:54.981Z,,,,54,49.7,27.5,
2017-11-29T12:49:04.978Z,,,,54,48.8,27.1,
2017-11-29T12:49:14.977Z,,,,54,47.9,26.9,
2017-11-29T12:49:25.077Z,,,,54,47.7,26.8,
2017-11-29T12:49:35.000Z,,,,54,46.9,26.8,
2017-11-29T12:49:44.984Z,,,,54,46.7,26.8,
2017-11-29T12:49:54.975Z,,,,54,46.4,26.7,
2017-11-29T12:50:04.970Z,,,,54,45.9,26.6,
2017-11-29T12:50:15.005Z,,,,54,45.7,26.5,
2017-11-29T12:50:25.094Z,,,,54,45.4,26.3,
2017-11-29T12:50:34.964Z,,,,54,45.2,26.3,
2017-11-29T12:50:44.977Z,,,,54,44.9,26.2,
2017-11-29T12:50:54.968Z,,,,54,44.7,26.1,
2017-11-29T12:51:04.979Z,,,,54,44.5,26.1,
2017-11-29T12:51:14.964Z,,,,54,44.3,26.1,
2017-11-29T12:51:25.065Z,,,,54,44.2,26.1,
2017-11-29T12:51:34.968Z,,,,54,,25.9,
2017-11-29T12:51:44.958Z,,,,54,,25.4,
2017-11-29T12:51:54.962Z,,,,54,44.1,25.3,
2017-11-29T12:52:04.965Z,,,,54,,25.1,
2017-11-29T12:52:14.962Z,,,,54,,24.8,
2017-11-29T12:52:25.055Z,,,,54,,24.4,
2017-11-29T12:52:34.961Z,,,,54,,24.2,
2017-11-29T12:52:44.958Z,,,,54,,23.8,
2017-11-29T12:52:54.963Z,,,,54,,23.6,
2017-11-29T12:53:04.972Z,,,,54,,23.3,
2017-11-29T12:53:14.990Z,,,,54,44.2,23.1,
2017-11-29T12:53:25.053Z,,,,54,,23,
2017-11-29T12:53:34.964Z,,,,54,44.3,22.6,
2017-11-29T12:53:44.989Z,,,,54,,22.5,
2017-11-29T12:53:54.960Z,,,,54,44.4,22.4,
2017-11-29T12:54:04.960Z,,,,54,,22.1,
2017-11-29T12:54:14.960Z,,,,54,44.5,22,
2017-11-29T12:54:25.072Z,,,,54,,21.9,
2017-11-29T12:54:34.973Z,,,,54,44.6,21.7,
2017-11-29T12:54:44.974Z,,,,54,,21.6,
2017-11-29T12:54:54.983Z,,,,54,,21.5,
2017-11-29T12:55:10.059Z,,,,54,44.7,21.5,
2017-11-29T12:55:14.966Z,,,,54,,21.3,
2017-11-29T12:55:25.100Z,,,,54,,21.2,
2017-11-29T12:55:34.960Z,,,,54,,21.2,
2017-11-29T12:55:44.970Z,,,,54,,21.1,
2017-11-29T12:55:54.978Z,,,,54,,20.9,
2017-11-29T12:56:04.966Z,,,,54,,20.8,
2017-11-29T12:56:14.962Z,,,,54,,20.8,
2017-11-29T12:56:25.061Z,1,,0,54,47.7,20.6,40
2017-11-29T12:56:34.968Z,,,,54,49.4,20.5,33
2017-11-29T12:56:44.966Z,,,,54,48.8,20.6,29
2017-11-29T12:56:54.988Z,,,,54,49,21.5,
2017-11-29T12:57:04.980Z,,,,54,49.3,22.2,
2017-11-29T12:57:14.966Z,,,,54,49.5,22.8,
2017-11-29T12:57:25.074Z,,,,54,49.6,23.4,
2017-11-29T12:57:34.966Z,,,,54,49.7,23.9,
2017-11-29T12:57:44.980Z,,,,54,,24.3,
2017-11-29T12:57:54.963Z,,,,54,49.8,24.5,
2017-11-29T12:58:05.134Z,,,,54,,24.7,
2017-11-29T12:58:15.133Z,,,,54,50,24.8,
2017-11-29T12:58:25.075Z,,,,54,,24.9,
2017-11-29T12:58:34.965Z,,,,54,50.1,25,
2017-11-29T12:58:44.967Z,,,,54,50.2,25.3,
2017-11-29T12:58:54.965Z,,,,54,50.3,25.5,
2017-11-29T12:59:05.020Z,,,,54,50.4,25.5,30
2017-11-29T12:59:14.965Z,,,,54,,25.6,29
2017-11-29T12:59:25.053Z,,,,54,50.5,25.6,30
2017-11-29T12:59:34.964Z,,,,54,50.6,25.7,29
2017-11-29T12:59:44.966Z,,,,54,50.7,25.9,
2017-11-29T12:59:54.978Z,,,,54,50.9,26,
2017-11-29T13:00:04.972Z,,,,54,51,26.1,
2017-11-29T13:00:14.977Z,,,,54,,26.2,
2017-11-29T13:00:25.063Z,,,,54,51.1,26.2,
2017-11-29T13:00:40.054Z,,,,54,51.2,26.3,
2017-11-29T13:00:44.965Z,,,,54,51.3,26.3,
2017-11-29T13:00:54.963Z,,,,54,51.4,26.5,
2017-11-29T13:01:04.968Z,,,,54,51.5,26.6,
2017-11-29T13:01:14.983Z,,,,54,51.6,26.7,
2017-11-29T13:01:25.060Z,,,,54,51.7,26.8,30
2017-11-29T13:01:35.023Z,,,,54,51.9,26.8,29
2017-11-29T13:01:45.057Z,,,,54,52,26.9,30
2017-11-29T13:01:54.979Z,,,,54,52.1,26.8,29
2017-11-29T13:02:04.966Z,,,,54,52.2,26.8,
2017-11-29T13:02:14.971Z,,,,54,52.3,26.8,
2017-11-29T13:02:25.067Z,,,,54,52.4,26.9,
2017-11-29T13:02:34.973Z,,,,54,52.7,27.2,30
2017-11-29T13:02:44.970Z,,,,54,52.8,27.3,29
2017-11-29T13:02:54.964Z,,,,54,,27.3,
2017-11-29T13:03:04.978Z,,,,54,53,27.4,
2017-11-29T13:03:14.971Z,,,,54,53.1,27.4,
2017-11-29T13:03:25.062Z,,,,54,53.2,27.4,
2017-11-29T13:03:34.970Z,,,,54,53.3,27.4,
2017-11-29T13:03:44.980Z,,,,54,53.4,27.4,
2017-11-29T13:03:54.964Z,,,,54,,27.4,
2017-11-29T13:04:04.972Z,,,,54,53.5,27.5,
2017-11-29T13:04:14.967Z,,,,54,53.6,27.5,
2017-11-29T13:04:25.072Z,,,,54,53.7,27.7,30
2017-11-29T13:04:34.969Z,,,,54,53.8,27.8,29
2017-11-29T13:04:44.969Z,,,,54,54,27.8,
2017-11-29T13:04:54.971Z,,,,54,,27.9,
2017-11-29T13:05:04.976Z,,,,54,54.1,27.9,
2017-11-29T13:05:14.976Z,,,,54,54.3,27.9,
2017-11-29T13:05:25.113Z,,,,54,54.4,27.9,
2017-11-29T13:05:34.981Z,,,,54,,28,
2017-11-29T13:05:44.973Z,,,,54,54.5,28,
2017-11-29T13:05:54.966Z,,,,54,54.6,28,
2017-11-29T13:06:04.979Z,,,,54,54.7,28.1,
2017-11-29T13:06:14.971Z,,,,54,54.8,28.3,
2017-11-29T13:06:25.065Z,,,,54,,28.3,
2017-11-29T13:06:34.969Z,,,,54,55,28.1,29
2017-11-29T13:06:44.998Z,,,,54,,28.3,
2017-11-29T13:06:54.997Z,,,,54,55.1,28.4,
2017-11-29T13:07:04.969Z,,,,54,,28.4,
2017-11-29T13:07:14.976Z,,,,54,55.2,28.4,30
2017-11-29T13:07:25.064Z,,,,54,55.3,28.5,29
2017-11-29T13:07:34.970Z,,,,54,,28.5,
2017-11-29T13:07:44.971Z,,,,54,55.4,28.6,
2017-11-29T13:07:54.982Z,,,,54,55.5,28.6,
2017-11-29T13:08:04.967Z,,,,54,55.6,28.7,30
2017-11-29T13:08:14.971Z,,,,54,,28.7,29
2017-11-29T13:08:25.094Z,,,,54,55.7,28.9,
2017-11-29T13:08:34.970Z,,,,54,,28.9,
2017-11-29T13:08:44.987Z,,,,54,55.9,28.9,29
2017-11-29T13:08:54.976Z,,,,54,56,28.9,30
2017-11-29T13:09:04.976Z,,,,54,,29,29
2017-11-29T13:09:14.981Z,,,,54,56.1,29.1,30
2017-11-29T13:09:25.059Z,,,,54,56.2,29.1,29
2017-11-29T13:09:35.026Z,,,,54,,29.1,
2017-11-29T13:09:44.972Z,,,,54,56.3,29.2,
2017-11-29T13:09:54.972Z,,,,54,56.4,29.2,
2017-11-29T13:10:04.969Z,,,,54,,29.2,
2017-11-29T13:10:14.971Z,,,,54,56.5,29.2,
2017-11-29T13:10:25.089Z,,,,54,,29.2,
2017-11-29T13:10:34.984Z,,,,54,56.6,29.5,
2017-11-29T13:10:44.982Z,,,,54,56.7,29.6,
2017-11-29T13:10:54.995Z,,,,54,,29.5,
2017-11-29T13:11:04.970Z,,,,54,56.8,29.5,
2017-11-29T13:11:14.996Z,,,,54,,29.6,
2017-11-29T13:11:25.124Z,,,,54,56.9,29.7,
2017-11-29T13:11:34.976Z,,,,54,57,29.6,
2017-11-29T13:11:44.975Z,,,,54,,29.6,30
2017-11-29T13:11:54.976Z,,,,54,57.1,29.7,29
2017-11-29T13:12:04.982Z,,,,54,,29.8,
2017-11-29T13:12:14.973Z,,,,54,57.2,29.7,30
2017-11-29T13:12:25.062Z,,,,54,,29.8,29
2017-11-29T13:12:34.971Z,,,,54,57.3,30,
2017-11-29T13:12:44.972Z,,,,54,,30,30
2017-11-29T13:12:54.972Z,,,,54,57.4,30,
2017-11-29T13:13:10.099Z,,,,54,,30,29
2017-11-29T13:13:14.983Z,,,,54,57.6,30.1,
2017-11-29T13:13:25.061Z,,,,54,,30.2,
2017-11-29T13:13:34.984Z,,,,54,57.7,30.1,
2017-11-29T13:13:44.975Z,,,,54,,30.2,
2017-11-29T13:13:54.977Z,,,,54,57.8,30.2,
2017-11-29T13:14:04.974Z,,,,54,,30.2,
2017-11-29T13:14:14.974Z,,,,54,57.9,30.4,
2017-11-29T13:14:25.084Z,1,,0,54,56.8,30.3,0
2017-11-29T13:14:34.975Z,,,,54,54.9,30.4,
2017-11-29T13:14:44.976Z,,,,54,53.9,30.3,
2017-11-29T13:15:00.082Z,,,,54,53.6,30.1,
2017-11-29T13:15:05.017Z,,,,54,52.7,29.7,
2017-11-29T13:15:15.020Z,,,,54,51.9,29.5,
2017-11-29T13:15:25.078Z,,,,54,51.4,29.1,
2017-11-29T13:15:34.976Z,,,,54,50.9,28.9,
2017-11-29T13:15:44.978Z,,,,54,50.4,28.6,
2017-11-29T13:15:54.983Z,,,,54,49.9,28.6,
2017-11-29T13:16:04.981Z,,,,54,49.6,28.6,
2017-11-29T13:16:14.975Z,,,,54,49.3,28.4,
2017-11-29T13:16:25.061Z,,,,54,48.9,28.1,
2017-11-29T13:16:34.978Z,,,,54,48.7,28,
2017-11-29T13:16:44.974Z,,,,54,48.5,27.9,
2017-11-29T13:16:54.974Z,,,,54,48.2,27.8,
2017-11-29T13:17:04.975Z,,,,54,47.9,27.9,
2017-11-29T13:17:14.975Z,,,,54,47.8,28,
2017-11-29T13:17:25.069Z,,,,54,47.6,27.9,
2017-11-29T13:17:35.021Z,,,,54,47.4,27.7,
2017-11-29T13:17:44.972Z,,,,54,,27.2,
2017-11-29T13:17:54.974Z,,,,54,,27.1,
2017-11-29T13:18:04.977Z,,,,54,,26.9,
2017-11-29T13:18:14.986Z,,,,54,,26.5,
2017-11-29T13:18:25.102Z,,,,54,,26.1,
2017-11-29T13:18:34.983Z,,,,54,47.3,25.7,
2017-11-29T13:18:44.985Z,,,,54,,25.3,
2017-11-29T13:18:54.983Z,,,,54,,25,
2017-11-29T13:19:04.980Z,,,,54,47.4,24.8,
2017-11-29T13:19:14.979Z,,,,54,,24.4,
2017-11-29T13:19:25.067Z,,,,54,47.6,24.2,
2017-11-29T13:19:34.984Z,,,,54,,23.9,
2017-11-29T13:19:44.982Z,,,,54,47.7,23.6,
2017-11-29T13:19:54.982Z,,,,54,,23.3,
2017-11-29T13:20:04.978Z,,,,54,47.8,23.2,
2017-11-29T13:20:14.983Z,,,,54,,23,
2017-11-29T13:20:25.077Z,,,,54,47.9,23,
2017-11-29T13:20:34.997Z,,,,54,,22.8,
2017-11-29T13:20:44.978Z,,,,54,,22.7,
2017-11-29T13:20:54.976Z,,,,54,48,22.6,
2017-11-29T13:21:05.021Z,,,,54,,22.4,
2017-11-29T13:21:14.977Z,,,,54,,22.2,
2017-11-29T13:21:25.063Z,,,,54,,22.2,
2017-11-29T13:21:35.003Z,,,,54,,22.1,
2017-11-29T13:21:44.981Z,,,,54,,22.1,
2017-11-29T13:21:56.262Z,,,,54,,22.1,
2017-11-29T13:22:04.975Z,,,,54,,22,
2017-11-29T13:22:14.980Z,,,,54,,22,
2017-11-29T13:22:25.070Z,,,,54,,21.9,
2017-11-29T13:22:34.992Z,,,,54,,21.7,
2017-11-29T13:22:45.011Z,,,,54,,21.6,
2017-11-29T13:22:54.993Z,,,,54,,21.5,
2017-11-29T13:23:04.988Z,,,,54,47.9,21.3,
2017-11-29T13:23:14.995Z,,,,54,47.9,21.3,
2017-11-29T13:23:25.090Z,,,,54,,21.3,
2017-11-29T13:23:34.983Z,,,,54,,21.3,
2017-11-29T13:23:44.983Z,0,5,0,54,,21.3,
2017-11-29T13:23:54.982Z,,,,54,,21.2,
2017-11-29T13:24:04.979Z,,,,54,,21.1,
2017-11-29T13:24:14.986Z,,,,54,47.8,21.1,
2017-11-29T13:24:25.073Z,,,,54,,20.9,
2017-11-29T13:24:40.107Z,,,,54,,20.8,
2017-11-29T13:24:44.981Z,,,,54,,20.8,
2017-11-29T13:24:54.979Z,,,,54,47.7,20.8,
2017-11-29T13:25:04.981Z,,,,54,,20.8,
2017-11-29T13:25:14.991Z,,,,54,,20.6,
2017-11-29T13:25:25.066Z,,,,54,,20.6,
2017-11-29T13:25:34.982Z,,,,54,,20.5,
2017-11-29T13:25:45.037Z,,,,54,47.6,20.5,
2017-11-29T13:25:54.992Z,,,,54,,20.5,
2017-11-29T13:26:04.981Z,,,,54,,20.4,
2017-11-29T13:26:14.979Z,,,,54,,20.4,
2017-11-29T13:26:25.076Z,,,,54,47.4,20.2,
2017-11-29T13:26:35.002Z,,,,54,,20.2,
2017-11-29T13:26:45.002Z,1,61,0,54,,20.2,
2017-11-29T13:26:55.003Z,1,,0,54,49.3,20.1,43
2017-11-29T13:27:04.982Z,,,,54,51.5,20.2,34
2017-11-29T13:27:14.982Z,,,,54,49.9,20.6,29
2017-11-29T13:27:25.077Z,,,,54,50.2,21.6,30
2017-11-29T13:27:34.983Z,,,,54,50.7,22,29
2017-11-29T13:27:44.984Z,,,,54,50.9,22.5,
2017-11-29T13:27:54.983Z,,,,54,50.5,23.1,
2017-11-29T13:28:04.987Z,,,,54,50.3,23.6,
2017-11-29T13:28:14.984Z,,,,54,50.1,23.9,
2017-11-29T13:28:25.103Z,,,,54,49.9,24.3,30
2017-11-29T13:28:34.994Z,,,,54,,24.5,29
2017-11-29T13:28:44.983Z,,,,54,,24.7,
2017-11-29T13:28:54.999Z,,,,54,,24.9,
2017-11-29T13:29:05.003Z,,,,54,,25.1,
2017-11-29T13:29:14.981Z,,,,54,,25.3,
2017-11-29T13:29:25.071Z,,,,54,,25.4,
2017-11-29T13:29:34.980Z,,,,54,50,25.5,30
2017-11-29T13:29:44.988Z,,,,54,,25.5,29
2017-11-29T13:29:54.989Z,,,,54,50.1,25.6,
2017-11-29T13:30:04.989Z,,,,54,50.2,25.7,
2017-11-29T13:30:14.992Z,,,,54,50.3,25.9,
2017-11-29T13:30:25.078Z,,,,54,50.4,25.9,
2017-11-29T13:30:34.989Z,,,,54,50.5,26,
2017-11-29T13:30:44.986Z,,,,54,50.6,26.1,
2017-11-29T13:30:54.984Z,,,,54,50.9,26.1,
2017-11-29T13:31:05.085Z,,,,54,51,26.2,
2017-11-29T13:31:14.981Z,,,,54,51.1,26.2,
2017-11-29T13:31:25.072Z,,,,54,51.3,26.3,30
2017-11-29T13:31:34.984Z,,,,54,51.4,26.6,29
2017-11-29T13:31:44.983Z,,,,54,51.5,26.6,
2017-11-29T13:31:54.983Z,,,,54,51.7,26.6,
2017-11-29T13:32:05.040Z,1,61,0,54,51.8,26.6,29
2017-11-29T13:32:14.992Z,,,,54,52,26.7,30
2017-11-29T13:32:25.077Z,,,,54,,26.8,29
2017-11-29T13:32:34.991Z,,,,54,52.2,26.9,
2017-11-29T13:32:45.094Z,,,,54,52.3,26.9,
2017-11-29T13:33:00.090Z,,,,54,52.4,27.1,
2017-11-29T13:33:04.991Z,,,,54,52.6,27.2,30
2017-11-29T13:33:14.984Z,,,,54,52.8,27.2,29
2017-11-29T13:33:25.086Z,,,,54,52.9,27.3,
2017-11-29T13:33:34.986Z,,,,54,53,27.3,
2017-11-29T13:33:44.987Z,,,,54,53.1,27.3,
2017-11-29T13:33:54.988Z,,,,54,53.2,27.3,
2017-11-29T13:34:04.995Z,,,,54,53.3,27.3,
2017-11-29T13:34:14.987Z,,,,54,53.4,27.4,
2017-11-29T13:34:25.082Z,,,,54,53.5,27.3,
2017-11-29T13:34:34.989Z,,,,54,53.6,27.3,
2017-11-29T13:34:44.986Z,,,,54,53.7,27.4,
2017-11-29T13:35:00.075Z,,,,54,53.8,27.5,
2017-11-29T13:35:05.004Z,,,,54,54,27.7,
2017-11-29T13:35:14.990Z,,,,54,,27.8,30
2017-11-29T13:35:30.177Z,,,,54,54.1,27.8,
2017-11-29T13:35:34.987Z,,,,54,54.3,27.9,29
2017-11-29T13:35:44.989Z,,,,54,54.4,27.8,
2017-11-29T13:35:55.016Z,,,,54,54.5,27.9,
2017-11-29T13:36:04.987Z,,,,54,54.6,27.9,
2017-11-29T13:36:14.988Z,,,,54,,27.9,
2017-11-29T13:36:25.139Z,,,,54,54.7,28,
2017-11-29T13:36:34.987Z,,,,54,54.8,28,
2017-11-29T13:36:44.988Z,,,,54,54.9,28.1,
2017-11-29T13:36:54.993Z,,,,54,55,28.1,
2017-11-29T13:37:05.001Z,,,,54,55.1,28.1,
2017-11-29T13:37:15.000Z,,,,54,,28.3,
2017-11-29T13:37:25.107Z,,,,54,55.2,28.3,
2017-11-29T13:37:34.995Z,,,,54,55.3,28.3,30
2017-11-29T13:37:45.001Z,,,,54,55.4,28.1,
2017-11-29T13:37:55.109Z,,,,54,55.5,28.3,
2017-11-29T13:38:05.026Z,,,,54,,28.4,29
2017-11-29T13:38:15.087Z,,,,54,55.6,28.5,
2017-11-29T13:38:25.102Z,,,,54,55.7,28.5,
2017-11-29T13:38:35.094Z,,,,54,,28.6,30
2017-11-29T13:38:45.075Z,,,,54,56,28.7,29
2017-11-29T13:38:54.998Z,,,,54,,28.7,
2017-11-29T13:39:04.989Z,,,,54,,28.7,
2017-11-29T13:39:14.989Z,,,,54,56.1,28.6,
2017-11-29T13:39:25.160Z,,,,54,56.2,28.7,
2017-11-29T13:39:58.242Z,,,,54,56.3,28.6,
2017-11-29T13:39:58.263Z,,,,54,56.4,28.9,29
2017-11-29T13:40:04.996Z,,,,54,56.5,28.9,
2017-11-29T13:40:14.997Z,,,,54,,28.9,
2017-11-29T13:40:25.085Z,,,,54,56.6,29,30
2017-11-29T13:40:35.114Z,,,,54,,29.1,29
2017-11-29T13:40:45.006Z,,,,54,56.7,29.2,30
2017-11-29T13:40:55.024Z,,,,54,56.8,29.2,
2017-11-29T13:41:05.003Z,,,,54,,29.2,29
2017-11-29T13:41:14.988Z,,,,54,56.9,29.2,
2017-11-29T13:41:25.099Z,,,,54,57,29.2,29
2017-11-29T13:41:34.995Z,,,,54,,29.3,
2017-11-29T13:41:45.006Z,,,,54,57.1,29.5,
2017-11-29T13:41:54.995Z,,,,54,,29.5,
2017-11-29T13:42:05.064Z,,,,54,57.2,29.5,
2017-11-29T13:42:15.099Z,,,,54,,29.6,
2017-11-29T13:42:25.094Z,,,,54,57.3,29.6,
2017-11-29T13:42:34.994Z,,,,54,,29.7,
2017-11-29T13:42:44.995Z,,,,54,57.4,30,30
2017-11-29T13:42:54.995Z,,,,54,57.6,30,29
2017-11-29T13:43:05.055Z,,,,54,,29.8,30
2017-11-29T13:43:14.996Z,,,,54,57.7,30,29
2017-11-29T13:43:25.087Z,,,,54,,30,30
2017-11-29T13:43:34.998Z,,,,54,57.8,30.1,29
2017-11-29T13:43:45.005Z,,,,54,,30,
2017-11-29T13:43:55.007Z,,,,54,57.9,30,
2017-11-29T13:44:04.996Z,,,,54,,30.1,
2017-11-29T13:44:14.994Z,,,,54,58,30.3,29
2017-11-29T13:44:25.084Z,,,,54,,30.6,30
2017-11-29T13:44:34.990Z,,,,54,,30.4,29
2017-11-29T13:44:45.017Z,,,,54,58.1,30.3,
2017-11-29T13:44:55.009Z,,,,54,,30.4,
2017-11-29T13:45:05.006Z,,,,54,58.2,30.3,
2017-11-29T13:45:15.014Z,,,,54,,30.2,
2017-11-29T13:45:25.093Z,,,,54,,30.2,
2017-11-29T13:45:35.001Z,,,,54,58.3,30.4,
2017-11-29T13:45:44.999Z,,,,54,,30.6,
2017-11-29T13:45:55.015Z,,,,54,58.4,30.7,
2017-11-29T13:46:04.998Z,,,,54,,30.7,30
2017-11-29T13:46:15.022Z,,,,54,58.5,30.8,29
2017-11-29T13:46:25.123Z,,,,54,,30.8,
2017-11-29T13:46:35.000Z,,,,54,,30.8,30
2017-11-29T13:46:44.994Z,,,,54,58.6,30.8,29
2017-11-29T13:46:55.086Z,,,,54,,30.9,
2017-11-29T13:47:04.999Z,,,,54,,30.7,
2017-11-29T13:47:15.003Z,,,,54,58.7,31.2,
2017-11-29T13:47:25.086Z,,,,54,,31.2,
2017-11-29T13:47:34.997Z,,,,54,,31.3,
2017-11-29T13:47:44.998Z,,,,54,58.8,31.2,
2017-11-29T13:48:00.090Z,,,,54,,31,
2017-11-29T13:48:04.994Z,,,,54,,31,
2017-11-29T13:48:15.000Z,,,,54,,31,
2017-11-29T13:48:25.111Z,,,,54,58.9,31.2,30
2017-11-29T13:48:34.994Z,,,,54,,31,29
2017-11-29T13:48:44.999Z,,,,54,,31.4,
2017-11-29T13:48:54.999Z,,,,54,59,31.3,29
2017-11-29T13:49:04.997Z,,,,54,,31.3,
2017-11-29T13:49:15.005Z,,,,54,,31.3,
2017-11-29T13:49:25.083Z,,,,54,,31.3,
2017-11-29T13:49:34.996Z,,,,54,59.1,31.4,
2017-11-29T13:49:44.996Z,,,,54,,31.3,
2017-11-29T13:49:55.000Z,,,,54,,31.4,
2017-11-29T13:50:04.998Z,,,,54,,31.2,
2017-11-29T13:50:14.998Z,1,,0,54,57.9,31.4,0
2017-11-29T13:50:25.083Z,,,,54,55.9,31.3,
2017-11-29T13:50:34.994Z,,,,54,55.4,30.9,
