Time,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet,HwTSet
2017-11-08T06:57:32.364Z,,34,,62.4,,,54
2017-11-08T06:57:42.362Z,,33.9,,62.6,,,54
2017-11-08T06:57:52.402Z,,34,,63.1,29,,54
2017-11-08T06:58:02.393Z,,34,,63.2,,,54
2017-11-08T06:58:12.364Z,,34.1,,63.3,30,,54
2017-11-08T06:58:22.365Z,,34.2,,63.5,29,,54
2017-11-08T06:58:32.380Z,0,34,2,63.6,29,61,54
2017-11-08T06:58:42.368Z,,34.2,,64,,,54
2017-11-08T06:58:52.363Z,,34.2,,,,,54
2017-11-08T06:59:02.370Z,,34.1,,64.2,30,,54
2017-11-08T06:59:12.440Z,,34,,64.4,29,,54
2017-11-08T06:59:22.368Z,,34.1,,64.5,,,54
2017-11-08T06:59:32.382Z,,34.1,,64.6,,,54
2017-11-08T06:59:42.384Z,,34.2,,64.7,,,54
2017-11-08T06:59:52.361Z,,34.3,,64.8,,,54
2017-11-08T07:00:02.387Z,0,34.2,2,62.9,0,,54
2017-11-08T07:00:12.422Z,,34.2,,61.8,,,54
2017-11-08T07:00:22.364Z,,34.1,,59.9,,,54
2017-11-08T07:00:32.395Z,,34.1,,58.9,,,54
2017-11-08T07:00:42.461Z,,34.2,,58.7,,,54
2017-11-08T07:00:52.578Z,,34.3,,57.8,,,54
2017-11-08T07:01:02.403Z,,34.2,,56.9,,,54
2017-11-08T07:01:12.389Z,,34.1,,55.9,,,54
2017-11-08T07:01:22.370Z,,34.1,,55.7,,,54
2017-11-08T07:01:32.381Z,0,34.2,2,54.8,,,54
2017-11-08T07:08:24.063Z,,34.1,,60,29,,54
2017-11-08T07:08:24.064Z,,34.3,,61.1,,,54
2017-11-08T07:08:24.065Z,,34.4,,64.6,,,54
2017-11-08T07:08:24.066Z,,34.4,,64.7,,,54
2017-11-08T07:08:24.067Z,0,34.4,2,65.1,0,,54
2017-11-08T07:08:24.105Z,,34.4,,59.8,,,54
2017-11-08T07:08:24.106Z,,34.4,,57.9,,,54
2017-11-08T07:08:24.107Z,,34.3,,55.9,,,54
2017-11-08T07:08:24.110Z,0,33.9,2,53.4,,,54
2017-11-08T07:08:24.111Z,,33.7,,58,29,,54
2017-11-08T07:08:24.112Z,,34,,61.1,,,54
2017-11-08T07:08:24.113Z,,33.9,,62,,,54
2017-11-08T07:08:24.168Z,,34,,63.1,,,54
2017-11-08T07:10:15.546Z,,34.1,,,,,54
2017-11-08T07:10:15.547Z,,34.2,,64,29,,54
2017-11-08T07:10:15.548Z,,34.1,,64.4,,,54
2017-11-08T07:10:15.549Z,,34.2,,64.8,30,,54
2017-11-08T07:10:15.563Z,0,34.2,2,62.8,0,,54
2017-11-08T07:10:28.629Z,,34.3,,61.9,,,54
2017-11-08T07:10:34.565Z,,34.2,,60.9,,,54
2017-11-08T07:10:45.249Z,,34.2,,58.9,,,54
2017-11-08T07:10:52.567Z,,34.2,,58.7,,,54
2017-11-08T07:11:02.371Z,,34.2,,57.8,,,54
2017-11-08T07:14:25.932Z,0,33.8,2,60,29,,54
2017-11-08T07:14:35.391Z,0,34.5,2,62.5,0,,54
2017-11-08T07:14:45.375Z,,34.5,,61.3,,,54
2017-11-08T07:14:55.390Z,,34.4,,59.9,,,54
2017-11-08T07:15:05.371Z,,34.4,,58.9,,,54
2017-11-08T07:15:15.371Z,,34.4,,58.2,,,54
2017-11-08T07:15:25.378Z,,34.3,,57.3,,,54
2017-11-08T07:15:35.374Z,,34.2,,56.6,,,54
2017-11-08T07:15:45.378Z,,34.1,,55.9,,,54
2017-11-08T07:15:55.373Z,,34,,55.3,,,54
2017-11-08T07:16:05.377Z,,34,,54.8,,,54
2017-11-08T07:16:16.296Z,,34,,54.3,,,54
2017-11-08T07:16:25.714Z,,33.9,,53.8,,,54
2017-11-08T07:16:35.379Z,,33.8,,53.4,,,54
2017-11-08T07:16:46.932Z,0,33.8,2,56.3,41,,54
2017-11-08T07:16:59.271Z,,33.7,,57.7,31,,54
2017-11-08T07:17:09.239Z,,33.7,,58.1,30,,54
2017-11-08T07:17:16.369Z,,33.7,,59.1,29,,54
2017-11-08T07:17:25.376Z,,33.8,,59.7,,,54
2017-11-08T07:17:35.389Z,,33.9,,60.5,,,54
2017-11-08T07:17:45.392Z,,33.9,,61.2,,,54
2017-11-08T07:17:55.377Z,,33.9,,61.6,,,54
2017-11-08T07:18:05.377Z,,34.1,,62.2,29,,54
2017-11-08T07:18:15.421Z,,34.1,,62.6,,,54
2017-11-08T07:18:25.378Z,,34.1,,63.1,29,,54
2017-11-08T07:18:35.379Z,,34.2,,63.3,,,54
2017-11-08T07:18:45.375Z,,34.2,,63.6,,,54
2017-11-08T07:18:55.387Z,,34.2,,63.9,,,54
2017-11-08T07:19:05.377Z,,34.2,,64.1,,,54
2017-11-08T07:19:15.477Z,,34.3,,64.4,,,54
2017-11-08T07:19:25.380Z,,34.3,,64.5,,,54
2017-11-08T07:19:35.379Z,,34.3,,64.7,,,54
2017-11-08T07:19:45.381Z,,34.4,,64.8,30,,54
2017-11-08T07:19:55.377Z,0,34.4,2,65.1,0,,54
2017-11-08T07:20:05.380Z,,34.4,,61.9,,,54
2017-11-08T07:20:15.456Z,,34.4,,60.9,,,54
2017-11-08T07:20:25.402Z,,34.4,,59.7,,,54
2017-11-08T07:20:35.376Z,,34.3,,58.7,,,54
2017-11-08T07:20:45.394Z,,34.2,,57.8,,,54
2017-11-08T07:20:55.378Z,1,34.2,0,56.8,,0,54
2017-11-08T07:21:05.409Z,0,28.3,0,57.1,0,,54
2017-11-08T07:21:15.373Z,,28.5,,58.3,,,54
2017-11-08T07:21:25.386Z,,32,,58.2,,,54
2017-11-08T07:21:35.486Z,,39.7,,58.1,,,54
2017-11-08T07:21:45.483Z,,45.1,,57.9,,,54
2017-11-08T07:21:55.473Z,,48.4,,57.8,,,54
2017-11-08T07:22:05.490Z,0,50.3,2,58,45,61,54
2017-11-08T07:22:15.403Z,,50.4,,60.4,32,,54
2017-11-08T07:22:25.438Z,,49.8,,60.5,30,,54
2017-11-08T07:22:35.375Z,,49.6,,60.1,29,,54
2017-11-08T07:22:45.375Z,,49.2,,61.2,,,54
2017-11-08T07:22:55.375Z,,48.5,,61.6,,,54
2017-11-08T07:23:05.377Z,,47.7,,62,30,,54
2017-11-08T07:23:15.378Z,,47,,62.4,29,,54
2017-11-08T07:23:25.379Z,,46.4,,62.5,,,54
2017-11-08T07:23:35.403Z,,45.5,,62.7,30,,54
2017-11-08T07:23:45.491Z,,44.9,,62.9,29,,54
2017-11-08T07:23:55.382Z,0,44.4,0,63.2,,0,54
2017-11-08T07:24:05.393Z,0,38.4,0,65.3,0,,54
2017-11-08T07:24:15.378Z,,38,,64.1,,,54
2017-11-08T07:24:25.378Z,,42.6,,63.9,,,54
2017-11-08T07:24:40.474Z,,48.5,,63.8,,,54
2017-11-08T07:24:45.394Z,,52.7,,63.5,,,54
2017-11-08T07:24:55.378Z,0,55.2,2,63.3,,61,54
2017-11-08T07:25:05.381Z,,55.7,,61.6,,,54
2017-11-08T07:25:15.384Z,,55,,57.7,,,54
2017-11-08T07:25:25.380Z,,54.1,,,,,54
2017-11-08T07:25:35.386Z,,53.3,,57.3,,,54
2017-11-08T07:25:45.383Z,,52.5,,55.9,,,54
2017-11-08T07:25:55.388Z,,51.4,,55.4,,,54
2017-11-08T07:26:05.379Z,0,50.5,2,55,44,,54
2017-11-08T07:26:15.399Z,,49.3,,58.1,35,,54
2017-11-08T07:26:25.384Z,,48.3,,57.9,29,,54
2017-11-08T07:26:35.395Z,,47.5,,58.5,29,,54
2017-11-08T07:26:45.496Z,,46.7,,59.1,30,,54
2017-11-08T07:26:55.389Z,,46,,59.6,29,,54
2017-11-08T07:27:05.392Z,,45.3,,60,,,54
2017-11-08T07:27:15.382Z,,44.7,,60.5,,,54
2017-11-08T07:27:25.381Z,,44,,61.1,,,54
2017-11-08T07:27:35.464Z,,43.5,,61.3,,,54
2017-11-08T07:27:45.521Z,,42.8,,61.8,,,54
2017-11-08T07:27:55.448Z,,42.4,,62,,,54
2017-11-08T07:28:05.411Z,,42,,62.4,,,54
2017-11-08T07:28:15.430Z,,41.6,,62.6,,,54
2017-11-08T07:28:25.404Z,,41.1,,62.8,30,,54
2017-11-08T07:28:35.385Z,,40.7,,63.1,29,,54
2017-11-08T07:28:45.382Z,,40.4,,63.3,,,54
2017-11-08T07:28:55.409Z,,40,,63.4,,,54
2017-11-08T07:29:05.397Z,,39.7,,63.6,,,54
2017-11-08T07:29:15.393Z,,39.4,,63.8,,,54
2017-11-08T07:29:25.392Z,,39.2,,64,29,,54
2017-11-08T07:29:35.406Z,,38.8,,64.1,,,54
2017-11-08T07:29:45.410Z,,38.7,,64.2,,,54
2017-11-08T07:29:55.384Z,,38.4,,64.4,,,54
2017-11-08T07:30:05.415Z,,38.3,,64.5,30,,54
2017-11-08T07:30:15.430Z,,38.1,,64.6,29,,54
2017-11-08T07:30:25.393Z,,38,,64.8,,,54
2017-11-08T07:30:35.457Z,,37.8,,,,,54
2017-11-08T07:30:45.428Z,,37.7,,65.1,,,54
2017-11-08T07:30:55.387Z,0,37.5,2,62.6,0,,54
2017-11-08T07:31:05.403Z,,37.4,,61.1,,,54
2017-11-08T07:31:15.402Z,,37.2,,59.7,,,54
2017-11-08T07:31:25.424Z,,37.1,,58.7,,,54
2017-11-08T07:31:35.415Z,,36.9,,57.8,,,54
2017-11-08T07:31:45.446Z,,36.7,,56.9,,,54
2017-11-08T07:31:55.536Z,,36.6,,56.2,,,54
2017-11-08T07:32:05.388Z,,36.4,,55.5,,,54
2017-11-08T07:32:15.394Z,,36.3,,54.8,,,54
2017-11-08T07:32:25.406Z,0,36.3,2,58.2,39,,54
2017-11-08T07:32:35.387Z,,36,,58.7,29,,54
2017-11-08T07:32:45.386Z,,35.9,,59.1,29,,54
2017-11-08T07:32:55.384Z,1,31.6,0,60,30,0,54
2017-11-08T07:33:05.440Z,0,58.1,0,56.8,0,,54
2017-11-08T07:33:15.392Z,,58.5,,56.9,,,54
2017-11-08T07:33:25.391Z,,57,,59.1,,,54
2017-11-08T07:33:35.389Z,,57,,59.8,,,54
2017-11-08T07:33:45.420Z,,57.3,,59.9,,,54
2017-11-08T07:33:55.418Z,,57.2,,59.7,,,54
2017-11-08T07:34:05.406Z,0,50.8,0,54,0,,54
2017-11-08T07:34:15.391Z,0,51.9,0,52.3,,,54
2017-11-08T07:34:25.391Z,,52.1,,54.6,,,54
2017-11-08T07:34:35.385Z,,52.7,,55.9,,,54
2017-11-08T07:34:45.386Z,,53.1,,56,,,54
2017-11-08T07:34:55.410Z,,52.9,,55.7,,,54
2017-11-08T07:35:05.387Z,0,52,2,55.4,,61,54
2017-11-08T07:35:15.403Z,0,50,2,55.4,42,,54
2017-11-08T07:35:25.406Z,,47.4,,60.2,30,,54
2017-11-08T07:35:35.851Z,,45.8,,,29,,54
2017-11-08T07:35:45.383Z,,44.2,,59.7,,,54
2017-11-08T07:35:55.390Z,,42.8,,60.8,,,54
2017-11-08T07:36:05.387Z,,41.4,,60.9,,,54
2017-11-08T07:36:15.383Z,,40.2,,61.2,30,,54
2017-11-08T07:36:25.389Z,,39.1,,61.3,29,,54
2017-11-08T07:36:35.383Z,,37.9,,,,,54
2017-11-08T07:36:45.411Z,,36.9,,61.4,30,,54
2017-11-08T07:36:55.383Z,,36.1,,,29,,54
2017-11-08T07:37:05.439Z,,35.2,,,,,54
2017-11-08T07:37:15.388Z,,34.5,,61.5,,,54
2017-11-08T07:37:25.428Z,,34,,61.6,,,54
2017-11-08T07:37:35.392Z,,33.4,,61.8,,,54
2017-11-08T07:37:45.383Z,,32.9,,61.9,,,54
2017-11-08T07:37:55.384Z,,32.3,,62.1,30,,54
2017-11-08T07:38:05.411Z,,32,,62.2,29,,54
2017-11-08T07:38:15.389Z,,31.3,,62.5,,,54
2017-11-08T07:38:25.390Z,,30.9,,62.6,,,54
2017-11-08T07:38:35.391Z,,31,,62.7,,,54
2017-11-08T07:38:45.386Z,,31.2,,62.9,,,54
2017-11-08T07:38:55.383Z,,31,,63.1,,,54
2017-11-08T07:39:05.410Z,,30.9,,63.2,30,,54
2017-11-08T07:39:15.399Z,,31,,63.3,29,,54
2017-11-08T07:39:25.397Z,,31,,63.4,,,54
2017-11-08T07:39:35.404Z,,31.2,,63.5,,,54
2017-11-08T07:39:45.497Z,,31,,,,,54
2017-11-08T07:39:55.465Z,,31,,63.8,,,54
2017-11-08T07:40:05.436Z,,31.2,,,,,54
2017-11-08T07:40:15.471Z,,31.4,,63.9,,,54
2017-11-08T07:40:25.458Z,,31.5,,64,,,54
2017-11-08T07:40:35.488Z,,31.3,,64.1,,,54
2017-11-08T07:40:45.469Z,,31.2,,64.2,,,54
2017-11-08T07:40:55.494Z,,31.2,,64.4,,,54
2017-11-08T07:41:05.445Z,,31.2,,64.5,,,54
2017-11-08T07:41:15.405Z,,31.4,,64.6,,,54
2017-11-08T07:41:25.393Z,,31.4,,64.7,,,54
2017-11-08T07:41:35.390Z,,31.5,,64.8,,,54
2017-11-08T07:41:45.387Z,,31.6,,64.9,,,54
2017-11-08T07:41:55.387Z,0,31.6,2,64.8,0,,54
2017-11-08T07:42:05.392Z,,31.8,,61.6,,,54
2017-11-08T07:42:15.386Z,,31.6,,60.8,,,54
2017-11-08T07:42:25.389Z,,31.9,,59.5,,,54
2017-11-08T07:42:35.392Z,,31.9,,58.4,,,54
2017-11-08T07:42:45.391Z,,32.2,,57.6,,,54
2017-11-08T07:42:55.414Z,,32.2,,56.7,,,54
2017-11-08T07:43:05.392Z,,32.3,,56,,,54
2017-11-08T07:43:15.391Z,,32.3,,55.3,,,54
2017-11-08T07:43:25.389Z,,32.2,,54.8,,,54
2017-11-08T07:43:35.393Z,0,31.8,2,58.3,38,,54
2017-11-08T07:43:45.409Z,1,22.6,0,58.8,29,0,54
2017-11-08T07:43:55.434Z,0,19.2,0,54,0,,54
2017-11-08T07:44:05.426Z,,29,,56.3,,,54
2017-11-08T07:44:15.398Z,,43.2,,58.1,,,54
2017-11-08T07:44:25.395Z,,51.3,,58.6,,,54
2017-11-08T07:44:35.390Z,,53.8,,,,,54
2017-11-08T07:44:45.389Z,,54.1,,58.3,,,54
2017-11-08T07:44:55.528Z,0,53,2,57.4,44,61,54
2017-11-08T07:45:05.396Z,,50.9,,60.5,36,,54
2017-11-08T07:45:15.431Z,,49,,61.3,29,,54
2017-11-08T07:45:25.392Z,,47.5,,60.6,,,54
2017-11-08T07:45:35.390Z,,46.2,,61.6,30,,54
2017-11-08T07:45:45.390Z,,44.7,,62.1,29,,54
2017-11-08T07:45:55.399Z,,43.3,,62.2,,,54
2017-11-08T07:46:05.391Z,,42.1,,62.5,,,54
2017-11-08T07:46:15.392Z,,40.7,,62.6,,,54
2017-11-08T07:46:25.392Z,,39.9,,62.7,,,54
2017-11-08T07:46:35.390Z,,39.1,,62.8,,,54
2017-11-08T07:46:45.392Z,,38,,,,,54
2017-11-08T07:46:55.392Z,,37.4,,62.9,,,54
2017-11-08T07:47:05.403Z,,36.5,,63.1,,,54
2017-11-08T07:47:15.393Z,,36,,63.3,,,54
2017-11-08T07:47:25.393Z,,35.4,,63.4,30,,54
2017-11-08T07:47:35.424Z,,35.1,,63.6,,,54
2017-11-08T07:47:45.388Z,,34.7,,63.8,29,,54
2017-11-08T07:47:55.394Z,,34.2,,63.9,,,54
2017-11-08T07:48:05.392Z,,33.9,,64.1,,,54
2017-11-08T07:48:15.391Z,,33.6,,64.2,,,54
2017-11-08T07:48:25.395Z,,33.3,,64.4,,,54
2017-11-08T07:48:35.392Z,,33.3,,64.5,30,,54
2017-11-08T07:48:45.403Z,,33.1,,,29,,54
2017-11-08T07:48:55.427Z,,32.7,,64.6,,,54
2017-11-08T07:49:05.395Z,,32.4,,64.7,,,54
2017-11-08T07:49:15.410Z,,32.3,,,,,54
2017-11-08T07:49:25.396Z,,31.6,,64.8,,,54
2017-11-08T07:49:35.444Z,,31.8,,64.9,,,54
2017-11-08T07:49:45.396Z,,31,,,30,,54
2017-11-08T07:49:55.396Z,0,30.9,2,63.3,0,,54
2017-11-08T07:50:05.396Z,,31.2,,61.3,,,54
2017-11-08T07:50:15.399Z,,31.3,,60.4,,,54
2017-11-08T07:50:25.391Z,,30.8,,58.9,,,54
2017-11-08T07:50:35.391Z,,30.4,,57.9,,,54
2017-11-08T07:50:45.425Z,,30.7,,57.1,,,54
2017-11-08T07:50:55.408Z,,30.6,,56.3,,,54
2017-11-08T07:51:05.392Z,,30.1,,55.5,,,54
2017-11-08T07:51:15.393Z,,30,,54.8,,,54
2017-11-08T07:51:25.416Z,0,29.8,2,57.9,40,,54
2017-11-08T07:51:35.395Z,,30.1,,58.5,29,,54
2017-11-08T07:51:45.395Z,,29.5,,59,29,,54
2017-11-08T07:51:55.395Z,,29.6,,59.8,,,54
2017-11-08T07:52:05.396Z,,29.6,,60.1,30,,54
2017-11-08T07:52:15.397Z,,29.5,,60.7,29,,54
2017-11-08T07:52:25.398Z,,29.8,,61.2,29,,54
2017-11-08T07:52:35.587Z,,29.7,,61.5,,,54
2017-11-08T07:52:45.793Z,,29.7,,61.9,30,,54
2017-11-08T07:52:55.455Z,,29.7,,62.1,29,,54
2017-11-08T07:53:05.512Z,,29.8,,62.4,,,54
2017-11-08T07:53:15.454Z,,30,,62.6,,,54
2017-11-08T07:53:25.445Z,,30.2,,62.7,,,54
2017-11-08T07:53:35.394Z,,30,,62.9,,,54
2017-11-08T07:53:45.398Z,,30.1,,63.1,,,54
2017-11-08T07:53:55.442Z,,30,,63.2,,,54
2017-11-08T07:54:05.396Z,,30.1,,63.3,,,54
2017-11-08T07:54:15.403Z,,30.1,,63.4,,,54
2017-11-08T07:54:25.397Z,,30.1,,,,,54
2017-11-08T07:54:35.409Z,,30.1,,63.5,,,54
2017-11-08T07:54:45.398Z,,30.2,,63.6,,,54
2017-11-08T07:54:55.402Z,,30.4,,63.8,,,54
2017-11-08T07:55:05.399Z,,30.2,,64,29,,54
2017-11-08T07:55:15.401Z,,30.2,,,30,,54
2017-11-08T07:55:25.400Z,,30,,64.2,,,54
2017-11-08T07:55:35.392Z,,30,,64.4,29,,54
2017-11-08T07:55:45.418Z,,30.1,,64.5,,,54
2017-11-08T07:55:55.392Z,,29.8,,64.6,30,,54
2017-11-08T07:56:05.411Z,,30.1,,64.7,29,,54
2017-11-08T07:56:15.398Z,,29.8,,64.8,,,54
2017-11-08T07:56:25.394Z,,29.8,,64.9,30,,54
2017-11-08T07:56:35.421Z,0,29.8,2,64.6,0,,54
2017-11-08T07:56:45.400Z,,30,,61.8,,,54
2017-11-08T07:56:55.415Z,,30.4,,60.8,,,54
2017-11-08T07:57:05.424Z,,30.7,,59.5,,,54
2017-11-08T07:57:15.397Z,,30.8,,58.5,,,54
2017-11-08T07:57:25.400Z,,30.6,,57.8,,,54
2017-11-08T07:57:35.454Z,,30.8,,56.9,,,54
2017-11-08T07:57:45.396Z,,30.8,,56.4,,,54
2017-11-08T07:57:55.399Z,,30.6,,55.7,,,54
2017-11-08T07:58:05.484Z,,30.4,,55.2,,,54
2017-11-08T07:58:15.416Z,0,30.4,2,54.8,,,54
2017-11-08T07:58:25.437Z,,30.4,,58.6,37,,54
2017-11-08T07:58:35.407Z,0,29.7,2,58.7,29,61,54
2017-11-08T07:58:45.409Z,,29.6,,59.6,,,54
2017-11-08T07:58:55.419Z,,29.5,,60.4,30,,54
2017-11-08T07:59:05.396Z,,29.3,,60.9,29,,54
2017-11-08T07:59:15.446Z,,29,,61.5,,,54
2017-11-08T07:59:25.439Z,,29.2,,62,30,,54
2017-11-08T07:59:35.554Z,,29.2,,62.5,29,,54
2017-11-08T07:59:45.504Z,,29.5,,62.9,,,54
2017-11-08T07:59:55.456Z,,29.5,,63.3,,,54
2017-11-08T08:00:05.552Z,,29.2,,63.5,,,54
2017-11-08T08:00:15.436Z,,29.2,,63.9,,,54
2017-11-08T08:00:25.510Z,,29.1,,64.1,30,,54
2017-11-08T08:00:35.516Z,,29.1,,64.2,29,,54
2017-11-08T08:00:50.590Z,,29.1,,64.4,,,54
2017-11-08T08:00:55.436Z,1,29.8,0,64.6,,0,54
2017-11-08T08:01:05.410Z,,47.1,,66,38,,54
2017-11-08T08:01:15.518Z,1,54.7,0,56.6,0,,54
2017-11-08T08:01:25.452Z,1,,0,54.6,61,,
2017-11-08T08:01:35.457Z,,52.5,,55.3,60,,54
2017-11-08T08:01:45.528Z,0,53.4,0,55.4,0,,54
2017-11-08T08:01:55.466Z,0,53.7,0,53.3,,,54
2017-11-08T08:02:05.508Z,,53.6,,55,,,54
2017-11-08T08:02:15.475Z,,46.3,,56.4,,,54
2017-11-08T08:02:35.514Z,,27.2,,56.2,,,54
2017-11-08T08:02:45.566Z,1,37.7,0,53.1,,,54
2017-11-08T08:02:55.422Z,,47.7,,50.3,49,,54
2017-11-08T08:03:05.451Z,,47.6,,53.3,112,,54
2017-11-08T08:03:15.537Z,0,53.3,0,57.2,0,,54
2017-11-08T08:03:25.450Z,0,,0,56.4,,,
2017-11-08T08:03:35.495Z,,54.3,,55.5,,,54
2017-11-08T08:03:45.489Z,,54.4,,55.2,,,54
2017-11-08T08:03:55.504Z,,54.3,,55.1,,,54
2017-11-08T08:04:05.481Z,,54.2,,55,,,54
2017-11-08T08:04:15.444Z,0,54.1,2,,,61,54
2017-11-08T08:04:25.501Z,0,,2,57.9,43,,
2017-11-08T08:04:35.457Z,,54.3,,62.8,30,,54
2017-11-08T08:04:45.439Z,,54.3,,62.6,29,,54
2017-11-08T08:04:55.470Z,,54.4,,61.8,,,54
2017-11-08T08:05:05.440Z,,54.6,,62.4,,,54
2017-11-08T08:05:15.465Z,,54.4,,62.5,,,54
2017-11-08T08:05:25.452Z,,54.1,,,,,54
2017-11-08T08:05:35.559Z,,53.6,,62.4,,,54
2017-11-08T08:05:45.510Z,,53.1,,62.2,,,54
2017-11-08T08:05:55.504Z,,52.3,,,,,54
2017-11-08T08:06:05.505Z,,51.6,,62.1,,,54
2017-11-08T08:06:15.456Z,,50.9,,,,,54
2017-11-08T08:06:25.586Z,,50.2,,,,,54
2017-11-08T08:06:35.478Z,,49.4,,62.2,30,,54
2017-11-08T08:06:45.476Z,,48.8,,62.4,29,,54
2017-11-08T08:06:55.512Z,,48.3,,62.5,,,54
2017-11-08T08:07:05.497Z,,47.6,,62.6,,,54
2017-11-08T08:07:15.525Z,,47.2,,62.7,,,54
2017-11-08T08:07:25.446Z,,46.7,,62.8,,,54
2017-11-08T08:07:35.448Z,,46.3,,62.9,,,54
2017-11-08T08:07:45.504Z,,45.9,,63.1,30,,54
2017-11-08T08:07:55.468Z,,45.5,,63.2,29,,54
2017-11-08T08:08:05.463Z,,45.1,,63.4,,,54
2017-11-08T08:08:15.519Z,,44.8,,,,,54
2017-11-08T08:08:25.488Z,,44.3,,63.6,30,,54
2017-11-08T08:08:35.568Z,,44,,63.8,29,,54
2017-11-08T08:08:45.442Z,,43.7,,63.9,,,54
2017-11-08T08:08:55.489Z,,43.4,,64,,,54
2017-11-08T08:09:05.469Z,,43.2,,64.1,,,54
2017-11-08T08:09:15.439Z,,43,,64.2,,,54
2017-11-08T08:09:25.480Z,,,,64.4,,,
2017-11-08T08:09:35.412Z,,42.5,,64.5,,,54
2017-11-08T08:09:45.413Z,,42.4,,64.6,,,54
2017-11-08T08:09:55.437Z,,42.2,,64.7,,,54
2017-11-08T08:10:05.434Z,,42,,64.8,,,54
2017-11-08T08:10:15.447Z,,41.9,,,,,54
2017-11-08T08:10:25.408Z,,41.8,,,,,54
2017-11-08T08:10:35.428Z,0,41.7,2,62.4,0,,54
2017-11-08T08:10:45.408Z,,41.5,,60.9,,,54
2017-11-08T08:10:55.558Z,,41.3,,59.9,,,54
2017-11-08T08:11:05.422Z,,41.1,,58.7,,,54
2017-11-08T08:11:15.411Z,,40.8,,57.9,,,54
2017-11-08T08:11:25.408Z,,,,57,,,
2017-11-08T08:11:35.421Z,,40.4,,56.4,,,54
2017-11-08T08:11:45.408Z,,40.3,,55.7,,,54
2017-11-08T08:11:55.409Z,,40,,55.2,,,54
2017-11-08T08:12:05.414Z,0,39.8,2,54.8,,,54
2017-11-08T08:12:15.424Z,,39.6,,58.7,35,,54
2017-11-08T08:12:25.410Z,,39.4,,,29,,54
2017-11-08T08:12:35.408Z,,39.3,,59.7,,,54
2017-11-08T08:12:45.401Z,,39.2,,60.5,30,,54
2017-11-08T08:12:55.409Z,,39.1,,61.1,,,54
2017-11-08T08:13:05.410Z,,39.1,,61.6,29,,54
2017-11-08T08:13:15.471Z,,38.9,,62.1,30,,54
2017-11-08T08:13:30.471Z,,38.9,,62.6,29,,54
2017-11-08T08:13:35.451Z,,38.9,,63.1,,,54
2017-11-08T08:13:45.418Z,,38.8,,63.3,,,54
2017-11-08T08:13:55.445Z,,38.8,,63.6,,,54
2017-11-08T08:14:05.403Z,,38.8,,63.9,,,54
2017-11-08T08:14:15.408Z,,38.7,,64.1,,,54
2017-11-08T08:14:25.422Z,,38.8,,,,,54
2017-11-08T08:14:35.413Z,,38.8,,64.6,,,54
2017-11-08T08:14:45.410Z,,38.7,,64.7,,,54
2017-11-08T08:14:55.410Z,,38.7,,64.9,30,,54
2017-11-08T08:15:05.403Z,0,38.6,2,64.4,0,,54
2017-11-08T08:15:15.403Z,,38.6,,61.6,,,54
2017-11-08T08:15:25.409Z,,,,60.8,,,
2017-11-08T08:15:35.473Z,,38.4,,59.5,,,54
2017-11-08T08:15:45.404Z,,38.4,,58.5,,,54
2017-11-08T08:15:55.409Z,,38.3,,57.7,,,54
2017-11-08T08:16:05.406Z,,38.2,,56.8,,,54
2017-11-08T08:16:15.410Z,,38.1,,56.2,,,54
2017-11-08T08:16:25.413Z,,,,55.5,,,
2017-11-08T08:16:35.412Z,,37.8,,55,,,54
2017-11-08T08:16:45.419Z,,37.7,,54.5,,,54
2017-11-08T08:16:55.586Z,,37.6,,53.9,,,54
2017-11-08T08:17:05.408Z,0,37.4,2,53.7,,,54
2017-11-08T08:17:15.414Z,,37.3,,57.8,35,,54
2017-11-08T08:17:25.414Z,,,,57.8,29,,
2017-11-08T08:17:35.411Z,,37.1,,58.9,30,,54
2017-11-08T08:17:45.429Z,,36.9,,59.7,30,,54
2017-11-08T08:17:55.431Z,,36.9,,60.4,29,,54
2017-11-08T08:18:05.406Z,,,,61.1,,,
2017-11-08T08:18:15.412Z,,37.1,,61.6,30,,54
2017-11-08T08:18:25.408Z,,,,62.2,29,,
2017-11-08T08:18:35.411Z,,36.9,,62.6,,,54
2017-11-08T08:18:45.498Z,,36.9,,62.9,30,,54
2017-11-08T08:18:55.405Z,,37.1,,63.3,29,,54
2017-11-08T08:19:05.494Z,,37.2,,63.6,,,54
2017-11-08T08:19:15.407Z,,37.2,,63.9,,,54
2017-11-08T08:19:25.420Z,,,,64.1,,,
2017-11-08T08:19:35.415Z,,37.2,,64.4,,,54
2017-11-08T08:19:45.416Z,,37.1,,64.5,,,54
2017-11-08T08:19:55.426Z,,37.1,,64.7,,,54
2017-11-08T08:20:05.411Z,,37.1,,64.8,,,54
2017-11-08T08:20:15.422Z,0,36.9,2,64.8,0,,54
2017-11-08T08:20:25.412Z,,,,61.8,,,
2017-11-08T08:20:35.415Z,,36.9,,60.8,,,54
2017-11-08T08:20:45.407Z,,36.9,,59.5,,,54
2017-11-08T08:20:55.421Z,,36.7,,58.5,,,54
2017-11-08T08:21:05.410Z,,36.6,,57.7,,,54
2017-11-08T08:21:15.423Z,,36.5,,56.8,,,54
2017-11-08T08:21:25.409Z,,36.4,,,,,54
2017-11-08T08:21:35.410Z,,36.3,,55.4,,,54
