Time,PrimTSet,ActPow,HwActive,PrimT,HwTOutlet,HwTSet,ChActive
2018-01-04T19:39:07.816Z,,,,46.4,24.3,54,
2018-01-04T19:39:17.813Z,,,,46.7,24.7,54,
2018-01-04T19:39:27.818Z,,,,47,25.6,54,
2018-01-04T19:39:37.818Z,,,,47.3,25.9,54,
2018-01-04T19:39:47.814Z,,30,,47.6,26,54,
2018-01-04T19:39:57.814Z,,29,,47.8,26.1,54,
2018-01-04T19:40:07.815Z,,,,48,26.1,54,
2018-01-04T19:40:17.817Z,,0,0,46.6,26.2,54,2
2018-01-04T19:40:27.811Z,,,,44.8,26.2,54,
2018-01-04T19:40:37.832Z,,,,43.9,26.1,54,
2018-01-04T19:40:47.813Z,,,,42.9,25.9,54,
2018-01-04T19:40:57.818Z,,,,42.3,25.7,54,
2018-01-04T19:41:07.818Z,,,,41.8,25.5,54,
2018-01-04T19:41:17.819Z,,,,41.4,25.4,54,
2018-01-04T19:41:27.820Z,,,,40.9,25.1,54,
2018-01-04T19:41:37.813Z,,,,40.6,25,54,
2018-01-04T19:41:48.019Z,,,,40.3,24.8,54,
2018-01-04T19:41:57.813Z,,,,39.9,24.7,54,
2018-01-04T19:42:07.817Z,,,,39.7,24.5,54,
2018-01-04T19:42:17.816Z,,,,39.5,24.3,54,
2018-01-04T19:42:27.819Z,,,,39.3,24.3,54,
2018-01-04T19:42:37.818Z,,,,39.1,24.2,54,
2018-01-04T19:42:47.817Z,,,,38.8,24.2,54,
2018-01-04T19:42:57.925Z,,,,38.7,24,54,
2018-01-04T19:43:07.813Z,,,,38.6,23.8,54,
2018-01-04T19:43:17.817Z,,,,38.5,23.7,54,
2018-01-04T19:43:27.821Z,,,,,23.6,54,
2018-01-04T19:43:37.819Z,,,,38.4,23.3,54,
2018-01-04T19:43:47.817Z,,,,,23.4,54,
2018-01-04T19:43:57.821Z,,,,,23.4,54,
2018-01-04T19:44:07.877Z,,,,,23.3,54,
2018-01-04T19:44:17.830Z,,,,,23,54,
2018-01-04T19:44:32.881Z,,,,,22.7,54,
2018-01-04T19:44:42.928Z,,,,,22.4,54,
2018-01-04T19:44:47.819Z,,,,,22.1,54,
2018-01-04T19:44:57.829Z,,,,,21.9,54,
2018-01-04T19:45:07.822Z,,,,,21.6,54,
2018-01-04T19:45:17.819Z,,,,38.5,21.3,54,
2018-01-04T19:45:27.826Z,,,,,21.2,54,
2018-01-04T19:45:37.821Z,,,,,20.9,54,
2018-01-04T19:45:47.815Z,,,,38.6,20.6,54,
2018-01-04T19:45:57.820Z,,,,,20.6,54,
2018-01-04T19:46:07.824Z,,,,38.7,20.4,54,
2018-01-04T19:46:17.815Z,,,,,20.2,54,
2018-01-04T19:46:27.824Z,,,,38.8,20,54,
2018-01-04T19:46:37.815Z,,,,,19.8,54,
2018-01-04T19:46:47.821Z,,,,,19.7,54,
2018-01-04T19:46:57.816Z,,,,38.9,19.7,54,
2018-01-04T19:47:07.815Z,,,,,19.6,54,
2018-01-04T19:47:17.817Z,,,,,19.4,54,
2018-01-04T19:47:27.815Z,,,,,19.3,54,
2018-01-04T19:47:37.818Z,,,,38.9,19.2,54,
2018-01-04T19:47:47.822Z,,,,39.1,19,54,
2018-01-04T19:47:57.820Z,,,,,19,54,
2018-01-04T19:48:07.821Z,,,,,18.9,54,
2018-01-04T19:48:17.816Z,,,,,18.9,54,
2018-01-04T19:48:27.821Z,,,,,18.8,54,
2018-01-04T19:48:37.817Z,,,,,18.8,54,
2018-01-04T19:48:47.822Z,,,,,18.6,54,
2018-01-04T19:48:57.823Z,,,,,18.5,54,
2018-01-04T19:49:07.824Z,,43,0,40.7,18.5,54,2
2018-01-04T19:49:17.823Z,,33,,44.2,18.4,54,
2018-01-04T19:49:27.826Z,,29,,42.9,18.6,54,
2018-01-04T19:49:37.820Z,,,,43.3,19.3,54,
2018-01-04T19:49:47.818Z,,,,44.1,19.8,54,
2018-01-04T19:49:57.820Z,,,,44.4,20.4,54,
2018-01-04T19:50:07.824Z,,,,44.3,20.9,54,
2018-01-04T19:50:17.820Z,,,,44.5,21.3,54,
2018-01-04T19:50:27.824Z,,,,,21.7,54,
2018-01-04T19:50:37.818Z,,,,44.6,22.1,54,
2018-01-04T19:50:47.821Z,,,,44.7,22.5,54,
2018-01-04T19:50:57.822Z,,,,44.8,22.6,54,
2018-01-04T19:51:07.823Z,,,,44.9,22.7,54,
2018-01-04T19:51:17.824Z,,30,,45,22.8,54,
2018-01-04T19:51:27.823Z,,29,,45.1,22.8,54,
2018-01-04T19:51:37.825Z,,,,,23,54,
2018-01-04T19:51:47.819Z,,,,45.2,23,54,
2018-01-04T19:51:57.826Z,,30,,45.3,23.1,54,
2018-01-04T19:52:07.822Z,,29,,,23.3,54,
2018-01-04T19:52:17.823Z,,,,45.4,23.4,54,
2018-01-04T19:52:27.825Z,,,,,23.6,54,
2018-01-04T19:52:37.825Z,,,,,23.7,54,
2018-01-04T19:52:47.819Z,,30,,45.5,23.8,54,
2018-01-04T19:52:57.858Z,,29,,,23.8,54,
2018-01-04T19:53:07.821Z,,,,45.6,23.9,54,
2018-01-04T19:53:17.822Z,,,,45.7,24,54,
2018-01-04T19:53:27.819Z,,,,45.8,24.2,54,
2018-01-04T19:53:37.829Z,,,,45.9,24.3,54,
2018-01-04T19:53:47.822Z,,,,46,24.4,54,
2018-01-04T19:53:57.824Z,,,,46.1,24.5,54,
2018-01-04T19:54:07.827Z,,,,46.2,24.5,54,
2018-01-04T19:54:17.824Z,,,,46.3,24.7,54,
2018-01-04T19:54:27.825Z,,,,46.4,24.7,54,
2018-01-04T19:54:37.824Z,,,,46.5,24.7,54,
2018-01-04T19:54:47.820Z,,,,46.6,24.8,54,
2018-01-04T19:54:57.821Z,,30,,46.7,24.8,54,
2018-01-04T19:55:07.827Z,,29,,46.8,24.8,54,
2018-01-04T19:55:17.822Z,,,,46.9,24.9,54,
2018-01-04T19:55:27.831Z,,30,,47,25,54,
2018-01-04T19:55:37.823Z,,,,47.1,25.1,54,
2018-01-04T19:55:47.821Z,,29,,47.3,25.3,54,
2018-01-04T19:55:57.830Z,,,,,25.5,54,
2018-01-04T19:56:07.831Z,,,,47.4,25.6,54,
2018-01-04T19:56:17.821Z,,,,47.6,25.6,54,
2018-01-04T19:56:27.821Z,,,,47.7,25.6,54,
2018-01-04T19:56:37.823Z,,,,47.8,25.5,54,
2018-01-04T19:56:47.826Z,,,,47.9,25.5,54,
2018-01-04T19:56:57.824Z,,,,48,25.4,54,
2018-01-04T19:57:07.822Z,,30,,48.1,25.5,54,
2018-01-04T19:57:17.822Z,,29,,48.2,25.7,54,
2018-01-04T19:57:27.836Z,,30,,48.3,25.9,54,
2018-01-04T19:57:37.828Z,,29,,48.4,25.9,54,
2018-01-04T19:57:47.888Z,,,,,25.9,54,
2018-01-04T19:57:57.823Z,,,,48.5,25.9,54,
2018-01-04T19:58:07.823Z,,,,48.6,25.7,54,
2018-01-04T19:58:17.823Z,,,,48.7,25.9,54,
2018-01-04T19:58:27.829Z,,,,48.8,25.9,54,
2018-01-04T19:58:37.823Z,,,,,26,54,
2018-01-04T19:58:47.823Z,,,,48.9,26,54,
2018-01-04T19:58:57.828Z,,30,,49,26.1,54,
2018-01-04T19:59:07.824Z,,29,,49.1,26.2,54,
2018-01-04T19:59:17.832Z,,,,,26.1,54,
2018-01-04T19:59:27.831Z,,,,49.2,26.1,54,
2018-01-04T19:59:37.825Z,,,,49.3,26.2,54,
2018-01-04T19:59:47.827Z,,0,0,48.9,26.2,54,2
2018-01-04T19:59:57.857Z,,,,46.7,26.2,54,
2018-01-04T20:00:07.828Z,,,,45.7,26.2,54,
2018-01-04T20:00:17.827Z,,,,44.9,26,54,
2018-01-04T20:00:27.829Z,,,,44.3,25.7,54,
2018-01-04T20:00:37.826Z,,,,43.7,25.5,54,
2018-01-04T20:00:47.827Z,,,,43.3,25.4,54,
2018-01-04T20:01:02.927Z,,,,42.9,25.4,54,
2018-01-04T20:01:07.827Z,,,,42.4,25.3,54,
2018-01-04T20:01:17.836Z,,,,42,25.1,54,
2018-01-04T20:01:27.829Z,,,,41.7,25,54,
2018-01-04T20:01:37.838Z,,,,41.5,25,54,
2018-01-04T20:01:47.827Z,,,,41.3,24.7,54,
2018-01-04T20:01:57.834Z,,,,41,24.8,54,
2018-01-04T20:02:07.838Z,,,,40.9,24.7,54,
2018-01-04T20:02:17.828Z,,,,40.7,24.5,54,
2018-01-04T20:02:27.831Z,,,,40.5,24.5,54,
2018-01-04T20:02:37.828Z,,,,40.3,24.4,54,
2018-01-04T20:02:47.826Z,,,,40.2,24.3,54,
2018-01-04T20:02:57.827Z,,,,,24.2,54,
2018-01-04T20:03:07.825Z,,,,,23.9,54,
2018-01-04T20:03:17.848Z,,,,,23.9,54,
2018-01-04T20:03:27.830Z,,,,,23.9,54,
2018-01-04T20:03:37.843Z,,,,40.1,23.8,54,
2018-01-04T20:03:47.825Z,,,,,23.6,54,
2018-01-04T20:03:57.829Z,,,,,23.1,54,
2018-01-04T20:04:07.827Z,,,,,22.7,54,
2018-01-04T20:04:17.829Z,,,,,22.5,54,
2018-01-04T20:04:27.832Z,,,,,22.1,54,
2018-01-04T20:04:37.826Z,,,,40.2,21.9,54,
2018-01-04T20:04:47.829Z,,,,,21.7,54,
2018-01-04T20:04:57.830Z,,,,40.3,21.6,54,
2018-01-04T20:05:07.830Z,,,,,21.5,54,
2018-01-04T20:05:17.836Z,,,,40.4,21.2,54,
2018-01-04T20:05:27.833Z,,,,,21.1,54,
2018-01-04T20:05:37.829Z,,,,40.5,20.9,54,
2018-01-04T20:05:47.831Z,,,,,20.8,54,
2018-01-04T20:05:57.831Z,,,,40.6,20.6,54,
2018-01-04T20:06:07.827Z,,,,,20.5,54,
2018-01-04T20:06:17.842Z,,,,40.7,20.2,54,
2018-01-04T20:06:27.833Z,,,,,20.1,54,
2018-01-04T20:06:37.834Z,,,,,19.8,54,
2018-01-04T20:06:47.835Z,,,,,20,54,
2018-01-04T20:06:57.829Z,,,,40.8,20,54,
2018-01-04T20:07:07.832Z,,,,,19.8,54,
2018-01-04T20:07:17.832Z,,,,,19.8,54,
2018-01-04T20:07:27.831Z,,,,,19.7,54,
2018-01-04T20:07:37.834Z,,,,,19.7,54,
2018-01-04T20:07:47.828Z,,,,,19.6,54,
2018-01-04T20:07:57.828Z,,,,,19.4,54,
2018-01-04T20:08:07.834Z,,,,,19.2,54,
2018-01-04T20:08:17.834Z,,,,,19,54,
2018-01-04T20:08:27.833Z,,,,,19,54,
2018-01-04T20:08:37.828Z,,,,,18.9,54,
2018-01-04T20:08:47.835Z,,,,,18.9,54,
2018-01-04T20:08:57.830Z,,,,,18.8,54,
2018-01-04T20:09:07.831Z,,,,,18.6,54,
2018-01-04T20:09:17.829Z,,,,,18.6,54,
2018-01-04T20:09:27.828Z,,,,,18.5,54,
2018-01-04T20:09:37.832Z,,,,,18.4,54,
2018-01-04T20:09:47.831Z,,,,40.7,18.4,54,
2018-01-04T20:09:57.834Z,,,,,18.2,54,
2018-01-04T20:10:07.838Z,,,,,18.1,54,
2018-01-04T20:10:17.837Z,,,,,18.1,54,
2018-01-04T20:10:27.835Z,,,,,17.9,54,
2018-01-04T20:10:37.836Z,,,,,17.9,54,
2018-01-04T20:10:47.831Z,,,,40.6,17.8,54,
2018-01-04T20:10:57.830Z,,,,,17.8,54,
2018-01-04T20:11:07.838Z,,,,,17.7,54,
2018-01-04T20:11:17.838Z,,,,,17.7,54,
2018-01-04T20:11:27.842Z,,,,,17.5,54,
2018-01-04T20:11:37.834Z,,,,,17.5,54,
2018-01-04T20:11:47.831Z,,,,40.5,17.4,54,
2018-01-04T20:11:57.832Z,,,,,17.4,54,
2018-01-04T20:12:07.835Z,,,,,17.4,54,
2018-01-04T20:12:17.830Z,,,,,17.3,54,
2018-01-04T20:12:27.834Z,,,,,17.3,54,
2018-01-04T20:12:37.839Z,,,,40.4,17.3,54,
2018-01-04T20:12:47.831Z,,,,,17.3,54,
2018-01-04T20:12:57.836Z,,,,,17.1,54,
2018-01-04T20:13:07.835Z,,,,,17.1,54,
2018-01-04T20:13:17.835Z,,,,,17,54,
2018-01-04T20:13:27.839Z,,,,40.3,17,54,
2018-01-04T20:13:37.832Z,,,,,16.8,54,
2018-01-04T20:13:47.839Z,,,,,16.8,54,
2018-01-04T20:13:57.831Z,,,,,16.8,54,
2018-01-04T20:14:07.831Z,,,,,16.8,54,
2018-01-04T20:14:17.831Z,,,,40.2,16.7,54,
2018-01-04T20:14:27.836Z,,,,,16.7,54,
2018-01-04T20:14:37.833Z,,44,0,41.1,16.5,54,2
2018-01-04T20:14:47.832Z,,33,,44.8,16.4,54,
2018-01-04T20:14:57.837Z,,29,,42.9,16.5,54,
2018-01-04T20:15:07.832Z,,,,43.3,17.4,54,
2018-01-04T20:15:17.834Z,,,,44,18.4,54,
2018-01-04T20:15:27.839Z,,,,43.8,18.9,54,
2018-01-04T20:15:37.836Z,,,,43.7,19.4,54,
2018-01-04T20:15:47.833Z,,,,43.5,19.8,54,
2018-01-04T20:15:57.836Z,,,,,20.6,54,
2018-01-04T20:16:07.833Z,,,,43.4,21.2,54,
2018-01-04T20:16:17.833Z,,,,,21.5,54,
2018-01-04T20:16:27.835Z,,,,,21.5,54,
2018-01-04T20:16:37.837Z,,,,,21.6,54,
2018-01-04T20:16:47.914Z,,,,,21.9,54,
2018-01-04T20:16:57.915Z,,,,,22.1,54,
2018-01-04T20:17:07.914Z,,,,,22.4,54,
2018-01-04T20:17:17.839Z,,,,43.5,22.4,54,
2018-01-04T20:17:27.840Z,,,,,22.5,54,
2018-01-04T20:17:37.835Z,,,,43.6,22.5,54,
2018-01-04T20:17:47.835Z,,,,43.7,22.5,54,
2018-01-04T20:17:57.834Z,,,,,22.6,54,
2018-01-04T20:18:07.834Z,,,,43.8,22.6,54,
2018-01-04T20:18:17.836Z,,,,43.9,22.7,54,
2018-01-04T20:18:27.836Z,,,,44,22.8,54,
2018-01-04T20:18:37.835Z,,30,,44.1,23.1,54,
2018-01-04T20:18:47.842Z,,29,,44.3,23.2,54,
2018-01-04T20:18:57.842Z,,,,44.4,23.2,54,
2018-01-04T20:19:07.834Z,,,,44.5,23.4,54,
2018-01-04T20:19:17.837Z,,,,44.6,23.6,54,
2018-01-04T20:19:27.864Z,,,,44.7,23.6,54,
2018-01-04T20:19:37.837Z,,,,44.9,23.6,54,
2018-01-04T20:19:47.845Z,,30,,45,23.4,54,
2018-01-04T20:19:57.835Z,,,,45.1,23.6,54,
2018-01-04T20:20:07.835Z,,29,,45.2,23.7,54,
2018-01-04T20:20:17.872Z,,,,45.3,23.7,54,
2018-01-04T20:20:27.838Z,,,,45.4,23.8,54,
2018-01-04T20:20:37.838Z,,,,45.5,23.8,54,
2018-01-04T20:20:47.838Z,,,,45.7,23.8,54,
2018-01-04T20:20:57.839Z,,,,,24,54,
2018-01-04T20:21:07.838Z,,30,,45.9,24,54,
2018-01-04T20:21:17.836Z,,29,,46,24.2,54,
2018-01-04T20:21:27.847Z,,,,46.1,24.2,54,
2018-01-04T20:21:37.837Z,,,,46.2,24.2,54,
2018-01-04T20:21:47.841Z,,,,46.3,24.2,54,
2018-01-04T20:21:57.836Z,,,,46.4,24.2,54,
2018-01-04T20:22:07.847Z,,,,46.5,24.3,54,
2018-01-04T20:22:17.840Z,,,,46.6,24.4,54,
2018-01-04T20:22:27.848Z,,,,46.7,24.5,54,
2018-01-04T20:22:37.840Z,,30,,46.8,24.7,54,
2018-01-04T20:22:47.838Z,,29,,46.9,24.5,54,
2018-01-04T20:22:57.841Z,,,,47,24.4,54,
2018-01-04T20:23:07.841Z,,30,,47.1,24.5,54,
2018-01-04T20:23:17.850Z,,29,,47.2,24.5,54,
2018-01-04T20:23:27.923Z,,30,,,24.7,54,
2018-01-04T20:23:37.841Z,,29,,47.3,24.9,54,
2018-01-04T20:23:47.841Z,,,,47.4,24.9,54,
2018-01-04T20:23:57.842Z,,,,47.6,25,54,
2018-01-04T20:24:07.858Z,,,,47.7,25,54,
2018-01-04T20:24:17.842Z,,,,,25,54,
2018-01-04T20:24:27.845Z,,,,47.8,25,54,
2018-01-04T20:24:37.845Z,,30,,47.9,25,54,
2018-01-04T20:24:47.850Z,,29,,48,25.1,54,
2018-01-04T20:24:57.842Z,,,,,25.3,54,
2018-01-04T20:25:07.843Z,,,,48.1,25.3,54,
2018-01-04T20:25:22.958Z,,,,48.2,25.3,54,
2018-01-04T20:25:27.925Z,,,,48.3,25.3,54,
2018-01-04T20:25:37.851Z,,,,48.4,25.3,54,
2018-01-04T20:25:47.843Z,,,,,25.3,54,
2018-01-04T20:25:57.844Z,,,,48.5,25.3,54,
2018-01-04T20:26:07.846Z,,,,48.6,25.3,54,
2018-01-04T20:26:17.850Z,,,,,25.3,54,
2018-01-04T20:26:27.862Z,,29,,48.7,25.4,54,
2018-01-04T20:26:43.204Z,,0,0,46.9,25.4,54,2
2018-01-04T20:26:47.844Z,,,,45.4,25.4,54,
2018-01-04T20:26:57.842Z,,,,44.6,25.3,54,
2018-01-04T20:27:07.840Z,,,,43.9,25,54,
2018-01-04T20:27:17.842Z,,,,43.3,24.9,54,
2018-01-04T20:27:27.842Z,,,,42.8,24.7,54,
2018-01-04T20:27:37.847Z,,,,42.3,24.5,54,
2018-01-04T20:27:47.851Z,,,,41.9,24.3,54,
2018-01-04T20:27:58.000Z,,,,41.5,24.3,54,
2018-01-04T20:28:07.848Z,,,,41.2,24.2,54,
2018-01-04T20:28:17.842Z,,,,40.9,24,54,
2018-01-04T20:28:27.841Z,,,,40.7,23.9,54,
2018-01-04T20:28:37.852Z,,,,40.5,23.8,54,
2018-01-04T20:28:47.841Z,,,,40.3,23.2,54,
2018-01-04T20:28:57.842Z,,,,40.1,23.6,54,
2018-01-04T20:29:07.842Z,,,,39.9,23.6,54,
2018-01-04T20:29:17.847Z,,,,39.8,23.6,54,
2018-01-04T20:29:27.848Z,,,,39.6,23.6,54,
2018-01-04T20:29:37.845Z,,,,39.6,23.3,54,
2018-01-04T20:29:47.842Z,,,,,23.1,54,
2018-01-04T20:29:57.845Z,,,,39.5,23.2,54,
2018-01-04T20:30:07.842Z,,,,,23.2,54,
2018-01-04T20:30:17.844Z,,,,,23.1,54,
2018-01-04T20:30:27.848Z,,,,,22.7,54,
2018-01-04T20:30:37.844Z,,,,,22.4,54,
2018-01-04T20:30:47.846Z,,,,,22.1,54,
2018-01-04T20:30:57.841Z,,,,,21.9,54,
2018-01-04T20:31:07.847Z,,,,,21.6,54,
2018-01-04T20:31:17.846Z,,,,,21.3,54,
2018-01-04T20:31:27.844Z,,,,39.6,21.2,54,
2018-01-04T20:31:37.849Z,,,,,20.9,54,
2018-01-04T20:31:47.842Z,,,,39.7,20.8,54,
2018-01-04T20:31:57.847Z,,,,,20.5,54,
2018-01-04T20:32:07.842Z,,,,39.8,20.2,54,
2018-01-04T20:32:17.841Z,,,,,20.1,54,
2018-01-04T20:32:27.844Z,,,,39.9,20,54,
2018-01-04T20:32:37.843Z,,,,,19.7,54,
2018-01-04T20:32:47.851Z,,,,40,19.6,54,
2018-01-04T20:32:57.844Z,61,0,0,40,19.4,54,2
2018-01-04T20:33:07.846Z,,,,40.1,19.3,54,
2018-01-04T20:33:17.846Z,,,,,19.3,54,
2018-01-04T20:33:27.847Z,,,,,19.2,54,
2018-01-04T20:33:37.845Z,,,,,19,54,
2018-01-04T20:33:47.848Z,,,,40.2,19,54,
2018-01-04T20:33:57.846Z,,,,,18.9,54,
2018-01-04T20:34:07.844Z,,,,,18.9,54,
2018-01-04T20:34:17.850Z,,,,,18.8,54,
2018-01-04T20:34:27.852Z,,,,,18.6,54,
2018-01-04T20:34:37.843Z,,,,,18.5,54,
2018-01-04T20:34:47.847Z,,,,,18.4,54,
2018-01-04T20:34:57.846Z,,,,,18.4,54,
2018-01-04T20:35:07.854Z,,43,0,41.4,18.4,54,2
2018-01-04T20:35:17.847Z,,32,,45.2,18.2,54,
2018-01-04T20:35:27.853Z,,29,,43.8,18.6,54,
2018-01-04T20:35:37.848Z,,30,,44.2,19.6,54,
2018-01-04T20:35:47.850Z,,29,,45.2,20.2,54,
2018-01-04T20:35:57.934Z,,,,44.9,20.5,54,
2018-01-04T20:36:07.927Z,,29,,45.1,20.8,54,
2018-01-04T20:36:17.856Z,,30,,45.2,21.2,54,
2018-01-04T20:36:32.913Z,,29,,,21.7,54,
2018-01-04T20:36:37.852Z,,,,45.3,22.1,54,
2018-01-04T20:36:47.849Z,,30,,,22.5,54,
2018-01-04T20:36:57.844Z,,29,,45.4,22.7,54,
2018-01-04T20:37:07.854Z,,,,45.5,22.8,54,
2018-01-04T20:37:18.025Z,,,,45.6,23,54,
2018-01-04T20:37:27.857Z,,,,,23,54,
2018-01-04T20:37:37.849Z,,,,45.7,23.1,54,
2018-01-04T20:37:47.874Z,,,,,23.1,54,
2018-01-04T20:37:57.863Z,,,,,23.2,54,
2018-01-04T20:38:07.893Z,,,,45.8,23.1,54,
2018-01-04T20:38:17.875Z,,,,,23.3,54,
2018-01-04T20:38:27.854Z,,,,,23.4,54,
2018-01-04T20:38:37.847Z,,,,45.9,23.6,54,
2018-01-04T20:38:47.851Z,,29,,46,23.7,54,
2018-01-04T20:38:57.848Z,,,,,23.8,54,
2018-01-04T20:39:07.848Z,,,,46.1,23.8,54,
2018-01-04T20:39:17.849Z,,,,46.2,24,54,
2018-01-04T20:39:27.851Z,,30,,,24.2,54,
2018-01-04T20:39:37.848Z,,29,,46.3,24.3,54,
2018-01-04T20:39:47.855Z,,,,46.4,24.3,54,
2018-01-04T20:39:57.856Z,,,,46.5,24.2,54,
2018-01-04T20:40:07.856Z,,,,46.6,24.3,54,
2018-01-04T20:40:17.853Z,,,,46.7,24.3,54,
2018-01-04T20:40:27.853Z,,,,46.8,24.4,54,
2018-01-04T20:40:37.849Z,,,,46.9,24.5,54,
2018-01-04T20:40:47.846Z,,,,47,24.7,54,
2018-01-04T20:40:57.850Z,,30,,47.1,24.7,54,
2018-01-04T20:41:07.848Z,,29,,47.2,24.8,54,
2018-01-04T20:41:17.850Z,,,,47.3,24.8,54,
2018-01-04T20:41:27.853Z,,,,47.4,24.9,54,
2018-01-04T20:41:37.848Z,,30,,47.6,24.9,54,
2018-01-04T20:41:47.850Z,,29,,47.7,24.9,54,
2018-01-04T20:41:57.851Z,,,,47.8,24.9,54,
2018-01-04T20:42:07.853Z,,,,47.9,24.9,54,
2018-01-04T20:42:17.858Z,,,,,24.9,54,
2018-01-04T20:42:27.854Z,,,,48,25,54,
2018-01-04T20:42:37.852Z,,,,48.1,25.1,54,
2018-01-04T20:42:47.852Z,,,,48.2,25.1,54,
2018-01-04T20:42:57.852Z,,,,48.3,25.3,54,
2018-01-04T20:43:07.852Z,,30,,,25.4,54,
2018-01-04T20:43:17.854Z,,29,,48.4,25.3,54,
2018-01-04T20:43:27.864Z,,,,48.5,25.4,54,
2018-01-04T20:43:37.851Z,,,,48.6,25.3,54,
2018-01-04T20:43:47.849Z,,,,48.7,25.4,54,
2018-01-04T20:43:57.856Z,,,,48.8,25.4,54,
2018-01-04T20:44:07.853Z,,0,0,47.7,25.5,54,2
2018-01-04T20:44:17.849Z,,,,45.6,25.4,54,
2018-01-04T20:44:27.865Z,,,,44.9,25.3,54,
2018-01-04T20:44:37.867Z,,,,44.2,25,54,
2018-01-04T20:44:47.850Z,,,,43.4,24.9,54,
2018-01-04T20:44:57.855Z,,,,42.9,24.8,54,
2018-01-04T20:45:07.858Z,,,,42.4,24.7,54,
2018-01-04T20:45:17.855Z,,,,42,24.5,54,
2018-01-04T20:45:27.863Z,,,,41.7,24.4,54,
2018-01-04T20:45:37.851Z,,,,41.3,24.3,54,
2018-01-04T20:45:47.850Z,,,,41,24,54,
2018-01-04T20:45:57.859Z,,,,40.8,23.9,54,
2018-01-04T20:46:07.856Z,,,,40.6,23.8,54,
2018-01-04T20:46:17.854Z,,,,40.4,23.8,54,
2018-01-04T20:46:27.855Z,,,,40.2,23.7,54,
2018-01-04T20:46:37.850Z,,,,40,23.6,54,
2018-01-04T20:46:47.853Z,,,,39.9,23.4,54,
2018-01-04T20:46:57.851Z,,,,39.7,23.3,54,
2018-01-04T20:47:07.851Z,,,,,23.2,54,
2018-01-04T20:47:17.853Z,,,,,23.1,54,
2018-01-04T20:47:27.854Z,,,,39.6,23,54,
2018-01-04T20:47:37.852Z,,,,,23.1,54,
2018-01-04T20:47:47.855Z,,,,,23,54,
2018-01-04T20:48:02.960Z,,,,,22.7,54,
2018-01-04T20:48:07.855Z,,,,,22.5,54,
2018-01-04T20:48:17.855Z,,,,,22.1,54,
2018-01-04T20:48:27.854Z,,,,,21.9,54,
2018-01-04T20:48:37.854Z,,,,,21.6,54,
2018-01-04T20:48:47.856Z,,,,39.7,21.3,54,
2018-01-04T20:48:57.858Z,,,,,21.1,54,
2018-01-04T20:49:07.874Z,,,,,20.8,54,
2018-01-04T20:49:17.859Z,,,,39.8,20.5,54,
2018-01-04T20:49:27.856Z,,,,,20.1,54,
2018-01-04T20:49:37.860Z,,,,39.9,19.8,54,
2018-01-04T20:49:47.860Z,,,,,19.7,54,
2018-01-04T20:49:57.856Z,,,,40,19.6,54,
2018-01-04T20:50:07.854Z,,,,,19.6,54,
2018-01-04T20:50:17.854Z,,,,40.1,19.7,54,
2018-01-04T20:50:27.859Z,,,,,19.7,54,
2018-01-04T20:50:37.856Z,,,,40.2,19.6,54,
2018-01-04T20:50:47.853Z,,,,,19.6,54,
2018-01-04T20:50:57.862Z,,,,,19.4,54,
2018-01-04T20:51:07.852Z,,,,40.3,19.3,54,
2018-01-04T20:51:17.858Z,,,,,19.3,54,
2018-01-04T20:51:27.857Z,,,,,19.2,54,
2018-01-04T20:51:37.861Z,,,,,19,54,
2018-01-04T20:51:47.859Z,,,,,19,54,
2018-01-04T20:51:57.856Z,,,,,18.9,54,
2018-01-04T20:52:07.862Z,,,,,18.8,54,
2018-01-04T20:52:17.863Z,,,,,18.8,54,
2018-01-04T20:52:27.858Z,,,,,18.6,54,
2018-01-04T20:52:37.855Z,,,,,18.6,54,
2018-01-04T20:52:47.856Z,,,,,18.5,54,
2018-01-04T20:52:57.856Z,,,,,18.5,54,
2018-01-04T20:53:07.856Z,,,,,18.4,54,
2018-01-04T20:53:17.855Z,,,,,18.2,54,
2018-01-04T20:53:27.854Z,,,,,18.2,54,
2018-01-04T20:53:37.855Z,,,,,18.1,54,
2018-01-04T20:53:47.860Z,,,,,18.1,54,
2018-01-04T20:53:57.854Z,,,,40.2,17.9,54,
2018-01-04T20:54:07.856Z,,,,,17.9,54,
2018-01-04T20:54:17.861Z,,,,,17.8,54,
2018-01-04T20:54:27.862Z,,,,,17.8,54,
2018-01-04T20:54:37.856Z,,,,,17.8,54,
2018-01-04T20:54:47.864Z,,,,,17.7,54,
2018-01-04T20:54:57.855Z,,,,,17.7,54,
2018-01-04T20:55:07.856Z,,,,40.1,17.5,54,
2018-01-04T20:55:17.862Z,,,,,17.5,54,
2018-01-04T20:55:27.856Z,,,,,17.5,54,
2018-01-04T20:55:37.866Z,,,,,17.4,54,
2018-01-04T20:55:47.863Z,,,,,17.4,54,
2018-01-04T20:55:57.856Z,,,,40,17.4,54,
2018-01-04T20:56:07.857Z,,,,,17.3,54,
2018-01-04T20:56:17.856Z,,,,,17.3,54,
2018-01-04T20:56:27.867Z,,,,,17.1,54,
2018-01-04T20:56:37.878Z,,,,,17.1,54,
2018-01-04T20:56:47.857Z,,,,,17.1,54,
2018-01-04T20:56:57.857Z,,,,39.9,17,54,
2018-01-04T20:57:07.858Z,,,,,17,54,
2018-01-04T20:57:17.858Z,,,,,17,54,
