Time,HwActive,HwTOutlet,PrimTSet,ActPow,PrimT,ChActive,HwTSet
2017-11-03T19:59:38.660Z,,49.1,,,52.7,,54
2017-11-03T19:59:53.843Z,,49,,,52.3,,54
2017-11-03T19:59:58.659Z,,48.9,,,52.2,,54
2017-11-03T20:00:08.663Z,,48.8,,,52.1,,54
2017-11-03T20:00:18.664Z,,48.7,,,52,,54
2017-11-03T20:00:28.751Z,,48.6,,,52.1,,54
2017-11-03T20:00:38.659Z,,48.4,,,,,54
2017-11-03T20:00:48.659Z,,48.3,,,52.2,,54
2017-11-03T20:00:58.659Z,,48.2,,,52.3,,54
2017-11-03T20:01:08.675Z,,48.1,,,52.4,,54
2017-11-03T20:01:18.669Z,,48,,,52.6,,54
2017-11-03T20:01:28.773Z,0,47.8,,0,52.4,2,54
2017-11-03T20:01:43.931Z,,47.8,,,49.9,,54
2017-11-03T20:01:48.663Z,,47.6,,,48.9,,54
2017-11-03T20:01:58.669Z,,47.6,,,48.4,,54
2017-11-03T20:02:08.681Z,,47.5,,,47.4,,54
2017-11-03T20:02:23.764Z,,47.4,,,46.7,,54
2017-11-03T20:02:28.773Z,,47.3,,,46.2,,54
2017-11-03T20:02:38.663Z,,47.2,,,45.7,,54
2017-11-03T20:02:48.663Z,,47.1,,,45.3,,54
2017-11-03T20:02:58.677Z,,47,,,44.9,,54
2017-11-03T20:03:08.662Z,,46.9,,,44.6,,54
2017-11-03T20:03:18.668Z,,46.8,,,44.3,,54
2017-11-03T20:03:28.759Z,,46.6,,,44,,54
2017-11-03T20:03:38.664Z,,46.5,,,43.8,,54
2017-11-03T20:03:48.664Z,,46.4,,,43.5,,54
2017-11-03T20:03:58.663Z,,46.2,,,43.3,,54
2017-11-03T20:04:08.659Z,,46.1,,,43.1,,54
2017-11-03T20:04:18.660Z,,45.9,,,43,,54
2017-11-03T20:04:28.769Z,,45.8,,,42.8,,54
2017-11-03T20:04:38.664Z,,45.6,,,42.9,,54
2017-11-03T20:04:48.664Z,,45.5,,,42.8,,54
2017-11-03T20:04:58.662Z,,45.3,,,,,54
2017-11-03T20:05:08.664Z,,45.2,,,42.9,,54
2017-11-03T20:05:18.664Z,,45,,,,,54
2017-11-03T20:05:28.758Z,,44.9,,,42.8,,54
2017-11-03T20:05:38.663Z,,44.8,,,,,54
2017-11-03T20:05:48.681Z,,44.7,,,,,54
2017-11-03T20:05:58.668Z,,44.4,,,,,54
2017-11-03T20:06:08.662Z,,44.4,,,,,54
2017-11-03T20:06:18.664Z,,44.3,,,,,54
2017-11-03T20:06:28.756Z,,44.2,,,,,54
2017-11-03T20:06:38.664Z,,44.1,,,,,54
2017-11-03T20:06:48.662Z,,44,,,,,54
2017-11-03T20:06:58.664Z,,43.9,,,,,54
2017-11-03T20:07:08.663Z,,43.9,,,,,54
2017-11-03T20:07:18.672Z,,43.8,,,,,54
2017-11-03T20:07:28.758Z,,43.7,,,,,54
2017-11-03T20:07:38.662Z,,43.7,,,,,54
2017-11-03T20:07:48.664Z,,43.6,,,42.9,,54
2017-11-03T20:07:58.666Z,,43.5,,,,,54
2017-11-03T20:08:08.665Z,,43.5,,,,,54
2017-11-03T20:08:18.666Z,,43.4,,,,,54
2017-11-03T20:08:28.757Z,,43.3,,,,,54
2017-11-03T20:08:38.668Z,,43.3,,,42.9,,54
2017-11-03T20:08:48.665Z,,43.2,,,43,,54
2017-11-03T20:08:58.664Z,,43.2,,,,,54
2017-11-03T20:09:08.667Z,,43.1,,,,,54
2017-11-03T20:09:18.670Z,,43.1,,,,,54
2017-11-03T20:09:28.759Z,,43,,,,,54
2017-11-03T20:09:38.668Z,,42.9,,,43.1,,54
2017-11-03T20:09:48.673Z,,42.8,,,,,54
2017-11-03T20:09:58.666Z,,42.8,,,,,54
2017-11-03T20:10:08.664Z,,42.7,,,,,54
2017-11-03T20:10:18.669Z,,42.6,,,43.2,,54
2017-11-03T20:10:28.761Z,,42.5,,,,,54
2017-11-03T20:10:38.666Z,,42.5,,,,,54
2017-11-03T20:10:48.667Z,,42.4,,,,,54
2017-11-03T20:10:58.665Z,,42.3,,,,,54
2017-11-03T20:11:08.672Z,,42.3,,,,,54
2017-11-03T20:11:18.666Z,,42.2,,,43.3,,54
2017-11-03T20:11:28.769Z,,42.1,,,,,54
2017-11-03T20:11:38.668Z,,42,,,,,54
2017-11-03T20:11:48.664Z,,42,,,,,54
2017-11-03T20:11:58.670Z,,41.9,,,,,54
2017-11-03T20:12:08.665Z,,41.8,,,,,54
2017-11-03T20:12:18.667Z,,41.8,,,,,54
2017-11-03T20:12:28.782Z,,41.7,,,,,54
2017-11-03T20:12:38.672Z,,41.6,,,,,54
2017-11-03T20:12:48.667Z,,41.5,,,,,54
2017-11-03T20:12:58.669Z,,41.5,,,43.4,,54
2017-11-03T20:13:08.666Z,,41.4,,,,,54
2017-11-03T20:13:18.667Z,,41.3,,,,,54
2017-11-03T20:13:28.761Z,,41.3,,,,,54
2017-11-03T20:13:38.669Z,,41.2,,,,,54
2017-11-03T20:13:48.673Z,,41.1,,,,,54
2017-11-03T20:13:58.672Z,,41.1,,,,,54
2017-11-03T20:14:08.670Z,,40.9,,,,,54
2017-11-03T20:14:18.671Z,,40.8,,,,,54
2017-11-03T20:14:28.759Z,,40.8,,,,,54
2017-11-03T20:14:38.666Z,,40.7,,,,,54
2017-11-03T20:14:48.674Z,,40.7,,,,,54
2017-11-03T20:14:58.670Z,,40.6,,,,,54
2017-11-03T20:15:08.667Z,,40.5,,,,,54
2017-11-03T20:15:18.673Z,,40.5,,,43.3,,54
2017-11-03T20:15:28.766Z,,40.4,,,,,54
2017-11-03T20:15:38.689Z,,40.4,,,,,54
2017-11-03T20:15:48.670Z,,40.3,,,,,54
2017-11-03T20:15:58.681Z,,40.3,,,,,54
2017-11-03T20:16:08.679Z,,40.2,,,,,54
2017-11-03T20:16:18.668Z,,40.2,,,,,54
2017-11-03T20:16:28.760Z,,40.1,,,,,54
2017-11-03T20:16:38.668Z,,40.1,,,,,54
2017-11-03T20:16:48.672Z,,40,,,,,54
2017-11-03T20:16:58.669Z,,40,,,43.2,,54
2017-11-03T20:17:08.672Z,,39.9,,,,,54
2017-11-03T20:17:18.674Z,,39.9,,,,,54
2017-11-03T20:17:28.760Z,,39.8,,,,,54
2017-11-03T20:17:38.671Z,,39.8,,,,,54
2017-11-03T20:17:48.667Z,,39.7,,,,,54
2017-11-03T20:17:58.670Z,,39.7,,,,,54
2017-11-03T20:18:08.675Z,,39.6,,,43.1,,54
2017-11-03T20:18:18.671Z,,39.6,,,,,54
2017-11-03T20:18:28.761Z,,39.5,,,,,54
2017-11-03T20:18:38.671Z,,39.5,,,,,54
2017-11-03T20:18:48.676Z,0,39.5,,,,2,54
2017-11-03T20:18:58.691Z,,39.4,,37,48,,54
2017-11-03T20:19:08.672Z,,39.4,,29,47.7,,54
2017-11-03T20:19:18.672Z,,39.3,,,46,,54
2017-11-03T20:19:28.760Z,,39.3,,29,48.2,,54
2017-11-03T20:19:43.769Z,,39.3,,,48.3,,54
2017-11-03T20:19:48.672Z,,39.2,,,48.5,,54
2017-11-03T20:19:58.674Z,,39.2,,,48.8,,54
2017-11-03T20:20:08.670Z,,39.2,,,48.9,,54
2017-11-03T20:20:18.677Z,,39.2,,,49.1,,54
2017-11-03T20:20:28.790Z,,39.2,,,49.2,,54
2017-11-03T20:20:38.669Z,,39.2,,,49.3,,54
2017-11-03T20:20:48.673Z,,39.2,,,49.5,,54
2017-11-03T20:20:58.672Z,,39.3,,30,49.6,,54
2017-11-03T20:21:08.676Z,,39.3,,29,49.8,,54
2017-11-03T20:21:18.679Z,,39.4,,30,49.9,,54
2017-11-03T20:21:28.823Z,,39.4,,29,50,,54
2017-11-03T20:21:38.674Z,,39.5,,,50.1,,54
2017-11-03T20:21:48.674Z,,39.6,,,,,54
2017-11-03T20:21:58.670Z,,39.6,,,50.2,,54
2017-11-03T20:22:08.694Z,,39.7,,30,50.3,,54
2017-11-03T20:22:18.675Z,,39.7,,29,50.4,,54
2017-11-03T20:22:28.786Z,0,39.8,,0,49.9,2,54
2017-11-03T20:22:38.677Z,,39.8,,,47.8,,54
2017-11-03T20:22:48.677Z,,39.9,,,46.8,,54
2017-11-03T20:22:58.677Z,,40,,,46.2,,54
2017-11-03T20:23:08.673Z,,40,,,45.3,,54
2017-11-03T20:23:18.677Z,,40,,,44.6,,54
2017-11-03T20:23:28.779Z,,40.1,,,44.1,,54
2017-11-03T20:23:38.674Z,,40.1,,,43.6,,54
2017-11-03T20:23:48.677Z,,40.2,,,43.1,,54
2017-11-03T20:23:58.678Z,,40.2,,,42.7,,54
2017-11-03T20:24:08.673Z,,40.2,,,42.2,,54
2017-11-03T20:24:18.673Z,,40.2,,,41.9,,54
2017-11-03T20:24:28.767Z,,40.2,,,41.6,,54
2017-11-03T20:24:38.675Z,,40.3,,,41.3,,54
2017-11-03T20:24:48.675Z,,40.2,,,41.1,,54
2017-11-03T20:24:58.676Z,,40.2,,,40.8,,54
2017-11-03T20:25:08.675Z,,40.2,,,40.6,,54
2017-11-03T20:25:18.677Z,,40.2,,,40.4,,54
2017-11-03T20:25:28.779Z,,40.2,,,40.3,,54
2017-11-03T20:25:38.675Z,,40.2,,,,,54
2017-11-03T20:25:48.679Z,,40.1,,,,,54
2017-11-03T20:25:58.679Z,,40.1,,,,,54
2017-11-03T20:26:08.679Z,,40,,,,,54
2017-11-03T20:26:18.682Z,,40,,,40.2,,54
2017-11-03T20:26:28.777Z,,40,,,40.3,,54
2017-11-03T20:26:38.673Z,,39.9,,,40.2,,54
2017-11-03T20:26:48.673Z,,39.9,,,,,54
2017-11-03T20:26:58.675Z,,39.9,,,,,54
2017-11-03T20:27:08.675Z,,39.8,,,,,54
2017-11-03T20:27:18.675Z,,39.8,,,,,54
2017-11-03T20:27:28.777Z,,39.8,,,,,54
2017-11-03T20:27:38.676Z,,39.8,,,,,54
2017-11-03T20:27:48.678Z,,39.7,,,,,54
2017-11-03T20:27:58.677Z,,39.7,,,40.3,,54
2017-11-03T20:28:08.677Z,,39.7,,,40.2,,54
2017-11-03T20:28:18.681Z,,39.6,,,40.3,,54
2017-11-03T20:28:28.768Z,,39.6,,,,,54
2017-11-03T20:28:38.680Z,,39.6,,,,,54
2017-11-03T20:28:48.682Z,,39.5,,,40.4,,54
2017-11-03T20:28:58.677Z,,39.5,,,,,54
2017-11-03T20:29:08.683Z,,39.5,,,,,54
2017-11-03T20:29:18.678Z,,39.5,,,,,54
2017-11-03T20:29:28.784Z,,39.4,,,40.5,,54
2017-11-03T20:29:38.676Z,,39.4,,,,,54
2017-11-03T20:29:48.675Z,,39.4,,,,,54
2017-11-03T20:29:58.678Z,,39.3,,,40.6,,54
2017-11-03T20:30:08.679Z,,39.3,,,,,54
2017-11-03T20:30:18.679Z,,39.3,,,,,54
2017-11-03T20:30:28.771Z,,39.2,,,40.7,,54
2017-11-03T20:30:38.679Z,,39.2,,,,,54
2017-11-03T20:30:48.678Z,,39.2,,,,,54
2017-11-03T20:30:58.679Z,,39.1,,,,,54
2017-11-03T20:31:08.682Z,,39.1,,,40.8,,54
2017-11-03T20:31:18.680Z,,39.1,,,,,54
2017-11-03T20:31:28.775Z,,38.9,,,,,54
2017-11-03T20:31:38.676Z,,38.9,,,,,54
2017-11-03T20:31:48.676Z,,38.9,,,,,54
2017-11-03T20:31:58.682Z,,38.8,,,,,54
2017-11-03T20:32:08.677Z,,38.8,,,,,54
2017-11-03T20:32:18.677Z,,38.7,,,40.9,,54
2017-11-03T20:32:28.774Z,,38.7,,,40.9,,54
2017-11-03T20:32:38.689Z,0,38.7,,38,45.2,2,54
2017-11-03T20:32:48.687Z,,38.6,,30,46.3,,54
2017-11-03T20:32:58.677Z,,38.6,,29,44.7,,54
2017-11-03T20:33:08.686Z,,38.5,,30,46.1,,54
2017-11-03T20:33:18.678Z,,38.5,,,46.6,,54
2017-11-03T20:33:28.775Z,,38.5,,,47,,54
2017-11-03T20:33:38.779Z,,38.5,,29,47.1,,54
2017-11-03T20:33:48.679Z,,38.4,,,47.3,,54
2017-11-03T20:33:58.681Z,,38.4,,,47.6,,54
2017-11-03T20:34:13.768Z,,38.4,,,47.8,,54
2017-11-03T20:34:18.685Z,,38.4,,,48,,54
2017-11-03T20:34:28.776Z,,38.4,,,48.1,,54
2017-11-03T20:34:38.678Z,,38.5,,,48.2,,54
2017-11-03T20:34:48.680Z,,38.5,,,48.3,,54
2017-11-03T20:34:58.680Z,,38.6,,,48.4,,54
2017-11-03T20:35:08.684Z,,38.6,,,48.5,,54
2017-11-03T20:35:18.679Z,,38.7,,,48.6,,54
2017-11-03T20:35:28.783Z,,38.7,,,48.7,,54
2017-11-03T20:35:38.682Z,,38.8,,30,48.8,,54
2017-11-03T20:35:48.680Z,,38.9,,29,48.9,,54
2017-11-03T20:35:58.680Z,,38.9,,30,49.1,,54
2017-11-03T20:36:08.680Z,,39.1,,29,49.2,,54
2017-11-03T20:36:18.683Z,,39.1,,30,49.4,,54
2017-11-03T20:36:28.776Z,,39.2,,29,49.5,,54
2017-11-03T20:36:38.682Z,,39.2,,,49.7,,54
2017-11-03T20:36:48.687Z,,39.2,,,49.9,,54
2017-11-03T20:36:58.683Z,,39.3,,,50,,54
2017-11-03T20:37:08.679Z,,39.3,,,50.1,,54
2017-11-03T20:37:18.683Z,,39.4,,,50.3,,54
2017-11-03T20:37:28.774Z,,39.4,,,50.5,,54
2017-11-03T20:37:38.684Z,,39.5,,,50.6,,54
2017-11-03T20:37:48.689Z,,39.6,,,50.9,,54
2017-11-03T20:37:58.683Z,,39.6,,,51,,54
2017-11-03T20:38:08.679Z,,39.7,,,51.2,,54
2017-11-03T20:38:18.683Z,,39.8,,30,51.4,,54
2017-11-03T20:38:28.775Z,,39.8,,29,51.5,,54
2017-11-03T20:38:38.683Z,,39.9,,30,51.6,,54
2017-11-03T20:38:48.744Z,,40,,29,51.8,,54
2017-11-03T20:38:58.685Z,,40.1,,,52,,54
2017-11-03T20:39:08.684Z,,40.2,,,52.1,,54
2017-11-03T20:39:18.687Z,,40.2,,,52.3,,54
2017-11-03T20:39:28.780Z,,40.3,,,52.6,,54
2017-11-03T20:39:38.683Z,,40.4,,,52.8,,54
2017-11-03T20:39:48.686Z,,40.5,,,52.9,,54
2017-11-03T20:39:58.687Z,,40.6,,,53,,54
2017-11-03T20:40:08.686Z,0,40.6,,0,52.6,2,54
2017-11-03T20:40:18.685Z,,40.7,,,50.7,,54
2017-11-03T20:40:28.777Z,,40.8,,,49.7,,54
2017-11-03T20:40:38.688Z,,40.9,,,49.2,,54
2017-11-03T20:40:48.683Z,,41.1,,,48.5,,54
2017-11-03T20:40:58.684Z,,41.2,,,47.9,,54
2017-11-03T20:41:08.686Z,,41.3,,,47.4,,54
2017-11-03T20:41:18.685Z,,41.3,,,46.9,,54
2017-11-03T20:41:28.777Z,,41.4,,,46.6,,54
2017-11-03T20:41:38.686Z,,41.5,,,46.3,,54
2017-11-03T20:41:48.685Z,,41.5,,,45.9,,54
2017-11-03T20:41:58.682Z,,41.6,,,45.6,,54
2017-11-03T20:42:08.684Z,,41.6,,,45.4,,54
2017-11-03T20:42:18.687Z,,41.6,,,45.1,,54
2017-11-03T20:42:28.799Z,,41.6,,,44.9,,54
2017-11-03T20:42:38.689Z,,41.6,,,44.6,,54
2017-11-03T20:42:48.690Z,,41.6,,,44.4,,54
2017-11-03T20:42:58.688Z,,41.6,,,44.2,,54
2017-11-03T20:43:08.683Z,,41.6,,,44.1,,54
2017-11-03T20:43:18.684Z,,41.6,,,44,,54
2017-11-03T20:43:28.777Z,,41.6,,,,,54
2017-11-03T20:43:38.696Z,,41.6,,,,,54
2017-11-03T20:43:48.687Z,,41.6,,,,,54
2017-11-03T20:43:58.688Z,,41.6,,,,,54
2017-11-03T20:44:08.686Z,,41.6,,,,,54
2017-11-03T20:44:18.688Z,,41.5,,,43.9,,54
2017-11-03T20:44:28.781Z,,41.5,,,,,54
2017-11-03T20:44:38.688Z,,41.5,,,,,54
2017-11-03T20:44:48.690Z,,41.5,,,,,54
2017-11-03T20:44:58.684Z,,41.5,,,,,54
2017-11-03T20:45:08.691Z,,41.5,,,,,54
2017-11-03T20:45:18.685Z,,41.5,,,,,54
2017-11-03T20:45:28.788Z,,41.5,,,,,54
2017-11-03T20:45:38.693Z,,41.5,,,43.9,,54
2017-11-03T20:45:48.688Z,,41.4,,,44,,54
2017-11-03T20:45:58.692Z,,41.4,,,,,54
2017-11-03T20:46:08.686Z,,41.4,,,44.1,,54
2017-11-03T20:46:18.689Z,,41.3,,,,,54
2017-11-03T20:46:28.780Z,,41.3,,,44.2,,54
2017-11-03T20:46:38.688Z,,41.3,,,,,54
2017-11-03T20:46:48.685Z,,41.2,,,44.3,,54
2017-11-03T20:46:58.686Z,0,41.2,,38,48.5,2,54
2017-11-03T20:47:08.700Z,,41.2,,29,49.8,,54
2017-11-03T20:47:18.688Z,,41.1,,,48.4,,54
2017-11-03T20:47:28.792Z,,41.1,,,49.8,,54
2017-11-03T20:47:38.685Z,,41.1,,,50.4,,54
2017-11-03T20:47:48.686Z,,40.9,,,,,54
2017-11-03T20:47:58.685Z,,40.9,,30,51.1,,54
2017-11-03T20:48:08.689Z,,40.9,,29,51.2,,54
2017-11-03T20:48:18.691Z,,40.9,,,51.5,,54
2017-11-03T20:48:28.781Z,,40.9,,30,51.7,,54
2017-11-03T20:48:38.696Z,,41.1,,29,52,,54
2017-11-03T20:48:48.693Z,,41.1,,,52.1,,54
2017-11-03T20:48:58.688Z,,41.1,,30,52.3,,54
2017-11-03T20:49:08.688Z,,41.2,,29,52.6,,54
2017-11-03T20:49:18.689Z,,41.3,,,52.7,,54
2017-11-03T20:49:28.791Z,,41.4,,,52.9,,54
2017-11-03T20:49:38.689Z,,41.4,,,53,,54
2017-11-03T20:49:48.691Z,,41.5,,,53.2,,54
2017-11-03T20:49:58.689Z,,41.5,,,53.3,,54
2017-11-03T20:50:08.689Z,,41.6,,,53.4,,54
2017-11-03T20:50:18.689Z,,41.6,,,53.5,,54
2017-11-03T20:50:28.779Z,,41.7,,30,53.6,,54
2017-11-03T20:50:38.691Z,0,41.7,,0,53.2,2,54
2017-11-03T20:50:48.693Z,,41.8,,,51.1,,54
2017-11-03T20:50:58.690Z,,41.8,,,50.1,,54
2017-11-03T20:51:08.691Z,,41.9,,,49.5,,54
2017-11-03T20:51:18.694Z,0,42,61,0,48.7,2,54
2017-11-03T20:51:28.793Z,,42,,,48.1,,54
2017-11-03T20:51:38.687Z,,42.1,,,47.6,,54
2017-11-03T20:51:48.698Z,,42.1,,,47,,54
2017-11-03T20:51:58.690Z,,42.1,,,46.6,,54
2017-11-03T20:52:08.689Z,,42.2,,,46.2,,54
2017-11-03T20:52:18.692Z,,42.2,,,45.9,,54
2017-11-03T20:52:28.779Z,,42.2,,,45.6,,54
2017-11-03T20:52:38.691Z,,42.2,,,45.3,,54
2017-11-03T20:52:48.692Z,,42.2,,,45,,54
2017-11-03T20:52:58.693Z,,42.2,,,44.7,,54
2017-11-03T20:53:08.690Z,,42.1,,,44.5,,54
2017-11-03T20:53:18.701Z,,42.1,,,44.2,,54
2017-11-03T20:53:28.788Z,,42.1,,,44,,54
2017-11-03T20:53:38.693Z,,42.1,,,43.9,,54
2017-11-03T20:53:48.693Z,,42.1,,,,,54
2017-11-03T20:53:58.693Z,,42,,,43.8,,54
2017-11-03T20:54:08.694Z,,42,,,,,54
2017-11-03T20:54:18.698Z,,41.9,,,,,54
2017-11-03T20:54:28.789Z,,41.9,,,,,54
2017-11-03T20:54:38.689Z,,41.9,,,,,54
2017-11-03T20:54:48.691Z,,41.9,,,,,54
2017-11-03T20:54:58.690Z,,41.9,,,43.7,,54
2017-11-03T20:55:08.693Z,,41.9,,,,,54
2017-11-03T20:55:18.693Z,,41.8,,,,,54
2017-11-03T20:55:28.794Z,,41.8,,,,,54
2017-11-03T20:55:38.695Z,,41.8,,,,,54
2017-11-03T20:55:48.694Z,,41.8,,,,,54
2017-11-03T20:55:58.695Z,,41.7,,,,,54
2017-11-03T20:56:08.695Z,,41.7,,,,,54
2017-11-03T20:56:18.699Z,,41.7,,,43.8,,54
2017-11-03T20:56:28.806Z,,41.7,,,,,54
2017-11-03T20:56:38.695Z,,41.6,,,,,54
2017-11-03T20:56:48.690Z,,41.6,,,43.9,,54
2017-11-03T20:56:58.693Z,,41.6,,,,,54
2017-11-03T20:57:08.691Z,,41.5,,,44,,54
2017-11-03T20:57:18.698Z,,41.5,,,,,54
2017-11-03T20:57:28.786Z,,41.4,,,,,54
2017-11-03T20:57:38.693Z,,41.4,,,44.1,,54
2017-11-03T20:57:48.694Z,,41.3,,,,,54
2017-11-03T20:57:58.695Z,,41.3,,,,,54
2017-11-03T20:58:08.692Z,,41.2,,,44.2,,54
2017-11-03T20:58:18.697Z,,41.2,,,,,54
2017-11-03T20:58:28.797Z,,41.1,,,,,54
2017-11-03T20:58:38.695Z,0,41.1,,45,44.4,2,54
2017-11-03T20:58:48.700Z,,40.9,,35,49.4,,54
2017-11-03T20:58:58.699Z,,40.9,,29,48.8,,54
2017-11-03T20:59:08.698Z,,40.8,,,48.4,,54
2017-11-03T20:59:18.700Z,,40.8,,29,50,,54
2017-11-03T20:59:28.810Z,,40.7,,30,49.9,,54
2017-11-03T20:59:38.699Z,,40.7,,29,50.3,,54
2017-11-03T20:59:48.692Z,,40.7,,,50.7,,54
2017-11-03T20:59:58.694Z,,40.7,,,51,,54
2017-11-03T21:00:08.702Z,,40.7,,,51.2,,54
2017-11-03T21:00:18.695Z,,40.7,,,51.4,,54
2017-11-03T21:00:28.790Z,,40.8,,,51.7,,54
2017-11-03T21:00:38.716Z,,40.8,,30,51.9,,54
2017-11-03T21:00:48.697Z,,40.9,,29,52,,54
2017-11-03T21:00:58.698Z,,41.1,,,52.2,,54
2017-11-03T21:01:08.694Z,,41.1,,,52.4,,54
2017-11-03T21:01:18.699Z,,41.2,,,52.6,,54
2017-11-03T21:01:28.791Z,,41.2,,,52.7,,54
2017-11-03T21:01:38.699Z,,41.3,,,52.8,,54
2017-11-03T21:01:48.697Z,,41.4,,,53,,54
2017-11-03T21:01:58.699Z,,41.4,,30,,,54
2017-11-03T21:02:08.706Z,,41.5,,29,53.2,,54
2017-11-03T21:02:18.700Z,,41.5,,,53.3,,54
2017-11-03T21:02:28.794Z,,41.6,,,,,54
2017-11-03T21:02:38.702Z,,41.6,,,53.4,,54
2017-11-03T21:02:48.698Z,,41.7,,,53.5,,54
2017-11-03T21:02:58.704Z,,41.7,,30,53.7,,54
2017-11-03T21:03:08.701Z,,41.8,,29,,,54
2017-11-03T21:03:18.702Z,,41.9,,,53.9,,54
2017-11-03T21:03:28.806Z,,41.9,,,54,,54
2017-11-03T21:03:38.706Z,,42,,,54.1,,54
2017-11-03T21:03:48.700Z,,42,,,54.3,,54
2017-11-03T21:03:58.705Z,,42.1,,,54.4,,54
2017-11-03T21:04:08.713Z,,42.1,,,54.5,,54
2017-11-03T21:04:18.703Z,,42.2,,,54.6,,54
2017-11-03T21:04:28.825Z,,42.3,,,54.8,,54
2017-11-03T21:04:38.699Z,,42.4,,30,54.9,,54
2017-11-03T21:04:48.703Z,,42.4,,29,55,,54
2017-11-03T21:04:58.704Z,,42.5,,,55.2,,54
2017-11-03T21:05:08.699Z,,42.6,,,55.3,,54
2017-11-03T21:05:18.705Z,,42.7,,30,55.5,,54
2017-11-03T21:05:28.787Z,,42.8,,29,55.6,,54
2017-11-03T21:05:38.697Z,,42.9,,,55.7,,54
2017-11-03T21:05:48.697Z,,43,,,56,,54
2017-11-03T21:05:58.699Z,0,43.1,,0,55.5,2,54
2017-11-03T21:06:08.700Z,,43.2,,,53.6,,54
2017-11-03T21:06:18.699Z,,43.3,,,52.7,,54
2017-11-03T21:06:28.791Z,,43.3,,,52.1,,54
2017-11-03T21:06:38.697Z,,43.4,,,51.3,,54
2017-11-03T21:06:48.702Z,,43.5,,,50.6,,54
2017-11-03T21:06:58.702Z,,43.6,,,50.2,,54
2017-11-03T21:07:08.699Z,,43.7,,,49.7,,54
2017-11-03T21:07:18.699Z,,43.7,,,49.3,,54
2017-11-03T21:07:28.796Z,,,,,48.9,,
2017-11-03T21:07:38.701Z,,43.8,,,48.6,,54
2017-11-03T21:07:48.701Z,,43.8,,,48.2,,54
2017-11-03T21:07:58.700Z,,43.8,,,47.9,,54
2017-11-03T21:08:08.700Z,,43.9,,,47.7,,54
2017-11-03T21:08:18.698Z,,43.9,,,47.3,,54
2017-11-03T21:08:28.792Z,,43.9,,,47.1,,54
2017-11-03T21:08:38.706Z,,43.9,,,46.8,,54
2017-11-03T21:08:48.701Z,,43.9,,,46.6,,54
2017-11-03T21:08:58.715Z,,43.9,,,46.4,,54
2017-11-03T21:09:08.701Z,,43.8,,,,,54
2017-11-03T21:09:18.704Z,,43.8,,,,,54
2017-11-03T21:09:28.788Z,,43.8,,,,,54
2017-11-03T21:09:38.701Z,,43.8,,,,,54
2017-11-03T21:09:48.704Z,,43.7,,,46.3,,54
2017-11-03T21:09:58.701Z,,43.7,,,,,54
2017-11-03T21:10:08.704Z,,43.7,,,,,54
2017-11-03T21:10:18.699Z,,43.7,,,,,54
2017-11-03T21:10:28.793Z,,43.7,,,,,54
2017-11-03T21:10:38.705Z,,43.7,,,,,54
2017-11-03T21:10:48.701Z,,43.6,,,,,54
2017-11-03T21:10:58.701Z,,43.6,,,,,54
2017-11-03T21:11:08.700Z,,43.6,,,,,54
2017-11-03T21:11:18.707Z,,43.5,,,,,54
2017-11-03T21:11:28.803Z,,43.5,,,,,54
2017-11-03T21:11:38.705Z,,43.5,,,46.4,,54
2017-11-03T21:11:48.708Z,,43.4,,,,,54
2017-11-03T21:11:58.704Z,,43.4,,,,,54
2017-11-03T21:12:08.703Z,,43.3,,,46.5,,54
2017-11-03T21:12:18.705Z,,43.3,,,,,54
2017-11-03T21:12:28.798Z,,43.2,,,46.6,,54
2017-11-03T21:12:38.702Z,,43.2,,,,,54
2017-11-03T21:12:48.706Z,,43.1,,,46.7,,54
2017-11-03T21:12:58.704Z,,43,,,,,54
2017-11-03T21:13:08.706Z,,43,,,,,54
2017-11-03T21:13:18.704Z,,42.9,,,46.8,,54
2017-11-03T21:13:28.797Z,,42.8,,,,,54
2017-11-03T21:13:43.796Z,,42.8,,,,,54
2017-11-03T21:13:48.706Z,,42.7,,,,,54
2017-11-03T21:13:58.707Z,,42.6,,,,,54
2017-11-03T21:14:08.703Z,,42.6,,,,,54
2017-11-03T21:14:18.701Z,,42.5,,,,,54
2017-11-03T21:14:28.794Z,,42.4,,,,,54
2017-11-03T21:14:38.705Z,,42.4,,,,,54
2017-11-03T21:14:48.703Z,,42.3,,,,,54
2017-11-03T21:14:58.706Z,,42.2,,,,,54
2017-11-03T21:15:08.707Z,,42.2,,,,,54
2017-11-03T21:15:18.707Z,,42.1,,,,,54
2017-11-03T21:15:28.810Z,,42,,,,,54
2017-11-03T21:15:38.705Z,,41.9,,,,,54
2017-11-03T21:15:48.703Z,,41.9,,,,,54
2017-11-03T21:15:58.709Z,,41.8,,,,,54
2017-11-03T21:16:08.705Z,,41.7,,,46.7,,54
2017-11-03T21:16:18.704Z,,41.7,,,,,54
2017-11-03T21:16:28.797Z,,41.6,,,,,54
2017-11-03T21:16:38.711Z,,41.5,,,,,54
2017-11-03T21:16:48.705Z,,41.5,,,,,54
2017-11-03T21:16:58.713Z,,41.4,,,,,54
2017-11-03T21:17:08.709Z,,41.4,,,46.6,,54
2017-11-03T21:17:18.707Z,,41.3,,,,,54
2017-11-03T21:17:28.797Z,,41.2,,,,,54
2017-11-03T21:17:38.707Z,,41.1,,,,,54
