Time,HwTOutlet,HwActive,PrimTSet,ActPow,HwTSet,ChActive,PrimT
2018-01-07T20:57:50.327Z,20.6,,,,54,,
2018-01-07T20:58:00.333Z,20.6,,,,54,,
2018-01-07T20:58:10.327Z,20.5,,,,54,,
2018-01-07T20:58:20.331Z,20.5,,,,54,,
2018-01-07T20:58:30.331Z,20.4,,,,54,,40.3
2018-01-07T20:58:40.327Z,20.4,,,,54,,
2018-01-07T20:58:50.332Z,20.4,,,,54,,
2018-01-07T20:59:00.332Z,20.4,,,,54,,
2018-01-07T20:59:10.328Z,20.2,,,,54,,
2018-01-07T20:59:20.327Z,20.2,,,,54,,40.2
2018-01-07T20:59:30.330Z,20.2,,,,54,,
2018-01-07T20:59:40.336Z,20.1,0,,,54,2,40.1
2018-01-07T20:59:50.331Z,20.1,,,38,54,,44.5
2018-01-07T21:00:00.333Z,20.1,,,29,54,,44.7
2018-01-07T21:00:10.339Z,20.1,,,,54,,43.7
2018-01-07T21:00:20.335Z,20.5,,,,54,,44.1
2018-01-07T21:00:30.332Z,21.1,,,,54,,44.4
2018-01-07T21:00:40.331Z,21.6,,,,54,,44.3
2018-01-07T21:00:50.331Z,22.1,,,,54,,44.2
2018-01-07T21:01:00.337Z,22.6,,,29,54,,43.9
2018-01-07T21:01:10.327Z,23.1,,,,54,,
2018-01-07T21:01:20.332Z,23.4,,,30,54,,43.8
2018-01-07T21:01:30.335Z,23.8,,,29,54,,
2018-01-07T21:01:40.333Z,24,,,,54,,
2018-01-07T21:01:50.328Z,24.3,,,,54,,
2018-01-07T21:02:00.327Z,24.4,,,,54,,
2018-01-07T21:02:10.332Z,24.5,,,,54,,
2018-01-07T21:02:20.332Z,24.7,,,,54,,43.9
2018-01-07T21:02:30.339Z,24.8,,,,54,,
2018-01-07T21:02:40.332Z,24.9,,,30,54,,44
2018-01-07T21:02:50.339Z,24.9,,,29,54,,
2018-01-07T21:03:00.336Z,25,,,,54,,
2018-01-07T21:03:10.345Z,25.1,,,,54,,44.1
2018-01-07T21:03:20.331Z,25.1,,,,54,,44.2
2018-01-07T21:03:31.526Z,25.3,,,,54,,44.3
2018-01-07T21:03:40.329Z,25.5,,,,54,,44.4
2018-01-07T21:03:50.339Z,25.5,,,,54,,44.5
2018-01-07T21:04:00.336Z,25.6,,,,54,,44.7
2018-01-07T21:04:10.336Z,25.7,,,,54,,44.8
2018-01-07T21:04:20.330Z,25.9,,,,54,,44.9
2018-01-07T21:04:30.335Z,26,,,,54,,45.1
2018-01-07T21:04:40.333Z,26.1,,,,54,,45.2
2018-01-07T21:04:50.330Z,26.2,,,,54,,45.3
2018-01-07T21:05:00.341Z,26.3,,,30,54,,45.5
2018-01-07T21:05:10.331Z,26.3,,,29,54,,45.6
2018-01-07T21:05:20.363Z,26.5,,,,54,,45.7
2018-01-07T21:05:30.369Z,26.6,,,,54,,46
2018-01-07T21:05:40.332Z,26.8,,,,54,,
2018-01-07T21:05:50.333Z,26.9,,,,54,,46.1
2018-01-07T21:06:00.335Z,27.1,,,,54,,46.3
2018-01-07T21:06:10.332Z,27.1,,,,54,,46.4
2018-01-07T21:06:20.330Z,27.2,,,,54,,46.5
2018-01-07T21:06:30.338Z,27.3,,,,54,,46.6
2018-01-07T21:06:40.331Z,27.4,,,,54,,46.8
2018-01-07T21:06:50.332Z,27.4,,,,54,,47
2018-01-07T21:07:00.346Z,27.5,,,,54,,
2018-01-07T21:07:10.344Z,27.7,,,,54,,47.1
2018-01-07T21:07:20.554Z,27.8,,,,54,,47.2
2018-01-07T21:07:30.342Z,27.8,,,,54,,47.3
2018-01-07T21:07:40.391Z,27.9,,,,54,,47.4
2018-01-07T21:07:50.338Z,28,,,,54,,47.7
2018-01-07T21:08:00.358Z,28.1,,,,54,,47.8
2018-01-07T21:08:10.425Z,28.1,,,,54,,47.9
2018-01-07T21:08:20.343Z,28.1,,,,54,,48
2018-01-07T21:08:30.334Z,28.4,,,,54,,48.1
2018-01-07T21:08:40.400Z,28.4,,,,54,,48.2
2018-01-07T21:08:50.334Z,28.5,,,,54,,48.3
2018-01-07T21:09:00.332Z,28.6,,,,54,,48.4
2018-01-07T21:09:10.336Z,28.6,,,,54,,48.5
2018-01-07T21:09:20.336Z,28.7,,,,54,,48.6
2018-01-07T21:09:30.336Z,28.7,,,,54,,48.7
2018-01-07T21:09:40.332Z,28.7,,,,54,,
2018-01-07T21:09:50.336Z,28.9,,,,54,,48.8
2018-01-07T21:10:00.333Z,28.9,,,29,54,,49
2018-01-07T21:10:10.334Z,29,,,,54,,
2018-01-07T21:10:20.337Z,29,,,,54,,49.1
2018-01-07T21:10:30.337Z,29.1,,,,54,,49.2
2018-01-07T21:10:40.337Z,29.2,,,,54,,49.3
2018-01-07T21:10:50.335Z,29.2,,,,54,,
2018-01-07T21:11:00.338Z,29.2,,,,54,,49.4
2018-01-07T21:11:10.334Z,29.3,,,,54,,49.5
2018-01-07T21:11:20.336Z,29.3,0,,0,54,2,47.9
2018-01-07T21:11:30.340Z,29.3,,,,54,,45.9
2018-01-07T21:11:40.337Z,29.3,,,,54,,45.7
2018-01-07T21:11:50.337Z,29.2,,,,54,,44.9
2018-01-07T21:12:05.438Z,29.1,,,,54,,43.9
2018-01-07T21:12:10.338Z,28.9,,,,54,,43.6
2018-01-07T21:12:20.339Z,28.7,,,,54,,42.9
2018-01-07T21:12:30.343Z,28.5,,,,54,,42.6
2018-01-07T21:12:40.370Z,28.4,,,,54,,41.9
2018-01-07T21:12:50.334Z,28.3,,,,54,,41.7
2018-01-07T21:13:00.340Z,28.1,,,,54,,41.4
2018-01-07T21:13:10.340Z,27.9,,,,54,,41.2
2018-01-07T21:13:20.336Z,27.8,,,,54,,40.9
2018-01-07T21:13:30.334Z,27.7,,,,54,,40.7
2018-01-07T21:13:40.341Z,27.5,,,,54,,40.5
2018-01-07T21:13:50.337Z,27.4,,,,54,,40.3
2018-01-07T21:14:00.341Z,27.3,,,,54,,40.1
2018-01-07T21:14:10.351Z,27.3,,,,54,,39.9
2018-01-07T21:14:20.342Z,27.2,,,,54,,39.8
2018-01-07T21:14:30.340Z,27.1,,,,54,,39.7
2018-01-07T21:14:40.337Z,26.9,,,,54,,
2018-01-07T21:14:50.336Z,26.9,,,,54,,
2018-01-07T21:15:00.339Z,27.1,,,,54,,
2018-01-07T21:15:10.350Z,27.1,,,,54,,
2018-01-07T21:15:25.448Z,26.8,,,,54,,
2018-01-07T21:15:30.376Z,26.5,,,,54,,
2018-01-07T21:15:40.337Z,26.1,,,,54,,
2018-01-07T21:15:50.338Z,25.7,,,,54,,
2018-01-07T21:16:00.343Z,25.5,,,,54,,
2018-01-07T21:16:10.337Z,25.1,,,,54,,
2018-01-07T21:16:20.338Z,24.9,,,,54,,
2018-01-07T21:16:30.375Z,25.1,,,,54,,
2018-01-07T21:16:40.340Z,24.4,,,,54,,
2018-01-07T21:16:50.340Z,24,,,,54,,
2018-01-07T21:17:00.344Z,23.8,,,,54,,39.8
2018-01-07T21:17:10.408Z,23.6,,,,54,,
2018-01-07T21:17:25.396Z,23.4,,,,54,,39.9
2018-01-07T21:17:30.344Z,23.3,,,,54,,40
2018-01-07T21:17:40.338Z,23.1,,,,54,,
2018-01-07T21:17:50.337Z,23,,,,54,,
2018-01-07T21:18:00.343Z,22.8,,,,54,,40.1
2018-01-07T21:18:10.340Z,22.7,,,,54,,
2018-01-07T21:18:20.352Z,22.6,,,,54,,
2018-01-07T21:18:30.345Z,22.5,,,,54,,40.2
2018-01-07T21:18:40.345Z,22.4,,,,54,,
2018-01-07T21:18:50.341Z,22.2,,,,54,,
2018-01-07T21:19:00.338Z,22.2,,,,54,,40.3
2018-01-07T21:19:10.338Z,22.2,,,,54,,
2018-01-07T21:19:20.339Z,22.2,,,,54,,
2018-01-07T21:19:30.343Z,22.1,,,,54,,
2018-01-07T21:19:40.342Z,21.9,,,,54,,
2018-01-07T21:19:50.340Z,21.7,,,,54,,
2018-01-07T21:20:00.339Z,21.7,,,,54,,
2018-01-07T21:20:10.349Z,21.6,,,,54,,
2018-01-07T21:20:25.439Z,21.5,,,,54,,
2018-01-07T21:20:30.344Z,21.5,,,,54,,
2018-01-07T21:20:40.339Z,21.5,,,,54,,
2018-01-07T21:20:50.339Z,21.3,,,,54,,
2018-01-07T21:21:00.341Z,21.3,,,,54,,
2018-01-07T21:21:10.341Z,21.3,,,,54,,
2018-01-07T21:21:20.342Z,21.2,,,,54,,
2018-01-07T21:21:35.408Z,21.2,,,,54,,
2018-01-07T21:21:40.342Z,21.2,,,,54,,40.2
2018-01-07T21:21:50.341Z,21.1,,,,54,,
2018-01-07T21:22:00.458Z,21.1,,,,54,,
2018-01-07T21:22:10.340Z,21.1,,,,54,,
2018-01-07T21:22:20.350Z,20.9,,,,54,,
2018-01-07T21:22:30.346Z,20.9,,,,54,,
2018-01-07T21:22:40.341Z,20.9,,,,54,,40.1
2018-01-07T21:22:50.341Z,20.8,,,,54,,
2018-01-07T21:23:00.341Z,20.8,,,,54,,
2018-01-07T21:23:10.341Z,20.6,,,,54,,
2018-01-07T21:23:20.351Z,20.6,,,,54,,
2018-01-07T21:23:30.356Z,20.5,,,,54,,
2018-01-07T21:23:40.343Z,20.5,,,,54,,40
2018-01-07T21:23:50.342Z,20.5,,,,54,,
2018-01-07T21:24:00.343Z,20.5,,,,54,,
2018-01-07T21:24:10.343Z,20.4,,,,54,,
2018-01-07T21:24:20.349Z,20.4,,,,54,,
2018-01-07T21:24:35.423Z,20.4,,,,54,,40
2018-01-07T21:24:40.343Z,20.2,,,,54,,39.9
2018-01-07T21:24:50.351Z,20.2,,,,54,,
2018-01-07T21:25:00.352Z,20.2,,,,54,,
2018-01-07T21:25:10.342Z,20.1,,,,54,,
2018-01-07T21:25:20.342Z,20.1,,,,54,,
2018-01-07T21:25:30.346Z,20.1,,,,54,,39.8
2018-01-07T21:25:40.355Z,20,,,,54,,
2018-01-07T21:25:50.345Z,20,,,,54,,
2018-01-07T21:26:00.352Z,20,,,,54,,
2018-01-07T21:26:10.345Z,20,,,,54,,
2018-01-07T21:26:20.347Z,19.8,,,,54,,39.7
2018-01-07T21:26:30.353Z,19.8,,,,54,,
2018-01-07T21:26:40.346Z,19.8,,,,54,,
2018-01-07T21:26:50.356Z,19.8,,,,54,,
2018-01-07T21:27:00.343Z,19.7,,,,54,,
2018-01-07T21:27:10.358Z,19.7,0,,43,54,2,41.2
2018-01-07T21:27:20.383Z,19.7,,,38,54,,44
2018-01-07T21:27:30.350Z,19.6,,,29,54,,42.9
2018-01-07T21:27:40.344Z,19.8,,,,54,,43
2018-01-07T21:27:50.347Z,20.4,,,,54,,44
2018-01-07T21:28:00.345Z,20.8,,,,54,,43.9
2018-01-07T21:28:10.350Z,21.3,,,,54,,43.6
2018-01-07T21:28:20.343Z,21.9,,,,54,,43.4
2018-01-07T21:28:30.350Z,22.4,,,,54,,43.3
2018-01-07T21:28:40.344Z,22.8,,,,54,,43.1
2018-01-07T21:28:50.347Z,23.2,,,30,54,,
2018-01-07T21:29:00.348Z,23.4,,,29,54,,43
2018-01-07T21:29:10.348Z,23.7,,,,54,,
2018-01-07T21:29:20.348Z,23.8,,,,54,,
2018-01-07T21:29:30.347Z,23.9,,,,54,,
2018-01-07T21:29:40.349Z,24,,,,54,,43.1
2018-01-07T21:29:50.349Z,24.2,,,30,54,,
2018-01-07T21:30:00.349Z,24.2,,,29,54,,
2018-01-07T21:30:10.449Z,24.3,,,,54,,43.2
2018-01-07T21:30:20.350Z,24.3,,,,54,,43.3
2018-01-07T21:30:30.350Z,24.4,,,,54,,
2018-01-07T21:30:40.352Z,24.5,,,,54,,43.4
2018-01-07T21:30:50.346Z,24.5,,,,54,,43.5
2018-01-07T21:31:00.348Z,24.7,,,30,54,,43.7
2018-01-07T21:31:10.351Z,24.8,,,29,54,,43.8
2018-01-07T21:31:20.353Z,24.9,,,30,54,,44
2018-01-07T21:31:30.346Z,24.9,,,29,54,,44.1
2018-01-07T21:31:40.344Z,25,,,,54,,44.2
2018-01-07T21:31:50.351Z,25.1,,,,54,,44.4
2018-01-07T21:32:00.348Z,25.4,,,,54,,44.5
2018-01-07T21:32:10.347Z,25.5,,,,54,,44.6
2018-01-07T21:32:20.352Z,25.6,,,30,54,,44.8
2018-01-07T21:32:30.352Z,25.6,,,29,54,,45
2018-01-07T21:32:40.348Z,25.7,,,,54,,
2018-01-07T21:32:50.451Z,25.9,,,,54,,45.2
2018-01-07T21:33:00.346Z,26,,,,54,,45.3
2018-01-07T21:33:10.350Z,26,,,,54,,45.4
2018-01-07T21:33:20.346Z,26.1,,,,54,,45.5
2018-01-07T21:33:30.347Z,26.2,,,,54,,45.7
2018-01-07T21:33:40.353Z,26.3,,,,54,,45.8
2018-01-07T21:33:50.351Z,26.3,,,,54,,46
2018-01-07T21:34:00.354Z,26.5,,,,54,,46.1
2018-01-07T21:34:10.350Z,26.6,,,,54,,46.2
2018-01-07T21:34:20.350Z,26.6,,,,54,,46.3
2018-01-07T21:34:30.356Z,26.7,,,,54,,46.4
2018-01-07T21:34:40.350Z,26.7,,,30,54,,46.5
2018-01-07T21:34:50.350Z,26.8,,,29,54,,46.6
2018-01-07T21:35:00.353Z,26.9,,,,54,,46.8
2018-01-07T21:35:10.354Z,27.1,,,,54,,46.9
2018-01-07T21:35:20.354Z,27.2,,,,54,,47
2018-01-07T21:35:30.356Z,27.2,,,,54,,47.1
2018-01-07T21:35:40.355Z,27.3,,,,54,,47.2
2018-01-07T21:35:50.360Z,27.4,,,,54,,47.3
2018-01-07T21:36:00.351Z,27.5,,,,54,,47.4
2018-01-07T21:36:10.349Z,27.5,,,,54,,47.6
2018-01-07T21:36:20.348Z,27.7,,,,54,,47.7
2018-01-07T21:36:30.356Z,27.7,,,30,54,,47.8
2018-01-07T21:36:40.350Z,27.8,,,29,54,,48
2018-01-07T21:36:50.350Z,27.9,,,,54,,
2018-01-07T21:37:00.351Z,27.9,,,,54,,48.1
2018-01-07T21:37:10.353Z,28,,,,54,,48.2
2018-01-07T21:37:20.353Z,28,,,,54,,48.3
2018-01-07T21:37:30.349Z,28.1,,,,54,,48.4
2018-01-07T21:37:40.354Z,28.1,,,,54,,48.5
2018-01-07T21:37:50.350Z,28.3,,,30,54,,
2018-01-07T21:38:00.353Z,28.3,0,61,0,54,2,47.9
2018-01-07T21:38:10.353Z,28.4,,,,54,,45.9
2018-01-07T21:38:20.349Z,28.3,,,,54,,44.8
2018-01-07T21:38:30.360Z,28.1,,,,54,,43.9
2018-01-07T21:38:40.353Z,28,,,,54,,42.9
2018-01-07T21:38:50.356Z,27.9,,,,54,,42.6
2018-01-07T21:39:00.355Z,27.8,,,,54,,41.9
2018-01-07T21:39:10.355Z,27.7,,,,54,,41.6
2018-01-07T21:39:20.351Z,27.5,,,,54,,41.2
2018-01-07T21:39:35.422Z,27.3,,,,54,,40.9
2018-01-07T21:39:40.351Z,27.2,,,,54,,40.5
2018-01-07T21:39:50.350Z,27.1,,,,54,,40.3
2018-01-07T21:40:00.352Z,27.1,,,,54,,39.9
2018-01-07T21:40:10.354Z,26.8,,,,54,,39.8
2018-01-07T21:40:20.354Z,26.8,,,,54,,39.6
2018-01-07T21:40:30.359Z,26.7,,,,54,,39.4
2018-01-07T21:40:40.352Z,26.6,,,,54,,39.2
2018-01-07T21:40:50.361Z,26.6,,,,54,,38.9
2018-01-07T21:41:00.353Z,26.5,,,,54,,38.7
2018-01-07T21:41:10.352Z,26.3,,,,54,,
2018-01-07T21:41:20.358Z,26.2,,,,54,,
2018-01-07T21:41:30.354Z,26.2,,,,54,,
2018-01-07T21:41:40.352Z,26.3,,,,54,,
2018-01-07T21:41:50.352Z,26.2,,,,54,,
2018-01-07T21:42:00.353Z,26,,,,54,,
2018-01-07T21:42:10.352Z,25.6,,,,54,,38.6
2018-01-07T21:42:20.358Z,25.4,,,,54,,
2018-01-07T21:42:30.352Z,25,,,,54,,
2018-01-07T21:42:40.353Z,24.8,,,,54,,
2018-01-07T21:42:50.354Z,24.4,,,,54,,
2018-01-07T21:43:00.352Z,24.2,,,,54,,
2018-01-07T21:43:10.356Z,23.9,,,,54,,38.7
2018-01-07T21:43:20.355Z,23.7,,,,54,,
2018-01-07T21:43:30.362Z,23.4,,,,54,,
2018-01-07T21:43:40.355Z,23.2,,,,54,,38.8
2018-01-07T21:43:50.354Z,23,,,,54,,
2018-01-07T21:44:00.355Z,22.8,,,,54,,
2018-01-07T21:44:10.355Z,22.6,,,,54,,38.9
2018-01-07T21:44:20.355Z,22.5,,,,54,,39.1
2018-01-07T21:44:30.357Z,22.4,,,,54,,
2018-01-07T21:44:40.363Z,22.2,,,,54,,
2018-01-07T21:44:55.468Z,22.1,,,,54,,39.2
2018-01-07T21:45:00.354Z,22,,,,54,,
2018-01-07T21:45:10.355Z,21.7,,,,54,,39.3
2018-01-07T21:45:20.355Z,21.7,,,,54,,
2018-01-07T21:45:30.359Z,21.6,,,,54,,
2018-01-07T21:45:40.359Z,21.5,,,,54,,
2018-01-07T21:45:50.354Z,21.3,,,,54,,39.4
2018-01-07T21:46:00.356Z,21.3,,,,54,,
2018-01-07T21:46:10.356Z,21.2,,,,54,,
2018-01-07T21:46:20.356Z,21.1,,,,54,,
2018-01-07T21:46:30.358Z,21.1,,,,54,,
2018-01-07T21:46:40.357Z,20.9,,,,54,,
2018-01-07T21:46:50.358Z,20.9,,,,54,,
2018-01-07T21:47:00.355Z,20.8,,,,54,,
2018-01-07T21:47:10.360Z,20.8,0,,44,54,2,40.1
2018-01-07T21:47:20.354Z,20.6,,,35,54,,44.1
2018-01-07T21:47:30.354Z,20.6,,,29,54,,43.8
2018-01-07T21:47:40.486Z,20.9,,,,54,,43
2018-01-07T21:47:50.354Z,21.3,,,29,54,,44.1
2018-01-07T21:48:00.357Z,21.9,,,,54,,44.4
2018-01-07T21:48:10.369Z,22.4,,,,54,,
2018-01-07T21:48:20.358Z,23,,,,54,,44.5
2018-01-07T21:48:30.359Z,23.4,,,,54,,44.6
2018-01-07T21:48:40.365Z,23.8,,,30,54,,
2018-01-07T21:48:50.360Z,24,,,29,54,,44.7
2018-01-07T21:49:00.360Z,24.3,,,30,54,,
2018-01-07T21:49:10.360Z,24.4,,,29,54,,44.8
2018-01-07T21:49:20.361Z,24.5,,,,54,,45
2018-01-07T21:49:30.361Z,24.8,,,,54,,
2018-01-07T21:49:40.357Z,24.9,,,,54,,45.1
2018-01-07T21:49:50.357Z,25,,,,54,,
2018-01-07T21:50:00.362Z,25.1,,,,54,,45.2
2018-01-07T21:50:10.356Z,25.1,,,30,54,,
2018-01-07T21:50:20.356Z,25.3,,,29,54,,45.3
2018-01-07T21:50:30.356Z,25.4,,,,54,,
2018-01-07T21:50:40.356Z,25.5,,,,54,,45.4
2018-01-07T21:50:50.358Z,25.6,,,,54,,45.5
2018-01-07T21:51:00.363Z,25.7,,,,54,,45.6
2018-01-07T21:51:10.358Z,25.9,,,,54,,45.7
2018-01-07T21:51:20.360Z,26,,,,54,,45.8
2018-01-07T21:51:30.361Z,26,,,,54,,46
2018-01-07T21:51:40.357Z,26.1,,,,54,,46.1
2018-01-07T21:51:50.360Z,26.2,,,,54,,46.2
2018-01-07T21:52:00.358Z,26.3,,,30,54,,46.3
2018-01-07T21:52:10.364Z,26.5,,,29,54,,46.4
2018-01-07T21:52:20.364Z,26.6,,,,54,,46.5
2018-01-07T21:52:30.360Z,26.6,,,,54,,46.7
2018-01-07T21:52:40.367Z,26.7,,,,54,,46.8
2018-01-07T21:52:50.362Z,26.8,,,30,54,,47
2018-01-07T21:53:00.360Z,26.9,,,29,54,,
2018-01-07T21:53:10.358Z,26.9,,,,54,,47.1
2018-01-07T21:53:20.359Z,27.1,,,,54,,47.2
2018-01-07T21:53:30.366Z,27.2,,,,54,,47.3
2018-01-07T21:53:40.359Z,27.3,,,,54,,47.4
2018-01-07T21:53:50.359Z,27.4,,,,54,,47.6
2018-01-07T21:54:00.361Z,27.5,,,,54,,47.7
2018-01-07T21:54:10.366Z,27.7,,,,54,,47.8
2018-01-07T21:54:20.362Z,27.8,,,,54,,48
2018-01-07T21:54:30.364Z,27.9,,,,54,,
2018-01-07T21:54:40.366Z,28,,,,54,,48.1
2018-01-07T21:54:50.365Z,28,,,,54,,48.2
2018-01-07T21:55:00.363Z,28.1,,,,54,,48.3
2018-01-07T21:55:10.366Z,28.1,,,,54,,48.4
2018-01-07T21:55:20.367Z,28.3,,,30,54,,48.5
2018-01-07T21:55:30.378Z,28.4,0,,0,54,2,47.7
2018-01-07T21:55:40.362Z,28.4,,,,54,,45.9
2018-01-07T21:55:50.368Z,28.4,,,,54,,44.9
2018-01-07T21:56:00.361Z,28.4,,,,54,,43.9
2018-01-07T21:56:10.359Z,28.3,,,,54,,42.9
2018-01-07T21:56:20.361Z,28,,,,54,,42.8
2018-01-07T21:56:30.366Z,27.9,,,,54,,41.9
2018-01-07T21:56:40.359Z,27.8,,,,54,,41.7
2018-01-07T21:56:50.359Z,27.7,,,,54,,41.3
2018-01-07T21:57:00.367Z,27.5,,,,54,,40.9
2018-01-07T21:57:10.363Z,27.4,,,,54,,40.6
2018-01-07T21:57:20.368Z,27.3,,,,54,,40.3
2018-01-07T21:57:30.369Z,27.2,,,,54,,39.9
2018-01-07T21:57:40.369Z,27.2,,,,54,,39.8
2018-01-07T21:57:50.361Z,27.1,,,,54,,39.6
2018-01-07T21:58:00.360Z,26.9,,,,54,,39.4
2018-01-07T21:58:10.362Z,26.8,,,,54,,39.2
2018-01-07T21:58:20.363Z,26.8,,,,54,,38.9
2018-01-07T21:58:30.367Z,26.6,,,,54,,38.7
2018-01-07T21:58:40.361Z,26.6,,,,54,,
2018-01-07T21:58:50.366Z,26.5,,,,54,,
2018-01-07T21:59:00.360Z,26.5,,,,54,,
2018-01-07T21:59:10.380Z,26.6,,,,54,,
2018-01-07T21:59:20.368Z,26.6,,,,54,,
2018-01-07T21:59:30.363Z,26.5,,,,54,,38.6
2018-01-07T21:59:40.373Z,26.2,,,,54,,
2018-01-07T21:59:50.368Z,26.1,,,,54,,
2018-01-07T22:00:00.363Z,25.5,,,,54,,
2018-01-07T22:00:10.364Z,25.3,,,,54,,
2018-01-07T22:00:20.361Z,25,,,,54,,
2018-01-07T22:00:30.368Z,24.8,,,,54,,
2018-01-07T22:00:40.370Z,24.5,,,,54,,
2018-01-07T22:00:50.367Z,24.3,,,,54,,38.7
2018-01-07T22:01:00.363Z,24,,,,54,,
2018-01-07T22:01:10.363Z,23.8,,,,54,,
2018-01-07T22:01:20.366Z,23.7,,,,54,,
2018-01-07T22:01:30.375Z,23.4,,,,54,,38.8
2018-01-07T22:01:40.363Z,23.3,,,,54,,
2018-01-07T22:01:50.364Z,23.1,,,,54,,38.9
2018-01-07T22:02:00.367Z,23,,,,54,,39.1
2018-01-07T22:02:10.364Z,22.8,,,,54,,
2018-01-07T22:02:20.363Z,22.7,,,,54,,
2018-01-07T22:02:30.366Z,22.6,,,,54,,39.2
2018-01-07T22:02:40.366Z,22.5,,,,54,,
2018-01-07T22:02:50.365Z,22.4,,,,54,,
2018-01-07T22:03:00.368Z,22.2,,,,54,,39.3
2018-01-07T22:03:10.372Z,22.1,,,,54,,
2018-01-07T22:03:20.367Z,22,1,0,,54,0,38.9
2018-01-07T22:03:30.390Z,33.7,1,,77,54,0,39.2
2018-01-07T22:03:40.369Z,37.8,,,65,54,,44.2
2018-01-07T22:03:50.365Z,42.5,,,78,54,,47.1
2018-01-07T22:04:00.370Z,45.8,,,65,54,,50
2018-01-07T22:04:10.367Z,48.6,,,50,54,,52
2018-01-07T22:04:20.366Z,50.9,,,48,54,,52.3
2018-01-07T22:04:30.368Z,51.8,,,41,54,,53
2018-01-07T22:04:40.368Z,52.1,,,42,54,,53.1
2018-01-07T22:04:50.369Z,52.7,,,53,54,,54
2018-01-07T22:05:00.369Z,52.6,,,57,54,,54.1
2018-01-07T22:05:10.369Z,53.5,,,53,54,,55.1
2018-01-07T22:05:20.364Z,54,,,54,54,,56
2018-01-07T22:05:30.371Z,54.6,,,53,54,,56.1
2018-01-07T22:05:40.365Z,54.6,,,48,54,,55.9
2018-01-07T22:05:50.369Z,54.3,,,50,54,,55.6
2018-01-07T22:06:00.370Z,54.3,,,48,54,,
2018-01-07T22:06:10.369Z,53.6,,,56,54,,
2018-01-07T22:06:20.370Z,53.7,,,,54,,
2018-01-07T22:06:30.367Z,53.7,,,57,54,,55.7
2018-01-07T22:06:40.469Z,53.8,,,56,54,,55.9
2018-01-07T22:06:50.366Z,53.9,,,57,54,,56
2018-01-07T22:07:00.366Z,54,,,,54,,
2018-01-07T22:07:10.367Z,54,,,58,54,,56.1
2018-01-07T22:07:20.366Z,54,,,59,54,,
2018-01-07T22:07:30.367Z,54,,,58,54,,56.2
2018-01-07T22:07:40.367Z,54,,,60,54,,56.3
2018-01-07T22:07:50.368Z,54,,,,54,,
2018-01-07T22:08:00.369Z,54.1,,,59,54,,56.4
2018-01-07T22:08:10.370Z,54.1,,,,54,,56.3
2018-01-07T22:08:20.367Z,54.1,,,,54,,
2018-01-07T22:08:30.370Z,54.1,,,57,54,,
2018-01-07T22:08:40.372Z,54.2,,,56,54,,56.2
2018-01-07T22:08:50.373Z,54.1,,,,54,,
2018-01-07T22:09:00.369Z,54.1,,,57,54,,56.1
2018-01-07T22:09:10.373Z,53.9,,,56,54,,56
2018-01-07T22:09:20.370Z,53.8,,,58,54,,
2018-01-07T22:09:30.374Z,53.8,,,56,54,,
2018-01-07T22:09:40.373Z,53.9,,,57,54,,
2018-01-07T22:09:50.385Z,53.9,,,56,54,,
2018-01-07T22:10:00.369Z,53.9,,,57,54,,
2018-01-07T22:10:10.374Z,53.8,,,59,54,,56.1
2018-01-07T22:10:20.375Z,53.9,,,,54,,
2018-01-07T22:10:30.383Z,53.9,,,61,54,,56.2
2018-01-07T22:10:40.370Z,53.9,,,60,54,,
2018-01-07T22:10:50.467Z,55.3,1,,0,54,0,54.9
2018-01-07T22:11:00.375Z,53.6,1,,38,54,0,52
2018-01-07T22:11:10.372Z,51.2,,,29,54,,51.8
2018-01-07T22:11:20.373Z,50.8,,,48,54,,52
2018-01-07T22:11:30.390Z,51.6,0,,0,54,0,52
2018-01-07T22:11:40.374Z,51.4,,,,54,,49.7
2018-01-07T22:11:50.368Z,51.1,,,,54,,46.9
2018-01-07T22:12:00.379Z,51.1,,,,54,,49.2
2018-01-07T22:12:10.377Z,50.9,,,,54,,51.1
2018-01-07T22:12:20.462Z,50.2,,,,54,,51.6
2018-01-07T22:12:30.382Z,49.2,0,61,44,54,2,53.1
2018-01-07T22:12:40.377Z,48.4,,,33,54,,53.5
2018-01-07T22:12:50.382Z,47.7,,,29,54,,45.5
2018-01-07T22:13:00.370Z,47.1,,,,54,,47.2
2018-01-07T22:13:10.373Z,46.8,,,30,54,,46.8
2018-01-07T22:13:20.371Z,46.6,,,29,54,,45.9
2018-01-07T22:13:30.370Z,46.5,,,30,54,,45.7
2018-01-07T22:13:40.371Z,46.5,,,30,54,,44.9
2018-01-07T22:13:50.373Z,46.4,,,29,54,,44.6
2018-01-07T22:14:00.374Z,46.3,,,,54,,44.2
2018-01-07T22:14:10.370Z,46.1,,,30,54,,43.9
2018-01-07T22:14:20.378Z,45.8,,,,54,,43.7
2018-01-07T22:14:30.385Z,45.5,,,36,54,,44
2018-01-07T22:14:40.387Z,45,,,40,54,,44.4
2018-01-07T22:14:50.403Z,44.4,,,44,54,,45.1
2018-01-07T22:15:00.378Z,43.9,,,49,54,,46.1
2018-01-07T22:15:10.381Z,43.4,,,52,54,,47.1
2018-01-07T22:15:20.370Z,43,,,59,54,,49
2018-01-07T22:15:30.371Z,42.5,,,61,54,,50
