Time,HwTSet,PrimTSet,HwActive,ChActive,ActPow,HwTOutlet,PrimT
2017-12-30T01:19:03.062Z,54,,,,,32.1,36.9
2017-12-30T01:19:13.064Z,54,,,,,32.1,36.6
2017-12-30T01:19:23.065Z,54,,,,,32.1,36.3
2017-12-30T01:19:33.074Z,54,,,,,32.1,35.9
2017-12-30T01:19:43.067Z,54,,,,,32.1,35.8
2017-12-30T01:19:53.066Z,54,,,,,32.1,35.6
2017-12-30T01:20:03.077Z,54,,,,,32.1,35.4
2017-12-30T01:20:13.066Z,54,,,,,32.1,35.2
2017-12-30T01:20:23.064Z,54,,,,,32.1,34.9
2017-12-30T01:20:33.076Z,54,,,,,32.1,34.8
2017-12-30T01:20:43.064Z,54,,,,,32,34.7
2017-12-30T01:20:53.070Z,54,,,,,32,34.5
2017-12-30T01:21:03.065Z,54,,,,,32,
2017-12-30T01:21:13.065Z,54,,,,,32,
2017-12-30T01:21:23.067Z,54,,,,,31.9,
2017-12-30T01:21:33.069Z,54,,,,,31.9,
2017-12-30T01:21:43.064Z,54,,,,,31.9,
2017-12-30T01:21:53.067Z,54,,,,,31.9,
2017-12-30T01:22:03.088Z,54,,,,,31.9,
2017-12-30T01:22:13.068Z,54,,,,,31.9,
2017-12-30T01:22:23.068Z,54,,,,,31.9,
2017-12-30T01:22:33.068Z,54,,,,,31.8,
2017-12-30T01:22:43.068Z,54,,,,,31.8,34.4
2017-12-30T01:22:53.070Z,54,,,,,31.8,34.5
2017-12-30T01:23:03.071Z,54,61,0,2,0,31.6,34.5
2017-12-30T01:23:13.065Z,54,,,,,31.6,
2017-12-30T01:23:23.067Z,54,,,,,31.5,
2017-12-30T01:23:33.065Z,54,,,,,31.5,
2017-12-30T01:23:43.069Z,54,,,,,31.4,
2017-12-30T01:23:53.071Z,54,,,,,31.4,
2017-12-30T01:24:03.069Z,54,,,,,31.3,
2017-12-30T01:24:13.070Z,54,,,,,31.3,34.6
2017-12-30T01:24:23.070Z,54,,,,,31.2,
2017-12-30T01:24:33.069Z,54,,,,,31,
2017-12-30T01:24:43.067Z,54,,,,,31,
2017-12-30T01:24:53.074Z,54,,,,,30.9,34.7
2017-12-30T01:25:03.071Z,54,,,,,30.8,
2017-12-30T01:25:13.071Z,54,,,,,30.8,
2017-12-30T01:25:23.073Z,54,,,,,30.7,34.8
2017-12-30T01:25:33.071Z,54,,,,,30.6,
2017-12-30T01:25:43.069Z,54,,,,,30.4,
2017-12-30T01:25:53.080Z,54,,,,,30.4,34.9
2017-12-30T01:26:03.067Z,54,,,,,30.3,
2017-12-30T01:26:13.072Z,54,,,,,30.2,
2017-12-30T01:26:23.076Z,54,,,,,30.1,
2017-12-30T01:26:33.067Z,54,,,,,30.1,35.1
2017-12-30T01:26:43.072Z,54,,,,,30,35.1
2017-12-30T01:26:53.072Z,54,,,,,29.8,
2017-12-30T01:27:03.069Z,54,,,,,29.8,
2017-12-30T01:27:13.070Z,54,,,,,29.7,
2017-12-30T01:27:23.070Z,54,,,,,29.7,
2017-12-30T01:27:33.069Z,54,,,,,29.6,
2017-12-30T01:27:43.068Z,54,,,,,29.5,
2017-12-30T01:27:53.073Z,54,,,,,29.5,
2017-12-30T01:28:03.073Z,54,,,,,29.3,
2017-12-30T01:28:13.070Z,54,,,,,29.2,
2017-12-30T01:28:23.074Z,54,,,,,29.2,
2017-12-30T01:28:33.071Z,54,,,,,29.1,
2017-12-30T01:28:43.075Z,54,,0,2,42,29,37.2
2017-12-30T01:28:53.078Z,54,,,,34,28.9,40.2
2017-12-30T01:29:03.072Z,54,,,,29,28.9,38.8
2017-12-30T01:29:13.075Z,54,,,,,28.9,39.1
2017-12-30T01:29:23.073Z,54,,,,30,28.7,39.6
2017-12-30T01:29:33.076Z,54,,,,29,28.7,39.7
2017-12-30T01:29:43.074Z,54,,,,,28.7,40
2017-12-30T01:29:53.076Z,54,,,,,28.9,
2017-12-30T01:30:03.077Z,54,,,,,29,40.1
2017-12-30T01:30:13.075Z,54,,,,,29.1,40.2
2017-12-30T01:30:23.075Z,54,,,,,29.2,40.3
2017-12-30T01:30:33.073Z,54,,,,,29.3,40.4
2017-12-30T01:30:43.084Z,54,,,,,29.6,
2017-12-30T01:30:53.075Z,54,,,,,29.7,40.5
2017-12-30T01:31:03.075Z,54,,,,,29.8,40.6
2017-12-30T01:31:13.070Z,54,,,,,29.8,
2017-12-30T01:31:23.077Z,54,,,,,30,40.5
2017-12-30T01:31:33.071Z,54,,,,30,30.1,40.4
2017-12-30T01:31:43.072Z,54,,,,29,30.1,40.5
2017-12-30T01:31:53.075Z,54,,,,,30.1,
2017-12-30T01:32:03.073Z,54,,,,,30.2,40.6
2017-12-30T01:32:13.073Z,54,,,,,30.2,40.7
2017-12-30T01:32:23.071Z,54,,,,30,30.3,
2017-12-30T01:32:33.079Z,54,,,,29,30.3,40.8
2017-12-30T01:32:43.076Z,54,,,,,30.3,41
2017-12-30T01:32:53.206Z,54,,,,,30.4,41.1
2017-12-30T01:33:03.071Z,54,,,,,30.4,
2017-12-30T01:33:13.089Z,54,,,,,30.6,41.3
2017-12-30T01:33:23.074Z,54,,,,,30.6,41.4
2017-12-30T01:33:33.074Z,54,,,,,30.7,41.5
2017-12-30T01:33:43.072Z,54,,,,,30.7,41.6
2017-12-30T01:33:53.076Z,54,,,,,30.8,41.7
2017-12-30T01:34:03.076Z,54,,,,,30.8,41.8
2017-12-30T01:34:13.075Z,54,,,,,30.9,42
2017-12-30T01:34:23.077Z,54,,,,,30.9,
2017-12-30T01:34:33.076Z,54,,,,30,31,42.1
2017-12-30T01:34:43.078Z,54,,,,29,31.2,42.2
2017-12-30T01:34:53.081Z,54,,,,,31.2,42.3
2017-12-30T01:35:03.081Z,54,,,,,31.3,42.4
2017-12-30T01:35:13.081Z,54,,,,,31.4,42.6
2017-12-30T01:35:23.078Z,54,,,,30,31.5,42.7
2017-12-30T01:35:33.073Z,54,,,,,31.5,42.8
2017-12-30T01:35:43.074Z,54,,,,29,31.6,43
2017-12-30T01:35:53.072Z,54,,,,,31.6,
2017-12-30T01:36:03.076Z,54,,0,2,0,31.8,41.8
2017-12-30T01:36:13.079Z,54,,,,,31.9,40.8
2017-12-30T01:36:23.076Z,54,,,,,32,39.8
2017-12-30T01:36:33.073Z,54,,,,,32.1,38.9
2017-12-30T01:36:43.073Z,54,,,,,32.1,38.5
2017-12-30T01:36:53.078Z,54,,,,,32.2,37.9
2017-12-30T01:37:03.074Z,54,,,,,32.2,37.5
2017-12-30T01:37:13.073Z,54,,,,,32.2,36.9
2017-12-30T01:37:23.074Z,54,,,,,32.3,36.7
2017-12-30T01:37:33.102Z,54,,,,,32.3,36.4
2017-12-30T01:37:43.075Z,54,,,,,32.3,35.9
2017-12-30T01:37:53.078Z,54,,,,,32.3,35.8
2017-12-30T01:38:03.083Z,54,,,,,32.3,35.6
2017-12-30T01:38:13.074Z,54,,,,,32.3,35.4
2017-12-30T01:38:23.075Z,54,,,,,32.2,35.3
2017-12-30T01:38:33.087Z,54,,,,,32.2,34.9
2017-12-30T01:38:43.075Z,54,,,,,32.2,
2017-12-30T01:38:53.080Z,54,,,,,32.2,34.7
2017-12-30T01:39:03.082Z,54,,,,,32.1,34.6
2017-12-30T01:39:13.079Z,54,,,,,32.1,
2017-12-30T01:39:23.075Z,54,,,,,32.1,
2017-12-30T01:39:33.075Z,54,,,,,32,
2017-12-30T01:39:43.076Z,54,,,,,32,
2017-12-30T01:39:53.080Z,54,,,,,31.9,34.5
2017-12-30T01:40:03.076Z,54,,,,,31.9,
2017-12-30T01:40:13.077Z,54,,,,,31.9,
2017-12-30T01:40:23.077Z,54,,,,,31.9,
2017-12-30T01:40:33.077Z,54,,,,,31.9,
2017-12-30T01:40:43.077Z,54,,,,,31.9,
2017-12-30T01:40:53.077Z,54,,,,,31.8,
2017-12-30T01:41:03.080Z,54,,,,,31.8,
2017-12-30T01:41:13.077Z,54,,,,,31.6,
2017-12-30T01:41:23.078Z,54,,,,,31.6,
2017-12-30T01:41:33.081Z,54,,,,,31.5,
2017-12-30T01:41:43.088Z,54,,,,,31.5,
2017-12-30T01:41:53.077Z,54,,,,,31.4,
2017-12-30T01:42:03.078Z,54,,,,,31.4,
2017-12-30T01:42:13.079Z,54,,,,,31.3,34.6
2017-12-30T01:42:23.076Z,54,,,,,31.3,
2017-12-30T01:42:33.079Z,54,,,,,31.2,
2017-12-30T01:42:43.081Z,54,,,,,31,34.7
2017-12-30T01:42:53.079Z,54,,,,,30.9,
2017-12-30T01:43:03.079Z,54,,,,,30.9,
2017-12-30T01:43:13.078Z,54,,,,,30.8,34.8
2017-12-30T01:43:23.080Z,54,,,,,30.7,
2017-12-30T01:43:33.077Z,54,,,,,30.6,
2017-12-30T01:43:43.078Z,54,,,,,30.6,34.9
2017-12-30T01:43:53.081Z,54,,,,,30.4,
2017-12-30T01:44:03.086Z,54,,,,,30.3,
2017-12-30T01:44:13.080Z,54,,,,,30.2,35.1
2017-12-30T01:44:23.081Z,54,,,,,30.2,
2017-12-30T01:44:33.081Z,54,,,,,30.1,
2017-12-30T01:44:43.081Z,54,,,,,30,
2017-12-30T01:44:53.081Z,54,,,,,30,
2017-12-30T01:45:03.081Z,54,,,,,29.8,
2017-12-30T01:45:13.080Z,54,,,,,29.7,
2017-12-30T01:45:23.080Z,54,,,,,29.6,
2017-12-30T01:45:33.077Z,54,,,,,29.6,
2017-12-30T01:45:43.082Z,54,,,,,29.5,
2017-12-30T01:45:53.083Z,54,,,,,29.3,
2017-12-30T01:46:03.082Z,54,,,,,29.3,
2017-12-30T01:46:13.086Z,54,,,,,29.2,35.2
2017-12-30T01:46:23.080Z,54,,,,,29.1,35.1
2017-12-30T01:46:33.083Z,54,,,,,29.1,
2017-12-30T01:46:43.081Z,54,,,,,29,
2017-12-30T01:46:53.093Z,54,,0,2,41,29,37.7
2017-12-30T01:47:03.088Z,54,,,,35,28.9,40.1
2017-12-30T01:47:13.080Z,54,,,,29,28.9,38.9
2017-12-30T01:47:23.084Z,54,,,,,28.7,39.1
2017-12-30T01:47:33.088Z,54,,,,30,28.7,39.6
2017-12-30T01:47:43.087Z,54,,,,29,28.7,39.9
2017-12-30T01:47:53.079Z,54,,,,,28.7,40
2017-12-30T01:48:03.089Z,54,,,,,28.9,40.1
2017-12-30T01:48:13.081Z,54,,,,,28.9,
2017-12-30T01:48:23.084Z,54,,,,,29,40.2
2017-12-30T01:48:33.085Z,54,,,,30,29.2,40.3
2017-12-30T01:48:43.080Z,54,,,,29,29.3,
2017-12-30T01:48:53.083Z,54,,,,,29.5,40.4
2017-12-30T01:49:03.086Z,54,,,,,29.6,40.5
2017-12-30T01:49:13.084Z,54,,,,30,29.7,40.6
2017-12-30T01:49:23.086Z,54,,,,,29.8,
2017-12-30T01:49:33.083Z,54,,,,29,30,40.5
2017-12-30T01:49:43.083Z,54,,,,,30,
2017-12-30T01:49:53.081Z,54,,,,,30.1,40.6
2017-12-30T01:50:03.087Z,54,,,,30,30.1,
2017-12-30T01:50:13.082Z,54,,,,,30.2,40.7
2017-12-30T01:50:23.088Z,54,,,,29,30.2,40.8
2017-12-30T01:50:33.083Z,54,,,,,30.3,41
2017-12-30T01:50:43.081Z,54,,,,,30.3,
2017-12-30T01:50:53.086Z,54,,,,,30.3,41.2
2017-12-30T01:51:03.086Z,54,,,,,30.4,41.3
2017-12-30T01:51:13.086Z,54,,,,,30.4,41.4
2017-12-30T01:51:23.087Z,54,,,,,30.6,41.5
2017-12-30T01:51:33.083Z,54,,,,,30.6,41.6
2017-12-30T01:51:43.084Z,54,,,,,30.7,41.7
2017-12-30T01:51:53.088Z,54,,,,,30.7,41.8
2017-12-30T01:52:03.085Z,54,,,,,30.8,42
2017-12-30T01:52:13.087Z,54,,,,,30.9,42.1
2017-12-30T01:52:23.085Z,54,,,,,30.9,42.2
2017-12-30T01:52:33.083Z,54,,,,,31,42.3
2017-12-30T01:52:43.084Z,54,,,,,31.2,42.4
2017-12-30T01:52:53.082Z,54,,,,30,31.3,42.6
2017-12-30T01:53:03.090Z,54,,,,29,31.3,42.7
2017-12-30T01:53:13.085Z,54,,,,,31.4,42.8
2017-12-30T01:53:23.085Z,54,,,,,31.5,43
2017-12-30T01:53:33.082Z,54,,,,,31.6,
2017-12-30T01:53:43.084Z,54,,,,,31.6,43.1
2017-12-30T01:53:53.089Z,54,,,,30,31.8,43.2
2017-12-30T01:54:03.090Z,54,,,,29,31.9,43.3
2017-12-30T01:54:13.089Z,54,,0,2,0,31.9,41.9
2017-12-30T01:54:23.089Z,54,,,,,32,40.9
2017-12-30T01:54:33.090Z,54,,,,,32.1,39.9
2017-12-30T01:54:43.091Z,54,,,,,32.1,38.9
2017-12-30T01:54:53.088Z,54,,,,,32.2,38.6
2017-12-30T01:55:03.088Z,54,,,,,32.2,37.9
2017-12-30T01:55:13.092Z,54,,,,,32.2,37.6
2017-12-30T01:55:23.093Z,54,,,,,32.2,36.9
2017-12-30T01:55:33.084Z,54,,,,,32.2,36.8
2017-12-30T01:55:43.084Z,54,,,,,32.2,36.5
2017-12-30T01:55:53.084Z,54,,,,,32.3,36.2
2017-12-30T01:56:03.086Z,54,,,,,32.2,35.9
2017-12-30T01:56:13.087Z,54,,,,,32.2,35.7
2017-12-30T01:56:23.088Z,54,,,,,32.2,35.5
2017-12-30T01:56:33.088Z,54,,,,,32.2,35.4
2017-12-30T01:56:43.084Z,54,,,,,32.2,35.2
2017-12-30T01:56:53.094Z,54,,,,,32.1,34.9
2017-12-30T01:57:03.084Z,54,,,,,32.1,34.8
2017-12-30T01:57:13.089Z,54,,,,,32.1,34.7
2017-12-30T01:57:23.089Z,54,,,,,32,
2017-12-30T01:57:33.092Z,54,,,,,32,
2017-12-30T01:57:43.085Z,54,,,,,32,
2017-12-30T01:57:53.093Z,54,,,,,31.9,
2017-12-30T01:58:03.091Z,54,,,,,31.9,
2017-12-30T01:58:13.087Z,54,,,,,31.9,34.6
2017-12-30T01:58:23.095Z,54,,,,,31.9,
2017-12-30T01:58:33.086Z,54,,,,,31.9,
2017-12-30T01:58:43.086Z,54,,,,,31.9,
2017-12-30T01:58:53.097Z,54,,,,,31.9,
2017-12-30T01:59:03.086Z,54,,,,,31.9,
2017-12-30T01:59:13.089Z,54,,,,,31.8,
2017-12-30T01:59:23.098Z,54,,,,,31.8,
2017-12-30T01:59:33.087Z,54,,,,,31.8,
2017-12-30T01:59:43.091Z,54,,,,,31.6,
2017-12-30T01:59:53.090Z,54,,,,,31.6,
2017-12-30T02:00:03.087Z,54,,,,,31.5,
2017-12-30T02:00:13.088Z,54,,,,,31.4,34.7
2017-12-30T02:00:23.087Z,54,,,,,31.4,
2017-12-30T02:00:33.088Z,54,,,,,31.3,
2017-12-30T02:00:43.092Z,54,,,,,31.3,
2017-12-30T02:00:53.091Z,54,,,,,31.2,34.8
2017-12-30T02:01:03.093Z,54,,,,,31,
2017-12-30T02:01:13.087Z,54,,,,,31,
2017-12-30T02:01:23.088Z,54,,,,,30.9,34.9
2017-12-30T02:01:33.091Z,54,,,,,30.8,
2017-12-30T02:01:43.087Z,54,,,,,30.8,
2017-12-30T02:01:53.093Z,54,,,,,30.7,35.1
2017-12-30T02:02:03.089Z,54,,,,,30.6,
2017-12-30T02:02:13.089Z,54,,,,,30.4,
2017-12-30T02:02:23.090Z,54,,,,,30.4,
2017-12-30T02:02:33.090Z,54,,,,,30.3,35.2
2017-12-30T02:02:43.090Z,54,,,,,30.2,
2017-12-30T02:02:53.091Z,54,,,,,30.2,
2017-12-30T02:03:03.089Z,54,,,,,30.1,
2017-12-30T02:03:13.096Z,54,,,,,30,
2017-12-30T02:03:23.091Z,54,,,,,30,
2017-12-30T02:03:33.093Z,54,,,,,29.8,
2017-12-30T02:03:43.090Z,54,,,,,29.7,
2017-12-30T02:03:53.092Z,54,,,,,29.7,
2017-12-30T02:04:03.091Z,54,,,,,29.6,
2017-12-30T02:04:13.094Z,54,,,,,29.5,
2017-12-30T02:04:23.089Z,54,,,,,29.3,
2017-12-30T02:04:33.089Z,54,,,,,29.3,
2017-12-30T02:04:43.092Z,54,,,,,29.2,
2017-12-30T02:04:53.095Z,54,,,,,29.2,
2017-12-30T02:05:03.092Z,54,,0,2,40,29.1,38
2017-12-30T02:05:13.094Z,54,,,,35,29,40.1
2017-12-30T02:05:23.093Z,54,,,,29,29,38.8
2017-12-30T02:05:33.093Z,54,,,,,28.9,39.1
2017-12-30T02:05:43.093Z,54,,,,,28.9,40
2017-12-30T02:05:53.098Z,54,,,,,28.9,40
2017-12-30T02:06:03.095Z,54,,,,,28.9,
2017-12-30T02:06:13.093Z,54,,,,,29,40.1
2017-12-30T02:06:23.094Z,54,,,,,29.1,40.2
2017-12-30T02:06:33.090Z,54,,,,,29.2,40.3
2017-12-30T02:06:43.094Z,54,,,,30,29.3,40.4
2017-12-30T02:06:53.095Z,54,,,,29,29.5,40.5
2017-12-30T02:07:03.090Z,54,,,,,29.6,40.6
2017-12-30T02:07:13.094Z,54,,,,,29.7,40.7
2017-12-30T02:07:23.093Z,54,,,,,29.8,40.8
2017-12-30T02:07:33.095Z,54,,,,30,30,
2017-12-30T02:07:43.091Z,54,,,,29,30.1,40.7
2017-12-30T02:07:53.091Z,54,,,,30,30.1,40.6
2017-12-30T02:08:03.095Z,54,,,,29,30.2,40.7
2017-12-30T02:08:13.096Z,54,,,,30,30.3,
2017-12-30T02:08:23.094Z,54,,,,29,30.3,40.8
2017-12-30T02:08:33.091Z,54,,,,,30.3,40.9
2017-12-30T02:08:43.096Z,54,,,,,30.4,41
2017-12-30T02:08:53.097Z,54,,,,30,30.4,41
2017-12-30T02:09:03.091Z,54,,,,29,30.6,41.2
2017-12-30T02:09:13.101Z,54,,,,30,30.6,41.3
2017-12-30T02:09:23.093Z,54,,,,29,30.6,41.4
2017-12-30T02:09:33.096Z,54,,,,,30.7,41.5
2017-12-30T02:09:43.094Z,54,,,,,30.7,41.6
2017-12-30T02:09:53.098Z,54,,,,,30.7,41.7
2017-12-30T02:10:03.096Z,54,,,,30,30.8,41.8
2017-12-30T02:10:13.096Z,54,,,,29,30.8,42
2017-12-30T02:10:23.097Z,54,,,,30,30.9,
2017-12-30T02:10:33.094Z,54,,,,29,30.9,42.1
2017-12-30T02:10:43.093Z,54,,,,,31,42.3
2017-12-30T02:10:53.099Z,54,,,,,31,
2017-12-30T02:11:03.097Z,54,,,,,31.2,42.4
2017-12-30T02:11:13.099Z,54,,,,,31.3,42.7
2017-12-30T02:11:23.092Z,54,,,,,31.3,42.8
2017-12-30T02:11:33.099Z,54,,,,,31.4,42.9
2017-12-30T02:11:43.097Z,54,,,,,31.5,43
2017-12-30T02:11:53.093Z,54,,,,,31.6,43.1
2017-12-30T02:12:03.095Z,54,,,,,31.6,43.2
2017-12-30T02:12:13.100Z,54,,,,,31.8,43.3
2017-12-30T02:12:23.095Z,54,,0,2,0,31.9,42.7
2017-12-30T02:12:33.094Z,54,,,,,32,40.8
2017-12-30T02:12:43.100Z,54,,,,,32,39.9
2017-12-30T02:12:53.098Z,54,,,,,32.1,38.9
2017-12-30T02:13:03.096Z,54,,,,,32.2,38.6
2017-12-30T02:13:13.096Z,54,,,,,32.2,37.9
2017-12-30T02:13:23.095Z,54,,,,,32.3,37.6
2017-12-30T02:13:33.099Z,54,,,,,32.3,36.9
2017-12-30T02:13:43.100Z,54,,,,,32.3,36.8
2017-12-30T02:13:53.101Z,54,,,,,32.3,36.5
2017-12-30T02:14:03.101Z,54,,,,,32.3,36.2
2017-12-30T02:14:13.098Z,54,,,,,32.3,35.9
2017-12-30T02:14:23.101Z,54,,,,,32.3,35.7
2017-12-30T02:14:33.100Z,54,,,,,32.3,35.5
2017-12-30T02:14:43.102Z,54,,,,,32.3,35.4
2017-12-30T02:14:53.095Z,54,,,,,32.3,35.2
2017-12-30T02:15:03.095Z,54,,,,,32.2,34.9
2017-12-30T02:15:13.103Z,54,,,,,32.2,34.8
2017-12-30T02:15:23.103Z,54,,,,,32.2,34.7
2017-12-30T02:15:33.097Z,54,,,,,32.2,
2017-12-30T02:15:43.098Z,54,,,,,32.1,
2017-12-30T02:15:53.113Z,54,,,,,32.1,
2017-12-30T02:16:03.099Z,54,,,,,32.1,
2017-12-30T02:16:13.098Z,54,,,,,32,
2017-12-30T02:16:23.098Z,54,,,,,32,
2017-12-30T02:16:33.103Z,54,,,,,32,
2017-12-30T02:16:43.095Z,54,,,,,32,34.6
2017-12-30T02:16:53.100Z,54,,,,,32,
2017-12-30T02:17:03.100Z,54,,,,,32,
2017-12-30T02:17:13.108Z,54,,,,,31.9,
2017-12-30T02:17:23.102Z,54,,,,,31.9,
2017-12-30T02:17:33.100Z,54,,,,,31.9,
2017-12-30T02:17:43.104Z,54,,,,,31.8,
2017-12-30T02:17:53.105Z,54,,,,,31.8,
2017-12-30T02:18:03.101Z,54,,,,,31.6,
2017-12-30T02:18:13.096Z,54,,,,,31.5,34.7
2017-12-30T02:18:23.102Z,54,,,,,31.5,
2017-12-30T02:18:33.097Z,54,,,,,31.4,
2017-12-30T02:18:43.096Z,54,,,,,31.4,
2017-12-30T02:18:53.097Z,54,,,,,31.3,34.8
2017-12-30T02:19:03.097Z,54,,,,,31.2,
2017-12-30T02:19:13.100Z,54,,,,,31,
2017-12-30T02:19:23.102Z,54,,,,,31,34.9
2017-12-30T02:19:33.101Z,54,,,,,30.9,
2017-12-30T02:19:43.097Z,54,,,,,30.8,
2017-12-30T02:19:53.102Z,54,,,,,30.7,35.1
2017-12-30T02:20:03.099Z,54,,,,,30.7,
2017-12-30T02:20:13.104Z,54,,,,,30.6,
2017-12-30T02:20:23.105Z,54,,,,,30.4,
2017-12-30T02:20:33.100Z,54,,,,,30.4,35.2
2017-12-30T02:20:43.098Z,54,,,,,30.3,
2017-12-30T02:20:53.106Z,54,,,,,30.2,
2017-12-30T02:21:03.099Z,54,,,,,30.1,
2017-12-30T02:21:13.108Z,54,,,,,30,
2017-12-30T02:21:23.105Z,54,,,,,30,
2017-12-30T02:21:33.099Z,54,,,,,29.8,35.3
2017-12-30T02:21:43.100Z,54,,,,,29.8,
2017-12-30T02:21:53.102Z,54,,,,,29.7,
2017-12-30T02:22:03.101Z,54,,,,,29.6,
2017-12-30T02:22:13.107Z,54,,,,,29.5,
2017-12-30T02:22:23.099Z,54,,,,,29.5,
2017-12-30T02:22:33.101Z,54,,,,,29.3,
2017-12-30T02:22:43.102Z,54,,,,,29.3,
2017-12-30T02:22:53.100Z,54,,,,,29.2,
2017-12-30T02:23:03.102Z,54,,,,,29.1,
2017-12-30T02:23:13.101Z,54,61,0,2,43,29.1,37.1
2017-12-30T02:23:23.101Z,54,,,,35,29,40.2
2017-12-30T02:23:33.101Z,54,,,,29,29,38.9
2017-12-30T02:23:43.102Z,54,,,,30,28.9,39.1
2017-12-30T02:23:53.101Z,54,,,,29,28.9,39.9
2017-12-30T02:24:03.102Z,54,,,,,28.9,40
2017-12-30T02:24:13.102Z,54,,,,,28.9,40.1
2017-12-30T02:24:23.101Z,54,,,,,29,
2017-12-30T02:24:33.101Z,54,,,,,29.1,40.2
2017-12-30T02:24:43.102Z,54,,,,,29.2,40.3
2017-12-30T02:24:53.108Z,54,,,,30,29.3,40.4
2017-12-30T02:25:03.104Z,54,,,,29,29.5,40.5
2017-12-30T02:25:13.100Z,54,,,,,29.7,40.6
2017-12-30T02:25:23.104Z,54,,,,,29.7,40.7
2017-12-30T02:25:33.114Z,54,,,,30,29.8,
2017-12-30T02:25:43.104Z,54,,,,29,30,
2017-12-30T02:25:53.104Z,54,,,,,30.1,40.6
2017-12-30T02:26:03.104Z,54,,,,30,30.1,
2017-12-30T02:26:13.103Z,54,,,,29,30.2,
2017-12-30T02:26:23.102Z,54,,,,30,30.2,40.7
2017-12-30T02:26:33.105Z,54,,,,29,30.3,
2017-12-30T02:26:43.112Z,54,,,,30,30.3,40.8
2017-12-30T02:26:53.111Z,54,,,,29,30.3,41
2017-12-30T02:27:03.105Z,54,,,,,30.3,
2017-12-30T02:27:13.104Z,54,,,,,30.4,41.2
2017-12-30T02:27:23.104Z,54,,,,,30.4,41.3
2017-12-30T02:27:33.105Z,54,,,,30,30.4,41.4
2017-12-30T02:27:43.106Z,54,,,,29,30.6,41.5
2017-12-30T02:27:53.108Z,54,,,,,30.6,
2017-12-30T02:28:03.106Z,54,,,,,30.7,41.7
2017-12-30T02:28:13.105Z,54,,,,,30.7,41.8
2017-12-30T02:28:23.102Z,54,,,,,30.8,42
2017-12-30T02:28:33.103Z,54,,,,,30.9,
2017-12-30T02:28:43.109Z,54,,,,,30.9,42.1
2017-12-30T02:28:53.107Z,54,,,,,31,42.2
2017-12-30T02:29:03.103Z,54,,,,30,31.2,42.3
2017-12-30T02:29:13.102Z,54,,,,29,31.2,
2017-12-30T02:29:23.108Z,54,,,,,31.3,42.6
2017-12-30T02:29:33.105Z,54,,,,,31.4,42.7
2017-12-30T02:29:48.204Z,54,,,,,31.5,
2017-12-30T02:29:53.108Z,54,,,,,31.6,42.9
2017-12-30T02:30:03.104Z,54,,,,,31.8,43
2017-12-30T02:30:13.106Z,54,,,,,31.8,43.1
2017-12-30T02:30:23.106Z,54,,,,,31.9,43.2
2017-12-30T02:30:33.108Z,54,,0,2,0,32,41.8
2017-12-30T02:30:43.108Z,54,,,,,32.1,40.8
2017-12-30T02:30:53.112Z,54,,,,,32.2,39.9
2017-12-30T02:31:03.110Z,54,,,,,32.2,38.9
2017-12-30T02:31:13.108Z,54,,,,,32.3,38.5
2017-12-30T02:31:23.108Z,54,,,,,32.3,37.9
2017-12-30T02:31:38.210Z,54,,,,,32.4,37.6
2017-12-30T02:31:43.110Z,54,,,,,32.4,36.9
2017-12-30T02:31:53.109Z,54,,,,,32.4,36.7
2017-12-30T02:32:03.106Z,54,,,,,32.4,36.4
2017-12-30T02:32:13.110Z,54,,,,,32.4,36.1
2017-12-30T02:32:23.115Z,54,,,,,32.4,35.9
2017-12-30T02:32:33.112Z,54,,,,,32.3,35.7
2017-12-30T02:32:43.105Z,54,,,,,32.3,35.5
2017-12-30T02:32:53.110Z,54,,,,,32.3,35.3
2017-12-30T02:33:03.107Z,54,,,,,32.3,35.2
2017-12-30T02:33:13.111Z,54,,,,,32.2,34.9
2017-12-30T02:33:23.108Z,54,,,,,32.2,34.8
2017-12-30T02:33:33.107Z,54,,,,,32.2,34.7
2017-12-30T02:33:43.105Z,54,,,,,32.1,
2017-12-30T02:33:53.106Z,54,,,,,32.1,
2017-12-30T02:34:03.106Z,54,,,,,32.1,
2017-12-30T02:34:13.108Z,54,,,,,32,34.6
2017-12-30T02:34:23.113Z,54,,,,,32,
2017-12-30T02:34:33.113Z,54,,,,,32,
2017-12-30T02:34:43.113Z,54,,,,,32,
2017-12-30T02:34:53.109Z,54,,,,,32,
2017-12-30T02:35:03.113Z,54,,,,,32,
2017-12-30T02:35:13.106Z,54,,,,,32,
2017-12-30T02:35:23.106Z,54,,,,,32,
2017-12-30T02:35:33.108Z,54,,,,,31.9,
2017-12-30T02:35:43.110Z,54,,,,,31.9,
2017-12-30T02:35:53.110Z,54,,,,,31.9,
2017-12-30T02:36:03.113Z,54,,,,,31.8,
2017-12-30T02:36:13.108Z,54,,,,,31.8,
2017-12-30T02:36:23.111Z,54,,,,,31.6,
2017-12-30T02:36:33.111Z,54,,,,,31.5,
2017-12-30T02:36:43.111Z,54,,,,,31.5,34.7
2017-12-30T02:36:53.113Z,54,,,,,31.4,
2017-12-30T02:37:03.109Z,54,,,,,31.3,
2017-12-30T02:37:13.112Z,54,,,,,31.3,
2017-12-30T02:37:23.108Z,54,,,,,31.2,34.8
2017-12-30T02:37:33.114Z,54,,,,,31,
