Time,ActPow,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,HwTSet
2018-02-05T01:17:44.454Z,,,48.9,,23.4,,54
2018-02-05T01:17:54.473Z,,,49,,23.7,,54
2018-02-05T01:18:04.455Z,,,49.1,,23.8,,54
2018-02-05T01:18:14.553Z,,,49.2,,23.8,,54
2018-02-05T01:18:24.457Z,,,49.3,,23.9,,54
2018-02-05T01:18:34.499Z,,,49.4,,24,,54
2018-02-05T01:18:44.464Z,,,,,24.2,,54
2018-02-05T01:18:54.518Z,,,49.5,,24.2,,54
2018-02-05T01:19:04.457Z,,,49.6,,24.3,,54
2018-02-05T01:19:14.681Z,,,,,24.4,,54
2018-02-05T01:19:24.604Z,,,49.7,,24.5,,54
2018-02-05T01:19:34.503Z,,,49.8,,24.7,,54
2018-02-05T01:19:44.463Z,,,49.9,,24.8,,54
2018-02-05T01:19:54.474Z,0,0,49.3,,24.9,2,54
2018-02-05T01:20:04.450Z,,,46.8,,24.9,,54
2018-02-05T01:20:14.587Z,,,45.7,,24.9,,54
2018-02-05T01:20:24.452Z,,,45,,24.8,,54
2018-02-05T01:20:34.548Z,,,44.2,,,,
2018-02-05T01:20:44.492Z,,,43.6,,24.4,,54
2018-02-05T01:20:54.476Z,,,43.1,,24.3,,54
2018-02-05T01:21:04.456Z,,,42.7,,24.2,,54
2018-02-05T01:21:14.583Z,,,42.2,,24,,54
2018-02-05T01:21:24.526Z,,,41.8,,24,,54
2018-02-05T01:21:34.474Z,,,41.5,,23.9,,54
2018-02-05T01:21:44.467Z,,,41.2,,23.8,,54
2018-02-05T01:21:54.532Z,,,41,,23.7,,54
2018-02-05T01:22:04.453Z,,,40.8,,23.7,,54
2018-02-05T01:22:14.600Z,,,40.6,,23.6,,54
2018-02-05T01:22:24.475Z,,,40.4,,23.4,,54
2018-02-05T01:22:34.519Z,,,40.2,,,,
2018-02-05T01:22:44.495Z,,,40.1,,23.3,,54
2018-02-05T01:22:54.458Z,,,40,,,,
2018-02-05T01:23:04.460Z,,,39.9,,23,,54
2018-02-05T01:23:14.631Z,,,39.9,,22.8,,54
2018-02-05T01:23:24.459Z,,,,,23.1,,54
2018-02-05T01:23:34.596Z,,,,,23,,54
2018-02-05T01:23:44.464Z,,,,,22.6,,54
2018-02-05T01:23:54.458Z,,,,,22.4,,54
2018-02-05T01:24:04.473Z,,,,,22.1,,54
2018-02-05T01:24:14.604Z,,,,,21.7,,54
2018-02-05T01:24:24.650Z,,,,,21.5,,54
2018-02-05T01:24:34.480Z,,,,,21.2,,54
2018-02-05T01:24:44.460Z,,,,,20.9,,54
2018-02-05T01:24:54.545Z,,,40,,20.8,,54
2018-02-05T01:25:04.616Z,,,,,20.5,,54
2018-02-05T01:25:14.616Z,,,40.1,,20.4,,54
2018-02-05T01:25:24.458Z,,,,,20.1,,54
2018-02-05T01:25:34.475Z,,,40.2,,20,,54
2018-02-05T01:25:44.499Z,,,,,19.8,,54
2018-02-05T01:25:54.460Z,,,40.3,,19.6,,54
2018-02-05T01:26:04.592Z,,,,,19.6,,54
2018-02-05T01:26:14.785Z,,,40.4,,19.3,,54
2018-02-05T01:26:24.491Z,,,,,19.3,,54
2018-02-05T01:26:34.495Z,,,,,19,,54
2018-02-05T01:26:44.512Z,,,,,19,,54
2018-02-05T01:26:54.553Z,,,40.5,,18.9,,54
2018-02-05T01:27:04.465Z,,,,,18.8,,54
2018-02-05T01:27:14.664Z,,,,,18.8,,54
2018-02-05T01:27:24.472Z,,,,,18.6,,54
2018-02-05T01:27:34.474Z,,,,,18.5,,54
2018-02-05T01:27:44.684Z,,,,,18.4,,54
2018-02-05T01:27:54.581Z,,,,,18.4,,54
2018-02-05T01:28:04.484Z,,,,,18.4,,54
2018-02-05T01:28:14.599Z,43,0,42.1,,18.2,2,54
2018-02-05T01:28:24.650Z,30,,46,,18.1,,54
2018-02-05T01:28:34.650Z,29,,44.4,,,,
2018-02-05T01:28:44.644Z,,,45.3,,19.4,,54
2018-02-05T01:28:54.456Z,,,45.9,,20,,54
2018-02-05T01:29:04.477Z,,,,,20.6,,54
2018-02-05T01:29:14.690Z,,,46.1,,21.2,,54
2018-02-05T01:29:24.456Z,,,,,21.6,,54
2018-02-05T01:29:34.635Z,,,,,21.9,,54
2018-02-05T01:29:44.459Z,,,46.3,,22.1,,54
2018-02-05T01:29:54.470Z,,,46.4,,22.4,,54
2018-02-05T01:30:04.462Z,,,46.5,,22.5,,54
2018-02-05T01:30:14.636Z,,,46.7,,22.7,,54
2018-02-05T01:30:24.467Z,,,46.8,,22.8,,54
2018-02-05T01:30:34.528Z,,,,,22.8,,54
2018-02-05T01:30:44.464Z,30,,46.9,,23,,54
2018-02-05T01:30:54.495Z,29,,47,,23.2,,54
2018-02-05T01:31:04.462Z,,,47.1,,23.3,,54
2018-02-05T01:31:14.586Z,,,47.2,,23.4,,54
2018-02-05T01:31:25.091Z,,,47.3,,23.4,,54
2018-02-05T01:31:34.648Z,,,,,23.6,,54
2018-02-05T01:31:44.459Z,,,47.6,,23.7,,54
2018-02-05T01:31:54.459Z,,,47.7,,23.7,,54
2018-02-05T01:32:04.519Z,,,47.8,,23.8,,54
2018-02-05T01:32:14.591Z,30,,47.9,,23.9,,54
2018-02-05T01:32:24.551Z,29,,48,,24,,54
2018-02-05T01:32:34.470Z,,,48.2,,24.2,,54
2018-02-05T01:32:44.489Z,,,48.3,,24.3,,54
2018-02-05T01:32:54.678Z,,,48.4,,,,
2018-02-05T01:33:04.459Z,,,48.5,,24.4,,54
2018-02-05T01:33:14.657Z,,,48.6,,24.5,,54
2018-02-05T01:33:24.520Z,,,48.7,,24.5,,54
2018-02-05T01:33:34.460Z,,,48.9,,24.7,,54
2018-02-05T01:33:44.551Z,,,49,,24.8,,54
2018-02-05T01:33:54.481Z,30,,49.1,,24.8,,54
2018-02-05T01:34:04.471Z,,,49.2,,24.9,,54
2018-02-05T01:34:14.619Z,29,,49.3,,24.9,,54
2018-02-05T01:34:24.512Z,,,49.4,,25,,54
2018-02-05T01:34:34.472Z,,,49.5,,25,,54
2018-02-05T01:34:44.491Z,,,49.6,,25.1,,54
2018-02-05T01:34:54.521Z,,,49.7,,,,
2018-02-05T01:35:04.639Z,,,49.8,,25.3,,54
2018-02-05T01:35:14.558Z,,,,,25.4,,54
2018-02-05T01:35:24.713Z,,,50,,,,
2018-02-05T01:35:34.492Z,,,50.2,,25.4,,54
2018-02-05T01:35:44.466Z,,,,,25.5,,54
2018-02-05T01:35:54.521Z,,,50.3,,,,
2018-02-05T01:36:04.458Z,,,50.5,,25.6,,54
2018-02-05T01:36:14.597Z,,,,,25.6,,54
2018-02-05T01:36:24.466Z,,,50.6,,,,
2018-02-05T01:36:34.518Z,,,,,25.7,,54
2018-02-05T01:36:44.465Z,,,50.7,,25.9,,54
2018-02-05T01:36:54.534Z,,,51,,,,
2018-02-05T01:37:04.548Z,,,51.1,,25.9,,54
2018-02-05T01:37:14.650Z,,,,,25.9,,54
2018-02-05T01:37:24.460Z,,,51.3,,,,
2018-02-05T01:37:34.465Z,,,,,26,,54
2018-02-05T01:37:44.462Z,,,51.4,,26.1,,54
2018-02-05T01:37:54.590Z,,,51.5,,,,
2018-02-05T01:38:04.496Z,,,51.6,,26.1,,54
2018-02-05T01:38:14.566Z,,,,,26.1,,54
2018-02-05T01:38:24.460Z,,,51.8,,,,
2018-02-05T01:38:34.487Z,,,,,26.2,,54
2018-02-05T01:38:44.549Z,,,51.9,,26.2,,54
2018-02-05T01:38:54.484Z,,,52,,,,
2018-02-05T01:39:04.463Z,,,52.1,,26.3,,54
2018-02-05T01:39:14.611Z,,,,,26.3,,54
2018-02-05T01:39:24.566Z,,,52.3,,,,
2018-02-05T01:39:34.481Z,,,,,26.3,,54
2018-02-05T01:39:44.466Z,0,0,52.2,,,2,
2018-02-05T01:39:54.527Z,,,49.6,,26.5,,54
2018-02-05T01:40:04.485Z,,,48.4,,26.1,,54
2018-02-05T01:40:14.634Z,,,47.7,,26.3,,54
2018-02-05T01:40:24.501Z,,,46.7,,26.1,,54
2018-02-05T01:40:34.477Z,,,,,25.7,,54
2018-02-05T01:40:44.521Z,,,45.6,,,,
2018-02-05T01:40:54.509Z,,,45.1,,25.6,,54
2018-02-05T01:41:04.461Z,,,44.7,,,,
2018-02-05T01:41:14.574Z,,,,,25.4,,54
2018-02-05T01:41:24.555Z,,,44.3,,25.3,,54
2018-02-05T01:41:34.594Z,,,43.7,,,,
2018-02-05T01:41:44.530Z,,,43.4,,25.1,,54
2018-02-05T01:41:54.466Z,,,43.2,,24.9,,54
2018-02-05T01:42:04.510Z,,,,,24.8,,54
2018-02-05T01:42:14.680Z,,,42.8,,,,
2018-02-05T01:42:24.465Z,,,42.6,,24.7,,54
2018-02-05T01:42:34.508Z,,,,,24.5,,54
2018-02-05T01:42:44.469Z,,,42.1,,,,
2018-02-05T01:42:54.589Z,,,,,24.4,,54
2018-02-05T01:43:04.520Z,,,,,23.9,,54
2018-02-05T01:43:14.563Z,,,,,24,,54
2018-02-05T01:43:34.611Z,,,,,23.7,,54
2018-02-05T01:43:44.472Z,,,42,,23.3,,54
2018-02-05T01:44:04.473Z,,,42.1,,22.6,,54
2018-02-05T01:44:14.656Z,,,,,22.4,,54
2018-02-05T01:44:34.478Z,,,,,21.7,,54
2018-02-05T01:44:44.469Z,,,,,21.5,,54
2018-02-05T01:44:54.464Z,,,42.2,,,,
2018-02-05T01:45:04.464Z,,,42.3,,20.9,,54
2018-02-05T01:45:14.566Z,,,,,20.6,,54
2018-02-05T01:45:24.490Z,,,42.4,,,,
2018-02-05T01:45:34.465Z,,,,,20.2,,54
2018-02-05T01:45:44.472Z,,,,,20.1,,54
2018-02-05T01:45:54.463Z,,,42.6,,,,
2018-02-05T01:46:04.482Z,,,,,19.7,,54
2018-02-05T01:46:24.471Z,,,42.7,,19.6,,54
2018-02-05T01:46:34.466Z,,,,,19.3,,54
2018-02-05T01:46:54.465Z,,,42.8,,19.2,,54
2018-02-05T01:47:04.471Z,,,,,18.9,,54
2018-02-05T01:47:14.630Z,,,42.7,,,,
2018-02-05T01:47:24.465Z,,,42.8,,18.8,,54
2018-02-05T01:47:34.472Z,,,,,18.6,,54
2018-02-05T01:47:44.471Z,,0,,,,2,
2018-02-05T01:47:54.500Z,38,,46.4,,18.5,,54
2018-02-05T01:48:04.467Z,30,,47.2,,18.5,,54
2018-02-05T01:48:14.593Z,29,,46.2,,18.6,,54
2018-02-05T01:48:24.471Z,,,47.8,,19.3,,54
2018-02-05T01:48:34.475Z,,,,,20.6,,54
2018-02-05T01:48:44.473Z,,,47.6,,,,
2018-02-05T01:48:54.486Z,,,47.8,,21.3,,54
2018-02-05T01:49:04.538Z,,,,,22.2,,54
2018-02-05T01:49:14.738Z,,,47.9,,,,
2018-02-05T01:49:24.487Z,,,48,,22.5,,54
2018-02-05T01:49:34.487Z,,,,,22.8,,54
2018-02-05T01:49:44.490Z,,,48.1,,,,
2018-02-05T01:49:54.481Z,,,48.2,,23,,54
2018-02-05T01:50:04.529Z,,,,,23.1,,54
2018-02-05T01:50:14.629Z,,,48.3,,,,
2018-02-05T01:50:24.468Z,,,48.4,,23.2,,54
2018-02-05T01:50:34.471Z,,,,,23.6,,54
2018-02-05T01:50:44.470Z,,,48.5,,,,
2018-02-05T01:50:54.472Z,,,48.6,,23.6,,54
2018-02-05T01:51:04.469Z,,,,,23.8,,54
2018-02-05T01:51:14.592Z,,,48.7,,,,
2018-02-05T01:51:24.476Z,,,48.9,,23.9,,54
2018-02-05T01:51:34.474Z,,,,,24.2,,54
2018-02-05T01:51:44.472Z,,,49,,,,
2018-02-05T01:51:54.501Z,,,,,24.3,,54
2018-02-05T01:52:04.476Z,,,49.2,,,,
2018-02-05T01:52:14.611Z,,,49.3,,24.4,,54
2018-02-05T01:52:24.472Z,,,49.4,,24.7,,54
2018-02-05T01:52:34.471Z,,,49.5,,,,
2018-02-05T01:52:44.516Z,,,49.6,,24.8,,54
2018-02-05T01:52:54.470Z,30,,49.7,,24.8,,54
2018-02-05T01:53:04.472Z,,,49.8,,25,,54
2018-02-05T01:53:14.660Z,29,,50,,,,
2018-02-05T01:53:24.522Z,,,,,25.1,,54
2018-02-05T01:53:34.473Z,,,50.1,,,,
2018-02-05T01:53:44.628Z,,,50.2,,25.3,,54
2018-02-05T01:53:54.570Z,,,50.3,,25.3,,54
2018-02-05T01:54:04.472Z,,,50.4,,25.5,,54
2018-02-05T01:54:14.573Z,,,50.5,,,,
2018-02-05T01:54:24.470Z,29,,50.7,,25.5,,54
2018-02-05T01:54:34.515Z,,,,,25.6,,54
2018-02-05T01:54:44.476Z,,,51,,,,
2018-02-05T01:54:54.554Z,,,,,25.6,,54
2018-02-05T01:55:04.478Z,,,51.1,,25.7,,54
2018-02-05T01:55:14.615Z,,,51.2,,25.7,,54
2018-02-05T01:55:24.555Z,,,,,25.9,,54
2018-02-05T01:55:34.471Z,,,51.3,,,,
2018-02-05T01:55:44.518Z,,,51.4,,26,,54
2018-02-05T01:55:54.525Z,,,51.5,,26,,54
2018-02-05T01:56:04.536Z,30,,51.6,,26,,54
2018-02-05T01:56:14.614Z,29,,51.7,,26.1,,54
2018-02-05T01:56:24.476Z,,,51.8,,26.1,,54
2018-02-05T01:56:34.491Z,,,,,26.2,,54
2018-02-05T01:56:44.512Z,,,52,,26.2,,54
2018-02-05T01:56:54.473Z,30,,,,26.2,,54
2018-02-05T01:57:04.496Z,29,,,,26.3,,54
2018-02-05T01:57:14.608Z,,,52.1,,26.3,,54
2018-02-05T01:57:24.478Z,,,52.3,,26.3,,54
2018-02-05T01:57:34.500Z,0,0,50.9,,26.5,2,54
2018-02-05T01:57:44.489Z,,,48.8,,26.6,,54
2018-02-05T01:57:54.497Z,,,47.8,,26.5,,54
2018-02-05T01:58:04.498Z,,,46.9,,26.2,,54
2018-02-05T01:58:14.670Z,,,46.8,,26,,54
2018-02-05T01:58:24.484Z,,,45.9,,25.7,,54
2018-02-05T01:58:34.479Z,,,45.6,,25.6,,54
2018-02-05T01:58:44.478Z,,,44.9,,25.4,,54
2018-02-05T01:58:54.479Z,,,44.7,,25.3,,54
2018-02-05T01:59:04.474Z,,,44.3,,25.1,,54
2018-02-05T01:59:14.633Z,,,43.9,,25,,54
2018-02-05T01:59:24.479Z,,,43.7,,24.9,,54
2018-02-05T01:59:34.474Z,,,43.4,,24.8,,54
2018-02-05T01:59:44.478Z,,,43.2,,24.7,,54
2018-02-05T01:59:54.471Z,,,42.9,,24.7,,54
2018-02-05T02:00:04.576Z,,,42.7,,24.5,,54
2018-02-05T02:00:14.657Z,,,42.4,,24.4,,54
2018-02-05T02:00:24.511Z,,,42.1,,24.3,,54
2018-02-05T02:00:34.476Z,,,,,24.2,,54
2018-02-05T02:00:44.539Z,,,,,24,,54
2018-02-05T02:00:54.480Z,,,42,,23.8,,54
2018-02-05T02:01:04.521Z,,,,,23.8,,54
2018-02-05T02:01:14.688Z,,,,,23.8,,54
2018-02-05T02:01:24.475Z,,,,,23.6,,54
2018-02-05T02:01:34.562Z,,,,,23.2,,54
2018-02-05T02:01:44.474Z,,,,,23,,54
2018-02-05T02:01:54.498Z,,,,,22.6,,54
2018-02-05T02:02:04.482Z,,,,,22.4,,54
2018-02-05T02:02:14.609Z,,,,,22.1,,54
2018-02-05T02:02:24.521Z,,,,,21.9,,54
2018-02-05T02:02:34.530Z,,,42.1,,21.6,,54
2018-02-05T02:02:44.481Z,,,42.2,,21.3,,54
2018-02-05T02:02:54.512Z,,,,,21.2,,54
2018-02-05T02:03:04.483Z,,,42.3,,21.1,,54
2018-02-05T02:03:14.574Z,,,,,20.8,,54
2018-02-05T02:03:24.504Z,0,0,42.4,61,20.6,2,54
2018-02-05T02:03:34.523Z,,,,,20.5,,54
2018-02-05T02:03:44.474Z,,,42.6,,20.4,,54
2018-02-05T02:03:54.477Z,,,,,20.2,,54
2018-02-05T02:04:04.504Z,,,,,20.1,,54
2018-02-05T02:04:14.597Z,,,,,20,,54
2018-02-05T02:04:24.505Z,,,42.7,,19.8,,54
2018-02-05T02:04:34.480Z,,,,,19.8,,54
2018-02-05T02:04:44.481Z,,,,,19.7,,54
2018-02-05T02:04:54.474Z,,,,,19.6,,54
2018-02-05T02:05:04.516Z,,,,,19.4,,54
2018-02-05T02:05:14.586Z,,,,,19.4,,54
2018-02-05T02:05:24.513Z,,,,,19.3,,54
2018-02-05T02:05:34.503Z,40,0,46.1,,19.3,2,54
2018-02-05T02:05:44.495Z,29,,47.9,,19.2,,54
2018-02-05T02:05:59.594Z,,,46.8,,19.3,,54
2018-02-05T02:06:04.477Z,,,47,,19.8,,54
2018-02-05T02:06:14.595Z,,,47.3,,20.8,,54
2018-02-05T02:06:24.496Z,,,47.7,,21.3,,54
2018-02-05T02:06:34.582Z,,,47.8,,22,,54
2018-02-05T02:06:44.567Z,,,47.9,,22.4,,54
2018-02-05T02:06:54.528Z,30,,,,22.7,,54
2018-02-05T02:07:04.478Z,29,,48,,23.1,,54
2018-02-05T02:07:14.608Z,,,,,23.3,,54
2018-02-05T02:07:24.524Z,30,,48.1,,23.4,,54
2018-02-05T02:07:34.478Z,29,,48.2,,23.6,,54
2018-02-05T02:07:44.559Z,30,,48.3,,23.7,,54
2018-02-05T02:07:54.481Z,29,,48.4,,23.7,,54
2018-02-05T02:08:04.569Z,,,,,23.8,,54
2018-02-05T02:08:14.662Z,,,48.5,,23.9,,54
2018-02-05T02:08:24.489Z,,,48.6,,24,,54
2018-02-05T02:08:34.480Z,,,,,24,,54
2018-02-05T02:08:44.480Z,,,48.7,,24.3,,54
2018-02-05T02:08:54.617Z,,,48.8,,24.3,,54
2018-02-05T02:09:04.570Z,,,48.9,,24.4,,54
2018-02-05T02:09:14.620Z,,,49,,24.5,,54
2018-02-05T02:09:24.549Z,30,,49.1,,24.5,,54
2018-02-05T02:09:34.479Z,,,49.2,,24.8,,54
2018-02-05T02:09:44.490Z,,,,,24.9,,54
2018-02-05T02:09:54.513Z,29,,49.3,,24.9,,54
2018-02-05T02:10:04.570Z,,,49.5,,25,,54
2018-02-05T02:10:14.642Z,,,,,25.1,,54
2018-02-05T02:10:24.538Z,,,49.7,,25.3,,54
2018-02-05T02:10:34.493Z,,,49.8,,25.3,,54
2018-02-05T02:10:44.927Z,,,50,,25.4,,54
2018-02-05T02:10:54.542Z,,,,,25.5,,54
2018-02-05T02:11:04.492Z,,,50.1,,25.5,,54
2018-02-05T02:11:14.619Z,,,50.2,,25.6,,54
2018-02-05T02:11:24.483Z,,,50.3,,25.6,,54
2018-02-05T02:11:34.488Z,,,50.4,,25.6,,54
2018-02-05T02:11:44.729Z,30,,50.5,,25.7,,54
2018-02-05T02:11:54.563Z,29,,50.6,,25.9,,54
2018-02-05T02:12:04.479Z,,,50.7,,25.9,,54
2018-02-05T02:12:14.584Z,,,50.9,,26,,54
2018-02-05T02:12:24.511Z,,,51,,26,,54
2018-02-05T02:12:34.491Z,,,,,26,,54
2018-02-05T02:12:44.493Z,,,51.1,,26.1,,54
2018-02-05T02:12:54.483Z,,,51.2,,26,,54
2018-02-05T02:13:04.522Z,,,51.3,,26.1,,54
2018-02-05T02:13:14.693Z,,,51.4,,26.1,,54
2018-02-05T02:13:24.529Z,30,,51.5,,26.1,,54
2018-02-05T02:13:34.550Z,,,51.6,,26.2,,54
2018-02-05T02:13:44.488Z,29,,51.7,,26.2,,54
2018-02-05T02:13:54.486Z,,,51.8,,26.2,,54
2018-02-05T02:14:04.486Z,,,,,26.3,,54
2018-02-05T02:14:14.623Z,,,52,,26.5,,54
2018-02-05T02:14:24.481Z,,,,,26.3,,54
2018-02-05T02:14:34.480Z,,,52.1,,26.5,,54
2018-02-05T02:14:44.527Z,,,52.2,,26.5,,54
2018-02-05T02:14:54.629Z,,,,,26.6,,54
2018-02-05T02:15:04.512Z,,,52.3,,26.6,,54
2018-02-05T02:15:14.603Z,0,0,50.7,,26.7,2,54
2018-02-05T02:15:24.481Z,,,48.9,,26.7,,54
2018-02-05T02:15:34.524Z,,,48.6,,26.7,,54
2018-02-05T02:15:44.497Z,,,47.8,,26.2,,54
2018-02-05T02:15:54.497Z,,,46.9,,26.2,,54
2018-02-05T02:16:04.496Z,,,45.9,,26.1,,54
2018-02-05T02:16:14.587Z,,,45.8,,25.7,,54
2018-02-05T02:16:24.486Z,,,44.9,,25.7,,54
2018-02-05T02:16:34.487Z,,,44.8,,25.6,,54
2018-02-05T02:16:44.499Z,,,44.4,,25.5,,54
2018-02-05T02:16:54.482Z,,,43.9,,25.4,,54
2018-02-05T02:17:04.499Z,,,43.8,,25.3,,54
2018-02-05T02:17:14.656Z,,,43.5,,25.3,,54
2018-02-05T02:17:24.500Z,,,43.3,,25.1,,54
2018-02-05T02:17:34.503Z,,,42.9,,24.9,,54
2018-02-05T02:17:44.490Z,,,42.8,,24.8,,54
2018-02-05T02:17:54.500Z,,,42.6,,24.8,,54
2018-02-05T02:18:04.648Z,,,42.3,,24.7,,54
2018-02-05T02:18:14.605Z,,,42.1,,24.5,,54
2018-02-05T02:18:24.491Z,,,,,24.4,,54
2018-02-05T02:18:34.484Z,,,,,24.2,,54
2018-02-05T02:18:44.502Z,,,,,24,,54
2018-02-05T02:18:54.516Z,,,,,24,,54
2018-02-05T02:19:04.649Z,,,42,,23.9,,54
2018-02-05T02:19:14.599Z,,,,,23.6,,54
2018-02-05T02:19:24.510Z,,,,,23.2,,54
2018-02-05T02:19:34.491Z,,,,,22.8,,54
2018-02-05T02:19:44.484Z,,,,,22.6,,54
2018-02-05T02:19:54.572Z,,,,,22.4,,54
2018-02-05T02:20:04.546Z,,,42.1,,22.1,,54
2018-02-05T02:20:14.643Z,,,,,21.9,,54
2018-02-05T02:20:24.503Z,,,42.2,,21.6,,54
2018-02-05T02:20:34.554Z,,,,,21.5,,54
2018-02-05T02:20:44.500Z,,,42.3,,21.2,,54
2018-02-05T02:20:54.494Z,,,,,21.1,,54
2018-02-05T02:21:04.498Z,,,42.4,,20.9,,54
2018-02-05T02:21:14.624Z,,,,,20.6,,54
2018-02-05T02:21:24.489Z,,,42.6,,20.5,,54
2018-02-05T02:21:34.490Z,,,,,20.4,,54
2018-02-05T02:21:44.492Z,,,,,20.2,,54
2018-02-05T02:21:59.641Z,,,42.7,,20.1,,54
2018-02-05T02:22:04.488Z,,,,,20,,54
2018-02-05T02:22:14.586Z,,,,,20,,54
2018-02-05T02:22:24.504Z,,,,,19.8,,54
2018-02-05T02:22:34.489Z,,,,,19.7,,54
2018-02-05T02:22:44.499Z,,,42.8,,19.6,,54
2018-02-05T02:22:54.496Z,,,,,19.6,,54
2018-02-05T02:23:04.505Z,,,,,19.4,,54
2018-02-05T02:23:14.655Z,41,0,45,,19.4,2,54
2018-02-05T02:23:24.497Z,29,,47.9,,19.3,,54
2018-02-05T02:23:34.557Z,,,46.9,,19.3,,54
2018-02-05T02:23:44.507Z,,,47.2,,19.8,,54
2018-02-05T02:23:54.530Z,,,47.4,,20.6,,54
2018-02-05T02:24:04.513Z,30,,47.8,,21.2,,54
2018-02-05T02:24:14.610Z,29,,,,21.9,,54
2018-02-05T02:24:24.542Z,,,47.9,,22.4,,54
2018-02-05T02:24:34.487Z,30,,,,22.7,,54
2018-02-05T02:24:44.513Z,29,,48,,23.1,,54
2018-02-05T02:24:54.490Z,,,,,23.3,,54
2018-02-05T02:25:04.538Z,,,48.1,,23.6,,54
2018-02-05T02:25:14.645Z,,,,,23.6,,54
2018-02-05T02:25:24.488Z,,,48.2,,23.7,,54
2018-02-05T02:25:34.489Z,,,48.3,,23.8,,54
2018-02-05T02:25:44.507Z,,,48.4,,23.8,,54
2018-02-05T02:25:54.494Z,,,48.5,,23.9,,54
2018-02-05T02:26:04.583Z,,,,,24,,54
2018-02-05T02:26:14.599Z,,,48.6,,24.2,,54
2018-02-05T02:26:24.629Z,30,,48.7,,24.3,,54
2018-02-05T02:26:34.758Z,29,,48.8,,24.4,,54
2018-02-05T02:26:44.501Z,,,48.9,,24.4,,54
2018-02-05T02:26:54.543Z,29,,49,,24.5,,54
2018-02-05T02:27:04.491Z,,,,,24.7,,54
2018-02-05T02:27:14.607Z,,,49.1,,24.8,,54
2018-02-05T02:27:24.564Z,,,49.2,,24.8,,54
2018-02-05T02:27:34.492Z,,,49.3,,24.9,,54
2018-02-05T02:27:44.622Z,,,49.5,,25,,54
2018-02-05T02:27:54.506Z,,,49.6,,25.1,,54
2018-02-05T02:28:04.493Z,,,49.7,,25.3,,54
2018-02-05T02:28:14.592Z,,,49.8,,25.3,,54
2018-02-05T02:28:24.508Z,,,50,,25.4,,54
2018-02-05T02:28:34.503Z,,,,,25.5,,54
2018-02-05T02:28:44.530Z,,,50.1,,25.5,,54
2018-02-05T02:28:54.500Z,,,50.2,,25.5,,54
2018-02-05T02:29:04.501Z,,,50.3,,25.6,,54
2018-02-05T02:29:14.641Z,,,50.4,,25.7,,54
2018-02-05T02:29:24.516Z,30,,50.5,,25.7,,54
2018-02-05T02:29:34.514Z,29,,50.6,,25.9,,54
2018-02-05T02:29:44.534Z,,,50.7,,26,,54
2018-02-05T02:29:54.536Z,,,50.9,,26,,54
2018-02-05T02:30:04.494Z,,,51,,26,,54
2018-02-05T02:30:14.673Z,,,51.1,,26,,54
2018-02-05T02:30:24.564Z,30,,,,26.1,,54
2018-02-05T02:30:34.495Z,29,,51.2,,26.1,,54
2018-02-05T02:30:44.509Z,,,51.3,,26.2,,54
2018-02-05T02:30:54.494Z,,,51.4,,26.2,,54
2018-02-05T02:31:04.516Z,,,51.5,,26.2,,54
2018-02-05T02:31:14.595Z,,,51.6,,26.2,,54
2018-02-05T02:31:24.496Z,,,51.7,,26.2,,54
2018-02-05T02:31:34.495Z,,,,,26.3,,54
2018-02-05T02:31:44.561Z,,,51.9,,26.3,,54
2018-02-05T02:31:54.587Z,,,52,,26.3,,54
2018-02-05T02:32:04.526Z,,,,,26.5,,54
2018-02-05T02:32:14.636Z,,,52.1,,26.5,,54
2018-02-05T02:32:24.496Z,,,52.2,,26.5,,54
2018-02-05T02:32:34.520Z,,,,,26.6,,54
2018-02-05T02:32:44.535Z,,,52.3,,26.6,,54
2018-02-05T02:32:54.502Z,0,0,51.9,,26.7,2,54
2018-02-05T02:33:04.536Z,,,49.8,,26.7,,54
2018-02-05T02:33:14.677Z,,,48.7,,26.7,,54
2018-02-05T02:33:24.508Z,,,47.9,,26.5,,54
2018-02-05T02:33:34.538Z,,,46.9,,26.2,,54
2018-02-05T02:33:44.498Z,,,45.9,,26,,54
2018-02-05T02:33:54.508Z,,,,,25.9,,54
2018-02-05T02:34:04.508Z,,,45.3,,25.6,,54
2018-02-05T02:34:14.808Z,,,44.9,,25.5,,54
2018-02-05T02:34:24.509Z,,,44.5,,25.4,,54
2018-02-05T02:34:34.500Z,,,43.9,,25.3,,54
2018-02-05T02:34:44.579Z,,,43.8,,25.1,,54
2018-02-05T02:34:54.510Z,,,43.6,,25,,54
2018-02-05T02:35:04.550Z,,,43.3,,24.9,,54
2018-02-05T02:35:14.733Z,,,42.9,,24.8,,54
2018-02-05T02:35:24.610Z,,,,,24.7,,54
2018-02-05T02:35:34.543Z,,,42.7,,24.7,,54
2018-02-05T02:35:44.501Z,,,42.4,,24.5,,54
2018-02-05T02:35:54.505Z,,,42.2,,24.4,,54
2018-02-05T02:36:04.559Z,,,42.1,,24.3,,54
2018-02-05T02:36:14.620Z,,,42.2,,24,,54
2018-02-05T02:36:24.560Z,,,42.1,,23.9,,54
2018-02-05T02:36:34.557Z,,,,,24,,54
2018-02-05T02:36:44.501Z,,,,,23.8,,54
2018-02-05T02:36:54.498Z,,,,,23.6,,54
2018-02-05T02:37:04.502Z,,,,,23.2,,54
