Time,PrimT,PrimTSet,ActPow,HwTSet,ChActive,HwTOutlet,HwActive
2017-12-18T17:34:17.261Z,,,,54,,28.6,
2017-12-18T17:34:26.767Z,,,,54,,28.6,
2017-12-18T17:34:36.772Z,,,,54,,28.6,
2017-12-18T17:34:46.924Z,,,,54,,28.5,
2017-12-18T17:34:56.768Z,,,,54,,28.5,
2017-12-18T17:35:06.870Z,,,,54,,28.4,
2017-12-18T17:35:16.767Z,,,,54,,28.4,
2017-12-18T17:35:26.767Z,,,,54,,28.3,
2017-12-18T17:35:36.770Z,,,,54,,28.3,
2017-12-18T17:35:46.772Z,33.1,,,54,,28.3,
2017-12-18T17:35:56.768Z,,,,54,,28.1,
2017-12-18T17:36:06.869Z,,,,54,,28.1,
2017-12-18T17:36:16.783Z,,,,54,,28.1,
2017-12-18T17:36:26.805Z,,,,54,,28,
2017-12-18T17:36:36.772Z,,,,54,,28,
2017-12-18T17:36:46.777Z,,,,54,,27.9,
2017-12-18T17:36:56.770Z,,,,54,,27.9,
2017-12-18T17:37:06.857Z,,,,54,,27.9,
2017-12-18T17:37:16.773Z,32.9,,,54,,27.8,
2017-12-18T17:37:26.772Z,37.5,,38,54,1,27.8,0
2017-12-18T17:37:36.770Z,38.8,,29,54,,27.8,
2017-12-18T17:37:46.774Z,36.8,,29,54,,27.7,
2017-12-18T17:37:56.771Z,37.7,,,54,,27.7,
2017-12-18T17:38:06.902Z,38,,,54,,27.7,
2017-12-18T17:38:16.784Z,38.1,,,54,,27.5,
2017-12-18T17:38:26.777Z,38.2,,,54,,27.7,
2017-12-18T17:38:36.772Z,38.3,,,54,,27.8,
2017-12-18T17:38:46.794Z,38.4,,,54,,27.8,
2017-12-18T17:38:56.785Z,38.5,,,54,,27.9,
2017-12-18T17:39:06.962Z,38.6,,30,54,,28.1,
2017-12-18T17:39:16.782Z,38.7,,29,54,,28.3,
2017-12-18T17:39:26.771Z,38.8,,,54,,28.4,
2017-12-18T17:39:36.775Z,39.1,,,54,,28.6,
2017-12-18T17:39:46.774Z,38.9,,,54,,28.7,
2017-12-18T17:39:56.847Z,38.9,,30,54,,28.9,
2017-12-18T17:40:06.881Z,,,29,54,,29,
2017-12-18T17:40:16.771Z,39.1,,,54,,29.1,
2017-12-18T17:40:26.771Z,39.2,,,54,,29.2,
2017-12-18T17:40:36.777Z,39.3,,,54,,29.2,
2017-12-18T17:40:46.772Z,39.4,,,54,,29.3,
2017-12-18T17:40:57.653Z,39.6,,,54,,29.3,
2017-12-18T17:41:06.824Z,39.7,,,54,,29.3,
2017-12-18T17:41:16.776Z,39.8,,,54,,29.5,
2017-12-18T17:41:26.775Z,40,,,54,,29.6,
2017-12-18T17:41:38.032Z,40.1,,,54,,29.6,
2017-12-18T17:41:46.785Z,40.2,,,54,,29.7,
2017-12-18T17:41:56.791Z,40.4,,,54,,29.7,
2017-12-18T17:42:08.346Z,40.5,,,54,,29.8,
2017-12-18T17:42:16.772Z,40.6,,,54,,29.8,
2017-12-18T17:42:26.800Z,40.8,,,54,,30,
2017-12-18T17:42:36.775Z,40.9,,,54,,30.1,
2017-12-18T17:42:46.773Z,41,,,54,,30.2,
2017-12-18T17:42:56.771Z,41.1,,,54,,30.3,
2017-12-18T17:43:06.873Z,41.3,,30,54,,30.3,
2017-12-18T17:43:16.774Z,41.4,,29,54,,30.4,
2017-12-18T17:43:26.778Z,41.5,,,54,,30.4,
2017-12-18T17:43:36.794Z,40.5,,0,54,1,30.4,0
2017-12-18T17:43:46.773Z,38.7,,,54,,30.6,
2017-12-18T17:43:56.772Z,37.8,,,54,,30.6,
2017-12-18T17:44:06.906Z,36.9,,,54,,30.7,
2017-12-18T17:44:16.772Z,36.4,,,54,,30.7,
2017-12-18T17:44:26.777Z,35.9,,,54,,30.8,
2017-12-18T17:44:36.776Z,35.5,,,54,,30.9,
2017-12-18T17:44:46.775Z,34.9,,,54,,30.9,
2017-12-18T17:44:56.778Z,34.7,,,54,,30.9,
2017-12-18T17:45:07.297Z,34.4,,,54,,31,
2017-12-18T17:45:16.778Z,34.1,,,54,,31.2,
2017-12-18T17:45:26.778Z,33.9,,,54,,31.2,
2017-12-18T17:45:37.192Z,33.7,,,54,,31.2,
2017-12-18T17:45:46.775Z,33.5,,,54,,31.2,
2017-12-18T17:45:56.779Z,33.4,,,54,,31,
2017-12-18T17:46:06.872Z,33.2,,,54,,31,
2017-12-18T17:46:16.773Z,32.9,,,54,,31,
2017-12-18T17:46:26.776Z,32.8,,,54,,30.9,
2017-12-18T17:46:36.776Z,32.7,,,54,,30.9,
2017-12-18T17:46:46.776Z,,,,54,,30.9,
2017-12-18T17:46:56.783Z,,,,54,,30.9,
2017-12-18T17:47:06.878Z,,,,54,,30.8,
2017-12-18T17:47:16.777Z,,,,54,,30.8,
2017-12-18T17:47:26.779Z,,,,54,,30.8,
2017-12-18T17:47:36.774Z,,,,54,,30.8,
2017-12-18T17:47:46.780Z,,,,54,,30.8,
2017-12-18T17:47:56.778Z,,,,54,,30.8,
2017-12-18T17:48:07.182Z,,,,54,,30.8,
2017-12-18T17:48:16.781Z,,,,54,,30.7,
2017-12-18T17:48:26.781Z,,,,54,,30.7,
2017-12-18T17:48:37.692Z,32.6,,,54,,30.7,
2017-12-18T17:48:46.784Z,32.7,,,54,,30.7,
2017-12-18T17:48:56.777Z,,,,54,,30.6,
2017-12-18T17:49:06.876Z,,,,54,,30.6,
2017-12-18T17:49:16.780Z,,,,54,,30.6,
2017-12-18T17:49:31.724Z,,,,54,,30.4,
2017-12-18T17:49:36.836Z,,,,54,,30.4,
2017-12-18T17:49:46.776Z,,,,54,,30.4,
2017-12-18T17:49:56.782Z,,,,54,,30.3,
2017-12-18T17:50:06.880Z,32.8,,,54,,30.3,
2017-12-18T17:50:16.783Z,,,,54,,30.3,
2017-12-18T17:50:26.783Z,,,,54,,30.2,
2017-12-18T17:50:36.782Z,,,,54,,30.2,
2017-12-18T17:50:46.776Z,32.9,,,54,,30.1,
2017-12-18T17:50:56.784Z,,,,54,,30.1,
2017-12-18T17:51:06.877Z,,,,54,,30,
2017-12-18T17:51:16.778Z,33.1,,,54,,30,
2017-12-18T17:51:26.777Z,,,,54,,29.8,
2017-12-18T17:51:36.779Z,,,,54,,29.7,
2017-12-18T17:51:46.780Z,,,,54,,29.7,
2017-12-18T17:51:56.781Z,,,,54,,29.6,
2017-12-18T17:52:06.880Z,33.2,,,54,,29.6,
2017-12-18T17:52:16.781Z,,,,54,,29.5,
2017-12-18T17:52:26.776Z,,,,54,,29.5,
2017-12-18T17:52:36.783Z,,,,54,,29.3,
2017-12-18T17:52:46.995Z,,,,54,,29.3,
2017-12-18T17:52:56.778Z,,,,54,,29.2,
2017-12-18T17:53:06.877Z,,,,54,,29.1,
2017-12-18T17:53:17.113Z,33.3,,,54,,29.1,
2017-12-18T17:53:26.780Z,,,,54,,29,
2017-12-18T17:53:36.782Z,,,,54,,29,
2017-12-18T17:53:46.781Z,,,,54,,28.9,
2017-12-18T17:53:56.779Z,,,,54,,28.9,
2017-12-18T17:54:06.900Z,,,,54,,28.7,
2017-12-18T17:54:16.780Z,,,,54,,28.7,
2017-12-18T17:54:26.784Z,,,,54,,28.6,
2017-12-18T17:54:36.778Z,,,,54,,28.6,
2017-12-18T17:54:46.778Z,,,,54,,28.5,
2017-12-18T17:54:56.789Z,33.2,,,54,,28.5,
2017-12-18T17:55:06.878Z,,,,54,,28.4,
2017-12-18T17:55:16.779Z,,,,54,,28.3,
2017-12-18T17:55:26.784Z,,,,54,,28.3,
2017-12-18T17:55:36.779Z,,,,54,,28.3,
2017-12-18T17:55:46.782Z,,,,54,,28.1,
2017-12-18T17:55:56.788Z,,,,54,,28,
2017-12-18T17:56:06.878Z,,,,54,,28,
2017-12-18T17:56:16.789Z,,,,54,,28,
2017-12-18T17:56:26.780Z,,,,54,,27.9,
2017-12-18T17:56:36.785Z,,,,54,,27.9,
2017-12-18T17:56:46.789Z,33.1,,,54,,27.8,
2017-12-18T17:56:57.189Z,,,,54,,27.8,
2017-12-18T17:57:06.963Z,,,,54,,27.7,
2017-12-18T17:57:17.282Z,,,,54,,27.7,
2017-12-18T17:57:26.780Z,,,,54,,27.7,
2017-12-18T17:57:36.792Z,,,,54,,27.5,
2017-12-18T17:57:46.782Z,,,,54,,27.5,
2017-12-18T17:57:56.783Z,,,,54,,27.4,
2017-12-18T17:58:06.876Z,,,,54,,27.4,
2017-12-18T17:58:16.793Z,32.9,,,54,,27.4,
2017-12-18T17:58:26.787Z,34.1,,43,54,1,27.3,0
2017-12-18T17:58:37.602Z,38.8,,32,54,,27.3,
2017-12-18T17:58:46.790Z,37.5,,29,54,,27.2,
2017-12-18T17:58:56.783Z,37.4,,,54,,27.2,
2017-12-18T17:59:06.883Z,38,,29,54,,27.2,
2017-12-18T17:59:16.800Z,38,,,54,,27.2,
2017-12-18T17:59:26.786Z,38.2,,,54,,27.2,
2017-12-18T17:59:37.544Z,,,,54,,27.3,
2017-12-18T17:59:46.782Z,38.3,,,54,,27.4,
2017-12-18T17:59:56.789Z,38.4,,,54,,27.5,
2017-12-18T18:00:06.883Z,38.5,,,54,,27.8,
2017-12-18T18:00:16.784Z,,,,54,,27.9,
2017-12-18T18:00:27.740Z,38.6,,,54,,28,
2017-12-18T18:00:36.783Z,38.7,,30,54,,28.1,
2017-12-18T18:00:47.466Z,,,29,54,,28.3,
2017-12-18T18:00:56.783Z,,,,54,,28.4,
2017-12-18T18:01:06.884Z,38.8,,,54,,28.5,
2017-12-18T18:01:16.793Z,,,,54,,28.6,
2017-12-18T18:01:27.779Z,39.1,,29,54,,28.7,
2017-12-18T18:01:36.795Z,,,,54,,28.7,
2017-12-18T18:01:46.785Z,39.3,,,54,,28.9,
2017-12-18T18:01:57.279Z,39.4,,,54,,28.9,
2017-12-18T18:02:06.846Z,39.5,,,54,,29,
2017-12-18T18:02:16.888Z,39.7,,30,54,,29,
2017-12-18T18:02:26.789Z,39.8,,29,54,,29.1,
2017-12-18T18:02:36.989Z,40,,,54,,29.1,
2017-12-18T18:02:46.784Z,40.1,,,54,,29.1,
2017-12-18T18:02:56.785Z,40.2,,,54,,29.2,
2017-12-18T18:03:07.038Z,40.3,,,54,,29.2,
2017-12-18T18:03:16.787Z,40.5,,,54,,29.3,
2017-12-18T18:03:26.787Z,40.6,,,54,,29.5,
2017-12-18T18:03:38.327Z,40.7,,,54,,29.5,
2017-12-18T18:03:46.900Z,40.8,,,54,,29.6,
2017-12-18T18:03:56.783Z,41,,,54,,29.6,
2017-12-18T18:04:06.907Z,41.1,61,29,54,1,29.7,0
2017-12-18T18:04:16.787Z,41.2,,,54,,29.8,
2017-12-18T18:04:27.438Z,41.3,,30,54,,29.8,
2017-12-18T18:04:36.792Z,40.8,,0,54,1,30,0
2017-12-18T18:04:46.789Z,38.8,,,54,,30.1,
2017-12-18T18:04:57.796Z,37.8,,,54,,30.1,
2017-12-18T18:05:06.849Z,37.2,,,54,,30.2,
2017-12-18T18:05:16.786Z,36.4,,,54,,30.3,
2017-12-18T18:05:26.784Z,35.9,,,54,,30.3,
2017-12-18T18:05:36.792Z,35.5,,,54,,30.3,
2017-12-18T18:05:46.790Z,34.9,,,54,,30.4,
2017-12-18T18:05:56.819Z,34.7,,,54,,30.4,
2017-12-18T18:06:06.890Z,34.4,,,54,,30.4,
2017-12-18T18:06:16.788Z,34.1,,,54,,30.4,
2017-12-18T18:06:27.404Z,33.9,,,54,,30.4,
2017-12-18T18:06:38.311Z,33.6,,,54,,30.4,
2017-12-18T18:06:46.787Z,33.5,,,54,,30.4,
2017-12-18T18:06:57.320Z,33.3,,,54,,30.4,
2017-12-18T18:07:06.845Z,33.2,,,54,,30.4,
2017-12-18T18:07:16.788Z,32.9,,,54,,30.4,
2017-12-18T18:07:26.794Z,32.8,,,54,,30.4,
2017-12-18T18:07:36.793Z,32.6,,,54,,30.3,
2017-12-18T18:07:46.925Z,,,,54,,30.3,
2017-12-18T18:07:56.789Z,,,,54,,30.3,
2017-12-18T18:08:06.890Z,,,,54,,30.3,
2017-12-18T18:08:16.860Z,,,,54,,30.3,
2017-12-18T18:08:26.791Z,,,,54,,30.3,
2017-12-18T18:08:36.793Z,,,,54,,30.3,
2017-12-18T18:08:46.793Z,,,,54,,30.3,
2017-12-18T18:08:56.792Z,,,,54,,30.3,
2017-12-18T18:09:06.932Z,,,,54,,30.3,
2017-12-18T18:09:16.791Z,,,,54,,30.3,
2017-12-18T18:09:26.787Z,,,,54,,30.2,
2017-12-18T18:09:36.789Z,,,,54,,30.2,
2017-12-18T18:09:46.789Z,,,,54,,30.2,
2017-12-18T18:09:56.789Z,,,,54,,30.1,
2017-12-18T18:10:06.898Z,,,,54,,30.1,
2017-12-18T18:10:16.791Z,,,,54,,30.1,
2017-12-18T18:10:26.791Z,,,,54,,30,
2017-12-18T18:10:36.790Z,,,,54,,30,
2017-12-18T18:10:46.793Z,,,,54,,30,
2017-12-18T18:10:56.789Z,32.7,,,54,,29.8,
2017-12-18T18:11:06.895Z,,,,54,,29.8,
2017-12-18T18:11:16.792Z,,,,54,,29.8,
2017-12-18T18:11:26.795Z,,,,54,,29.7,
2017-12-18T18:11:36.793Z,32.8,,,54,,29.7,
2017-12-18T18:11:46.789Z,,,,54,,29.6,
2017-12-18T18:11:56.789Z,,,,54,,29.6,
2017-12-18T18:12:06.897Z,,,,54,,29.6,
2017-12-18T18:12:16.791Z,32.9,,,54,,29.5,
2017-12-18T18:12:26.797Z,,,,54,,29.3,
2017-12-18T18:12:36.790Z,,,,54,,29.3,
2017-12-18T18:12:46.804Z,,,,54,,29.3,
2017-12-18T18:12:56.793Z,33.1,,,54,,29.2,
2017-12-18T18:13:06.895Z,,,,54,,29.2,
2017-12-18T18:13:16.793Z,,,,54,,29.1,
2017-12-18T18:13:26.794Z,,,,54,,29.1,
2017-12-18T18:13:36.795Z,,,,54,,29,
2017-12-18T18:13:46.796Z,,,,54,,28.9,
2017-12-18T18:13:56.793Z,33.2,,,54,,28.9,
2017-12-18T18:14:06.895Z,,,,54,,28.7,
2017-12-18T18:14:16.789Z,,,,54,,28.7,
2017-12-18T18:14:26.792Z,,,,54,,28.6,
2017-12-18T18:14:36.799Z,,,,54,,28.6,
2017-12-18T18:14:46.791Z,,,,54,,28.5,
2017-12-18T18:14:56.790Z,,,,54,,28.5,
2017-12-18T18:15:06.879Z,,,,54,,28.4,
2017-12-18T18:15:16.796Z,,,,54,,28.4,
2017-12-18T18:15:26.792Z,,,,54,,28.3,
2017-12-18T18:15:36.790Z,,,,54,,28.3,
2017-12-18T18:15:46.790Z,,,,54,,28.1,
2017-12-18T18:15:56.790Z,,,,54,,28.1,
2017-12-18T18:16:06.894Z,,,,54,,28,
2017-12-18T18:16:16.791Z,,,,54,,28,
2017-12-18T18:16:26.799Z,34,,44,54,1,27.9,0
2017-12-18T18:16:36.804Z,39.1,,31,54,,27.9,
2017-12-18T18:16:46.819Z,37.7,,29,54,,27.8,
2017-12-18T18:16:56.795Z,37.5,,,54,,27.8,
2017-12-18T18:17:06.893Z,38.3,,,54,,27.8,
2017-12-18T18:17:16.799Z,38.5,,,54,,27.8,
2017-12-18T18:17:26.792Z,38.6,,,54,,27.8,
2017-12-18T18:17:36.803Z,38.8,,,54,,27.9,
2017-12-18T18:17:46.801Z,38.9,,30,54,,27.9,
2017-12-18T18:17:56.794Z,39.1,,29,54,,28,
2017-12-18T18:18:06.895Z,39.2,,,54,,28.1,
2017-12-18T18:18:16.797Z,38.6,,0,54,1,28.4,0
2017-12-18T18:18:26.793Z,36.2,,,54,,28.5,
2017-12-18T18:18:36.799Z,34.9,,,54,,28.6,
2017-12-18T18:18:46.904Z,34.4,,,54,,28.7,
2017-12-18T18:18:56.793Z,33.6,,,54,,28.7,
2017-12-18T18:19:06.903Z,32.9,,,54,,28.9,
2017-12-18T18:19:16.793Z,32.6,,,54,,28.9,
2017-12-18T18:19:26.792Z,32.1,,,54,,28.9,
2017-12-18T18:19:36.799Z,31.8,,,54,,28.9,
2017-12-18T18:19:46.794Z,31.6,,,54,,28.9,
2017-12-18T18:19:56.794Z,31.3,,,54,,28.9,
2017-12-18T18:20:06.892Z,30.9,,,54,,28.7,
2017-12-18T18:20:16.795Z,30.8,,,54,,28.7,
2017-12-18T18:20:26.792Z,30.6,,,54,,28.7,
2017-12-18T18:20:36.799Z,30.5,,,54,,28.7,
2017-12-18T18:20:46.794Z,30.3,,,54,,28.6,
2017-12-18T18:20:56.797Z,30.2,,,54,,28.6,
2017-12-18T18:21:06.894Z,30.1,,,54,,28.5,
2017-12-18T18:21:16.797Z,30,,,54,,28.5,
2017-12-18T18:21:26.795Z,,,,54,,28.4,
2017-12-18T18:21:36.803Z,,,,54,,28.4,
2017-12-18T18:21:46.796Z,,,,54,,28.4,
2017-12-18T18:21:58.048Z,,,,54,,28.3,
2017-12-18T18:22:06.847Z,,,,54,,28.3,
2017-12-18T18:22:16.797Z,,,,54,,28.3,
2017-12-18T18:22:26.794Z,,,,54,,28.1,
2017-12-18T18:22:36.808Z,,,,54,,28.1,
2017-12-18T18:22:46.794Z,,,,54,,28.1,
2017-12-18T18:22:56.802Z,30.4,,44,54,1,28.1,0
2017-12-18T18:23:06.897Z,36.6,,34,54,,28,
2017-12-18T18:23:16.796Z,36.2,,29,54,,28,
2017-12-18T18:23:27.150Z,36.2,,,54,,28,
2017-12-18T18:23:36.809Z,37.2,,,54,,28,
2017-12-18T18:23:46.796Z,37.5,,,54,,28,
2017-12-18T18:23:56.797Z,38,,,54,,28,
2017-12-18T18:24:07.019Z,38.3,,,54,,28.1,
2017-12-18T18:24:16.802Z,38.6,,,54,,28.1,
2017-12-18T18:24:26.795Z,39.1,,,54,,28.3,
2017-12-18T18:24:36.799Z,39.3,,,54,,28.4,
2017-12-18T18:24:47.379Z,39.5,,,54,,28.5,
2017-12-18T18:24:56.799Z,37.7,,0,54,1,28.6,0
2017-12-18T18:25:06.896Z,35.8,,,54,,28.7,
2017-12-18T18:25:16.796Z,35.3,,,54,,28.9,
2017-12-18T18:25:26.805Z,34.4,,,54,,29,
2017-12-18T18:25:36.795Z,33.8,,,54,,29.1,
2017-12-18T18:25:46.801Z,33.3,,,54,,29.1,
2017-12-18T18:25:56.898Z,32.8,,,54,,29.1,
2017-12-18T18:26:06.847Z,32.5,,,54,,29.1,
2017-12-18T18:26:16.801Z,32.2,,,54,,29.1,
2017-12-18T18:26:26.802Z,31.9,,,54,,29.1,
2017-12-18T18:26:36.797Z,31.7,,,54,,29.1,
2017-12-18T18:26:46.797Z,31.5,,,54,,29.1,
2017-12-18T18:26:57.235Z,31.3,,,54,,29,
2017-12-18T18:27:06.859Z,31.1,,,54,,29,
2017-12-18T18:27:16.799Z,30.9,,,54,,29,
2017-12-18T18:27:26.800Z,30.8,,,54,,28.9,
2017-12-18T18:27:36.801Z,30.7,,,54,,28.9,
2017-12-18T18:27:47.098Z,30.6,,,54,,28.7,
2017-12-18T18:27:56.803Z,30.5,,,54,,28.7,
2017-12-18T18:28:06.906Z,,,,54,,28.6,
2017-12-18T18:28:16.799Z,,,,54,,28.6,
2017-12-18T18:28:27.241Z,,,,54,,28.6,
2017-12-18T18:28:38.974Z,,,,54,,28.5,
2017-12-18T18:28:46.799Z,,,,54,,28.5,
2017-12-18T18:28:56.801Z,,,,54,,28.5,
2017-12-18T18:29:07.251Z,,,,54,,28.4,
2017-12-18T18:29:16.798Z,,,,54,,28.4,
2017-12-18T18:29:26.802Z,,,,54,,28.4,
2017-12-18T18:29:36.799Z,,,,54,,28.4,
2017-12-18T18:29:46.804Z,,,,54,,28.3,
2017-12-18T18:29:56.799Z,,,,54,,28.3,
2017-12-18T18:30:06.901Z,,,,54,,28.3,
2017-12-18T18:30:16.800Z,,,,54,,28.3,
2017-12-18T18:30:26.804Z,,,,54,,28.1,
2017-12-18T18:30:36.799Z,,,,54,,28.1,
2017-12-18T18:30:47.735Z,,,,54,,28.1,
2017-12-18T18:30:56.799Z,,,,54,,28.1,
2017-12-18T18:31:06.889Z,,,,54,,28,
2017-12-18T18:31:16.809Z,,,,54,,28,
2017-12-18T18:31:26.800Z,,,,54,,28,
2017-12-18T18:31:36.803Z,30.6,,,54,,28,
2017-12-18T18:31:46.802Z,,,,54,,27.9,
2017-12-18T18:31:56.804Z,,,,54,,27.9,
2017-12-18T18:32:06.902Z,,,,54,,27.9,
2017-12-18T18:32:16.802Z,,,,54,,27.9,
2017-12-18T18:32:26.803Z,,,,54,,27.8,
2017-12-18T18:32:36.807Z,30.7,,,54,,27.8,
2017-12-18T18:32:47.176Z,,,,54,,27.8,
2017-12-18T18:32:56.807Z,,,,54,,27.8,
2017-12-18T18:33:06.932Z,,,,54,,27.8,
2017-12-18T18:33:16.809Z,,,,54,,27.7,
2017-12-18T18:33:26.808Z,,,,54,,27.7,
2017-12-18T18:33:36.810Z,30.8,,,54,,27.7,
2017-12-18T18:33:46.802Z,,,,54,,27.7,
2017-12-18T18:33:56.807Z,31.6,,44,54,1,27.7,0
2017-12-18T18:34:06.921Z,37.3,,31,54,,27.5,
2017-12-18T18:34:16.802Z,36.2,,29,54,,27.5,
2017-12-18T18:34:26.809Z,36.1,,29,54,,27.5,
2017-12-18T18:34:36.802Z,37.1,,,54,,27.5,
2017-12-18T18:34:46.804Z,37.3,,,54,,27.5,
2017-12-18T18:34:57.942Z,35.7,,0,54,1,27.5,0
2017-12-18T18:35:06.863Z,33.8,,,54,,27.5,
2017-12-18T18:35:16.817Z,32.9,,,54,,27.5,
2017-12-18T18:35:26.806Z,32.2,,,54,,27.5,
2017-12-18T18:35:36.820Z,31.6,,,54,,27.5,
2017-12-18T18:35:46.824Z,31.2,,,54,,27.5,
2017-12-18T18:35:56.831Z,30.7,,,54,,27.5,
2017-12-18T18:36:06.909Z,30.3,,,54,,27.5,
2017-12-18T18:36:16.815Z,30.1,,,54,,27.4,
2017-12-18T18:36:26.815Z,29.9,,,54,,27.4,
2017-12-18T18:36:36.811Z,29.6,,,54,,27.4,
2017-12-18T18:36:46.806Z,29.4,,,54,,27.5,
2017-12-18T18:36:56.809Z,29.2,,,54,,27.4,
2017-12-18T18:37:06.903Z,28.9,,,54,,27.4,
2017-12-18T18:37:17.268Z,28.8,,,54,,27.5,
2017-12-18T18:37:26.805Z,28.7,,,54,,27.5,
2017-12-18T18:37:36.807Z,28.6,,,54,,27.5,
2017-12-18T18:37:46.812Z,28.4,,,54,,27.5,
2017-12-18T18:37:56.813Z,,,,54,,27.4,
2017-12-18T18:38:06.897Z,,,,54,,27.5,
2017-12-18T18:38:16.804Z,,,,54,,27.4,
2017-12-18T18:38:26.803Z,,,,54,,27.4,
2017-12-18T18:38:36.820Z,,,,54,,27.4,
2017-12-18T18:38:46.804Z,,,,54,,27.4,
2017-12-18T18:38:56.810Z,,,,54,,27.4,
2017-12-18T18:39:08.058Z,,,,54,,27.4,
2017-12-18T18:39:16.818Z,,,,54,,27.4,
2017-12-18T18:40:06.566Z,,,,54,,27.4,
2017-12-18T18:40:06.567Z,,,,54,,27.4,
2017-12-18T18:40:06.568Z,28.3,,,54,,27.4,
2017-12-18T18:40:11.839Z,,,,54,,27.4,
2017-12-18T18:40:16.813Z,,,,54,,27.3,
2017-12-18T18:40:26.805Z,,,,54,,27.3,
2017-12-18T18:40:36.812Z,28.4,,,54,,27.3,
2017-12-18T18:40:46.806Z,,,,54,,27.3,
2017-12-18T18:40:56.805Z,,,,54,,27.3,
2017-12-18T18:41:07.150Z,,,,54,,27.3,
2017-12-18T18:41:16.811Z,,,,54,,27.3,
2017-12-18T18:41:26.805Z,,,,54,,27.3,
2017-12-18T18:41:36.866Z,,,,54,,27.3,
2017-12-18T18:41:46.807Z,,,,54,,27.3,
2017-12-18T18:41:56.805Z,,,,54,,27.3,
2017-12-18T18:42:07.806Z,,,,54,,27.3,
2017-12-18T18:42:16.807Z,,,,54,,27.3,
2017-12-18T18:42:26.808Z,,,,54,,27.3,
2017-12-18T18:42:36.811Z,,,,54,,27.3,
2017-12-18T18:42:47.470Z,34.3,,35,54,1,27.3,0
2017-12-18T18:42:56.820Z,34.7,,29,54,,27.4,
2017-12-18T18:43:06.905Z,34,,30,54,,27.3,
2017-12-18T18:43:16.827Z,35.4,,30,54,,27.3,
2017-12-18T18:43:26.810Z,35.5,,29,54,,27.3,
2017-12-18T18:43:37.282Z,36,,,54,,27.3,
2017-12-18T18:43:46.815Z,36.2,,,54,,27.3,
2017-12-18T18:43:57.069Z,36.4,,,54,,27.3,
2017-12-18T18:44:06.899Z,36.7,,,54,,27.4,
2017-12-18T18:44:16.818Z,36.9,,,54,,27.4,
2017-12-18T18:44:26.849Z,37.1,,,54,,27.4,
2017-12-18T18:44:36.813Z,37.2,,,54,,27.5,
2017-12-18T18:44:46.814Z,37.3,,,54,,27.5,
2017-12-18T18:44:56.821Z,37.4,,,54,,27.7,
2017-12-18T18:45:06.910Z,37.5,,,54,,27.8,
2017-12-18T18:45:16.810Z,37.6,,,54,,27.9,
2017-12-18T18:45:26.812Z,37.7,,,54,,28,
2017-12-18T18:45:37.443Z,37.9,,,54,,28.1,
2017-12-18T18:45:46.811Z,38,,30,54,,28.3,
2017-12-18T18:45:56.830Z,38.2,,29,54,,28.3,
2017-12-18T18:46:06.918Z,38.3,,,54,,28.4,
2017-12-18T18:46:16.987Z,38.5,,,54,,28.5,
2017-12-18T18:46:26.812Z,38.6,,,54,,28.6,
2017-12-18T18:46:36.820Z,38.8,,,54,,28.7,
2017-12-18T18:46:46.808Z,38.9,,,54,,28.9,
2017-12-18T18:46:56.820Z,39.2,,,54,,29,
2017-12-18T18:47:06.904Z,39.3,,,54,,29.1,
2017-12-18T18:47:17.401Z,39.5,,30,54,,29.1,
2017-12-18T18:47:26.819Z,39.6,,29,54,,29.2,
2017-12-18T18:47:36.811Z,39.7,,,54,,29.5,
2017-12-18T18:47:46.813Z,39.9,,,54,,29.7,
2017-12-18T18:47:56.812Z,40,,,54,,29.8,
2017-12-18T18:48:06.910Z,40.1,,,54,,29.8,
2017-12-18T18:48:16.815Z,40.2,,,54,,30,
2017-12-18T18:48:26.808Z,40.4,,,54,,30,
2017-12-18T18:48:36.816Z,39.2,,0,,1,,0
2017-12-18T18:48:46.814Z,37.3,,,54,,30.1,
2017-12-18T18:48:56.811Z,36.4,,,54,,30.2,
2017-12-18T18:49:06.910Z,35.8,,,54,,30.2,
2017-12-18T18:49:16.810Z,35.1,,,54,,30.3,
2017-12-18T18:49:26.811Z,34.6,,,54,,30.3,
2017-12-18T18:49:37.115Z,34.2,,,54,,30.4,
2017-12-18T18:49:46.812Z,33.8,,,54,,30.4,
2017-12-18T18:49:56.810Z,33.5,,,54,,30.4,
2017-12-18T18:50:06.911Z,33.3,,,54,,30.6,
2017-12-18T18:50:16.820Z,32.9,,,54,,30.6,
2017-12-18T18:50:26.813Z,32.7,,,54,,30.6,
2017-12-18T18:50:36.813Z,32.5,,,54,,30.7,
2017-12-18T18:50:46.815Z,32.3,,,54,,30.7,
2017-12-18T18:50:56.815Z,32.2,,,54,,30.7,
2017-12-18T18:51:06.899Z,32,,,54,,30.7,
2017-12-18T18:51:17.309Z,31.9,,,54,,30.7,
2017-12-18T18:51:26.817Z,31.7,,,54,,30.7,
2017-12-18T18:51:47.415Z,,,,54,,30.7,
2017-12-18T18:51:56.817Z,,,,54,,30.7,
2017-12-18T18:52:06.911Z,,,,54,,30.7,
2017-12-18T18:52:16.813Z,,,,54,,30.7,
2017-12-18T18:52:26.818Z,31.6,,,54,,30.7,
2017-12-18T18:52:38.126Z,,,,54,,30.7,
2017-12-18T18:52:46.828Z,,,,54,,30.6,
2017-12-18T18:52:56.817Z,,,,54,,30.6,
