Time,HwActive,HwTOutlet,PrimT,PrimTSet,HwTSet,ActPow,ChActive
2017-11-20T17:13:37.755Z,,24.7,,,54,29,
2017-11-20T17:13:47.666Z,,24.8,59,,54,29,
2017-11-20T17:13:57.666Z,,24.9,59.5,,54,30,
2017-11-20T17:14:07.668Z,,25,60.1,,54,29,
2017-11-20T17:14:17.665Z,,25,60.7,,54,30,
2017-11-20T17:14:27.681Z,,25.1,61.3,,54,29,
2017-11-20T17:14:37.760Z,,25,61.8,,54,,
2017-11-20T17:14:47.670Z,,25,62.1,,54,,
2017-11-20T17:14:57.665Z,,25.1,62.5,,54,,
2017-11-20T17:15:07.671Z,,25.3,62.7,,54,,
2017-11-20T17:15:17.667Z,,25.4,63.1,,54,,
2017-11-20T17:15:27.666Z,,25.5,63.2,,54,,
2017-11-20T17:15:37.761Z,,25.6,63.4,,54,,
2017-11-20T17:15:47.664Z,,25.5,63.5,,54,,
2017-11-20T17:15:57.671Z,,25.7,63.6,,54,30,
2017-11-20T17:16:07.668Z,,25.7,63.8,,54,,
2017-11-20T17:16:17.668Z,,25.9,64,,54,29,
2017-11-20T17:16:27.668Z,,25.9,,,54,,
2017-11-20T17:16:37.763Z,,25.7,64.1,,54,,
2017-11-20T17:16:47.668Z,,26,64.2,,54,,
2017-11-20T17:16:57.665Z,,26.1,64.4,,54,,
2017-11-20T17:17:07.671Z,,26.1,,,54,,
2017-11-20T17:17:17.672Z,,26.1,64.5,,54,,
2017-11-20T17:17:27.780Z,,26,64.6,,54,30,
2017-11-20T17:17:37.765Z,,26,64.7,,54,29,
2017-11-20T17:17:47.666Z,,26.1,,,54,,
2017-11-20T17:17:57.669Z,,26.2,64.8,,54,,
2017-11-20T17:18:07.667Z,,26.3,64.9,,54,,
2017-11-20T17:18:17.693Z,0,26.2,64.9,61,54,30,2
2017-11-20T17:18:27.670Z,0,26.1,63.5,,54,0,2
2017-11-20T17:18:37.763Z,,26.2,61.5,,54,,
2017-11-20T17:18:47.677Z,,26.3,60.6,,54,,
2017-11-20T17:18:57.669Z,,26.2,59.3,,54,,
2017-11-20T17:19:07.688Z,0,17.3,59,0,54,0,0
2017-11-20T17:19:17.676Z,,23.7,60.1,,54,,
2017-11-20T17:19:27.675Z,,49,59.9,,54,,
2017-11-20T17:19:37.758Z,,55.9,,,54,,
2017-11-20T17:19:47.667Z,,55.7,59.7,,54,,
2017-11-20T17:19:57.670Z,,52.2,59.5,,54,,
2017-11-20T17:20:12.779Z,1,39.6,59.3,0,54,,0
2017-11-20T17:20:17.692Z,1,47.5,53.4,,54,81,0
2017-11-20T17:20:27.668Z,,48,54.1,,54,82,
2017-11-20T17:20:37.781Z,,49.6,56.2,,54,107,
2017-11-20T17:20:47.671Z,,51.4,58.1,,54,104,
2017-11-20T17:20:57.671Z,,52.9,59.4,,54,96,
2017-11-20T17:21:07.673Z,0,53.3,59.8,,54,0,0
2017-11-20T17:21:17.679Z,,55.6,57.9,,54,,
2017-11-20T17:21:27.670Z,,57.2,57.6,,54,,
2017-11-20T17:21:37.778Z,,57.3,57.2,,54,,
2017-11-20T17:21:47.672Z,,57.1,57.1,,54,,
2017-11-20T17:21:57.674Z,,55.3,57,,54,,
2017-11-20T17:22:07.680Z,0,51,,61,54,,2
2017-11-20T17:22:17.790Z,0,46.2,61.1,,54,40,2
2017-11-20T17:22:27.675Z,,42.8,62.9,,54,29,
2017-11-20T17:22:37.765Z,,40.1,60.8,,54,,
2017-11-20T17:22:47.672Z,,38.1,62,,54,,
2017-11-20T17:22:57.673Z,,36.3,62.4,,54,,
2017-11-20T17:23:07.672Z,,35.1,62.2,,54,,
2017-11-20T17:23:17.677Z,,34.1,62.6,,54,,
2017-11-20T17:23:27.672Z,,33.2,62.5,,54,,
2017-11-20T17:23:37.775Z,,32.3,62.4,,54,,
2017-11-20T17:23:47.673Z,,31.4,62.5,,54,,
2017-11-20T17:23:57.672Z,,30.7,62.4,,54,,
2017-11-20T17:24:07.671Z,,30.3,62.5,,54,30,
2017-11-20T17:24:17.673Z,,30.3,,,54,,
2017-11-20T17:24:27.674Z,,29.8,62.6,,54,29,
2017-11-20T17:24:37.783Z,,29.6,62.7,,54,,
2017-11-20T17:24:47.671Z,,29.3,62.8,,54,,
2017-11-20T17:24:57.670Z,,29.1,63.1,,54,,
2017-11-20T17:25:07.673Z,,29.1,63.2,,54,,
2017-11-20T17:25:17.679Z,,28.7,63.3,,54,,
2017-11-20T17:25:27.674Z,,29,63.5,,54,,
2017-11-20T17:25:37.778Z,,29.1,63.6,,54,,
2017-11-20T17:25:47.674Z,,29,63.8,,54,30,
2017-11-20T17:25:57.675Z,,29.2,64,,54,29,
2017-11-20T17:26:07.676Z,,28.9,64.1,,54,,
2017-11-20T17:26:17.675Z,,28.5,64.2,,54,,
2017-11-20T17:26:27.676Z,,28.5,64.4,,54,,
2017-11-20T17:26:37.791Z,,28.6,64.6,,54,,
2017-11-20T17:26:47.677Z,,28.7,64.7,,54,,
2017-11-20T17:26:57.672Z,,28.3,64.8,,54,,
2017-11-20T17:27:07.672Z,,28.4,64.9,,54,,
2017-11-20T17:27:17.678Z,0,28.7,62.7,,54,0,2
2017-11-20T17:27:27.675Z,,28.9,61.4,,54,,
2017-11-20T17:27:37.766Z,,28.9,60.4,,54,,
2017-11-20T17:27:47.679Z,,28.7,58.9,,54,,
2017-11-20T17:27:57.676Z,,28.3,58.3,,54,,
2017-11-20T17:28:07.677Z,,28,57.4,,54,,
2017-11-20T17:28:17.679Z,,27.5,56.8,,54,,
2017-11-20T17:28:27.685Z,,27.7,56.2,,54,,
2017-11-20T17:28:37.771Z,,27.5,55.5,,54,,
2017-11-20T17:28:47.679Z,,27.4,55.1,,54,,
2017-11-20T17:28:57.684Z,0,27.1,56.2,,54,45,2
2017-11-20T17:29:07.678Z,,26.8,58.8,,54,33,
2017-11-20T17:29:17.680Z,,26.8,58.7,,54,30,
2017-11-20T17:29:27.674Z,,26.8,60.1,,54,29,
2017-11-20T17:29:37.779Z,,26.7,60.7,,54,,
2017-11-20T17:29:47.682Z,,26.8,61.4,,54,,
2017-11-20T17:29:57.697Z,,26.8,62,,54,,
2017-11-20T17:30:07.692Z,,26.8,62.6,,54,30,
2017-11-20T17:30:17.691Z,,26.8,63.1,,54,29,
2017-11-20T17:30:27.692Z,,26.7,63.5,,54,,
2017-11-20T17:30:37.778Z,,26.8,63.9,,54,,
2017-11-20T17:30:47.712Z,,26.7,64.1,,54,,
2017-11-20T17:30:57.701Z,,26.7,64.5,,54,,
2017-11-20T17:31:07.675Z,,26.8,64.7,,54,,
2017-11-20T17:31:17.698Z,,26.9,64.9,,54,,
2017-11-20T17:31:27.690Z,0,26.8,63.8,,54,0,2
2017-11-20T17:31:37.874Z,,27.2,61.8,,54,,
2017-11-20T17:31:47.677Z,,27.3,60.8,,54,,
2017-11-20T17:31:57.678Z,,27.2,59.7,,54,,
2017-11-20T17:32:07.702Z,,27.1,58.8,,54,,
2017-11-20T17:32:17.794Z,,26.8,57.9,,54,,
2017-11-20T17:32:27.698Z,,26.6,57.2,,54,,
2017-11-20T17:32:37.824Z,,26.5,56.6,,54,,
2017-11-20T17:32:47.721Z,,26.5,55.9,,54,,
2017-11-20T17:32:57.720Z,,26.2,55.4,,54,,
2017-11-20T17:33:07.713Z,,26.1,54.9,,54,,
2017-11-20T17:33:17.699Z,,25.9,54.6,,54,,
2017-11-20T17:33:27.701Z,,25.7,54.1,,54,,
2017-11-20T17:33:37.829Z,,25.6,53.8,,54,,
2017-11-20T17:33:47.782Z,,25.5,53.5,,54,,
2017-11-20T17:33:57.838Z,0,25.4,55.4,,54,42,2
2017-11-20T17:34:07.727Z,,25,57.7,,54,32,
2017-11-20T17:34:17.723Z,,25.1,,,54,29,
2017-11-20T17:34:27.744Z,,25.6,59,,54,29,
2017-11-20T17:34:37.809Z,,25.6,59.7,,54,,
2017-11-20T17:34:47.719Z,,25.7,60.4,,54,30,
2017-11-20T17:34:57.713Z,,25.9,61.1,,54,29,
2017-11-20T17:35:07.722Z,,26,61.6,,54,,
2017-11-20T17:35:17.721Z,,26,62.1,,54,,
2017-11-20T17:35:27.738Z,,26.1,62.6,,54,,
2017-11-20T17:35:37.817Z,,26.1,62.9,,54,,
2017-11-20T17:35:47.707Z,,26.2,63.3,,54,,
2017-11-20T17:35:57.707Z,,26.1,63.5,,54,,
2017-11-20T17:36:07.730Z,,26.2,63.8,,54,,
2017-11-20T17:36:17.703Z,,26.2,64,,54,,
2017-11-20T17:36:27.715Z,,26.2,64.2,,54,,
2017-11-20T17:36:37.846Z,,26.3,64.5,,54,30,
2017-11-20T17:36:47.718Z,,26.6,64.7,,54,29,
2017-11-20T17:36:57.731Z,,26.6,64.8,,54,,
2017-11-20T17:37:07.849Z,,26.7,65.1,,54,0,
2017-11-20T17:37:17.722Z,0,26.6,62.5,,54,,2
2017-11-20T17:37:27.730Z,,26.5,61.3,,54,,
2017-11-20T17:37:37.829Z,,26.7,59.9,,54,,
2017-11-20T17:37:47.726Z,,26.8,58.9,,54,,
2017-11-20T17:37:57.736Z,,26.9,58.2,,54,,
2017-11-20T17:38:07.717Z,,26.6,57.3,,54,,
2017-11-20T17:38:17.729Z,,26.3,56.7,,54,,
2017-11-20T17:38:27.722Z,,26.2,55.9,,54,,
2017-11-20T17:38:37.822Z,,26.1,55.4,,54,,
2017-11-20T17:38:47.708Z,,26,54.9,,54,,
2017-11-20T17:38:57.730Z,0,25.7,56.1,,54,43,2
2017-11-20T17:39:07.713Z,,25.5,58.7,,54,32,
2017-11-20T17:39:17.705Z,,25.7,58.6,,54,29,
2017-11-20T17:39:27.727Z,,25.7,60,,54,,
2017-11-20T17:39:37.813Z,1,18.9,60.5,0,54,29,0
2017-11-20T17:39:47.720Z,,47.5,58.7,,54,74,
2017-11-20T17:39:57.715Z,,52.7,58.3,,54,,
2017-11-20T17:40:07.708Z,,52.5,58,,54,75,
2017-11-20T17:40:17.834Z,,52.6,58.1,,54,82,
2017-11-20T17:40:27.702Z,0,52.9,58.6,,54,72,0
2017-11-20T17:40:37.777Z,0,54.3,56.8,,54,0,0
2017-11-20T17:40:47.704Z,,56,58.3,,54,,
2017-11-20T17:40:57.702Z,,57.1,59.6,,54,,
2017-11-20T17:41:07.724Z,,56.9,59.7,,54,,
2017-11-20T17:41:17.710Z,,55.1,59.5,,54,,
2017-11-20T17:41:27.709Z,0,50.8,59,61,54,,2
2017-11-20T17:41:37.834Z,0,45.6,59.8,,54,42,2
2017-11-20T17:41:47.704Z,,42.8,62.7,,54,30,
2017-11-20T17:41:57.778Z,,40.4,61.9,,54,,
2017-11-20T17:42:07.786Z,,38.6,62.2,,54,30,
2017-11-20T17:42:17.784Z,,37.1,63.1,,54,29,
2017-11-20T17:42:32.816Z,,35.6,63.2,,54,,
2017-11-20T17:42:37.774Z,,34.3,63.3,,54,,
2017-11-20T17:42:52.797Z,,33.6,,,54,,
2017-11-20T17:43:02.782Z,,32.7,,,54,,
2017-11-20T17:43:07.775Z,,32,,,54,,
2017-11-20T17:43:23.001Z,,31.4,,,54,,
2017-11-20T17:43:32.786Z,,30.8,,,54,30,
2017-11-20T17:43:42.989Z,,29.7,63.4,,54,29,
2017-11-20T17:43:52.769Z,,29.2,63.5,,54,,
2017-11-20T17:43:57.838Z,,28.6,63.6,,54,,
2017-11-20T17:44:07.712Z,,28.6,63.8,,54,,
2017-11-20T17:44:17.716Z,,28.9,64,,54,,
2017-11-20T17:44:27.715Z,,29.1,64.1,,54,,
2017-11-20T17:44:37.809Z,,29.3,64.2,,54,,
2017-11-20T17:44:47.721Z,,29.5,64.5,,54,,
2017-11-20T17:44:57.720Z,,29.8,64.6,,54,,
2017-11-20T17:45:07.708Z,,30.1,64.7,,54,,
2017-11-20T17:45:17.723Z,1,30.3,64.9,0,54,,0
2017-11-20T17:45:27.728Z,,20,67.2,,54,57,
2017-11-20T17:45:37.791Z,1,57.1,61.8,,54,0,0
2017-11-20T17:45:47.688Z,1,35.4,61.1,,54,56,0
2017-11-20T17:45:57.698Z,0,55.3,55.3,,54,0,0
2017-11-20T17:46:07.700Z,0,51.9,54.4,,54,,0
2017-11-20T17:46:17.693Z,1,51.2,51,,54,,0
2017-11-20T17:46:27.683Z,,49,50.6,,54,41,
2017-11-20T17:46:37.784Z,,49.8,52.3,,54,64,
2017-11-20T17:46:47.686Z,,51.6,54.3,,54,61,
2017-11-20T17:46:57.714Z,1,53.8,53.9,,54,0,0
2017-11-20T17:47:07.689Z,1,51.6,52.6,,54,31,0
2017-11-20T17:47:17.688Z,,50.9,53.1,,54,62,
2017-11-20T17:47:27.684Z,,52.3,54.6,,54,57,
2017-11-20T17:47:37.786Z,1,53.3,55,,54,0,0
2017-11-20T17:47:47.690Z,1,51,52.1,,54,31,0
2017-11-20T17:47:57.690Z,,49.2,51.2,,54,57,
2017-11-20T17:48:07.691Z,,50.7,53.3,,54,67,
2017-11-20T17:48:17.692Z,,53.8,54.6,,54,36,
2017-11-20T17:48:27.687Z,,53,55.6,,54,63,
2017-11-20T17:48:37.791Z,,54.3,56.4,,54,57,
2017-11-20T17:48:47.693Z,1,55.7,55.1,,54,0,0
2017-11-20T17:48:57.694Z,1,51.6,52.7,,54,29,0
2017-11-20T17:49:07.694Z,,51.4,53.3,,54,61,
2017-11-20T17:49:17.692Z,1,53.4,52.7,,54,0,0
2017-11-20T17:49:27.695Z,1,50.2,51.6,,54,30,0
2017-11-20T17:49:37.785Z,,49.7,52,,54,67,
2017-11-20T17:49:47.695Z,1,52.4,52.9,,54,0,0
2017-11-20T17:49:57.711Z,1,49.3,50.9,,54,30,0
2017-11-20T17:50:07.689Z,,48.2,50.3,,54,70,
2017-11-20T17:50:17.694Z,,50.8,53.5,,54,71,
2017-11-20T17:50:27.694Z,,53.8,54.4,,54,35,
2017-11-20T17:50:37.788Z,,53.2,55.3,,54,63,
2017-11-20T17:50:47.692Z,,54,56.1,,54,62,
2017-11-20T17:50:57.692Z,,54.7,56.2,,54,51,
2017-11-20T17:51:07.690Z,1,55.1,54.4,,54,0,0
2017-11-20T17:51:22.818Z,1,52,52.9,,54,30,0
2017-11-20T17:51:27.688Z,,50.7,52.6,,54,61,
2017-11-20T17:51:37.786Z,,52.2,54.3,,54,62,
2017-11-20T17:51:47.687Z,,54.3,55.1,,54,38,
2017-11-20T17:51:57.691Z,,53.7,55.7,,54,55,
2017-11-20T17:52:07.697Z,,53.7,55.6,,54,54,
2017-11-20T17:52:17.688Z,,53.9,,,54,51,
2017-11-20T17:52:27.694Z,,54.1,55.7,,54,50,
2017-11-20T17:52:37.903Z,1,54.9,54.4,,54,0,0
2017-11-20T17:52:47.688Z,1,51.2,52.7,,54,30,0
2017-11-20T17:52:57.699Z,,50.1,51.8,,54,60,
2017-11-20T17:53:07.693Z,,51.4,53.5,,54,61,
2017-11-20T17:53:17.693Z,,52.3,54.6,,54,57,
2017-11-20T17:53:27.694Z,0,52.4,53.8,,54,0,0
2017-11-20T17:53:37.779Z,,52.3,53.7,,54,,
2017-11-20T17:53:47.689Z,,52.5,53.4,,54,,
2017-11-20T17:53:57.690Z,,53.1,53.2,,54,,
2017-11-20T17:54:07.690Z,,53.3,,,54,,
2017-11-20T17:54:17.689Z,,53.4,53.1,,54,,
2017-11-20T17:54:27.690Z,0,53.5,,61,54,,2
2017-11-20T17:54:37.795Z,0,53.5,58.2,,54,36,2
2017-11-20T17:54:47.689Z,,53.5,60.6,,54,29,
2017-11-20T17:54:57.692Z,,53.4,59.1,,54,30,
2017-11-20T17:55:07.691Z,,53.4,59.6,,54,29,
2017-11-20T17:55:17.693Z,,53.4,60.1,,54,,
2017-11-20T17:55:27.691Z,,53.2,59.7,,54,,
2017-11-20T17:55:37.785Z,,52.7,59.6,,54,30,
2017-11-20T17:55:47.690Z,,52.1,59.3,,54,29,
2017-11-20T17:55:57.694Z,,51.2,58.9,,54,,
2017-11-20T17:56:07.691Z,,50.5,58.7,,54,,
2017-11-20T17:56:17.704Z,,49.9,58.5,,54,,
2017-11-20T17:56:27.702Z,,48.7,,,54,,
2017-11-20T17:56:37.789Z,,48,,,54,30,
2017-11-20T17:56:47.706Z,,47.4,,,54,,
2017-11-20T17:56:57.693Z,,46.8,58.6,,54,31,
2017-11-20T17:57:07.693Z,,46.4,58.7,,54,,
2017-11-20T17:57:17.692Z,,45.8,58.9,,54,,
2017-11-20T17:57:27.693Z,,45.3,59,,54,32,
2017-11-20T17:57:37.787Z,,44.9,59.3,,54,,
2017-11-20T17:57:47.697Z,,44.4,59.5,,54,33,
2017-11-20T17:57:57.696Z,,44,59.7,,54,,
2017-11-20T17:58:07.692Z,,43.6,59.8,,54,,
2017-11-20T17:58:17.695Z,,43.4,60,,54,,
2017-11-20T17:58:27.696Z,,43.2,60.1,,54,,
2017-11-20T17:58:37.785Z,,42.9,60.4,,54,,
2017-11-20T17:58:47.694Z,,42.6,60.5,,54,,
2017-11-20T17:58:57.695Z,,42.4,60.6,,54,,
2017-11-20T17:59:07.701Z,,42.2,60.7,,54,,
2017-11-20T17:59:17.692Z,,41.9,60.8,,54,,
2017-11-20T17:59:27.700Z,,41.8,60.9,,54,,
2017-11-20T17:59:37.831Z,,41.6,61.1,,54,,
2017-11-20T17:59:47.722Z,,41.4,,,54,32,
2017-11-20T17:59:57.710Z,,41.3,61.2,,54,31,
2017-11-20T18:00:07.697Z,,41.2,61.1,,54,,
2017-11-20T18:00:17.696Z,,40.9,,,54,30,
2017-11-20T18:00:27.715Z,,40.8,60.9,,54,29,
2017-11-20T18:00:37.842Z,,40.6,,,54,,
2017-11-20T18:00:47.711Z,,40.5,,,54,,
2017-11-20T18:00:57.862Z,,40.4,,,54,,
2017-11-20T18:01:07.709Z,,40.2,,,54,,
2017-11-20T18:01:17.714Z,,40.1,,,54,,
2017-11-20T18:01:27.699Z,,40,,,54,,
2017-11-20T18:01:37.848Z,,40,,,54,30,
2017-11-20T18:01:47.716Z,,39.9,61.1,,54,29,
2017-11-20T18:01:57.714Z,,39.9,,,54,30,
2017-11-20T18:02:07.701Z,,39.8,,,54,29,
2017-11-20T18:02:17.703Z,,39.8,61.2,,54,,
2017-11-20T18:02:27.717Z,,39.7,,,54,,
2017-11-20T18:02:37.857Z,,39.6,61.3,,54,,
2017-11-20T18:02:47.701Z,,39.6,61.4,,54,,
2017-11-20T18:03:02.816Z,,39.6,61.5,,54,,
2017-11-20T18:03:07.716Z,,39.6,,,54,,
2017-11-20T18:03:17.720Z,,39.5,61.6,,54,,
2017-11-20T18:03:27.700Z,,39.4,61.8,,54,,
2017-11-20T18:03:37.815Z,,39.4,61.9,,54,,
2017-11-20T18:03:47.717Z,,39.3,62,,54,29,
2017-11-20T18:03:57.709Z,,39.3,62.1,,54,,
2017-11-20T18:04:07.704Z,,39.3,62.2,,54,,
2017-11-20T18:04:17.728Z,,39.3,62.4,,54,,
2017-11-20T18:04:27.723Z,,39.3,62.5,,54,,
2017-11-20T18:04:37.809Z,,39.2,,,54,,
2017-11-20T18:04:47.700Z,,39.2,62.6,,54,,
2017-11-20T18:04:57.699Z,,39.2,62.7,,54,30,
2017-11-20T18:05:07.702Z,,39.2,62.8,,54,29,
2017-11-20T18:05:17.704Z,,39.2,62.9,,54,,
2017-11-20T18:05:27.700Z,,39.3,63.1,,54,,
2017-11-20T18:05:37.786Z,,39.3,63.2,,54,,
2017-11-20T18:05:47.696Z,,39.2,63.3,,54,,
2017-11-20T18:05:57.703Z,,39.2,63.4,,54,30,
2017-11-20T18:06:07.696Z,,39.2,63.5,,54,,
2017-11-20T18:06:17.700Z,,39.2,63.6,,54,29,
2017-11-20T18:06:27.704Z,,39.2,,,54,,
2017-11-20T18:06:37.794Z,,39.2,63.8,,54,,
2017-11-20T18:06:47.699Z,,39.2,63.9,,54,,
2017-11-20T18:06:57.701Z,,39.3,64,,54,,
2017-11-20T18:07:07.698Z,,39.2,64.1,,54,,
2017-11-20T18:07:17.731Z,,39.3,64.2,,54,,
2017-11-20T18:07:27.728Z,,39.3,64.4,,54,,
2017-11-20T18:07:37.814Z,,39.3,,,54,,
2017-11-20T18:07:47.713Z,,39.4,64.5,,54,,
2017-11-20T18:07:57.724Z,,39.4,64.6,,54,,
2017-11-20T18:08:07.719Z,,39.4,64.7,,54,,
2017-11-20T18:08:17.703Z,,39.5,,,54,,
2017-11-20T18:08:27.704Z,,39.5,64.8,,54,,
2017-11-20T18:08:37.801Z,,39.5,64.9,,54,,
2017-11-20T18:08:47.697Z,0,39.6,64.8,,54,0,2
2017-11-20T18:08:57.712Z,,39.6,61.8,,54,,
2017-11-20T18:09:07.700Z,,39.6,60.8,,54,,
2017-11-20T18:09:17.706Z,,39.6,59.6,,54,,
2017-11-20T18:09:27.742Z,,39.6,58.6,,54,,
2017-11-20T18:09:37.798Z,,39.5,57.8,,54,,
2017-11-20T18:09:47.751Z,,39.3,57.1,,54,,
2017-11-20T18:09:57.703Z,,39.2,56.5,,54,,
2017-11-20T18:10:07.700Z,,39.1,55.9,,54,,
2017-11-20T18:10:17.703Z,,38.9,55.4,,54,,
2017-11-20T18:10:27.700Z,,38.8,54.9,,54,,
2017-11-20T18:10:37.792Z,0,38.7,57.6,,54,41,2
2017-11-20T18:10:47.708Z,,38.7,58.8,,54,29,
2017-11-20T18:10:57.702Z,,38.7,59.1,,54,30,
2017-11-20T18:11:07.703Z,,38.7,60.1,,54,29,
2017-11-20T18:11:17.708Z,,38.7,60.7,,54,,
2017-11-20T18:11:27.702Z,,38.6,61.4,,54,30,
2017-11-20T18:11:37.797Z,,38.7,62,,54,30,
2017-11-20T18:11:47.702Z,,38.8,62.5,,54,29,
2017-11-20T18:11:57.703Z,,38.7,62.9,,54,30,
2017-11-20T18:12:07.707Z,,38.7,63.3,,54,29,
2017-11-20T18:12:17.702Z,,38.7,63.6,,54,,
2017-11-20T18:12:27.704Z,,38.6,63.9,,54,,
2017-11-20T18:12:37.846Z,,38.5,64.1,,54,30,
2017-11-20T18:12:47.702Z,,38.6,64.4,,54,,
2017-11-20T18:12:57.862Z,,38.5,64.5,,54,29,
2017-11-20T18:13:07.719Z,,38.5,64.7,,54,30,
2017-11-20T18:13:17.712Z,,38.5,64.8,,54,29,
2017-11-20T18:13:27.708Z,,38.5,64.9,,54,,
2017-11-20T18:13:37.819Z,0,38.5,62.9,,54,0,2
2017-11-20T18:13:47.716Z,,38.5,61.4,,54,,
2017-11-20T18:13:57.713Z,,38.5,60.4,,54,,
2017-11-20T18:14:07.708Z,,38.4,59.1,,54,,
2017-11-20T18:14:17.710Z,,38.3,58.3,,54,,
2017-11-20T18:14:32.891Z,,38.2,57.4,,54,,
2017-11-20T18:14:37.792Z,,38.1,56.7,,54,,
2017-11-20T18:14:47.708Z,,37.9,56.1,,54,,
2017-11-20T18:15:02.791Z,,37.8,55.5,,54,,
2017-11-20T18:15:12.797Z,,37.7,55,,54,,
2017-11-20T18:15:17.708Z,,37.6,54.6,,54,,
2017-11-20T18:15:27.704Z,,37.6,54,,54,,
2017-11-20T18:15:37.814Z,0,37.4,56.3,,54,42,2
2017-11-20T18:15:47.706Z,,37.4,58.1,,54,29,
2017-11-20T18:15:57.708Z,,37.3,58.3,,54,,
2017-11-20T18:16:07.702Z,,37.3,59.4,,54,30,
2017-11-20T18:16:17.705Z,,37.3,60,,54,29,
2017-11-20T18:16:27.703Z,,37.3,60.6,,54,,
2017-11-20T18:16:37.801Z,,,61.1,,,29,
2017-11-20T18:16:47.707Z,,37.4,61.5,,54,,
2017-11-20T18:16:57.709Z,,37.4,62,,54,,
2017-11-20T18:17:07.725Z,,37.4,62.2,,54,,
2017-11-20T18:17:17.735Z,,37.3,62.5,,54,,
2017-11-20T18:17:27.741Z,,37.3,62.7,,54,,
2017-11-20T18:17:37.857Z,,,62.9,,,,
2017-11-20T18:17:47.831Z,,37.3,63.1,,54,29,
2017-11-20T18:17:57.738Z,,37.3,63.3,,54,,
2017-11-20T18:18:07.718Z,,37.3,63.4,,54,,
2017-11-20T18:18:17.719Z,0,37.3,63.5,61,54,29,2
2017-11-20T18:18:27.727Z,,37.3,63.6,,54,,
2017-11-20T18:18:43.118Z,,37.3,63.8,,54,,
2017-11-20T18:18:47.842Z,,37.2,,,54,,
2017-11-20T18:18:57.718Z,,37.3,63.9,,54,,
2017-11-20T18:19:12.899Z,,37.3,64,,54,,
2017-11-20T18:19:17.705Z,,37.3,,,54,,
2017-11-20T18:19:27.732Z,,37.3,64.1,,54,,
2017-11-20T18:19:47.717Z,,37.5,64.2,,54,,
2017-11-20T18:19:57.707Z,,37.5,,,54,,
2017-11-20T18:20:07.706Z,,37.4,64.4,,54,,
2017-11-20T18:20:17.711Z,,37.4,64.5,,54,,
2017-11-20T18:20:27.711Z,,37.4,64.6,,54,,
2017-11-20T18:20:43.006Z,,37.5,64.7,,54,,
2017-11-20T18:20:47.708Z,,37.6,64.8,,54,,
2017-11-20T18:20:57.705Z,,37.6,64.9,,54,,
2017-11-20T18:21:07.734Z,0,37.8,64.6,,54,0,2
2017-11-20T18:21:17.729Z,,37.8,61.8,,54,,
2017-11-20T18:21:27.724Z,,37.8,60.9,,54,,
2017-11-20T18:21:37.857Z,,,59.7,,,,
2017-11-20T18:21:47.706Z,,37.8,58.8,,54,,
2017-11-20T18:21:57.707Z,,37.8,58.1,,54,,
2017-11-20T18:22:07.737Z,,37.7,57.3,,54,,
2017-11-20T18:22:22.823Z,,37.7,56.8,,54,,
2017-11-20T18:22:27.719Z,,37.7,56.3,,54,,
2017-11-20T18:22:37.801Z,,37.7,55.9,,54,,
2017-11-20T18:22:47.716Z,,37.7,55.4,,54,,
2017-11-20T18:22:57.707Z,,37.5,55.1,,54,,
2017-11-20T18:23:07.735Z,0,37.4,56.1,,54,44,2
2017-11-20T18:23:17.741Z,,37.4,59,,54,31,
2017-11-20T18:23:27.742Z,,37.2,59,,54,29,
2017-11-20T18:23:37.855Z,,,60.1,,,,
2017-11-20T18:23:47.749Z,,37.2,60.9,,54,,
2017-11-20T18:23:57.726Z,,37.3,61.6,,54,,
2017-11-20T18:24:07.737Z,,37.3,62.2,,54,,
2017-11-20T18:24:17.710Z,,37.3,62.8,,54,30,
2017-11-20T18:24:27.710Z,,37.2,63.3,,54,29,
2017-11-20T18:24:37.800Z,,37.4,63.6,,54,,
2017-11-20T18:24:47.711Z,,37.4,64,,54,,
2017-11-20T18:24:57.710Z,,36.9,64.4,,54,,
2017-11-20T18:25:07.708Z,,36.8,64.6,,54,,
2017-11-20T18:25:17.720Z,,37.1,64.8,,54,,
2017-11-20T18:25:27.708Z,0,37.1,64.7,,54,0,2
2017-11-20T18:25:37.798Z,,,62.1,,,,
2017-11-20T18:25:47.710Z,,37.1,61.3,,54,,
2017-11-20T18:25:57.713Z,,37.1,60,,54,,
2017-11-20T18:26:12.807Z,,37.1,59.1,,54,,
2017-11-20T18:26:17.707Z,,36.9,58.3,,54,,
2017-11-20T18:26:27.708Z,,36.7,57.6,,54,,
2017-11-20T18:26:37.843Z,,36.9,56.9,,54,,
2017-11-20T18:26:47.728Z,,36.8,56.4,,54,,
2017-11-20T18:26:57.742Z,,36.6,55.9,,54,,
2017-11-20T18:27:07.729Z,,36.4,55.4,,54,,
2017-11-20T18:27:17.718Z,,36.4,55,,54,,
2017-11-20T18:27:27.738Z,,36,54.7,,54,,
2017-11-20T18:27:37.814Z,,36.1,54.3,,54,,
2017-11-20T18:27:47.751Z,,36.5,53.9,,54,,
2017-11-20T18:28:02.852Z,,36.2,53.7,,54,,
2017-11-20T18:28:12.864Z,0,36.2,54.9,,54,44,2
2017-11-20T18:28:17.709Z,,36.2,57.8,,54,33,
2017-11-20T18:28:32.816Z,,36.2,58,,54,29,
2017-11-20T18:28:37.833Z,,,59.1,,,,
