Time,ActPow,PrimTSet,ChActive,HwActive,HwTSet,HwTOutlet,PrimT
2018-02-07T19:45:03.781Z,,,,,54,39.4,59.6
2018-02-07T19:45:13.813Z,,,,,54,38.8,59.7
2018-02-07T19:45:23.774Z,,,,,54,38.1,59.8
2018-02-07T19:45:33.780Z,30,,,,54,37.7,60
2018-02-07T19:45:43.745Z,,,,,54,37.2,
2018-02-07T19:45:53.745Z,31,,,,54,36.9,60.1
2018-02-07T19:46:03.744Z,30,,,,54,36.6,60.2
2018-02-07T19:46:13.927Z,,,,,54,36.4,
2018-02-07T19:46:23.749Z,,,,,54,36.1,60.4
2018-02-07T19:46:33.880Z,,,,,54,35.9,
2018-02-07T19:46:43.799Z,,,,,54,35.6,60.5
2018-02-07T19:46:53.756Z,,,,,54,35.4,
2018-02-07T19:47:03.746Z,,,,,54,35.1,60.6
2018-02-07T19:47:13.759Z,,,,,54,34.8,
2018-02-07T19:47:23.748Z,,,,,54,34.8,
2018-02-07T19:47:33.748Z,,,,,54,34.7,60.7
2018-02-07T19:47:43.797Z,,,,,54,34.7,
2018-02-07T19:47:53.749Z,31,,,,54,34.5,
2018-02-07T19:48:03.756Z,,,,,54,34,
2018-02-07T19:48:13.747Z,30,,,,54,33.9,
2018-02-07T19:48:23.774Z,,,,,54,33.9,60.8
2018-02-07T19:48:33.765Z,0,,0,0,54,35.1,
2018-02-07T19:48:43.831Z,,,,,54,35.9,61.9
2018-02-07T19:48:53.844Z,,,,,54,35.3,59.3
2018-02-07T19:49:03.857Z,,,,,54,40.2,55.4
2018-02-07T19:49:18.970Z,,,,,54,46.6,55.7
2018-02-07T19:49:23.777Z,,,,,54,50.1,54.8
2018-02-07T19:49:33.907Z,,,1,0,54,51.9,53.6
2018-02-07T19:49:43.802Z,38,,1,0,54,52.1,58
2018-02-07T19:49:53.883Z,29,,,,54,51.6,59.8
2018-02-07T19:50:03.767Z,,,,,54,50.6,57.8
2018-02-07T19:50:13.754Z,,,,,54,49.4,58.1
2018-02-07T19:50:23.753Z,,,,,54,48,58.5
2018-02-07T19:50:33.774Z,,,,,54,46.6,58.4
2018-02-07T19:50:43.842Z,,,,,54,45.6,58.6
2018-02-07T19:50:53.753Z,,,,,54,44.6,
2018-02-07T19:51:03.804Z,,,,,54,43.6,58.7
2018-02-07T19:51:13.763Z,,,,,54,42.7,58.8
2018-02-07T19:51:23.752Z,,,,,54,41.9,59
2018-02-07T19:51:33.829Z,30,,,,54,41.1,
2018-02-07T19:51:43.753Z,,,,,54,40.5,59.3
2018-02-07T19:51:53.784Z,,,,,54,40,59.4
2018-02-07T19:52:03.750Z,31,,,,54,39.5,59.6
2018-02-07T19:52:13.759Z,,,,,54,39.1,59.7
2018-02-07T19:52:23.803Z,,,,,54,38.5,59.9
2018-02-07T19:52:33.754Z,,,,,54,38.2,60
2018-02-07T19:52:43.750Z,,,,,54,37.9,60.1
2018-02-07T19:52:53.797Z,,,,,54,37.7,
2018-02-07T19:53:03.796Z,,,,,54,37.4,60.2
2018-02-07T19:53:13.761Z,,,,,54,37.3,60.4
2018-02-07T19:53:23.764Z,,,,,54,36.8,60.5
2018-02-07T19:53:33.758Z,,,,,54,36.5,
2018-02-07T19:53:43.834Z,,,,,54,36.4,60.6
2018-02-07T19:53:53.788Z,,,,,54,36.2,
2018-02-07T19:54:03.841Z,,,,,54,36.1,60.7
2018-02-07T19:54:13.795Z,,,,,54,35.9,
2018-02-07T19:54:23.831Z,,,,,54,35.8,
2018-02-07T19:54:33.778Z,,,,,54,35.7,60.8
2018-02-07T19:54:43.749Z,,,,,54,35.6,
2018-02-07T19:54:53.764Z,,,,,54,35.4,
2018-02-07T19:55:03.764Z,,,,,54,35.2,
2018-02-07T19:55:13.778Z,,,,,54,35.1,60.9
2018-02-07T19:55:23.758Z,,,,,54,35.1,
2018-02-07T19:55:33.834Z,,,,,54,35.1,
2018-02-07T19:55:43.809Z,,,,,54,34.9,
2018-02-07T19:55:53.875Z,,,,,54,34.8,60.9
2018-02-07T19:56:03.797Z,31,,,,54,34.7,61.1
2018-02-07T19:56:13.874Z,31,,,,54,34.6,60.9
2018-02-07T19:56:23.761Z,30,,,,54,34.6,
2018-02-07T19:56:33.766Z,30,,,,54,34.6,60.9
2018-02-07T19:56:43.842Z,,,,,54,34.5,61.1
2018-02-07T19:56:53.979Z,,,,,54,34.3,60.9
2018-02-07T19:57:03.793Z,,,,,54,34.2,
2018-02-07T19:57:13.778Z,,,,,54,34.2,
2018-02-07T19:57:24.137Z,,,,,54,34,60.9
2018-02-07T19:57:33.774Z,,,,,54,33.9,60.9
2018-02-07T19:57:43.765Z,29,,,,54,34,60.9
2018-02-07T19:57:53.876Z,29,,,,54,33.8,60.9
2018-02-07T19:58:03.791Z,30,,,,54,33.8,
2018-02-07T19:58:13.777Z,29,,,,54,33.7,60.9
2018-02-07T19:58:23.874Z,,,,,54,33.7,
2018-02-07T19:58:33.885Z,,,,,54,33.7,
2018-02-07T19:58:43.882Z,,,,,54,33.6,61.1
2018-02-07T19:58:53.771Z,,,,,54,33.5,
2018-02-07T19:59:03.873Z,,,,,54,33.5,
2018-02-07T19:59:13.907Z,,,,,54,33.5,
2018-02-07T19:59:23.923Z,,,,,54,33.4,
2018-02-07T19:59:33.875Z,,,,,54,33.5,
2018-02-07T19:59:43.976Z,,,,,54,33.5,61.2
2018-02-07T19:59:53.846Z,,,,,54,33.5,
2018-02-07T20:00:03.756Z,,,,,54,33.4,
2018-02-07T20:00:13.758Z,30,,,,54,33.5,
2018-02-07T20:00:24.015Z,29,,,,54,33.5,
2018-02-07T20:00:33.826Z,,,,,54,33.5,61.3
2018-02-07T20:00:43.760Z,,,,,54,33.5,
2018-02-07T20:00:53.803Z,,,,,54,33.6,
2018-02-07T20:01:03.755Z,,,,,54,33.6,
2018-02-07T20:01:13.950Z,,,,,54,33.6,
2018-02-07T20:01:23.775Z,,,,,54,33.6,
2018-02-07T20:01:33.771Z,,,,,54,33.6,
2018-02-07T20:01:43.754Z,,,,,54,33.6,61.4
2018-02-07T20:01:53.781Z,,,,,54,33.7,
2018-02-07T20:02:03.756Z,30,,,,54,33.7,
2018-02-07T20:02:13.785Z,29,,,,54,33.6,
2018-02-07T20:02:23.811Z,,,,,54,33.6,
2018-02-07T20:02:33.776Z,,,,,54,33.7,61.5
2018-02-07T20:02:43.768Z,,,,,54,33.7,
2018-02-07T20:02:53.764Z,,,,,54,33.7,
2018-02-07T20:03:03.783Z,,,,,54,33.7,
2018-02-07T20:03:13.767Z,,,,,54,33.7,
2018-02-07T20:03:23.769Z,,,,,54,33.7,
2018-02-07T20:03:33.778Z,30,,,,54,33.7,
2018-02-07T20:03:43.760Z,29,,,,54,33.8,61.6
2018-02-07T20:03:53.763Z,,,,,54,33.8,
2018-02-07T20:04:03.777Z,,,,,54,33.8,
2018-02-07T20:04:13.759Z,,,,,54,33.9,
2018-02-07T20:04:23.762Z,,,,,54,33.8,
2018-02-07T20:04:33.756Z,,,,,54,33.7,
2018-02-07T20:04:43.850Z,,,,,54,33.7,
2018-02-07T20:04:53.776Z,30,,,,54,33.8,61.8
2018-02-07T20:05:03.766Z,29,,,,54,33.8,
2018-02-07T20:05:13.802Z,,,,,54,33.8,
2018-02-07T20:05:23.756Z,,,,,54,33.8,
2018-02-07T20:05:33.760Z,30,0,0,0,54,33.8,
2018-02-07T20:05:43.770Z,0,,0,0,54,34.9,62.1
2018-02-07T20:05:53.791Z,,,,,54,35.2,62.8
2018-02-07T20:06:03.771Z,,,,,54,50.9,62.6
2018-02-07T20:06:13.770Z,,,,,54,56.3,62.5
2018-02-07T20:06:23.800Z,,,,,54,55.4,62.1
2018-02-07T20:06:33.768Z,,,,,54,51.4,61.5
2018-02-07T20:06:43.956Z,,61,1,0,54,46.8,60.6
2018-02-07T20:06:53.860Z,,,,,54,43.4,56.4
2018-02-07T20:07:03.795Z,,,,,54,41.9,56.3
2018-02-07T20:07:14.019Z,,,,,54,40.4,55.9
2018-02-07T20:07:23.878Z,,,1,0,54,38.8,54.4
2018-02-07T20:07:33.808Z,36,,,,54,37.3,58
2018-02-07T20:07:43.895Z,29,,,,54,36,57.7
2018-02-07T20:07:53.768Z,,,,,54,34.8,58
2018-02-07T20:08:03.771Z,30,,,,54,33.4,58.2
2018-02-07T20:08:13.772Z,29,,,,54,32.4,58.3
2018-02-07T20:08:23.773Z,,,,,54,31.2,58.5
2018-02-07T20:08:33.776Z,,,,,54,30.2,58.6
2018-02-07T20:08:43.825Z,29,61,1,0,54,29.3,58.8
2018-02-07T20:08:53.838Z,,,,,54,28.6,58.9
2018-02-07T20:09:03.845Z,,,,,54,28,59
2018-02-07T20:09:13.773Z,,,,,54,26.9,59.1
2018-02-07T20:09:23.767Z,30,,,,54,26.3,59.3
2018-02-07T20:09:33.872Z,0,,0,0,54,26.7,59.5
2018-02-07T20:09:43.758Z,,,,,54,24.9,60.6
2018-02-07T20:09:53.765Z,,,,,54,31.6,58.2
2018-02-07T20:10:03.791Z,,,,,54,47.9,53.5
2018-02-07T20:10:13.849Z,,,,,54,51.1,54.3
2018-02-07T20:10:23.791Z,,,,,54,50.6,53.6
2018-02-07T20:10:33.760Z,,,1,0,54,48.8,52.3
2018-02-07T20:10:43.763Z,37,,1,0,54,46,57.2
2018-02-07T20:10:53.826Z,29,,,,54,42.6,58.9
2018-02-07T20:11:03.757Z,,,,,54,39.8,56.8
2018-02-07T20:11:13.785Z,29,,,,54,37.8,57.2
2018-02-07T20:11:23.780Z,,,,,54,36.1,57.8
2018-02-07T20:11:33.757Z,,,,,54,34.7,57.7
2018-02-07T20:11:43.776Z,,,,,54,33.4,57.9
2018-02-07T20:11:53.790Z,30,,,,54,32.1,58
2018-02-07T20:12:03.763Z,29,,,,54,31,
2018-02-07T20:12:13.795Z,,,,,54,30.1,58.1
2018-02-07T20:12:23.950Z,,,,,54,29.1,58.2
2018-02-07T20:12:33.773Z,30,,,,54,28.4,58.3
2018-02-07T20:12:43.780Z,,,,,54,27.8,58.5
2018-02-07T20:12:53.863Z,31,,,,54,27.2,58.6
2018-02-07T20:13:03.868Z,,,,,54,26.6,58.7
2018-02-07T20:13:13.805Z,,,,,54,26.2,58.9
2018-02-07T20:13:23.838Z,32,,,,54,25.9,59
2018-02-07T20:13:33.793Z,,,,,54,25.5,59.1
2018-02-07T20:13:43.805Z,,,,,54,25,59.3
2018-02-07T20:13:53.773Z,33,,,,54,24.8,59.5
2018-02-07T20:14:03.760Z,,,,,54,24.7,59.6
2018-02-07T20:14:13.781Z,,,,,54,24.4,59.7
2018-02-07T20:14:23.838Z,34,,,,54,24.3,59.8
2018-02-07T20:14:33.768Z,33,,,,54,24.3,59.9
2018-02-07T20:14:43.783Z,,,,,54,24.3,
2018-02-07T20:14:53.778Z,,,,,54,24.3,60
2018-02-07T20:15:03.768Z,,,,,54,24.3,
2018-02-07T20:15:13.781Z,34,,,,54,24.3,60.1
2018-02-07T20:15:23.822Z,,,,,54,24.3,
2018-02-07T20:15:33.762Z,33,,,,54,24.3,
2018-02-07T20:15:43.791Z,,,,,54,24.3,60.2
2018-02-07T20:15:53.868Z,34,,,,54,24.4,
2018-02-07T20:16:03.762Z,33,,,,54,24.4,60.4
2018-02-07T20:16:13.829Z,34,,,,54,24.3,
2018-02-07T20:16:23.772Z,33,,,,54,24,
2018-02-07T20:16:33.763Z,,,,,54,24.2,
2018-02-07T20:16:43.804Z,,,,,54,24,60.5
2018-02-07T20:16:53.822Z,,,,,54,24.2,
2018-02-07T20:17:03.783Z,,,,,54,24,
2018-02-07T20:17:13.775Z,,,,,54,24.2,
2018-02-07T20:17:23.767Z,,,,,54,24.2,60.6
2018-02-07T20:17:33.768Z,34,,,,54,24,
2018-02-07T20:17:43.768Z,,,,,54,24,60.7
2018-02-07T20:17:53.764Z,,,,,54,23.9,
2018-02-07T20:18:03.792Z,33,,,,54,23.9,
2018-02-07T20:18:13.840Z,34,,,,54,23.9,60.8
2018-02-07T20:18:23.772Z,,,,,54,23.9,
2018-02-07T20:18:33.774Z,,,,,54,23.8,60.9
2018-02-07T20:18:43.805Z,33,,,,54,23.8,
2018-02-07T20:18:53.825Z,,,,,54,23.9,61.1
2018-02-07T20:19:08.887Z,32,,,,54,23.7,
2018-02-07T20:19:13.803Z,,,,,54,23.6,60.9
2018-02-07T20:19:23.918Z,,,,,54,23.7,
2018-02-07T20:19:33.764Z,,,,,54,23.8,
2018-02-07T20:19:43.844Z,,,,,54,23.8,
2018-02-07T20:19:53.801Z,,,,,54,23.7,60.9
2018-02-07T20:20:03.799Z,31,,,,54,23.6,61.1
2018-02-07T20:20:13.770Z,,,,,54,23.7,60.9
2018-02-07T20:20:23.794Z,,,,,54,23.4,
2018-02-07T20:20:33.767Z,,,,,54,23.6,
2018-02-07T20:20:43.784Z,,,,,54,23.4,61.1
2018-02-07T20:20:53.786Z,,,,,54,23.4,61.1
2018-02-07T20:21:03.774Z,31,,,,54,23.6,61.1
2018-02-07T20:21:13.771Z,30,,,,54,23.3,60.9
2018-02-07T20:21:23.821Z,,,,,54,23.2,
2018-02-07T20:21:38.923Z,31,,,,54,23.2,
2018-02-07T20:21:43.776Z,30,,,,54,23.2,60.9
2018-02-07T20:21:53.774Z,,,,,54,23.3,
2018-02-07T20:22:03.801Z,,,,,54,23.4,60.9
2018-02-07T20:22:13.766Z,,,,,54,23.3,60.9
2018-02-07T20:22:23.774Z,,,,,54,23.6,
2018-02-07T20:22:33.780Z,,,,,54,23.3,
2018-02-07T20:22:43.778Z,,,,,54,23.4,61.1
2018-02-07T20:22:53.791Z,29,,,,54,23.4,60.9
2018-02-07T20:23:03.774Z,,,,,54,23.3,
2018-02-07T20:23:13.821Z,29,,,,54,23.2,60.9
2018-02-07T20:23:23.795Z,30,,,,54,23.3,
2018-02-07T20:23:33.764Z,29,,,,54,23.4,
2018-02-07T20:23:43.826Z,,,,,54,23.3,
2018-02-07T20:23:53.771Z,29,,,,54,23.2,61.1
2018-02-07T20:24:03.768Z,,,,,54,23.3,60.9
2018-02-07T20:24:13.795Z,30,,,,54,23.4,61.1
2018-02-07T20:24:23.821Z,29,,,,54,23.4,
2018-02-07T20:24:33.826Z,,,,,54,23.2,
2018-02-07T20:24:43.777Z,,,,,54,23.3,
2018-02-07T20:24:53.831Z,,,,,54,23.4,
2018-02-07T20:25:03.803Z,,,,,54,23.4,
2018-02-07T20:25:13.776Z,30,,,,54,23.3,61.2
2018-02-07T20:25:23.834Z,29,,,,54,23.3,
2018-02-07T20:25:33.776Z,,,,,54,23.3,
2018-02-07T20:25:43.787Z,,,,,54,23.2,
2018-02-07T20:25:53.778Z,,,,,54,23.3,
2018-02-07T20:26:03.910Z,,,,,54,23.4,
2018-02-07T20:26:14.004Z,,,,,54,23.4,
2018-02-07T20:26:23.788Z,,,,,54,23.4,
2018-02-07T20:26:33.787Z,30,,,,54,23.4,61.3
2018-02-07T20:26:43.789Z,29,,,,54,23.3,
2018-02-07T20:26:54.121Z,,,,,54,23.3,
2018-02-07T20:27:03.863Z,30,,,,54,23.3,
2018-02-07T20:27:13.845Z,29,,,,54,23.2,
2018-02-07T20:27:24.033Z,,,,,54,23.2,
2018-02-07T20:27:33.772Z,30,,,,54,23.3,61.4
2018-02-07T20:27:43.894Z,29,,,,54,23.3,
2018-02-07T20:27:53.768Z,,,,,54,23.3,
2018-02-07T20:28:03.792Z,,,,,54,23.2,
2018-02-07T20:28:13.812Z,,,,,54,23.2,
2018-02-07T20:28:23.805Z,,,,,54,23.1,
2018-02-07T20:28:33.836Z,30,,,,54,23.1,61.5
2018-02-07T20:28:43.776Z,29,,,,54,23.2,
2018-02-07T20:28:53.781Z,,,,,54,23.2,
2018-02-07T20:29:03.782Z,,,,,54,23.2,
2018-02-07T20:29:13.776Z,,,,,54,23.3,
2018-02-07T20:29:23.790Z,,,,,54,23.3,
2018-02-07T20:29:33.797Z,,,,,54,23.3,61.6
2018-02-07T20:29:43.784Z,,,,,54,23.4,
2018-02-07T20:29:53.813Z,,,,,54,23.4,
2018-02-07T20:30:03.819Z,,,,,54,23.6,
2018-02-07T20:30:13.798Z,,,,,54,23.6,
2018-02-07T20:30:23.791Z,,,,,54,23.7,
2018-02-07T20:30:33.813Z,,,,,54,23.7,
2018-02-07T20:30:43.807Z,,,,,54,23.8,
2018-02-07T20:30:53.789Z,,,,,54,23.8,61.8
2018-02-07T20:31:03.868Z,,,,,54,23.9,
2018-02-07T20:31:13.856Z,,,,,54,24,
2018-02-07T20:31:23.862Z,,,,,54,24.2,
2018-02-07T20:31:33.817Z,,,,,54,24.2,
2018-02-07T20:31:43.819Z,,,,,54,24.3,61.9
2018-02-07T20:31:53.809Z,,,,,54,24.4,
2018-02-07T20:32:03.794Z,,,,,54,24.5,
2018-02-07T20:32:13.895Z,,,,,54,24.7,
2018-02-07T20:32:23.890Z,,,,,54,24.7,
2018-02-07T20:32:33.799Z,,,,,54,24.8,
2018-02-07T20:32:43.864Z,,,,,54,24.9,
2018-02-07T20:32:53.800Z,29,,,,54,25,62
2018-02-07T20:33:03.793Z,,,,,54,25.1,62
2018-02-07T20:33:13.776Z,30,,,,54,25.3,
2018-02-07T20:33:23.787Z,29,,,,54,25.3,
2018-02-07T20:33:33.772Z,,,,,54,25.4,
2018-02-07T20:33:48.969Z,,,,,54,25.5,
2018-02-07T20:33:53.820Z,,,,,54,25.6,
2018-02-07T20:34:03.802Z,,,,,54,25.7,
2018-02-07T20:34:13.772Z,,,,,54,25.9,62.1
2018-02-07T20:34:23.813Z,30,,,,54,25.9,
2018-02-07T20:34:33.911Z,29,,,,54,26,
2018-02-07T20:34:43.814Z,,,,,54,26.1,
2018-02-07T20:34:53.858Z,30,,,,54,26.2,
2018-02-07T20:35:03.778Z,29,,,,54,26.3,
2018-02-07T20:35:13.798Z,,,,,54,26.5,
2018-02-07T20:35:23.784Z,,,,,54,26.5,62.2
2018-02-07T20:35:33.772Z,,,,,54,26.6,
2018-02-07T20:35:43.776Z,,,,,54,26.7,
2018-02-07T20:35:53.783Z,,,,,54,26.8,
2018-02-07T20:36:03.795Z,,,,,54,26.9,
2018-02-07T20:36:13.785Z,,,,,54,26.9,
2018-02-07T20:36:23.887Z,,,,,54,27.1,
2018-02-07T20:36:33.785Z,,,,,54,27.2,62.4
2018-02-07T20:36:43.859Z,,,,,54,27.3,
2018-02-07T20:36:53.945Z,,,,,54,27.4,
2018-02-07T20:37:03.863Z,,,,,54,27.4,
2018-02-07T20:37:13.782Z,,,,,54,27.5,
2018-02-07T20:37:23.956Z,30,,,,54,27.7,
2018-02-07T20:37:33.836Z,29,,,,54,27.8,
2018-02-07T20:37:44.586Z,,,,,54,27.8,
2018-02-07T20:37:53.776Z,30,,,,54,27.9,
2018-02-07T20:38:03.780Z,29,,,,54,28,62.5
2018-02-07T20:38:13.782Z,,,,,54,28.1,
2018-02-07T20:38:23.804Z,,,,,54,28.1,
2018-02-07T20:38:33.777Z,,,,,54,28.3,
2018-02-07T20:38:43.783Z,,,,,54,28.4,
2018-02-07T20:38:53.783Z,,,,,54,28.5,
2018-02-07T20:39:03.784Z,30,,,,54,28.5,
2018-02-07T20:39:13.883Z,29,,,,54,28.6,
2018-02-07T20:39:23.776Z,,,,,54,28.7,
2018-02-07T20:39:33.821Z,30,,,,54,28.9,62.6
2018-02-07T20:39:43.799Z,29,,,,54,28.9,
2018-02-07T20:39:53.834Z,,,,,54,29,
2018-02-07T20:40:03.831Z,,,,,54,29.1,
2018-02-07T20:40:13.779Z,30,,,,54,29.1,
2018-02-07T20:40:23.813Z,29,,,,54,29.2,
2018-02-07T20:40:33.836Z,,,,,54,29.3,
2018-02-07T20:40:43.785Z,,,,,54,29.3,
2018-02-07T20:40:53.797Z,,,,,54,29.5,62.7
2018-02-07T20:41:03.842Z,,,,,54,29.6,
2018-02-07T20:41:13.782Z,,,,,54,29.6,
2018-02-07T20:41:23.775Z,,,,,54,29.7,
2018-02-07T20:41:33.777Z,,,,,54,29.8,
2018-02-07T20:41:43.791Z,30,,,,54,29.8,
2018-02-07T20:41:53.778Z,29,,,,54,30,
2018-02-07T20:42:03.780Z,,,,,54,30.1,
2018-02-07T20:42:13.779Z,,,,,54,30.1,
2018-02-07T20:42:23.809Z,,,,,54,30.2,
2018-02-07T20:42:33.788Z,,,,,54,30.3,62.8
2018-02-07T20:42:43.792Z,,,,,54,30.3,
2018-02-07T20:42:53.825Z,,,,,54,30.4,
2018-02-07T20:43:03.802Z,,,,,54,30.4,
2018-02-07T20:43:13.776Z,,,,,54,30.6,
2018-02-07T20:43:23.866Z,,,,,54,30.7,
2018-02-07T20:43:33.774Z,,,,,54,30.7,
2018-02-07T20:43:43.777Z,,,,,54,30.8,
2018-02-07T20:43:53.807Z,,,,,54,30.8,62.9
2018-02-07T20:44:03.828Z,,,,,54,30.9,
2018-02-07T20:44:13.793Z,,,,,54,31,
2018-02-07T20:44:23.790Z,30,,,,54,31,
2018-02-07T20:44:33.869Z,29,,,,54,31.2,
2018-02-07T20:44:43.807Z,,,,,54,31.2,
2018-02-07T20:44:53.812Z,30,,,,54,31.3,
2018-02-07T20:45:03.964Z,29,,,,54,31.4,
2018-02-07T20:45:13.777Z,,,,,54,31.4,
2018-02-07T20:45:23.799Z,,,,,54,31.5,
2018-02-07T20:45:33.801Z,30,,,,54,31.5,62.9
2018-02-07T20:45:43.795Z,29,,,,54,31.6,63.1
2018-02-07T20:45:53.835Z,29,,,,54,31.6,63.1
2018-02-07T20:46:03.783Z,,,,,54,31.8,
2018-02-07T20:46:13.816Z,30,,,,54,31.9,
2018-02-07T20:46:23.786Z,29,,,,54,31.9,
2018-02-07T20:46:33.828Z,30,,,,54,32,
2018-02-07T20:46:43.791Z,29,,,,54,32,
2018-02-07T20:46:53.792Z,,,,,54,32.1,
2018-02-07T20:47:03.800Z,,,,,54,32.1,
2018-02-07T20:47:13.825Z,,,,,54,32.2,
2018-02-07T20:47:23.794Z,30,,,,54,32.2,63.2
2018-02-07T20:47:33.837Z,29,,,,54,32.3,
2018-02-07T20:47:43.818Z,,,,,54,32.3,
2018-02-07T20:47:53.784Z,,,,,54,32.4,
2018-02-07T20:48:03.820Z,,,,,54,32.4,
2018-02-07T20:48:13.813Z,,,,,54,32.5,
2018-02-07T20:48:23.800Z,,,,,54,32.5,
2018-02-07T20:48:33.799Z,30,,,,54,32.6,
2018-02-07T20:48:43.822Z,29,,,,54,32.6,
2018-02-07T20:48:53.840Z,,,,,54,32.7,
2018-02-07T20:49:04.097Z,,,,,54,32.7,63.3
2018-02-07T20:49:14.118Z,,,,,54,32.8,
2018-02-07T20:49:23.788Z,,,,,54,32.8,
2018-02-07T20:49:33.980Z,,,,,54,32.9,
2018-02-07T20:49:43.964Z,30,,,,54,32.9,
2018-02-07T20:49:53.805Z,29,,,,54,33.1,
2018-02-07T20:50:03.817Z,,,,,54,33.1,
2018-02-07T20:50:13.784Z,,,,,54,33.2,
2018-02-07T20:50:23.806Z,,,,,54,33.2,
2018-02-07T20:50:33.809Z,,,,,54,33.3,
2018-02-07T20:50:43.779Z,,,,,54,33.3,
2018-02-07T20:50:53.792Z,,,,,54,33.3,63.4
2018-02-07T20:51:03.789Z,,,,,54,33.4,
2018-02-07T20:51:13.779Z,,,,,54,33.4,
2018-02-07T20:51:23.792Z,30,,,,54,33.5,
2018-02-07T20:51:33.783Z,,,,,54,33.5,
2018-02-07T20:51:43.784Z,29,,,,54,33.6,
2018-02-07T20:51:53.792Z,30,,,,54,33.6,
2018-02-07T20:52:03.808Z,29,,,,54,33.7,
2018-02-07T20:52:13.824Z,,,,,54,33.7,
2018-02-07T20:52:23.796Z,30,0,0,2,54,42.2,63.5
2018-02-07T20:52:33.798Z,0,,0,0,54,53.2,63.6
2018-02-07T20:52:43.841Z,,,,,54,52.7,60.6
2018-02-07T20:52:53.784Z,,,,,54,52.3,62.2
2018-02-07T20:53:03.829Z,,,,,54,51.8,62.6
2018-02-07T20:53:13.785Z,,,,,54,51.3,
2018-02-07T20:53:23.859Z,,,,,54,51.1,62.5
2018-02-07T20:53:33.795Z,,61,1,0,54,51.7,60.9
2018-02-07T20:53:43.841Z,,,,,54,52.2,59.6
2018-02-07T20:53:53.811Z,,,,,54,52.5,58.6
2018-02-07T20:54:03.803Z,,,,,54,53,57.8
2018-02-07T20:54:13.785Z,,,,,54,53.6,56.6
2018-02-07T20:54:23.802Z,,0,0,2,54,31.5,56
2018-02-07T20:54:33.794Z,74,,,,54,49,54.6
2018-02-07T20:54:43.797Z,75,,,,54,49.3,55.3
2018-02-07T20:54:53.785Z,100,,,,54,49.4,56.1
2018-02-07T20:55:03.832Z,0,,0,0,54,51.1,57.8
2018-02-07T20:55:13.789Z,,,0,0,54,51.5,56.1
2018-02-07T20:55:23.838Z,,,,,54,53.8,56.3
2018-02-07T20:55:33.798Z,,,,,54,55,56.2
2018-02-07T20:55:43.863Z,,,,,54,55.5,
2018-02-07T20:55:53.785Z,,,,,54,55.6,56.1
2018-02-07T20:56:03.793Z,,61,1,0,54,55.4,
2018-02-07T20:56:13.826Z,41,,1,0,54,55.2,58.4
2018-02-07T20:56:23.859Z,31,,,,54,55,61.2
2018-02-07T20:56:33.876Z,30,,,,54,54.6,58.9
2018-02-07T20:56:43.795Z,29,,,,54,53.7,59.1
2018-02-07T20:56:53.872Z,,,,,54,52.7,59.4
2018-02-07T20:57:03.798Z,,,,,54,51.8,59.1
2018-02-07T20:57:13.803Z,,,,,54,50.9,59
2018-02-07T20:57:23.930Z,,,,,54,50,58.8
2018-02-07T20:57:33.789Z,30,,,,54,49.2,58.7
2018-02-07T20:57:43.944Z,29,,,,54,48.5,
2018-02-07T20:57:53.837Z,,,,,54,47.9,
2018-02-07T20:58:03.830Z,30,,,,54,47.3,
2018-02-07T20:58:13.808Z,,,,,54,46.7,58.8
2018-02-07T20:58:23.922Z,31,,,,54,46.3,58.9
2018-02-07T20:58:33.890Z,,,,,54,45.9,59
2018-02-07T20:58:43.822Z,,,,,54,45.5,59.1
2018-02-07T20:58:53.799Z,,,,,54,45.2,59.3
2018-02-07T20:59:03.811Z,32,,,,54,44.8,59.5
2018-02-07T20:59:13.816Z,,,,,54,44.4,59.7
2018-02-07T20:59:23.999Z,,,,,54,44.1,59.8
2018-02-07T20:59:33.789Z,,,,,54,43.9,60
2018-02-07T20:59:43.791Z,,,,,54,43.6,60.1
2018-02-07T20:59:53.789Z,,,,,54,43.4,60.2
2018-02-07T21:00:03.814Z,,,,,54,43.2,60.4
2018-02-07T21:00:13.802Z,,,,,54,43,60.5
2018-02-07T21:00:23.923Z,,,,,54,42.8,60.6
2018-02-07T21:00:33.788Z,,,,,54,42.6,60.7
2018-02-07T21:00:43.792Z,,,,,54,42.4,60.8
2018-02-07T21:00:53.820Z,,,,,54,42.2,60.9
2018-02-07T21:01:03.803Z,,,,,54,42,61.1
2018-02-07T21:01:13.795Z,31,,,,54,41.9,
2018-02-07T21:01:23.833Z,,,,,54,41.8,
2018-02-07T21:01:33.858Z,30,,,,54,41.6,60.9
2018-02-07T21:01:43.834Z,,,,,54,41.5,
2018-02-07T21:01:53.859Z,31,,,,54,41.3,
2018-02-07T21:02:03.891Z,30,,,,54,41.1,
2018-02-07T21:02:13.816Z,,,,,54,40.9,
2018-02-07T21:02:23.836Z,,,,,54,40.7,
2018-02-07T21:02:33.791Z,,,,,54,40.6,61.1
2018-02-07T21:02:43.826Z,,,,,54,40.4,60.9
2018-02-07T21:02:53.800Z,29,,,,54,40.3,
2018-02-07T21:03:03.865Z,30,,,,54,40.2,60.9
2018-02-07T21:03:13.934Z,29,,,,54,40,60.9
2018-02-07T21:03:23.786Z,29,,,,54,40,61.1
2018-02-07T21:03:33.834Z,29,,,,54,39.9,60.9
