Time,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive,HwTSet
2018-01-29T20:06:29.346Z,52.7,,1,51.8,30,0,54
2018-01-29T20:06:39.477Z,51.8,,,51.1,39,,54
2018-01-29T20:06:49.327Z,53,,,51.5,45,,54
2018-01-29T20:06:59.416Z,53.6,,,52.4,42,,54
2018-01-29T20:07:09.319Z,54,,0,52.9,0,0,54
2018-01-29T20:07:19.359Z,50.7,,1,51.7,43,0,54
2018-01-29T20:07:29.313Z,48.8,,,46.4,72,,54
2018-01-29T20:07:39.438Z,52,,,44.4,124,,54
2018-01-29T20:07:49.316Z,56.3,,,48.3,124,,54
2018-01-29T20:07:59.294Z,59.1,,,51.6,121,,54
2018-01-29T20:08:09.299Z,61.1,,,53.5,116,,54
2018-01-29T20:08:19.301Z,62.1,,,54.3,116,,54
2018-01-29T20:08:29.300Z,62.5,,,54.9,104,,54
2018-01-29T20:08:39.441Z,61.8,,,55,57,,54
2018-01-29T20:08:49.342Z,58.9,,,58.2,39,,54
2018-01-29T20:08:59.339Z,57.6,,,55.6,59,,54
2018-01-29T20:09:09.312Z,57.8,,,55.9,43,,54
2018-01-29T20:09:19.367Z,56.9,,,54.2,53,,54
2018-01-29T20:09:29.301Z,56.5,,,54.8,42,,54
2018-01-29T20:09:39.467Z,55.6,,,53.6,49,,54
2018-01-29T20:09:49.362Z,55.3,,,53.3,55,,54
2018-01-29T20:09:59.307Z,55.5,,,53.3,56,,54
2018-01-29T20:10:09.341Z,55.7,,,53.4,57,,54
2018-01-29T20:10:19.295Z,56,,,53.6,58,,54
2018-01-29T20:10:29.364Z,56.1,,,53.9,57,,54
2018-01-29T20:10:39.406Z,56.3,,,54,,,54
2018-01-29T20:10:49.343Z,,,,54.1,56,,54
2018-01-29T20:10:59.345Z,,,,54.1,,,54
2018-01-29T20:11:09.345Z,,,,54,,,54
2018-01-29T20:11:19.306Z,,,0,54,0,0,54
2018-01-29T20:11:29.301Z,54.7,,0,53.7,,0,54
2018-01-29T20:11:39.461Z,54.9,,0,53,,0,54
2018-01-29T20:11:49.387Z,54.4,,0,52.6,,0,54
2018-01-29T20:11:59.301Z,53.9,,,52.4,,,54
2018-01-29T20:12:09.303Z,,,,52.2,,,54
2018-01-29T20:12:19.399Z,51,,1,48.5,53,0,54
2018-01-29T20:12:29.356Z,51.3,,,49,,,54
2018-01-29T20:12:39.405Z,51.5,,,50.7,30,,54
2018-01-29T20:12:49.310Z,51.4,,,50.7,38,,54
2018-01-29T20:12:59.311Z,52.2,,,51.2,42,,54
2018-01-29T20:13:09.319Z,51.6,,0,52.1,0,0,54
2018-01-29T20:13:19.779Z,50.9,,,51.9,,,54
2018-01-29T20:13:29.331Z,50.2,,,51.4,,,54
2018-01-29T20:13:39.570Z,49.8,,,51,,,54
2018-01-29T20:13:49.387Z,49.7,,,50,,,54
2018-01-29T20:13:59.366Z,49.6,,,47.1,,,54
2018-01-29T20:14:09.410Z,51.1,61,0,43.2,44,2,54
2018-01-29T20:14:20.472Z,53.9,,,39.6,33,,54
2018-01-29T20:14:29.364Z,48.5,,,36.9,29,,54
2018-01-29T20:14:39.700Z,48.1,0,1,32.4,,0,54
2018-01-29T20:14:49.335Z,53.3,,,15.7,51,,54
2018-01-29T20:15:04.457Z,48.5,,,45.3,50,,54
2018-01-29T20:15:09.298Z,50.2,,,45.9,87,,54
2018-01-29T20:15:19.325Z,54.1,,,49.2,89,,54
2018-01-29T20:15:29.526Z,56.5,,,52.4,83,,54
2018-01-29T20:15:39.578Z,58.2,,,55.1,73,,54
2018-01-29T20:15:49.365Z,57.7,,,56.3,40,,54
2018-01-29T20:15:59.326Z,56.6,,,54.9,53,,54
2018-01-29T20:16:09.297Z,56.7,,,54.8,54,,54
2018-01-29T20:16:19.315Z,56.5,,,54.9,49,,54
2018-01-29T20:16:29.396Z,56.2,,,54.2,54,,54
2018-01-29T20:16:39.468Z,56.3,,,54.3,53,,54
2018-01-29T20:16:49.418Z,56.2,,,54.2,51,,54
2018-01-29T20:16:59.352Z,56,,,54.1,,,54
2018-01-29T20:17:09.440Z,55.9,,,53.9,53,,54
2018-01-29T20:17:19.358Z,55.7,,,53.8,,,54
2018-01-29T20:17:29.388Z,55.9,,,53.7,54,,54
2018-01-29T20:17:39.523Z,,,,53.7,55,,54
2018-01-29T20:17:49.323Z,,,,53.8,,,54
2018-01-29T20:17:59.301Z,56,,,53.9,54,,54
2018-01-29T20:18:09.303Z,,,,53.9,55,,54
2018-01-29T20:18:19.310Z,56.1,,,54,,,54
2018-01-29T20:18:29.313Z,,,,54,56,,54
2018-01-29T20:18:39.424Z,,,,54,55,,54
2018-01-29T20:18:49.322Z,,,,54.1,53,,54
2018-01-29T20:18:59.300Z,,,,54,55,,54
2018-01-29T20:19:09.302Z,,,,54,54,,54
2018-01-29T20:19:19.320Z,,,,54,,,54
2018-01-29T20:19:29.473Z,56,,,54.1,52,,54
2018-01-29T20:19:39.529Z,,,,54.1,53,,54
2018-01-29T20:19:49.308Z,55.9,,,54,,,54
2018-01-29T20:19:59.375Z,,,,53.9,52,,54
2018-01-29T20:20:09.494Z,,,,53.9,53,,54
2018-01-29T20:20:19.366Z,,,,53.8,54,,54
2018-01-29T20:20:29.339Z,,,,53.8,,,54
2018-01-29T20:20:39.618Z,,,,53.8,,,54
2018-01-29T20:20:49.343Z,,,,53.9,,,54
2018-01-29T20:20:59.315Z,56,,,54,54,,54
2018-01-29T20:21:09.329Z,,,,54,55,,54
2018-01-29T20:21:19.302Z,56.1,,,53.8,56,,54
2018-01-29T20:21:29.372Z,,,,54.1,55,,54
2018-01-29T20:21:39.567Z,,,,54.1,53,,54
2018-01-29T20:21:49.334Z,54.9,,0,54,0,0,54
2018-01-29T20:21:59.325Z,54.5,,,54.7,,,54
2018-01-29T20:22:09.316Z,49.9,,,54.3,,,54
2018-01-29T20:22:19.351Z,49.3,,,53,,,54
2018-01-29T20:22:29.323Z,51.4,,,52.6,,,54
2018-01-29T20:22:39.434Z,53.5,,,52,,,54
2018-01-29T20:22:49.459Z,54.4,61,0,51,,2,54
2018-01-29T20:22:59.412Z,57.7,,0,48.4,39,2,54
2018-01-29T20:23:09.330Z,51.2,,,44.9,29,,54
2018-01-29T20:23:19.466Z,48,,,41.5,,,54
2018-01-29T20:23:29.396Z,48.9,,,38.5,29,,54
2018-01-29T20:23:39.537Z,46.6,,,35.9,,,54
2018-01-29T20:23:49.361Z,45.9,,,34,,,54
2018-01-29T20:23:59.814Z,44.9,,,32.3,,,54
2018-01-29T20:24:09.341Z,44.4,,,30.7,,,54
2018-01-29T20:24:24.479Z,43.9,,,29.3,,,54
2018-01-29T20:24:29.314Z,43.5,,,28.3,,,54
2018-01-29T20:24:39.463Z,43.3,,,27.2,31,,54
2018-01-29T20:24:49.377Z,43.5,,,26.2,35,,54
2018-01-29T20:24:59.318Z,44,,,25.6,40,,54
2018-01-29T20:25:09.346Z,45,,,25.1,46,,54
2018-01-29T20:25:19.305Z,45.7,,,24.5,49,,54
2018-01-29T20:25:29.313Z,47,,,24.3,54,,54
2018-01-29T20:25:39.461Z,48.2,,,23.8,58,,54
2018-01-29T20:25:49.332Z,49.1,,,23.7,61,,54
2018-01-29T20:25:59.332Z,50.3,,,23.4,64,,54
2018-01-29T20:26:09.327Z,51.5,,,23.4,67,,54
2018-01-29T20:26:19.322Z,52.7,,,23.3,69,,54
2018-01-29T20:26:29.307Z,53.7,,,23.2,71,,54
2018-01-29T20:26:39.437Z,55,,,23.2,73,,54
2018-01-29T20:26:49.328Z,55.7,,,23.3,74,,54
2018-01-29T20:26:59.308Z,56.6,,,23.3,75,,54
2018-01-29T20:27:09.322Z,57.3,,,23.2,76,,54
2018-01-29T20:27:19.313Z,58.1,,,23.2,77,,54
2018-01-29T20:27:29.319Z,58.8,,,23.3,78,,54
2018-01-29T20:27:39.603Z,59.4,,,23.1,78,,54
2018-01-29T20:27:49.689Z,60,,,23.1,,,54
2018-01-29T20:27:59.328Z,60.5,,,23,,,54
2018-01-29T20:28:09.366Z,61.1,,,23,,,54
2018-01-29T20:28:19.318Z,61.4,,,23.2,77,,54
2018-01-29T20:28:29.449Z,61.6,,,23.2,73,,54
2018-01-29T20:28:40.398Z,61.5,,,23.2,68,,54
2018-01-29T20:28:49.330Z,61.4,,,23.3,65,,54
2018-01-29T20:28:59.332Z,61.2,,,23.2,64,,54
2018-01-29T20:29:09.388Z,60.9,,,23.2,62,,54
2018-01-29T20:29:19.307Z,,,,23.1,63,,54
2018-01-29T20:29:29.364Z,,,,23.1,,,54
2018-01-29T20:29:39.442Z,61.1,,,23,62,,54
2018-01-29T20:29:49.325Z,61.2,,,23.1,61,,54
2018-01-29T20:29:59.311Z,,,,23,60,,54
2018-01-29T20:30:09.309Z,61.3,,,23.1,59,,54
2018-01-29T20:30:19.309Z,,,,23.1,58,,54
2018-01-29T20:30:29.341Z,61.2,,,23,56,,54
2018-01-29T20:30:39.445Z,,,,23,55,,54
2018-01-29T20:30:49.310Z,,,,23,54,,54
2018-01-29T20:30:59.338Z,61.1,,,23,53,,54
2018-01-29T20:31:09.323Z,,,,22.8,52,,54
2018-01-29T20:31:19.314Z,,,,23,51,,54
2018-01-29T20:31:29.358Z,,,,22.8,,,54
2018-01-29T20:31:39.465Z,,,,23,50,,54
2018-01-29T20:31:49.309Z,,,,23,,,54
2018-01-29T20:31:59.347Z,,,,22.7,49,,54
2018-01-29T20:32:09.323Z,,,,23,48,,54
2018-01-29T20:32:19.322Z,,,,23.1,47,,54
2018-01-29T20:32:29.368Z,,,,22.8,46,,54
2018-01-29T20:32:39.493Z,,,,23,,,54
2018-01-29T20:32:54.352Z,,,,23.1,45,,54
2018-01-29T20:32:59.313Z,,,,23,44,,54
2018-01-29T20:33:09.319Z,61.1,,,23.1,44,,54
2018-01-29T20:33:19.331Z,60.9,,,23.1,43,,54
2018-01-29T20:33:29.388Z,61.1,,,23.2,42,,54
2018-01-29T20:33:39.537Z,,,,23.1,,,54
2018-01-29T20:33:49.319Z,60.9,,,23,42,,54
2018-01-29T20:33:59.314Z,61.1,,,23,41,,54
2018-01-29T20:34:09.311Z,,,,22.8,40,,54
2018-01-29T20:34:19.329Z,60.9,,,22.8,39,,54
2018-01-29T20:34:29.398Z,60.9,,,22.8,,,54
2018-01-29T20:34:39.513Z,61.1,,,23,39,,54
2018-01-29T20:34:49.460Z,60.9,,,22.8,38,,54
2018-01-29T20:34:59.475Z,60.9,,,23,,,54
2018-01-29T20:35:09.314Z,60.9,,,22.8,37,,54
2018-01-29T20:35:19.324Z,61.1,,,23.1,37,,54
2018-01-29T20:35:29.318Z,,,,23,36,,54
2018-01-29T20:35:39.423Z,60.9,,,23,,,54
2018-01-29T20:35:49.365Z,61.1,,,23,,,54
2018-01-29T20:35:59.363Z,60.9,,,23.1,,,54
2018-01-29T20:36:09.311Z,,,,23.1,35,,54
2018-01-29T20:36:19.344Z,61.1,,,23.2,,,54
2018-01-29T20:36:29.311Z,60.9,,,23.1,35,,54
2018-01-29T20:36:39.424Z,,,,23.1,,,54
2018-01-29T20:36:49.700Z,60.9,,,23.2,34,,54
2018-01-29T20:36:59.317Z,60.9,,,,,,
2018-01-29T20:37:09.326Z,60.9,,,23.1,33,,54
2018-01-29T20:37:19.310Z,61.1,,,23.1,33,,54
2018-01-29T20:37:29.319Z,60.9,,,23,,,54
2018-01-29T20:37:39.431Z,,,,23.1,,,54
2018-01-29T20:37:49.319Z,61.1,,,23.1,,,54
2018-01-29T20:37:59.318Z,60.9,,,23,33,,54
2018-01-29T20:38:09.322Z,,,,23,33,,54
2018-01-29T20:38:19.317Z,60.9,,,23,32,,54
2018-01-29T20:38:29.708Z,61.1,,,23,,,54
2018-01-29T20:38:39.557Z,60.9,,,23.1,,,54
2018-01-29T20:38:49.343Z,60.9,,,23.1,32,,54
2018-01-29T20:38:59.328Z,,,,23,31,,54
2018-01-29T20:39:09.313Z,60.9,,,23,31,,54
2018-01-29T20:39:19.344Z,60.9,,,21.3,,,54
2018-01-29T20:39:29.329Z,60.9,,,20.8,,,54
2018-01-29T20:39:39.459Z,60.9,,,21.3,30,,54
2018-01-29T20:39:49.393Z,,,,22,31,,54
2018-01-29T20:39:59.315Z,,,,22.5,,,54
2018-01-29T20:40:09.344Z,61.1,,,23,30,,54
2018-01-29T20:40:19.320Z,61.1,,,23.3,,,54
2018-01-29T20:40:29.311Z,60.9,,,23.8,,,54
2018-01-29T20:40:39.484Z,60.9,,,24.2,,,54
2018-01-29T20:40:49.318Z,60.9,,,24.5,,,54
2018-01-29T20:40:59.317Z,60.9,,,24.9,,,54
2018-01-29T20:41:09.424Z,61.1,,,25.1,,,54
2018-01-29T20:41:19.345Z,60.9,,,25.5,29,,54
2018-01-29T20:41:29.311Z,60.9,,,25.9,30,,54
2018-01-29T20:41:39.434Z,60.9,,,26.1,30,,54
2018-01-29T20:41:49.313Z,,,,26.5,29,,54
2018-01-29T20:41:59.332Z,60.9,,,26.8,,,54
2018-01-29T20:42:09.326Z,61.1,,,27.2,,,54
2018-01-29T20:42:19.388Z,60.9,,,27.5,,,54
2018-01-29T20:42:29.322Z,61.1,,,27.8,30,,54
2018-01-29T20:42:39.453Z,,,,28,29,,54
2018-01-29T20:42:49.397Z,,,,28.4,,,54
2018-01-29T20:42:59.360Z,,,,28.7,,,54
2018-01-29T20:43:09.340Z,,,,29,,,54
2018-01-29T20:43:19.322Z,,,,29.3,,,54
2018-01-29T20:43:29.325Z,61.2,,,29.7,30,,54
2018-01-29T20:43:39.534Z,,,,30.1,,,54
2018-01-29T20:43:49.386Z,,,,30.3,29,,54
2018-01-29T20:43:59.334Z,,,,30.6,,,54
2018-01-29T20:44:09.315Z,,,,30.8,,,54
2018-01-29T20:44:19.317Z,61.3,,,31,,,54
2018-01-29T20:44:29.345Z,,,,31.4,,,54
2018-01-29T20:44:39.476Z,,,,31.6,,,54
2018-01-29T20:44:49.322Z,,,,31.9,,,54
2018-01-29T20:44:59.326Z,,,,32.1,,,54
2018-01-29T20:45:09.316Z,61.4,,,32.3,,,54
2018-01-29T20:45:19.316Z,,,,32.5,,,54
2018-01-29T20:45:29.344Z,,,,32.7,,,54
2018-01-29T20:45:39.594Z,,,,32.9,,,54
2018-01-29T20:45:49.319Z,,,,33.2,,,54
2018-01-29T20:45:59.319Z,61.5,,,33.4,,,54
2018-01-29T20:46:09.315Z,,,,33.5,,,54
2018-01-29T20:46:19.325Z,,,,33.7,,,54
2018-01-29T20:46:29.324Z,,,,33.9,,,54
2018-01-29T20:46:39.671Z,,,,34,,,54
2018-01-29T20:46:49.315Z,,,,34.1,,,54
2018-01-29T20:46:59.356Z,,,,34.2,,,54
2018-01-29T20:47:09.505Z,61.6,,,34.4,,,54
2018-01-29T20:47:19.344Z,,,,34.5,,,54
2018-01-29T20:47:29.320Z,,,,34.7,,,54
2018-01-29T20:47:39.444Z,,,,34.8,,,54
2018-01-29T20:47:49.321Z,,,,34.9,,,54
2018-01-29T20:47:59.357Z,,,,35.2,,,54
2018-01-29T20:48:09.447Z,61.8,,,35.3,,,54
2018-01-29T20:48:19.322Z,,,,35.4,30,,54
2018-01-29T20:48:29.350Z,,,,35.4,29,,54
2018-01-29T20:48:39.526Z,,,,35.6,30,,54
2018-01-29T20:48:49.317Z,,,,35.7,29,,54
2018-01-29T20:48:59.366Z,,,,35.7,,,54
2018-01-29T20:49:09.334Z,61.9,,,35.9,,,54
2018-01-29T20:49:19.334Z,,,,36,,,54
2018-01-29T20:49:29.323Z,,,,36.1,,,54
2018-01-29T20:49:39.463Z,,,,36.1,,,54
2018-01-29T20:49:49.337Z,,,,36.2,,,54
2018-01-29T20:49:59.320Z,62,,,36.3,,,54
2018-01-29T20:50:09.329Z,62.1,0,0,28.4,0,0,54
2018-01-29T20:50:19.327Z,63.3,,,28.5,,,54
2018-01-29T20:50:29.351Z,63.1,,,29.3,,,54
2018-01-29T20:50:39.429Z,62.9,,,36.8,,,54
2018-01-29T20:50:49.342Z,62.7,0,0,43,0,0,54
2018-01-29T20:50:59.480Z,62.5,,,47.2,,,54
2018-01-29T20:51:09.334Z,62.2,61,0,50.2,,2,54
2018-01-29T20:51:19.339Z,56.5,,,51.8,,,54
2018-01-29T20:51:29.344Z,56.3,,,52.6,,,54
2018-01-29T20:51:39.439Z,56.4,,,53,,,54
2018-01-29T20:51:49.345Z,54.7,,,52.9,,,54
2018-01-29T20:51:59.412Z,57.6,,0,52.5,39,2,54
2018-01-29T20:52:09.329Z,58.1,,,52,29,,54
2018-01-29T20:52:19.383Z,58,,,51.4,,,54
2018-01-29T20:52:29.323Z,58.5,,,50.8,30,,54
2018-01-29T20:52:39.533Z,58.6,,,50.2,29,,54
2018-01-29T20:52:49.362Z,58.9,,,49.7,,,54
2018-01-29T20:52:59.441Z,59,,,49,,,54
2018-01-29T20:53:09.322Z,59.3,,,48.4,,,54
2018-01-29T20:53:19.321Z,59.4,,,47.8,,,54
2018-01-29T20:53:29.323Z,59.6,,,47.3,,,54
2018-01-29T20:53:39.444Z,59.7,,,46.8,,,54
2018-01-29T20:53:49.326Z,59.8,,,46.3,,,54
2018-01-29T20:53:59.333Z,59.9,,,45.8,,,54
2018-01-29T20:54:09.328Z,,,,45.4,,,54
2018-01-29T20:54:19.370Z,60,,,45,,,54
2018-01-29T20:54:29.323Z,,,,44.6,,,54
2018-01-29T20:54:39.445Z,60.1,,,44.2,30,,54
2018-01-29T20:54:49.322Z,60.2,,,43.9,29,,54
2018-01-29T20:54:59.441Z,,,,43.5,,,54
2018-01-29T20:55:09.334Z,60.4,,,43.3,30,,54
2018-01-29T20:55:19.372Z,,,,43,29,,54
2018-01-29T20:55:29.343Z,,,,42.8,30,,54
2018-01-29T20:55:39.445Z,60.5,,,42.6,29,,54
2018-01-29T20:55:49.347Z,,,,42.4,,,54
2018-01-29T20:55:59.357Z,60.6,,,42.2,,,54
2018-01-29T20:56:09.351Z,,,,42,,,54
2018-01-29T20:56:19.479Z,,,,41.9,30,,54
2018-01-29T20:56:29.331Z,60.7,,,41.6,29,,54
2018-01-29T20:56:39.626Z,,,,41.5,30,,54
2018-01-29T20:56:49.386Z,,,,41.4,29,,54
2018-01-29T20:56:59.322Z,,,,41.2,30,,54
2018-01-29T20:57:09.453Z,60.8,,,41.1,29,,54
2018-01-29T20:57:19.380Z,,,,40.8,30,,54
2018-01-29T20:57:29.330Z,,,,40.7,29,,54
2018-01-29T20:57:39.436Z,,,,40.6,30,,54
2018-01-29T20:57:49.330Z,60.9,,,40.6,29,,54
2018-01-29T20:57:59.322Z,,,,40.5,,,54
2018-01-29T20:58:09.323Z,,,,40.4,,,54
2018-01-29T20:58:19.334Z,,,,40.3,,,54
2018-01-29T20:58:29.724Z,61.1,,,40.3,,,54
2018-01-29T20:58:39.472Z,,,,40.2,,,54
2018-01-29T20:58:49.343Z,,,,40.1,,,54
2018-01-29T20:58:59.334Z,,,,40.1,,,54
2018-01-29T20:59:09.360Z,61.2,,,40.1,,,54
2018-01-29T20:59:19.323Z,,,,40.1,,,54
2018-01-29T20:59:29.331Z,,,,40,,,54
2018-01-29T20:59:39.473Z,,,,40,30,,54
2018-01-29T20:59:49.327Z,61.3,,,40,29,,54
2018-01-29T20:59:59.334Z,,,,39.9,,,54
2018-01-29T21:00:09.325Z,,0,1,41.8,,0,54
2018-01-29T21:00:19.368Z,63.2,,0,34.4,0,0,54
2018-01-29T21:00:29.342Z,57.3,,,57.6,,,54
2018-01-29T21:00:39.480Z,61.3,,,56.8,,,54
2018-01-29T21:00:49.327Z,61.8,,,56,,,54
2018-01-29T21:00:59.344Z,,,,55.9,,,54
2018-01-29T21:01:09.341Z,61.3,,,56.4,,,54
2018-01-29T21:01:19.721Z,60.8,61,0,56.7,,2,54
2018-01-29T21:01:29.331Z,62,,0,56.8,37,2,54
2018-01-29T21:01:39.453Z,62.8,,,56.6,29,,54
2018-01-29T21:01:49.352Z,61.5,,,56.4,,,54
2018-01-29T21:01:59.355Z,,,,56,,,54
2018-01-29T21:02:09.330Z,61.3,,,55.6,,,54
2018-01-29T21:02:19.329Z,60.9,,,55,,,54
2018-01-29T21:02:29.327Z,60.7,,,54.4,,,54
2018-01-29T21:02:40.547Z,60.4,,,53.8,,,54
2018-01-29T21:02:49.357Z,60.2,,,53.2,,,54
2018-01-29T21:02:59.347Z,,,,52.4,,,54
2018-01-29T21:03:09.325Z,60.1,,,51.8,30,,54
2018-01-29T21:03:19.326Z,,,,51.1,29,,54
2018-01-29T21:03:29.324Z,60,,,50.4,30,,54
2018-01-29T21:03:39.500Z,,,,49.9,29,,54
2018-01-29T21:03:49.425Z,60.1,,,49.2,,,54
2018-01-29T21:03:59.344Z,,,,48.6,,,54
2018-01-29T21:04:09.372Z,,,,48.1,,,54
2018-01-29T21:04:19.347Z,60.2,,,47.6,,,54
2018-01-29T21:04:29.329Z,,,,47.1,,,54
2018-01-29T21:04:39.450Z,60.4,,,46.8,30,,54
2018-01-29T21:04:49.335Z,,,,46.4,29,,54
2018-01-29T21:04:59.331Z,60.5,,,46.1,,,54
2018-01-29T21:05:09.723Z,,,,45.8,,,54
2018-01-29T21:05:19.344Z,60.6,,,45.5,,,54
2018-01-29T21:05:29.327Z,,,,45.2,,,54
2018-01-29T21:05:39.483Z,60.7,,,44.9,,,54
2018-01-29T21:05:49.344Z,,,,44.7,,,54
2018-01-29T21:05:59.344Z,60.8,,,44.3,,,54
2018-01-29T21:06:09.332Z,,,,44.2,,,54
2018-01-29T21:06:19.366Z,,,,44,,,54
2018-01-29T21:06:29.385Z,60.9,,,43.8,30,,54
2018-01-29T21:06:39.445Z,,,,43.7,29,,54
2018-01-29T21:06:49.369Z,61.1,,,43.5,,,54
2018-01-29T21:06:59.385Z,,,,43.4,,,54
2018-01-29T21:07:09.344Z,61.2,,,43.3,,,54
2018-01-29T21:07:19.394Z,,,,43.1,,,54
2018-01-29T21:07:29.421Z,,,,43,,,54
2018-01-29T21:07:39.470Z,61.3,,,42.9,,,54
2018-01-29T21:07:49.764Z,,,,42.8,,,54
2018-01-29T21:07:59.542Z,,,,42.7,,,54
2018-01-29T21:08:09.371Z,61.4,,,42.6,,,54
2018-01-29T21:08:19.345Z,,,,42.5,30,,54
2018-01-29T21:08:29.345Z,61.5,,,42.4,29,,54
2018-01-29T21:08:39.491Z,,,,42.4,,,54
2018-01-29T21:08:49.351Z,,,,42.3,,,54
2018-01-29T21:08:59.361Z,,,,42.3,,,54
2018-01-29T21:09:09.352Z,61.6,,,42.2,,,54
2018-01-29T21:09:19.344Z,,,,42.2,,,54
2018-01-29T21:09:29.328Z,,,,42.1,30,,54
2018-01-29T21:09:39.502Z,61.8,,,42.1,29,,54
2018-01-29T21:09:49.359Z,,,,42,,,54
2018-01-29T21:09:59.339Z,,,,42,,,54
2018-01-29T21:10:09.333Z,,,,42,,,54
2018-01-29T21:10:19.361Z,61.9,,,42,,,54
2018-01-29T21:10:29.390Z,,,,41.9,,,54
2018-01-29T21:10:39.465Z,,,,41.9,,,54
2018-01-29T21:10:49.347Z,62,,,41.9,,,54
2018-01-29T21:10:59.333Z,,,,41.9,,,54
2018-01-29T21:11:09.340Z,,,,41.9,,,54
2018-01-29T21:11:19.339Z,,,,41.9,,,54
2018-01-29T21:11:29.344Z,62.1,,,41.9,,,54
2018-01-29T21:11:39.437Z,,,,41.9,,,54
2018-01-29T21:11:49.333Z,,,,41.9,,,54
2018-01-29T21:11:59.356Z,62.2,,,42,30,,54
2018-01-29T21:12:09.333Z,,,,42,29,,54
2018-01-29T21:12:19.330Z,,,,41.9,,,54
2018-01-29T21:12:29.341Z,,,,41.9,,,54
2018-01-29T21:12:39.522Z,62.4,,,41.9,,,54
2018-01-29T21:12:49.343Z,,,,41.9,,,54
2018-01-29T21:12:59.365Z,,,,41.9,,,54
2018-01-29T21:13:09.468Z,62.5,,,41.9,,,54
2018-01-29T21:13:19.353Z,,,,41.9,,,54
2018-01-29T21:13:29.334Z,,,,42,30,,54
2018-01-29T21:13:39.574Z,,,,42,29,,54
2018-01-29T21:13:49.343Z,62.6,,,41.9,,,54
2018-01-29T21:13:59.358Z,,,,41.9,30,,54
2018-01-29T21:14:09.365Z,,,,41.9,29,,54
2018-01-29T21:14:19.338Z,62.7,,,41.9,,,54
2018-01-29T21:14:29.333Z,,,,41.9,,,54
2018-01-29T21:14:39.478Z,,,,41.9,,,54
2018-01-29T21:14:54.363Z,62.8,,,41.9,,,54
2018-01-29T21:14:59.340Z,,,,41.8,,,54
2018-01-29T21:15:09.349Z,,,,41.8,,,54
2018-01-29T21:15:19.351Z,,,,41.8,30,,54
2018-01-29T21:15:29.337Z,62.9,,,41.8,29,,54
2018-01-29T21:15:39.498Z,,,,41.9,,,54
2018-01-29T21:15:49.808Z,,,,42,,,54
2018-01-29T21:15:59.423Z,63.1,,,42.1,,,54
2018-01-29T21:16:09.360Z,,,,42.3,,,54
2018-01-29T21:16:19.415Z,,,,42.4,30,,54
2018-01-29T21:16:29.332Z,63.2,,,42.5,29,,54
2018-01-29T21:16:39.468Z,,,,42.5,,,54
2018-01-29T21:16:49.365Z,,,,42.7,,,54
2018-01-29T21:16:59.347Z,63.3,,,42.7,,,54
2018-01-29T21:17:09.346Z,,,,42.8,,,54
2018-01-29T21:17:19.358Z,,,,42.8,,,54
2018-01-29T21:17:29.342Z,,,,42.9,,,54
2018-01-29T21:17:39.524Z,63.4,,,43,30,,54
2018-01-29T21:17:49.372Z,,,,43.1,29,,54
2018-01-29T21:17:59.347Z,,,,43.1,30,,54
2018-01-29T21:18:09.358Z,,,,43.2,29,,54
2018-01-29T21:18:19.337Z,63.5,,,43.2,,,54
2018-01-29T21:18:29.351Z,,,,43.3,30,,54
2018-01-29T21:18:39.491Z,,,,43.3,29,,54
2018-01-29T21:18:49.341Z,,,,43.3,,,54
2018-01-29T21:18:59.344Z,63.6,,,43.3,,,54
2018-01-29T21:19:09.377Z,,,,43.4,,,54
2018-01-29T21:19:19.350Z,,,,43.4,,,54
2018-01-29T21:19:29.389Z,63.8,,,43.4,,,54
2018-01-29T21:19:39.486Z,,,,43.4,,,54
2018-01-29T21:19:49.339Z,,,,43.4,,,54
2018-01-29T21:19:59.341Z,,,,43.4,,,54
2018-01-29T21:20:09.339Z,63.9,,,43.5,,,54
2018-01-29T21:20:19.349Z,,,,43.5,,,54
2018-01-29T21:20:29.336Z,,,,43.5,,,54
2018-01-29T21:20:39.437Z,,,,43.5,,,54
2018-01-29T21:20:49.341Z,64,,,43.5,29,,54
2018-01-29T21:20:59.341Z,,,,43.6,,,54
2018-01-29T21:21:09.337Z,,,,43.6,,,54
2018-01-29T21:21:19.347Z,,,,43.6,,,54
2018-01-29T21:21:29.346Z,64.1,,,43.6,,,54
2018-01-29T21:21:39.466Z,,,,43.7,,,54
2018-01-29T21:21:49.347Z,,,,43.6,30,,54
2018-01-29T21:21:59.337Z,,,,43.7,29,,54
2018-01-29T21:22:09.337Z,64.2,,,43.7,,,54
2018-01-29T21:22:19.351Z,,,,43.7,,,54
2018-01-29T21:22:29.343Z,,,,43.7,,,54
2018-01-29T21:22:39.490Z,,,,43.8,,,54
2018-01-29T21:22:49.766Z,64.4,,,43.8,,,54
2018-01-29T21:22:59.341Z,,,,43.8,30,,54
2018-01-29T21:23:09.345Z,,,,43.9,29,,54
2018-01-29T21:23:19.336Z,,,,43.9,,,54
2018-01-29T21:23:29.346Z,,,,44,,,54
2018-01-29T21:23:39.441Z,64.5,,,44,,,54
2018-01-29T21:23:49.396Z,,,,44,,,54
2018-01-29T21:23:59.349Z,,,,44.1,,,54
2018-01-29T21:24:09.343Z,,,,44.1,30,,54
2018-01-29T21:24:19.367Z,,,,44.1,29,,54
