Time,ActPow,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive
2017-11-30T18:55:16.004Z,55,54,54.2,,56.2,,
2017-11-30T18:55:26.002Z,50,54,54.3,,55.9,,
2017-11-30T18:55:36.098Z,51,54,54.3,,55.7,,
2017-11-30T18:55:45.998Z,,54,54,,55.6,,
2017-11-30T18:55:55.999Z,52,54,53.8,,55.4,,
2017-11-30T18:56:06.002Z,55,54,53.6,,,,
2017-11-30T18:56:16.007Z,57,54,53.6,,55.5,,
2017-11-30T18:56:25.999Z,59,54,53.7,,55.6,,
2017-11-30T18:56:36.109Z,57,54,53.9,,56,,
2017-11-30T18:56:46.002Z,56,54,54,,,,
2017-11-30T18:56:56.005Z,54,54,54.3,,,,
2017-11-30T18:57:06.000Z,,54,54.2,,55.9,,
2017-11-30T18:57:16.012Z,0,54,54.1,,54.6,0,0
2017-11-30T18:57:26.000Z,,54,53.8,,54.5,,
2017-11-30T18:57:36.111Z,,54,53.5,,52.9,,
2017-11-30T18:57:46.001Z,,54,53.4,,52.6,,
2017-11-30T18:57:56.003Z,,54,53.5,,52.4,,
2017-11-30T18:58:06.004Z,,54,53.5,,53,,
2017-11-30T18:58:16.023Z,44,54,53.5,61,55.6,1,0
2017-11-30T18:58:26.006Z,38,54,53.4,,58,,
2017-11-30T18:58:36.119Z,29,54,53.3,,57.8,,
2017-11-30T18:58:46.002Z,,54,53.2,,56.7,,
2017-11-30T18:58:56.005Z,,54,53.1,,56.6,,
2017-11-30T18:59:06.011Z,,54,53.1,,55.9,,
2017-11-30T18:59:16.004Z,,54,53,,55.6,,
2017-11-30T18:59:26.039Z,30,54,53,,54.9,,
2017-11-30T18:59:36.098Z,29,54,53.1,,53.9,,
2017-11-30T18:59:46.003Z,,54,53.1,,53.7,,
2017-11-30T18:59:56.000Z,30,54,53,,53.3,,
2017-11-30T19:00:06.001Z,29,54,52.9,,52.9,,
2017-11-30T19:00:16.004Z,31,54,52.4,,52.7,,
2017-11-30T19:00:26.003Z,33,54,52.1,,,,
2017-11-30T19:00:36.091Z,37,54,51.6,,53,,
2017-11-30T19:00:46.004Z,,54,51.1,,53.1,,
2017-11-30T19:00:56.001Z,40,54,50.7,,53.4,,
2017-11-30T19:01:06.005Z,42,54,50.3,,54,,
2017-11-30T19:01:16.007Z,43,54,49.8,,54.5,,
2017-11-30T19:01:26.003Z,45,54,49.4,,55,,
2017-11-30T19:01:36.096Z,47,54,49,,56,,
2017-11-30T19:01:46.002Z,,54,48.6,,56.1,,
2017-11-30T19:01:56.006Z,50,54,48.3,,57,,
2017-11-30T19:02:06.004Z,,54,48,,,,
2017-11-30T19:02:16.003Z,51,54,47.7,,57.6,,
2017-11-30T19:02:26.006Z,,54,47.4,,58,,
2017-11-30T19:02:36.101Z,,54,47.2,,58.4,,
2017-11-30T19:02:46.002Z,53,54,47,,59,,
2017-11-30T19:02:56.005Z,,54,46.8,,59.1,,
2017-11-30T19:03:06.002Z,52,54,46.6,,59.5,,
2017-11-30T19:03:16.012Z,53,54,46.5,,60,,
2017-11-30T19:03:26.006Z,,54,46.3,,60.1,,
2017-11-30T19:03:36.107Z,,54,46.1,,60.4,,
2017-11-30T19:03:46.005Z,,54,46,,60.7,,
2017-11-30T19:03:56.003Z,,54,45.9,,61.1,,
2017-11-30T19:04:06.003Z,,54,45.8,,61.2,,
2017-11-30T19:04:16.003Z,51,54,45.7,,61.3,,
2017-11-30T19:04:26.005Z,50,54,45.6,,,,
2017-11-30T19:04:36.097Z,47,54,45.5,,,,
2017-11-30T19:04:46.004Z,46,54,45.4,,61.2,,
2017-11-30T19:04:56.010Z,45,54,45.3,,60.9,,
2017-11-30T19:05:06.032Z,,54,45.3,,,,
2017-11-30T19:05:16.010Z,,54,45.2,,,,
2017-11-30T19:05:26.005Z,,54,45.2,,,,
2017-11-30T19:05:36.155Z,,54,45.1,,,,
2017-11-30T19:05:46.004Z,,54,45.1,,61.1,,
2017-11-30T19:05:56.004Z,,54,45,,,,
2017-11-30T19:06:06.007Z,44,54,45,,,,
2017-11-30T19:06:16.007Z,43,54,45,,,,
2017-11-30T19:06:26.010Z,42,54,44.9,,60.9,,
2017-11-30T19:06:36.096Z,41,54,44.9,,60.9,,
2017-11-30T19:06:46.004Z,42,54,44.9,,,,
2017-11-30T19:06:56.007Z,,54,44.9,,61.1,,
2017-11-30T19:07:06.009Z,41,54,44.8,,,,
2017-11-30T19:07:16.013Z,40,54,44.8,,,,
2017-11-30T19:07:26.010Z,,54,44.8,,60.9,,
2017-11-30T19:07:36.097Z,39,54,44.8,,61.1,,
2017-11-30T19:07:46.009Z,,54,44.8,,61.1,,
2017-11-30T19:07:56.010Z,,54,44.8,,61.1,,
2017-11-30T19:08:06.011Z,38,54,44.8,,61.1,,
2017-11-30T19:08:16.010Z,,54,44.9,,60.9,,
2017-11-30T19:08:26.014Z,,54,44.9,,61.1,,
2017-11-30T19:08:36.102Z,,54,44.9,,,,
2017-11-30T19:08:46.008Z,37,54,44.9,,60.9,,
2017-11-30T19:08:56.007Z,,54,45,,,,
2017-11-30T19:09:06.047Z,,54,45,,,,
2017-11-30T19:09:16.010Z,,54,45.1,,,,
2017-11-30T19:09:26.008Z,,54,45.1,,61.1,,
2017-11-30T19:09:36.107Z,36,54,45.1,,60.9,,
2017-11-30T19:09:46.011Z,,54,45.2,,60.9,,
2017-11-30T19:09:56.011Z,,54,45.2,,,,
2017-11-30T19:10:06.008Z,36,54,45.2,,61.1,,
2017-11-30T19:10:16.012Z,35,54,45.3,,60.9,,
2017-11-30T19:10:26.012Z,,54,45.3,,60.9,,
2017-11-30T19:10:36.100Z,,54,45.3,,60.9,,
2017-11-30T19:10:46.006Z,,54,45.3,,,,
2017-11-30T19:10:56.014Z,34,54,45.3,,61.1,,
2017-11-30T19:11:06.015Z,,54,45.4,,60.9,,
2017-11-30T19:11:16.012Z,,54,45.4,,,,
2017-11-30T19:11:26.011Z,,54,45.4,,,,
2017-11-30T19:11:36.119Z,,54,45.4,,61.1,,
2017-11-30T19:11:46.017Z,33,54,45.4,,60.9,,
2017-11-30T19:11:56.023Z,34,54,45.4,,60.9,,
2017-11-30T19:12:06.015Z,33,54,45.4,,,,
2017-11-30T19:12:16.012Z,,54,45.4,,60.9,,
2017-11-30T19:12:26.015Z,,54,45.4,,61.1,,
2017-11-30T19:12:36.100Z,,54,45.4,,60.9,,
2017-11-30T19:12:46.009Z,,54,45.4,,,,
2017-11-30T19:12:56.008Z,,54,45.4,,61.1,,
2017-11-30T19:13:06.032Z,32,54,45.4,,60.9,,
2017-11-30T19:13:16.014Z,33,54,45.4,,,,
2017-11-30T19:13:26.013Z,,54,45.3,,,,
2017-11-30T19:13:36.138Z,,54,45.3,,,,
2017-11-30T19:13:46.024Z,32,54,45.3,,60.9,,
2017-11-30T19:13:56.011Z,,54,45.3,,61.1,,
2017-11-30T19:14:06.013Z,,54,45.4,,60.9,,
2017-11-30T19:14:16.008Z,,54,45.3,,,,
2017-11-30T19:14:26.015Z,,54,45.4,,,,
2017-11-30T19:14:36.104Z,,54,45.4,,61.1,,
2017-11-30T19:14:46.019Z,31,54,45.4,,61.1,,
2017-11-30T19:14:56.010Z,31,54,45.4,,60.9,,
2017-11-30T19:15:06.009Z,32,54,45.4,,,,
2017-11-30T19:15:16.030Z,31,54,45.5,,,,
2017-11-30T19:15:26.037Z,,54,45.5,,60.9,,
2017-11-30T19:15:36.104Z,,54,45.5,,61.1,,
2017-11-30T19:15:46.012Z,,54,45.5,,60.9,,
2017-11-30T19:15:56.009Z,,54,45.5,,,,
2017-11-30T19:16:06.011Z,,54,45.5,,,,
2017-11-30T19:16:16.013Z,,54,45.5,,,,
2017-11-30T19:16:26.023Z,,54,45.6,,60.9,,
2017-11-30T19:16:36.101Z,,54,45.6,,61.1,,
2017-11-30T19:16:46.013Z,30,54,45.6,,60.9,,
2017-11-30T19:16:56.013Z,30,54,45.6,,60.9,,
2017-11-30T19:17:06.014Z,,54,45.6,,,,
2017-11-30T19:17:16.015Z,,54,45.6,,,,
2017-11-30T19:17:26.011Z,,54,45.6,,,,
2017-11-30T19:17:36.102Z,,54,45.6,,,,
2017-11-30T19:17:46.010Z,,54,45.6,,61.1,,
2017-11-30T19:17:56.011Z,,54,45.6,,60.9,,
2017-11-30T19:18:06.013Z,,54,45.5,,,,
2017-11-30T19:18:16.014Z,,54,45.5,,,,
2017-11-30T19:18:26.014Z,,54,45.5,,,,
2017-11-30T19:18:36.111Z,,54,45.5,,,,
2017-11-30T19:18:46.013Z,,54,45.5,,,,
2017-11-30T19:18:56.015Z,,54,45.5,,60.9,,
2017-11-30T19:19:06.012Z,,54,45.4,,,,
2017-11-30T19:19:16.046Z,,54,45.4,,61.1,,
2017-11-30T19:19:26.279Z,30,54,45.4,,60.9,,
2017-11-30T19:19:36.105Z,29,54,45.4,,,,
2017-11-30T19:19:46.013Z,,54,45.4,,,,
2017-11-30T19:19:56.018Z,,54,45.4,,,,
2017-11-30T19:20:06.025Z,,54,45.4,,,,
2017-11-30T19:20:16.016Z,,54,45.4,,,,
2017-11-30T19:20:26.012Z,,54,45.4,,,,
2017-11-30T19:20:36.105Z,,54,45.4,,60.9,,
2017-11-30T19:20:46.012Z,,54,45.4,,,,
2017-11-30T19:20:56.015Z,,54,45.4,,61.1,,
2017-11-30T19:21:06.019Z,,54,45.4,,,,
2017-11-30T19:21:16.019Z,,54,45.4,,,,
2017-11-30T19:21:26.018Z,,54,45.3,,,,
2017-11-30T19:21:36.107Z,30,54,45.3,,,,
2017-11-30T19:21:46.017Z,29,54,45.3,,,,
2017-11-30T19:21:56.013Z,30,54,45.3,,,,
2017-11-30T19:22:06.019Z,29,54,45.3,,61.2,,
2017-11-30T19:22:16.019Z,,54,45.3,,,,
2017-11-30T19:22:26.013Z,30,54,45.3,,,,
2017-11-30T19:22:36.104Z,29,54,45.3,,,,
2017-11-30T19:22:46.016Z,,54,45.3,,,,
2017-11-30T19:22:56.020Z,,54,45.2,,,,
2017-11-30T19:23:06.017Z,,54,45.2,,61.3,,
2017-11-30T19:23:16.019Z,,54,45.2,,,,
2017-11-30T19:23:26.016Z,,54,45.2,,,,
2017-11-30T19:23:36.106Z,,54,45.2,,,,
2017-11-30T19:23:46.017Z,30,54,45.2,,61.4,,
2017-11-30T19:23:56.015Z,29,54,45.2,,,,
2017-11-30T19:24:06.017Z,30,54,45.2,,,,
2017-11-30T19:24:16.016Z,29,54,45.2,,,,
2017-11-30T19:24:26.015Z,,54,45.2,,,,
2017-11-30T19:24:36.110Z,,54,45.2,,61.5,,
2017-11-30T19:24:46.019Z,30,54,45.2,,,,
2017-11-30T19:24:56.018Z,29,54,45.2,,,,
2017-11-30T19:25:06.016Z,,54,45.2,,,,
2017-11-30T19:25:16.020Z,30,54,45.1,,61.6,,
2017-11-30T19:25:26.041Z,29,54,45.1,,,,
2017-11-30T19:25:36.112Z,,54,45.1,,,,
2017-11-30T19:25:46.036Z,30,54,45,,,,
2017-11-30T19:25:56.021Z,29,54,45,,61.8,,
2017-11-30T19:26:06.028Z,,54,45,,,,
2017-11-30T19:26:16.043Z,,54,45,,,,
2017-11-30T19:26:26.053Z,,54,45,,,,
2017-11-30T19:26:36.108Z,,54,45,,61.9,,
2017-11-30T19:26:46.015Z,,54,45,,,,
2017-11-30T19:26:56.020Z,,54,45,,,,
2017-11-30T19:27:06.020Z,30,54,45,,62,,
2017-11-30T19:27:16.021Z,29,54,45,,,,
2017-11-30T19:27:26.040Z,,54,45,,,,
2017-11-30T19:27:36.114Z,,54,45,,,,
2017-11-30T19:27:46.023Z,,54,45,,62.1,,
2017-11-30T19:27:56.024Z,,54,45,,,,
2017-11-30T19:28:06.024Z,,54,44.9,,,,
2017-11-30T19:28:16.025Z,,54,44.9,,,,
2017-11-30T19:28:26.017Z,,54,44.9,,62.2,,
2017-11-30T19:28:41.175Z,,54,44.9,,,,
2017-11-30T19:28:46.026Z,,54,44.8,,,,
2017-11-30T19:28:56.027Z,,54,44.8,,,,
2017-11-30T19:29:06.026Z,,54,44.7,,62.4,,
2017-11-30T19:29:16.030Z,29,54,44.8,,,,
2017-11-30T19:29:26.023Z,,54,44.8,,,,
2017-11-30T19:29:36.130Z,,54,44.9,,,,
2017-11-30T19:29:46.017Z,,54,45,,62.5,,
2017-11-30T19:29:56.022Z,,54,45,,,,
2017-11-30T19:30:06.027Z,,54,45,,,,
2017-11-30T19:30:21.184Z,,54,45.1,,62.6,,
2017-11-30T19:30:26.025Z,,54,45.1,,,,
2017-11-30T19:30:36.115Z,,54,45.1,,,,
2017-11-30T19:30:46.057Z,,54,45.1,,62.7,,
2017-11-30T19:31:01.112Z,,54,45.1,,,,
2017-11-30T19:31:11.131Z,0,54,46.3,0,63.2,0,0
2017-11-30T19:31:16.129Z,,54,21.2,,63.6,,
2017-11-30T19:31:26.046Z,,54,21.2,,63.3,,
2017-11-30T19:31:36.157Z,,54,21.7,,62.9,,
2017-11-30T19:31:46.020Z,,54,25.5,,,,
2017-11-30T19:31:56.018Z,,54,29.6,,62.8,,
2017-11-30T19:32:06.021Z,,54,34,61,62.6,1,0
2017-11-30T19:32:16.042Z,,54,39.7,,57.9,,
2017-11-30T19:32:26.023Z,,54,43.8,,57.6,,
2017-11-30T19:32:41.148Z,,54,47,,57.3,,
2017-11-30T19:32:51.114Z,,54,50,,55.9,,
2017-11-30T19:32:56.021Z,,54,51.9,,55.6,,
2017-11-30T19:33:06.022Z,,54,53.2,,54.6,1,0
2017-11-30T19:33:16.033Z,36,54,54.2,,58,,
2017-11-30T19:33:26.022Z,29,54,54.8,,57.9,,
2017-11-30T19:33:36.134Z,,54,55.1,,58,,
2017-11-30T19:33:46.037Z,,54,55.2,,58.4,,
2017-11-30T19:33:56.048Z,,54,55.1,,58.7,,
2017-11-30T19:34:06.034Z,29,54,55,61,59,1,0
2017-11-30T19:34:16.020Z,30,54,54.7,,59.3,,
2017-11-30T19:34:26.032Z,29,54,54.4,,59.5,,
2017-11-30T19:34:36.124Z,29,54,54.2,0,60,0,2
2017-11-30T19:34:46.057Z,56,54,22,,58.1,,
2017-11-30T19:34:56.024Z,50,54,54.1,,56.9,,
2017-11-30T19:35:06.067Z,48,54,53.9,,55.9,,
2017-11-30T19:35:16.021Z,49,54,53.4,,55.6,,
2017-11-30T19:35:26.050Z,0,54,53.2,,55.4,0,0
2017-11-30T19:35:36.115Z,,54,53.1,,54,0,0
2017-11-30T19:35:46.043Z,,54,52.7,,57.2,,
2017-11-30T19:35:56.028Z,,54,52.6,,58.7,,
2017-11-30T19:36:06.043Z,,54,52.6,,58.8,,
2017-11-30T19:36:16.034Z,,54,52.9,,58.6,,
2017-11-30T19:36:26.051Z,,54,53.2,61,57.9,1,0
2017-11-30T19:36:36.125Z,41,54,53.4,,57.2,1,0
2017-11-30T19:36:46.039Z,31,54,53.7,,60.4,,
2017-11-30T19:36:56.048Z,29,54,53.8,,59.9,,
2017-11-30T19:37:06.035Z,,54,53.8,,59.6,,
2017-11-30T19:37:16.026Z,,54,53.8,,,,
2017-11-30T19:37:26.025Z,,54,53.8,,59.7,,
2017-11-30T19:37:36.111Z,,54,53.8,,59.5,,
2017-11-30T19:37:46.397Z,,54,53.7,,59.4,,
2017-11-30T19:37:56.037Z,,54,53.5,,59.1,,
2017-11-30T19:38:06.026Z,30,54,53.2,,58.9,,
2017-11-30T19:38:16.068Z,29,54,52.7,,,,
2017-11-30T19:38:26.043Z,30,54,52.4,,,,
2017-11-30T19:38:36.118Z,,54,51.9,,,,
2017-11-30T19:38:46.023Z,,54,51.5,,,,
2017-11-30T19:38:56.023Z,30,54,51,,59,,
2017-11-30T19:39:06.024Z,31,54,50.5,,,,
2017-11-30T19:39:16.036Z,,54,50,,59.3,,
2017-11-30T19:39:26.049Z,32,54,49.6,,59.4,,
2017-11-30T19:39:37.112Z,,54,49,,59.6,,
2017-11-30T19:39:46.026Z,,54,48.6,,59.7,,
2017-11-30T19:39:56.052Z,,54,48.3,,60,,
2017-11-30T19:40:06.024Z,,54,47.9,,,,
2017-11-30T19:40:16.030Z,,54,47.6,,60.2,,
2017-11-30T19:40:26.028Z,,54,47.2,,60.4,,
2017-11-30T19:40:36.136Z,,54,46.9,,60.5,,
2017-11-30T19:40:46.028Z,,54,46.6,,60.6,,
2017-11-30T19:40:56.031Z,,54,46.3,,60.7,,
2017-11-30T19:41:06.030Z,,54,46.1,,60.8,,
2017-11-30T19:41:16.027Z,,54,45.9,,61.1,,
2017-11-30T19:41:26.029Z,,54,45.7,,,,
2017-11-30T19:41:36.121Z,31,54,45.6,,,,
2017-11-30T19:41:46.025Z,,54,45.4,,,,
2017-11-30T19:41:56.030Z,30,54,45.2,,,,
2017-11-30T19:42:06.027Z,29,54,45,,,,
2017-11-30T19:42:16.033Z,30,54,44.9,,,,
2017-11-30T19:42:26.026Z,29,54,44.8,,,,
2017-11-30T19:42:36.118Z,30,54,44.6,,,,
2017-11-30T19:42:46.027Z,29,54,44.4,,,,
2017-11-30T19:42:56.027Z,,54,44.3,,61.2,,
2017-11-30T19:43:06.026Z,,54,44.2,,,,
2017-11-30T19:43:16.033Z,,54,44.1,,,,
2017-11-30T19:43:26.035Z,,54,44,,61.3,,
2017-11-30T19:43:36.130Z,,54,43.9,,61.4,,
2017-11-30T19:43:46.028Z,,54,43.8,,,,
2017-11-30T19:43:56.026Z,,54,43.8,,61.5,,
2017-11-30T19:44:06.031Z,,54,43.7,,,,
2017-11-30T19:44:16.030Z,,54,43.7,,61.6,,
2017-11-30T19:44:26.027Z,,54,43.6,,,,
2017-11-30T19:44:36.120Z,,54,43.6,,61.8,,
2017-11-30T19:44:46.026Z,,54,43.5,,,,
2017-11-30T19:44:56.029Z,,54,43.5,,61.9,,
2017-11-30T19:45:06.044Z,,54,43.5,,62,,
2017-11-30T19:45:16.030Z,,54,43.4,,,,
2017-11-30T19:45:26.026Z,,54,43.4,,62.1,,
2017-11-30T19:45:36.144Z,,54,43.3,,,,
2017-11-30T19:45:46.042Z,,54,43.3,,62.2,,
2017-11-30T19:45:56.031Z,,54,43.2,,,,
2017-11-30T19:46:06.027Z,,54,43.2,,62.4,,
2017-11-30T19:46:16.032Z,,54,43.2,,,,
2017-11-30T19:46:26.034Z,,54,43.2,,62.5,,
2017-11-30T19:46:36.127Z,,54,43.2,,62.6,,
2017-11-30T19:46:46.028Z,,54,43.2,,,,
2017-11-30T19:46:56.028Z,,54,43.2,,62.7,,
2017-11-30T19:47:06.034Z,,54,43.2,,,,
2017-11-30T19:47:16.030Z,,54,43.2,,62.8,,
2017-11-30T19:47:26.029Z,,54,43.2,,,,
2017-11-30T19:47:36.109Z,,54,43.3,,62.9,,
2017-11-30T19:47:46.028Z,30,54,43.3,,63.1,,
2017-11-30T19:47:56.039Z,29,54,43.3,,,,
2017-11-30T19:48:06.028Z,,54,43.3,,,,
2017-11-30T19:48:16.029Z,,54,43.3,,63.2,,
2017-11-30T19:48:26.028Z,,54,43.3,,,,
2017-11-30T19:48:36.170Z,,54,43.3,,63.3,,
2017-11-30T19:48:46.169Z,,54,43.3,,,,
2017-11-30T19:48:56.103Z,,54,43.4,,63.4,,
2017-11-30T19:49:06.059Z,30,54,43.3,,,,
2017-11-30T19:49:16.068Z,29,54,43.3,,63.5,,
2017-11-30T19:49:26.062Z,,54,43.3,,63.6,,
2017-11-30T19:49:41.288Z,,54,43.3,,,,
2017-11-30T19:49:46.046Z,,54,43.3,,63.8,,
2017-11-30T19:49:56.053Z,30,54,43.4,,,,
2017-11-30T19:50:06.104Z,29,54,43.4,,63.9,,
2017-11-30T19:50:16.173Z,,54,43.4,,64,,
2017-11-30T19:50:26.052Z,,54,43.5,,,,
2017-11-30T19:50:36.345Z,,54,43.5,,,,
2017-11-30T19:50:46.113Z,,54,43.6,,64.1,,
2017-11-30T19:50:56.071Z,30,54,43.7,,,,
2017-11-30T19:51:06.055Z,29,54,43.6,,,,
2017-11-30T19:51:16.041Z,,54,43.6,,64.2,,
2017-11-30T19:51:26.050Z,,54,43.6,,,,
2017-11-30T19:51:36.450Z,,54,43.7,,64.4,,
2017-11-30T19:51:46.038Z,30,54,43.7,,,,
2017-11-30T19:51:56.042Z,29,54,43.7,,64.5,,
2017-11-30T19:52:06.047Z,,54,43.8,,,,
2017-11-30T19:52:16.037Z,,54,43.9,,64.6,,
2017-11-30T19:52:26.035Z,,54,44,,,,
2017-11-30T19:52:36.164Z,,54,44.1,,,,
2017-11-30T19:52:46.038Z,,54,44.1,,64.7,,
2017-11-30T19:52:56.031Z,,54,44.1,,,,
2017-11-30T19:53:06.035Z,,54,44.1,,,,
2017-11-30T19:53:16.037Z,,54,44,,,,
2017-11-30T19:53:26.035Z,,54,44,,64.8,,
2017-11-30T19:53:36.120Z,,54,43.9,,,,
2017-11-30T19:53:46.034Z,30,54,43.9,,64.9,,
2017-11-30T19:53:56.038Z,29,54,44.1,,,,
2017-11-30T19:54:06.034Z,,54,44.3,,,,
2017-11-30T19:54:16.075Z,0,54,44.7,,63.9,1,0
2017-11-30T19:54:26.038Z,,54,44.9,,61.9,,
2017-11-30T19:54:36.243Z,,54,45.1,,60.9,,
2017-11-30T19:54:46.037Z,,54,45.3,,59.7,,
2017-11-30T19:54:56.037Z,,54,45.4,,58.8,,
2017-11-30T19:55:06.040Z,,54,45.4,,57.9,,
2017-11-30T19:55:16.051Z,,54,45.4,,56.9,,
2017-11-30T19:55:26.051Z,,54,45.4,,56.7,,
2017-11-30T19:55:36.245Z,,54,45.4,,55.9,,
2017-11-30T19:55:46.049Z,,54,45.3,,55.5,,
2017-11-30T19:55:56.073Z,,54,45.2,,54.8,,
2017-11-30T19:56:06.039Z,39,54,45.1,,58,1,0
2017-11-30T19:56:16.114Z,33,54,45,,58.8,,
2017-11-30T19:56:26.043Z,29,54,44.9,,59,,
2017-11-30T19:56:36.220Z,,54,44.9,,60,,
2017-11-30T19:56:46.043Z,,54,44.8,,60.1,,
2017-11-30T19:56:56.042Z,30,54,44.8,,60.7,,
2017-11-30T19:57:06.044Z,29,54,44.9,,61.1,,
2017-11-30T19:57:16.035Z,,54,44.9,,61.4,,
2017-11-30T19:57:26.042Z,,54,44.9,,61.6,,
2017-11-30T19:57:36.167Z,,54,44.9,,62,,
2017-11-30T19:57:46.038Z,,54,44.9,,,,
2017-11-30T19:57:56.038Z,,54,44.9,,62.1,,
2017-11-30T19:58:06.036Z,,54,44.9,,62.2,,
2017-11-30T19:58:16.039Z,,54,45,,,,
2017-11-30T19:58:26.034Z,30,54,45,,62.4,,
2017-11-30T19:58:36.271Z,29,54,45,,,,
2017-11-30T19:58:46.044Z,,54,45,,,,
2017-11-30T19:58:56.059Z,,54,45,,,,
2017-11-30T19:59:06.037Z,,54,45,,,,
2017-11-30T19:59:16.040Z,,54,45,,,,
2017-11-30T19:59:26.037Z,,54,45,,,,
2017-11-30T19:59:36.249Z,,54,45.1,,,,
2017-11-30T19:59:46.037Z,,54,45.1,,,,
2017-11-30T19:59:56.042Z,,54,45.1,,,,
2017-11-30T20:00:06.041Z,30,54,45.1,,,,
2017-11-30T20:00:16.045Z,,54,45.1,,,,
2017-11-30T20:00:26.037Z,29,54,45.1,,,,
2017-11-30T20:00:36.129Z,,54,45.1,,,,
2017-11-30T20:00:46.037Z,,54,45.1,,,,
2017-11-30T20:00:56.035Z,,54,45.2,,,,
2017-11-30T20:01:06.045Z,30,54,45.2,,,,
2017-11-30T20:01:16.044Z,29,54,45.2,,,,
2017-11-30T20:01:26.072Z,,54,45.3,,,,
2017-11-30T20:01:36.203Z,,54,45.3,,62.5,,
2017-11-30T20:01:46.039Z,,54,45.4,,,,
2017-11-30T20:01:56.038Z,,54,45.4,,,,
2017-11-30T20:02:06.037Z,,54,45.4,,,,
2017-11-30T20:02:16.040Z,,54,45.4,,,,
2017-11-30T20:02:26.044Z,,54,45.4,,,,
2017-11-30T20:02:36.454Z,30,54,45.4,,,,
2017-11-30T20:02:46.082Z,29,54,45.4,,62.6,,
2017-11-30T20:02:56.038Z,,54,45.5,,,,
2017-11-30T20:03:06.039Z,30,54,45.5,,,,
2017-11-30T20:03:16.051Z,29,54,45.6,,,,
2017-11-30T20:03:26.042Z,,54,45.6,,,,
2017-11-30T20:03:36.137Z,30,54,45.6,,,,
2017-11-30T20:03:46.042Z,29,54,45.6,,,,
2017-11-30T20:03:56.039Z,,54,45.7,,,,
2017-11-30T20:04:06.060Z,30,54,45.7,,62.7,,
2017-11-30T20:04:16.042Z,29,54,45.7,,,,
2017-11-30T20:04:26.039Z,,54,45.7,,,,
2017-11-30T20:04:36.150Z,,54,45.8,,,,
2017-11-30T20:04:46.041Z,,54,45.8,,,,
2017-11-30T20:04:56.043Z,,54,45.8,,,,
2017-11-30T20:05:06.044Z,,54,45.8,,,,
2017-11-30T20:05:16.038Z,,54,45.9,,,,
2017-11-30T20:05:26.043Z,,54,45.9,,,,
2017-11-30T20:05:36.133Z,,54,45.9,,,,
2017-11-30T20:05:46.040Z,30,54,45.9,,,,
2017-11-30T20:05:56.040Z,29,54,45.9,,,,
2017-11-30T20:06:06.049Z,,54,45.9,,,,
2017-11-30T20:06:16.044Z,,54,45.9,,,,
2017-11-30T20:06:26.041Z,,54,46,,,,
2017-11-30T20:06:36.129Z,,54,46,,,,
2017-11-30T20:06:46.041Z,,54,45.9,,,,
2017-11-30T20:06:56.046Z,,54,45.9,,62.8,,
2017-11-30T20:07:06.043Z,,54,45.9,,,,
2017-11-30T20:07:16.046Z,30,54,45.9,,,,
2017-11-30T20:07:26.043Z,29,54,45.9,,,,
2017-11-30T20:07:36.510Z,,54,45.9,,,,
2017-11-30T20:07:46.083Z,,54,45.9,,62.9,,
2017-11-30T20:07:56.101Z,,54,45.9,,,,
2017-11-30T20:08:06.044Z,,54,46,,,,
2017-11-30T20:08:16.077Z,,54,46,,,,
2017-11-30T20:08:26.083Z,30,54,46,,63.1,,
2017-11-30T20:08:36.354Z,29,54,46,,,,
2017-11-30T20:08:46.049Z,,54,46,,,,
2017-11-30T20:08:56.040Z,,54,46,,63.2,,
2017-11-30T20:09:06.073Z,,54,46,,,,
2017-11-30T20:09:16.046Z,,54,46,,,,
2017-11-30T20:09:26.046Z,,54,46,,63.3,,
2017-11-30T20:09:36.132Z,30,54,46,,,,
2017-11-30T20:09:46.049Z,29,54,46,,63.4,,
2017-11-30T20:09:56.045Z,,54,46,,,,
2017-11-30T20:10:06.046Z,,54,46,,,,
2017-11-30T20:10:16.051Z,,54,46,,63.5,,
2017-11-30T20:10:26.049Z,,54,46,,,,
2017-11-30T20:10:36.351Z,,54,45.9,,,,
2017-11-30T20:10:46.044Z,,54,45.9,,63.6,,
2017-11-30T20:10:56.042Z,,54,45.9,,,,
2017-11-30T20:11:06.041Z,,54,45.9,,,,
2017-11-30T20:11:16.055Z,,54,45.9,,63.8,,
2017-11-30T20:11:26.051Z,,54,45.9,,,,
2017-11-30T20:11:36.143Z,,54,45.9,,,,
2017-11-30T20:11:46.045Z,30,54,45.9,,63.9,,
2017-11-30T20:11:56.054Z,29,54,46,,,,
2017-11-30T20:12:06.044Z,30,54,46,,64,,
2017-11-30T20:12:16.056Z,29,54,46,,,,
2017-11-30T20:12:26.046Z,,54,46,,,,
2017-11-30T20:12:36.164Z,,54,46.1,,,,
2017-11-30T20:12:46.050Z,,54,46.1,,64.1,,
2017-11-30T20:12:56.044Z,,54,46.1,,,,
2017-11-30T20:13:06.049Z,,54,46,,,,
2017-11-30T20:13:16.047Z,,54,46,,64.2,,
2017-11-30T20:13:26.049Z,,54,46.1,,,,
2017-11-30T20:13:36.371Z,,54,46,,,,
2017-11-30T20:13:46.054Z,,54,46.1,,64.4,,
2017-11-30T20:13:56.082Z,,54,46.1,,,,
