Time,HwActive,PrimT,HwTSet,ChActive,PrimTSet,HwTOutlet,ActPow
2018-02-01T19:55:52.195Z,,,54,,,42.1,
2018-02-01T19:56:01.789Z,,51.4,54,,,42.2,
2018-02-01T19:56:11.789Z,,51.3,54,,,42.1,
2018-02-01T19:56:22.000Z,,51.2,54,,,42.1,
2018-02-01T19:56:31.829Z,,51.1,54,,,42.1,
2018-02-01T19:56:41.853Z,,51,54,,,42.1,
2018-02-01T19:56:52.054Z,0,50.9,54,2,61,42.2,0
2018-02-01T19:57:02.024Z,,50.7,54,,,42.1,
2018-02-01T19:57:11.849Z,,50.6,54,,,42.1,
2018-02-01T19:57:21.849Z,,50.5,54,,,42.1,
2018-02-01T19:57:31.981Z,,50.4,54,,,42.2,
2018-02-01T19:57:41.912Z,,,54,,,42.1,
2018-02-01T19:57:52.223Z,,50.3,54,,,42.1,
2018-02-01T19:58:01.856Z,,50.2,54,,,42.1,
2018-02-01T19:58:11.955Z,,50.1,54,,,42.1,
2018-02-01T19:58:21.800Z,,50,54,,,42.1,
2018-02-01T19:58:31.849Z,,49.9,54,,,42.1,
2018-02-01T19:58:41.870Z,,,54,,,42.1,
2018-02-01T19:58:52.250Z,,49.8,54,,,42.1,
2018-02-01T19:59:02.396Z,,49.7,54,,,42.1,
2018-02-01T19:59:12.007Z,,,54,,,42.1,
2018-02-01T19:59:21.830Z,,49.6,54,,,42.1,
2018-02-01T19:59:31.823Z,,49.5,54,,,42.1,
2018-02-01T19:59:41.840Z,,,54,,,42.1,
2018-02-01T19:59:51.979Z,,49.4,54,,,42.1,
2018-02-01T20:00:01.795Z,,,54,,,42,
2018-02-01T20:00:11.813Z,,49.3,54,,,42,
2018-02-01T20:00:21.856Z,,,54,,,42,
2018-02-01T20:00:31.831Z,,49.2,54,,,42,
2018-02-01T20:00:42.109Z,,,54,,,42,
2018-02-01T20:00:52.042Z,,,54,,,42,
2018-02-01T20:01:01.839Z,,49.1,54,,,41.9,
2018-02-01T20:01:11.881Z,,,54,,,41.9,
2018-02-01T20:01:21.825Z,,,54,,,41.9,
2018-02-01T20:01:31.804Z,,49,54,,,41.9,
2018-02-01T20:01:47.033Z,,,54,,,41.9,
2018-02-01T20:01:52.108Z,,,54,,,41.8,
2018-02-01T20:02:02.472Z,,,54,,,41.8,
2018-02-01T20:02:12.275Z,,,54,,,41.8,
2018-02-01T20:02:22.254Z,,,54,,,41.8,
2018-02-01T20:02:31.993Z,,48.9,54,,,41.8,
2018-02-01T20:02:42.322Z,,48.9,54,,,41.7,
2018-02-01T20:02:51.993Z,,,54,,,41.7,
2018-02-01T20:03:01.876Z,,,54,,,41.7,
2018-02-01T20:03:11.802Z,,,54,,,41.7,
2018-02-01T20:03:21.935Z,,,54,,,41.7,
2018-02-01T20:03:33.577Z,,,54,,,41.6,
2018-02-01T20:03:42.330Z,,48.8,54,,,41.6,
2018-02-01T20:03:54.293Z,,,54,,,41.6,
2018-02-01T20:04:02.599Z,,,54,,,41.6,
2018-02-01T20:04:11.970Z,,,54,,,41.6,
2018-02-01T20:04:26.021Z,,,54,,,41.5,
2018-02-01T20:04:31.832Z,1,48.7,54,0,0,42.7,
2018-02-01T20:04:42.097Z,0,47.2,54,0,,45.9,
2018-02-01T20:04:51.971Z,,47.2,54,,,45.7,
2018-02-01T20:05:02.086Z,,46.8,54,,,45.5,
2018-02-01T20:05:12.005Z,,46.6,54,,,45.4,
2018-02-01T20:05:22.175Z,,46.5,54,,,45.2,
2018-02-01T20:05:31.893Z,,,54,,,45.1,
2018-02-01T20:05:41.966Z,0,48.2,54,2,61,44.9,45
2018-02-01T20:05:52.024Z,,52.6,54,,,44.8,33
2018-02-01T20:06:01.793Z,,50.3,54,,,44.7,30
2018-02-01T20:06:11.803Z,,49.7,54,,,44.6,29
2018-02-01T20:06:21.874Z,,50.1,54,,,44.7,
2018-02-01T20:06:32.075Z,,49.7,54,,,44.8,29
2018-02-01T20:06:41.798Z,,48.8,54,,,44.9,
2018-02-01T20:06:51.944Z,,48.2,54,,,45.1,
2018-02-01T20:07:01.898Z,,47.6,54,,,45.3,
2018-02-01T20:07:11.800Z,,47,54,,,45.4,
2018-02-01T20:07:21.846Z,,46.7,54,,,45.6,
2018-02-01T20:07:31.821Z,,46.5,54,,,45.7,
2018-02-01T20:07:41.797Z,,46.3,54,,,45.9,
2018-02-01T20:07:51.997Z,,46.2,54,,,46,
2018-02-01T20:08:01.807Z,,,54,,,46.1,
2018-02-01T20:08:11.900Z,,46.1,54,,,46.1,
2018-02-01T20:08:21.798Z,,46.2,54,,,46.1,
2018-02-01T20:08:31.796Z,,,54,,,46.1,
2018-02-01T20:08:42.060Z,,46.3,54,,,46,
2018-02-01T20:08:54.042Z,,46.4,54,,,45.9,
2018-02-01T20:09:01.818Z,,46.5,54,,,45.8,
2018-02-01T20:09:11.824Z,,46.6,54,,,45.7,
2018-02-01T20:09:21.890Z,,46.8,54,,,45.6,
2018-02-01T20:09:31.950Z,,46.9,54,,,45.5,
2018-02-01T20:09:42.283Z,,47.1,54,,,45.4,
2018-02-01T20:09:51.943Z,,47.2,54,,,45.3,
2018-02-01T20:10:01.895Z,,47.4,54,,,45.2,
2018-02-01T20:10:11.793Z,,47.7,54,,,45.1,
2018-02-01T20:10:21.793Z,,47.8,54,,,45.1,
2018-02-01T20:10:31.931Z,,48,54,,,45,
2018-02-01T20:10:41.863Z,,48.1,54,,,44.9,
2018-02-01T20:10:51.932Z,,48.3,54,,,44.9,
2018-02-01T20:11:01.794Z,,48.4,54,,,44.9,30
2018-02-01T20:11:11.792Z,,48.5,54,,,44.8,29
2018-02-01T20:11:21.811Z,,48.7,54,,,44.8,
2018-02-01T20:11:31.824Z,,48.8,54,,,44.7,
2018-02-01T20:11:41.993Z,,49,54,,,44.7,32
2018-02-01T20:11:52.067Z,,49.4,54,,,44.6,
2018-02-01T20:12:01.853Z,,49.6,54,,,44.6,
2018-02-01T20:12:12.007Z,,49.7,54,,,44.6,31
2018-02-01T20:12:21.812Z,,49.8,54,,,44.6,
2018-02-01T20:12:31.794Z,,50,54,,,44.4,
2018-02-01T20:12:41.879Z,,50.1,54,,,44.4,
2018-02-01T20:12:51.902Z,,50.2,54,,,44.4,
2018-02-01T20:13:01.803Z,,50.3,54,,,44.4,
2018-02-01T20:13:11.979Z,,,54,,,44.4,30
2018-02-01T20:13:21.803Z,,50.4,54,,,44.4,
2018-02-01T20:13:31.850Z,,50.5,54,,,44.4,
2018-02-01T20:13:41.884Z,,50.6,54,,,44.3,33
2018-02-01T20:13:51.901Z,,51.1,54,,,44.3,35
2018-02-01T20:14:01.855Z,,51.5,54,,,44.3,36
2018-02-01T20:14:11.815Z,,51.7,54,,,44.3,35
2018-02-01T20:14:21.935Z,,51.9,54,,,44.3,
2018-02-01T20:14:31.802Z,,52.1,,,,,
2018-02-01T20:14:41.806Z,,52.2,54,,,44.3,
2018-02-01T20:14:51.905Z,,52.4,54,,,44.3,
2018-02-01T20:15:01.799Z,,52.6,54,,,44.3,
2018-02-01T20:15:12.273Z,,52.8,54,,,44.3,
2018-02-01T20:15:22.194Z,,52.9,54,,,44.3,
2018-02-01T20:15:31.851Z,,53,54,,,44.3,
2018-02-01T20:15:41.804Z,,53.1,54,,,44.3,
2018-02-01T20:15:51.905Z,,53.2,54,,,44.3,
2018-02-01T20:16:01.795Z,,53.3,54,,,44.3,
2018-02-01T20:16:12.006Z,,53.4,54,,,44.3,
2018-02-01T20:16:21.839Z,,53.5,54,,,44.3,
2018-02-01T20:16:31.957Z,,53.6,54,,,44.3,
2018-02-01T20:16:42.393Z,,53.8,54,,,44.3,37
2018-02-01T20:16:52.028Z,,53.9,54,,,44.3,35
2018-02-01T20:17:01.919Z,,54,54,,,44.3,
2018-02-01T20:17:11.969Z,,54.1,54,,,44.3,36
2018-02-01T20:17:21.829Z,,54.5,54,,,44.3,39
2018-02-01T20:17:31.881Z,,54.8,,,,,40
2018-02-01T20:17:43.360Z,,55.2,54,,,44.3,41
2018-02-01T20:17:52.359Z,,55.5,54,,,44.3,
2018-02-01T20:18:02.087Z,,55.7,54,,,44.4,
2018-02-01T20:18:12.528Z,,56,54,,,44.4,40
2018-02-01T20:18:22.883Z,,56.1,54,,,44.4,
2018-02-01T20:18:32.034Z,,56.3,54,,,44.4,
2018-02-01T20:18:42.051Z,,56.4,54,,,44.4,
2018-02-01T20:18:52.455Z,,56.5,54,,,44.4,
2018-02-01T20:19:01.890Z,,56.7,54,,,44.6,
2018-02-01T20:19:12.027Z,,56.8,54,,,44.6,
2018-02-01T20:19:21.960Z,,56.9,54,,,44.6,
2018-02-01T20:19:33.337Z,,57,,,,,
2018-02-01T20:19:42.055Z,,57.1,54,,,44.7,
2018-02-01T20:19:52.226Z,,57.2,54,,,44.8,
2018-02-01T20:20:03.078Z,,57.3,54,,,44.8,
2018-02-01T20:20:17.139Z,,57.4,54,,,44.8,
2018-02-01T20:20:21.907Z,,57.6,54,,,44.9,
2018-02-01T20:20:31.813Z,,,54,,,44.9,
2018-02-01T20:20:42.241Z,,57.8,54,,,45,
2018-02-01T20:20:52.520Z,,57.9,54,,,45,
2018-02-01T20:21:02.047Z,,58,54,,,45,
2018-02-01T20:21:12.275Z,,58.1,54,,,45.1,
2018-02-01T20:21:21.966Z,,58.2,54,,,45.2,
2018-02-01T20:21:32.012Z,,58.3,,,,,
2018-02-01T20:21:41.828Z,,58.4,54,,,45.3,
2018-02-01T20:21:51.911Z,1,58.5,54,0,0,32.8,30
2018-02-01T20:22:01.953Z,0,63.5,54,0,,21.2,0
2018-02-01T20:22:11.846Z,,58.4,54,,,21.2,
2018-02-01T20:22:21.844Z,,58.2,54,,,21.3,
2018-02-01T20:22:31.823Z,,58.1,,,,,
2018-02-01T20:22:41.884Z,,58,54,,,23,
2018-02-01T20:22:51.980Z,,57.9,54,,,25.6,
2018-02-01T20:23:01.931Z,0,58.2,54,2,61,29.1,
2018-02-01T20:23:12.467Z,,58.8,54,,,32.6,36
2018-02-01T20:23:21.992Z,0,59.7,54,0,0,32.4,0
2018-02-01T20:23:31.866Z,0,59.5,,0,,,
2018-02-01T20:23:41.863Z,,57.7,54,,,31.5,
2018-02-01T20:23:51.955Z,,57.6,54,,,41.1,
2018-02-01T20:24:01.808Z,,57.4,54,,,47.1,
2018-02-01T20:24:11.839Z,,57.3,54,,,51,
2018-02-01T20:24:21.806Z,0,,54,2,61,53.5,
2018-02-01T20:24:31.897Z,0,56.4,,2,,,42
2018-02-01T20:24:41.917Z,,59.5,54,,,55.6,29
2018-02-01T20:24:51.922Z,,57.4,54,,,55.2,
2018-02-01T20:25:01.830Z,,57,54,,,54.7,
2018-02-01T20:25:11.818Z,,56.6,54,,,53.7,
2018-02-01T20:25:21.833Z,,56,54,,,52.3,
2018-02-01T20:25:31.807Z,,55.5,,,,,
2018-02-01T20:25:41.805Z,,55.1,54,,,49.1,
2018-02-01T20:25:52.128Z,,54.9,54,,,47.9,
2018-02-01T20:26:02.610Z,,54.7,54,,,46.7,
2018-02-01T20:26:11.806Z,,54.6,54,,,45.6,30
2018-02-01T20:26:21.805Z,,,54,,,44.4,31
2018-02-01T20:26:31.851Z,,54.7,54,,,43.6,32
2018-02-01T20:26:42.180Z,,54.9,54,,,42.8,34
2018-02-01T20:26:52.064Z,,55.2,54,,,42,35
2018-02-01T20:27:01.874Z,,55.6,54,,,41.4,37
2018-02-01T20:27:11.809Z,,56,54,,,40.7,38
2018-02-01T20:27:21.869Z,,56.4,54,,,40.2,39
2018-02-01T20:27:32.071Z,,56.9,54,,,39.6,40
2018-02-01T20:27:42.353Z,,57.2,54,,,39.2,41
2018-02-01T20:27:52.400Z,,57.7,54,,,38.7,42
2018-02-01T20:28:01.853Z,,58.1,54,,,38.3,43
2018-02-01T20:28:11.858Z,,58.4,54,,,38.1,
2018-02-01T20:28:21.900Z,,58.8,54,,,37.8,44
2018-02-01T20:28:31.957Z,,59,,,,,
2018-02-01T20:28:41.901Z,,59.4,54,,,37.3,
2018-02-01T20:28:52.001Z,,59.7,54,,,37.2,45
2018-02-01T20:29:01.850Z,,59.9,54,,,36.9,
2018-02-01T20:29:11.845Z,,60.1,54,,,36.7,
2018-02-01T20:29:22.220Z,,60.2,54,,,36.6,
2018-02-01T20:29:32.432Z,,,54,,,36.6,
2018-02-01T20:29:42.184Z,,60.7,54,,,36.5,
2018-02-01T20:29:52.233Z,,60.8,54,,,36.4,
2018-02-01T20:30:01.847Z,,60.9,54,,,36.3,
2018-02-01T20:30:12.004Z,,61.1,54,,,36.3,44
2018-02-01T20:30:22.010Z,,61.2,54,,,36.3,43
2018-02-01T20:30:31.873Z,,,54,,,36.2,
2018-02-01T20:30:41.969Z,,,54,,,36.2,41
2018-02-01T20:30:52.562Z,,61.1,54,,,36.2,40
2018-02-01T20:31:02.182Z,,60.9,54,,,36.2,39
2018-02-01T20:31:11.928Z,,,54,,,36.2,
2018-02-01T20:31:21.843Z,1,61.2,54,0,0,17.4,29
2018-02-01T20:31:31.832Z,,58.4,,,,,74
2018-02-01T20:31:41.827Z,,57.2,54,,,51.3,80
2018-02-01T20:31:52.009Z,,56.8,54,,,54,58
2018-02-01T20:32:01.888Z,,57.2,54,,,51.5,65
2018-02-01T20:32:11.834Z,,57.7,54,,,54.9,65
2018-02-01T20:32:21.858Z,0,57.6,54,0,,54.3,73
2018-02-01T20:32:32.003Z,0,56,,0,,,0
2018-02-01T20:32:41.824Z,,58.9,54,,,53.5,
2018-02-01T20:32:51.989Z,1,53.6,54,0,,49.4,
2018-02-01T20:33:01.835Z,,52.1,54,,,49.6,70
2018-02-01T20:33:11.822Z,,52.8,54,,,48.8,66
2018-02-01T20:33:22.145Z,,54.5,54,,,48.9,111
2018-02-01T20:33:31.850Z,0,57.6,,0,,,54
2018-02-01T20:33:41.834Z,0,56.7,54,0,,52.2,0
2018-02-01T20:33:52.080Z,,56.5,54,,,52.6,
2018-02-01T20:34:01.952Z,,56.7,54,,,53.8,
2018-02-01T20:34:11.979Z,,,54,,,54.4,
2018-02-01T20:34:21.937Z,,56.6,54,,,55.1,
2018-02-01T20:34:36.938Z,,,54,,,55.4,
2018-02-01T20:34:41.876Z,0,58.5,54,2,61,55.5,43
2018-02-01T20:34:57.219Z,,60.9,54,,,55.6,30
2018-02-01T20:35:01.992Z,,59,54,,,55.7,29
2018-02-01T20:35:12.348Z,,58.7,54,,,55.7,
2018-02-01T20:35:21.934Z,,58.1,54,,,55.4,
2018-02-01T20:35:31.902Z,,57.4,,,,,
2018-02-01T20:35:41.826Z,,56.9,54,,,53.3,
2018-02-01T20:35:52.086Z,,56.4,54,,,52.6,
2018-02-01T20:36:02.012Z,,56.1,54,,,51.2,
2018-02-01T20:36:11.851Z,,55.9,54,,,49.7,
2018-02-01T20:36:21.826Z,,55.6,54,,,48.4,
2018-02-01T20:36:31.825Z,,,54,,,47.3,
2018-02-01T20:36:42.326Z,,55.6,54,,,46.4,32
2018-02-01T20:36:53.417Z,,55.7,54,,,45.5,33
2018-02-01T20:37:01.892Z,,56,,,,,34
2018-02-01T20:37:11.821Z,,56.2,54,,,44.6,35
2018-02-01T20:37:21.893Z,,56.5,54,,,43.8,36
2018-02-01T20:37:31.820Z,,56.8,,,,,37
2018-02-01T20:37:41.839Z,,57.2,54,,,42.2,38
2018-02-01T20:37:53.088Z,,57.6,54,,,41.8,
2018-02-01T20:38:02.102Z,,58,54,,,41.3,40
2018-02-01T20:38:12.143Z,,58.3,54,,,40.8,
2018-02-01T20:38:21.900Z,,58.6,54,,,40.5,41
2018-02-01T20:38:31.854Z,,,54,,,40.2,
2018-02-01T20:38:42.405Z,,59.3,54,,,39.9,42
2018-02-01T20:38:57.623Z,,59.6,54,,,39.7,
2018-02-01T20:39:01.936Z,,59.8,54,,,39.3,
2018-02-01T20:39:11.920Z,,60,54,,,39.1,
2018-02-01T20:39:21.874Z,,60.2,54,,,39.4,
2018-02-01T20:39:31.937Z,,,54,,,38.5,
2018-02-01T20:39:41.826Z,,60.6,54,,,38.2,
2018-02-01T20:39:52.309Z,,60.8,54,,,38.1,
2018-02-01T20:40:01.906Z,,60.9,54,,,38,
2018-02-01T20:40:11.848Z,,61.1,54,,,37.9,
2018-02-01T20:40:21.809Z,,61.2,54,,,37.7,40
2018-02-01T20:40:31.837Z,,,54,,,37.6,
2018-02-01T20:40:41.819Z,,,54,,,37.5,39
2018-02-01T20:40:52.689Z,,61.1,,,,,37
2018-02-01T20:41:01.983Z,,60.9,54,,,37.2,
2018-02-01T20:41:11.850Z,,,54,,,36.9,
2018-02-01T20:41:21.861Z,,,54,,,36.8,
2018-02-01T20:41:31.849Z,,,,,,,36
2018-02-01T20:41:41.932Z,,,54,,,36.8,37
2018-02-01T20:41:52.160Z,,,54,,,36.8,36
2018-02-01T20:42:01.904Z,,60.9,,,,,37
2018-02-01T20:42:11.847Z,,61.1,54,,,36.7,36
2018-02-01T20:42:21.881Z,,,54,,,36.6,35
2018-02-01T20:42:31.822Z,,60.9,,,,,
2018-02-01T20:42:41.823Z,,,54,,,36.6,
2018-02-01T20:42:52.422Z,,60.9,54,,,36.6,
2018-02-01T20:43:01.838Z,,61.1,54,,,36.4,
2018-02-01T20:43:11.816Z,,60.9,54,,,36.4,35
2018-02-01T20:43:21.851Z,,,54,,,36.4,34
2018-02-01T20:43:31.835Z,,60.9,,,,,
2018-02-01T20:43:41.845Z,,,54,,,36.4,
2018-02-01T20:43:52.333Z,,61.1,54,,,36.4,33
2018-02-01T20:44:01.825Z,,60.9,54,,,36.4,
2018-02-01T20:44:11.825Z,,,54,,,36.3,
2018-02-01T20:44:21.829Z,,61.1,,,,,
2018-02-01T20:44:31.870Z,,60.9,54,,,36.3,32
2018-02-01T20:44:41.888Z,,60.9,54,,,36.3,32
2018-02-01T20:44:52.180Z,,61.1,54,,,36.3,
2018-02-01T20:45:01.926Z,,60.9,,,,,
2018-02-01T20:45:11.875Z,,,54,,,36.2,
2018-02-01T20:45:21.821Z,,61.1,54,,,36.2,
2018-02-01T20:45:32.157Z,,60.9,54,,,36.2,31
2018-02-01T20:45:41.833Z,,,54,,,36.2,
2018-02-01T20:45:52.193Z,,,54,,,36.2,
2018-02-01T20:46:01.949Z,,60.9,,,,,
2018-02-01T20:46:11.861Z,,60.9,54,,,36.3,
2018-02-01T20:46:21.909Z,,,54,,,36.4,
2018-02-01T20:46:31.927Z,,60.9,54,,,36.3,31
2018-02-01T20:46:41.824Z,,61.1,54,,,36.4,
2018-02-01T20:46:51.978Z,,60.9,54,,,36.4,30
2018-02-01T20:47:01.924Z,,,54,,,36.5,
2018-02-01T20:47:11.922Z,,60.9,,,,,
2018-02-01T20:47:22.174Z,,,54,,,36.6,
2018-02-01T20:47:31.926Z,,60.9,,,,,
2018-02-01T20:47:42.027Z,,60.9,54,,,36.6,30
2018-02-01T20:47:51.992Z,,,54,,,36.6,
2018-02-01T20:48:01.844Z,,,54,,,36.7,
2018-02-01T20:48:11.818Z,,,,,,,29
2018-02-01T20:48:22.117Z,,,54,,,36.7,
2018-02-01T20:48:31.912Z,,60.9,,,,,29
2018-02-01T20:48:41.829Z,,,54,,,36.8,
2018-02-01T20:48:52.137Z,,60.9,54,,,36.9,29
2018-02-01T20:49:01.913Z,,,54,,,36.8,
2018-02-01T20:49:12.311Z,,60.9,,,,,
2018-02-01T20:49:21.834Z,,,54,,,36.7,
2018-02-01T20:49:34.053Z,,,54,,,36.7,
2018-02-01T20:49:41.904Z,,61.1,,,,,
2018-02-01T20:49:57.915Z,,,54,,,36.8,
2018-02-01T20:50:03.107Z,,,,,,,30
2018-02-01T20:50:11.881Z,,,54,,,36.9,29
2018-02-01T20:50:21.879Z,,,54,,,37.3,
2018-02-01T20:50:41.904Z,,,54,,,37.5,30
2018-02-01T20:50:57.309Z,,61.2,54,,,37.6,29
2018-02-01T20:51:01.876Z,,,54,,,37.6,
2018-02-01T20:51:11.847Z,,,54,,,37.7,
2018-02-01T20:51:32.062Z,,,54,,,37.7,
2018-02-01T20:51:51.984Z,,,54,,,37.7,
2018-02-01T20:52:01.828Z,,61.3,54,,,37.8,
2018-02-01T20:52:21.827Z,,,54,,,37.7,
2018-02-01T20:52:31.831Z,,,54,,,37.7,
2018-02-01T20:52:52.059Z,,61.4,54,,,37.8,
2018-02-01T20:53:01.833Z,,,54,,,37.6,
2018-02-01T20:53:21.819Z,,,54,,,37.6,
2018-02-01T20:53:31.846Z,,,54,,,37.5,
2018-02-01T20:53:52.441Z,,61.5,54,,,37.5,
2018-02-01T20:54:01.827Z,,,54,,,37.4,
2018-02-01T20:54:21.820Z,,,54,,,37.4,
2018-02-01T20:54:31.864Z,,,54,,,37.2,
2018-02-01T20:54:52.238Z,,,54,,,37.2,
2018-02-01T20:55:01.852Z,,,54,,,37.2,
2018-02-01T20:55:11.829Z,,61.6,,,,,
2018-02-01T20:55:21.848Z,,,54,,,37.2,
2018-02-01T20:55:31.857Z,,,54,,,37.1,
2018-02-01T20:55:42.039Z,,,54,,,37.1,
2018-02-01T20:55:52.262Z,,,54,,,37.1,
2018-02-01T20:56:02.092Z,,,54,,,36.9,
2018-02-01T20:56:11.876Z,,61.8,,,,,
2018-02-01T20:56:21.833Z,,,54,,,36.9,
2018-02-01T20:56:31.948Z,,,54,,,36.9,
2018-02-01T20:56:41.880Z,,,54,,,36.9,
2018-02-01T20:56:53.309Z,0,61.8,54,2,61,37.1,29
2018-02-01T20:57:01.848Z,,,54,,,36.5,
2018-02-01T20:57:21.826Z,,61.9,54,,,36.5,
2018-02-01T20:57:31.823Z,,,54,,,36.7,
2018-02-01T20:57:41.826Z,,61.9,,,,,
2018-02-01T20:57:53.385Z,,62,54,,,36.7,
2018-02-01T20:58:01.861Z,,,54,,,36.7,
2018-02-01T20:58:21.825Z,,,54,,,36.7,
2018-02-01T20:58:32.064Z,,,54,,,36.8,
2018-02-01T20:58:41.869Z,,62.1,,,,,
2018-02-01T20:58:57.042Z,,,54,,,36.8,
2018-02-01T20:59:01.836Z,,,54,,,36.7,
2018-02-01T20:59:21.821Z,,,54,,,36.7,
2018-02-01T20:59:31.827Z,,62.2,54,,,36.6,
2018-02-01T20:59:41.840Z,,,54,,,36.6,
2018-02-01T20:59:52.154Z,,,54,,,36.6,
2018-02-01T21:00:01.982Z,,,54,,,36.5,
2018-02-01T21:00:22.098Z,,62.4,54,,,36.5,
2018-02-01T21:00:31.844Z,,,54,,,36.5,
2018-02-01T21:00:41.832Z,,,54,,,36.4,
2018-02-01T21:00:51.951Z,,,54,,,36.4,
2018-02-01T21:01:01.878Z,,,54,,,36.4,
2018-02-01T21:01:11.835Z,,62.5,54,,,36.5,
2018-02-01T21:01:21.825Z,,,54,,,36.4,29
2018-02-01T21:01:31.889Z,,,54,,,36.4,
2018-02-01T21:01:41.873Z,,,54,,,36.4,
2018-02-01T21:01:51.961Z,,,54,,,36.3,
2018-02-01T21:02:01.888Z,,,54,,,36.3,
2018-02-01T21:02:11.916Z,,62.6,54,,,36.3,
2018-02-01T21:02:21.829Z,,,54,,,36.3,30
2018-02-01T21:02:31.901Z,,,54,,,36.3,29
2018-02-01T21:02:41.830Z,,,54,,,36.3,
2018-02-01T21:02:51.935Z,,,54,,,36.3,
2018-02-01T21:03:01.824Z,,62.7,54,,,36.3,
2018-02-01T21:03:11.829Z,,,54,,,36.4,
2018-02-01T21:03:21.861Z,,,54,,,36.4,30
2018-02-01T21:03:31.827Z,,,54,,,36.3,29
2018-02-01T21:03:41.938Z,,,54,,,36.2,
2018-02-01T21:03:52.479Z,,62.8,54,,,36.2,
2018-02-01T21:04:01.827Z,,,54,,,36.3,
2018-02-01T21:04:11.827Z,,,54,,,36.4,
2018-02-01T21:04:22.300Z,,,54,,,36.4,
2018-02-01T21:04:31.848Z,,,54,,,36.4,
2018-02-01T21:04:41.993Z,,62.9,54,,,36.4,
2018-02-01T21:04:51.978Z,,,54,,,36.5,
2018-02-01T21:05:01.917Z,,,54,,,36.4,
2018-02-01T21:05:11.949Z,,,54,,,36.4,30
2018-02-01T21:05:21.931Z,,,54,,,36.3,29
2018-02-01T21:05:31.842Z,,63.1,54,,,36.4,
2018-02-01T21:05:41.837Z,,63.1,54,,,36.4,
2018-02-01T21:05:52.103Z,,,54,,,36.4,
2018-02-01T21:06:01.871Z,,,54,,,36.4,
2018-02-01T21:06:11.854Z,,,54,,,36.4,
2018-02-01T21:06:21.896Z,,,54,,,36.5,
2018-02-01T21:06:31.826Z,,,54,,,36.5,
2018-02-01T21:06:41.837Z,,63.2,54,,,36.4,
2018-02-01T21:06:51.973Z,,,54,,,36.4,
2018-02-01T21:07:01.835Z,,,54,,,36.3,
2018-02-01T21:07:21.950Z,,,54,,,36.4,
2018-02-01T21:07:31.873Z,,,54,,,36.4,
2018-02-01T21:07:41.836Z,,,54,,,36.4,30
2018-02-01T21:07:51.992Z,,63.3,54,,,36.3,29
2018-02-01T21:08:01.834Z,,,54,,,36.4,
2018-02-01T21:08:11.914Z,,,54,,,36.3,
2018-02-01T21:08:21.827Z,,,54,,,36.3,
2018-02-01T21:08:31.828Z,,,54,,,36.2,
2018-02-01T21:08:41.914Z,,,54,,,36.3,
2018-02-01T21:08:51.976Z,,,54,,,36.3,
2018-02-01T21:09:01.829Z,,63.4,54,,,36.4,
2018-02-01T21:09:11.828Z,,,54,,,36.4,
2018-02-01T21:09:21.830Z,,,54,,,36.4,
2018-02-01T21:09:31.855Z,,,54,,,36.4,30
2018-02-01T21:09:41.832Z,,,54,,,36.4,29
2018-02-01T21:09:51.996Z,,,54,,,36.4,
2018-02-01T21:10:01.830Z,,,54,,,36.4,
2018-02-01T21:10:11.858Z,,,54,,,36.4,
2018-02-01T21:10:22.019Z,,,54,,,36.4,
2018-02-01T21:10:31.954Z,,63.5,54,,,36.5,
2018-02-01T21:10:41.849Z,,,54,,,36.8,
2018-02-01T21:10:52.062Z,,,54,,,36.7,
2018-02-01T21:11:01.860Z,,,54,,,36.3,30
2018-02-01T21:11:11.876Z,,,54,,,36.3,29
2018-02-01T21:11:21.894Z,,,54,,,36.4,
2018-02-01T21:11:31.854Z,,,54,,,36.5,
2018-02-01T21:11:41.838Z,,,54,,,36.7,
2018-02-01T21:11:51.932Z,,,54,,,36.8,30
2018-02-01T21:12:01.863Z,,,54,,,36.8,29
2018-02-01T21:12:11.839Z,,,54,,,36.8,
2018-02-01T21:12:21.876Z,,,54,,,36.8,
2018-02-01T21:12:31.935Z,,,54,,,36.8,30
2018-02-01T21:12:41.845Z,,,54,,,37.2,29
2018-02-01T21:12:51.959Z,,,54,,,37.2,
2018-02-01T21:13:01.833Z,,,54,,,36.8,
2018-02-01T21:13:11.851Z,,,54,,,36.7,
2018-02-01T21:13:21.868Z,,,54,,,36.6,
2018-02-01T21:13:31.835Z,,,54,,,36.5,
2018-02-01T21:13:42.139Z,,,54,,,36.7,
2018-02-01T21:13:57.059Z,,,54,,,37.1,
2018-02-01T21:14:01.856Z,,,54,,,37.3,
2018-02-01T21:14:11.835Z,,,54,,,37.4,
2018-02-01T21:14:21.844Z,,,54,,,37.4,
2018-02-01T21:14:31.916Z,,,54,,,37.5,
2018-02-01T21:14:42.025Z,,,54,,,37.5,
2018-02-01T21:14:51.953Z,,,54,,,37.5,
2018-02-01T21:15:01.882Z,,,54,,,37.6,30
2018-02-01T21:15:11.847Z,,,54,,,37.6,29
2018-02-01T21:15:21.947Z,,,54,,,37.5,
2018-02-01T21:15:31.865Z,,63.4,54,,,37.5,
2018-02-01T21:15:41.854Z,,,54,,,37.5,
2018-02-01T21:15:51.997Z,,,54,,,37.4,
2018-02-01T21:16:01.876Z,,,54,,,37.4,
2018-02-01T21:16:11.955Z,,,54,,,37.4,
2018-02-01T21:16:21.851Z,,,54,,,37.4,
