Time,ChActive,PrimT,ActPow,HwActive,HwTOutlet,PrimTSet,HwTSet
2018-02-11T18:07:26.994Z,,48.8,29,,40.4,,54
2018-02-11T18:07:36.981Z,,49,30,,40.3,,54
2018-02-11T18:07:47.020Z,,50,29,,40.2,,54
2018-02-11T18:07:57.052Z,,49.9,,,40.1,,54
2018-02-11T18:08:07.006Z,,50,30,,40.1,,54
2018-02-11T18:08:22.088Z,,49.9,29,,40.1,,54
2018-02-11T18:08:27.018Z,,,,,40.1,,54
2018-02-11T18:08:42.203Z,,,,,40.1,,54
2018-02-11T18:08:46.990Z,,,,,40.2,,54
2018-02-11T18:08:56.993Z,,50,,,40.2,,54
2018-02-11T18:09:07.170Z,,,,,40.2,,54
2018-02-11T18:09:16.999Z,1,48.9,0,0,40.3,,54
2018-02-11T18:09:27.038Z,,46.8,,,40.3,,54
2018-02-11T18:09:37.017Z,,45.9,,,40.3,,54
2018-02-11T18:09:47.004Z,,44.9,,,40.3,,54
2018-02-11T18:09:56.994Z,,44.4,,,40.3,,54
2018-02-11T18:10:06.984Z,,43.8,,,40.3,,54
2018-02-11T18:10:17.155Z,,42.9,,,40.3,,54
2018-02-11T18:10:26.996Z,,42.8,,,40.2,,54
2018-02-11T18:10:36.985Z,,42.2,,,40.2,,54
2018-02-11T18:10:47.036Z,,41.9,,,40.1,,54
2018-02-11T18:10:56.987Z,,41.5,,,40,,54
2018-02-11T18:11:06.991Z,,41.2,,,39.9,,54
2018-02-11T18:11:17.045Z,,40.9,,,39.8,,54
2018-02-11T18:11:26.982Z,,40.8,,,39.7,,54
2018-02-11T18:11:37.007Z,,40.6,,,39.6,,54
2018-02-11T18:11:46.992Z,,40.4,,,39.5,,54
2018-02-11T18:11:57.255Z,,40.2,,,39.4,,54
2018-02-11T18:12:07.043Z,1,43.2,41,0,39.3,,54
2018-02-11T18:12:16.984Z,,44.4,35,,39.2,,54
2018-02-11T18:12:26.991Z,,45,29,,39.1,,54
2018-02-11T18:12:37.082Z,,46,30,,38.9,,54
2018-02-11T18:12:46.989Z,,46.5,29,,38.8,,54
2018-02-11T18:12:56.988Z,,47.1,,,38.8,,54
2018-02-11T18:13:07.018Z,,48,,,38.7,,54
2018-02-11T18:13:17.037Z,,48.2,,,38.7,,54
2018-02-11T18:13:27.171Z,,48.6,,,38.6,,54
2018-02-11T18:13:38.317Z,,49,30,,38.6,,54
2018-02-11T18:13:47.080Z,,49.2,29,,38.6,,54
2018-02-11T18:14:02.695Z,,49.4,30,,38.7,,54
2018-02-11T18:14:06.989Z,,49.6,29,,38.7,,54
2018-02-11T18:14:17.057Z,,49.9,,,38.7,,54
2018-02-11T18:14:26.996Z,1,47.7,0,0,38.7,,54
2018-02-11T18:14:36.990Z,,46.8,,,38.8,,54
2018-02-11T18:14:47.211Z,,45.5,,,38.8,,54
2018-02-11T18:14:57.000Z,,44.9,,,38.9,,54
2018-02-11T18:15:06.990Z,,44.4,,,38.9,,54
2018-02-11T18:15:17.131Z,,43.8,,,39.1,,54
2018-02-11T18:15:26.989Z,,43.3,,,39.1,,54
2018-02-11T18:15:37.071Z,,42.9,,,39.1,,54
2018-02-11T18:15:47.073Z,,42.3,,,39.1,,54
2018-02-11T18:15:56.991Z,,41.9,,,38.9,,54
2018-02-11T18:16:07.000Z,,41.7,,,38.9,,54
2018-02-11T18:16:17.008Z,,41.4,,,38.9,,54
2018-02-11T18:16:26.992Z,,40.9,,,38.8,,54
2018-02-11T18:16:37.041Z,,,,,38.7,,54
2018-02-11T18:16:47.003Z,,40.6,,,38.7,,54
2018-02-11T18:16:57.012Z,1,40.4,0,0,38.6,61,54
2018-02-11T18:17:06.994Z,,40.2,,,38.6,,54
2018-02-11T18:17:17.041Z,,40,,,38.5,,54
2018-02-11T18:17:26.989Z,,,,,38.4,,54
2018-02-11T18:17:37.108Z,,,,,38.3,,54
2018-02-11T18:17:46.993Z,,,,,38.3,,54
2018-02-11T18:17:57.026Z,,39.9,,,38.2,,54
2018-02-11T18:18:07.018Z,,,,,38.1,,54
2018-02-11T18:18:17.111Z,,,,,38.1,,54
2018-02-11T18:18:27.000Z,,,,,38,,54
2018-02-11T18:18:37.099Z,,,,,38.1,,54
2018-02-11T18:18:46.994Z,,,,,38,,54
2018-02-11T18:18:57.031Z,,,,,37.9,,54
2018-02-11T18:19:06.992Z,,,,,37.9,,54
2018-02-11T18:19:16.989Z,,,,,37.8,,54
2018-02-11T18:19:27.092Z,,,,,37.7,,54
2018-02-11T18:19:37.255Z,,,,,37.6,,54
2018-02-11T18:19:46.995Z,,,,,37.5,,54
2018-02-11T18:19:57.001Z,,,,,37.4,,54
2018-02-11T18:20:06.990Z,,,,,37.2,,54
2018-02-11T18:20:17.012Z,,,,,37.1,,54
2018-02-11T18:20:26.996Z,,,,,36.8,,54
2018-02-11T18:20:36.999Z,,40,,,36.6,,54
2018-02-11T18:20:47.115Z,,,,,36.4,,54
2018-02-11T18:20:57.113Z,,,,,36.2,,54
2018-02-11T18:21:06.989Z,,,,,36,,54
2018-02-11T18:21:16.998Z,,,,,35.8,,54
2018-02-11T18:21:26.990Z,,40.1,,,35.6,,54
2018-02-11T18:21:36.990Z,,,,,35.4,,54
2018-02-11T18:21:47.028Z,,,,,35.2,,54
2018-02-11T18:21:57.186Z,,40.2,,,34.9,,54
2018-02-11T18:22:07.002Z,,,,,34.7,,54
2018-02-11T18:22:17.072Z,,,,,34.5,,54
2018-02-11T18:22:27.055Z,,40.3,,,34.2,,54
2018-02-11T18:22:37.017Z,,,,,34,,54
2018-02-11T18:22:47.016Z,,,,,33.8,,54
2018-02-11T18:22:57.009Z,,,,,33.6,,54
2018-02-11T18:23:06.996Z,,,,,33.4,,54
2018-02-11T18:23:17.024Z,,40.4,,,33.2,,54
2018-02-11T18:23:26.999Z,,,,,32.9,,54
2018-02-11T18:23:37.021Z,,,,,32.7,,54
2018-02-11T18:23:47.000Z,,,,,32.6,,54
2018-02-11T18:23:57.006Z,,,,,32.4,,54
2018-02-11T18:24:07.002Z,,,,,32.2,,54
2018-02-11T18:24:17.022Z,1,40.3,45,0,32,,54
2018-02-11T18:24:27.047Z,,45.1,35,,31.9,,54
2018-02-11T18:24:37.009Z,,44.9,30,,31.6,,54
2018-02-11T18:24:52.042Z,,44,29,,31.5,,54
2018-02-11T18:24:57.026Z,,45,,,31.5,,54
2018-02-11T18:25:12.046Z,,45.3,,,31.5,,54
2018-02-11T18:25:22.283Z,,45.1,,,31.6,,54
2018-02-11T18:25:27.148Z,,45.2,,,31.8,,54
2018-02-11T18:25:37.008Z,,45.1,30,,31.8,,54
2018-02-11T18:25:47.006Z,,45,29,,31.9,,54
2018-02-11T18:25:57.006Z,,45,,,32,,54
2018-02-11T18:26:07.037Z,,44.9,,,32.1,,54
2018-02-11T18:26:17.001Z,,45,,,32.3,,54
2018-02-11T18:26:26.997Z,,,,,32.3,,54
2018-02-11T18:26:37.393Z,,45.1,,,32.4,,54
2018-02-11T18:26:47.007Z,,45.2,,,32.5,,54
2018-02-11T18:26:57.005Z,,,30,,32.6,,54
2018-02-11T18:27:07.026Z,,45.3,29,,32.6,,54
2018-02-11T18:27:17.187Z,,45.4,,,32.7,,54
2018-02-11T18:27:27.024Z,,45.5,,,32.8,,54
2018-02-11T18:27:37.035Z,,45.6,,,32.9,,54
2018-02-11T18:27:47.044Z,,45.7,30,,32.9,,54
2018-02-11T18:27:57.040Z,,46,29,,33.1,,54
2018-02-11T18:28:07.116Z,,,,,33.1,,54
2018-02-11T18:28:17.015Z,,46.1,,,33.2,,54
2018-02-11T18:28:27.062Z,,46.3,,,33.2,,54
2018-02-11T18:28:36.996Z,,46.4,,,33.3,,54
2018-02-11T18:28:47.041Z,,46.6,,,33.3,,54
2018-02-11T18:28:57.027Z,,46.7,,,33.4,,54
2018-02-11T18:29:07.053Z,,46.8,,,33.5,,54
2018-02-11T18:29:17.071Z,,47,,,33.5,,54
2018-02-11T18:29:26.993Z,,47.1,,,33.6,,54
2018-02-11T18:29:37.021Z,,47.3,,,33.6,,54
2018-02-11T18:29:47.077Z,,47.4,,,33.7,,54
2018-02-11T18:29:57.032Z,,47.6,,,33.7,,54
2018-02-11T18:30:07.286Z,,47.8,,,33.8,,54
2018-02-11T18:30:17.126Z,,48,,,33.9,,54
2018-02-11T18:30:27.253Z,,,,,33.9,,54
2018-02-11T18:30:37.089Z,,48.2,,,34,,54
2018-02-11T18:30:47.014Z,,48.3,,,34.1,,54
2018-02-11T18:30:57.048Z,,48.4,,,34.2,,54
2018-02-11T18:31:07.082Z,,48.5,,,34.2,,54
2018-02-11T18:31:17.078Z,,48.7,,,34.3,,54
2018-02-11T18:31:27.078Z,,48.8,,,34.4,,54
2018-02-11T18:31:37.003Z,,49,,,34.4,,54
2018-02-11T18:31:47.000Z,,,30,,34.5,,54
2018-02-11T18:31:57.001Z,,49.1,29,,34.6,,54
2018-02-11T18:32:07.018Z,,49.2,,,34.6,,54
2018-02-11T18:32:17.001Z,,49.3,,,34.7,,54
2018-02-11T18:32:27.110Z,,49.5,,,34.8,,54
2018-02-11T18:32:37.059Z,,49.6,,,34.9,,54
2018-02-11T18:32:47.000Z,,49.7,,,34.9,,54
2018-02-11T18:32:57.095Z,,49.8,,,35.1,,54
2018-02-11T18:33:07.011Z,,49.9,,,35.2,,54
2018-02-11T18:33:17.016Z,,50,29,,35.2,,54
2018-02-11T18:33:27.024Z,,50.1,,,35.3,,54
2018-02-11T18:33:37.044Z,,,,,35.3,,54
2018-02-11T18:33:47.017Z,,50.2,,,35.4,,54
2018-02-11T18:33:57.189Z,,50.3,,,35.4,,54
2018-02-11T18:34:07.008Z,,50.4,,,35.5,,54
2018-02-11T18:34:17.082Z,,50.5,,,35.6,,54
2018-02-11T18:34:27.142Z,,50.6,,,35.6,,54
2018-02-11T18:34:37.097Z,,50.7,,,35.6,,54
2018-02-11T18:34:47.292Z,,,,,35.8,,54
2018-02-11T18:34:57.965Z,,51,29,,35.8,,54
2018-02-11T18:35:07.136Z,,,,,35.9,,54
2018-02-11T18:35:17.160Z,,51.1,30,,35.9,,54
2018-02-11T18:35:27.027Z,,51.2,29,,35.9,,54
2018-02-11T18:35:37.639Z,,51.3,30,,36,,54
2018-02-11T18:35:47.044Z,,51.4,,,36.1,,54
2018-02-11T18:35:57.024Z,,,29,,36.1,,54
2018-02-11T18:36:07.001Z,,51.5,30,,36.2,,54
2018-02-11T18:36:17.157Z,,51.6,29,,36.3,,54
2018-02-11T18:36:27.144Z,,51.7,,,36.3,,54
2018-02-11T18:36:37.028Z,,,,,36.4,,54
2018-02-11T18:36:47.046Z,1,49.9,0,0,36.4,,54
2018-02-11T18:36:57.103Z,,48.6,,,36.5,,54
2018-02-11T18:37:07.031Z,,47.7,,,36.6,,54
2018-02-11T18:37:17.005Z,,46.8,,,36.5,,54
2018-02-11T18:37:27.390Z,,45.9,,,36.5,,54
2018-02-11T18:37:37.035Z,,45.5,,,36.5,,54
2018-02-11T18:37:47.129Z,,44.9,,,36.4,,54
2018-02-11T18:37:57.006Z,,44.6,,,36.3,,54
2018-02-11T18:38:07.100Z,,44.2,,,36.2,,54
2018-02-11T18:38:17.001Z,,43.9,,,36.1,,54
2018-02-11T18:38:27.017Z,,43.6,,,36,,54
2018-02-11T18:38:37.056Z,,43.3,,,35.9,,54
2018-02-11T18:38:47.027Z,,42.9,,,35.8,,54
2018-02-11T18:38:57.083Z,,42.8,,,35.8,,54
2018-02-11T18:39:07.248Z,,42.6,,,35.7,,54
2018-02-11T18:39:17.005Z,,42.3,,,35.7,,54
2018-02-11T18:39:27.004Z,,42.1,,,35.6,,54
2018-02-11T18:39:37.166Z,,41.9,,,35.5,,54
2018-02-11T18:39:47.020Z,,41.7,,,35.5,,54
2018-02-11T18:39:57.111Z,,,,,35.4,,54
2018-02-11T18:40:07.089Z,,,,,35.3,,54
2018-02-11T18:40:17.226Z,,,,,35.2,,54
2018-02-11T18:40:27.165Z,,,,,35.2,,54
2018-02-11T18:40:37.166Z,,,,,35.3,,54
2018-02-11T18:40:47.013Z,,,,,35.3,,54
2018-02-11T18:40:57.030Z,,41.6,,,35.3,,54
2018-02-11T18:41:07.010Z,,,,,35.2,,54
2018-02-11T18:41:17.143Z,,,,,34.9,,54
2018-02-11T18:41:27.014Z,,,,,34.8,,54
2018-02-11T18:41:37.113Z,,,,,34.6,,54
2018-02-11T18:41:47.013Z,,,,,34.4,,54
2018-02-11T18:41:57.160Z,,,,,34.2,,54
2018-02-11T18:42:07.123Z,,,,,34,,54
2018-02-11T18:42:17.005Z,,,,,33.8,,54
2018-02-11T18:42:27.000Z,,41.7,,,33.7,,54
2018-02-11T18:42:37.019Z,,,,,33.5,,54
2018-02-11T18:42:47.054Z,,,,,33.3,,54
2018-02-11T18:42:57.042Z,,41.8,,,33.1,,54
2018-02-11T18:43:07.075Z,,,,,32.9,,54
2018-02-11T18:43:17.013Z,,41.9,,,32.7,,54
2018-02-11T18:43:27.035Z,,42,,,32.5,,54
2018-02-11T18:43:37.232Z,,,,,32.3,,54
2018-02-11T18:43:47.107Z,,,,,32.2,,54
2018-02-11T18:43:57.054Z,,42.1,,,32.1,,54
2018-02-11T18:44:12.163Z,,,,,31.9,,54
2018-02-11T18:44:17.057Z,,,,,31.8,,54
2018-02-11T18:44:27.076Z,,42.2,,,31.6,,54
2018-02-11T18:44:37.254Z,,,,,31.4,,54
2018-02-11T18:44:47.209Z,,,,,31.3,,54
2018-02-11T18:44:57.039Z,,,,,31.2,,54
2018-02-11T18:45:07.135Z,,,,,31,,54
2018-02-11T18:45:17.196Z,,,,,30.9,,54
2018-02-11T18:45:27.116Z,,,,,30.7,,54
2018-02-11T18:45:37.227Z,,,,,30.6,,54
2018-02-11T18:45:47.045Z,,,,,30.4,,54
2018-02-11T18:45:57.022Z,,,,,30.3,,54
2018-02-11T18:46:07.033Z,,,,,30.2,,54
2018-02-11T18:46:17.044Z,,,,,30.1,,54
2018-02-11T18:46:27.126Z,,,,,30,,54
2018-02-11T18:46:37.023Z,,,,,29.8,,54
2018-02-11T18:46:47.086Z,,,,,29.7,,54
2018-02-11T18:46:57.047Z,,,,,29.6,,54
2018-02-11T18:47:07.082Z,,,,,29.5,,54
2018-02-11T18:47:17.047Z,,,,,29.3,,54
2018-02-11T18:47:27.099Z,,42.1,,,29.2,,54
2018-02-11T18:47:37.014Z,,,,,29.1,,54
2018-02-11T18:47:47.086Z,,,,,29,,54
2018-02-11T18:47:57.222Z,,,,,29,,54
2018-02-11T18:48:07.550Z,,,,,28.9,,54
2018-02-11T18:48:17.106Z,,,,,28.7,,54
2018-02-11T18:48:32.026Z,,42,,,28.6,,54
2018-02-11T18:48:37.039Z,,,,,28.5,,54
2018-02-11T18:48:47.221Z,,,,,28.5,,54
2018-02-11T18:48:57.074Z,,,,,28.4,,54
2018-02-11T18:49:07.226Z,,,,,28.3,,54
2018-02-11T18:49:17.107Z,,41.9,,,28.3,,54
2018-02-11T18:49:27.022Z,,,,,28.1,,54
2018-02-11T18:49:37.053Z,,,,,28,,54
2018-02-11T18:49:47.019Z,,,,,27.9,,54
2018-02-11T18:49:57.049Z,,,,,27.9,,54
2018-02-11T18:50:07.020Z,,,,,27.8,,54
2018-02-11T18:50:17.028Z,,,,,27.8,,54
2018-02-11T18:50:27.072Z,,41.8,,,27.7,,54
2018-02-11T18:50:37.117Z,,,,,27.5,,54
2018-02-11T18:50:47.091Z,,,,,27.5,,54
2018-02-11T18:50:57.089Z,,,,,27.4,,54
2018-02-11T18:51:07.092Z,,41.7,,,27.4,,54
2018-02-11T18:51:17.030Z,,,,,27.3,,54
2018-02-11T18:51:27.075Z,,,,,27.3,,54
2018-02-11T18:51:37.066Z,,,,,27.2,,54
2018-02-11T18:51:47.006Z,,,,,27.2,,54
2018-02-11T18:51:57.036Z,,,,,27.1,,54
2018-02-11T18:52:07.136Z,,41.6,,,26.9,,54
2018-02-11T18:52:17.171Z,,,,,26.9,,54
2018-02-11T18:52:27.125Z,,,,,26.9,,54
2018-02-11T18:52:37.081Z,,,,,26.8,,54
2018-02-11T18:52:47.011Z,,,,,26.8,,54
2018-02-11T18:52:57.032Z,,,,,26.7,,54
2018-02-11T18:53:07.089Z,,41.5,,,26.7,,54
2018-02-11T18:53:17.032Z,,,,,26.6,,54
2018-02-11T18:53:27.029Z,,,,,26.6,,54
2018-02-11T18:53:37.070Z,0,41.4,,0,26.5,0,54
2018-02-11T18:53:47.025Z,0,38.1,,0,34.9,,54
2018-02-11T18:53:57.054Z,,39.1,,,35.1,,54
2018-02-11T18:54:07.025Z,,39.2,,,34.9,,54
2018-02-11T18:54:17.026Z,,38.9,,,35.1,,54
2018-02-11T18:54:27.027Z,,,,,35.6,,54
2018-02-11T18:54:37.008Z,,38.8,,,36.1,,54
2018-02-11T18:54:47.018Z,1,,,0,36.6,61,54
2018-02-11T18:54:57.027Z,,,,,37.1,,54
2018-02-11T18:55:07.008Z,,,,,37.4,,54
2018-02-11T18:55:17.144Z,,38.7,,,37.6,,54
2018-02-11T18:55:27.022Z,,,,,37.7,,54
2018-02-11T18:55:37.016Z,,,,,37.9,,54
2018-02-11T18:55:47.010Z,,,,,38,,54
2018-02-11T18:55:58.161Z,1,40,43,0,38.1,,54
2018-02-11T18:56:07.012Z,,44.2,34,,38.1,,54
2018-02-11T18:56:17.016Z,,43.8,30,,38.2,,54
2018-02-11T18:56:27.011Z,,43,29,,38.2,,54
2018-02-11T18:56:37.014Z,,43.7,,,38.2,,54
2018-02-11T18:56:47.043Z,,43.8,,,38.3,,54
2018-02-11T18:56:57.031Z,0,44.6,0,0,30.1,0,54
2018-02-11T18:57:07.106Z,,44.8,,,27.8,,54
2018-02-11T18:57:17.019Z,,44.5,,,27.8,,54
2018-02-11T18:57:27.040Z,,,,,32.7,,54
2018-02-11T18:57:37.052Z,,44.4,,,37.7,,54
2018-02-11T18:57:47.142Z,,44.3,,,40.6,,54
2018-02-11T18:57:57.020Z,1,44.2,,0,42.3,61,54
2018-02-11T18:58:07.118Z,1,45.5,37,0,43.1,,54
2018-02-11T18:58:17.050Z,,45.8,29,,43.5,,54
2018-02-11T18:58:27.014Z,,44.6,,,43.7,,54
2018-02-11T18:58:37.021Z,,44.3,,,43.7,,54
2018-02-11T18:58:47.136Z,,43.9,,,43.4,,54
2018-02-11T18:58:57.013Z,,43.6,,,42.7,,54
2018-02-11T18:59:07.045Z,,43.4,,,42,,54
2018-02-11T18:59:17.102Z,0,43.2,,2,40.9,0,54
2018-02-11T18:59:27.069Z,,48.1,70,,25.7,,54
2018-02-11T18:59:37.060Z,,45.4,69,,40.6,,54
2018-02-11T18:59:47.029Z,,47,104,,41.7,,54
2018-02-11T18:59:57.106Z,,51.3,101,,45.2,,54
2018-02-11T19:00:07.093Z,,54.3,97,,48.5,,54
2018-02-11T19:00:17.033Z,,56.2,91,,51.4,,54
2018-02-11T19:00:27.057Z,,58,83,,53.2,,54
2018-02-11T19:00:37.070Z,,58.3,84,,54.1,,54
2018-02-11T19:00:47.056Z,,58.6,72,,54.8,,54
2018-02-11T19:00:57.049Z,,57.9,73,,54.3,,54
2018-02-11T19:01:07.028Z,,57.8,74,,54.1,,54
2018-02-11T19:01:17.025Z,,,73,,53.9,,54
2018-02-11T19:01:27.102Z,,57.7,72,,54,,54
2018-02-11T19:01:42.355Z,0,56.5,0,0,54,,54
2018-02-11T19:01:47.059Z,,55.9,,,53.6,,54
2018-02-11T19:01:57.033Z,,49.7,,,54.1,,54
2018-02-11T19:02:07.035Z,,50.4,,,54.6,,54
2018-02-11T19:02:17.035Z,,54.3,,,53.7,,54
2018-02-11T19:02:27.087Z,,55.1,,,52.6,,54
2018-02-11T19:02:37.145Z,1,55.7,,0,51.5,61,54
2018-02-11T19:02:47.030Z,1,58.3,40,0,50.7,,54
2018-02-11T19:02:57.045Z,,50.6,29,,50.1,,54
2018-02-11T19:03:07.013Z,,47.3,29,,50,,54
2018-02-11T19:03:17.263Z,,48.9,29,,50.1,,54
2018-02-11T19:03:27.044Z,,46.9,,,50.1,,54
2018-02-11T19:03:37.066Z,,46.6,,,49.4,,54
2018-02-11T19:03:47.026Z,,45.9,29,,48.2,,54
2018-02-11T19:03:57.046Z,,45.5,30,,46.5,,54
2018-02-11T19:04:07.026Z,,45.1,29,,45.4,,54
2018-02-11T19:04:17.066Z,,44.9,,,43.8,,54
2018-02-11T19:04:27.017Z,,44.8,,,42.4,,54
2018-02-11T19:04:37.019Z,,,,,41.3,,54
2018-02-11T19:04:47.195Z,,,,,40.1,,54
2018-02-11T19:04:57.057Z,,44.9,,,39.2,,54
2018-02-11T19:05:07.022Z,,,,,38.6,,54
2018-02-11T19:05:17.020Z,,45,,,38,,54
2018-02-11T19:05:27.181Z,,45.1,,,37.6,,54
2018-02-11T19:05:37.035Z,,45.2,,,36.5,,54
2018-02-11T19:05:47.016Z,,45.3,,,35.9,,54
2018-02-11T19:05:57.045Z,,45.4,,,35.4,,54
2018-02-11T19:06:07.022Z,,45.6,,,34.9,,54
2018-02-11T19:06:17.057Z,,45.7,,,34.6,,54
2018-02-11T19:06:27.034Z,,45.8,,,34.2,,54
2018-02-11T19:06:37.018Z,,46,,,33.9,,54
2018-02-11T19:06:47.019Z,,46.1,,,33.6,,54
2018-02-11T19:06:57.054Z,,46.2,,,33.3,,54
2018-02-11T19:07:07.068Z,,46.3,30,,33.1,,54
2018-02-11T19:07:17.017Z,,46.4,29,,32.6,,54
2018-02-11T19:07:27.026Z,,46.5,30,,32.4,,54
2018-02-11T19:07:37.184Z,,46.7,29,,32.2,,54
2018-02-11T19:07:47.021Z,,46.8,,,31.9,,54
2018-02-11T19:07:57.021Z,,47,,,31.5,,54
2018-02-11T19:08:07.039Z,,,,,31.3,,54
2018-02-11T19:08:17.034Z,,47.2,30,,31,,54
2018-02-11T19:08:27.021Z,,47.3,,,30.8,,54
2018-02-11T19:08:37.029Z,,47.4,29,,30.7,,54
2018-02-11T19:08:47.042Z,,47.7,,,30.6,,54
2018-02-11T19:08:57.036Z,,47.8,,,30.4,,54
2018-02-11T19:09:07.092Z,,48,,,30.3,,54
2018-02-11T19:09:17.019Z,,,,,30.2,,54
2018-02-11T19:09:27.022Z,,48.2,,,30.1,,54
2018-02-11T19:09:37.090Z,,48.3,,,30,,54
2018-02-11T19:09:52.126Z,,48.4,,,29.8,,54
2018-02-11T19:09:57.079Z,,48.5,,,29.8,,54
2018-02-11T19:10:07.045Z,,48.7,,,29.7,,54
2018-02-11T19:10:17.028Z,,,,,29.7,,54
2018-02-11T19:10:27.019Z,,48.9,,,29.7,,54
2018-02-11T19:10:37.019Z,,49,,,29.6,,54
2018-02-11T19:10:47.095Z,,49.1,,,29.6,,54
2018-02-11T19:10:57.022Z,,49.2,,,29.6,,54
2018-02-11T19:11:07.045Z,,49.3,,,29.6,,54
2018-02-11T19:11:17.037Z,,49.4,,,29.6,,54
2018-02-11T19:11:27.025Z,,49.5,,,29.6,,54
2018-02-11T19:11:37.125Z,,49.6,,,29.6,,54
2018-02-11T19:11:47.055Z,,,30,,29.6,,54
2018-02-11T19:11:57.035Z,,49.7,,,29.6,,54
2018-02-11T19:12:07.041Z,,49.8,29,,29.6,,54
2018-02-11T19:12:17.025Z,,50,31,,29.7,,54
2018-02-11T19:12:27.035Z,,50.1,29,,29.7,,54
2018-02-11T19:12:37.068Z,,,,,29.7,,54
2018-02-11T19:12:47.036Z,,50.2,30,,29.7,,54
2018-02-11T19:12:57.034Z,,50.3,,,29.8,,54
2018-02-11T19:13:07.024Z,,50.4,29,,29.8,,54
2018-02-11T19:13:17.033Z,,50.5,,,30,,54
2018-02-11T19:13:27.043Z,,50.6,30,,30,,54
2018-02-11T19:13:37.021Z,,50.9,29,,30,,54
2018-02-11T19:13:47.035Z,,50.7,30,,30.1,,54
2018-02-11T19:13:57.080Z,,51.1,31,,30.1,,54
2018-02-11T19:14:07.127Z,,51.2,,,30.2,,54
2018-02-11T19:14:17.028Z,,51.3,30,,30.2,,54
2018-02-11T19:14:27.025Z,,51.4,,,30.2,,54
2018-02-11T19:14:37.021Z,,51.5,,,30.3,,54
2018-02-11T19:14:47.047Z,,,,,30.3,,54
2018-02-11T19:14:57.282Z,,51.6,,,30.4,,54
2018-02-11T19:15:07.041Z,,51.7,,,30.6,,54
2018-02-11T19:15:17.031Z,,,29,,30.7,,54
2018-02-11T19:15:27.096Z,,51.8,,,30.7,,54
2018-02-11T19:15:37.130Z,,,,,30.8,,54
2018-02-11T19:15:47.020Z,,51.9,,,30.8,,54
2018-02-11T19:15:57.024Z,,,30,,30.8,,54
2018-02-11T19:16:07.022Z,,52,29,,30.9,,54
2018-02-11T19:16:17.073Z,,,,,30.9,,54
2018-02-11T19:16:27.045Z,,52.1,30,,31,,54
2018-02-11T19:16:37.021Z,,52.2,29,,31,,54
2018-02-11T19:16:47.168Z,,52.3,30,,31.2,,54
2018-02-11T19:16:57.041Z,1,52.4,30,0,31.2,61,54
2018-02-11T19:17:07.031Z,,52.6,,,31.3,,54
2018-02-11T19:17:17.140Z,,52.7,,,31.3,,54
2018-02-11T19:17:27.042Z,,52.8,,,31.3,,54
2018-02-11T19:17:37.092Z,,,,,31.3,,54
2018-02-11T19:17:47.082Z,,52.9,,,31.3,,54
2018-02-11T19:17:57.027Z,,53,29,,31.4,,54
2018-02-11T19:18:07.107Z,,,,,31.4,,54
2018-02-11T19:18:17.096Z,,,,,31.4,,54
2018-02-11T19:18:27.156Z,,53.1,,,31.4,,54
2018-02-11T19:18:37.083Z,,,30,,31.4,,54
2018-02-11T19:18:47.070Z,,53.2,,,31.5,,54
2018-02-11T19:18:57.103Z,,53.3,29,,31.4,,54
2018-02-11T19:19:07.024Z,,,,,31.4,,54
2018-02-11T19:19:17.024Z,,53.4,,,31.4,,54
2018-02-11T19:19:27.033Z,,,,,31.4,,54
2018-02-11T19:19:37.064Z,,,30,,31.4,,54
2018-02-11T19:19:47.022Z,,53.5,29,,31.4,,54
2018-02-11T19:19:57.040Z,,,,,31.4,,54
2018-02-11T19:20:07.038Z,,53.6,,,31.5,,54
2018-02-11T19:20:17.022Z,,53.7,30,,31.4,,54
2018-02-11T19:20:27.040Z,,,,,31.5,,54
2018-02-11T19:20:37.032Z,,53.8,29,,31.5,,54
2018-02-11T19:20:47.024Z,,,,,31.5,,54
2018-02-11T19:20:57.071Z,,53.9,,,31.4,,54
2018-02-11T19:21:07.026Z,,,,,31.4,,54
2018-02-11T19:21:17.046Z,,54,,,31.4,,54
2018-02-11T19:21:27.229Z,,,30,,31.5,,54
2018-02-11T19:21:37.033Z,,54.1,29,,31.5,,54
2018-02-11T19:21:47.028Z,,,,,31.5,,54
2018-02-11T19:21:57.040Z,,54.3,,,31.5,,54
2018-02-11T19:22:07.030Z,,,,,31.5,,54
2018-02-11T19:22:17.074Z,,54.4,,,31.4,,54
2018-02-11T19:22:27.046Z,,,,,31.4,,54
2018-02-11T19:22:37.184Z,,54.5,,,31.8,,54
2018-02-11T19:22:47.215Z,,,,,31.4,,54
2018-02-11T19:22:57.064Z,,54.6,,,31.2,,54
2018-02-11T19:23:07.028Z,,,,,31.3,,54
2018-02-11T19:23:17.028Z,,,,,31.4,,54
2018-02-11T19:23:27.077Z,,54.7,,,31.4,,54
2018-02-11T19:23:37.045Z,,,,,31.5,,54
2018-02-11T19:23:47.082Z,,54.8,,,31.5,,54
2018-02-11T19:23:57.076Z,,,,,31.6,,54
2018-02-11T19:24:07.056Z,,54.9,,,31.5,,54
2018-02-11T19:24:17.027Z,,,30,,31.5,,54
2018-02-11T19:24:27.035Z,,55,29,,31.5,,54
2018-02-11T19:24:37.059Z,,,,,31.5,,54
2018-02-11T19:24:47.030Z,,,,,31.4,,54
