Time,HwActive,ActPow,HwTSet,PrimT,PrimTSet,ChActive,HwTOutlet
2017-11-11T20:06:06.314Z,,,54,62.5,,,32.5
2017-11-11T20:06:16.314Z,,,54,63.1,,,32.5
2017-11-11T20:06:26.317Z,,,54,63.4,,,32.5
2017-11-11T20:06:36.320Z,,,54,63.8,,,32.1
2017-11-11T20:06:46.311Z,,29,54,64,,,32.1
2017-11-11T20:06:56.322Z,,,54,64.4,,,32
2017-11-11T20:07:06.319Z,,,54,64.6,,,32.2
2017-11-11T20:07:16.316Z,,,54,64.7,,,32.2
2017-11-11T20:07:26.316Z,,,54,65.1,,,32.2
2017-11-11T20:07:36.319Z,0,0,54,62.6,,2,32.1
2017-11-11T20:07:46.311Z,,,54,61.4,,,32.1
2017-11-11T20:07:56.317Z,,,54,60.4,,,31.8
2017-11-11T20:08:06.322Z,,,54,59.3,,,31.9
2017-11-11T20:08:16.322Z,,,54,58.5,,,31.8
2017-11-11T20:08:26.315Z,,,54,57.7,,,32
2017-11-11T20:08:36.317Z,,,54,56.9,,,32.2
2017-11-11T20:08:46.317Z,,,54,56.5,,,32
2017-11-11T20:08:56.391Z,,,54,55.9,,,32.2
2017-11-11T20:09:06.331Z,,,54,55.5,,,32.1
2017-11-11T20:09:16.317Z,,,54,55.1,,,32
2017-11-11T20:09:26.318Z,,,54,54.8,,,32.2
2017-11-11T20:09:41.418Z,,,54,54.5,,,31.8
2017-11-11T20:09:46.319Z,,,54,54.1,,,31.3
2017-11-11T20:09:56.313Z,,,54,53.8,,,31.3
2017-11-11T20:10:06.318Z,0,41,54,56.4,,2,31.2
2017-11-11T20:10:16.321Z,,30,54,58.2,,,31.2
2017-11-11T20:10:26.311Z,,29,54,58.4,,,31
2017-11-11T20:10:36.324Z,,,54,59.7,,,31
2017-11-11T20:10:46.450Z,,,54,60.4,,,31.2
2017-11-11T20:10:56.314Z,,,54,61.1,,,30.7
2017-11-11T20:11:06.317Z,,,54,61.8,,,31.2
2017-11-11T20:11:16.316Z,,,54,62.2,,,31
2017-11-11T20:11:26.316Z,,,54,62.7,,,31
2017-11-11T20:11:36.312Z,,29,54,63.1,,,31
2017-11-11T20:11:46.321Z,,,54,63.4,,,30.8
2017-11-11T20:11:56.315Z,,,54,63.8,,,30.8
2017-11-11T20:12:11.409Z,,,54,64,,,30.8
2017-11-11T20:12:16.320Z,,,54,64.2,,,30.9
2017-11-11T20:12:26.314Z,,,54,64.4,,,30.8
2017-11-11T20:12:36.320Z,,,54,64.6,,,30.9
2017-11-11T20:12:46.322Z,,,54,64.7,,,30.9
2017-11-11T20:12:56.325Z,,,54,64.9,,,31.2
2017-11-11T20:13:06.322Z,0,0,54,63.9,,2,31.2
2017-11-11T20:13:16.324Z,,,54,61.8,,,31.3
2017-11-11T20:13:26.318Z,,,54,60.8,,,30.9
2017-11-11T20:13:36.326Z,,,54,59.7,,,31
2017-11-11T20:13:46.316Z,,,54,58.7,,,31.2
2017-11-11T20:13:56.316Z,,,54,57.9,,,31
2017-11-11T20:14:06.317Z,,,54,57.2,,,31
2017-11-11T20:14:16.322Z,,,54,56.6,,,30.8
2017-11-11T20:14:26.326Z,,,54,56.1,,,30.9
2017-11-11T20:14:36.326Z,,,54,55.5,,,30.9
2017-11-11T20:14:46.317Z,,,54,55.1,,,31.2
2017-11-11T20:15:01.511Z,,,54,54.7,,,31.4
2017-11-11T20:15:06.328Z,0,41,54,57.1,,2,31.3
2017-11-11T20:15:16.318Z,,30,54,58.8,,,31.3
2017-11-11T20:15:26.327Z,,29,54,59,,,31.2
2017-11-11T20:15:36.316Z,,,54,60.1,,,30.7
2017-11-11T20:15:46.319Z,,,54,60.8,,,30.3
2017-11-11T20:15:56.325Z,,,54,61.5,,,30.2
2017-11-11T20:16:06.317Z,,,54,62.2,,,30.1
2017-11-11T20:16:16.326Z,,,54,62.8,,,30.2
2017-11-11T20:16:26.316Z,,,54,63.2,,,30.4
2017-11-11T20:16:36.317Z,,,54,63.6,,,30.2
2017-11-11T20:16:46.320Z,,,54,64,,,30.7
2017-11-11T20:16:56.324Z,,,54,64.2,,,30.3
2017-11-11T20:17:06.319Z,,30,54,64.6,,,30.3
2017-11-11T20:17:16.451Z,,,54,64.8,,,30.6
2017-11-11T20:17:26.318Z,,0,54,65.1,,,30.4
2017-11-11T20:17:36.317Z,0,,54,62.6,,2,30.8
2017-11-11T20:17:46.324Z,,,54,61.4,,,30.4
2017-11-11T20:17:56.318Z,,,54,60,,,30.6
2017-11-11T20:18:06.324Z,,,54,59.1,,,30.4
2017-11-11T20:18:16.318Z,,,54,58.4,,,30.8
2017-11-11T20:18:26.316Z,,,54,57.7,,,30.7
2017-11-11T20:18:36.328Z,,,54,56.9,,,30.7
2017-11-11T20:18:46.322Z,,,54,56.5,,,30.3
2017-11-11T20:18:56.320Z,,,54,55.9,,,30.4
2017-11-11T20:19:06.321Z,,,54,55.5,,,30.6
2017-11-11T20:19:16.318Z,,,54,55.1,,,30.8
2017-11-11T20:19:26.330Z,,,54,54.8,,,30.9
2017-11-11T20:19:36.320Z,,,54,54.5,,,31.3
2017-11-11T20:19:51.429Z,,,54,54.1,,,30.9
2017-11-11T20:19:56.319Z,,,54,53.8,,,30.2
2017-11-11T20:20:06.321Z,0,41,54,56.5,,2,30.3
2017-11-11T20:20:16.338Z,,30,54,58.3,,,30
2017-11-11T20:20:26.324Z,,29,54,58.5,,,29.7
2017-11-11T20:20:36.326Z,,,54,59.7,,,29.6
2017-11-11T20:20:46.323Z,,,54,60.4,,,29.6
2017-11-11T20:20:56.325Z,,29,54,61.2,,,29.7
2017-11-11T20:21:06.322Z,,,54,61.9,,,29.8
2017-11-11T20:21:16.318Z,,,54,62.4,,,30
2017-11-11T20:21:26.322Z,,,54,62.8,,,30.2
2017-11-11T20:21:41.418Z,,,54,63.2,,,30
2017-11-11T20:21:46.330Z,,,54,63.5,,,30
2017-11-11T20:21:56.319Z,,,54,63.9,,,30
2017-11-11T20:22:06.321Z,,29,54,64.1,,,30
2017-11-11T20:22:16.321Z,,,54,64.4,,,30.1
2017-11-11T20:22:26.323Z,,,54,64.6,,,29.8
2017-11-11T20:22:36.321Z,,30,54,64.7,,,30.1
2017-11-11T20:22:46.323Z,,29,54,64.9,,,30.1
2017-11-11T20:22:56.324Z,0,0,54,62.7,,2,30.3
2017-11-11T20:23:06.323Z,,,54,61.4,,,30.2
2017-11-11T20:23:16.319Z,,,54,60.6,,,30
2017-11-11T20:23:26.325Z,,,54,59.4,,,30.1
2017-11-11T20:23:36.333Z,,,54,58.5,,,30.1
2017-11-11T20:23:46.329Z,,,54,57.8,,,30.1
2017-11-11T20:23:56.320Z,,,54,56.9,,,30.7
2017-11-11T20:24:06.324Z,,,54,56.4,,,30.7
2017-11-11T20:24:16.323Z,,,54,55.9,,,30.4
2017-11-11T20:24:26.323Z,,,54,55.4,,,30.4
2017-11-11T20:24:36.325Z,,,54,54.9,,,30.3
2017-11-11T20:24:46.326Z,,,54,54.6,,,30.3
2017-11-11T20:24:56.326Z,,,54,54.3,,,30.2
2017-11-11T20:25:06.325Z,0,41,54,57.2,,2,30
2017-11-11T20:25:16.323Z,,30,54,58.5,,,29.7
2017-11-11T20:25:26.324Z,,29,54,58.6,,,29.7
2017-11-11T20:25:36.329Z,,,54,60,,,29.5
2017-11-11T20:25:46.326Z,,,54,60.6,,,30
2017-11-11T20:25:56.326Z,,,54,61.3,,,29.8
2017-11-11T20:26:06.326Z,,,54,62,,,29.7
2017-11-11T20:26:16.327Z,,30,54,62.5,,,29.8
2017-11-11T20:26:31.375Z,,29,54,63.1,,,30
2017-11-11T20:26:36.323Z,,,54,63.4,,,29.8
2017-11-11T20:26:46.328Z,,,54,63.8,,,29.7
2017-11-11T20:27:01.687Z,,,54,64.1,,,29.8
2017-11-11T20:27:06.327Z,,,54,64.4,,,30.1
2017-11-11T20:27:16.321Z,,,54,64.6,,,30.1
2017-11-11T20:27:26.323Z,,,54,64.8,,,30.2
2017-11-11T20:27:36.324Z,,29,54,65.1,,,30.1
2017-11-11T20:27:46.331Z,0,0,54,62.5,,2,30.1
2017-11-11T20:27:56.324Z,,,54,61.4,,,30.1
2017-11-11T20:28:06.322Z,,,54,60.5,,,30.1
2017-11-11T20:28:16.329Z,,,54,59.3,,,30.1
2017-11-11T20:28:26.325Z,,,54,58.5,,,30
2017-11-11T20:28:36.326Z,,,54,57.7,,,30
2017-11-11T20:28:46.328Z,,,54,56.9,,,30
2017-11-11T20:28:56.329Z,,,54,56.5,,,30.3
2017-11-11T20:29:06.329Z,,,54,55.9,,,30.4
2017-11-11T20:29:16.329Z,,,54,55.5,,,30.6
2017-11-11T20:29:26.328Z,,,54,55.1,,,30.4
2017-11-11T20:29:36.331Z,,,54,54.7,,,30.3
2017-11-11T20:29:46.332Z,,,54,54.4,,,30.3
2017-11-11T20:29:56.328Z,,,54,54,,,30.7
2017-11-11T20:30:06.332Z,0,41,54,57.1,,2,30.7
2017-11-11T20:30:16.328Z,,30,54,58.3,,,30.6
2017-11-11T20:30:26.332Z,,,54,58.6,,,29.8
2017-11-11T20:30:36.323Z,,29,54,60,,,29.8
2017-11-11T20:30:51.433Z,,30,54,60.5,,,29.6
2017-11-11T20:30:56.336Z,,29,54,61.3,,,29.6
2017-11-11T20:31:06.327Z,,,54,62,,,29.5
2017-11-11T20:31:16.328Z,,,54,62.5,,,29.7
2017-11-11T20:31:26.326Z,,,54,63.1,,,30
2017-11-11T20:31:36.329Z,,30,54,63.3,,,29.7
2017-11-11T20:31:46.328Z,,29,54,63.8,,,30
2017-11-11T20:31:56.334Z,,30,54,64,,,29.8
2017-11-11T20:32:06.332Z,,29,54,64.2,,,30.1
2017-11-11T20:32:16.341Z,,,54,64.5,,,30
2017-11-11T20:32:26.333Z,,,54,64.7,,,30.1
2017-11-11T20:32:36.333Z,,,54,64.9,,,30.3
2017-11-11T20:32:51.449Z,0,0,54,63.2,,2,30.6
2017-11-11T20:32:56.333Z,,,54,61.5,,,30.2
2017-11-11T20:33:06.325Z,,,54,60.7,,,30.2
2017-11-11T20:33:16.481Z,,,54,59.5,,,30.1
2017-11-11T20:33:26.328Z,,,54,58.6,,,30.2
2017-11-11T20:33:36.327Z,,,54,57.8,,,30.4
2017-11-11T20:33:46.341Z,,,54,57.1,,,30.8
2017-11-11T20:33:56.329Z,,,54,56.5,,,31
2017-11-11T20:34:06.328Z,,,54,55.9,,,30.6
2017-11-11T20:34:16.331Z,,,54,55.5,,,29.8
2017-11-11T20:34:26.329Z,,,54,55.1,,,29.8
2017-11-11T20:34:36.327Z,,,54,54.7,,,30.2
2017-11-11T20:34:46.333Z,,,54,54.4,,,30.7
2017-11-11T20:34:56.327Z,,,54,54,,,30.8
2017-11-11T20:35:06.333Z,0,41,54,57,,2,30.7
2017-11-11T20:35:16.331Z,,31,54,58.3,,,30.1
2017-11-11T20:35:26.329Z,,29,54,58.5,,,29.6
2017-11-11T20:35:36.330Z,,,54,59.8,,,29.3
2017-11-11T20:35:46.328Z,,30,54,60.5,,,29.2
2017-11-11T20:35:56.330Z,,29,54,61.2,,,29.3
2017-11-11T20:36:06.329Z,,,54,61.9,,,29.5
2017-11-11T20:36:16.343Z,,,54,62.5,,,29.6
2017-11-11T20:36:26.329Z,,,54,62.9,,,29.8
2017-11-11T20:36:36.330Z,,,54,63.3,,,30
2017-11-11T20:36:51.430Z,,,54,63.6,,,29.7
2017-11-11T20:36:56.332Z,,,54,64,,,29.7
2017-11-11T20:37:06.331Z,,30,54,64.2,,,29.6
2017-11-11T20:37:16.335Z,,29,54,64.5,,,29.8
2017-11-11T20:37:26.334Z,,,54,64.7,,,29.8
2017-11-11T20:37:36.330Z,,30,54,64.8,,,29.8
2017-11-11T20:37:46.333Z,,0,54,65.1,,,30
2017-11-11T20:37:56.336Z,0,,54,62.4,,2,30
2017-11-11T20:38:06.330Z,,,54,61.2,,,30
2017-11-11T20:38:16.337Z,,,54,59.9,,,29.8
2017-11-11T20:38:26.338Z,,,54,58.9,,,29.8
2017-11-11T20:38:36.331Z,,,54,58.2,,,30.2
2017-11-11T20:38:46.330Z,,,54,57.3,,,30.1
2017-11-11T20:38:56.332Z,,,54,56.7,,,30
2017-11-11T20:39:06.331Z,,,54,56.1,,,30.6
2017-11-11T20:39:16.338Z,,,54,55.5,,,30.7
2017-11-11T20:39:26.332Z,,,54,55.1,,,30.4
2017-11-11T20:39:36.336Z,,,54,54.7,,,30.1
2017-11-11T20:39:46.339Z,,,54,54.3,,,29.7
2017-11-11T20:39:56.333Z,,,54,53.9,,,30.3
2017-11-11T20:40:06.344Z,0,42,54,56.5,,2,30.4
2017-11-11T20:40:16.333Z,,30,54,58.2,,,29.6
2017-11-11T20:40:26.333Z,,29,54,58.3,,,29.3
2017-11-11T20:40:36.333Z,,29,54,59.5,,,29.2
2017-11-11T20:40:46.334Z,,,54,60,,,29.5
2017-11-11T20:41:01.428Z,,,54,60.8,,,29.5
2017-11-11T20:41:06.339Z,,,54,61.3,,,29.7
2017-11-11T20:41:16.329Z,,,54,61.8,,,29.8
2017-11-11T20:41:26.330Z,,,54,62.2,,,30
2017-11-11T20:41:36.334Z,,,54,62.6,,,29.7
2017-11-11T20:41:46.335Z,,,54,62.8,,,29.6
2017-11-11T20:41:56.333Z,,,54,63.1,,,29.7
2017-11-11T20:42:06.333Z,,,54,63.2,,,29.5
2017-11-11T20:42:16.334Z,,,54,63.3,,,29.6
2017-11-11T20:42:26.332Z,,,54,63.4,,,29.6
2017-11-11T20:42:36.333Z,,,54,63.5,,,29.6
2017-11-11T20:42:46.337Z,,30,54,63.6,,,29.8
2017-11-11T20:42:56.334Z,,29,54,,,,29.7
2017-11-11T20:43:06.335Z,,,54,63.8,,,29.7
2017-11-11T20:43:16.489Z,,,54,,,,29.7
2017-11-11T20:43:26.336Z,,,54,,,,29.8
2017-11-11T20:43:36.335Z,,30,54,,,,30.2
2017-11-11T20:43:46.337Z,,29,54,63.9,,,29.8
2017-11-11T20:43:56.337Z,,,54,,,,29.8
2017-11-11T20:44:06.337Z,,,54,,,,29.8
2017-11-11T20:44:16.338Z,,,54,,,,30.3
2017-11-11T20:44:26.338Z,,,54,,,,30.3
2017-11-11T20:44:36.333Z,,,54,,,,30.2
2017-11-11T20:44:46.345Z,,,54,,,,30
2017-11-11T20:44:56.334Z,,,54,,,,30.1
2017-11-11T20:45:06.335Z,,,54,,,,30.2
2017-11-11T20:45:16.344Z,,,54,,,,30.2
2017-11-11T20:45:26.342Z,,,54,,,,30.4
2017-11-11T20:45:36.342Z,,,54,,,,30.4
2017-11-11T20:45:46.343Z,,,54,64,,,30.6
2017-11-11T20:45:56.342Z,,30,54,,,,30.4
2017-11-11T20:46:06.337Z,,29,54,,,,30.4
2017-11-11T20:46:16.340Z,,,54,64.1,,,30.2
2017-11-11T20:46:26.337Z,,,54,,,,30.3
2017-11-11T20:46:36.335Z,,,54,64.2,,,30.4
2017-11-11T20:46:46.341Z,,,54,,,,30.6
2017-11-11T20:46:56.340Z,,30,54,64.4,,,30.8
2017-11-11T20:47:06.334Z,,29,54,,,,30.6
2017-11-11T20:47:16.339Z,,,54,64.5,,,30.6
2017-11-11T20:47:26.343Z,,,54,,,,30.7
2017-11-11T20:47:36.339Z,,30,54,64.6,,,30.7
2017-11-11T20:47:46.339Z,,29,54,,,,30.4
2017-11-11T20:47:56.335Z,,,54,64.7,,,30.6
2017-11-11T20:48:06.339Z,,,54,64.8,,,30.8
2017-11-11T20:48:16.341Z,,,54,,,,31
2017-11-11T20:48:26.341Z,,30,54,64.9,,,30.8
2017-11-11T20:48:36.337Z,0,0,54,63.9,,2,31.4
2017-11-11T20:48:46.343Z,,,54,61.6,,,30.7
2017-11-11T20:48:56.343Z,,,54,60.7,,,30.7
2017-11-11T20:49:06.344Z,1,,54,59.4,0,0,32.7
2017-11-11T20:49:16.356Z,0,0,54,60.6,,0,21.6
2017-11-11T20:49:26.342Z,,,54,60.7,,,21.5
2017-11-11T20:49:36.342Z,,,54,60.5,,,21.6
2017-11-11T20:49:46.341Z,,,54,60.4,,,21.9
2017-11-11T20:49:56.338Z,,,54,60.1,,,22.1
2017-11-11T20:50:06.340Z,,,54,60,,,22.4
2017-11-11T20:50:16.341Z,0,,54,59.9,61,2,22.8
2017-11-11T20:50:26.336Z,,36,54,60.9,,,23.3
2017-11-11T20:50:41.447Z,,29,54,62.9,,,24.2
2017-11-11T20:50:46.343Z,,,54,61.9,,,25.4
2017-11-11T20:50:56.342Z,,30,54,62.6,,,26.6
2017-11-11T20:51:06.340Z,,29,54,63.1,,,28
2017-11-11T20:51:16.342Z,,30,54,62.9,,,29.5
2017-11-11T20:51:26.336Z,,29,54,63.2,,,30.9
2017-11-11T20:51:36.340Z,,,54,63.3,,,32.3
2017-11-11T20:51:46.343Z,,,54,63.5,,,33.6
2017-11-11T20:51:56.341Z,,,54,63.6,,,34.8
2017-11-11T20:52:06.340Z,,30,54,63.8,,,36.2
2017-11-11T20:52:16.340Z,,,54,63.9,,,37.5
2017-11-11T20:52:26.345Z,,29,54,64,,,38.5
2017-11-11T20:52:36.344Z,,30,54,64.1,,,39.7
2017-11-11T20:52:46.338Z,,29,54,64.2,,,40.6
2017-11-11T20:52:56.346Z,,,54,64.4,,,41.6
2017-11-11T20:53:06.341Z,,,54,64.5,,,42.5
2017-11-11T20:53:16.342Z,,,54,64.6,,,43.3
2017-11-11T20:53:26.343Z,,,54,64.7,,,44.1
2017-11-11T20:53:36.470Z,,,54,64.8,,,44.9
2017-11-11T20:53:46.338Z,,,54,64.9,,,45.6
2017-11-11T20:53:56.358Z,,0,54,65.1,,,46.2
2017-11-11T20:54:06.346Z,0,,54,62.4,,2,46.8
2017-11-11T20:54:16.340Z,,,54,61.2,,,47.2
2017-11-11T20:54:26.341Z,,,54,59.9,,,47.7
2017-11-11T20:54:41.438Z,,,54,58.8,,,48.1
2017-11-11T20:54:46.338Z,,,54,58.2,,,48.5
2017-11-11T20:54:56.342Z,,,54,57.4,,,48.9
2017-11-11T20:55:06.345Z,,,54,56.8,,,49.3
2017-11-11T20:55:16.350Z,,,54,56.3,,,49.7
2017-11-11T20:55:26.343Z,,,54,55.9,,,49.9
2017-11-11T20:55:36.338Z,,,54,55.4,,,50.1
2017-11-11T20:55:46.344Z,,,54,55,,,50.4
2017-11-11T20:55:56.343Z,0,45,54,56,,2,50.5
2017-11-11T20:56:06.345Z,,32,54,59.1,,,50.7
2017-11-11T20:56:16.345Z,,30,54,59,,,50.8
2017-11-11T20:56:26.340Z,,29,54,60.2,,,50.9
2017-11-11T20:56:36.342Z,,30,54,61.1,,,51
2017-11-11T20:56:46.342Z,,29,54,61.6,,,51.1
2017-11-11T20:56:56.347Z,,29,54,62.4,,,51.2
2017-11-11T20:57:06.348Z,,30,54,62.8,,,51.3
2017-11-11T20:57:16.341Z,,30,54,63.3,,,51.4
2017-11-11T20:57:26.345Z,,29,54,63.6,,,51.4
2017-11-11T20:57:36.343Z,,,54,64,,,51.5
2017-11-11T20:57:46.346Z,,,54,64.2,,,51.5
2017-11-11T20:57:56.343Z,,,54,64.5,,,51.5
2017-11-11T20:58:06.345Z,,,54,64.7,,,51.6
2017-11-11T20:58:16.340Z,,,54,64.8,,,51.6
2017-11-11T20:58:26.346Z,0,0,54,64.6,,2,51.7
2017-11-11T20:58:36.342Z,,,54,61.8,,,51.7
2017-11-11T20:58:46.341Z,,,54,61.1,,,51.8
2017-11-11T20:58:56.342Z,,,54,59.8,,,51.9
2017-11-11T20:59:06.345Z,,,54,58.8,,,51.9
2017-11-11T20:59:16.344Z,,,54,58.1,,,52
2017-11-11T20:59:26.344Z,,,54,57.3,,,52
2017-11-11T20:59:36.345Z,,,54,56.8,,,52
2017-11-11T20:59:46.346Z,,,54,56.2,,,52
2017-11-11T20:59:56.346Z,,,54,55.7,,,52.1
2017-11-11T21:00:06.345Z,0,,54,55.6,0,0,40
2017-11-11T21:00:16.346Z,,,54,57.1,,,40.3
2017-11-11T21:00:26.346Z,,,54,57,,,50.1
2017-11-11T21:00:36.343Z,,,54,56.9,,,54.3
2017-11-11T21:00:46.342Z,,,54,56.8,,,55.2
2017-11-11T21:00:56.344Z,,,54,56.7,,,54.8
2017-11-11T21:01:06.348Z,0,44,54,56.9,61,2,52.5
2017-11-11T21:01:16.342Z,,34,54,59.7,,,49.3
2017-11-11T21:01:26.343Z,,29,54,60.4,,,46.9
2017-11-11T21:01:36.345Z,,29,54,59.7,,,45.1
2017-11-11T21:01:46.342Z,,,54,61.1,,,43.5
2017-11-11T21:01:56.345Z,,,54,61.4,,,42.2
2017-11-11T21:02:06.341Z,,,54,61.8,,,41.1
2017-11-11T21:02:16.345Z,,,54,62.2,,,39.8
2017-11-11T21:02:26.347Z,,,54,62.5,,,38.7
2017-11-11T21:02:36.352Z,,,54,62.8,,,37.5
2017-11-11T21:02:46.345Z,,30,54,63.1,,,36.4
2017-11-11T21:02:56.426Z,,29,54,63.3,,,35.8
2017-11-11T21:03:06.347Z,,,54,63.5,,,35.1
2017-11-11T21:03:16.348Z,,30,54,63.8,,,34.6
2017-11-11T21:03:26.350Z,,,54,63.9,,,34.1
2017-11-11T21:03:36.346Z,,29,54,64.1,,,33.9
2017-11-11T21:03:46.350Z,,,54,64.2,,,33.4
2017-11-11T21:03:56.346Z,,,54,64.5,,,32.9
2017-11-11T21:04:06.351Z,0,29,54,64.6,61,2,32.7
2017-11-11T21:04:21.444Z,,,54,64.8,,,32.3
2017-11-11T21:04:26.347Z,,,54,64.9,,,32.3
2017-11-11T21:04:41.512Z,0,0,54,62.8,,2,31.9
2017-11-11T21:04:51.610Z,,,54,61.4,,,31.9
2017-11-11T21:05:01.512Z,,,54,60.5,,,32.3
2017-11-11T21:05:11.610Z,,,54,59.3,,,32.4
2017-11-11T21:05:21.611Z,,,54,58.5,,,32.2
2017-11-11T21:05:26.349Z,,,54,57.8,,,32.1
2017-11-11T21:05:41.441Z,,,54,57,,,32.1
2017-11-11T21:05:51.611Z,,,54,56.5,,,32.1
2017-11-11T21:06:01.513Z,,,54,56,,,32.1
2017-11-11T21:06:11.612Z,,,54,55.5,,,31.5
2017-11-11T21:06:26.522Z,,,54,55.1,,,31.5
2017-11-11T21:06:31.724Z,0,44,54,55.4,,2,30.9
2017-11-11T21:06:36.345Z,,34,54,59,,,30.9
2017-11-11T21:06:46.358Z,,29,54,58.9,,,30.9
2017-11-11T21:06:56.350Z,,29,54,60.2,,,31.2
2017-11-11T21:07:06.346Z,,30,54,60.9,,,30.9
2017-11-11T21:07:16.344Z,,29,54,61.6,,,30.9
2017-11-11T21:07:26.348Z,,,54,62.4,,,30.6
2017-11-11T21:07:36.418Z,,,54,62.8,,,30.6
2017-11-11T21:07:46.348Z,,30,,63.4,,,
2017-11-11T21:07:56.358Z,,29,54,63.9,,,30.6
2017-11-11T21:08:06.346Z,,,54,64.2,,,30.8
2017-11-11T21:08:16.350Z,,,54,64.5,,,30.4
2017-11-11T21:08:26.352Z,,,54,64.8,,,30.8
2017-11-11T21:08:41.413Z,0,0,54,64.9,,2,31.5
2017-11-11T21:08:46.347Z,,,54,62.2,,,31
2017-11-11T21:08:56.346Z,,,54,61.3,,,30.9
2017-11-11T21:09:06.355Z,,,54,60,,,31.4
2017-11-11T21:09:16.348Z,,,54,59.1,,,31.5
2017-11-11T21:09:26.348Z,,,54,58.4,,,31.4
2017-11-11T21:09:36.348Z,,,54,57.7,,,31.5
2017-11-11T21:09:46.356Z,,,54,57,,,31.5
2017-11-11T21:10:01.446Z,,,54,56.5,,,31.3
2017-11-11T21:10:06.357Z,,,54,56.1,,,30.9
2017-11-11T21:10:16.421Z,,,54,55.6,,,30.8
2017-11-11T21:10:26.348Z,,,54,55.2,,,30.3
2017-11-11T21:10:36.348Z,,,54,54.9,,,30.1
2017-11-11T21:10:46.422Z,,,54,54.6,,,30.1
2017-11-11T21:10:56.372Z,,,54,54.3,,,30
2017-11-11T21:11:06.348Z,,,54,53.9,,,29.6
2017-11-11T21:11:16.346Z,,,54,53.7,,,29.6
2017-11-11T21:11:26.356Z,0,,54,53.7,,2,29.6
2017-11-11T21:11:36.357Z,,34,54,58,,,29.6
2017-11-11T21:11:46.356Z,,29,54,,,,29.6
2017-11-11T21:11:56.350Z,,,54,59.1,,,29.6
2017-11-11T21:12:06.347Z,,29,54,60,,,29.3
2017-11-11T21:12:16.351Z,,,54,60.8,,,28.7
2017-11-11T21:12:26.349Z,,,54,61.5,,,28.9
2017-11-11T21:12:36.347Z,,,54,62,,,28.9
2017-11-11T21:12:46.360Z,,,54,62.6,,,29
2017-11-11T21:12:56.351Z,,,54,63.1,,,29.2
2017-11-11T21:13:11.451Z,,,54,63.4,,,29.1
2017-11-11T21:13:16.351Z,,,54,63.6,,,29.7
2017-11-11T21:13:26.351Z,,,54,64,,,29.8
2017-11-11T21:13:36.351Z,,,54,64.2,,,29.2
2017-11-11T21:13:51.442Z,,,54,64.5,,,28.6
2017-11-11T21:13:56.355Z,,,54,64.6,,,28.4
2017-11-11T21:14:06.350Z,,,54,64.8,,,29.5
2017-11-11T21:14:16.352Z,,,54,64.9,,,29.7
2017-11-11T21:14:26.358Z,0,0,54,62.9,,2,29.7
2017-11-11T21:14:36.353Z,,,54,61.4,,,29.7
2017-11-11T21:14:46.357Z,,,,60.5,,,
2017-11-11T21:14:56.356Z,,,54,59.3,,,29.3
2017-11-11T21:15:06.427Z,,,54,58.5,,,29.2
2017-11-11T21:15:16.355Z,,,54,57.7,,,29.6
2017-11-11T21:15:26.350Z,,,54,56.9,,,29.6
2017-11-11T21:15:36.352Z,,,54,56.4,,,29.5
2017-11-11T21:15:46.352Z,,,,55.9,,,
2017-11-11T21:15:56.354Z,,,54,55.3,,,29.2
2017-11-11T21:16:06.353Z,,,54,54.9,,,28.5
2017-11-11T21:16:16.349Z,,,54,54.6,,,28.1
2017-11-11T21:16:26.357Z,0,,54,54.4,,2,28.7
2017-11-11T21:16:36.355Z,,35,54,58.4,,,28.5
2017-11-11T21:16:46.356Z,,29,54,58.5,,,28.5
2017-11-11T21:16:56.356Z,,,54,59.6,,,28.4
2017-11-11T21:17:06.360Z,,,54,60.4,,,28.4
2017-11-11T21:17:16.355Z,,,54,61.1,,,28
2017-11-11T21:17:26.390Z,,,54,61.9,,,28.1
2017-11-11T21:17:36.374Z,,,54,62.4,,,28.3
2017-11-11T21:17:46.397Z,,,54,62.9,,,28.4
2017-11-11T21:17:56.538Z,,,54,63.3,,,28.6
2017-11-11T21:18:06.353Z,,,54,63.6,,,28.5
2017-11-11T21:18:16.354Z,,,54,64,,,27.3
2017-11-11T21:18:26.353Z,,,54,64.4,,,26.6
2017-11-11T21:18:36.355Z,,,54,64.6,,,26.6
2017-11-11T21:18:46.355Z,,30,,64.8,,,
2017-11-11T21:18:56.357Z,,0,54,65.1,,,27.1
2017-11-11T21:19:06.357Z,0,,54,62.2,,2,27.4
2017-11-11T21:19:16.358Z,,,54,61.3,,,27.8
2017-11-11T21:19:26.356Z,,,54,60,,,28.4
2017-11-11T21:19:41.418Z,,,54,59,,,28.4
2017-11-11T21:19:46.361Z,,,,58.3,,,
2017-11-11T21:19:56.358Z,,,54,57.6,,,28.7
2017-11-11T21:20:11.462Z,,,54,56.9,,,28.7
2017-11-11T21:20:16.355Z,,,54,56.4,,,29
2017-11-11T21:20:26.352Z,,,54,55.9,,,29.1
2017-11-11T21:20:36.488Z,,,54,55.4,,,29.3
2017-11-11T21:20:51.459Z,,,54,55,,,29.8
2017-11-11T21:20:56.355Z,,,54,54.7,,,29.8
2017-11-11T21:21:06.354Z,,,54,54.4,,,30
2017-11-11T21:21:16.356Z,,,54,54,,,30.2
