Time,PrimT,HwActive,ChActive,PrimTSet,HwTSet,ActPow,HwTOutlet
2018-01-15T10:08:36.371Z,44.6,,,,54,,20.6
2018-01-15T10:08:46.407Z,44.7,,,,54,,20.4
2018-01-15T10:08:56.477Z,43.8,0,2,,54,0,20.4
2018-01-15T10:09:07.028Z,41.7,,,,54,,20.6
2018-01-15T10:09:16.633Z,40.9,,,,54,,20.2
2018-01-15T10:09:26.390Z,40.2,,,,54,,20
2018-01-15T10:09:36.483Z,39.5,,,,54,,19.8
2018-01-15T10:09:46.607Z,38.9,,,,54,,19.4
2018-01-15T10:09:56.465Z,38.5,,,,54,,19.2
2018-01-15T10:10:06.442Z,38.1,,,,54,,19
2018-01-15T10:10:16.471Z,37.8,,,,54,,18.8
2018-01-15T10:10:26.356Z,37.4,,,,54,,18.5
2018-01-15T10:10:36.406Z,37.2,,,,54,,18.4
2018-01-15T10:10:46.406Z,36.8,,,,54,,18.4
2018-01-15T10:10:56.385Z,36.6,,,,54,,18.1
2018-01-15T10:11:06.459Z,36.4,,,,54,,17.9
2018-01-15T10:11:16.584Z,36.3,,,,54,,17.9
2018-01-15T10:11:26.528Z,36.1,,,,54,,17.8
2018-01-15T10:11:36.670Z,35.9,,,,54,,17.7
2018-01-15T10:11:46.446Z,35.8,,,,54,,17.7
2018-01-15T10:11:56.455Z,35.7,,,,54,,17.7
2018-01-15T10:12:06.476Z,35.8,,,,54,,17.4
2018-01-15T10:12:16.537Z,35.7,,,,54,,17.5
2018-01-15T10:12:26.459Z,35.8,,,,54,,18.2
2018-01-15T10:12:36.456Z,,,,,54,,18.5
2018-01-15T10:12:46.626Z,,,,,54,,18.2
2018-01-15T10:12:56.454Z,35.7,,,,54,,17.7
2018-01-15T10:13:06.486Z,35.8,,,,54,,17.4
2018-01-15T10:13:16.475Z,,,,,54,,17.3
2018-01-15T10:13:26.561Z,,,,,54,,17.3
2018-01-15T10:13:36.493Z,,,,,54,,17
2018-01-15T10:13:46.425Z,35.9,,,,54,,16.7
2018-01-15T10:13:56.454Z,,,,,54,,16.4
2018-01-15T10:14:06.504Z,36,,,,54,,16.2
2018-01-15T10:14:16.575Z,,,,,54,,16.1
2018-01-15T10:14:26.469Z,36.1,,,,54,,15.7
2018-01-15T10:14:36.401Z,36.2,,,,54,,15.6
2018-01-15T10:14:46.443Z,36.3,,,,54,,15.4
2018-01-15T10:14:56.590Z,,,,,54,,15.3
2018-01-15T10:15:06.412Z,36.4,,,,54,,15.1
2018-01-15T10:15:16.505Z,,,,,54,,15
2018-01-15T10:15:26.452Z,36.5,,,,54,,14.8
2018-01-15T10:15:36.489Z,,,,,54,,14.7
2018-01-15T10:15:46.490Z,,,,,54,,14.7
2018-01-15T10:15:56.540Z,36.6,,,,54,,14.5
2018-01-15T10:16:06.481Z,,,,,54,,14.5
2018-01-15T10:16:16.496Z,,,,,54,,14.3
2018-01-15T10:16:26.422Z,,,,,54,,14.3
2018-01-15T10:16:36.508Z,,,,,54,,14.2
2018-01-15T10:16:46.442Z,36.7,,,,54,,14
2018-01-15T10:16:56.397Z,,,,,54,,14
2018-01-15T10:17:06.385Z,,,,,54,,14
2018-01-15T10:17:16.463Z,,,,,54,,14
2018-01-15T10:17:26.376Z,,,,,54,,13.9
2018-01-15T10:17:36.366Z,,,,,54,,13.7
2018-01-15T10:17:46.434Z,,,,,54,,13.7
2018-01-15T10:17:56.453Z,,,,,54,,13.7
2018-01-15T10:18:06.381Z,,,,,54,,13.7
2018-01-15T10:18:16.596Z,,,,,54,,13.6
2018-01-15T10:18:26.381Z,,,,,54,,13.6
2018-01-15T10:18:36.495Z,,,,,54,,13.6
2018-01-15T10:18:51.471Z,,,,,54,,13.6
2018-01-15T10:18:56.379Z,,,,,54,,13.4
2018-01-15T10:19:06.473Z,32.8,1,0,0,54,76,28.6
2018-01-15T10:19:16.426Z,38.3,,,,54,65,33.8
2018-01-15T10:19:26.405Z,43,,,,54,86,38.2
2018-01-15T10:19:36.369Z,47.2,,,,54,88,42.7
2018-01-15T10:19:46.389Z,50.2,,,,54,88,46
2018-01-15T10:19:56.384Z,53,,,,54,87,48.7
2018-01-15T10:20:06.365Z,54.5,,,,54,61,51.4
2018-01-15T10:20:16.470Z,54.3,,,,54,59,51.7
2018-01-15T10:20:26.374Z,54.5,,,,54,62,52
2018-01-15T10:20:36.589Z,55,,,,54,59,52.6
2018-01-15T10:20:46.459Z,55.2,,,,54,,53.1
2018-01-15T10:20:56.460Z,55.4,,,,54,60,53.3
2018-01-15T10:21:06.366Z,56,,,,54,62,53.5
2018-01-15T10:21:16.751Z,56.2,,,,54,61,53.9
2018-01-15T10:21:26.384Z,56.4,,,,54,62,54.1
2018-01-15T10:21:36.363Z,56.6,,,,54,60,54.3
2018-01-15T10:21:46.407Z,56.6,1,0,0,54,60,54.3
2018-01-15T10:21:56.380Z,55.3,0,0,,54,0,54.1
2018-01-15T10:22:06.370Z,51.1,,,,54,,54.4
2018-01-15T10:22:16.482Z,43.8,,,,54,,53.6
2018-01-15T10:22:26.408Z,51.1,,,,54,,49.9
2018-01-15T10:22:36.422Z,54,,,,54,,47.1
2018-01-15T10:22:46.419Z,52.8,1,0,,54,43,46
2018-01-15T10:22:56.381Z,50.9,,,,54,,49.1
2018-01-15T10:23:06.420Z,51.4,,,,54,76,48.5
2018-01-15T10:23:16.492Z,54,,,,54,73,50.7
2018-01-15T10:23:26.371Z,55.2,,,,54,66,52.4
2018-01-15T10:23:36.440Z,55.7,,,,54,63,53.3
2018-01-15T10:23:46.400Z,56.2,,,,54,60,53.8
2018-01-15T10:23:56.389Z,56.4,,,,54,,54
2018-01-15T10:24:06.429Z,56.5,,,,54,56,54.3
2018-01-15T10:24:16.544Z,56.4,,,,54,,54.2
2018-01-15T10:24:26.370Z,56.2,,,,54,,54.1
2018-01-15T10:24:36.410Z,56,,,,54,,54
2018-01-15T10:24:46.386Z,55.9,,,,54,,53.8
2018-01-15T10:24:56.432Z,55.7,,,,54,58,53.7
2018-01-15T10:25:06.383Z,,,,,54,59,53.7
2018-01-15T10:25:16.497Z,56,,,,54,58,53.8
2018-01-15T10:25:26.398Z,56.1,,,,54,60,53.8
2018-01-15T10:25:36.919Z,,,,,54,59,54
2018-01-15T10:25:46.380Z,56.2,,,,54,,54.2
2018-01-15T10:25:56.380Z,54.7,0,0,,54,0,53.9
2018-01-15T10:26:06.411Z,53.4,,,,54,,54.1
2018-01-15T10:26:16.626Z,52.1,0,0,,54,59,48.7
2018-01-15T10:26:26.475Z,50.1,0,0,,54,0,49.2
2018-01-15T10:26:36.383Z,50.3,,,,54,,49.7
2018-01-15T10:26:46.463Z,49.3,,,,54,,50.1
2018-01-15T10:26:56.475Z,48.9,,,,54,,50.4
2018-01-15T10:27:06.401Z,48.8,,,,54,,50.5
2018-01-15T10:27:16.481Z,,0,2,61,54,,50.4
2018-01-15T10:27:26.421Z,,,,,54,,50.2
2018-01-15T10:27:36.460Z,,,,,54,,49.4
2018-01-15T10:27:46.368Z,,,,,54,,48.1
2018-01-15T10:27:56.421Z,48.9,,,,54,,45.9
2018-01-15T10:28:06.484Z,53.5,0,2,,54,39,43.4
2018-01-15T10:28:16.477Z,46.7,,,,54,30,41.5
2018-01-15T10:28:26.436Z,43.4,,,,54,29,40.1
2018-01-15T10:28:36.414Z,45.3,,,,54,,38.7
2018-01-15T10:28:46.382Z,43.8,,,,54,,37.4
2018-01-15T10:28:56.423Z,43.5,,,,54,,36.2
2018-01-15T10:29:06.374Z,42.9,,,,54,,35.1
2018-01-15T10:29:16.506Z,42.8,0,0,0,54,29,19.6
2018-01-15T10:29:26.393Z,44.6,0,0,,54,0,18.1
2018-01-15T10:29:36.890Z,43.6,,,,54,,18.8
2018-01-15T10:29:46.376Z,43.5,,,,54,,23.2
2018-01-15T10:29:56.448Z,,,,,54,,30.8
2018-01-15T10:30:06.367Z,43.4,,,,54,,34.8
2018-01-15T10:30:16.506Z,43.3,0,2,61,54,,37.8
2018-01-15T10:30:26.479Z,43.2,,,,54,,39.9
2018-01-15T10:30:36.386Z,,,,,54,,40.9
2018-01-15T10:30:46.445Z,,,,,54,,41.5
2018-01-15T10:30:56.437Z,,,,,54,,41.4
2018-01-15T10:31:06.373Z,,,,,54,,40.8
2018-01-15T10:31:21.585Z,43.3,,,,54,,40.1
2018-01-15T10:31:26.438Z,,,,,54,,38.7
2018-01-15T10:31:36.382Z,,,,,54,,37.5
2018-01-15T10:31:46.452Z,43.2,,,,54,,36.1
2018-01-15T10:31:56.377Z,,,,,54,,34.9
2018-01-15T10:32:06.414Z,43.1,,,,54,,33.7
2018-01-15T10:32:16.481Z,43,,,,54,,32.6
2018-01-15T10:32:26.425Z,,,,,54,,31.6
2018-01-15T10:32:36.393Z,42.9,,,,54,,30.7
2018-01-15T10:32:46.417Z,42.8,,,,54,,29.8
2018-01-15T10:32:56.433Z,42.6,,,,54,,29
2018-01-15T10:33:06.397Z,42.4,,,,54,,28.3
2018-01-15T10:33:16.576Z,42.3,,,,54,,27.8
2018-01-15T10:33:26.463Z,42.2,,,,54,,27.1
2018-01-15T10:33:36.412Z,42.1,,,,54,,26.6
2018-01-15T10:33:46.385Z,41.9,,,,54,,26.2
2018-01-15T10:33:56.375Z,41.8,,,,54,,25.7
2018-01-15T10:34:06.379Z,41.7,,,,54,,25.3
2018-01-15T10:34:16.481Z,41.6,,,,54,,24.9
2018-01-15T10:34:26.376Z,41.5,,,,54,,24.7
2018-01-15T10:34:36.418Z,41.4,,,,54,,24.3
2018-01-15T10:34:46.405Z,41.3,,,,54,,23.9
2018-01-15T10:34:56.473Z,41.2,,,,54,,23.7
2018-01-15T10:35:06.394Z,41.1,,,,54,,23.4
2018-01-15T10:35:16.490Z,41,,,,54,,23.2
2018-01-15T10:35:26.550Z,43.2,0,2,,54,40,22.8
2018-01-15T10:35:36.424Z,44.6,,,,54,30,22.8
2018-01-15T10:35:46.371Z,41.8,,,,54,29,23.1
2018-01-15T10:35:56.387Z,42,,,,54,29,23.9
2018-01-15T10:36:06.408Z,41.5,,,,54,30,24.4
2018-01-15T10:36:16.503Z,41.1,,,,54,29,24.8
2018-01-15T10:36:26.467Z,40.9,,,,54,,24.9
2018-01-15T10:36:36.417Z,40.7,,,,54,,24.9
2018-01-15T10:36:46.443Z,40.6,,,,54,,24.9
2018-01-15T10:36:56.468Z,,,,,54,,24.9
2018-01-15T10:37:06.375Z,,,,,54,,24.8
2018-01-15T10:37:16.503Z,,,,,54,,24.5
2018-01-15T10:37:26.497Z,40.7,,,,54,,24.5
2018-01-15T10:37:36.552Z,41.1,0,0,0,54,0,16.7
2018-01-15T10:37:46.451Z,42,,,,54,,17.1
2018-01-15T10:37:56.423Z,41.9,,,,54,,23.9
2018-01-15T10:38:11.665Z,41.8,,,,54,,32.8
2018-01-15T10:38:16.641Z,,,,,54,,36.5
2018-01-15T10:38:26.428Z,41.7,,,,54,,38.2
2018-01-15T10:38:36.404Z,41.6,0,2,61,54,,38.9
2018-01-15T10:38:46.456Z,41.5,,,,54,,38.9
2018-01-15T10:38:56.389Z,41.4,,,,54,,38
2018-01-15T10:39:06.417Z,41.3,,,,54,,36.8
2018-01-15T10:39:16.476Z,41.2,,,,54,,35.4
2018-01-15T10:39:26.398Z,41.1,,,,54,,33.9
2018-01-15T10:39:36.383Z,41,,,,54,,32.3
2018-01-15T10:39:46.432Z,40.9,,,,54,,30.8
2018-01-15T10:39:56.473Z,40.7,,,,54,,29.5
2018-01-15T10:40:06.385Z,40.6,,,,54,,28.4
2018-01-15T10:40:16.513Z,40.5,,,,54,,27.4
2018-01-15T10:40:26.416Z,40.3,,,,54,,26.7
2018-01-15T10:40:36.407Z,40.2,,,,54,,25.9
2018-01-15T10:40:46.457Z,40,,,,54,,25.3
2018-01-15T10:40:56.448Z,39.9,,,,54,,24.8
2018-01-15T10:41:06.379Z,39.8,,,,54,,24.3
2018-01-15T10:41:16.495Z,39.6,,,,54,,23.8
2018-01-15T10:41:26.379Z,39.5,,,,54,,23.3
2018-01-15T10:41:36.465Z,39.4,,,,54,,23.1
2018-01-15T10:41:51.498Z,39.3,,,,54,,22.7
2018-01-15T10:41:56.432Z,39.2,,,,54,,22.5
2018-01-15T10:42:06.394Z,39.1,,,,54,,22.1
2018-01-15T10:42:16.492Z,38.9,,,,54,,21.7
2018-01-15T10:42:26.437Z,,,,,54,,21.5
2018-01-15T10:42:36.411Z,38.8,,,,54,,21.3
2018-01-15T10:42:46.381Z,38.7,,,,54,,21.1
2018-01-15T10:42:56.445Z,,,,,54,,20.8
2018-01-15T10:43:06.397Z,38.6,,,,54,,20.6
2018-01-15T10:43:16.563Z,,,,,54,,20.2
2018-01-15T10:43:26.431Z,,,,,54,,20.1
2018-01-15T10:43:36.398Z,38.5,,,,54,,19.8
2018-01-15T10:43:46.387Z,,,,,54,,19.7
2018-01-15T10:43:56.433Z,,,,,54,,19.4
2018-01-15T10:44:06.459Z,,,,,54,,19.3
2018-01-15T10:44:16.502Z,,,,,54,,19.2
2018-01-15T10:44:26.415Z,,,,,54,,19
2018-01-15T10:44:36.444Z,,,,,54,,18.9
2018-01-15T10:44:46.427Z,38.4,,,,54,,18.8
2018-01-15T10:44:56.390Z,39.3,0,2,,54,45,18.6
2018-01-15T10:45:06.404Z,42.6,,,,54,35,18.5
2018-01-15T10:45:16.502Z,41.7,,,,54,29,18.6
2018-01-15T10:45:26.438Z,40.6,,,,54,,19.4
2018-01-15T10:45:36.394Z,41.1,,,,54,,20.2
2018-01-15T10:45:46.409Z,40.6,,,,54,,20.8
2018-01-15T10:45:56.431Z,,,,,54,,21.2
2018-01-15T10:46:06.381Z,40.5,,,,54,,21.3
2018-01-15T10:46:16.530Z,40.4,,,,54,,21.5
2018-01-15T10:46:26.386Z,40.3,,,,54,30,21.5
2018-01-15T10:46:36.433Z,,,,,54,,21.6
2018-01-15T10:46:46.418Z,40.4,,,,54,,21.7
2018-01-15T10:46:56.386Z,,,,,54,,21.9
2018-01-15T10:47:06.398Z,,,,,54,29,21.9
2018-01-15T10:47:16.497Z,40.5,,,,54,,21.9
2018-01-15T10:47:26.448Z,40.6,,,,54,30,22
2018-01-15T10:47:36.390Z,40.8,,,,54,29,21.6
2018-01-15T10:47:46.532Z,40.9,,,,54,,22.1
2018-01-15T10:47:56.403Z,41,,,,54,,22.1
2018-01-15T10:48:06.423Z,41.1,,,,54,,22.2
2018-01-15T10:48:16.499Z,41.3,,,,54,,22.4
2018-01-15T10:48:26.387Z,41.4,,,,54,,22.4
2018-01-15T10:48:36.388Z,41.5,,,,54,,22.4
2018-01-15T10:48:46.937Z,41.7,,,,54,,22.4
2018-01-15T10:48:56.385Z,40.5,0,2,,54,0,22.4
2018-01-15T10:49:06.402Z,38.6,,,,54,,22.5
2018-01-15T10:49:16.506Z,37.8,,,,54,,22.5
2018-01-15T10:49:26.419Z,37.1,,,,54,,22.1
2018-01-15T10:49:36.394Z,36.3,,,,54,,21.9
2018-01-15T10:49:46.391Z,35.8,,,,54,,21.6
2018-01-15T10:49:56.389Z,35.4,,,,54,,21.6
2018-01-15T10:50:06.397Z,34.9,,,,54,,21.6
2018-01-15T10:50:16.492Z,34.5,,,,54,,21.3
2018-01-15T10:50:26.422Z,34.2,,,,54,,21.2
2018-01-15T10:50:36.409Z,34,,,,54,,21.2
2018-01-15T10:50:46.464Z,33.8,,,,54,,21.2
2018-01-15T10:50:56.384Z,33.6,,,,54,,21.1
2018-01-15T10:51:06.907Z,33.4,,,,54,,20.9
2018-01-15T10:51:16.511Z,33.3,,,,54,,20.8
2018-01-15T10:51:26.411Z,33.1,,,,54,,20.6
2018-01-15T10:51:36.422Z,32.9,,,,54,,20.5
2018-01-15T10:51:46.392Z,32.8,,,,54,,20.5
2018-01-15T10:51:56.533Z,32.7,,,,54,,20.4
2018-01-15T10:52:06.409Z,,,,,54,,20.1
2018-01-15T10:52:16.526Z,,,,,54,,20
2018-01-15T10:52:26.388Z,,,,,54,,20.1
2018-01-15T10:52:36.392Z,,,,,54,,20
2018-01-15T10:52:46.382Z,,,,,54,,19.7
2018-01-15T10:52:56.415Z,,,,,54,,19.4
2018-01-15T10:53:06.413Z,,,,,54,,19.2
2018-01-15T10:53:16.507Z,,,,,54,,18.8
2018-01-15T10:53:26.416Z,32.8,,,,54,,18.5
2018-01-15T10:53:36.419Z,,,,,54,,18.4
2018-01-15T10:53:46.456Z,,,,,54,,18.1
2018-01-15T10:53:56.394Z,,,,,54,,17.8
2018-01-15T10:54:06.470Z,,,,,54,,17.5
2018-01-15T10:54:16.549Z,35.7,0,2,,54,41,17.4
2018-01-15T10:54:26.523Z,39.5,,,,54,29,17.3
2018-01-15T10:54:36.411Z,38.1,,,,54,30,17.5
2018-01-15T10:54:46.389Z,38.8,,,,54,,18.2
2018-01-15T10:54:56.401Z,39.6,,,,54,29,19
2018-01-15T10:55:06.425Z,39.8,,,,54,,19.4
2018-01-15T10:55:16.523Z,40.2,,,,54,,19.4
2018-01-15T10:55:26.384Z,40.5,,,,54,,19.7
2018-01-15T10:55:36.385Z,40.7,,,,54,,20
2018-01-15T10:55:46.404Z,41,,,,54,,20.1
2018-01-15T10:55:56.409Z,41.2,,,,54,,20.2
2018-01-15T10:56:11.558Z,41.4,,,,54,,20.5
2018-01-15T10:56:16.523Z,41.6,,,,54,,20.5
2018-01-15T10:56:26.398Z,41.8,,,,54,,20.6
2018-01-15T10:56:36.393Z,42,,,,54,,20.8
2018-01-15T10:56:46.411Z,42.1,,,,54,30,21.1
2018-01-15T10:56:56.413Z,42.3,,,,54,,21.2
2018-01-15T10:57:06.400Z,42.4,,,,54,29,21.3
2018-01-15T10:57:16.502Z,42.7,,,,54,,21.6
2018-01-15T10:57:26.419Z,42.8,,,,54,,21.6
2018-01-15T10:57:36.460Z,43,,,,54,,21.7
2018-01-15T10:57:46.389Z,43.1,,,,54,,21.7
2018-01-15T10:57:56.418Z,43.3,,,,54,,22
2018-01-15T10:58:06.392Z,43.4,,,,54,,22.1
2018-01-15T10:58:16.509Z,43.5,,,,54,,22.1
2018-01-15T10:58:26.419Z,43.7,,,,54,,22.2
2018-01-15T10:58:36.390Z,43.8,,,,54,,22.4
2018-01-15T10:58:46.391Z,43.9,,,,54,,22.4
2018-01-15T10:58:56.450Z,44,,,,54,,22.5
2018-01-15T10:59:06.431Z,44.1,,,,54,,22.6
2018-01-15T10:59:16.500Z,44.2,,,,54,,22.7
2018-01-15T10:59:26.401Z,44.3,,,,54,,22.7
2018-01-15T10:59:36.433Z,44.4,,,,54,,22.8
2018-01-15T10:59:46.401Z,44.5,,,,54,,22.8
2018-01-15T10:59:56.444Z,44.7,,,,54,,22.8
2018-01-15T11:00:06.388Z,44.8,,,,54,,23.1
2018-01-15T11:00:16.561Z,44.9,,,,54,30,23.1
2018-01-15T11:00:26.442Z,45,,,,54,29,23.2
2018-01-15T11:00:36.411Z,45.1,,,,54,,23.2
2018-01-15T11:00:46.403Z,45.3,,,,54,,23.3
2018-01-15T11:00:56.394Z,45.4,,,,54,,23.3
2018-01-15T11:01:06.451Z,45.2,0,2,,54,0,23.4
2018-01-15T11:01:16.514Z,42.8,,,,54,,23.4
2018-01-15T11:01:26.449Z,41.6,,,,54,,23.2
2018-01-15T11:01:36.399Z,40.9,,,,54,,22.8
2018-01-15T11:01:46.411Z,40.2,,,,54,,22.7
2018-01-15T11:01:56.425Z,39.6,,,,54,,22.5
2018-01-15T11:02:06.391Z,39.2,,,,54,,22.4
2018-01-15T11:02:16.520Z,38.7,,,,54,,22.2
2018-01-15T11:02:26.459Z,,,,,54,,22.1
2018-01-15T11:02:36.400Z,38,,,,54,,22.1
2018-01-15T11:02:46.416Z,37.7,,,,54,,22
2018-01-15T11:02:56.405Z,37.4,,,,54,,21.9
2018-01-15T11:03:06.398Z,37.2,,,,54,,21.7
2018-01-15T11:03:16.535Z,36.9,,,,54,,21.6
2018-01-15T11:03:26.872Z,36.7,,,,54,,21.6
2018-01-15T11:03:36.409Z,36.6,,,,54,,21.5
2018-01-15T11:03:46.396Z,36.4,,,,54,,21.5
2018-01-15T11:03:56.457Z,36.3,,,,54,,21.5
2018-01-15T11:04:06.406Z,36.1,,,,54,,21.3
2018-01-15T11:04:16.515Z,36.2,,,,54,,21.2
2018-01-15T11:04:26.461Z,36.1,,,,54,,20.9
2018-01-15T11:04:36.402Z,,,,,54,,20.9
2018-01-15T11:04:46.417Z,,,,,54,,20.9
2018-01-15T11:04:56.440Z,,,,,54,,20.8
2018-01-15T11:05:06.402Z,,,,,54,,20.4
2018-01-15T11:05:16.551Z,,,,,54,,20
2018-01-15T11:05:26.395Z,,,,,54,,19.7
2018-01-15T11:05:36.426Z,,,,,54,,19.6
2018-01-15T11:05:46.476Z,,,,,54,,19.3
2018-01-15T11:05:56.391Z,36.2,,,,54,,19
2018-01-15T11:06:06.513Z,,,,,54,,18.8
2018-01-15T11:06:16.538Z,,,,,54,,18.6
2018-01-15T11:06:26.482Z,36.3,,,,54,,18.4
2018-01-15T11:06:36.408Z,,,,,54,,18.2
2018-01-15T11:06:46.399Z,36.4,,,,54,,18.1
2018-01-15T11:06:56.432Z,,,,,54,,17.8
2018-01-15T11:07:06.460Z,36.5,,,,54,,17.7
2018-01-15T11:07:16.608Z,,,,,54,,17.5
2018-01-15T11:07:26.440Z,36.6,,,,54,,17.4
2018-01-15T11:07:36.503Z,,,,,54,,17.3
2018-01-15T11:07:46.502Z,36.7,,,,54,,17.1
2018-01-15T11:07:56.448Z,,,,,54,,17
2018-01-15T11:08:06.434Z,,,,,54,,17
2018-01-15T11:08:16.603Z,,,,,54,,16.8
2018-01-15T11:08:26.864Z,36.8,,,,54,,16.8
2018-01-15T11:08:36.431Z,,,,,54,,16.7
2018-01-15T11:08:46.456Z,,,,,54,,16.5
2018-01-15T11:08:56.401Z,,,,,54,,16.4
2018-01-15T11:09:06.401Z,,,,,54,,16.4
2018-01-15T11:09:16.508Z,,,,,54,,16.2
2018-01-15T11:09:26.418Z,,,,,54,,16.2
2018-01-15T11:09:36.451Z,,,,,54,,16.2
2018-01-15T11:09:46.830Z,,,,,54,,16.1
2018-01-15T11:09:56.403Z,,,,,54,,16.1
2018-01-15T11:10:06.537Z,,,,,54,,15.9
2018-01-15T11:10:16.599Z,,,,,54,,15.9
2018-01-15T11:10:26.397Z,,,,,54,,15.7
2018-01-15T11:10:36.433Z,,,,,54,,15.7
2018-01-15T11:10:46.610Z,,,,,54,,15.6
2018-01-15T11:10:56.396Z,,,,,54,,15.6
2018-01-15T11:11:06.927Z,,,,,54,,15.6
2018-01-15T11:11:16.479Z,,,,,54,,15.6
2018-01-15T11:11:26.408Z,,,,,54,,15.4
2018-01-15T11:11:36.435Z,36.7,,,,54,,15.3
2018-01-15T11:11:46.402Z,36.8,,,,54,,15.3
2018-01-15T11:11:56.412Z,36.7,,,,54,,15.3
2018-01-15T11:12:06.447Z,,,,,54,,15.3
2018-01-15T11:12:16.506Z,,,,,54,,15.3
2018-01-15T11:12:26.459Z,,,,,54,,15.3
2018-01-15T11:12:36.456Z,,,,,54,,15.1
2018-01-15T11:12:46.397Z,,,,,54,,15.1
2018-01-15T11:12:56.400Z,36.6,,,,54,,15
2018-01-15T11:13:06.479Z,39.8,0,2,,54,40,15.1
2018-01-15T11:13:16.517Z,41.6,,,,54,29,15.1
2018-01-15T11:13:26.432Z,39.8,,,,,30,
2018-01-15T11:13:36.413Z,40.8,,,,54,29,17
2018-01-15T11:13:53.677Z,41.1,,,,54,,17.8
2018-01-15T11:13:56.395Z,41.2,,,,54,,18.4
2018-01-15T11:14:06.855Z,41.4,,,,54,,18.9
2018-01-15T11:14:16.498Z,41.5,,,,54,30,19.3
2018-01-15T11:14:26.431Z,41.6,,,,54,29,19.6
2018-01-15T11:14:36.418Z,,,,,54,,19.8
2018-01-15T11:14:46.403Z,41.7,,,,54,,20
2018-01-15T11:14:56.428Z,41.9,,,,54,,20.2
2018-01-15T11:15:06.399Z,42,,,,54,,20.5
2018-01-15T11:15:16.505Z,,,,,54,,20.5
2018-01-15T11:15:26.439Z,42.2,,,,54,,20.6
2018-01-15T11:15:36.492Z,42.3,,,,54,,20.9
2018-01-15T11:15:46.408Z,42.4,,,,54,,20.9
2018-01-15T11:15:56.841Z,42.6,,,,54,,21.1
2018-01-15T11:16:06.445Z,42.8,,,,54,,21.2
2018-01-15T11:16:16.496Z,42.9,,,,54,30,21.3
2018-01-15T11:16:26.839Z,43.1,,,,,29,
2018-01-15T11:16:36.408Z,43.2,,,,54,,21.6
2018-01-15T11:16:46.427Z,43.3,,,,54,,21.7
2018-01-15T11:16:56.464Z,43.5,,,,54,30,21.7
2018-01-15T11:17:06.541Z,43.6,,,,54,29,21.9
2018-01-15T11:17:16.525Z,43.8,,,,54,,22.1
2018-01-15T11:17:26.484Z,,,,,54,,22.1
2018-01-15T11:17:36.403Z,44,,,,54,,22.2
2018-01-15T11:17:46.426Z,44.1,,,,54,,22.4
2018-01-15T11:17:56.399Z,44.3,,,,54,,22.5
2018-01-15T11:18:06.422Z,44.4,,,,54,,22.6
2018-01-15T11:18:16.527Z,44.5,,,,54,,22.6
2018-01-15T11:18:26.402Z,,,,,54,,22.6
2018-01-15T11:18:36.399Z,44.8,,,,54,,22.7
2018-01-15T11:18:46.402Z,44.9,,,,54,30,22.8
2018-01-15T11:18:56.419Z,45,,,,54,29,23
2018-01-15T11:19:06.413Z,45.1,,,,54,,23.1
2018-01-15T11:19:16.542Z,45.3,,,,54,,23.1
2018-01-15T11:19:26.405Z,45.4,,,,,,
2018-01-15T11:19:36.403Z,45.5,,,,54,,23.2
2018-01-15T11:19:46.406Z,45.6,,,,54,30,23.3
2018-01-15T11:19:56.464Z,45.1,0,2,,54,0,23.4
2018-01-15T11:20:06.844Z,42.8,,,,54,,23.3
2018-01-15T11:20:16.501Z,41.7,,,,54,,23.1
2018-01-15T11:20:26.474Z,41.1,,,,,,
2018-01-15T11:20:36.408Z,40.3,,,,54,,22.6
2018-01-15T11:20:46.435Z,39.8,,,,54,,22.2
2018-01-15T11:20:56.479Z,39.4,,,,54,,22.4
2018-01-15T11:21:06.418Z,38.8,,,,54,,22.1
2018-01-15T11:21:16.557Z,38.5,,,,54,,22
2018-01-15T11:21:26.435Z,,,,,54,,22
2018-01-15T11:21:36.611Z,37.9,,,,54,,22
2018-01-15T11:21:46.445Z,38.2,0,2,,54,45,21.9
2018-01-15T11:21:56.513Z,44.2,0,2,61,54,32,21.6
2018-01-15T11:22:06.413Z,43.7,,,,54,29,21.6
2018-01-15T11:22:16.566Z,43.3,,,,54,,21.6
2018-01-15T11:22:29.015Z,43,0,2,,,0,
2018-01-15T11:22:36.502Z,40.8,,,,54,,21.6
2018-01-15T11:22:46.446Z,40.2,,,,54,,21.7
2018-01-15T11:22:56.436Z,39.6,,,,54,,21.6
2018-01-15T11:23:06.434Z,38.9,,,,54,,21.6
2018-01-15T11:23:16.558Z,38.5,,,,54,,21.5
2018-01-15T11:23:26.436Z,,,,,54,,21.3
2018-01-15T11:23:36.420Z,37.9,,,,54,,21.2
2018-01-15T11:23:46.458Z,37.7,,,,,,
2018-01-15T11:23:56.492Z,37.5,,,,54,,21.1
2018-01-15T11:24:06.438Z,,,,,54,,20.9
2018-01-15T11:24:16.516Z,37.1,,,,54,,21.1
2018-01-15T11:24:26.429Z,36.8,,,,,,
2018-01-15T11:24:36.436Z,36.7,,,,54,,20.9
2018-01-15T11:24:46.474Z,36.5,,,,54,,20.8
2018-01-15T11:24:56.435Z,36.4,,,,54,,20.6
2018-01-15T11:25:06.526Z,36.3,,,,,,
2018-01-15T11:25:16.546Z,36.1,,,,54,,20.5
2018-01-15T11:25:36.413Z,,,,,54,,20.5
