Time,ActPow,HwTSet,HwActive,PrimTSet,PrimT,HwTOutlet,ChActive
2017-11-28T11:12:53.372Z,29,54,,,,26.5,
2017-11-28T11:12:58.127Z,,54,,,58.3,26.8,
2017-11-28T11:13:08.116Z,,54,,,58.4,26.7,
2017-11-28T11:13:18.111Z,,54,,,,26.3,
2017-11-28T11:13:28.134Z,,54,,,58.5,26.2,
2017-11-28T11:13:48.115Z,,54,,,58.6,26.2,
2017-11-28T11:13:58.088Z,,,,,58.7,,
2017-11-28T11:14:08.120Z,,54,,,,26.3,
2017-11-28T11:14:18.088Z,,54,,,58.8,26.7,
2017-11-28T11:14:33.223Z,29,,,,58.9,,
2017-11-28T11:14:38.087Z,,54,,,59,26.7,
2017-11-28T11:14:48.086Z,,54,,,59.1,27.2,
2017-11-28T11:14:58.088Z,,54,,,,27.1,
2017-11-28T11:15:13.184Z,,54,,,,26.8,
2017-11-28T11:15:18.091Z,0,,0,,57.7,,2
2017-11-28T11:15:28.164Z,,54,,,56.1,26.7,
2017-11-28T11:15:38.083Z,,54,,,55.4,26.1,
2017-11-28T11:15:48.104Z,,54,,,54.5,26,
2017-11-28T11:15:58.107Z,,54,,,53.6,25.6,
2017-11-28T11:16:08.137Z,,54,,,,26,
2017-11-28T11:16:18.092Z,,,,,52.6,,
2017-11-28T11:16:28.186Z,,54,,,51.9,25.5,
2017-11-28T11:16:38.091Z,,,,,51.5,,
2017-11-28T11:16:48.088Z,,54,,,51.1,25.1,
2017-11-28T11:16:58.105Z,,54,,,50.6,25.3,
2017-11-28T11:17:08.114Z,,54,,,,25.3,
2017-11-28T11:17:18.087Z,,54,,,50.3,25.3,
2017-11-28T11:17:28.190Z,,,,,49.7,,
2017-11-28T11:17:43.198Z,,54,,,,25,
2017-11-28T11:17:48.082Z,,54,,,49.5,24.9,
2017-11-28T11:17:58.099Z,,,,,49,,
2017-11-28T11:18:08.083Z,,54,,,48.8,24.8,
2017-11-28T11:18:18.092Z,,54,,,48.7,24.7,
2017-11-28T11:18:33.268Z,,54,,,,24.3,
2017-11-28T11:18:43.213Z,,54,,,,24.2,
2017-11-28T11:18:58.089Z,,54,,,48.6,23.8,
2017-11-28T11:19:08.117Z,,54,,,,23.1,
2017-11-28T11:19:28.227Z,,54,,,,23,
2017-11-28T11:19:43.218Z,,54,,,,22.5,
2017-11-28T11:20:03.415Z,,,,,48.7,,
2017-11-28T11:20:03.482Z,,54,,,48.8,22,
2017-11-28T11:20:08.123Z,,54,,,,21.9,
2017-11-28T11:20:23.326Z,,54,,,,21.7,
2017-11-28T11:20:28.216Z,,,,,48.9,,
2017-11-28T11:20:38.117Z,,54,,,49,21.6,
2017-11-28T11:20:48.098Z,,54,,,,21.5,
2017-11-28T11:21:03.237Z,,54,,,,21.2,
2017-11-28T11:21:08.103Z,,54,,,,21.1,
2017-11-28T11:21:18.102Z,,,,,49.1,,
2017-11-28T11:21:28.253Z,,54,,,,20.6,
2017-11-28T11:21:53.196Z,,54,,,,20.5,
2017-11-28T11:21:58.101Z,,54,,,,20.4,
2017-11-28T11:22:08.112Z,,54,,,,20.1,
2017-11-28T11:22:28.198Z,,54,,,,20.1,
2017-11-28T11:22:38.152Z,,54,,,,19.7,
2017-11-28T11:22:53.221Z,,54,,,,19.6,
2017-11-28T11:23:08.129Z,,54,,,,19.4,
2017-11-28T11:23:18.156Z,,54,,,,19.3,
2017-11-28T11:23:48.333Z,,54,,,,19.2,
2017-11-28T11:23:48.402Z,,54,,,,19,
2017-11-28T11:24:08.175Z,,54,,,49,18.9,
2017-11-28T11:24:18.413Z,,54,,,,18.9,
2017-11-28T11:24:28.161Z,,54,,,,18.8,
2017-11-28T11:24:38.135Z,,54,,,,18.6,
2017-11-28T11:24:48.095Z,,,,,48.9,,
2017-11-28T11:24:58.100Z,,54,,,,18.5,
2017-11-28T11:25:18.185Z,,54,,,,18.5,
2017-11-28T11:25:28.212Z,,54,,,,18.4,
2017-11-28T11:25:38.108Z,,54,,,,18.2,
2017-11-28T11:25:48.149Z,,54,,,48.8,18.2,
2017-11-28T11:25:58.145Z,,54,,,,18.1,
2017-11-28T11:26:08.253Z,,54,,,,17.9,
2017-11-28T11:26:18.254Z,,54,,,,17.9,
2017-11-28T11:26:28.194Z,,54,,,48.7,17.8,
2017-11-28T11:26:43.208Z,,54,,,,17.8,
2017-11-28T11:26:48.143Z,,54,,,,17.8,
2017-11-28T11:26:58.131Z,,54,,,,17.8,
2017-11-28T11:27:08.148Z,,54,,,,17.5,
2017-11-28T11:27:23.198Z,,,,,48.6,,
2017-11-28T11:27:28.155Z,,54,,,,17.5,
2017-11-28T11:27:38.157Z,,54,,,,17.5,
2017-11-28T11:27:48.121Z,,54,0,,48.6,17.5,2
2017-11-28T11:27:58.163Z,35,54,,,52.6,17.5,
2017-11-28T11:28:08.113Z,29,54,,,51.9,17.5,
2017-11-28T11:28:18.137Z,,54,,,50.6,17.9,
2017-11-28T11:28:28.186Z,,54,,,51.1,18.9,
2017-11-28T11:28:38.119Z,,54,,,51.9,20.2,
2017-11-28T11:28:48.110Z,,,,,51.8,,
2017-11-28T11:28:58.087Z,30,54,,,51.7,21.3,
2017-11-28T11:29:08.099Z,,54,,,,22,
2017-11-28T11:29:18.088Z,29,54,,,51.5,22.4,
2017-11-28T11:29:28.196Z,,54,,,51.4,22.6,
2017-11-28T11:29:38.089Z,,54,,,51.3,22.8,
2017-11-28T11:29:48.089Z,30,,,,,,
2017-11-28T11:29:58.229Z,29,54,,,51.4,23.1,
2017-11-28T11:30:13.306Z,,54,,,,23.4,
2017-11-28T11:30:18.091Z,29,,0,61,51.5,,2
2017-11-28T11:30:28.179Z,29,54,,,51.6,23.4,
2017-11-28T11:30:38.309Z,,54,,,,23.9,
2017-11-28T11:30:48.228Z,,,,,51.7,,
2017-11-28T11:30:58.305Z,29,54,,,52,24,
2017-11-28T11:31:08.497Z,,54,,,,24.4,
2017-11-28T11:31:18.392Z,,54,,,52.1,24.4,
2017-11-28T11:31:28.408Z,30,54,,,52.2,24.5,
2017-11-28T11:31:38.301Z,29,54,,,52.3,24.7,
2017-11-28T11:31:48.292Z,,54,,,52.4,24.5,
2017-11-28T11:31:58.588Z,,54,,,52.7,24.7,
2017-11-28T11:32:13.350Z,,,,,52.8,,
2017-11-28T11:32:18.220Z,29,54,,,53,24.9,
2017-11-28T11:32:28.290Z,30,54,,,53.1,25.1,
2017-11-28T11:32:38.290Z,,54,,,,24.9,
2017-11-28T11:32:48.221Z,29,54,,,53.3,25,
2017-11-28T11:32:58.619Z,,54,,,53.4,25,
2017-11-28T11:33:08.224Z,30,54,,,53.5,25,
2017-11-28T11:33:18.223Z,29,54,,,53.6,24.9,
2017-11-28T11:33:28.289Z,,54,,,53.7,24.9,
2017-11-28T11:33:38.222Z,,54,,,53.8,25,
2017-11-28T11:33:48.215Z,,54,,,54,25.1,
2017-11-28T11:33:58.264Z,,54,,,54.1,25,
2017-11-28T11:34:08.277Z,,54,,,54.3,25.5,
2017-11-28T11:34:18.225Z,30,54,,,54.4,25.6,
2017-11-28T11:34:28.295Z,29,54,,,54.5,25.4,
2017-11-28T11:34:38.255Z,,54,,,54.7,25.4,
2017-11-28T11:34:48.218Z,0,54,0,,53.9,25.5,2
2017-11-28T11:34:58.261Z,,54,,,51.8,25.4,
2017-11-28T11:35:08.164Z,,54,,,50.9,24.9,
2017-11-28T11:35:18.160Z,,54,,,50.4,24.7,
2017-11-28T11:35:28.246Z,,54,,,49.9,24.4,
2017-11-28T11:35:38.116Z,,54,,,48.9,24.5,
2017-11-28T11:35:48.134Z,,54,,,48.6,24,
2017-11-28T11:35:58.220Z,,54,,,47.9,24,
2017-11-28T11:36:08.097Z,,54,,,47.6,23.8,
2017-11-28T11:36:18.193Z,,54,,,46.9,23.7,
2017-11-28T11:36:28.186Z,,54,,,46.7,23.7,
2017-11-28T11:36:38.099Z,,54,,,46.3,23.6,
2017-11-28T11:36:48.102Z,,54,,,45.9,23.6,
2017-11-28T11:36:58.100Z,,54,,,45.7,23.4,
2017-11-28T11:37:08.095Z,,54,,,45.5,23.3,
2017-11-28T11:37:18.090Z,,54,,,45.2,23.1,
2017-11-28T11:37:28.184Z,,54,,,44.9,22.8,
2017-11-28T11:37:38.095Z,,54,,,44.7,22.8,
2017-11-28T11:37:48.106Z,39,54,0,,48.6,22.8,2
2017-11-28T11:37:58.119Z,32,54,,,51,23,
2017-11-28T11:38:08.107Z,29,54,,,49.9,23,
2017-11-28T11:38:18.093Z,30,54,,,51.1,23.1,
2017-11-28T11:38:28.182Z,29,54,,,51.2,23.1,
2017-11-28T11:38:38.101Z,,54,,,52,23.1,
2017-11-28T11:38:48.137Z,30,54,,,52.1,23.2,
2017-11-28T11:38:58.101Z,29,54,,,53,23.2,
2017-11-28T11:39:08.102Z,30,54,,,53.1,23.2,
2017-11-28T11:39:18.103Z,29,54,,,53.4,23.3,
2017-11-28T11:39:28.234Z,,54,,,53.6,23.3,
2017-11-28T11:39:38.097Z,,54,,,54,23.4,
2017-11-28T11:39:48.111Z,,54,,,,23.4,
2017-11-28T11:39:58.106Z,,54,,,54.1,23.6,
2017-11-28T11:40:08.098Z,,54,,,54.4,23.6,
2017-11-28T11:40:18.102Z,,54,,,54.6,23.7,
2017-11-28T11:40:28.187Z,,54,,,54.7,23.7,
2017-11-28T11:40:38.099Z,,54,,,54.8,23.8,
2017-11-28T11:40:48.107Z,,54,,,55,23.8,
2017-11-28T11:40:58.107Z,0,54,0,,53.9,23.9,2
2017-11-28T11:41:09.295Z,,54,,,51.8,23.9,
2017-11-28T11:41:18.096Z,,54,,,50.9,24,
2017-11-28T11:41:28.210Z,,54,,,50.5,24,
2017-11-28T11:41:38.102Z,,54,,,49.8,24.2,
2017-11-28T11:41:48.101Z,,54,,,48.9,24.3,
2017-11-28T11:41:58.098Z,,54,,,48.5,24.3,
2017-11-28T11:42:08.117Z,,54,,,47.9,24.4,
2017-11-28T11:42:18.097Z,,54,,,47.4,24.4,
2017-11-28T11:42:28.189Z,,54,,,46.9,24.5,
2017-11-28T11:42:38.103Z,,54,,,46.6,24.5,
2017-11-28T11:42:48.102Z,,54,,,45.9,24.7,
2017-11-28T11:42:58.093Z,,54,,,,24.7,
2017-11-28T11:43:08.096Z,,54,,,45.6,24.8,
2017-11-28T11:43:18.108Z,,54,,,45.3,24.9,
2017-11-28T11:43:28.190Z,,54,,,44.9,24.9,
2017-11-28T11:43:38.098Z,,54,,,44.8,24.9,
2017-11-28T11:43:48.112Z,,54,,,44.6,25,
2017-11-28T11:43:58.096Z,,54,,,44.3,25.1,
2017-11-28T11:44:08.102Z,,54,,,,25.1,
2017-11-28T11:44:18.098Z,,54,,,,25.3,
2017-11-28T11:44:29.189Z,,54,,,,25.3,
2017-11-28T11:44:43.190Z,,54,,,,25.4,
2017-11-28T11:44:48.100Z,,54,,,44.2,25.4,
2017-11-28T11:44:58.128Z,,54,,,,25.5,
2017-11-28T11:45:13.310Z,,54,,,,25.5,
2017-11-28T11:45:18.238Z,,54,,,,25.5,
2017-11-28T11:45:28.165Z,,54,,,,25.6,
2017-11-28T11:45:38.100Z,,54,,,,25.6,
2017-11-28T11:45:54.283Z,,54,,,,25.7,
2017-11-28T11:45:58.250Z,,54,,,,25.7,
2017-11-28T11:46:08.210Z,,54,,,44.3,25.9,
2017-11-28T11:46:18.111Z,,54,,,,25.9,
2017-11-28T11:46:28.206Z,,54,,,44.4,25.9,
2017-11-28T11:46:43.186Z,,54,,,,26,
2017-11-28T11:46:48.100Z,,54,,,44.5,26,
2017-11-28T11:46:58.105Z,,54,,,,26,
2017-11-28T11:47:08.111Z,,54,,,44.6,26.1,
2017-11-28T11:47:18.109Z,,54,,,,26.1,
2017-11-28T11:47:28.191Z,,54,,,44.7,26.2,
2017-11-28T11:47:38.202Z,,54,,,,26.2,
2017-11-28T11:47:48.102Z,,54,,,,26.2,
2017-11-28T11:47:58.132Z,,54,,,,26.2,
2017-11-28T11:48:08.104Z,,54,,,44.8,26.3,
2017-11-28T11:48:18.106Z,,54,,,,26.3,
2017-11-28T11:48:28.188Z,,54,,,,26.5,
2017-11-28T11:48:38.101Z,,54,,,,26.5,
2017-11-28T11:48:48.100Z,,54,,,,26.5,
2017-11-28T11:48:58.098Z,,54,,,,26.5,
2017-11-28T11:49:08.106Z,,54,,,,26.6,
2017-11-28T11:49:18.098Z,,54,,,,26.6,
2017-11-28T11:49:28.189Z,,54,,,,26.6,
2017-11-28T11:49:38.099Z,,54,,,,26.7,
2017-11-28T11:49:48.103Z,,54,,,,26.7,
2017-11-28T11:49:58.115Z,,54,,,,26.7,
2017-11-28T11:50:08.108Z,,54,,,,26.7,
2017-11-28T11:50:18.103Z,,54,,,,26.8,
2017-11-28T11:50:28.191Z,,54,,,44.7,26.8,
2017-11-28T11:50:38.106Z,,54,,,,26.8,
2017-11-28T11:50:48.101Z,,54,,,,26.8,
2017-11-28T11:50:58.102Z,,54,0,5,,26.9,0
2017-11-28T11:51:08.108Z,,54,,,,26.9,
2017-11-28T11:51:18.103Z,,54,,,,26.9,
2017-11-28T11:51:28.212Z,,54,,,44.6,26.9,
2017-11-28T11:51:38.102Z,,54,,,,26.9,
2017-11-28T11:51:53.192Z,,54,,,,27.1,
2017-11-28T11:51:58.102Z,,54,,,,27.1,
2017-11-28T11:52:08.129Z,,54,,,,27.1,
2017-11-28T11:52:18.124Z,,54,,,,27.1,
2017-11-28T11:52:28.193Z,,54,,,,27.2,
2017-11-28T11:52:38.108Z,,54,,,44.5,27.2,
2017-11-28T11:52:48.104Z,,54,,,,27.2,
2017-11-28T11:52:58.109Z,,54,,,,27.2,
2017-11-28T11:53:08.175Z,,54,,,,27.2,
2017-11-28T11:53:18.155Z,,54,,,,27.3,
2017-11-28T11:53:28.202Z,,54,,,44.4,27.3,
2017-11-28T11:53:38.104Z,,54,,,,27.3,
2017-11-28T11:53:48.107Z,,54,,,,27.3,
2017-11-28T11:53:58.102Z,,54,,,,27.3,
2017-11-28T11:54:08.108Z,,54,,,,27.4,
2017-11-28T11:54:18.167Z,,54,,,44.3,27.4,
2017-11-28T11:54:28.192Z,,54,,,,27.4,
2017-11-28T11:54:38.206Z,,54,,,,27.4,
2017-11-28T11:54:48.105Z,,54,,,,27.4,
2017-11-28T11:54:58.145Z,,54,,,,27.4,
2017-11-28T11:55:08.110Z,,54,,,,27.5,
2017-11-28T11:55:18.110Z,,54,,,44.2,27.4,
2017-11-28T11:55:28.197Z,,54,,,,27.5,
2017-11-28T11:55:38.104Z,,54,,,,27.5,
2017-11-28T11:55:48.106Z,,54,,,,27.5,
2017-11-28T11:55:58.114Z,,54,,,44.1,27.5,
2017-11-28T11:56:08.137Z,,54,,,,27.5,
2017-11-28T11:56:18.122Z,,54,,,,27.5,
2017-11-28T11:56:28.197Z,,54,,,,27.5,
2017-11-28T11:56:38.203Z,,54,,,,27.7,
2017-11-28T11:56:48.106Z,,54,,,,27.7,
2017-11-28T11:56:58.106Z,,54,,,,27.7,
2017-11-28T11:57:08.116Z,,54,,,44,27.7,
2017-11-28T11:57:18.110Z,,54,,,,27.7,
2017-11-28T11:57:28.199Z,,54,,,,27.7,
2017-11-28T11:57:38.103Z,,54,,,,27.7,
2017-11-28T11:57:48.108Z,,54,,,,27.8,
2017-11-28T11:57:58.110Z,,54,,,43.9,27.8,
2017-11-28T11:58:08.112Z,,54,,,,27.8,
2017-11-28T11:58:18.114Z,,54,,,,27.8,
2017-11-28T11:58:28.318Z,,54,,,,27.8,
2017-11-28T11:58:38.107Z,,54,,,,27.8,
2017-11-28T11:58:48.108Z,,54,,,,27.8,
2017-11-28T11:58:58.114Z,,54,,,,27.8,
2017-11-28T11:59:13.206Z,,54,,,,27.8,
2017-11-28T11:59:18.116Z,,54,,,43.8,27.8,
2017-11-28T11:59:28.214Z,,54,,,,27.9,
2017-11-28T11:59:43.265Z,,54,,,,27.9,
2017-11-28T11:59:48.110Z,,54,,,,27.9,
2017-11-28T11:59:58.150Z,,54,,,,27.9,
2017-11-28T12:00:08.115Z,,54,,,,27.9,
2017-11-28T12:00:18.209Z,,54,,,,27.9,
2017-11-28T12:00:28.228Z,,54,,,43.7,27.9,
2017-11-28T12:00:38.115Z,,54,,,,27.9,
2017-11-28T12:00:48.108Z,,54,,,,27.9,
2017-11-28T12:00:58.112Z,,54,,,,27.9,
2017-11-28T12:01:08.109Z,,54,,,,27.9,
2017-11-28T12:01:18.131Z,,54,,,,27.9,
2017-11-28T12:01:28.249Z,,54,,,,27.9,
2017-11-28T12:01:38.127Z,,54,,,43.6,28,
2017-11-28T12:01:48.113Z,,54,,,,28,
2017-11-28T12:01:58.146Z,,54,,,,28,
2017-11-28T12:02:08.114Z,,54,,,,28,
2017-11-28T12:02:18.113Z,,54,,,,28,
2017-11-28T12:02:28.208Z,,54,,,,28,
2017-11-28T12:02:38.143Z,,54,,,,28,
2017-11-28T12:02:48.111Z,,54,,,,28,
2017-11-28T12:02:58.133Z,,54,,,43.5,28,
2017-11-28T12:03:08.111Z,,54,,,,28,
2017-11-28T12:03:18.111Z,,54,,,,28,
2017-11-28T12:03:28.199Z,,54,,,,28,
2017-11-28T12:03:38.129Z,,54,,,,28,
2017-11-28T12:03:48.111Z,,54,,,,28,
2017-11-28T12:03:58.110Z,,54,,,,28,
2017-11-28T12:04:08.119Z,,54,0,61,43.4,28,2
2017-11-28T12:04:18.136Z,,54,,,,28,
2017-11-28T12:04:28.199Z,,54,,,,28,
2017-11-28T12:04:38.115Z,,54,,,,28,
2017-11-28T12:04:48.113Z,,54,,,,28,
2017-11-28T12:05:03.266Z,,54,,,,28,
2017-11-28T12:05:08.114Z,,54,,,,28.1,
2017-11-28T12:05:18.121Z,,54,,,,28,
2017-11-28T12:05:28.204Z,,54,,,,28.1,
2017-11-28T12:05:38.121Z,,54,,,43.3,28.1,
2017-11-28T12:05:48.124Z,,54,,,,28.1,
2017-11-28T12:05:58.116Z,,54,,,,28.1,
2017-11-28T12:06:08.108Z,,54,,,,28.1,
2017-11-28T12:06:18.113Z,,54,,,,28.1,
2017-11-28T12:06:28.209Z,,54,,,,28.1,
2017-11-28T12:06:38.109Z,,54,,,,28.1,
2017-11-28T12:06:48.216Z,,54,,,,28.1,
2017-11-28T12:06:58.124Z,,54,,,,28.1,
2017-11-28T12:07:08.120Z,,54,,,,28.1,
2017-11-28T12:07:26.833Z,,54,,,43.2,28.1,
2017-11-28T12:07:28.292Z,,54,,,,28.1,
2017-11-28T12:07:38.148Z,,54,,,,28.1,
2017-11-28T12:07:48.169Z,,54,,,,28.1,
2017-11-28T12:07:58.109Z,,54,,,,28.1,
2017-11-28T12:08:08.110Z,,54,,,,28.1,
2017-11-28T12:08:18.126Z,,54,,,,28.1,
2017-11-28T12:08:28.202Z,40,54,0,,47,28.1,2
2017-11-28T12:08:38.114Z,0,54,0,5,46.6,28.1,0
2017-11-28T12:08:48.222Z,,54,0,61,41.5,28.1,2
2017-11-28T12:08:58.112Z,,54,,,40.3,28.1,
2017-11-28T12:09:08.112Z,,54,,,40.4,28.1,
2017-11-28T12:09:18.118Z,,54,,,38.9,28.1,
2017-11-28T12:09:28.203Z,,54,,,37.9,28.1,
2017-11-28T12:09:38.110Z,,54,,,37.8,28.1,
2017-11-28T12:09:48.115Z,,54,,,36.8,28.1,
2017-11-28T12:09:58.118Z,,54,,,35.9,28.1,
2017-11-28T12:10:08.118Z,,54,,,34.9,28.1,
2017-11-28T12:10:18.113Z,,54,,,34.7,28.1,
2017-11-28T12:10:28.230Z,,54,,,33.9,28.1,
2017-11-28T12:10:38.113Z,,54,,,33.7,28.1,
2017-11-28T12:10:48.123Z,,54,,,33.3,28.1,
2017-11-28T12:10:58.114Z,,54,,,32.9,28.1,
2017-11-28T12:11:08.111Z,,54,,,32.6,28.1,
2017-11-28T12:11:18.118Z,,54,,,32.4,28.3,
2017-11-28T12:11:28.224Z,,54,,,32.2,28.1,
2017-11-28T12:11:38.135Z,,54,,,32,28.1,
2017-11-28T12:11:53.217Z,,54,,,,28.3,
2017-11-28T12:11:58.115Z,,54,,,,28.3,
2017-11-28T12:12:08.113Z,,54,,,,28.3,
2017-11-28T12:12:18.114Z,,54,,,,28.3,
2017-11-28T12:12:28.229Z,,54,,,32.1,28.3,
2017-11-28T12:12:38.223Z,,54,,,31.9,28.3,
2017-11-28T12:12:48.120Z,,54,,,,28.3,
2017-11-28T12:12:58.122Z,,54,,,31.8,28.1,
2017-11-28T12:13:08.122Z,,54,,,31.6,28.3,
2017-11-28T12:13:18.114Z,,54,,,31.5,28.3,
2017-11-28T12:13:28.212Z,41,54,0,,34.4,28.3,2
2017-11-28T12:13:38.124Z,33,54,,,36.1,28.3,
2017-11-28T12:13:48.121Z,29,54,,,37.1,28.1,
2017-11-28T12:13:58.115Z,,54,,,38,28.3,
2017-11-28T12:14:08.113Z,,54,,,38.3,28.1,
2017-11-28T12:14:18.148Z,,54,,,39.1,28.3,
2017-11-28T12:14:33.259Z,,54,,,40,28.3,
2017-11-28T12:14:43.221Z,,54,,,40.2,28.3,
2017-11-28T12:14:48.131Z,30,54,,,41,28.3,
2017-11-28T12:14:58.167Z,29,54,,,41.1,28.3,
2017-11-28T12:15:08.152Z,,54,,,41.5,28.1,
2017-11-28T12:15:18.199Z,,54,,,42,28.1,
2017-11-28T12:15:28.373Z,,54,,,42.1,28.3,
2017-11-28T12:15:38.175Z,,54,,,42.3,28.1,
2017-11-28T12:15:48.123Z,30,54,,,42.7,28.3,
2017-11-28T12:15:58.184Z,30,54,,,43,28.3,
2017-11-28T12:16:08.127Z,29,54,,,43.1,28.3,
2017-11-28T12:16:18.135Z,,54,,,43.3,28.3,
2017-11-28T12:16:28.209Z,30,54,,,43.5,28.3,
2017-11-28T12:16:43.281Z,29,54,,,43.7,28.3,
2017-11-28T12:16:53.406Z,,54,,,44,28.3,
2017-11-28T12:17:03.288Z,,54,,,44.1,28.3,
2017-11-28T12:17:08.218Z,30,54,,,44.2,28.3,
2017-11-28T12:17:23.300Z,,54,,,44.4,28.3,
2017-11-28T12:17:28.211Z,,54,,,44.5,28.3,
2017-11-28T12:17:43.412Z,29,54,,,44.7,28.3,
2017-11-28T12:17:58.281Z,30,54,,,45,28.3,
2017-11-28T12:17:58.351Z,29,54,,,,28.3,
2017-11-28T12:18:08.124Z,0,54,,,45.3,28.3,
2017-11-28T12:18:23.208Z,,54,0,,43.9,28.4,2
2017-11-28T12:18:33.272Z,,54,,,41.9,28.4,
2017-11-28T12:18:38.124Z,,54,,,40.9,28.4,
2017-11-28T12:18:48.133Z,,54,,,40.7,28.4,
2017-11-28T12:18:58.124Z,,54,,,39.9,28.4,
2017-11-28T12:19:08.118Z,,54,,,38.9,28.4,
2017-11-28T12:19:18.129Z,,54,,,38.8,28.4,
2017-11-28T12:19:28.209Z,,54,,,38.4,28.4,
2017-11-28T12:19:38.126Z,,54,,,37.9,28.4,
2017-11-28T12:19:48.157Z,,54,,,37.7,28.4,
2017-11-28T12:19:58.119Z,,54,,,37.5,28.5,
2017-11-28T12:20:13.336Z,,54,,,37.2,28.5,
2017-11-28T12:20:18.125Z,,54,,,36.9,28.5,
2017-11-28T12:20:38.207Z,,54,,,36.8,28.5,
2017-11-28T12:20:38.278Z,,54,,,36.6,28.5,
2017-11-28T12:20:48.169Z,,54,,,36.4,28.5,
2017-11-28T12:20:58.130Z,39,54,0,,40.6,28.5,2
2017-11-28T12:21:08.125Z,32,54,,,43,28.5,
2017-11-28T12:21:18.126Z,30,54,,,42.8,28.5,
2017-11-28T12:21:28.229Z,29,54,,,42.1,28.6,
2017-11-28T12:21:38.123Z,0,54,,,43.9,28.5,
2017-11-28T12:21:48.156Z,,54,0,,41.8,28.6,2
2017-11-28T12:21:58.249Z,,54,,,40.8,28.6,
2017-11-28T12:22:08.150Z,,54,,,40,28.6,
2017-11-28T12:22:18.118Z,,54,,,39.8,28.6,
2017-11-28T12:22:28.237Z,,54,,,38.9,28.6,
2017-11-28T12:22:38.142Z,,54,,,38.7,28.6,
2017-11-28T12:22:48.242Z,,54,,,38.3,28.6,
2017-11-28T12:22:58.139Z,,54,,,37.9,28.6,
2017-11-28T12:23:08.119Z,,54,,,37.8,28.6,
2017-11-28T12:23:18.146Z,,54,,,37.6,28.6,
2017-11-28T12:23:28.211Z,,54,,,37.4,28.6,
2017-11-28T12:23:38.121Z,,54,,,37.2,28.7,
2017-11-28T12:23:48.121Z,,54,,,36.9,28.7,
2017-11-28T12:23:58.119Z,,54,,,36.8,28.7,
2017-11-28T12:24:08.132Z,,54,,,36.7,28.7,
2017-11-28T12:24:18.125Z,,54,,,36.6,28.7,
2017-11-28T12:24:28.211Z,,54,,,36.5,28.7,
2017-11-28T12:24:38.132Z,,54,,,36.3,28.7,
2017-11-28T12:24:48.138Z,,54,,,,28.7,
2017-11-28T12:24:58.126Z,,54,,,,28.7,
2017-11-28T12:25:08.120Z,,54,,,,28.7,
2017-11-28T12:25:18.157Z,,54,,,36.2,28.7,
2017-11-28T12:25:28.211Z,,54,,,,28.7,
2017-11-28T12:25:43.219Z,,54,,,,28.7,
2017-11-28T12:25:48.148Z,,54,,,,28.7,
2017-11-28T12:25:58.172Z,,54,,,,28.9,
2017-11-28T12:26:13.265Z,,54,,,,28.9,
2017-11-28T12:26:18.141Z,,54,,,,28.9,
2017-11-28T12:26:28.242Z,,54,,,,28.9,
2017-11-28T12:26:38.121Z,,54,,,,28.9,
2017-11-28T12:26:48.125Z,,54,,,,28.9,
2017-11-28T12:26:58.127Z,,54,,,,28.9,
2017-11-28T12:27:08.122Z,,54,,,,28.9,
2017-11-28T12:27:18.150Z,,54,,,,28.9,
2017-11-28T12:27:33.297Z,,54,,,,28.9,
2017-11-28T12:27:38.146Z,,54,,,36.3,28.9,
2017-11-28T12:27:48.130Z,,54,,,,28.9,
2017-11-28T12:27:58.146Z,,54,,,,28.9,
2017-11-28T12:28:08.143Z,,54,,,,28.9,
2017-11-28T12:28:18.136Z,,54,,,36.4,28.9,
2017-11-28T12:28:28.217Z,,54,,,,28.9,
2017-11-28T12:28:38.160Z,,54,,,,28.9,
2017-11-28T12:28:48.144Z,,54,,,,28.9,
2017-11-28T12:28:58.126Z,,54,,,,28.9,
2017-11-28T12:29:08.124Z,,54,,,36.5,28.9,
2017-11-28T12:29:18.150Z,,54,,,,28.9,
2017-11-28T12:29:28.287Z,,54,,,,28.9,
2017-11-28T12:29:38.125Z,,54,,,,28.9,
2017-11-28T12:29:48.126Z,,54,,,36.6,28.9,
2017-11-28T12:29:58.130Z,,54,,,,28.9,
2017-11-28T12:30:08.132Z,,54,,,,28.9,
2017-11-28T12:30:18.126Z,,54,,,,28.9,
2017-11-28T12:30:28.222Z,0,54,0,61,36.6,28.9,2
2017-11-28T12:30:38.126Z,,54,,,,28.9,
2017-11-28T12:30:48.132Z,,54,,,,28.9,
2017-11-28T12:30:58.130Z,,54,,,,28.9,
2017-11-28T12:31:08.199Z,,54,,,,28.9,
2017-11-28T12:31:18.127Z,,54,,,,28.9,
2017-11-28T12:31:33.290Z,,54,,,36.7,28.9,
2017-11-28T12:31:43.400Z,,54,,,36.6,28.9,
2017-11-28T12:31:53.424Z,,54,,,,28.9,
2017-11-28T12:31:58.207Z,,54,,,,28.9,
2017-11-28T12:32:13.397Z,,54,,,36.6,28.9,
2017-11-28T12:32:23.397Z,40,54,0,,40,28.9,2
2017-11-28T12:32:28.231Z,34,54,,,42.1,28.9,
2017-11-28T12:32:38.131Z,29,54,,,40.8,28.9,
2017-11-28T12:32:48.152Z,,54,,,42,28.9,
2017-11-28T12:32:58.133Z,,54,,,42.2,28.9,
2017-11-28T12:33:08.183Z,,54,,,42.3,28.9,
