Time,ActPow,PrimT,HwTSet,HwTOutlet,PrimTSet,HwActive,ChActive
2017-11-07T01:15:21.341Z,0,63.6,54,46.9,,0,2
2017-11-07T01:15:31.351Z,,61.8,54,46.9,,,
2017-11-07T01:15:41.345Z,,60.9,54,47,,,
2017-11-07T01:15:51.343Z,,59.9,54,47,,,
2017-11-07T01:16:01.341Z,,58.9,54,47.1,,,
2017-11-07T01:16:11.342Z,,57.9,54,47.1,,,
2017-11-07T01:16:21.338Z,,57.7,54,47.1,,,
2017-11-07T01:16:31.338Z,,56.9,54,47.1,,,
2017-11-07T01:16:41.353Z,,55.9,54,47,,,
2017-11-07T01:16:51.338Z,,55.6,54,47,,,
2017-11-07T01:17:01.339Z,,54.9,54,47,,,
2017-11-07T01:17:11.339Z,,54.6,54,46.9,,,
2017-11-07T01:17:21.346Z,,53.9,54,46.8,,,
2017-11-07T01:17:31.344Z,,53.7,54,46.8,,,
2017-11-07T01:17:41.356Z,45,54.6,54,46.7,,0,2
2017-11-07T01:17:51.341Z,36,57.2,54,46.7,,,
2017-11-07T01:18:01.339Z,30,57.7,54,46.6,,,
2017-11-07T01:18:11.342Z,29,59,54,46.5,,,
2017-11-07T01:18:21.348Z,,59.4,54,46.4,,,
2017-11-07T01:18:31.349Z,,60,54,46.4,,,
2017-11-07T01:18:41.341Z,,61.1,54,46.4,,,
2017-11-07T01:18:51.348Z,,61.4,54,46.4,,,
2017-11-07T01:19:01.340Z,30,62.1,54,46.5,,,
2017-11-07T01:19:11.341Z,29,62.6,54,46.5,,,
2017-11-07T01:19:21.341Z,,63.1,54,46.6,,,
2017-11-07T01:19:31.341Z,,63.4,54,46.7,,,
2017-11-07T01:19:41.355Z,29,64,54,46.7,,,
2017-11-07T01:19:51.342Z,,64.1,54,46.8,,,
2017-11-07T01:20:01.346Z,,64.4,54,46.8,,,
2017-11-07T01:20:11.345Z,,64.7,54,46.9,,,
2017-11-07T01:20:21.342Z,0,64.9,54,47,,0,2
2017-11-07T01:20:31.346Z,,61.9,54,47,,,
2017-11-07T01:20:41.350Z,,61.6,54,47.1,,,
2017-11-07T01:20:51.340Z,,59.9,54,47.1,,,
2017-11-07T01:21:01.339Z,,58.9,54,47.2,,,
2017-11-07T01:21:11.339Z,,58.6,54,47.2,,,
2017-11-07T01:21:21.340Z,,57.9,54,47.2,,,
2017-11-07T01:21:31.344Z,,56.9,54,47.1,,,
2017-11-07T01:21:41.344Z,,56.4,54,47.1,,,
2017-11-07T01:21:51.342Z,,55.7,54,47,,,
2017-11-07T01:22:01.343Z,,54.9,54,47,,,
2017-11-07T01:22:11.350Z,,54.7,54,47,,,
2017-11-07T01:22:21.346Z,,53.9,54,46.9,,,
2017-11-07T01:22:31.346Z,,53.8,54,46.8,,,
2017-11-07T01:22:41.356Z,43,55.2,54,46.7,,0,2
2017-11-07T01:22:51.347Z,38,57,54,46.7,,,
2017-11-07T01:23:01.345Z,29,57.8,54,46.6,,,
2017-11-07T01:23:11.346Z,,59.1,54,46.5,,,
2017-11-07T01:23:21.345Z,,59.4,54,46.5,,,
2017-11-07T01:23:31.350Z,,60.1,54,46.5,,,
2017-11-07T01:23:41.357Z,,61.1,54,46.5,,,
2017-11-07T01:23:51.342Z,,61.4,54,46.5,,,
2017-11-07T01:24:01.345Z,,62,54,46.5,,,
2017-11-07T01:24:11.353Z,,62.6,54,46.6,,,
2017-11-07T01:24:21.343Z,,63.1,54,46.6,,,
2017-11-07T01:24:31.344Z,,63.5,54,46.6,,,
2017-11-07T01:24:41.342Z,,64,54,46.7,,,
2017-11-07T01:24:51.344Z,,64.2,54,46.8,,,
2017-11-07T01:25:01.355Z,,64.5,54,46.8,,,
2017-11-07T01:25:11.348Z,,64.8,54,46.9,,,
2017-11-07T01:25:21.347Z,0,63.8,54,46.9,,0,2
2017-11-07T01:25:31.345Z,,61.9,54,47,,,
2017-11-07T01:25:41.354Z,,60.9,54,47.1,,,
2017-11-07T01:25:51.349Z,,59.9,54,47.1,,,
2017-11-07T01:26:01.354Z,,58.9,54,47.2,,,
2017-11-07T01:26:11.345Z,,57.9,54,47.2,,,
2017-11-07T01:26:21.349Z,,56.9,54,47.2,,,
2017-11-07T01:26:31.343Z,,56.8,54,47.2,,,
2017-11-07T01:26:41.346Z,,55.9,54,47.1,,,
2017-11-07T01:26:51.345Z,,55.5,54,47.1,,,
2017-11-07T01:27:01.347Z,,54.9,54,47,,,
2017-11-07T01:27:11.345Z,,54.6,54,47,,,
2017-11-07T01:27:21.350Z,,53.9,54,46.9,,,
2017-11-07T01:27:31.348Z,,53.7,54,46.8,,,
2017-11-07T01:27:41.356Z,44,54.6,54,46.7,,0,2
2017-11-07T01:27:51.351Z,36,57.2,54,46.7,,,
2017-11-07T01:28:01.351Z,30,57.7,54,46.6,,,
2017-11-07T01:28:11.355Z,29,59,54,46.5,,,
2017-11-07T01:28:21.355Z,,59.4,54,46.4,,,
2017-11-07T01:28:31.343Z,,60,54,46.4,,,
2017-11-07T01:28:41.344Z,29,61.1,54,46.4,,,
2017-11-07T01:28:51.344Z,,61.4,54,46.4,,,
2017-11-07T01:29:01.358Z,,62,54,46.4,,,
2017-11-07T01:29:11.346Z,,62.6,54,46.4,,,
2017-11-07T01:29:21.347Z,29,63.1,54,46.4,,,
2017-11-07T01:29:31.357Z,,63.5,54,46.5,,,
2017-11-07T01:29:41.343Z,,64,54,46.5,,,
2017-11-07T01:29:51.349Z,30,64.1,54,46.6,,,
2017-11-07T01:30:01.370Z,29,64.5,54,46.6,,,
2017-11-07T01:30:11.344Z,,64.6,54,46.7,,,
2017-11-07T01:30:21.346Z,30,65.1,54,46.8,,,
2017-11-07T01:30:31.349Z,0,62.8,54,46.8,,0,2
2017-11-07T01:30:41.354Z,,61.6,54,46.9,,,
2017-11-07T01:30:51.353Z,,60.9,54,46.9,,,
2017-11-07T01:31:01.350Z,,59.8,54,47,,,
2017-11-07T01:31:11.348Z,,58.8,54,47,,,
2017-11-07T01:31:21.346Z,,57.9,54,47,,,
2017-11-07T01:31:31.352Z,,56.9,54,47.1,,,
2017-11-07T01:31:41.357Z,,56.6,54,47,,,
2017-11-07T01:31:51.353Z,,56,,,,,
2017-11-07T01:32:01.344Z,,55.4,54,47,,,
2017-11-07T01:32:11.352Z,,54.9,54,46.9,,,
2017-11-07T01:32:21.350Z,,54.4,54,46.8,,,
2017-11-07T01:32:31.348Z,,53.9,54,46.8,,,
2017-11-07T01:32:41.358Z,44,54.1,54,46.7,,0,2
2017-11-07T01:32:51.349Z,38,57.1,54,46.6,,,
2017-11-07T01:33:01.349Z,29,57.9,54,46.5,,,
2017-11-07T01:33:11.358Z,29,59,54,46.4,,,
2017-11-07T01:33:21.345Z,,59.5,54,46.4,,,
2017-11-07T01:33:31.348Z,,60.1,54,46.3,,,
2017-11-07T01:33:41.351Z,29,61.1,54,46.3,,,
2017-11-07T01:33:56.437Z,,62,54,46.3,,,
2017-11-07T01:34:01.347Z,,62.1,54,46.3,,,
2017-11-07T01:34:11.346Z,,63.1,54,46.4,,,
2017-11-07T01:34:21.348Z,,63.2,54,46.4,,,
2017-11-07T01:34:31.349Z,,63.6,54,46.4,,,
2017-11-07T01:34:41.346Z,,64,54,46.5,,,
2017-11-07T01:34:51.354Z,30,64.4,54,46.6,,,
2017-11-07T01:35:01.358Z,29,64.6,54,46.6,,,
2017-11-07T01:35:11.354Z,0,64.9,54,46.7,,0,2
2017-11-07T01:35:21.347Z,,62.8,54,46.7,,,
2017-11-07T01:35:31.350Z,,61.6,54,46.8,,,
2017-11-07T01:35:41.361Z,,59.9,54,46.9,,,
2017-11-07T01:35:51.350Z,,58.9,54,46.9,,,
2017-11-07T01:36:01.356Z,,58.7,54,46.9,,,
2017-11-07T01:36:11.349Z,,57.9,54,46.9,,,
2017-11-07T01:36:21.351Z,,56.9,54,46.9,,,
2017-11-07T01:36:31.351Z,,56.5,54,46.9,,,
2017-11-07T01:36:41.354Z,,55.7,54,46.9,,,
2017-11-07T01:36:51.356Z,,55.3,54,46.8,,,
2017-11-07T01:37:01.351Z,,54.8,54,46.8,,,
2017-11-07T01:37:11.351Z,,54.4,54,46.7,,,
2017-11-07T01:37:21.348Z,,53.9,54,46.7,,,
2017-11-07T01:37:31.349Z,,53.6,54,46.6,,,
2017-11-07T01:37:41.361Z,44,54.6,54,46.6,,0,2
2017-11-07T01:37:51.351Z,37,57.1,54,46.5,,,
2017-11-07T01:38:01.351Z,29,57.6,54,46.4,,,
2017-11-07T01:38:11.364Z,30,59,54,46.4,,,
2017-11-07T01:38:21.351Z,29,59.3,54,46.3,,,
2017-11-07T01:38:31.361Z,,60,54,46.3,,,
2017-11-07T01:38:41.355Z,29,61.1,54,46.3,,,
2017-11-07T01:38:51.353Z,,61.4,54,46.3,,,
2017-11-07T01:39:01.354Z,,62,54,46.4,,,
2017-11-07T01:39:11.354Z,,62.6,54,46.4,,,
2017-11-07T01:39:21.354Z,,63.1,54,46.5,,,
2017-11-07T01:39:31.351Z,,63.4,54,46.5,,,
2017-11-07T01:39:41.356Z,29,64,54,46.6,,,
2017-11-07T01:39:51.362Z,,64.2,54,46.6,,,
2017-11-07T01:40:01.351Z,,64.5,54,46.7,,,
2017-11-07T01:40:11.349Z,,64.7,54,46.7,,,
2017-11-07T01:40:21.354Z,0,63.9,54,46.8,,0,2
2017-11-07T01:40:31.351Z,,61.9,54,46.9,,,
2017-11-07T01:40:41.362Z,,60.9,54,46.9,,,
2017-11-07T01:40:51.355Z,,59.9,54,47,,,
2017-11-07T01:41:01.351Z,,58.9,54,47,,,
2017-11-07T01:41:11.354Z,,57.9,54,47,,,
2017-11-07T01:41:21.358Z,,56.9,54,47,,,
2017-11-07T01:41:31.357Z,,56.7,54,47,,,
2017-11-07T01:41:41.360Z,,55.9,54,47,,,
2017-11-07T01:41:51.357Z,,55.4,54,47,,,
2017-11-07T01:42:01.357Z,,54.9,54,46.9,,,
2017-11-07T01:42:11.356Z,,54.5,54,46.9,,,
2017-11-07T01:42:21.358Z,,53.9,54,46.8,,,
2017-11-07T01:42:31.358Z,,53.6,54,46.8,,,
2017-11-07T01:42:41.395Z,44,54.5,54,46.8,,0,2
2017-11-07T01:42:51.359Z,37,57,54,46.7,,,
2017-11-07T01:43:01.352Z,29,57.4,54,46.6,,,
2017-11-07T01:43:11.354Z,,58,54,46.6,,,
2017-11-07T01:43:21.358Z,,59,54,46.5,,,
2017-11-07T01:43:31.355Z,30,60,54,46.5,,,
2017-11-07T01:43:41.360Z,,60.5,54,46.5,,,
2017-11-07T01:43:51.355Z,29,61.2,54,46.5,,,
2017-11-07T01:44:01.355Z,,62,54,46.5,,,
2017-11-07T01:44:11.355Z,30,62.2,54,46.6,,,
2017-11-07T01:44:21.356Z,29,62.7,54,46.6,,,
2017-11-07T01:44:31.364Z,,63.1,54,46.6,,,
2017-11-07T01:44:41.366Z,30,63.4,54,46.7,,,
2017-11-07T01:44:51.354Z,29,63.8,54,46.7,,,
2017-11-07T01:45:01.355Z,,64,54,46.8,,,
2017-11-07T01:45:11.485Z,,64.2,54,46.8,,,
2017-11-07T01:45:21.358Z,,64.5,54,46.9,,,
2017-11-07T01:45:31.358Z,,64.6,54,46.9,,,
2017-11-07T01:45:41.361Z,,64.8,54,47,,,
2017-11-07T01:45:51.356Z,,65.1,54,47,,,
2017-11-07T01:46:01.835Z,0,62.7,54,47.1,,0,2
2017-11-07T01:46:11.356Z,,61.6,54,47.1,,,
2017-11-07T01:46:21.362Z,,59.9,54,47.2,,,
2017-11-07T01:46:31.362Z,,58.9,54,47.2,,,
2017-11-07T01:46:41.372Z,,57.9,54,47.2,,,
2017-11-07T01:46:51.365Z,,56.9,54,47.3,,,
2017-11-07T01:47:01.362Z,,56.6,54,47.2,,,
2017-11-07T01:47:11.359Z,,55.7,54,47.2,,,
2017-11-07T01:47:21.366Z,,54.9,54,47.2,,,
2017-11-07T01:47:31.367Z,,54.6,54,47.1,,,
2017-11-07T01:47:41.367Z,44,55.2,54,47.1,,0,2
2017-11-07T01:47:51.367Z,33,58,54,47,,,
2017-11-07T01:48:01.364Z,29,57.9,54,46.9,,,
2017-11-07T01:48:11.385Z,,58.2,54,46.9,,,
2017-11-07T01:48:21.354Z,30,59.3,54,46.8,,,
2017-11-07T01:48:31.354Z,29,60,54,46.8,,,
2017-11-07T01:48:41.364Z,,60.4,54,46.7,,,
2017-11-07T01:48:51.354Z,,61.1,54,46.7,,,
2017-11-07T01:49:01.359Z,,61.5,54,46.8,,,
2017-11-07T01:49:11.355Z,,62,54,46.8,,,
2017-11-07T01:49:21.361Z,,62.5,54,46.8,,,
2017-11-07T01:49:31.355Z,30,62.7,54,46.9,,,
2017-11-07T01:49:41.386Z,29,63.1,54,46.9,,,
2017-11-07T01:49:51.369Z,30,63.4,54,46.9,,,
2017-11-07T01:50:01.363Z,,63.6,54,47,,,
2017-11-07T01:50:11.357Z,29,64,54,47,,,
2017-11-07T01:50:21.370Z,,64.1,54,47.1,,,
2017-11-07T01:50:31.363Z,,64.4,54,47.2,,,
2017-11-07T01:50:41.356Z,,64.6,54,47.2,,,
2017-11-07T01:50:51.361Z,,64.7,54,47.3,,,
2017-11-07T01:51:01.358Z,0,64.8,54,47.3,,0,2
2017-11-07T01:51:11.359Z,,61.9,54,47.4,,,
2017-11-07T01:51:21.358Z,,60.9,54,47.4,,,
2017-11-07T01:51:31.358Z,,59.9,54,47.5,,,
2017-11-07T01:51:41.369Z,,58.9,54,47.5,,,
2017-11-07T01:51:51.365Z,,57.9,54,47.5,,,
2017-11-07T01:52:01.358Z,,56.9,54,47.5,,,
2017-11-07T01:52:11.358Z,,56.8,54,47.5,,,
2017-11-07T01:52:21.368Z,,55.9,54,47.4,,,
2017-11-07T01:52:31.386Z,,55.5,54,47.4,,,
2017-11-07T01:52:41.366Z,,54.8,54,47.3,,0,2
2017-11-07T01:52:51.358Z,40,58.1,54,47.2,,,
2017-11-07T01:53:01.363Z,32,58.9,54,47.2,,,
2017-11-07T01:53:11.357Z,29,59,54,47.1,,,
2017-11-07T01:53:21.360Z,,60.1,54,47,,,
2017-11-07T01:53:31.362Z,,61.1,54,47,,,
2017-11-07T01:53:41.361Z,,62,54,46.9,,,
2017-11-07T01:53:51.359Z,,62.1,54,46.9,,,
2017-11-07T01:54:01.364Z,29,63.1,54,46.9,,,
2017-11-07T01:54:11.362Z,,63.3,54,47,,,
2017-11-07T01:54:21.361Z,29,64,54,47,,,
2017-11-07T01:54:31.359Z,,64.1,54,47.1,,,
2017-11-07T01:54:41.363Z,30,64.5,54,47.1,,,
2017-11-07T01:54:51.361Z,29,64.7,54,47.2,,,
2017-11-07T01:55:01.375Z,0,63.9,54,47.2,,0,2
2017-11-07T01:55:11.366Z,,61.9,54,47.3,,,
2017-11-07T01:55:21.361Z,,60.9,54,47.3,,,
2017-11-07T01:55:31.359Z,,59.8,54,47.4,,,
2017-11-07T01:55:41.361Z,,58.9,54,47.5,,,
2017-11-07T01:55:51.373Z,,57.9,54,47.5,,,
2017-11-07T01:56:01.358Z,,57.7,54,47.5,,,
2017-11-07T01:56:11.361Z,,56.9,54,47.5,,,
2017-11-07T01:56:21.360Z,,56.4,54,47.5,,,
2017-11-07T01:56:36.461Z,0,55.9,54,47.5,61,0,2
2017-11-07T01:56:41.372Z,,55.3,54,47.4,,,
2017-11-07T01:56:51.373Z,,54.9,54,47.3,,,
2017-11-07T01:57:06.413Z,,54.5,54,47.2,,,
2017-11-07T01:57:11.360Z,,53.9,54,47.2,,,
2017-11-07T01:57:21.372Z,,53.7,54,47.1,,,
2017-11-07T01:57:31.360Z,,53.4,54,47,,,
2017-11-07T01:57:41.374Z,,53,54,46.9,,0,2
2017-11-07T01:57:51.371Z,36,57.1,54,46.8,,,
2017-11-07T01:58:01.375Z,32,57.6,54,46.7,,,
2017-11-07T01:58:11.409Z,29,58,54,46.6,,,
2017-11-07T01:58:21.370Z,30,59,54,46.5,,,
2017-11-07T01:58:31.370Z,29,60,54,46.5,,,
2017-11-07T01:58:41.380Z,30,60.5,54,46.5,,,
2017-11-07T01:58:51.413Z,30,61.1,54,46.5,,,
2017-11-07T01:59:01.374Z,,62,54,46.5,,,
2017-11-07T01:59:11.370Z,29,62.2,54,46.5,,,
2017-11-07T01:59:21.369Z,,62.6,54,46.6,,,
2017-11-07T01:59:31.375Z,,63.1,54,46.6,,,
2017-11-07T01:59:41.368Z,30,63.4,54,46.7,,,
2017-11-07T01:59:51.375Z,,64,54,46.7,,,
2017-11-07T02:00:01.373Z,29,64.1,54,46.8,,,
2017-11-07T02:00:11.376Z,,64.4,54,46.8,,,
2017-11-07T02:00:21.413Z,,64.6,54,46.9,,,
2017-11-07T02:00:31.412Z,30,64.8,54,47,,,
2017-11-07T02:00:41.412Z,0,64.9,54,47.1,,0,2
2017-11-07T02:00:51.367Z,,62.8,54,47.2,,,
2017-11-07T02:01:01.367Z,,61.6,54,47.2,,,
2017-11-07T02:01:11.374Z,,59.9,54,47.3,,,
2017-11-07T02:01:21.410Z,,58.9,54,47.3,,,
2017-11-07T02:01:31.416Z,,58.6,54,47.3,,,
2017-11-07T02:01:41.412Z,,57.8,54,47.3,,,
2017-11-07T02:01:51.368Z,,56.9,54,47.3,,,
2017-11-07T02:02:01.369Z,,56.3,54,47.3,,,
2017-11-07T02:02:11.413Z,,55.7,54,47.2,,,
2017-11-07T02:02:21.370Z,,54.9,54,47.2,,,
2017-11-07T02:02:31.370Z,,54.7,54,47.1,,,
2017-11-07T02:02:41.384Z,,53.9,54,47,,0,2
2017-11-07T02:02:51.390Z,40,57,54,47,,,
2017-11-07T02:03:01.371Z,31,58.2,54,46.9,,,
2017-11-07T02:03:11.367Z,29,59.1,54,46.8,,,
2017-11-07T02:03:21.368Z,30,60,54,46.8,,,
2017-11-07T02:03:31.365Z,29,60.2,54,46.7,,,
2017-11-07T02:03:41.366Z,30,61.1,54,46.7,,,
2017-11-07T02:03:51.366Z,29,62,54,46.7,,,
2017-11-07T02:04:01.366Z,,62.2,54,46.7,,,
2017-11-07T02:04:11.397Z,29,63.1,54,46.7,,,
2017-11-07T02:04:21.400Z,,63.3,54,46.8,,,
2017-11-07T02:04:31.372Z,,64,54,46.8,,,
2017-11-07T02:04:41.369Z,,64.1,54,46.9,,,
2017-11-07T02:04:51.385Z,,64.5,54,47,,,
2017-11-07T02:05:01.367Z,,64.8,54,47,,,
2017-11-07T02:05:11.369Z,0,63.6,54,47.1,,0,2
2017-11-07T02:05:21.368Z,,61.9,54,47.1,,,
2017-11-07T02:05:31.364Z,,60.8,54,47.2,,,
2017-11-07T02:05:41.372Z,,59.9,54,47.3,,,
2017-11-07T02:05:51.367Z,,58.9,54,47.4,,,
2017-11-07T02:06:01.367Z,,57.9,54,47.4,,,
2017-11-07T02:06:11.373Z,,57.6,54,47.4,,,
2017-11-07T02:06:21.370Z,,56.8,54,47.4,,,
2017-11-07T02:06:31.372Z,,56.3,54,47.4,,,
2017-11-07T02:06:41.368Z,,55.7,54,47.3,,,
2017-11-07T02:06:51.408Z,,54.9,54,47.3,,,
2017-11-07T02:07:01.366Z,,54.7,54,47.2,,,
2017-11-07T02:07:11.418Z,,54.3,54,47.2,,,
2017-11-07T02:07:21.401Z,,53.9,54,47.1,,,
2017-11-07T02:07:31.410Z,,53.6,54,47.1,,,
2017-11-07T02:07:41.401Z,,53.1,54,47,,0,2
2017-11-07T02:07:51.400Z,36,57.1,54,46.9,,,
2017-11-07T02:08:01.370Z,31,57.6,54,46.9,,,
2017-11-07T02:08:11.400Z,29,58.1,54,46.8,,,
2017-11-07T02:08:21.369Z,,59.1,54,46.7,,,
2017-11-07T02:08:31.368Z,,60,54,46.7,,,
2017-11-07T02:08:41.400Z,30,61.1,54,46.7,,,
2017-11-07T02:08:51.399Z,29,61.3,54,46.7,,,
2017-11-07T02:09:01.371Z,29,62,54,46.7,,,
2017-11-07T02:09:11.375Z,,62.5,54,46.8,,,
2017-11-07T02:09:21.368Z,,63.1,54,46.8,,,
2017-11-07T02:09:31.382Z,,63.4,54,46.8,,,
2017-11-07T02:09:41.395Z,,64,54,46.9,,,
2017-11-07T02:09:51.371Z,,64.2,54,46.9,,,
2017-11-07T02:10:01.390Z,,64.6,54,46.9,,,
2017-11-07T02:10:11.405Z,,64.8,54,46.9,,,
2017-11-07T02:10:21.370Z,0,62.8,54,47,,0,2
2017-11-07T02:10:31.374Z,,61.9,54,47,,,
2017-11-07T02:10:41.371Z,,60.9,54,47.1,,,
2017-11-07T02:10:51.367Z,,59.8,54,47.1,,,
2017-11-07T02:11:01.373Z,,58.8,54,47.1,,,
2017-11-07T02:11:11.371Z,,57.9,54,47.1,,,
2017-11-07T02:11:21.396Z,,56.9,54,47.2,,,
2017-11-07T02:11:31.392Z,,56.6,54,47.1,,,
2017-11-07T02:11:41.382Z,,55.9,54,47.2,,,
2017-11-07T02:11:51.395Z,,55.4,54,47.1,,,
2017-11-07T02:12:01.383Z,,54.9,54,47.1,,,
2017-11-07T02:12:11.373Z,,54.4,54,47,,,
2017-11-07T02:12:21.372Z,,53.9,54,47,,,
2017-11-07T02:12:31.372Z,,53.6,54,46.9,,,
2017-11-07T02:12:41.378Z,,53.1,54,46.8,,0,2
2017-11-07T02:12:51.379Z,36,57.1,54,46.7,,,
2017-11-07T02:13:01.371Z,31,57.6,54,46.7,,,
2017-11-07T02:13:11.400Z,29,58,54,46.6,,,
2017-11-07T02:13:21.380Z,,59.1,54,46.5,,,
2017-11-07T02:13:31.370Z,29,60,54,46.4,,,
2017-11-07T02:13:41.374Z,30,60.5,54,46.4,,,
2017-11-07T02:13:51.374Z,29,61.2,54,46.4,,,
2017-11-07T02:14:01.392Z,29,62,54,46.5,,,
2017-11-07T02:14:11.392Z,30,62.4,54,46.5,,,
2017-11-07T02:14:21.375Z,30,63.1,54,46.5,,,
2017-11-07T02:14:31.370Z,29,63.4,54,46.6,,,
2017-11-07T02:14:41.375Z,,64,54,46.6,,,
2017-11-07T02:14:51.370Z,,64.1,54,46.7,,,
2017-11-07T02:15:01.372Z,,64.5,54,46.7,,,
2017-11-07T02:15:11.374Z,,64.7,54,46.7,,,
2017-11-07T02:15:21.380Z,0,64.8,54,46.8,,0,2
2017-11-07T02:15:31.391Z,,61.8,54,46.8,,,
2017-11-07T02:15:41.376Z,,61.4,54,46.9,,,
2017-11-07T02:15:51.381Z,,59.8,54,46.9,,,
2017-11-07T02:16:01.374Z,,58.9,54,46.9,,,
2017-11-07T02:16:11.378Z,,58.5,54,46.9,,,
2017-11-07T02:16:21.377Z,,57.7,54,46.9,,,
2017-11-07T02:16:31.377Z,,56.8,54,46.9,,,
2017-11-07T02:16:41.378Z,,55.9,54,46.9,,,
2017-11-07T02:16:51.788Z,,55.6,54,46.8,,,
2017-11-07T02:17:01.376Z,,54.9,54,46.8,,,
2017-11-07T02:17:11.375Z,,54.6,54,46.7,,,
2017-11-07T02:17:21.377Z,,53.9,54,46.7,,,
2017-11-07T02:17:31.373Z,,53.8,54,46.6,,,
2017-11-07T02:17:41.391Z,,53.2,54,46.5,,0,2
2017-11-07T02:17:51.382Z,38,57,54,46.5,,,
2017-11-07T02:18:06.426Z,31,57.7,54,46.4,,,
2017-11-07T02:18:11.381Z,29,58,54,46.3,,,
2017-11-07T02:18:21.377Z,29,59.1,54,46.3,,,
2017-11-07T02:18:31.377Z,30,60,54,46.2,,,
2017-11-07T02:18:41.379Z,29,61.1,54,46.2,,,
2017-11-07T02:18:51.378Z,,61.3,54,46.2,,,
2017-11-07T02:19:01.380Z,30,62,54,46.3,,,
2017-11-07T02:19:11.386Z,29,62.5,54,46.3,,,
2017-11-07T02:19:21.391Z,29,63.1,54,46.3,,,
2017-11-07T02:19:31.378Z,,63.4,54,46.4,,,
2017-11-07T02:19:41.387Z,29,64,54,46.4,,,
2017-11-07T02:19:51.388Z,,64.2,54,46.5,,,
2017-11-07T02:20:06.437Z,,64.5,54,46.6,,,
2017-11-07T02:20:11.384Z,,64.7,54,46.6,,,
2017-11-07T02:20:21.386Z,0,63.9,54,46.7,,0,2
2017-11-07T02:20:36.482Z,,61.9,54,46.8,,,
2017-11-07T02:20:41.479Z,,60.9,54,46.8,,,
2017-11-07T02:20:51.389Z,,59.9,54,46.9,,,
2017-11-07T02:21:01.929Z,,58.9,54,46.9,,,
2017-11-07T02:21:11.386Z,,57.9,54,47,,,
2017-11-07T02:21:21.477Z,,57.6,54,47,,,
2017-11-07T02:21:31.385Z,,56.8,54,47,,,
2017-11-07T02:21:41.385Z,,55.9,54,47,,,
2017-11-07T02:21:51.383Z,,55.6,54,47,,,
2017-11-07T02:22:01.382Z,,54.9,54,46.9,,,
2017-11-07T02:22:16.444Z,,54.6,54,46.9,,,
2017-11-07T02:22:21.383Z,,53.9,54,46.8,,,
2017-11-07T02:22:31.383Z,,53.7,54,46.8,,,
2017-11-07T02:22:46.479Z,,53.2,54,46.7,,0,2
2017-11-07T02:22:51.379Z,38,57,54,46.6,,,
2017-11-07T02:23:01.382Z,31,57.7,54,46.6,,,
2017-11-07T02:23:11.379Z,29,58,54,46.5,,,
2017-11-07T02:23:21.375Z,,59.1,54,46.4,,,
2017-11-07T02:23:31.380Z,30,60,54,46.4,,,
2017-11-07T02:23:41.375Z,29,61.1,54,46.4,,,
2017-11-07T02:23:51.379Z,,61.3,54,46.4,,,
2017-11-07T02:24:01.381Z,,62,54,46.4,,,
2017-11-07T02:24:11.379Z,,62.5,54,46.5,,,
2017-11-07T02:24:21.381Z,,63.1,54,46.5,,,
2017-11-07T02:24:31.380Z,,63.4,54,46.5,,,
2017-11-07T02:24:41.383Z,,64,54,46.6,,,
2017-11-07T02:24:51.385Z,,64.1,54,46.7,,,
2017-11-07T02:25:01.379Z,,64.5,54,46.7,,,
2017-11-07T02:25:11.378Z,30,64.7,54,46.8,,,
2017-11-07T02:25:21.387Z,0,64.8,54,46.8,,0,2
2017-11-07T02:25:31.381Z,,61.9,54,46.9,,,
2017-11-07T02:25:41.377Z,,60.9,54,46.9,,,
2017-11-07T02:25:51.380Z,,59.9,54,47,,,
2017-11-07T02:26:01.389Z,,58.9,54,47,,,
2017-11-07T02:26:11.382Z,,58.4,54,47,,,
2017-11-07T02:26:21.380Z,,57.6,54,47,,,
2017-11-07T02:26:31.379Z,,56.9,54,47,,,
2017-11-07T02:26:41.383Z,,55.9,54,47,,,
2017-11-07T02:26:51.378Z,,55.6,54,46.9,,,
2017-11-07T02:27:01.394Z,,54.9,54,46.9,,,
2017-11-07T02:27:11.380Z,,54.6,54,46.8,,,
2017-11-07T02:27:21.380Z,,53.9,54,46.7,,,
2017-11-07T02:27:31.378Z,,53.7,54,46.7,,,
2017-11-07T02:27:41.395Z,,53.2,54,46.6,,,
2017-11-07T02:27:51.387Z,38,57,54,46.5,,0,2
2017-11-07T02:28:01.383Z,31,57.7,54,46.4,,,
2017-11-07T02:28:11.381Z,29,58.1,54,46.3,,,
2017-11-07T02:28:21.393Z,,59.1,54,46.2,,,
2017-11-07T02:28:31.378Z,,60,54,46.2,,,
2017-11-07T02:28:41.380Z,,60.6,54,46.2,,,
2017-11-07T02:28:51.379Z,30,61.2,54,46.2,,,
2017-11-07T02:29:01.392Z,29,62,54,46.2,,,
2017-11-07T02:29:11.380Z,30,62.5,54,46.2,,,
2017-11-07T02:29:21.382Z,29,63.1,54,46.3,,,
2017-11-07T02:29:31.382Z,,63.4,54,46.3,,,
2017-11-07T02:29:41.392Z,30,64,54,46.4,,,
2017-11-07T02:29:51.381Z,29,64.1,54,46.4,,,
2017-11-07T02:30:01.382Z,30,64.5,54,46.5,,,
2017-11-07T02:30:11.383Z,29,64.7,54,46.6,,,
2017-11-07T02:30:21.395Z,0,64.9,54,46.6,,0,2
