Time,HwTSet,PrimTSet,HwTOutlet,ActPow,HwActive,ChActive,PrimT
2017-11-01T17:56:56.925Z,54,,38.5,,,,60.8
2017-11-01T17:57:06.922Z,54,,38.5,,,,59.8
2017-11-01T17:57:16.923Z,54,,38.5,,,,58.9
2017-11-01T17:57:26.922Z,54,,38.5,,,,58.4
2017-11-01T17:57:36.924Z,54,,38.5,,,,57.8
2017-11-01T17:57:46.924Z,54,,38.5,,,,56.9
2017-11-01T17:57:56.925Z,54,,38.4,,,,56.5
2017-11-01T17:58:06.931Z,54,,38.4,,,,55.7
2017-11-01T17:58:16.924Z,54,,38.3,,,,55.3
2017-11-01T17:58:39.752Z,54,,38.2,,,,54.8
2017-11-01T17:58:39.753Z,54,,38.2,,,,54.4
2017-11-01T17:58:46.936Z,54,,38.2,,,,53.8
2017-11-01T17:58:56.926Z,54,,38.2,,,,53.4
2017-11-01T17:59:06.930Z,54,,38.1,,,,53
2017-11-01T17:59:16.927Z,54,,38.1,,,,52.8
2017-11-01T17:59:26.929Z,54,,38,45,0,2,53.1
2017-11-01T17:59:36.930Z,54,,37.9,36,,,56.4
2017-11-01T17:59:46.925Z,54,,37.8,29,,,56.8
2017-11-01T17:59:56.923Z,54,,37.9,29,,,58.1
2017-11-01T18:00:06.930Z,54,,38,,,,59
2017-11-01T18:00:16.925Z,54,,38,,,,60
2017-11-01T18:00:26.925Z,54,,38.1,,,,60.6
2017-11-01T18:00:36.930Z,54,,38.2,,,,61.4
2017-11-01T18:00:46.926Z,54,,38.3,30,,,62.2
2017-11-01T18:00:56.927Z,54,,38.4,29,,,63.1
2017-11-01T18:01:06.929Z,54,,38.5,,,,63.5
2017-11-01T18:01:16.928Z,54,,38.5,,,,64.1
2017-11-01T18:01:26.927Z,54,,38.6,,,,64.7
2017-11-01T18:01:36.928Z,54,,38.6,0,0,2,63.8
2017-11-01T18:01:46.931Z,54,,38.7,,,,61.9
2017-11-01T18:01:56.932Z,54,,38.6,,,,61.5
2017-11-01T18:02:06.933Z,54,,38.6,,,,59.9
2017-11-01T18:02:16.933Z,54,,38.6,,,,59.5
2017-11-01T18:02:26.931Z,54,,38.6,,,,58.6
2017-11-01T18:02:37.007Z,54,,38.6,,,,57.9
2017-11-01T18:02:46.927Z,54,,38.5,,,,56.9
2017-11-01T18:02:56.933Z,54,,38.5,,,,56.4
2017-11-01T18:03:06.938Z,54,,38.4,,,,55.7
2017-11-01T18:03:16.931Z,54,,38.4,,,,54.9
2017-11-01T18:03:26.929Z,54,,38.3,,,,54.6
2017-11-01T18:03:36.929Z,54,,38.2,,,,53.9
2017-11-01T18:03:46.932Z,54,,38.1,,,,53.6
2017-11-01T18:03:56.930Z,54,,38.1,,,,53.1
2017-11-01T18:04:06.929Z,54,,38,,,,52.7
2017-11-01T18:04:16.930Z,54,,38,,,,52.2
2017-11-01T18:04:26.932Z,54,,37.9,44,0,2,52.1
2017-11-01T18:04:36.930Z,54,,37.9,35,,,56.1
2017-11-01T18:04:46.927Z,54,,37.8,29,,,56.3
2017-11-01T18:04:56.926Z,54,,37.8,30,,,57.2
2017-11-01T18:05:06.938Z,54,,37.9,29,,,58.4
2017-11-01T18:05:16.934Z,54,,37.9,,,,59.1
2017-11-01T18:05:26.927Z,54,,37.9,,,,60
2017-11-01T18:05:36.928Z,54,,38,,,,60.7
2017-11-01T18:05:46.939Z,54,,38.1,,,,61.4
2017-11-01T18:05:56.928Z,54,,38.2,,,,62.1
2017-11-01T18:06:06.934Z,54,,38.2,,,,62.7
2017-11-01T18:06:16.929Z,54,,38.3,,,,63.3
2017-11-01T18:06:26.940Z,54,,38.4,29,,,64
2017-11-01T18:06:36.928Z,54,,38.4,,,,64.4
2017-11-01T18:06:46.946Z,54,,38.5,,,,64.7
2017-11-01T18:06:56.944Z,54,,38.6,0,0,2,63.6
2017-11-01T18:07:06.929Z,54,,38.7,,,,61.9
2017-11-01T18:07:16.933Z,54,,38.7,,,,61.4
2017-11-01T18:07:26.935Z,54,,38.7,,,,59.9
2017-11-01T18:07:36.929Z,54,,38.6,,,,58.9
2017-11-01T18:07:46.934Z,54,,38.6,,,,58.4
2017-11-01T18:07:56.930Z,54,,38.6,,,,57.6
2017-11-01T18:08:06.936Z,54,,38.5,,,,56.8
2017-11-01T18:08:16.938Z,54,,38.5,,,,55.9
2017-11-01T18:08:27.063Z,54,,38.5,,,,55.4
2017-11-01T18:08:42.004Z,54,,38.4,,,,54.8
2017-11-01T18:08:46.935Z,54,,38.3,,,,54.3
2017-11-01T18:08:56.933Z,54,,38.2,,,,53.7
2017-11-01T18:09:06.933Z,54,,38.1,,,,53.2
2017-11-01T18:09:21.962Z,54,,38,,,,52.8
2017-11-01T18:09:44.578Z,54,,37.9,,0,2,52.3
2017-11-01T18:09:44.588Z,54,,37.9,36,,,56.3
2017-11-01T18:09:46.934Z,54,,37.9,29,,,56.7
2017-11-01T18:09:56.933Z,54,,37.9,,,,58
2017-11-01T18:10:06.940Z,54,,37.9,,,,58.7
2017-11-01T18:10:16.931Z,54,,37.9,,,,59.4
2017-11-01T18:10:26.937Z,54,,37.9,30,,,60.2
2017-11-01T18:10:36.933Z,54,,38,30,,,61.1
2017-11-01T18:10:46.936Z,54,,38.1,29,,,62
2017-11-01T18:10:56.933Z,54,,38.2,30,,,62.5
2017-11-01T18:11:06.935Z,54,,38.2,29,,,63.1
2017-11-01T18:11:16.930Z,54,,38.3,30,,,63.6
2017-11-01T18:11:26.932Z,54,,38.3,29,,,64.2
2017-11-01T18:11:36.936Z,54,,38.4,,,,64.7
2017-11-01T18:11:46.935Z,54,,38.5,0,0,2,63.6
2017-11-01T18:11:56.946Z,54,,38.6,,,,61.9
2017-11-01T18:12:06.938Z,54,,38.7,,,,61.5
2017-11-01T18:12:16.940Z,54,,38.7,,,,59.9
2017-11-01T18:12:26.935Z,54,,38.7,,,,59.5
2017-11-01T18:12:36.933Z,54,,38.6,,,,58.6
2017-11-01T18:12:46.937Z,54,,38.6,,,,57.9
2017-11-01T18:12:56.939Z,54,,38.6,,,,56.9
2017-11-01T18:13:06.931Z,54,,38.6,,,,56.5
2017-11-01T18:13:16.933Z,54,,38.5,,,,55.9
2017-11-01T18:13:26.939Z,54,,38.4,,,,55.2
2017-11-01T18:13:36.943Z,54,,38.4,,,,54.7
2017-11-01T18:13:46.936Z,54,,38.3,,,,54.1
2017-11-01T18:13:56.936Z,54,,38.3,,,,53.7
2017-11-01T18:14:06.934Z,54,,38.3,,,,53.3
2017-11-01T18:14:16.957Z,54,,38.2,,,,52.9
2017-11-01T18:14:26.937Z,54,,38.2,44,0,2,53.3
2017-11-01T18:14:36.937Z,54,,38.1,38,,,56.3
2017-11-01T18:14:46.936Z,54,,38.1,29,,,56.9
2017-11-01T18:14:56.933Z,54,,38.1,,,,58.1
2017-11-01T18:15:06.942Z,54,,38.1,,,,59
2017-11-01T18:15:16.950Z,54,,38.1,30,,,60
2017-11-01T18:15:26.938Z,54,,38.2,29,,,60.6
2017-11-01T18:15:36.941Z,54,,38.3,30,,,61.4
2017-11-01T18:15:46.934Z,54,,38.3,29,,,62.1
2017-11-01T18:15:56.940Z,54,,38.4,,,,63.1
2017-11-01T18:16:06.939Z,54,,38.5,,,,63.5
2017-11-01T18:16:16.936Z,54,,38.6,29,,,64.1
2017-11-01T18:16:26.937Z,54,,38.6,,,,64.7
2017-11-01T18:16:36.935Z,54,,38.7,0,0,2,63.9
2017-11-01T18:16:46.937Z,54,,38.7,,,,62.2
2017-11-01T18:16:56.936Z,54,,38.8,,,,61.6
2017-11-01T18:17:06.946Z,54,,38.8,,,,60.5
2017-11-01T18:17:22.030Z,54,,38.8,,,,59.6
2017-11-01T18:17:26.941Z,54,,38.8,,,,58.8
2017-11-01T18:17:36.938Z,54,,38.7,,,,57.9
2017-11-01T18:17:46.935Z,54,,38.7,,,,57.3
2017-11-01T18:17:56.939Z,54,,38.6,,,,56.7
2017-11-01T18:18:06.941Z,54,,38.6,,,,56.1
2017-11-01T18:18:16.936Z,54,,38.5,,,,55.5
2017-11-01T18:18:26.941Z,54,,38.5,,,,54.9
2017-11-01T18:18:36.942Z,54,,38.4,,,,54.5
2017-11-01T18:18:46.941Z,54,,38.4,,,,53.9
2017-11-01T18:18:56.936Z,54,,38.3,,,,53.6
2017-11-01T18:19:06.936Z,54,,38.3,,,,53.2
2017-11-01T18:19:16.938Z,54,,38.2,,,,52.9
2017-11-01T18:19:26.939Z,54,,38.2,44,0,2,52.7
2017-11-01T18:19:37.087Z,54,,38.1,38,,,56.3
2017-11-01T18:19:46.943Z,54,,38.1,30,,,56.9
2017-11-01T18:19:56.942Z,54,,38.1,29,,,58
2017-11-01T18:20:06.941Z,54,,38.1,,,,59.1
2017-11-01T18:20:16.937Z,54,,38.1,,,,60
2017-11-01T18:20:26.939Z,54,,38.2,,,,61.1
2017-11-01T18:20:36.940Z,54,,38.2,,,,61.5
2017-11-01T18:20:46.935Z,54,,38.3,,,,62.4
2017-11-01T18:20:56.942Z,54,,38.4,30,,,63.1
2017-11-01T18:21:07.126Z,54,,38.5,29,,,63.8
2017-11-01T18:21:16.943Z,54,,38.5,,,,64.4
2017-11-01T18:21:26.939Z,54,,38.6,0,,,65.1
2017-11-01T18:21:36.944Z,54,,38.7,,0,2,62.8
2017-11-01T18:21:46.938Z,54,,38.8,,,,61.9
2017-11-01T18:21:56.940Z,54,,38.9,,,,60.8
2017-11-01T18:22:08.164Z,54,,38.9,,,,59.9
2017-11-01T18:22:16.940Z,54,,38.8,,,,59.3
2017-11-01T18:22:26.940Z,54,,38.8,,,,58.5
2017-11-01T18:22:36.939Z,54,,38.7,,,,57.8
2017-11-01T18:22:46.938Z,54,,38.7,,,,57.1
2017-11-01T18:22:56.940Z,54,,38.6,,,,56.5
2017-11-01T18:23:06.940Z,54,,38.5,,,,55.9
2017-11-01T18:23:16.942Z,54,,38.5,,,,55.4
2017-11-01T18:23:26.946Z,54,,38.4,,,,54.9
2017-11-01T18:23:36.943Z,54,,38.4,,,,54.4
2017-11-01T18:23:46.944Z,54,,38.3,,,,53.9
2017-11-01T18:23:56.940Z,54,,38.3,,,,53.5
2017-11-01T18:24:06.950Z,54,,38.3,,,,53.1
2017-11-01T18:24:16.938Z,54,,38.2,,,,52.8
2017-11-01T18:24:26.945Z,54,,38.1,,0,2,52.4
2017-11-01T18:24:36.941Z,54,,38.1,37,,,56.5
2017-11-01T18:24:46.942Z,54,,38.1,29,,,56.9
2017-11-01T18:24:56.941Z,54,,38.1,,,,58
2017-11-01T18:25:06.941Z,54,,38.2,,,,59.1
2017-11-01T18:25:16.940Z,54,,38.2,,,,60
2017-11-01T18:25:27.106Z,54,,38.3,30,,,60.7
2017-11-01T18:25:36.941Z,54,,38.4,29,,,61.5
2017-11-01T18:25:46.942Z,54,,38.5,,,,62.4
2017-11-01T18:25:56.939Z,54,,38.5,,,,63.2
2017-11-01T18:26:06.943Z,54,,38.5,,,,63.8
2017-11-01T18:26:16.944Z,54,,38.6,,,,64.4
2017-11-01T18:26:26.943Z,54,,38.6,,,,65.1
2017-11-01T18:26:36.944Z,54,,38.7,0,0,2,62.8
2017-11-01T18:26:46.941Z,54,,41.4,,,,61.9
2017-11-01T18:26:56.945Z,54,,41.4,,,,60.8
2017-11-01T18:27:06.944Z,54,,41.4,,,,59.9
2017-11-01T18:27:16.941Z,54,,41.3,,,,59.4
2017-11-01T18:27:26.944Z,54,,41.2,,,,58.5
2017-11-01T18:27:36.944Z,54,,41.1,,,,57.8
2017-11-01T18:27:46.939Z,54,,40.9,,,,56.9
2017-11-01T18:27:56.944Z,54,,40.7,,,,56.5
2017-11-01T18:28:06.947Z,54,,40.6,,,,55.7
2017-11-01T18:28:16.946Z,54,,40.5,,,,55.3
2017-11-01T18:28:26.944Z,54,,40.3,,,,54.8
2017-11-01T18:28:36.943Z,54,,40.2,,,,54.3
2017-11-01T18:28:46.944Z,54,,40.1,,,,53.8
2017-11-01T18:28:56.944Z,54,,40,,,,53.4
2017-11-01T18:29:06.944Z,54,,39.9,,,,52.9
2017-11-01T18:29:16.942Z,54,,39.8,,,,52.7
2017-11-01T18:29:26.945Z,54,,39.7,,0,2,52.3
2017-11-01T18:29:36.945Z,54,,39.7,37,,,56.4
2017-11-01T18:29:46.949Z,54,,39.6,29,,,56.7
2017-11-01T18:29:56.946Z,54,,39.5,,,,58
2017-11-01T18:30:06.946Z,54,,39.5,29,,,59
2017-11-01T18:30:16.946Z,54,,39.4,,,,59.6
2017-11-01T18:30:32.005Z,54,,39.4,30,,,60.6
2017-11-01T18:30:36.958Z,54,,39.3,29,,,61.3
2017-11-01T18:30:46.946Z,54,,39.2,30,,,62.1
2017-11-01T18:30:56.946Z,54,,39.2,29,,,63.1
2017-11-01T18:31:06.946Z,54,,39.2,,,,63.5
2017-11-01T18:31:16.942Z,54,,39.1,,,,64.1
2017-11-01T18:31:26.947Z,54,,39.1,,,,64.7
2017-11-01T18:31:36.947Z,54,,38.9,0,0,2,63.8
2017-11-01T18:31:46.948Z,54,,38.9,,,,62.2
2017-11-01T18:31:56.947Z,54,,38.9,,,,61.6
2017-11-01T18:32:06.945Z,54,,38.8,,,,60.4
2017-11-01T18:32:28.275Z,54,,38.8,,,,59.6
2017-11-01T18:32:28.276Z,54,,38.8,,,,58.7
2017-11-01T18:32:36.948Z,54,,38.7,,,,57.9
2017-11-01T18:32:46.948Z,54,,38.7,,,,57.3
2017-11-01T18:32:56.949Z,54,,38.7,,,,56.6
2017-11-01T18:33:07.035Z,54,,38.7,,,,55.9
2017-11-01T18:33:16.942Z,54,,38.6,,,,55.4
2017-11-01T18:33:26.948Z,54,,38.6,,,,54.9
2017-11-01T18:33:36.949Z,54,,38.6,,,,54.4
2017-11-01T18:33:46.945Z,54,,38.6,,,,53.9
2017-11-01T18:33:56.945Z,54,,38.6,,,,53.5
2017-11-01T18:34:06.946Z,54,,38.5,,,,53
2017-11-01T18:34:16.947Z,54,,38.5,,,,52.7
2017-11-01T18:34:26.949Z,54,,38.6,,0,2,52.3
2017-11-01T18:34:36.948Z,54,,38.5,36,,,56.4
2017-11-01T18:34:46.946Z,54,,38.5,29,,,56.7
2017-11-01T18:34:56.950Z,54,,38.5,,,,58
2017-11-01T18:35:06.951Z,54,,38.5,,,,59
2017-11-01T18:35:16.944Z,54,,38.5,,,,59.7
2017-11-01T18:35:26.944Z,54,,38.5,,,,60.6
2017-11-01T18:35:36.950Z,54,,38.5,,,,61.4
2017-11-01T18:35:46.947Z,54,,38.5,,,,62.1
2017-11-01T18:35:56.951Z,54,,38.5,29,,,63.1
2017-11-01T18:36:06.951Z,54,,38.5,,,,63.5
2017-11-01T18:36:16.947Z,54,,38.5,,,,64.1
2017-11-01T18:36:26.947Z,54,,38.5,,,,64.7
2017-11-01T18:36:36.951Z,54,,38.5,0,0,2,63.8
2017-11-01T18:36:46.948Z,54,,38.5,,,,61.9
2017-11-01T18:36:56.984Z,54,,38.6,,,,61.5
2017-11-01T18:37:06.953Z,54,,38.6,,,,60.4
2017-11-01T18:37:16.951Z,54,,38.6,,,,59.5
2017-11-01T18:37:26.951Z,54,,38.6,,,,58.7
2017-11-01T18:37:36.960Z,54,,38.6,,,,57.9
2017-11-01T18:37:46.952Z,54,,38.7,,,,57.2
2017-11-01T18:37:56.954Z,54,,38.7,,,,56.6
2017-11-01T18:38:06.945Z,54,,38.7,,,,55.9
2017-11-01T18:38:16.957Z,54,,38.8,,,,55.4
2017-11-01T18:38:26.946Z,54,,38.8,,,,54.9
2017-11-01T18:38:36.953Z,54,,38.8,,,,54.4
2017-11-01T18:38:46.958Z,54,,38.9,,,,53.9
2017-11-01T18:38:56.948Z,54,,38.9,,,,53.5
2017-11-01T18:39:06.956Z,54,,39.1,,,,53.1
2017-11-01T18:39:16.949Z,54,,39.1,,,,52.8
2017-11-01T18:39:26.969Z,54,,39.1,44,0,2,52.4
2017-11-01T18:39:36.947Z,54,,39.2,36,,,56.4
2017-11-01T18:39:46.953Z,54,,39.2,30,,,56.8
2017-11-01T18:39:56.946Z,54,,39.3,30,,,58.1
2017-11-01T18:40:06.970Z,54,,39.3,29,,,59
2017-11-01T18:40:16.951Z,54,,39.4,29,,,60
2017-11-01T18:40:26.954Z,54,,39.4,,,,60.7
2017-11-01T18:40:36.948Z,54,,39.5,,,,61.4
2017-11-01T18:40:46.948Z,54,,39.5,,,,62.2
2017-11-01T18:40:56.948Z,54,,39.6,,,,63.1
2017-11-01T18:41:06.954Z,54,,39.6,,,,63.6
2017-11-01T18:41:16.952Z,54,,39.7,,,,64.2
2017-11-01T18:41:26.950Z,54,,39.7,,,,64.8
2017-11-01T18:41:36.959Z,54,,39.8,0,0,2,62.9
2017-11-01T18:41:46.949Z,54,,39.8,,,,61.9
2017-11-01T18:41:56.948Z,54,,39.9,,,,61.4
2017-11-01T18:42:06.967Z,54,,40,,,,59.9
2017-11-01T18:42:16.957Z,54,,40,,,,59.5
2017-11-01T18:42:26.954Z,54,,40.1,,,,58.6
2017-11-01T18:42:36.955Z,54,,40.1,,,,57.8
2017-11-01T18:42:46.955Z,54,,40.2,,,,57.2
2017-11-01T18:42:56.961Z,54,,40.3,,,,56.6
2017-11-01T18:43:06.956Z,54,,40.3,,,,55.9
2017-11-01T18:43:16.951Z,54,,40.4,,,,55.3
2017-11-01T18:43:26.951Z,54,,40.5,,,,54.9
2017-11-01T18:43:36.956Z,54,,40.5,,,,54.4
2017-11-01T18:43:46.955Z,54,,40.6,,,,53.9
2017-11-01T18:43:56.950Z,54,,40.7,,,,53.5
2017-11-01T18:44:06.955Z,54,,40.7,,,,53.1
2017-11-01T18:44:16.952Z,54,,40.8,,,,52.8
2017-11-01T18:44:26.950Z,54,,40.8,44,0,2,52.4
2017-11-01T18:44:36.961Z,54,,40.9,36,,,56.4
2017-11-01T18:44:46.960Z,54,,41.1,29,,,56.8
2017-11-01T18:44:56.960Z,54,,41.1,29,,,58.1
2017-11-01T18:45:06.954Z,54,,41.2,,,,59
2017-11-01T18:45:16.954Z,54,,41.3,,,,60
2017-11-01T18:45:26.954Z,54,,41.3,,,,60.7
2017-11-01T18:45:36.957Z,54,,41.4,,,,61.4
2017-11-01T18:45:46.953Z,54,,41.5,,,,62.2
2017-11-01T18:45:56.954Z,54,,41.6,,,,63.1
2017-11-01T18:46:06.955Z,54,,41.6,,,,63.6
2017-11-01T18:46:16.955Z,54,,41.7,30,,,64.2
2017-11-01T18:46:26.956Z,54,,41.8,,,,64.7
2017-11-01T18:46:36.960Z,54,,41.8,0,0,2,63.9
2017-11-01T18:46:46.955Z,54,,41.9,,,,61.9
2017-11-01T18:46:56.951Z,54,,42,,,,61.5
2017-11-01T18:47:06.956Z,54,,42,,,,60.2
2017-11-01T18:47:16.953Z,54,,42.1,,,,59.5
2017-11-01T18:47:26.960Z,54,,42.2,,,,58.7
2017-11-01T18:47:36.955Z,54,,42.2,,,,57.9
2017-11-01T18:47:46.957Z,54,61,42.3,0,0,2,57.2
2017-11-01T18:47:56.953Z,54,,42.4,,,,56.6
2017-11-01T18:48:06.958Z,54,,42.5,,,,55.9
2017-11-01T18:48:16.957Z,54,,42.6,,,,55.4
2017-11-01T18:48:26.961Z,54,,42.6,,,,54.9
2017-11-01T18:48:36.952Z,54,,42.7,,,,54.4
2017-11-01T18:48:46.957Z,54,,42.8,,,,53.9
2017-11-01T18:48:56.955Z,54,,42.9,,,,53.5
2017-11-01T18:49:06.960Z,54,,42.9,,,,53.1
2017-11-01T18:49:16.961Z,54,,43,,,,52.8
2017-11-01T18:49:26.958Z,54,,43.1,,0,2,52.4
2017-11-01T18:49:36.953Z,54,,43.1,37,,,56.3
2017-11-01T18:49:46.957Z,54,,43.2,29,,,56.8
2017-11-01T18:49:56.963Z,54,,43.3,29,,,58
2017-11-01T18:50:06.960Z,54,,43.4,,,,59.1
2017-11-01T18:50:16.954Z,54,,43.4,,,,60
2017-11-01T18:50:26.955Z,54,,43.5,,,,60.7
2017-11-01T18:50:36.973Z,54,,43.5,,,,61.5
2017-11-01T18:50:46.955Z,54,,43.6,,,,62.2
2017-11-01T18:50:56.962Z,54,,43.7,,,,63.1
2017-11-01T18:51:06.962Z,54,,43.8,,,,63.6
2017-11-01T18:51:16.956Z,54,,43.8,,,,64.2
2017-11-01T18:51:26.962Z,54,,43.9,,,,64.8
2017-11-01T18:51:36.966Z,54,,43.9,0,0,2,62.8
2017-11-01T18:51:46.956Z,54,,44,,,,61.9
2017-11-01T18:51:56.958Z,54,,44.1,,,,61.4
2017-11-01T18:52:07.007Z,54,,44.1,,,,60.1
2017-11-01T18:52:16.961Z,54,,44.2,,,,59.4
2017-11-01T18:52:26.956Z,54,,44.3,,,,58.6
2017-11-01T18:52:36.956Z,54,,44.3,,,,57.8
2017-11-01T18:52:46.960Z,54,,44.4,,,,57.2
2017-11-01T18:52:56.960Z,54,,44.4,,,,56.6
2017-11-01T18:53:06.977Z,54,,44.6,,,,55.9
2017-11-01T18:53:16.961Z,54,,44.7,,,,55.4
2017-11-01T18:53:26.963Z,54,,44.7,,,,54.9
2017-11-01T18:53:36.964Z,54,,44.7,,,,54.4
2017-11-01T18:53:46.963Z,54,,44.7,,,,53.9
2017-11-01T18:53:56.961Z,54,,44.8,,,,53.5
2017-11-01T18:54:06.963Z,54,,44.8,,,,53.1
2017-11-01T18:54:16.955Z,54,,44.9,,,,52.8
2017-11-01T18:54:26.963Z,54,,44.9,,0,2,52.4
2017-11-01T18:54:36.957Z,54,,45,38,,,56.2
2017-11-01T18:54:46.966Z,54,,45,29,,,56.8
2017-11-01T18:55:02.075Z,54,,45,,,,58
2017-11-01T18:55:06.975Z,54,,45.1,,,,59
2017-11-01T18:55:16.963Z,54,,45.1,,,,59.7
2017-11-01T18:55:32.023Z,54,,45.1,,,,60.7
2017-11-01T18:55:42.064Z,54,,45.1,,,,61.5
2017-11-01T18:55:52.065Z,54,,45.1,,,,62.2
2017-11-01T18:56:02.059Z,54,,45,30,,,63.1
2017-11-01T18:56:06.966Z,54,,45,29,,,63.6
2017-11-01T18:56:16.956Z,54,,45,,,,64.2
2017-11-01T18:56:26.967Z,54,,45.1,,,,64.8
2017-11-01T18:56:42.074Z,54,,45.1,0,0,2,63.4
2017-11-01T18:56:46.961Z,54,,45.2,,,,61.9
2017-11-01T18:56:56.958Z,54,,45.2,,,,61.4
2017-11-01T18:57:06.964Z,54,,45.2,,,,60.1
2017-11-01T18:57:16.962Z,54,,45.3,,,,59.4
2017-11-01T18:57:26.962Z,54,,45.3,,,,58.6
2017-11-01T18:57:36.961Z,54,,45.3,,,,57.8
2017-11-01T18:57:52.057Z,54,,45.4,,,,57.2
2017-11-01T18:57:56.958Z,54,,45.4,,,,56.5
2017-11-01T18:58:06.965Z,54,,45.5,,,,55.9
2017-11-01T18:58:16.958Z,54,,45.5,,,,55.3
2017-11-01T18:58:26.962Z,54,,45.5,,,,54.8
2017-11-01T18:58:36.961Z,54,,45.6,,,,54.4
2017-11-01T18:58:46.958Z,54,,45.6,,,,53.8
2017-11-01T18:58:56.960Z,54,,45.6,,,,53.4
2017-11-01T18:59:06.960Z,54,,45.7,,,,53
2017-11-01T18:59:16.957Z,54,,45.7,,,,52.7
2017-11-01T18:59:26.965Z,54,,45.7,,0,2,52.3
2017-11-01T18:59:36.962Z,54,,45.8,37,,,56.4
2017-11-01T18:59:46.961Z,54,,45.8,29,,,56.7
2017-11-01T18:59:56.963Z,54,,45.8,,,,58
2017-11-01T19:00:06.962Z,54,,45.9,,,,59
2017-11-01T19:00:16.962Z,54,,45.9,,,,59.6
2017-11-01T19:00:26.961Z,54,,45.9,,,,60.5
2017-11-01T19:00:36.962Z,54,,46,,,,61.3
2017-11-01T19:00:46.968Z,54,,46,,,,62.1
2017-11-01T19:00:56.962Z,54,,46,,,,62.8
2017-11-01T19:01:12.062Z,54,,46,,,,63.4
2017-11-01T19:01:16.963Z,54,,46.1,,,,64
2017-11-01T19:01:26.961Z,54,,46.1,30,,,64.5
2017-11-01T19:01:36.961Z,54,,46.1,29,,,65.1
2017-11-01T19:01:46.972Z,54,,46.1,0,0,2,62.7
2017-11-01T19:01:56.963Z,54,,46.2,,,,61.8
2017-11-01T19:02:06.978Z,54,,46.2,,,,60.6
2017-11-01T19:02:16.979Z,54,,46.2,,,,59.7
2017-11-01T19:02:26.963Z,54,,46.2,,,,58.9
2017-11-01T19:02:36.964Z,54,,46.2,,,,57.9
2017-11-01T19:02:46.960Z,54,,46.3,,,,57.3
2017-11-01T19:02:56.963Z,54,,46.3,,,,56.6
2017-11-01T19:03:06.962Z,54,,46.3,,,,55.7
2017-11-01T19:03:16.964Z,54,,46.3,,,,55.2
2017-11-01T19:03:26.964Z,54,,46.3,,,,54.6
2017-11-01T19:03:36.969Z,54,,46.3,,,,53.9
2017-11-01T19:03:46.970Z,54,,46.4,,,,53.5
2017-11-01T19:03:56.961Z,54,,46.4,,,,52.9
2017-11-01T19:04:06.961Z,54,,46.4,,,,52.6
2017-11-01T19:04:16.964Z,54,,46.5,,,,52.1
2017-11-01T19:04:26.963Z,54,,46.5,,0,2,51.7
2017-11-01T19:04:36.967Z,54,,46.5,38,,,55.4
2017-11-01T19:04:46.983Z,54,,46.5,29,,,56.1
2017-11-01T19:04:56.965Z,54,,46.5,,,,57
2017-11-01T19:05:06.967Z,54,,46.6,,,,58.1
2017-11-01T19:05:16.972Z,54,,46.6,,,,58.7
2017-11-01T19:05:26.963Z,54,,46.6,,,,59.6
2017-11-01T19:05:36.964Z,54,,46.6,,,,60.2
2017-11-01T19:05:46.976Z,54,,46.6,,,,61.1
2017-11-01T19:05:56.964Z,54,,46.7,,,,61.5
2017-11-01T19:06:06.965Z,54,,46.7,,,,62.1
2017-11-01T19:06:16.968Z,54,,46.7,,,,62.6
2017-11-01T19:06:32.046Z,54,,46.7,,,,63.1
2017-11-01T19:06:36.964Z,54,,46.7,,,,63.5
2017-11-01T19:06:46.971Z,54,,46.7,30,,,64
2017-11-01T19:06:56.964Z,54,,46.7,29,,,64.2
2017-11-01T19:07:06.966Z,54,,46.7,,,,64.7
2017-11-01T19:07:16.965Z,54,,46.8,30,,,64.9
2017-11-01T19:07:26.965Z,54,,46.8,0,0,2,62.6
2017-11-01T19:07:36.966Z,54,,46.8,,,,61.5
2017-11-01T19:07:46.968Z,54,,46.8,,,,60.5
2017-11-01T19:07:56.968Z,54,,46.8,,,,59.3
2017-11-01T19:08:06.968Z,54,,46.8,,,,58.4
2017-11-01T19:08:16.966Z,54,,46.8,,,,57.6
2017-11-01T19:08:26.967Z,54,,46.9,,,,56.7
2017-11-01T19:08:36.975Z,54,,46.9,,,,55.9
2017-11-01T19:08:46.971Z,54,,46.9,,,,55.3
2017-11-01T19:08:56.973Z,54,,46.9,,,,54.7
2017-11-01T19:09:06.969Z,54,,46.9,,,,54
2017-11-01T19:09:16.972Z,54,,46.9,,,,53.6
2017-11-01T19:09:26.967Z,54,,46.9,,0,2,53.2
2017-11-01T19:09:36.972Z,54,,47,37,,,57
2017-11-01T19:09:46.968Z,54,,47.1,29,,,57.2
2017-11-01T19:09:56.967Z,54,,47,,,,58.1
2017-11-01T19:10:06.970Z,54,,47.1,,,,59.3
2017-11-01T19:10:16.972Z,54,,47.2,,,,60
2017-11-01T19:10:26.969Z,54,,47.2,,,,60.7
2017-11-01T19:10:36.968Z,54,,47.3,,,,61.5
2017-11-01T19:10:52.070Z,54,,47.3,30,,,62.2
2017-11-01T19:10:56.969Z,54,,47.4,29,,,62.9
2017-11-01T19:11:06.972Z,54,,47.4,,,,63.4
2017-11-01T19:11:16.966Z,54,,47.4,30,,,64
2017-11-01T19:11:26.972Z,54,,47.3,29,,,64.5
2017-11-01T19:11:36.971Z,54,,47.3,0,,,65.1
