Time,HwTOutlet,ChActive,ActPow,PrimTSet,PrimT,HwTSet,HwActive
2017-12-07T16:53:38.916Z,,,,,50.9,,
2017-12-07T16:53:43.721Z,35.9,0,,0,50.6,54,2
2017-12-07T16:53:58.857Z,43.8,0,0,,46.9,54,0
2017-12-07T16:54:03.727Z,45.5,,,,47.9,54,
2017-12-07T16:54:13.833Z,46.5,,,,49,54,
2017-12-07T16:54:23.726Z,47.1,,,,49.2,54,
2017-12-07T16:54:33.723Z,47.3,,,,,54,
2017-12-07T16:54:43.723Z,47.3,,,,49.1,54,
2017-12-07T16:54:53.737Z,46.9,1,,61,49,54,0
2017-12-07T16:55:03.742Z,45.4,,,,48.9,54,
2017-12-07T16:55:13.832Z,43.4,,,,48.7,54,
2017-12-07T16:55:23.723Z,40.8,,,,48.6,54,
2017-12-07T16:55:33.722Z,,,,,48.5,,
2017-12-07T16:55:43.724Z,36.4,,,,48.3,54,
2017-12-07T16:55:53.724Z,34.8,,,,48.2,54,
2017-12-07T16:56:03.754Z,32.9,1,44,,48.6,54,0
2017-12-07T16:56:13.820Z,32,,31,,54.3,54,
2017-12-07T16:56:23.910Z,31.8,,30,,53.8,54,
2017-12-07T16:56:33.720Z,,,29,,53,,
2017-12-07T16:56:43.721Z,31.5,,,,53.5,54,
2017-12-07T16:56:53.739Z,31.6,,,,53.3,54,
2017-12-07T16:57:03.724Z,31.4,,30,,53.1,54,
2017-12-07T16:57:13.861Z,30.9,,30,,52.8,54,
2017-12-07T16:57:23.738Z,30.7,,29,,52.6,54,
2017-12-07T16:57:33.726Z,30.1,,,,,54,
2017-12-07T16:57:43.736Z,29.6,,,,52.3,54,
2017-12-07T16:57:53.786Z,29.5,,,,,54,
2017-12-07T16:58:03.738Z,28.9,,,,,54,
2017-12-07T16:58:13.821Z,28.4,,,,,54,
2017-12-07T16:58:23.750Z,28.4,,,,52.4,54,
2017-12-07T16:58:33.734Z,28.1,,,,,54,
2017-12-07T16:58:48.860Z,27.9,,,,52.6,54,
2017-12-07T16:58:53.756Z,27.2,,,,52.7,54,
2017-12-07T16:59:08.921Z,26.9,,,,52.8,54,
2017-12-07T16:59:13.845Z,26.7,,,,52.9,54,
2017-12-07T16:59:23.753Z,26.6,,29,,53,54,
2017-12-07T16:59:33.738Z,26.7,,,,53.1,54,
2017-12-07T16:59:46.111Z,26.2,,30,,53.2,54,
2017-12-07T16:59:53.736Z,26.3,,29,,53.3,54,
2017-12-07T17:00:03.731Z,26.6,,30,,53.4,54,
2017-12-07T17:00:13.842Z,26.8,,29,,53.6,54,
2017-12-07T17:00:23.751Z,26.6,,,,53.7,54,
2017-12-07T17:00:33.745Z,26.5,,,,53.8,54,
2017-12-07T17:00:43.738Z,26.3,,,,53.9,54,
2017-12-07T17:00:53.741Z,26.6,,,,54,54,
2017-12-07T17:01:03.744Z,26.9,,,,54.1,54,
2017-12-07T17:01:13.835Z,26.9,,,,54.3,54,
2017-12-07T17:01:23.723Z,26.8,,,,54.4,54,
2017-12-07T17:01:38.865Z,26.7,,,,54.5,54,
2017-12-07T17:01:43.744Z,26.8,,,,54.6,54,
2017-12-07T17:01:53.726Z,26.6,,,,54.7,54,
2017-12-07T17:02:03.733Z,26.7,,,,54.8,54,
2017-12-07T17:02:13.838Z,26.8,,,,54.9,54,
2017-12-07T17:02:23.725Z,26.7,,,,55,54,
2017-12-07T17:02:33.740Z,27.1,,,,55.1,54,
2017-12-07T17:02:43.731Z,27.2,,,,55.2,54,
2017-12-07T17:02:53.729Z,27.1,,,,55.3,54,
2017-12-07T17:03:03.725Z,27.1,,,,55.4,54,
2017-12-07T17:03:13.859Z,26.9,,,,55.5,54,
2017-12-07T17:03:23.738Z,26.9,,,,,54,
2017-12-07T17:03:43.728Z,27.1,,,,55.7,54,
2017-12-07T17:03:53.753Z,26.8,,,,55.9,54,
2017-12-07T17:04:03.744Z,,,30,,56,,
2017-12-07T17:04:13.849Z,26.8,,29,,56.1,54,
2017-12-07T17:04:23.730Z,26.7,,,,,54,
2017-12-07T17:04:33.738Z,,,29,,56.2,,
2017-12-07T17:04:43.749Z,26.9,,,,56.3,54,
2017-12-07T17:04:53.755Z,26.9,,,,56.4,54,
2017-12-07T17:05:03.732Z,26.6,,,,56.5,54,
2017-12-07T17:05:13.844Z,26.5,,,,,54,
2017-12-07T17:05:23.946Z,26.9,,,,56.6,54,
2017-12-07T17:05:33.729Z,26.7,,,,,54,
2017-12-07T17:05:43.745Z,26.7,,,,56.7,54,
2017-12-07T17:05:53.739Z,26.6,,29,,56.8,54,
2017-12-07T17:06:03.751Z,26.7,,30,,56.9,54,
2017-12-07T17:06:14.003Z,26.8,,29,,57,54,
2017-12-07T17:06:23.746Z,26.6,,,,,54,
2017-12-07T17:06:33.753Z,26.7,,,,,54,
2017-12-07T17:06:43.736Z,26.7,,,,57.1,54,
2017-12-07T17:06:53.734Z,26.9,,30,,57.2,54,
2017-12-07T17:07:03.753Z,,,29,,57.3,,
2017-12-07T17:07:13.874Z,27.1,,,,57.4,54,
2017-12-07T17:07:23.734Z,26.9,,,,,54,
2017-12-07T17:07:33.747Z,,1,0,,57.3,,0
2017-12-07T17:07:43.746Z,26.8,,,,54.8,54,
2017-12-07T17:07:53.751Z,,,,,53.6,,
2017-12-07T17:08:03.742Z,25.6,,,,53,54,
2017-12-07T17:08:13.869Z,,,,,52,,
2017-12-07T17:08:23.736Z,25.3,,,,51.3,54,
2017-12-07T17:08:33.735Z,,,,,50.7,,
2017-12-07T17:08:43.737Z,24.8,,,,50.2,54,
2017-12-07T17:08:58.866Z,24.7,,,,49.7,54,
2017-12-07T17:09:03.737Z,24.7,,,,49.3,54,
2017-12-07T17:09:13.885Z,24.5,,,,48.9,54,
2017-12-07T17:09:23.728Z,,,,,48.6,,
2017-12-07T17:09:33.738Z,24.5,,,,,54,
2017-12-07T17:09:43.738Z,24.2,,,,48,54,
2017-12-07T17:09:53.742Z,,,,,47.7,,
2017-12-07T17:10:03.755Z,23.6,,,,47.4,54,
2017-12-07T17:10:13.864Z,23.4,,,,47.2,54,
2017-12-07T17:10:23.739Z,23.2,,,,47,54,
2017-12-07T17:10:33.771Z,,,,,46.8,,
2017-12-07T17:10:43.752Z,23.1,,,,,54,
2017-12-07T17:10:59.052Z,23.2,,,,46.7,54,
2017-12-07T17:11:03.734Z,23.1,,,,,54,
2017-12-07T17:11:13.949Z,23,,,,,54,
2017-12-07T17:11:23.767Z,22.2,,,,,54,
2017-12-07T17:11:33.741Z,22.2,,,,,54,
2017-12-07T17:11:43.758Z,21.9,,,,,54,
2017-12-07T17:11:53.747Z,,,,,46.8,,
2017-12-07T17:12:03.754Z,21.5,,,,,54,
2017-12-07T17:12:13.872Z,21.5,,,,,54,
2017-12-07T17:12:23.748Z,,,,,46.9,,
2017-12-07T17:12:33.739Z,21.3,,,,47,54,
2017-12-07T17:12:43.768Z,21.1,,,,,54,
2017-12-07T17:12:53.753Z,20.8,,,,47.1,54,
2017-12-07T17:13:03.743Z,20.5,,,,,54,
2017-12-07T17:13:13.884Z,,,,,47.2,,
2017-12-07T17:13:23.786Z,20.1,,,,,54,
2017-12-07T17:13:33.759Z,,1,45,,47.7,,0
2017-12-07T17:13:43.770Z,19.7,,32,,52.3,54,
2017-12-07T17:13:53.734Z,,,30,,51.4,,
2017-12-07T17:14:03.757Z,20.1,,0,,51.4,54,
2017-12-07T17:14:13.894Z,20.8,1,,,49.7,54,0
2017-12-07T17:14:23.739Z,21.9,,,,48.4,54,
2017-12-07T17:14:33.737Z,22.2,,,,48,54,
2017-12-07T17:14:43.738Z,21.9,,,,47.2,54,
2017-12-07T17:14:53.749Z,22,,,,46.4,54,
2017-12-07T17:15:08.888Z,22.1,,,,45.9,54,
2017-12-07T17:15:13.842Z,21.9,,,,45.4,54,
2017-12-07T17:15:23.732Z,21.9,,,,,54,
2017-12-07T17:15:33.741Z,,,,,44.5,,
2017-12-07T17:15:43.739Z,21.9,,,,44.2,54,
2017-12-07T17:15:53.733Z,22.1,,,,43.9,54,
2017-12-07T17:16:03.733Z,21.7,,,,43.6,54,
2017-12-07T17:16:23.733Z,21.9,,,,43.2,54,
2017-12-07T17:16:33.738Z,21.6,,,,,54,
2017-12-07T17:16:43.762Z,,,,,42.8,,
2017-12-07T17:16:53.735Z,21.6,,,,42.6,54,
2017-12-07T17:17:03.737Z,21.3,,,,,54,
2017-12-07T17:17:13.837Z,,,,,42.3,,
2017-12-07T17:17:23.735Z,20.6,,,,42.1,54,
2017-12-07T17:17:43.735Z,20.4,,,,41.9,54,
2017-12-07T17:17:53.741Z,21.1,,,,,54,
2017-12-07T17:18:08.843Z,,,,,41.7,,
2017-12-07T17:18:13.841Z,21.3,,,,41.4,54,
2017-12-07T17:18:23.735Z,21.7,,,,41.3,54,
2017-12-07T17:18:33.740Z,,1,44,,43.1,,0
2017-12-07T17:18:43.748Z,22.1,,31,,45.8,54,
2017-12-07T17:18:53.745Z,22.1,,29,,46.1,54,
2017-12-07T17:19:03.741Z,21.7,,,,47.3,54,
2017-12-07T17:19:13.836Z,22.2,,,,48.1,54,
2017-12-07T17:19:23.737Z,22.8,,,,,54,
2017-12-07T17:19:33.745Z,,,30,,49.2,,
2017-12-07T17:19:43.739Z,22.7,,29,,49.7,54,
2017-12-07T17:19:53.738Z,23.1,,,,50.1,54,
2017-12-07T17:20:03.754Z,23.4,,,,,54,
2017-12-07T17:20:13.863Z,,,,,50.4,,
2017-12-07T17:20:23.748Z,23.7,,29,,51,54,
2017-12-07T17:20:33.752Z,23.1,,,,,54,
2017-12-07T17:20:43.735Z,,,30,,51.3,,
2017-12-07T17:20:53.741Z,23.6,,29,,51.7,54,
2017-12-07T17:21:03.777Z,23.3,,,,,54,
2017-12-07T17:21:13.856Z,,,30,,52,,
2017-12-07T17:21:23.765Z,24.5,,,,,54,
2017-12-07T17:21:33.737Z,,,29,,52.1,,
2017-12-07T17:21:43.756Z,24.4,,30,,52.3,54,
2017-12-07T17:21:53.756Z,,,29,,52.6,,
2017-12-07T17:22:03.739Z,24.3,,,,52.7,54,
2017-12-07T17:22:13.887Z,24.7,,,,,54,
2017-12-07T17:22:23.758Z,,,,,52.9,,
2017-12-07T17:22:33.759Z,24.8,,,,53,54,
2017-12-07T17:22:43.743Z,25,,,,53.1,54,
2017-12-07T17:22:53.759Z,24.8,,,,,54,
2017-12-07T17:23:03.757Z,,,,,53.2,,
2017-12-07T17:23:13.878Z,24.7,,,,53.4,54,
2017-12-07T17:23:23.746Z,25.1,,,,,54,
2017-12-07T17:23:33.755Z,,,,,53.5,,
2017-12-07T17:23:43.760Z,24.3,,,,53.6,54,
2017-12-07T17:23:53.749Z,24.5,,,,53.7,54,
2017-12-07T17:24:03.764Z,24.5,,,,,54,
2017-12-07T17:24:18.959Z,25.1,,,,53.8,54,
2017-12-07T17:24:23.760Z,25.3,,29,,54,54,
2017-12-07T17:24:33.749Z,25,,,,,54,
2017-12-07T17:24:43.759Z,25.3,,,,54.1,54,
2017-12-07T17:24:53.765Z,25.3,,,,54.3,54,
2017-12-07T17:25:03.738Z,25.4,,,,54.4,54,
2017-12-07T17:25:13.857Z,25.1,,,,54.6,54,
2017-12-07T17:25:28.888Z,25.1,,,,,54,
2017-12-07T17:25:33.744Z,25.3,,,,54.7,54,
2017-12-07T17:25:43.748Z,25.4,,,,54.8,54,
2017-12-07T17:25:53.751Z,25.3,,30,,54.9,54,
2017-12-07T17:26:03.764Z,25.4,,29,,55,54,
2017-12-07T17:26:13.877Z,25.5,,,,55.1,54,
2017-12-07T17:26:23.758Z,25.1,,,,55.3,54,
2017-12-07T17:26:33.755Z,25.5,,,,,54,
2017-12-07T17:26:43.771Z,,,30,,,,
2017-12-07T17:26:53.743Z,25.4,,,,55.5,54,
2017-12-07T17:27:03.755Z,25.3,,29,,,54,
2017-12-07T17:27:13.860Z,25.6,,,,55.6,54,
2017-12-07T17:27:23.747Z,25.6,,,,55.7,54,
2017-12-07T17:27:33.759Z,25.6,,,,56,54,
2017-12-07T17:27:43.761Z,25.7,,29,,56.1,54,
2017-12-07T17:27:53.769Z,25.7,,,,,54,
2017-12-07T17:28:03.747Z,25.9,,,,56.2,54,
2017-12-07T17:28:13.855Z,25.7,,,,56.3,54,
2017-12-07T17:28:23.741Z,26.1,,,,,54,
2017-12-07T17:28:33.741Z,25.7,,,,56.4,54,
2017-12-07T17:28:43.758Z,25.9,,,,56.5,54,
2017-12-07T17:28:53.763Z,26.3,,29,,56.6,54,
2017-12-07T17:29:03.743Z,26.2,,,,,54,
2017-12-07T17:29:13.875Z,,,,,56.7,,
2017-12-07T17:29:23.759Z,26,,,,56.8,54,
2017-12-07T17:29:33.767Z,26.1,,,,,54,
2017-12-07T17:29:43.751Z,26.5,,,,57,54,
2017-12-07T17:29:53.750Z,26.6,,,,,54,
2017-12-07T17:30:03.764Z,,,,,57.1,,
2017-12-07T17:30:14.841Z,26.7,,,,57.2,54,
2017-12-07T17:30:23.765Z,26.5,,,,,54,
2017-12-07T17:30:33.762Z,26.6,,,,57.3,54,
2017-12-07T17:30:43.766Z,26.7,,,,,54,
2017-12-07T17:30:53.744Z,26.9,,,,57.4,54,
2017-12-07T17:31:03.764Z,26.9,,30,,57.6,54,
2017-12-07T17:31:13.852Z,26.8,,29,,,54,
2017-12-07T17:31:23.742Z,26.6,,,,57.7,54,
2017-12-07T17:31:33.776Z,26.5,,,,,54,
2017-12-07T17:31:43.749Z,26.5,,,,57.8,54,
2017-12-07T17:31:53.742Z,26.7,,30,,,54,
2017-12-07T17:32:03.753Z,26.8,,29,,58,54,
2017-12-07T17:32:13.852Z,26.7,,,,,54,
2017-12-07T17:32:23.753Z,26.8,,,,,54,
2017-12-07T17:32:33.836Z,26.9,,,,58.1,54,
2017-12-07T17:32:43.751Z,27.1,,,,58.2,54,
2017-12-07T17:32:53.748Z,27.2,,30,,,54,
2017-12-07T17:33:03.747Z,27.2,,29,,58.3,54,
2017-12-07T17:33:13.860Z,27.2,1,0,,55.7,54,0
2017-12-07T17:33:23.750Z,27.2,,,,54.9,54,
2017-12-07T17:33:33.744Z,26.8,,,,53.9,54,
2017-12-07T17:33:43.796Z,25.9,,,,53.8,54,
2017-12-07T17:33:53.743Z,25.4,,,,52.8,54,
2017-12-07T17:34:03.746Z,25.3,,,,51.9,54,
2017-12-07T17:34:13.894Z,25.1,,,,51.6,54,
2017-12-07T17:34:23.744Z,25,,,,50.9,54,
2017-12-07T17:34:33.744Z,24.9,,,,50.5,54,
2017-12-07T17:34:43.746Z,24.8,,,,49.9,54,
2017-12-07T17:34:53.745Z,24.7,,,,49.7,54,
2017-12-07T17:35:03.753Z,24.3,,,,49.3,54,
2017-12-07T17:35:13.855Z,24.2,,,,48.9,54,
2017-12-07T17:35:23.747Z,24,,,,48.7,54,
2017-12-07T17:35:33.743Z,23.8,,,,48.4,54,
2017-12-07T17:35:43.744Z,23.7,,,,48.2,54,
2017-12-07T17:35:53.746Z,23.6,,,,47.9,54,
2017-12-07T17:36:03.746Z,23.7,,,,47.6,54,
2017-12-07T17:36:13.846Z,23.6,,,,47.4,54,
2017-12-07T17:36:23.855Z,23.4,,,,,54,
2017-12-07T17:36:33.746Z,23.1,,,,,54,
2017-12-07T17:36:43.750Z,23.3,,,,,54,
2017-12-07T17:36:53.747Z,23.4,,,,,54,
2017-12-07T17:37:03.747Z,22.8,,,,47.3,54,
2017-12-07T17:37:13.847Z,22.6,,,,47.4,54,
2017-12-07T17:37:23.746Z,22.4,,,,,54,
2017-12-07T17:37:33.749Z,22,,,,,54,
2017-12-07T17:37:43.751Z,21.7,,,,,54,
2017-12-07T17:37:53.830Z,21.6,,,,47.6,54,
2017-12-07T17:38:03.745Z,21.5,,,,47.7,54,
2017-12-07T17:38:16.749Z,21.3,,,,,54,
2017-12-07T17:38:23.744Z,21.2,,,,47.8,54,
2017-12-07T17:38:33.749Z,21.1,,,,,54,
2017-12-07T17:38:48.887Z,20.9,,,,47.9,54,
2017-12-07T17:38:53.750Z,20.8,,,,,54,
2017-12-07T17:39:03.750Z,20.5,,,,,54,
2017-12-07T17:39:13.860Z,20.2,,,,48,54,
2017-12-07T17:39:23.757Z,20.1,,,,,54,
2017-12-07T17:39:33.750Z,20,,,,,54,
2017-12-07T17:39:43.752Z,19.8,,,,,54,
2017-12-07T17:39:58.849Z,19.7,,,,,54,
2017-12-07T17:40:03.747Z,19.6,,,,,54,
2017-12-07T17:40:13.846Z,19.7,,,,,54,
2017-12-07T17:40:23.752Z,19.4,,,,,54,
2017-12-07T17:40:33.749Z,19.3,,,,,54,
2017-12-07T17:40:43.750Z,19.3,,,,,54,
2017-12-07T17:40:53.746Z,19.2,,,,,54,
2017-12-07T17:41:03.751Z,19,,,,,54,
2017-12-07T17:41:13.865Z,18.9,1,42,,49.5,54,0
2017-12-07T17:41:23.755Z,18.8,,34,,52.1,54,
2017-12-07T17:41:33.752Z,19,,29,,51.8,54,
2017-12-07T17:41:43.749Z,19.7,,,,51,54,
2017-12-07T17:41:53.753Z,20.6,,,,52,54,
2017-12-07T17:42:03.756Z,21.3,,30,,52.3,54,
2017-12-07T17:42:13.862Z,22,,29,,,54,
2017-12-07T17:42:23.754Z,23.1,,,,52.4,54,
2017-12-07T17:42:33.752Z,22.8,,,,,54,
2017-12-07T17:42:43.755Z,23.7,,,,,54,
2017-12-07T17:42:53.749Z,23.4,,,,,54,
2017-12-07T17:43:03.751Z,23.7,,,,,54,
2017-12-07T17:43:14.848Z,23.8,,,,52.6,54,
2017-12-07T17:43:23.751Z,24.3,,,,52.7,54,
2017-12-07T17:43:33.815Z,24.4,,,,52.8,54,
2017-12-07T17:43:43.754Z,24.3,,,,,54,
2017-12-07T17:43:53.844Z,23.9,,,,53,54,
2017-12-07T17:44:03.752Z,24.5,,30,,,54,
2017-12-07T17:44:13.850Z,24.5,,29,,53.1,54,
2017-12-07T17:44:23.752Z,24.7,,,,53.2,54,
2017-12-07T17:44:33.752Z,24.7,,,,,54,
2017-12-07T17:44:48.866Z,24.5,,30,,53.3,54,
2017-12-07T17:44:58.863Z,24.7,,29,,53.4,54,
2017-12-07T17:45:03.750Z,24.8,,,,53.5,54,
2017-12-07T17:45:13.860Z,24.9,,,,53.6,54,
2017-12-07T17:45:23.755Z,24.4,,,,53.7,54,
2017-12-07T17:45:33.754Z,25,1,,,53.8,54,0
2017-12-07T17:45:43.767Z,24.9,,,,,54,
2017-12-07T17:45:53.756Z,25,,,,54,54,
2017-12-07T17:46:03.751Z,25,,,,,54,
2017-12-07T17:46:13.876Z,25,,,,,54,
2017-12-07T17:46:23.752Z,25,,,,54.1,54,
2017-12-07T17:46:33.758Z,25.3,,,,54.3,54,
2017-12-07T17:46:43.750Z,25.3,,,,54.4,54,
2017-12-07T17:46:53.762Z,25.4,,,,54.5,54,
2017-12-07T17:47:03.752Z,25.6,,,,,54,
2017-12-07T17:47:13.859Z,25.5,,,,54.6,54,
2017-12-07T17:47:23.750Z,25.4,,,,54.7,54,
2017-12-07T17:47:33.755Z,25.5,,,,54.8,54,
2017-12-07T17:47:43.756Z,25.7,,,,54.9,54,
2017-12-07T17:47:53.751Z,25.5,,,,55,54,
2017-12-07T17:48:03.759Z,25.4,,,,,54,
2017-12-07T17:48:13.866Z,25.9,,,,55.1,54,
2017-12-07T17:48:23.852Z,25.9,,,,55.2,54,
2017-12-07T17:48:38.785Z,25.6,,,,,54,
2017-12-07T17:48:43.754Z,25.7,,,,55.3,54,
2017-12-07T17:48:58.880Z,25.9,,30,,55.4,54,
2017-12-07T17:49:03.856Z,26.1,,29,,55.5,54,
2017-12-07T17:49:19.094Z,26.2,,,,55.6,54,
2017-12-07T17:49:28.852Z,26.3,,30,,,54,
2017-12-07T17:49:38.870Z,26.2,,29,,55.7,54,
2017-12-07T17:49:43.758Z,26.3,,,,55.9,54,
2017-12-07T17:49:53.754Z,26.2,,,,56,54,
2017-12-07T17:50:03.755Z,26.1,,30,,,54,
2017-12-07T17:50:13.853Z,26.2,,29,,56.1,54,
2017-12-07T17:50:23.754Z,26.3,,,,56.2,54,
2017-12-07T17:50:33.757Z,26.5,,,,,54,
2017-12-07T17:50:43.758Z,26.2,,,,56.3,54,
2017-12-07T17:50:53.754Z,26.7,,,,56.4,54,
2017-12-07T17:51:03.753Z,26.8,,,,,54,
2017-12-07T17:51:13.855Z,26.6,,,,56.5,54,
2017-12-07T17:51:23.754Z,26.6,,,,56.6,54,
2017-12-07T17:51:33.754Z,26.7,,,,,54,
2017-12-07T17:51:43.755Z,26.7,,,,56.7,54,
2017-12-07T17:51:53.755Z,26.7,,,,56.8,54,
2017-12-07T17:52:03.761Z,26.7,,30,,,54,
2017-12-07T17:52:13.857Z,26.7,,,,56.9,54,
2017-12-07T17:52:23.755Z,26.8,,,,57,54,
2017-12-07T17:52:33.762Z,26.9,,,,,54,
2017-12-07T17:52:43.766Z,26.9,1,0,,56.7,54,0
2017-12-07T17:52:58.866Z,27.1,0,,0,54.5,54,2
2017-12-07T17:53:03.757Z,21.3,0,62,,57.9,54,2
2017-12-07T17:53:13.872Z,41.3,,61,,53.4,54,
2017-12-07T17:53:23.770Z,48.9,,,,53.1,54,
2017-12-07T17:53:33.757Z,49.3,,66,,55,54,
2017-12-07T17:54:07.401Z,53.3,,59,,56,54,
2017-12-07T17:54:07.402Z,54,,54,,56.3,54,
2017-12-07T17:54:13.832Z,54.6,,46,,56.4,54,
2017-12-07T17:54:23.758Z,54.2,,51,,56.2,54,
2017-12-07T17:54:33.758Z,54,,50,,56.1,54,
2017-12-07T17:54:43.760Z,54,,53,,,54,
2017-12-07T17:54:53.757Z,53.9,,52,,,54,
2017-12-07T17:55:03.757Z,53.9,,45,,55.9,54,
2017-12-07T17:55:13.869Z,54.4,,43,,,54,
2017-12-07T17:55:23.756Z,54.3,,41,,55.5,54,
2017-12-07T17:55:33.758Z,54.1,,42,,55.3,54,
2017-12-07T17:55:43.761Z,53.9,,44,,55.2,54,
2017-12-07T17:55:53.756Z,53.7,,45,,55.1,54,
2017-12-07T17:56:03.757Z,53.7,,47,,,54,
2017-12-07T17:56:13.860Z,53.8,,,,55.2,54,
2017-12-07T17:56:23.758Z,53.9,,,,55.4,54,
2017-12-07T17:56:33.759Z,54.1,,46,,,54,
2017-12-07T17:56:43.761Z,54.2,,45,,55.5,54,
2017-12-07T17:56:53.760Z,53.7,,54,,55.6,54,
2017-12-07T17:57:03.757Z,53.7,,,,,54,
2017-12-07T17:57:13.867Z,53.9,,,,55.7,54,
2017-12-07T17:57:23.761Z,54,,53,,56,54,
2017-12-07T17:57:33.756Z,54.1,,54,,,54,
2017-12-07T17:57:43.762Z,54.1,,52,,56.1,54,
2017-12-07T17:57:53.762Z,54.2,,,,56,54,
2017-12-07T17:58:03.758Z,54.1,,53,,,54,
2017-12-07T17:58:13.857Z,54,,,,,54,
2017-12-07T17:58:23.763Z,54,,,,55.9,54,
2017-12-07T17:58:33.760Z,54,,,,,54,
2017-12-07T17:58:43.758Z,54,,,,,54,
2017-12-07T17:58:53.757Z,54,,52,,55.7,54,
2017-12-07T17:59:03.762Z,54,,53,,,54,
2017-12-07T17:59:14.873Z,54,0,0,,54.8,54,0
2017-12-07T17:59:23.764Z,53.7,,,,54.7,54,
2017-12-07T17:59:33.759Z,54,,,,53.8,54,
2017-12-07T17:59:43.768Z,54.3,,,,52.9,54,
2017-12-07T17:59:53.758Z,54.1,,,,52.7,54,
2017-12-07T18:00:03.760Z,54,,,,53,54,
2017-12-07T18:00:13.861Z,53.9,1,,61,54,54,0
2017-12-07T18:00:23.757Z,53.8,,,,54.3,54,
2017-12-07T18:00:33.798Z,53.7,,,,54.7,54,
2017-12-07T18:00:43.765Z,53.5,,,,55,54,
2017-12-07T18:00:53.758Z,52.5,,,,55.1,54,
2017-12-07T18:01:08.869Z,50.7,,,,55.2,54,
2017-12-07T18:01:13.872Z,48.4,,,,,54,
2017-12-07T18:01:23.762Z,45.7,,,,55.3,54,
2017-12-07T18:01:33.763Z,44.3,,,,,54,
2017-12-07T18:01:43.764Z,44.2,,,,,54,
2017-12-07T18:01:53.764Z,44.2,,,,55.4,54,
2017-12-07T18:02:08.869Z,44,,,,,54,
2017-12-07T18:02:13.881Z,43.7,,,,55.5,54,
2017-12-07T18:02:23.766Z,43.5,,,,55.6,54,
2017-12-07T18:02:38.877Z,43.2,,,,55.7,54,
2017-12-07T18:02:43.764Z,42.9,,,,,54,
2017-12-07T18:02:58.877Z,42.6,,,,55.9,54,
2017-12-07T18:03:03.771Z,42.3,,,,,54,
2017-12-07T18:03:13.863Z,42,,,,,54,
2017-12-07T18:03:23.768Z,41.7,,,,,54,
2017-12-07T18:03:33.760Z,41.5,,,,,54,
2017-12-07T18:03:43.784Z,41.2,,,,,54,
2017-12-07T18:03:53.760Z,40.9,,,,,54,
2017-12-07T18:04:03.774Z,40.7,,,,,54,
2017-12-07T18:04:13.875Z,40.5,0,,0,53.7,54,2
2017-12-07T18:04:23.773Z,49.8,0,0,,50.6,54,0
2017-12-07T18:04:33.760Z,50.6,,,,51,54,
2017-12-07T18:04:43.775Z,50.5,,,,51.1,54,
2017-12-07T18:04:53.766Z,50.3,,,,51.2,54,
2017-12-07T18:05:03.767Z,50.5,,,,,54,
2017-12-07T18:05:13.868Z,50.6,,,,,54,
2017-12-07T18:05:23.765Z,50.6,1,,61,,54,0
2017-12-07T18:05:33.762Z,50.6,,,,51.1,54,
2017-12-07T18:05:43.772Z,50.5,,,,,54,
2017-12-07T18:05:53.768Z,49.9,,,,51,54,
2017-12-07T18:06:03.765Z,48.6,,,,50.9,54,
2017-12-07T18:06:13.872Z,46.9,,,,,54,
2017-12-07T18:06:23.762Z,45.2,,,,50.7,54,
2017-12-07T18:06:33.769Z,43.2,,,,50.6,54,
2017-12-07T18:06:43.772Z,41.6,,,,,54,
2017-12-07T18:06:58.871Z,39.4,,,,50.5,54,
2017-12-07T18:07:03.763Z,38.2,,,,50.4,54,
2017-12-07T18:07:13.864Z,36.9,,,,,54,
2017-12-07T18:07:23.761Z,35.7,,,,50.3,54,
2017-12-07T18:07:33.795Z,34.8,,,,50.2,54,
2017-12-07T18:07:43.772Z,33.9,,,,,54,
2017-12-07T18:07:58.880Z,33.1,,,,50.1,54,
2017-12-07T18:08:03.797Z,32.1,,,,,54,
2017-12-07T18:08:13.918Z,31.5,,,,50,54,
2017-12-07T18:08:28.921Z,30.8,,,,,54,
2017-12-07T18:08:38.995Z,30.1,,,,49.9,54,
2017-12-07T18:08:58.923Z,28.9,,,,,54,
2017-12-07T18:09:08.916Z,28.4,,,,49.8,54,
2017-12-07T18:09:18.992Z,27.8,,,,,54,
2017-12-07T18:09:28.875Z,27.5,,,,,54,
2017-12-07T18:09:33.773Z,27.2,,,,,54,
2017-12-07T18:09:43.771Z,26.7,,,,,54,
2017-12-07T18:09:58.873Z,26.2,,,,,54,
2017-12-07T18:10:03.800Z,25.9,,,,,54,
2017-12-07T18:10:13.876Z,25.4,,,,,54,
2017-12-07T18:10:28.995Z,25,,,,49.9,54,
2017-12-07T18:10:33.770Z,24.8,,,,,54,
2017-12-07T18:10:43.802Z,24.5,,,,,54,
2017-12-07T18:10:53.868Z,24.4,,,,,54,
2017-12-07T18:11:03.800Z,24.2,,,,,54,
2017-12-07T18:11:18.952Z,24,,,,,54,
2017-12-07T18:11:28.888Z,23.9,,,,,54,
2017-12-07T18:11:38.888Z,23.7,,,,,54,
2017-12-07T18:11:48.899Z,23.4,,,,,54,
2017-12-07T18:11:58.903Z,23.3,,,,,54,
2017-12-07T18:12:09.163Z,23.2,,,,,54,
2017-12-07T18:12:13.838Z,23,,,,49.8,54,
2017-12-07T18:12:23.802Z,22.8,,,,,54,
