Time,ChActive,HwTOutlet,ActPow,PrimTSet,HwTSet,PrimT,HwActive
2018-01-11T18:06:01.337Z,,33.8,,,54,50.9,
2018-01-11T18:06:11.363Z,,20.9,,,54,50.7,
2018-01-11T18:06:21.406Z,,16.5,,,54,50.6,
2018-01-11T18:06:31.346Z,1,14,,61,54,50.5,0
2018-01-11T18:06:41.578Z,,12.8,,,54,50.6,
2018-01-11T18:06:51.370Z,,12,,,54,51,
2018-01-11T18:07:01.427Z,,11.3,,,54,51.1,
2018-01-11T18:07:11.512Z,,10.9,,,54,51.5,
2018-01-11T18:07:21.350Z,1,10.7,,,54,53.1,0
2018-01-11T18:07:31.385Z,,10.9,39,,54,55.2,
2018-01-11T18:07:41.346Z,,11.3,29,,54,52.9,
2018-01-11T18:07:51.345Z,0,11.4,,0,54,51.4,2
2018-01-11T18:08:01.352Z,0,13.2,0,,54,47,0
2018-01-11T18:08:11.477Z,,46.6,,,54,46.7,
2018-01-11T18:08:21.341Z,,46.9,,,54,50.1,
2018-01-11T18:08:31.457Z,,26.2,,,54,51.2,
2018-01-11T18:08:41.392Z,,16.5,,,54,51.3,
2018-01-11T18:08:51.355Z,,15.6,,,54,50.9,
2018-01-11T18:09:01.380Z,0,15.6,0,,54,44.6,0
2018-01-11T18:09:11.357Z,0,41.5,,,54,41.9,0
2018-01-11T18:09:21.387Z,,41.8,,,54,44,
2018-01-11T18:09:31.439Z,,25.3,,,54,45.5,
2018-01-11T18:09:41.373Z,,15.9,,,54,,
2018-01-11T18:09:51.364Z,,12.8,,,54,45.3,
2018-01-11T18:10:01.365Z,1,12.6,,61,54,45.1,0
2018-01-11T18:10:11.635Z,1,12.8,38,,54,46.1,0
2018-01-11T18:10:21.446Z,0,13.4,29,0,54,49,2
2018-01-11T18:10:31.365Z,,25.3,33,,54,48.1,
2018-01-11T18:10:41.642Z,0,45.8,0,,54,47.4,0
2018-01-11T18:10:52.482Z,,45.6,,,54,46.6,
2018-01-11T18:11:01.425Z,,45.4,,,54,48.1,
2018-01-11T18:11:11.448Z,,45.6,,,54,49.1,
2018-01-11T18:11:21.373Z,,46.1,,,54,49.2,
2018-01-11T18:11:31.379Z,,46.5,,,54,,
2018-01-11T18:11:41.348Z,1,46.7,,61,54,49.1,0
2018-01-11T18:11:51.366Z,1,46.8,39,,54,50.2,0
2018-01-11T18:12:01.550Z,,46.7,29,,54,51.6,
2018-01-11T18:12:11.425Z,,46.2,,,54,48.9,
2018-01-11T18:12:21.425Z,,45.5,,,54,49,
2018-01-11T18:12:31.371Z,,44.1,,,54,48.9,
2018-01-11T18:12:41.395Z,,42.8,,,54,48.4,
2018-01-11T18:12:51.487Z,,41.2,,,54,48.2,
2018-01-11T18:13:01.510Z,,39.4,30,,54,47.9,
2018-01-11T18:13:11.373Z,,37.8,29,,54,47.7,
2018-01-11T18:13:21.551Z,,37.6,,,54,47.6,
2018-01-11T18:13:31.420Z,,37.5,,,54,,
2018-01-11T18:13:41.433Z,,37.4,,,54,,
2018-01-11T18:13:51.475Z,,37.2,,,54,,
2018-01-11T18:14:01.392Z,,37.1,,,54,47.7,
2018-01-11T18:14:11.377Z,,36.9,,,54,,
2018-01-11T18:14:21.411Z,1,36.7,29,61,54,47.8,0
2018-01-11T18:14:31.432Z,,36.5,30,,54,48,
2018-01-11T18:14:41.397Z,,36.4,29,,54,48.1,
2018-01-11T18:14:51.392Z,,36.2,,,54,48.2,
2018-01-11T18:15:01.393Z,,36.1,,,54,48.3,
2018-01-11T18:15:11.393Z,,35.9,,,54,48.5,
2018-01-11T18:15:21.344Z,,35.8,,,54,48.6,
2018-01-11T18:15:31.352Z,,35.7,,,54,48.7,
2018-01-11T18:15:41.356Z,,35.6,,,54,48.8,
2018-01-11T18:15:51.397Z,,35.5,29,,54,49,
2018-01-11T18:16:01.353Z,,35.4,,,54,,
2018-01-11T18:16:11.350Z,,35.3,30,,54,49.1,
2018-01-11T18:16:21.377Z,,35.2,29,,54,49.3,
2018-01-11T18:16:31.351Z,,35.2,,,54,49.4,
2018-01-11T18:16:41.346Z,,35.1,30,,54,49.5,
2018-01-11T18:16:51.359Z,,34.9,,,54,49.6,
2018-01-11T18:17:01.382Z,,34.8,29,,54,49.7,
2018-01-11T18:17:11.354Z,,34.8,,,54,49.8,
2018-01-11T18:17:21.422Z,,34.8,,,54,50,
2018-01-11T18:17:31.347Z,,34.7,,,54,,
2018-01-11T18:17:41.397Z,,34.7,,,54,50.1,
2018-01-11T18:17:51.359Z,,34.6,,,54,50.2,
2018-01-11T18:18:01.387Z,,34.6,,,54,50.3,
2018-01-11T18:18:11.416Z,,34.5,,,54,50.4,
2018-01-11T18:18:21.371Z,,34.5,,,54,50.5,
2018-01-11T18:18:31.446Z,,34.5,,,54,50.6,
2018-01-11T18:18:41.356Z,,34.4,,,54,50.7,
2018-01-11T18:18:51.361Z,,34.4,,,54,51,
2018-01-11T18:19:01.488Z,,34.4,30,,54,,
2018-01-11T18:19:11.382Z,,34.3,29,,54,51.1,
2018-01-11T18:19:22.511Z,,34.3,,,54,51.2,
2018-01-11T18:19:31.353Z,,34.3,,,54,51.3,
2018-01-11T18:19:41.476Z,,34.2,,,54,51.4,
2018-01-11T18:19:51.479Z,,34.2,,,54,51.5,
2018-01-11T18:20:01.443Z,,34.2,,,54,51.6,
2018-01-11T18:20:11.369Z,,34.1,,,54,,
2018-01-11T18:20:21.347Z,,34.1,,,54,51.8,
2018-01-11T18:20:31.400Z,,34.1,,,54,,
2018-01-11T18:20:46.690Z,,34,30,,54,52,
2018-01-11T18:20:51.360Z,,34,29,,54,,
2018-01-11T18:21:01.445Z,,34,,,54,52.1,
2018-01-11T18:21:11.351Z,,34,,,54,52.2,
2018-01-11T18:21:21.461Z,,34,,,54,52.3,
2018-01-11T18:21:31.354Z,,33.9,,,54,,
2018-01-11T18:21:41.352Z,,33.9,,,54,52.4,
2018-01-11T18:21:51.407Z,,33.9,,,54,52.6,
2018-01-11T18:22:01.351Z,1,33.9,0,,54,52.6,0
2018-01-11T18:22:11.440Z,,33.9,,,54,49.7,
2018-01-11T18:22:21.351Z,,33.8,,,54,48.9,
2018-01-11T18:22:31.445Z,,33.8,,,54,47.9,
2018-01-11T18:22:41.358Z,,33.8,,,54,46.9,
2018-01-11T18:22:51.437Z,,33.8,,,54,46.5,
2018-01-11T18:23:01.476Z,,33.8,,,54,45.9,
2018-01-11T18:23:11.387Z,,33.7,,,54,45.5,
2018-01-11T18:23:21.532Z,,33.7,,,54,44.9,
2018-01-11T18:23:31.364Z,,33.7,,,54,44.7,
2018-01-11T18:23:41.350Z,,33.7,,,54,44.4,
2018-01-11T18:23:51.367Z,,33.7,,,54,43.9,
2018-01-11T18:24:01.352Z,,33.6,,,54,43.8,
2018-01-11T18:24:11.510Z,,33.6,,,54,43.6,
2018-01-11T18:24:21.355Z,,33.6,,,54,43.4,
2018-01-11T18:24:31.404Z,,33.6,,,54,43.2,
2018-01-11T18:24:41.365Z,,33.6,,,54,42.9,
2018-01-11T18:24:51.402Z,,33.5,,,54,42.8,
2018-01-11T18:25:01.363Z,0,32.7,73,0,54,43.1,2
2018-01-11T18:25:11.430Z,,37.6,71,,54,45.2,
2018-01-11T18:25:21.534Z,,41.2,110,,54,47.1,
2018-01-11T18:25:31.351Z,,43.6,111,,54,52.3,
2018-01-11T18:25:41.352Z,,48,105,,54,56.1,
2018-01-11T18:25:51.402Z,,51.5,100,,54,58.1,
2018-01-11T18:26:01.353Z,0,53.6,0,,54,57.4,0
2018-01-11T18:26:11.362Z,,53.4,,,54,56.9,
2018-01-11T18:26:21.359Z,,53.2,,,54,50.9,
2018-01-11T18:26:31.350Z,,52.9,,,54,54.1,
2018-01-11T18:26:41.361Z,,52.6,,,54,56,
2018-01-11T18:26:51.378Z,,52.3,,,54,57,
2018-01-11T18:27:01.594Z,1,52.1,,61,54,57.3,0
2018-01-11T18:27:11.422Z,1,51.8,40,,54,60,0
2018-01-11T18:27:21.449Z,,51.6,29,,54,53.6,
2018-01-11T18:27:31.418Z,,51.4,29,,54,51,
2018-01-11T18:27:41.536Z,,51.2,30,,54,53.1,
2018-01-11T18:27:51.614Z,,51,29,,54,52.9,
2018-01-11T18:28:01.380Z,,50.7,30,,54,52,
2018-01-11T18:28:27.734Z,,50.3,29,,54,51.6,
2018-01-11T18:28:31.393Z,,50.1,,,54,51.5,
2018-01-11T18:28:41.368Z,,49.9,,,54,51.4,
2018-01-11T18:28:51.438Z,,49.7,,,54,,
2018-01-11T18:29:01.431Z,,49.4,,,54,,
2018-01-11T18:29:11.427Z,,49.2,30,,54,,
2018-01-11T18:29:21.362Z,,49,29,,54,,
2018-01-11T18:29:31.370Z,,48.8,,,54,,
2018-01-11T18:29:41.411Z,,48.6,,,54,51.5,
2018-01-11T18:29:51.359Z,,48.4,,,54,51.6,
2018-01-11T18:30:01.392Z,1,48.2,0,,54,51.6,0
2018-01-11T18:30:11.377Z,,48.1,,,54,48.9,
2018-01-11T18:30:21.361Z,,47.9,,,54,47.9,
2018-01-11T18:30:31.381Z,,47.7,,,54,46.9,
2018-01-11T18:30:41.372Z,,47.5,,,54,45.9,
2018-01-11T18:30:51.362Z,,47.4,,,54,45.5,
2018-01-11T18:31:01.358Z,,47.2,,,54,44.9,
2018-01-11T18:31:11.362Z,,47,,,54,44.4,
2018-01-11T18:31:21.435Z,,46.9,,,54,43.9,
2018-01-11T18:31:31.364Z,,46.7,,,54,43.6,
2018-01-11T18:31:41.558Z,,46.6,,,54,43.3,
2018-01-11T18:31:51.363Z,,46.4,,,54,42.9,
2018-01-11T18:32:01.361Z,,46.3,,,54,42.7,
2018-01-11T18:32:11.620Z,,46.1,,,54,42.4,
2018-01-11T18:32:21.383Z,,45.9,,,54,42.2,
2018-01-11T18:32:31.369Z,,45.8,,,54,41.9,
2018-01-11T18:32:41.356Z,,45.6,,,54,41.8,
2018-01-11T18:32:51.374Z,,45.5,,,54,41.6,
2018-01-11T18:33:01.365Z,,45.3,,,54,41.4,
2018-01-11T18:33:11.370Z,,45.2,,,54,,
2018-01-11T18:33:21.362Z,,45.1,,,54,,
2018-01-11T18:33:31.425Z,,44.9,,,54,,
2018-01-11T18:33:41.405Z,,44.8,,,54,,
2018-01-11T18:33:51.459Z,,44.6,,,54,41.3,
2018-01-11T18:34:01.402Z,,44.4,,,54,,
2018-01-11T18:34:11.359Z,,44.3,,,54,,
2018-01-11T18:34:21.360Z,,44.1,,,54,,
2018-01-11T18:34:31.368Z,,44,,,54,41.4,
2018-01-11T18:34:41.373Z,,43.9,,,54,41.5,
2018-01-11T18:34:51.386Z,,43.7,,,54,42,
2018-01-11T18:35:01.397Z,,43.6,,,54,42.2,
2018-01-11T18:35:11.363Z,,43.5,,,54,43,
2018-01-11T18:35:21.386Z,,43.4,,,54,43.2,
2018-01-11T18:35:31.379Z,,43.2,,,54,44,
2018-01-11T18:35:41.378Z,,43.1,,,54,44.4,
2018-01-11T18:35:51.511Z,,43,,,54,45.1,
2018-01-11T18:36:01.432Z,,42.8,,,54,45.5,
2018-01-11T18:36:11.502Z,,42.7,,,54,46,
2018-01-11T18:36:21.398Z,,42.6,,,54,46.3,
2018-01-11T18:36:31.539Z,,42.5,,,54,46.6,
2018-01-11T18:36:41.375Z,,42.3,,,54,46.8,
2018-01-11T18:36:51.402Z,,42.2,,,54,47,
2018-01-11T18:37:01.579Z,,42.1,,,54,,
2018-01-11T18:37:11.689Z,,42,,,54,,
2018-01-11T18:37:21.383Z,,41.9,,,54,46.9,
2018-01-11T18:37:31.459Z,,41.7,,,54,,
2018-01-11T18:37:41.443Z,,41.6,,,54,46.8,
2018-01-11T18:37:51.412Z,,41.5,,,54,46.6,
2018-01-11T18:38:01.708Z,,41.4,,,54,46.5,
2018-01-11T18:38:11.458Z,,41.3,,,54,46.3,
2018-01-11T18:38:21.375Z,,41.2,,,54,46.2,
2018-01-11T18:38:31.481Z,,41.1,,,54,46.1,
2018-01-11T18:38:41.358Z,,40.9,,,54,45.9,
2018-01-11T18:38:51.414Z,,40.7,,,54,45.8,
2018-01-11T18:39:01.426Z,,40.6,,,54,45.6,
2018-01-11T18:39:11.483Z,,40.5,,,54,45.5,
2018-01-11T18:39:21.428Z,,40.4,,,54,45.3,
2018-01-11T18:39:31.405Z,,40.3,,,54,45.2,
2018-01-11T18:39:41.389Z,,40.2,,,54,44.9,
2018-01-11T18:39:51.361Z,,40.1,,,54,,
2018-01-11T18:40:01.423Z,,40,,,54,44.8,
2018-01-11T18:40:11.530Z,,39.9,,,54,44.6,
2018-01-11T18:40:21.405Z,,39.8,,,54,44.5,
2018-01-11T18:40:31.410Z,,39.7,,,54,44.4,
2018-01-11T18:40:41.398Z,,39.6,,,54,44.3,
2018-01-11T18:40:51.478Z,,39.5,,,54,44.2,
2018-01-11T18:41:01.420Z,,39.4,,,54,44.1,
2018-01-11T18:41:11.414Z,,39.4,,,54,43.9,
2018-01-11T18:41:21.376Z,,39.3,,,54,,
2018-01-11T18:41:31.397Z,,39.2,,,54,43.8,
2018-01-11T18:41:41.452Z,,39.1,,,54,43.7,
2018-01-11T18:41:51.414Z,,38.9,,,54,43.6,
2018-01-11T18:42:01.366Z,,38.8,,,54,43.5,
2018-01-11T18:42:11.438Z,,38.7,,,54,43.4,
2018-01-11T18:42:21.371Z,1,38.6,38,,54,46.4,0
2018-01-11T18:42:31.418Z,,38.5,29,,54,46.8,
2018-01-11T18:42:41.509Z,,38.5,,,54,45.7,
2018-01-11T18:42:51.442Z,,38.4,29,,54,46,
2018-01-11T18:43:01.417Z,,38.3,,,54,46.4,
2018-01-11T18:43:11.417Z,,38.2,,,54,46.2,
2018-01-11T18:43:21.556Z,,38.1,,,54,,
2018-01-11T18:43:31.395Z,,38,,,54,46.1,
2018-01-11T18:43:41.405Z,,38,,,54,,
2018-01-11T18:43:51.518Z,,37.9,,,54,,
2018-01-11T18:44:01.425Z,,37.8,,,54,,
2018-01-11T18:44:11.399Z,,37.7,,,54,,
2018-01-11T18:44:21.380Z,,37.7,,,54,46.2,
2018-01-11T18:44:31.425Z,,37.6,,,54,46.3,
2018-01-11T18:44:41.382Z,,37.5,,,54,46.4,
2018-01-11T18:44:51.393Z,,37.5,,,54,,
2018-01-11T18:45:01.381Z,,37.4,,,54,46.5,
2018-01-11T18:45:11.415Z,,37.3,30,,54,46.6,
2018-01-11T18:45:21.365Z,,37.3,29,,54,46.8,
2018-01-11T18:45:31.397Z,,37.2,,,54,47,
2018-01-11T18:45:41.396Z,,37.1,,,54,,
2018-01-11T18:45:51.400Z,,37.1,,,54,47.1,
2018-01-11T18:46:01.527Z,,36.9,,,54,47.3,
2018-01-11T18:46:11.384Z,,36.9,,,54,47.4,
2018-01-11T18:46:21.375Z,,36.8,,,54,47.6,
2018-01-11T18:46:31.413Z,,36.7,,,54,47.8,
2018-01-11T18:46:41.385Z,,36.7,,,54,47.9,
2018-01-11T18:46:51.483Z,,36.6,,,54,48,
2018-01-11T18:47:01.465Z,,36.6,,,54,48.1,
2018-01-11T18:47:11.405Z,,36.5,,,54,48.3,
2018-01-11T18:47:21.369Z,,36.5,,,54,48.4,
2018-01-11T18:47:31.505Z,,36.4,,,54,48.5,
2018-01-11T18:47:41.400Z,,36.4,,,54,48.6,
2018-01-11T18:47:51.368Z,,36.3,,,54,48.7,
2018-01-11T18:48:01.439Z,,36.3,,,54,48.8,
2018-01-11T18:48:11.511Z,,36.2,,,54,49,
2018-01-11T18:48:21.432Z,,36.2,,,54,49.1,
2018-01-11T18:48:31.393Z,,36.1,,,54,49.2,
2018-01-11T18:48:41.377Z,,36.1,,,54,49.4,
2018-01-11T18:48:51.365Z,,36.1,,,54,49.5,
2018-01-11T18:49:01.499Z,,36,,,54,49.6,
2018-01-11T18:49:11.366Z,,36,,,54,49.7,
2018-01-11T18:49:21.457Z,,35.9,,,54,49.8,
2018-01-11T18:49:31.385Z,0,44.2,0,0,54,50,0
2018-01-11T18:49:41.405Z,0,23.9,62,,54,45.5,2
2018-01-11T18:49:51.384Z,,42.5,74,,54,47,
2018-01-11T18:50:01.396Z,,43.6,95,,54,50,
2018-01-11T18:50:11.468Z,,48.1,97,,54,54.3,
2018-01-11T18:50:21.403Z,0,49,0,,54,54.6,0
2018-01-11T18:50:31.382Z,,48.7,,,54,53.9,
2018-01-11T18:50:41.425Z,,48.5,,,54,51.9,
2018-01-11T18:50:51.441Z,,48.3,,,54,51.6,
2018-01-11T18:51:01.395Z,,48.1,,,54,52,
2018-01-11T18:51:11.519Z,,47.9,,,54,53.3,
2018-01-11T18:51:21.406Z,1,47.7,,61,54,55.2,0
2018-01-11T18:51:31.371Z,,47.5,40,,54,57.2,
2018-01-11T18:51:46.535Z,,47.4,29,,54,53.7,
2018-01-11T18:51:51.434Z,,47.2,,,54,53,
2018-01-11T18:52:01.389Z,,47,,,54,53.5,
2018-01-11T18:52:11.462Z,,46.8,,,54,52.6,
2018-01-11T18:52:21.376Z,,46.6,,,54,52.1,
2018-01-11T18:52:31.395Z,,46.4,,,54,51.8,
2018-01-11T18:52:41.493Z,,46.3,,,54,51.4,
2018-01-11T18:52:51.477Z,,46.1,,,54,51.2,
2018-01-11T18:53:01.397Z,,45.9,,,54,51,
2018-01-11T18:53:11.382Z,,45.7,,,54,50.9,
2018-01-11T18:53:21.368Z,,45.6,,,54,,
2018-01-11T18:53:31.548Z,,45.4,,,54,,
2018-01-11T18:53:41.375Z,,45.3,,,54,,
2018-01-11T18:53:51.472Z,,45.1,,,54,,
2018-01-11T18:54:01.404Z,,44.9,29,,54,51,
2018-01-11T18:54:11.669Z,,44.8,,,54,,
2018-01-11T18:54:21.395Z,,44.6,,,54,51.1,
2018-01-11T18:54:31.539Z,,44.4,,,54,51.2,
2018-01-11T18:54:41.436Z,,44.2,,,54,,
2018-01-11T18:54:51.416Z,,44.1,,,54,51.3,
2018-01-11T18:55:01.432Z,,44,,,54,51.4,
2018-01-11T18:55:11.429Z,,43.8,30,,54,51.5,
2018-01-11T18:55:21.421Z,,43.7,29,,54,51.6,
2018-01-11T18:55:31.722Z,,43.5,,,54,51.7,
2018-01-11T18:55:42.521Z,0,43.4,29,0,54,,2
2018-01-11T18:55:51.385Z,0,26.9,0,,54,54,0
2018-01-11T18:56:01.422Z,,22.1,,,54,49.9,
2018-01-11T18:56:11.371Z,,22.1,,,54,52,
2018-01-11T18:56:21.372Z,,22.2,,,54,52.3,
2018-01-11T18:56:31.414Z,,22.5,,,54,52.6,
2018-01-11T18:56:41.456Z,,22.6,,,54,,
2018-01-11T18:56:51.375Z,1,22.8,,61,54,52.3,0
2018-01-11T18:57:01.438Z,1,23,39,,54,53.3,0
2018-01-11T18:57:11.431Z,,23.2,32,,54,54.8,
2018-01-11T18:57:21.375Z,,23.3,29,,54,52.9,
2018-01-11T18:57:31.531Z,,23.4,,,54,52.9,
2018-01-11T18:57:41.480Z,,23.7,30,,54,,
2018-01-11T18:57:51.883Z,,23.8,29,,54,52.6,
2018-01-11T18:58:01.402Z,,23.9,,,54,52.3,
2018-01-11T18:58:11.375Z,,24.2,,,54,52.2,
2018-01-11T18:58:21.445Z,,24.3,,,54,52,
2018-01-11T18:58:31.392Z,,24.4,,,54,,
2018-01-11T18:58:41.384Z,,24.5,,,54,,
2018-01-11T18:58:51.482Z,,24.7,,,54,,
2018-01-11T18:59:01.430Z,,24.8,,,54,,
2018-01-11T18:59:11.460Z,,24.9,,,54,52.1,
2018-01-11T18:59:21.464Z,,25,,,54,52.2,
2018-01-11T18:59:31.516Z,,25.1,,,54,,
2018-01-11T18:59:41.416Z,,25.3,,,54,52.3,
2018-01-11T18:59:51.396Z,,25.4,,,54,52.4,
2018-01-11T19:00:01.393Z,,25.5,,,54,52.6,
2018-01-11T19:00:11.461Z,,25.5,,,54,,
2018-01-11T19:00:21.384Z,,25.6,,,54,52.7,
2018-01-11T19:00:31.436Z,,25.7,,,54,52.8,
2018-01-11T19:00:41.386Z,,25.9,,,54,,
2018-01-11T19:00:51.409Z,,26,,,54,53,
2018-01-11T19:01:01.418Z,,26,,,54,,
2018-01-11T19:01:11.394Z,,26.1,,,54,53.1,
2018-01-11T19:01:21.378Z,,26.2,,,54,,
2018-01-11T19:01:31.435Z,,26.3,,,54,53.2,
2018-01-11T19:01:41.391Z,,26.3,,,54,53.3,
2018-01-11T19:01:51.460Z,,26.5,30,,54,,
2018-01-11T19:02:01.424Z,,26.6,29,,54,53.4,
2018-01-11T19:02:11.371Z,,26.6,30,,54,53.5,
2018-01-11T19:02:21.478Z,,26.7,29,,54,,
2018-01-11T19:02:31.464Z,,26.8,,,54,53.6,
2018-01-11T19:02:41.389Z,,26.8,30,,54,53.7,
2018-01-11T19:02:51.373Z,,26.9,29,,54,53.8,
2018-01-11T19:03:01.413Z,,27.1,,,54,,
2018-01-11T19:03:11.383Z,,27.1,,,54,53.9,
2018-01-11T19:03:21.464Z,,27.2,29,,54,54,
2018-01-11T19:03:31.388Z,,27.2,,,54,,
2018-01-11T19:03:41.594Z,,27.3,31,,54,54.1,
2018-01-11T19:03:51.390Z,,27.4,29,,54,54.3,
2018-01-11T19:04:01.384Z,,27.4,,,54,54.4,
2018-01-11T19:04:11.390Z,,27.5,,,54,,
2018-01-11T19:04:26.432Z,,27.5,,,54,,
2018-01-11T19:04:36.497Z,,27.7,30,,54,54.6,
2018-01-11T19:04:41.668Z,,27.7,29,,54,,
2018-01-11T19:04:51.468Z,,27.8,30,,54,54.7,
2018-01-11T19:05:11.546Z,,27.9,29,,54,54.9,
2018-01-11T19:05:11.702Z,,27.9,,,54,,
2018-01-11T19:05:26.469Z,,28,,,54,,
2018-01-11T19:05:31.402Z,,28,31,,54,55,
2018-01-11T19:05:41.469Z,,28.1,29,,54,,
2018-01-11T19:05:56.569Z,,28.1,31,,54,55.1,
2018-01-11T19:06:01.407Z,,28.3,32,,54,55.3,
2018-01-11T19:06:11.408Z,,28.3,29,,54,,
2018-01-11T19:06:21.386Z,,28.4,31,,54,,
2018-01-11T19:06:31.392Z,,28.5,29,,54,55.4,
2018-01-11T19:06:41.470Z,,28.5,31,,54,,
2018-01-11T19:06:51.381Z,,28.6,29,,54,,
2018-01-11T19:07:01.378Z,,28.6,,,54,55.5,
2018-01-11T19:07:11.403Z,,28.7,30,,54,,
2018-01-11T19:07:26.423Z,,28.7,32,,54,55.7,
2018-01-11T19:07:31.418Z,,28.9,,,54,56,
2018-01-11T19:07:51.515Z,,28.9,,,54,56.1,
2018-01-11T19:07:51.657Z,,29,,,54,56.2,
2018-01-11T19:08:01.537Z,,29.1,,,54,56.3,
2018-01-11T19:08:11.382Z,,29.1,,,54,56.5,
2018-01-11T19:08:21.376Z,,29.2,,,54,,
2018-01-11T19:08:31.443Z,,29.2,,,54,56.6,
2018-01-11T19:08:41.504Z,,29.3,,,54,56.7,
2018-01-11T19:08:51.404Z,,29.5,,,54,56.8,
2018-01-11T19:09:01.409Z,,29.5,,,54,,
2018-01-11T19:09:11.435Z,,29.6,,,54,56.9,
2018-01-11T19:09:21.381Z,,29.6,,,54,57,
2018-01-11T19:09:36.569Z,,29.7,,,54,,
2018-01-11T19:09:51.624Z,,29.7,,,54,57.1,
2018-01-11T19:09:51.752Z,0,48.5,0,0,54,57.4,0
2018-01-11T19:10:01.477Z,,50.1,,,54,58.2,
2018-01-11T19:10:11.482Z,,49.9,,,54,53.9,
2018-01-11T19:10:26.570Z,,49.6,,,54,52.8,
2018-01-11T19:10:41.535Z,,49.2,,,54,52.3,
2018-01-11T19:10:42.708Z,,48.9,,,54,50.9,
2018-01-11T19:10:51.387Z,1,48.6,45,61,54,51.4,0
2018-01-11T19:11:01.434Z,,48.3,34,,54,56.3,
2018-01-11T19:11:11.384Z,,48,29,,54,55.9,
2018-01-11T19:11:21.612Z,,47.8,,,54,54.7,
2018-01-11T19:11:31.380Z,,47.5,,,54,55.3,
2018-01-11T19:11:41.376Z,,47.3,,,54,55.5,
2018-01-11T19:11:51.377Z,,47.1,30,,54,,
2018-01-11T19:12:01.397Z,,46.8,29,,54,55.7,
2018-01-11T19:12:11.468Z,,46.6,,,54,55.9,
2018-01-11T19:12:21.408Z,,46.4,,,54,56,
2018-01-11T19:12:31.406Z,,46.2,,,54,56.1,
2018-01-11T19:12:41.389Z,,46,,,54,56.2,
2018-01-11T19:12:51.379Z,,45.9,30,,54,56.4,
2018-01-11T19:13:01.429Z,,45.7,32,,54,56.7,
2018-01-11T19:13:11.397Z,,45.5,,,54,57,
2018-01-11T19:13:21.381Z,,45.3,,,54,57.1,
2018-01-11T19:13:31.400Z,,45.2,,,54,57.2,
2018-01-11T19:13:41.418Z,,45,,,54,57.3,
2018-01-11T19:13:51.448Z,,44.9,,,54,57.4,
2018-01-11T19:14:01.383Z,,44.7,,,54,57.6,
2018-01-11T19:14:11.386Z,,44.6,,,54,57.7,
2018-01-11T19:14:21.401Z,,44.4,,,54,57.8,
2018-01-11T19:14:31.444Z,1,44.2,32,61,54,57.9,0
2018-01-11T19:14:41.397Z,,44.1,,,54,58,
2018-01-11T19:14:51.439Z,,44,,,54,,
2018-01-11T19:15:01.379Z,,43.9,,,54,58.1,
2018-01-11T19:15:11.391Z,,43.7,,,54,58.2,
2018-01-11T19:15:21.379Z,,43.6,,,54,,
2018-01-11T19:15:31.410Z,,43.5,,,54,58.3,
2018-01-11T19:15:41.412Z,,43.4,,,54,,
2018-01-11T19:15:51.563Z,,43.3,,,54,58.4,
2018-01-11T19:16:01.383Z,,43.2,,,54,,
2018-01-11T19:16:11.469Z,,43.1,,,54,58.5,
2018-01-11T19:16:21.937Z,,43,29,,54,58.4,
2018-01-11T19:16:31.404Z,,42.9,30,,54,58.3,
2018-01-11T19:16:41.444Z,,42.9,,,54,,
2018-01-11T19:16:51.464Z,,42.8,31,,54,,
2018-01-11T19:17:01.399Z,,42.7,30,,54,58.4,
2018-01-11T19:17:11.399Z,,42.6,31,,54,,
2018-01-11T19:17:21.427Z,,42.5,29,,54,,
2018-01-11T19:17:31.401Z,,42.4,,,54,58.3,
2018-01-11T19:17:41.384Z,,42.3,30,,54,58.4,
2018-01-11T19:17:51.407Z,,42.3,29,,54,,
2018-01-11T19:18:01.454Z,,42.2,,,54,,
2018-01-11T19:18:11.390Z,,42.1,30,,54,,
2018-01-11T19:18:21.489Z,,42,,,54,58.5,
2018-01-11T19:18:31.407Z,,41.9,29,,54,,
2018-01-11T19:18:41.478Z,,41.9,30,,54,,
2018-01-11T19:18:51.406Z,,41.8,,,54,58.6,
2018-01-11T19:19:01.396Z,,41.7,,,54,58.7,
2018-01-11T19:19:11.398Z,,41.7,29,,54,,
2018-01-11T19:19:21.467Z,,41.6,30,,54,,
2018-01-11T19:19:31.388Z,,41.5,,,54,58.8,
2018-01-11T19:19:41.417Z,,41.4,29,,54,,
2018-01-11T19:19:51.387Z,,41.4,,,54,,
2018-01-11T19:20:01.397Z,,41.3,,,54,58.9,
2018-01-11T19:20:11.382Z,,41.3,,,54,,
2018-01-11T19:20:21.389Z,,41.2,29,,54,59,
2018-01-11T19:20:31.403Z,,41.1,,,54,,
2018-01-11T19:20:41.460Z,,41.1,,,54,,
2018-01-11T19:20:51.486Z,,40.9,,,54,59.1,
2018-01-11T19:21:01.496Z,,40.9,,,54,,
2018-01-11T19:21:11.464Z,,40.8,,,54,,
2018-01-11T19:21:21.708Z,,40.8,,,54,59.3,
2018-01-11T19:21:31.386Z,,40.7,,,54,,
2018-01-11T19:21:41.384Z,,40.6,,,54,,
2018-01-11T19:21:51.461Z,,40.6,,,54,59.4,
2018-01-11T19:22:01.487Z,,40.5,30,,54,,
2018-01-11T19:22:11.471Z,,40.5,,,54,59.5,
2018-01-11T19:22:21.464Z,,40.4,,,54,59.6,
