Time,HwTSet,PrimT,HwTOutlet,HwActive,ActPow,PrimTSet,ChActive
2017-11-17T20:04:36.292Z,54,59,46.5,,,,
2017-11-17T20:04:46.294Z,54,60,46.5,,,,
2017-11-17T20:04:56.292Z,54,60.6,46.5,,30,,
2017-11-17T20:05:06.291Z,54,61.2,46.5,,29,,
2017-11-17T20:05:16.292Z,54,62,46.5,,30,,
2017-11-17T20:05:26.293Z,54,62.5,46.5,,29,,
2017-11-17T20:05:36.294Z,54,63.1,46.6,,30,,
2017-11-17T20:05:46.995Z,54,63.5,46.6,,,,
2017-11-17T20:05:56.290Z,54,64,46.7,,29,,
2017-11-17T20:06:06.298Z,54,64.5,46.7,,,,
2017-11-17T20:06:16.290Z,54,64.8,46.8,,,,
2017-11-17T20:06:26.293Z,54,62.9,46.8,0,0,,2
2017-11-17T20:06:36.292Z,54,61.8,46.9,,,,
2017-11-17T20:06:46.288Z,54,60.9,47,,,,
2017-11-17T20:06:56.330Z,54,59.7,47.1,,,,
2017-11-17T20:07:06.291Z,54,58.8,47.1,,,,
2017-11-17T20:07:16.291Z,54,57.9,47.1,,,,
2017-11-17T20:07:26.291Z,54,56.9,47.2,,,,
2017-11-17T20:07:41.393Z,54,56.4,47.2,,,,
2017-11-17T20:07:46.292Z,54,55.6,47.1,,,,
2017-11-17T20:07:56.298Z,54,54.9,47.1,,,,
2017-11-17T20:08:06.299Z,54,54.5,47.1,,,,
2017-11-17T20:08:17.001Z,54,53.8,47,,,,
2017-11-17T20:08:26.990Z,54,53.4,47,,,,
2017-11-17T20:08:36.296Z,54,52.9,46.9,,,,
2017-11-17T20:08:46.297Z,54,52.3,46.8,,,,
2017-11-17T20:08:57.030Z,54,55.1,46.7,0,41,,2
2017-11-17T20:09:06.291Z,54,56.7,46.7,,32,,
2017-11-17T20:09:16.294Z,54,57.1,46.6,,29,,
2017-11-17T20:09:26.296Z,54,58.1,46.5,,,,
2017-11-17T20:09:36.300Z,54,59,46.5,,,,
2017-11-17T20:09:46.293Z,54,60,46.4,,,,
2017-11-17T20:09:56.295Z,54,60.5,46.4,,,,
2017-11-17T20:10:06.293Z,54,61.2,46.4,,,,
2017-11-17T20:10:16.294Z,54,62,46.4,,,,
2017-11-17T20:10:26.294Z,54,62.5,46.5,,,,
2017-11-17T20:10:36.296Z,54,63.1,46.6,,,,
2017-11-17T20:10:46.300Z,54,63.5,46.7,,,,
2017-11-17T20:10:56.296Z,54,64,46.7,,,,
2017-11-17T20:11:06.293Z,54,64.5,46.8,,,,
2017-11-17T20:11:16.295Z,54,64.8,46.9,,,,
2017-11-17T20:11:26.307Z,54,62.9,47,0,0,,2
2017-11-17T20:11:36.296Z,54,61.8,47,,,,
2017-11-17T20:11:46.300Z,54,60.8,47.1,,,,
2017-11-17T20:12:01.391Z,54,59.8,47.2,,,,
2017-11-17T20:12:06.296Z,54,58.8,47.3,,,,
2017-11-17T20:12:16.987Z,54,57.9,47.3,,,,
2017-11-17T20:12:26.293Z,54,56.9,47.3,,,,
2017-11-17T20:12:36.298Z,54,56.4,47.3,,,,
2017-11-17T20:12:46.295Z,54,55.7,47.3,,,,
2017-11-17T20:12:56.295Z,54,54.9,47.2,,,,
2017-11-17T20:13:06.295Z,54,54.5,47.2,,,,
2017-11-17T20:13:16.300Z,54,53.9,47.1,,,,
2017-11-17T20:13:26.300Z,54,53.4,47,,,,
2017-11-17T20:13:36.299Z,54,52.9,47,0,0,61,2
2017-11-17T20:13:46.292Z,54,52.4,46.9,,,,
2017-11-17T20:13:56.301Z,54,55.1,46.8,0,41,,2
2017-11-17T20:14:06.300Z,54,56.7,46.7,,32,,
2017-11-17T20:14:16.299Z,54,57.1,46.6,,29,,
2017-11-17T20:14:26.303Z,54,58.1,46.6,,,,
2017-11-17T20:14:36.295Z,54,59,46.5,,,,
2017-11-17T20:14:46.299Z,54,60,46.5,,,,
2017-11-17T20:14:56.293Z,54,60.5,46.5,,,,
2017-11-17T20:15:06.298Z,54,61.3,46.5,,,,
2017-11-17T20:15:16.300Z,54,62,46.5,,29,,
2017-11-17T20:15:26.298Z,54,62.5,46.6,,,,
2017-11-17T20:15:36.294Z,54,63.1,46.6,,29,,
2017-11-17T20:15:46.297Z,54,63.6,46.7,,30,,
2017-11-17T20:15:56.298Z,54,64,46.8,,29,,
2017-11-17T20:16:06.299Z,54,64.5,46.8,,,,
2017-11-17T20:16:16.301Z,54,64.8,46.9,,,,
2017-11-17T20:16:26.301Z,54,62.9,47,0,0,,2
2017-11-17T20:16:36.300Z,54,61.8,47.1,,,,
2017-11-17T20:16:51.396Z,54,60.8,47.1,,,,
2017-11-17T20:16:56.303Z,54,59.7,47.2,,,,
2017-11-17T20:17:06.302Z,54,58.8,47.3,,,,
2017-11-17T20:17:21.355Z,54,57.9,47.3,,,,
2017-11-17T20:17:37.066Z,54,56.4,47.3,,,,
2017-11-17T20:17:46.301Z,54,55.6,47.2,,,,
2017-11-17T20:17:56.302Z,54,54.9,47.2,,,,
2017-11-17T20:18:06.297Z,54,54.5,47.2,,,,
2017-11-17T20:18:16.307Z,54,53.9,47.1,,,,
2017-11-17T20:18:26.298Z,54,53.4,47,,,,
2017-11-17T20:18:36.297Z,54,52.9,47,,,,
2017-11-17T20:18:46.303Z,54,52.4,46.9,,,,
2017-11-17T20:18:56.300Z,54,55.1,46.8,0,41,,2
2017-11-17T20:19:06.303Z,54,56.7,46.7,,32,,
2017-11-17T20:19:16.301Z,54,57.1,46.6,,29,,
2017-11-17T20:19:26.299Z,54,58.1,46.6,,,,
2017-11-17T20:19:36.302Z,54,59,46.5,,,,
2017-11-17T20:19:46.302Z,54,60,46.5,,,,
2017-11-17T20:19:56.297Z,54,60.5,46.5,,,,
2017-11-17T20:20:06.304Z,54,61.2,46.5,,,,
2017-11-17T20:20:16.302Z,54,62,46.5,,30,,
2017-11-17T20:20:26.301Z,54,62.5,46.6,,,,
2017-11-17T20:20:36.333Z,54,63.1,46.6,,29,,
2017-11-17T20:20:51.404Z,54,63.6,46.7,,,,
2017-11-17T20:20:56.301Z,54,64,46.7,,29,,
2017-11-17T20:21:06.298Z,54,64.5,46.8,,,,
2017-11-17T20:21:21.356Z,54,64.8,46.8,,,,
2017-11-17T20:21:26.302Z,54,65.2,37.7,1,41,0,0
2017-11-17T20:21:36.310Z,54,61.9,61.9,1,0,,0
2017-11-17T20:21:46.313Z,54,62.4,38.3,1,47,,0
2017-11-17T20:21:56.309Z,54,56.4,54.4,,47,,
2017-11-17T20:22:06.301Z,54,56.5,55.5,,30,,
2017-11-17T20:22:21.364Z,54,55.5,53.9,,35,,
2017-11-17T20:22:26.301Z,54,54.6,53.8,,30,,
2017-11-17T20:22:36.304Z,54,54.3,53.3,,37,,
2017-11-17T20:22:46.301Z,54,54.5,53.2,,42,,
2017-11-17T20:22:56.303Z,54,55,53.6,,52,,
2017-11-17T20:23:06.300Z,54,55.5,53.4,,55,,
2017-11-17T20:23:16.302Z,54,56.3,53.8,,58,,
2017-11-17T20:23:27.003Z,54,56.8,54.6,,54,,
2017-11-17T20:23:36.310Z,54,56.6,54.6,,50,,
2017-11-17T20:23:46.303Z,54,56.3,54.4,,49,,
2017-11-17T20:23:56.310Z,54,55.7,54.4,0,0,,0
2017-11-17T20:24:06.303Z,54,54.6,54,,,,
2017-11-17T20:24:21.359Z,54,54.5,53.8,,,,
2017-11-17T20:24:26.304Z,54,56.5,53.6,,,,
2017-11-17T20:24:36.352Z,54,57.3,53.5,,,,
2017-11-17T20:24:46.305Z,54,57.8,53.5,,,,
2017-11-17T20:24:56.303Z,54,57.7,53.5,0,,61,2
2017-11-17T20:25:11.406Z,54,58,53.6,0,40,,2
2017-11-17T20:25:16.306Z,54,62.5,53.6,,30,,
2017-11-17T20:25:26.302Z,54,63.4,53.7,,29,,
2017-11-17T20:25:36.308Z,54,62.2,53.8,,29,,
2017-11-17T20:25:46.300Z,54,63.1,53.8,,,,
2017-11-17T20:25:56.306Z,54,63.5,53.8,,,,
2017-11-17T20:26:06.305Z,54,,53.9,,30,,
2017-11-17T20:26:16.307Z,54,63.8,54,,29,,
2017-11-17T20:26:26.300Z,54,63.9,54.1,,,,
2017-11-17T20:26:36.306Z,54,64,54.1,,,,
2017-11-17T20:26:46.308Z,54,,54.1,,,,
2017-11-17T20:27:01.402Z,54,64.1,54,,,,
2017-11-17T20:27:06.306Z,54,,53.9,,,,
2017-11-17T20:27:16.306Z,54,64.2,53.7,,,,
2017-11-17T20:27:26.304Z,54,,53.5,,30,,
2017-11-17T20:27:36.303Z,54,64.4,53.3,,29,,
2017-11-17T20:27:46.311Z,54,64.5,53.1,,,,
2017-11-17T20:27:56.309Z,54,64.6,52.9,,,,
2017-11-17T20:28:11.401Z,54,64.7,52.5,,,,
2017-11-17T20:28:16.306Z,54,64.8,52.3,,,,
2017-11-17T20:28:26.308Z,54,64.9,52.1,0,0,,2
2017-11-17T20:28:36.308Z,54,61.9,51.9,,,,
2017-11-17T20:28:46.308Z,54,60.9,51.7,,,,
2017-11-17T20:28:56.308Z,54,59.7,51.4,,,,
2017-11-17T20:29:06.307Z,54,58.7,51.3,,,,
2017-11-17T20:29:16.307Z,54,57.8,51.1,,,,
2017-11-17T20:29:26.317Z,54,56.8,50.9,,,,
2017-11-17T20:29:36.308Z,54,55.9,50.7,,,,
2017-11-17T20:29:46.309Z,54,55.3,50.4,,,,
2017-11-17T20:29:56.302Z,54,54.4,50.2,,,,
2017-11-17T20:30:06.305Z,54,58,50,0,37,,2
2017-11-17T20:30:16.304Z,54,58.5,49.8,,30,,
2017-11-17T20:30:26.307Z,54,,49.6,,,,
2017-11-17T20:30:36.307Z,54,59.7,49.3,,29,,
2017-11-17T20:30:51.408Z,54,60.2,49.1,,,,
2017-11-17T20:30:56.308Z,54,61.2,48.9,,,,
2017-11-17T20:31:06.302Z,54,61.8,48.8,,30,,
2017-11-17T20:31:16.307Z,54,62.4,48.7,,29,,
2017-11-17T20:31:26.308Z,54,63.1,48.6,,,,
2017-11-17T20:31:36.307Z,54,63.5,48.6,,,,
2017-11-17T20:31:46.309Z,54,64.1,48.5,,,,
2017-11-17T20:32:04.122Z,54,64.6,48.5,,,,
2017-11-17T20:32:06.308Z,54,64.8,48.4,0,0,,2
2017-11-17T20:32:21.364Z,54,62.7,48.4,,,,
2017-11-17T20:32:26.305Z,54,61.6,48.4,,,,
2017-11-17T20:32:36.310Z,54,60.4,48.4,,,,
2017-11-17T20:32:46.308Z,54,59.6,48.4,,,,
2017-11-17T20:32:56.310Z,54,58.8,48.4,,,,
2017-11-17T20:33:06.311Z,54,57.9,48.4,,,,
2017-11-17T20:33:16.304Z,54,57.2,48.3,,,,
2017-11-17T20:33:26.308Z,54,56.6,48.3,,,,
2017-11-17T20:33:36.303Z,54,55.9,48.3,,,,
2017-11-17T20:33:46.309Z,54,55.4,48.2,,,,
2017-11-17T20:33:56.310Z,54,54.9,48.1,,,,
2017-11-17T20:34:06.307Z,54,54.4,48.1,,,,
2017-11-17T20:34:16.307Z,54,53.9,48,,,,
2017-11-17T20:34:26.308Z,54,53.5,47.9,,,,
2017-11-17T20:34:36.310Z,54,53.1,47.8,,,,
2017-11-17T20:34:46.314Z,54,52.7,47.7,,,,
2017-11-17T20:34:56.304Z,54,52.3,47.7,,,,
2017-11-17T20:35:06.316Z,54,56,47.6,0,39,,2
2017-11-17T20:35:16.313Z,54,56.9,47.5,,30,,
2017-11-17T20:35:26.305Z,54,57.1,47.4,,29,,
2017-11-17T20:35:36.312Z,54,58.6,47.3,,,,
2017-11-17T20:35:46.308Z,54,59.4,47.3,,30,,
2017-11-17T20:35:56.306Z,54,60.2,47.2,,29,,
2017-11-17T20:36:06.314Z,54,61.1,47.2,,,,
2017-11-17T20:36:16.305Z,54,62,47.1,,,,
2017-11-17T20:36:26.307Z,54,62.5,47.1,,,,
2017-11-17T20:36:36.315Z,54,63.2,47.1,,,,
2017-11-17T20:36:46.317Z,54,63.6,47.2,,,,
2017-11-17T20:36:56.310Z,54,64.1,47.2,,,,
2017-11-17T20:37:06.312Z,54,64.6,47.2,,,,
2017-11-17T20:37:21.375Z,54,65.1,47.3,0,0,,2
2017-11-17T20:37:26.308Z,54,62.7,47.3,,,,
2017-11-17T20:37:36.306Z,54,61.5,47.4,,,,
2017-11-17T20:37:46.314Z,54,60.2,47.4,,,,
2017-11-17T20:37:56.308Z,54,59.4,47.5,,,,
2017-11-17T20:38:06.310Z,54,58.6,47.5,,,,
2017-11-17T20:38:16.309Z,54,57.8,47.5,,,,
2017-11-17T20:38:26.309Z,54,56.9,47.6,,,,
2017-11-17T20:38:36.308Z,54,56.3,47.6,,,,
2017-11-17T20:38:46.313Z,54,55.6,47.6,,,,
2017-11-17T20:38:56.311Z,54,54.9,47.6,,,,
2017-11-17T20:39:06.310Z,54,54.5,47.6,,,,
2017-11-17T20:39:16.309Z,54,53.9,47.6,,,,
2017-11-17T20:39:26.308Z,54,53.4,47.6,,,,
2017-11-17T20:39:36.310Z,54,52.9,47.5,,,,
2017-11-17T20:39:46.312Z,54,52.6,47.5,,,,
2017-11-17T20:39:56.311Z,54,52.1,47.5,,,,
2017-11-17T20:40:06.309Z,54,55,47.4,0,42,,2
2017-11-17T20:40:16.310Z,54,56.6,47.4,,30,,
2017-11-17T20:40:26.308Z,54,57,47.3,,29,,
2017-11-17T20:40:36.309Z,54,58.3,47.2,,,,
2017-11-17T20:40:46.308Z,54,59.1,47.2,,,,
2017-11-17T20:40:56.311Z,54,60,47.1,,,,
2017-11-17T20:41:06.310Z,54,60.7,47.1,,,,
2017-11-17T20:41:16.310Z,54,61.4,47.1,,,,
2017-11-17T20:41:26.310Z,54,62.1,47.1,,,,
2017-11-17T20:41:36.309Z,54,62.7,47.1,,30,,
2017-11-17T20:41:46.311Z,54,63.3,47.2,,29,,
2017-11-17T20:42:01.408Z,54,64,47.2,,,,
2017-11-17T20:42:06.311Z,54,64.2,47.3,,30,,
2017-11-17T20:42:16.310Z,54,64.7,47.3,,29,,
2017-11-17T20:42:26.313Z,54,63.9,47.4,0,0,,2
2017-11-17T20:42:36.313Z,54,61.9,47.5,,,,
2017-11-17T20:42:46.314Z,54,61.3,47.6,,,,
2017-11-17T20:42:56.314Z,54,59.9,47.7,,,,
2017-11-17T20:43:06.309Z,54,58.9,47.7,,,,
2017-11-17T20:43:16.309Z,54,58.3,47.8,,,,
2017-11-17T20:43:26.329Z,54,57.4,47.9,,,,
2017-11-17T20:43:36.315Z,54,56.7,47.9,,,,
2017-11-17T20:43:46.311Z,54,55.9,48,,,,
2017-11-17T20:43:56.312Z,54,55.3,48,,,,
2017-11-17T20:44:06.313Z,54,54.8,48,,,,
2017-11-17T20:44:16.313Z,54,54.1,48,,,,
2017-11-17T20:44:26.314Z,54,53.7,47.9,,,,
2017-11-17T20:44:36.314Z,54,53.2,47.9,,,,
2017-11-17T20:44:46.311Z,54,52.8,47.8,,,,
2017-11-17T20:44:56.325Z,54,52.2,47.8,,,,
2017-11-17T20:45:06.324Z,54,55.1,47.7,0,42,,2
2017-11-17T20:45:17.076Z,54,56.7,47.7,,30,,
2017-11-17T20:45:26.325Z,54,57.1,47.7,,29,,
2017-11-17T20:45:36.999Z,54,58.4,47.6,,29,,
2017-11-17T20:45:46.317Z,54,59.1,47.5,,,,
2017-11-17T20:45:56.323Z,54,60.1,47.5,,,,
2017-11-17T20:46:06.311Z,54,61.1,47.5,,30,,
2017-11-17T20:46:16.312Z,54,61.5,47.5,,29,,
2017-11-17T20:46:26.324Z,54,62.2,47.5,,,,
2017-11-17T20:46:36.322Z,54,62.8,47.6,,,,
2017-11-17T20:46:46.312Z,54,63.4,47.6,,30,,
2017-11-17T20:46:56.311Z,54,64,47.6,,29,,
2017-11-17T20:47:06.315Z,54,64.4,47.7,,,,
2017-11-17T20:47:16.324Z,54,64.8,47.8,,,,
2017-11-17T20:47:26.316Z,54,63.8,47.8,0,0,,2
2017-11-17T20:47:36.325Z,54,61.8,47.9,,,,
2017-11-17T20:47:46.322Z,54,60.9,48,,,,
2017-11-17T20:47:56.323Z,54,59.8,48.1,,,,
2017-11-17T20:48:06.314Z,54,58.8,48.2,,,,
2017-11-17T20:48:16.326Z,54,57.9,48.2,,,,
2017-11-17T20:48:26.326Z,54,57.3,48.3,,,,
2017-11-17T20:48:36.321Z,54,56.6,48.3,,,,
2017-11-17T20:48:46.323Z,54,55.7,48.3,,,,
2017-11-17T20:48:56.320Z,54,55.2,48.3,,,,
2017-11-17T20:49:06.323Z,54,54.7,48.3,,,,
2017-11-17T20:49:16.326Z,54,53.9,48.3,,,,
2017-11-17T20:49:26.320Z,54,53.6,48.3,,,,
2017-11-17T20:49:36.322Z,54,53.2,48.3,,,,
2017-11-17T20:49:46.322Z,54,52.8,48.2,,,,
2017-11-17T20:49:56.315Z,54,52.3,48.2,,,,
2017-11-17T20:50:06.320Z,54,55.1,48.1,0,41,,2
2017-11-17T20:50:16.319Z,54,56.7,48,,29,,
2017-11-17T20:50:26.322Z,54,57.1,47.9,,30,,
2017-11-17T20:50:36.322Z,54,58.4,47.9,,29,,
2017-11-17T20:50:46.321Z,54,59.1,47.8,,,,
2017-11-17T20:50:56.328Z,54,60,47.8,,,,
2017-11-17T20:51:11.414Z,54,60.7,47.7,,,,
2017-11-17T20:51:16.318Z,54,61.5,47.7,,,,
2017-11-17T20:51:26.318Z,54,62.2,47.7,,29,,
2017-11-17T20:51:41.414Z,54,62.8,47.8,,,,
2017-11-17T20:51:51.414Z,54,63.4,47.8,,,,
2017-11-17T20:51:56.318Z,54,64,47.8,,,,
2017-11-17T20:52:06.321Z,54,64.4,47.9,,,,
2017-11-17T20:52:21.374Z,54,64.8,48,,,,
2017-11-17T20:52:26.320Z,54,63.8,48,0,0,,2
2017-11-17T20:52:36.325Z,54,61.8,48.1,,,,
2017-11-17T20:52:46.321Z,54,60.9,48.2,,,,
2017-11-17T20:52:56.325Z,54,59.8,48.2,,,,
2017-11-17T20:53:06.318Z,54,58.9,48.3,,,,
2017-11-17T20:53:16.320Z,54,57.9,48.3,,,,
2017-11-17T20:53:31.416Z,54,57.3,48.4,,,,
2017-11-17T20:53:36.325Z,54,56.6,48.4,,,,
2017-11-17T20:53:46.327Z,54,55.7,48.4,,,,
2017-11-17T20:53:56.319Z,54,55.2,48.4,,,,
2017-11-17T20:54:06.317Z,54,54.7,48.4,,,,
2017-11-17T20:54:16.320Z,54,53.9,48.4,,,,
2017-11-17T20:54:26.316Z,54,53.6,48.3,,,,
2017-11-17T20:54:36.315Z,54,53.2,48.3,,,,
2017-11-17T20:54:46.322Z,54,52.8,48.2,,,,
2017-11-17T20:54:56.319Z,54,52.2,48.1,,,,
2017-11-17T20:55:06.326Z,54,55.1,48.1,0,41,,2
2017-11-17T20:55:16.318Z,54,56.7,48,,30,,
2017-11-17T20:55:26.318Z,54,57.1,47.9,,29,,
2017-11-17T20:55:36.320Z,54,58.4,47.8,,29,,
2017-11-17T20:55:46.318Z,54,59.1,47.7,,,,
2017-11-17T20:56:01.422Z,54,60.1,47.7,,,,
2017-11-17T20:56:06.321Z,54,61.1,47.7,,29,,
2017-11-17T20:56:16.374Z,54,61.5,47.7,,,,
2017-11-17T20:56:26.319Z,54,62.2,47.7,,,,
2017-11-17T20:56:36.316Z,54,62.8,47.8,,,,
2017-11-17T20:56:46.319Z,54,63.4,47.8,,,,
2017-11-17T20:56:56.318Z,54,64,47.8,,,,
2017-11-17T20:57:11.417Z,54,64.4,47.9,,,,
2017-11-17T20:57:16.322Z,54,64.8,48,,,,
2017-11-17T20:57:26.318Z,54,63.8,48,0,0,,2
2017-11-17T20:57:36.323Z,54,61.9,48.1,,,,
2017-11-17T20:57:46.323Z,54,60.9,48.2,,,,
2017-11-17T20:57:56.340Z,54,59.8,48.3,,,,
2017-11-17T20:58:06.330Z,54,58.8,48.3,,,,
2017-11-17T20:58:16.320Z,54,57.9,48.4,,,,
2017-11-17T20:58:26.319Z,54,57.3,48.4,,,,
2017-11-17T20:58:36.318Z,54,56.6,48.4,,,,
2017-11-17T20:58:46.335Z,54,55.9,48.4,,,,
2017-11-17T20:58:56.335Z,54,55.3,48.4,,,,
2017-11-17T20:59:06.323Z,54,54.7,48.4,,,,
2017-11-17T20:59:16.322Z,54,54.1,48.3,,,,
2017-11-17T20:59:26.335Z,54,53.7,48.3,,,,
2017-11-17T20:59:41.413Z,54,53.2,48.3,,,,
2017-11-17T20:59:46.329Z,54,52.8,48.2,,,,
2017-11-17T21:00:01.421Z,54,52.3,48.1,,,,
2017-11-17T21:00:06.328Z,54,56.1,48,0,38,,2
2017-11-17T21:00:16.320Z,54,56.9,47.9,,29,,
2017-11-17T21:00:31.420Z,54,57.1,47.8,,,,
2017-11-17T21:00:36.321Z,54,58.6,47.7,,,,
2017-11-17T21:00:46.321Z,54,59.3,47.7,,,,
2017-11-17T21:00:56.329Z,54,60.1,47.7,,,,
2017-11-17T21:01:06.322Z,54,61.1,47.6,,,,
2017-11-17T21:01:16.323Z,54,62,47.6,,30,,
2017-11-17T21:01:26.320Z,54,62.5,47.5,,29,,
2017-11-17T21:01:36.323Z,54,63.2,47.5,,,,
2017-11-17T21:01:51.422Z,54,63.6,47.6,,,,
2017-11-17T21:01:56.322Z,54,64.1,47.6,,,,
2017-11-17T21:02:06.322Z,54,64.6,47.7,,,,
2017-11-17T21:02:16.996Z,54,65.1,47.7,0,0,,2
2017-11-17T21:02:26.325Z,54,62.5,47.8,,,,
2017-11-17T21:02:36.326Z,54,61.5,47.9,,,,
2017-11-17T21:02:46.334Z,54,60.2,48,,,,
2017-11-17T21:02:57.006Z,54,59.5,48.1,,,,
2017-11-17T21:03:06.320Z,54,58.6,48.2,,,,
2017-11-17T21:03:16.339Z,54,57.9,48.2,,,,
2017-11-17T21:03:26.999Z,54,56.9,48.2,,,,
2017-11-17T21:03:36.323Z,54,56.4,48.2,,,,
2017-11-17T21:03:46.323Z,54,55.7,48.2,,,,
2017-11-17T21:03:56.323Z,54,55.2,48.2,,,,
2017-11-17T21:04:06.325Z,54,54.7,48.1,,,,
2017-11-17T21:04:16.346Z,54,54.1,48.1,,,,
2017-11-17T21:04:26.322Z,54,53.7,48,,,,
2017-11-17T21:04:41.442Z,54,53.2,48,,,,
2017-11-17T21:04:46.322Z,54,52.9,47.9,,,,
2017-11-17T21:04:56.324Z,54,52.3,47.8,,,,
2017-11-17T21:05:06.325Z,54,56.1,47.7,0,38,,2
2017-11-17T21:05:16.324Z,54,56.9,47.6,,29,,
2017-11-17T21:05:26.330Z,54,57.2,47.5,,30,,
2017-11-17T21:05:36.330Z,54,58.6,47.5,,30,,
2017-11-17T21:05:46.326Z,54,59.4,47.4,,29,,
2017-11-17T21:05:57.005Z,54,60.2,47.4,,,,
2017-11-17T21:06:06.324Z,54,61.1,47.4,,,,
2017-11-17T21:06:16.324Z,54,61.8,47.4,,,,
2017-11-17T21:06:26.328Z,54,62.4,47.4,,30,,
2017-11-17T21:06:36.330Z,54,63.1,47.5,,29,,
2017-11-17T21:06:46.328Z,54,63.5,47.5,,,,
2017-11-17T21:06:56.327Z,54,64,47.6,,,,
2017-11-17T21:07:06.324Z,54,64.4,47.6,,,,
2017-11-17T21:07:16.328Z,54,64.8,47.7,,,,
2017-11-17T21:07:26.323Z,54,63.8,47.7,0,0,,2
2017-11-17T21:07:36.326Z,54,61.8,47.8,,,,
2017-11-17T21:07:46.330Z,54,60.9,47.8,,,,
2017-11-17T21:07:57.006Z,54,59.8,47.9,,,,
2017-11-17T21:08:06.322Z,54,58.8,47.9,,,,
2017-11-17T21:08:16.333Z,54,57.9,47.9,,,,
2017-11-17T21:08:26.332Z,54,56.9,47.9,,,,
2017-11-17T21:08:36.325Z,54,56.4,47.9,,,,
2017-11-17T21:08:46.325Z,54,55.6,47.9,,,,
2017-11-17T21:08:56.325Z,54,54.9,47.9,,,,
2017-11-17T21:09:06.326Z,54,54.3,47.9,,,,
2017-11-17T21:09:16.330Z,54,53.7,47.8,,,,
2017-11-17T21:09:26.323Z,54,53.1,47.7,,,,
2017-11-17T21:09:41.429Z,54,52.6,47.6,,,,
2017-11-17T21:09:46.329Z,54,52.1,47.5,,,,
2017-11-17T21:09:56.324Z,54,51.6,47.4,,,,
2017-11-17T21:10:11.428Z,54,55.2,47.3,0,38,,2
2017-11-17T21:10:16.331Z,54,56.1,47.2,,29,,
2017-11-17T21:10:26.329Z,54,56.3,47.1,,,,
2017-11-17T21:10:36.327Z,54,57.7,47,,30,,
2017-11-17T21:10:46.325Z,54,58.4,46.9,,29,,
2017-11-17T21:10:56.326Z,54,59.1,46.9,,,,
2017-11-17T21:11:06.338Z,54,60,46.9,,29,,
2017-11-17T21:11:16.325Z,54,60.5,46.9,,,,
2017-11-17T21:11:26.336Z,54,61.1,46.9,,30,,
2017-11-17T21:11:36.328Z,54,61.6,47,,29,,
2017-11-17T21:11:46.325Z,54,62.2,47,,,,
2017-11-17T21:11:56.326Z,54,62.7,47.1,,,,
2017-11-17T21:12:06.327Z,54,63.1,47.1,,30,,
2017-11-17T21:12:16.327Z,54,63.4,47.1,,29,,
2017-11-17T21:12:26.325Z,54,63.8,47.2,,,,
2017-11-17T21:12:37.012Z,54,64.1,47.2,,,,
2017-11-17T21:12:46.328Z,54,64.5,47.3,,,,
2017-11-17T21:12:56.332Z,54,64.7,47.3,,,,
2017-11-17T21:13:06.333Z,54,65.1,47.4,0,0,,2
2017-11-17T21:13:16.335Z,54,62.4,47.4,,,,
2017-11-17T21:13:26.328Z,54,61.3,47.4,,,,
2017-11-17T21:13:36.358Z,54,59.9,47.5,,,,
2017-11-17T21:13:46.335Z,54,58.9,47.5,0,0,61,2
2017-11-17T21:13:56.328Z,54,58.2,47.5,,,,
2017-11-17T21:14:06.329Z,54,57.3,47.4,,,,
2017-11-17T21:14:16.328Z,54,56.6,47.4,,,,
2017-11-17T21:14:26.330Z,54,55.9,47.4,,,,
2017-11-17T21:14:36.327Z,54,55.4,47.3,,,,
2017-11-17T21:14:46.329Z,54,54.9,47.2,,,,
2017-11-17T21:14:56.336Z,54,54.4,47.1,,,,
2017-11-17T21:15:06.335Z,54,57,47.1,0,41,,2
2017-11-17T21:15:16.328Z,54,58.4,47,,29,,
2017-11-17T21:15:26.330Z,54,58.6,46.9,,,,
2017-11-17T21:15:36.331Z,54,60,46.8,,,,
2017-11-17T21:15:46.360Z,54,60.5,46.8,,,,
2017-11-17T21:15:56.334Z,54,61.3,46.8,,,,
2017-11-17T21:16:06.331Z,54,62,46.8,,,,
2017-11-17T21:16:16.331Z,54,62.6,46.8,,,,
2017-11-17T21:16:26.331Z,54,63.2,46.8,,,,
2017-11-17T21:16:36.332Z,54,63.8,46.8,,30,,
2017-11-17T21:16:46.329Z,54,64.2,46.9,,29,,
2017-11-17T21:16:56.331Z,54,64.7,46.9,,30,,
2017-11-17T21:17:07.022Z,54,64.8,47,0,0,,2
2017-11-17T21:17:16.331Z,54,61.9,47,,,,
2017-11-17T21:17:26.340Z,54,61.4,47.1,,,,
2017-11-17T21:17:36.335Z,54,59.9,47.1,,,,
2017-11-17T21:17:46.330Z,54,59.3,47.2,,,,
2017-11-17T21:17:56.332Z,54,58.4,47.2,,,,
2017-11-17T21:18:06.332Z,54,57.7,47.2,,,,
2017-11-17T21:18:16.333Z,54,56.9,47.2,,,,
2017-11-17T21:18:26.330Z,54,56.4,47.2,,,,
2017-11-17T21:18:36.334Z,54,55.9,47.2,,,,
2017-11-17T21:18:46.336Z,54,55.3,47.1,,,,
2017-11-17T21:18:56.334Z,54,54.9,47,,,,
2017-11-17T21:19:06.334Z,54,54.5,47,,,,
2017-11-17T21:19:16.334Z,54,53.9,46.9,,,,
2017-11-17T21:19:26.334Z,54,53.6,46.9,,,,
