Time,HwActive,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow,PrimT
2017-11-09T19:23:44.624Z,,54,54.1,,,,51.7
2017-11-09T19:23:54.627Z,,54,53.9,,,,52.1
2017-11-09T19:24:04.622Z,,54,53.7,,,,53.5
2017-11-09T19:24:14.624Z,0,54,53.4,2,61,,54.5
2017-11-09T19:24:24.631Z,0,54,53.2,2,,39,58.2
2017-11-09T19:24:34.619Z,,54,53,,,29,
2017-11-09T19:24:44.623Z,,54,53,,,,55.6
2017-11-09T19:24:54.618Z,,54,53,,,,57.2
2017-11-09T19:25:04.622Z,,54,53,,,30,
2017-11-09T19:25:14.623Z,,54,52.4,,,29,56.9
2017-11-09T19:25:24.625Z,,54,51.4,,,,56.6
2017-11-09T19:25:34.619Z,,54,50.2,,,,56.1
2017-11-09T19:25:44.624Z,,54,49,,,,55.6
2017-11-09T19:25:54.626Z,,54,47.9,,,30,55.2
2017-11-09T19:26:04.623Z,,54,47,,,29,54.9
2017-11-09T19:26:14.628Z,,54,45.9,,,31,54.7
2017-11-09T19:26:24.638Z,,54,45.1,,,33,
2017-11-09T19:26:34.624Z,,54,44.1,,,34,54.8
2017-11-09T19:26:44.633Z,,54,43.4,,,35,55
2017-11-09T19:26:54.622Z,,54,42.7,,,37,55.3
2017-11-09T19:27:04.624Z,,54,42.1,,,38,55.6
2017-11-09T19:27:14.716Z,,54,41.5,,,40,56
2017-11-09T19:27:24.629Z,,54,40.9,,,41,56.5
2017-11-09T19:27:34.620Z,,54,40.5,,,42,56.8
2017-11-09T19:27:44.624Z,,54,40.1,,,43,57.2
2017-11-09T19:27:54.623Z,,54,39.8,,,,57.7
2017-11-09T19:28:04.622Z,,54,39.4,,,44,58
2017-11-09T19:28:14.624Z,,54,39.1,,,45,58.4
2017-11-09T19:28:24.623Z,,54,38.8,,,,58.9
2017-11-09T19:28:34.626Z,,54,38.5,,,45,59.4
2017-11-09T19:28:44.625Z,,54,38.3,,,46,59.8
2017-11-09T19:28:54.623Z,,54,38.1,,,,60.1
2017-11-09T19:29:04.629Z,,54,37.9,,,,60.6
2017-11-09T19:29:14.626Z,,54,37.7,,,,60.9
2017-11-09T19:29:24.630Z,,54,37.5,,,45,61.3
2017-11-09T19:29:34.629Z,,54,37.4,,,43,61.4
2017-11-09T19:29:44.624Z,,54,37.4,,,40,
2017-11-09T19:29:54.622Z,,54,37.2,,,37,61.3
2017-11-09T19:30:04.622Z,,54,37.1,,,35,61.2
2017-11-09T19:30:14.623Z,,54,36.9,,,,60.9
2017-11-09T19:30:24.630Z,,54,36.8,,,34,60.8
2017-11-09T19:30:34.641Z,,54,36.7,,,,
2017-11-09T19:30:44.622Z,,54,36.6,,,35,
2017-11-09T19:30:54.632Z,,54,36.5,,,,
2017-11-09T19:31:04.630Z,,54,36.4,,,34,60.9
2017-11-09T19:31:14.627Z,,54,36.3,,,35,61.1
2017-11-09T19:31:24.622Z,,54,36.2,,,34,
2017-11-09T19:31:34.628Z,,54,36.2,,,33,61.2
2017-11-09T19:31:44.623Z,,54,36.2,,,32,
2017-11-09T19:31:54.628Z,,54,36.1,,,31,
2017-11-09T19:32:04.623Z,,54,36,,,30,61.1
2017-11-09T19:32:14.627Z,,54,36,,,29,
2017-11-09T19:32:24.623Z,,54,35.9,,,,
2017-11-09T19:32:34.629Z,,54,35.8,,,,
2017-11-09T19:32:44.644Z,,54,35.8,,,,
2017-11-09T19:32:54.627Z,,54,35.9,,,30,61.2
2017-11-09T19:33:04.674Z,,54,35.8,,,29,
2017-11-09T19:33:14.633Z,,54,35.7,,,,61.3
2017-11-09T19:33:24.623Z,,54,35.7,,,,61.4
2017-11-09T19:33:34.625Z,,54,35.9,,,,61.5
2017-11-09T19:33:44.627Z,,54,35.8,,,,61.6
2017-11-09T19:33:54.626Z,,54,35.7,,,,61.8
2017-11-09T19:34:04.626Z,,54,35.6,,,,61.9
2017-11-09T19:34:42.090Z,,54,35.6,,,30,62
2017-11-09T19:34:42.091Z,,54,35.5,,,29,62.2
2017-11-09T19:34:42.099Z,,54,35.7,,,,62.4
2017-11-09T19:34:44.628Z,,54,35.7,,,,62.5
2017-11-09T19:34:54.627Z,,54,35.6,,,,62.6
2017-11-09T19:35:04.627Z,,54,35.6,,,,62.7
2017-11-09T19:35:14.626Z,,54,35.6,,,,62.9
2017-11-09T19:35:24.632Z,,54,35.7,,,,63.1
2017-11-09T19:35:34.635Z,,54,35.7,,,,63.2
2017-11-09T19:35:44.626Z,,54,35.8,,,,63.3
2017-11-09T19:35:54.629Z,,54,35.6,,,30,63.4
2017-11-09T19:36:04.627Z,,54,35.5,,,29,63.5
2017-11-09T19:36:14.626Z,,54,35.5,,,,63.6
2017-11-09T19:36:24.632Z,,54,35.5,,,,63.9
2017-11-09T19:36:34.631Z,,54,35.7,,,29,64
2017-11-09T19:36:44.634Z,,54,35.8,,,,
2017-11-09T19:36:54.632Z,,54,35.9,,,,64.1
2017-11-09T19:37:04.628Z,,54,35.9,,,,64.4
2017-11-09T19:37:14.631Z,,54,36,,,,
2017-11-09T19:37:24.629Z,,54,35.7,,,,64.5
2017-11-09T19:37:34.631Z,,54,35.8,,,,64.6
2017-11-09T19:37:44.629Z,,54,35.9,,,,64.7
2017-11-09T19:37:54.629Z,,54,35.9,,,,64.8
2017-11-09T19:38:04.630Z,,54,35.6,,,,64.9
2017-11-09T19:38:14.627Z,0,54,36,2,,0,64.4
2017-11-09T19:38:24.630Z,,54,35.7,,,,61.8
2017-11-09T19:38:34.630Z,,54,35.3,,,,60.9
2017-11-09T19:38:44.631Z,,54,35.3,,,,59.7
2017-11-09T19:38:54.628Z,,54,35.5,,,,58.8
2017-11-09T19:39:04.629Z,,54,35.4,,,,58.1
2017-11-09T19:39:14.649Z,,54,34.9,,,,57.4
2017-11-09T19:39:24.636Z,,54,34.8,,,,56.9
2017-11-09T19:39:34.785Z,,54,34.8,,,,56.4
2017-11-09T19:39:44.632Z,,54,34.7,,,,56
2017-11-09T19:39:54.632Z,,54,34.6,,,,55.6
2017-11-09T19:40:04.628Z,,54,34.6,,,,55.3
2017-11-09T19:40:14.635Z,,54,34.3,,,,55
2017-11-09T19:40:24.650Z,0,54,34,2,,43,56.9
2017-11-09T19:40:34.640Z,,54,33.9,,,30,59
2017-11-09T19:40:44.635Z,,54,33.8,,,29,59.3
2017-11-09T19:40:54.630Z,,54,33.7,,,,60.5
2017-11-09T19:41:04.638Z,,54,33.5,,,,61.1
2017-11-09T19:41:14.630Z,,54,33.6,,,,61.8
2017-11-09T19:41:24.634Z,,54,33.5,,,,62.4
2017-11-09T19:41:34.633Z,,54,33.4,,,,62.8
2017-11-09T19:41:44.634Z,,54,33.4,,,,63.2
2017-11-09T19:41:54.638Z,,54,33.4,,,,63.6
2017-11-09T19:42:04.631Z,,54,33.3,,,,63.9
2017-11-09T19:42:14.635Z,,54,33.2,,,,64.2
2017-11-09T19:42:24.636Z,,54,33.3,,,30,64.5
2017-11-09T19:42:34.635Z,,54,33.3,,,29,64.7
2017-11-09T19:42:44.653Z,,54,33.3,,,,64.8
2017-11-09T19:42:54.658Z,0,54,33.4,2,,0,64.7
2017-11-09T19:43:04.636Z,,54,33.4,,,,61.9
2017-11-09T19:43:14.636Z,,54,33.3,,,,61.2
2017-11-09T19:43:24.634Z,,,,,,,59.9
2017-11-09T19:43:34.636Z,,54,33.2,,,,58.9
2017-11-09T19:43:44.631Z,,54,33.4,,,,58.3
2017-11-09T19:43:54.637Z,,54,33.4,,,,57.6
2017-11-09T19:44:04.630Z,,54,33.4,,,,56.9
2017-11-09T19:44:14.630Z,,54,33.3,,,,56.5
2017-11-09T19:44:24.640Z,,54,33.2,,,,56
2017-11-09T19:44:34.642Z,,54,32.9,,,,55.5
2017-11-09T19:44:44.634Z,,54,32.9,,,,55.1
2017-11-09T19:44:54.634Z,,54,32.7,,,,54.8
2017-11-09T19:45:04.635Z,,54,32.7,,,,54.5
2017-11-09T19:45:14.636Z,,54,32.6,,,,54.3
2017-11-09T19:45:24.644Z,0,,,2,,43,56.4
2017-11-09T19:45:34.637Z,,54,32.4,,,30,58.5
2017-11-09T19:45:44.636Z,,54,32.5,,,29,58.7
2017-11-09T19:45:54.638Z,,54,32.2,,,,60
2017-11-09T19:46:04.641Z,,54,32.2,,,,60.6
2017-11-09T19:46:14.633Z,,54,32.2,,,30,61.4
2017-11-09T19:46:24.643Z,,54,32.2,,,30,62.1
2017-11-09T19:46:34.631Z,,54,32.2,,,29,62.6
2017-11-09T19:46:44.637Z,,54,32.2,,,,63.2
2017-11-09T19:46:54.635Z,,54,32.2,,,30,63.6
2017-11-09T19:47:04.632Z,,54,32.1,,,30,64
2017-11-09T19:47:14.634Z,,54,32.2,,,29,64.4
2017-11-09T19:47:24.660Z,,54,32.3,,,,64.7
2017-11-09T19:47:34.636Z,,54,32.4,,,,64.9
2017-11-09T19:47:44.646Z,0,54,32.4,2,,0,62.6
2017-11-09T19:47:54.637Z,,54,32.4,,,,61.5
2017-11-09T19:48:04.637Z,,54,32.2,,,,60.6
2017-11-09T19:48:14.641Z,,54,32.1,,,,59.5
2017-11-09T19:48:24.632Z,,,,,,,58.7
2017-11-09T19:48:34.639Z,,54,32,,,,58
2017-11-09T19:48:44.636Z,,54,32.1,,,,57.3
2017-11-09T19:48:54.635Z,,54,32.2,,,,56.8
2017-11-09T19:49:04.637Z,,54,32.2,,,,56.3
2017-11-09T19:49:14.634Z,,54,32.2,,,,55.7
2017-11-09T19:49:24.633Z,,54,32.3,,,,55.3
2017-11-09T19:49:34.635Z,,54,31.9,,,,55
2017-11-09T19:49:44.641Z,,54,31.9,,,,54.7
2017-11-09T19:49:54.637Z,,54,31.6,,,,54.4
2017-11-09T19:50:04.634Z,,54,31.5,,,,54.1
2017-11-09T19:50:14.640Z,,54,31.4,,,,53.8
2017-11-09T19:50:24.643Z,0,,,2,,43,55.9
2017-11-09T19:50:34.633Z,,54,31.3,,,30,58.3
2017-11-09T19:50:44.640Z,,54,31,,,29,58.5
2017-11-09T19:50:54.636Z,,54,31.2,,,,59.8
2017-11-09T19:51:04.635Z,,54,31.3,,,,60.6
2017-11-09T19:51:14.637Z,,54,31.4,,,,61.4
2017-11-09T19:51:24.638Z,,,,,,29,62.1
2017-11-09T19:51:34.639Z,,54,31.4,,,,62.8
2017-11-09T19:51:44.638Z,,54,31.4,,,30,63.3
2017-11-09T19:51:54.638Z,,54,31.5,,,29,63.9
2017-11-09T19:52:04.640Z,,54,31.5,,,,64.2
2017-11-09T19:52:14.637Z,,54,31.6,,,,64.6
2017-11-09T19:52:24.641Z,,54,31.8,,,,65.1
2017-11-09T19:52:34.645Z,0,54,31.6,2,,0,62.6
2017-11-09T19:52:44.638Z,,54,31.5,,,,61.5
2017-11-09T19:52:54.640Z,,54,31.5,,,,60.4
2017-11-09T19:53:04.645Z,,54,31.5,,,,59.5
2017-11-09T19:53:14.641Z,,54,31.4,,,,58.7
2017-11-09T19:53:24.640Z,,54,31.4,,,,57.9
2017-11-09T19:53:34.647Z,,54,31.4,,,,57.3
2017-11-09T19:53:44.635Z,,54,31.9,,,,56.7
2017-11-09T19:53:54.639Z,,54,31.3,,,,56.2
2017-11-09T19:54:04.649Z,,54,31.3,,,,55.7
2017-11-09T19:54:14.638Z,,54,31.4,,,,55.3
2017-11-09T19:54:24.646Z,,54,31.4,,,,
2017-11-09T19:54:34.642Z,,54,31.4,,,,54.6
2017-11-09T19:54:44.639Z,,54,31.4,,,,54.3
2017-11-09T19:54:54.636Z,,54,31.3,,,,53.9
2017-11-09T19:55:04.641Z,,54,31,,,,53.7
2017-11-09T19:55:14.637Z,,54,30.9,,,,53.5
2017-11-09T19:55:24.658Z,0,54,30.8,2,,43,55.6
2017-11-09T19:55:34.647Z,,54,30.4,,,30,58
2017-11-09T19:55:44.646Z,,54,30.4,,,29,58.2
2017-11-09T19:55:54.641Z,,54,30.7,,,,59.6
2017-11-09T19:56:04.638Z,,54,30.7,,,,60.4
2017-11-09T19:56:14.645Z,,54,30.8,,,29,61.2
2017-11-09T19:56:24.641Z,,54,30.8,,,30,62
2017-11-09T19:56:34.665Z,,54,30.8,,,30,62.6
2017-11-09T19:56:44.644Z,,54,31,,,29,63.2
2017-11-09T19:56:54.639Z,,54,31,,,,63.8
2017-11-09T19:57:04.644Z,,54,31,,,,64.1
2017-11-09T19:57:14.644Z,,54,31,,,,64.6
2017-11-09T19:57:24.645Z,,54,31,,,,64.9
2017-11-09T19:57:34.647Z,0,54,31.2,2,,0,63.3
2017-11-09T19:57:44.640Z,,54,31.3,,,,61.6
2017-11-09T19:57:54.641Z,,54,31.2,,,,60.8
2017-11-09T19:58:04.641Z,,54,30.9,,,,59.6
2017-11-09T19:58:14.641Z,,54,30.9,,,,58.8
2017-11-09T19:58:24.646Z,,54,31,,,,58
2017-11-09T19:58:34.643Z,,54,30.9,,,,57.3
2017-11-09T19:58:44.647Z,,54,30.8,,,,56.8
2017-11-09T19:58:54.645Z,,54,30.9,,,,56.2
2017-11-09T19:59:04.645Z,,54,31,,,,55.7
2017-11-09T19:59:14.646Z,,54,31,,,,55.2
2017-11-09T19:59:24.653Z,,,,,,,54.9
2017-11-09T19:59:35.230Z,,54,31,,,,54.5
2017-11-09T19:59:44.642Z,,54,30.8,,,,54.1
2017-11-09T19:59:54.644Z,,54,30.9,,,,53.8
2017-11-09T20:00:04.647Z,,54,30.8,,,,53.5
2017-11-09T20:00:14.648Z,,54,30.7,,,,53.3
2017-11-09T20:00:24.662Z,0,,,2,,43,55.4
2017-11-09T20:00:34.644Z,,54,30.7,,,29,57.8
2017-11-09T20:00:44.648Z,,,,,,,58
2017-11-09T20:00:54.648Z,0,54,30.4,2,61,29,59.4
2017-11-09T20:01:04.643Z,,54,30.4,,,,60
2017-11-09T20:01:14.646Z,,54,30.4,,,,60.9
2017-11-09T20:01:24.645Z,,,,,,29,61.6
2017-11-09T20:01:34.648Z,,54,30.6,,,30,62.2
2017-11-09T20:01:44.645Z,,54,30.7,,,29,62.8
2017-11-09T20:01:54.643Z,,54,30.9,,,,63.3
2017-11-09T20:02:04.641Z,,54,30.9,,,,63.8
2017-11-09T20:02:14.649Z,,54,30.9,,,,64.1
2017-11-09T20:02:24.647Z,,54,31.2,,,,64.5
2017-11-09T20:02:34.650Z,,54,31.4,,,,64.8
2017-11-09T20:02:44.651Z,,54,31.4,,,0,65.1
2017-11-09T20:02:54.651Z,0,54,31.3,2,,,62.4
2017-11-09T20:03:04.651Z,,54,31.4,,,,61.3
2017-11-09T20:03:14.651Z,,54,31.2,,,,60.1
2017-11-09T20:03:24.652Z,,,,,,,59
2017-11-09T20:03:34.644Z,,54,30.9,,,,58.3
2017-11-09T20:03:44.644Z,,54,31,,,,57.4
2017-11-09T20:03:54.645Z,,54,31,,,,56.8
2017-11-09T20:04:04.646Z,,54,31.2,,,,56.2
2017-11-09T20:04:14.794Z,,54,31,,,,55.5
2017-11-09T20:04:24.746Z,,54,30.8,,,,55
2017-11-09T20:04:34.655Z,,54,31.5,,,,54.5
2017-11-09T20:04:44.651Z,,54,31.4,,,,54
2017-11-09T20:04:54.648Z,,54,31,,,,53.6
2017-11-09T20:05:04.650Z,,54,31.2,,,,53.3
2017-11-09T20:05:14.647Z,,54,30.7,,,,53
2017-11-09T20:05:24.652Z,0,,,2,,42,55.1
2017-11-09T20:05:34.652Z,,54,30.8,,,29,57.3
2017-11-09T20:05:44.652Z,,54,30.4,,,,57.4
2017-11-09T20:05:54.673Z,,54,30.3,,,,58.8
2017-11-09T20:06:04.646Z,,54,30.7,,,,59.4
2017-11-09T20:06:14.647Z,,54,30.8,,,,60.1
2017-11-09T20:06:24.646Z,,54,30.7,,,,
2017-11-09T20:06:34.655Z,,54,30.4,,,29,61.4
2017-11-09T20:06:44.646Z,,54,30.7,,,,62
2017-11-09T20:06:54.648Z,,54,30.7,,,,62.4
2017-11-09T20:07:04.647Z,,54,30.7,,,,62.8
2017-11-09T20:07:14.647Z,,54,30.6,,,,63.2
2017-11-09T20:07:24.646Z,,54,30.8,,,,63.5
2017-11-09T20:07:34.650Z,,,,,,,63.8
2017-11-09T20:07:44.646Z,,54,30.9,,,,64
2017-11-09T20:07:54.647Z,,54,30.8,,,30,64.2
2017-11-09T20:08:04.648Z,,54,30.9,,,29,64.5
2017-11-09T20:08:14.651Z,,54,30.9,,,,64.7
2017-11-09T20:08:24.648Z,,54,31,,,,64.9
2017-11-09T20:08:34.655Z,0,54,31.2,2,,0,62.9
2017-11-09T20:08:44.652Z,,54,31.2,,,,61.4
2017-11-09T20:08:54.656Z,,,,,,,60.4
2017-11-09T20:09:04.654Z,,54,31.2,,,,59.1
2017-11-09T20:09:14.661Z,,54,31.2,,,,58.3
2017-11-09T20:09:24.648Z,,,,,,,57.4
2017-11-09T20:09:34.653Z,,54,30.8,,,,56.8
2017-11-09T20:09:44.648Z,,54,31,,,,56.2
2017-11-09T20:09:54.651Z,,,,,,,55.5
2017-11-09T20:10:04.649Z,,54,30.8,,,,55.1
2017-11-09T20:10:14.649Z,,,,,,,54.7
2017-11-09T20:10:24.659Z,0,54,30.9,2,,42,56.6
2017-11-09T20:10:34.665Z,,54,31,,,30,58.7
2017-11-09T20:10:44.649Z,,54,30.7,,,29,58.9
2017-11-09T20:10:54.648Z,,54,30.8,,,29,60.1
2017-11-09T20:11:04.649Z,,,,,,30,60.8
2017-11-09T20:11:14.650Z,,54,30.7,,,29,61.6
2017-11-09T20:11:24.653Z,,54,30.8,,,,62.4
2017-11-09T20:11:34.655Z,,54,31.2,,,,62.9
2017-11-09T20:11:44.774Z,,54,31,,,,63.5
2017-11-09T20:11:54.650Z,,54,31,,,,64
2017-11-09T20:12:04.652Z,,54,31.2,,,,64.4
2017-11-09T20:12:14.651Z,,54,30.9,,,,64.7
2017-11-09T20:12:24.652Z,0,,,2,,0,65.1
2017-11-09T20:12:34.650Z,,54,31.2,,,,62.1
2017-11-09T20:12:44.654Z,,,,,,,61.3
2017-11-09T20:12:54.660Z,,54,31,,,,60.1
2017-11-09T20:13:04.652Z,,54,31,,,,59.3
2017-11-09T20:13:14.652Z,,54,31,,,,58.5
2017-11-09T20:13:24.653Z,,54,31.2,,,,57.8
2017-11-09T20:13:34.657Z,,54,31,,,,57.1
2017-11-09T20:13:44.652Z,,54,31,,,,56.6
2017-11-09T20:13:54.670Z,,54,31.4,,,,56.1
2017-11-09T20:14:04.654Z,,54,31.3,,,,55.6
2017-11-09T20:14:14.654Z,,54,31.4,,,,55.1
2017-11-09T20:14:24.650Z,,,,,,,54.8
2017-11-09T20:14:34.650Z,,54,31.2,,,,54.5
2017-11-09T20:14:44.658Z,,54,31,,,,54.1
2017-11-09T20:14:54.653Z,,54,31,,,,53.8
2017-11-09T20:15:04.652Z,,54,30.4,,,,53.6
2017-11-09T20:15:14.654Z,,54,30.4,,,,53.4
2017-11-09T20:15:24.653Z,0,,,2,,42,55.5
2017-11-09T20:15:34.664Z,,54,30.7,,,29,57.9
2017-11-09T20:15:44.651Z,,,,,,,58.1
2017-11-09T20:15:54.663Z,,54,30.4,,,,59.5
2017-11-09T20:16:04.650Z,,54,30.3,,,,60.2
2017-11-09T20:16:14.654Z,,54,30.2,,,,61.1
2017-11-09T20:16:24.653Z,,,,,,,61.8
2017-11-09T20:16:34.660Z,,54,30.6,,,,62.5
2017-11-09T20:16:44.660Z,,54,30.7,,,,63.1
2017-11-09T20:16:54.655Z,,,,,,,63.5
2017-11-09T20:17:04.656Z,,54,30.7,,,,63.9
2017-11-09T20:17:14.657Z,,,,,,,64.4
2017-11-09T20:17:24.657Z,,54,30.7,,,,
2017-11-09T20:17:34.657Z,,54,30.6,,,,64.7
2017-11-09T20:17:44.658Z,0,,,2,,0,63.1
2017-11-09T20:17:54.654Z,,54,30.8,,,,61.5
2017-11-09T20:18:04.658Z,,,,,,,60.6
2017-11-09T20:18:14.661Z,,54,30.8,,,,59.4
2017-11-09T20:18:24.656Z,1,54,30.7,0,0,,58.6
2017-11-09T20:18:34.675Z,1,54,18.4,0,,70,59.3
2017-11-09T20:18:44.655Z,0,,,0,,0,56.7
2017-11-09T20:18:54.658Z,,54,55.2,,,,56.6
2017-11-09T20:19:04.658Z,,54,54.8,,,,57.8
2017-11-09T20:19:14.655Z,,54,55.1,,,,58.1
2017-11-09T20:19:24.660Z,,54,55.9,,,,
2017-11-09T20:19:44.653Z,0,54,55.9,2,61,,58
2017-11-09T20:19:54.672Z,,54,55.5,,,36,62
2017-11-09T20:20:04.669Z,,54,54.1,,,29,62.8
2017-11-09T20:20:19.714Z,,54,52.2,,,30,61.8
2017-11-09T20:20:24.654Z,,54,50.9,,,30,62.8
2017-11-09T20:20:34.653Z,,54,49,,,30,63.5
2017-11-09T20:20:44.661Z,,54,46.1,,,29,63.4
2017-11-09T20:21:04.657Z,,54,44.8,,,,63.9
2017-11-09T20:21:14.654Z,,54,43.5,,,,64
2017-11-09T20:21:24.658Z,,54,42.3,,,,
2017-11-09T20:21:34.659Z,,54,40.4,,,,64.1
2017-11-09T20:21:44.670Z,,,,,,30,64.4
2017-11-09T20:21:54.660Z,,54,39.3,,,,
2017-11-09T20:22:04.658Z,,54,38.7,,,29,64.6
2017-11-09T20:22:14.661Z,,,,,,,64.8
2017-11-09T20:22:24.656Z,,54,37.4,,,,
2017-11-09T20:22:34.665Z,0,,,2,,0,63.8
2017-11-09T20:22:44.660Z,,54,36.6,,,,61.5
2017-11-09T20:22:54.654Z,,54,35.9,,,,60.6
2017-11-09T20:23:04.661Z,,54,35.8,,,,59.1
2017-11-09T20:23:14.664Z,,54,35.6,,,,58.2
2017-11-09T20:23:24.654Z,,54,34.9,,,,57.3
2017-11-09T20:23:34.659Z,,54,34.7,,,,56.5
2017-11-09T20:23:44.661Z,,54,34.4,,,,55.7
2017-11-09T20:23:54.658Z,,54,33.5,,,,55.1
2017-11-09T20:24:04.659Z,,,,,,,54.6
2017-11-09T20:24:14.660Z,,54,32.9,,,,
2017-11-09T20:24:24.661Z,,,,,,,53.5
2017-11-09T20:24:34.659Z,,54,32.7,,,,53.1
2017-11-09T20:24:44.656Z,0,54,32.6,2,,44,52.9
2017-11-09T20:24:54.663Z,,54,32.6,,,34,57
2017-11-09T20:25:04.663Z,,54,32.4,,,29,57
2017-11-09T20:25:14.668Z,,54,32.2,,,29,58.2
2017-11-09T20:25:24.656Z,,54,32.1,,,,
2017-11-09T20:25:34.665Z,,54,32.1,,,,59.7
2017-11-09T20:25:44.657Z,,54,31.9,,,,60.4
2017-11-09T20:25:54.658Z,,54,32,,,,60.9
2017-11-09T20:26:04.657Z,,,,,,,61.1
2017-11-09T20:26:14.659Z,,54,32.2,,,,61.9
2017-11-09T20:26:24.658Z,,,,,,,62
2017-11-09T20:26:34.659Z,,54,32.2,,,,62.7
2017-11-09T20:26:44.658Z,,54,32.2,,,,63.1
2017-11-09T20:26:54.659Z,,54,32.3,,,,
2017-11-09T20:27:04.661Z,,,,,,,63.3
2017-11-09T20:27:14.658Z,,54,32.2,,,,63.9
2017-11-09T20:27:24.664Z,,54,32.3,,,,64.1
2017-11-09T20:27:34.658Z,,54,32.4,,,,64.4
2017-11-09T20:27:44.659Z,,54,32.5,,,,
2017-11-09T20:27:54.661Z,,54,32.5,,,,64.6
2017-11-09T20:28:04.660Z,,,,,,,64.9
2017-11-09T20:28:14.660Z,0,54,32.7,2,,0,63.8
2017-11-09T20:28:24.663Z,,54,32.8,,,,61.9
2017-11-09T20:28:34.665Z,,54,32.9,,,,60.9
2017-11-09T20:28:44.665Z,,54,33.1,,,,59.8
2017-11-09T20:28:54.662Z,,54,33.2,,,,58.9
2017-11-09T20:29:04.667Z,,54,33.4,,,,57.9
2017-11-09T20:29:14.670Z,,54,33.5,,,,56.9
2017-11-09T20:29:24.663Z,,54,33.4,,,,56.8
2017-11-09T20:29:34.667Z,,54,33.4,,,,55.5
2017-11-09T20:29:44.660Z,,54,33.3,,,,
2017-11-09T20:29:54.671Z,0,,,2,,45,55.7
2017-11-09T20:30:04.662Z,,54,33.3,,,32,58.9
2017-11-09T20:30:14.669Z,,54,33.1,,,29,58.9
2017-11-09T20:30:24.662Z,,54,32.9,,,29,60
2017-11-09T20:30:34.665Z,,54,32.7,,,,60.9
2017-11-09T20:30:44.661Z,,54,32.8,,,,61.1
2017-11-09T20:30:54.660Z,,54,32.7,,,29,62.4
2017-11-09T20:31:04.663Z,,54,32.9,,,,
2017-11-09T20:31:14.663Z,,54,32.9,,,30,63.1
2017-11-09T20:31:24.660Z,,54,32.9,,,29,63.5
2017-11-09T20:31:34.664Z,,54,32.9,,,,64
2017-11-09T20:31:44.660Z,,54,32.9,,,30,64.4
2017-11-09T20:31:54.665Z,,,,,,29,65.1
2017-11-09T20:32:04.666Z,0,54,32.8,2,,0,62.9
2017-11-09T20:32:14.663Z,,54,33.1,,,,61.9
2017-11-09T20:32:24.666Z,,54,32.7,,,,60.8
2017-11-09T20:32:34.678Z,,54,32.5,,,,59.3
2017-11-09T20:32:44.665Z,,54,32.5,,,,58.5
2017-11-09T20:32:54.666Z,,54,32.6,,,,57.9
2017-11-09T20:33:04.675Z,,54,32.8,,,,57.8
2017-11-09T20:33:14.662Z,,,,,,,56.5
2017-11-09T20:33:24.665Z,,54,32.8,,,,
2017-11-09T20:33:34.670Z,,54,32.6,,,,55.5
2017-11-09T20:33:44.666Z,,54,32.3,,,,
2017-11-09T20:33:54.666Z,,54,32.4,,,,54.8
2017-11-09T20:34:04.665Z,,54,32.4,,,,
2017-11-09T20:34:14.663Z,,,,,,,54.4
2017-11-09T20:34:24.662Z,,54,32.1,,,,53.8
2017-11-09T20:34:34.665Z,,54,32.1,,,,53.6
2017-11-09T20:34:44.663Z,,54,31.6,,,,
2017-11-09T20:34:54.664Z,0,,,2,,,53.3
2017-11-09T20:35:04.668Z,,54,31.5,,,38,57.1
2017-11-09T20:35:14.665Z,,54,31.4,,,33,57.8
2017-11-09T20:35:24.676Z,,,,,,29,59.1
2017-11-09T20:35:34.663Z,,54,31.4,,,,59.3
2017-11-09T20:35:44.665Z,,54,31.4,,,,60
2017-11-09T20:35:54.676Z,,54,31.2,,,29,61.1
2017-11-09T20:36:04.667Z,,54,31.4,,,,62.2
2017-11-09T20:36:14.664Z,,54,31.3,,,,
2017-11-09T20:36:24.669Z,,54,31.4,,,30,63.1
2017-11-09T20:36:34.668Z,,54,31.4,,,29,63.3
2017-11-09T20:36:44.668Z,,54,31.4,,,,64
2017-11-09T20:36:54.670Z,,54,31.4,,,,64.1
2017-11-09T20:37:04.663Z,,54,31.3,,,,64.5
2017-11-09T20:37:14.665Z,,54,31.3,,,,65.1
2017-11-09T20:37:24.665Z,0,54,31.3,2,,0,62.8
2017-11-09T20:37:34.668Z,,54,31.4,,,,61.9
2017-11-09T20:37:44.668Z,,54,31.4,,,,60.2
2017-11-09T20:37:54.668Z,,54,31.3,,,,59.9
2017-11-09T20:38:04.670Z,,54,31.2,,,,58.9
2017-11-09T20:38:14.668Z,,54,31,,,,57.9
2017-11-09T20:38:24.668Z,,54,31.2,,,,56.9
2017-11-09T20:38:34.670Z,,54,31.4,,,,
2017-11-09T20:38:44.670Z,,54,31,,,,55.9
2017-11-09T20:38:54.669Z,,54,31.2,,,,55.7
2017-11-09T20:39:04.662Z,,54,31.2,,,,54.9
2017-11-09T20:39:14.668Z,,54,31.2,,,,
2017-11-09T20:39:24.666Z,,54,31.3,,,,54.5
2017-11-09T20:39:34.672Z,,54,31.2,,,,53.9
2017-11-09T20:39:44.670Z,,54,31.2,,,,53.8
2017-11-09T20:39:54.671Z,0,54,30.9,2,,,53.4
2017-11-09T20:40:04.669Z,,54,30.8,,,39,57
