Time,ChActive,PrimTSet,PrimT,HwTOutlet,HwTSet,ActPow,HwActive
2018-01-17T01:17:07.718Z,,,51.9,40.8,54,,
2018-01-17T01:17:17.820Z,,,52,40.8,54,,
2018-01-17T01:17:27.710Z,,,52.1,40.8,54,,
2018-01-17T01:17:37.733Z,,,52.2,40.8,54,,
2018-01-17T01:17:47.705Z,,,52.3,40.8,54,,
2018-01-17T01:17:57.796Z,,,52.4,40.8,54,,
2018-01-17T01:18:07.736Z,,,,40.8,54,,
2018-01-17T01:18:17.834Z,,,52.6,40.8,54,,
2018-01-17T01:18:27.755Z,,,52.7,40.8,54,,
2018-01-17T01:18:37.724Z,,,,40.8,54,,
2018-01-17T01:18:47.735Z,,,52.8,40.8,54,30,
2018-01-17T01:18:57.797Z,,,,40.8,54,29,
2018-01-17T01:19:07.732Z,,,52.9,40.9,54,,
2018-01-17T01:19:17.907Z,,,,40.9,54,,
2018-01-17T01:19:27.787Z,,,53,,,,
2018-01-17T01:19:37.736Z,,,,40.9,54,,
2018-01-17T01:19:47.718Z,,,53.1,40.9,54,,
2018-01-17T01:19:57.708Z,,,,41.1,54,,
2018-01-17T01:20:07.721Z,,,,41.1,54,,
2018-01-17T01:20:17.822Z,,,,41.1,54,,
2018-01-17T01:20:27.815Z,,,,41.2,54,,
2018-01-17T01:20:37.746Z,,,53.2,41.2,54,29,
2018-01-17T01:20:47.709Z,,,53.3,41.2,54,,
2018-01-17T01:20:57.709Z,,,,41.2,54,,
2018-01-17T01:21:07.851Z,,,53.4,41.3,54,,
2018-01-17T01:21:17.885Z,,,,41.3,54,,
2018-01-17T01:21:27.708Z,,,53.5,41.4,54,,
2018-01-17T01:21:37.747Z,,,,41.4,54,,
2018-01-17T01:21:47.709Z,,,53.6,41.4,54,,
2018-01-17T01:21:57.721Z,,,,41.5,54,,
2018-01-17T01:22:07.707Z,,,53.7,41.5,54,,
2018-01-17T01:22:17.855Z,,,,41.5,54,,
2018-01-17T01:22:27.711Z,,,53.8,41.6,54,,
2018-01-17T01:22:37.772Z,,,,41.6,54,,
2018-01-17T01:22:47.721Z,,,53.9,41.7,54,,
2018-01-17T01:22:57.741Z,,,,41.7,54,,
2018-01-17T01:23:07.714Z,,,54,41.7,54,,
2018-01-17T01:23:17.865Z,,,54.1,41.8,54,30,
2018-01-17T01:23:27.821Z,,,,41.8,54,29,
2018-01-17T01:23:37.768Z,,,54.3,41.9,54,,
2018-01-17T01:23:47.723Z,,,,41.9,54,,
2018-01-17T01:23:57.734Z,,,54.4,41.9,54,,
2018-01-17T01:24:07.763Z,,,,42,54,,
2018-01-17T01:24:17.879Z,,,54.5,42,54,,
2018-01-17T01:24:27.760Z,,,,42,54,,
2018-01-17T01:24:37.763Z,,,54.6,42.1,54,,
2018-01-17T01:24:47.721Z,,,,42.1,54,,
2018-01-17T01:24:57.742Z,,,54.7,42.1,54,,
2018-01-17T01:25:07.758Z,,,,42.2,54,,
2018-01-17T01:25:17.843Z,1,61,54.8,42.2,54,29,0
2018-01-17T01:25:27.714Z,,,,42.2,54,,
2018-01-17T01:25:37.723Z,,,,42.3,54,,
2018-01-17T01:25:47.722Z,,,54.9,42.3,54,,
2018-01-17T01:25:57.711Z,,,,42.4,54,,
2018-01-17T01:26:07.716Z,,,55,42.4,54,,
2018-01-17T01:26:17.844Z,,,,42.4,54,,
2018-01-17T01:26:27.745Z,,,,42.5,54,,
2018-01-17T01:26:37.805Z,,,55.1,42.5,54,30,
2018-01-17T01:26:47.720Z,,,,42.5,54,29,
2018-01-17T01:26:57.734Z,,,55.2,42.6,54,,
2018-01-17T01:27:07.716Z,,,,42.6,54,,
2018-01-17T01:27:17.826Z,,,,42.7,54,,
2018-01-17T01:27:27.762Z,,,55.3,42.7,54,,
2018-01-17T01:27:37.718Z,,,,42.8,54,,
2018-01-17T01:27:47.719Z,,,,42.8,54,,
2018-01-17T01:27:57.762Z,,,,42.9,54,,
2018-01-17T01:28:07.793Z,,,55.4,42.9,54,,
2018-01-17T01:28:17.831Z,,,,43,54,,
2018-01-17T01:28:27.831Z,,,55.5,43,54,,
2018-01-17T01:28:37.815Z,,,,43,54,,
2018-01-17T01:28:47.727Z,,,,43.1,54,,
2018-01-17T01:28:57.761Z,,,55.6,43.1,54,,
2018-01-17T01:29:07.717Z,,,,43.2,54,,
2018-01-17T01:29:17.819Z,,,,43.2,54,,
2018-01-17T01:29:27.789Z,,,,43.2,54,,
2018-01-17T01:29:37.738Z,,,55.7,43.2,54,,
2018-01-17T01:29:47.737Z,,,,43.3,54,,
2018-01-17T01:29:57.765Z,,,55.9,43.3,54,,
2018-01-17T01:30:07.714Z,,,,43.3,54,,
2018-01-17T01:30:17.840Z,,,,43.4,54,,
2018-01-17T01:30:27.722Z,,,55.9,,,,
2018-01-17T01:30:37.713Z,,,56,43.4,54,,
2018-01-17T01:30:47.715Z,,,,43.5,54,,
2018-01-17T01:30:57.717Z,,,56.1,43.5,54,,
2018-01-17T01:31:07.721Z,,,,43.5,54,,
2018-01-17T01:31:17.850Z,,,,43.6,54,,
2018-01-17T01:31:27.721Z,,,,43.6,54,,
2018-01-17T01:31:37.714Z,,,56.2,43.6,54,,
2018-01-17T01:31:47.748Z,,,,43.6,54,,
2018-01-17T01:31:57.718Z,1,,55.1,43.6,54,0,0
2018-01-17T01:32:07.730Z,,,53,43.6,54,,
2018-01-17T01:32:17.834Z,,,52.1,43.7,54,,
2018-01-17T01:32:27.784Z,,,51.3,,,,
2018-01-17T01:32:37.731Z,,,50.4,43.7,54,,
2018-01-17T01:32:47.722Z,,,49.9,43.6,54,,
2018-01-17T01:32:57.803Z,,,49.4,43.6,54,,
2018-01-17T01:33:07.734Z,,,48.9,43.6,54,,
2018-01-17T01:33:17.862Z,,,48.5,43.5,54,,
2018-01-17T01:33:27.741Z,,,48.1,43.4,54,,
2018-01-17T01:33:37.725Z,,,47.8,43.4,54,,
2018-01-17T01:33:47.771Z,,,47.3,43.3,54,,
2018-01-17T01:33:57.726Z,,,47.1,43.2,54,,
2018-01-17T01:34:07.742Z,,,46.8,43.1,54,,
2018-01-17T01:34:17.875Z,,,46.6,43,54,,
2018-01-17T01:34:27.769Z,,,46.3,42.9,54,,
2018-01-17T01:34:37.735Z,,,,42.8,54,,
2018-01-17T01:34:47.819Z,,,45.9,42.8,54,,
2018-01-17T01:34:57.735Z,,,45.8,42.6,54,,
2018-01-17T01:35:07.742Z,,,,42.6,54,,
2018-01-17T01:35:17.845Z,,,,42.5,54,,
2018-01-17T01:35:37.716Z,,,45.7,42.3,54,,
2018-01-17T01:35:47.723Z,,,,42.2,54,,
2018-01-17T01:35:57.719Z,,,,42.2,54,,
2018-01-17T01:36:07.719Z,,,,42.1,54,,
2018-01-17T01:36:17.906Z,,,,42.1,54,,
2018-01-17T01:36:27.819Z,,,,42,54,,
2018-01-17T01:36:37.757Z,,,45.6,41.9,54,,
2018-01-17T01:36:47.723Z,1,,45.8,41.7,54,,0
2018-01-17T01:36:57.728Z,,,50.9,41.6,54,36,
2018-01-17T01:37:07.727Z,,,51.2,41.5,54,30,
2018-01-17T01:37:17.828Z,,,50.1,41.3,54,29,
2018-01-17T01:37:27.722Z,,,51.3,,,,
2018-01-17T01:37:37.732Z,1,,51,41.2,54,0,0
2018-01-17T01:37:47.777Z,,,48.5,41.1,54,,
2018-01-17T01:37:57.733Z,,,47.4,41.1,54,,
2018-01-17T01:38:07.722Z,,,46.8,41.1,54,,
2018-01-17T01:38:17.890Z,,,45.9,41.1,54,,
2018-01-17T01:38:27.756Z,,,45.3,,,,
2018-01-17T01:38:37.770Z,,,44.9,40.9,54,,
2018-01-17T01:38:47.801Z,,,44.4,40.9,54,,
2018-01-17T01:38:57.740Z,,,44,40.8,54,,
2018-01-17T01:39:07.768Z,,,43.7,,,,
2018-01-17T01:39:17.820Z,,,43.4,40.6,54,,
2018-01-17T01:39:27.730Z,,,,40.5,54,,
2018-01-17T01:39:37.731Z,,,42.9,40.4,54,,
2018-01-17T01:39:47.729Z,,,42.7,40.3,54,,
2018-01-17T01:39:57.742Z,,,42.3,40.1,54,,
2018-01-17T01:40:07.721Z,,,42.2,40,54,,
2018-01-17T01:40:17.912Z,,,42,39.9,54,,
2018-01-17T01:40:27.728Z,,,41.8,,,,
2018-01-17T01:40:37.780Z,,,41.7,39.8,54,,
2018-01-17T01:40:47.732Z,,,,39.7,54,,
2018-01-17T01:40:57.746Z,,,,39.5,54,,
2018-01-17T01:41:17.823Z,,,41.5,39.3,54,,
2018-01-17T01:41:27.722Z,,,,39.2,54,,
2018-01-17T01:41:37.749Z,,,41.1,39.2,54,,
2018-01-17T01:41:47.727Z,1,,41.3,,,44,0
2018-01-17T01:41:57.729Z,,,45.2,39.1,54,34,
2018-01-17T01:42:07.733Z,,,45.4,39.1,54,29,
2018-01-17T01:42:17.925Z,,,46.4,38.9,54,,
2018-01-17T01:42:27.720Z,,,47,,,,
2018-01-17T01:42:37.742Z,,,47.6,,,,
2018-01-17T01:42:47.740Z,,,48.1,38.9,54,30,
2018-01-17T01:42:57.763Z,,,48.5,38.8,54,29,
2018-01-17T01:43:07.727Z,,,,38.8,54,,
2018-01-17T01:43:17.831Z,,,49.1,,,29,
2018-01-17T01:43:27.721Z,,,49.3,38.8,54,,
2018-01-17T01:43:37.733Z,,,,38.8,54,,
2018-01-17T01:43:47.734Z,,,49.7,,,,
2018-01-17T01:43:57.775Z,,,49.8,38.8,54,,
2018-01-17T01:44:07.724Z,,,50,,,30,
2018-01-17T01:44:17.838Z,,,50.1,38.8,54,29,
2018-01-17T01:44:27.776Z,,,,38.8,54,,
2018-01-17T01:44:37.756Z,,,50.2,38.8,54,,
2018-01-17T01:44:47.739Z,,,50.3,,,,
2018-01-17T01:44:57.723Z,,,50.4,38.9,54,,
2018-01-17T01:45:07.788Z,,,,38.9,54,,
2018-01-17T01:45:17.853Z,,,50.5,,,,
2018-01-17T01:45:27.754Z,,,,39.1,54,,
2018-01-17T01:45:37.726Z,,,,39.1,54,,
2018-01-17T01:45:47.724Z,,,50.7,,,29,
2018-01-17T01:45:57.726Z,,,,39.2,54,,
2018-01-17T01:46:07.817Z,,,,39.2,54,,
2018-01-17T01:46:17.840Z,,,50.9,,,,
2018-01-17T01:46:27.760Z,,,51,39.2,54,29,
2018-01-17T01:46:37.729Z,,,51.1,39.3,54,,
2018-01-17T01:46:47.759Z,,,,39.4,54,30,
2018-01-17T01:46:57.790Z,,,,39.4,54,,
2018-01-17T01:47:07.727Z,,,51.2,,,29,
2018-01-17T01:47:17.863Z,,,51.3,39.5,54,,
2018-01-17T01:47:27.801Z,,,,39.5,54,,
2018-01-17T01:47:37.731Z,,,51.4,39.6,54,,
2018-01-17T01:47:47.724Z,,,51.5,,,,
2018-01-17T01:47:57.730Z,,,51.6,39.6,54,,
2018-01-17T01:48:07.730Z,,,,39.7,54,,
2018-01-17T01:48:17.843Z,,,51.7,,,,
2018-01-17T01:48:27.730Z,,,,39.8,54,,
2018-01-17T01:48:37.724Z,,,51.8,39.8,54,,
2018-01-17T01:48:47.724Z,,,51.9,,,,
2018-01-17T01:48:57.731Z,,,52,39.8,54,,
2018-01-17T01:49:07.740Z,,,52.1,39.9,54,,
2018-01-17T01:49:17.871Z,,,,40,54,,
2018-01-17T01:49:27.740Z,,,52.2,,,,
2018-01-17T01:49:37.737Z,,,52.3,40,54,,
2018-01-17T01:49:47.808Z,,,,40.1,54,,
2018-01-17T01:50:07.727Z,,,52.6,40.2,54,30,
2018-01-17T01:50:17.898Z,,,,40.2,54,,
2018-01-17T01:50:27.725Z,,,52.7,40.3,54,29,
2018-01-17T01:50:47.774Z,,,52.9,40.3,54,,
2018-01-17T01:50:57.813Z,,,,40.4,54,30,
2018-01-17T01:51:07.730Z,,,53,,,29,
2018-01-17T01:51:17.843Z,,,,40.5,54,,
2018-01-17T01:51:27.814Z,,,53.1,,,,
2018-01-17T01:51:37.750Z,,,,40.6,54,30,
2018-01-17T01:51:47.841Z,,,53.2,40.6,54,29,
2018-01-17T01:51:57.731Z,,,53.3,40.7,54,30,
2018-01-17T01:52:17.888Z,,,53.4,40.8,54,29,
2018-01-17T01:52:27.818Z,,,,40.9,54,,
2018-01-17T01:52:37.755Z,,,53.5,,,,
2018-01-17T01:52:47.790Z,,,53.6,40.9,54,,
2018-01-17T01:52:57.729Z,,,,41.1,54,,
2018-01-17T01:53:17.836Z,,,53.7,41.2,54,,
2018-01-17T01:53:27.735Z,,,,41.2,54,,
2018-01-17T01:53:37.762Z,,,53.8,,,,
2018-01-17T01:53:47.800Z,,,53.9,41.3,54,29,
2018-01-17T01:53:57.746Z,,,,41.4,54,,
2018-01-17T01:54:07.780Z,,,54,,,,
2018-01-17T01:54:17.851Z,,,,41.5,54,,
2018-01-17T01:54:37.770Z,,,54.1,41.6,54,,
2018-01-17T01:54:47.736Z,,,,41.6,54,,
2018-01-17T01:54:57.737Z,,,,41.7,54,,
2018-01-17T01:55:07.758Z,,,54.3,41.7,54,30,
2018-01-17T01:55:17.834Z,,,54.4,41.7,54,29,
2018-01-17T01:55:27.756Z,,,,41.9,54,,
2018-01-17T01:55:37.728Z,,,,41.9,54,,
2018-01-17T01:55:47.734Z,,,54.5,41.9,54,29,
2018-01-17T01:55:57.729Z,,,,42,54,,
2018-01-17T01:56:17.918Z,,,54.6,42.1,54,,
2018-01-17T01:56:27.748Z,,,,42.2,54,,
2018-01-17T01:56:47.789Z,,,54.7,42.2,54,,
2018-01-17T01:56:57.759Z,,,,42.3,54,,
2018-01-17T01:57:07.732Z,,,54.8,,,,
2018-01-17T01:57:17.883Z,,,54.9,42.4,54,,
2018-01-17T01:57:27.758Z,,,,42.4,54,,
2018-01-17T01:57:47.735Z,,,,42.5,54,,
2018-01-17T01:57:57.734Z,,,55,42.5,54,29,
2018-01-17T01:58:07.791Z,,,,42.6,54,,
2018-01-17T01:58:27.767Z,,,55.1,42.7,54,,
2018-01-17T01:58:37.746Z,,,,42.7,54,29,
2018-01-17T01:58:47.749Z,,,,42.8,54,,
2018-01-17T01:59:07.805Z,1,,54.6,42.8,54,0,0
2018-01-17T01:59:17.837Z,,,52.1,42.9,54,,
2018-01-17T01:59:27.773Z,,,51.2,42.9,54,,
2018-01-17T01:59:37.803Z,,,50.7,42.9,54,,
2018-01-17T01:59:47.743Z,,,49.6,42.9,54,,
2018-01-17T01:59:57.775Z,,,,42.9,54,,
2018-01-17T02:00:07.810Z,,,48.9,42.9,54,,
2018-01-17T02:00:17.863Z,,,48.5,42.9,54,,
2018-01-17T02:00:27.734Z,,,47.6,42.8,54,,
2018-01-17T02:00:37.734Z,,,,42.8,54,,
2018-01-17T02:00:47.742Z,,,46.8,42.7,54,,
2018-01-17T02:00:57.738Z,,,,42.6,54,,
2018-01-17T02:01:07.789Z,,,46.4,,,,
2018-01-17T02:01:17.865Z,,,46.2,42.5,54,,
2018-01-17T02:01:27.781Z,,,45.7,42.4,54,,
2018-01-17T02:01:37.741Z,,,,42.3,54,,
2018-01-17T02:01:47.749Z,,,45.5,42.2,54,,
2018-01-17T02:01:57.742Z,,,45.2,42.1,54,,
2018-01-17T02:02:07.812Z,,,44.9,42,54,,
2018-01-17T02:02:17.861Z,,,,42,54,,
2018-01-17T02:02:27.789Z,,,,41.9,54,,
2018-01-17T02:02:37.817Z,,,,41.8,54,,
2018-01-17T02:02:47.754Z,,,,41.7,54,,
2018-01-17T02:02:57.735Z,,,44.8,41.6,54,,
2018-01-17T02:03:07.821Z,,,,41.6,54,,
2018-01-17T02:03:17.874Z,,,,41.5,54,,
2018-01-17T02:03:27.754Z,,,,41.5,54,,
2018-01-17T02:03:37.735Z,,,,41.4,54,,
2018-01-17T02:03:47.770Z,,,44.7,41.3,54,,
2018-01-17T02:03:57.800Z,,,,41.2,54,,
2018-01-17T02:04:07.740Z,,,,41.1,54,,
2018-01-17T02:04:17.831Z,,,,40.9,54,,
2018-01-17T02:04:27.798Z,,,,40.8,54,,
2018-01-17T02:04:37.764Z,,,44.8,40.7,54,,
2018-01-17T02:04:47.739Z,,,,40.5,54,,
2018-01-17T02:04:57.745Z,,,,40.4,54,,
2018-01-17T02:05:07.747Z,,,44.9,40.2,54,,
2018-01-17T02:05:17.886Z,1,,48.4,40,54,39,0
2018-01-17T02:05:27.737Z,,,50.1,39.9,54,34,
2018-01-17T02:05:37.798Z,,,48.9,39.7,54,29,
2018-01-17T02:05:47.764Z,,,49.1,39.6,54,,
2018-01-17T02:05:57.814Z,,,50,39.5,54,,
2018-01-17T02:06:07.739Z,,,50.1,39.4,54,,
2018-01-17T02:06:17.841Z,,,,39.4,54,,
2018-01-17T02:06:27.739Z,,,50.2,39.4,54,,
2018-01-17T02:06:37.757Z,,,50.1,39.4,54,,
2018-01-17T02:06:47.792Z,,,50.2,39.5,54,,
2018-01-17T02:06:57.738Z,,,,39.5,54,,
2018-01-17T02:07:07.748Z,,,50.3,39.6,54,,
2018-01-17T02:07:17.941Z,,,50.4,39.6,54,,
2018-01-17T02:07:27.742Z,,,50.5,39.6,54,,
2018-01-17T02:07:37.752Z,,,,39.7,54,,
2018-01-17T02:07:47.788Z,,,50.6,39.7,54,,
2018-01-17T02:07:57.824Z,,,50.7,39.7,54,,
2018-01-17T02:08:07.759Z,,,,39.7,54,,
2018-01-17T02:08:17.840Z,,,50.9,39.7,54,,
2018-01-17T02:08:27.752Z,,,51,39.8,54,,
2018-01-17T02:08:37.862Z,,,,39.8,54,,
2018-01-17T02:08:47.793Z,,,51.1,39.8,54,,
2018-01-17T02:08:57.741Z,,,,39.8,54,,
2018-01-17T02:09:07.765Z,,,51.2,39.9,54,30,
2018-01-17T02:09:17.910Z,,,51.3,39.9,54,29,
2018-01-17T02:09:27.740Z,,,,39.9,54,,
2018-01-17T02:09:37.770Z,,,51.4,39.9,54,,
2018-01-17T02:09:47.807Z,,,51.5,39.9,54,,
2018-01-17T02:09:57.744Z,,,,40,54,,
2018-01-17T02:10:07.737Z,,,51.6,40,54,,
2018-01-17T02:10:17.849Z,,,,40,54,30,
2018-01-17T02:10:27.745Z,,,51.7,40,54,29,
2018-01-17T02:10:37.770Z,,,51.8,40.1,54,,
2018-01-17T02:10:47.813Z,,,,40.1,54,,
2018-01-17T02:10:57.744Z,,,52,40.2,54,29,
2018-01-17T02:11:07.780Z,,,,40.2,54,,
2018-01-17T02:11:17.843Z,,,,40.3,54,,
2018-01-17T02:11:27.749Z,,,52.1,40.3,54,,
2018-01-17T02:11:37.748Z,,,52.2,40.4,54,,
2018-01-17T02:11:47.805Z,,,,40.4,54,,
2018-01-17T02:11:57.745Z,,,52.3,40.5,54,,
2018-01-17T02:12:07.785Z,,,,40.5,54,,
2018-01-17T02:12:17.902Z,,,52.4,40.6,54,,
2018-01-17T02:12:27.750Z,,,52.6,40.6,54,,
2018-01-17T02:12:37.738Z,,,,40.7,54,,
2018-01-17T02:12:47.748Z,,,52.7,40.7,54,30,
2018-01-17T02:12:57.755Z,,,,40.8,54,29,
2018-01-17T02:13:07.748Z,,,52.8,40.8,54,,
2018-01-17T02:13:17.867Z,,,52.9,40.8,54,30,
2018-01-17T02:13:27.749Z,,,53,40.9,54,29,
2018-01-17T02:13:37.769Z,,,,40.9,54,,
2018-01-17T02:13:47.738Z,,,,41.1,54,30,
2018-01-17T02:13:57.744Z,,,53.1,41.1,54,29,
2018-01-17T02:14:07.798Z,,,,41.2,54,,
2018-01-17T02:14:17.849Z,,,53.2,41.2,54,,
2018-01-17T02:14:27.765Z,,,,41.2,54,,
2018-01-17T02:14:37.743Z,,,53.3,41.3,54,,
2018-01-17T02:14:47.738Z,,,,41.3,54,,
2018-01-17T02:14:57.775Z,,,53.4,41.4,54,,
2018-01-17T02:15:07.738Z,,,,41.4,54,30,
2018-01-17T02:15:17.839Z,,,53.5,41.5,54,29,
2018-01-17T02:15:27.772Z,,,,41.5,54,30,
2018-01-17T02:15:37.817Z,,,53.6,41.5,54,29,
2018-01-17T02:15:47.746Z,,,,41.6,54,,
2018-01-17T02:15:57.751Z,,,53.7,41.6,54,,
2018-01-17T02:16:07.811Z,,,,41.7,54,,
2018-01-17T02:16:17.842Z,,,53.8,41.7,54,,
2018-01-17T02:16:27.742Z,,,,41.8,54,,
2018-01-17T02:16:37.829Z,,,53.9,41.8,54,30,
2018-01-17T02:16:47.749Z,,,,41.8,54,,
2018-01-17T02:16:57.787Z,,,54,41.9,54,30,
2018-01-17T02:17:07.787Z,,,,41.9,54,,
2018-01-17T02:17:17.912Z,,,,42,54,29,
2018-01-17T02:17:27.784Z,,,54.1,42,54,30,
2018-01-17T02:17:37.759Z,,,,42,54,29,
2018-01-17T02:17:47.755Z,,,54.3,42.1,54,,
2018-01-17T02:17:57.790Z,,,,42.1,54,,
2018-01-17T02:18:07.767Z,,,54.4,42.1,54,,
2018-01-17T02:18:17.891Z,,,,42.2,54,,
2018-01-17T02:18:27.744Z,,,,42.2,54,,
2018-01-17T02:18:37.770Z,,,54.5,42.2,54,,
2018-01-17T02:18:47.795Z,,,,42.3,54,,
2018-01-17T02:18:57.798Z,,,,42.3,54,,
2018-01-17T02:19:07.745Z,,,,42.4,54,,
2018-01-17T02:19:17.869Z,,,54.6,42.4,54,,
2018-01-17T02:19:27.743Z,,,,42.4,54,,
2018-01-17T02:19:37.833Z,,,54.7,42.5,54,,
2018-01-17T02:19:47.748Z,,,,42.5,54,,
2018-01-17T02:19:57.804Z,,,54.8,42.6,54,,
2018-01-17T02:20:07.756Z,,,,42.6,54,,
2018-01-17T02:20:17.878Z,,,,42.7,54,,
2018-01-17T02:20:27.759Z,,,54.9,42.7,54,,
2018-01-17T02:20:37.742Z,,,,42.7,54,,
2018-01-17T02:20:47.777Z,,,55,42.8,54,,
2018-01-17T02:20:57.817Z,,,,42.8,54,,
2018-01-17T02:21:07.749Z,,,,42.8,54,,
2018-01-17T02:21:17.897Z,,,,42.9,54,,
2018-01-17T02:21:27.770Z,,,55.1,42.9,54,30,
2018-01-17T02:21:37.746Z,1,,54.8,42.9,54,0,0
2018-01-17T02:21:47.786Z,,,52.7,42.9,54,,
2018-01-17T02:21:57.753Z,,,51.8,43,54,,
2018-01-17T02:22:07.747Z,,,50.7,43,54,,
2018-01-17T02:22:17.887Z,,,49.9,43,54,,
2018-01-17T02:22:27.767Z,,,49.5,43,54,,
2018-01-17T02:22:37.750Z,,,48.9,43,54,,
2018-01-17T02:22:47.750Z,,,48.4,43,54,,
2018-01-17T02:22:57.781Z,,,47.9,42.9,54,,
2018-01-17T02:23:07.751Z,,,47.4,42.9,54,,
2018-01-17T02:23:17.845Z,,,46.9,42.8,54,,
2018-01-17T02:23:27.828Z,,,46.7,42.7,54,,
2018-01-17T02:23:37.862Z,,,46.4,42.7,54,,
2018-01-17T02:23:47.753Z,,,45.9,42.6,54,,
2018-01-17T02:23:57.746Z,,,,42.5,54,,
2018-01-17T02:24:07.747Z,,,45.7,42.4,54,,
2018-01-17T02:24:17.903Z,,,45.5,42.3,54,,
2018-01-17T02:24:27.791Z,,,45.3,42.2,54,,
2018-01-17T02:24:37.772Z,,,44.9,42.1,54,,
2018-01-17T02:24:47.801Z,,,44.9,42,54,,
2018-01-17T02:24:57.745Z,,,,41.9,54,,
2018-01-17T02:25:07.771Z,,,,41.9,54,,
2018-01-17T02:25:17.855Z,,,,41.8,54,,
2018-01-17T02:25:27.754Z,1,61,44.9,41.7,54,0,0
2018-01-17T02:25:37.782Z,,,44.8,41.7,54,,
2018-01-17T02:25:47.813Z,,,,41.6,54,,
2018-01-17T02:25:57.753Z,,,,41.6,54,,
2018-01-17T02:26:07.782Z,,,,41.5,54,,
2018-01-17T02:26:17.859Z,,,,41.4,54,,
2018-01-17T02:26:27.748Z,,,,41.3,54,,
2018-01-17T02:26:37.777Z,,,,41.2,54,,
2018-01-17T02:26:47.746Z,,,,41.1,54,,
2018-01-17T02:26:57.751Z,,,,40.9,54,,
2018-01-17T02:27:07.745Z,,,,40.7,54,,
2018-01-17T02:27:17.864Z,,,,40.5,54,,
2018-01-17T02:27:27.752Z,,,44.9,40.4,54,,
2018-01-17T02:27:37.795Z,,,45,40.3,54,,
2018-01-17T02:27:47.804Z,1,,49.3,40.1,54,38,0
2018-01-17T02:27:57.754Z,,,50,39.9,54,36,
2018-01-17T02:28:07.790Z,,,48.9,39.8,54,29,
2018-01-17T02:28:17.884Z,,,50,39.6,54,29,
2018-01-17T02:28:27.766Z,,,50.1,39.5,54,,
2018-01-17T02:28:37.750Z,,,50.2,39.5,54,,
2018-01-17T02:28:47.794Z,,,50.3,39.5,54,,
2018-01-17T02:28:57.747Z,,,,39.5,54,,
2018-01-17T02:29:07.746Z,,,,39.5,54,,
2018-01-17T02:29:17.935Z,,,50.4,39.5,54,,
2018-01-17T02:29:27.771Z,,,,39.6,54,,
2018-01-17T02:29:37.747Z,,,50.5,39.6,54,,
2018-01-17T02:29:47.750Z,,,50.6,39.7,54,30,
2018-01-17T02:29:57.775Z,,,50.7,39.7,54,29,
2018-01-17T02:30:07.767Z,,,,39.7,54,,
2018-01-17T02:30:17.848Z,,,51,39.8,54,,
2018-01-17T02:30:27.767Z,,,,39.8,54,,
2018-01-17T02:30:37.749Z,,,,39.8,54,30,
2018-01-17T02:30:47.756Z,,,51.1,39.8,54,,
2018-01-17T02:30:57.782Z,,,51.2,39.8,54,29,
2018-01-17T02:31:07.824Z,,,,39.8,54,,
2018-01-17T02:31:17.849Z,,,51.3,39.8,54,,
2018-01-17T02:31:27.785Z,,,51.4,39.9,54,,
2018-01-17T02:31:37.824Z,,,,39.9,54,,
2018-01-17T02:31:47.756Z,,,51.5,39.9,54,,
2018-01-17T02:31:57.789Z,,,51.6,39.9,54,,
2018-01-17T02:32:07.750Z,,,,39.9,54,30,
2018-01-17T02:32:17.879Z,,,51.7,40,54,29,
2018-01-17T02:32:27.786Z,,,51.8,40,54,,
2018-01-17T02:32:37.810Z,,,51.9,40.1,54,,
2018-01-17T02:32:47.760Z,,,52,40.1,54,,
2018-01-17T02:32:57.771Z,,,,40.1,54,,
2018-01-17T02:33:07.752Z,,,52.1,40.2,54,,
2018-01-17T02:33:17.861Z,,,,40.2,54,,
2018-01-17T02:33:27.801Z,,,52.2,40.3,54,30,
2018-01-17T02:33:37.762Z,,,52.3,40.3,54,,
2018-01-17T02:33:47.751Z,,,,40.4,54,,
2018-01-17T02:33:57.802Z,,,52.4,40.4,54,29,
2018-01-17T02:34:07.749Z,,,52.6,40.4,54,,
2018-01-17T02:34:17.946Z,,,,40.5,54,,
2018-01-17T02:34:27.782Z,,,52.7,40.5,54,,
2018-01-17T02:34:37.860Z,,,52.8,40.6,54,,
2018-01-17T02:34:47.753Z,,,,40.6,54,,
2018-01-17T02:34:57.801Z,,,53,40.7,54,,
2018-01-17T02:35:07.751Z,,,,40.7,54,30,
2018-01-17T02:35:17.977Z,,,,40.8,54,29,
2018-01-17T02:35:27.802Z,,,53.1,40.8,54,,
2018-01-17T02:35:37.752Z,,,53.2,40.9,54,,
2018-01-17T02:35:47.754Z,,,,40.9,54,,
2018-01-17T02:35:57.774Z,,,53.3,41.1,54,,
2018-01-17T02:36:07.752Z,,,,41.1,54,,
2018-01-17T02:36:17.864Z,,,53.4,41.2,54,,
2018-01-17T02:36:27.769Z,,,53.5,41.2,54,30,
2018-01-17T02:36:37.765Z,,,,41.2,54,29,
2018-01-17T02:36:47.756Z,,,53.6,41.3,54,,
2018-01-17T02:36:57.756Z,,,,41.3,54,30,
2018-01-17T02:37:07.755Z,,,53.7,41.4,54,29,
2018-01-17T02:37:17.929Z,,,,41.4,54,,
2018-01-17T02:37:27.753Z,,,53.8,41.5,54,,
2018-01-17T02:37:37.757Z,,,,41.5,54,,
