Time,HwActive,HwTOutlet,HwTSet,ActPow,PrimT,PrimTSet,ChActive
2017-11-02T12:56:57.605Z,,48.9,54,,61.8,,
2017-11-02T12:57:07.679Z,,48.9,54,,60.6,,
2017-11-02T12:57:17.593Z,,49,54,,59.7,,
2017-11-02T12:57:27.675Z,,49.1,54,,58.9,,
2017-11-02T12:57:37.592Z,,49.1,54,,58.2,,
2017-11-02T12:57:47.591Z,,49.2,54,,57.4,,
2017-11-02T12:57:57.586Z,,49.3,54,,56.8,,
2017-11-02T12:58:07.643Z,,49.3,54,,56.1,,
2017-11-02T12:58:17.588Z,,49.3,54,,55.5,,
2017-11-02T12:58:28.259Z,,49.3,54,,54.9,,
2017-11-02T12:58:37.586Z,,49.3,54,,54.5,,
2017-11-02T12:58:47.582Z,,49.2,54,,53.9,,
2017-11-02T12:58:57.588Z,,49.2,54,,53.5,,
2017-11-02T12:59:07.596Z,,49.2,54,,53.1,,
2017-11-02T12:59:17.590Z,,49.1,54,,52.8,,
2017-11-02T12:59:27.586Z,0,49.1,54,44,52.6,,2
2017-11-02T12:59:37.588Z,,49,54,36,56.5,,
2017-11-02T12:59:47.587Z,,49,54,30,56.8,,
2017-11-02T13:00:02.678Z,,48.9,54,29,58,,
2017-11-02T13:00:07.580Z,,48.8,54,30,59,,
2017-11-02T13:00:17.579Z,,48.7,54,29,59.6,,
2017-11-02T13:00:27.580Z,,48.7,54,,60.6,,
2017-11-02T13:00:37.594Z,,48.7,54,,61.3,,
2017-11-02T13:00:47.584Z,,48.7,54,,62.1,,
2017-11-02T13:00:57.582Z,,48.7,54,,62.7,,
2017-11-02T13:01:07.597Z,,48.7,54,,63.4,,
2017-11-02T13:01:17.587Z,,48.7,54,,64,,
2017-11-02T13:01:27.604Z,,48.8,54,30,64.5,,
2017-11-02T13:01:37.593Z,,48.8,54,0,65.1,,
2017-11-02T13:01:47.581Z,0,48.9,54,,62.8,,2
2017-11-02T13:01:57.583Z,,48.9,54,,61.8,,
2017-11-02T13:02:07.586Z,,49,54,,60.6,,
2017-11-02T13:02:17.587Z,,49.1,54,,59.8,,
2017-11-02T13:02:27.584Z,,49.2,54,,58.9,,
2017-11-02T13:02:37.591Z,,49.2,54,,58.2,,
2017-11-02T13:02:52.670Z,,49.3,54,,57.4,,
2017-11-02T13:02:57.584Z,,49.3,54,,56.7,,
2017-11-02T13:03:07.639Z,,49.4,54,,55.9,,
2017-11-02T13:03:17.591Z,,49.4,54,,55.4,,
2017-11-02T13:03:27.585Z,,49.4,54,,54.9,,
2017-11-02T13:03:37.598Z,,49.4,54,,54.4,,
2017-11-02T13:03:47.584Z,,49.3,54,,53.8,,
2017-11-02T13:03:57.590Z,,49.3,54,,53.4,,
2017-11-02T13:04:07.585Z,,49.2,54,,52.9,,
2017-11-02T13:04:17.586Z,,49.2,54,,52.6,,
2017-11-02T13:04:27.586Z,0,49.1,54,44,52.3,,2
2017-11-02T13:04:37.601Z,,49,54,36,56.3,,
2017-11-02T13:04:47.583Z,,49,54,29,56.6,,
2017-11-02T13:04:57.585Z,,48.9,54,30,57.4,,
2017-11-02T13:05:07.589Z,,48.9,54,29,58.6,,
2017-11-02T13:05:17.600Z,,48.8,54,29,59.4,,
2017-11-02T13:05:27.604Z,,48.7,54,29,60.2,,
2017-11-02T13:05:37.655Z,,48.7,54,,61.1,,
2017-11-02T13:05:47.592Z,,48.7,54,,61.6,,
2017-11-02T13:05:57.586Z,,48.7,54,30,62.2,,
2017-11-02T13:06:07.593Z,,48.7,54,29,63.1,,
2017-11-02T13:06:17.593Z,,48.7,54,,63.4,,
2017-11-02T13:06:27.582Z,,48.8,54,,64,,
2017-11-02T13:06:37.616Z,,48.8,54,,64.4,,
2017-11-02T13:06:47.604Z,,48.9,54,,64.7,,
2017-11-02T13:06:57.587Z,0,48.9,54,0,64.9,,2
2017-11-02T13:07:07.586Z,,48.9,54,,61.9,,
2017-11-02T13:07:17.593Z,,49,54,,61.4,,
2017-11-02T13:07:27.583Z,,49,54,,59.9,,
2017-11-02T13:07:37.598Z,,49.1,54,,58.9,,
2017-11-02T13:07:47.587Z,,49.2,54,,58.3,,
2017-11-02T13:07:57.595Z,,49.3,54,,57.4,,
2017-11-02T13:08:12.684Z,,49.3,54,,56.7,,
2017-11-02T13:08:17.617Z,,49.4,54,,55.9,,
2017-11-02T13:08:27.611Z,,49.4,54,,55.2,,
2017-11-02T13:08:42.694Z,,49.4,54,,54.6,,
2017-11-02T13:08:47.599Z,,49.4,54,,53.9,,
2017-11-02T13:08:57.585Z,,49.4,54,,53.4,,
2017-11-02T13:09:07.596Z,,49.3,54,,52.9,,
2017-11-02T13:09:17.595Z,,49.3,54,,52.4,,
2017-11-02T13:09:27.602Z,0,49.2,54,,52.1,,2
2017-11-02T13:09:42.786Z,,49.1,54,36,56.1,,
2017-11-02T13:09:49.436Z,,49.1,54,30,56.4,,
2017-11-02T13:09:57.601Z,,49,54,30,57.1,,
2017-11-02T13:10:07.616Z,,48.9,54,29,58.3,,
2017-11-02T13:10:17.585Z,,48.8,54,,59,,
2017-11-02T13:10:27.593Z,,48.8,54,30,60,,
2017-11-02T13:10:37.591Z,,48.7,54,29,60.5,,
2017-11-02T13:10:47.628Z,,48.7,54,,61.1,,
2017-11-02T13:10:57.614Z,,48.7,54,,61.8,,
2017-11-02T13:11:07.587Z,,48.7,54,,62.4,,
2017-11-02T13:11:17.585Z,,48.7,54,,62.8,,
2017-11-02T13:11:27.584Z,,48.7,54,,63.3,,
2017-11-02T13:11:37.591Z,,48.8,54,30,63.8,,
2017-11-02T13:11:47.587Z,,48.8,54,29,64.1,,
2017-11-02T13:11:57.678Z,,48.9,54,,64.6,,
2017-11-02T13:12:07.592Z,,49,54,30,64.9,,
2017-11-02T13:12:17.589Z,0,49,54,0,62.8,,2
2017-11-02T13:12:27.588Z,,49.1,54,,61.6,,
2017-11-02T13:12:37.590Z,,49.1,54,,60.7,,
2017-11-02T13:12:47.590Z,,49.2,54,,59.6,,
2017-11-02T13:12:57.592Z,,49.3,54,,58.7,,
2017-11-02T13:13:07.590Z,,49.4,54,,57.8,,
2017-11-02T13:13:17.590Z,,49.4,54,,56.9,,
2017-11-02T13:13:27.594Z,,49.6,54,,56.3,,
2017-11-02T13:13:37.595Z,,49.6,54,,55.6,,
2017-11-02T13:13:47.592Z,,49.4,54,,54.9,,
2017-11-02T13:13:57.586Z,,49.4,54,,54.5,,
2017-11-02T13:14:07.590Z,,49.4,54,,53.9,,
2017-11-02T13:14:17.587Z,,49.4,54,,53.4,,
2017-11-02T13:14:27.586Z,0,49.4,54,,53.1,,2
2017-11-02T13:14:37.596Z,,49.3,54,35,57,,
2017-11-02T13:14:47.591Z,,49.3,54,29,57.1,,
2017-11-02T13:14:57.602Z,,49.2,54,30,58,,
2017-11-02T13:15:07.588Z,,49.1,54,,59,,
2017-11-02T13:15:17.591Z,,49.1,54,,59.6,,
2017-11-02T13:15:27.589Z,,49,54,29,60.5,,
2017-11-02T13:15:37.619Z,,49,54,,61.2,,
2017-11-02T13:15:52.849Z,,49,54,,62,,
2017-11-02T13:15:57.595Z,,49,54,,62.5,,
2017-11-02T13:16:07.598Z,,49,54,30,63.1,,
2017-11-02T13:16:17.596Z,,49,54,29,63.6,,
2017-11-02T13:16:27.592Z,,49.1,54,,64.1,,
2017-11-02T13:16:37.603Z,,49.1,54,,64.6,,
2017-11-02T13:16:47.592Z,,49.2,54,0,65.1,,
2017-11-02T13:16:57.594Z,0,49.2,54,,62.6,,2
2017-11-02T13:17:07.590Z,,49.3,54,,61.6,,
2017-11-02T13:17:17.596Z,,49.4,54,,60.5,,
2017-11-02T13:17:27.673Z,,49.4,54,,59.6,,
2017-11-02T13:17:37.604Z,,49.6,54,,58.8,,
2017-11-02T13:17:47.593Z,,49.6,54,,57.9,,
2017-11-02T13:17:57.593Z,,49.6,54,,57.2,,
2017-11-02T13:18:07.598Z,,49.7,54,,56.6,,
2017-11-02T13:18:17.594Z,,49.7,54,,55.9,,
2017-11-02T13:18:27.616Z,,49.6,54,,55.3,,
2017-11-02T13:18:37.593Z,,49.6,54,,54.7,,
2017-11-02T13:18:47.597Z,,49.6,54,,54.3,,
2017-11-02T13:19:02.732Z,,49.6,54,,53.7,,
2017-11-02T13:19:12.695Z,,49.4,54,,53.3,,
2017-11-02T13:19:17.590Z,,49.4,54,,52.9,,
2017-11-02T13:19:27.610Z,0,49.3,54,44,52.6,,2
2017-11-02T13:19:37.609Z,,49.3,54,36,56.5,,
2017-11-02T13:19:47.591Z,,49.2,54,29,56.8,,
2017-11-02T13:19:57.589Z,,49.1,54,,57.7,,
2017-11-02T13:20:07.592Z,,49.1,54,30,58.7,,
2017-11-02T13:20:17.592Z,,49,54,29,59.5,,
2017-11-02T13:20:27.597Z,,49,54,,60.2,,
2017-11-02T13:20:37.592Z,,48.9,54,,61.1,,
2017-11-02T13:20:47.595Z,,48.9,54,,61.8,,
2017-11-02T13:20:57.613Z,,48.9,54,,62.4,,
2017-11-02T13:21:07.596Z,,48.9,54,,62.9,,
2017-11-02T13:21:17.592Z,,49,54,,63.4,,
2017-11-02T13:21:27.609Z,,49,54,,64,,
2017-11-02T13:21:37.596Z,,49.1,54,,64.4,,
2017-11-02T13:21:47.591Z,,49.2,54,,64.7,,
2017-11-02T13:21:57.596Z,0,49.2,54,0,64.9,,2
2017-11-02T13:22:07.595Z,,49.3,54,,61.9,,
2017-11-02T13:22:17.595Z,,49.3,54,,61.4,,
2017-11-02T13:22:27.598Z,,49.4,54,,59.9,,
2017-11-02T13:22:37.602Z,,49.6,54,,59.1,,
2017-11-02T13:22:47.602Z,,49.6,54,,58.3,,
2017-11-02T13:22:57.592Z,,49.7,54,,57.4,,
2017-11-02T13:23:07.612Z,,49.7,54,,56.7,,
2017-11-02T13:23:17.608Z,,49.8,54,,55.9,,
2017-11-02T13:23:27.603Z,,49.8,54,,55.2,,
2017-11-02T13:23:37.609Z,,49.8,54,,54.6,,
2017-11-02T13:23:47.593Z,,49.8,54,,53.9,,
2017-11-02T13:23:57.599Z,,49.7,54,,53.5,,
2017-11-02T13:24:07.592Z,0,49.7,54,,52.9,5,0
2017-11-02T13:24:17.600Z,,49.6,54,,52.7,,
2017-11-02T13:24:27.597Z,,49.6,54,,52.2,,
2017-11-02T13:24:37.607Z,,49.4,54,,51.9,,
2017-11-02T13:24:47.595Z,,49.4,54,,51.6,,
2017-11-02T13:24:57.598Z,,49.3,54,,51.3,,
2017-11-02T13:25:07.593Z,,49.2,54,,51.1,,
2017-11-02T13:25:17.604Z,,49.1,54,,50.7,,
2017-11-02T13:25:27.593Z,,49,54,,50.5,,
2017-11-02T13:25:37.635Z,,48.9,54,,50.3,,
2017-11-02T13:25:47.650Z,,48.8,54,,50.1,,
2017-11-02T13:25:57.665Z,,48.7,54,,49.9,,
2017-11-02T13:26:07.594Z,,48.6,54,,49.8,,
2017-11-02T13:26:17.606Z,,48.5,54,,49.6,,
2017-11-02T13:26:27.597Z,,48.4,54,,49.4,,
2017-11-02T13:26:37.626Z,,48.3,54,,49.3,,
2017-11-02T13:26:47.709Z,,48.2,54,,49.1,,
2017-11-02T13:26:57.597Z,,48.1,54,,48.9,,
2017-11-02T13:27:07.599Z,,48,54,,48.7,,
2017-11-02T13:27:17.606Z,0,47.9,54,,,61,2
2017-11-02T13:27:27.597Z,,47.8,54,,48.6,,
2017-11-02T13:27:37.705Z,,47.8,54,,48.4,,
2017-11-02T13:27:47.609Z,,47.7,54,,48.2,,
2017-11-02T13:27:57.604Z,,47.6,54,,48.1,,
2017-11-02T13:28:07.597Z,,47.5,54,,47.9,,
2017-11-02T13:28:17.597Z,,47.4,54,,47.8,,
2017-11-02T13:28:27.597Z,,47.3,54,,47.6,,
2017-11-02T13:28:37.625Z,,47.2,54,,47.3,,
2017-11-02T13:28:47.597Z,,47.2,54,,47.1,,
2017-11-02T13:28:57.608Z,,47.1,54,,46.9,,
2017-11-02T13:29:07.599Z,,47,54,,46.7,,
2017-11-02T13:29:17.615Z,0,46.9,54,41,49.5,,2
2017-11-02T13:29:27.598Z,,46.8,54,30,51.5,,
2017-11-02T13:29:37.600Z,,46.7,54,29,52.1,,
2017-11-02T13:29:47.718Z,,46.5,54,30,53.5,,
2017-11-02T13:29:57.600Z,,46.4,54,29,54.4,,
2017-11-02T13:30:07.595Z,,46.3,54,29,55.3,,
2017-11-02T13:30:17.600Z,,46.2,54,,56.2,,
2017-11-02T13:30:27.601Z,,46.2,54,,57,,
2017-11-02T13:30:37.604Z,,46.1,54,,57.6,,
2017-11-02T13:30:47.599Z,,46.1,54,30,58.1,,
2017-11-02T13:30:57.597Z,,46.1,54,29,58.6,,
2017-11-02T13:31:07.627Z,,46,54,,59.1,,
2017-11-02T13:31:17.609Z,,46.1,54,30,59.6,,
2017-11-02T13:31:27.600Z,,46.1,54,,60,,
2017-11-02T13:31:37.624Z,,46.1,54,,60.4,,
2017-11-02T13:31:47.637Z,,46.2,54,,60.7,,
2017-11-02T13:31:57.602Z,,46.2,54,,61.1,,
2017-11-02T13:32:07.615Z,,46.2,54,29,61.3,,
2017-11-02T13:32:17.622Z,,46.3,54,,61.5,,
2017-11-02T13:32:27.604Z,,46.4,54,,61.8,,
2017-11-02T13:32:37.604Z,,46.5,54,30,61.9,,
2017-11-02T13:32:47.607Z,,46.5,54,29,62.1,,
2017-11-02T13:32:57.604Z,,46.5,54,,62.2,,
2017-11-02T13:33:07.597Z,,46.6,54,,62.4,,
2017-11-02T13:33:17.605Z,,46.6,54,,62.5,,
2017-11-02T13:33:27.605Z,,46.7,54,,62.6,,
2017-11-02T13:33:37.601Z,,46.8,54,,62.8,,
2017-11-02T13:33:47.599Z,,46.9,54,,62.9,,
2017-11-02T13:33:57.615Z,,46.9,54,,63.1,,
2017-11-02T13:34:07.602Z,,47,54,,63.2,,
2017-11-02T13:34:17.603Z,,47.1,54,,63.3,,
2017-11-02T13:34:27.601Z,,47.2,54,,63.4,,
2017-11-02T13:34:37.608Z,,47.2,54,,63.5,,
2017-11-02T13:34:47.604Z,,47.3,54,,63.6,,
2017-11-02T13:34:57.606Z,,47.4,54,30,63.8,,
2017-11-02T13:35:07.598Z,,47.5,54,29,64,,
2017-11-02T13:35:17.618Z,,47.6,54,,,,
2017-11-02T13:35:27.610Z,,47.7,54,,64.2,,
2017-11-02T13:35:37.618Z,,47.8,54,,64.4,,
2017-11-02T13:35:47.599Z,,47.8,54,,64.5,,
2017-11-02T13:35:57.601Z,,47.9,54,,64.6,,
2017-11-02T13:36:07.600Z,,48,54,,64.8,,
2017-11-02T13:36:17.601Z,,48.1,54,30,64.9,,
2017-11-02T13:36:27.606Z,0,48.2,54,0,62.8,,2
2017-11-02T13:36:37.602Z,,48.3,54,,61.4,,
2017-11-02T13:36:47.603Z,,48.4,54,,60.6,,
2017-11-02T13:36:57.603Z,,48.5,54,,58.9,,
2017-11-02T13:37:07.603Z,,48.6,54,,58.3,,
2017-11-02T13:37:17.605Z,,48.7,54,,57.3,,
2017-11-02T13:37:27.613Z,,48.7,54,,56.5,,
2017-11-02T13:37:37.611Z,,48.8,54,,55.7,,
2017-11-02T13:37:47.601Z,,48.8,54,,55.1,,
2017-11-02T13:37:57.611Z,0,48.9,54,42,57,,2
2017-11-02T13:38:07.609Z,,48.9,54,32,58.7,,
2017-11-02T13:38:17.609Z,,48.9,54,29,58.5,,
2017-11-02T13:38:27.606Z,,48.9,54,30,59.7,,
2017-11-02T13:38:37.608Z,,48.9,54,29,60.2,,
2017-11-02T13:38:47.606Z,,49,54,,61.1,,
2017-11-02T13:38:57.609Z,,49,54,,61.6,,
2017-11-02T13:39:07.603Z,,49,54,,62.1,,
2017-11-02T13:39:17.611Z,,49,54,,62.7,,
2017-11-02T13:39:27.640Z,,49,54,29,63.2,,
2017-11-02T13:39:37.621Z,,49.1,54,,63.8,,
2017-11-02T13:39:47.606Z,,49.1,54,,64.1,,
2017-11-02T13:39:57.626Z,,49.2,54,,64.5,,
2017-11-02T13:40:07.616Z,,49.2,54,,64.9,,
2017-11-02T13:40:17.610Z,0,49.3,54,0,62.8,,2
2017-11-02T13:40:27.606Z,,49.4,54,,61.8,,
2017-11-02T13:40:42.733Z,,49.6,54,,60.7,,
2017-11-02T13:40:47.604Z,,49.6,54,,59.7,,
2017-11-02T13:40:57.607Z,,49.7,54,,58.8,,
2017-11-02T13:41:07.604Z,,49.8,54,,57.9,,
2017-11-02T13:41:17.603Z,,49.8,54,,57.2,,
2017-11-02T13:41:27.627Z,,49.9,54,,56.6,,
2017-11-02T13:41:37.650Z,,49.9,54,,55.9,,
2017-11-02T13:41:47.614Z,,49.9,54,,55.3,,
2017-11-02T13:41:57.654Z,,49.9,54,,54.8,,
2017-11-02T13:42:07.614Z,,50,54,,54.3,,
2017-11-02T13:42:17.616Z,,49.9,54,,53.7,,
2017-11-02T13:42:32.656Z,,49.9,54,,53.3,,
2017-11-02T13:42:37.606Z,,49.9,54,,52.9,,
2017-11-02T13:42:47.609Z,,49.8,54,,52.6,,
2017-11-02T13:42:57.612Z,0,49.7,54,43,54.4,,2
2017-11-02T13:43:07.607Z,,49.7,54,31,56.8,,
2017-11-02T13:43:17.617Z,,49.6,54,29,57,,
2017-11-02T13:43:27.604Z,,49.6,54,30,58.3,,
2017-11-02T13:43:37.610Z,,49.4,54,29,59,,
2017-11-02T13:43:52.737Z,,49.3,54,,60,,
2017-11-02T13:43:57.609Z,,49.3,54,,60.7,,
2017-11-02T13:44:07.616Z,,49.3,54,,61.3,,
2017-11-02T13:44:17.615Z,,49.2,54,,62.1,,
2017-11-02T13:44:27.605Z,,49.3,54,30,62.6,,
2017-11-02T13:44:37.612Z,,49.3,54,29,63.2,,
2017-11-02T13:44:47.612Z,,49.3,54,,63.5,,
2017-11-02T13:44:57.607Z,,49.4,54,,64,,
2017-11-02T13:45:07.607Z,,49.4,54,,64.5,,
2017-11-02T13:45:17.607Z,,49.6,54,,64.8,,
2017-11-02T13:45:27.605Z,0,49.6,54,0,64.6,,2
2017-11-02T13:45:37.609Z,,49.7,54,,61.9,,
2017-11-02T13:45:47.610Z,,49.7,54,,61.3,,
2017-11-02T13:45:57.610Z,,49.8,54,,59.8,,
2017-11-02T13:46:07.608Z,,49.8,54,,58.9,,
2017-11-02T13:46:17.610Z,,49.9,54,,58.1,,
2017-11-02T13:46:27.611Z,,49.9,54,,57.3,,
2017-11-02T13:46:37.611Z,,49.9,54,,56.5,,
2017-11-02T13:46:47.616Z,,50,54,,55.9,,
2017-11-02T13:46:57.612Z,,50,54,,55.2,,
2017-11-02T13:47:07.611Z,,50,54,,54.6,,
2017-11-02T13:47:17.626Z,,50,54,,53.9,,
2017-11-02T13:47:27.616Z,,49.9,54,,53.5,,
2017-11-02T13:47:37.619Z,,49.9,54,,53.1,,
2017-11-02T13:47:47.619Z,,49.9,54,,52.7,,
2017-11-02T13:47:57.620Z,0,49.8,54,43,54.4,,2
2017-11-02T13:48:07.623Z,,49.7,54,32,56.8,,
2017-11-02T13:48:17.613Z,,49.7,54,29,57,,
2017-11-02T13:48:27.618Z,,49.6,54,,58.2,,
2017-11-02T13:48:37.670Z,,49.4,54,,59,,
2017-11-02T13:48:47.613Z,,49.4,54,,59.8,,
2017-11-02T13:48:57.609Z,,49.4,54,,60.5,,
2017-11-02T13:49:07.625Z,0,49.3,54,29,61.2,61,2
2017-11-02T13:49:17.616Z,,49.3,54,30,62,,
2017-11-02T13:49:27.615Z,,49.3,54,29,62.4,,
2017-11-02T13:49:37.614Z,,49.3,54,,63.1,,
2017-11-02T13:49:47.615Z,,49.3,54,,63.4,,
2017-11-02T13:49:57.612Z,,49.4,54,,64,,
2017-11-02T13:50:07.609Z,,49.6,54,,64.2,,
2017-11-02T13:50:17.628Z,,49.6,54,,64.7,,
2017-11-02T13:50:27.611Z,0,49.6,54,0,65.1,,2
2017-11-02T13:50:37.612Z,,49.7,54,,62.5,,
2017-11-02T13:50:47.616Z,,49.8,54,,61.4,,
2017-11-02T13:50:57.613Z,,49.8,54,,60.2,,
2017-11-02T13:51:07.614Z,,49.9,54,,59.3,,
2017-11-02T13:51:17.610Z,,49.9,54,,58.4,,
2017-11-02T13:51:27.655Z,,50,54,,57.6,,
2017-11-02T13:51:37.617Z,,50,54,,56.8,,
2017-11-02T13:51:47.617Z,,50.1,54,,56.1,,
2017-11-02T13:51:57.628Z,,50.1,54,,55.4,,
2017-11-02T13:52:07.617Z,,50.1,54,,54.8,,
2017-11-02T13:52:17.618Z,,50,54,,54.1,,
2017-11-02T13:52:27.619Z,,50,54,,53.7,,
2017-11-02T13:52:37.615Z,,50,54,,53.2,,
2017-11-02T13:52:47.612Z,,50,54,,52.8,,
2017-11-02T13:52:57.618Z,0,49.9,54,43,55.1,,2
2017-11-02T13:53:07.620Z,,49.8,54,32,56.9,,
2017-11-02T13:53:17.612Z,,49.8,54,30,57,,
2017-11-02T13:53:27.641Z,,49.7,54,29,58.3,,
2017-11-02T13:53:37.613Z,,49.6,54,,59.1,,
2017-11-02T13:53:47.615Z,,49.6,54,30,59.8,,
2017-11-02T13:53:57.616Z,,49.4,54,29,60.6,,
2017-11-02T13:54:07.618Z,,49.4,54,,61.3,,
2017-11-02T13:54:17.612Z,,49.4,54,,62,,
2017-11-02T13:54:27.615Z,,49.4,54,,62.5,,
2017-11-02T13:54:37.611Z,,49.4,54,30,63.2,,
2017-11-02T13:54:47.612Z,,49.4,54,29,63.5,,
2017-11-02T13:54:57.613Z,,49.6,54,,64,,
2017-11-02T13:55:07.620Z,,49.6,54,30,64.4,,
2017-11-02T13:55:17.611Z,,49.6,54,29,64.7,,
2017-11-02T13:55:27.616Z,0,49.7,54,0,64.7,,2
2017-11-02T13:55:37.619Z,,49.7,54,,61.9,,
2017-11-02T13:55:47.634Z,,49.8,54,,61.3,,
2017-11-02T13:55:57.624Z,,49.8,54,,59.9,,
2017-11-02T13:56:07.615Z,,49.9,54,,58.9,,
2017-11-02T13:56:17.616Z,,50,54,,58.2,,
2017-11-02T13:56:27.614Z,,50,54,,57.3,,
2017-11-02T13:56:37.664Z,,50,54,,56.6,,
2017-11-02T13:56:47.614Z,,50.1,54,,55.9,,
2017-11-02T13:56:57.614Z,,50.1,54,,55.3,,
2017-11-02T13:57:07.619Z,,50,54,,54.7,,
2017-11-02T13:57:17.615Z,,50,54,,54.1,,
2017-11-02T13:57:27.620Z,,50,54,,53.6,,
2017-11-02T13:57:37.620Z,,50,54,,53.1,,
2017-11-02T13:57:47.615Z,,49.9,54,,52.8,,
2017-11-02T13:57:57.643Z,0,49.9,54,43,54.5,,2
2017-11-02T13:58:07.619Z,,49.8,54,31,56.9,,
2017-11-02T13:58:17.672Z,,49.8,54,29,57,,
2017-11-02T13:58:27.620Z,,49.7,54,,58.3,,
2017-11-02T13:58:37.617Z,,49.6,54,,59.1,,
2017-11-02T13:58:47.616Z,,49.4,54,,59.8,,
2017-11-02T13:58:57.619Z,,49.4,54,,60.6,,
2017-11-02T13:59:07.626Z,,49.4,54,30,61.3,,
2017-11-02T13:59:17.620Z,,49.4,54,30,62,,
2017-11-02T13:59:27.636Z,,49.4,54,29,62.5,,
2017-11-02T13:59:37.617Z,,49.4,54,,63.2,,
2017-11-02T13:59:47.617Z,,49.4,54,,63.5,,
2017-11-02T13:59:57.642Z,,49.4,54,,64,,
2017-11-02T14:00:07.625Z,,49.4,54,,64.4,,
2017-11-02T14:00:17.617Z,,49.4,54,,64.7,,
2017-11-02T14:00:27.618Z,0,49.6,54,0,64.8,,2
2017-11-02T14:00:37.619Z,,49.7,54,,62.1,,
2017-11-02T14:00:47.626Z,,49.8,54,,61.3,,
2017-11-02T14:00:57.619Z,,49.8,54,,60,,
2017-11-02T14:01:07.618Z,,49.9,54,,58.9,,
2017-11-02T14:01:17.618Z,,50,54,,58.3,,
2017-11-02T14:01:27.653Z,,50,54,,57.4,,
2017-11-02T14:01:37.673Z,,50.1,54,,56.7,,
2017-11-02T14:01:47.655Z,,50.1,54,,55.9,,
2017-11-02T14:01:57.661Z,,50.1,54,,55.3,,
2017-11-02T14:02:07.659Z,,50.1,54,,54.7,,
2017-11-02T14:02:17.652Z,,50.1,54,,54.1,,
2017-11-02T14:02:27.694Z,,50.1,54,,53.6,,
2017-11-02T14:02:37.713Z,,50,54,,53.2,,
2017-11-02T14:02:47.690Z,,50,54,,52.8,,
2017-11-02T14:02:57.689Z,0,49.9,54,43,54.6,,2
2017-11-02T14:03:07.667Z,,49.9,54,31,56.9,,
2017-11-02T14:03:17.630Z,,49.8,54,29,57,,
2017-11-02T14:03:27.648Z,,49.7,54,,58.3,,
2017-11-02T14:03:37.637Z,,49.7,54,,59.1,,
2017-11-02T14:03:47.666Z,,49.6,54,,59.9,,
2017-11-02T14:03:57.632Z,,49.6,54,,60.6,,
2017-11-02T14:04:07.682Z,,49.6,54,29,61.3,,
2017-11-02T14:04:17.635Z,,49.4,54,,62,,
2017-11-02T14:04:27.620Z,,49.4,54,,62.6,,
2017-11-02T14:04:37.644Z,,49.4,54,,63.2,,
2017-11-02T14:04:47.657Z,,49.6,54,,63.6,,
2017-11-02T14:04:57.638Z,,49.6,54,,64.1,,
2017-11-02T14:05:07.639Z,,49.6,54,,64.6,,
2017-11-02T14:05:17.628Z,,49.7,54,,64.9,,
2017-11-02T14:05:27.643Z,0,49.8,54,0,62.8,,2
2017-11-02T14:05:37.623Z,,49.8,54,,61.6,,
2017-11-02T14:05:47.624Z,,49.9,54,,60.8,,
2017-11-02T14:05:57.629Z,,49.9,54,,59.6,,
2017-11-02T14:06:07.653Z,,50,54,,58.8,,
2017-11-02T14:06:17.620Z,,50,54,,57.9,,
2017-11-02T14:06:27.625Z,,50.1,54,,57.2,,
2017-11-02T14:06:42.727Z,,50.1,54,,56.5,,
2017-11-02T14:06:47.621Z,,50.1,54,,55.7,,
2017-11-02T14:06:57.627Z,1,50.1,54,,55.2,0,0
2017-11-02T14:07:07.630Z,1,30.1,54,36,56.9,,0
2017-11-02T14:07:17.632Z,,53.8,54,,55.7,,
2017-11-02T14:07:27.623Z,,54.8,54,30,55.2,,
2017-11-02T14:07:37.672Z,0,55.3,54,0,55.3,,0
2017-11-02T14:07:47.624Z,,54,54,,53.1,,
2017-11-02T14:07:57.625Z,,46.9,54,,53.8,,
2017-11-02T14:08:07.636Z,,29.3,54,,54.5,,
2017-11-02T14:08:17.623Z,,22.6,54,,54.6,,
2017-11-02T14:08:27.627Z,,22.7,54,,,,
2017-11-02T14:08:37.626Z,0,22.8,54,,,61,2
2017-11-02T14:08:47.708Z,1,23,54,39,56.9,0,0
2017-11-02T14:08:57.642Z,0,17.8,54,0,59.6,,0
2017-11-02T14:09:07.628Z,,18.1,54,,58.4,,
2017-11-02T14:09:17.622Z,,18.2,54,,57.8,,
2017-11-02T14:09:27.631Z,,18.5,54,,57.7,,
2017-11-02T14:09:37.622Z,,19,54,,57.6,,
2017-11-02T14:09:47.635Z,,20.2,54,,57.4,,
2017-11-02T14:09:57.631Z,0,23,54,,57.3,61,2
2017-11-02T14:10:07.631Z,0,26.2,54,38,57.7,,2
2017-11-02T14:10:17.633Z,1,49.9,54,29,59.9,0,0
2017-11-02T14:10:27.638Z,1,40.4,54,0,61.2,,0
2017-11-02T14:10:37.651Z,1,46.4,54,72,50.6,,0
2017-11-02T14:10:47.622Z,,47.3,54,76,52,,
2017-11-02T14:10:57.627Z,0,48,54,0,51.8,,0
2017-11-02T14:11:07.622Z,,47.8,54,,51.8,,
2017-11-02T14:11:17.629Z,,47.7,54,,54.6,,
2017-11-02T14:11:27.628Z,,47.5,54,,56,,
2017-11-02T14:11:37.622Z,,47.3,54,,56.1,,
2017-11-02T14:11:47.631Z,1,49.2,54,49,50.7,,0
