Time,ChActive,HwTOutlet,HwTSet,HwActive,PrimTSet,ActPow,PrimT
2017-11-05T06:31:19.862Z,,46.9,54,,,31,56.8
2017-11-05T06:31:29.960Z,,46.9,54,,,29,58
2017-11-05T06:31:39.860Z,,46.9,54,,,30,59
2017-11-05T06:31:49.861Z,,46.9,54,,,29,59.1
2017-11-05T06:31:59.862Z,,46.9,54,,,,60
2017-11-05T06:32:09.863Z,,46.9,54,,,,61.1
2017-11-05T06:32:19.868Z,,46.9,54,,,,62
2017-11-05T06:32:29.952Z,,46.9,54,,,,62.5
2017-11-05T06:32:39.867Z,,46.9,54,,,,63.2
2017-11-05T06:32:49.864Z,,46.9,54,,,,64
2017-11-05T06:32:59.864Z,,46.9,54,,,30,64.2
2017-11-05T06:33:09.864Z,,46.9,54,,,29,65.1
2017-11-05T06:33:19.864Z,1,46.9,54,0,,0,62.8
2017-11-05T06:33:29.954Z,,46.9,54,,,,61.9
2017-11-05T06:33:39.859Z,,46.9,54,,,,60.6
2017-11-05T06:33:49.865Z,,46.9,54,,,,59.9
2017-11-05T06:33:59.861Z,,46.9,54,,,,58.9
2017-11-05T06:34:09.864Z,,46.9,54,,,,58.5
2017-11-05T06:34:19.862Z,,46.9,54,,,,57.8
2017-11-05T06:34:29.964Z,,46.9,54,,,,56.9
2017-11-05T06:34:39.861Z,,46.8,54,,,,56.4
2017-11-05T06:34:49.860Z,,46.8,54,,,,55.7
2017-11-05T06:34:59.864Z,,46.9,54,,,,54.9
2017-11-05T06:35:09.864Z,,46.8,54,,,,54.7
2017-11-05T06:35:19.863Z,,46.8,54,,,,53.9
2017-11-05T06:35:29.965Z,,46.8,54,,,,53.7
2017-11-05T06:35:39.871Z,,46.8,54,,,,53.3
2017-11-05T06:35:49.871Z,,46.8,54,,,,52.9
2017-11-05T06:35:59.865Z,1,46.8,54,0,,44,52.6
2017-11-05T06:36:09.864Z,,46.8,54,,,39,56.1
2017-11-05T06:36:19.862Z,,46.8,54,,,30,56.8
2017-11-05T06:36:29.959Z,,46.8,54,,,29,58.1
2017-11-05T06:36:39.878Z,,46.8,54,,,,59
2017-11-05T06:36:49.867Z,,46.8,54,,,30,59.1
2017-11-05T06:36:59.877Z,,46.8,54,,,29,60
2017-11-05T06:37:09.868Z,,46.8,54,,,,61.1
2017-11-05T06:37:19.865Z,,46.8,54,,,,62
2017-11-05T06:37:29.965Z,,46.8,54,,,,62.5
2017-11-05T06:37:39.865Z,,46.8,54,,,29,63.2
2017-11-05T06:37:49.866Z,,46.8,54,,,30,64
2017-11-05T06:37:59.860Z,,46.8,54,,,29,64.2
2017-11-05T06:38:09.866Z,,46.8,54,,,0,65.1
2017-11-05T06:38:19.865Z,1,46.8,54,0,,,62.9
2017-11-05T06:38:29.958Z,,46.8,54,,,,61.9
2017-11-05T06:38:39.873Z,,46.8,54,,,,60.6
2017-11-05T06:38:49.878Z,,46.8,54,,,,59.9
2017-11-05T06:38:59.865Z,,46.8,54,,,,58.9
2017-11-05T06:39:09.864Z,,46.8,54,,,,58.6
2017-11-05T06:39:19.867Z,,46.8,54,,,,57.8
2017-11-05T06:39:29.952Z,,46.8,54,,,,56.9
2017-11-05T06:39:39.874Z,,46.8,54,,,,56.4
2017-11-05T06:39:49.864Z,,46.8,54,,,,55.7
2017-11-05T06:39:59.875Z,,46.8,54,,,,54.9
2017-11-05T06:40:09.862Z,,46.8,54,,,,54.7
2017-11-05T06:40:19.872Z,,46.8,54,,,,53.9
2017-11-05T06:40:29.953Z,,46.8,54,,,,53.7
2017-11-05T06:40:39.863Z,,46.8,54,,,,53.3
2017-11-05T06:40:49.868Z,,46.9,54,,,,52.9
2017-11-05T06:40:59.864Z,1,46.8,54,0,,44,52.3
2017-11-05T06:41:09.872Z,,46.9,54,,,37,56.1
2017-11-05T06:41:19.863Z,,46.9,54,,,30,56.8
2017-11-05T06:41:29.978Z,,46.8,54,,,29,58.1
2017-11-05T06:41:39.868Z,,46.9,54,,,,59
2017-11-05T06:41:49.864Z,,46.9,54,,,,59.1
2017-11-05T06:41:59.867Z,,46.8,54,,,29,60.1
2017-11-05T06:42:09.874Z,,46.8,54,,,,61.1
2017-11-05T06:42:19.869Z,,46.8,54,,,29,62
2017-11-05T06:42:29.961Z,,46.8,54,,,30,62.5
2017-11-05T06:42:39.865Z,,46.8,54,,,29,63.1
2017-11-05T06:42:49.865Z,,46.8,54,,,,64
2017-11-05T06:42:59.866Z,,46.8,54,,,,64.2
2017-11-05T06:43:09.875Z,,46.8,54,,,0,65.1
2017-11-05T06:43:19.867Z,1,46.8,54,0,,,62.8
2017-11-05T06:43:29.964Z,,46.8,54,,,,61.9
2017-11-05T06:43:39.866Z,,46.8,54,,,,60.6
2017-11-05T06:43:49.867Z,,46.8,54,,,,59.9
2017-11-05T06:43:59.873Z,,46.7,54,,,,58.9
2017-11-05T06:44:09.870Z,,46.7,54,,,,58.5
2017-11-05T06:44:19.867Z,,46.7,54,,,,57.8
2017-11-05T06:44:29.957Z,,46.7,54,,,,56.9
2017-11-05T06:44:39.867Z,,46.7,54,,,,56.4
2017-11-05T06:44:49.865Z,,46.7,54,,,,55.7
2017-11-05T06:44:59.867Z,,46.7,54,,,,54.9
2017-11-05T06:45:09.866Z,,46.7,54,,,,54.7
2017-11-05T06:45:19.878Z,,46.7,54,,,,53.9
2017-11-05T06:45:29.966Z,,46.7,54,,,,53.7
2017-11-05T06:45:39.868Z,,46.7,54,,,,53.2
2017-11-05T06:45:49.869Z,,46.7,54,,,,52.9
2017-11-05T06:45:59.870Z,1,46.7,54,0,,44,52.6
2017-11-05T06:46:09.869Z,,46.7,54,,,38,56.1
2017-11-05T06:46:19.868Z,,46.7,54,,,30,56.8
2017-11-05T06:46:29.957Z,,46.7,54,,,29,58.1
2017-11-05T06:46:39.871Z,,46.8,54,,,,58.4
2017-11-05T06:46:49.870Z,,46.8,54,,,,59.1
2017-11-05T06:46:59.874Z,,46.8,54,,,29,60.1
2017-11-05T06:47:09.870Z,,46.8,54,,,,61.1
2017-11-05T06:47:19.875Z,,46.9,54,,,30,62
2017-11-05T06:47:29.961Z,,46.8,54,,,29,62.4
2017-11-05T06:47:39.871Z,,46.8,54,,,30,63.2
2017-11-05T06:47:49.871Z,,46.9,54,,,29,64
2017-11-05T06:47:59.869Z,,46.9,54,,,30,64.2
2017-11-05T06:48:09.868Z,,46.9,54,,,29,65.1
2017-11-05T06:48:19.882Z,1,46.9,54,0,,0,62.9
2017-11-05T06:48:29.962Z,,46.9,54,,,,61.9
2017-11-05T06:48:39.871Z,,46.9,54,,,,60.7
2017-11-05T06:48:49.872Z,,46.9,54,,,,59.9
2017-11-05T06:48:59.872Z,,46.9,54,,,,58.9
2017-11-05T06:49:09.882Z,,46.9,54,,,,58.6
2017-11-05T06:49:19.869Z,,46.9,54,,,,57.8
2017-11-05T06:49:29.961Z,,46.9,54,,,,56.9
2017-11-05T06:49:39.872Z,,46.9,54,,,,56.5
2017-11-05T06:49:49.877Z,,46.9,54,,,,55.7
2017-11-05T06:49:59.869Z,,46.9,54,,,,54.9
2017-11-05T06:50:09.874Z,,46.9,54,,,,54.7
2017-11-05T06:50:19.876Z,,46.9,54,,,,53.9
2017-11-05T06:50:29.964Z,,46.9,54,,,,53.7
2017-11-05T06:50:39.869Z,,46.9,54,,,,53.3
2017-11-05T06:50:49.875Z,,46.9,54,,,,52.9
2017-11-05T06:50:59.870Z,1,46.9,54,0,,,52.3
2017-11-05T06:51:09.874Z,,46.9,54,,,38,56.1
2017-11-05T06:51:19.881Z,,46.9,54,,,29,56.8
2017-11-05T06:51:29.960Z,,46.9,54,,,30,58.1
2017-11-05T06:51:39.873Z,,46.8,54,,,29,59
2017-11-05T06:51:49.875Z,,46.8,54,,,,59.1
2017-11-05T06:51:59.875Z,,46.8,54,,,,60
2017-11-05T06:52:09.871Z,,46.8,54,,,,61.1
2017-11-05T06:52:19.876Z,,46.8,54,,,30,62
2017-11-05T06:52:29.965Z,,46.8,54,,,29,62.4
2017-11-05T06:52:39.878Z,,46.8,54,,,,63.2
2017-11-05T06:52:49.877Z,,46.8,54,,,,64
2017-11-05T06:52:59.877Z,,46.8,54,,,,64.2
2017-11-05T06:53:09.877Z,,46.8,54,,,,64.7
2017-11-05T06:53:19.871Z,1,46.8,54,0,,0,62.9
2017-11-05T06:53:29.976Z,,46.8,54,,,,61.9
2017-11-05T06:53:39.875Z,1,46.8,54,0,61,0,60.9
2017-11-05T06:53:49.873Z,,46.8,54,,,,59.9
2017-11-05T06:53:59.873Z,,46.8,54,,,,58.9
2017-11-05T06:54:09.878Z,,46.8,54,,,,58.6
2017-11-05T06:54:19.878Z,,46.8,54,,,,57.8
2017-11-05T06:54:29.975Z,,46.8,54,,,,56.9
2017-11-05T06:54:39.872Z,,46.8,54,,,,56.5
2017-11-05T06:54:49.871Z,,46.7,54,,,,55.9
2017-11-05T06:54:59.881Z,,46.7,54,,,,54.9
2017-11-05T06:55:09.874Z,,46.7,54,,,,54.7
2017-11-05T06:55:19.873Z,,46.7,54,,,,53.9
2017-11-05T06:55:29.975Z,,46.7,54,,,,53.7
2017-11-05T06:55:39.879Z,,46.7,54,,,,53.3
2017-11-05T06:55:49.872Z,,46.7,54,,,,52.9
2017-11-05T06:55:59.872Z,1,46.7,54,0,,,52.3
2017-11-05T06:56:09.879Z,,46.7,54,,,38,56.1
2017-11-05T06:56:19.874Z,,46.7,54,,,30,56.8
2017-11-05T06:56:30.024Z,,46.7,54,,,29,57.3
2017-11-05T06:56:39.896Z,,46.7,54,,,29,58.4
2017-11-05T06:56:49.873Z,,46.7,54,,,30,59.1
2017-11-05T06:56:59.875Z,,46.7,54,,,29,60
2017-11-05T06:57:09.875Z,,46.7,54,,,,61.1
2017-11-05T06:57:19.877Z,,46.7,54,,,,62
2017-11-05T06:57:29.988Z,,46.7,54,,,30,62.5
2017-11-05T06:57:39.878Z,,46.7,54,,,29,63.2
2017-11-05T06:57:49.880Z,,46.7,54,,,30,64
2017-11-05T06:57:59.876Z,,46.7,54,,,29,64.2
2017-11-05T06:58:09.873Z,,46.7,54,,,,64.7
2017-11-05T06:58:19.873Z,1,46.7,54,0,,0,62.9
2017-11-05T06:58:29.977Z,,46.7,54,,,,61.9
2017-11-05T06:58:39.881Z,,46.7,54,,,,60.6
2017-11-05T06:58:49.895Z,,46.7,54,,,,59.9
2017-11-05T06:58:59.883Z,,46.7,54,,,,58.9
2017-11-05T06:59:09.875Z,,46.7,54,,,,58.5
2017-11-05T06:59:19.877Z,,46.7,54,,,,57.8
2017-11-05T06:59:29.980Z,,46.7,54,,,,56.9
2017-11-05T06:59:39.877Z,,46.7,54,,,,56.4
2017-11-05T06:59:49.899Z,,46.7,54,,,,55.7
2017-11-05T06:59:59.879Z,,46.7,54,,,,54.9
2017-11-05T07:00:09.873Z,,46.7,54,,,,54.7
2017-11-05T07:00:19.879Z,,46.7,54,,,,53.9
2017-11-05T07:00:29.972Z,,46.7,54,,,,53.7
2017-11-05T07:00:39.876Z,,46.7,54,,,,53.3
2017-11-05T07:00:49.881Z,,46.7,54,,,,52.9
2017-11-05T07:00:59.875Z,1,46.7,54,0,,,52.3
2017-11-05T07:01:09.881Z,,46.7,54,,,38,56.1
2017-11-05T07:01:19.884Z,,46.7,54,,,30,56.8
2017-11-05T07:01:29.982Z,,46.7,54,,,29,57.2
2017-11-05T07:01:39.881Z,,46.7,54,,,,58.4
2017-11-05T07:01:49.878Z,,46.7,54,,,,59.1
2017-11-05T07:01:59.894Z,,46.7,54,,,,60.1
2017-11-05T07:02:09.878Z,,46.7,54,,,,61.1
2017-11-05T07:02:19.888Z,,46.7,54,,,,62
2017-11-05T07:02:29.968Z,,46.7,54,,,,62.4
2017-11-05T07:02:39.878Z,,46.7,54,,,,63.1
2017-11-05T07:02:49.894Z,,46.7,54,,,,64
2017-11-05T07:02:59.877Z,,46.7,54,,,,64.2
2017-11-05T07:03:09.879Z,,46.7,54,,,,64.7
2017-11-05T07:03:19.879Z,1,46.6,54,0,,0,62.8
2017-11-05T07:03:29.969Z,,46.6,54,,,,61.9
2017-11-05T07:03:39.888Z,,46.6,54,,,,60.9
2017-11-05T07:03:49.882Z,,46.6,54,,,,59.9
2017-11-05T07:03:59.882Z,,46.6,54,,,,58.9
2017-11-05T07:04:09.880Z,,46.6,54,,,,58.6
2017-11-05T07:04:19.875Z,,46.6,54,,,,57.8
2017-11-05T07:04:29.981Z,,46.6,54,,,,56.9
2017-11-05T07:04:39.876Z,,46.6,54,,,,56.4
2017-11-05T07:04:49.879Z,,46.6,54,,,,55.7
2017-11-05T07:04:59.877Z,,46.6,54,,,,54.9
2017-11-05T07:05:09.881Z,,46.6,54,,,,54.6
2017-11-05T07:05:19.880Z,,46.6,54,,,,53.9
2017-11-05T07:05:29.974Z,,46.6,54,,,,53.6
2017-11-05T07:05:39.881Z,,46.6,54,,,,52.9
2017-11-05T07:05:49.887Z,,46.5,54,,,,52.7
2017-11-05T07:05:59.901Z,1,46.6,54,0,,,52.2
2017-11-05T07:06:09.883Z,,46.6,54,,,38,56
2017-11-05T07:06:19.881Z,,46.6,54,,,31,56.6
2017-11-05T07:06:29.977Z,,46.6,54,,,29,57.1
2017-11-05T07:06:39.881Z,,46.6,54,,,,58.2
2017-11-05T07:06:54.973Z,,46.6,54,,,,59
2017-11-05T07:06:59.883Z,,46.6,54,,,,60
2017-11-05T07:07:14.981Z,,46.6,54,,,,61.1
2017-11-05T07:07:19.883Z,,46.6,54,,,,61.3
2017-11-05T07:07:29.984Z,,46.6,54,,,30,62
2017-11-05T07:07:39.890Z,,46.6,54,,,29,62.7
2017-11-05T07:07:49.881Z,,46.6,54,,,29,63.2
2017-11-05T07:07:59.883Z,,46.6,54,,,29,64
2017-11-05T07:08:09.883Z,,46.6,54,,,,64.1
2017-11-05T07:08:19.881Z,,46.6,54,,,30,64.6
2017-11-05T07:08:29.969Z,1,46.5,54,0,,0,64.8
2017-11-05T07:08:39.884Z,,46.5,54,,,,61.9
2017-11-05T07:08:49.893Z,,46.5,54,,,,61.5
2017-11-05T07:08:59.893Z,,46.5,54,,,,59.8
2017-11-05T07:09:09.893Z,,46.5,54,,,,58.9
2017-11-05T07:09:19.898Z,,46.5,54,,,,58.5
2017-11-05T07:09:30.036Z,,46.5,54,,,,57.6
2017-11-05T07:09:39.883Z,,46.5,54,,,,56.8
2017-11-05T07:09:49.886Z,,46.5,54,,,,55.9
2017-11-05T07:09:59.882Z,,46.5,54,,,,54.9
2017-11-05T07:10:09.880Z,,46.5,54,,,,54.7
2017-11-05T07:10:19.883Z,,46.6,54,,,,53.9
2017-11-05T07:10:29.982Z,,46.6,54,,,,53.5
2017-11-05T07:10:39.882Z,,46.6,54,,,,52.9
2017-11-05T07:10:49.900Z,,46.5,54,,,,52.4
2017-11-05T07:10:59.897Z,1,46.6,54,0,,,51.8
2017-11-05T07:11:09.898Z,,46.5,54,,,36,56
2017-11-05T07:11:19.899Z,,46.5,54,,,30,56.3
2017-11-05T07:11:30.005Z,,46.5,54,,,29,57
2017-11-05T07:11:39.900Z,,46.5,54,,,,58
2017-11-05T07:11:49.885Z,,46.5,54,,,,58.5
2017-11-05T07:11:59.895Z,,46.5,54,,,,59.3
2017-11-05T07:12:09.897Z,,46.5,54,,,30,60
2017-11-05T07:12:19.885Z,,46.5,54,,,29,61.1
2017-11-05T07:12:29.978Z,,46.5,54,,,,61.3
2017-11-05T07:12:39.896Z,,46.5,54,,,,62
2017-11-05T07:12:49.895Z,,46.5,54,,,30,62.5
2017-11-05T07:12:59.895Z,,46.5,54,,,,63.1
2017-11-05T07:13:09.883Z,,46.5,54,,,,63.4
2017-11-05T07:13:19.883Z,,46.5,54,,,30,64
2017-11-05T07:13:29.992Z,,46.5,54,,,30,64.2
2017-11-05T07:13:39.885Z,,46.5,54,,,29,64.6
2017-11-05T07:13:49.894Z,1,46.5,54,0,,0,64.9
2017-11-05T07:13:59.888Z,,46.5,54,,,,61.9
2017-11-05T07:14:09.893Z,,46.4,54,,,,61.5
2017-11-05T07:14:19.903Z,,46.5,54,,,,59.8
2017-11-05T07:14:29.996Z,,46.5,54,,,,58.9
2017-11-05T07:14:39.894Z,,46.5,54,,,,58.5
2017-11-05T07:14:49.902Z,,46.5,54,,,,57.6
2017-11-05T07:14:59.894Z,,46.5,54,,,,56.8
2017-11-05T07:15:09.893Z,,46.5,54,,,,55.9
2017-11-05T07:15:19.884Z,,46.5,54,,,,55.4
2017-11-05T07:15:29.997Z,,46.5,54,,,,54.8
2017-11-05T07:15:39.890Z,,46.5,54,,,,53.9
2017-11-05T07:15:49.901Z,,46.5,54,,,,53.7
2017-11-05T07:15:59.904Z,1,46.5,54,0,,,53.1
2017-11-05T07:16:09.895Z,,46.5,54,,,36,57.1
2017-11-05T07:16:19.893Z,,46.5,54,,,30,57.3
2017-11-05T07:16:29.986Z,,46.5,54,,,29,58
2017-11-05T07:16:39.894Z,,46.5,54,,,,59
2017-11-05T07:16:49.896Z,,46.5,54,,,,59.5
2017-11-05T07:16:59.902Z,,46.5,54,,,,60.4
2017-11-05T07:17:09.897Z,,46.5,54,,,,61.1
2017-11-05T07:17:19.899Z,,46.5,54,,,,62
2017-11-05T07:17:29.995Z,,46.5,54,,,30,62.5
2017-11-05T07:17:40.007Z,,46.5,54,,,29,63.1
2017-11-05T07:17:49.894Z,,46.5,54,,,,63.6
2017-11-05T07:17:59.892Z,,46.6,54,,,30,64.1
2017-11-05T07:18:09.894Z,,46.6,54,,,29,64.6
2017-11-05T07:18:19.892Z,1,46.6,54,0,,0,63.8
2017-11-05T07:18:29.984Z,,46.6,54,,,,61.9
2017-11-05T07:18:39.896Z,,46.6,54,,,,61.6
2017-11-05T07:18:49.898Z,,46.6,54,,,,59.9
2017-11-05T07:18:59.892Z,,46.6,54,,,,59.6
2017-11-05T07:19:09.892Z,,46.6,54,,,,58.8
2017-11-05T07:19:19.892Z,,46.6,54,,,,57.9
2017-11-05T07:19:29.978Z,,46.6,54,,,,56.9
2017-11-05T07:19:39.896Z,,46.6,54,,,,56.6
2017-11-05T07:19:49.892Z,,46.6,54,,,,55.9
2017-11-05T07:19:59.893Z,,46.6,54,,,,55.3
2017-11-05T07:20:09.900Z,,46.6,54,,,,54.8
2017-11-05T07:20:19.892Z,,46.6,54,,,,54.3
2017-11-05T07:20:29.992Z,,46.6,54,,,,53.8
2017-11-05T07:20:39.890Z,,46.6,54,,,,53.4
2017-11-05T07:20:49.893Z,,46.6,54,,,,52.9
2017-11-05T07:20:59.893Z,1,46.6,54,0,,44,52.6
2017-11-05T07:21:09.893Z,,46.6,54,,,38,56
2017-11-05T07:21:19.896Z,,46.7,54,,,29,56.9
2017-11-05T07:21:29.983Z,,46.7,54,,,,58
2017-11-05T07:21:39.908Z,,46.7,54,,,,59
2017-11-05T07:21:49.898Z,,46.7,54,,,,59.4
2017-11-05T07:21:59.893Z,,46.7,54,,,30,60.1
2017-11-05T07:22:09.893Z,,46.7,54,,,29,61.1
2017-11-05T07:22:19.893Z,,46.7,54,,,29,62
2017-11-05T07:22:29.981Z,,46.7,54,,,,62.4
2017-11-05T07:22:39.891Z,,46.7,54,,,,63.1
2017-11-05T07:22:49.901Z,,46.7,54,,,,63.6
2017-11-05T07:22:59.893Z,,46.7,54,,,29,64.1
2017-11-05T07:23:09.897Z,,46.7,54,,,,64.6
2017-11-05T07:23:19.893Z,1,46.7,54,0,,0,63.8
2017-11-05T07:23:29.982Z,,46.7,54,,,,61.9
2017-11-05T07:23:39.894Z,,46.7,54,,,,61.6
2017-11-05T07:23:49.894Z,,46.7,54,,,,59.9
2017-11-05T07:23:59.894Z,,46.6,54,,,,59.6
2017-11-05T07:24:09.893Z,,46.7,54,,,,58.7
2017-11-05T07:24:19.893Z,,46.7,54,,,,57.9
2017-11-05T07:24:29.987Z,,46.7,54,,,,56.9
2017-11-05T07:24:39.894Z,,46.7,54,,,,56.6
2017-11-05T07:24:49.892Z,,46.7,54,,,,55.9
2017-11-05T07:24:59.898Z,,46.7,54,,,,55.3
2017-11-05T07:25:09.893Z,,46.7,54,,,,54.8
2017-11-05T07:25:19.894Z,,46.7,54,,,,53.9
2017-11-05T07:25:29.986Z,,46.7,54,,,,53.7
2017-11-05T07:25:39.896Z,,46.7,54,,,,53.3
2017-11-05T07:25:49.897Z,,46.7,54,,,,52.9
2017-11-05T07:25:59.895Z,1,46.7,54,0,,44,52.3
2017-11-05T07:26:09.896Z,,46.7,54,,,37,56.2
2017-11-05T07:26:19.895Z,,46.7,54,,,29,56.8
2017-11-05T07:26:29.986Z,,46.7,54,,,,58
2017-11-05T07:26:39.899Z,,46.7,54,,,,58.5
2017-11-05T07:26:49.895Z,,46.7,54,,,30,59.1
2017-11-05T07:26:59.896Z,,46.7,54,,,29,60.1
2017-11-05T07:27:09.896Z,,46.7,54,,,,61.1
2017-11-05T07:27:19.893Z,,46.7,54,,,,62
2017-11-05T07:27:30.008Z,,46.7,54,,,,62.4
2017-11-05T07:27:39.896Z,,46.7,54,,,,63.1
2017-11-05T07:27:49.893Z,,46.7,54,,,30,63.5
2017-11-05T07:27:59.896Z,,46.7,54,,,29,64.1
2017-11-05T07:28:09.895Z,,46.7,54,,,30,64.6
2017-11-05T07:28:19.896Z,1,46.6,54,0,,0,63.6
2017-11-05T07:28:29.989Z,,46.5,54,,,,61.9
2017-11-05T07:28:39.890Z,,46.5,54,,,,61.6
2017-11-05T07:28:49.915Z,,46.5,54,,,,59.9
2017-11-05T07:28:59.892Z,,46.4,54,,,,59.6
2017-11-05T07:29:09.898Z,,46.4,54,,,,58.7
2017-11-05T07:29:19.898Z,,46.3,54,,,,57.9
2017-11-05T07:29:29.992Z,,46.3,54,,,,56.9
2017-11-05T07:29:39.895Z,,46.3,54,,,,56.6
2017-11-05T07:29:49.899Z,,46.3,54,,,,55.9
2017-11-05T07:29:59.893Z,,46.2,54,,,,55.3
2017-11-05T07:30:09.897Z,,46.2,54,,,,54.8
2017-11-05T07:30:19.898Z,,46.2,54,,,,53.9
2017-11-05T07:30:29.989Z,,46.2,54,,,,53.7
2017-11-05T07:30:39.895Z,,46.2,54,,,,53.3
2017-11-05T07:30:49.896Z,,46.1,54,,,,52.9
2017-11-05T07:30:59.900Z,1,46.1,54,0,,44,52.4
2017-11-05T07:31:09.895Z,,46.1,54,,,37,56.2
2017-11-05T07:31:19.892Z,,46.1,54,,,30,56.8
2017-11-05T07:31:29.994Z,,46.1,54,,,29,57.2
2017-11-05T07:31:39.905Z,,46.1,54,,,,58.5
2017-11-05T07:31:49.915Z,,46.1,54,,,29,59.3
2017-11-05T07:31:59.900Z,,46.1,54,,,29,60.1
2017-11-05T07:32:09.901Z,,46,54,,,,61.1
2017-11-05T07:32:19.901Z,,46,54,,,,62
2017-11-05T07:32:30.003Z,,46,54,,,,62.5
2017-11-05T07:32:39.906Z,,46,54,,,29,63.1
2017-11-05T07:32:49.918Z,,46,54,,,,64
2017-11-05T07:32:59.904Z,,46,54,,,,64.2
2017-11-05T07:33:09.895Z,,46,54,,,,64.7
2017-11-05T07:33:19.897Z,1,46,54,0,,0,62.8
2017-11-05T07:33:30.013Z,,45.9,54,,,,61.9
2017-11-05T07:33:39.911Z,,46,54,,,,60.9
2017-11-05T07:33:49.902Z,,45.9,54,,,,59.9
2017-11-05T07:33:59.904Z,,45.9,54,,,,58.9
2017-11-05T07:34:09.894Z,,45.9,54,,,,58.5
2017-11-05T07:34:19.898Z,,45.9,54,,,,57.8
2017-11-05T07:34:30.001Z,,45.9,54,,,,56.9
2017-11-05T07:34:39.910Z,,45.9,54,,,,56.4
2017-11-05T07:34:49.906Z,,45.9,54,,,,55.7
2017-11-05T07:34:59.896Z,,45.9,54,,,,54.9
2017-11-05T07:35:09.896Z,,45.8,54,,,,54.7
2017-11-05T07:35:19.903Z,,45.8,54,,,,53.9
2017-11-05T07:35:29.986Z,,45.8,54,,,,53.7
2017-11-05T07:35:39.904Z,,45.8,54,,,,53.3
2017-11-05T07:35:49.901Z,,45.8,54,,,,52.9
2017-11-05T07:35:59.898Z,1,45.8,54,0,,,52.3
2017-11-05T07:36:09.901Z,,45.8,54,,,38,56.2
2017-11-05T07:36:19.915Z,,45.8,54,,,30,56.8
2017-11-05T07:36:30.029Z,,45.8,54,,,29,57.2
2017-11-05T07:36:39.900Z,,45.8,54,,,29,58.5
2017-11-05T07:36:49.896Z,,45.8,54,,,,59.1
2017-11-05T07:36:59.901Z,,45.8,54,,,29,60.1
2017-11-05T07:37:09.898Z,,45.8,54,,,,61.1
2017-11-05T07:37:19.899Z,,45.7,54,,,30,62
2017-11-05T07:37:29.991Z,,45.7,54,,,29,62.5
2017-11-05T07:37:39.899Z,,45.7,54,,,,63.2
2017-11-05T07:37:49.899Z,,45.7,54,,,,63.6
2017-11-05T07:37:59.895Z,,45.7,54,,,,64.2
2017-11-05T07:38:09.898Z,,45.7,54,,,,64.7
2017-11-05T07:38:19.896Z,1,45.7,54,0,,0,63.6
2017-11-05T07:38:29.988Z,,45.7,54,,,,61.9
2017-11-05T07:38:39.916Z,,45.7,54,,,,60.9
2017-11-05T07:38:49.906Z,,45.7,54,,,,59.9
2017-11-05T07:38:59.901Z,,45.7,54,,,,59.4
2017-11-05T07:39:09.901Z,,45.7,54,,,,58.6
2017-11-05T07:39:19.898Z,,45.7,54,,,,57.8
2017-11-05T07:39:30.001Z,,45.7,54,,,,56.9
2017-11-05T07:39:39.905Z,,45.7,54,,,,56.4
2017-11-05T07:39:49.901Z,,45.6,54,,,,55.9
2017-11-05T07:39:59.901Z,,45.7,54,,,,54.9
2017-11-05T07:40:09.906Z,,45.6,54,,,,54.7
2017-11-05T07:40:19.906Z,,45.7,54,,,,53.9
2017-11-05T07:40:29.991Z,,45.7,54,,,,53.7
2017-11-05T07:40:45.022Z,,45.7,54,,,,53.3
2017-11-05T07:40:49.897Z,,45.7,54,,,,52.9
2017-11-05T07:40:59.909Z,1,45.7,54,0,,,52.3
2017-11-05T07:41:09.904Z,,45.6,54,,,38,56.2
2017-11-05T07:41:19.908Z,,45.6,54,,,30,56.8
2017-11-05T07:41:30.010Z,,45.6,54,,,29,57.2
2017-11-05T07:41:39.901Z,,45.6,54,,,,58.5
2017-11-05T07:41:49.903Z,,45.6,54,,,30,59.3
2017-11-05T07:41:59.912Z,,45.6,54,,,29,60.1
2017-11-05T07:42:09.900Z,,45.6,54,,,29,61.1
2017-11-05T07:42:19.903Z,,45.6,54,,,,62
2017-11-05T07:42:30.004Z,,45.6,54,,,,62.5
2017-11-05T07:42:39.901Z,,45.6,54,,,,63.1
2017-11-05T07:42:49.901Z,,45.6,54,,,,64
2017-11-05T07:42:59.909Z,,45.6,54,,,,64.2
2017-11-05T07:43:09.909Z,,45.6,54,,,,64.7
2017-11-05T07:43:19.909Z,1,45.6,54,0,,0,62.9
2017-11-05T07:43:30.034Z,,45.6,54,,,,61.9
2017-11-05T07:43:39.910Z,,45.6,54,,,,60.9
2017-11-05T07:43:49.902Z,,45.6,54,,,,59.9
2017-11-05T07:43:59.900Z,,45.6,54,,,,58.9
2017-11-05T07:44:09.900Z,,45.6,54,,,,58.5
2017-11-05T07:44:19.898Z,,45.6,54,,,,57.8
2017-11-05T07:44:30.013Z,,45.6,54,,,,56.9
2017-11-05T07:44:39.910Z,,45.6,54,,,,56.4
2017-11-05T07:44:49.904Z,,45.6,54,,,,55.7
2017-11-05T07:44:59.905Z,,45.6,54,,,,54.9
2017-11-05T07:45:09.910Z,,45.5,54,,,,54.6
2017-11-05T07:45:19.910Z,,45.5,54,,,,53.9
2017-11-05T07:45:30.022Z,,45.5,54,,,,53.6
2017-11-05T07:45:39.910Z,,45.5,54,,,,53.2
