Time,PrimTSet,PrimT,ChActive,HwTOutlet,HwActive,ActPow,HwTSet
2018-01-12T20:37:54.378Z,,45.8,,44.9,,,54
2018-01-12T20:38:04.339Z,,44.9,,42.4,,,54
2018-01-12T20:38:14.385Z,,43.9,,39.9,,,54
2018-01-12T20:38:24.280Z,,43.5,,37.8,,,54
2018-01-12T20:38:34.288Z,,43,,35.9,,30,54
2018-01-12T20:38:44.282Z,,42.7,,34.3,,,54
2018-01-12T20:38:54.251Z,,42.6,,32.9,,29,54
2018-01-12T20:39:04.302Z,,42.4,,31.8,,,54
2018-01-12T20:39:14.363Z,,,,30.8,,,54
2018-01-12T20:39:24.291Z,,42.6,,29.7,,,54
2018-01-12T20:39:34.283Z,,42.7,,29.2,,,54
2018-01-12T20:39:44.280Z,,,,28.5,,,54
2018-01-12T20:39:54.320Z,,42.9,,27.7,,,54
2018-01-12T20:40:04.263Z,,43,,27.2,,29,54
2018-01-12T20:40:14.394Z,,,,27.3,,,54
2018-01-12T20:40:24.293Z,,43.1,,26.7,,,54
2018-01-12T20:40:34.285Z,,43.2,,26.2,,,54
2018-01-12T20:40:44.283Z,,43.3,,26,,,54
2018-01-12T20:40:54.255Z,,43.5,,25.7,,,54
2018-01-12T20:41:04.255Z,,43.6,,25.1,,,54
2018-01-12T20:41:14.402Z,,43.7,,24.8,,30,54
2018-01-12T20:41:24.302Z,,43.8,,24.5,,,54
2018-01-12T20:41:34.266Z,,44,,24.3,,29,54
2018-01-12T20:41:44.273Z,,,,24.3,,,54
2018-01-12T20:41:54.275Z,,44.1,,24.2,,,54
2018-01-12T20:42:04.264Z,,44.3,,24,,,54
2018-01-12T20:42:14.400Z,,44.4,,23.9,,,54
2018-01-12T20:42:24.263Z,,44.5,,23.9,,,54
2018-01-12T20:42:34.277Z,,44.6,,23.9,,,54
2018-01-12T20:42:44.306Z,,44.7,,23.8,,,54
2018-01-12T20:42:54.349Z,,44.9,,23.8,,,54
2018-01-12T20:43:04.278Z,,45,,23.8,,30,54
2018-01-12T20:43:14.414Z,,45.1,,23.8,,29,54
2018-01-12T20:43:24.289Z,,45.2,,23.8,,,54
2018-01-12T20:43:34.266Z,,45.3,,23.9,,,54
2018-01-12T20:43:44.261Z,,45.5,,23.8,,,54
2018-01-12T20:43:54.269Z,,45.6,,23.8,,,54
2018-01-12T20:44:04.294Z,,45.7,,23.9,,,54
2018-01-12T20:44:14.393Z,,45.8,,24,,,54
2018-01-12T20:44:24.274Z,,44.9,1,23.9,0,0,54
2018-01-12T20:44:34.260Z,,42.9,,24.2,,,54
2018-01-12T20:44:44.279Z,,41.9,,24,,,54
2018-01-12T20:44:54.273Z,,40.9,,23.7,,,54
2018-01-12T20:45:04.275Z,,40.7,,23.4,,,54
2018-01-12T20:45:14.358Z,,39.9,,23.2,,,54
2018-01-12T20:45:24.331Z,,39.7,,23.1,,,54
2018-01-12T20:45:34.299Z,,38.9,,22.8,,,54
2018-01-12T20:45:44.330Z,,38.7,,22.6,,,54
2018-01-12T20:45:54.318Z,,38.4,,22.5,,,54
2018-01-12T20:46:04.317Z,,37.9,,22.2,,,54
2018-01-12T20:46:14.375Z,,37.8,,22,,,54
2018-01-12T20:46:24.262Z,,37.5,,21.9,,,54
2018-01-12T20:46:34.272Z,,37.3,,21.6,,,54
2018-01-12T20:46:44.283Z,,36.9,,21.5,,,54
2018-01-12T20:46:54.296Z,,36.8,,21.1,,,54
2018-01-12T20:47:04.262Z,,36.6,,20.9,,,54
2018-01-12T20:47:14.368Z,,36.4,,20.8,,,54
2018-01-12T20:47:24.269Z,,36.2,,20.5,,,54
2018-01-12T20:47:34.281Z,,,,20.4,,,54
2018-01-12T20:47:44.258Z,,,,20.1,,,54
2018-01-12T20:47:54.263Z,,,,20.4,,,54
2018-01-12T20:48:04.259Z,,,,20.1,,,54
2018-01-12T20:48:14.358Z,,,,20.2,,,54
2018-01-12T20:48:24.261Z,,,,19.8,,,54
2018-01-12T20:48:34.292Z,,,,19.6,,,54
2018-01-12T20:48:44.282Z,,,,19.2,,,54
2018-01-12T20:48:54.293Z,,,,18.8,,,54
2018-01-12T20:49:04.266Z,,,,18.5,,,54
2018-01-12T20:49:14.395Z,,,,18.1,,,54
2018-01-12T20:49:24.265Z,,36.3,,17.8,,,54
2018-01-12T20:49:34.285Z,,,,17.7,,,54
2018-01-12T20:49:44.265Z,,,,17.4,,,54
2018-01-12T20:49:54.366Z,,36.4,,17.3,,,54
2018-01-12T20:50:04.320Z,,,,17,,,54
2018-01-12T20:50:14.460Z,,36.5,,16.8,,,54
2018-01-12T20:50:24.263Z,,36.6,,16.7,,,54
2018-01-12T20:50:34.311Z,,,,16.5,,,54
2018-01-12T20:50:44.336Z,,36.7,,16.4,,,54
2018-01-12T20:50:54.328Z,,,,16.2,,,54
2018-01-12T20:51:04.329Z,,36.8,,15.9,,,54
2018-01-12T20:51:14.443Z,,,,15.9,,,54
2018-01-12T20:51:24.284Z,,,,15.9,,,54
2018-01-12T20:51:34.260Z,,36.9,,15.9,,,54
2018-01-12T20:51:44.261Z,,,,15.7,,,54
2018-01-12T20:51:54.265Z,,,,15.7,,,54
2018-01-12T20:52:04.261Z,,,,15.6,,,54
2018-01-12T20:52:14.373Z,,36.9,,15.3,,,54
2018-01-12T20:52:24.285Z,,37.1,,14.8,,,54
2018-01-12T20:52:34.278Z,,,,15.3,,,54
2018-01-12T20:52:44.258Z,,,,15.3,,,54
2018-01-12T20:52:54.278Z,,,,15.3,,,54
2018-01-12T20:53:04.354Z,,,,15.1,,,54
2018-01-12T20:53:14.378Z,,,,15.1,,,54
2018-01-12T20:53:24.265Z,,,,15,,,54
2018-01-12T20:53:34.294Z,,,,15,,,54
2018-01-12T20:53:44.270Z,,36.9,,14.8,,,54
2018-01-12T20:53:54.314Z,,37.1,,14.7,,,54
2018-01-12T20:54:04.264Z,,36.9,,14.7,,,54
2018-01-12T20:54:14.375Z,,,,14.5,,,54
2018-01-12T20:54:24.262Z,,,,14.3,,,54
2018-01-12T20:54:34.346Z,,,,14.2,,,54
2018-01-12T20:54:44.260Z,,,,14.2,,,54
2018-01-12T20:54:54.332Z,,,,14,,,54
2018-01-12T20:55:04.293Z,,,,14,,,54
2018-01-12T20:55:14.415Z,,,,13.9,,,54
2018-01-12T20:55:24.278Z,,,,13.9,,,54
2018-01-12T20:55:34.293Z,,,,13.7,,,54
2018-01-12T20:55:44.300Z,,36.8,,13.6,,,54
2018-01-12T20:55:54.306Z,,,,13.6,,,54
2018-01-12T20:56:04.295Z,,,,13.6,,,54
2018-01-12T20:56:14.405Z,,,,13.4,,,54
2018-01-12T20:56:24.332Z,,,,13.4,,,54
2018-01-12T20:56:34.276Z,,,,13.2,,,54
2018-01-12T20:56:44.596Z,,36.7,,13.2,,,54
2018-01-12T20:56:54.309Z,,,,13.2,,,54
2018-01-12T20:57:04.268Z,,,,13.2,,,54
2018-01-12T20:57:14.379Z,,,,13.1,,,54
2018-01-12T20:57:24.314Z,,,,13.1,,,54
2018-01-12T20:57:34.346Z,,36.6,,13.1,,,54
2018-01-12T20:57:44.334Z,,,,13.1,,,54
2018-01-12T20:57:54.305Z,,,,13.1,,,54
2018-01-12T20:58:04.262Z,,,,13.1,,,54
2018-01-12T20:58:14.382Z,,,,13.1,,,54
2018-01-12T20:58:24.338Z,,,,13.1,,,54
2018-01-12T20:58:34.266Z,,,,13.1,,,54
2018-01-12T20:58:44.310Z,,36.5,,13.1,,,54
2018-01-12T20:58:54.304Z,,,,13.1,,,54
2018-01-12T20:59:04.276Z,,,,13.1,,,54
2018-01-12T20:59:14.416Z,,,,13.1,,,54
2018-01-12T20:59:24.266Z,,,,13.1,,,54
2018-01-12T20:59:34.267Z,,,,13.1,,,54
2018-01-12T20:59:44.297Z,,36.4,,13.1,,,54
2018-01-12T20:59:54.338Z,,,,13.1,,,54
2018-01-12T21:00:04.285Z,,,,13.1,,,54
2018-01-12T21:00:14.397Z,,,,13.1,,,54
2018-01-12T21:00:24.355Z,,,,13.1,,,54
2018-01-12T21:00:34.272Z,,,,13.1,,,54
2018-01-12T21:00:44.333Z,,36.3,,13.1,,,54
2018-01-12T21:00:54.317Z,,,,13.1,,,54
2018-01-12T21:01:04.274Z,,,,13.1,,,54
2018-01-12T21:01:14.425Z,5,,0,13.1,0,,54
2018-01-12T21:01:24.265Z,61,,1,13.1,0,,54
2018-01-12T21:01:34.295Z,,,,13.1,,,54
2018-01-12T21:01:44.264Z,,,,13.1,,,54
2018-01-12T21:01:54.273Z,,,,13.1,,,54
2018-01-12T21:02:04.278Z,,36.2,,13.1,,,54
2018-01-12T21:02:14.429Z,,,,13.1,,,54
2018-01-12T21:02:24.269Z,,,,13.1,,,54
2018-01-12T21:02:34.292Z,,,,13.1,,,54
2018-01-12T21:02:44.326Z,,,,13.1,,,54
2018-01-12T21:02:54.266Z,,,,13.1,,,54
2018-01-12T21:03:04.280Z,,,1,13.1,0,,54
2018-01-12T21:03:14.408Z,,40.3,,13.1,,39,54
2018-01-12T21:03:24.280Z,,40.9,,13.4,,29,54
2018-01-12T21:03:34.274Z,,39.1,,14.3,,,54
2018-01-12T21:03:44.265Z,,39.5,,15.3,,,54
2018-01-12T21:03:54.271Z,,39.9,,15,,,54
2018-01-12T21:04:04.276Z,,39.8,,15.9,,,54
2018-01-12T21:04:14.417Z,,,,16.7,,,54
2018-01-12T21:04:24.267Z,,,,17,,,54
2018-01-12T21:04:34.268Z,,,,17.3,,30,54
2018-01-12T21:04:44.271Z,,,,17.7,,29,54
2018-01-12T21:04:54.275Z,,39.9,,17.8,,,54
2018-01-12T21:05:04.301Z,,40,,18.1,,,54
2018-01-12T21:05:14.372Z,,,,18.2,,,54
2018-01-12T21:05:24.270Z,,40.2,,18.2,,30,54
2018-01-12T21:05:34.277Z,,,,18.4,,29,54
2018-01-12T21:05:44.270Z,,40.4,,18.4,,,54
2018-01-12T21:05:54.272Z,,40.5,,18.6,,,54
2018-01-12T21:06:04.305Z,,40.6,,18.8,,,54
2018-01-12T21:06:14.424Z,,39.9,1,18.9,0,0,54
2018-01-12T21:06:24.295Z,,37.8,,18.9,,,54
2018-01-12T21:06:34.294Z,,36.9,,18.6,,,54
2018-01-12T21:06:44.267Z,,35.9,,18.4,,,54
2018-01-12T21:06:54.277Z,,35.5,,18.6,,,54
2018-01-12T21:07:04.294Z,,34.9,,18.5,,,54
2018-01-12T21:07:14.404Z,,34.5,,18.6,,,54
2018-01-12T21:07:24.287Z,,33.9,,17.7,,,54
2018-01-12T21:07:34.275Z,,33.7,,17.3,,,54
2018-01-12T21:07:44.296Z,,33.4,,17.1,,,54
2018-01-12T21:07:54.268Z,,32.9,,16.8,,,54
2018-01-12T21:08:04.269Z,,32.8,,16.5,,,54
2018-01-12T21:08:14.377Z,,32.6,,16.5,,,54
2018-01-12T21:08:24.312Z,,32.4,,16.5,,,54
2018-01-12T21:08:34.323Z,,32.2,,16.4,,,54
2018-01-12T21:08:44.273Z,,32.1,,16.2,,,54
2018-01-12T21:08:54.290Z,,31.9,,16.1,,,54
2018-01-12T21:09:04.300Z,,31.8,,16.1,,,54
2018-01-12T21:09:14.393Z,,31.7,,15.9,,,54
2018-01-12T21:09:24.377Z,,,,15.9,,,54
2018-01-12T21:09:34.273Z,,,,16.7,,,54
2018-01-12T21:09:44.288Z,,,,17,,,54
2018-01-12T21:09:54.273Z,,,,17.3,,,54
2018-01-12T21:10:04.292Z,,,,17.3,,,54
2018-01-12T21:10:14.452Z,,,,17,,,54
2018-01-12T21:10:24.277Z,,,,16.7,,,54
2018-01-12T21:10:34.336Z,,,,16.4,,,54
2018-01-12T21:10:44.292Z,,,,16.1,,,54
2018-01-12T21:10:54.309Z,,,,15.7,,,54
2018-01-12T21:11:04.289Z,,,,15.4,,,54
2018-01-12T21:11:14.449Z,,,,15.1,,,54
2018-01-12T21:11:24.289Z,,31.8,,15,,,54
2018-01-12T21:11:34.275Z,,,,14.8,,,54
2018-01-12T21:11:44.271Z,,,,14.7,,,54
2018-01-12T21:11:54.332Z,,31.9,,14.5,,,54
2018-01-12T21:12:04.270Z,,32,,14.3,,,54
2018-01-12T21:12:14.379Z,,32,,14.2,,,54
2018-01-12T21:12:24.274Z,,,,14.2,,,54
2018-01-12T21:12:34.302Z,,32.1,,14,,,54
2018-01-12T21:12:44.287Z,,,,14,,,54
2018-01-12T21:12:54.271Z,,,,13.9,,,54
2018-01-12T21:13:04.305Z,,32.2,,13.9,,,54
2018-01-12T21:13:14.419Z,,,,13.9,,,54
2018-01-12T21:13:24.319Z,,,,13.7,,,54
2018-01-12T21:13:34.302Z,,32.3,,13.7,,,54
2018-01-12T21:13:44.299Z,,,,13.7,,,54
2018-01-12T21:13:54.310Z,,,,13.6,,,54
2018-01-12T21:14:04.278Z,,,,13.6,,,54
2018-01-12T21:14:14.440Z,,,,13.6,,,54
2018-01-12T21:14:24.313Z,,32.4,,13.6,,,54
2018-01-12T21:14:34.285Z,,,,13.4,,,54
2018-01-12T21:14:44.273Z,,,,13.4,,,54
2018-01-12T21:14:54.285Z,,,,13.4,,,54
2018-01-12T21:15:04.272Z,,,,13.4,,,54
2018-01-12T21:15:14.418Z,,,,13.2,,,54
2018-01-12T21:15:24.296Z,,,,13.2,,,54
2018-01-12T21:15:34.273Z,,,,13.2,,,54
2018-01-12T21:15:44.308Z,,,,13.2,,,54
2018-01-12T21:15:54.476Z,,,,13.1,,,54
2018-01-12T21:16:04.326Z,,,,13.1,,,54
2018-01-12T21:16:14.534Z,,,,13.1,,,54
2018-01-12T21:16:24.337Z,,,,13.1,,,54
2018-01-12T21:16:34.277Z,,,,13.1,,,54
2018-01-12T21:16:44.339Z,61,32.4,1,13.1,0,0,54
2018-01-12T21:16:54.278Z,,,,13.1,,,54
2018-01-12T21:17:04.302Z,,,,12.9,,,54
2018-01-12T21:17:14.496Z,,,,12.9,,,54
2018-01-12T21:17:24.276Z,,,,12.9,,,54
2018-01-12T21:17:34.293Z,,,,12.9,,,54
2018-01-12T21:17:44.273Z,,,,12.9,,,54
2018-01-12T21:17:54.356Z,,,,12.9,,,54
2018-01-12T21:18:04.304Z,,,,12.9,,,54
2018-01-12T21:18:14.456Z,,32.3,,12.9,,,54
2018-01-12T21:18:24.276Z,,,,12.8,,,54
2018-01-12T21:18:34.303Z,,,,12.8,,,54
2018-01-12T21:18:44.347Z,,,,12.8,,,54
2018-01-12T21:18:54.276Z,,,,12.8,,,54
2018-01-12T21:19:04.298Z,,,,12.8,,,54
2018-01-12T21:19:14.386Z,,,,12.8,,,54
2018-01-12T21:19:24.299Z,,,,12.8,,,54
2018-01-12T21:19:34.298Z,,,,12.8,,,54
2018-01-12T21:19:44.282Z,,32.2,,12.6,,,54
2018-01-12T21:19:54.279Z,,,,12.8,,,54
2018-01-12T21:20:04.275Z,,,,12.8,,,54
2018-01-12T21:20:14.494Z,,,,12.6,,,54
2018-01-12T21:20:24.275Z,,,,12.6,,,54
2018-01-12T21:20:34.275Z,,,,12.6,,,54
2018-01-12T21:20:44.347Z,,,,12.6,,,54
2018-01-12T21:20:54.298Z,,,,12.6,,,54
2018-01-12T21:21:04.284Z,,,,12.6,,,54
2018-01-12T21:21:14.398Z,,,,12.6,,,54
2018-01-12T21:21:24.279Z,,32.1,,12.6,,,54
2018-01-12T21:21:34.330Z,,,,12.6,,,54
2018-01-12T21:21:44.340Z,,,,12.6,,,54
2018-01-12T21:21:54.287Z,,,,12.6,,,54
2018-01-12T21:22:04.285Z,,,,12.6,,,54
2018-01-12T21:22:14.471Z,,,,12.6,,,54
2018-01-12T21:22:24.403Z,,,,12.6,,,54
2018-01-12T21:22:34.276Z,,32,,12.5,,,54
2018-01-12T21:22:44.287Z,,,,12.6,,,54
2018-01-12T21:22:54.290Z,,,,12.6,,,54
2018-01-12T21:23:04.406Z,,,,12.6,,,54
2018-01-12T21:23:14.377Z,,,,12.5,,,54
2018-01-12T21:23:24.297Z,,,,12.5,,,54
2018-01-12T21:23:34.327Z,,,,12.5,,,54
2018-01-12T21:23:44.279Z,,,,12.5,,,54
2018-01-12T21:23:54.313Z,,,,12.5,,,54
2018-01-12T21:24:04.333Z,,,,12.5,,,54
2018-01-12T21:24:14.381Z,,,,12.5,,,54
2018-01-12T21:24:24.406Z,,31.9,,12.5,,,54
2018-01-12T21:24:34.281Z,,32,,12.5,,,54
2018-01-12T21:24:44.283Z,,31.9,,12.5,,,54
2018-01-12T21:24:54.322Z,,,,12.5,,,54
2018-01-12T21:25:04.350Z,,,,12.5,,,54
2018-01-12T21:25:14.495Z,,,,12.5,,,54
2018-01-12T21:25:24.284Z,,,,12.5,,,54
2018-01-12T21:25:34.365Z,,,,12.5,,,54
2018-01-12T21:25:44.370Z,,,,12.5,,,54
2018-01-12T21:25:54.405Z,,,,12.5,,,54
2018-01-12T21:26:04.359Z,,,,12.5,,,54
2018-01-12T21:26:14.509Z,,,,12.5,,,54
2018-01-12T21:26:24.300Z,,,,12.3,,,54
2018-01-12T21:26:34.366Z,,31.8,,12.3,,,54
2018-01-12T21:26:44.286Z,,,,12.3,,,54
2018-01-12T21:26:54.356Z,,,,12.3,,,54
2018-01-12T21:27:04.322Z,,,,12.3,,,54
2018-01-12T21:27:14.407Z,,,,12.3,,,54
2018-01-12T21:27:24.342Z,,,,12.3,,,54
2018-01-12T21:27:34.287Z,,,,12.3,,,54
2018-01-12T21:27:44.306Z,,,,12.3,,,54
2018-01-12T21:27:54.338Z,,,,12.3,,,54
2018-01-12T21:28:04.306Z,,,,12.3,,,54
2018-01-12T21:28:14.422Z,,,,12.3,,,54
2018-01-12T21:28:24.282Z,,,,12.3,,,54
2018-01-12T21:28:34.289Z,,31.7,,12.3,,,54
2018-01-12T21:28:44.287Z,,,,12.3,,,54
2018-01-12T21:28:54.290Z,,,,12.3,,,54
2018-01-12T21:29:04.281Z,,,,12.3,,,54
2018-01-12T21:29:14.402Z,,,,12.3,,,54
2018-01-12T21:29:24.285Z,,,,12.3,,,54
2018-01-12T21:29:34.289Z,,,,12.3,,,54
2018-01-12T21:29:44.283Z,,,,12.3,,,54
2018-01-12T21:29:54.282Z,,,,12.3,,,54
2018-01-12T21:30:04.326Z,,,,12.3,,,54
2018-01-12T21:30:14.419Z,,,,12.3,,,54
2018-01-12T21:30:24.374Z,,31.8,1,12.3,0,44,54
2018-01-12T21:30:34.283Z,,36,,12.3,,37,54
2018-01-12T21:30:44.361Z,,35.8,,12.6,,29,54
2018-01-12T21:30:54.331Z,,35.1,,13.6,,,54
2018-01-12T21:31:04.331Z,,36,,14.7,,30,54
2018-01-12T21:31:14.581Z,,36.1,,14.3,,,54
2018-01-12T21:31:24.320Z,,,,15.3,,29,54
2018-01-12T21:31:34.395Z,,36.3,,16.2,,,54
2018-01-12T21:31:44.331Z,,36.4,,16.5,,,54
2018-01-12T21:31:54.324Z,,36.6,,16.4,,,54
2018-01-12T21:32:04.290Z,,36.7,,16.5,,,54
2018-01-12T21:32:14.401Z,,36.8,,16.8,,30,54
2018-01-12T21:32:24.292Z,,37.1,,17,,29,54
2018-01-12T21:32:34.326Z,,37.2,,17.1,,30,54
2018-01-12T21:32:44.334Z,,37.3,,17.3,,29,54
2018-01-12T21:32:54.282Z,,37.5,,17.3,,,54
2018-01-12T21:33:04.373Z,,37.6,,17.4,,,54
2018-01-12T21:33:14.384Z,,37.8,,17.4,,,54
2018-01-12T21:33:24.363Z,,38,,17.5,,,54
2018-01-12T21:33:34.290Z,,38.1,,17.8,,,54
2018-01-12T21:33:44.320Z,,38.3,,17.8,,,54
2018-01-12T21:33:54.294Z,,38.5,,17.9,,,54
2018-01-12T21:34:04.284Z,,38.7,,18.1,,,54
2018-01-12T21:34:14.385Z,,39.1,,18.4,,30,54
2018-01-12T21:34:24.318Z,,39.2,,18.5,,29,54
2018-01-12T21:34:34.290Z,,39.3,,18.8,,,54
2018-01-12T21:34:44.291Z,,39.5,,18.5,,30,54
2018-01-12T21:34:54.292Z,,39.7,,18.6,,29,54
2018-01-12T21:35:04.326Z,,40,,18.8,,30,54
2018-01-12T21:35:14.393Z,,,,18.8,,29,54
2018-01-12T21:35:24.293Z,,40.2,,18.8,,30,54
2018-01-12T21:35:34.288Z,,40.4,,18.8,,29,54
2018-01-12T21:35:44.285Z,,40.5,,18.8,,30,54
2018-01-12T21:35:54.300Z,,40.7,,18.9,,29,54
2018-01-12T21:36:04.286Z,,40.9,,19.2,,,54
2018-01-12T21:36:14.403Z,,41,,19.2,,,54
2018-01-12T21:36:24.285Z,,41.2,,19.2,,,54
2018-01-12T21:36:34.316Z,,41.3,,19.3,,,54
2018-01-12T21:36:44.287Z,,41.5,,19.3,,,54
2018-01-12T21:36:54.285Z,,41.7,,19.3,,,54
2018-01-12T21:37:04.292Z,,41.8,,19.4,,,54
2018-01-12T21:37:14.437Z,,42,,19.6,,,54
2018-01-12T21:37:24.307Z,,42.1,,19.6,,,54
2018-01-12T21:37:34.294Z,,42.3,,19.7,,,54
2018-01-12T21:37:44.288Z,,42.4,,19.7,,,54
2018-01-12T21:37:54.344Z,,42.7,,19.7,,,54
2018-01-12T21:38:04.320Z,,43,,19.7,,,54
2018-01-12T21:38:14.404Z,,,,20,,,54
2018-01-12T21:38:24.307Z,,43.2,,20,,,54
2018-01-12T21:38:34.367Z,,43.3,,20,,,54
2018-01-12T21:38:44.413Z,,42.7,1,20.1,0,0,54
2018-01-12T21:38:54.298Z,,40.8,,20.2,,,54
2018-01-12T21:39:04.289Z,,39.7,,19.8,,,54
2018-01-12T21:39:14.494Z,,38.8,,19.2,,,54
2018-01-12T21:39:24.305Z,,37.9,,19,,,54
2018-01-12T21:39:34.286Z,,37.6,,18.9,,,54
2018-01-12T21:39:44.300Z,,36.9,,19,,,54
2018-01-12T21:39:54.299Z,,36.6,,19.2,,,54
2018-01-12T21:40:04.338Z,,36.2,,18.9,,,54
2018-01-12T21:40:14.421Z,,35.9,,18.6,,,54
2018-01-12T21:40:24.290Z,,35.6,,18.4,,,54
2018-01-12T21:40:34.291Z,,35.3,,17.9,,,54
2018-01-12T21:40:44.305Z,,34.9,,17.8,,,54
2018-01-12T21:40:54.462Z,,34.8,,17.9,,,54
2018-01-12T21:41:04.368Z,,34.6,,17.8,,,54
2018-01-12T21:41:14.397Z,,34.4,,17.4,,,54
2018-01-12T21:41:24.291Z,,34.3,,17.3,,,54
2018-01-12T21:41:34.426Z,,34.1,,17.3,,,54
2018-01-12T21:41:44.287Z,,33.9,,17,,,54
2018-01-12T21:41:54.295Z,,,,17,,,54
2018-01-12T21:42:04.353Z,,,,16.8,,,54
2018-01-12T21:42:14.421Z,,,,17.3,,,54
2018-01-12T21:42:24.287Z,,,,17.7,,,54
2018-01-12T21:42:34.333Z,,,,17.7,,,54
2018-01-12T21:42:44.303Z,,,,17.4,,,54
2018-01-12T21:42:54.328Z,,,,17.1,,,54
2018-01-12T21:43:04.290Z,,,,16.8,,,54
2018-01-12T21:43:14.400Z,,,,16.7,,,54
2018-01-12T21:43:24.332Z,,,,16.4,,,54
2018-01-12T21:43:34.289Z,,,,16.2,,,54
2018-01-12T21:43:44.301Z,,34,,15.9,,,54
2018-01-12T21:43:54.385Z,,,,15.6,,,54
2018-01-12T21:44:04.294Z,,,,15.4,,,54
2018-01-12T21:44:14.471Z,,34.1,,15.1,,,54
2018-01-12T21:44:24.290Z,,,,15,,,54
2018-01-12T21:44:34.295Z,,34.2,,14.8,,,54
2018-01-12T21:44:44.327Z,,,,14.8,,,54
2018-01-12T21:44:54.352Z,,34.3,,14.7,,,54
2018-01-12T21:45:04.290Z,,,,14.5,,,54
2018-01-12T21:45:14.422Z,,,,14.3,,,54
2018-01-12T21:45:24.299Z,,34.4,,14.3,,,54
2018-01-12T21:45:34.404Z,,,,14.2,,,54
2018-01-12T21:45:44.290Z,,,,14.2,,,54
2018-01-12T21:45:54.311Z,,34.5,,14.2,,,54
2018-01-12T21:46:04.319Z,,,,14,,,54
2018-01-12T21:46:14.421Z,,,,14,,,54
2018-01-12T21:46:24.312Z,,,,14,,,54
2018-01-12T21:46:34.290Z,,,,13.9,,,54
2018-01-12T21:46:44.327Z,,,,13.9,,,54
2018-01-12T21:46:54.293Z,,,,13.7,,,54
2018-01-12T21:47:04.410Z,,,,13.7,,,54
2018-01-12T21:47:14.405Z,,,,13.7,,,54
2018-01-12T21:47:24.292Z,,,,13.6,,,54
2018-01-12T21:47:34.295Z,,,,13.6,,,54
2018-01-12T21:47:44.319Z,,,,13.6,,,54
2018-01-12T21:47:54.387Z,,,,13.4,,,54
2018-01-12T21:48:04.307Z,,,,13.4,,,54
2018-01-12T21:48:14.406Z,,,,13.4,,,54
2018-01-12T21:48:24.319Z,,,,13.4,,,54
2018-01-12T21:48:34.319Z,,,,13.2,,,54
2018-01-12T21:48:44.359Z,,,,13.2,,,54
2018-01-12T21:48:54.293Z,,,,13.2,,,54
2018-01-12T21:49:04.393Z,,,,13.2,,,54
2018-01-12T21:49:14.392Z,,,,13.2,,,54
2018-01-12T21:49:24.327Z,,34.4,,13.2,,,54
2018-01-12T21:49:34.300Z,,,,13.1,,,54
2018-01-12T21:49:44.369Z,,,,13.1,,,54
2018-01-12T21:49:54.335Z,,,,13.1,,,54
2018-01-12T21:50:04.314Z,,,,13.1,,,54
2018-01-12T21:50:14.421Z,,,,13.1,,,54
2018-01-12T21:50:24.292Z,,,,13.1,,,54
2018-01-12T21:50:34.327Z,,34.3,,13.1,,,54
2018-01-12T21:50:44.338Z,,,,13.1,,,54
2018-01-12T21:50:54.573Z,,,,12.9,,,54
2018-01-12T21:51:04.296Z,,,,12.9,,,54
2018-01-12T21:51:14.422Z,,,,12.9,,,54
2018-01-12T21:51:24.297Z,,,,12.9,,,54
2018-01-12T21:51:34.293Z,,,,12.9,,,54
2018-01-12T21:51:44.293Z,,34.2,,12.9,,,54
2018-01-12T21:51:54.298Z,,,,12.8,,,54
2018-01-12T21:52:04.331Z,,,,12.8,,,54
2018-01-12T21:52:14.423Z,,,,12.8,,,54
2018-01-12T21:52:24.298Z,,,,12.8,,,54
2018-01-12T21:52:34.303Z,,34.1,,12.8,,,54
2018-01-12T21:52:44.293Z,,,,12.8,,,54
2018-01-12T21:52:54.314Z,,,,12.8,,,54
2018-01-12T21:53:04.422Z,,,,12.8,,,54
2018-01-12T21:53:14.464Z,,,,12.8,,,54
2018-01-12T21:53:24.375Z,,,,12.6,,,54
2018-01-12T21:53:34.299Z,,,,12.6,,,54
2018-01-12T21:53:44.376Z,,,,12.8,,,54
2018-01-12T21:53:54.300Z,,34,,12.6,,,54
2018-01-12T21:54:04.306Z,,,,12.6,,,54
2018-01-12T21:54:14.422Z,,,,12.6,,,54
2018-01-12T21:54:24.321Z,,,,12.6,,,54
2018-01-12T21:54:34.334Z,,,,12.6,,,54
2018-01-12T21:54:44.419Z,,,,12.6,,,54
2018-01-12T21:54:54.297Z,,33.9,,12.6,,,54
2018-01-12T21:55:04.311Z,,,,12.6,,,54
2018-01-12T21:55:14.458Z,,,,12.6,,,54
2018-01-12T21:55:24.304Z,,,,12.6,,,54
2018-01-12T21:55:34.307Z,,,,12.6,,,54
2018-01-12T21:55:44.378Z,,,,12.6,,,54
2018-01-12T21:55:54.466Z,,,,12.6,,,54
2018-01-12T21:56:04.308Z,,,,12.6,,,54
2018-01-12T21:56:14.480Z,,33.8,,12.6,,,54
2018-01-12T21:56:24.297Z,,,,12.6,,,54
2018-01-12T21:56:34.438Z,,,,12.6,,,54
2018-01-12T21:56:44.338Z,,,,12.6,,,54
2018-01-12T21:56:54.312Z,,,,12.6,,,54
2018-01-12T21:57:04.319Z,,,,12.5,,,54
2018-01-12T21:57:14.424Z,,,,12.5,,,54
2018-01-12T21:57:24.347Z,,,,12.5,,,54
