Time,PrimTSet,ActPow,HwActive,PrimT,ChActive,HwTSet,HwTOutlet
2018-01-30T18:35:40.225Z,,,,,,54,11.8
2018-01-30T18:35:50.120Z,,,,45.4,,54,11.8
2018-01-30T18:36:00.123Z,,,,,,54,11.8
2018-01-30T18:36:10.092Z,,,,,,54,11.8
2018-01-30T18:36:20.124Z,,,,,,54,11.8
2018-01-30T18:36:30.078Z,,,,,,54,11.8
2018-01-30T18:36:40.191Z,,,,,,54,11.8
2018-01-30T18:36:50.101Z,,,,45.3,,54,11.8
2018-01-30T18:37:00.084Z,,,,,,54,11.8
2018-01-30T18:37:10.090Z,,,,,,54,11.8
2018-01-30T18:37:20.075Z,,,,,,54,11.8
2018-01-30T18:37:30.084Z,,,,,,54,11.8
2018-01-30T18:37:40.186Z,,,,,,54,11.8
2018-01-30T18:37:50.106Z,,,,,,54,11.8
2018-01-30T18:38:00.167Z,,,,45.2,,54,11.8
2018-01-30T18:38:10.100Z,,,,,,54,11.8
2018-01-30T18:38:20.142Z,,,,,,54,11.8
2018-01-30T18:38:30.082Z,,,,,,54,11.8
2018-01-30T18:38:40.203Z,,,,,,54,11.8
2018-01-30T18:38:50.083Z,,,,,,54,11.8
2018-01-30T18:39:00.080Z,,,,45.1,,54,11.8
2018-01-30T18:39:10.206Z,,,,,,54,11.8
2018-01-30T18:39:20.098Z,,,,,,54,11.8
2018-01-30T18:39:30.082Z,,,,,,54,11.8
2018-01-30T18:39:40.187Z,,,,,,54,11.8
2018-01-30T18:39:50.091Z,,,,,,54,11.8
2018-01-30T18:40:00.079Z,,,,45,,54,11.8
2018-01-30T18:40:10.084Z,,,,,,54,11.8
2018-01-30T18:40:20.106Z,,,,,,54,11.8
2018-01-30T18:40:30.122Z,,,,,,54,11.8
2018-01-30T18:40:40.298Z,,,,,,54,11.8
2018-01-30T18:40:55.305Z,,,,,,54,11.8
2018-01-30T18:41:00.090Z,,,,44.9,,54,11.8
2018-01-30T18:41:10.159Z,,,,44.9,,54,11.8
2018-01-30T18:41:20.081Z,,,,,,54,11.8
2018-01-30T18:41:30.088Z,,,,,,54,11.8
2018-01-30T18:41:40.227Z,,,,,,54,11.8
2018-01-30T18:41:50.099Z,,,,,,54,11.8
2018-01-30T18:42:00.080Z,,,,,,54,11.8
2018-01-30T18:42:10.081Z,,,,44.8,,54,11.8
2018-01-30T18:42:20.081Z,,,,,,54,11.8
2018-01-30T18:42:30.135Z,,,,,,54,11.8
2018-01-30T18:42:40.198Z,,,,,,54,11.8
2018-01-30T18:42:50.088Z,,,,,,54,11.8
2018-01-30T18:43:00.093Z,,,,,,54,11.8
2018-01-30T18:43:10.132Z,,,,,,54,11.8
2018-01-30T18:43:20.206Z,,,,44.7,,54,11.8
2018-01-30T18:43:30.112Z,,,,,,54,11.8
2018-01-30T18:43:40.243Z,,,,,,54,11.8
2018-01-30T18:43:50.099Z,,,,,,54,11.8
2018-01-30T18:44:00.103Z,,,,,,54,12
2018-01-30T18:44:10.089Z,,,,,,54,12
2018-01-30T18:44:20.108Z,,,,44.6,,54,12
2018-01-30T18:44:30.088Z,,,,,,54,12
2018-01-30T18:44:40.272Z,,,,,,54,12.2
2018-01-30T18:44:50.087Z,,,,,,54,12.2
2018-01-30T18:45:00.129Z,,,,,,54,12.2
2018-01-30T18:45:10.149Z,,,,,,54,12
2018-01-30T18:45:20.113Z,,,,44.5,,54,12
2018-01-30T18:45:35.137Z,,,,44.6,,54,12
2018-01-30T18:45:40.524Z,,,,44.5,,54,12
2018-01-30T18:45:50.092Z,,,,,,54,12.2
2018-01-30T18:46:00.333Z,,,,,,54,12.2
2018-01-30T18:46:10.133Z,,,,,,54,12.2
2018-01-30T18:46:20.095Z,,,,,,54,12.2
2018-01-30T18:46:30.103Z,,,,44.4,,54,12
2018-01-30T18:46:40.318Z,,,,,,54,12
2018-01-30T18:46:50.095Z,,,,,,54,12
2018-01-30T18:47:00.085Z,,,,,,54,12
2018-01-30T18:47:10.085Z,,,,,,54,12
2018-01-30T18:47:20.082Z,,,,,,54,12
2018-01-30T18:47:30.083Z,,,,,,54,12
2018-01-30T18:47:40.187Z,,,,44.3,,54,12
2018-01-30T18:47:50.094Z,,,,,,54,12
2018-01-30T18:48:00.085Z,,,,,,54,12
2018-01-30T18:48:10.087Z,,,,,,54,12
2018-01-30T18:48:20.098Z,,,,,,54,12
2018-01-30T18:48:30.082Z,,,,,,54,11.8
2018-01-30T18:48:40.269Z,,,,,,54,11.8
2018-01-30T18:48:50.095Z,,,,44.2,,54,11.8
2018-01-30T18:49:00.090Z,,,,,,54,11.8
2018-01-30T18:49:10.091Z,,,,,,54,11.8
2018-01-30T18:49:20.087Z,,,,,,54,11.8
2018-01-30T18:49:30.113Z,,,,,,54,11.8
2018-01-30T18:49:40.248Z,,,,,,54,11.8
2018-01-30T18:49:50.129Z,,,,,,54,11.8
2018-01-30T18:50:00.093Z,,,,44.1,,54,11.6
2018-01-30T18:50:10.091Z,,,,,,54,11.6
2018-01-30T18:50:20.116Z,,,,,,54,11.6
2018-01-30T18:50:30.147Z,,,,,,54,11.6
2018-01-30T18:50:40.230Z,,,,,,54,11.6
2018-01-30T18:50:50.102Z,,,,,,54,11.6
2018-01-30T18:51:00.089Z,,,,44,,54,11.6
2018-01-30T18:51:10.086Z,,,,,,54,11.6
2018-01-30T18:51:20.171Z,,,,,,54,11.6
2018-01-30T18:51:30.088Z,,,,,,54,11.6
2018-01-30T18:51:40.260Z,,,,,,54,11.6
2018-01-30T18:51:50.083Z,,,,,,54,11.4
2018-01-30T18:52:00.160Z,,,,,,54,11.4
2018-01-30T18:52:10.090Z,,,,43.9,,54,11.4
2018-01-30T18:52:20.128Z,,,,,,54,11.4
2018-01-30T18:52:30.127Z,,,,,,54,11.4
2018-01-30T18:52:40.255Z,5,0,0,43.9,0,54,11.4
2018-01-30T18:52:50.134Z,,,,,,54,11.4
2018-01-30T18:53:00.120Z,,,,,,54,11.6
2018-01-30T18:53:10.084Z,,,,,,54,11.6
2018-01-30T18:53:20.094Z,,,,43.8,,54,11.6
2018-01-30T18:53:30.111Z,,,,,,54,11.4
2018-01-30T18:53:40.209Z,,,,,,54,11.6
2018-01-30T18:53:50.103Z,,,,,,54,11.4
2018-01-30T18:54:00.086Z,,,,,,54,11.6
2018-01-30T18:54:10.088Z,,,,,,54,11.6
2018-01-30T18:54:20.091Z,,,,43.7,,54,11.4
2018-01-30T18:54:30.087Z,,,,,,54,11.4
2018-01-30T18:54:40.480Z,,,,,,54,11.6
2018-01-30T18:54:50.136Z,,,,,,54,11.6
2018-01-30T18:55:00.110Z,,,,,,54,11.4
2018-01-30T18:55:10.092Z,,,,,,54,11.6
2018-01-30T18:55:20.102Z,,,,,,54,11.4
2018-01-30T18:55:30.115Z,,,,,,54,11.6
2018-01-30T18:55:40.186Z,,,,,,54,11.6
2018-01-30T18:55:50.111Z,,,,43.6,,54,11.6
2018-01-30T18:56:00.088Z,,,,,,54,11.6
2018-01-30T18:56:10.086Z,,,,,,54,11.6
2018-01-30T18:56:20.161Z,,,,,,54,11.6
2018-01-30T18:56:30.096Z,,,,,,54,11.6
2018-01-30T18:56:40.224Z,,,,,,54,11.6
2018-01-30T18:56:50.087Z,,,,43.5,,54,11.6
2018-01-30T18:57:01.336Z,,,,,,54,11.6
2018-01-30T18:57:10.128Z,,,,,,54,11.6
2018-01-30T18:57:20.092Z,,,,,,54,11.6
2018-01-30T18:57:30.092Z,,,,,,54,11.6
2018-01-30T18:57:40.243Z,,,,,,54,11.6
2018-01-30T18:57:50.089Z,,,,,,54,11.6
2018-01-30T18:58:00.121Z,,,,43.4,,54,11.6
2018-01-30T18:58:10.101Z,,,,,,54,11.6
2018-01-30T18:58:20.103Z,,,,,,54,11.6
2018-01-30T18:58:30.089Z,,,,,,54,11.6
2018-01-30T18:58:40.196Z,,,,,,54,11.6
2018-01-30T18:58:50.091Z,,,,,,54,11.6
2018-01-30T18:59:00.266Z,,,,,,54,11.6
2018-01-30T18:59:10.128Z,,,,43.3,,54,11.6
2018-01-30T18:59:20.122Z,,,,,,54,11.6
2018-01-30T18:59:30.135Z,,,,,,54,11.6
2018-01-30T18:59:40.239Z,,,,,,54,11.6
2018-01-30T18:59:50.200Z,,,,,,54,11.6
2018-01-30T19:00:00.092Z,,,,,,54,11.6
2018-01-30T19:00:10.123Z,,,,,,54,11.6
2018-01-30T19:00:20.123Z,,,,,,54,11.6
2018-01-30T19:00:30.090Z,,,,43.2,,54,11.6
2018-01-30T19:00:40.254Z,,,,,,54,11.6
2018-01-30T19:00:50.089Z,,,,,,54,11.6
2018-01-30T19:01:00.092Z,,,,,,54,11.6
2018-01-30T19:01:10.100Z,,,,,,54,11.6
2018-01-30T19:01:20.095Z,,,,,,54,11.6
2018-01-30T19:01:30.122Z,,,,,,54,11.6
2018-01-30T19:01:40.210Z,,,,43.1,,54,11.6
2018-01-30T19:01:50.109Z,,,,,,54,11.8
2018-01-30T19:02:00.123Z,,,,,,54,11.8
2018-01-30T19:02:10.110Z,0,,1,,0,54,11.8
2018-01-30T19:02:20.203Z,,63,1,40.6,0,54,36.7
2018-01-30T19:02:30.113Z,,82,,43.3,,54,37.3
2018-01-30T19:02:40.242Z,,71,,47.1,,54,40.7
2018-01-30T19:02:50.110Z,,71,,50.1,,54,45.3
2018-01-30T19:03:00.092Z,,67,,53.1,,54,48.4
2018-01-30T19:03:10.090Z,,60,,54,,54,50.6
2018-01-30T19:03:20.091Z,,62,,55,,54,51.9
2018-01-30T19:03:30.115Z,,58,,55.3,,54,52.7
2018-01-30T19:03:40.195Z,,54,,55.6,,54,53.4
2018-01-30T19:03:50.254Z,,59,,56,,54,53.6
2018-01-30T19:04:00.115Z,,58,,56.1,,54,53.7
2018-01-30T19:04:10.124Z,,57,,56.3,,54,53.9
2018-01-30T19:04:20.104Z,,58,,56.5,,54,54.1
2018-01-30T19:04:30.106Z,,56,,,,54,54.3
2018-01-30T19:04:40.255Z,,0,0,55.5,0,54,54.2
2018-01-30T19:04:50.242Z,,,,46.3,,54,54.4
2018-01-30T19:05:00.102Z,,,,45.3,,54,54.2
2018-01-30T19:05:10.123Z,,,,52,,54,50.1
2018-01-30T19:05:20.122Z,,,,54,,54,46.8
2018-01-30T19:05:30.152Z,,,,54.4,,54,44.8
2018-01-30T19:05:40.228Z,5,,,54.7,,54,43.9
2018-01-30T19:05:50.105Z,,,,,,54,43.9
2018-01-30T19:06:00.137Z,,,,54.8,,54,44
2018-01-30T19:06:10.107Z,,,,,,54,43.6
2018-01-30T19:06:20.127Z,,,,,,54,42.3
2018-01-30T19:06:30.107Z,,,,,,54,40.1
2018-01-30T19:06:40.198Z,,,,,,54,37.7
2018-01-30T19:06:50.169Z,,,,,,54,35.8
2018-01-30T19:07:00.173Z,0,,0,55.2,0,54,34
2018-01-30T19:07:10.098Z,,,,50.3,,54,30.6
2018-01-30T19:07:20.138Z,,,,48.8,,54,31.2
2018-01-30T19:07:30.096Z,,,,46.9,,54,37.1
2018-01-30T19:07:40.259Z,,,,47,,54,42
2018-01-30T19:07:50.095Z,,,,48,,54,44.4
2018-01-30T19:08:00.144Z,,,,49,,54,46.6
2018-01-30T19:08:10.098Z,5,,,49.4,,54,47.2
2018-01-30T19:08:20.107Z,,,,49.6,,54,47.3
2018-01-30T19:08:30.097Z,,,,49.7,,54,47.1
2018-01-30T19:08:40.198Z,,,,49.8,,54,47
2018-01-30T19:08:50.098Z,,,,,,54,46.9
2018-01-30T19:09:00.098Z,,,,,,54,46.6
2018-01-30T19:09:10.124Z,,,,,,54,45.6
2018-01-30T19:09:20.112Z,,,,,,54,44.3
2018-01-30T19:09:30.095Z,,,,,,54,42.5
2018-01-30T19:09:40.222Z,,,,,,54,40.5
2018-01-30T19:09:50.111Z,,,,,,54,38.7
2018-01-30T19:10:00.098Z,,,,49.7,,54,37.2
2018-01-30T19:10:10.102Z,,,,,,54,35.6
2018-01-30T19:10:20.348Z,,,,,,54,34.5
2018-01-30T19:10:30.103Z,,,,,,54,33.5
2018-01-30T19:10:40.248Z,,,,,,54,32.3
2018-01-30T19:10:50.103Z,,,,49.6,,54,31.4
2018-01-30T19:11:00.107Z,,,,,,54,30.4
2018-01-30T19:11:10.098Z,,,,,,54,29.6
2018-01-30T19:11:20.118Z,,,,,,54,28.9
2018-01-30T19:11:30.100Z,,,,,,54,28.3
2018-01-30T19:11:40.250Z,,,,,,54,27.5
2018-01-30T19:11:50.096Z,,,,,,54,27.2
2018-01-30T19:12:00.109Z,,,,49.5,,54,26.5
2018-01-30T19:12:10.096Z,,,,,,54,25.9
2018-01-30T19:12:20.113Z,,,,,,54,25.6
2018-01-30T19:12:30.112Z,,,,,,54,25.4
2018-01-30T19:12:40.231Z,,,,,,54,24.8
2018-01-30T19:12:50.164Z,,,,,,54,24.5
2018-01-30T19:13:00.098Z,,,,49.4,,54,24.3
2018-01-30T19:13:10.133Z,,,,,,54,23.9
2018-01-30T19:13:20.105Z,,,,,,54,23.7
2018-01-30T19:13:30.101Z,,,,49.3,,54,23.4
2018-01-30T19:13:40.338Z,,,,,,54,23.2
2018-01-30T19:13:50.117Z,,,,,,54,23
2018-01-30T19:14:00.100Z,,,,,,54,22.7
2018-01-30T19:14:10.132Z,,,,49.2,,54,22.5
2018-01-30T19:14:20.140Z,,,,,,54,22.4
2018-01-30T19:14:30.097Z,,,,,,54,22.1
2018-01-30T19:14:40.346Z,,,,49.1,,54,21.9
2018-01-30T19:14:50.130Z,,,,,,54,21.6
2018-01-30T19:15:00.107Z,,,,,,54,21.5
2018-01-30T19:15:10.290Z,,,,49,,54,21.2
2018-01-30T19:15:20.105Z,,,,,,54,21.1
2018-01-30T19:15:30.166Z,,,,48.9,,54,20.8
2018-01-30T19:15:40.203Z,,,,,,54,20.6
2018-01-30T19:15:50.133Z,,,,,,54,20.5
2018-01-30T19:16:00.108Z,,,,48.8,,54,20.4
2018-01-30T19:16:10.102Z,,,,,,54,20.2
2018-01-30T19:16:20.189Z,,,,,,54,20.1
2018-01-30T19:16:30.105Z,,,,48.7,,54,19.8
2018-01-30T19:16:40.260Z,,,,,,54,19.7
2018-01-30T19:16:50.100Z,,,,,,54,19.7
2018-01-30T19:17:00.100Z,,,,48.6,,54,19.6
2018-01-30T19:17:10.110Z,,,,,,54,19.6
2018-01-30T19:17:20.116Z,,,,,,54,19.4
2018-01-30T19:17:30.164Z,,,,48.5,,54,19.3
2018-01-30T19:17:40.223Z,,,,,,54,19.3
2018-01-30T19:17:50.111Z,,,,,,54,19.2
2018-01-30T19:18:00.130Z,,,,,,54,19
2018-01-30T19:18:10.136Z,,,,48.4,,54,18.9
2018-01-30T19:18:20.178Z,,,,,,54,18.8
2018-01-30T19:18:30.131Z,,,,,,54,18.6
2018-01-30T19:18:40.275Z,,,,48.3,,54,18.5
2018-01-30T19:18:50.108Z,,,,,,54,18.4
2018-01-30T19:19:00.111Z,,,,,,54,18.2
2018-01-30T19:19:10.101Z,,,,48.2,,54,18.1
2018-01-30T19:19:20.110Z,,,,,,54,18.1
2018-01-30T19:19:30.142Z,,,,,,54,17.9
2018-01-30T19:19:40.234Z,,,,48.1,,54,17.8
2018-01-30T19:19:50.201Z,,,,,,54,17.7
2018-01-30T19:20:00.152Z,,,,,,54,17.5
2018-01-30T19:20:10.130Z,,,,,,54,17.4
2018-01-30T19:20:20.126Z,,,,48,,54,17.3
2018-01-30T19:20:30.133Z,,,,,,54,17.3
2018-01-30T19:20:40.215Z,,,,,,54,17.1
2018-01-30T19:20:50.123Z,,,,47.9,,54,17.1
2018-01-30T19:21:00.108Z,,,,,,54,17
2018-01-30T19:21:10.185Z,,,,,,54,17
2018-01-30T19:21:20.279Z,,,,,,54,16.8
2018-01-30T19:21:30.110Z,,,,,,54,16.8
2018-01-30T19:21:40.254Z,,,,47.8,,54,16.7
2018-01-30T19:21:50.122Z,,,,,,54,16.7
2018-01-30T19:22:00.140Z,,,,,,54,16.7
2018-01-30T19:22:10.112Z,,,,,,54,16.5
2018-01-30T19:22:20.114Z,,,,47.7,,54,16.4
2018-01-30T19:22:30.138Z,,,,,,54,16.4
2018-01-30T19:22:40.208Z,,,,,,54,16.2
2018-01-30T19:22:50.127Z,,,,,,54,16.1
2018-01-30T19:23:00.113Z,,,,47.6,,54,16.1
2018-01-30T19:23:10.102Z,,,,,,54,16.1
2018-01-30T19:23:20.137Z,,,,,,54,16.1
2018-01-30T19:23:30.105Z,,,,,,54,15.9
2018-01-30T19:23:40.225Z,,,,47.4,,54,15.9
2018-01-30T19:23:50.106Z,,,,,,54,15.7
2018-01-30T19:24:00.110Z,,,,,,54,15.9
2018-01-30T19:24:10.108Z,,,,,,54,15.7
2018-01-30T19:24:20.128Z,,,,,,54,15.7
2018-01-30T19:24:30.232Z,,,,47.3,,54,15.7
2018-01-30T19:24:40.214Z,,,,,,54,15.6
2018-01-30T19:24:50.121Z,,,,,,54,15.6
2018-01-30T19:25:00.129Z,,,,,,54,15.3
2018-01-30T19:25:10.164Z,,,,,,54,15
2018-01-30T19:25:20.120Z,,,,47.2,,54,15
2018-01-30T19:25:30.141Z,,,,,,54,14.8
2018-01-30T19:25:40.273Z,,,,,,54,14.8
2018-01-30T19:25:50.105Z,,,,,,54,14.8
2018-01-30T19:26:00.109Z,,,,,,54,14.8
2018-01-30T19:26:10.116Z,,,,47.1,,54,15.1
2018-01-30T19:26:20.130Z,,,,,,54,15.3
2018-01-30T19:26:30.107Z,,,,,,54,15.4
2018-01-30T19:26:40.226Z,,,,,,54,15.4
2018-01-30T19:26:50.104Z,,,,,,54,15.4
2018-01-30T19:27:00.105Z,,,,47,,54,15.3
2018-01-30T19:27:10.131Z,,,,,,54,15.3
2018-01-30T19:27:20.114Z,,,,,,54,15.3
2018-01-30T19:27:30.116Z,,,,,,54,15.3
2018-01-30T19:27:40.242Z,,,,46.9,,54,15.3
2018-01-30T19:27:50.268Z,,,,,,54,15.1
2018-01-30T19:28:00.111Z,,,,,,54,15.1
2018-01-30T19:28:10.132Z,,,,,,54,15.1
2018-01-30T19:28:20.169Z,,,,,,54,15
2018-01-30T19:28:30.119Z,,,,46.8,,54,15
2018-01-30T19:28:40.211Z,,,,,,54,15
2018-01-30T19:28:50.170Z,,,,,,54,15
2018-01-30T19:29:00.111Z,,,,,,54,14.8
2018-01-30T19:29:10.122Z,,,,,,54,14.8
2018-01-30T19:29:20.121Z,,,,,,54,14.8
2018-01-30T19:29:30.109Z,,,,46.7,,54,14.8
2018-01-30T19:29:40.247Z,,,,,,54,14.8
2018-01-30T19:29:50.114Z,,,,,,54,14.8
2018-01-30T19:30:00.106Z,,,,,,54,14.8
2018-01-30T19:30:10.144Z,,,,46.6,,54,14.7
2018-01-30T19:30:20.116Z,,,,,,54,14.3
2018-01-30T19:30:30.115Z,,,,,,54,14.7
2018-01-30T19:30:40.262Z,,,,,,54,14.7
2018-01-30T19:30:50.118Z,,,,,,54,14.7
2018-01-30T19:31:00.113Z,,,,,,54,14.5
2018-01-30T19:31:10.111Z,,,,46.5,,54,14.5
2018-01-30T19:31:20.136Z,,,,,,54,14.5
2018-01-30T19:31:30.111Z,,,,,,54,14.5
2018-01-30T19:31:40.380Z,,,,,,54,14.5
2018-01-30T19:31:50.114Z,,,,,,54,14.5
2018-01-30T19:32:00.211Z,,,,46.4,,54,14.3
2018-01-30T19:32:10.112Z,,,,,,54,14.3
2018-01-30T19:32:20.175Z,,,,,,54,14.3
2018-01-30T19:32:30.451Z,,,,,,54,14.3
2018-01-30T19:32:40.218Z,,,,,,54,14.2
2018-01-30T19:32:50.112Z,,,,,,54,13.9
2018-01-30T19:33:00.117Z,,,,46.3,,54,13.7
2018-01-30T19:33:10.117Z,,,,,,54,13.7
2018-01-30T19:33:20.127Z,,,,,,54,13.7
2018-01-30T19:33:30.224Z,,,,,,54,13.7
2018-01-30T19:33:40.297Z,,,,46.2,,54,13.7
2018-01-30T19:33:50.119Z,,,,,,54,13.9
2018-01-30T19:34:00.273Z,,,,,,54,13.7
2018-01-30T19:34:10.128Z,,,,,,54,13.7
2018-01-30T19:34:20.112Z,,,,,,54,13.7
2018-01-30T19:34:30.165Z,,,,,,54,13.7
2018-01-30T19:34:40.220Z,,,,46.1,,54,13.7
2018-01-30T19:34:50.110Z,,,,,,54,13.9
2018-01-30T19:35:00.146Z,,,,,,54,14
2018-01-30T19:35:10.148Z,,,,,,54,14
2018-01-30T19:35:20.118Z,,,,,,54,14
2018-01-30T19:35:30.132Z,,,,46,,54,14
2018-01-30T19:35:40.246Z,,,,,,54,14
2018-01-30T19:35:50.141Z,,,,,,54,14
2018-01-30T19:36:00.155Z,,,,,,54,13.9
2018-01-30T19:36:10.152Z,,,,,,54,14
2018-01-30T19:36:20.122Z,,,,46,,54,13.9
2018-01-30T19:36:30.126Z,,,,45.9,,54,13.9
2018-01-30T19:36:40.221Z,,,,,,54,13.9
2018-01-30T19:36:50.112Z,,,,,,54,13.9
2018-01-30T19:37:00.118Z,,,,,,54,13.9
2018-01-30T19:37:10.120Z,,,,,,54,13.9
2018-01-30T19:37:20.110Z,,,,,,54,13.9
2018-01-30T19:37:30.113Z,,,,45.8,,54,13.9
2018-01-30T19:37:40.215Z,,,,,,54,13.9
2018-01-30T19:37:50.112Z,,,,,,54,13.9
2018-01-30T19:38:00.111Z,,,,,,54,13.7
2018-01-30T19:38:10.116Z,,,,,,54,13.7
2018-01-30T19:38:20.114Z,,,,45.7,,54,13.6
2018-01-30T19:38:30.140Z,,,,,,54,13.7
2018-01-30T19:38:40.214Z,,,,,,54,13.7
2018-01-30T19:38:50.126Z,,,,,,54,13.7
2018-01-30T19:39:00.137Z,,,,,,54,13.7
2018-01-30T19:39:10.124Z,,,,,,54,13.7
2018-01-30T19:39:20.159Z,,,,45.6,,54,13.7
2018-01-30T19:39:30.118Z,,,,,,54,13.7
2018-01-30T19:39:40.227Z,,,,,,54,13.7
2018-01-30T19:39:50.115Z,,,,,,54,13.7
2018-01-30T19:40:00.159Z,,,,,,54,13.6
2018-01-30T19:40:10.116Z,,,,,,54,13.6
2018-01-30T19:40:20.124Z,,,,,,54,13.6
2018-01-30T19:40:30.180Z,,,,45.5,,54,13.4
2018-01-30T19:40:40.262Z,,,,,,54,13.2
2018-01-30T19:40:50.154Z,,,,,,54,13.6
2018-01-30T19:41:00.145Z,,,,,,54,13.6
2018-01-30T19:41:10.115Z,,,,,,54,13.6
2018-01-30T19:41:20.141Z,,,,45.4,,54,13.6
2018-01-30T19:41:30.116Z,,,,,,54,13.4
2018-01-30T19:41:40.233Z,,,,,,54,13.4
2018-01-30T19:41:50.118Z,,,,,,54,13.4
2018-01-30T19:42:00.114Z,,,,,,54,13.4
2018-01-30T19:42:10.116Z,,,,,,54,13.4
2018-01-30T19:42:20.118Z,,,,45.3,,54,13.4
2018-01-30T19:42:30.159Z,,,,,,54,13.4
2018-01-30T19:42:40.229Z,,,,,,54,13.4
2018-01-30T19:42:50.124Z,,,,,,54,13.4
2018-01-30T19:43:00.124Z,,,,,,54,13.4
2018-01-30T19:43:10.114Z,,,,,,54,13.4
2018-01-30T19:43:20.130Z,,,,45.2,,54,13.4
2018-01-30T19:43:30.117Z,,,,,,54,13.4
2018-01-30T19:43:40.230Z,,,,,,54,13.4
2018-01-30T19:43:50.121Z,,,,,,54,13.4
2018-01-30T19:44:00.128Z,,,,,,54,13.4
2018-01-30T19:44:10.122Z,,,,,,54,13.2
2018-01-30T19:44:20.128Z,,,,45.1,,54,13.4
2018-01-30T19:44:30.132Z,,,,,,54,13.4
2018-01-30T19:44:40.248Z,,,,,,54,13.2
2018-01-30T19:44:50.175Z,,,,,,54,13.4
2018-01-30T19:45:00.131Z,,,,,,54,13.2
2018-01-30T19:45:10.148Z,,,,,,54,13.2
2018-01-30T19:45:20.151Z,,,,45,,54,13.2
2018-01-30T19:45:30.118Z,,,,,,54,13.2
2018-01-30T19:45:40.256Z,,,,,,54,13.2
2018-01-30T19:45:50.198Z,,,,,,54,13.2
2018-01-30T19:46:00.285Z,,,,,,54,13.2
2018-01-30T19:46:10.240Z,,,,44.9,,54,13.2
2018-01-30T19:46:20.176Z,,,,,,54,13.2
2018-01-30T19:46:30.118Z,,,,,,54,13.2
2018-01-30T19:46:40.278Z,,,,,,54,13.2
2018-01-30T19:46:50.116Z,,,,,,54,13.2
2018-01-30T19:47:00.118Z,,,,,,54,13.2
2018-01-30T19:47:10.123Z,,,,,,54,13.2
2018-01-30T19:47:20.256Z,,,,44.8,,54,13.2
2018-01-30T19:47:30.188Z,,,,,,54,13.2
2018-01-30T19:47:40.240Z,,,,,,54,13.2
2018-01-30T19:47:50.147Z,,,,,,54,13.2
2018-01-30T19:48:00.292Z,,,,,,54,13.2
2018-01-30T19:48:10.123Z,,,,44.7,,54,13.2
2018-01-30T19:48:20.142Z,,,,,,54,13.2
2018-01-30T19:48:30.126Z,,,,,,54,13.2
2018-01-30T19:48:40.276Z,,,,,,54,13.2
2018-01-30T19:48:50.138Z,,,,,,54,13.2
2018-01-30T19:49:00.305Z,,,,,,54,13.2
2018-01-30T19:49:10.153Z,,,,,,54,13.2
2018-01-30T19:49:20.158Z,,,,,,54,13.2
2018-01-30T19:49:30.166Z,,,,44.6,,54,13.2
2018-01-30T19:49:40.544Z,,,,,,54,13.2
2018-01-30T19:49:50.389Z,,,,,,54,13.2
2018-01-30T19:50:00.148Z,,,,,,54,13.2
2018-01-30T19:50:10.219Z,,,,,,54,13.2
2018-01-30T19:50:20.134Z,,,,,,54,13.2
2018-01-30T19:50:30.163Z,,,,44.5,,54,13.2
2018-01-30T19:50:40.299Z,,,,,,54,13.2
2018-01-30T19:50:50.158Z,,,,,,54,13.2
2018-01-30T19:51:00.175Z,,,,,,54,13.2
2018-01-30T19:51:10.125Z,,,,,,54,13.2
2018-01-30T19:51:20.125Z,,,,,,54,13.2
2018-01-30T19:51:30.149Z,,,,44.4,,54,13.2
2018-01-30T19:51:40.364Z,,,,,,54,13.2
2018-01-30T19:51:50.152Z,,,,,,54,13.2
2018-01-30T19:52:00.130Z,,,,,,54,13.1
2018-01-30T19:52:10.153Z,,,,,,54,13.2
2018-01-30T19:52:20.154Z,,,,,,54,13.2
2018-01-30T19:52:30.220Z,,,,,,54,13.2
2018-01-30T19:52:40.281Z,,,,44.3,,54,13.2
2018-01-30T19:52:50.172Z,5,0,0,44.3,0,54,13.1
2018-01-30T19:53:00.185Z,,,,,,54,13.2
2018-01-30T19:53:10.148Z,,,,,,54,13.2
2018-01-30T19:53:20.139Z,,,,,,54,13.1
2018-01-30T19:53:30.136Z,,,,,,54,13.1
2018-01-30T19:53:40.271Z,,,,44.2,,54,13.1
2018-01-30T19:53:50.142Z,,,,,,54,13.1
2018-01-30T19:54:00.133Z,,,,,,54,13.1
2018-01-30T19:54:10.139Z,,,,,,54,13.1
2018-01-30T19:54:20.153Z,,,,,,54,13.1
2018-01-30T19:54:30.218Z,,,,44.1,,54,13.1
2018-01-30T19:54:40.337Z,,,,,,54,13.1
2018-01-30T19:54:50.137Z,,,,,,54,13.2
2018-01-30T19:55:00.141Z,,,,,,54,13.1
2018-01-30T19:55:10.143Z,,,,,,54,13.1
2018-01-30T19:55:20.139Z,,,,,,54,13.2
2018-01-30T19:55:30.137Z,,,,,,54,13.1
2018-01-30T19:55:40.234Z,,,,,,54,13.2
2018-01-30T19:55:50.131Z,,,,44,,54,13.2
2018-01-30T19:56:00.125Z,,,,,,54,13.1
2018-01-30T19:56:10.135Z,,,,,,54,13.2
2018-01-30T19:56:20.174Z,,,,,,54,13.1
2018-01-30T19:56:30.172Z,,,,,,54,13.1
2018-01-30T19:56:40.348Z,,,,44,,54,13.1
2018-01-30T19:56:50.132Z,,,,43.9,,54,13.2
