Time,PrimTSet,HwTSet,ActPow,HwTOutlet,PrimT,HwActive,ChActive
2018-01-09T13:41:36.547Z,,54,,17.4,35.1,,
2018-01-09T13:41:46.558Z,,54,30,17.5,,,
2018-01-09T13:42:01.650Z,,54,,17.5,35.2,,
2018-01-09T13:42:06.549Z,,54,29,17.7,35.1,,
2018-01-09T13:42:16.668Z,,54,,17.8,34.9,,
2018-01-09T13:42:26.616Z,,54,,17.8,35.1,,
2018-01-09T13:42:36.616Z,,54,,17.9,35.2,,
2018-01-09T13:42:46.543Z,,54,,17.9,35.4,,
2018-01-09T13:42:56.650Z,,54,,18.1,35.6,,
2018-01-09T13:43:06.543Z,,54,30,18.2,35.8,,
2018-01-09T13:43:16.557Z,,54,29,18.2,36,,
2018-01-09T13:43:26.551Z,,54,,18.2,,,
2018-01-09T13:43:36.573Z,,54,,18.4,36.2,,
2018-01-09T13:43:46.540Z,,54,,18.4,36.3,,
2018-01-09T13:43:56.540Z,,54,30,18.5,36.4,,
2018-01-09T13:44:06.679Z,,54,29,18.5,36.5,,
2018-01-09T13:44:16.637Z,,54,,18.6,36.6,,
2018-01-09T13:44:26.589Z,,54,,18.6,36.7,,
2018-01-09T13:44:36.542Z,,54,,18.8,36.9,,
2018-01-09T13:44:46.548Z,,54,,18.8,37.1,,
2018-01-09T13:44:56.615Z,,54,,18.9,37.3,,
2018-01-09T13:45:06.574Z,,54,,18.9,37.4,,
2018-01-09T13:45:16.588Z,,54,,18.9,37.5,,
2018-01-09T13:45:26.599Z,,54,,19,37.7,,
2018-01-09T13:45:36.568Z,,54,,19.2,37.8,,
2018-01-09T13:45:46.577Z,,54,,19.3,38,,
2018-01-09T13:45:56.670Z,,54,,19.3,38.1,,
2018-01-09T13:46:06.623Z,,54,,19.3,38.3,,
2018-01-09T13:46:16.547Z,,54,,19.3,38.4,,
2018-01-09T13:46:26.542Z,,54,,19.3,38.5,,
2018-01-09T13:46:36.554Z,,54,,19.3,38.7,,
2018-01-09T13:46:46.544Z,,54,,19.4,38.8,,
2018-01-09T13:46:56.545Z,,54,,19.4,39.1,,
2018-01-09T13:47:06.557Z,,54,,19.4,39.2,,
2018-01-09T13:47:16.544Z,,54,,19.6,39.4,,
2018-01-09T13:47:26.545Z,,54,,19.7,39.5,,
2018-01-09T13:47:36.543Z,,54,,19.4,39.6,,
2018-01-09T13:47:46.549Z,,54,,19.7,39.8,,
2018-01-09T13:47:56.553Z,,54,,19.7,39.9,,
2018-01-09T13:48:06.544Z,,54,29,20,40,,
2018-01-09T13:48:16.568Z,,54,,20.1,40.1,,
2018-01-09T13:48:26.544Z,,54,,20.4,40.2,,
2018-01-09T13:48:36.550Z,,54,,20.4,40.4,,
2018-01-09T13:48:46.546Z,,54,,20.4,40.5,,
2018-01-09T13:48:56.555Z,,54,,20.4,40.6,,
2018-01-09T13:49:06.545Z,,54,,20.5,40.7,,
2018-01-09T13:49:16.545Z,,54,,20.4,41,,
2018-01-09T13:49:31.658Z,,54,,20.5,,,
2018-01-09T13:49:36.554Z,,54,,20.5,41.1,,
2018-01-09T13:49:46.598Z,,54,,20.5,41.2,,
2018-01-09T13:49:56.572Z,,54,,20.5,41.4,,
2018-01-09T13:50:06.554Z,,54,0,20.5,39.8,0,2
2018-01-09T13:50:16.606Z,,54,,20.6,38.9,,
2018-01-09T13:50:26.577Z,,54,,20.6,37.9,,
2018-01-09T13:50:36.550Z,,54,,20.4,36.9,,
2018-01-09T13:50:46.549Z,,54,,20.2,36.7,,
2018-01-09T13:50:56.553Z,,54,,20,36.3,,
2018-01-09T13:51:06.548Z,,54,,19.8,35.9,,
2018-01-09T13:51:16.545Z,,54,,19.7,35.5,,
2018-01-09T13:51:26.547Z,,54,,19.6,34.9,,
2018-01-09T13:51:55.384Z,,54,,19.6,,,
2018-01-09T13:51:55.388Z,,54,,19.4,34.6,,
2018-01-09T13:51:56.565Z,,54,,19.3,34.3,,
2018-01-09T13:52:06.546Z,,54,,19.2,34.1,,
2018-01-09T13:52:16.548Z,,54,,19,33.9,,
2018-01-09T13:52:26.554Z,,54,,19,33.8,,
2018-01-09T13:52:36.549Z,,54,,18.9,33.6,,
2018-01-09T13:52:46.550Z,,54,,18.8,33.5,,
2018-01-09T13:52:56.566Z,,54,,18.6,33.3,,
2018-01-09T13:53:06.549Z,,54,,18.5,33.2,,
2018-01-09T13:53:16.560Z,,54,,18.4,,,
2018-01-09T13:53:26.570Z,,54,,18.6,,,
2018-01-09T13:53:36.544Z,,54,,18.8,,,
2018-01-09T13:53:46.549Z,,54,,18.5,33.1,,
2018-01-09T13:53:56.545Z,,54,,18.2,,,
2018-01-09T13:54:06.545Z,,54,,17.9,,,
2018-01-09T13:54:16.548Z,,54,,17.5,,,
2018-01-09T13:54:26.575Z,,54,,17.3,,,
2018-01-09T13:54:36.566Z,,54,,17,,,
2018-01-09T13:54:46.581Z,,54,,16.5,,,
2018-01-09T13:54:56.563Z,,54,,16.2,33.2,,
2018-01-09T13:55:06.601Z,,54,,16.1,,,
2018-01-09T13:55:16.569Z,,54,,15.7,,,
2018-01-09T13:55:26.552Z,,54,,15.4,,,
2018-01-09T13:55:36.553Z,,54,,15.3,33.3,,
2018-01-09T13:55:46.552Z,,54,,15.1,,,
2018-01-09T13:55:56.574Z,,54,,15,33.4,,
2018-01-09T13:56:06.552Z,,54,,14.8,,,
2018-01-09T13:56:21.652Z,,54,,14.7,33.5,,
2018-01-09T13:56:26.557Z,,54,,14.5,,,
2018-01-09T13:56:36.547Z,,54,,14.5,,,
2018-01-09T13:56:46.552Z,,54,,14.3,33.6,,
2018-01-09T13:56:56.547Z,,54,,14.2,,,
2018-01-09T13:57:06.558Z,,54,,14,,,
2018-01-09T13:57:16.556Z,,54,,14,,,
2018-01-09T13:57:26.565Z,,54,,14,33.7,,
2018-01-09T13:57:36.549Z,,54,,14,,,
2018-01-09T13:57:46.550Z,,54,,13.9,,,
2018-01-09T13:57:56.551Z,,54,,13.9,,,
2018-01-09T13:58:06.552Z,,54,,13.9,,,
2018-01-09T13:58:16.552Z,,54,45,13.9,33.6,0,2
2018-01-09T13:58:26.548Z,,54,35,13.7,38.3,,
2018-01-09T13:58:36.554Z,,54,29,13.9,38.8,,
2018-01-09T13:58:46.554Z,,54,,14.5,38,,
2018-01-09T13:58:56.556Z,,54,,15.9,38.6,,
2018-01-09T13:59:06.555Z,,54,,16.4,39.1,,
2018-01-09T13:59:16.555Z,,54,30,17,39.4,,
2018-01-09T13:59:26.552Z,,54,29,17.4,39.7,,
2018-01-09T13:59:36.550Z,,54,,17.7,40,,
2018-01-09T13:59:46.548Z,,54,,18.1,40.2,,
2018-01-09T13:59:56.558Z,,54,,18.4,40.4,,
2018-01-09T14:00:06.556Z,,54,30,18.5,40.5,,
2018-01-09T14:00:16.550Z,,54,29,18.8,40.7,,
2018-01-09T14:00:31.651Z,,54,,18.8,,,
2018-01-09T14:00:41.667Z,,54,0,18.9,39.9,0,2
2018-01-09T14:00:46.566Z,,54,,19,37.9,,
2018-01-09T14:00:56.586Z,,54,,19.3,36.9,,
2018-01-09T14:01:11.669Z,,54,,19,36.4,,
2018-01-09T14:01:16.565Z,,54,,18.8,35.8,,
2018-01-09T14:01:26.554Z,,54,,18.5,35.3,,
2018-01-09T14:01:36.554Z,,54,,18.4,34.9,,
2018-01-09T14:01:46.552Z,,54,,18.5,34.4,,
2018-01-09T14:01:56.551Z,,54,,18.5,33.9,,
2018-01-09T14:02:06.556Z,,54,,18.1,33.7,,
2018-01-09T14:02:16.613Z,,54,,17.9,33.4,,
2018-01-09T14:02:26.554Z,,54,,18.1,32.9,,
2018-01-09T14:02:36.551Z,,54,,18.1,32.8,,
2018-01-09T14:02:46.551Z,,54,,18.2,32.7,,
2018-01-09T14:02:56.555Z,,54,,18.1,32.5,,
2018-01-09T14:03:06.554Z,,54,,18.1,32.4,,
2018-01-09T14:03:16.550Z,,54,45,17.9,33.1,0,2
2018-01-09T14:03:26.560Z,,54,31,17.9,37.1,,
2018-01-09T14:03:36.557Z,,54,29,17.9,37.2,,
2018-01-09T14:03:46.562Z,,54,,18.2,38,,
2018-01-09T14:03:56.557Z,,54,29,18.4,39.1,,
2018-01-09T14:04:06.551Z,,54,,18.5,39.4,,
2018-01-09T14:04:16.556Z,,54,0,18.8,40.2,,
2018-01-09T14:04:26.551Z,,54,,19,38.7,0,2
2018-01-09T14:04:36.573Z,,54,,19.3,36.9,,
2018-01-09T14:04:51.621Z,,54,,19.4,36.1,,
2018-01-09T14:04:56.560Z,,54,,19.3,35.8,,
2018-01-09T14:05:06.560Z,,54,,19,34.9,,
2018-01-09T14:05:16.560Z,,54,,18.8,34.8,,
2018-01-09T14:05:26.564Z,,54,,18.8,34.4,,
2018-01-09T14:05:36.552Z,,54,,18.6,34.1,,
2018-01-09T14:05:46.552Z,,54,,18.5,33.9,,
2018-01-09T14:05:56.559Z,,54,,18.5,33.7,,
2018-01-09T14:06:06.558Z,,54,,18.4,33.4,,
2018-01-09T14:06:16.561Z,,54,,18.2,33.2,,
2018-01-09T14:06:26.554Z,,54,,18.1,32.9,,
2018-01-09T14:06:36.560Z,,54,,17.9,32.8,,
2018-01-09T14:06:46.560Z,,54,,17.9,32.7,,
2018-01-09T14:06:56.574Z,,54,,17.9,32.5,,
2018-01-09T14:07:06.556Z,,54,,17.9,32.4,,
2018-01-09T14:07:16.554Z,,54,,17.8,32.3,,
2018-01-09T14:07:26.551Z,,54,,17.8,32.2,,
2018-01-09T14:07:36.570Z,,54,,17.9,32.1,,
2018-01-09T14:07:46.560Z,,54,,17.9,31.9,,
2018-01-09T14:07:56.597Z,,54,,17.8,31.8,,
2018-01-09T14:08:06.554Z,,54,,17.5,,,
2018-01-09T14:08:21.665Z,,54,44,17.5,33.2,0,2
2018-01-09T14:08:26.553Z,,54,35,17.7,36.1,,
2018-01-09T14:08:36.564Z,,54,29,17.7,36.5,,
2018-01-09T14:08:46.555Z,,54,,17.8,37.4,,
2018-01-09T14:08:56.701Z,,54,,18.1,38.2,,
2018-01-09T14:09:06.555Z,,54,,18.4,39.1,,
2018-01-09T14:09:16.556Z,,54,,18.5,39.5,,
2018-01-09T14:09:26.553Z,,54,,18.8,40,,
2018-01-09T14:09:41.660Z,,54,,19,40.4,,
2018-01-09T14:09:46.554Z,,54,,19.2,40.8,,
2018-01-09T14:09:56.570Z,,54,,19.3,41.1,,
2018-01-09T14:10:11.660Z,61,54,29,19.4,41.3,0,2
2018-01-09T14:10:16.567Z,,54,,19.6,41.5,,
2018-01-09T14:10:26.561Z,,54,30,19.7,41.7,,
2018-01-09T14:10:36.600Z,,54,29,19.7,,,
2018-01-09T14:10:51.624Z,,54,30,19.8,,,
2018-01-09T14:10:56.557Z,,54,0,20.1,,,
2018-01-09T14:11:06.557Z,,54,,20.1,39.7,0,2
2018-01-09T14:11:16.731Z,,54,,20.2,38.8,,
2018-01-09T14:11:26.556Z,,54,,20.4,37.7,,
2018-01-09T14:11:36.554Z,,54,,20.1,36.9,,
2018-01-09T14:11:46.560Z,,54,,19.8,36.7,,
2018-01-09T14:11:56.558Z,,54,,19.6,36.2,,
2018-01-09T14:12:06.558Z,,54,,19.4,35.8,,
2018-01-09T14:12:16.605Z,,54,,19.3,35.5,,
2018-01-09T14:12:26.558Z,,54,,19.3,34.9,,
2018-01-09T14:12:36.561Z,,54,,19.2,34.8,,
2018-01-09T14:12:46.562Z,,54,,19,34.5,,
2018-01-09T14:12:56.560Z,,54,,18.9,34.3,,
2018-01-09T14:13:06.558Z,,54,,18.8,34.1,,
2018-01-09T14:13:16.560Z,,54,,18.8,33.9,,
2018-01-09T14:13:26.611Z,,54,,18.6,33.7,,
2018-01-09T14:13:41.661Z,,54,,18.5,33.6,,
2018-01-09T14:13:46.560Z,,54,,18.5,33.4,,
2018-01-09T14:13:56.563Z,,54,,18.4,33.2,,
2018-01-09T14:14:06.561Z,,54,,18.4,,,
2018-01-09T14:14:16.566Z,,54,44,18.4,34.1,0,2
2018-01-09T14:14:26.572Z,,54,31,18.2,40.1,,
2018-01-09T14:14:36.557Z,,54,29,18.1,38.9,,
2018-01-09T14:14:46.563Z,,54,,19,39.2,,
2018-01-09T14:14:56.559Z,,54,,18.6,40,,
2018-01-09T14:15:06.562Z,,54,,18.6,40.3,,
2018-01-09T14:15:16.561Z,,54,,18.8,41,,
2018-01-09T14:15:26.561Z,,54,,19.2,41.1,,
2018-01-09T14:15:36.557Z,,54,,19.4,41.4,,
2018-01-09T14:15:46.563Z,,54,,19.7,41.8,,
2018-01-09T14:15:56.558Z,,54,,20,42,,
2018-01-09T14:16:06.558Z,,54,,20.1,42.2,,
2018-01-09T14:16:16.563Z,,54,,21.1,42.4,,
2018-01-09T14:16:26.563Z,,54,,20.9,42.7,,
2018-01-09T14:16:36.798Z,,54,,20.8,42.8,,
2018-01-09T14:16:46.564Z,,54,,20.6,,,
2018-01-09T14:16:56.570Z,,54,,20.8,,,
2018-01-09T14:17:06.590Z,,54,30,20.6,42.9,,
2018-01-09T14:17:16.557Z,,54,29,20.8,43,,
2018-01-09T14:17:26.600Z,,54,,20.8,,,
2018-01-09T14:17:36.682Z,,54,,20.9,43.2,,
2018-01-09T14:17:46.561Z,,54,,21.1,,,
2018-01-09T14:17:56.568Z,,54,,21.1,43.4,,
2018-01-09T14:18:06.569Z,,54,30,21.1,43.5,,
2018-01-09T14:18:16.578Z,,54,29,21.1,43.6,,
2018-01-09T14:18:31.661Z,,54,,21.1,43.7,,
2018-01-09T14:18:36.563Z,,54,,21.1,43.9,,
2018-01-09T14:18:46.581Z,,54,,21.2,43.9,,
2018-01-09T14:18:56.659Z,,54,,21.2,44.1,,
2018-01-09T14:19:06.632Z,,54,,21.2,44.2,,
2018-01-09T14:19:16.573Z,,54,,21.3,44.3,,
2018-01-09T14:19:26.562Z,,54,,21.5,44.4,,
2018-01-09T14:19:36.581Z,,54,,21.6,44.5,,
2018-01-09T14:19:46.560Z,,54,,21.5,44.6,,
2018-01-09T14:19:56.609Z,,54,,21.5,44.7,,
2018-01-09T14:20:06.560Z,,54,,21.5,,,
2018-01-09T14:20:16.572Z,,54,,21.6,44.8,,
2018-01-09T14:20:26.580Z,,54,,21.6,44.9,,
2018-01-09T14:20:36.574Z,,54,,21.6,45,,
2018-01-09T14:20:46.599Z,,54,,21.7,45.1,,
2018-01-09T14:20:56.572Z,,54,,21.7,45.2,,
2018-01-09T14:21:06.572Z,,54,,21.6,45.3,,
2018-01-09T14:21:16.567Z,,54,30,21.6,,,
2018-01-09T14:21:26.655Z,,54,29,21.6,45.4,,
2018-01-09T14:21:36.574Z,,54,,21.7,45.5,,
2018-01-09T14:21:46.565Z,,54,,21.7,45.6,,
2018-01-09T14:21:56.560Z,,54,,21.7,45.7,,
2018-01-09T14:22:06.581Z,,54,,21.7,45.8,,
2018-01-09T14:22:16.572Z,,54,,21.7,45.9,,
2018-01-09T14:22:26.574Z,,54,,21.9,46,,
2018-01-09T14:22:36.562Z,,54,,22,46.1,,
2018-01-09T14:22:46.568Z,,54,,22,46.2,,
2018-01-09T14:22:56.574Z,,54,,22,,,
2018-01-09T14:23:06.590Z,,54,,22,46.3,,
2018-01-09T14:23:21.672Z,,54,,22.1,46.4,,
2018-01-09T14:23:26.669Z,,54,,22.1,46.5,,
2018-01-09T14:23:36.602Z,,54,,22.2,46.6,,
2018-01-09T14:23:46.660Z,,54,,22.2,46.7,,
2018-01-09T14:23:56.648Z,,54,30,22.4,46.8,,
2018-01-09T14:24:06.565Z,,54,29,22.4,,,
2018-01-09T14:24:16.569Z,,54,,22.5,46.9,,
2018-01-09T14:24:26.569Z,,54,,22.5,47,,
2018-01-09T14:24:36.569Z,,54,,22.5,47.1,,
2018-01-09T14:24:46.569Z,,54,,22.6,,,
2018-01-09T14:24:56.569Z,,54,,22.6,47.2,,
2018-01-09T14:25:06.568Z,,54,,22.6,47.3,,
2018-01-09T14:25:16.570Z,,54,,23,47.4,,
2018-01-09T14:25:26.583Z,,54,,23,47.6,,
2018-01-09T14:25:36.568Z,,54,,23,,,
2018-01-09T14:25:46.581Z,,54,,23,47.7,,
2018-01-09T14:25:56.599Z,,54,,23,47.8,,
2018-01-09T14:26:06.574Z,,54,30,23,,,
2018-01-09T14:26:16.575Z,,54,29,23.2,47.9,,
2018-01-09T14:26:26.566Z,,54,,23.1,48,,
2018-01-09T14:26:36.567Z,,54,30,23.2,,,
2018-01-09T14:26:46.572Z,,54,29,23.2,48.1,,
2018-01-09T14:26:56.568Z,,54,,23.2,48.2,,
2018-01-09T14:27:06.575Z,,54,,23.1,,,
2018-01-09T14:27:16.566Z,,54,,23.2,48.3,,
2018-01-09T14:27:26.568Z,,54,30,23.1,48.4,,
2018-01-09T14:27:37.411Z,,54,29,23.1,48.5,,
2018-01-09T14:27:46.575Z,,54,,23.1,,,
2018-01-09T14:27:56.565Z,,54,,23.3,48.6,,
2018-01-09T14:28:06.565Z,,54,,23.3,,,
2018-01-09T14:28:16.572Z,,54,,23.4,48.7,,
2018-01-09T14:28:26.575Z,,54,,23.4,48.8,,
2018-01-09T14:28:36.566Z,,54,,23.4,,,
2018-01-09T14:28:46.569Z,,54,,23.4,48.9,,
2018-01-09T14:28:56.565Z,,54,,23.4,49,,
2018-01-09T14:29:06.564Z,,54,,23.3,,,
2018-01-09T14:29:16.569Z,,54,0,23.2,48.8,0,2
2018-01-09T14:29:26.640Z,,54,,23.4,46.8,,
2018-01-09T14:29:36.572Z,,54,,23.2,45.8,,
2018-01-09T14:29:46.574Z,,54,,22.8,44.9,,
2018-01-09T14:30:01.670Z,,54,,22.7,44.5,,
2018-01-09T14:30:06.566Z,,54,,22.5,43.8,,
2018-01-09T14:30:16.570Z,,54,,22.5,43.4,,
2018-01-09T14:30:26.567Z,,54,,22.4,42.9,,
2018-01-09T14:30:36.575Z,,54,,22.2,42.6,,
2018-01-09T14:30:46.566Z,,54,,22.1,42.1,,
2018-01-09T14:30:56.566Z,,54,,22,41.8,,
2018-01-09T14:31:06.571Z,,54,,21.9,41.5,,
2018-01-09T14:31:16.576Z,,54,,21.5,41.2,,
2018-01-09T14:31:26.604Z,,54,,21.3,40.9,,
2018-01-09T14:31:36.570Z,,54,,21.3,40.8,,
2018-01-09T14:31:46.569Z,,54,,21.3,40.6,,
2018-01-09T14:31:56.580Z,,54,,21.2,40.4,,
2018-01-09T14:32:06.566Z,,54,,21.1,40.2,,
2018-01-09T14:32:16.570Z,,54,,20.9,40,,
2018-01-09T14:32:26.733Z,,54,,20.8,39.9,,
2018-01-09T14:32:36.591Z,,54,,20.6,,,
2018-01-09T14:32:46.572Z,,54,,20.8,,,
2018-01-09T14:32:56.565Z,,54,,20.6,,,
2018-01-09T14:33:06.569Z,,54,,20.4,,,
2018-01-09T14:33:16.570Z,,54,,20.1,39.8,,
2018-01-09T14:33:26.571Z,,54,,19.7,39.9,,
2018-01-09T14:33:36.566Z,,54,,19.4,,,
2018-01-09T14:33:46.573Z,,54,,19.3,,,
2018-01-09T14:33:56.712Z,,54,,19,,,
2018-01-09T14:34:06.569Z,,54,,18.6,40,,
2018-01-09T14:34:16.570Z,,54,,18.5,40,,
2018-01-09T14:34:26.571Z,,54,,18.2,,,
2018-01-09T14:34:36.571Z,,54,,18.1,40.1,,
2018-01-09T14:34:46.572Z,,54,,17.8,,,
2018-01-09T14:34:56.572Z,,54,45,17.5,40.4,0,2
2018-01-09T14:35:06.691Z,,54,34,17.4,45.2,,
2018-01-09T14:35:16.571Z,,54,29,17.4,44.9,,
2018-01-09T14:35:31.673Z,,54,,18.4,44.3,,
2018-01-09T14:35:36.567Z,,54,,19.6,45.2,,
2018-01-09T14:35:46.575Z,,54,,19.7,45.5,,
2018-01-09T14:35:56.572Z,,54,,20.1,46,,
2018-01-09T14:36:06.569Z,,54,,20.4,,,
2018-01-09T14:36:16.576Z,,54,,20.6,46.2,,
2018-01-09T14:36:26.571Z,,54,,20.9,46.4,,
2018-01-09T14:36:36.636Z,,54,,21.1,46.6,,
2018-01-09T14:36:46.575Z,,54,,20.9,46.7,,
2018-01-09T14:36:56.569Z,,54,,21.1,46.9,,
2018-01-09T14:37:06.573Z,,54,,21.3,47,,
2018-01-09T14:37:16.574Z,,54,30,21.3,47.1,,
2018-01-09T14:37:26.714Z,,54,29,21.6,,,
2018-01-09T14:37:36.571Z,,54,,21.7,47.2,,
2018-01-09T14:37:46.579Z,,54,,21.7,,,
2018-01-09T14:37:56.572Z,,54,30,22.1,,,
2018-01-09T14:38:06.579Z,,54,29,21.9,,,
2018-01-09T14:38:16.574Z,,54,,21.9,,,
2018-01-09T14:38:26.574Z,,54,,22,,,
2018-01-09T14:38:36.575Z,,54,,21.1,47.3,,
2018-01-09T14:38:51.646Z,,54,30,20.9,,,
2018-01-09T14:38:56.573Z,,54,29,21.2,47.4,,
2018-01-09T14:39:06.571Z,,54,,21.5,,,
2018-01-09T14:39:16.576Z,,54,,21.7,47.6,,
2018-01-09T14:39:26.575Z,,54,,22,47.7,,
2018-01-09T14:39:36.575Z,,54,,22.2,,,
2018-01-09T14:39:46.577Z,,54,,22.5,47.8,,
2018-01-09T14:39:56.577Z,,54,,22.6,47.9,,
2018-01-09T14:40:11.672Z,,54,,22.7,48,,
2018-01-09T14:40:16.571Z,,54,,22.7,,,
2018-01-09T14:40:26.573Z,,54,,22.8,48.1,,
2018-01-09T14:40:36.605Z,,54,,22.8,,,
2018-01-09T14:40:46.575Z,,54,,23,48.2,,
2018-01-09T14:40:56.574Z,,54,,23.1,48.3,,
2018-01-09T14:41:06.570Z,,54,0,23.2,48.4,,
2018-01-09T14:41:16.575Z,,54,,23.4,46.7,0,2
2018-01-09T14:41:26.574Z,,54,,23.7,44.9,,
2018-01-09T14:41:36.574Z,,54,,24.2,44.3,,
2018-01-09T14:41:47.747Z,,54,,24.2,43.8,,
2018-01-09T14:41:56.578Z,,54,,23.7,43.2,,
2018-01-09T14:42:06.579Z,,54,,23.3,42.8,,
2018-01-09T14:42:16.573Z,,54,,23.3,42.2,,
2018-01-09T14:42:26.577Z,,54,,23.3,41.8,,
2018-01-09T14:42:36.574Z,,54,,23.2,41.4,,
2018-01-09T14:42:46.582Z,,54,,23.1,40.9,,
2018-01-09T14:42:56.581Z,,54,,22.8,40.8,,
2018-01-09T14:43:06.574Z,,54,,22.8,40.5,,
2018-01-09T14:43:16.585Z,,54,,22.6,40.3,,
2018-01-09T14:43:26.646Z,,54,,22.5,40.1,,
2018-01-09T14:43:36.582Z,,54,,22.2,39.9,,
2018-01-09T14:43:46.578Z,,54,,22.1,39.7,,
2018-01-09T14:43:56.582Z,,54,45,22,40,0,2
2018-01-09T14:44:06.578Z,,54,35,21.7,45.2,,
2018-01-09T14:44:16.589Z,,54,29,21.6,45.8,,
2018-01-09T14:44:26.585Z,,54,,21.5,45,,
2018-01-09T14:44:36.576Z,,54,,21.2,46,,
2018-01-09T14:44:46.572Z,,54,,21.6,46.1,,
2018-01-09T14:44:56.573Z,,54,30,21.7,46.5,,
2018-01-09T14:45:11.690Z,,54,29,22,47,,
2018-01-09T14:45:16.575Z,,54,,22.1,47.2,,
2018-01-09T14:45:26.584Z,,54,30,22.4,47.4,,
2018-01-09T14:45:36.574Z,,54,29,22.4,47.8,,
2018-01-09T14:45:46.580Z,,54,,22.4,48,,
2018-01-09T14:45:56.585Z,,54,,22.6,48.1,,
2018-01-09T14:46:06.574Z,,54,,22.6,,,
2018-01-09T14:46:16.574Z,,54,,22.8,48.2,,
2018-01-09T14:46:26.574Z,,54,,23,,,
2018-01-09T14:46:36.578Z,,54,,23.1,48.3,,
2018-01-09T14:46:46.575Z,,54,,23.1,48.4,,
2018-01-09T14:46:56.578Z,,54,,23,,,
2018-01-09T14:47:06.661Z,,54,,23.1,48.5,,
2018-01-09T14:47:16.575Z,,54,,23,,,
2018-01-09T14:47:26.577Z,,54,,23,48.6,,
2018-01-09T14:47:36.576Z,,54,,23.2,,,
2018-01-09T14:47:46.577Z,,54,30,23.4,48.7,,
2018-01-09T14:47:56.867Z,,54,29,23.6,48.8,,
2018-01-09T14:48:06.576Z,,54,,23.4,,,
2018-01-09T14:48:16.584Z,,54,,23.4,48.9,,
2018-01-09T14:48:31.689Z,,54,,23.4,49,,
2018-01-09T14:48:36.575Z,,54,,23.2,,,
2018-01-09T14:48:46.577Z,,54,,23.3,49.1,,
2018-01-09T14:48:56.577Z,,54,,23.2,,,
2018-01-09T14:49:06.578Z,,54,,23.4,49.2,,
2018-01-09T14:49:16.579Z,,54,,23.4,,,
2018-01-09T14:49:26.585Z,,54,,23.6,49.3,,
2018-01-09T14:49:36.578Z,,54,,23.6,,,
2018-01-09T14:49:46.698Z,,54,0,23.7,47.8,0,2
2018-01-09T14:49:56.587Z,,54,,23.4,45.9,,
2018-01-09T14:50:06.588Z,,54,,23,45.6,,
2018-01-09T14:50:16.590Z,,54,,22.7,44.9,,
2018-01-09T14:50:26.576Z,,54,,22.7,43.9,,
2018-01-09T14:50:36.579Z,,54,,22.5,43.7,,
2018-01-09T14:50:46.583Z,,54,,22.4,43.2,,
2018-01-09T14:50:56.579Z,,54,,22.2,42.8,,
2018-01-09T14:51:06.586Z,,54,,22.1,42.3,,
2018-01-09T14:51:16.578Z,,54,,21.7,41.9,,
2018-01-09T14:51:26.582Z,,54,,21.6,41.7,,
2018-01-09T14:51:36.578Z,,54,,21.5,41.4,,
2018-01-09T14:51:46.583Z,,54,,21.6,41.1,,
2018-01-09T14:51:56.579Z,,54,,21.6,40.9,,
2018-01-09T14:52:06.580Z,,54,,21.5,40.7,,
2018-01-09T14:52:16.596Z,,54,,21.2,40.5,,
2018-01-09T14:52:26.585Z,,54,,21.1,40.3,,
2018-01-09T14:52:36.679Z,,54,,20.9,40.1,,
2018-01-09T14:52:46.581Z,,54,,20.8,40,,
2018-01-09T14:52:56.581Z,,54,,20.6,,,
2018-01-09T14:53:06.583Z,,54,,20.5,,,
2018-01-09T14:53:16.582Z,,54,,20.6,,,
2018-01-09T14:53:26.707Z,,54,,20.5,,,
2018-01-09T14:53:36.586Z,,54,,20.2,,,
2018-01-09T14:53:46.687Z,,54,,20,,,
2018-01-09T14:53:56.581Z,,54,,19.7,,,
2018-01-09T14:54:06.582Z,,54,,19.4,,,
2018-01-09T14:54:16.583Z,,54,,19,,,
2018-01-09T14:54:26.589Z,,54,,18.8,,,
2018-01-09T14:54:36.590Z,,54,,18.5,40.1,,
2018-01-09T14:54:46.631Z,,54,,18.4,40.2,,
2018-01-09T14:54:56.618Z,,54,40,18.1,43.5,0,2
2018-01-09T14:55:06.602Z,,54,32,17.9,46,,
2018-01-09T14:55:16.663Z,,54,29,18.2,44.9,,
2018-01-09T14:55:26.702Z,,54,,19.4,45.2,,
2018-01-09T14:55:36.584Z,,54,,19.8,46,,
2018-01-09T14:55:46.634Z,,54,30,20.2,46.2,,
2018-01-09T14:55:56.674Z,,54,29,19.7,46.5,,
2018-01-09T14:56:06.594Z,,54,30,19.6,46.7,,
2018-01-09T14:56:16.640Z,,54,29,20,47,,
2018-01-09T14:56:26.603Z,,54,,20.4,47.1,,
2018-01-09T14:56:36.623Z,,54,,20.8,47.3,,
2018-01-09T14:56:46.590Z,,54,,21.1,47.6,,
2018-01-09T14:56:56.609Z,,54,,21.2,47.7,,
2018-01-09T14:57:06.590Z,,54,,21.5,47.8,,
2018-01-09T14:57:16.581Z,,54,,21.6,48,,
2018-01-09T14:57:26.580Z,,54,,21.7,48.1,,
2018-01-09T14:57:36.581Z,,54,,21.9,,,
2018-01-09T14:57:46.617Z,,54,,22,48.2,,
2018-01-09T14:57:56.593Z,,54,,22.1,,,
2018-01-09T14:58:06.634Z,,54,,22.2,,,
2018-01-09T14:58:16.585Z,,54,,23.3,48.3,,
