Time,PrimTSet,ChActive,HwTOutlet,ActPow,PrimT,HwTSet,HwActive
2017-11-10T01:14:34.826Z,,,25.4,,54.7,54,
2017-11-10T01:14:44.822Z,,,25.3,,54.1,54,
2017-11-10T01:14:54.824Z,,,25.4,,53.7,54,
2017-11-10T01:15:04.825Z,,1,25.3,44,55.1,54,0
2017-11-10T01:15:14.826Z,,,25.3,34,57.8,54,
2017-11-10T01:15:24.824Z,,,24.9,29,,54,
2017-11-10T01:15:34.821Z,,,25.5,,59.1,54,
2017-11-10T01:15:44.828Z,,,25.3,,59.8,54,
2017-11-10T01:15:54.825Z,,,25.4,,60.5,54,
2017-11-10T01:16:04.824Z,,,25.5,,61.3,54,
2017-11-10T01:16:14.821Z,,,25.5,,61.9,54,
2017-11-10T01:16:24.830Z,,,25.6,,62.4,54,
2017-11-10T01:16:34.828Z,,,25.7,,62.9,54,
2017-11-10T01:16:44.828Z,,,25.7,,63.3,54,
2017-11-10T01:16:54.825Z,,,26,,63.6,54,
2017-11-10T01:17:04.825Z,,,26.1,,64,54,
2017-11-10T01:17:14.826Z,,,26,,64.4,54,
2017-11-10T01:17:24.829Z,,,26,,64.6,54,
2017-11-10T01:17:34.832Z,,,26.3,,64.8,54,
2017-11-10T01:17:44.826Z,,1,26.5,0,64.9,54,0
2017-11-10T01:17:54.827Z,,,26.7,,61.9,54,
2017-11-10T01:18:04.823Z,,,26.7,,61.2,54,
2017-11-10T01:18:14.824Z,,,26.5,,59.8,54,
2017-11-10T01:18:24.832Z,,,26.5,,58.8,54,
2017-11-10T01:18:34.823Z,,,26.5,,58.1,54,
2017-11-10T01:18:44.830Z,,,26.3,,57.3,54,
2017-11-10T01:18:54.833Z,,,26.1,,56.6,54,
2017-11-10T01:19:04.823Z,,,25.9,,55.9,54,
2017-11-10T01:19:14.832Z,,,25.6,,55.4,54,
2017-11-10T01:19:24.823Z,,,25.6,,54.9,54,
2017-11-10T01:19:34.829Z,,,25.5,,54.4,54,
2017-11-10T01:19:44.831Z,,,25.4,,53.9,54,
2017-11-10T01:19:54.823Z,,,25.3,,53.6,54,
2017-11-10T01:20:04.831Z,,1,25.1,44,55.2,54,0
2017-11-10T01:20:14.826Z,,,25.1,34,57.8,54,
2017-11-10T01:20:24.823Z,,,25,30,,54,
2017-11-10T01:20:34.830Z,,,25.3,29,59.3,54,
2017-11-10T01:20:44.829Z,,,25.5,,59.8,54,
2017-11-10T01:20:54.825Z,,,25.5,,60.6,54,
2017-11-10T01:21:04.826Z,,,25.5,,61.3,54,
2017-11-10T01:21:14.829Z,,,25.9,,62,54,
2017-11-10T01:21:24.825Z,,,25.9,,62.4,54,
2017-11-10T01:21:34.829Z,,,25.9,,62.8,54,
2017-11-10T01:21:44.830Z,,,26,,63.2,54,
2017-11-10T01:21:54.825Z,,,26,,63.5,54,
2017-11-10T01:22:04.826Z,,,26,,63.8,54,
2017-11-10T01:22:14.826Z,,,26.1,,64,54,
2017-11-10T01:22:24.830Z,,,26.2,,64.2,54,
2017-11-10T01:22:34.833Z,,,26.1,,64.5,54,
2017-11-10T01:22:44.826Z,,,26.5,,64.6,54,
2017-11-10T01:22:54.826Z,,,26.2,,64.7,54,
2017-11-10T01:23:04.827Z,,,26.3,,64.8,54,
2017-11-10T01:23:14.827Z,,,26.5,,64.9,54,
2017-11-10T01:23:24.827Z,,1,26.7,0,64.8,54,0
2017-11-10T01:23:34.832Z,,,26.6,,61.8,54,
2017-11-10T01:23:44.828Z,,,26.6,,60.7,54,
2017-11-10T01:23:59.918Z,,,26.7,,59.4,54,
2017-11-10T01:24:04.828Z,,,26.7,,58.3,54,
2017-11-10T01:24:14.828Z,,,26.6,,57.3,54,
2017-11-10T01:24:24.826Z,,,26.5,,56.5,54,
2017-11-10T01:24:34.833Z,,,26.2,,55.6,54,
2017-11-10T01:24:44.828Z,,,26.1,,54.9,54,
2017-11-10T01:24:54.829Z,,,25.7,,54.4,54,
2017-11-10T01:25:04.858Z,,1,25.9,44,55,54,0
2017-11-10T01:25:14.837Z,,,25.7,31,58,54,
2017-11-10T01:25:29.928Z,,,25.4,29,57.8,54,
2017-11-10T01:25:34.836Z,,,25.5,,58.9,54,
2017-11-10T01:25:44.832Z,,,25.7,,59.5,54,
2017-11-10T01:25:54.838Z,,,25.7,,60,54,
2017-11-10T01:26:04.839Z,,,26,,60.7,54,
2017-11-10T01:26:14.831Z,,,25.7,,61.2,54,
2017-11-10T01:26:29.921Z,,,25.7,,61.6,54,
2017-11-10T01:26:35.455Z,,,26,30,62,54,
2017-11-10T01:26:44.835Z,,,26.1,29,62.4,54,
2017-11-10T01:26:54.828Z,,,26.1,,62.7,54,
2017-11-10T01:27:04.831Z,,,26,29,63.1,54,
2017-11-10T01:27:14.831Z,,,26.3,,63.2,54,
2017-11-10T01:27:24.855Z,,,26.3,,63.4,54,
2017-11-10T01:27:34.832Z,,,26.3,,63.6,54,
2017-11-10T01:27:44.832Z,,,26.3,,63.9,54,
2017-11-10T01:27:54.829Z,,,26.5,,64.1,54,
2017-11-10T01:28:04.846Z,,,26.3,,64.2,54,
2017-11-10T01:28:14.829Z,,,26.5,,64.5,54,
2017-11-10T01:28:24.830Z,,,26.6,,64.6,54,
2017-11-10T01:28:34.830Z,,,26.8,,64.8,54,
2017-11-10T01:28:44.831Z,,,26.9,,64.9,54,
2017-11-10T01:28:54.830Z,,1,26.8,0,63.6,54,0
2017-11-10T01:29:04.832Z,,,26.7,,61.5,54,
2017-11-10T01:29:14.843Z,,,26.3,,60.7,54,
2017-11-10T01:29:24.834Z,,,26.3,,59.4,54,
2017-11-10T01:29:34.832Z,,,26.6,,58.4,54,
2017-11-10T01:29:44.828Z,,,26.5,,57.7,54,
2017-11-10T01:29:54.834Z,,,26.5,,56.9,54,
2017-11-10T01:30:04.834Z,,,26.2,,56.2,54,
2017-11-10T01:30:14.836Z,,,26,,55.6,54,
2017-11-10T01:30:24.836Z,,,25.9,,55.1,54,
2017-11-10T01:30:34.891Z,,1,25.7,43,56.5,54,0
2017-11-10T01:30:44.832Z,,,25.6,32,58.9,54,
2017-11-10T01:30:54.829Z,,,25.6,29,59,54,
2017-11-10T01:31:04.831Z,,,25.9,,60.1,54,
2017-11-10T01:31:14.832Z,,,26,,60.8,54,
2017-11-10T01:31:24.832Z,,,26,,61.5,54,
2017-11-10T01:31:34.835Z,,,26.1,,62.2,54,
2017-11-10T01:31:44.831Z,,,26.2,,62.8,54,
2017-11-10T01:31:54.839Z,,,26.2,,63.3,54,
2017-11-10T01:32:04.833Z,,,26.2,,63.8,54,
2017-11-10T01:32:14.833Z,,,26.5,,64.1,54,
2017-11-10T01:32:24.834Z,,,26.5,,64.5,54,
2017-11-10T01:32:34.846Z,,,26.5,,64.8,54,
2017-11-10T01:32:44.841Z,,1,26.7,0,64.9,54,0
2017-11-10T01:32:54.839Z,,,26.6,,62.1,54,
2017-11-10T01:33:04.836Z,,,26.5,,61.3,54,
2017-11-10T01:33:14.837Z,,,26.7,,59.9,54,
2017-11-10T01:33:24.834Z,,,26.6,,59,54,
2017-11-10T01:33:34.834Z,,,26.5,,58.3,54,
2017-11-10T01:33:44.833Z,,,26.2,,57.6,54,
2017-11-10T01:33:54.834Z,,,25.9,,56.9,54,
2017-11-10T01:34:04.830Z,,,25.7,,56.3,54,
2017-11-10T01:34:14.833Z,,,25.5,,55.7,54,
2017-11-10T01:34:24.859Z,,,25.6,,55.2,54,
2017-11-10T01:34:34.847Z,,,25.4,,54.8,54,
2017-11-10T01:34:44.835Z,,,24.9,,54.4,54,
2017-11-10T01:34:54.836Z,,,25.1,,54,54,
2017-11-10T01:35:04.836Z,,,25.1,,53.7,54,
2017-11-10T01:35:14.837Z,,,25,,53.4,54,
2017-11-10T01:35:24.832Z,,,25,,53.2,54,
2017-11-10T01:35:34.845Z,,1,24.8,44,54.9,54,0
2017-11-10T01:35:44.839Z,,,24.9,32,57.4,54,
2017-11-10T01:35:54.836Z,,,25,29,57.6,54,
2017-11-10T01:36:04.832Z,,,25.1,,59,54,
2017-11-10T01:36:14.840Z,,,25.5,,59.7,54,
2017-11-10T01:36:24.833Z,,,25.5,,60.5,54,
2017-11-10T01:36:34.851Z,0,0,24.9,,61.2,54,2
2017-11-10T01:36:44.837Z,,0,18.1,0,65.8,54,0
2017-11-10T01:36:54.837Z,,,18.5,,61.8,54,
2017-11-10T01:37:04.839Z,,,26.1,,61.5,54,
2017-11-10T01:37:14.832Z,,,38.5,,61.3,54,
2017-11-10T01:37:24.842Z,,,45.9,,61.2,54,
2017-11-10T01:37:34.843Z,,,50.7,,61.1,54,
2017-11-10T01:37:44.837Z,61,1,53.7,,,54,0
2017-11-10T01:37:54.851Z,,,55.7,,56.1,54,
2017-11-10T01:38:04.838Z,,,55.7,,56.4,54,
2017-11-10T01:38:14.836Z,,,55.3,,56.6,54,
2017-11-10T01:38:24.843Z,,,54.3,,55.4,54,
2017-11-10T01:38:34.841Z,,1,53.2,,55,54,0
2017-11-10T01:38:44.838Z,,,52,37,58.7,54,
2017-11-10T01:38:54.833Z,,,50.8,29,58.5,54,
2017-11-10T01:39:04.840Z,,,49.7,,59.3,54,
2017-11-10T01:39:14.838Z,,,48.5,,59.9,54,
2017-11-10T01:39:24.839Z,,,47.4,,60.2,54,
2017-11-10T01:39:34.834Z,,,47.1,,60.8,54,
2017-11-10T01:39:44.840Z,,,45.6,,61.3,54,
2017-11-10T01:39:54.839Z,,,44.7,,61.6,54,
2017-11-10T01:40:04.834Z,,,44,,62.1,54,
2017-11-10T01:40:14.835Z,,,43.3,,62.6,54,
2017-11-10T01:40:24.843Z,,,42.7,,63.1,54,
2017-11-10T01:40:34.853Z,,,42.1,,63.3,54,
2017-11-10T01:40:44.836Z,,,41.5,,63.6,54,
2017-11-10T01:40:54.834Z,,,41.1,,63.9,54,
2017-11-10T01:41:04.839Z,,,40.5,30,64.1,54,
2017-11-10T01:41:14.838Z,,,40.2,29,64.5,54,
2017-11-10T01:41:24.846Z,,,39.9,,64.7,54,
2017-11-10T01:41:34.842Z,,,39.6,,64.9,54,
2017-11-10T01:41:44.837Z,,1,39.3,0,63.5,54,0
2017-11-10T01:41:54.842Z,,,41.5,,61.6,54,
2017-11-10T01:42:04.839Z,0,0,23.1,38,61.2,54,2
2017-11-10T01:42:14.852Z,,,58.6,33,58.2,54,
2017-11-10T01:42:24.840Z,,0,57.3,0,58.6,54,0
2017-11-10T01:42:34.837Z,,,56.5,,56,54,
2017-11-10T01:42:44.848Z,,0,47.3,,56.6,54,2
2017-11-10T01:42:54.857Z,,0,54.2,29,53,54,2
2017-11-10T01:43:04.839Z,,0,53.6,32,54.4,54,0
2017-11-10T01:43:14.835Z,,0,53.4,0,53.4,54,0
2017-11-10T01:43:24.836Z,,,53.3,,55,54,
2017-11-10T01:43:34.837Z,,,53.4,,55.9,54,
2017-11-10T01:43:44.837Z,,,53.7,,56.1,54,
2017-11-10T01:43:54.844Z,,,53.8,,55.9,54,
2017-11-10T01:44:04.841Z,61,1,53.7,,55.7,54,0
2017-11-10T01:44:14.844Z,,1,53.2,43,55.7,54,0
2017-11-10T01:44:24.856Z,,,52.1,30,62,54,
2017-11-10T01:44:34.839Z,,,50.8,29,62.1,54,
2017-11-10T01:44:44.843Z,,,49.7,,61.1,54,
2017-11-10T01:44:54.842Z,,,48.4,,62.4,54,
2017-11-10T01:45:04.840Z,,,47.2,,62.7,54,
2017-11-10T01:45:14.842Z,,,45.9,,62.9,54,
2017-11-10T01:45:24.840Z,,,44.4,,63.2,54,
2017-11-10T01:45:34.838Z,,,43.4,,63.3,54,
2017-11-10T01:45:44.846Z,,,42.3,,63.5,54,
2017-11-10T01:45:54.842Z,,,41.3,,63.6,54,
2017-11-10T01:46:04.837Z,,,40,,63.9,54,
2017-11-10T01:46:14.839Z,,,39.1,,64.1,54,
2017-11-10T01:46:24.842Z,,,38.2,,64.4,54,
2017-11-10T01:46:34.844Z,,,37.6,,64.6,54,
2017-11-10T01:46:44.846Z,,,36.8,,64.8,54,
2017-11-10T01:46:55.004Z,,,36.5,0,65.1,54,
2017-11-10T01:47:04.842Z,,1,36,,62.4,54,0
2017-11-10T01:47:14.841Z,,,35.8,,61.3,54,
2017-11-10T01:47:24.840Z,,,35.4,,60,54,
2017-11-10T01:47:34.847Z,,,34.8,,59,54,
2017-11-10T01:47:44.841Z,,,34.6,,58.3,54,
2017-11-10T01:47:54.844Z,,,34.3,,57.6,54,
2017-11-10T01:48:04.842Z,,,33.7,,56.9,54,
2017-11-10T01:48:14.844Z,,,33.7,,56.3,54,
2017-11-10T01:48:24.847Z,,,33.2,,55.7,54,
2017-11-10T01:48:34.840Z,,,33.1,,55.2,54,
2017-11-10T01:48:44.838Z,,,32.7,,54.8,54,
2017-11-10T01:48:54.844Z,,,32.4,,54.5,54,
2017-11-10T01:49:04.838Z,,,32.3,,54,54,
2017-11-10T01:49:14.886Z,,1,32.2,41,56.8,54,0
2017-11-10T01:49:24.845Z,,,32.1,29,58.4,54,
2017-11-10T01:49:34.844Z,,,31.8,,58.7,54,
2017-11-10T01:49:44.843Z,,,31.9,29,60.1,54,
2017-11-10T01:49:54.843Z,,,31.6,,60.7,54,
2017-11-10T01:50:04.841Z,,,31.8,,61.5,54,
2017-11-10T01:50:14.846Z,,,31.9,,62.2,54,
2017-11-10T01:50:24.841Z,,,31.6,,62.9,54,
2017-11-10T01:50:34.844Z,,,31.4,,63.4,54,
2017-11-10T01:50:44.847Z,,,31.3,29,64,54,
2017-11-10T01:50:54.845Z,,,31,30,64.4,54,
2017-11-10T01:51:04.842Z,,,31.4,29,64.7,54,
2017-11-10T01:51:14.844Z,,1,31.2,0,64.6,54,0
2017-11-10T01:51:24.844Z,,,31,,61.9,54,
2017-11-10T01:51:34.848Z,,,30.9,,61.3,54,
2017-11-10T01:51:44.848Z,,,30.9,,59.9,54,
2017-11-10T01:51:59.967Z,,,31.5,,59.1,54,
2017-11-10T01:52:04.857Z,,,30.7,,58.4,54,
2017-11-10T01:52:14.857Z,,,30.9,,57.7,54,
2017-11-10T01:52:24.848Z,,,30.9,,56.9,54,
2017-11-10T01:52:34.849Z,,,30.9,,56.4,54,
2017-11-10T01:52:44.841Z,,,30.8,,55.9,54,
2017-11-10T01:52:54.851Z,,,31.2,,55.4,54,
2017-11-10T01:53:04.842Z,,,31,,54.9,54,
2017-11-10T01:53:14.852Z,,,30.9,,54.6,54,
2017-11-10T01:53:24.844Z,,,30.6,,54.3,54,
2017-11-10T01:53:34.849Z,,,,,53.9,,
2017-11-10T01:53:44.845Z,,,30.6,,53.7,54,
2017-11-10T01:53:54.855Z,,,30.6,,53.4,54,
2017-11-10T01:54:04.860Z,,,30.2,,53.2,54,
2017-11-10T01:54:14.893Z,,1,29.7,42,56,54,0
2017-11-10T01:54:24.845Z,,,30.2,30,57.7,54,
2017-11-10T01:54:34.853Z,,,29.5,29,58,54,
2017-11-10T01:54:44.842Z,,,30.1,29,59.4,54,
2017-11-10T01:54:54.861Z,,,29.6,,60,54,
2017-11-10T01:55:04.851Z,,,29.5,,60.8,54,
2017-11-10T01:55:14.842Z,,,29.5,,61.5,54,
2017-11-10T01:55:24.864Z,,,29.7,,62.2,54,
2017-11-10T01:55:34.842Z,,,29.7,,62.8,54,
2017-11-10T01:55:44.847Z,,,29.6,30,63.3,54,
2017-11-10T01:55:54.845Z,,,29.6,29,63.6,54,
2017-11-10T01:56:04.847Z,,,29.5,,64,54,
2017-11-10T01:56:14.845Z,,,29.5,,64.4,54,
2017-11-10T01:56:24.913Z,,,29.2,,64.7,54,
2017-11-10T01:56:34.847Z,,,29.3,,64.9,54,
2017-11-10T01:56:44.850Z,,1,29.2,0,62.6,54,0
2017-11-10T01:56:54.848Z,,,29.5,,61.4,54,
2017-11-10T01:57:04.845Z,,,29.5,,60.5,54,
2017-11-10T01:57:14.852Z,,,29.6,,59.4,54,
2017-11-10T01:57:24.843Z,,,29.8,,58.5,54,
2017-11-10T01:57:34.852Z,,,,,57.7,,
2017-11-10T01:57:44.849Z,,,29.7,,56.9,54,
2017-11-10T01:57:54.844Z,,,28.7,,56.4,54,
2017-11-10T01:58:04.850Z,,,28.7,,55.7,54,
2017-11-10T01:58:14.846Z,,,28.5,,55.2,54,
2017-11-10T01:58:24.847Z,,,28.5,,54.8,54,
2017-11-10T01:58:34.847Z,,,28.7,,54.4,54,
2017-11-10T01:58:44.892Z,,,28.5,,53.9,54,
2017-11-10T01:58:54.852Z,,,28.7,,53.7,54,
2017-11-10T01:59:04.853Z,,,28.6,,53.3,54,
2017-11-10T01:59:14.850Z,,1,28.4,42,56.2,54,0
2017-11-10T01:59:24.847Z,,,28.4,30,57.8,54,
2017-11-10T01:59:34.865Z,,,28.3,29,58.1,54,
2017-11-10T01:59:44.858Z,,,28.6,,59.4,54,
2017-11-10T01:59:54.850Z,,,28.6,,60,54,
2017-11-10T02:00:04.852Z,,,28.9,,60.8,54,
2017-11-10T02:00:14.857Z,,,28.7,,61.5,54,
2017-11-10T02:00:24.850Z,,,28.7,,62.1,54,
2017-11-10T02:00:34.869Z,,,,,62.7,,
2017-11-10T02:00:44.865Z,,,28.7,,63.1,54,
2017-11-10T02:00:54.849Z,,,28.6,,63.5,54,
2017-11-10T02:01:04.849Z,,,29,30,63.9,54,
2017-11-10T02:01:14.850Z,,1,29,29,64.1,54,0
2017-11-10T02:01:24.847Z,,,29.1,,64.5,54,
2017-11-10T02:01:34.846Z,,,29,,64.7,54,
2017-11-10T02:01:44.847Z,,,29,,64.9,54,
2017-11-10T02:01:54.860Z,,1,29,0,64.6,54,0
2017-11-10T02:02:04.851Z,,,29.1,,61.8,54,
2017-11-10T02:02:14.855Z,,,28.7,,60.8,54,
2017-11-10T02:02:24.851Z,,,29.5,,59.6,54,
2017-11-10T02:02:34.850Z,,,29.6,,58.6,54,
2017-11-10T02:02:44.851Z,,,29.5,,57.8,54,
2017-11-10T02:02:54.864Z,,,29.6,,56.9,54,
2017-11-10T02:03:04.853Z,,,29.6,,56.3,54,
2017-11-10T02:03:14.860Z,,,29.5,,55.6,54,
2017-11-10T02:03:24.853Z,,,29.1,,55.1,54,
2017-11-10T02:03:34.863Z,,,28.7,,54.6,54,
2017-11-10T02:03:44.861Z,,,28.6,,54,54,
2017-11-10T02:03:54.850Z,,,28.4,,53.7,54,
2017-11-10T02:04:04.853Z,,,28.1,,53.3,54,
2017-11-10T02:04:14.860Z,,1,27.9,41,56,54,0
2017-11-10T02:04:24.871Z,,,27.7,29,57.6,54,
2017-11-10T02:04:34.856Z,,,27.5,,57.8,54,
2017-11-10T02:04:44.855Z,,,27.4,,59.1,54,
2017-11-10T02:04:54.864Z,,,27.4,30,59.7,54,
2017-11-10T02:05:04.852Z,,,27.5,30,60.4,54,
2017-11-10T02:05:14.853Z,,,27.4,29,61.1,54,
2017-11-10T02:05:24.852Z,,,27.5,,61.6,54,
2017-11-10T02:05:34.855Z,,,,29,62.1,,
2017-11-10T02:05:44.858Z,,,27.4,,62.6,54,
2017-11-10T02:05:54.853Z,,,27.5,,62.9,54,
2017-11-10T02:06:04.857Z,,,27.4,29,63.3,54,
2017-11-10T02:06:14.874Z,,,27.2,,63.6,54,
2017-11-10T02:06:24.862Z,,,27.5,30,63.9,54,
2017-11-10T02:06:34.858Z,,,,29,64.1,,
2017-11-10T02:06:44.896Z,,,27.8,,64.4,54,
2017-11-10T02:06:54.861Z,,,28,,64.6,54,
2017-11-10T02:07:04.863Z,,,28.1,,64.8,54,
2017-11-10T02:07:14.864Z,,,27.9,,64.9,54,
2017-11-10T02:07:24.912Z,,1,27.8,0,62.7,54,0
2017-11-10T02:07:34.861Z,,,,,61.3,,
2017-11-10T02:07:44.863Z,,,28.1,,60.4,54,
2017-11-10T02:07:54.858Z,,,28.3,,59.1,54,
2017-11-10T02:08:04.858Z,,,28.3,,58.3,54,
2017-11-10T02:08:14.856Z,,,27.9,,57.4,54,
2017-11-10T02:08:24.866Z,,,28.3,,56.7,54,
2017-11-10T02:08:34.920Z,,,28,,56.1,54,
2017-11-10T02:08:44.863Z,,,27.8,,55.5,54,
2017-11-10T02:08:54.861Z,,,27.5,,54.9,54,
2017-11-10T02:09:04.909Z,,,27.4,,54.5,54,
2017-11-10T02:09:14.881Z,,1,27.3,42,56.6,54,0
2017-11-10T02:09:24.861Z,,,27.4,29,58.5,54,
2017-11-10T02:09:34.863Z,,,27.3,,58.7,54,
2017-11-10T02:09:44.854Z,,,27.4,,59.9,54,
2017-11-10T02:09:54.904Z,,,27.2,,60.6,54,
2017-11-10T02:10:04.863Z,,,27.2,,61.4,54,
2017-11-10T02:10:14.932Z,,,27.2,,62,54,
2017-11-10T02:10:24.865Z,,,27.2,,62.6,54,
2017-11-10T02:10:34.867Z,,,,,63.1,,
2017-11-10T02:10:44.892Z,,,27.4,,63.5,54,
2017-11-10T02:10:54.861Z,,,27.7,,63.9,54,
2017-11-10T02:11:04.886Z,,,27.8,,64.2,54,
2017-11-10T02:11:14.905Z,,,27.9,,64.5,54,
2017-11-10T02:11:24.861Z,,,27.7,,64.7,54,
2017-11-10T02:11:34.862Z,,,,30,64.9,,
2017-11-10T02:11:44.864Z,,1,27.8,0,64.6,54,0
2017-11-10T02:11:54.906Z,,,28,,61.8,54,
2017-11-10T02:12:04.904Z,,,27.9,,60.9,54,
2017-11-10T02:12:14.869Z,,,28,,59.7,54,
2017-11-10T02:12:24.923Z,,,28.1,,58.7,54,
2017-11-10T02:12:34.867Z,,,28.3,,,54,
2017-11-10T02:12:44.895Z,,,28.1,,57,54,
2017-11-10T02:12:54.855Z,,,28,,56.4,54,
2017-11-10T02:13:04.885Z,,,28,,55.7,54,
2017-11-10T02:13:14.855Z,,,27.9,,55.2,54,
2017-11-10T02:13:24.861Z,,,27.5,,54.7,54,
2017-11-10T02:13:34.863Z,,,27.3,,54.1,54,
2017-11-10T02:13:44.874Z,,,27.3,,53.7,54,
2017-11-10T02:13:54.856Z,,,27.3,,53.4,54,
2017-11-10T02:14:04.859Z,,,26.9,,53,54,
2017-11-10T02:14:14.880Z,,1,26.5,42,55.3,54,0
2017-11-10T02:14:24.867Z,,,26.7,29,57.3,54,
2017-11-10T02:14:34.865Z,,,,,57.6,,
2017-11-10T02:14:44.910Z,,,26.5,,58.8,54,
2017-11-10T02:14:54.857Z,,,26.6,,59.3,54,
2017-11-10T02:15:04.870Z,,,26.9,,60,54,
2017-11-10T02:15:14.865Z,,,26.7,,60.6,54,
2017-11-10T02:15:24.915Z,,,26.8,,61.1,54,
2017-11-10T02:15:34.858Z,,,,,61.5,,
2017-11-10T02:15:44.860Z,,,26.9,,61.9,54,
2017-11-10T02:15:54.866Z,,,27.1,,62.2,54,
2017-11-10T02:16:04.863Z,,,27.1,,62.5,54,
2017-11-10T02:16:14.858Z,,,27.2,,62.7,54,
2017-11-10T02:16:24.859Z,,,27.4,30,62.9,54,
2017-11-10T02:16:34.863Z,,,,29,63.1,,
2017-11-10T02:16:44.865Z,,,27.2,,63.3,54,
2017-11-10T02:16:54.860Z,,,27.7,30,63.5,54,
2017-11-10T02:17:04.859Z,,,27.5,29,63.6,54,
2017-11-10T02:17:14.859Z,,,,,63.8,,
2017-11-10T02:17:24.869Z,,,27.7,,63.9,54,
2017-11-10T02:17:34.868Z,,,,,64,,
2017-11-10T02:17:44.862Z,,,28,,64.1,54,
2017-11-10T02:17:54.865Z,,,27.9,,64.2,54,
2017-11-10T02:18:04.864Z,,,28.1,,,54,
2017-11-10T02:18:14.870Z,,,,,64.5,,
2017-11-10T02:18:24.860Z,,,28,,64.6,54,
2017-11-10T02:18:34.865Z,,,28.1,,,54,
2017-11-10T02:18:44.870Z,,,28.3,,64.8,54,
2017-11-10T02:19:04.863Z,,,28.4,,64.9,54,
2017-11-10T02:19:14.863Z,,1,28,0,62.4,54,0
2017-11-10T02:19:24.873Z,,,28.1,,61.1,54,
2017-11-10T02:19:34.862Z,,,,,59.9,,
2017-11-10T02:19:44.865Z,,,28.1,,58.8,54,
2017-11-10T02:19:54.862Z,,,28.3,,58,54,
2017-11-10T02:20:04.863Z,,,28,,57.1,54,
2017-11-10T02:20:14.862Z,,,28,,56.4,54,
2017-11-10T02:20:24.863Z,,,,,55.7,,
2017-11-10T02:20:34.867Z,,,27.7,,55.2,54,
2017-11-10T02:20:44.874Z,,1,,,54.8,,0
2017-11-10T02:20:54.874Z,,,27.2,36,58.6,54,
2017-11-10T02:21:04.862Z,,,27.1,29,58.7,54,
2017-11-10T02:21:14.869Z,,,27.2,,59.7,54,
2017-11-10T02:21:24.877Z,,,27.1,,60.5,54,
2017-11-10T02:21:34.866Z,,,,30,61.2,,
2017-11-10T02:21:44.870Z,,,27.1,29,61.9,54,
2017-11-10T02:21:54.867Z,,,27.2,,62.4,54,
2017-11-10T02:22:04.869Z,,,27.2,,62.9,54,
2017-11-10T02:22:14.864Z,,,27.4,,63.4,54,
2017-11-10T02:22:24.864Z,,,27.2,,63.8,54,
2017-11-10T02:22:34.865Z,,,,,64.1,,
2017-11-10T02:22:44.867Z,,,27.4,30,64.4,54,
2017-11-10T02:22:54.868Z,,,27.7,29,64.6,54,
2017-11-10T02:23:04.877Z,,,27.5,,64.8,54,
2017-11-10T02:23:14.870Z,,1,,0,64.9,,0
2017-11-10T02:23:24.871Z,,,27.8,,62,54,
2017-11-10T02:23:34.870Z,,,,,61.1,,
2017-11-10T02:23:44.886Z,,,27.5,,59.8,54,
2017-11-10T02:23:54.872Z,,,27.5,,58.9,54,
2017-11-10T02:24:04.865Z,,,27.7,,58.1,54,
2017-11-10T02:24:14.871Z,,,27.5,,57.3,54,
2017-11-10T02:24:24.865Z,,,27.4,,56.7,54,
2017-11-10T02:24:34.863Z,,,27.4,,,54,
2017-11-10T02:24:44.872Z,,,26.9,,55.6,54,
2017-11-10T02:24:54.870Z,,,27.2,,55.1,54,
2017-11-10T02:25:04.870Z,,,,,54.9,,
2017-11-10T02:25:14.877Z,,,26.9,,54.4,54,
2017-11-10T02:25:24.864Z,,,26.9,,53.9,54,
2017-11-10T02:25:34.867Z,,,,,53.7,,
2017-11-10T02:25:44.868Z,,1,27.1,,53.4,54,0
2017-11-10T02:25:54.869Z,,,,36,57.6,,
2017-11-10T02:26:04.877Z,,,26.6,30,57.8,54,
2017-11-10T02:26:14.874Z,,,,29,58.9,,
2017-11-10T02:26:24.870Z,,,26.6,,59.8,54,
2017-11-10T02:26:34.871Z,,,26.6,,60.6,54,
2017-11-10T02:26:44.870Z,,,26.6,,61.3,54,
2017-11-10T02:26:54.865Z,,,26.9,,62,54,
2017-11-10T02:27:04.871Z,,,,,62.5,,
2017-11-10T02:27:14.871Z,,,26.9,,63.1,54,
2017-11-10T02:27:24.865Z,,,,29,63.4,,
2017-11-10T02:27:34.873Z,,,27.1,,63.9,54,
2017-11-10T02:27:44.868Z,,,27.5,29,64.1,54,
2017-11-10T02:27:54.872Z,,,27.5,,64.5,54,
2017-11-10T02:28:04.877Z,,,27.4,,64.7,54,
2017-11-10T02:28:14.868Z,,,27.4,,65.1,54,
2017-11-10T02:28:24.869Z,,1,,0,62.2,,0
2017-11-10T02:28:34.875Z,,,27.7,,61.3,54,
2017-11-10T02:28:44.883Z,,,27.5,,60.1,54,
2017-11-10T02:28:54.874Z,,,27.7,,59.1,54,
2017-11-10T02:29:04.867Z,,,27.5,,58.4,54,
2017-11-10T02:29:14.874Z,,,27.4,,57.6,54,
2017-11-10T02:29:24.874Z,,,27.8,,56.9,54,
2017-11-10T02:29:34.866Z,,,,,56.4,,
2017-11-10T02:29:44.865Z,,,27.4,,55.9,54,
2017-11-10T02:29:54.868Z,,,27.1,,55.3,54,
2017-11-10T02:30:04.882Z,,,,,54.9,,
